instant,holiday,Predicted Y
4999,0,0.026959622298393476
5000,0,0.026960112878921187
5001,0,0.026960603459448902
5002,0,0.026961094039976614
5003,0,0.026961584620504325
5004,0,0.02696207520103204
5005,0,0.026962565781559752
5006,0,0.026963056362087463
5007,0,0.02696354694261518
5008,0,0.02696403752314289
5009,0,0.0269645281036706
5010,0,0.026965018684198316
5011,0,0.026965509264726028
5012,0,0.02696599984525374
5013,0,0.026966490425781454
5014,0,0.026966981006309166
5015,0,0.026967471586836878
5016,0,0.026967962167364593
5017,0,0.026968452747892304
5018,0,0.026968943328420016
5019,0,0.02696943390894773
5020,0,0.026969924489475442
5021,0,0.026970415070003154
5022,0,0.02697090565053087
5023,0,0.02697139623105858
5024,0,0.02697188681158629
5025,0,0.026972377392114007
5026,0,0.026972867972641718
5027,0,0.02697335855316943
5028,0,0.026973849133697145
5029,0,0.026974339714224856
5030,0,0.026974830294752568
5031,0,0.026975320875280283
5032,0,0.026975811455807994
5033,0,0.026976302036335706
5034,0,0.02697679261686342
5035,0,0.026977283197391132
5036,0,0.026977773777918844
5037,0,0.02697826435844656
5038,0,0.02697875493897427
5039,0,0.026979245519501982
5040,0,0.026979736100029697
5041,0,0.02698022668055741
5042,0,0.02698071726108512
5043,0,0.026981207841612835
5044,0,0.026981698422140547
5045,0,0.026982189002668258
5046,0,0.026982679583195973
5047,0,0.026983170163723685
5048,0,0.026983660744251396
5049,0,0.02698415132477911
5050,0,0.026984641905306823
5051,0,0.026985132485834534
5052,0,0.02698562306636225
5053,0,0.02698611364688996
5054,0,0.026986604227417672
5055,0,0.026987094807945387
5056,0,0.0269875853884731
5057,0,0.02698807596900081
5058,0,0.026988566549528525
5059,0,0.026989057130056237
5060,0,0.02698954771058395
5061,0,0.026990038291111663
5062,0,0.026990528871639375
5063,0,0.026991019452167087
5064,0,0.0269915100326948
5065,0,0.026992000613222513
5066,0,0.026992491193750225
5067,0,0.02699298177427794
5068,0,0.02699347235480565
5069,0,0.026993962935333363
5070,0,0.026994453515861078
5071,0,0.02699494409638879
5072,0,0.0269954346769165
5073,0,0.026995925257444216
5074,0,0.026996415837971927
5075,0,0.02699690641849964
5076,0,0.026997396999027354
5077,0,0.026997887579555065
5078,0,0.026998378160082777
5079,0,0.026998868740610492
5080,0,0.026999359321138203
5081,0,0.026999849901665915
5082,0,0.02700034048219363
5083,0,0.02700083106272134
5084,0,0.027001321643249053
5085,0,0.027001812223776768
5086,0,0.02700230280430448
5087,0,0.02700279338483219
5088,0,0.027003283965359906
5089,0,0.027003774545887618
5090,0,0.02700426512641533
5091,0,0.027004755706943044
5092,0,0.027005246287470756
5093,0,0.027005736867998467
5094,0,0.027006227448526182
5095,0,0.027006718029053894
5096,0,0.027007208609581605
5097,0,0.02700769919010932
5098,0,0.027008189770637032
5099,0,0.027008680351164743
5100,0,0.02700917093169246
5101,0,0.02700966151222017
5102,0,0.02701015209274788
5103,0,0.027010642673275596
5104,0,0.027011133253803308
5105,0,0.02701162383433102
5106,0,0.027012114414858734
5107,0,0.027012604995386446
5108,0,0.027013095575914157
5109,0,0.027013586156441872
5110,0,0.027014076736969584
5111,0,0.027014567317497296
5112,0,0.02701505789802501
5113,0,0.027015548478552722
5114,0,0.027016039059080434
5115,0,0.02701652963960815
5116,0,0.02701702022013586
5117,0,0.02701751080066357
5118,0,0.027018001381191287
5119,0,0.027018491961718998
5120,0,0.02701898254224671
5121,0,0.027019473122774425
5122,0,0.027019963703302136
5123,0,0.027020454283829848
5124,0,0.027020944864357563
5125,0,0.027021435444885274
5126,0,0.027021926025412986
5127,0,0.0270224166059407
5128,0,0.027022907186468412
5129,0,0.027023397766996124
5130,0,0.02702388834752384
5131,0,0.02702437892805155
5132,0,0.027024869508579262
5133,0,0.027025360089106977
5134,0,0.02702585066963469
5135,0,0.0270263412501624
5136,0,0.027026831830690115
5137,0,0.027027322411217827
5138,0,0.027027812991745538
5139,0,0.027028303572273253
5140,0,0.027028794152800965
5141,0,0.027029284733328676
5142,0,0.02702977531385639
5143,0,0.027030265894384103
5144,0,0.027030756474911814
5145,0,0.02703124705543953
5146,0,0.02703173763596724
5147,0,0.027032228216494952
5148,0,0.027032718797022667
5149,0,0.02703320937755038
5150,0,0.02703369995807809
5151,0,0.027034190538605805
5152,0,0.027034681119133517
5153,0,0.02703517169966123
5154,0,0.027035662280188943
5155,0,0.027036152860716655
5156,0,0.027036643441244367
5157,0,0.02703713402177208
5158,0,0.027037624602299793
5159,0,0.027038115182827505
5160,0,0.02703860576335522
5161,0,0.02703909634388293
5162,0,0.027039586924410643
5163,0,0.027040077504938358
5164,0,0.02704056808546607
5165,0,0.02704105866599378
5166,0,0.027041549246521496
5167,0,0.027042039827049207
5168,0,0.02704253040757692
5169,0,0.027043020988104634
5170,0,0.027043511568632345
5171,0,0.027044002149160057
5172,0,0.027044492729687772
5173,0,0.027044983310215483
5174,0,0.027045473890743195
5175,0,0.02704596447127091
5176,0,0.02704645505179862
5177,0,0.027046945632326333
5178,0,0.027047436212854048
5179,0,0.02704792679338176
5180,0,0.02704841737390947
5181,0,0.027048907954437186
5182,0,0.027049398534964898
5183,0,0.02704988911549261
5184,0,0.027050379696020324
5185,0,0.027050870276548036
5186,0,0.027051360857075747
5187,0,0.027051851437603462
5188,0,0.027052342018131174
5189,0,0.027052832598658885
5190,0,0.0270533231791866
5191,0,0.027053813759714312
5192,0,0.027054304340242023
5193,0,0.02705479492076974
5194,0,0.02705528550129745
5195,0,0.02705577608182516
5196,0,0.027056266662352876
5197,0,0.027056757242880588
5198,0,0.0270572478234083
5199,0,0.027057738403936014
5200,0,0.027058228984463726
5201,0,0.027058719564991437
5202,0,0.027059210145519152
5203,0,0.027059700726046864
5204,0,0.027060191306574576
5205,0,0.02706068188710229
5206,0,0.027061172467630002
5207,0,0.027061663048157714
5208,0,0.02706215362868543
5209,0,0.02706264420921314
5210,0,0.02706313478974085
5211,0,0.027063625370268567
5212,0,0.027064115950796278
5213,0,0.02706460653132399
5214,0,0.027065097111851705
5215,0,0.027065587692379416
5216,0,0.027066078272907128
5217,0,0.027066568853434843
5218,0,0.027067059433962554
5219,0,0.027067550014490266
5220,0,0.02706804059501798
5221,0,0.027068531175545692
5222,0,0.027069021756073404
5223,0,0.02706951233660112
5224,0,0.02707000291712883
5225,0,0.027070493497656542
5226,0,0.027070984078184257
5227,0,0.02707147465871197
5228,0,0.02707196523923968
5229,0,0.027072455819767395
5230,0,0.027072946400295107
5231,0,0.027073436980822818
5232,0,0.027073927561350533
5233,0,0.027074418141878245
5234,0,0.027074908722405956
5235,0,0.02707539930293367
5236,0,0.027075889883461383
5237,0,0.027076380463989094
5238,0,0.02707687104451681
5239,0,0.02707736162504452
5240,0,0.027077852205572232
5241,0,0.027078342786099947
5242,0,0.02707883336662766
5243,0,0.02707932394715537
5244,0,0.027079814527683085
5245,0,0.027080305108210797
5246,0,0.02708079568873851
5247,0,0.027081286269266223
5248,0,0.027081776849793935
5249,0,0.027082267430321647
5250,0,0.02708275801084936
5251,0,0.027083248591377073
5252,0,0.027083739171904785
5253,0,0.0270842297524325
5254,0,0.02708472033296021
5255,0,0.027085210913487923
5256,0,0.027085701494015638
5257,0,0.02708619207454335
5258,0,0.02708668265507106
5259,0,0.027087173235598776
5260,0,0.027087663816126487
5261,0,0.0270881543966542
5262,0,0.027088644977181914
5263,0,0.027089135557709625
5264,0,0.027089626138237337
5265,0,0.027090116718765052
5266,0,0.027090607299292763
5267,0,0.027091097879820475
5268,0,0.02709158846034819
5269,0,0.0270920790408759
5270,0,0.027092569621403613
5271,0,0.027093060201931328
5272,0,0.02709355078245904
5273,0,0.02709404136298675
5274,0,0.027094531943514466
5275,0,0.027095022524042178
5276,0,0.02709551310456989
5277,0,0.027096003685097604
5278,0,0.027096494265625316
5279,0,0.027096984846153027
5280,0,0.027097475426680742
5281,0,0.027097966007208454
5282,0,0.027098456587736165
5283,0,0.02709894716826388
5284,0,0.027099437748791592
5285,0,0.027099928329319303
5286,0,0.02710041890984702
5287,0,0.02710090949037473
5288,0,0.02710140007090244
5289,0,0.027101890651430156
5290,0,0.027102381231957868
5291,0,0.02710287181248558
5292,0,0.027103362393013294
5293,0,0.027103852973541006
5294,0,0.027104343554068717
5295,0,0.027104834134596432
5296,0,0.027105324715124144
5297,0,0.027105815295651856
5298,0,0.02710630587617957
5299,0,0.027106796456707282
5300,0,0.027107287037234994
5301,0,0.02710777761776271
5302,0,0.02710826819829042
5303,0,0.02710875877881813
5304,0,0.027109249359345847
5305,0,0.027109739939873558
5306,0,0.02711023052040127
5307,0,0.027110721100928985
5308,0,0.027111211681456696
5309,0,0.027111702261984408
5310,0,0.027112192842512123
5311,0,0.027112683423039834
5312,0,0.027113174003567546
5313,0,0.02711366458409526
5314,0,0.027114155164622972
5315,0,0.027114645745150684
5316,0,0.0271151363256784
5317,0,0.02711562690620611
5318,0,0.027116117486733822
5319,0,0.027116608067261537
5320,0,0.02711709864778925
5321,0,0.02711758922831696
5322,0,0.027118079808844675
5323,0,0.027118570389372387
5324,0,0.027119060969900098
5325,0,0.027119551550427813
5326,0,0.027120042130955525
5327,0,0.027120532711483236
5328,0,0.02712102329201095
5329,0,0.027121513872538663
5330,0,0.027122004453066374
5331,0,0.02712249503359409
5332,0,0.0271229856141218
5333,0,0.027123476194649512
5334,0,0.027123966775177227
5335,0,0.02712445735570494
5336,0,0.02712494793623265
5337,0,0.027125438516760365
5338,0,0.027125929097288077
5339,0,0.027126419677815792
5340,0,0.027126910258343503
5341,0,0.027127400838871215
5342,0,0.02712789141939893
5343,0,0.02712838199992664
5344,0,0.027128872580454353
5345,0,0.027129363160982068
5346,0,0.02712985374150978
5347,0,0.02713034432203749
5348,0,0.027130834902565206
5349,0,0.027131325483092918
5350,0,0.02713181606362063
5351,0,0.027132306644148344
5352,0,0.027132797224676056
5353,0,0.027133287805203767
5354,0,0.027133778385731482
5355,0,0.027134268966259194
5356,0,0.027134759546786905
5357,0,0.02713525012731462
5358,0,0.027135740707842332
5359,0,0.027136231288370043
5360,0,0.02713672186889776
5361,0,0.02713721244942547
5362,0,0.02713770302995318
5363,0,0.027138193610480896
5364,0,0.027138684191008608
5365,0,0.02713917477153632
5366,0,0.027139665352064034
5367,0,0.027140155932591746
5368,0,0.027140646513119458
5369,0,0.027141137093647173
5370,0,0.027141627674174884
5371,0,0.027142118254702596
5372,0,0.02714260883523031
5373,0,0.027143099415758022
5374,0,0.027143589996285734
5375,0,0.02714408057681345
5376,0,0.02714457115734116
5377,0,0.027145061737868872
5378,0,0.027145552318396587
5379,0,0.0271460428989243
5380,0,0.02714653347945201
5381,0,0.027147024059979725
5382,0,0.027147514640507436
5383,0,0.027148005221035148
5384,0,0.027148495801562863
5385,0,0.027148986382090574
5386,0,0.027149476962618286
5387,0,0.027149967543146
5388,0,0.027150458123673712
5389,0,0.027150948704201424
5390,0,0.02715143928472914
5391,0,0.02715192986525685
5392,0,0.027152420445784562
5393,0,0.027152911026312277
5394,0,0.02715340160683999
5395,0,0.0271538921873677
5396,0,0.027154382767895415
5397,0,0.027154873348423127
5398,0,0.027155363928950838
5399,0,0.027155854509478553
5400,0,0.027156345090006265
5401,0,0.027156835670533976
5402,0,0.02715732625106169
5403,0,0.027157816831589403
5404,0,0.027158307412117114
5405,0,0.02715879799264483
5406,0,0.02715928857317254
5407,0,0.027159779153700252
5408,0,0.027160269734227967
5409,0,0.02716076031475568
5410,0,0.02716125089528339
5411,0,0.027161741475811105
5412,0,0.027162232056338817
5413,0,0.02716272263686653
5414,0,0.027163213217394244
5415,0,0.027163703797921955
5416,0,0.027164194378449667
5417,0,0.02716468495897738
5418,0,0.027165175539505093
5419,0,0.027165666120032805
5420,0,0.02716615670056052
5421,0,0.02716664728108823
5422,0,0.027167137861615943
5423,0,0.027167628442143658
5424,0,0.02716811902267137
5425,0,0.02716860960319908
5426,0,0.027169100183726796
5427,0,0.027169590764254507
5428,0,0.02717008134478222
5429,0,0.027170571925309934
5430,0,0.027171062505837645
5431,0,0.027171553086365357
5432,0,0.027172043666893072
5433,0,0.027172534247420783
5434,0,0.027173024827948495
5435,0,0.02717351540847621
5436,0,0.02717400598900392
5437,0,0.027174496569531633
5438,0,0.027174987150059348
5439,0,0.02717547773058706
5440,0,0.02717596831111477
5441,0,0.027176458891642486
5442,0,0.027176949472170198
5443,0,0.02717744005269791
5444,0,0.027177930633225624
5445,0,0.027178421213753336
5446,0,0.027178911794281047
5447,0,0.027179402374808762
5448,0,0.027179892955336474
5449,0,0.027180383535864185
5450,0,0.0271808741163919
5451,0,0.027181364696919612
5452,0,0.027181855277447323
5453,0,0.02718234585797504
5454,0,0.02718283643850275
5455,0,0.02718332701903046
5456,0,0.027183817599558176
5457,0,0.027184308180085888
5458,0,0.0271847987606136
5459,0,0.027185289341141314
5460,0,0.027185779921669026
5461,0,0.027186270502196738
5462,0,0.027186761082724453
5463,0,0.027187251663252164
5464,0,0.027187742243779876
5465,0,0.02718823282430759
5466,0,0.027188723404835302
5467,0,0.027189213985363014
5468,0,0.02718970456589073
5469,0,0.02719019514641844
5470,0,0.027190685726946152
5471,0,0.027191176307473867
5472,0,0.02719166688800158
5473,0,0.02719215746852929
5474,0,0.027192648049057005
5475,0,0.027193138629584716
5476,0,0.027193629210112428
5477,0,0.027194119790640143
5478,0,0.027194610371167854
5479,0,0.027195100951695566
5480,0,0.02719559153222328
5481,0,0.027196082112750992
5482,0,0.027196572693278704
5483,0,0.02719706327380642
5484,0,0.02719755385433413
5485,0,0.027198044434861842
5486,0,0.027198535015389557
5487,0,0.02719902559591727
5488,0,0.02719951617644498
5489,0,0.027200006756972695
5490,0,0.027200497337500407
5491,0,0.027200987918028118
5492,0,0.027201478498555833
5493,0,0.027201969079083545
5494,0,0.027202459659611256
5495,0,0.02720295024013897
5496,0,0.027203440820666683
5497,0,0.027203931401194394
5498,0,0.02720442198172211
5499,0,0.02720491256224982
5500,0,0.027205403142777536
5501,0,0.027205893723305247
5502,0,0.02720638430383296
5503,0,0.027206874884360674
5504,0,0.027207365464888385
5505,0,0.027207856045416097
5506,0,0.027208346625943812
5507,0,0.027208837206471524
5508,0,0.027209327786999235
5509,0,0.02720981836752695
5510,0,0.02721030894805466
5511,0,0.027210799528582373
5512,0,0.027211290109110088
5513,0,0.0272117806896378
5514,0,0.02721227127016551
5515,0,0.027212761850693226
5516,0,0.027213252431220938
5517,0,0.02721374301174865
5518,0,0.027214233592276364
5519,0,0.027214724172804076
5520,0,0.027215214753331787
5521,0,0.027215705333859502
5522,0,0.027216195914387214
5523,0,0.027216686494914925
5524,0,0.02721717707544264
5525,0,0.027217667655970352
5526,0,0.027218158236498063
5527,0,0.02721864881702578
5528,0,0.02721913939755349
5529,0,0.0272196299780812
5530,0,0.027220120558608916
5531,0,0.027220611139136628
5532,0,0.02722110171966434
5533,0,0.027221592300192055
5534,0,0.027222082880719766
5535,0,0.027222573461247478
5536,0,0.027223064041775193
5537,0,0.027223554622302904
5538,0,0.027224045202830616
5539,0,0.02722453578335833
5540,0,0.027225026363886042
5541,0,0.027225516944413754
5542,0,0.02722600752494147
5543,0,0.02722649810546918
5544,0,0.027226988685996892
5545,0,0.027227479266524607
5546,0,0.02722796984705232
5547,0,0.02722846042758003
5548,0,0.027228951008107745
5549,0,0.027229441588635456
5550,0,0.027229932169163168
5551,0,0.027230422749690883
5552,0,0.027230913330218594
5553,0,0.027231403910746306
5554,0,0.02723189449127402
5555,0,0.027232385071801733
5556,0,0.027232875652329444
5557,0,0.02723336623285716
5558,0,0.02723385681338487
5559,0,0.027234347393912582
5560,0,0.027234837974440297
5561,0,0.02723532855496801
5562,0,0.02723581913549572
5563,0,0.027236309716023435
5564,0,0.027236800296551147
5565,0,0.027237290877078858
5566,0,0.027237781457606573
5567,0,0.027238272038134285
5568,0,0.027238762618661996
5569,0,0.02723925319918971
5570,0,0.027239743779717423
5571,0,0.027240234360245134
5572,0,0.02724072494077285
5573,0,0.02724121552130056
5574,0,0.027241706101828272
5575,0,0.027242196682355987
5576,0,0.0272426872628837
5577,0,0.02724317784341141
5578,0,0.027243668423939126
5579,0,0.027244159004466837
5580,0,0.02724464958499455
5581,0,0.027245140165522264
5582,0,0.027245630746049975
5583,0,0.027246121326577687
5584,0,0.0272466119071054
5585,0,0.027247102487633113
5586,0,0.027247593068160825
5587,0,0.02724808364868854
5588,0,0.02724857422921625
5589,0,0.027249064809743963
5590,0,0.027249555390271678
5591,0,0.02725004597079939
5592,0,0.0272505365513271
5593,0,0.027251027131854816
5594,0,0.027251517712382527
5595,0,0.02725200829291024
5596,0,0.027252498873437954
5597,0,0.027252989453965665
5598,0,0.027253480034493377
5599,0,0.027253970615021092
5600,0,0.027254461195548804
5601,0,0.027254951776076515
5602,0,0.02725544235660423
5603,0,0.02725593293713194
5604,0,0.027256423517659653
5605,0,0.027256914098187368
5606,0,0.02725740467871508
5607,0,0.02725789525924279
5608,0,0.027258385839770506
5609,0,0.027258876420298218
5610,0,0.02725936700082593
5611,0,0.027259857581353644
5612,0,0.027260348161881356
5613,0,0.027260838742409067
5614,0,0.027261329322936782
5615,0,0.027261819903464494
5616,0,0.027262310483992205
5617,0,0.02726280106451992
5618,0,0.027263291645047632
5619,0,0.027263782225575343
5620,0,0.02726427280610306
5621,0,0.02726476338663077
5622,0,0.02726525396715848
5623,0,0.027265744547686196
5624,0,0.027266235128213908
5625,0,0.02726672570874162
5626,0,0.027267216289269335
5627,0,0.027267706869797046
5628,0,0.027268197450324758
5629,0,0.027268688030852473
5630,0,0.027269178611380184
5631,0,0.027269669191907896
5632,0,0.02727015977243561
5633,0,0.027270650352963322
5634,0,0.027271140933491034
5635,0,0.02727163151401875
5636,0,0.02727212209454646
5637,0,0.027272612675074172
5638,0,0.027273103255601887
5639,0,0.0272735938361296
5640,0,0.02727408441665731
5641,0,0.027274574997185025
5642,0,0.027275065577712736
5643,0,0.027275556158240448
5644,0,0.027276046738768163
5645,0,0.027276537319295874
5646,0,0.027277027899823586
5647,0,0.0272775184803513
5648,0,0.027278009060879013
5649,0,0.027278499641406724
5650,0,0.02727899022193444
5651,0,0.02727948080246215
5652,0,0.027279971382989862
5653,0,0.027280461963517577
5654,0,0.02728095254404529
5655,0,0.027281443124573
5656,0,0.027281933705100715
5657,0,0.027282424285628427
5658,0,0.027282914866156138
5659,0,0.027283405446683853
5660,0,0.027283896027211565
5661,0,0.027284386607739276
5662,0,0.02728487718826699
5663,0,0.027285367768794703
5664,0,0.027285858349322414
5665,0,0.02728634892985013
5666,0,0.02728683951037784
5667,0,0.027287330090905552
5668,0,0.027287820671433267
5669,0,0.02728831125196098
5670,0,0.02728880183248869
5671,0,0.027289292413016406
5672,0,0.027289782993544117
5673,0,0.02729027357407183
5674,0,0.027290764154599544
5675,0,0.027291254735127255
5676,0,0.027291745315654967
5677,0,0.02729223589618268
5678,0,0.027292726476710393
5679,0,0.027293217057238105
5680,0,0.02729370763776582
5681,0,0.02729419821829353
5682,0,0.027294688798821243
5683,0,0.027295179379348958
5684,0,0.02729566995987667
5685,0,0.02729616054040438
5686,0,0.027296651120932096
5687,0,0.027297141701459807
5688,0,0.02729763228198752
5689,0,0.027298122862515234
5690,0,0.027298613443042945
5691,0,0.027299104023570657
5692,0,0.027299594604098372
5693,0,0.027300085184626083
5694,0,0.027300575765153795
5695,0,0.02730106634568151
5696,0,0.02730155692620922
5697,0,0.027302047506736933
5698,0,0.027302538087264648
5699,0,0.02730302866779236
5700,0,0.02730351924832007
5701,0,0.027304009828847786
5702,0,0.027304500409375498
5703,0,0.02730499098990321
5704,0,0.027305481570430924
5705,0,0.027305972150958636
5706,0,0.027306462731486347
5707,0,0.027306953312014062
5708,0,0.027307443892541774
5709,0,0.027307934473069485
5710,0,0.0273084250535972
5711,0,0.027308915634124912
5712,0,0.027309406214652623
5713,0,0.02730989679518034
5714,0,0.02731038737570805
5715,0,0.02731087795623576
5716,0,0.027311368536763476
5717,0,0.027311859117291188
5718,0,0.0273123496978189
5719,0,0.027312840278346615
5720,0,0.027313330858874326
5721,0,0.027313821439402038
5722,0,0.027314312019929753
5723,0,0.027314802600457464
5724,0,0.027315293180985176
5725,0,0.02731578376151289
5726,0,0.027316274342040602
5727,0,0.027316764922568314
5728,0,0.02731725550309603
5729,0,0.02731774608362374
5730,0,0.027318236664151452
5731,0,0.027318727244679167
5732,0,0.02731921782520688
5733,0,0.02731970840573459
5734,0,0.027320198986262305
5735,0,0.027320689566790016
5736,0,0.027321180147317728
5737,0,0.027321670727845443
5738,0,0.027322161308373154
5739,0,0.027322651888900866
5740,0,0.02732314246942858
5741,0,0.027323633049956293
5742,0,0.027324123630484004
5743,0,0.02732461421101172
5744,0,0.02732510479153943
5745,0,0.027325595372067142
5746,0,0.027326085952594857
5747,0,0.02732657653312257
5748,0,0.02732706711365028
5749,0,0.027327557694177995
5750,0,0.027328048274705707
5751,0,0.027328538855233418
5752,0,0.027329029435761133
5753,0,0.027329520016288845
5754,0,0.027330010596816556
5755,0,0.02733050117734427
5756,0,0.027330991757871983
5757,0,0.027331482338399694
5758,0,0.02733197291892741
5759,0,0.02733246349945512
5760,0,0.027332954079982832
5761,0,0.027333444660510547
5762,0,0.02733393524103826
5763,0,0.02733442582156597
5764,0,0.027334916402093686
5765,0,0.027335406982621397
5766,0,0.02733589756314911
5767,0,0.027336388143676824
5768,0,0.027336878724204535
5769,0,0.027337369304732247
5770,0,0.02733785988525996
5771,0,0.027338350465787673
5772,0,0.027338841046315385
5773,0,0.0273393316268431
5774,0,0.02733982220737081
5775,0,0.027340312787898523
5776,0,0.027340803368426238
5777,0,0.02734129394895395
5778,0,0.02734178452948166
5779,0,0.027342275110009376
5780,0,0.027342765690537087
5781,0,0.0273432562710648
5782,0,0.027343746851592514
5783,0,0.027344237432120225
5784,0,0.027344728012647937
5785,0,0.027345218593175652
5786,0,0.027345709173703363
5787,0,0.027346199754231075
5788,0,0.02734669033475879
5789,0,0.0273471809152865
5790,0,0.027347671495814213
5791,0,0.027348162076341928
5792,0,0.02734865265686964
5793,0,0.02734914323739735
5794,0,0.027349633817925066
5795,0,0.027350124398452778
5796,0,0.02735061497898049
5797,0,0.027351105559508204
5798,0,0.027351596140035916
5799,0,0.027352086720563627
5800,0,0.027352577301091342
5801,0,0.027353067881619054
5802,0,0.027353558462146765
5803,0,0.02735404904267448
5804,0,0.027354539623202192
5805,0,0.027355030203729903
5806,0,0.02735552078425762
5807,0,0.02735601136478533
5808,0,0.02735650194531304
5809,0,0.027356992525840756
5810,0,0.027357483106368468
5811,0,0.02735797368689618
5812,0,0.027358464267423895
5813,0,0.027358954847951606
5814,0,0.027359445428479318
5815,0,0.027359936009007033
5816,0,0.027360426589534744
5817,0,0.027360917170062456
5818,0,0.02736140775059017
5819,0,0.027361898331117882
5820,0,0.027362388911645594
5821,0,0.02736287949217331
5822,1,0.02736337007270102
5823,1,0.027363860653228732
5824,1,0.027364351233756447
5825,1,0.02736484181428416
5826,1,0.02736533239481187
5827,1,0.027365822975339585
5828,1,0.027366313555867296
5829,1,0.027366804136395008
5830,1,0.027367294716922723
5831,1,0.027367785297450434
5832,1,0.027368275877978146
5833,1,0.02736876645850586
5834,1,0.027369257039033573
5835,1,0.027369747619561284
5836,1,0.027370238200089
5837,1,0.02737072878061671
5838,1,0.027371219361144422
5839,1,0.027371709941672137
5840,1,0.02737220052219985
5841,1,0.02737269110272756
5842,1,0.027373181683255275
5843,1,0.027373672263782987
5844,1,0.027374162844310698
5845,1,0.027374653424838413
5846,0,0.027375144005366125
5847,0,0.027375634585893836
5848,0,0.02737612516642155
5849,0,0.027376615746949263
5850,0,0.027377106327476974
5851,0,0.02737759690800469
5852,0,0.0273780874885324
5853,0,0.027378578069060112
5854,0,0.027379068649587827
5855,0,0.02737955923011554
5856,0,0.027380049810643254
5857,0,0.027380540391170965
5858,0,0.027381030971698677
5859,0,0.027381521552226392
5860,0,0.027382012132754104
5861,0,0.027382502713281815
5862,0,0.02738299329380953
5863,0,0.02738348387433724
5864,0,0.027383974454864953
5865,0,0.027384465035392668
5866,0,0.02738495561592038
5867,0,0.02738544619644809
5868,0,0.027385936776975806
5869,0,0.027386427357503518
5870,0,0.02738691793803123
5871,0,0.027387408518558944
5872,0,0.027387899099086656
5873,0,0.027388389679614367
5874,0,0.027388880260142082
5875,0,0.027389370840669794
5876,0,0.027389861421197505
5877,0,0.02739035200172522
5878,0,0.027390842582252932
5879,0,0.027391333162780643
5880,0,0.02739182374330836
5881,0,0.02739231432383607
5882,0,0.02739280490436378
5883,0,0.027393295484891497
5884,0,0.027393786065419208
5885,0,0.02739427664594692
5886,0,0.027394767226474635
5887,0,0.027395257807002346
5888,0,0.027395748387530058
5889,0,0.027396238968057773
5890,0,0.027396729548585484
5891,0,0.027397220129113196
5892,0,0.02739771070964091
5893,0,0.027398201290168622
5894,0,0.027398691870696334
5895,0,0.02739918245122405
5896,0,0.02739967303175176
5897,0,0.027400163612279472
5898,0,0.027400654192807187
5899,0,0.0274011447733349
5900,0,0.02740163535386261
5901,0,0.027402125934390325
5902,0,0.027402616514918036
5903,0,0.027403107095445748
5904,0,0.027403597675973463
5905,0,0.027404088256501175
5906,0,0.027404578837028886
5907,0,0.0274050694175566
5908,0,0.027405559998084313
5909,0,0.027406050578612024
5910,0,0.02740654115913974
5911,0,0.02740703173966745
5912,0,0.027407522320195162
5913,0,0.027408012900722877
5914,0,0.02740850348125059
5915,0,0.0274089940617783
5916,0,0.027409484642306015
5917,0,0.027409975222833727
5918,0,0.02741046580336144
5919,0,0.027410956383889153
5920,0,0.027411446964416865
5921,0,0.027411937544944576
5922,0,0.02741242812547229
5923,0,0.027412918706000003
5924,0,0.027413409286527714
5925,0,0.02741389986705543
5926,0,0.02741439044758314
5927,0,0.027414881028110853
5928,0,0.027415371608638568
5929,0,0.02741586218916628
5930,0,0.02741635276969399
5931,0,0.027416843350221706
5932,0,0.027417333930749417
5933,0,0.02741782451127713
5934,0,0.027418315091804844
5935,0,0.027418805672332555
5936,0,0.027419296252860267
5937,0,0.02741978683338798
5938,0,0.027420277413915693
5939,0,0.027420767994443405
5940,0,0.02742125857497112
5941,0,0.02742174915549883
5942,0,0.027422239736026543
5943,0,0.027422730316554258
5944,0,0.02742322089708197
5945,0,0.02742371147760968
5946,0,0.027424202058137396
5947,0,0.027424692638665107
5948,0,0.02742518321919282
5949,0,0.027425673799720534
5950,0,0.027426164380248245
5951,0,0.027426654960775957
5952,0,0.027427145541303672
5953,0,0.027427636121831384
5954,0,0.027428126702359095
5955,0,0.02742861728288681
5956,0,0.02742910786341452
5957,0,0.027429598443942233
5958,0,0.027430089024469948
5959,0,0.02743057960499766
5960,0,0.02743107018552537
5961,0,0.027431560766053086
5962,0,0.027432051346580798
5963,0,0.02743254192710851
5964,0,0.027433032507636224
5965,0,0.027433523088163936
5966,0,0.027434013668691647
5967,0,0.027434504249219362
5968,0,0.027434994829747074
5969,0,0.027435485410274785
5970,0,0.0274359759908025
5971,0,0.027436466571330212
5972,0,0.027436957151857923
5973,0,0.02743744773238564
5974,0,0.02743793831291335
5975,0,0.02743842889344106
5976,0,0.027438919473968777
5977,0,0.027439410054496488
5978,0,0.0274399006350242
5979,0,0.027440391215551915
5980,0,0.027440881796079626
5981,0,0.027441372376607338
5982,0,0.027441862957135053
5983,0,0.027442353537662764
5984,0,0.027442844118190476
5985,0,0.02744333469871819
5986,0,0.027443825279245902
5987,0,0.027444315859773614
5988,0,0.02744480644030133
5989,0,0.02744529702082904
5990,0,0.027445787601356752
5991,0,0.027446278181884467
5992,0,0.02744676876241218
5993,0,0.02744725934293989
5994,0,0.027447749923467605
5995,0,0.027448240503995316
5996,0,0.027448731084523028
5997,0,0.027449221665050743
