atemp,windspeed,Predicted Y
0.6061,0.2239,0.1843141717226532
0.5909,0.1642,0.18498870289140046
0.6061,0.2239,0.1843141717226532
0.5909,0.1642,0.18498870289140046
0.6061,0.1642,0.1843141717226532
0.6364,0.2239,0.18296954709021618
0.6667,0.2239,0.18162492245777917
0.6818,0.2239,0.18095482899408946
0.697,0.2836,0.1802802978253422
0.697,0.2836,0.1802802978253422
0.7424,0.2985,0.17826557972921545
0.7424,0.3582,0.17826557972921545
0.7424,0.2985,0.17826557972921545
0.7273,0.2985,0.17893567319290518
0.7424,0.3881,0.17826557972921545
0.7273,0.2985,0.17893567319290518
0.697,0.2836,0.1802802978253422
0.7121,0.2537,0.17961020436165245
0.6818,0.2239,0.18095482899408946
0.6818,0.2239,0.18095482899408946
0.6667,0.1343,0.18162492245777917
0.6667,0.1343,0.18162492245777917
0.6667,0.2239,0.18162492245777917
0.6061,0.2239,0.1843141717226532
0.6061,0.194,0.1843141717226532
0.5909,0.1642,0.18498870289140046
0.5909,0.1045,0.18498870289140046
0.5758,0.1045,0.1856587963550902
0.6364,0.2239,0.18296954709021618
0.6515,0.194,0.18229945362652644
0.697,0.2239,0.1802802978253422
0.7121,0.194,0.17961020436165245
0.7576,0.0896,0.17759104856046817
0.7727,0.194,0.17692095509677844
0.7879,0.2537,0.17624642392803117
0.7879,0.3284,0.17624642392803117
0.803,0.3284,0.17557633046434146
0.803,0.2836,0.17557633046434146
0.7879,0.3284,0.17624642392803117
0.7727,0.3582,0.17692095509677844
0.7576,0.2239,0.17759104856046817
0.7424,0.2239,0.17826557972921545
0.697,0.194,0.1802802978253422
0.7273,0.2239,0.17893567319290518
0.697,0.1642,0.1802802978253422
0.697,0.1045,0.1802802978253422
0.697,0.1343,0.1802802978253422
0.6818,0.1642,0.18095482899408946
0.6818,0.1642,0.18095482899408946
0.6818,0.1343,0.18095482899408946
0.6667,0.1045,0.18162492245777917
0.697,0.1045,0.1802802978253422
0.697,0.1642,0.1802802978253422
0.7273,0.1642,0.17893567319290518
0.7879,0.1343,0.17624642392803117
0.7879,0.1642,0.17624642392803117
0.803,0.0,0.17557633046434146
0.8182,0.0896,0.17490179929559418
0.8333,0.1045,0.17423170583190445
0.8182,0.194,0.17490179929559418
0.8182,0.194,0.17490179929559418
0.8485,0.2985,0.17355717466315718
0.803,0.0,0.17557633046434146
0.803,0.1343,0.17557633046434146
0.7424,0.194,0.17826557972921545
0.7273,0.0896,0.17893567319290518
0.7121,0.1343,0.17961020436165245
0.7121,0.0,0.17961020436165245
0.697,0.1642,0.1802802978253422
0.6667,0.1045,0.18162492245777917
0.6667,0.0,0.18162492245777917
0.6667,0.0,0.18162492245777917
0.6667,0.1045,0.18162492245777917
0.6364,0.0,0.18296954709021618
0.6364,0.1045,0.18296954709021618
0.6364,0.1045,0.18296954709021618
0.6667,0.1045,0.18162492245777917
0.7121,0.0,0.17961020436165245
0.697,0.0896,0.1802802978253422
0.7273,0.0,0.17893567319290518
0.7879,0.0896,0.17624642392803117
0.803,0.0,0.17557633046434146
0.8182,0.194,0.17490179929559418
0.8333,0.2239,0.17423170583190445
0.8182,0.1642,0.17490179929559418
0.8182,0.0,0.17490179929559418
0.8333,0.194,0.17423170583190445
0.8333,0.2239,0.17423170583190445
0.8485,0.1642,0.17355717466315718
0.8333,0.2239,0.17423170583190445
0.803,0.1642,0.17557633046434146
0.7727,0.2239,0.17692095509677844
0.7424,0.2537,0.17826557972921545
0.7424,0.194,0.17826557972921545
0.7273,0.2239,0.17893567319290518
0.7273,0.2239,0.17893567319290518
0.7121,0.1343,0.17961020436165245
0.7121,0.1045,0.17961020436165245
0.7121,0.1045,0.17961020436165245
0.7121,0.1045,0.17961020436165245
0.7273,0.1343,0.17893567319290518
0.7576,0.1642,0.17759104856046817
0.8182,0.2537,0.17490179929559418
0.8636,0.2239,0.17288708119946744
0.8939,0.2985,0.17154245656703043
0.8939,0.3284,0.17154245656703043
0.8939,0.2985,0.17154245656703043
0.8939,0.3582,0.17154245656703043
0.9242,0.2537,0.17019783193459342
0.9242,0.2836,0.17019783193459342
0.9091,0.2985,0.17086792539828316
0.8939,0.2836,0.17154245656703043
0.9242,0.2836,0.17019783193459342
0.8939,0.2239,0.17154245656703043
0.8939,0.2239,0.17154245656703043
0.8636,0.1642,0.17288708119946744
0.8182,0.1642,0.17490179929559418
0.8333,0.1343,0.17423170583190445
0.7879,0.0,0.17624642392803117
0.803,0.1343,0.17557633046434146
0.7879,0.1045,0.17624642392803117
0.7424,0.1045,0.17826557972921545
0.7121,0.1045,0.17961020436165245
0.7424,0.0896,0.17826557972921545
0.803,0.1045,0.17557633046434146
0.8485,0.1642,0.17355717466315718
0.8939,0.0896,0.17154245656703043
0.9242,0.0896,0.17019783193459342
0.8939,0.1045,0.17154245656703043
0.9545,0.1642,0.16885320730215642
0.9848,0.1642,0.16750858266971944
1.0,0.2985,0.16683405150097216
0.9848,0.2985,0.16750858266971944
0.8333,0.2985,0.17423170583190445
0.8485,0.1045,0.17355717466315718
0.8182,0.1642,0.17490179929559418
0.7879,0.1045,0.17624642392803117
0.8182,0.0,0.17490179929559418
0.803,0.0896,0.17557633046434146
0.7879,0.0896,0.17624642392803117
0.7879,0.194,0.17624642392803117
0.7879,0.0,0.17624642392803117
0.7727,0.1045,0.17692095509677844
0.7727,0.0,0.17692095509677844
0.7576,0.0896,0.17759104856046817
0.7273,0.1045,0.17893567319290518
0.7121,0.1343,0.17961020436165245
0.7424,0.1343,0.17826557972921545
0.7424,0.1045,0.17826557972921545
0.7879,0.2537,0.17624642392803117
0.7879,0.1642,0.17624642392803117
0.7879,0.2239,0.17624642392803117
0.8182,0.194,0.17490179929559418
0.8636,0.1045,0.17288708119946744
0.8788,0.1642,0.17221255003072017
0.8939,0.0,0.17154245656703043
0.8788,0.0,0.17221255003072017
0.8788,0.1343,0.17221255003072017
0.8788,0.1343,0.17221255003072017
0.8788,0.2239,0.17221255003072017
0.803,0.1343,0.17557633046434146
0.803,0.2239,0.17557633046434146
0.803,0.2239,0.17557633046434146
0.7727,0.194,0.17692095509677844
0.7727,0.1045,0.17692095509677844
0.7727,0.1045,0.17692095509677844
0.7576,0.1045,0.17759104856046817
0.7879,0.0896,0.17624642392803117
0.7879,0.0896,0.17624642392803117
0.7576,0.1045,0.17759104856046817
0.7576,0.0896,0.17759104856046817
0.7879,0.0896,0.17624642392803117
0.7727,0.1343,0.17692095509677844
0.7879,0.2836,0.17624642392803117
0.7879,0.3881,0.17624642392803117
0.8182,0.3284,0.17490179929559418
0.803,0.2537,0.17557633046434146
0.8636,0.1642,0.17288708119946744
0.803,0.2239,0.17557633046434146
0.8182,0.2836,0.17490179929559418
0.8485,0.2537,0.17355717466315718
0.8485,0.2537,0.17355717466315718
0.8333,0.1045,0.17423170583190445
0.8182,0.1642,0.17490179929559418
0.803,0.1642,0.17557633046434146
0.7879,0.1642,0.17624642392803117
0.7879,0.1343,0.17624642392803117
0.7576,0.0,0.17759104856046817
0.7273,0.0896,0.17893567319290518
0.7273,0.0,0.17893567319290518
0.7424,0.0896,0.17826557972921545
0.7121,0.0896,0.17961020436165245
0.7121,0.0,0.17961020436165245
0.7121,0.0896,0.17961020436165245
0.7121,0.0896,0.17961020436165245
0.7121,0.0896,0.17961020436165245
0.7121,0.0,0.17961020436165245
0.7424,0.0,0.17826557972921545
0.803,0.0,0.17557633046434146
0.803,0.0,0.17557633046434146
0.8333,0.194,0.17423170583190445
0.8333,0.194,0.17423170583190445
0.7121,0.1343,0.17961020436165245
0.697,0.194,0.1802802978253422
0.6667,0.3881,0.18162492245777917
0.6667,0.2239,0.18162492245777917
0.697,0.0,0.1802802978253422
0.7121,0.0896,0.17961020436165245
0.697,0.0896,0.1802802978253422
0.697,0.1343,0.1802802978253422
0.6667,0.0,0.18162492245777917
0.6667,0.0,0.18162492245777917
0.6667,0.0896,0.18162492245777917
0.6667,0.1045,0.18162492245777917
0.6667,0.1045,0.18162492245777917
0.6364,0.1045,0.18296954709021618
0.6364,0.1343,0.18296954709021618
0.6364,0.1642,0.18296954709021618
0.5909,0.0896,0.18498870289140046
0.6364,0.2239,0.18296954709021618
0.6818,0.2836,0.18095482899408946
0.6818,0.194,0.18095482899408946
0.6818,0.2239,0.18095482899408946
0.697,0.2239,0.1802802978253422
0.7121,0.0,0.17961020436165245
0.7273,0.0,0.17893567319290518
0.7273,0.2985,0.17893567319290518
0.7424,0.2836,0.17826557972921545
0.7576,0.3284,0.17759104856046817
0.7576,0.2836,0.17759104856046817
0.7576,0.3582,0.17759104856046817
0.7424,0.3881,0.17826557972921545
0.7424,0.2985,0.17826557972921545
0.7273,0.2537,0.17893567319290518
0.7121,0.2239,0.17961020436165245
0.697,0.1343,0.1802802978253422
0.7121,0.1045,0.17961020436165245
0.7121,0.1642,0.17961020436165245
0.7121,0.194,0.17961020436165245
0.697,0.2985,0.1802802978253422
0.6667,0.1642,0.18162492245777917
0.6667,0.194,0.18162492245777917
0.6515,0.2836,0.18229945362652644
0.6515,0.2239,0.18229945362652644
0.6667,0.2537,0.18162492245777917
0.6667,0.2537,0.18162492245777917
0.6667,0.2537,0.18162492245777917
0.6818,0.0,0.18095482899408946
0.697,0.0,0.1802802978253422
0.7121,0.2836,0.17961020436165245
0.7273,0.3582,0.17893567319290518
0.7273,0.2239,0.17893567319290518
0.7424,0.2537,0.17826557972921545
0.7273,0.1642,0.17893567319290518
0.7121,0.2239,0.17961020436165245
0.7121,0.1045,0.17961020436165245
0.697,0.0896,0.1802802978253422
0.6818,0.2239,0.18095482899408946
0.6667,0.1045,0.18162492245777917
0.6667,0.0,0.18162492245777917
0.6667,0.0896,0.18162492245777917
0.6515,0.1343,0.18229945362652644
0.6667,0.0,0.18162492245777917
0.6667,0.1045,0.18162492245777917
0.6667,0.0,0.18162492245777917
0.6515,0.1045,0.18229945362652644
0.6515,0.1045,0.18229945362652644
0.6515,0.0896,0.18229945362652644
0.6818,0.1642,0.18095482899408946
0.697,0.1642,0.1802802978253422
0.7424,0.194,0.17826557972921545
0.7576,0.2836,0.17759104856046817
0.8182,0.2836,0.17490179929559418
0.803,0.2537,0.17557633046434146
0.803,0.2537,0.17557633046434146
0.7879,0.2537,0.17624642392803117
0.8182,0.194,0.17490179929559418
0.803,0.1642,0.17557633046434146
0.803,0.194,0.17557633046434146
0.8182,0.2239,0.17490179929559418
0.803,0.194,0.17557633046434146
0.7879,0.194,0.17624642392803117
0.7576,0.2836,0.17759104856046817
0.7273,0.2537,0.17893567319290518
0.7424,0.194,0.17826557972921545
0.7121,0.1642,0.17961020436165245
0.7121,0.1343,0.17961020436165245
0.7121,0.0,0.17961020436165245
0.7121,0.0,0.17961020436165245
0.7121,0.1343,0.17961020436165245
0.7121,0.0,0.17961020436165245
0.7121,0.0,0.17961020436165245
0.7121,0.0896,0.17961020436165245
0.7727,0.0,0.17692095509677844
0.803,0.2537,0.17557633046434146
0.8485,0.2836,0.17355717466315718
0.8788,0.2985,0.17221255003072017
0.8636,0.2836,0.17288708119946744
0.8333,0.0,0.17423170583190445
0.8636,0.2239,0.17288708119946744
0.8636,0.2537,0.17288708119946744
0.8636,0.3881,0.17288708119946744
0.8636,0.2985,0.17288708119946744
0.8636,0.3284,0.17288708119946744
0.8485,0.2239,0.17355717466315718
0.7879,0.3284,0.17624642392803117
0.7576,0.1642,0.17759104856046817
0.7424,0.2239,0.17826557972921545
0.7121,0.1045,0.17961020436165245
0.697,0.194,0.1802802978253422
0.697,0.0896,0.1802802978253422
0.697,0.1045,0.1802802978253422
0.6818,0.1642,0.18095482899408946
0.6818,0.1642,0.18095482899408946
0.6818,0.2836,0.18095482899408946
0.6818,0.2985,0.18095482899408946
0.7273,0.194,0.17893567319290518
0.7424,0.2239,0.17826557972921545
0.7576,0.2985,0.17759104856046817
0.7424,0.2985,0.17826557972921545
0.7424,0.194,0.17826557972921545
0.7273,0.1642,0.17893567319290518
0.7576,0.0,0.17759104856046817
0.7879,0.0,0.17624642392803117
0.803,0.1343,0.17557633046434146
0.7879,0.2239,0.17624642392803117
0.7879,0.1045,0.17624642392803117
0.7576,0.194,0.17759104856046817
0.6515,0.2239,0.18229945362652644
0.7424,0.1343,0.17826557972921545
0.7424,0.1642,0.17826557972921545
0.7121,0.1045,0.17961020436165245
0.697,0.0896,0.1802802978253422
0.697,0.0896,0.1802802978253422
0.6818,0.0896,0.18095482899408946
0.697,0.0896,0.1802802978253422
0.697,0.0,0.1802802978253422
0.6818,0.0,0.18095482899408946
0.6818,0.0,0.18095482899408946
0.697,0.0,0.1802802978253422
0.6818,0.1343,0.18095482899408946
0.697,0.2239,0.1802802978253422
0.7424,0.0,0.17826557972921545
0.7424,0.1642,0.17826557972921545
0.7424,0.1642,0.17826557972921545
0.7727,0.194,0.17692095509677844
0.7727,0.1343,0.17692095509677844
0.7727,0.1642,0.17692095509677844
0.7727,0.2985,0.17692095509677844
0.7727,0.2836,0.17692095509677844
0.7727,0.1642,0.17692095509677844
0.7879,0.2836,0.17624642392803117
0.7576,0.3284,0.17759104856046817
0.7576,0.3284,0.17759104856046817
0.7424,0.2985,0.17826557972921545
0.697,0.2985,0.1802802978253422
0.697,0.2239,0.1802802978253422
0.6818,0.2239,0.18095482899408946
0.697,0.194,0.1802802978253422
0.6667,0.1045,0.18162492245777917
0.6667,0.1642,0.18162492245777917
0.6061,0.1343,0.1843141717226532
0.6061,0.1045,0.1843141717226532
0.6061,0.0896,0.1843141717226532
0.6818,0.0,0.18095482899408946
0.7273,0.194,0.17893567319290518
0.7424,0.0,0.17826557972921545
0.7576,0.1642,0.17759104856046817
0.7727,0.1642,0.17692095509677844
0.803,0.2537,0.17557633046434146
0.803,0.2985,0.17557633046434146
0.8182,0.194,0.17490179929559418
0.7879,0.0,0.17624642392803117
0.7879,0.0,0.17624642392803117
0.6818,0.2985,0.18095482899408946
0.697,0.194,0.1802802978253422
0.6667,0.2239,0.18162492245777917
0.6818,0.2239,0.18095482899408946
0.6515,0.2537,0.18229945362652644
0.6515,0.0896,0.18229945362652644
0.6364,0.194,0.18296954709021618
0.6212,0.0,0.18364407825896345
0.6212,0.1045,0.18364407825896345
0.6364,0.0,0.18296954709021618
0.6212,0.194,0.18364407825896345
0.6212,0.1045,0.18364407825896345
0.6212,0.1343,0.18364407825896345
0.6364,0.1045,0.18296954709021618
0.6667,0.2836,0.18162492245777917
0.6818,0.2836,0.18095482899408946
0.697,0.2985,0.1802802978253422
0.7273,0.2985,0.17893567319290518
0.7273,0.4179,0.17893567319290518
0.7424,0.2836,0.17826557972921545
0.7424,0.2239,0.17826557972921545
0.7727,0.2836,0.17692095509677844
0.7727,0.2836,0.17692095509677844
0.7727,0.2836,0.17692095509677844
0.7879,0.1343,0.17624642392803117
0.7576,0.194,0.17759104856046817
0.7576,0.2239,0.17759104856046817
0.7576,0.2537,0.17759104856046817
0.7424,0.2239,0.17826557972921545
0.7424,0.1642,0.17826557972921545
0.7424,0.1642,0.17826557972921545
0.7424,0.1642,0.17826557972921545
0.7121,0.1642,0.17961020436165245
0.7121,0.1642,0.17961020436165245
0.697,0.0896,0.1802802978253422
0.697,0.1642,0.1802802978253422
0.697,0.0896,0.1802802978253422
0.6818,0.4925,0.18095482899408946
0.6667,0.2239,0.18162492245777917
0.6667,0.1642,0.18162492245777917
0.6818,0.194,0.18095482899408946
0.6818,0.0896,0.18095482899408946
0.6818,0.1045,0.18095482899408946
0.697,0.1343,0.1802802978253422
0.7121,0.2239,0.17961020436165245
0.7121,0.2239,0.17961020436165245
0.6667,0.1343,0.18162492245777917
0.6364,0.0,0.18296954709021618
0.6667,0.0,0.18162492245777917
0.6667,0.0,0.18162492245777917
0.6667,0.0,0.18162492245777917
0.6667,0.1045,0.18162492245777917
0.6364,0.1343,0.18296954709021618
0.6364,0.1045,0.18296954709021618
0.6364,0.0896,0.18296954709021618
0.6364,0.0896,0.18296954709021618
0.5909,0.0896,0.18498870289140046
0.5909,0.0896,0.18498870289140046
0.5909,0.0896,0.18498870289140046
0.6364,0.0,0.18296954709021618
0.6364,0.0,0.18296954709021618
0.6364,0.2985,0.18296954709021618
0.6364,0.2985,0.18296954709021618
0.6515,0.3582,0.18229945362652644
0.697,0.3284,0.1802802978253422
0.6667,0.2985,0.18162492245777917
0.697,0.2239,0.1802802978253422
0.7121,0.2239,0.17961020436165245
0.7121,0.0,0.17961020436165245
0.7576,0.1642,0.17759104856046817
0.7576,0.2537,0.17759104856046817
0.7121,0.3284,0.17961020436165245
0.7121,0.3284,0.17961020436165245
0.6667,0.2985,0.18162492245777917
0.6667,0.2836,0.18162492245777917
0.6667,0.194,0.18162492245777917
0.6667,0.194,0.18162492245777917
0.6364,0.194,0.18296954709021618
0.6212,0.1045,0.18364407825896345
0.6212,0.1045,0.18364407825896345
0.5909,0.0896,0.18498870289140046
0.6212,0.0,0.18364407825896345
0.5909,0.0896,0.18498870289140046
0.5909,0.1343,0.18498870289140046
0.5909,0.0896,0.18498870289140046
0.5909,0.1343,0.18498870289140046
0.6061,0.1343,0.1843141717226532
0.6515,0.2239,0.18229945362652644
0.6667,0.1045,0.18162492245777917
0.6818,0.1343,0.18095482899408946
0.697,0.2537,0.1802802978253422
0.697,0.2537,0.1802802978253422
0.7121,0.2537,0.17961020436165245
0.7121,0.2537,0.17961020436165245
0.697,0.2537,0.1802802978253422
0.7424,0.2537,0.17826557972921545
0.7121,0.2985,0.17961020436165245
0.697,0.2537,0.1802802978253422
0.6818,0.2537,0.18095482899408946
0.6667,0.2239,0.18162492245777917
0.6515,0.194,0.18229945362652644
0.6515,0.2239,0.18229945362652644
0.6364,0.2239,0.18296954709021618
0.6061,0.194,0.1843141717226532
0.6061,0.1642,0.1843141717226532
0.6061,0.2239,0.1843141717226532
0.6061,0.1642,0.1843141717226532
0.6061,0.1642,0.1843141717226532
0.5758,0.0896,0.1856587963550902
0.5758,0.1045,0.1856587963550902
0.6364,0.1642,0.18296954709021618
0.6364,0.1642,0.18296954709021618
0.697,0.2239,0.1802802978253422
0.697,0.2836,0.1802802978253422
0.7424,0.2239,0.17826557972921545
0.7576,0.2239,0.17759104856046817
0.7727,0.3284,0.17692095509677844
0.7727,0.2537,0.17692095509677844
0.803,0.2537,0.17557633046434146
0.7121,0.1642,0.17961020436165245
0.7121,0.1642,0.17961020436165245
0.697,0.4478,0.1802802978253422
0.7121,0.2537,0.17961020436165245
0.697,0.2836,0.1802802978253422
0.6667,0.3284,0.18162492245777917
0.6667,0.3284,0.18162492245777917
0.6667,0.2836,0.18162492245777917
0.6667,0.2836,0.18162492245777917
0.6667,0.2537,0.18162492245777917
0.6667,0.2239,0.18162492245777917
0.6667,0.1343,0.18162492245777917
0.6667,0.1343,0.18162492245777917
0.6667,0.194,0.18162492245777917
0.6667,0.1642,0.18162492245777917
0.6667,0.194,0.18162492245777917
0.697,0.194,0.1802802978253422
0.7424,0.1045,0.17826557972921545
0.803,0.1343,0.17557633046434146
0.8333,0.0,0.17423170583190445
0.8485,0.2985,0.17355717466315718
0.8485,0.2985,0.17355717466315718
0.803,0.194,0.17557633046434146
0.697,0.2985,0.1802802978253422
0.697,0.2985,0.1802802978253422
0.7121,0.6418,0.17961020436165245
0.697,0.0896,0.1802802978253422
0.697,0.1642,0.1802802978253422
0.7121,0.1343,0.17961020436165245
0.7121,0.1045,0.17961020436165245
0.6667,0.194,0.18162492245777917
0.6667,0.1045,0.18162492245777917
0.6667,0.1045,0.18162492245777917
0.6364,0.1343,0.18296954709021618
0.5909,0.0,0.18498870289140046
0.5909,0.0,0.18498870289140046
0.5909,0.1045,0.18498870289140046
0.6667,0.0896,0.18162492245777917
0.6515,0.2836,0.18229945362652644
0.6818,0.2985,0.18095482899408946
0.6818,0.3284,0.18095482899408946
0.697,0.3881,0.1802802978253422
0.7424,0.3881,0.17826557972921545
0.7424,0.3582,0.17826557972921545
0.7576,0.2537,0.17759104856046817
0.7576,0.2985,0.17759104856046817
0.7424,0.2985,0.17826557972921545
0.7576,0.2985,0.17759104856046817
0.7727,0.2836,0.17692095509677844
0.7727,0.1642,0.17692095509677844
0.7576,0.1343,0.17759104856046817
0.7424,0.1045,0.17826557972921545
0.7576,0.0,0.17759104856046817
0.7121,0.0896,0.17961020436165245
0.7121,0.1045,0.17961020436165245
0.697,0.1045,0.1802802978253422
0.697,0.1343,0.1802802978253422
0.6818,0.0,0.18095482899408946
0.6818,0.0,0.18095482899408946
0.6818,0.0,0.18095482899408946
0.6667,0.0,0.18162492245777917
0.6515,0.0896,0.18229945362652644
0.6667,0.0,0.18162492245777917
0.697,0.1045,0.1802802978253422
0.697,0.0,0.1802802978253422
0.7424,0.1343,0.17826557972921545
0.7727,0.2239,0.17692095509677844
0.7727,0.2239,0.17692095509677844
0.7879,0.194,0.17624642392803117
0.7879,0.1642,0.17624642392803117
0.7879,0.2836,0.17624642392803117
0.7727,0.2836,0.17692095509677844
0.7727,0.2985,0.17692095509677844
0.7576,0.1642,0.17759104856046817
0.7576,0.194,0.17759104856046817
0.7424,0.1045,0.17826557972921545
0.7273,0.194,0.17893567319290518
0.697,0.2537,0.1802802978253422
0.697,0.2985,0.1802802978253422
0.6818,0.2836,0.18095482899408946
0.6667,0.2239,0.18162492245777917
0.6667,0.194,0.18162492245777917
0.6667,0.1642,0.18162492245777917
0.6515,0.1642,0.18229945362652644
0.6515,0.1343,0.18229945362652644
0.6364,0.0896,0.18296954709021618
0.6364,0.0,0.18296954709021618
0.6515,0.0896,0.18229945362652644
0.6667,0.194,0.18162492245777917
0.6818,0.2239,0.18095482899408946
0.7273,0.2239,0.17893567319290518
0.7121,0.3881,0.17961020436165245
0.7273,0.2985,0.17893567319290518
0.7273,0.2836,0.17893567319290518
0.7273,0.3284,0.17893567319290518
0.7424,0.3284,0.17826557972921545
0.7424,0.2985,0.17826557972921545
0.7121,0.2985,0.17961020436165245
0.7121,0.2985,0.17961020436165245
0.697,0.2537,0.1802802978253422
0.6667,0.1343,0.18162492245777917
0.6667,0.1045,0.18162492245777917
0.6515,0.0,0.18229945362652644
0.6515,0.0896,0.18229945362652644
0.6364,0.1045,0.18296954709021618
0.6364,0.1343,0.18296954709021618
0.6212,0.1343,0.18364407825896345
0.6212,0.1343,0.18364407825896345
0.6212,0.1642,0.18364407825896345
0.6212,0.194,0.18364407825896345
0.6061,0.1642,0.1843141717226532
0.6212,0.1343,0.18364407825896345
0.6364,0.1642,0.18296954709021618
0.6515,0.2239,0.18229945362652644
0.6515,0.2537,0.18229945362652644
0.6667,0.2537,0.18162492245777917
0.6818,0.2537,0.18095482899408946
0.6667,0.2239,0.18162492245777917
0.697,0.0,0.1802802978253422
0.697,0.2985,0.1802802978253422
0.697,0.194,0.1802802978253422
0.697,0.2537,0.1802802978253422
0.6818,0.0896,0.18095482899408946
0.6515,0.194,0.18229945362652644
0.6515,0.1343,0.18229945362652644
0.6515,0.0896,0.18229945362652644
0.6515,0.0,0.18229945362652644
0.6212,0.1642,0.18364407825896345
0.6212,0.1642,0.18364407825896345
0.6212,0.1343,0.18364407825896345
0.6212,0.194,0.18364407825896345
0.6212,0.1642,0.18364407825896345
0.6212,0.1343,0.18364407825896345
0.6212,0.1343,0.18364407825896345
0.6212,0.1343,0.18364407825896345
0.6212,0.1642,0.18364407825896345
0.6364,0.2239,0.18296954709021618
0.6515,0.1343,0.18229945362652644
0.6515,0.1045,0.18229945362652644
0.6667,0.0,0.18162492245777917
0.697,0.0,0.1802802978253422
0.6818,0.0896,0.18095482899408946
0.697,0.194,0.1802802978253422
0.697,0.1642,0.1802802978253422
0.7121,0.0,0.17961020436165245
0.7121,0.0,0.17961020436165245
0.6818,0.2985,0.18095482899408946
0.6667,0.2239,0.18162492245777917
0.6515,0.2239,0.18229945362652644
0.6515,0.1343,0.18229945362652644
0.6364,0.0,0.18296954709021618
0.6364,0.0,0.18296954709021618
0.6364,0.1045,0.18296954709021618
0.6364,0.0896,0.18296954709021618
0.6364,0.0,0.18296954709021618
0.6212,0.1343,0.18364407825896345
0.6061,0.1343,0.1843141717226532
0.6061,0.1045,0.1843141717226532
0.6061,0.0896,0.1843141717226532
0.6212,0.194,0.18364407825896345
0.6515,0.1642,0.18229945362652644
0.6667,0.1642,0.18162492245777917
0.697,0.2239,0.1802802978253422
0.697,0.194,0.1802802978253422
0.5909,0.1642,0.18498870289140046
0.7121,0.3284,0.17961020436165245
0.697,0.2537,0.1802802978253422
0.6364,0.3582,0.18296954709021618
0.6667,0.2836,0.18162492245777917
0.697,0.2537,0.1802802978253422
0.6667,0.2239,0.18162492245777917
0.6364,0.2836,0.18296954709021618
0.6364,0.2239,0.18296954709021618
0.6364,0.3881,0.18296954709021618
0.6364,0.3881,0.18296954709021618
0.6061,0.3284,0.1843141717226532
0.6061,0.2985,0.1843141717226532
0.5758,0.2239,0.1856587963550902
0.5758,0.2239,0.1856587963550902
0.5606,0.2537,0.18633332752383747
0.5606,0.194,0.18633332752383747
0.5606,0.1642,0.18633332752383747
0.5606,0.1045,0.18633332752383747
0.5909,0.194,0.18498870289140046
0.5909,0.2836,0.18498870289140046
0.5909,0.2836,0.18498870289140046
0.6667,0.2239,0.18162492245777917
0.6667,0.194,0.18162492245777917
0.6667,0.2239,0.18162492245777917
0.697,0.2537,0.1802802978253422
0.697,0.194,0.1802802978253422
0.697,0.194,0.1802802978253422
0.697,0.1642,0.1802802978253422
0.7121,0.1343,0.17961020436165245
0.697,0.1642,0.1802802978253422
0.697,0.2239,0.1802802978253422
0.6667,0.1642,0.18162492245777917
0.5455,0.4925,0.1870034209875272
0.5455,0.4925,0.1870034209875272
0.5606,0.0,0.18633332752383747
0.5455,0.0896,0.1870034209875272
0.5455,0.1343,0.1870034209875272
0.5606,0.0,0.18633332752383747
0.5606,0.194,0.18633332752383747
0.5606,0.1343,0.18633332752383747
0.5455,0.194,0.1870034209875272
0.5455,0.2537,0.1870034209875272
0.5455,0.2537,0.1870034209875272
0.5909,0.3284,0.18498870289140046
0.5909,0.3284,0.18498870289140046
0.6364,0.2836,0.18296954709021618
0.6818,0.2537,0.18095482899408946
0.6818,0.2836,0.18095482899408946
0.7121,0.2836,0.17961020436165245
0.6818,0.0896,0.18095482899408946
0.6818,0.2985,0.18095482899408946
0.6818,0.3284,0.18095482899408946
0.6667,0.2836,0.18162492245777917
0.6515,0.194,0.18229945362652644
0.6515,0.0,0.18229945362652644
0.6212,0.1343,0.18364407825896345
0.6212,0.194,0.18364407825896345
0.6212,0.2537,0.18364407825896345
0.6061,0.2239,0.1843141717226532
0.6061,0.1045,0.1843141717226532
0.6061,0.1642,0.1843141717226532
0.5909,0.2239,0.18498870289140046
0.5909,0.2239,0.18498870289140046
0.6061,0.2985,0.1843141717226532
0.5909,0.2836,0.18498870289140046
0.5909,0.3284,0.18498870289140046
0.6061,0.2537,0.1843141717226532
0.6515,0.4478,0.18229945362652644
0.6364,0.2836,0.18296954709021618
0.6515,0.3881,0.18229945362652644
0.6667,0.2239,0.18162492245777917
0.6818,0.3284,0.18095482899408946
0.6818,0.2985,0.18095482899408946
0.6818,0.4179,0.18095482899408946
0.7121,0.2985,0.17961020436165245
0.7121,0.2239,0.17961020436165245
0.6818,0.3284,0.18095482899408946
0.6818,0.2239,0.18095482899408946
0.6667,0.194,0.18162492245777917
0.6667,0.0,0.18162492245777917
0.6667,0.0,0.18162492245777917
0.6515,0.0,0.18229945362652644
0.6212,0.1343,0.18364407825896345
0.6212,0.0896,0.18364407825896345
0.6061,0.1642,0.1843141717226532
0.6212,0.0,0.18364407825896345
0.5909,0.0,0.18498870289140046
0.6061,0.0,0.1843141717226532
0.6061,0.0,0.1843141717226532
0.5909,0.0,0.18498870289140046
0.6212,0.0896,0.18364407825896345
0.6515,0.1642,0.18229945362652644
