cnt,casual,Predicted Y
40,13,7.4579794866749065
94,29,17.653037857011427
189,59,35.58878869371456
305,135,57.48928445221523
373,164,70.32750610375011
401,146,75.61383266614682
455,180,85.80889103648333
316,125,59.56605560172822
331,110,62.39801626015503
273,72,51.4477683809047
306,93,57.678081829443684
358,120,67.49554544532329
300,107,56.54529756607296
231,57,43.518278537309634
136,27,25.582527700606494
121,35,22.750567042179686
65,19,12.177913917386258
41,23,7.64677686390336
9,4,1.6052607925928313
5,2,0.850071283679015
4,0,0.6612739064505609
4,2,0.6612739064505609
11,0,1.982855547049739
96,4,18.030632611468334
236,13,44.4622654234519
409,50,77.12421168397445
167,36,31.435246394688573
121,49,22.750567042179686
180,73,33.88961229865848
204,65,38.42074935214137
204,49,38.42074935214137
187,57,35.211193939257655
176,57,33.134422789744654
279,56,52.58055264427542
429,56,80.90015922854353
453,68,85.43129628202642
358,56,67.49554544532329
310,39,58.4332713383575
188,33,35.39999131648611
131,25,24.638540814464225
72,19,13.499495557985437
35,12,6.513992600532636
15,6,2.7380450559635556
10,2,1.7940581698212852
2,0,0.28367915199365284
4,1,0.6612739064505609
24,2,4.437221451019642
112,10,21.051390647123597
314,26,59.188460847271315
434,31,81.8441461146858
138,27,25.960122455063402
108,18,20.29620113820978
175,33,32.9456254125162
170,41,32.00163852637393
190,38,35.777586070943016
153,27,28.792083113490214
188,59,35.39999131648611
277,52,52.202957889818514
548,56,103.36704711872956
564,74,106.38780515438484
355,45,66.92915331363793
280,39,52.769350021503875
189,21,35.58878869371456
141,26,26.526514586748767
66,13,12.366711294614712
35,3,6.513992600532636
8,6,1.4164634153643771
8,0,1.4164634153643771
9,0,1.6052607925928313
3,0,0.4724765292221069
25,2,4.626018828248096
117,4,21.99537753326587
313,29,58.99966347004286
531,36,100.15749170584584
234,27,44.084670668994995
135,30,25.39373032337804
140,36,26.33771720952031
210,32,39.553533615512094
202,39,38.04315459768446
168,47,31.624043771917027
182,37,34.267207053115385
299,61,56.35650018884451
601,77,113.37330811183763
517,66,97.51432842464749
405,73,76.36902217506064
340,56,64.09719265521112
236,33,44.4622654234519
174,34,32.75682803528775
86,12,16.14265883918379
45,11,8.401966372817178
16,3,2.9268424331920095
14,7,2.5492476787351013
4,0,0.6612739064505609
2,0,0.28367915199365284
27,2,5.003613582705004
98,4,18.408227365925242
286,16,53.902134284874606
489,31,92.22800186225078
216,22,40.68631787888282
143,49,26.904109341205675
160,36,30.113664754089392
194,53,36.53277557985683
197,52,37.099167711542194
189,44,35.58878869371456
141,40,26.526514586748767
291,58,54.846121171016875
494,49,93.17198874839305
478,74,90.15123071273779
378,67,71.27149298989238
322,55,60.69883986509895
223,45,42.007899519481995
180,23,33.88961229865848
90,17,16.89784834809761
69,14,12.933103426300073
50,14,9.345953258959447
18,6,3.304437187648918
12,1,2.1716529242781935
7,2,1.227666038135923
31,2,5.75880309161882
81,8,15.198671953041522
249,20,46.916631327421804
418,25,78.82338807903054
227,37,42.76308902839581
153,42,28.792083113490214
166,40,31.246449017460115
243,53,45.78384706405108
209,51,39.36473623828364
239,51,45.028657555137265
356,98,67.11795069086638
419,63,79.01218545625899
491,77,92.60559661670769
399,89,75.23623791168991
279,69,52.58055264427542
144,24,27.09290671843413
151,37,28.414488359033307
141,25,26.526514586748767
127,23,23.88335130555041
94,15,17.653037857011427
55,8,10.289940145101717
48,13,8.96835850450254
15,2,2.7380450559635556
4,0,0.6612739064505609
7,4,1.227666038135923
19,3,3.4932345648773717
50,17,9.345953258959447
102,27,19.163416874839058
177,61,33.32322016697311
276,110,52.01416051259006
349,171,65.7963690502672
358,145,67.49554544532329
385,168,72.59307463049156
382,172,72.0266824988062
374,187,70.51630348097856
402,201,75.80263004337527
341,180,64.28599003243957
385,173,72.59307463049156
252,99,47.483023459107166
196,68,36.91037033431374
201,87,37.85435722045601
161,46,30.302462131317846
125,44,23.5057565510935
83,32,15.57626670749843
66,17,12.366711294614712
61,12,11.422724408472442
26,2,4.81481620547655
23,13,4.248424073791188
6,3,1.038868660907469
15,5,2.7380450559635556
30,13,5.5700057143903665
96,34,18.030632611468334
152,74,28.60328573626176
251,130,47.29422608187871
319,139,60.132447733413585
402,216,75.80263004337527
418,237,78.82338807903054
351,183,66.17396380472411
376,221,70.89389823543547
361,194,68.06193757700866
383,214,72.21547987603465
328,151,61.83162412846967
287,141,54.09093166210306
219,91,41.25271001056818
229,107,43.14068378285272
171,78,32.190435903602385
135,48,25.39373032337804
103,38,19.352214252067512
79,26,14.821077198584614
45,17,8.401966372817178
18,10,3.304437187648918
6,2,1.038868660907469
7,1,1.227666038135923
16,6,2.9268424331920095
31,12,5.75880309161882
94,36,17.653037857011427
128,47,24.072148682778863
269,116,50.69257887199088
321,153,60.51004248787049
366,179,69.00592446315093
350,133,65.98516642749566
327,142,61.642826751241216
311,132,58.622068715585954
309,101,58.244473961129046
304,102,57.300487074986776
249,77,46.916631327421804
225,68,42.3854942739389
237,69,44.65106280068036
149,42,28.0368936045764
106,26,19.918606383752874
48,14,8.96835850450254
29,9,5.381208337161913
17,8,3.1156398104204635
12,5,2.1716529242781935
4,1,0.6612739064505609
3,0,0.4724765292221069
26,0,4.81481620547655
109,11,20.484998515438235
235,16,44.27346804622345
406,34,76.55781955228909
175,22,32.9456254125162
109,37,20.484998515438235
106,28,19.918606383752874
162,37,30.4912595085463
147,37,27.65929885011949
140,41,26.33771720952031
175,42,32.9456254125162
249,44,46.916631327421804
495,67,93.3607861256215
417,55,78.63459070180208
285,39,53.71333690764615
251,38,47.29422608187871
210,45,39.553533615512094
159,42,29.924867376860938
61,15,11.422724408472442
34,9,6.325195223304182
17,8,3.1156398104204635
3,0,0.4724765292221069
6,0,1.038868660907469
4,0,0.6612739064505609
21,2,3.87082931933428
128,7,24.072148682778863
284,19,53.5245395304177
454,37,85.62009365925488
207,34,38.98714148382673
115,31,21.61778277880896
112,26,21.051390647123597
169,32,31.81284114914548
154,29,28.98088049071867
145,40,27.281704095662583
152,25,28.60328573626176
266,39,50.12618674030552
486,52,91.66160973056542
309,31,58.244473961129046
264,16,49.74859198584861
256,23,48.23821296802098
190,29,35.777586070943016
129,14,24.260946060007317
69,10,12.933103426300073
42,11,7.835574241131815
15,3,2.7380450559635556
6,0,1.038868660907469
4,0,0.6612739064505609
3,0,0.4724765292221069
31,3,5.75880309161882
113,7,21.24018802435205
304,19,57.300487074986776
467,25,88.07445956322479
225,28,42.3854942739389
139,33,26.148919832291856
165,42,31.05765164023166
232,39,43.70707591453809
203,35,38.23195197491292
185,43,34.83359918480075
188,44,35.39999131648611
318,63,59.94365035618513
572,88,107.89818417221247
525,74,99.02470744247512
379,58,71.46029036712083
337,51,63.53080052352576
248,33,46.72783395019335
155,14,29.169677867947122
112,23,21.051390647123597
68,15,12.74430604907162
22,7,4.0596266965627334
12,0,2.1716529242781935
5,0,0.850071283679015
6,1,1.038868660907469
28,4,5.192410959933458
106,8,19.918606383752874
277,25,52.202957889818514
502,31,94.68236776622068
230,36,43.32948116008117
161,54,30.302462131317846
192,57,36.155180825399924
259,51,48.80460509970634
248,58,46.72783395019335
240,66,45.21745493236572
212,56,39.931128369969
349,63,65.7963690502672
558,73,105.2550208910141
564,76,106.38780515438484
391,53,73.72585889386228
293,57,55.22371592547378
247,51,46.539036572964896
171,26,32.190435903602385
171,30,32.190435903602385
93,24,17.464240479782973
94,14,17.653037857011427
59,18,11.045129654015534
18,8,3.304437187648918
15,4,2.7380450559635556
8,3,1.4164634153643771
28,11,5.192410959933458
87,27,16.331456216412246
125,29,23.5057565510935
224,55,42.19669689671045
317,115,59.75485297895668
369,120,69.5723165948363
420,150,79.20098283348744
456,188,85.99768841371178
451,193,85.05370152756952
404,180,76.18022479783218
440,168,82.97693037805652
344,142,64.85238216412493
341,127,64.28599003243957
285,79,53.71333690764615
239,90,45.028657555137265
185,46,34.83359918480075
190,49,35.777586070943016
150,29,28.225690981804853
113,23,21.24018802435205
96,26,18.030632611468334
64,16,11.989116540157804
47,22,8.779561127274086
12,4,2.1716529242781935
6,1,1.038868660907469
21,10,3.87082931933428
27,8,5.003613582705004
98,24,18.408227365925242
164,53,30.868854263003207
251,83,47.29422608187871
335,121,63.153205769068855
335,123,63.153205769068855
367,154,69.19472184037939
385,161,72.59307463049156
417,161,78.63459070180208
398,138,75.04744053446146
390,126,73.53706151663383
363,124,68.43953233146557
357,108,67.30674806809483
279,84,52.58055264427542
165,54,31.05765164023166
130,36,24.44974343723577
86,25,16.14265883918379
29,11,5.381208337161913
14,9,2.5492476787351013
8,4,1.4164634153643771
5,2,0.850071283679015
8,4,1.4164634153643771
31,7,5.75880309161882
112,11,21.051390647123597
299,18,56.35650018884451
438,28,82.59933562359961
188,26,35.39999131648611
95,31,17.84183523423988
111,39,20.862593269895143
153,25,28.792083113490214
180,28,33.88961229865848
145,46,27.281704095662583
165,38,31.05765164023166
267,34,50.314984117533974
579,63,109.21976581281164
556,56,104.87742613655719
407,64,76.74661692951754
336,59,63.34200314629731
189,29,35.58878869371456
173,36,32.56803065805929
60,5,11.233927031243988
20,5,3.6820319421058256
4,2,0.6612739064505609
5,3,0.850071283679015
2,1,0.28367915199365284
5,2,0.850071283679015
32,2,5.947600468847274
126,10,23.694553928321955
334,23,62.9644083918404
477,45,89.96243333550933
217,27,40.87511525611127
123,37,23.128161796636594
151,38,28.414488359033307
183,42,34.45600443034384
196,55,36.91037033431374
146,34,27.470501472891037
183,56,34.45600443034384
308,55,58.05567658390059
539,64,101.66787072367347
551,72,103.93343925041492
424,69,79.95617234240126
346,45,65.22997691858184
218,31,41.063912633339726
153,27,28.792083113490214
90,18,16.89784834809761
41,12,7.64677686390336
23,3,4.248424073791188
7,0,1.227666038135923
3,2,0.4724765292221069
6,0,1.038868660907469
21,0,3.87082931933428
116,13,21.806580156037416
353,24,66.55155855918102
481,46,90.71762284442315
202,34,38.04315459768446
90,27,16.89784834809761
134,28,25.204932946149587
149,15,28.0368936045764
136,20,25.582527700606494
155,44,29.169677867947122
128,28,24.072148682778863
233,34,43.89587329176654
506,80,95.4375572751345
459,61,86.56408054539715
384,61,72.4042772532631
280,55,52.769350021503875
202,34,38.04315459768446
176,37,33.134422789744654
116,18,21.806580156037416
47,7,8.779561127274086
16,3,2.9268424331920095
6,0,1.038868660907469
2,0,0.28367915199365284
6,2,1.038868660907469
20,1,3.6820319421058256
118,13,22.184174910494324
314,31,59.188460847271315
432,32,81.46655136022889
168,20,31.624043771917027
94,20,17.653037857011427
118,36,22.184174910494324
140,40,26.33771720952031
136,18,25.582527700606494
118,25,22.184174910494324
104,18,19.541011629295966
200,30,37.665559843227555
409,54,77.12421168397445
466,52,87.88566218599634
326,55,61.45402937401276
254,40,47.860618213564074
171,29,32.190435903602385
153,22,28.792083113490214
97,15,18.21942998869679
69,8,12.933103426300073
23,5,4.248424073791188
13,6,2.3604503015066474
6,3,1.038868660907469
4,0,0.6612739064505609
28,0,5.192410959933458
104,10,19.541011629295966
267,25,50.314984117533974
452,29,85.24249890479797
213,37,40.119925747197456
111,23,20.862593269895143
153,46,28.792083113490214
207,40,38.98714148382673
189,40,35.58878869371456
165,44,31.05765164023166
212,49,39.931128369969
285,46,53.71333690764615
517,63,97.51432842464749
463,96,87.31927005431098
306,61,57.678081829443684
250,53,47.10542870465026
218,55,41.063912633339726
185,40,34.83359918480075
146,36,27.470501472891037
117,28,21.99537753326587
77,10,14.443482444127707
60,10,11.233927031243988
28,10,5.192410959933458
13,4,2.3604503015066474
16,4,2.9268424331920095
40,9,7.4579794866749065
68,18,12.74430604907162
143,32,26.904109341205675
230,59,43.32948116008117
264,91,49.74859198584861
325,110,61.26523199678431
347,112,65.4187742958103
387,150,72.97066938494847
380,148,71.64908774434929
374,142,70.51630348097856
394,169,74.29225102554764
337,147,63.53080052352576
286,131,53.902134284874606
264,97,49.74859198584861
275,95,51.825363135361606
220,76,41.441507387796634
190,53,35.777586070943016
131,24,24.638540814464225
119,19,22.372972287722778
93,19,17.464240479782973
66,9,12.366711294614712
28,8,5.192410959933458
14,8,2.5492476787351013
10,5,1.7940581698212852
14,5,2.5492476787351013
34,7,6.325195223304182
92,28,17.27544310255452
182,75,34.267207053115385
311,120,58.622068715585954
367,131,69.19472184037939
420,176,79.20098283348744
373,109,70.32750610375011
315,96,59.37725822449977
360,142,67.87314019978021
350,115,65.98516642749566
252,94,47.483023459107166
256,69,48.23821296802098
223,67,42.007899519481995
206,62,38.79834410659828
140,39,26.33771720952031
128,31,24.072148682778863
107,33,20.107403760981327
28,8,5.192410959933458
16,6,2.9268424331920095
10,2,1.7940581698212852
7,1,1.227666038135923
4,1,0.6612739064505609
29,2,5.381208337161913
105,7,19.72980900652442
328,26,61.83162412846967
476,44,89.77363595828088
224,35,42.19669689671045
118,38,22.184174910494324
159,53,29.924867376860938
196,35,36.91037033431374
227,53,42.76308902839581
200,55,37.665559843227555
185,58,34.83359918480075
326,64,61.45402937401276
601,72,113.37330811183763
586,76,110.54134745341082
423,75,79.7673749651728
331,78,62.39801626015503
218,40,41.063912633339726
134,20,25.204932946149587
89,14,16.709050970869153
31,13,5.75880309161882
13,3,2.3604503015066474
10,2,1.7940581698212852
2,1,0.28367915199365284
3,0,0.4724765292221069
26,3,4.81481620547655
113,6,21.24018802435205
365,19,68.81712708592248
486,45,91.66160973056542
193,19,36.34397820262838
130,33,24.44974343723577
143,40,26.904109341205675
169,30,31.81284114914548
209,33,39.36473623828364
159,41,29.924867376860938
178,42,33.51201754420156
330,51,62.20921888292658
569,85,107.3317920405271
538,65,101.47907334644502
386,51,72.78187200772001
297,60,55.9789054343876
243,37,45.78384706405108
188,29,35.39999131648611
110,19,20.67379589266669
52,8,9.723548013416355
14,0,2.5492476787351013
9,0,1.6052607925928313
1,0,0.0948817747651988
4,0,0.6612739064505609
21,1,3.87082931933428
121,11,22.750567042179686
370,22,69.76111397206475
498,53,93.92717825730686
207,22,38.98714148382673
135,27,25.39373032337804
164,49,30.868854263003207
211,33,39.74233099274055
189,43,35.58878869371456
178,50,33.51201754420156
164,33,30.868854263003207
312,47,58.81086609281441
638,83,120.35881106929043
607,80,114.50609237520835
416,54,78.44579332457363
330,57,62.20921888292658
257,48,48.427010345249435
175,31,32.9456254125162
107,17,20.107403760981327
47,9,8.779561127274086
17,4,3.1156398104204635
5,1,0.850071283679015
4,0,0.6612739064505609
6,0,1.038868660907469
25,7,4.626018828248096
112,8,21.051390647123597
188,16,35.39999131648611
388,24,73.15946676217692
261,29,49.18219985416325
121,18,22.750567042179686
150,33,28.225690981804853
206,41,38.79834410659828
151,37,28.414488359033307
153,39,28.792083113490214
159,32,29.924867376860938
294,36,55.41251330270224
272,42,51.258971003676244
325,26,61.26523199678431
327,58,61.642826751241216
201,25,37.85435722045601
188,34,35.39999131648611
151,24,28.414488359033307
16,2,2.9268424331920095
24,3,4.437221451019642
23,4,4.248424073791188
13,2,2.3604503015066474
6,1,1.038868660907469
6,1,1.038868660907469
13,1,2.3604503015066474
97,8,18.21942998869679
250,25,47.10542870465026
454,28,85.62009365925488
224,28,42.19669689671045
170,44,32.00163852637393
181,43,34.07840967588693
243,49,45.78384706405108
204,48,38.42074935214137
215,73,40.497520501654364
243,62,45.78384706405108
355,69,66.92915331363793
552,85,104.12223662764337
450,62,84.86490415034106
328,53,61.83162412846967
232,40,43.70707591453809
208,49,39.17593886105519
175,48,32.9456254125162
178,37,33.51201754420156
104,21,19.541011629295966
95,15,17.84183523423988
53,16,9.91234539064481
20,4,3.6820319421058256
5,1,0.850071283679015
7,1,1.227666038135923
27,9,5.003613582705004
57,12,10.667534899558625
131,28,24.638540814464225
218,62,41.063912633339726
244,68,45.972644441279535
404,134,76.18022479783218
420,162,79.20098283348744
327,135,61.642826751241216
334,138,62.9644083918404
367,153,69.19472184037939
468,193,88.26325694045325
449,210,84.67610677311261
381,118,71.83788512157774
326,99,61.45402937401276
188,61,35.39999131648611
183,58,34.45600443034384
161,56,30.302462131317846
150,53,28.225690981804853
89,18,16.709050970869153
76,17,14.254685066899253
72,13,13.499495557985437
30,14,5.5700057143903665
17,7,3.1156398104204635
19,7,3.4932345648773717
33,11,6.136397846075728
71,35,13.310698180756983
84,25,15.765064084726886
169,58,31.81284114914548
244,86,45.972644441279535
377,141,71.08269561266393
396,141,74.66984578000455
363,149,68.43953233146557
317,124,59.75485297895668
362,146,68.25073495423712
378,121,71.27149298989238
397,159,74.858643157233
296,78,55.790108057159145
311,94,58.622068715585954
232,86,43.70707591453809
167,57,31.435246394688573
152,38,28.60328573626176
92,14,17.27544310255452
26,7,4.81481620547655
12,9,2.1716529242781935
2,2,0.28367915199365284
1,1,0.0948817747651988
3,1,0.4724765292221069
3,0,0.4724765292221069
26,1,4.81481620547655
46,0,8.590763750045632
221,12,41.63030476502509
219,19,41.25271001056818
91,33,17.086645725326065
94,27,17.653037857011427
162,33,30.4912595085463
179,50,33.700814921430016
175,45,32.9456254125162
205,66,38.609546729369825
299,61,56.35650018884451
565,81,106.57660253161329
538,64,101.47907334644502
431,62,81.27775398300044
316,52,59.56605560172822
206,39,38.79834410659828
130,24,24.44974343723577
60,10,11.233927031243988
33,10,6.136397846075728
14,2,2.5492476787351013
6,1,1.038868660907469
2,0,0.28367915199365284
9,2,1.6052607925928313
25,3,4.626018828248096
115,8,21.61778277880896
309,21,58.244473961129046
401,33,75.61383266614682
275,32,51.825363135361606
161,41,30.302462131317846
171,52,32.190435903602385
189,40,35.58878869371456
207,49,38.98714148382673
152,44,28.60328573626176
170,42,32.00163852637393
335,62,63.153205769068855
572,65,107.89818417221247
536,67,101.10147859198811
425,67,80.14496971962971
326,72,61.45402937401276
229,38,43.14068378285272
109,12,20.484998515438235
64,11,11.989116540157804
33,15,6.136397846075728
21,2,3.87082931933428
7,2,1.227666038135923
7,0,1.227666038135923
11,3,1.982855547049739
23,2,4.248424073791188
122,12,22.93936441940814
311,23,58.622068715585954
423,27,79.7673749651728
219,14,41.25271001056818
135,31,25.39373032337804
145,37,27.281704095662583
188,44,35.39999131648611
147,34,27.65929885011949
145,32,27.281704095662583
146,32,27.470501472891037
258,34,48.61580772247789
529,67,99.77989695138893
513,66,96.75913891573367
342,62,64.47478740966802
282,52,53.14694477596079
247,31,46.539036572964896
148,25,27.848096227347945
105,14,19.72980900652442
49,5,9.157155881730993
31,5,5.75880309161882
4,0,0.6612739064505609
5,1,0.850071283679015
7,0,1.227666038135923
24,2,4.437221451019642
100,8,18.78582212038215
327,26,61.642826751241216
432,20,81.46655136022889
227,33,42.76308902839581
127,39,23.88335130555041
136,28,25.582527700606494
160,30,30.113664754089392
186,37,35.0223965620292
149,46,28.0368936045764
189,62,35.58878869371456
275,58,51.825363135361606
569,74,107.3317920405271
540,57,101.85666810090193
400,56,75.42503528891837
352,75,66.36276118195256
234,46,44.084670668994995
162,23,30.4912595085463
105,15,19.72980900652442
63,10,11.80031916292935
28,8,5.192410959933458
14,4,2.5492476787351013
5,1,0.850071283679015
9,1,1.6052607925928313
20,2,3.6820319421058256
91,4,17.086645725326065
268,21,50.50378149476243
466,27,87.88566218599634
231,28,43.518278537309634
145,43,27.281704095662583
203,56,38.23195197491292
201,51,37.85435722045601
221,43,41.63030476502509
229,67,43.14068378285272
216,69,40.68631787888282
327,80,61.642826751241216
557,85,105.06622351378564
452,87,85.24249890479797
385,92,72.59307463049156
288,66,54.279729039331514
233,50,43.89587329176654
167,41,31.435246394688573
172,33,32.37923328083084
116,19,21.806580156037416
95,20,17.84183523423988
59,8,11.045129654015534
39,18,7.269182109446453
11,7,1.982855547049739
14,6,2.5492476787351013
29,12,5.381208337161913
42,7,7.835574241131815
112,27,21.051390647123597
186,47,35.0223965620292
302,99,56.92289232052987
331,122,62.39801626015503
392,140,73.91465627109073
371,140,69.9499113492932
383,151,72.21547987603465
392,157,73.91465627109073
410,175,77.3130090612029
399,152,75.23623791168991
307,108,57.86687920667214
375,121,70.70510085820702
269,74,50.69257887199088
202,62,38.04315459768446
187,61,35.211193939257655
179,49,33.700814921430016
115,30,21.61778277880896
90,17,16.89784834809761
87,17,16.331456216412246
34,12,6.325195223304182
11,3,1.982855547049739
12,3,2.1716529242781935
20,7,3.6820319421058256
51,24,9.534750636187901
107,29,20.107403760981327
206,75,38.79834410659828
332,136,62.586813637383486
346,127,65.22997691858184
443,175,83.54332250974188
442,197,83.35452513251343
443,197,83.54332250974188
403,174,75.99142742060373
455,177,85.80889103648333
421,178,79.3897802107159
382,117,72.0266824988062
317,89,59.75485297895668
213,55,40.119925747197456
183,48,34.45600443034384
114,19,21.428985401580505
78,14,14.63227982135616
32,7,5.947600468847274
15,4,2.7380450559635556
6,3,1.038868660907469
2,0,0.28367915199365284
9,1,1.6052607925928313
22,1,4.0596266965627334
94,4,17.653037857011427
261,14,49.18219985416325
447,29,84.2985120186557
187,37,35.211193939257655
150,55,28.225690981804853
150,55,28.225690981804853
170,40,32.00163852637393
164,37,30.868854263003207
158,58,29.736069999632484
202,76,38.04315459768446
275,53,51.825363135361606
604,90,113.93970024352299
591,79,111.48533433955309
396,56,74.66984578000455
305,54,57.48928445221523
242,52,45.59504968682263
145,33,27.281704095662583
81,16,15.198671953041522
30,5,5.5700057143903665
13,5,2.3604503015066474
11,2,1.982855547049739
2,0,0.28367915199365284
8,1,1.4164634153643771
21,1,3.87082931933428
124,7,23.316959173865047
347,27,65.4187742958103
456,39,85.99768841371178
246,38,46.35023919573644
157,45,29.54727262240403
167,49,31.435246394688573
202,41,38.04315459768446
189,33,35.58878869371456
160,43,30.113664754089392
166,39,31.246449017460115
261,41,49.18219985416325
579,70,109.21976581281164
504,68,95.05996252067759
299,44,56.35650018884451
296,50,55.790108057159145
195,31,36.721572957085286
134,30,25.204932946149587
81,23,15.198671953041522
36,11,6.702789977761091
28,10,5.192410959933458
16,7,2.9268424331920095
5,2,0.850071283679015
5,0,0.850071283679015
22,3,4.0596266965627334
116,12,21.806580156037416
336,18,63.34200314629731
540,41,101.85666810090193
221,32,41.63030476502509
126,31,23.694553928321955
170,53,32.00163852637393
243,55,45.78384706405108
231,45,43.518278537309634
188,50,35.39999131648611
189,43,35.58878869371456
328,60,61.83162412846967
570,78,107.52058941775556
588,78,110.91894220786773
401,60,75.61383266614682
333,69,62.77561101461195
221,26,41.63030476502509
183,32,34.45600443034384
129,32,24.260946060007317
54,15,10.101142767873263
32,13,5.947600468847274
8,2,1.4164634153643771
9,2,1.6052607925928313
6,2,1.038868660907469
25,1,4.626018828248096
123,4,23.128161796636594
320,29,60.32124511064204
555,44,104.68862875932874
260,33,48.9934024769348
132,35,24.82733819169268
169,47,31.81284114914548
233,50,43.89587329176654
232,70,43.70707591453809
163,46,30.680056885774754
240,64,45.21745493236572
323,63,60.8876372423274
594,98,112.05172647123845
586,114,110.54134745341082
455,89,85.80889103648333
340,55,64.09719265521112
323,81,60.8876372423274
207,43,38.98714148382673
126,27,23.694553928321955
68,20,12.74430604907162
31,15,5.75880309161882
13,6,2.3604503015066474
11,5,1.982855547049739
6,1,1.038868660907469
30,3,5.5700057143903665
108,11,20.29620113820978
243,25,45.78384706405108
492,39,92.79439399393614
260,58,48.9934024769348
170,61,32.00163852637393
214,68,40.30872312442591
263,83,49.55979460862016
292,83,55.03491854824533
303,78,57.11168969775832
381,82,71.83788512157774
427,85,80.52256447408662
461,99,86.94167529985407
422,98,79.57857758794435
318,80,59.94365035618513
269,84,50.69257887199088
218,69,41.063912633339726
222,49,41.81910214225354
140,44,26.33771720952031
115,31,21.61778277880896
78,20,14.63227982135616
52,9,9.723548013416355
26,5,4.81481620547655
11,3,1.982855547049739
14,1,2.5492476787351013
32,11,5.947600468847274
45,10,8.401966372817178
132,38,24.82733819169268
179,55,33.700814921430016
271,103,51.07017362644779
357,144,67.30674806809483
374,142,70.51630348097856
404,178,76.18022479783218
392,177,73.91465627109073
331,168,62.39801626015503
398,206,75.04744053446146
349,179,65.7963690502672
383,193,72.21547987603465
305,156,57.48928445221523
284,136,53.5245395304177
232,95,43.70707591453809
201,78,37.85435722045601
154,66,28.98088049071867
144,47,27.09290671843413
78,23,14.63227982135616
69,19,12.933103426300073
33,8,6.136397846075728
5,3,0.850071283679015
1,0,0.0948817747651988
3,0,0.4724765292221069
25,3,4.626018828248096
92,39,17.27544310255452
181,82,34.07840967588693
264,131,49.74859198584861
390,215,73.53706151663383
404,198,76.18022479783218
421,248,79.3897802107159
375,225,70.70510085820702
376,194,70.89389823543547
414,195,78.06819857011672
358,181,67.49554544532329
181,74,34.07840967588693
183,100,34.45600443034384
176,83,33.134422789744654
167,75,31.435246394688573
162,69,30.4912595085463
147,70,27.65929885011949
140,63,26.33771720952031
119,43,22.372972287722778
63,33,11.80031916292935
26,13,4.81481620547655
12,8,2.1716529242781935
4,1,0.6612739064505609
16,5,2.9268424331920095
36,17,6.702789977761091
86,42,16.14265883918379
238,142,44.83986017790881
280,166,52.769350021503875
349,177,65.7963690502672
447,237,84.2985120186557
423,242,79.7673749651728
408,235,76.935414306746
408,224,76.935414306746
452,236,85.24249890479797
436,240,82.2217408691427
418,222,78.82338807903054
375,170,70.70510085820702
386,195,72.78187200772001
457,195,86.18648579094024
326,115,61.45402937401276
138,44,25.960122455063402
55,19,10.289940145101717
39,15,7.269182109446453
13,8,2.3604503015066474
8,1,1.4164634153643771
5,1,0.850071283679015
20,1,3.6820319421058256
94,3,17.653037857011427
270,22,50.881376249219336
432,41,81.46655136022889
227,50,42.76308902839581
139,55,26.148919832291856
172,75,32.37923328083084
201,71,37.85435722045601
203,67,38.23195197491292
178,66,33.51201754420156
162,51,30.4912595085463
281,79,52.95814739873233
545,79,102.8006549870442
496,70,93.54958350284996
368,71,69.38351921760784
284,59,53.5245395304177
245,77,46.16144181850799
155,31,29.169677867947122
73,19,13.688292935213891
37,11,6.891587354989545
15,4,2.7380450559635556
5,1,0.850071283679015
6,0,1.038868660907469
6,0,1.038868660907469
35,5,6.513992600532636
121,9,22.750567042179686
312,24,58.81086609281441
428,31,80.71136185131508
189,31,35.58878869371456
43,13,8.024371618360268
127,24,23.88335130555041
152,38,28.60328573626176
140,33,26.33771720952031
163,50,30.680056885774754
185,55,34.83359918480075
275,57,51.825363135361606
596,79,112.42932122569536
563,77,106.19900777715637
394,71,74.29225102554764
312,55,58.81086609281441
241,66,45.40625230959417
186,30,35.0223965620292
98,20,18.408227365925242
35,6,6.513992600532636
16,2,2.9268424331920095
8,1,1.4164634153643771
4,2,0.6612739064505609
4,0,0.6612739064505609
32,2,5.947600468847274
118,11,22.184174910494324
292,13,55.03491854824533
443,28,83.54332250974188
179,25,33.700814921430016
101,29,18.974619497610604
142,30,26.71531196397722
171,32,32.190435903602385
155,48,29.169677867947122
160,39,30.113664754089392
166,47,31.246449017460115
265,47,49.93738936307707
569,80,107.3317920405271
562,70,106.01021039992791
365,79,68.81712708592248
285,61,53.71333690764615
209,39,39.36473623828364
182,32,34.267207053115385
129,31,24.260946060007317
47,6,8.779561127274086
34,9,6.325195223304182
22,10,4.0596266965627334
6,2,1.038868660907469
11,7,1.982855547049739
27,3,5.003613582705004
102,11,19.163416874839058
332,30,62.586813637383486
457,36,86.18648579094024
241,30,45.40625230959417
138,30,25.960122455063402
165,61,31.05765164023166
213,49,40.119925747197456
229,54,43.14068378285272
216,53,40.68631787888282
141,39,26.526514586748767
132,27,24.82733819169268
167,6,31.435246394688573
316,35,59.56605560172822
270,45,50.881376249219336
250,30,47.10542870465026
204,46,38.42074935214137
169,33,31.81284114914548
151,40,28.414488359033307
121,31,22.750567042179686
53,5,9.91234539064481
55,12,10.289940145101717
30,7,5.5700057143903665
6,2,1.038868660907469
15,4,2.7380450559635556
38,11,7.080384732217999
71,21,13.310698180756983
182,68,34.267207053115385
247,77,46.539036572964896
