casual,weathersit,Predicted Y
7,1,1.4820388777305804
27,1,1.4424552137388091
39,1,1.4187050153437462
38,1,1.4206841985433347
45,1,1.4068299161462148
49,1,1.3989131833478605
41,1,1.414746648944569
33,1,1.4305801145412775
43,1,1.410788282545392
39,1,1.4187050153437462
41,1,1.414746648944569
70,3,1.3573503361565007
68,3,1.3613087025556778
44,2,1.4088090993458033
50,1,1.396934000148272
31,1,1.4345384809404547
30,1,1.4365176641400432
23,1,1.4503719465371634
11,2,1.4741221449322262
10,1,1.4761013281318147
7,1,1.4820388777305804
2,2,1.4919347937285232
0,1,1.4958931601277003
3,1,1.4899556105289347
12,1,1.4721429617326376
18,1,1.4602678625351062
41,1,1.414746648944569
32,1,1.432559297740866
31,1,1.4345384809404547
53,1,1.3909964505495063
55,1,1.3870380841503291
45,1,1.4068299161462148
50,1,1.396934000148272
43,1,1.410788282545392
60,1,1.3771421681523863
78,1,1.3415168705597922
78,1,1.3415168705597922
60,1,1.3771421681523863
69,1,1.3593295193560893
26,1,1.4444343969383977
32,1,1.432559297740866
32,1,1.432559297740866
15,1,1.466205412133872
13,1,1.470163778533049
2,1,1.4919347937285232
2,1,1.4919347937285232
2,1,1.4919347937285232
1,1,1.4939139769281118
4,1,1.487976427329346
29,1,1.438496847339632
44,1,1.4088090993458033
33,1,1.4305801145412775
35,1,1.4266217481421004
47,1,1.4028715497470376
50,1,1.396934000148272
70,1,1.3573503361565007
46,1,1.4048507329466262
64,1,1.369225435354032
63,1,1.3712046185536206
98,1,1.3019332065680207
114,1,1.2702662753746037
89,1,1.3197458553643178
55,1,1.3870380841503291
81,1,1.3355793209610265
43,1,1.410788282545392
27,1,1.4424552137388091
20,1,1.456309496135929
15,1,1.466205412133872
6,1,1.484018060930169
5,1,1.4859972441297575
1,1,1.4939139769281118
3,1,1.4899556105289347
11,1,1.4741221449322262
25,1,1.4464135801379863
39,1,1.4187050153437462
58,1,1.3811005345515635
61,1,1.3751629849527978
68,1,1.3613087025556778
83,1,1.3316209545618491
83,1,1.3316209545618491
78,1,1.3415168705597922
82,1,1.333600137761438
85,1,1.327662588162672
99,1,1.2999540233684321
98,1,1.3019332065680207
80,1,1.337558504160615
84,1,1.3296417713622608
69,1,1.3593295193560893
49,1,1.3989131833478605
44,1,1.4088090993458033
31,1,1.4345384809404547
20,1,1.456309496135929
9,1,1.4780805113314033
5,1,1.4859972441297575
3,1,1.4899556105289347
1,1,1.4939139769281118
11,1,1.4741221449322262
10,1,1.4761013281318147
38,1,1.4206841985433347
55,1,1.3870380841503291
103,1,1.2920372905700779
144,1,1.2108907793869466
142,1,1.2148491457861237
178,1,1.1435985506009354
177,1,1.145577733800524
168,1,1.163390382596821
206,1,1.0881814210124556
179,1,1.1416193674013468
193,1,1.1139108026071067
156,1,1.1871405809918838
136,1,1.226724244983655
95,1,1.3078707561667864
78,1,1.3415168705597922
66,1,1.365267068954855
47,1,1.4028715497470376
23,2,1.4503719465371634
19,1,1.4582886793355176
8,3,1.4800596945309918
3,3,1.4899556105289347
0,3,1.4958931601277003
0,2,1.4958931601277003
3,2,1.4899556105289347
39,1,1.4187050153437462
82,1,1.333600137761438
131,1,1.236620160981598
215,1,1.0703687722161583
198,1,1.1040148866091641
248,1,1.0050557266297357
225,1,1.0505769402202727
194,1,1.1119316194075184
195,1,1.1099524362079296
181,3,1.1376610010021697
74,3,1.3494336033581464
100,2,1.2979748401688436
83,3,1.3316209545618491
75,2,1.3474544201585579
69,2,1.3593295193560893
70,1,1.3573503361565007
63,1,1.3712046185536206
43,1,1.410788282545392
33,1,1.4305801145412775
13,1,1.470163778533049
8,2,1.4800596945309918
1,2,1.4939139769281118
5,1,1.4859972441297575
17,1,1.4622470457346948
42,1,1.4127674657449805
142,2,1.2148491457861237
166,2,1.1673487489959982
177,2,1.145577733800524
237,2,1.02682674182521
242,2,1.0169308258272671
235,1,1.030785108224387
224,1,1.0525561234198613
236,1,1.0288059250247985
240,1,1.0208891922264443
222,1,1.0565144898190384
170,2,1.159432016197644
195,2,1.1099524362079296
195,2,1.1099524362079296
115,2,1.2682870921750151
44,2,1.4088090993458033
19,2,1.4582886793355176
15,1,1.466205412133872
8,1,1.4800596945309918
1,1,1.4939139769281118
1,1,1.4939139769281118
1,1,1.4939139769281118
3,1,1.4899556105289347
22,1,1.452351129736752
41,1,1.414746648944569
50,1,1.396934000148272
55,1,1.3870380841503291
75,1,1.3474544201585579
71,1,1.3553711529569121
67,1,1.3632878857552664
66,1,1.365267068954855
51,1,1.3949548169486834
79,1,1.3395376873602036
79,1,1.3395376873602036
70,1,1.3573503361565007
71,1,1.3553711529569121
59,1,1.379121351351975
77,1,1.3434960537593807
31,1,1.4345384809404547
19,1,1.4582886793355176
11,1,1.4741221449322262
4,1,1.487976427329346
1,1,1.4939139769281118
0,1,1.4958931601277003
0,2,1.4958931601277003
5,1,1.4859972441297575
9,1,1.4780805113314033
24,2,1.4483927633375748
31,2,1.4345384809404547
31,3,1.4345384809404547
13,3,1.470163778533049
24,2,1.4483927633375748
38,2,1.4206841985433347
33,2,1.4305801145412775
50,1,1.396934000148272
55,1,1.3870380841503291
57,1,1.383079717751152
79,1,1.3395376873602036
77,1,1.3434960537593807
71,1,1.3553711529569121
55,1,1.3870380841503291
66,1,1.365267068954855
30,1,1.4365176641400432
20,1,1.456309496135929
6,1,1.484018060930169
2,1,1.4919347937285232
1,1,1.4939139769281118
2,1,1.4919347937285232
0,1,1.4958931601277003
2,1,1.4919347937285232
11,2,1.4741221449322262
13,2,1.470163778533049
28,2,1.4404760305392204
25,1,1.4464135801379863
29,1,1.438496847339632
30,1,1.4365176641400432
32,1,1.432559297740866
48,1,1.400892366547449
39,1,1.4187050153437462
47,1,1.4028715497470376
47,1,1.4028715497470376
80,1,1.337558504160615
70,1,1.3573503361565007
79,1,1.3395376873602036
61,1,1.3751629849527978
39,1,1.4187050153437462
32,1,1.432559297740866
31,1,1.4345384809404547
6,1,1.484018060930169
9,1,1.4780805113314033
10,2,1.4761013281318147
2,1,1.4919347937285232
7,1,1.4820388777305804
3,1,1.4899556105289347
11,1,1.4741221449322262
30,2,1.4365176641400432
36,2,1.4246425649425118
30,2,1.4365176641400432
30,2,1.4365176641400432
61,2,1.3751629849527978
49,2,1.3989131833478605
54,2,1.3890172673499177
53,2,1.3909964505495063
39,2,1.4187050153437462
27,3,1.4424552137388091
6,3,1.484018060930169
35,1,1.4266217481421004
45,1,1.4068299161462148
30,1,1.4365176641400432
46,2,1.4048507329466262
33,2,1.4305801145412775
40,2,1.4167258321441576
31,2,1.4345384809404547
5,2,1.4859972441297575
12,1,1.4721429617326376
7,1,1.4820388777305804
2,1,1.4919347937285232
4,2,1.487976427329346
11,2,1.4741221449322262
21,1,1.4543303129363405
68,1,1.3613087025556778
77,1,1.3434960537593807
87,1,1.323704221763495
101,1,1.295995656969255
145,1,1.2089115961873582
167,1,1.1653695657964096
158,1,1.1831822145927067
182,1,1.1356818178025812
171,1,1.1574528329980553
160,1,1.1792238481935295
132,1,1.2346409777820095
128,1,1.2425577105803638
129,1,1.2405785273807752
83,1,1.3316209545618491
60,1,1.3771421681523863
47,1,1.4028715497470376
42,1,1.4127674657449805
19,1,1.4582886793355176
28,1,1.4404760305392204
6,1,1.484018060930169
0,1,1.4958931601277003
7,1,1.4820388777305804
8,1,1.4800596945309918
27,1,1.4424552137388091
27,1,1.4424552137388091
62,1,1.3731838017532092
95,1,1.3078707561667864
110,1,1.278183008172958
133,1,1.232661794582421
139,1,1.2207866953848896
122,1,1.2544328097778952
142,1,1.2148491457861237
128,1,1.2425577105803638
146,1,1.2069324129877694
141,1,1.2168283289857125
120,1,1.2583911761770723
101,1,1.295995656969255
65,1,1.3672462521544435
56,1,1.3850589009507406
19,1,1.4582886793355176
10,1,1.4761013281318147
5,1,1.4859972441297575
8,1,1.4800596945309918
2,1,1.4919347937285232
0,1,1.4958931601277003
5,1,1.4859972441297575
19,1,1.4582886793355176
28,1,1.4404760305392204
35,1,1.4266217481421004
41,1,1.414746648944569
44,1,1.4088090993458033
39,1,1.4187050153437462
40,1,1.4167258321441576
22,1,1.452351129736752
40,1,1.4167258321441576
38,1,1.4206841985433347
57,1,1.383079717751152
59,1,1.379121351351975
57,1,1.383079717751152
80,1,1.337558504160615
42,1,1.4127674657449805
21,1,1.4543303129363405
20,1,1.456309496135929
11,1,1.4741221449322262
3,1,1.4899556105289347
6,1,1.484018060930169
2,1,1.4919347937285232
2,2,1.4919347937285232
0,1,1.4958931601277003
4,1,1.487976427329346
13,1,1.470163778533049
29,1,1.438496847339632
35,1,1.4266217481421004
27,1,1.4424552137388091
38,1,1.4206841985433347
39,1,1.4187050153437462
38,1,1.4206841985433347
32,1,1.432559297740866
33,1,1.4305801145412775
37,1,1.4226633817429233
25,1,1.4464135801379863
48,1,1.400892366547449
39,1,1.4187050153437462
42,1,1.4127674657449805
57,1,1.383079717751152
49,1,1.3989131833478605
44,1,1.4088090993458033
20,1,1.456309496135929
9,1,1.4780805113314033
1,1,1.4939139769281118
2,1,1.4919347937285232
0,1,1.4958931601277003
0,1,1.4958931601277003
4,1,1.487976427329346
18,1,1.4602678625351062
32,1,1.432559297740866
31,1,1.4345384809404547
23,1,1.4503719465371634
33,1,1.4305801145412775
55,1,1.3870380841503291
40,1,1.4167258321441576
39,3,1.4187050153437462
27,3,1.4424552137388091
13,3,1.470163778533049
23,2,1.4503719465371634
70,1,1.3573503361565007
51,1,1.3949548169486834
79,1,1.3395376873602036
61,1,1.3751629849527978
56,1,1.3850589009507406
48,1,1.400892366547449
33,1,1.4305801145412775
14,1,1.4681845953334605
4,1,1.487976427329346
3,1,1.4899556105289347
1,1,1.4939139769281118
0,1,1.4958931601277003
6,1,1.484018060930169
14,1,1.4681845953334605
23,1,1.4503719465371634
53,1,1.3909964505495063
29,1,1.438496847339632
32,1,1.432559297740866
38,1,1.4206841985433347
51,1,1.3949548169486834
39,1,1.4187050153437462
49,1,1.3989131833478605
42,1,1.4127674657449805
43,1,1.410788282545392
78,1,1.3415168705597922
94,1,1.309849939366375
67,1,1.3632878857552664
81,1,1.3355793209610265
58,1,1.3811005345515635
42,1,1.4127674657449805
27,1,1.4424552137388091
23,1,1.4503719465371634
7,1,1.4820388777305804
16,1,1.4642262289342833
1,1,1.4939139769281118
2,1,1.4919347937285232
7,1,1.4820388777305804
12,2,1.4721429617326376
17,1,1.4622470457346948
50,1,1.396934000148272
31,1,1.4345384809404547
59,2,1.379121351351975
73,1,1.351412786557735
61,1,1.3751629849527978
85,1,1.327662588162672
105,1,1.2880789241709008
74,1,1.3494336033581464
96,1,1.3058915729671978
104,1,1.2900581073704893
102,1,1.2940164737696664
114,1,1.2702662753746037
92,1,1.313808305765552
75,1,1.3474544201585579
71,1,1.3553711529569121
41,1,1.414746648944569
42,1,1.4127674657449805
24,1,1.4483927633375748
10,1,1.4761013281318147
6,1,1.484018060930169
9,1,1.4780805113314033
4,1,1.487976427329346
16,1,1.4642262289342833
14,1,1.4681845953334605
37,1,1.4226633817429233
72,1,1.3533919697573236
114,1,1.2702662753746037
171,1,1.1574528329980553
187,1,1.1257859018046383
221,1,1.058493673018627
201,1,1.0980773370103982
205,1,1.090160604212044
183,1,1.1337026346029926
234,1,1.0327642914239756
185,1,1.1297442682038155
164,1,1.1713071153951753
108,1,1.282141374572135
85,1,1.327662588162672
65,1,1.3672462521544435
61,1,1.3751629849527978
34,1,1.428600931341689
16,1,1.4642262289342833
28,1,1.4404760305392204
21,1,1.4543303129363405
4,1,1.487976427329346
4,1,1.487976427329346
10,1,1.4761013281318147
20,1,1.456309496135929
45,1,1.4068299161462148
74,1,1.3494336033581464
127,1,1.2445368937799524
147,1,1.204953229788181
177,1,1.145577733800524
200,1,1.100056520209987
168,1,1.163390382596821
129,1,1.2405785273807752
129,1,1.2405785273807752
133,1,1.232661794582421
147,1,1.204953229788181
145,1,1.2089115961873582
85,1,1.327662588162672
59,1,1.379121351351975
65,1,1.3672462521544435
39,1,1.4187050153437462
21,1,1.4543303129363405
17,1,1.4622470457346948
2,1,1.4919347937285232
3,1,1.4899556105289347
1,1,1.4939139769281118
2,1,1.4919347937285232
10,1,1.4761013281318147
22,1,1.452351129736752
18,1,1.4602678625351062
33,1,1.4305801145412775
52,1,1.3929756337490948
42,1,1.4127674657449805
39,1,1.4187050153437462
27,1,1.4424552137388091
32,1,1.432559297740866
53,1,1.3909964505495063
45,1,1.4068299161462148
72,1,1.3533919697573236
80,1,1.337558504160615
63,1,1.3712046185536206
91,1,1.3157874889651406
48,1,1.400892366547449
36,1,1.4246425649425118
32,1,1.432559297740866
25,1,1.4464135801379863
7,2,1.4820388777305804
9,1,1.4780805113314033
2,1,1.4919347937285232
1,1,1.4939139769281118
0,2,1.4958931601277003
8,2,1.4800596945309918
28,2,1.4404760305392204
31,2,1.4345384809404547
22,2,1.452351129736752
29,2,1.438496847339632
29,1,1.438496847339632
26,1,1.4444343969383977
33,1,1.4305801145412775
41,1,1.414746648944569
48,1,1.400892366547449
61,1,1.3751629849527978
68,1,1.3613087025556778
80,1,1.337558504160615
54,1,1.3890172673499177
48,1,1.400892366547449
47,1,1.4028715497470376
36,1,1.4246425649425118
19,3,1.4582886793355176
11,1,1.4741221449322262
4,1,1.487976427329346
2,1,1.4919347937285232
2,1,1.4919347937285232
0,1,1.4958931601277003
4,1,1.487976427329346
5,2,1.4859972441297575
27,2,1.4424552137388091
34,1,1.428600931341689
28,1,1.4404760305392204
34,1,1.428600931341689
26,1,1.4444343969383977
28,1,1.4404760305392204
23,1,1.4503719465371634
44,1,1.4088090993458033
36,1,1.4246425649425118
30,1,1.4365176641400432
50,1,1.396934000148272
68,1,1.3613087025556778
59,1,1.379121351351975
45,1,1.4068299161462148
33,1,1.4305801145412775
25,1,1.4464135801379863
26,1,1.4444343969383977
13,2,1.470163778533049
5,2,1.4859972441297575
2,2,1.4919347937285232
1,2,1.4939139769281118
0,2,1.4958931601277003
2,2,1.4919347937285232
6,2,1.484018060930169
23,2,1.4503719465371634
23,2,1.4503719465371634
34,2,1.428600931341689
31,2,1.4345384809404547
27,2,1.4424552137388091
29,1,1.438496847339632
21,1,1.4543303129363405
50,1,1.396934000148272
40,1,1.4167258321441576
43,1,1.410788282545392
40,1,1.4167258321441576
39,1,1.4187050153437462
51,1,1.3949548169486834
38,1,1.4206841985433347
38,1,1.4206841985433347
36,1,1.4246425649425118
40,1,1.4167258321441576
9,1,1.4780805113314033
7,1,1.4820388777305804
0,1,1.4958931601277003
1,1,1.4939139769281118
8,1,1.4800596945309918
2,1,1.4919347937285232
13,1,1.470163778533049
20,2,1.456309496135929
30,2,1.4365176641400432
31,1,1.4345384809404547
32,1,1.432559297740866
23,1,1.4503719465371634
20,1,1.456309496135929
25,1,1.4464135801379863
24,1,1.4483927633375748
32,1,1.432559297740866
29,3,1.438496847339632
35,1,1.4266217481421004
34,1,1.428600931341689
40,2,1.4167258321441576
46,1,1.4048507329466262
38,1,1.4206841985433347
44,2,1.4088090993458033
19,1,1.4582886793355176
16,1,1.4642262289342833
13,1,1.470163778533049
13,1,1.470163778533049
6,1,1.484018060930169
5,1,1.4859972441297575
1,1,1.4939139769281118
6,1,1.484018060930169
7,1,1.4820388777305804
24,1,1.4483927633375748
30,1,1.4365176641400432
61,1,1.3751629849527978
62,1,1.3731838017532092
71,1,1.3553711529569121
78,1,1.3415168705597922
84,1,1.3296417713622608
78,1,1.3415168705597922
70,1,1.3573503361565007
70,1,1.3573503361565007
62,1,1.3731838017532092
80,2,1.337558504160615
47,1,1.4028715497470376
39,1,1.4187050153437462
37,1,1.4226633817429233
27,1,1.4424552137388091
42,1,1.4127674657449805
33,1,1.4305801145412775
12,1,1.4721429617326376
17,1,1.4622470457346948
1,1,1.4939139769281118
5,1,1.4859972441297575
9,2,1.4780805113314033
6,1,1.484018060930169
22,1,1.452351129736752
42,1,1.4127674657449805
61,1,1.3751629849527978
74,1,1.3494336033581464
85,1,1.327662588162672
90,1,1.3177666721647292
79,1,1.3395376873602036
68,1,1.3613087025556778
62,1,1.3731838017532092
75,1,1.3474544201585579
67,1,1.3632878857552664
70,1,1.3573503361565007
52,1,1.3929756337490948
42,1,1.4127674657449805
23,1,1.4503719465371634
13,2,1.470163778533049
17,2,1.4622470457346948
4,2,1.487976427329346
3,2,1.4899556105289347
2,1,1.4919347937285232
0,1,1.4958931601277003
2,1,1.4919347937285232
7,2,1.4820388777305804
20,2,1.456309496135929
34,2,1.428600931341689
11,1,1.4741221449322262
30,1,1.4365176641400432
24,2,1.4483927633375748
17,2,1.4622470457346948
14,2,1.4681845953334605
28,2,1.4404760305392204
16,1,1.4642262289342833
37,1,1.4226633817429233
48,1,1.400892366547449
60,1,1.3771421681523863
62,1,1.3731838017532092
55,1,1.3870380841503291
41,1,1.414746648944569
13,1,1.470163778533049
23,1,1.4503719465371634
8,1,1.4800596945309918
6,1,1.484018060930169
1,1,1.4939139769281118
2,1,1.4919347937285232
0,1,1.4958931601277003
3,1,1.4899556105289347
2,1,1.4919347937285232
30,1,1.4365176641400432
32,1,1.432559297740866
25,1,1.4464135801379863
42,1,1.4127674657449805
49,1,1.3989131833478605
25,1,1.4464135801379863
43,1,1.410788282545392
46,1,1.4048507329466262
49,1,1.3989131833478605
41,1,1.414746648944569
72,1,1.3533919697573236
68,1,1.3613087025556778
69,1,1.3593295193560893
47,1,1.4028715497470376
45,1,1.4068299161462148
27,1,1.4424552137388091
18,1,1.4602678625351062
19,2,1.4582886793355176
1,1,1.4939139769281118
1,1,1.4939139769281118
0,1,1.4958931601277003
1,1,1.4939139769281118
0,1,1.4958931601277003
4,1,1.487976427329346
34,1,1.428600931341689
28,1,1.4404760305392204
27,1,1.4424552137388091
32,1,1.432559297740866
42,1,1.4127674657449805
37,1,1.4226633817429233
29,1,1.438496847339632
20,1,1.456309496135929
37,1,1.4226633817429233
40,1,1.4167258321441576
81,1,1.3355793209610265
78,1,1.3415168705597922
87,1,1.323704221763495
55,1,1.3870380841503291
49,1,1.3989131833478605
37,1,1.4226633817429233
16,1,1.4642262289342833
14,1,1.4681845953334605
3,1,1.4899556105289347
2,1,1.4919347937285232
0,1,1.4958931601277003
0,1,1.4958931601277003
1,1,1.4939139769281118
6,1,1.484018060930169
27,1,1.4424552137388091
47,1,1.4028715497470376
21,1,1.4543303129363405
30,1,1.4365176641400432
41,1,1.414746648944569
35,1,1.4266217481421004
26,1,1.4444343969383977
27,2,1.4424552137388091
22,1,1.452351129736752
42,1,1.4127674657449805
45,1,1.4068299161462148
55,1,1.3870380841503291
37,1,1.4226633817429233
41,1,1.414746648944569
31,1,1.4345384809404547
25,1,1.4464135801379863
28,1,1.4404760305392204
12,1,1.4721429617326376
12,1,1.4721429617326376
3,1,1.4899556105289347
2,1,1.4919347937285232
2,1,1.4919347937285232
4,1,1.487976427329346
7,2,1.4820388777305804
26,2,1.4444343969383977
30,2,1.4365176641400432
28,1,1.4404760305392204
37,1,1.4226633817429233
43,1,1.410788282545392
40,1,1.4167258321441576
42,1,1.4127674657449805
34,1,1.428600931341689
40,1,1.4167258321441576
35,1,1.4266217481421004
47,1,1.4028715497470376
49,1,1.3989131833478605
22,1,1.452351129736752
53,1,1.3909964505495063
29,1,1.438496847339632
47,1,1.4028715497470376
26,1,1.4444343969383977
60,1,1.3771421681523863
15,1,1.466205412133872
11,1,1.4741221449322262
18,1,1.4602678625351062
4,1,1.487976427329346
4,1,1.487976427329346
6,1,1.484018060930169
3,1,1.4899556105289347
27,1,1.4424552137388091
49,1,1.3989131833478605
79,1,1.3395376873602036
111,1,1.2762038249733694
111,1,1.2762038249733694
125,1,1.2484952601791295
112,1,1.2742246417737808
113,1,1.2722454585741922
126,1,1.246516076979541
93,1,1.3118291225659635
92,1,1.313808305765552
101,1,1.295995656969255
74,1,1.3494336033581464
82,1,1.333600137761438
80,1,1.337558504160615
63,1,1.3712046185536206
33,1,1.4305801145412775
8,1,1.4800596945309918
19,1,1.4582886793355176
24,1,1.4483927633375748
6,1,1.484018060930169
4,1,1.487976427329346
5,1,1.4859972441297575
19,1,1.4582886793355176
54,1,1.3890172673499177
55,1,1.3870380841503291
91,1,1.3157874889651406
112,1,1.2742246417737808
146,1,1.2069324129877694
142,1,1.2148491457861237
130,1,1.2385993441811867
109,1,1.2801621913725465
98,1,1.3019332065680207
114,1,1.2702662753746037
91,1,1.3157874889651406
87,1,1.323704221763495
70,1,1.3573503361565007
68,1,1.3613087025556778
25,1,1.4464135801379863
14,1,1.4681845953334605
7,1,1.4820388777305804
5,1,1.4859972441297575
4,1,1.487976427329346
0,1,1.4958931601277003
2,1,1.4919347937285232
2,1,1.4919347937285232
3,1,1.4899556105289347
24,1,1.4483927633375748
35,1,1.4266217481421004
27,1,1.4424552137388091
27,1,1.4424552137388091
53,1,1.3909964505495063
53,1,1.3909964505495063
38,1,1.4206841985433347
37,1,1.4226633817429233
52,1,1.3929756337490948
34,1,1.428600931341689
69,1,1.3593295193560893
68,1,1.3613087025556778
63,1,1.3712046185536206
49,1,1.3989131833478605
42,1,1.4127674657449805
21,1,1.4543303129363405
14,1,1.4681845953334605
11,1,1.4741221449322262
4,1,1.487976427329346
2,1,1.4919347937285232
0,1,1.4958931601277003
0,1,1.4958931601277003
4,1,1.487976427329346
12,1,1.4721429617326376
15,1,1.466205412133872
37,1,1.4226633817429233
31,1,1.4345384809404547
50,1,1.396934000148272
32,1,1.432559297740866
45,1,1.4068299161462148
50,1,1.396934000148272
45,1,1.4068299161462148
48,1,1.400892366547449
58,1,1.3811005345515635
63,2,1.3712046185536206
65,2,1.3672462521544435
85,2,1.327662588162672
40,2,1.4167258321441576
53,1,1.3909964505495063
22,2,1.452351129736752
29,2,1.438496847339632
11,2,1.4741221449322262
7,2,1.4820388777305804
2,2,1.4919347937285232
0,2,1.4958931601277003
0,2,1.4958931601277003
2,2,1.4919347937285232
9,3,1.4780805113314033
19,2,1.4582886793355176
29,2,1.438496847339632
23,2,1.4503719465371634
9,3,1.4780805113314033
29,2,1.438496847339632
19,3,1.4582886793355176
37,2,1.4226633817429233
43,2,1.410788282545392
31,2,1.4345384809404547
21,3,1.4543303129363405
47,2,1.4028715497470376
49,3,1.3989131833478605
51,3,1.3949548169486834
7,3,1.4820388777305804
7,2,1.4820388777305804
11,3,1.4741221449322262
4,2,1.487976427329346
2,2,1.4919347937285232
3,2,1.4899556105289347
2,2,1.4919347937285232
0,3,1.4958931601277003
0,2,1.4958931601277003
3,2,1.4899556105289347
7,2,1.4820388777305804
11,2,1.4741221449322262
29,2,1.438496847339632
25,1,1.4464135801379863
24,1,1.4483927633375748
37,2,1.4226633817429233
53,2,1.3909964505495063
63,1,1.3712046185536206
53,1,1.3909964505495063
50,1,1.396934000148272
70,1,1.3573503361565007
91,1,1.3157874889651406
88,1,1.3217250385639066
65,1,1.3672462521544435
41,2,1.414746648944569
25,2,1.4464135801379863
33,1,1.4305801145412775
24,1,1.4483927633375748
13,1,1.470163778533049
3,1,1.4899556105289347
5,1,1.4859972441297575
0,1,1.4958931601277003
1,1,1.4939139769281118
0,1,1.4958931601277003
7,1,1.4820388777305804
23,1,1.4503719465371634
39,1,1.4187050153437462
43,1,1.410788282545392
50,1,1.396934000148272
44,2,1.4088090993458033
57,1,1.383079717751152
40,1,1.4167258321441576
81,2,1.3355793209610265
50,1,1.396934000148272
76,1,1.3454752369589693
84,1,1.3296417713622608
105,1,1.2880789241709008
90,1,1.3177666721647292
70,1,1.3573503361565007
54,1,1.3890172673499177
51,1,1.3949548169486834
37,1,1.4226633817429233
29,1,1.438496847339632
17,1,1.4622470457346948
14,1,1.4681845953334605
14,2,1.4681845953334605
5,2,1.4859972441297575
2,1,1.4919347937285232
5,1,1.4859972441297575
14,1,1.4681845953334605
27,1,1.4424552137388091
60,1,1.3771421681523863
91,2,1.3157874889651406
138,1,1.222765878584478
130,1,1.2385993441811867
176,2,1.1475569170001125
176,1,1.1475569170001125
130,2,1.2385993441811867
155,3,1.1891197641914724
61,3,1.3751629849527978
81,2,1.3355793209610265
57,3,1.383079717751152
58,3,1.3811005345515635
28,2,1.4404760305392204
24,2,1.4483927633375748
29,3,1.438496847339632
14,2,1.4681845953334605
10,2,1.4761013281318147
18,2,1.4602678625351062
9,2,1.4780805113314033
1,1,1.4939139769281118
1,1,1.4939139769281118
3,1,1.4899556105289347
11,1,1.4741221449322262
23,1,1.4503719465371634
82,1,1.333600137761438
88,1,1.3217250385639066
113,1,1.2722454585741922
161,1,1.177244664993941
118,1,1.2623495425762494
130,1,1.2385993441811867
118,3,1.2623495425762494
74,3,1.3494336033581464
63,3,1.3712046185536206
74,1,1.3494336033581464
68,1,1.3613087025556778
50,1,1.396934000148272
36,1,1.4246425649425118
21,1,1.4543303129363405
12,1,1.4721429617326376
13,1,1.470163778533049
4,1,1.487976427329346
4,1,1.487976427329346
1,1,1.4939139769281118
2,1,1.4919347937285232
1,1,1.4939139769281118
8,1,1.4800596945309918
18,1,1.4602678625351062
29,1,1.438496847339632
37,1,1.4226633817429233
62,1,1.3731838017532092
90,1,1.3177666721647292
48,1,1.400892366547449
43,1,1.410788282545392
41,1,1.414746648944569
40,1,1.4167258321441576
64,1,1.369225435354032
67,1,1.3632878857552664
64,1,1.369225435354032
64,1,1.369225435354032
71,1,1.3553711529569121
30,1,1.4365176641400432
26,1,1.4444343969383977
19,1,1.4582886793355176
10,1,1.4761013281318147
5,1,1.4859972441297575
9,1,1.4780805113314033
0,1,1.4958931601277003
1,1,1.4939139769281118
5,1,1.4859972441297575
6,1,1.484018060930169
30,1,1.4365176641400432
40,1,1.4167258321441576
34,2,1.428600931341689
55,2,1.3870380841503291
61,1,1.3751629849527978
60,1,1.3771421681523863
48,1,1.400892366547449
53,1,1.3909964505495063
58,1,1.3811005345515635
57,1,1.383079717751152
79,1,1.3395376873602036
97,1,1.3039123897676093
69,1,1.3593295193560893
34,1,1.428600931341689
46,1,1.4048507329466262
28,1,1.4404760305392204
22,1,1.452351129736752
19,1,1.4582886793355176
7,1,1.4820388777305804
1,1,1.4939139769281118
1,1,1.4939139769281118
1,1,1.4939139769281118
2,1,1.4919347937285232
9,1,1.4780805113314033
16,1,1.4642262289342833
38,1,1.4206841985433347
32,1,1.432559297740866
41,1,1.414746648944569
54,1,1.3890172673499177
74,1,1.3494336033581464
41,1,1.414746648944569
62,1,1.3731838017532092
53,1,1.3909964505495063
76,1,1.3454752369589693
71,1,1.3553711529569121
70,1,1.3573503361565007
79,1,1.3395376873602036
59,1,1.379121351351975
47,1,1.4028715497470376
17,1,1.4622470457346948
14,1,1.4681845953334605
6,1,1.484018060930169
9,1,1.4780805113314033
3,1,1.4899556105289347
2,1,1.4919347937285232
1,1,1.4939139769281118
2,1,1.4919347937285232
5,1,1.4859972441297575
15,1,1.466205412133872
29,1,1.438496847339632
31,1,1.4345384809404547
36,1,1.4246425649425118
59,1,1.379121351351975
50,1,1.396934000148272
51,1,1.3949548169486834
39,1,1.4187050153437462
52,1,1.3929756337490948
57,1,1.383079717751152
96,1,1.3058915729671978
74,1,1.3494336033581464
48,1,1.400892366547449
56,1,1.3850589009507406
35,1,1.4266217481421004
34,1,1.428600931341689
22,1,1.452351129736752
12,1,1.4721429617326376
4,1,1.487976427329346
0,1,1.4958931601277003
0,1,1.4958931601277003
0,1,1.4958931601277003
2,1,1.4919347937285232
3,1,1.4899556105289347
17,1,1.4622470457346948
29,1,1.438496847339632
27,1,1.4424552137388091
44,1,1.4088090993458033
48,1,1.400892366547449
55,1,1.3870380841503291
74,1,1.3494336033581464
51,1,1.3949548169486834
59,1,1.379121351351975
68,1,1.3613087025556778
93,1,1.3118291225659635
89,1,1.3197458553643178
101,1,1.295995656969255
77,1,1.3434960537593807
