casual,hum,Predicted Y
1,0.66,0.6743162190716432
11,0.66,0.6607370625756038
24,0.67,0.6430841591307527
18,0.63,0.6512316530283763
43,0.53,0.6172837617882778
55,0.52,0.6009887739930305
72,0.49,0.5779042079497636
57,0.41,0.5982729426938227
71,0.39,0.5792621235993675
62,0.39,0.591483364445803
67,0.39,0.5846937861977832
95,0.37,0.546672148008873
84,0.39,0.5616092201545163
58,0.44,0.5969150270442187
46,0.46,0.613210014839466
22,0.46,0.6457999904299605
55,0.5,0.6009887739930305
26,0.53,0.6403683278315447
26,0.53,0.6403683278315447
16,0.46,0.6539474843275841
5,0.43,0.6688845564732274
1,0.39,0.6743162190716432
1,0.34,0.6743162190716432
0,0.34,0.6756741347212472
0,0.44,0.6756741347212472
4,0.5,0.6702424721228314
11,0.47,0.6607370625756038
35,0.44,0.6281470869851093
55,0.38,0.6009887739930305
90,0.36,0.5534617262568927
126,0.33,0.5045767628711508
174,0.34,0.4393968116901618
168,0.31,0.44754430558778546
170,0.29,0.4448284742885776
175,0.31,0.4380388960405579
138,0.31,0.48828177507590365
92,0.31,0.5507458949576848
38,0.33,0.6240733400362974
39,0.35,0.6227154243866936
20,0.37,0.6485158217291683
27,0.37,0.6390104121819408
13,0.4,0.658021231276396
7,0.49,0.6661687251740196
2,0.53,0.6729583034220393
6,0.52,0.6675266408236236
1,0.56,0.6743162190716432
2,0.56,0.6729583034220393
3,0.6,0.6716003877724354
1,0.6,0.6743162190716432
5,0.6,0.6688845564732274
7,0.56,0.6661687251740196
35,0.52,0.6281470869851093
55,0.45,0.6009887739930305
92,0.39,0.5507458949576848
120,0.4,0.5127242567687745
88,0.34,0.5561775575561005
145,0.3,0.4787763655286761
172,0.32,0.4421126429893697
92,0.32,0.5507458949576848
83,0.35,0.5629671358041203
58,0.4,0.5969150270442187
21,0.43,0.6471579060795645
21,0.46,0.6471579060795645
10,0.53,0.6620949782252078
8,0.53,0.6648108095244156
13,0.61,0.658021231276396
2,0.66,0.6729583034220393
1,0.71,0.6743162190716432
1,0.71,0.6743162190716432
0,0.71,0.6756741347212472
1,0.81,0.6743162190716432
2,0.76,0.6729583034220393
3,0.87,0.6716003877724354
3,0.87,0.6716003877724354
12,0.81,0.6593791469259999
17,0.76,0.6525895686779802
32,0.71,0.6322208339339211
25,0.77,0.6417262434811487
35,0.63,0.6281470869851093
36,0.64,0.6267891713355054
41,0.6,0.6199995930874856
29,0.64,0.6362945808827329
41,0.64,0.6199995930874856
44,0.72,0.6159258461386738
22,0.6,0.6457999904299605
16,0.64,0.6539474843275841
12,0.94,0.6593791469259999
18,0.88,0.6512316530283763
8,0.88,0.6648108095244156
4,0.88,0.6702424721228314
6,1.0,0.6675266408236236
0,0.94,0.6756741347212472
3,0.82,0.6716003877724354
0,0.82,0.6756741347212472
1,0.87,0.6743162190716432
2,0.87,0.6729583034220393
4,0.76,0.6702424721228314
24,0.58,0.6430841591307527
19,0.58,0.6498737373787723
29,0.54,0.6362945808827329
22,0.51,0.6457999904299605
35,0.47,0.6281470869851093
21,0.45,0.6471579060795645
30,0.42,0.634936665233129
55,0.42,0.6009887739930305
40,0.42,0.6213575087370896
42,0.42,0.6186416774378818
41,0.44,0.6199995930874856
22,0.54,0.6457999904299605
19,0.54,0.6498737373787723
24,0.54,0.6430841591307527
13,0.58,0.658021231276396
4,0.58,0.6702424721228314
3,0.71,0.6716003877724354
0,0.76,0.6756741347212472
1,0.76,0.6743162190716432
0,0.76,0.6756741347212472
0,0.87,0.6756741347212472
1,0.87,0.6743162190716432
7,0.93,0.6661687251740196
14,0.87,0.656663315626792
8,0.81,0.6648108095244156
15,0.81,0.6553053999771881
18,0.87,0.6512316530283763
14,0.87,0.656663315626792
14,0.87,0.656663315626792
13,0.87,0.658021231276396
11,0.82,0.6607370625756038
13,0.76,0.658021231276396
28,0.76,0.6376524965323369
20,0.82,0.6485158217291683
12,0.82,0.6593791469259999
3,0.87,0.6716003877724354
0,1.0,0.6756741347212472
6,0.93,0.6675266408236236
2,0.9,0.6729583034220393
0,0.93,0.6756741347212472
0,1.0,0.6756741347212472
0,1.0,0.6756741347212472
1,1.0,0.6743162190716432
0,1.0,0.6756741347212472
1,0.93,0.6743162190716432
0,0.93,0.6756741347212472
2,1.0,0.6729583034220393
4,1.0,0.6702424721228314
3,0.93,0.6716003877724354
10,0.93,0.6620949782252078
10,0.81,0.6620949782252078
12,0.7,0.6593791469259999
11,0.7,0.6607370625756038
17,0.7,0.6525895686779802
13,0.7,0.658021231276396
6,0.65,0.6675266408236236
12,0.7,0.6593791469259999
17,0.61,0.6525895686779802
16,0.56,0.6539474843275841
8,0.61,0.6648108095244156
11,0.65,0.6607370625756038
3,0.65,0.6716003877724354
9,0.65,0.6634528938748117
1,0.6,0.6743162190716432
0,0.69,0.6756741347212472
0,0.69,0.6756741347212472
0,0.69,0.6756741347212472
3,0.74,0.6716003877724354
0,0.74,0.6756741347212472
0,0.74,0.6756741347212472
4,0.59,0.6702424721228314
9,0.51,0.6634528938748117
16,0.48,0.6539474843275841
15,0.48,0.6553053999771881
17,0.45,0.6525895686779802
37,0.42,0.6254312556859014
34,0.39,0.6295050026347132
30,0.32,0.634936665233129
43,0.36,0.6172837617882778
23,0.34,0.6444420747803565
23,0.36,0.6444420747803565
8,0.39,0.6648108095244156
9,0.36,0.6634528938748117
6,0.39,0.6675266408236236
11,0.39,0.6607370625756038
3,0.38,0.6716003877724354
8,0.38,0.6648108095244156
3,0.38,0.6716003877724354
3,0.38,0.6716003877724354
4,0.44,0.6702424721228314
2,0.47,0.6729583034220393
2,0.44,0.6729583034220393
0,0.51,0.6756741347212472
2,0.55,0.6729583034220393
18,0.51,0.6512316530283763
24,0.44,0.6430841591307527
32,0.41,0.6322208339339211
32,0.41,0.6322208339339211
75,0.38,0.5738304610009517
98,0.36,0.5425984010600612
94,0.33,0.548030063658477
93,0.29,0.5493879793080809
110,0.29,0.5263034132648139
118,0.23,0.5154400880679824
102,0.24,0.5371667384616454
64,0.21,0.5887675331465951
45,0.45,0.6145679304890699
18,0.45,0.6512316530283763
15,0.44,0.6553053999771881
17,0.41,0.6525895686779802
10,0.44,0.6620949782252078
5,0.41,0.6688845564732274
3,0.52,0.6716003877724354
6,0.55,0.6675266408236236
0,0.69,0.6756741347212472
1,0.74,0.6743162190716432
0,0.86,0.6756741347212472
0,0.86,0.6756741347212472
6,0.69,0.6675266408236236
17,0.55,0.6525895686779802
27,0.55,0.6390104121819408
23,0.48,0.6444420747803565
43,0.44,0.6172837617882778
47,0.39,0.611852099189862
61,0.36,0.5928412800954069
61,0.36,0.5928412800954069
45,0.34,0.6145679304890699
50,0.31,0.6077783522410503
32,0.33,0.6322208339339211
23,0.31,0.6444420747803565
7,0.36,0.6661687251740196
7,0.41,0.6661687251740196
5,0.41,0.6688845564732274
3,0.44,0.6716003877724354
1,0.55,0.6743162190716432
2,0.44,0.6729583034220393
0,0.44,0.6756741347212472
0,0.44,0.6756741347212472
0,0.43,0.6756741347212472
0,0.34,0.6756741347212472
6,0.32,0.6675266408236236
15,0.34,0.6553053999771881
12,0.32,0.6593791469259999
22,0.3,0.6457999904299605
18,0.3,0.6512316530283763
8,0.25,0.6648108095244156
14,0.24,0.656663315626792
15,0.22,0.6553053999771881
19,0.24,0.6498737373787723
15,0.23,0.6553053999771881
25,0.23,0.6417262434811487
21,0.21,0.6471579060795645
17,0.22,0.6525895686779802
5,0.22,0.6688845564732274
6,0.21,0.6675266408236236
0,0.22,0.6756741347212472
1,0.24,0.6743162190716432
1,0.28,0.6743162190716432
0,0.32,0.6756741347212472
0,0.32,0.6756741347212472
2,0.32,0.6729583034220393
1,0.44,0.6743162190716432
0,0.37,0.6756741347212472
4,0.41,0.6702424721228314
5,0.41,0.6688845564732274
19,0.35,0.6498737373787723
16,0.28,0.6539474843275841
13,0.24,0.658021231276396
18,0.25,0.6512316530283763
29,0.25,0.6362945808827329
24,0.25,0.6430841591307527
20,0.25,0.6485158217291683
22,0.25,0.6457999904299605
12,0.22,0.6593791469259999
34,0.2,0.6295050026347132
42,0.21,0.6186416774378818
20,0.23,0.6485158217291683
13,0.21,0.658021231276396
8,0.42,0.6648108095244156
6,0.49,0.6675266408236236
8,0.57,0.6648108095244156
3,0.57,0.6716003877724354
1,0.39,0.6743162190716432
0,0.57,0.6756741347212472
0,0.49,0.6756741347212472
1,0.57,0.6743162190716432
0,0.56,0.6756741347212472
4,0.49,0.6702424721228314
8,0.45,0.6648108095244156
16,0.49,0.6539474843275841
7,0.45,0.6661687251740196
13,0.46,0.658021231276396
26,0.46,0.6403683278315447
15,0.46,0.6553053999771881
14,0.46,0.656663315626792
16,0.46,0.6539474843275841
14,0.81,0.656663315626792
0,0.87,0.6756741347212472
11,0.93,0.6607370625756038
6,0.93,0.6675266408236236
5,0.93,0.6688845564732274
4,0.93,0.6702424721228314
0,0.93,0.6756741347212472
3,0.93,0.6716003877724354
1,0.93,0.6743162190716432
0,0.93,0.6756741347212472
1,0.93,0.6743162190716432
0,0.93,0.6756741347212472
0,0.93,0.6756741347212472
0,0.93,0.6756741347212472
0,0.93,0.6756741347212472
2,0.93,0.6729583034220393
5,0.93,0.6688845564732274
7,1.0,0.6661687251740196
6,0.93,0.6675266408236236
15,0.93,0.6553053999771881
6,0.93,0.6675266408236236
17,0.93,0.6525895686779802
13,0.87,0.658021231276396
27,0.87,0.6390104121819408
4,0.87,0.6702424721228314
13,0.87,0.658021231276396
15,0.87,0.6553053999771881
12,0.87,0.6593791469259999
12,0.87,0.6593791469259999
6,0.93,0.6675266408236236
7,0.93,0.6661687251740196
7,0.93,0.6661687251740196
4,1.0,0.6702424721228314
0,1.0,0.6756741347212472
0,1.0,0.6756741347212472
0,0.93,0.6756741347212472
0,0.93,0.6756741347212472
0,0.93,0.6756741347212472
1,0.93,0.6743162190716432
2,0.93,0.6729583034220393
4,0.93,0.6702424721228314
8,0.87,0.6648108095244156
11,0.7,0.6607370625756038
12,0.66,0.6593791469259999
17,0.61,0.6525895686779802
15,0.53,0.6553053999771881
18,0.5,0.6512316530283763
26,0.46,0.6403683278315447
30,0.46,0.634936665233129
42,0.46,0.6186416774378818
36,0.46,0.6267891713355054
36,0.46,0.6267891713355054
16,0.49,0.6539474843275841
2,0.53,0.6729583034220393
9,0.53,0.6634528938748117
10,0.56,0.6620949782252078
12,0.61,0.6593791469259999
3,0.61,0.6716003877724354
4,0.65,0.6702424721228314
1,0.75,0.6743162190716432
1,0.7,0.6743162190716432
0,0.7,0.6756741347212472
1,0.75,0.6743162190716432
5,0.7,0.6688845564732274
2,0.7,0.6729583034220393
10,0.7,0.6620949782252078
22,0.66,0.6457999904299605
41,0.57,0.6199995930874856
72,0.47,0.5779042079497636
84,0.81,0.5616092201545163
56,0.81,0.5996308583434266
97,0.76,0.543956316709665
72,0.76,0.5779042079497636
111,0.62,0.5249454976152099
89,0.54,0.5548196419064966
69,0.54,0.5819779548985754
71,0.53,0.5792621235993675
29,0.53,0.6362945808827329
24,0.61,0.6430841591307527
14,0.61,0.656663315626792
20,0.61,0.6485158217291683
8,0.65,0.6648108095244156
8,0.61,0.6648108095244156
5,0.7,0.6688845564732274
3,0.61,0.6716003877724354
3,0.7,0.6716003877724354
1,0.65,0.6743162190716432
10,0.65,0.6620949782252078
13,0.57,0.658021231276396
18,0.57,0.6512316530283763
68,0.5,0.5833358705481794
111,0.43,0.5249454976152099
139,0.41,0.4869238594262997
166,0.38,0.45026013688699335
219,0.33,0.3782906074579846
240,0.31,0.34977437881630186
174,0.33,0.4393968116901618
147,0.31,0.47606053422946815
148,0.28,0.47470261857986423
71,0.31,0.5792621235993675
51,0.44,0.6064204365914463
24,0.41,0.6430841591307527
8,0.44,0.6648108095244156
7,0.43,0.6661687251740196
9,0.5,0.6634528938748117
1,0.5,0.6743162190716432
7,0.56,0.6661687251740196
1,0.66,0.6743162190716432
1,0.66,0.6743162190716432
1,0.71,0.6743162190716432
0,0.62,0.6756741347212472
3,0.58,0.6716003877724354
7,0.54,0.6661687251740196
31,0.55,0.633578749583525
24,0.51,0.6430841591307527
35,0.45,0.6281470869851093
58,0.4,0.5969150270442187
59,0.36,0.5955571113946148
47,0.34,0.611852099189862
47,0.27,0.611852099189862
47,0.23,0.611852099189862
59,0.22,0.5955571113946148
83,0.23,0.5629671358041203
78,0.23,0.5697567140521399
51,0.24,0.6064204365914463
40,0.24,0.6213575087370896
19,0.3,0.6498737373787723
17,0.36,0.6525895686779802
18,0.47,0.6512316530283763
10,0.5,0.6620949782252078
10,0.57,0.6620949782252078
0,0.73,0.6756741347212472
1,0.73,0.6743162190716432
0,0.88,0.6756741347212472
0,0.94,0.6756741347212472
2,0.88,0.6729583034220393
10,0.88,0.6620949782252078
9,0.87,0.6634528938748117
2,0.87,0.6729583034220393
3,0.81,0.6716003877724354
1,0.81,0.6743162190716432
6,0.71,0.6675266408236236
5,0.63,0.6688845564732274
9,0.57,0.6634528938748117
6,0.46,0.6675266408236236
17,0.46,0.6525895686779802
27,0.38,0.6390104121819408
19,0.4,0.6498737373787723
12,0.43,0.6593791469259999
4,0.46,0.6702424721228314
8,0.46,0.6648108095244156
3,0.49,0.6716003877724354
3,0.49,0.6716003877724354
0,0.49,0.6756741347212472
0,0.6,0.6756741347212472
0,0.7,0.6756741347212472
0,0.6,0.6756741347212472
0,0.65,0.6756741347212472
1,0.7,0.6743162190716432
4,0.7,0.6702424721228314
3,0.65,0.6716003877724354
17,0.61,0.6525895686779802
8,0.46,0.6648108095244156
21,0.37,0.6471579060795645
23,0.38,0.6444420747803565
22,0.41,0.6457999904299605
29,0.38,0.6362945808827329
35,0.34,0.6281470869851093
34,0.32,0.6295050026347132
27,0.28,0.6390104121819408
53,0.32,0.6037046052922383
43,0.29,0.6172837617882778
36,0.31,0.6267891713355054
15,0.51,0.6553053999771881
18,0.41,0.6512316530283763
13,0.41,0.658021231276396
11,0.41,0.6607370625756038
5,0.41,0.6688845564732274
2,0.47,0.6729583034220393
0,0.54,0.6756741347212472
0,0.66,0.6756741347212472
0,0.76,0.6756741347212472
0,0.76,0.6756741347212472
5,0.81,0.6688845564732274
8,0.76,0.6648108095244156
23,0.76,0.6444420747803565
15,0.66,0.6553053999771881
29,0.67,0.6362945808827329
36,0.55,0.6267891713355054
39,0.55,0.6227154243866936
36,0.48,0.6267891713355054
46,0.43,0.613210014839466
27,0.38,0.6390104121819408
52,0.35,0.6050625209418423
63,0.52,0.590125448796199
68,0.55,0.5833358705481794
34,0.59,0.6295050026347132
37,0.62,0.6254312556859014
19,0.67,0.6498737373787723
18,0.76,0.6512316530283763
9,0.76,0.6634528938748117
4,0.76,0.6702424721228314
3,0.76,0.6716003877724354
3,0.76,0.6716003877724354
0,0.76,0.6756741347212472
0,0.86,0.6756741347212472
1,0.87,0.6743162190716432
2,0.87,0.6729583034220393
4,0.87,0.6702424721228314
13,0.87,0.658021231276396
17,0.76,0.6525895686779802
10,0.71,0.6620949782252078
19,0.62,0.6498737373787723
29,0.66,0.6362945808827329
7,0.76,0.6661687251740196
2,0.87,0.6729583034220393
1,0.87,0.6743162190716432
2,0.93,0.6729583034220393
10,0.93,0.6620949782252078
8,0.93,0.6648108095244156
1,0.93,0.6743162190716432
12,0.93,0.6593791469259999
11,0.93,0.6607370625756038
9,0.93,0.6634528938748117
4,0.93,0.6702424721228314
5,0.87,0.6688845564732274
3,0.87,0.6716003877724354
2,0.87,0.6729583034220393
3,1.0,0.6716003877724354
0,1.0,0.6756741347212472
0,0.93,0.6756741347212472
0,0.93,0.6756741347212472
8,0.93,0.6648108095244156
7,0.93,0.6661687251740196
27,0.87,0.6390104121819408
43,0.87,0.6172837617882778
51,0.81,0.6064204365914463
79,0.81,0.568398798402536
114,0.81,0.5208717506663981
94,0.81,0.548030063658477
85,0.87,0.5602513045049123
73,0.82,0.5765462923001596
128,0.82,0.501860931571943
48,0.82,0.6104941835402581
47,0.82,0.611852099189862
19,0.87,0.6498737373787723
10,0.93,0.6620949782252078
21,0.93,0.6471579060795645
12,0.87,0.6593791469259999
5,0.87,0.6688845564732274
6,0.87,0.6675266408236236
12,0.87,0.6593791469259999
5,0.87,0.6688845564732274
3,0.93,0.6716003877724354
0,0.93,0.6756741347212472
0,0.93,0.6756741347212472
3,1.0,0.6716003877724354
17,0.94,0.6525895686779802
31,0.94,0.633578749583525
69,0.87,0.5819779548985754
93,0.87,0.5493879793080809
94,0.88,0.548030063658477
121,0.82,0.5113663411191706
148,0.72,0.47470261857986423
156,0.77,0.46383929338303276
135,0.72,0.49235552202471544
84,0.72,0.5616092201545163
103,0.77,0.5358088228120415
47,0.77,0.611852099189862
21,0.82,0.6471579060795645
18,0.88,0.6512316530283763
12,0.94,0.6593791469259999
5,0.88,0.6688845564732274
7,0.88,0.6661687251740196
1,0.94,0.6743162190716432
7,0.94,0.6661687251740196
0,0.94,0.6756741347212472
1,0.94,0.6743162190716432
2,1.0,0.6729583034220393
12,0.88,0.6593791469259999
28,0.88,0.6376524965323369
33,0.83,0.6308629182843172
41,0.83,0.6199995930874856
45,0.73,0.6145679304890699
37,0.73,0.6254312556859014
62,0.69,0.591483364445803
60,0.54,0.5941991957450108
56,0.48,0.5996308583434266
73,0.48,0.5765462923001596
100,0.48,0.5398825697608532
93,0.51,0.5493879793080809
73,0.51,0.5765462923001596
44,0.57,0.6159258461386738
39,0.61,0.6227154243866936
25,0.5,0.6417262434811487
16,0.6,0.6539474843275841
11,0.5,0.6607370625756038
6,0.5,0.6675266408236236
7,0.53,0.6661687251740196
0,0.56,0.6756741347212472
4,0.64,0.6702424721228314
1,0.68,0.6743162190716432
3,0.68,0.6716003877724354
12,0.68,0.6593791469259999
15,0.88,0.6553053999771881
4,0.94,0.6702424721228314
6,0.82,0.6675266408236236
11,0.77,0.6607370625756038
9,0.64,0.6634528938748117
22,0.68,0.6457999904299605
16,0.82,0.6539474843275841
24,0.77,0.6430841591307527
19,0.77,0.6498737373787723
29,0.77,0.6362945808827329
21,0.77,0.6471579060795645
3,0.82,0.6716003877724354
9,0.82,0.6634528938748117
10,0.82,0.6620949782252078
7,0.94,0.6661687251740196
8,0.94,0.6648108095244156
3,1.0,0.6716003877724354
0,1.0,0.6756741347212472
0,1.0,0.6756741347212472
0,0.94,0.6756741347212472
1,0.94,0.6743162190716432
1,0.94,0.6743162190716432
1,0.94,0.6743162190716432
3,1.0,0.6716003877724354
6,0.94,0.6675266408236236
2,0.94,0.6729583034220393
4,0.87,0.6702424721228314
4,0.82,0.6702424721228314
12,0.82,0.6593791469259999
6,0.77,0.6675266408236236
24,0.77,0.6430841591307527
12,0.72,0.6593791469259999
23,0.67,0.6444420747803565
25,0.67,0.6417262434811487
28,0.62,0.6376524965323369
15,0.62,0.6553053999771881
7,0.62,0.6661687251740196
17,0.67,0.6525895686779802
10,0.67,0.6620949782252078
5,0.71,0.6688845564732274
3,0.76,0.6716003877724354
1,0.76,0.6743162190716432
0,0.76,0.6756741347212472
0,0.81,0.6756741347212472
1,0.76,0.6743162190716432
2,0.76,0.6729583034220393
4,0.76,0.6702424721228314
11,0.66,0.6607370625756038
21,0.58,0.6471579060795645
18,0.51,0.6512316530283763
21,0.51,0.6471579060795645
28,0.45,0.6376524965323369
35,0.42,0.6281470869851093
38,0.37,0.6240733400362974
36,0.35,0.6267891713355054
57,0.31,0.5982729426938227
49,0.26,0.6091362678906541
50,0.28,0.6077783522410503
47,0.3,0.611852099189862
37,0.32,0.6254312556859014
22,0.51,0.6457999904299605
19,0.63,0.6498737373787723
22,0.55,0.6457999904299605
7,0.59,0.6661687251740196
6,0.67,0.6675266408236236
6,0.62,0.6675266408236236
8,0.76,0.6648108095244156
0,0.76,0.6756741347212472
0,0.82,0.6756741347212472
2,0.81,0.6729583034220393
5,0.81,0.6688845564732274
10,0.71,0.6620949782252078
21,0.62,0.6471579060795645
16,0.55,0.6539474843275841
31,0.55,0.633578749583525
41,0.55,0.6199995930874856
45,0.55,0.6145679304890699
47,0.52,0.611852099189862
57,0.52,0.5982729426938227
50,0.52,0.6077783522410503
70,0.55,0.5806200392489714
64,0.63,0.5887675331465951
47,0.67,0.611852099189862
41,0.77,0.6199995930874856
26,0.76,0.6403683278315447
25,0.76,0.6417262434811487
16,0.82,0.6539474843275841
8,0.81,0.6648108095244156
7,0.81,0.6661687251740196
5,0.87,0.6688845564732274
5,0.87,0.6688845564732274
5,0.87,0.6688845564732274
1,0.87,0.6743162190716432
1,0.87,0.6743162190716432
1,0.82,0.6743162190716432
3,0.82,0.6716003877724354
7,0.87,0.6661687251740196
2,1.0,0.6729583034220393
1,0.94,0.6743162190716432
4,0.94,0.6702424721228314
6,0.88,0.6675266408236236
9,0.94,0.6634528938748117
14,0.83,0.656663315626792
16,0.83,0.6539474843275841
6,0.88,0.6675266408236236
1,0.88,0.6743162190716432
6,0.94,0.6675266408236236
9,0.94,0.6634528938748117
4,0.94,0.6702424721228314
1,0.94,0.6743162190716432
2,1.0,0.6729583034220393
5,0.77,0.6688845564732274
4,0.77,0.6702424721228314
6,0.67,0.6675266408236236
4,0.62,0.6702424721228314
12,0.66,0.6593791469259999
2,0.76,0.6729583034220393
2,0.71,0.6729583034220393
3,0.66,0.6716003877724354
2,0.5,0.6729583034220393
7,0.46,0.6661687251740196
31,0.43,0.633578749583525
91,0.44,0.5521038106072887
119,0.41,0.5140821724183784
167,0.38,0.44890222123738943
181,0.34,0.42989140214293425
170,0.34,0.4448284742885776
179,0.32,0.43260723344214214
161,0.3,0.457049715135013
143,0.3,0.4814921968278839
102,0.3,0.5371667384616454
75,0.3,0.5738304610009517
44,0.36,0.6159258461386738
13,0.42,0.658021231276396
21,0.39,0.6471579060795645
19,0.67,0.6498737373787723
15,0.47,0.6553053999771881
11,0.47,0.6607370625756038
14,0.67,0.656663315626792
6,0.62,0.6675266408236236
2,0.87,0.6729583034220393
0,0.76,0.6756741347212472
3,0.82,0.6716003877724354
12,0.63,0.6593791469259999
20,0.63,0.6485158217291683
37,0.55,0.6254312556859014
41,0.55,0.6199995930874856
36,0.52,0.6267891713355054
60,0.49,0.5941991957450108
41,0.49,0.6199995930874856
49,0.49,0.6091362678906541
64,0.43,0.5887675331465951
40,0.46,0.6213575087370896
66,0.49,0.5860517018473872
41,0.31,0.6199995930874856
42,0.46,0.6186416774378818
29,0.33,0.6362945808827329
20,0.37,0.6485158217291683
9,0.55,0.6634528938748117
11,0.59,0.6607370625756038
2,0.55,0.6729583034220393
5,0.63,0.6688845564732274
8,0.67,0.6648108095244156
0,0.63,0.6756741347212472
1,0.67,0.6743162190716432
1,0.72,0.6743162190716432
2,0.67,0.6729583034220393
22,0.55,0.6457999904299605
20,0.68,0.6485158217291683
23,0.63,0.6444420747803565
15,0.72,0.6553053999771881
19,0.68,0.6498737373787723
19,0.64,0.6498737373787723
26,0.68,0.6403683278315447
19,0.64,0.6498737373787723
44,0.65,0.6159258461386738
30,0.52,0.634936665233129
39,0.6,0.6227154243866936
44,0.64,0.6159258461386738
28,0.72,0.6376524965323369
20,0.72,0.6485158217291683
8,0.72,0.6648108095244156
3,0.77,0.6716003877724354
11,0.88,0.6607370625756038
4,0.88,0.6702424721228314
2,0.94,0.6729583034220393
0,0.94,0.6756741347212472
0,0.94,0.6756741347212472
5,1.0,0.6688845564732274
1,0.94,0.6743162190716432
2,0.94,0.6729583034220393
26,0.94,0.6403683278315447
22,0.69,0.6457999904299605
27,0.61,0.6390104121819408
45,0.69,0.6145679304890699
31,0.69,0.633578749583525
28,0.48,0.6376524965323369
42,0.48,0.6186416774378818
33,0.4,0.6308629182843172
32,0.35,0.6322208339339211
54,0.35,0.6023466896426345
34,0.37,0.6295050026347132
56,0.3,0.5996308583434266
74,0.32,0.5751883766505557
31,0.32,0.633578749583525
38,0.36,0.6240733400362974
12,0.41,0.6593791469259999
14,0.4,0.656663315626792
11,0.43,0.6607370625756038
6,0.45,0.6675266408236236
3,0.42,0.6716003877724354
4,0.51,0.6702424721228314
2,0.54,0.6729583034220393
0,0.54,0.6756741347212472
2,0.58,0.6729583034220393
15,0.47,0.6553053999771881
19,0.5,0.6498737373787723
18,0.47,0.6512316530283763
25,0.44,0.6417262434811487
34,0.41,0.6295050026347132
49,0.38,0.6091362678906541
55,0.33,0.6009887739930305
68,0.34,0.5833358705481794
69,0.29,0.5819779548985754
66,0.27,0.5860517018473872
79,0.29,0.568398798402536
71,0.25,0.5792621235993675
52,0.28,0.6050625209418423
28,0.3,0.6376524965323369
25,0.47,0.6417262434811487
31,0.38,0.633578749583525
13,0.43,0.658021231276396
3,0.62,0.6716003877724354
2,0.53,0.6729583034220393
2,0.53,0.6729583034220393
0,0.53,0.6756741347212472
1,0.53,0.6743162190716432
0,0.53,0.6756741347212472
2,0.53,0.6729583034220393
5,0.53,0.6688845564732274
15,0.53,0.6553053999771881
17,0.61,0.6525895686779802
32,0.62,0.6322208339339211
23,0.66,0.6444420747803565
19,0.76,0.6498737373787723
3,0.87,0.6716003877724354
3,0.87,0.6716003877724354
13,0.87,0.658021231276396
4,0.87,0.6702424721228314
6,0.93,0.6675266408236236
4,0.93,0.6702424721228314
7,0.93,0.6661687251740196
8,0.87,0.6648108095244156
5,0.93,0.6688845564732274
3,1.0,0.6716003877724354
0,0.93,0.6756741347212472
0,1.0,0.6756741347212472
5,1.0,0.6688845564732274
3,1.0,0.6716003877724354
0,1.0,0.6756741347212472
2,1.0,0.6729583034220393
1,1.0,0.6743162190716432
0,1.0,0.6756741347212472
2,1.0,0.6729583034220393
15,1.0,0.6553053999771881
13,0.94,0.658021231276396
36,0.88,0.6267891713355054
68,0.88,0.5833358705481794
94,0.83,0.548030063658477
126,0.83,0.5045767628711508
182,0.78,0.42853348649333034
171,0.73,0.44347055863897367
180,0.73,0.43124931779253817
168,0.73,0.44754430558778546
149,0.78,0.4733447029302603
84,0.83,0.5616092201545163
45,0.88,0.6145679304890699
32,0.83,0.6322208339339211
55,0.78,0.6009887739930305
31,0.88,0.633578749583525
30,0.83,0.634936665233129
14,0.88,0.656663315626792
27,0.88,0.6390104121819408
4,0.94,0.6702424721228314
0,0.94,0.6756741347212472
5,0.94,0.6688845564732274
10,1.0,0.6620949782252078
16,1.0,0.6539474843275841
38,0.94,0.6240733400362974
73,0.88,0.5765462923001596
118,0.78,0.5154400880679824
124,0.65,0.5072925941703588
168,0.65,0.44754430558778546
205,0.58,0.3973014265524397
197,0.54,0.40816475174927125
167,0.61,0.44890222123738943
162,0.48,0.45569179948540905
142,0.65,0.4828501124774879
96,0.69,0.545314232359269
62,0.83,0.591483364445803
34,0.83,0.6295050026347132
8,0.94,0.6648108095244156
5,1.0,0.6688845564732274
5,1.0,0.6688845564732274
2,1.0,0.6729583034220393
2,1.0,0.6729583034220393
1,1.0,0.6743162190716432
2,1.0,0.6729583034220393
1,1.0,0.6743162190716432
3,1.0,0.6716003877724354
7,1.0,0.6661687251740196
13,1.0,0.658021231276396
27,0.88,0.6390104121819408
27,0.83,0.6390104121819408
61,0.73,0.5928412800954069
53,0.73,0.6037046052922383
48,0.74,0.6104941835402581
57,0.65,0.5982729426938227
47,0.54,0.611852099189862
50,0.51,0.6077783522410503
41,0.54,0.6199995930874856
80,0.54,0.5670408827529321
74,0.57,0.5751883766505557
62,0.57,0.591483364445803
42,0.61,0.6186416774378818
41,0.69,0.6199995930874856
23,0.73,0.6444420747803565
9,0.78,0.6634528938748117
10,0.69,0.6620949782252078
16,0.73,0.6539474843275841
17,0.83,0.6525895686779802
17,0.88,0.6525895686779802
2,0.83,0.6729583034220393
0,0.88,0.6756741347212472
0,0.88,0.6756741347212472
16,0.83,0.6539474843275841
32,0.83,0.6322208339339211
35,0.73,0.6281470869851093
22,0.69,0.6457999904299605
40,0.65,0.6213575087370896
