hum,weathersit,Predicted Y
0.41,1,1.1242788089370046
0.46,1,1.1935616398645228
0.46,1,1.1935616398645228
0.49,1,1.2351313384210336
0.49,1,1.2351313384210336
0.49,1,1.2351313384210336
0.53,1,1.2905576031630481
0.6,1,1.3875535664615737
0.56,1,1.3321273017195592
0.56,1,1.3321273017195592
0.52,1,1.2767010369775447
0.49,1,1.2351313384210336
0.46,1,1.1935616398645228
0.46,1,1.1935616398645228
0.41,1,1.1242788089370046
0.41,1,1.1242788089370046
0.44,1,1.1658485074935157
0.47,2,1.2074182060500265
0.47,1,1.2074182060500265
0.41,1,1.1242788089370046
0.5,3,1.2489879046065373
0.51,1,1.262844470792041
0.5,1,1.2489879046065373
0.56,1,1.3321273017195592
0.56,1,1.3321273017195592
0.6,1,1.3875535664615737
0.68,1,1.4984060959456027
0.64,1,1.4429798312035882
0.64,1,1.4429798312035882
0.63,1,1.4291232650180845
0.68,1,1.4984060959456027
0.63,1,1.4291232650180845
0.67,1,1.4845495297600992
0.63,1,1.4291232650180845
0.6,1,1.3875535664615737
0.53,1,1.2905576031630481
0.49,1,1.2351313384210336
0.47,1,1.2074182060500265
0.36,1,1.0549959780094864
0.34,1,1.0272828456384793
0.28,1,0.9441434485254574
0.28,1,0.9441434485254574
0.27,1,0.9302868823399537
0.27,1,0.9302868823399537
0.28,1,0.9441434485254574
0.32,1,0.9995697132674719
0.37,1,1.06885254419499
0.44,1,1.1658485074935157
0.47,1,1.2074182060500265
0.5,1,1.2489879046065373
0.53,1,1.2905576031630481
0.56,1,1.3321273017195592
0.6,1,1.3875535664615737
0.56,1,1.3321273017195592
0.73,2,1.567688926873121
0.68,2,1.4984060959456027
0.64,1,1.4429798312035882
0.73,3,1.567688926873121
0.78,3,1.636971757800639
0.69,2,1.5122626621311062
0.65,2,1.4568363973890919
0.61,2,1.4014101326470771
0.61,2,1.4014101326470771
0.54,1,1.304414169348552
0.54,2,1.304414169348552
0.54,2,1.304414169348552
0.61,2,1.4014101326470771
0.69,3,1.5122626621311062
0.78,2,1.636971757800639
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.83,3,1.706254588728157
0.83,3,1.706254588728157
0.83,3,1.706254588728157
0.88,1,1.7755374196556755
0.94,1,1.8586768167686971
0.94,1,1.8586768167686971
0.94,1,1.8586768167686971
0.94,1,1.8586768167686971
1.0,1,1.941816213881719
0.94,1,1.8586768167686971
0.83,1,1.706254588728157
0.83,2,1.706254588728157
0.58,1,1.3598404340905663
0.58,1,1.3598404340905663
0.69,1,1.5122626621311062
0.65,1,1.4568363973890919
0.62,1,1.415266698832581
0.52,1,1.2767010369775447
0.43,1,1.1519919413080117
0.45,1,1.1797050736790191
0.4,3,1.110422242751501
0.4,3,1.110422242751501
0.83,3,1.706254588728157
0.78,1,1.636971757800639
0.78,1,1.636971757800639
0.88,1,1.7755374196556755
0.83,1,1.706254588728157
0.88,1,1.7755374196556755
0.83,1,1.706254588728157
0.88,1,1.7755374196556755
0.88,1,1.7755374196556755
0.88,1,1.7755374196556755
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.78,1,1.636971757800639
0.78,1,1.636971757800639
0.61,1,1.4014101326470771
0.62,1,1.415266698832581
0.62,1,1.415266698832581
0.66,1,1.4706929635745953
0.55,1,1.3182707355340555
0.46,2,1.1935616398645228
0.46,2,1.1935616398645228
0.52,2,1.2767010369775447
0.48,2,1.22127477223553
0.55,2,1.3182707355340555
0.51,2,1.262844470792041
0.58,2,1.3598404340905663
0.66,2,1.4706929635745953
0.62,2,1.415266698832581
0.62,2,1.415266698832581
0.65,1,1.4568363973890919
0.65,2,1.4568363973890919
0.74,1,1.5815454930586246
0.78,2,1.636971757800639
0.74,2,1.5815454930586246
0.78,2,1.636971757800639
0.78,2,1.636971757800639
0.78,2,1.636971757800639
0.74,3,1.5815454930586246
0.74,2,1.5815454930586246
0.61,2,1.4014101326470771
0.58,2,1.3598404340905663
0.55,2,1.3182707355340555
0.51,2,1.262844470792041
0.58,3,1.3598404340905663
0.55,2,1.3182707355340555
0.48,2,1.22127477223553
0.51,1,1.262844470792041
0.58,2,1.3598404340905663
0.62,1,1.415266698832581
0.7,1,1.52611922831661
0.79,1,1.6508283239861428
0.78,1,1.636971757800639
0.78,1,1.636971757800639
0.83,1,1.706254588728157
0.89,1,1.7893939858411791
0.89,1,1.7893939858411791
0.89,3,1.7893939858411791
0.88,3,1.7755374196556755
0.83,3,1.706254588728157
0.78,3,1.636971757800639
0.88,3,1.7755374196556755
0.83,3,1.706254588728157
0.78,2,1.636971757800639
0.78,2,1.636971757800639
0.78,2,1.636971757800639
0.69,2,1.5122626621311062
0.65,1,1.4568363973890919
0.61,1,1.4014101326470771
0.61,1,1.4014101326470771
0.58,1,1.3598404340905663
0.54,1,1.304414169348552
0.61,1,1.4014101326470771
0.65,1,1.4568363973890919
0.69,1,1.5122626621311062
0.73,1,1.567688926873121
0.73,2,1.567688926873121
0.78,1,1.636971757800639
0.78,1,1.636971757800639
0.78,3,1.636971757800639
0.83,3,1.706254588728157
0.83,3,1.706254588728157
0.88,2,1.7755374196556755
0.88,2,1.7755374196556755
0.88,2,1.7755374196556755
0.94,2,1.8586768167686971
0.88,2,1.7755374196556755
0.88,2,1.7755374196556755
0.83,2,1.706254588728157
0.83,1,1.706254588728157
0.74,1,1.5815454930586246
0.66,1,1.4706929635745953
0.62,1,1.415266698832581
0.59,1,1.37369700027607
0.59,1,1.37369700027607
0.66,1,1.4706929635745953
0.7,2,1.52611922831661
0.74,2,1.5815454930586246
0.7,3,1.52611922831661
0.74,1,1.5815454930586246
0.79,1,1.6508283239861428
0.74,1,1.5815454930586246
0.78,1,1.636971757800639
0.78,1,1.636971757800639
0.78,1,1.636971757800639
0.78,1,1.636971757800639
0.83,1,1.706254588728157
0.89,1,1.7893939858411791
0.83,1,1.706254588728157
0.79,1,1.6508283239861428
0.74,1,1.5815454930586246
0.79,1,1.6508283239861428
0.7,1,1.52611922831661
0.7,1,1.52611922831661
0.59,2,1.37369700027607
0.56,2,1.3321273017195592
0.52,2,1.2767010369775447
0.56,2,1.3321273017195592
0.59,2,1.37369700027607
0.55,2,1.3182707355340555
0.59,2,1.37369700027607
0.52,2,1.2767010369775447
0.74,1,1.5815454930586246
0.79,1,1.6508283239861428
0.79,2,1.6508283239861428
0.79,2,1.6508283239861428
0.79,1,1.6508283239861428
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.74,2,1.5815454930586246
0.79,2,1.6508283239861428
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.74,2,1.5815454930586246
0.7,2,1.52611922831661
0.7,2,1.52611922831661
0.66,2,1.4706929635745953
0.66,3,1.4706929635745953
0.66,2,1.4706929635745953
0.62,2,1.415266698832581
0.66,2,1.4706929635745953
0.52,2,1.2767010369775447
0.62,2,1.415266698832581
0.7,2,1.52611922831661
0.7,1,1.52611922831661
0.7,1,1.52611922831661
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.74,2,1.5815454930586246
0.74,1,1.5815454930586246
0.79,1,1.6508283239861428
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.89,1,1.7893939858411791
0.83,1,1.706254588728157
0.83,2,1.706254588728157
0.74,1,1.5815454930586246
0.62,1,1.415266698832581
0.43,1,1.1519919413080117
0.38,1,1.0827091103804936
0.41,1,1.1242788089370046
0.36,1,1.0549959780094864
0.43,1,1.1519919413080117
0.34,1,1.0272828456384793
0.33,1,1.0134262794529756
0.37,1,1.06885254419499
0.37,1,1.06885254419499
0.4,1,1.110422242751501
0.45,1,1.1797050736790191
0.48,1,1.22127477223553
0.48,1,1.22127477223553
0.51,1,1.262844470792041
0.47,1,1.2074182060500265
0.5,1,1.2489879046065373
0.5,2,1.2489879046065373
0.57,1,1.3459838679050626
0.57,1,1.3459838679050626
0.61,1,1.4014101326470771
0.57,1,1.3459838679050626
0.57,1,1.3459838679050626
0.48,1,1.22127477223553
0.45,1,1.1797050736790191
0.45,1,1.1797050736790191
0.42,1,1.1381353751225083
0.4,1,1.110422242751501
0.4,1,1.110422242751501
0.45,1,1.1797050736790191
0.45,1,1.1797050736790191
0.43,1,1.1519919413080117
0.42,1,1.1381353751225083
0.45,1,1.1797050736790191
0.48,1,1.22127477223553
0.48,1,1.22127477223553
0.51,1,1.262844470792041
0.47,1,1.2074182060500265
0.5,2,1.2489879046065373
0.53,1,1.2905576031630481
0.53,1,1.2905576031630481
0.57,1,1.3459838679050626
0.64,1,1.4429798312035882
0.64,1,1.4429798312035882
0.64,1,1.4429798312035882
0.64,1,1.4429798312035882
0.61,1,1.4014101326470771
0.61,1,1.4014101326470771
0.54,1,1.304414169348552
0.48,1,1.22127477223553
0.45,1,1.1797050736790191
0.4,1,1.110422242751501
0.4,1,1.110422242751501
0.4,1,1.110422242751501
0.4,1,1.110422242751501
0.42,1,1.1381353751225083
0.42,2,1.1381353751225083
0.45,2,1.1797050736790191
0.48,2,1.22127477223553
0.48,2,1.22127477223553
0.54,2,1.304414169348552
0.51,1,1.262844470792041
0.54,1,1.304414169348552
0.73,3,1.567688926873121
0.78,2,1.636971757800639
0.78,3,1.636971757800639
0.78,3,1.636971757800639
0.83,2,1.706254588728157
0.83,2,1.706254588728157
0.78,2,1.636971757800639
0.73,2,1.567688926873121
0.74,1,1.5815454930586246
0.54,2,1.304414169348552
0.54,2,1.304414169348552
0.58,2,1.3598404340905663
0.54,2,1.304414169348552
0.58,2,1.3598404340905663
0.58,2,1.3598404340905663
0.55,2,1.3182707355340555
0.55,1,1.3182707355340555
0.55,1,1.3182707355340555
0.51,1,1.262844470792041
0.62,1,1.415266698832581
0.65,1,1.4568363973890919
0.65,1,1.4568363973890919
0.69,1,1.5122626621311062
0.69,1,1.5122626621311062
0.78,2,1.636971757800639
0.74,1,1.5815454930586246
0.74,2,1.5815454930586246
0.74,2,1.5815454930586246
0.74,1,1.5815454930586246
0.78,1,1.636971757800639
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.79,1,1.6508283239861428
0.7,1,1.52611922831661
0.49,1,1.2351313384210336
0.46,1,1.1935616398645228
0.47,1,1.2074182060500265
0.44,1,1.1658485074935157
0.44,1,1.1658485074935157
0.41,1,1.1242788089370046
0.47,1,1.2074182060500265
0.56,3,1.3321273017195592
0.55,3,1.3182707355340555
0.58,2,1.3598404340905663
0.62,1,1.415266698832581
0.66,1,1.4706929635745953
0.7,1,1.52611922831661
0.7,1,1.52611922831661
0.79,2,1.6508283239861428
0.79,1,1.6508283239861428
0.83,1,1.706254588728157
0.83,2,1.706254588728157
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.69,1,1.5122626621311062
0.54,1,1.304414169348552
0.48,1,1.22127477223553
0.45,1,1.1797050736790191
0.42,1,1.1381353751225083
0.35,1,1.0411394118239827
0.35,1,1.0411394118239827
0.31,1,0.9857131470819682
0.31,1,0.9857131470819682
0.3,1,0.9718565808964645
0.3,1,0.9718565808964645
0.26,1,0.91643031615445
0.29,1,0.958000014710961
0.35,1,1.0411394118239827
0.37,1,1.06885254419499
0.39,1,1.0965656765659975
0.42,1,1.1381353751225083
0.47,1,1.2074182060500265
0.5,1,1.2489879046065373
0.53,1,1.2905576031630481
0.57,1,1.3459838679050626
0.6,1,1.3875535664615737
0.64,1,1.4429798312035882
0.64,1,1.4429798312035882
0.64,1,1.4429798312035882
0.61,1,1.4014101326470771
0.47,1,1.2074182060500265
0.42,1,1.1381353751225083
0.42,1,1.1381353751225083
0.37,1,1.06885254419499
0.35,1,1.0411394118239827
0.33,1,1.0134262794529756
0.31,1,0.9857131470819682
0.25,1,0.9025737499689465
0.26,1,0.91643031615445
0.27,1,0.9302868823399537
0.29,1,0.958000014710961
0.33,1,1.0134262794529756
0.33,1,1.0134262794529756
0.37,1,1.06885254419499
0.42,1,1.1381353751225083
0.5,1,1.2489879046065373
0.5,1,1.2489879046065373
0.5,1,1.2489879046065373
0.69,1,1.5122626621311062
0.53,1,1.2905576031630481
0.57,1,1.3459838679050626
0.64,1,1.4429798312035882
0.61,1,1.4014101326470771
0.54,1,1.304414169348552
0.42,1,1.1381353751225083
0.35,1,1.0411394118239827
0.33,1,1.0134262794529756
0.26,1,0.91643031615445
0.26,1,0.91643031615445
0.24,1,0.8887171837834429
0.23,1,0.8748606175979392
0.21,1,0.8471474852269318
0.17,1,0.7917212204849174
0.21,1,0.8471474852269318
0.24,1,0.8887171837834429
0.25,1,0.9025737499689465
0.42,1,1.1381353751225083
0.45,1,1.1797050736790191
0.42,1,1.1381353751225083
0.47,1,1.2074182060500265
0.47,1,1.2074182060500265
0.54,1,1.304414169348552
0.53,1,1.2905576031630481
0.53,1,1.2905576031630481
0.61,1,1.4014101326470771
0.73,1,1.567688926873121
0.69,1,1.5122626621311062
0.65,1,1.4568363973890919
0.57,1,1.3459838679050626
0.51,1,1.262844470792041
0.36,1,1.0549959780094864
0.36,1,1.0549959780094864
0.3,1,0.9718565808964645
0.3,1,0.9718565808964645
0.2,1,0.8332909190414284
0.19,1,0.8194343528559247
0.22,1,0.8610040514124355
0.3,1,0.9718565808964645
0.3,1,0.9718565808964645
0.33,1,1.0134262794529756
0.45,1,1.1797050736790191
0.48,1,1.22127477223553
0.51,1,1.262844470792041
0.54,1,1.304414169348552
0.58,1,1.3598404340905663
0.61,2,1.4014101326470771
0.58,1,1.3598404340905663
0.65,3,1.4568363973890919
0.65,3,1.4568363973890919
0.83,3,1.706254588728157
0.94,2,1.8586768167686971
0.89,2,1.7893939858411791
0.79,1,1.6508283239861428
0.74,1,1.5815454930586246
0.66,1,1.4706929635745953
0.62,1,1.415266698832581
0.55,1,1.3182707355340555
0.59,1,1.37369700027607
0.56,1,1.3321273017195592
0.53,1,1.2905576031630481
0.53,1,1.2905576031630481
0.49,3,1.2351313384210336
0.49,3,1.2351313384210336
0.83,2,1.706254588728157
0.83,3,1.706254588728157
0.83,2,1.706254588728157
0.78,2,1.636971757800639
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.78,1,1.636971757800639
0.78,2,1.636971757800639
0.83,2,1.706254588728157
0.89,1,1.7893939858411791
0.83,1,1.706254588728157
0.74,1,1.5815454930586246
0.66,2,1.4706929635745953
0.55,2,1.3182707355340555
0.55,2,1.3182707355340555
0.52,2,1.2767010369775447
0.49,2,1.2351313384210336
0.46,1,1.1935616398645228
0.43,1,1.1519919413080117
0.41,1,1.1242788089370046
0.46,1,1.1935616398645228
0.46,1,1.1935616398645228
0.49,2,1.2351313384210336
0.55,2,1.3182707355340555
0.62,2,1.415266698832581
0.62,2,1.415266698832581
0.7,2,1.52611922831661
0.65,2,1.4568363973890919
0.65,1,1.4568363973890919
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.69,1,1.5122626621311062
0.69,1,1.5122626621311062
0.74,1,1.5815454930586246
0.65,1,1.4568363973890919
0.62,1,1.415266698832581
0.58,1,1.3598404340905663
0.52,1,1.2767010369775447
0.46,1,1.1935616398645228
0.43,1,1.1519919413080117
0.43,1,1.1519919413080117
0.49,1,1.2351313384210336
0.43,1,1.1519919413080117
0.46,1,1.1935616398645228
0.46,1,1.1935616398645228
0.55,1,1.3182707355340555
0.59,1,1.37369700027607
0.66,1,1.4706929635745953
0.62,1,1.415266698832581
0.66,1,1.4706929635745953
0.66,1,1.4706929635745953
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.79,1,1.6508283239861428
0.79,1,1.6508283239861428
0.83,2,1.706254588728157
0.83,1,1.706254588728157
0.79,1,1.6508283239861428
0.79,2,1.6508283239861428
0.74,2,1.5815454930586246
0.79,3,1.6508283239861428
0.79,3,1.6508283239861428
0.74,2,1.5815454930586246
0.66,2,1.4706929635745953
0.7,2,1.52611922831661
0.66,1,1.4706929635745953
0.7,1,1.52611922831661
0.7,1,1.52611922831661
0.59,1,1.37369700027607
0.62,1,1.415266698832581
0.7,1,1.52611922831661
0.74,1,1.5815454930586246
0.79,1,1.6508283239861428
0.79,1,1.6508283239861428
0.83,1,1.706254588728157
0.89,1,1.7893939858411791
0.89,1,1.7893939858411791
0.89,1,1.7893939858411791
0.94,1,1.8586768167686971
0.89,1,1.7893939858411791
0.89,1,1.7893939858411791
0.89,2,1.7893939858411791
0.89,2,1.7893939858411791
0.79,2,1.6508283239861428
0.7,1,1.52611922831661
0.62,1,1.415266698832581
0.52,1,1.2767010369775447
0.41,1,1.1242788089370046
0.41,1,1.1242788089370046
0.41,1,1.1242788089370046
0.41,1,1.1242788089370046
0.39,1,1.0965656765659975
0.36,1,1.0549959780094864
0.44,1,1.1658485074935157
0.52,1,1.2767010369775447
0.58,1,1.3598404340905663
0.62,1,1.415266698832581
0.62,1,1.415266698832581
0.66,1,1.4706929635745953
0.66,1,1.4706929635745953
0.79,1,1.6508283239861428
0.74,2,1.5815454930586246
0.79,1,1.6508283239861428
0.79,1,1.6508283239861428
0.79,1,1.6508283239861428
0.74,1,1.5815454930586246
0.79,2,1.6508283239861428
0.74,2,1.5815454930586246
0.7,2,1.52611922831661
0.7,2,1.52611922831661
0.74,2,1.5815454930586246
0.7,2,1.52611922831661
0.66,2,1.4706929635745953
0.63,2,1.4291232650180845
0.63,2,1.4291232650180845
0.83,3,1.706254588728157
0.89,3,1.7893939858411791
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.83,2,1.706254588728157
0.78,2,1.636971757800639
0.78,2,1.636971757800639
0.83,2,1.706254588728157
0.89,2,1.7893939858411791
0.89,1,1.7893939858411791
0.89,1,1.7893939858411791
0.83,1,1.706254588728157
0.88,2,1.7755374196556755
0.83,2,1.706254588728157
0.78,1,1.636971757800639
0.7,1,1.52611922831661
0.58,1,1.3598404340905663
0.52,1,1.2767010369775447
0.46,1,1.1935616398645228
0.46,1,1.1935616398645228
0.41,1,1.1242788089370046
0.36,1,1.0549959780094864
0.34,1,1.0272828456384793
0.38,1,1.0827091103804936
0.32,1,0.9995697132674719
0.36,1,1.0549959780094864
0.55,1,1.3182707355340555
0.58,1,1.3598404340905663
0.58,1,1.3598404340905663
0.62,1,1.415266698832581
0.58,1,1.3598404340905663
0.61,1,1.4014101326470771
0.61,1,1.4014101326470771
0.69,1,1.5122626621311062
0.74,1,1.5815454930586246
0.69,1,1.5122626621311062
0.74,1,1.5815454930586246
0.78,1,1.636971757800639
0.7,1,1.52611922831661
0.66,1,1.4706929635745953
0.66,1,1.4706929635745953
0.55,1,1.3182707355340555
0.55,1,1.3182707355340555
0.46,1,1.1935616398645228
0.46,1,1.1935616398645228
0.41,1,1.1242788089370046
0.39,1,1.0965656765659975
0.41,1,1.1242788089370046
0.36,1,1.0549959780094864
0.43,1,1.1519919413080117
0.49,1,1.2351313384210336
0.55,1,1.3182707355340555
0.62,1,1.415266698832581
0.66,1,1.4706929635745953
0.66,1,1.4706929635745953
0.65,1,1.4568363973890919
0.61,1,1.4014101326470771
0.61,1,1.4014101326470771
0.65,1,1.4568363973890919
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.66,1,1.4706929635745953
0.59,1,1.37369700027607
0.55,1,1.3182707355340555
0.56,1,1.3321273017195592
0.53,1,1.2905576031630481
0.5,1,1.2489879046065373
0.53,1,1.2905576031630481
0.56,1,1.3321273017195592
0.56,1,1.3321273017195592
0.56,1,1.3321273017195592
0.53,1,1.2905576031630481
0.59,1,1.37369700027607
0.74,1,1.5815454930586246
0.79,1,1.6508283239861428
0.74,1,1.5815454930586246
0.79,1,1.6508283239861428
0.79,1,1.6508283239861428
0.79,1,1.6508283239861428
0.79,1,1.6508283239861428
0.79,2,1.6508283239861428
0.79,1,1.6508283239861428
0.79,1,1.6508283239861428
0.58,1,1.3598404340905663
0.55,1,1.3182707355340555
0.58,1,1.3598404340905663
0.55,1,1.3182707355340555
0.52,1,1.2767010369775447
0.52,1,1.2767010369775447
0.44,1,1.1658485074935157
0.47,1,1.2074182060500265
0.42,1,1.1381353751225083
0.42,1,1.1381353751225083
0.44,1,1.1658485074935157
0.44,1,1.1658485074935157
0.47,1,1.2074182060500265
0.44,1,1.1658485074935157
0.43,1,1.1519919413080117
0.43,1,1.1519919413080117
0.46,1,1.1935616398645228
0.52,1,1.2767010369775447
0.62,1,1.415266698832581
0.55,1,1.3182707355340555
0.55,1,1.3182707355340555
0.58,1,1.3598404340905663
0.58,1,1.3598404340905663
0.58,1,1.3598404340905663
0.58,1,1.3598404340905663
0.55,1,1.3182707355340555
0.49,1,1.2351313384210336
0.41,1,1.1242788089370046
0.46,1,1.1935616398645228
0.39,1,1.0965656765659975
0.41,1,1.1242788089370046
0.46,3,1.1935616398645228
0.46,3,1.1935616398645228
0.94,3,1.8586768167686971
0.89,2,1.7893939858411791
0.79,1,1.6508283239861428
0.79,1,1.6508283239861428
0.79,1,1.6508283239861428
0.84,1,1.7201111549136607
0.79,1,1.6508283239861428
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.69,1,1.5122626621311062
0.61,1,1.4014101326470771
0.57,1,1.3459838679050626
0.57,1,1.3459838679050626
0.53,1,1.2905576031630481
0.56,1,1.3321273017195592
0.6,1,1.3875535664615737
0.53,1,1.2905576031630481
0.5,1,1.2489879046065373
0.47,1,1.2074182060500265
0.42,1,1.1381353751225083
0.37,1,1.06885254419499
0.35,1,1.0411394118239827
0.33,1,1.0134262794529756
0.35,1,1.0411394118239827
0.33,1,1.0134262794529756
0.33,1,1.0134262794529756
0.37,1,1.06885254419499
0.42,1,1.1381353751225083
0.39,1,1.0965656765659975
0.42,1,1.1381353751225083
0.5,1,1.2489879046065373
0.57,1,1.3459838679050626
0.65,1,1.4568363973890919
0.73,1,1.567688926873121
0.73,1,1.567688926873121
0.78,1,1.636971757800639
0.73,1,1.567688926873121
0.73,1,1.567688926873121
0.73,1,1.567688926873121
0.73,2,1.567688926873121
0.65,1,1.4568363973890919
0.65,1,1.4568363973890919
0.54,1,1.304414169348552
0.61,2,1.4014101326470771
0.54,1,1.304414169348552
0.48,1,1.22127477223553
0.54,1,1.304414169348552
0.51,1,1.262844470792041
0.45,1,1.1797050736790191
0.51,1,1.262844470792041
0.42,1,1.1381353751225083
0.45,1,1.1797050736790191
0.45,1,1.1797050736790191
0.51,1,1.262844470792041
0.54,1,1.304414169348552
0.57,1,1.3459838679050626
0.61,1,1.4014101326470771
0.65,1,1.4568363973890919
0.69,1,1.5122626621311062
0.73,1,1.567688926873121
0.78,1,1.636971757800639
0.73,1,1.567688926873121
0.78,1,1.636971757800639
0.78,1,1.636971757800639
0.73,1,1.567688926873121
0.65,1,1.4568363973890919
0.54,1,1.304414169348552
0.54,1,1.304414169348552
0.48,1,1.22127477223553
0.43,1,1.1519919413080117
0.45,1,1.1797050736790191
0.45,1,1.1797050736790191
0.45,1,1.1797050736790191
0.45,1,1.1797050736790191
0.45,1,1.1797050736790191
0.45,1,1.1797050736790191
0.48,1,1.22127477223553
0.51,1,1.262844470792041
0.58,1,1.3598404340905663
0.65,1,1.4568363973890919
0.61,1,1.4014101326470771
0.65,1,1.4568363973890919
0.69,1,1.5122626621311062
0.69,1,1.5122626621311062
0.69,1,1.5122626621311062
0.73,1,1.567688926873121
0.69,1,1.5122626621311062
0.73,1,1.567688926873121
0.73,1,1.567688926873121
0.65,1,1.4568363973890919
0.58,1,1.3598404340905663
0.6,1,1.3875535664615737
0.55,1,1.3182707355340555
0.55,1,1.3182707355340555
0.49,1,1.2351313384210336
0.49,1,1.2351313384210336
0.43,1,1.1519919413080117
0.46,1,1.1935616398645228
0.49,1,1.2351313384210336
0.46,1,1.1935616398645228
0.55,1,1.3182707355340555
0.58,1,1.3598404340905663
0.62,1,1.415266698832581
0.66,1,1.4706929635745953
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.83,1,1.706254588728157
0.78,1,1.636971757800639
0.78,1,1.636971757800639
0.78,1,1.636971757800639
0.83,1,1.706254588728157
0.74,1,1.5815454930586246
0.7,1,1.52611922831661
0.67,1,1.4845495297600992
0.62,1,1.415266698832581
0.55,1,1.3182707355340555
0.59,1,1.37369700027607
0.56,1,1.3321273017195592
0.56,1,1.3321273017195592
0.53,1,1.2905576031630481
0.53,1,1.2905576031630481
0.49,1,1.2351313384210336
0.49,1,1.2351313384210336
0.55,1,1.3182707355340555
0.59,1,1.37369700027607
0.66,1,1.4706929635745953
0.66,1,1.4706929635745953
0.66,1,1.4706929635745953
0.66,1,1.4706929635745953
0.66,2,1.4706929635745953
0.7,1,1.52611922831661
0.7,1,1.52611922831661
0.7,1,1.52611922831661
0.74,2,1.5815454930586246
0.74,2,1.5815454930586246
0.7,2,1.52611922831661
0.7,2,1.52611922831661
0.63,2,1.4291232650180845
0.56,2,1.3321273017195592
0.59,1,1.37369700027607
0.56,1,1.3321273017195592
0.53,1,1.2905576031630481
0.5,1,1.2489879046065373
0.44,1,1.1658485074935157
0.42,1,1.1381353751225083
0.66,1,1.4706929635745953
0.66,1,1.4706929635745953
0.75,1,1.595402059244128
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.74,1,1.5815454930586246
0.79,3,1.6508283239861428
0.84,1,1.7201111549136607
0.84,1,1.7201111549136607
0.84,1,1.7201111549136607
0.84,1,1.7201111549136607
0.83,1,1.706254588728157
0.83,1,1.706254588728157
0.89,2,1.7893939858411791
0.84,2,1.7201111549136607
0.74,1,1.5815454930586246
0.7,1,1.52611922831661
0.7,1,1.52611922831661
0.63,1,1.4291232650180845
0.59,1,1.37369700027607
0.56,1,1.3321273017195592
0.53,1,1.2905576031630481
0.5,1,1.2489879046065373
0.56,1,1.3321273017195592
0.59,1,1.37369700027607
0.59,1,1.37369700027607
0.67,1,1.4845495297600992
0.75,1,1.595402059244128
0.66,1,1.4706929635745953
0.7,1,1.52611922831661
0.75,1,1.595402059244128
0.75,2,1.595402059244128
0.84,2,1.7201111549136607
0.84,2,1.7201111549136607
0.79,2,1.6508283239861428
0.84,2,1.7201111549136607
0.84,2,1.7201111549136607
0.84,2,1.7201111549136607
0.84,2,1.7201111549136607
0.79,2,1.6508283239861428
0.75,2,1.595402059244128
0.71,2,1.5399757945021135
0.63,2,1.4291232650180845
0.56,1,1.3321273017195592
0.56,1,1.3321273017195592
0.5,1,1.2489879046065373
0.53,1,1.2905576031630481
0.48,1,1.22127477223553
0.45,1,1.1797050736790191
0.5,1,1.2489879046065373
0.67,1,1.4845495297600992
0.71,1,1.5399757945021135
0.75,1,1.595402059244128
0.71,1,1.5399757945021135
0.71,1,1.5399757945021135
0.63,1,1.4291232650180845
0.63,1,1.4291232650180845
0.79,1,1.6508283239861428
0.75,1,1.595402059244128
0.75,1,1.595402059244128
0.79,1,1.6508283239861428
0.75,1,1.595402059244128
0.66,2,1.4706929635745953
0.63,2,1.4291232650180845
0.63,1,1.4291232650180845
0.53,1,1.2905576031630481
0.5,1,1.2489879046065373
0.48,1,1.22127477223553
0.51,1,1.262844470792041
0.48,1,1.22127477223553
0.51,1,1.262844470792041
0.39,3,1.0965656765659975
0.47,1,1.2074182060500265
0.37,1,1.06885254419499
0.41,2,1.1242788089370046
0.56,1,1.3321273017195592
0.59,1,1.37369700027607
0.49,2,1.2351313384210336
0.63,1,1.4291232650180845
0.56,1,1.3321273017195592
0.52,1,1.2767010369775447
0.52,1,1.2767010369775447
0.66,1,1.4706929635745953
0.66,1,1.4706929635745953
0.62,1,1.415266698832581
0.52,1,1.2767010369775447
0.52,1,1.2767010369775447
0.49,1,1.2351313384210336
0.49,1,1.2351313384210336
0.41,1,1.1242788089370046
0.37,1,1.06885254419499
