season,cnt,Predicted Y
3,4,204.0039880432127
3,5,204.0039880432127
3,26,204.0039880432127
3,121,204.0039880432127
3,313,204.0039880432127
3,449,204.0039880432127
3,186,204.0039880432127
3,113,204.0039880432127
3,165,204.0039880432127
3,174,204.0039880432127
3,158,204.0039880432127
3,116,204.0039880432127
3,46,204.0039880432127
3,141,204.0039880432127
3,488,204.0039880432127
3,463,204.0039880432127
3,419,204.0039880432127
3,342,204.0039880432127
3,250,204.0039880432127
3,184,204.0039880432127
3,116,204.0039880432127
3,46,204.0039880432127
3,25,204.0039880432127
3,10,204.0039880432127
3,6,204.0039880432127
3,6,204.0039880432127
3,28,204.0039880432127
3,130,204.0039880432127
3,334,204.0039880432127
3,486,204.0039880432127
3,224,204.0039880432127
3,127,204.0039880432127
3,148,204.0039880432127
3,223,204.0039880432127
3,177,204.0039880432127
3,178,204.0039880432127
3,180,204.0039880432127
3,274,204.0039880432127
3,595,204.0039880432127
3,578,204.0039880432127
3,400,204.0039880432127
3,348,204.0039880432127
3,261,204.0039880432127
3,176,204.0039880432127
3,124,204.0039880432127
3,80,204.0039880432127
3,20,204.0039880432127
3,38,204.0039880432127
3,7,204.0039880432127
3,10,204.0039880432127
3,23,204.0039880432127
3,120,204.0039880432127
3,274,204.0039880432127
3,564,204.0039880432127
3,207,204.0039880432127
3,166,204.0039880432127
3,210,204.0039880432127
3,238,204.0039880432127
3,247,204.0039880432127
3,265,204.0039880432127
3,237,204.0039880432127
3,361,204.0039880432127
3,587,204.0039880432127
3,496,204.0039880432127
3,394,204.0039880432127
3,343,204.0039880432127
3,261,204.0039880432127
3,223,204.0039880432127
3,167,204.0039880432127
3,110,204.0039880432127
3,75,204.0039880432127
3,58,204.0039880432127
3,26,204.0039880432127
3,16,204.0039880432127
3,10,204.0039880432127
3,37,204.0039880432127
3,52,204.0039880432127
3,127,204.0039880432127
3,222,204.0039880432127
3,322,204.0039880432127
3,396,204.0039880432127
3,463,204.0039880432127
3,497,204.0039880432127
3,433,204.0039880432127
3,428,204.0039880432127
3,425,204.0039880432127
3,475,204.0039880432127
3,428,204.0039880432127
3,406,204.0039880432127
3,296,204.0039880432127
3,252,204.0039880432127
3,201,204.0039880432127
3,168,204.0039880432127
3,125,204.0039880432127
3,102,204.0039880432127
3,94,204.0039880432127
3,47,204.0039880432127
3,10,204.0039880432127
3,12,204.0039880432127
3,21,204.0039880432127
3,50,204.0039880432127
3,118,204.0039880432127
3,184,204.0039880432127
3,304,204.0039880432127
3,391,204.0039880432127
3,420,204.0039880432127
3,472,204.0039880432127
3,430,204.0039880432127
3,324,204.0039880432127
3,317,204.0039880432127
3,369,204.0039880432127
3,390,204.0039880432127
3,379,204.0039880432127
3,262,204.0039880432127
3,207,204.0039880432127
3,181,204.0039880432127
3,93,204.0039880432127
3,51,204.0039880432127
3,25,204.0039880432127
3,10,204.0039880432127
3,7,204.0039880432127
3,4,204.0039880432127
3,17,204.0039880432127
3,105,204.0039880432127
3,277,204.0039880432127
3,347,204.0039880432127
3,203,204.0039880432127
3,130,204.0039880432127
3,141,204.0039880432127
3,165,204.0039880432127
3,152,204.0039880432127
3,138,204.0039880432127
3,164,204.0039880432127
3,265,204.0039880432127
3,545,204.0039880432127
3,558,204.0039880432127
3,398,204.0039880432127
3,323,204.0039880432127
3,202,204.0039880432127
3,140,204.0039880432127
3,91,204.0039880432127
3,51,204.0039880432127
3,13,204.0039880432127
3,13,204.0039880432127
3,3,204.0039880432127
3,5,204.0039880432127
3,19,204.0039880432127
3,134,204.0039880432127
3,315,204.0039880432127
3,412,204.0039880432127
3,199,204.0039880432127
3,141,204.0039880432127
3,127,204.0039880432127
3,153,204.0039880432127
3,172,204.0039880432127
3,152,204.0039880432127
3,158,204.0039880432127
3,277,204.0039880432127
3,513,204.0039880432127
3,530,204.0039880432127
3,388,204.0039880432127
3,277,204.0039880432127
3,241,204.0039880432127
3,156,204.0039880432127
3,92,204.0039880432127
3,40,204.0039880432127
3,11,204.0039880432127
3,9,204.0039880432127
3,6,204.0039880432127
3,4,204.0039880432127
3,23,204.0039880432127
3,116,204.0039880432127
3,303,204.0039880432127
3,438,204.0039880432127
3,209,204.0039880432127
3,110,204.0039880432127
3,142,204.0039880432127
3,149,204.0039880432127
3,120,204.0039880432127
3,127,204.0039880432127
3,138,204.0039880432127
3,234,204.0039880432127
3,455,204.0039880432127
3,497,204.0039880432127
3,382,204.0039880432127
3,309,204.0039880432127
3,242,204.0039880432127
3,169,204.0039880432127
3,99,204.0039880432127
3,42,204.0039880432127
3,21,204.0039880432127
3,6,204.0039880432127
3,6,204.0039880432127
3,4,204.0039880432127
3,18,204.0039880432127
3,117,204.0039880432127
3,274,204.0039880432127
3,381,204.0039880432127
3,200,204.0039880432127
3,78,204.0039880432127
3,106,204.0039880432127
3,135,204.0039880432127
3,102,204.0039880432127
3,147,204.0039880432127
3,133,204.0039880432127
3,210,204.0039880432127
3,414,204.0039880432127
3,382,204.0039880432127
3,284,204.0039880432127
3,237,204.0039880432127
3,225,204.0039880432127
3,149,204.0039880432127
3,113,204.0039880432127
3,60,204.0039880432127
3,24,204.0039880432127
3,14,204.0039880432127
3,7,204.0039880432127
3,13,204.0039880432127
3,19,204.0039880432127
3,96,204.0039880432127
3,252,204.0039880432127
3,322,204.0039880432127
3,208,204.0039880432127
3,115,204.0039880432127
3,109,204.0039880432127
3,115,204.0039880432127
3,123,204.0039880432127
3,101,204.0039880432127
3,133,204.0039880432127
3,182,204.0039880432127
3,306,204.0039880432127
3,284,204.0039880432127
3,250,204.0039880432127
3,212,204.0039880432127
3,190,204.0039880432127
3,149,204.0039880432127
3,103,204.0039880432127
3,101,204.0039880432127
3,70,204.0039880432127
3,61,204.0039880432127
3,22,204.0039880432127
3,9,204.0039880432127
3,7,204.0039880432127
3,25,204.0039880432127
3,45,204.0039880432127
3,109,204.0039880432127
3,132,204.0039880432127
3,198,204.0039880432127
3,216,204.0039880432127
3,235,204.0039880432127
3,245,204.0039880432127
3,236,204.0039880432127
3,215,204.0039880432127
3,221,204.0039880432127
3,197,204.0039880432127
3,196,204.0039880432127
3,217,204.0039880432127
3,145,204.0039880432127
3,154,204.0039880432127
3,125,204.0039880432127
3,104,204.0039880432127
3,119,204.0039880432127
3,96,204.0039880432127
3,60,204.0039880432127
3,37,204.0039880432127
3,6,204.0039880432127
3,8,204.0039880432127
3,22,204.0039880432127
3,35,204.0039880432127
3,104,204.0039880432127
3,154,204.0039880432127
3,226,204.0039880432127
3,243,204.0039880432127
3,246,204.0039880432127
3,252,204.0039880432127
3,283,204.0039880432127
3,238,204.0039880432127
3,249,204.0039880432127
3,249,204.0039880432127
3,243,204.0039880432127
3,240,204.0039880432127
3,195,204.0039880432127
3,153,204.0039880432127
3,98,204.0039880432127
3,50,204.0039880432127
3,34,204.0039880432127
3,12,204.0039880432127
3,6,204.0039880432127
3,4,204.0039880432127
3,6,204.0039880432127
3,24,204.0039880432127
3,107,204.0039880432127
3,277,204.0039880432127
3,387,204.0039880432127
3,135,204.0039880432127
3,84,204.0039880432127
3,107,204.0039880432127
3,67,204.0039880432127
3,78,204.0039880432127
3,90,204.0039880432127
3,112,204.0039880432127
3,198,204.0039880432127
3,485,204.0039880432127
3,533,204.0039880432127
3,386,204.0039880432127
3,302,204.0039880432127
3,194,204.0039880432127
3,125,204.0039880432127
3,87,204.0039880432127
3,28,204.0039880432127
3,12,204.0039880432127
3,7,204.0039880432127
3,4,204.0039880432127
3,6,204.0039880432127
3,27,204.0039880432127
3,110,204.0039880432127
3,318,204.0039880432127
3,424,204.0039880432127
3,187,204.0039880432127
3,138,204.0039880432127
3,151,204.0039880432127
3,147,204.0039880432127
3,182,204.0039880432127
3,147,204.0039880432127
3,163,204.0039880432127
3,254,204.0039880432127
3,537,204.0039880432127
3,546,204.0039880432127
3,398,204.0039880432127
3,290,204.0039880432127
3,267,204.0039880432127
3,158,204.0039880432127
3,89,204.0039880432127
3,45,204.0039880432127
3,10,204.0039880432127
3,6,204.0039880432127
3,4,204.0039880432127
3,4,204.0039880432127
3,18,204.0039880432127
3,123,204.0039880432127
3,347,204.0039880432127
3,433,204.0039880432127
3,216,204.0039880432127
3,114,204.0039880432127
3,136,204.0039880432127
3,169,204.0039880432127
3,180,204.0039880432127
3,127,204.0039880432127
3,140,204.0039880432127
3,268,204.0039880432127
3,572,204.0039880432127
3,541,204.0039880432127
3,375,204.0039880432127
3,294,204.0039880432127
3,245,204.0039880432127
3,180,204.0039880432127
3,109,204.0039880432127
3,45,204.0039880432127
3,29,204.0039880432127
3,7,204.0039880432127
3,5,204.0039880432127
3,6,204.0039880432127
3,27,204.0039880432127
3,116,204.0039880432127
3,305,204.0039880432127
3,456,204.0039880432127
3,210,204.0039880432127
3,116,204.0039880432127
3,154,204.0039880432127
3,186,204.0039880432127
3,152,204.0039880432127
3,138,204.0039880432127
3,146,204.0039880432127
3,256,204.0039880432127
3,468,204.0039880432127
3,483,204.0039880432127
3,322,204.0039880432127
3,270,204.0039880432127
3,196,204.0039880432127
3,174,204.0039880432127
3,123,204.0039880432127
3,57,204.0039880432127
3,34,204.0039880432127
3,13,204.0039880432127
3,11,204.0039880432127
3,6,204.0039880432127
3,27,204.0039880432127
3,90,204.0039880432127
3,254,204.0039880432127
3,384,204.0039880432127
3,179,204.0039880432127
3,106,204.0039880432127
3,161,204.0039880432127
3,135,204.0039880432127
3,156,204.0039880432127
3,148,204.0039880432127
3,169,204.0039880432127
3,233,204.0039880432127
3,421,204.0039880432127
3,362,204.0039880432127
3,241,204.0039880432127
3,206,204.0039880432127
3,163,204.0039880432127
3,174,204.0039880432127
3,116,204.0039880432127
3,133,204.0039880432127
3,90,204.0039880432127
3,42,204.0039880432127
3,43,204.0039880432127
3,10,204.0039880432127
3,13,204.0039880432127
3,24,204.0039880432127
3,42,204.0039880432127
3,114,204.0039880432127
3,174,204.0039880432127
3,261,204.0039880432127
3,317,204.0039880432127
3,341,204.0039880432127
3,308,204.0039880432127
3,305,204.0039880432127
3,302,204.0039880432127
3,302,204.0039880432127
3,302,204.0039880432127
3,299,204.0039880432127
3,256,204.0039880432127
3,206,204.0039880432127
3,205,204.0039880432127
3,209,204.0039880432127
3,177,204.0039880432127
3,113,204.0039880432127
3,79,204.0039880432127
3,67,204.0039880432127
3,50,204.0039880432127
3,13,204.0039880432127
3,8,204.0039880432127
3,13,204.0039880432127
3,45,204.0039880432127
3,142,204.0039880432127
3,183,204.0039880432127
3,254,204.0039880432127
3,275,204.0039880432127
3,338,204.0039880432127
3,294,204.0039880432127
3,326,204.0039880432127
3,293,204.0039880432127
3,306,204.0039880432127
3,320,204.0039880432127
3,304,204.0039880432127
3,274,204.0039880432127
3,275,204.0039880432127
3,164,204.0039880432127
3,96,204.0039880432127
3,70,204.0039880432127
3,29,204.0039880432127
3,17,204.0039880432127
3,11,204.0039880432127
3,4,204.0039880432127
3,4,204.0039880432127
3,26,204.0039880432127
3,100,204.0039880432127
3,282,204.0039880432127
3,382,204.0039880432127
3,166,204.0039880432127
3,97,204.0039880432127
3,119,204.0039880432127
3,168,204.0039880432127
3,150,204.0039880432127
3,123,204.0039880432127
3,129,204.0039880432127
3,231,204.0039880432127
3,514,204.0039880432127
3,543,204.0039880432127
3,413,204.0039880432127
3,305,204.0039880432127
3,220,204.0039880432127
3,137,204.0039880432127
3,96,204.0039880432127
3,29,204.0039880432127
3,12,204.0039880432127
3,8,204.0039880432127
3,5,204.0039880432127
3,10,204.0039880432127
3,21,204.0039880432127
3,117,204.0039880432127
3,335,204.0039880432127
3,435,204.0039880432127
3,213,204.0039880432127
3,140,204.0039880432127
3,128,204.0039880432127
3,157,204.0039880432127
3,203,204.0039880432127
3,159,204.0039880432127
3,168,204.0039880432127
3,274,204.0039880432127
3,556,204.0039880432127
3,556,204.0039880432127
3,454,204.0039880432127
3,288,204.0039880432127
3,254,204.0039880432127
3,191,204.0039880432127
3,132,204.0039880432127
3,43,204.0039880432127
3,16,204.0039880432127
3,11,204.0039880432127
3,4,204.0039880432127
3,7,204.0039880432127
3,24,204.0039880432127
3,110,204.0039880432127
3,271,204.0039880432127
3,437,204.0039880432127
3,195,204.0039880432127
3,68,204.0039880432127
3,122,204.0039880432127
3,161,204.0039880432127
3,144,204.0039880432127
3,147,204.0039880432127
3,118,204.0039880432127
3,150,204.0039880432127
3,425,204.0039880432127
3,492,204.0039880432127
3,321,204.0039880432127
3,87,204.0039880432127
3,88,204.0039880432127
3,77,204.0039880432127
3,56,204.0039880432127
3,17,204.0039880432127
3,17,204.0039880432127
3,7,204.0039880432127
3,3,204.0039880432127
3,7,204.0039880432127
3,20,204.0039880432127
3,97,204.0039880432127
3,282,204.0039880432127
3,398,204.0039880432127
3,187,204.0039880432127
3,113,204.0039880432127
3,149,204.0039880432127
3,205,204.0039880432127
3,205,204.0039880432127
3,167,204.0039880432127
3,165,204.0039880432127
3,290,204.0039880432127
3,555,204.0039880432127
3,523,204.0039880432127
3,366,204.0039880432127
3,286,204.0039880432127
3,211,204.0039880432127
3,174,204.0039880432127
3,132,204.0039880432127
3,54,204.0039880432127
3,19,204.0039880432127
3,19,204.0039880432127
3,6,204.0039880432127
3,7,204.0039880432127
3,16,204.0039880432127
3,101,204.0039880432127
3,270,204.0039880432127
3,454,204.0039880432127
3,226,204.0039880432127
3,163,204.0039880432127
3,147,204.0039880432127
3,216,204.0039880432127
3,204,204.0039880432127
3,245,204.0039880432127
3,210,204.0039880432127
3,330,204.0039880432127
3,550,204.0039880432127
3,466,204.0039880432127
3,372,204.0039880432127
3,291,204.0039880432127
3,173,204.0039880432127
3,188,204.0039880432127
3,139,204.0039880432127
3,133,204.0039880432127
3,67,204.0039880432127
3,53,204.0039880432127
3,42,204.0039880432127
3,10,204.0039880432127
3,6,204.0039880432127
3,27,204.0039880432127
3,63,204.0039880432127
3,121,204.0039880432127
3,215,204.0039880432127
3,290,204.0039880432127
3,349,204.0039880432127
3,382,204.0039880432127
3,441,204.0039880432127
3,380,204.0039880432127
3,362,204.0039880432127
3,343,204.0039880432127
3,149,204.0039880432127
3,211,204.0039880432127
3,171,204.0039880432127
3,137,204.0039880432127
3,114,204.0039880432127
3,120,204.0039880432127
3,108,204.0039880432127
3,80,204.0039880432127
3,73,204.0039880432127
3,66,204.0039880432127
3,32,204.0039880432127
3,6,204.0039880432127
3,5,204.0039880432127
3,13,204.0039880432127
3,39,204.0039880432127
3,89,204.0039880432127
3,184,204.0039880432127
3,266,204.0039880432127
3,269,204.0039880432127
3,370,204.0039880432127
3,324,204.0039880432127
3,322,204.0039880432127
3,326,204.0039880432127
3,193,204.0039880432127
3,194,204.0039880432127
3,229,204.0039880432127
3,228,204.0039880432127
3,183,204.0039880432127
3,136,204.0039880432127
3,103,204.0039880432127
3,55,204.0039880432127
3,30,204.0039880432127
3,12,204.0039880432127
3,7,204.0039880432127
3,1,204.0039880432127
3,10,204.0039880432127
3,15,204.0039880432127
3,95,204.0039880432127
3,267,204.0039880432127
3,349,204.0039880432127
3,183,204.0039880432127
3,124,204.0039880432127
3,179,204.0039880432127
3,182,204.0039880432127
3,151,204.0039880432127
3,150,204.0039880432127
3,126,204.0039880432127
3,282,204.0039880432127
3,527,204.0039880432127
3,529,204.0039880432127
3,416,204.0039880432127
3,286,204.0039880432127
3,186,204.0039880432127
3,147,204.0039880432127
3,72,204.0039880432127
3,35,204.0039880432127
3,14,204.0039880432127
3,12,204.0039880432127
3,3,204.0039880432127
3,7,204.0039880432127
3,30,204.0039880432127
3,101,204.0039880432127
3,343,204.0039880432127
3,392,204.0039880432127
3,175,204.0039880432127
3,144,204.0039880432127
3,149,204.0039880432127
3,185,204.0039880432127
3,175,204.0039880432127
3,148,204.0039880432127
3,164,204.0039880432127
3,285,204.0039880432127
3,532,204.0039880432127
3,585,204.0039880432127
3,371,204.0039880432127
3,292,204.0039880432127
3,230,204.0039880432127
3,155,204.0039880432127
3,75,204.0039880432127
3,37,204.0039880432127
3,17,204.0039880432127
3,11,204.0039880432127
3,4,204.0039880432127
3,5,204.0039880432127
3,32,204.0039880432127
3,119,204.0039880432127
3,305,204.0039880432127
3,399,204.0039880432127
3,180,204.0039880432127
3,113,204.0039880432127
3,149,204.0039880432127
3,240,204.0039880432127
3,191,204.0039880432127
3,178,204.0039880432127
3,194,204.0039880432127
3,282,204.0039880432127
3,584,204.0039880432127
3,559,204.0039880432127
3,413,204.0039880432127
3,312,204.0039880432127
3,209,204.0039880432127
3,139,204.0039880432127
3,108,204.0039880432127
3,46,204.0039880432127
3,26,204.0039880432127
3,11,204.0039880432127
3,9,204.0039880432127
3,5,204.0039880432127
3,25,204.0039880432127
3,106,204.0039880432127
3,307,204.0039880432127
3,390,204.0039880432127
3,197,204.0039880432127
3,132,204.0039880432127
3,187,204.0039880432127
3,214,204.0039880432127
3,217,204.0039880432127
3,142,204.0039880432127
3,178,204.0039880432127
3,298,204.0039880432127
3,582,204.0039880432127
3,571,204.0039880432127
3,371,204.0039880432127
3,288,204.0039880432127
3,206,204.0039880432127
3,157,204.0039880432127
3,127,204.0039880432127
3,65,204.0039880432127
3,23,204.0039880432127
3,15,204.0039880432127
3,9,204.0039880432127
3,5,204.0039880432127
3,26,204.0039880432127
3,76,204.0039880432127
3,264,204.0039880432127
3,426,204.0039880432127
3,205,204.0039880432127
3,130,204.0039880432127
3,156,204.0039880432127
3,222,204.0039880432127
3,253,204.0039880432127
3,186,204.0039880432127
3,249,204.0039880432127
3,334,204.0039880432127
3,516,204.0039880432127
3,465,204.0039880432127
3,385,204.0039880432127
3,287,204.0039880432127
3,226,204.0039880432127
3,231,204.0039880432127
3,151,204.0039880432127
3,84,204.0039880432127
3,77,204.0039880432127
3,74,204.0039880432127
3,27,204.0039880432127
3,10,204.0039880432127
3,18,204.0039880432127
3,22,204.0039880432127
3,44,204.0039880432127
3,118,204.0039880432127
3,208,204.0039880432127
3,260,204.0039880432127
3,314,204.0039880432127
3,421,204.0039880432127
3,153,204.0039880432127
3,259,204.0039880432127
3,358,204.0039880432127
3,281,204.0039880432127
3,269,204.0039880432127
3,292,204.0039880432127
3,237,204.0039880432127
3,183,204.0039880432127
3,167,204.0039880432127
3,154,204.0039880432127
3,120,204.0039880432127
3,90,204.0039880432127
3,73,204.0039880432127
3,62,204.0039880432127
3,27,204.0039880432127
3,3,204.0039880432127
3,10,204.0039880432127
3,6,204.0039880432127
3,24,204.0039880432127
3,41,204.0039880432127
3,103,204.0039880432127
3,183,204.0039880432127
3,198,204.0039880432127
3,281,204.0039880432127
3,377,204.0039880432127
3,370,204.0039880432127
3,331,204.0039880432127
3,292,204.0039880432127
3,329,204.0039880432127
3,347,204.0039880432127
3,259,204.0039880432127
3,193,204.0039880432127
3,155,204.0039880432127
3,39,204.0039880432127
3,27,204.0039880432127
3,25,204.0039880432127
3,10,204.0039880432127
3,3,204.0039880432127
3,7,204.0039880432127
3,5,204.0039880432127
3,17,204.0039880432127
3,90,204.0039880432127
3,258,204.0039880432127
3,355,204.0039880432127
3,222,204.0039880432127
3,141,204.0039880432127
3,153,204.0039880432127
3,178,204.0039880432127
3,193,204.0039880432127
3,151,204.0039880432127
3,182,204.0039880432127
3,283,204.0039880432127
3,530,204.0039880432127
3,483,204.0039880432127
3,397,204.0039880432127
3,285,204.0039880432127
3,184,204.0039880432127
3,98,204.0039880432127
3,88,204.0039880432127
3,31,204.0039880432127
3,16,204.0039880432127
3,4,204.0039880432127
3,6,204.0039880432127
3,5,204.0039880432127
3,30,204.0039880432127
3,119,204.0039880432127
3,346,204.0039880432127
3,441,204.0039880432127
3,198,204.0039880432127
3,111,204.0039880432127
3,150,204.0039880432127
3,162,204.0039880432127
3,192,204.0039880432127
3,182,204.0039880432127
3,159,204.0039880432127
3,303,204.0039880432127
3,600,204.0039880432127
3,570,204.0039880432127
3,376,204.0039880432127
3,280,204.0039880432127
3,215,204.0039880432127
3,152,204.0039880432127
3,77,204.0039880432127
3,24,204.0039880432127
3,14,204.0039880432127
3,6,204.0039880432127
3,5,204.0039880432127
3,5,204.0039880432127
3,28,204.0039880432127
3,105,204.0039880432127
3,308,204.0039880432127
3,487,204.0039880432127
3,209,204.0039880432127
3,118,204.0039880432127
3,128,204.0039880432127
3,189,204.0039880432127
3,176,204.0039880432127
3,192,204.0039880432127
3,159,204.0039880432127
3,300,204.0039880432127
3,552,204.0039880432127
3,556,204.0039880432127
3,347,204.0039880432127
3,280,204.0039880432127
3,230,204.0039880432127
3,171,204.0039880432127
3,105,204.0039880432127
3,56,204.0039880432127
3,24,204.0039880432127
3,6,204.0039880432127
3,6,204.0039880432127
3,9,204.0039880432127
3,27,204.0039880432127
3,103,204.0039880432127
3,308,204.0039880432127
3,420,204.0039880432127
3,228,204.0039880432127
3,129,204.0039880432127
3,141,204.0039880432127
3,173,204.0039880432127
3,187,204.0039880432127
3,182,204.0039880432127
3,174,204.0039880432127
3,245,204.0039880432127
3,409,204.0039880432127
3,274,204.0039880432127
3,141,204.0039880432127
3,165,204.0039880432127
3,149,204.0039880432127
3,135,204.0039880432127
3,114,204.0039880432127
3,62,204.0039880432127
3,20,204.0039880432127
3,8,204.0039880432127
3,3,204.0039880432127
3,8,204.0039880432127
3,17,204.0039880432127
3,93,204.0039880432127
3,263,204.0039880432127
3,398,204.0039880432127
3,218,204.0039880432127
3,165,204.0039880432127
3,165,204.0039880432127
3,222,204.0039880432127
3,232,204.0039880432127
3,220,204.0039880432127
3,222,204.0039880432127
3,327,204.0039880432127
3,527,204.0039880432127
3,425,204.0039880432127
3,165,204.0039880432127
3,58,204.0039880432127
3,107,204.0039880432127
3,122,204.0039880432127
3,106,204.0039880432127
3,128,204.0039880432127
3,47,204.0039880432127
3,69,204.0039880432127
3,51,204.0039880432127
3,7,204.0039880432127
3,8,204.0039880432127
3,24,204.0039880432127
3,44,204.0039880432127
3,133,204.0039880432127
3,190,204.0039880432127
3,306,204.0039880432127
3,338,204.0039880432127
3,409,204.0039880432127
3,378,204.0039880432127
3,375,204.0039880432127
3,390,204.0039880432127
3,373,204.0039880432127
3,383,204.0039880432127
3,394,204.0039880432127
3,291,204.0039880432127
3,248,204.0039880432127
3,225,204.0039880432127
3,223,204.0039880432127
3,157,204.0039880432127
3,74,204.0039880432127
3,86,204.0039880432127
3,64,204.0039880432127
3,51,204.0039880432127
3,6,204.0039880432127
3,8,204.0039880432127
3,14,204.0039880432127
3,31,204.0039880432127
3,92,204.0039880432127
3,231,204.0039880432127
3,274,204.0039880432127
3,313,204.0039880432127
3,374,204.0039880432127
3,310,204.0039880432127
3,235,204.0039880432127
3,68,204.0039880432127
3,258,204.0039880432127
3,270,204.0039880432127
3,311,204.0039880432127
3,282,204.0039880432127
3,181,204.0039880432127
3,138,204.0039880432127
3,134,204.0039880432127
3,68,204.0039880432127
3,40,204.0039880432127
3,21,204.0039880432127
3,8,204.0039880432127
3,5,204.0039880432127
3,12,204.0039880432127
3,24,204.0039880432127
3,112,204.0039880432127
3,281,204.0039880432127
3,351,204.0039880432127
3,187,204.0039880432127
3,121,204.0039880432127
3,131,204.0039880432127
3,207,204.0039880432127
3,205,204.0039880432127
3,225,204.0039880432127
3,199,204.0039880432127
3,320,204.0039880432127
3,591,204.0039880432127
3,609,204.0039880432127
3,416,204.0039880432127
3,268,204.0039880432127
3,208,204.0039880432127
3,153,204.0039880432127
3,64,204.0039880432127
3,35,204.0039880432127
3,19,204.0039880432127
3,6,204.0039880432127
3,6,204.0039880432127
3,5,204.0039880432127
3,36,204.0039880432127
3,114,204.0039880432127
3,344,204.0039880432127
3,504,204.0039880432127
3,225,204.0039880432127
3,148,204.0039880432127
3,186,204.0039880432127
3,237,204.0039880432127
3,234,204.0039880432127
3,651,204.0039880432127
3,601,204.0039880432127
3,444,204.0039880432127
3,472,204.0039880432127
3,519,204.0039880432127
3,367,204.0039880432127
3,260,204.0039880432127
3,211,204.0039880432127
3,191,204.0039880432127
3,80,204.0039880432127
3,38,204.0039880432127
3,24,204.0039880432127
3,6,204.0039880432127
3,1,204.0039880432127
3,7,204.0039880432127
3,27,204.0039880432127
3,108,204.0039880432127
3,308,204.0039880432127
3,468,204.0039880432127
3,213,204.0039880432127
3,146,204.0039880432127
3,185,204.0039880432127
3,235,204.0039880432127
3,236,204.0039880432127
3,204,204.0039880432127
3,204,204.0039880432127
3,271,204.0039880432127
3,567,204.0039880432127
3,621,204.0039880432127
3,440,204.0039880432127
3,334,204.0039880432127
3,236,204.0039880432127
3,181,204.0039880432127
3,70,204.0039880432127
3,52,204.0039880432127
3,15,204.0039880432127
3,5,204.0039880432127
3,4,204.0039880432127
3,7,204.0039880432127
3,26,204.0039880432127
3,102,204.0039880432127
3,313,204.0039880432127
3,484,204.0039880432127
3,162,204.0039880432127
3,142,204.0039880432127
3,151,204.0039880432127
3,41,204.0039880432127
3,37,204.0039880432127
3,113,204.0039880432127
3,132,204.0039880432127
3,121,204.0039880432127
3,312,204.0039880432127
3,408,204.0039880432127
3,272,204.0039880432127
3,225,204.0039880432127
3,187,204.0039880432127
3,147,204.0039880432127
3,84,204.0039880432127
3,51,204.0039880432127
3,23,204.0039880432127
3,20,204.0039880432127
3,11,204.0039880432127
3,8,204.0039880432127
3,26,204.0039880432127
3,105,204.0039880432127
3,266,204.0039880432127
3,404,204.0039880432127
3,230,204.0039880432127
3,123,204.0039880432127
3,214,204.0039880432127
3,243,204.0039880432127
3,237,204.0039880432127
3,219,204.0039880432127
3,249,204.0039880432127
3,343,204.0039880432127
3,489,204.0039880432127
3,410,204.0039880432127
3,290,204.0039880432127
3,222,204.0039880432127
3,190,204.0039880432127
3,152,204.0039880432127
3,136,204.0039880432127
3,145,204.0039880432127
3,64,204.0039880432127
3,77,204.0039880432127
3,30,204.0039880432127
3,4,204.0039880432127
3,12,204.0039880432127
3,18,204.0039880432127
3,28,204.0039880432127
3,76,204.0039880432127
3,156,204.0039880432127
3,205,204.0039880432127
3,88,204.0039880432127
3,76,204.0039880432127
3,43,204.0039880432127
3,23,204.0039880432127
3,30,204.0039880432127
3,24,204.0039880432127
3,16,204.0039880432127
3,1,204.0039880432127
3,8,204.0039880432127
3,53,204.0039880432127
3,142,204.0039880432127
3,237,204.0039880432127
3,306,204.0039880432127
3,431,204.0039880432127
3,447,204.0039880432127
3,469,204.0039880432127
3,491,204.0039880432127
3,398,204.0039880432127
3,402,204.0039880432127
3,387,204.0039880432127
3,214,204.0039880432127
3,186,204.0039880432127
3,98,204.0039880432127
3,64,204.0039880432127
3,34,204.0039880432127
3,20,204.0039880432127
3,13,204.0039880432127
3,6,204.0039880432127
3,3,204.0039880432127
3,17,204.0039880432127
3,102,204.0039880432127
3,284,204.0039880432127
3,404,204.0039880432127
3,188,204.0039880432127
3,115,204.0039880432127
3,138,204.0039880432127
3,207,204.0039880432127
3,218,204.0039880432127
3,182,204.0039880432127
3,220,204.0039880432127
3,282,204.0039880432127
3,591,204.0039880432127
3,547,204.0039880432127
3,367,204.0039880432127
3,277,204.0039880432127
3,202,204.0039880432127
3,142,204.0039880432127
3,75,204.0039880432127
3,27,204.0039880432127
3,13,204.0039880432127
3,10,204.0039880432127
3,4,204.0039880432127
3,6,204.0039880432127
3,28,204.0039880432127
3,119,204.0039880432127
3,357,204.0039880432127
3,493,204.0039880432127
3,218,204.0039880432127
3,137,204.0039880432127
3,175,204.0039880432127
3,237,204.0039880432127
3,229,204.0039880432127
3,209,204.0039880432127
3,196,204.0039880432127
3,337,204.0039880432127
3,611,204.0039880432127
3,576,204.0039880432127
3,465,204.0039880432127
3,298,204.0039880432127
3,223,204.0039880432127
3,143,204.0039880432127
3,93,204.0039880432127
3,32,204.0039880432127
3,15,204.0039880432127
3,6,204.0039880432127
3,6,204.0039880432127
3,5,204.0039880432127
