temp,windspeed,Predicted Y
0.5,0.2537,0.1900533399798565
0.54,0.1343,0.18946563601492414
0.58,0.1343,0.1888779320499918
0.6,0.0,0.1885840800675256
0.64,0.1642,0.18799637610259323
0.68,0.0,0.18740867213766088
0.7,0.2239,0.1871148201551947
0.74,0.2836,0.18652711619026235
0.74,0.0,0.18652711619026235
0.76,0.0,0.18623326420779615
0.76,0.1343,0.18623326420779615
0.74,0.1045,0.18652711619026235
0.72,0.1343,0.18682096817272853
0.7,0.2836,0.1871148201551947
0.66,0.1642,0.18770252412012706
0.64,0.2239,0.18799637610259323
0.62,0.1045,0.1882902280850594
0.62,0.0,0.1882902280850594
0.6,0.1045,0.1885840800675256
0.58,0.0,0.1888779320499918
0.6,0.0896,0.1885840800675256
0.56,0.0896,0.18917178403245796
0.56,0.1045,0.18917178403245796
0.6,0.194,0.1885840800675256
0.58,0.1642,0.1888779320499918
0.56,0.1642,0.18917178403245796
0.6,0.1343,0.1885840800675256
0.62,0.194,0.1882902280850594
0.66,0.2537,0.18770252412012706
0.68,0.2985,0.18740867213766088
0.72,0.3881,0.18682096817272853
0.72,0.2537,0.18682096817272853
0.72,0.3284,0.18682096817272853
0.7,0.2985,0.1871148201551947
0.66,0.194,0.18770252412012706
0.64,0.1045,0.18799637610259323
0.64,0.2239,0.18799637610259323
0.62,0.2836,0.1882902280850594
0.62,0.3284,0.1882902280850594
0.62,0.2537,0.1882902280850594
0.62,0.2537,0.1882902280850594
0.6,0.2537,0.1885840800675256
0.56,0.0896,0.18917178403245796
0.56,0.1343,0.18917178403245796
0.56,0.1045,0.18917178403245796
0.56,0.1045,0.18917178403245796
0.54,0.1343,0.18946563601492414
0.54,0.0,0.18946563601492414
0.56,0.0,0.18917178403245796
0.6,0.0,0.1885840800675256
0.6,0.0,0.1885840800675256
0.7,0.194,0.1871148201551947
0.7,0.194,0.1871148201551947
0.68,0.2537,0.18740867213766088
0.7,0.2537,0.1871148201551947
0.74,0.2836,0.18652711619026235
0.76,0.194,0.18623326420779615
0.78,0.2239,0.18593941222532998
0.76,0.1642,0.18623326420779615
0.76,0.194,0.18623326420779615
0.76,0.194,0.18623326420779615
0.64,0.2537,0.18799637610259323
0.64,0.1045,0.18799637610259323
0.64,0.0896,0.18799637610259323
0.62,0.1343,0.1882902280850594
0.62,0.1343,0.1882902280850594
0.62,0.1343,0.1882902280850594
0.62,0.1045,0.1882902280850594
0.6,0.0,0.1885840800675256
0.6,0.0896,0.1885840800675256
0.6,0.0896,0.1885840800675256
0.62,0.0,0.1882902280850594
0.62,0.1045,0.1882902280850594
0.64,0.1343,0.18799637610259323
0.66,0.0896,0.18770252412012706
0.7,0.2239,0.1871148201551947
0.72,0.194,0.18682096817272853
0.72,0.1343,0.18682096817272853
0.74,0.0896,0.18652711619026235
0.76,0.0,0.18623326420779615
0.8,0.2836,0.1856455602428638
0.82,0.1343,0.18535170826039762
0.76,0.2239,0.18623326420779615
0.76,0.1642,0.18623326420779615
0.74,0.194,0.18652711619026235
0.74,0.1045,0.18652711619026235
0.72,0.1343,0.18682096817272853
0.72,0.1045,0.18682096817272853
0.72,0.1343,0.18682096817272853
0.72,0.0,0.18682096817272853
0.7,0.0,0.1871148201551947
0.7,0.0896,0.1871148201551947
0.68,0.0896,0.18740867213766088
0.66,0.1343,0.18770252412012706
0.66,0.1343,0.18770252412012706
0.66,0.0,0.18770252412012706
0.66,0.1642,0.18770252412012706
0.66,0.1642,0.18770252412012706
0.68,0.1045,0.18740867213766088
0.68,0.1045,0.18740867213766088
0.7,0.1045,0.1871148201551947
0.72,0.0896,0.18682096817272853
0.74,0.0896,0.18652711619026235
0.74,0.0,0.18652711619026235
0.74,0.1045,0.18652711619026235
0.74,0.1045,0.18652711619026235
0.76,0.0,0.18623326420779615
0.74,0.0,0.18652711619026235
0.74,0.0896,0.18652711619026235
0.72,0.1343,0.18682096817272853
0.7,0.194,0.1871148201551947
0.68,0.1343,0.18740867213766088
0.66,0.2239,0.18770252412012706
0.66,0.194,0.18770252412012706
0.66,0.1642,0.18770252412012706
0.64,0.0896,0.18799637610259323
0.64,0.0896,0.18799637610259323
0.64,0.0,0.18799637610259323
0.62,0.1642,0.1882902280850594
0.62,0.1343,0.1882902280850594
0.6,0.1343,0.1885840800675256
0.56,0.194,0.18917178403245796
0.56,0.194,0.18917178403245796
0.6,0.2537,0.1885840800675256
0.6,0.2537,0.1885840800675256
0.6,0.1045,0.1885840800675256
0.62,0.1045,0.1882902280850594
0.64,0.1045,0.18799637610259323
0.66,0.1045,0.18770252412012706
0.66,0.1343,0.18770252412012706
0.7,0.1642,0.1871148201551947
0.7,0.0,0.1871148201551947
0.7,0.2537,0.1871148201551947
0.66,0.2239,0.18770252412012706
0.66,0.2239,0.18770252412012706
0.64,0.1642,0.18799637610259323
0.64,0.2239,0.18799637610259323
0.62,0.2537,0.1882902280850594
0.62,0.1642,0.1882902280850594
0.62,0.1642,0.1882902280850594
0.62,0.1642,0.1882902280850594
0.62,0.1642,0.1882902280850594
0.6,0.1045,0.1885840800675256
0.6,0.1343,0.1885840800675256
0.6,0.1343,0.1885840800675256
0.6,0.0,0.1885840800675256
0.62,0.1045,0.1882902280850594
0.62,0.2537,0.1882902280850594
0.64,0.194,0.18799637610259323
0.66,0.1642,0.18770252412012706
0.7,0.1642,0.1871148201551947
0.74,0.1642,0.18652711619026235
0.76,0.2239,0.18623326420779615
0.78,0.2537,0.18593941222532998
0.8,0.2239,0.1856455602428638
0.78,0.2239,0.18593941222532998
0.76,0.2537,0.18623326420779615
0.74,0.2239,0.18652711619026235
0.74,0.2239,0.18652711619026235
0.72,0.194,0.18682096817272853
0.7,0.1045,0.1871148201551947
0.7,0.1045,0.1871148201551947
0.66,0.194,0.18770252412012706
0.66,0.1343,0.18770252412012706
0.66,0.0,0.18770252412012706
0.66,0.1343,0.18770252412012706
0.64,0.0,0.18799637610259323
0.64,0.0,0.18799637610259323
0.66,0.0,0.18770252412012706
0.7,0.0,0.1871148201551947
0.72,0.1045,0.18682096817272853
0.72,0.1642,0.18682096817272853
0.74,0.2537,0.18652711619026235
0.74,0.1642,0.18652711619026235
0.8,0.2239,0.1856455602428638
0.82,0.2537,0.18535170826039762
0.82,0.2836,0.18535170826039762
0.82,0.2836,0.18535170826039762
0.82,0.3284,0.18535170826039762
0.8,0.3881,0.1856455602428638
0.8,0.2537,0.1856455602428638
0.8,0.2537,0.1856455602428638
0.74,0.1343,0.18652711619026235
0.74,0.1642,0.18652711619026235
0.72,0.194,0.18682096817272853
0.72,0.2239,0.18682096817272853
0.72,0.2239,0.18682096817272853
0.72,0.2239,0.18682096817272853
0.72,0.2239,0.18682096817272853
0.72,0.1642,0.18682096817272853
0.7,0.1343,0.1871148201551947
0.72,0.1642,0.18682096817272853
0.72,0.1642,0.18682096817272853
0.72,0.1343,0.18682096817272853
0.74,0.194,0.18652711619026235
0.74,0.1343,0.18652711619026235
0.76,0.1343,0.18623326420779615
0.76,0.2537,0.18623326420779615
0.76,0.2836,0.18623326420779615
0.76,0.2836,0.18623326420779615
0.76,0.2985,0.18623326420779615
0.76,0.3582,0.18623326420779615
0.74,0.2985,0.18652711619026235
0.72,0.3582,0.18682096817272853
0.72,0.4179,0.18682096817272853
0.72,0.3582,0.18682096817272853
0.7,0.2239,0.1871148201551947
0.7,0.194,0.1871148201551947
0.7,0.2239,0.1871148201551947
0.7,0.2836,0.1871148201551947
0.68,0.194,0.18740867213766088
0.66,0.3284,0.18770252412012706
0.66,0.3284,0.18770252412012706
0.66,0.1642,0.18770252412012706
0.66,0.0896,0.18770252412012706
0.64,0.0896,0.18799637610259323
0.66,0.1343,0.18770252412012706
0.66,0.2239,0.18770252412012706
0.7,0.2239,0.1871148201551947
0.74,0.1343,0.18652711619026235
0.8,0.2836,0.1856455602428638
0.8,0.3284,0.1856455602428638
0.8,0.2836,0.1856455602428638
0.8,0.2239,0.1856455602428638
0.78,0.2836,0.18593941222532998
0.82,0.3881,0.18535170826039762
0.8,0.4179,0.1856455602428638
0.76,0.2537,0.18623326420779615
0.76,0.2985,0.18623326420779615
0.74,0.2239,0.18652711619026235
0.72,0.1642,0.18682096817272853
0.7,0.1343,0.1871148201551947
0.7,0.0,0.1871148201551947
0.68,0.1343,0.18740867213766088
0.68,0.1642,0.18740867213766088
0.66,0.1642,0.18770252412012706
0.66,0.194,0.18770252412012706
0.64,0.194,0.18799637610259323
0.64,0.194,0.18799637610259323
0.62,0.1343,0.1882902280850594
0.64,0.2239,0.18799637610259323
0.64,0.2836,0.18799637610259323
0.7,0.2537,0.1871148201551947
0.72,0.2537,0.18682096817272853
0.72,0.194,0.18682096817272853
0.74,0.0,0.18652711619026235
0.74,0.2836,0.18652711619026235
0.74,0.2836,0.18652711619026235
0.74,0.2985,0.18652711619026235
0.74,0.0,0.18652711619026235
0.76,0.2985,0.18623326420779615
0.74,0.2239,0.18652711619026235
0.72,0.2537,0.18682096817272853
0.72,0.2836,0.18682096817272853
0.7,0.194,0.1871148201551947
0.68,0.1642,0.18740867213766088
0.68,0.194,0.18740867213766088
0.66,0.2985,0.18770252412012706
0.64,0.0,0.18799637610259323
0.64,0.1045,0.18799637610259323
0.62,0.1045,0.1882902280850594
0.6,0.1045,0.1885840800675256
0.6,0.0896,0.1885840800675256
0.6,0.0,0.1885840800675256
0.6,0.0,0.1885840800675256
0.62,0.0,0.1882902280850594
0.64,0.194,0.18799637610259323
0.66,0.0896,0.18770252412012706
0.72,0.1045,0.18682096817272853
0.72,0.1343,0.18682096817272853
0.74,0.1642,0.18652711619026235
0.74,0.0,0.18652711619026235
0.74,0.1343,0.18652711619026235
0.74,0.0,0.18652711619026235
0.74,0.194,0.18652711619026235
0.72,0.1642,0.18682096817272853
0.72,0.2537,0.18682096817272853
0.72,0.1343,0.18682096817272853
0.7,0.1045,0.1871148201551947
0.7,0.1045,0.1871148201551947
0.7,0.0,0.1871148201551947
0.7,0.0896,0.1871148201551947
0.64,0.2836,0.18799637610259323
0.62,0.1343,0.1882902280850594
0.62,0.1343,0.1882902280850594
0.62,0.1343,0.1882902280850594
0.6,0.1642,0.1885840800675256
0.62,0.1642,0.1882902280850594
0.62,0.1642,0.1882902280850594
0.64,0.2239,0.18799637610259323
0.66,0.194,0.18770252412012706
0.72,0.0,0.18682096817272853
0.72,0.1343,0.18682096817272853
0.7,0.0,0.1871148201551947
0.72,0.0,0.18682096817272853
0.72,0.2239,0.18682096817272853
0.72,0.0896,0.18682096817272853
0.74,0.0,0.18652711619026235
0.74,0.1045,0.18652711619026235
0.74,0.1343,0.18652711619026235
0.74,0.0,0.18652711619026235
0.72,0.194,0.18682096817272853
0.7,0.1045,0.1871148201551947
0.7,0.0,0.1871148201551947
0.68,0.0,0.18740867213766088
0.68,0.0,0.18740867213766088
0.66,0.1343,0.18770252412012706
0.66,0.0,0.18770252412012706
0.66,0.0,0.18770252412012706
0.66,0.0,0.18770252412012706
0.66,0.0,0.18770252412012706
0.66,0.0,0.18770252412012706
0.66,0.1642,0.18770252412012706
0.68,0.194,0.18740867213766088
0.7,0.1642,0.1871148201551947
0.74,0.0,0.18652711619026235
0.8,0.1642,0.1856455602428638
0.82,0.0,0.18535170826039762
0.84,0.2239,0.18505785627793145
0.84,0.0,0.18505785627793145
0.86,0.2239,0.18476400429546527
0.86,0.0,0.18476400429546527
0.86,0.2836,0.18476400429546527
0.82,0.2836,0.18535170826039762
0.8,0.2985,0.1856455602428638
0.74,0.4627,0.18652711619026235
0.74,0.0,0.18652711619026235
0.74,0.2836,0.18652711619026235
0.7,0.2985,0.1871148201551947
0.7,0.2836,0.1871148201551947
0.68,0.2836,0.18740867213766088
0.68,0.2985,0.18740867213766088
0.66,0.2239,0.18770252412012706
0.66,0.1045,0.18770252412012706
0.66,0.1045,0.18770252412012706
0.64,0.194,0.18799637610259323
0.66,0.2985,0.18770252412012706
0.7,0.2239,0.1871148201551947
0.7,0.2836,0.1871148201551947
0.72,0.3881,0.18682096817272853
0.74,0.2836,0.18652711619026235
0.76,0.2239,0.18623326420779615
0.76,0.2537,0.18623326420779615
0.8,0.3284,0.1856455602428638
0.8,0.194,0.1856455602428638
0.82,0.1642,0.18535170826039762
0.82,0.4179,0.18535170826039762
0.82,0.4179,0.18535170826039762
0.8,0.2985,0.1856455602428638
0.76,0.3881,0.18623326420779615
0.74,0.2985,0.18652711619026235
0.72,0.2239,0.18682096817272853
0.7,0.194,0.1871148201551947
0.68,0.194,0.18740867213766088
0.66,0.1642,0.18770252412012706
0.64,0.1343,0.18799637610259323
0.62,0.1343,0.1882902280850594
0.6,0.1642,0.1885840800675256
0.58,0.1343,0.1888779320499918
0.58,0.2537,0.1888779320499918
0.6,0.2537,0.1885840800675256
0.62,0.2239,0.1882902280850594
0.68,0.2239,0.18740867213766088
0.7,0.2239,0.1871148201551947
0.72,0.194,0.18682096817272853
0.74,0.1343,0.18652711619026235
0.76,0.1642,0.18623326420779615
0.76,0.194,0.18623326420779615
0.78,0.194,0.18593941222532998
0.78,0.2537,0.18593941222532998
0.8,0.1343,0.1856455602428638
0.78,0.3582,0.18593941222532998
0.76,0.2537,0.18623326420779615
0.74,0.194,0.18652711619026235
0.74,0.194,0.18652711619026235
0.72,0.1045,0.18682096817272853
0.7,0.1642,0.1871148201551947
0.66,0.0,0.18770252412012706
0.66,0.0,0.18770252412012706
0.66,0.0,0.18770252412012706
0.62,0.0,0.1882902280850594
0.64,0.0,0.18799637610259323
0.62,0.0,0.1882902280850594
0.6,0.1343,0.1885840800675256
0.62,0.1343,0.1882902280850594
0.66,0.1045,0.18770252412012706
0.7,0.1642,0.1871148201551947
0.74,0.1642,0.18652711619026235
0.76,0.1642,0.18623326420779615
0.8,0.0,0.1856455602428638
0.8,0.0,0.1856455602428638
0.8,0.0,0.1856455602428638
0.82,0.194,0.18535170826039762
0.82,0.2537,0.18535170826039762
0.82,0.0,0.18535170826039762
0.82,0.194,0.18535170826039762
0.8,0.2537,0.1856455602428638
0.78,0.194,0.18593941222532998
0.72,0.2239,0.18682096817272853
0.7,0.194,0.1871148201551947
0.7,0.0,0.1871148201551947
0.68,0.0896,0.18740867213766088
0.68,0.0896,0.18740867213766088
0.66,0.0,0.18770252412012706
0.64,0.0,0.18799637610259323
0.64,0.0,0.18799637610259323
0.62,0.0,0.1882902280850594
0.58,0.1045,0.1888779320499918
0.62,0.1045,0.1882902280850594
0.64,0.0,0.18799637610259323
0.68,0.0,0.18740867213766088
0.74,0.0896,0.18652711619026235
0.8,0.0,0.1856455602428638
0.8,0.0896,0.1856455602428638
0.82,0.1343,0.18535170826039762
0.82,0.1045,0.18535170826039762
0.84,0.0,0.18505785627793145
0.86,0.1642,0.18476400429546527
0.88,0.2239,0.18447015231299907
0.84,0.2239,0.18505785627793145
0.82,0.2836,0.18535170826039762
0.8,0.2239,0.1856455602428638
0.76,0.2836,0.18623326420779615
0.74,0.194,0.18652711619026235
0.72,0.1642,0.18682096817272853
0.72,0.2836,0.18682096817272853
0.7,0.2239,0.1871148201551947
0.7,0.1642,0.1871148201551947
0.7,0.194,0.1871148201551947
0.68,0.0896,0.18740867213766088
0.68,0.0896,0.18740867213766088
0.62,0.194,0.1882902280850594
0.62,0.0896,0.1882902280850594
0.64,0.194,0.18799637610259323
0.68,0.2239,0.18740867213766088
0.7,0.2537,0.1871148201551947
0.74,0.1642,0.18652711619026235
0.76,0.1045,0.18623326420779615
0.8,0.1045,0.1856455602428638
0.8,0.2239,0.1856455602428638
0.82,0.2537,0.18535170826039762
0.84,0.2985,0.18505785627793145
0.84,0.2985,0.18505785627793145
0.8,0.8507,0.1856455602428638
0.8,0.8507,0.1856455602428638
0.66,0.194,0.18770252412012706
0.66,0.0,0.18770252412012706
0.66,0.1642,0.18770252412012706
0.66,0.1045,0.18770252412012706
0.64,0.1642,0.18799637610259323
0.64,0.1343,0.18799637610259323
0.64,0.0896,0.18799637610259323
0.64,0.0,0.18799637610259323
0.64,0.0,0.18799637610259323
0.66,0.0896,0.18770252412012706
0.64,0.1343,0.18799637610259323
0.64,0.1642,0.18799637610259323
0.66,0.1343,0.18770252412012706
0.7,0.1045,0.1871148201551947
0.72,0.0896,0.18682096817272853
0.76,0.0896,0.18623326420779615
0.76,0.0896,0.18623326420779615
0.78,0.0,0.18593941222532998
0.78,0.0,0.18593941222532998
0.8,0.0,0.1856455602428638
0.82,0.0896,0.18535170826039762
0.82,0.0,0.18535170826039762
0.8,0.0,0.1856455602428638
0.8,0.1343,0.1856455602428638
0.78,0.1642,0.18593941222532998
0.76,0.1045,0.18623326420779615
0.74,0.1045,0.18652711619026235
0.74,0.1343,0.18652711619026235
0.72,0.1045,0.18682096817272853
0.7,0.1642,0.1871148201551947
0.7,0.1045,0.1871148201551947
0.66,0.0896,0.18770252412012706
0.66,0.2239,0.18770252412012706
0.66,0.1642,0.18770252412012706
0.66,0.0,0.18770252412012706
0.66,0.0896,0.18770252412012706
0.7,0.0896,0.1871148201551947
0.72,0.1343,0.18682096817272853
0.74,0.1343,0.18652711619026235
0.76,0.1045,0.18623326420779615
0.78,0.1045,0.18593941222532998
0.8,0.1045,0.1856455602428638
0.82,0.1045,0.18535170826039762
0.8,0.1642,0.1856455602428638
0.82,0.0,0.18535170826039762
0.82,0.1045,0.18535170826039762
0.82,0.1045,0.18535170826039762
0.8,0.1642,0.1856455602428638
0.8,0.1343,0.1856455602428638
0.76,0.1045,0.18623326420779615
0.78,0.2537,0.18593941222532998
0.76,0.2239,0.18623326420779615
0.74,0.1642,0.18652711619026235
0.72,0.194,0.18682096817272853
0.7,0.1343,0.1871148201551947
0.7,0.0896,0.1871148201551947
0.7,0.0,0.1871148201551947
0.68,0.0896,0.18740867213766088
0.68,0.0896,0.18740867213766088
0.7,0.0896,0.1871148201551947
0.72,0.0,0.18682096817272853
0.72,0.1045,0.18682096817272853
0.7,0.194,0.1871148201551947
0.7,0.0896,0.1871148201551947
0.72,0.0,0.18682096817272853
0.74,0.0896,0.18652711619026235
0.74,0.1045,0.18652711619026235
0.76,0.2836,0.18623326420779615
0.76,0.2836,0.18623326420779615
0.76,0.2537,0.18623326420779615
0.78,0.2239,0.18593941222532998
0.76,0.194,0.18623326420779615
0.74,0.2239,0.18652711619026235
0.72,0.2537,0.18682096817272853
0.7,0.194,0.1871148201551947
0.7,0.194,0.1871148201551947
0.68,0.2239,0.18740867213766088
0.66,0.1343,0.18770252412012706
0.66,0.194,0.18770252412012706
0.66,0.194,0.18770252412012706
0.64,0.1045,0.18799637610259323
0.64,0.1045,0.18799637610259323
0.64,0.1045,0.18799637610259323
0.64,0.1343,0.18799637610259323
0.66,0.1045,0.18770252412012706
0.7,0.194,0.1871148201551947
0.74,0.1642,0.18652711619026235
0.78,0.0,0.18593941222532998
0.82,0.1343,0.18535170826039762
0.84,0.0,0.18505785627793145
0.86,0.0,0.18476400429546527
0.86,0.2537,0.18476400429546527
0.86,0.2537,0.18476400429546527
0.86,0.2239,0.18476400429546527
0.86,0.2537,0.18476400429546527
0.84,0.2985,0.18505785627793145
0.82,0.2836,0.18535170826039762
0.76,0.3582,0.18623326420779615
0.74,0.1642,0.18652711619026235
0.74,0.1642,0.18652711619026235
0.72,0.0,0.18682096817272853
0.74,0.1045,0.18652711619026235
0.72,0.0,0.18682096817272853
0.7,0.1642,0.1871148201551947
0.68,0.1045,0.18740867213766088
0.7,0.2537,0.1871148201551947
0.68,0.2537,0.18740867213766088
0.7,0.1045,0.1871148201551947
0.7,0.194,0.1871148201551947
0.72,0.2537,0.18682096817272853
0.76,0.2985,0.18623326420779615
0.74,0.3582,0.18652711619026235
0.74,0.2537,0.18652711619026235
0.76,0.2836,0.18623326420779615
0.78,0.2836,0.18593941222532998
0.8,0.3582,0.1856455602428638
0.8,0.3582,0.1856455602428638
0.68,0.4478,0.18740867213766088
0.66,0.4478,0.18770252412012706
0.66,0.0896,0.18770252412012706
0.66,0.0896,0.18770252412012706
0.66,0.1642,0.18770252412012706
0.66,0.2537,0.18770252412012706
0.66,0.194,0.18770252412012706
0.66,0.0896,0.18770252412012706
0.66,0.1343,0.18770252412012706
0.64,0.1045,0.18799637610259323
0.64,0.1642,0.18799637610259323
0.64,0.1343,0.18799637610259323
0.64,0.2239,0.18799637610259323
0.62,0.1642,0.1882902280850594
0.64,0.194,0.18799637610259323
0.66,0.194,0.18770252412012706
0.7,0.2537,0.1871148201551947
0.74,0.2836,0.18652711619026235
0.76,0.1642,0.18623326420779615
0.78,0.2985,0.18593941222532998
0.8,0.2537,0.1856455602428638
0.82,0.2239,0.18535170826039762
0.84,0.1343,0.18505785627793145
0.84,0.0896,0.18505785627793145
0.82,0.0,0.18535170826039762
0.84,0.0,0.18505785627793145
0.82,0.1045,0.18535170826039762
0.76,0.1642,0.18623326420779615
0.76,0.2239,0.18623326420779615
0.74,0.1642,0.18652711619026235
0.72,0.1642,0.18682096817272853
0.72,0.194,0.18682096817272853
0.7,0.1642,0.1871148201551947
0.7,0.1343,0.1871148201551947
0.68,0.0896,0.18740867213766088
0.66,0.0896,0.18770252412012706
0.66,0.0896,0.18770252412012706
0.66,0.0,0.18770252412012706
0.64,0.0896,0.18799637610259323
0.7,0.0896,0.1871148201551947
0.72,0.0,0.18682096817272853
0.74,0.0896,0.18652711619026235
0.76,0.1343,0.18623326420779615
0.78,0.194,0.18593941222532998
0.82,0.2836,0.18535170826039762
0.8,0.2985,0.1856455602428638
0.82,0.3284,0.18535170826039762
0.84,0.2836,0.18505785627793145
0.84,0.2836,0.18505785627793145
0.84,0.2239,0.18505785627793145
0.82,0.2836,0.18535170826039762
0.8,0.3284,0.1856455602428638
0.76,0.194,0.18623326420779615
0.74,0.2537,0.18652711619026235
0.74,0.2239,0.18652711619026235
0.72,0.2537,0.18682096817272853
0.7,0.194,0.1871148201551947
0.7,0.2836,0.1871148201551947
0.7,0.2239,0.1871148201551947
0.68,0.1642,0.18740867213766088
0.66,0.2239,0.18770252412012706
0.66,0.1343,0.18770252412012706
0.68,0.194,0.18740867213766088
0.7,0.2537,0.1871148201551947
0.74,0.2836,0.18652711619026235
0.78,0.2985,0.18593941222532998
0.8,0.3582,0.1856455602428638
0.82,0.2985,0.18535170826039762
0.84,0.2836,0.18505785627793145
0.86,0.2537,0.18476400429546527
0.86,0.2836,0.18476400429546527
0.86,0.4179,0.18476400429546527
0.86,0.3881,0.18476400429546527
0.86,0.4179,0.18476400429546527
0.86,0.3881,0.18476400429546527
0.84,0.3284,0.18505785627793145
0.72,0.4179,0.18682096817272853
0.7,0.4179,0.1871148201551947
0.72,0.1343,0.18682096817272853
0.7,0.1343,0.1871148201551947
0.7,0.1343,0.1871148201551947
0.7,0.0896,0.1871148201551947
0.7,0.1045,0.1871148201551947
0.7,0.0,0.1871148201551947
0.7,0.1642,0.1871148201551947
0.7,0.0896,0.1871148201551947
0.74,0.2239,0.18652711619026235
0.76,0.194,0.18623326420779615
0.76,0.2239,0.18623326420779615
0.78,0.4925,0.18593941222532998
0.82,0.1642,0.18535170826039762
0.82,0.1642,0.18535170826039762
0.86,0.2985,0.18476400429546527
0.86,0.2239,0.18476400429546527
0.9,0.2985,0.1841763003305329
0.9,0.3582,0.1841763003305329
0.86,0.2836,0.18476400429546527
0.88,0.2836,0.18447015231299907
0.86,0.2985,0.18476400429546527
0.84,0.2836,0.18505785627793145
0.82,0.194,0.18535170826039762
0.82,0.1045,0.18535170826039762
0.8,0.1343,0.1856455602428638
0.78,0.0,0.18593941222532998
0.76,0.0,0.18623326420779615
0.76,0.0,0.18623326420779615
0.76,0.0,0.18623326420779615
0.74,0.194,0.18652711619026235
0.74,0.2537,0.18652711619026235
0.74,0.194,0.18652711619026235
0.74,0.1642,0.18652711619026235
0.76,0.2537,0.18623326420779615
0.8,0.2537,0.1856455602428638
0.82,0.194,0.18535170826039762
0.82,0.194,0.18535170826039762
0.84,0.1642,0.18505785627793145
0.84,0.2836,0.18505785627793145
0.82,0.1343,0.18535170826039762
0.82,0.1343,0.18535170826039762
0.64,0.1343,0.18799637610259323
0.66,0.0,0.18770252412012706
0.7,0.0,0.1871148201551947
0.72,0.1343,0.18682096817272853
0.7,0.1045,0.1871148201551947
0.7,0.1642,0.1871148201551947
0.7,0.1045,0.1871148201551947
0.68,0.194,0.18740867213766088
0.66,0.2537,0.18770252412012706
0.66,0.2985,0.18770252412012706
0.66,0.2537,0.18770252412012706
0.64,0.2985,0.18799637610259323
0.62,0.2985,0.1882902280850594
0.62,0.2537,0.1882902280850594
0.6,0.2239,0.1885840800675256
0.6,0.2239,0.1885840800675256
0.62,0.2537,0.1882902280850594
0.64,0.3582,0.18799637610259323
0.68,0.2836,0.18740867213766088
0.7,0.2537,0.1871148201551947
0.72,0.2239,0.18682096817272853
0.74,0.2537,0.18652711619026235
0.76,0.3284,0.18623326420779615
0.74,0.2836,0.18652711619026235
0.76,0.2985,0.18623326420779615
0.76,0.1343,0.18623326420779615
0.74,0.1343,0.18652711619026235
0.72,0.194,0.18682096817272853
0.72,0.2239,0.18682096817272853
0.7,0.2239,0.1871148201551947
0.66,0.1343,0.18770252412012706
0.64,0.0896,0.18799637610259323
0.64,0.2537,0.18799637610259323
0.62,0.2239,0.1882902280850594
0.62,0.194,0.1882902280850594
0.6,0.1642,0.1885840800675256
0.6,0.194,0.1885840800675256
0.6,0.1642,0.1885840800675256
0.6,0.1343,0.1885840800675256
0.6,0.1045,0.1885840800675256
0.64,0.1045,0.18799637610259323
0.64,0.2537,0.18799637610259323
0.68,0.194,0.18740867213766088
0.66,0.1642,0.18770252412012706
0.7,0.1343,0.1871148201551947
0.7,0.194,0.1871148201551947
0.7,0.194,0.1871148201551947
0.7,0.194,0.1871148201551947
0.72,0.1642,0.18682096817272853
0.72,0.194,0.18682096817272853
0.74,0.2537,0.18652711619026235
0.72,0.2239,0.18682096817272853
0.7,0.2239,0.1871148201551947
0.7,0.2239,0.1871148201551947
0.66,0.1045,0.18770252412012706
0.66,0.2239,0.18770252412012706
0.64,0.1642,0.18799637610259323
0.62,0.194,0.1882902280850594
0.6,0.1045,0.1885840800675256
0.6,0.1343,0.1885840800675256
0.6,0.1343,0.1885840800675256
0.6,0.0896,0.1885840800675256
0.58,0.0896,0.1888779320499918
0.6,0.1642,0.1885840800675256
0.62,0.1343,0.1882902280850594
0.66,0.1642,0.18770252412012706
0.7,0.2239,0.1871148201551947
0.72,0.194,0.18682096817272853
0.74,0.2239,0.18652711619026235
0.76,0.2836,0.18623326420779615
0.76,0.2985,0.18623326420779615
0.74,0.2985,0.18652711619026235
0.76,0.3284,0.18623326420779615
0.76,0.2836,0.18623326420779615
0.76,0.2239,0.18623326420779615
0.76,0.2836,0.18623326420779615
0.74,0.194,0.18652711619026235
0.72,0.2239,0.18682096817272853
0.7,0.2239,0.1871148201551947
0.7,0.2836,0.1871148201551947
0.68,0.2239,0.18740867213766088
0.66,0.2239,0.18770252412012706
0.64,0.194,0.18799637610259323
0.64,0.2239,0.18799637610259323
0.64,0.2239,0.18799637610259323
0.62,0.1642,0.1882902280850594
0.64,0.2239,0.18799637610259323
0.62,0.1642,0.1882902280850594
0.64,0.1642,0.18799637610259323
0.68,0.2239,0.18740867213766088
0.72,0.2239,0.18682096817272853
0.74,0.2239,0.18652711619026235
0.76,0.2836,0.18623326420779615
0.76,0.2836,0.18623326420779615
0.8,0.2985,0.1856455602428638
0.8,0.3582,0.1856455602428638
0.82,0.2985,0.18535170826039762
0.8,0.2985,0.1856455602428638
0.8,0.3881,0.1856455602428638
0.8,0.2985,0.1856455602428638
0.76,0.2836,0.18623326420779615
0.76,0.2537,0.18623326420779615
0.74,0.2239,0.18652711619026235
0.72,0.2239,0.18682096817272853
0.7,0.1343,0.1871148201551947
0.7,0.1343,0.1871148201551947
