cnt,windspeed,Predicted Y
6,0.0,0.17856085039737807
15,0.0,0.17912679968189366
4,0.0,0.17843508388970794
5,0.0,0.17849796714354302
26,0.0,0.17981851547407937
103,0.0,0.18466052601937932
257,0.0,0.19434454710997925
487,0.0,0.2088076954920441
216,0.0896,0.1917663337027416
130,0.0,0.18635837387292606
164,0.1642,0.18849640450331825
168,0.1045,0.1887479375186585
183,0.2537,0.18969118632618448
180,0.194,0.1895025365646793
188,0.1642,0.1900056025953598
302,0.194,0.19717429353255717
547,0.1642,0.21258069072214794
513,0.1642,0.21044266009175575
410,0.1343,0.2039656849467441
282,0.2836,0.19591662845585586
209,0.2836,0.19132615092589617
79,0.2985,0.18315132792733776
72,0.0,0.18271114515049233
48,0.0896,0.18120194705845077
25,0.0,0.1797556322202443
8,0.0896,0.1786866169050482
5,0.0,0.17849796714354302
5,0.0896,0.17849796714354302
28,0.1045,0.1799442819817495
117,0.1045,0.18554089157307022
319,0.1642,0.19824330884775326
517,0.0,0.210694193107096
234,0.2239,0.19289823227177277
148,0.194,0.18749027244195723
196,0.194,0.19050866862604032
255,0.2537,0.19421878060230913
232,0.2836,0.19277246576410265
197,0.2239,0.19057155187987537
242,0.194,0.19340129830245328
330,0.1642,0.19893502463993895
554,0.0,0.2130208734989934
473,0.1642,0.20792732993835317
302,0.0896,0.19717429353255717
220,0.1045,0.19201786671808185
195,0.1045,0.19044578537220525
152,0.0,0.1877418054572975
115,0.1642,0.1854151250654001
98,0.1045,0.184346109750204
72,0.0,0.18271114515049233
40,0.1045,0.18069888102777026
19,0.1045,0.1793783326972339
7,0.1343,0.17862373365121315
5,0.1045,0.17849796714354302
28,0.1343,0.1799442819817495
43,0.1343,0.18088753078927547
126,0.2836,0.1861068408575858
225,0.2239,0.19233228298725719
323,0.1045,0.19849484186309352
418,0.1343,0.20446875097742462
493,0.0,0.20918499501505447
462,0.0,0.20723561414616748
456,0.0,0.20685831462315707
506,0.2537,0.21000247731491029
471,0.2537,0.20780156343068304
444,0.1642,0.2061037155771363
444,0.1642,0.2061037155771363
301,0.1642,0.1971114102787221
248,0.0,0.19377859782546367
227,0.1045,0.1924580494949273
204,0.1343,0.19101173465672083
145,0.0896,0.18730162268045203
131,0.1642,0.18642125712676114
98,0.1343,0.184346109750204
68,0.1045,0.18245961213515208
33,0.1045,0.1802586982509248
12,0.0,0.17893814992038845
6,0.1045,0.17856085039737807
18,0.1045,0.17931544944339883
40,0.1045,0.18069888102777026
94,0.0896,0.18409457673486374
189,0.1045,0.19006848584919486
305,0.1343,0.19736294329406234
373,0.194,0.20163900455484673
401,0.194,0.20339973566222852
455,0.2239,0.20679543136932202
316,0.194,0.19805465908624806
331,0.1642,0.19899790789377403
273,0.1343,0.19535067917134027
306,0.2537,0.19742582654789742
358,0.2239,0.20069575574732076
300,0.194,0.197048527024887
231,0.1642,0.19270958251026757
136,0.194,0.18673567339593644
121,0.1343,0.1857924245884105
65,0.1343,0.18227096237364687
41,0.1343,0.18076176428160534
9,0.1045,0.17874950015888327
5,0.1642,0.17849796714354302
4,0.1642,0.17843508388970794
4,0.0,0.17843508388970794
11,0.0,0.1788752666665534
96,0.0,0.18422034324253386
236,0.1045,0.1930239987794429
409,0.194,0.20390280169290906
167,0.2239,0.18868505426482346
121,0.2985,0.1857924245884105
180,0.3881,0.1895025365646793
204,0.3881,0.19101173465672083
204,0.4179,0.19101173465672083
187,0.5224,0.18994271934152474
176,0.4478,0.18925100354933902
279,0.2985,0.19572797869435066
429,0.3881,0.20516046676961033
453,0.2836,0.2066696648616519
358,0.2239,0.20069575574732076
310,0.2239,0.19767735956323768
188,0.2239,0.1900056025953598
131,0.2239,0.18642125712676114
72,0.194,0.18271114515049233
35,0.194,0.18038446475859493
15,0.1642,0.17912679968189366
10,0.194,0.17881238341271832
2,0.1045,0.1783093173820378
4,0.1045,0.17843508388970794
24,0.2537,0.17969274896640924
112,0.194,0.1852264753038949
314,0.194,0.19792889257857793
434,0.2239,0.20547488303878567
138,0.194,0.18686143990360657
108,0.3284,0.18497494228855466
175,0.2239,0.18918812029550397
170,0.3881,0.18887370402632864
190,0.2537,0.19013136910302994
153,0.2836,0.18780468871113254
188,0.4179,0.1900056025953598
277,0.194,0.19560221218668053
548,0.1045,0.21264357397598302
564,0.194,0.21364970603734404
355,0.194,0.20050710598581556
280,0.0896,0.19579086194818573
189,0.0896,0.19006848584919486
141,0.2239,0.18705008966511177
66,0.1642,0.18233384562748195
35,0.2239,0.18038446475859493
8,0.194,0.1786866169050482
8,0.0,0.1786866169050482
9,0.1343,0.17874950015888327
3,0.1045,0.1783722006358729
25,0.0896,0.1797556322202443
117,0.0896,0.18554089157307022
313,0.1343,0.19786600932474285
531,0.2239,0.21157455866078692
234,0.0896,0.19289823227177277
135,0.0896,0.1866727901421014
140,0.0896,0.1869872064112767
210,0.1343,0.19138903417973122
202,0.1343,0.1908859681490507
168,0.1642,0.1887479375186585
182,0.2537,0.18962830307234943
299,0.2836,0.19698564377105196
601,0.2239,0.21597638642924144
517,0.2239,0.210694193107096
405,0.1343,0.2036512686775688
340,0.1642,0.19956385717828962
236,0.1343,0.1930239987794429
174,0.2537,0.1891252370416689
86,0.1343,0.18359151070418323
45,0.1343,0.1810132972969456
16,0.1343,0.1791896829357287
14,0.1045,0.17906391642805858
4,0.0896,0.17843508388970794
2,0.0,0.1783093173820378
27,0.0896,0.17988139872791442
98,0.0896,0.184346109750204
286,0.2537,0.19616816147119612
489,0.1642,0.20893346199971422
216,0.1642,0.1917663337027416
143,0.2836,0.1871758561727819
160,0.2239,0.188244871487978
194,0.3284,0.1903829021183702
197,0.2836,0.19057155187987537
189,0.2836,0.19006848584919486
141,0.2836,0.18705008966511177
291,0.3582,0.19648257774037145
494,0.2836,0.20924787826888952
478,0.3284,0.2082417462075285
378,0.3284,0.20195342082402204
322,0.1642,0.19843195860925844
223,0.0896,0.19220651647958706
180,0.1343,0.1895025365646793
90,0.194,0.18384304371952348
69,0.2537,0.18252249538898713
50,0.2985,0.1813277135661209
18,0.2239,0.17931544944339883
12,0.0896,0.17893814992038845
7,0.1343,0.17862373365121315
31,0.2836,0.18013293174325468
81,0.0896,0.18327709443500792
249,0.1642,0.19384148107929874
418,0.2836,0.20446875097742462
227,0.2836,0.1924580494949273
153,0.3881,0.18780468871113254
166,0.3284,0.18862217101098838
243,0.2985,0.19346418155628836
209,0.194,0.19132615092589617
239,0.2537,0.19321264854094808
356,0.2836,0.20056998923965064
419,0.3881,0.2045316342312597
491,0.3881,0.20905922850738434
399,0.2985,0.2032739691545584
279,0.2537,0.19572797869435066
144,0.2239,0.18723873942661698
151,0.1045,0.1876789222034624
141,0.1343,0.18705008966511177
127,0.1343,0.18616972411142088
94,0.1343,0.18409457673486374
55,0.194,0.18164212983529623
48,0.194,0.18120194705845077
15,0.2239,0.17912679968189366
4,0.2537,0.17843508388970794
7,0.2239,0.17862373365121315
19,0.2537,0.1793783326972339
50,0.2537,0.1813277135661209
102,0.194,0.18459764276554427
177,0.2537,0.1893138868031741
276,0.2239,0.19553932893284548
349,0.2239,0.20012980646280518
358,0.2537,0.20069575574732076
385,0.2239,0.2023936036008675
382,0.2239,0.20220495383936232
374,0.2239,0.20170188780868178
402,0.2836,0.2034626189160636
341,0.2985,0.19962674043212467
385,0.2537,0.2023936036008675
252,0.194,0.19403013084080392
196,0.2239,0.19050866862604032
201,0.2985,0.19082308489521566
161,0.2239,0.18830775474181305
125,0.194,0.18604395760375075
83,0.2239,0.18340286094267805
66,0.1642,0.18233384562748195
61,0.1045,0.18201942935830662
26,0.1045,0.17981851547407937
23,0.0896,0.17962986571257417
6,0.1642,0.17856085039737807
15,0.194,0.17912679968189366
30,0.2537,0.18007004848941963
96,0.2239,0.18422034324253386
152,0.2537,0.1877418054572975
251,0.2239,0.19396724758696887
319,0.2836,0.19824330884775326
402,0.2239,0.2034626189160636
418,0.2836,0.20446875097742462
351,0.2836,0.2002555729704753
376,0.2985,0.2018276543163519
361,0.2836,0.20088440550882597
383,0.2836,0.20226783709319737
328,0.2836,0.19880925813226882
287,0.2537,0.1962310447250312
219,0.194,0.1919549834642468
229,0.1642,0.19258381600259744
171,0.1343,0.18893658728016371
135,0.1642,0.1866727901421014
103,0.194,0.18466052601937932
79,0.1343,0.18315132792733776
45,0.194,0.1810132972969456
18,0.194,0.17931544944339883
6,0.1642,0.17856085039737807
7,0.1045,0.17862373365121315
16,0.0896,0.1791896829357287
31,0.0,0.18013293174325468
94,0.1045,0.18409457673486374
128,0.0896,0.18623260736525593
269,0.2537,0.19509914615600002
321,0.0,0.19836907535542336
366,0.1045,0.20119882177800127
350,0.0896,0.20019268971664025
327,0.0,0.19874637487843377
311,0.2537,0.19774024281707273
309,0.2836,0.1976144763094026
304,0.2239,0.1973000600402273
249,0.1642,0.19384148107929874
225,0.1045,0.19233228298725719
237,0.0,0.19308688203327795
149,0.1343,0.18755315569579228
106,0.1642,0.18484917578088453
48,0.1045,0.18120194705845077
29,0.0896,0.18000716523558455
17,0.0896,0.17925256618956378
12,0.1343,0.17893814992038845
4,0.0,0.17843508388970794
3,0.0896,0.1783722006358729
26,0.0896,0.17981851547407937
109,0.0896,0.1850378255423897
235,0.1045,0.19296111552560782
406,0.1343,0.20371415193140385
175,0.1343,0.18918812029550397
109,0.1343,0.1850378255423897
106,0.0,0.18484917578088453
162,0.1343,0.18837063799564813
147,0.1642,0.18742738918812216
140,0.0,0.1869872064112767
175,0.1642,0.18918812029550397
249,0.1343,0.19384148107929874
495,0.2239,0.2093107615227246
417,0.194,0.20440586772358957
285,0.1045,0.19610527821736107
251,0.1045,0.19396724758696887
210,0.1045,0.19138903417973122
159,0.1642,0.18818198823414292
61,0.0896,0.18201942935830662
34,0.1642,0.18032158150475988
17,0.2537,0.17925256618956378
3,0.1642,0.1783722006358729
6,0.194,0.17856085039737807
4,0.2239,0.17843508388970794
21,0.0896,0.17950409920490404
128,0.0896,0.18623260736525593
284,0.1642,0.196042394963526
454,0.194,0.20673254811548694
207,0.2239,0.19120038441822604
115,0.2537,0.1854151250654001
112,0.2239,0.1852264753038949
169,0.0,0.1888108207724936
154,0.194,0.18786757196496762
145,0.2537,0.18730162268045203
152,0.2985,0.1877418054572975
266,0.2985,0.19491049639449484
486,0.2985,0.208744812238209
309,0.3881,0.1976144763094026
264,0.1642,0.19478472988682471
256,0.2537,0.19428166385614418
190,0.2836,0.19013136910302994
129,0.1343,0.186295490619091
69,0.1642,0.18252249538898713
42,0.3582,0.1808246475354404
15,0.1045,0.17912679968189366
6,0.0,0.17856085039737807
4,0.1045,0.17843508388970794
3,0.194,0.1783722006358729
31,0.2239,0.18013293174325468
113,0.1343,0.18528935855772996
304,0.2537,0.1973000600402273
467,0.2985,0.20755003041534278
225,0.3582,0.19233228298725719
139,0.4925,0.18692432315744165
165,0.3881,0.18855928775715333
232,0.4627,0.19277246576410265
203,0.3582,0.19094885140288578
185,0.3284,0.1898169528338546
188,0.3881,0.1900056025953598
318,0.4925,0.19818042559391819
572,0.5224,0.21415277206802455
525,0.3881,0.21119725913777654
379,0.2985,0.20201630407785712
337,0.194,0.1993752074167844
248,0.194,0.19377859782546367
155,0.2537,0.18793045521880267
112,0.2239,0.1852264753038949
68,0.2836,0.18245961213515208
22,0.3582,0.17956698245873912
12,0.2239,0.17893814992038845
5,0.2239,0.17849796714354302
6,0.3284,0.17856085039737807
28,0.3582,0.1799442819817495
106,0.2985,0.18484917578088453
277,0.2537,0.19560221218668053
502,0.3284,0.20975094429957003
230,0.1642,0.19264669925643252
161,0.2537,0.18830775474181305
192,0.3284,0.19025713561070007
259,0.2836,0.19447031361764938
248,0.2537,0.19377859782546367
240,0.2836,0.19327553179478316
212,0.2836,0.19151480068740134
349,0.3284,0.20012980646280518
558,0.2836,0.21327240651433366
564,0.2985,0.21364970603734404
391,0.2836,0.20277090312387788
293,0.1642,0.19660834424804158
247,0.1045,0.19371571457162862
171,0.0,0.18893658728016371
171,0.1045,0.18893658728016371
93,0.0,0.18403169348102869
94,0.1045,0.18409457673486374
59,0.194,0.1818936628506365
18,0.1045,0.17931544944339883
15,0.0896,0.17912679968189366
8,0.0,0.1786866169050482
28,0.0,0.1799442819817495
87,0.0,0.1836543939580183
125,0.0896,0.18604395760375075
224,0.1343,0.19226939973342214
317,0.1045,0.1981175423400831
369,0.1343,0.20138747153950648
420,0.1642,0.20459451748509477
456,0.1343,0.20685831462315707
451,0.2239,0.20654389835398176
404,0.4179,0.20358838542373373
440,0.1343,0.20585218256179605
344,0.2537,0.19981539019362987
341,0.1642,0.19962674043212467
285,0.0896,0.19610527821736107
239,0.0896,0.19321264854094808
185,0.1045,0.1898169528338546
190,0.2239,0.19013136910302994
150,0.0,0.18761603894962736
113,0.0896,0.18528935855772996
96,0.1642,0.18422034324253386
64,0.1642,0.18220807911981182
47,0.1642,0.18113906380461572
12,0.1642,0.17893814992038845
6,0.1343,0.17856085039737807
21,0.1045,0.17950409920490404
27,0.2537,0.17988139872791442
98,0.2537,0.184346109750204
164,0.194,0.18849640450331825
251,0.0896,0.19396724758696887
335,0.1045,0.19924944090911428
335,0.1045,0.19924944090911428
367,0.1045,0.20126170503183635
385,0.1642,0.2023936036008675
417,0.0,0.20440586772358957
398,0.0896,0.20321108590072334
390,0.0,0.20270801987004283
363,0.1045,0.20101017201649607
357,0.1642,0.2006328724934857
279,0.194,0.19572797869435066
165,0.1642,0.18855928775715333
130,0.2239,0.18635837387292606
86,0.1343,0.18359151070418323
29,0.1343,0.18000716523558455
14,0.1343,0.17906391642805858
8,0.1045,0.1786866169050482
5,0.0,0.17849796714354302
8,0.1045,0.1786866169050482
31,0.0896,0.18013293174325468
112,0.0,0.1852264753038949
299,0.1045,0.19698564377105196
438,0.0896,0.20572641605412592
188,0.1642,0.1900056025953598
95,0.2239,0.1841574599886988
111,0.1343,0.18516359205005983
153,0.1642,0.18780468871113254
180,0.0,0.1895025365646793
145,0.1343,0.18730162268045203
165,0.194,0.18855928775715333
267,0.1343,0.1949733796483299
579,0.2836,0.21459295484487
556,0.1343,0.21314664000666353
407,0.194,0.20377703518523893
336,0.1343,0.19931232416294933
189,0.0896,0.19006848584919486
173,0.0896,0.18906235378783384
60,0.0896,0.18195654610447154
20,0.0896,0.179441215951069
4,0.1343,0.17843508388970794
5,0.0896,0.17849796714354302
2,0.0896,0.1783093173820378
5,0.1343,0.17849796714354302
32,0.1642,0.18019581499708975
126,0.1343,0.1861068408575858
334,0.194,0.1991865576552792
477,0.1343,0.20817886295369342
217,0.2239,0.19182921695657668
123,0.194,0.18591819109608063
151,0.2537,0.1876789222034624
183,0.2836,0.18969118632618448
196,0.2537,0.19050866862604032
146,0.2836,0.1873645059342871
183,0.3284,0.18969118632618448
308,0.2239,0.19755159305556755
539,0.2537,0.21207762469146743
551,0.2836,0.2128322237374882
424,0.2537,0.20484605050043503
346,0.1343,0.1999411567013
218,0.1343,0.19189210021041173
153,0.1343,0.18780468871113254
90,0.1045,0.18384304371952348
41,0.1343,0.18076176428160534
23,0.0,0.17962986571257417
7,0.0896,0.17862373365121315
3,0.0896,0.1783722006358729
6,0.0,0.17856085039737807
21,0.0,0.17950409920490404
116,0.1343,0.18547800831923517
353,0.1045,0.20038133947814543
481,0.1642,0.20843039596903368
202,0.1642,0.1908859681490507
90,0.2239,0.18384304371952348
134,0.194,0.1866099068882663
149,0.1343,0.18755315569579228
136,0.0,0.18673567339593644
155,0.2537,0.18793045521880267
128,0.1642,0.18623260736525593
233,0.2239,0.1928353490179377
506,0.2239,0.21000247731491029
459,0.2239,0.20704696438466227
384,0.1343,0.20233072034703242
280,0.1343,0.19579086194818573
202,0.1343,0.1908859681490507
176,0.1642,0.18925100354933902
116,0.194,0.18547800831923517
47,0.1343,0.18113906380461572
16,0.1045,0.1791896829357287
6,0.1642,0.17856085039737807
2,0.1045,0.1783093173820378
6,0.0896,0.17856085039737807
20,0.0,0.179441215951069
118,0.0896,0.1856037748269053
314,0.1343,0.19792889257857793
432,0.1045,0.20534911653111554
168,0.0,0.1887479375186585
94,0.2836,0.18409457673486374
118,0.2239,0.1856037748269053
140,0.194,0.1869872064112767
136,0.0896,0.18673567339593644
118,0.194,0.1856037748269053
104,0.1642,0.1847234092732144
200,0.1343,0.19076020164138058
409,0.2537,0.20390280169290906
466,0.2836,0.20748714716150773
326,0.3284,0.1986834916245987
254,0.194,0.19415589734847405
171,0.0,0.18893658728016371
153,0.1642,0.18780468871113254
97,0.1642,0.18428322649636894
69,0.2239,0.18252249538898713
23,0.2239,0.17962986571257417
13,0.1642,0.17900103317422353
6,0.1642,0.17856085039737807
4,0.1642,0.17843508388970794
28,0.1642,0.1799442819817495
104,0.0896,0.1847234092732144
267,0.1045,0.1949733796483299
452,0.1343,0.20660678160781681
213,0.0,0.19157768394123642
111,0.0,0.18516359205005983
153,0.0,0.18780468871113254
207,0.1343,0.19120038441822604
189,0.1045,0.19006848584919486
165,0.0,0.18855928775715333
212,0.1045,0.19151480068740134
285,0.2985,0.19610527821736107
517,0.2239,0.210694193107096
463,0.2239,0.20729849740000253
306,0.194,0.19742582654789742
250,0.1045,0.1939043643331338
218,0.1343,0.19189210021041173
185,0.2537,0.1898169528338546
146,0.1642,0.1873645059342871
117,0.1343,0.18554089157307022
77,0.0896,0.18302556141966764
60,0.1045,0.18195654610447154
28,0.0896,0.1799442819817495
13,0.0896,0.17900103317422353
16,0.1343,0.1791896829357287
40,0.1343,0.18069888102777026
68,0.194,0.18245961213515208
143,0.194,0.1871758561727819
230,0.1343,0.19264669925643252
264,0.1642,0.19478472988682471
325,0.1343,0.19862060837076365
347,0.2239,0.20000403995513505
387,0.194,0.20251937010853763
380,0.1045,0.20207918733169217
374,0.1045,0.20170188780868178
394,0.194,0.2029595528853831
337,0.1642,0.1993752074167844
286,0.1343,0.19616816147119612
264,0.194,0.19478472988682471
275,0.2537,0.1954764456790104
220,0.2239,0.19201786671808185
190,0.2239,0.19013136910302994
131,0.1045,0.18642125712676114
119,0.2239,0.18566665808074034
93,0.1045,0.18403169348102869
66,0.2537,0.18233384562748195
28,0.2836,0.1799442819817495
14,0.1642,0.17906391642805858
10,0.2239,0.17881238341271832
14,0.1045,0.17906391642805858
34,0.1045,0.18032158150475988
92,0.0,0.1839688102271936
182,0.0,0.18962830307234943
311,0.0896,0.19774024281707273
367,0.1045,0.20126170503183635
420,0.0,0.20459451748509477
373,0.2836,0.20163900455484673
315,0.2537,0.19799177583241298
360,0.2985,0.2008215222549909
350,0.2836,0.20019268971664025
252,0.2836,0.19403013084080392
256,0.1642,0.19428166385614418
223,0.1045,0.19220651647958706
206,0.1642,0.19113750116439096
140,0.1045,0.1869872064112767
128,0.1343,0.18623260736525593
107,0.194,0.18491205903471958
28,0.1343,0.1799442819817495
16,0.2239,0.1791896829357287
10,0.2836,0.17881238341271832
7,0.4925,0.17862373365121315
4,0.2985,0.17843508388970794
29,0.3881,0.18000716523558455
105,0.4179,0.18478629252704945
328,0.3582,0.19880925813226882
476,0.4478,0.20811597969985837
224,0.3582,0.19226939973342214
118,0.3284,0.1856037748269053
159,0.2985,0.18818198823414292
196,0.2836,0.19050866862604032
227,0.0,0.1924580494949273
200,0.2537,0.19076020164138058
185,0.4478,0.1898169528338546
326,0.4179,0.1986834916245987
601,0.3284,0.21597638642924144
586,0.3582,0.21503313762171544
423,0.2836,0.20478316724659995
331,0.2537,0.19899790789377403
218,0.2537,0.19189210021041173
134,0.2239,0.1866099068882663
89,0.194,0.18378016046568843
31,0.194,0.18013293174325468
13,0.2537,0.17900103317422353
10,0.2836,0.17881238341271832
2,0.3284,0.1783093173820378
3,0.2537,0.1783722006358729
26,0.3284,0.17981851547407937
113,0.2985,0.18528935855772996
365,0.4179,0.20113593852416622
486,0.3881,0.208744812238209
193,0.194,0.19032001886453512
130,0.2239,0.18635837387292606
143,0.2836,0.1871758561727819
169,0.3582,0.1888108207724936
209,0.2239,0.19132615092589617
159,0.194,0.18818198823414292
178,0.1642,0.18937677005700915
330,0.194,0.19893502463993895
569,0.2836,0.21396412230651937
538,0.3284,0.21201474143763238
386,0.3582,0.20245648685470258
297,0.1642,0.19685987726338183
243,0.2985,0.19346418155628836
188,0.2239,0.1900056025953598
110,0.2239,0.18510070879622478
52,0.3582,0.18145348007379103
14,0.2836,0.17906391642805858
9,0.2239,0.17874950015888327
1,0.2537,0.17824643412820276
4,0.2836,0.17843508388970794
21,0.2836,0.17950409920490404
121,0.2537,0.1857924245884105
370,0.1343,0.20145035479334153
498,0.1343,0.20949941128422978
207,0.0,0.19120038441822604
135,0.1642,0.1866727901421014
164,0.0,0.18849640450331825
211,0.2239,0.1914519174335663
189,0.2836,0.19006848584919486
178,0.0,0.18937677005700915
164,0.0,0.18849640450331825
312,0.1343,0.1978031260709078
638,0.1045,0.2183030668211388
607,0.1343,0.2163536859522518
416,0.2836,0.2043429844697545
330,0.1642,0.19893502463993895
257,0.2239,0.19434454710997925
175,0.1045,0.18918812029550397
107,0.0,0.18491205903471958
47,0.1045,0.18113906380461572
17,0.0,0.17925256618956378
5,0.0896,0.17849796714354302
4,0.0896,0.17843508388970794
6,0.1045,0.17856085039737807
25,0.194,0.1797556322202443
112,0.1642,0.1852264753038949
188,0.1642,0.1900056025953598
388,0.1343,0.2025822533623727
261,0.194,0.1945960801253195
121,0.2537,0.1857924245884105
150,0.2985,0.18761603894962736
206,0.3881,0.19113750116439096
151,0.2537,0.1876789222034624
153,0.3284,0.18780468871113254
159,0.2985,0.18818198823414292
294,0.194,0.19667122750187663
272,0.1045,0.19528779591750522
325,0.2239,0.19862060837076365
327,0.2836,0.19874637487843377
201,0.3284,0.19082308489521566
188,0.2537,0.1900056025953598
151,0.2537,0.1876789222034624
16,0.2537,0.1791896829357287
24,0.0896,0.17969274896640924
23,0.1343,0.17962986571257417
13,0.1045,0.17900103317422353
6,0.1045,0.17856085039737807
6,0.1343,0.17856085039737807
13,0.0,0.17900103317422353
97,0.0,0.18428322649636894
250,0.0,0.1939043643331338
454,0.0,0.20673254811548694
224,0.194,0.19226939973342214
170,0.194,0.18887370402632864
181,0.2537,0.18956541981851435
243,0.2537,0.19346418155628836
204,0.2836,0.19101173465672083
215,0.194,0.19170345044890655
243,0.2239,0.19346418155628836
355,0.1642,0.20050710598581556
552,0.194,0.21289510699132327
450,0.194,0.2064810151001467
328,0.2537,0.19880925813226882
232,0.1045,0.19277246576410265
208,0.0896,0.1912632676720611
175,0.1343,0.18918812029550397
178,0.1343,0.18937677005700915
104,0.1343,0.1847234092732144
95,0.1045,0.1841574599886988
53,0.0,0.1815163633276261
20,0.0896,0.179441215951069
5,0.0896,0.17849796714354302
7,0.0,0.17862373365121315
27,0.1045,0.17988139872791442
57,0.1343,0.18176789634296636
131,0.0896,0.18642125712676114
218,0.2239,0.19189210021041173
244,0.194,0.1935270648101234
404,0.1343,0.20358838542373373
420,0.0896,0.20459451748509477
327,0.0,0.19874637487843377
334,0.2836,0.1991865576552792
367,0.1343,0.20126170503183635
468,0.2239,0.20761291366917786
449,0.1642,0.20641813184631164
381,0.194,0.20214207058552724
326,0.1045,0.1986834916245987
188,0.1343,0.1900056025953598
183,0.1045,0.18969118632618448
161,0.1343,0.18830775474181305
150,0.0,0.18761603894962736
89,0.0,0.18378016046568843
76,0.0896,0.1829626781658326
72,0.0896,0.18271114515049233
30,0.1343,0.18007004848941963
17,0.1343,0.17925256618956378
19,0.0,0.1793783326972339
33,0.1642,0.1802586982509248
71,0.1642,0.18264826189665725
84,0.1045,0.1834657441965131
169,0.1045,0.1888108207724936
244,0.1045,0.1935270648101234
377,0.0896,0.201890537570187
396,0.0896,0.20308531939305322
363,0.0,0.20101017201649607
317,0.1045,0.1981175423400831
362,0.1045,0.20094728876266102
378,0.0,0.20195342082402204
397,0.0,0.20314820264688827
296,0.0896,0.19679699400954676
311,0.1343,0.19774024281707273
232,0.194,0.19277246576410265
167,0.1343,0.18868505426482346
152,0.2239,0.1877418054572975
92,0.194,0.1839688102271936
26,0.1642,0.17981851547407937
12,0.0896,0.17893814992038845
2,0.0896,0.1783093173820378
1,0.0,0.17824643412820276
3,0.1642,0.1783722006358729
3,0.1343,0.1783722006358729
26,0.1343,0.17981851547407937
46,0.194,0.18107618055078065
221,0.194,0.19208074997191693
219,0.2537,0.1919549834642468
91,0.2537,0.18390592697335856
94,0.1045,0.18409457673486374
162,0.1045,0.18837063799564813
179,0.1045,0.18943965331084422
175,0.1045,0.18918812029550397
205,0.1343,0.1910746179105559
299,0.1642,0.19698564377105196
565,0.0,0.2137125892911791
538,0.2537,0.21201474143763238
431,0.2239,0.20528623327728046
316,0.2239,0.19805465908624806
206,0.1642,0.19113750116439096
130,0.2239,0.18635837387292606
60,0.2537,0.18195654610447154
33,0.1642,0.1802586982509248
14,0.1642,0.17906391642805858
6,0.1642,0.17856085039737807
2,0.1642,0.1783093173820378
9,0.1045,0.17874950015888327
25,0.1343,0.1797556322202443
115,0.1343,0.1854151250654001
309,0.0,0.1976144763094026
401,0.1045,0.20339973566222852
275,0.2537,0.1954764456790104
161,0.194,0.18830775474181305
171,0.1642,0.18893658728016371
189,0.1642,0.19006848584919486
207,0.1642,0.19120038441822604
152,0.2239,0.1877418054572975
170,0.2537,0.18887370402632864
335,0.2239,0.19924944090911428
572,0.2239,0.21415277206802455
536,0.2537,0.21188897492996223
425,0.2239,0.20490893375427008
326,0.2239,0.1986834916245987
229,0.194,0.19258381600259744
109,0.1045,0.1850378255423897
64,0.1045,0.18220807911981182
33,0.194,0.1802586982509248
21,0.1343,0.17950409920490404
7,0.0,0.17862373365121315
7,0.1343,0.17862373365121315
11,0.0,0.1788752666665534
23,0.0,0.17962986571257417
122,0.0,0.18585530784224555
311,0.0,0.19774024281707273
423,0.1045,0.20478316724659995
219,0.1642,0.1919549834642468
135,0.2537,0.1866727901421014
145,0.1642,0.18730162268045203
188,0.2239,0.1900056025953598
147,0.2537,0.18742738918812216
145,0.2836,0.18730162268045203
146,0.2836,0.1873645059342871
258,0.3284,0.1944074303638143
529,0.3881,0.2114487921531168
513,0.2537,0.21044266009175575
342,0.2537,0.19968962368595972
282,0.1343,0.19591662845585586
247,0.1642,0.19371571457162862
148,0.194,0.18749027244195723
105,0.2239,0.18478629252704945
49,0.2239,0.18126483031228585
31,0.2239,0.18013293174325468
4,0.2239,0.17843508388970794
5,0.1642,0.17849796714354302
7,0.1343,0.17862373365121315
24,0.1642,0.17969274896640924
100,0.1642,0.18447187625787415
327,0.1343,0.19874637487843377
432,0.194,0.20534911653111554
227,0.1343,0.1924580494949273
127,0.1343,0.18616972411142088
136,0.2537,0.18673567339593644
160,0.2836,0.188244871487978
186,0.2836,0.18987983608768969
149,0.2985,0.18755315569579228
189,0.3582,0.19006848584919486
275,0.2985,0.1954764456790104
569,0.3582,0.21396412230651937
540,0.4179,0.21214050794530248
400,0.3582,0.20333685240839347
352,0.2239,0.20031845622431038
234,0.194,0.19289823227177277
162,0.2239,0.18837063799564813
105,0.2836,0.18478629252704945
63,0.194,0.18214519586597674
28,0.3284,0.1799442819817495
14,0.3284,0.17906391642805858
5,0.1642,0.17849796714354302
9,0.0896,0.17874950015888327
20,0.0896,0.179441215951069
91,0.1343,0.18390592697335856
268,0.2239,0.19503626290216497
466,0.2239,0.20748714716150773
231,0.1343,0.19270958251026757
145,0.2836,0.18730162268045203
203,0.3284,0.19094885140288578
201,0.2836,0.19082308489521566
221,0.2239,0.19208074997191693
229,0.2836,0.19258381600259744
216,0.3881,0.1917663337027416
327,0.4179,0.19874637487843377
557,0.2537,0.21320952326049858
452,0.2985,0.20660678160781681
385,0.2239,0.2023936036008675
288,0.1642,0.19629392797886624
233,0.1343,0.1928353490179377
167,0.0,0.18868505426482346
