hum,hr,Predicted Y
0.88,4,9.041942477175345
0.88,5,9.041942477175345
0.88,6,9.041942477175345
0.94,7,8.447378759423282
0.88,8,9.041942477175345
0.88,9,9.041942477175345
0.83,10,9.537412241968733
0.83,11,9.537412241968733
0.74,12,10.42925781859683
0.66,13,11.222009442266248
0.62,14,11.618385254100957
0.59,15,11.91566711297699
0.59,16,11.91566711297699
0.66,17,11.222009442266248
0.7,18,10.82563363043154
0.74,19,10.42925781859683
0.7,20,10.82563363043154
0.74,21,10.42925781859683
0.79,22,9.933788053803443
0.74,23,10.42925781859683
0.78,0,10.032882006762119
0.78,1,10.032882006762119
0.78,2,10.032882006762119
0.78,3,10.032882006762119
0.83,4,9.537412241968733
0.89,5,8.942848524216668
0.83,6,9.537412241968733
0.79,7,9.933788053803443
0.74,8,10.42925781859683
0.79,9,9.933788053803443
0.7,10,10.82563363043154
0.7,11,10.82563363043154
0.59,12,11.91566711297699
0.56,13,12.212948971853022
0.52,14,12.609324783687732
0.56,15,12.212948971853022
0.59,16,11.91566711297699
0.55,17,12.3120429248117
0.59,18,11.91566711297699
0.52,19,12.609324783687732
0.74,20,10.42925781859683
0.79,21,9.933788053803443
0.79,22,9.933788053803443
0.79,23,9.933788053803443
0.79,0,9.933788053803443
0.74,1,10.42925781859683
0.74,2,10.42925781859683
0.74,3,10.42925781859683
0.79,4,9.933788053803443
0.74,5,10.42925781859683
0.74,6,10.42925781859683
0.74,7,10.42925781859683
0.7,8,10.82563363043154
0.7,9,10.82563363043154
0.66,10,11.222009442266248
0.66,11,11.222009442266248
0.66,12,11.222009442266248
0.62,13,11.618385254100957
0.66,14,11.222009442266248
0.52,15,12.609324783687732
0.62,16,11.618385254100957
0.7,17,10.82563363043154
0.7,18,10.82563363043154
0.7,19,10.82563363043154
0.74,20,10.42925781859683
0.74,21,10.42925781859683
0.74,22,10.42925781859683
0.74,23,10.42925781859683
0.79,0,9.933788053803443
0.83,1,9.537412241968733
0.83,2,9.537412241968733
0.83,3,9.537412241968733
0.83,4,9.537412241968733
0.89,5,8.942848524216668
0.83,6,9.537412241968733
0.83,7,9.537412241968733
0.74,8,10.42925781859683
0.62,9,11.618385254100957
0.43,10,13.501170360315829
0.38,11,13.996640125109217
0.41,12,13.699358266233183
0.36,13,14.19482803102657
0.43,14,13.501170360315829
0.34,15,14.393015936943925
0.33,16,14.492109889902602
0.37,17,14.095734078067892
0.37,18,14.095734078067892
0.4,19,13.79845221919186
0.45,20,13.302982454398474
0.48,21,13.005700595522441
0.48,22,13.005700595522441
0.51,23,12.70841873664641
0.47,0,13.10479454848112
0.5,1,12.807512689605087
0.5,2,12.807512689605087
0.57,3,12.113855018894345
0.57,4,12.113855018894345
0.61,5,11.717479207059636
0.57,6,12.113855018894345
0.57,7,12.113855018894345
0.48,8,13.005700595522441
0.45,9,13.302982454398474
0.45,10,13.302982454398474
0.42,11,13.600264313274506
0.4,12,13.79845221919186
0.4,13,13.79845221919186
0.45,14,13.302982454398474
0.45,15,13.302982454398474
0.43,16,13.501170360315829
0.42,17,13.600264313274506
0.45,18,13.302982454398474
0.48,19,13.005700595522441
0.48,20,13.005700595522441
0.51,21,12.70841873664641
0.47,22,13.10479454848112
0.5,23,12.807512689605087
0.53,0,12.510230830729054
0.53,1,12.510230830729054
0.57,2,12.113855018894345
0.64,3,11.420197348183603
0.64,4,11.420197348183603
0.64,5,11.420197348183603
0.64,6,11.420197348183603
0.61,7,11.717479207059636
0.61,8,11.717479207059636
0.54,9,12.411136877770378
0.48,10,13.005700595522441
0.45,11,13.302982454398474
0.4,12,13.79845221919186
0.4,13,13.79845221919186
0.4,14,13.79845221919186
0.4,15,13.79845221919186
0.42,16,13.600264313274506
0.42,17,13.600264313274506
0.45,18,13.302982454398474
0.48,19,13.005700595522441
0.48,20,13.005700595522441
0.54,21,12.411136877770378
0.51,22,12.70841873664641
0.54,23,12.411136877770378
0.73,0,10.528351771555506
0.78,1,10.032882006762119
0.78,2,10.032882006762119
0.78,3,10.032882006762119
0.83,4,9.537412241968733
0.83,5,9.537412241968733
0.78,6,10.032882006762119
0.73,7,10.528351771555506
0.74,8,10.42925781859683
0.54,9,12.411136877770378
0.54,10,12.411136877770378
0.58,11,12.01476106593567
0.54,12,12.411136877770378
0.58,13,12.01476106593567
0.58,14,12.01476106593567
0.55,15,12.3120429248117
0.55,16,12.3120429248117
0.55,17,12.3120429248117
0.51,18,12.70841873664641
0.62,19,11.618385254100957
0.65,20,11.321103395224926
0.65,21,11.321103395224926
0.69,22,10.924727583390217
0.69,23,10.924727583390217
0.78,0,10.032882006762119
0.74,1,10.42925781859683
0.74,2,10.42925781859683
0.74,3,10.42925781859683
0.74,4,10.42925781859683
0.78,5,10.032882006762119
0.83,6,9.537412241968733
0.83,7,9.537412241968733
0.79,8,9.933788053803443
0.7,9,10.82563363043154
0.49,10,12.906606642563764
0.46,11,13.203888501439796
0.47,12,13.10479454848112
0.44,13,13.40207640735715
0.44,14,13.40207640735715
0.41,15,13.699358266233183
0.47,16,13.10479454848112
0.56,17,12.212948971853022
0.55,18,12.3120429248117
0.58,19,12.01476106593567
0.62,20,11.618385254100957
0.66,21,11.222009442266248
0.7,22,10.82563363043154
0.7,23,10.82563363043154
0.79,0,9.933788053803443
0.79,1,9.933788053803443
0.83,2,9.537412241968733
0.83,3,9.537412241968733
0.83,4,9.537412241968733
0.83,5,9.537412241968733
0.69,6,10.924727583390217
0.54,7,12.411136877770378
0.48,8,13.005700595522441
0.45,9,13.302982454398474
0.42,10,13.600264313274506
0.35,11,14.293921983985248
0.35,12,14.293921983985248
0.31,13,14.690297795819957
0.31,14,14.690297795819957
0.3,15,14.789391748778634
0.3,16,14.789391748778634
0.26,17,15.185767560613344
0.29,18,14.888485701737313
0.35,19,14.293921983985248
0.37,20,14.095734078067892
0.39,21,13.897546172150538
0.42,22,13.600264313274506
0.47,23,13.10479454848112
0.5,0,12.807512689605087
0.53,1,12.510230830729054
0.57,2,12.113855018894345
0.6,3,11.816573160018313
0.64,4,11.420197348183603
0.64,5,11.420197348183603
0.64,6,11.420197348183603
0.61,7,11.717479207059636
0.47,8,13.10479454848112
0.42,9,13.600264313274506
0.42,10,13.600264313274506
0.37,11,14.095734078067892
0.35,12,14.293921983985248
0.33,13,14.492109889902602
0.31,14,14.690297795819957
0.25,15,15.284861513572022
0.26,16,15.185767560613344
0.27,17,15.086673607654667
0.29,18,14.888485701737313
0.33,19,14.492109889902602
0.33,20,14.492109889902602
0.37,21,14.095734078067892
0.42,22,13.600264313274506
0.5,23,12.807512689605087
0.5,0,12.807512689605087
0.5,1,12.807512689605087
0.69,2,10.924727583390217
0.53,3,12.510230830729054
0.57,4,12.113855018894345
0.64,5,11.420197348183603
0.61,6,11.717479207059636
0.54,7,12.411136877770378
0.42,8,13.600264313274506
0.35,9,14.293921983985248
0.33,10,14.492109889902602
0.26,11,15.185767560613344
0.26,12,15.185767560613344
0.24,13,15.383955466530699
0.23,14,15.483049419489376
0.21,15,15.68123732540673
0.17,16,16.07761313724144
0.21,17,15.68123732540673
0.24,18,15.383955466530699
0.25,19,15.284861513572022
0.42,20,13.600264313274506
0.45,21,13.302982454398474
0.42,22,13.600264313274506
0.47,23,13.10479454848112
0.47,0,13.10479454848112
0.54,1,12.411136877770378
0.53,2,12.510230830729054
0.53,3,12.510230830729054
0.61,4,11.717479207059636
0.73,5,10.528351771555506
0.69,6,10.924727583390217
0.65,7,11.321103395224926
0.57,8,12.113855018894345
0.51,9,12.70841873664641
0.36,10,14.19482803102657
0.36,11,14.19482803102657
0.3,12,14.789391748778634
0.3,13,14.789391748778634
0.2,14,15.78033127836541
0.19,15,15.879425231324086
0.22,16,15.582143372448053
0.3,17,14.789391748778634
0.3,18,14.789391748778634
0.33,19,14.492109889902602
0.45,20,13.302982454398474
0.48,21,13.005700595522441
0.51,22,12.70841873664641
0.54,23,12.411136877770378
0.58,0,12.01476106593567
0.61,1,11.717479207059636
0.58,2,12.01476106593567
0.65,3,11.321103395224926
0.65,4,11.321103395224926
0.83,5,9.537412241968733
0.94,6,8.447378759423282
0.89,7,8.942848524216668
0.79,8,9.933788053803443
0.74,9,10.42925781859683
0.66,10,11.222009442266248
0.62,11,11.618385254100957
0.55,12,12.3120429248117
0.59,13,11.91566711297699
0.56,14,12.212948971853022
0.53,15,12.510230830729054
0.53,16,12.510230830729054
0.49,17,12.906606642563764
0.49,18,12.906606642563764
0.83,19,9.537412241968733
0.83,20,9.537412241968733
0.83,21,9.537412241968733
0.78,22,10.032882006762119
0.83,23,9.537412241968733
0.83,0,9.537412241968733
0.83,1,9.537412241968733
0.83,2,9.537412241968733
0.78,3,10.032882006762119
0.78,4,10.032882006762119
0.83,5,9.537412241968733
0.89,6,8.942848524216668
0.83,7,9.537412241968733
0.74,8,10.42925781859683
0.66,9,11.222009442266248
0.55,10,12.3120429248117
0.55,11,12.3120429248117
0.52,12,12.609324783687732
0.49,13,12.906606642563764
0.46,14,13.203888501439796
0.43,15,13.501170360315829
0.41,16,13.699358266233183
0.46,17,13.203888501439796
0.46,18,13.203888501439796
0.49,19,12.906606642563764
0.55,20,12.3120429248117
0.62,21,11.618385254100957
0.62,22,11.618385254100957
0.7,23,10.82563363043154
0.65,0,11.321103395224926
0.65,1,11.321103395224926
0.74,2,10.42925781859683
0.74,3,10.42925781859683
0.69,4,10.924727583390217
0.69,5,10.924727583390217
0.74,6,10.42925781859683
0.65,7,11.321103395224926
0.62,8,11.618385254100957
0.58,9,12.01476106593567
0.52,10,12.609324783687732
0.46,11,13.203888501439796
0.43,12,13.501170360315829
0.43,13,13.501170360315829
0.49,14,12.906606642563764
0.43,15,13.501170360315829
0.46,16,13.203888501439796
0.46,17,13.203888501439796
0.55,18,12.3120429248117
0.59,19,11.91566711297699
0.66,20,11.222009442266248
0.62,21,11.618385254100957
0.66,22,11.222009442266248
0.66,23,11.222009442266248
0.74,0,10.42925781859683
0.74,1,10.42925781859683
0.79,2,9.933788053803443
0.79,3,9.933788053803443
0.83,4,9.537412241968733
0.83,5,9.537412241968733
0.79,6,9.933788053803443
0.79,7,9.933788053803443
0.74,8,10.42925781859683
0.79,9,9.933788053803443
0.79,10,9.933788053803443
0.74,11,10.42925781859683
0.66,12,11.222009442266248
0.7,13,10.82563363043154
0.66,14,11.222009442266248
0.7,15,10.82563363043154
0.7,16,10.82563363043154
0.59,17,11.91566711297699
0.62,18,11.618385254100957
0.7,19,10.82563363043154
0.74,20,10.42925781859683
0.79,21,9.933788053803443
0.79,22,9.933788053803443
0.83,23,9.537412241968733
0.89,0,8.942848524216668
0.89,1,8.942848524216668
0.89,2,8.942848524216668
0.94,3,8.447378759423282
0.89,4,8.942848524216668
0.89,5,8.942848524216668
0.89,6,8.942848524216668
0.89,7,8.942848524216668
0.79,8,9.933788053803443
0.7,9,10.82563363043154
0.62,10,11.618385254100957
0.52,11,12.609324783687732
0.41,12,13.699358266233183
0.41,13,13.699358266233183
0.41,14,13.699358266233183
0.41,15,13.699358266233183
0.39,16,13.897546172150538
0.36,17,14.19482803102657
0.44,18,13.40207640735715
0.52,19,12.609324783687732
0.58,20,12.01476106593567
0.62,21,11.618385254100957
0.62,22,11.618385254100957
0.66,23,11.222009442266248
0.66,0,11.222009442266248
0.79,1,9.933788053803443
0.74,2,10.42925781859683
0.79,3,9.933788053803443
0.79,4,9.933788053803443
0.79,5,9.933788053803443
0.74,6,10.42925781859683
0.79,7,9.933788053803443
0.74,8,10.42925781859683
0.7,9,10.82563363043154
0.7,10,10.82563363043154
0.74,11,10.42925781859683
0.7,12,10.82563363043154
0.66,13,11.222009442266248
0.63,14,11.519291301142282
0.63,15,11.519291301142282
0.83,16,9.537412241968733
0.89,17,8.942848524216668
0.83,18,9.537412241968733
0.83,19,9.537412241968733
0.83,20,9.537412241968733
0.83,21,9.537412241968733
0.78,22,10.032882006762119
0.78,23,10.032882006762119
0.83,0,9.537412241968733
0.89,1,8.942848524216668
0.89,2,8.942848524216668
0.89,3,8.942848524216668
0.83,4,9.537412241968733
0.88,5,9.041942477175345
0.83,6,9.537412241968733
0.78,7,10.032882006762119
0.7,8,10.82563363043154
0.58,9,12.01476106593567
0.52,10,12.609324783687732
0.46,11,13.203888501439796
0.46,12,13.203888501439796
0.41,13,13.699358266233183
0.36,14,14.19482803102657
0.34,15,14.393015936943925
0.38,16,13.996640125109217
0.32,17,14.59120384286128
0.36,18,14.19482803102657
0.55,19,12.3120429248117
0.58,20,12.01476106593567
0.58,21,12.01476106593567
0.62,22,11.618385254100957
0.58,23,12.01476106593567
0.61,0,11.717479207059636
0.61,1,11.717479207059636
0.69,2,10.924727583390217
0.74,3,10.42925781859683
0.69,4,10.924727583390217
0.74,5,10.42925781859683
0.78,6,10.032882006762119
0.7,7,10.82563363043154
0.66,8,11.222009442266248
0.66,9,11.222009442266248
0.55,10,12.3120429248117
0.55,11,12.3120429248117
0.46,12,13.203888501439796
0.46,13,13.203888501439796
0.41,14,13.699358266233183
0.39,15,13.897546172150538
0.41,16,13.699358266233183
0.36,17,14.19482803102657
0.43,18,13.501170360315829
0.49,19,12.906606642563764
0.55,20,12.3120429248117
0.62,21,11.618385254100957
0.66,22,11.222009442266248
0.66,23,11.222009442266248
0.65,0,11.321103395224926
0.61,1,11.717479207059636
0.61,2,11.717479207059636
0.65,3,11.321103395224926
0.74,4,10.42925781859683
0.74,5,10.42925781859683
0.74,6,10.42925781859683
0.74,7,10.42925781859683
0.66,8,11.222009442266248
0.59,9,11.91566711297699
0.55,10,12.3120429248117
0.56,11,12.212948971853022
0.53,12,12.510230830729054
0.5,13,12.807512689605087
0.53,14,12.510230830729054
0.56,15,12.212948971853022
0.56,16,12.212948971853022
0.56,17,12.212948971853022
0.53,18,12.510230830729054
0.59,19,11.91566711297699
0.74,20,10.42925781859683
0.79,21,9.933788053803443
0.74,22,10.42925781859683
0.79,23,9.933788053803443
0.79,0,9.933788053803443
0.79,1,9.933788053803443
0.79,2,9.933788053803443
0.79,3,9.933788053803443
0.79,4,9.933788053803443
0.79,5,9.933788053803443
0.58,6,12.01476106593567
0.55,7,12.3120429248117
0.58,8,12.01476106593567
0.55,9,12.3120429248117
0.52,10,12.609324783687732
0.52,11,12.609324783687732
0.44,12,13.40207640735715
0.47,13,13.10479454848112
0.42,14,13.600264313274506
0.42,15,13.600264313274506
0.44,16,13.40207640735715
0.44,17,13.40207640735715
0.47,18,13.10479454848112
0.44,19,13.40207640735715
0.43,20,13.501170360315829
0.43,21,13.501170360315829
0.46,22,13.203888501439796
0.52,23,12.609324783687732
0.62,0,11.618385254100957
0.55,1,12.3120429248117
0.55,2,12.3120429248117
0.58,3,12.01476106593567
0.58,4,12.01476106593567
0.58,5,12.01476106593567
0.58,6,12.01476106593567
0.55,7,12.3120429248117
0.49,8,12.906606642563764
0.41,9,13.699358266233183
0.46,10,13.203888501439796
0.39,11,13.897546172150538
0.41,12,13.699358266233183
0.46,13,13.203888501439796
0.46,14,13.203888501439796
0.94,15,8.447378759423282
0.89,16,8.942848524216668
0.79,17,9.933788053803443
0.79,18,9.933788053803443
0.79,19,9.933788053803443
0.84,20,9.438318289010056
0.79,21,9.933788053803443
0.83,22,9.537412241968733
0.83,23,9.537412241968733
0.69,0,10.924727583390217
0.61,1,11.717479207059636
0.57,2,12.113855018894345
0.57,3,12.113855018894345
0.53,4,12.510230830729054
0.56,5,12.212948971853022
0.6,6,11.816573160018313
0.53,7,12.510230830729054
0.5,8,12.807512689605087
0.47,9,13.10479454848112
0.42,10,13.600264313274506
0.37,11,14.095734078067892
0.35,12,14.293921983985248
0.33,13,14.492109889902602
0.35,14,14.293921983985248
0.33,15,14.492109889902602
0.33,16,14.492109889902602
0.37,17,14.095734078067892
0.42,18,13.600264313274506
0.39,19,13.897546172150538
0.42,20,13.600264313274506
0.5,21,12.807512689605087
0.57,22,12.113855018894345
0.65,23,11.321103395224926
0.73,0,10.528351771555506
0.73,1,10.528351771555506
0.78,2,10.032882006762119
0.73,3,10.528351771555506
0.73,4,10.528351771555506
0.73,5,10.528351771555506
0.73,6,10.528351771555506
0.65,7,11.321103395224926
0.65,8,11.321103395224926
0.54,9,12.411136877770378
0.61,10,11.717479207059636
0.54,11,12.411136877770378
0.48,12,13.005700595522441
0.54,13,12.411136877770378
0.51,14,12.70841873664641
0.45,15,13.302982454398474
0.51,16,12.70841873664641
0.42,17,13.600264313274506
0.45,18,13.302982454398474
0.45,19,13.302982454398474
0.51,20,12.70841873664641
0.54,21,12.411136877770378
0.57,22,12.113855018894345
0.61,23,11.717479207059636
0.65,0,11.321103395224926
0.69,1,10.924727583390217
0.73,2,10.528351771555506
0.78,3,10.032882006762119
0.73,4,10.528351771555506
0.78,5,10.032882006762119
0.78,6,10.032882006762119
0.73,7,10.528351771555506
0.65,8,11.321103395224926
0.54,9,12.411136877770378
0.54,10,12.411136877770378
0.48,11,13.005700595522441
0.43,12,13.501170360315829
0.45,13,13.302982454398474
0.45,14,13.302982454398474
0.45,15,13.302982454398474
0.45,16,13.302982454398474
0.45,17,13.302982454398474
0.45,18,13.302982454398474
0.48,19,13.005700595522441
0.51,20,12.70841873664641
0.58,21,12.01476106593567
0.65,22,11.321103395224926
0.61,23,11.717479207059636
0.65,0,11.321103395224926
0.69,1,10.924727583390217
0.69,2,10.924727583390217
0.69,3,10.924727583390217
0.73,4,10.528351771555506
0.69,5,10.924727583390217
0.73,6,10.528351771555506
0.73,7,10.528351771555506
0.65,8,11.321103395224926
0.58,9,12.01476106593567
0.6,10,11.816573160018313
0.55,11,12.3120429248117
0.55,12,12.3120429248117
0.49,13,12.906606642563764
0.49,14,12.906606642563764
0.43,15,13.501170360315829
0.46,16,13.203888501439796
0.49,17,12.906606642563764
0.46,18,13.203888501439796
0.55,19,12.3120429248117
0.58,20,12.01476106593567
0.62,21,11.618385254100957
0.66,22,11.222009442266248
0.74,23,10.42925781859683
0.74,0,10.42925781859683
0.74,1,10.42925781859683
0.83,2,9.537412241968733
0.78,3,10.032882006762119
0.78,4,10.032882006762119
0.78,5,10.032882006762119
0.83,6,9.537412241968733
0.74,7,10.42925781859683
0.7,8,10.82563363043154
0.67,9,11.12291548930757
0.62,10,11.618385254100957
0.55,11,12.3120429248117
0.59,12,11.91566711297699
0.56,13,12.212948971853022
0.56,14,12.212948971853022
0.53,15,12.510230830729054
0.53,16,12.510230830729054
0.49,17,12.906606642563764
0.49,18,12.906606642563764
0.55,19,12.3120429248117
0.59,20,11.91566711297699
0.66,21,11.222009442266248
0.66,22,11.222009442266248
0.66,23,11.222009442266248
0.66,0,11.222009442266248
0.66,1,11.222009442266248
0.7,2,10.82563363043154
0.7,3,10.82563363043154
0.7,4,10.82563363043154
0.74,5,10.42925781859683
0.74,6,10.42925781859683
0.7,7,10.82563363043154
0.7,8,10.82563363043154
0.63,9,11.519291301142282
0.56,10,12.212948971853022
0.59,11,11.91566711297699
0.56,12,12.212948971853022
0.53,13,12.510230830729054
0.5,14,12.807512689605087
0.44,15,13.40207640735715
0.42,16,13.600264313274506
0.66,17,11.222009442266248
0.66,18,11.222009442266248
0.75,19,10.330163865638152
0.74,20,10.42925781859683
0.74,21,10.42925781859683
0.74,22,10.42925781859683
0.79,23,9.933788053803443
0.84,0,9.438318289010056
0.84,1,9.438318289010056
0.84,2,9.438318289010056
0.84,3,9.438318289010056
0.83,4,9.537412241968733
0.83,5,9.537412241968733
0.89,6,8.942848524216668
0.84,7,9.438318289010056
0.74,8,10.42925781859683
0.7,9,10.82563363043154
0.7,10,10.82563363043154
0.63,11,11.519291301142282
0.59,12,11.91566711297699
0.56,13,12.212948971853022
0.53,14,12.510230830729054
0.5,15,12.807512689605087
0.56,16,12.212948971853022
0.59,17,11.91566711297699
0.59,18,11.91566711297699
0.67,19,11.12291548930757
0.75,20,10.330163865638152
0.66,21,11.222009442266248
0.7,22,10.82563363043154
0.75,23,10.330163865638152
0.75,0,10.330163865638152
0.84,1,9.438318289010056
0.84,2,9.438318289010056
0.79,3,9.933788053803443
0.84,4,9.438318289010056
0.84,5,9.438318289010056
0.84,6,9.438318289010056
0.84,7,9.438318289010056
0.79,8,9.933788053803443
0.75,9,10.330163865638152
0.71,10,10.72653967747286
0.63,11,11.519291301142282
0.56,12,12.212948971853022
0.56,13,12.212948971853022
0.5,14,12.807512689605087
0.53,15,12.510230830729054
0.48,16,13.005700595522441
0.45,17,13.302982454398474
0.5,18,12.807512689605087
0.67,19,11.12291548930757
0.71,20,10.72653967747286
0.75,21,10.330163865638152
0.71,22,10.72653967747286
0.71,23,10.72653967747286
0.63,0,11.519291301142282
0.63,1,11.519291301142282
0.79,2,9.933788053803443
0.75,3,10.330163865638152
0.75,4,10.330163865638152
0.79,5,9.933788053803443
0.75,6,10.330163865638152
0.66,7,11.222009442266248
0.63,8,11.519291301142282
0.63,9,11.519291301142282
0.53,10,12.510230830729054
0.5,11,12.807512689605087
0.48,12,13.005700595522441
0.51,13,12.70841873664641
0.48,14,13.005700595522441
0.51,15,12.70841873664641
0.39,16,13.897546172150538
0.47,17,13.10479454848112
0.37,18,14.095734078067892
0.41,19,13.699358266233183
0.56,20,12.212948971853022
0.59,21,11.91566711297699
0.49,22,12.906606642563764
0.63,23,11.519291301142282
0.56,0,12.212948971853022
0.52,1,12.609324783687732
0.52,2,12.609324783687732
0.66,3,11.222009442266248
0.66,4,11.222009442266248
0.62,5,11.618385254100957
0.52,6,12.609324783687732
0.52,7,12.609324783687732
0.49,8,12.906606642563764
0.49,9,12.906606642563764
0.41,10,13.699358266233183
0.37,11,14.095734078067892
0.37,12,14.095734078067892
0.38,13,13.996640125109217
0.42,14,13.600264313274506
0.38,15,13.996640125109217
0.38,16,13.996640125109217
0.38,17,13.996640125109217
0.4,18,13.79845221919186
0.59,19,11.91566711297699
0.59,20,11.91566711297699
0.59,21,11.91566711297699
0.59,22,11.91566711297699
0.59,23,11.91566711297699
0.59,0,11.91566711297699
0.66,1,11.222009442266248
0.63,2,11.519291301142282
0.63,3,11.519291301142282
0.66,4,11.222009442266248
0.66,5,11.222009442266248
0.63,6,11.519291301142282
0.59,7,11.91566711297699
0.56,8,12.212948971853022
0.56,9,12.212948971853022
0.5,10,12.807512689605087
0.53,11,12.510230830729054
0.45,12,13.302982454398474
0.47,13,13.10479454848112
0.5,14,12.807512689605087
0.42,15,13.600264313274506
0.42,16,13.600264313274506
0.39,17,13.897546172150538
0.42,18,13.600264313274506
0.47,19,13.10479454848112
0.49,20,12.906606642563764
0.63,21,11.519291301142282
0.66,22,11.222009442266248
0.7,23,10.82563363043154
0.7,0,10.82563363043154
0.75,1,10.330163865638152
0.79,2,9.933788053803443
0.79,3,9.933788053803443
0.84,4,9.438318289010056
0.84,5,9.438318289010056
0.84,6,9.438318289010056
0.79,7,9.933788053803443
0.75,8,10.330163865638152
0.66,9,11.222009442266248
0.59,10,11.91566711297699
0.59,11,11.91566711297699
0.59,12,11.91566711297699
0.74,13,10.42925781859683
0.79,14,9.933788053803443
0.84,15,9.438318289010056
0.84,16,9.438318289010056
0.74,17,10.42925781859683
0.74,18,10.42925781859683
0.7,19,10.82563363043154
0.74,20,10.42925781859683
0.84,21,9.438318289010056
0.84,22,9.438318289010056
0.84,23,9.438318289010056
0.79,0,9.933788053803443
0.79,1,9.933788053803443
0.89,2,8.942848524216668
0.89,3,8.942848524216668
0.88,4,9.041942477175345
0.89,5,8.942848524216668
0.83,6,9.537412241968733
0.66,7,11.222009442266248
0.55,8,12.3120429248117
0.4,9,13.79845221919186
0.31,10,14.690297795819957
0.3,11,14.789391748778634
0.28,12,14.987579654695988
0.32,13,14.59120384286128
0.3,14,14.789391748778634
0.28,15,14.987579654695988
0.36,16,14.19482803102657
0.36,17,14.19482803102657
0.39,18,13.897546172150538
0.43,19,13.501170360315829
0.46,20,13.203888501439796
0.49,21,12.906606642563764
0.55,22,12.3120429248117
0.58,23,12.01476106593567
0.52,0,12.609324783687732
0.49,1,12.906606642563764
0.52,2,12.609324783687732
0.58,3,12.01476106593567
0.51,4,12.70841873664641
0.54,5,12.411136877770378
0.54,6,12.411136877770378
0.48,7,13.005700595522441
0.42,8,13.600264313274506
0.35,9,14.293921983985248
0.33,10,14.492109889902602
0.31,11,14.690297795819957
0.3,12,14.789391748778634
0.3,13,14.789391748778634
0.28,14,14.987579654695988
0.26,15,15.185767560613344
0.25,16,15.284861513572022
0.26,17,15.185767560613344
0.28,18,14.987579654695988
0.29,19,14.888485701737313
0.45,20,13.302982454398474
0.48,21,13.005700595522441
0.48,22,13.005700595522441
0.45,23,13.302982454398474
0.51,0,12.70841873664641
0.51,1,12.70841873664641
0.54,2,12.411136877770378
0.54,3,12.411136877770378
0.61,4,11.717479207059636
0.65,5,11.321103395224926
0.7,6,10.82563363043154
0.7,7,10.82563363043154
0.66,8,11.222009442266248
0.59,9,11.91566711297699
0.55,10,12.3120429248117
0.56,11,12.212948971853022
0.53,12,12.510230830729054
0.47,13,13.10479454848112
0.49,14,12.906606642563764
0.5,15,12.807512689605087
0.47,16,13.10479454848112
0.53,17,12.510230830729054
0.56,18,12.212948971853022
0.59,19,11.91566711297699
0.63,20,11.519291301142282
0.66,21,11.222009442266248
0.7,22,10.82563363043154
0.75,23,10.330163865638152
0.79,0,9.933788053803443
0.79,1,9.933788053803443
0.79,2,9.933788053803443
0.79,3,9.933788053803443
0.84,4,9.438318289010056
0.84,5,9.438318289010056
0.84,6,9.438318289010056
0.79,7,9.933788053803443
0.77,8,10.131975959720798
0.47,9,13.10479454848112
0.42,10,13.600264313274506
0.4,11,13.79845221919186
0.31,12,14.690297795819957
0.31,13,14.690297795819957
0.3,14,14.789391748778634
0.3,15,14.789391748778634
0.3,16,14.789391748778634
0.3,17,14.789391748778634
0.37,18,14.095734078067892
0.42,19,13.600264313274506
0.41,20,13.699358266233183
0.46,21,13.203888501439796
0.49,22,12.906606642563764
0.52,23,12.609324783687732
0.55,0,12.3120429248117
0.55,1,12.3120429248117
0.55,2,12.3120429248117
0.62,3,11.618385254100957
0.66,4,11.222009442266248
0.7,5,10.82563363043154
0.7,6,10.82563363043154
0.66,7,11.222009442266248
0.59,8,11.91566711297699
0.46,9,13.203888501439796
0.41,10,13.699358266233183
0.36,11,14.19482803102657
0.32,12,14.59120384286128
0.29,13,14.888485701737313
0.29,14,14.888485701737313
0.31,15,14.690297795819957
0.27,16,15.086673607654667
0.29,17,14.888485701737313
0.28,18,14.987579654695988
0.33,19,14.492109889902602
0.43,20,13.501170360315829
0.49,21,12.906606642563764
0.52,22,12.609324783687732
0.55,23,12.3120429248117
0.55,0,12.3120429248117
0.62,1,11.618385254100957
0.66,2,11.222009442266248
0.66,3,11.222009442266248
0.7,4,10.82563363043154
0.69,5,10.924727583390217
0.7,6,10.82563363043154
0.58,7,12.01476106593567
0.55,8,12.3120429248117
0.49,9,12.906606642563764
0.36,10,14.19482803102657
0.28,11,14.987579654695988
0.25,12,15.284861513572022
0.24,13,15.383955466530699
0.24,14,15.383955466530699
0.18,15,15.978519184282764
0.17,16,16.07761313724144
0.16,17,16.176707090200118
0.41,18,13.699358266233183
0.55,19,12.3120429248117
0.55,20,12.3120429248117
0.59,21,11.91566711297699
0.7,22,10.82563363043154
0.66,23,11.222009442266248
0.7,0,10.82563363043154
0.74,1,10.42925781859683
0.74,2,10.42925781859683
0.79,3,9.933788053803443
0.83,4,9.537412241968733
0.83,5,9.537412241968733
0.83,6,9.537412241968733
0.62,7,11.618385254100957
0.43,8,13.501170360315829
0.41,9,13.699358266233183
0.36,10,14.19482803102657
0.32,11,14.59120384286128
0.33,12,14.492109889902602
0.31,13,14.690297795819957
0.29,14,14.888485701737313
0.27,15,15.086673607654667
0.27,16,15.086673607654667
0.45,17,13.302982454398474
0.43,18,13.501170360315829
