temp,hr,Predicted Y
0.82,19,13.142802688223785
0.8,20,13.043979935362394
0.8,21,13.043979935362394
0.78,22,12.945157182501003
0.76,23,12.84633442963961
0.76,0,12.84633442963961
0.74,1,12.747511676778219
0.74,2,12.747511676778219
0.74,3,12.747511676778219
0.72,4,12.648688923916826
0.72,5,12.648688923916826
0.72,6,12.648688923916826
0.74,7,12.747511676778219
0.76,8,12.84633442963961
0.8,9,13.043979935362394
0.82,10,13.142802688223785
0.86,11,13.34044819394657
0.88,12,13.439270946807962
0.88,13,13.439270946807962
0.9,14,13.538093699669353
0.9,15,13.538093699669353
0.92,16,13.636916452530745
0.92,17,13.636916452530745
0.9,18,13.538093699669353
0.86,19,13.34044819394657
0.84,20,13.241625441085176
0.82,21,13.142802688223785
0.82,22,13.142802688223785
0.8,23,13.043979935362394
0.82,0,13.142802688223785
0.8,1,13.043979935362394
0.78,2,12.945157182501003
0.78,3,12.945157182501003
0.76,4,12.84633442963961
0.74,5,12.747511676778219
0.76,6,12.84633442963961
0.8,7,13.043979935362394
0.84,8,13.241625441085176
0.86,9,13.34044819394657
0.9,10,13.538093699669353
0.9,11,13.538093699669353
0.94,12,13.735739205392136
0.94,13,13.735739205392136
0.96,14,13.834561958253527
0.94,15,13.735739205392136
0.9,16,13.538093699669353
0.88,17,13.439270946807962
0.9,18,13.538093699669353
0.86,19,13.34044819394657
0.84,20,13.241625441085176
0.82,21,13.142802688223785
0.84,22,13.241625441085176
0.8,23,13.043979935362394
0.82,0,13.142802688223785
0.82,1,13.142802688223785
0.82,2,13.142802688223785
0.78,3,12.945157182501003
0.76,4,12.84633442963961
0.76,5,12.84633442963961
0.8,6,13.043979935362394
0.8,7,13.043979935362394
0.84,8,13.241625441085176
0.84,9,13.241625441085176
0.86,10,13.34044819394657
0.9,11,13.538093699669353
0.92,12,13.636916452530745
0.94,13,13.735739205392136
0.92,14,13.636916452530745
0.94,15,13.735739205392136
0.94,16,13.735739205392136
0.94,17,13.735739205392136
0.92,18,13.636916452530745
0.82,19,13.142802688223785
0.82,20,13.142802688223785
0.82,21,13.142802688223785
0.8,22,13.043979935362394
0.8,23,13.043979935362394
0.8,0,13.043979935362394
0.78,1,12.945157182501003
0.8,2,13.043979935362394
0.8,3,13.043979935362394
0.78,4,12.945157182501003
0.78,5,12.945157182501003
0.8,6,13.043979935362394
0.8,7,13.043979935362394
0.82,8,13.142802688223785
0.82,9,13.142802688223785
0.86,10,13.34044819394657
0.84,11,13.241625441085176
0.9,12,13.538093699669353
0.86,13,13.34044819394657
0.86,14,13.34044819394657
0.9,15,13.538093699669353
0.9,16,13.538093699669353
0.9,17,13.538093699669353
0.88,18,13.439270946807962
0.86,19,13.34044819394657
0.84,20,13.241625441085176
0.8,21,13.043979935362394
0.78,22,12.945157182501003
0.76,23,12.84633442963961
0.76,0,12.84633442963961
0.76,1,12.84633442963961
0.74,2,12.747511676778219
0.74,3,12.747511676778219
0.72,4,12.648688923916826
0.72,5,12.648688923916826
0.72,6,12.648688923916826
0.74,7,12.747511676778219
0.76,8,12.84633442963961
0.8,9,13.043979935362394
0.82,10,13.142802688223785
0.84,11,13.241625441085176
0.84,12,13.241625441085176
0.74,13,12.747511676778219
0.72,14,12.648688923916826
0.7,15,12.549866171055434
0.7,16,12.549866171055434
0.72,17,12.648688923916826
0.74,18,12.747511676778219
0.74,19,12.747511676778219
0.72,20,12.648688923916826
0.7,21,12.549866171055434
0.7,22,12.549866171055434
0.7,23,12.549866171055434
0.7,0,12.549866171055434
0.7,1,12.549866171055434
0.68,2,12.451043418194043
0.68,3,12.451043418194043
0.68,4,12.451043418194043
0.66,5,12.35222066533265
0.68,6,12.451043418194043
0.72,7,12.648688923916826
0.74,8,12.747511676778219
0.76,9,12.84633442963961
0.8,10,13.043979935362394
0.82,11,13.142802688223785
0.84,12,13.241625441085176
0.84,13,13.241625441085176
0.86,14,13.34044819394657
0.88,15,13.439270946807962
0.86,16,13.34044819394657
0.86,17,13.34044819394657
0.84,18,13.241625441085176
0.82,19,13.142802688223785
0.8,20,13.043979935362394
0.78,21,12.945157182501003
0.76,22,12.84633442963961
0.76,23,12.84633442963961
0.78,0,12.945157182501003
0.78,1,12.945157182501003
0.76,2,12.84633442963961
0.72,3,12.648688923916826
0.72,4,12.648688923916826
0.7,5,12.549866171055434
0.7,6,12.549866171055434
0.72,7,12.648688923916826
0.74,8,12.747511676778219
0.76,9,12.84633442963961
0.78,10,12.945157182501003
0.8,11,13.043979935362394
0.82,12,13.142802688223785
0.84,13,13.241625441085176
0.84,14,13.241625441085176
0.86,15,13.34044819394657
0.86,16,13.34044819394657
0.84,17,13.241625441085176
0.82,18,13.142802688223785
0.8,19,13.043979935362394
0.76,20,12.84633442963961
0.74,21,12.747511676778219
0.72,22,12.648688923916826
0.74,23,12.747511676778219
0.7,0,12.549866171055434
0.72,1,12.648688923916826
0.72,2,12.648688923916826
0.72,3,12.648688923916826
0.7,4,12.549866171055434
0.7,5,12.549866171055434
0.7,6,12.549866171055434
0.72,7,12.648688923916826
0.74,8,12.747511676778219
0.78,9,12.945157182501003
0.8,10,13.043979935362394
0.84,11,13.241625441085176
0.84,12,13.241625441085176
0.86,13,13.34044819394657
0.84,14,13.241625441085176
0.86,15,13.34044819394657
0.86,16,13.34044819394657
0.84,17,13.241625441085176
0.84,18,13.241625441085176
0.82,19,13.142802688223785
0.8,20,13.043979935362394
0.78,21,12.945157182501003
0.76,22,12.84633442963961
0.76,23,12.84633442963961
0.74,0,12.747511676778219
0.74,1,12.747511676778219
0.74,2,12.747511676778219
0.74,3,12.747511676778219
0.72,4,12.648688923916826
0.72,5,12.648688923916826
0.72,6,12.648688923916826
0.74,7,12.747511676778219
0.76,8,12.84633442963961
0.86,9,13.34044819394657
0.9,10,13.538093699669353
0.92,11,13.636916452530745
0.96,12,13.834561958253527
0.94,13,13.735739205392136
0.96,14,13.834561958253527
0.96,15,13.834561958253527
0.96,16,13.834561958253527
0.96,17,13.834561958253527
0.92,18,13.636916452530745
0.9,19,13.538093699669353
0.86,20,13.34044819394657
0.82,21,13.142802688223785
0.8,22,13.043979935362394
0.78,23,12.945157182501003
0.76,0,12.84633442963961
0.76,1,12.84633442963961
0.76,2,12.84633442963961
0.74,3,12.747511676778219
0.72,4,12.648688923916826
0.72,5,12.648688923916826
0.72,6,12.648688923916826
0.76,7,12.84633442963961
0.78,8,12.945157182501003
0.82,9,13.142802688223785
0.82,10,13.142802688223785
0.84,11,13.241625441085176
0.84,12,13.241625441085176
0.88,13,13.439270946807962
0.9,14,13.538093699669353
0.9,15,13.538093699669353
0.9,16,13.538093699669353
0.9,17,13.538093699669353
0.88,18,13.439270946807962
0.74,19,12.747511676778219
0.82,20,13.142802688223785
0.8,21,13.043979935362394
0.78,22,12.945157182501003
0.76,23,12.84633442963961
0.76,0,12.84633442963961
0.74,1,12.747511676778219
0.74,2,12.747511676778219
0.74,3,12.747511676778219
0.72,4,12.648688923916826
0.72,5,12.648688923916826
0.74,6,12.747511676778219
0.74,7,12.747511676778219
0.76,8,12.84633442963961
0.8,9,13.043979935362394
0.84,10,13.241625441085176
0.86,11,13.34044819394657
0.9,12,13.538093699669353
0.9,13,13.538093699669353
0.9,14,13.538093699669353
0.92,15,13.636916452530745
0.92,16,13.636916452530745
0.92,17,13.636916452530745
0.86,18,13.34044819394657
0.8,19,13.043979935362394
0.8,20,13.043979935362394
0.78,21,12.945157182501003
0.74,22,12.747511676778219
0.74,23,12.747511676778219
0.72,0,12.648688923916826
0.72,1,12.648688923916826
0.7,2,12.549866171055434
0.7,3,12.549866171055434
0.66,4,12.35222066533265
0.66,5,12.35222066533265
0.66,6,12.35222066533265
0.74,7,12.747511676778219
0.8,8,13.043979935362394
0.82,9,13.142802688223785
0.86,10,13.34044819394657
0.88,11,13.439270946807962
0.9,12,13.538093699669353
0.9,13,13.538093699669353
0.92,14,13.636916452530745
0.9,15,13.538093699669353
0.9,16,13.538093699669353
0.76,17,12.84633442963961
0.78,18,12.945157182501003
0.74,19,12.747511676778219
0.72,20,12.648688923916826
0.7,21,12.549866171055434
0.7,22,12.549866171055434
0.68,23,12.451043418194043
0.66,0,12.35222066533265
0.66,1,12.35222066533265
0.68,2,12.451043418194043
0.66,3,12.35222066533265
0.66,4,12.35222066533265
0.66,5,12.35222066533265
0.68,6,12.451043418194043
0.72,7,12.648688923916826
0.74,8,12.747511676778219
0.78,9,12.945157182501003
0.82,10,13.142802688223785
0.84,11,13.241625441085176
0.86,12,13.34044819394657
0.86,13,13.34044819394657
0.9,14,13.538093699669353
0.9,15,13.538093699669353
0.9,16,13.538093699669353
0.9,17,13.538093699669353
0.86,18,13.34044819394657
0.86,19,13.34044819394657
0.82,20,13.142802688223785
0.8,21,13.043979935362394
0.78,22,12.945157182501003
0.8,23,13.043979935362394
0.8,0,13.043979935362394
0.78,1,12.945157182501003
0.78,2,12.945157182501003
0.76,3,12.84633442963961
0.76,4,12.84633442963961
0.76,5,12.84633442963961
0.72,6,12.648688923916826
0.74,7,12.747511676778219
0.74,8,12.747511676778219
0.74,9,12.747511676778219
0.74,10,12.747511676778219
0.74,11,12.747511676778219
0.76,12,12.84633442963961
0.76,13,12.84633442963961
0.76,14,12.84633442963961
0.7,15,12.549866171055434
0.68,16,12.451043418194043
0.7,17,12.549866171055434
0.7,18,12.549866171055434
0.7,19,12.549866171055434
0.7,20,12.549866171055434
0.68,21,12.451043418194043
0.68,22,12.451043418194043
0.68,23,12.451043418194043
0.68,0,12.451043418194043
0.66,1,12.35222066533265
0.66,2,12.35222066533265
0.66,3,12.35222066533265
0.68,4,12.451043418194043
0.68,5,12.451043418194043
0.68,6,12.451043418194043
0.68,7,12.451043418194043
0.7,8,12.549866171055434
0.72,9,12.648688923916826
0.72,10,12.648688923916826
0.74,11,12.747511676778219
0.76,12,12.84633442963961
0.76,13,12.84633442963961
0.8,14,13.043979935362394
0.8,15,13.043979935362394
0.76,16,12.84633442963961
0.76,17,12.84633442963961
0.7,18,12.549866171055434
0.7,19,12.549866171055434
0.7,20,12.549866171055434
0.7,21,12.549866171055434
0.68,22,12.451043418194043
0.66,23,12.35222066533265
0.66,0,12.35222066533265
0.64,1,12.253397912471259
0.66,2,12.35222066533265
0.64,3,12.253397912471259
0.64,4,12.253397912471259
0.64,5,12.253397912471259
0.64,6,12.253397912471259
0.66,7,12.35222066533265
0.7,8,12.549866171055434
0.72,9,12.648688923916826
0.74,10,12.747511676778219
0.76,11,12.84633442963961
0.76,12,12.84633442963961
0.78,13,12.945157182501003
0.78,14,12.945157182501003
0.76,15,12.84633442963961
0.8,16,13.043979935362394
0.78,17,12.945157182501003
0.76,18,12.84633442963961
0.74,19,12.747511676778219
0.72,20,12.648688923916826
0.7,21,12.549866171055434
0.7,22,12.549866171055434
0.68,23,12.451043418194043
0.66,0,12.35222066533265
0.66,1,12.35222066533265
0.66,2,12.35222066533265
0.66,3,12.35222066533265
0.66,4,12.35222066533265
0.64,5,12.253397912471259
0.64,6,12.253397912471259
0.68,7,12.451043418194043
0.68,8,12.451043418194043
0.74,9,12.747511676778219
0.74,10,12.747511676778219
0.78,11,12.945157182501003
0.8,12,13.043979935362394
0.8,13,13.043979935362394
0.82,14,13.142802688223785
0.84,15,13.241625441085176
0.74,16,12.747511676778219
0.74,17,12.747511676778219
0.72,18,12.648688923916826
0.72,19,12.648688923916826
0.72,20,12.648688923916826
0.7,21,12.549866171055434
0.7,22,12.549866171055434
0.7,23,12.549866171055434
0.7,0,12.549866171055434
0.7,1,12.549866171055434
0.7,2,12.549866171055434
0.7,3,12.549866171055434
0.7,4,12.549866171055434
0.7,5,12.549866171055434
0.7,6,12.549866171055434
0.7,7,12.549866171055434
0.72,8,12.648688923916826
0.76,9,12.84633442963961
0.8,10,13.043979935362394
0.82,11,13.142802688223785
0.9,12,13.538093699669353
0.9,13,13.538093699669353
0.86,14,13.34044819394657
0.72,15,12.648688923916826
0.72,16,12.648688923916826
0.74,17,12.747511676778219
0.72,18,12.648688923916826
0.72,19,12.648688923916826
0.72,20,12.648688923916826
0.72,21,12.648688923916826
0.7,22,12.549866171055434
0.7,23,12.549866171055434
0.7,0,12.549866171055434
0.68,1,12.451043418194043
0.66,2,12.35222066533265
0.66,3,12.35222066533265
0.66,4,12.35222066533265
0.7,5,12.549866171055434
0.7,6,12.549866171055434
0.72,7,12.648688923916826
0.74,8,12.747511676778219
0.76,9,12.84633442963961
0.8,10,13.043979935362394
0.82,11,13.142802688223785
0.82,12,13.142802688223785
0.84,13,13.241625441085176
0.82,14,13.142802688223785
0.84,15,13.241625441085176
0.86,16,13.34044819394657
0.86,17,13.34044819394657
0.84,18,13.241625441085176
0.82,19,13.142802688223785
0.8,20,13.043979935362394
0.76,21,12.84633442963961
0.76,22,12.84633442963961
0.74,23,12.747511676778219
0.72,0,12.648688923916826
0.72,1,12.648688923916826
0.72,2,12.648688923916826
0.72,3,12.648688923916826
0.7,4,12.549866171055434
0.7,5,12.549866171055434
0.72,6,12.648688923916826
0.72,7,12.648688923916826
0.74,8,12.747511676778219
0.78,9,12.945157182501003
0.8,10,13.043979935362394
0.8,11,13.043979935362394
0.82,12,13.142802688223785
0.84,13,13.241625441085176
0.86,14,13.34044819394657
0.86,15,13.34044819394657
0.86,16,13.34044819394657
0.8,17,13.043979935362394
0.8,18,13.043979935362394
0.8,19,13.043979935362394
0.8,20,13.043979935362394
0.78,21,12.945157182501003
0.78,22,12.945157182501003
0.76,23,12.84633442963961
0.74,0,12.747511676778219
0.72,1,12.648688923916826
0.72,2,12.648688923916826
0.7,3,12.549866171055434
0.7,4,12.549866171055434
0.68,5,12.451043418194043
0.68,6,12.451043418194043
0.7,7,12.549866171055434
0.74,8,12.747511676778219
0.76,9,12.84633442963961
0.8,10,13.043979935362394
0.8,11,13.043979935362394
0.82,12,13.142802688223785
0.82,13,13.142802688223785
0.84,14,13.241625441085176
0.86,15,13.34044819394657
0.86,16,13.34044819394657
0.84,17,13.241625441085176
0.82,18,13.142802688223785
0.8,19,13.043979935362394
0.76,20,12.84633442963961
0.76,21,12.84633442963961
0.74,22,12.747511676778219
0.74,23,12.747511676778219
0.7,0,12.549866171055434
0.7,1,12.549866171055434
0.66,2,12.35222066533265
0.64,3,12.253397912471259
0.64,4,12.253397912471259
0.64,5,12.253397912471259
0.62,6,12.154575159609866
0.66,7,12.35222066533265
0.7,8,12.549866171055434
0.72,9,12.648688923916826
0.74,10,12.747511676778219
0.76,11,12.84633442963961
0.78,12,12.945157182501003
0.76,13,12.84633442963961
0.8,14,13.043979935362394
0.8,15,13.043979935362394
0.8,16,13.043979935362394
0.8,17,13.043979935362394
0.78,18,12.945157182501003
0.74,19,12.747511676778219
0.72,20,12.648688923916826
0.7,21,12.549866171055434
0.7,22,12.549866171055434
0.66,23,12.35222066533265
0.64,0,12.253397912471259
0.64,1,12.253397912471259
0.62,2,12.154575159609866
0.62,3,12.154575159609866
0.62,4,12.154575159609866
0.6,5,12.055752406748475
0.62,6,12.154575159609866
0.64,7,12.253397912471259
0.68,8,12.451043418194043
0.72,9,12.648688923916826
0.74,10,12.747511676778219
0.76,11,12.84633442963961
0.8,12,13.043979935362394
0.78,13,12.945157182501003
0.8,14,13.043979935362394
0.8,15,13.043979935362394
0.82,16,13.142802688223785
0.82,17,13.142802688223785
0.76,18,12.84633442963961
0.74,19,12.747511676778219
0.72,20,12.648688923916826
0.7,21,12.549866171055434
0.68,22,12.451043418194043
0.68,23,12.451043418194043
0.68,0,12.451043418194043
0.68,1,12.451043418194043
0.68,2,12.451043418194043
0.66,3,12.35222066533265
0.64,4,12.253397912471259
0.64,5,12.253397912471259
0.64,6,12.253397912471259
0.66,7,12.35222066533265
0.7,8,12.549866171055434
0.7,9,12.549866171055434
0.72,10,12.648688923916826
0.74,11,12.747511676778219
0.66,12,12.35222066533265
0.74,13,12.747511676778219
0.74,14,12.747511676778219
0.68,15,12.451043418194043
0.7,16,12.549866171055434
0.72,17,12.648688923916826
0.7,18,12.549866171055434
0.68,19,12.451043418194043
0.68,20,12.451043418194043
0.68,21,12.451043418194043
0.68,22,12.451043418194043
0.66,23,12.35222066533265
0.66,0,12.35222066533265
0.64,1,12.253397912471259
0.64,2,12.253397912471259
0.64,3,12.253397912471259
0.64,4,12.253397912471259
0.64,5,12.253397912471259
0.64,6,12.253397912471259
0.66,7,12.35222066533265
0.66,8,12.35222066533265
0.66,9,12.35222066533265
0.7,10,12.549866171055434
0.7,11,12.549866171055434
0.7,12,12.549866171055434
0.72,13,12.648688923916826
0.74,14,12.747511676778219
0.74,15,12.747511676778219
0.74,16,12.747511676778219
0.76,17,12.84633442963961
0.74,18,12.747511676778219
0.72,19,12.648688923916826
0.7,20,12.549866171055434
0.6,21,12.055752406748475
0.6,22,12.055752406748475
0.6,23,12.055752406748475
0.6,0,12.055752406748475
0.6,1,12.055752406748475
0.6,2,12.055752406748475
0.6,3,12.055752406748475
0.6,4,12.055752406748475
0.6,5,12.055752406748475
0.6,6,12.055752406748475
0.6,7,12.055752406748475
0.64,8,12.253397912471259
0.64,9,12.253397912471259
0.68,10,12.451043418194043
0.72,11,12.648688923916826
0.74,12,12.747511676778219
0.78,13,12.945157182501003
0.74,14,12.747511676778219
0.74,15,12.747511676778219
0.74,16,12.747511676778219
0.74,17,12.747511676778219
0.7,18,12.549866171055434
0.7,19,12.549866171055434
0.66,20,12.35222066533265
0.66,21,12.35222066533265
0.66,22,12.35222066533265
0.64,23,12.253397912471259
0.64,0,12.253397912471259
0.64,1,12.253397912471259
0.62,2,12.154575159609866
0.62,3,12.154575159609866
0.64,4,12.253397912471259
0.62,5,12.154575159609866
0.62,6,12.154575159609866
0.64,7,12.253397912471259
0.7,8,12.549866171055434
0.68,9,12.451043418194043
0.7,10,12.549866171055434
0.74,11,12.747511676778219
0.76,12,12.84633442963961
0.76,13,12.84633442963961
0.76,14,12.84633442963961
0.8,15,13.043979935362394
0.8,16,13.043979935362394
0.76,17,12.84633442963961
0.76,18,12.84633442963961
0.74,19,12.747511676778219
0.74,20,12.747511676778219
0.72,21,12.648688923916826
0.7,22,12.549866171055434
0.66,23,12.35222066533265
0.66,0,12.35222066533265
0.64,1,12.253397912471259
0.66,2,12.35222066533265
0.64,3,12.253397912471259
0.64,4,12.253397912471259
0.64,5,12.253397912471259
0.62,6,12.154575159609866
0.66,7,12.35222066533265
0.7,8,12.549866171055434
0.74,9,12.747511676778219
0.76,10,12.84633442963961
0.78,11,12.945157182501003
0.8,12,13.043979935362394
0.8,13,13.043979935362394
0.82,14,13.142802688223785
0.8,15,13.043979935362394
0.82,16,13.142802688223785
0.8,17,13.043979935362394
0.76,18,12.84633442963961
0.76,19,12.84633442963961
0.74,20,12.747511676778219
0.72,21,12.648688923916826
0.7,22,12.549866171055434
0.7,23,12.549866171055434
0.68,0,12.451043418194043
0.66,1,12.35222066533265
0.66,2,12.35222066533265
0.66,3,12.35222066533265
0.64,4,12.253397912471259
0.64,5,12.253397912471259
0.64,6,12.253397912471259
0.64,7,12.253397912471259
0.66,8,12.35222066533265
0.72,9,12.648688923916826
0.74,10,12.747511676778219
0.76,11,12.84633442963961
0.8,12,13.043979935362394
0.8,13,13.043979935362394
0.82,14,13.142802688223785
0.8,15,13.043979935362394
0.8,16,13.043979935362394
0.8,17,13.043979935362394
0.76,18,12.84633442963961
0.66,19,12.35222066533265
0.66,20,12.35222066533265
0.68,21,12.451043418194043
0.7,22,12.549866171055434
0.7,23,12.549866171055434
0.68,0,12.451043418194043
0.64,1,12.253397912471259
0.64,2,12.253397912471259
0.64,3,12.253397912471259
0.64,4,12.253397912471259
0.64,5,12.253397912471259
0.64,6,12.253397912471259
0.66,7,12.35222066533265
0.66,8,12.35222066533265
0.7,9,12.549866171055434
0.72,10,12.648688923916826
0.72,11,12.648688923916826
0.74,12,12.747511676778219
0.76,13,12.84633442963961
0.78,14,12.945157182501003
0.8,15,13.043979935362394
0.8,16,13.043979935362394
0.76,17,12.84633442963961
0.76,18,12.84633442963961
0.62,19,12.154575159609866
0.62,20,12.154575159609866
0.62,21,12.154575159609866
0.6,22,12.055752406748475
0.6,23,12.055752406748475
0.6,0,12.055752406748475
0.62,1,12.154575159609866
0.62,2,12.154575159609866
0.62,3,12.154575159609866
0.6,4,12.055752406748475
0.6,5,12.055752406748475
0.6,6,12.055752406748475
0.62,7,12.154575159609866
0.66,8,12.35222066533265
0.7,9,12.549866171055434
0.72,10,12.648688923916826
0.72,11,12.648688923916826
0.74,12,12.747511676778219
0.76,13,12.84633442963961
0.8,14,13.043979935362394
0.8,15,13.043979935362394
0.8,16,13.043979935362394
0.8,17,13.043979935362394
0.76,18,12.84633442963961
0.74,19,12.747511676778219
0.74,20,12.747511676778219
0.72,21,12.648688923916826
0.7,22,12.549866171055434
0.7,23,12.549866171055434
0.7,0,12.549866171055434
0.68,1,12.451043418194043
0.68,2,12.451043418194043
0.66,3,12.35222066533265
0.68,4,12.451043418194043
0.66,5,12.35222066533265
0.66,6,12.35222066533265
0.68,7,12.451043418194043
0.7,8,12.549866171055434
0.72,9,12.648688923916826
0.74,10,12.747511676778219
0.8,11,13.043979935362394
0.82,12,13.142802688223785
0.8,13,13.043979935362394
0.7,14,12.549866171055434
0.7,15,12.549866171055434
0.72,16,12.648688923916826
0.72,17,12.648688923916826
0.72,18,12.648688923916826
0.72,19,12.648688923916826
0.7,20,12.549866171055434
0.7,21,12.549866171055434
0.7,22,12.549866171055434
0.7,23,12.549866171055434
0.68,0,12.451043418194043
0.68,1,12.451043418194043
0.7,2,12.549866171055434
0.7,3,12.549866171055434
0.68,4,12.451043418194043
0.66,5,12.35222066533265
0.66,6,12.35222066533265
0.66,7,12.35222066533265
0.66,8,12.35222066533265
0.68,9,12.451043418194043
0.7,10,12.549866171055434
0.72,11,12.648688923916826
0.74,12,12.747511676778219
0.74,13,12.747511676778219
0.74,14,12.747511676778219
0.74,15,12.747511676778219
0.74,16,12.747511676778219
0.74,17,12.747511676778219
0.72,18,12.648688923916826
0.7,19,12.549866171055434
0.66,20,12.35222066533265
0.64,21,12.253397912471259
0.64,22,12.253397912471259
0.62,23,12.154575159609866
0.6,0,12.055752406748475
0.58,1,11.956929653887084
0.56,2,11.858106901025693
0.56,3,11.858106901025693
0.54,4,11.7592841481643
0.54,5,11.7592841481643
0.54,6,11.7592841481643
0.6,7,12.055752406748475
0.62,8,12.154575159609866
0.66,9,12.35222066533265
0.7,10,12.549866171055434
0.7,11,12.549866171055434
0.7,12,12.549866171055434
0.72,13,12.648688923916826
0.72,14,12.648688923916826
0.72,15,12.648688923916826
0.72,16,12.648688923916826
0.72,17,12.648688923916826
0.72,18,12.648688923916826
0.66,19,12.35222066533265
0.64,20,12.253397912471259
0.62,21,12.154575159609866
0.62,22,12.154575159609866
0.62,23,12.154575159609866
0.62,0,12.154575159609866
0.6,1,12.055752406748475
0.58,2,11.956929653887084
0.58,3,11.956929653887084
0.56,4,11.858106901025693
0.56,5,11.858106901025693
0.56,6,11.858106901025693
0.6,7,12.055752406748475
0.62,8,12.154575159609866
0.64,9,12.253397912471259
0.7,10,12.549866171055434
0.72,11,12.648688923916826
0.74,12,12.747511676778219
0.76,13,12.84633442963961
0.76,14,12.84633442963961
0.76,15,12.84633442963961
0.76,16,12.84633442963961
0.76,17,12.84633442963961
0.74,18,12.747511676778219
0.74,19,12.747511676778219
0.72,20,12.648688923916826
0.7,21,12.549866171055434
0.7,22,12.549866171055434
0.68,23,12.451043418194043
0.68,0,12.451043418194043
0.68,1,12.451043418194043
0.68,2,12.451043418194043
0.66,3,12.35222066533265
0.66,4,12.35222066533265
0.66,5,12.35222066533265
0.66,6,12.35222066533265
0.68,7,12.451043418194043
0.7,8,12.549866171055434
0.72,9,12.648688923916826
0.74,10,12.747511676778219
0.7,11,12.549866171055434
0.7,12,12.549866171055434
0.7,13,12.549866171055434
0.72,14,12.648688923916826
0.74,15,12.747511676778219
0.72,16,12.648688923916826
0.72,17,12.648688923916826
0.72,18,12.648688923916826
0.66,19,12.35222066533265
0.64,20,12.253397912471259
0.64,21,12.253397912471259
0.62,22,12.154575159609866
0.62,23,12.154575159609866
0.62,0,12.154575159609866
0.62,1,12.154575159609866
0.62,2,12.154575159609866
0.6,3,12.055752406748475
0.62,4,12.154575159609866
0.62,5,12.154575159609866
0.62,6,12.154575159609866
0.64,7,12.253397912471259
0.66,8,12.35222066533265
0.7,9,12.549866171055434
0.74,10,12.747511676778219
0.76,11,12.84633442963961
0.76,12,12.84633442963961
0.78,13,12.945157182501003
0.8,14,13.043979935362394
0.8,15,13.043979935362394
0.78,16,12.945157182501003
0.74,17,12.747511676778219
0.74,18,12.747511676778219
0.72,19,12.648688923916826
0.72,20,12.648688923916826
0.72,21,12.648688923916826
0.72,22,12.648688923916826
0.7,23,12.549866171055434
0.7,0,12.549866171055434
0.7,1,12.549866171055434
0.7,2,12.549866171055434
0.7,3,12.549866171055434
0.7,4,12.549866171055434
0.7,5,12.549866171055434
0.7,6,12.549866171055434
0.7,7,12.549866171055434
0.7,8,12.549866171055434
0.7,9,12.549866171055434
0.7,10,12.549866171055434
0.66,11,12.35222066533265
0.66,12,12.35222066533265
0.66,13,12.35222066533265
0.64,14,12.253397912471259
0.64,15,12.253397912471259
0.64,16,12.253397912471259
0.64,17,12.253397912471259
0.62,7,12.154575159609866
0.62,8,12.154575159609866
0.66,9,12.35222066533265
0.7,10,12.549866171055434
0.7,11,12.549866171055434
0.74,12,12.747511676778219
0.76,13,12.84633442963961
0.78,14,12.945157182501003
0.78,15,12.945157182501003
0.8,16,13.043979935362394
0.76,17,12.84633442963961
0.74,18,12.747511676778219
0.72,19,12.648688923916826
0.72,20,12.648688923916826
0.66,21,12.35222066533265
0.64,22,12.253397912471259
0.62,23,12.154575159609866
0.62,0,12.154575159609866
0.6,1,12.055752406748475
0.6,2,12.055752406748475
0.6,3,12.055752406748475
0.56,4,11.858106901025693
0.56,5,11.858106901025693
0.56,6,11.858106901025693
0.6,7,12.055752406748475
0.62,8,12.154575159609866
0.62,9,12.154575159609866
0.66,10,12.35222066533265
0.66,11,12.35222066533265
0.68,12,12.451043418194043
0.7,13,12.549866171055434
0.7,14,12.549866171055434
0.7,15,12.549866171055434
0.72,16,12.648688923916826
0.7,17,12.549866171055434
0.66,18,12.35222066533265
0.66,19,12.35222066533265
0.64,20,12.253397912471259
0.64,21,12.253397912471259
0.62,22,12.154575159609866
0.6,23,12.055752406748475
0.56,0,11.858106901025693
0.56,1,11.858106901025693
0.54,2,11.7592841481643
0.54,3,11.7592841481643
0.52,4,11.660461395302908
0.52,5,11.660461395302908
0.54,6,11.7592841481643
0.56,7,11.858106901025693
0.62,8,12.154575159609866
0.66,9,12.35222066533265
0.7,10,12.549866171055434
0.72,11,12.648688923916826
0.72,12,12.648688923916826
0.74,13,12.747511676778219
0.74,14,12.747511676778219
0.74,15,12.747511676778219
0.74,16,12.747511676778219
0.72,17,12.648688923916826
0.7,18,12.549866171055434
0.66,19,12.35222066533265
0.66,20,12.35222066533265
0.64,21,12.253397912471259
0.62,22,12.154575159609866
0.62,23,12.154575159609866
0.6,0,12.055752406748475
0.6,1,12.055752406748475
0.56,2,11.858106901025693
0.56,3,11.858106901025693
0.56,4,11.858106901025693
0.54,5,11.7592841481643
0.54,6,11.7592841481643
0.6,7,12.055752406748475
0.62,8,12.154575159609866
0.64,9,12.253397912471259
0.7,10,12.549866171055434
0.72,11,12.648688923916826
0.74,12,12.747511676778219
0.74,13,12.747511676778219
0.74,14,12.747511676778219
0.74,15,12.747511676778219
0.74,16,12.747511676778219
0.72,17,12.648688923916826
0.7,18,12.549866171055434
0.84,19,13.241625441085176
0.66,20,12.35222066533265
0.66,21,12.35222066533265
0.64,22,12.253397912471259
