atemp,season,Predicted Y
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.4848,2,2.5202057748095856
0.5,2,2.5514749532229914
0.4848,2,2.5202057748095856
0.4697,2,2.489142314675215
0.4545,2,2.457873136261809
0.4545,2,2.457873136261809
0.4697,2,2.489142314675215
0.4697,2,2.489142314675215
0.5,2,2.5514749532229914
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.4848,2,2.5202057748095856
0.4545,2,2.457873136261809
0.4545,2,2.457873136261809
0.4545,2,2.457873136261809
0.4394,2,2.426809676127439
0.4394,2,2.426809676127439
0.4242,2,2.3955404977140327
0.4242,2,2.3955404977140327
0.4394,2,2.426809676127439
0.4545,2,2.457873136261809
0.4697,2,2.489142314675215
0.4848,2,2.5202057748095856
0.5152,2,2.5827441316363977
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4697,2,2.489142314675215
0.4848,2,2.5202057748095856
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5152,2,2.5827441316363977
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5758,2,2.70740940873195
0.5909,2,2.7384728688663205
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5303,2,2.613807591770768
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6667,2,2.8944073243752793
0.5758,2,2.70740940873195
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.5909,2,2.7384728688663205
0.5909,2,2.7384728688663205
0.5455,2,2.6450767701841738
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5455,2,2.6450767701841738
0.5758,2,2.70740940873195
0.5909,2,2.7384728688663205
0.5909,2,2.7384728688663205
0.5909,2,2.7384728688663205
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4697,2,2.489142314675215
0.4697,2,2.489142314675215
0.4697,2,2.489142314675215
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.5,2,2.5514749532229914
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5455,2,2.6450767701841738
0.5303,2,2.613807591770768
0.6212,2,2.800805507414097
0.5455,2,2.6450767701841738
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.4848,2,2.5202057748095856
0.4697,2,2.489142314675215
0.4545,2,2.457873136261809
0.4545,2,2.457873136261809
0.4394,2,2.426809676127439
0.4394,2,2.426809676127439
0.4394,2,2.426809676127439
0.4394,2,2.426809676127439
0.4545,2,2.457873136261809
0.4848,2,2.5202057748095856
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5455,2,2.6450767701841738
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.4697,2,2.489142314675215
0.4545,2,2.457873136261809
0.4545,2,2.457873136261809
0.4848,2,2.5202057748095856
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6364,2,2.8320746858275028
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.5909,2,2.7384728688663205
0.5455,2,2.6450767701841738
0.5152,2,2.5827441316363977
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.5,2,2.5514749532229914
0.5152,2,2.5827441316363977
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6515,2,2.863138145961873
0.6667,2,2.8944073243752793
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.6212,2,2.800805507414097
0.6364,2,2.8320746858275028
0.6515,2,2.863138145961873
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.5909,2,2.7384728688663205
0.5606,2,2.676140230318544
0.5455,2,2.6450767701841738
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.6212,2,2.800805507414097
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.5758,2,2.70740940873195
0.5758,2,2.70740940873195
0.5455,2,2.6450767701841738
0.5606,2,2.676140230318544
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5909,2,2.7384728688663205
0.5758,2,2.70740940873195
0.6061,2,2.7697420472797267
0.6515,2,2.863138145961873
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.697,2,2.9567399629230557
0.697,2,2.9567399629230557
0.6818,2,2.9254707845096495
0.6212,2,2.800805507414097
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.5909,2,2.7384728688663205
0.5606,2,2.676140230318544
0.6212,2,2.800805507414097
0.5606,2,2.676140230318544
0.5455,2,2.6450767701841738
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.6364,2,2.8320746858275028
0.6515,2,2.863138145961873
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.697,2,2.9567399629230557
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.5758,2,2.70740940873195
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5,2,2.5514749532229914
0.5455,2,2.6450767701841738
0.6061,2,2.7697420472797267
0.6818,2,2.9254707845096495
0.6667,2,2.8944073243752793
0.697,2,2.9567399629230557
0.7424,2,3.050136061605202
0.7727,2,3.112468700152979
0.7727,2,3.112468700152979
0.7576,2,3.0814052400186087
0.7424,2,3.050136061605202
0.7273,2,3.019072601470832
0.7273,2,3.019072601470832
0.697,2,2.9567399629230557
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6364,2,2.8320746858275028
0.6515,2,2.863138145961873
0.6364,2,2.8320746858275028
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6212,2,2.800805507414097
0.6515,2,2.863138145961873
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.697,2,2.9567399629230557
0.6818,2,2.9254707845096495
0.697,2,2.9567399629230557
0.7121,2,2.987803423057426
0.697,2,2.9567399629230557
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.5758,2,2.70740940873195
0.5909,2,2.7384728688663205
0.5606,2,2.676140230318544
0.5758,2,2.70740940873195
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5455,2,2.6450767701841738
0.5606,2,2.676140230318544
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.697,2,2.9567399629230557
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.5758,2,2.70740940873195
0.5758,2,2.70740940873195
0.5606,2,2.676140230318544
0.5606,2,2.676140230318544
0.5606,2,2.676140230318544
0.5455,2,2.6450767701841738
0.5152,2,2.5827441316363977
0.5606,2,2.676140230318544
0.5606,2,2.676140230318544
0.5606,2,2.676140230318544
0.5455,2,2.6450767701841738
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.697,2,2.9567399629230557
0.697,2,2.9567399629230557
0.697,2,2.9567399629230557
0.697,2,2.9567399629230557
0.697,2,2.9567399629230557
0.697,2,2.9567399629230557
0.6667,2,2.8944073243752793
0.6364,2,2.8320746858275028
0.5909,2,2.7384728688663205
0.5909,2,2.7384728688663205
0.5606,2,2.676140230318544
0.5606,2,2.676140230318544
0.5606,2,2.676140230318544
0.5606,2,2.676140230318544
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5606,2,2.676140230318544
0.5606,2,2.676140230318544
0.5909,2,2.7384728688663205
0.697,2,2.9567399629230557
0.7576,2,3.0814052400186087
0.7727,2,3.112468700152979
0.803,2,3.174801338700755
0.7879,2,3.1437378785663848
0.803,2,3.174801338700755
0.803,2,3.174801338700755
0.7879,2,3.1437378785663848
0.7879,2,3.1437378785663848
0.7879,2,3.1437378785663848
0.5,2,2.5514749532229914
0.7121,2,2.987803423057426
0.697,2,2.9567399629230557
0.697,2,2.9567399629230557
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6364,2,2.8320746858275028
0.5909,2,2.7384728688663205
0.5606,2,2.676140230318544
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6364,2,2.8320746858275028
0.697,2,2.9567399629230557
0.7424,2,3.050136061605202
0.7576,2,3.0814052400186087
0.7879,2,3.1437378785663848
0.803,2,3.174801338700755
0.803,2,3.174801338700755
0.8333,2,3.2371339772485315
0.8182,2,3.2060705171141612
0.8182,2,3.2060705171141612
0.8333,2,3.2371339772485315
0.803,2,3.174801338700755
0.803,2,3.174801338700755
0.7424,2,3.050136061605202
0.7424,2,3.050136061605202
0.7273,2,3.019072601470832
0.697,2,2.9567399629230557
0.697,2,2.9567399629230557
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.5909,2,2.7384728688663205
0.6364,2,2.8320746858275028
0.6667,2,2.8944073243752793
0.697,2,2.9567399629230557
0.7121,2,2.987803423057426
0.7424,2,3.050136061605202
0.803,2,3.174801338700755
0.8333,2,3.2371339772485315
0.8182,2,3.2060705171141612
0.8182,2,3.2060705171141612
0.8333,2,3.2371339772485315
0.803,2,3.174801338700755
0.803,2,3.174801338700755
0.7879,2,3.1437378785663848
0.7121,2,2.987803423057426
0.7121,2,2.987803423057426
0.697,2,2.9567399629230557
0.697,2,2.9567399629230557
0.6667,2,2.8944073243752793
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6364,2,2.8320746858275028
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5455,2,2.6450767701841738
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.5455,2,2.6450767701841738
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5,2,2.5514749532229914
0.5,2,2.5514749532229914
0.4848,2,2.5202057748095856
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6364,2,2.8320746858275028
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6364,2,2.8320746858275028
0.6515,2,2.863138145961873
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.5909,2,2.7384728688663205
0.5909,2,2.7384728688663205
0.5758,2,2.70740940873195
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6212,2,2.800805507414097
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6515,2,2.863138145961873
0.6364,2,2.8320746858275028
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.5909,2,2.7384728688663205
0.5909,2,2.7384728688663205
0.5909,2,2.7384728688663205
0.5606,2,2.676140230318544
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5455,2,2.6450767701841738
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.6515,2,2.863138145961873
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.697,2,2.9567399629230557
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6364,2,2.8320746858275028
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.5909,2,2.7384728688663205
0.5909,2,2.7384728688663205
0.5455,2,2.6450767701841738
0.5455,2,2.6450767701841738
0.5758,2,2.70740940873195
0.6061,2,2.7697420472797267
0.6364,2,2.8320746858275028
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.697,2,2.9567399629230557
0.7273,2,3.019072601470832
0.7273,2,3.019072601470832
0.7273,2,3.019072601470832
0.7424,2,3.050136061605202
0.7121,2,2.987803423057426
0.7273,2,3.019072601470832
0.697,2,2.9567399629230557
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6515,2,2.863138145961873
0.6364,2,2.8320746858275028
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.5758,2,2.70740940873195
0.5758,2,2.70740940873195
0.5758,2,2.70740940873195
0.5606,2,2.676140230318544
0.5758,2,2.70740940873195
0.6212,2,2.800805507414097
0.7121,2,2.987803423057426
0.7121,2,2.987803423057426
0.7424,2,3.050136061605202
0.7576,2,3.0814052400186087
0.8182,2,3.2060705171141612
0.8485,2,3.2684031556619377
0.8788,2,3.3307357942097138
0.8788,2,3.3307357942097138
0.8788,2,3.3307357942097138
0.8485,2,3.2684031556619377
0.8182,2,3.2060705171141612
0.803,2,3.174801338700755
0.7879,2,3.1437378785663848
0.803,2,3.174801338700755
0.7424,2,3.050136061605202
0.7424,2,3.050136061605202
0.7121,2,2.987803423057426
0.7121,2,2.987803423057426
0.7121,2,2.987803423057426
0.7121,2,2.987803423057426
0.697,2,2.9567399629230557
0.6667,2,2.8944073243752793
0.7121,2,2.987803423057426
0.697,2,2.9567399629230557
0.7273,2,3.019072601470832
0.7879,2,3.1437378785663848
0.8182,2,3.2060705171141612
0.8485,2,3.2684031556619377
0.8485,2,3.2684031556619377
0.8182,2,3.2060705171141612
0.8788,2,3.3307357942097138
0.8333,2,3.2371339772485315
0.8333,2,3.2371339772485315
0.8182,2,3.2060705171141612
0.803,2,3.174801338700755
0.7424,2,3.050136061605202
0.7273,2,3.019072601470832
0.697,2,2.9567399629230557
0.6818,2,2.9254707845096495
0.697,2,2.9567399629230557
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.697,2,2.9567399629230557
0.7121,2,2.987803423057426
0.7576,2,3.0814052400186087
0.7576,2,3.0814052400186087
0.7576,2,3.0814052400186087
0.7727,2,3.112468700152979
0.7576,2,3.0814052400186087
0.7879,2,3.1437378785663848
0.7727,2,3.112468700152979
0.7727,2,3.112468700152979
0.7424,2,3.050136061605202
0.7121,2,2.987803423057426
0.7273,2,3.019072601470832
0.697,2,2.9567399629230557
0.697,2,2.9567399629230557
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6515,2,2.863138145961873
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.7121,2,2.987803423057426
0.7576,2,3.0814052400186087
0.7576,2,3.0814052400186087
0.7727,2,3.112468700152979
0.7727,2,3.112468700152979
0.7273,2,3.019072601470832
0.6818,2,2.9254707845096495
0.6818,2,2.9254707845096495
0.6515,2,2.863138145961873
0.6364,2,2.8320746858275028
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.6212,2,2.800805507414097
0.6061,2,2.7697420472797267
0.5758,2,2.70740940873195
0.5758,2,2.70740940873195
0.5758,2,2.70740940873195
0.5606,2,2.676140230318544
0.5606,2,2.676140230318544
0.5606,2,2.676140230318544
0.5909,2,2.7384728688663205
0.6667,2,2.8944073243752793
0.6818,2,2.9254707845096495
0.7121,2,2.987803423057426
0.7273,2,3.019072601470832
0.7576,2,3.0814052400186087
0.7424,2,3.050136061605202
0.7879,2,3.1437378785663848
0.7727,2,3.112468700152979
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6061,2,2.7697420472797267
0.6061,2,2.7697420472797267
0.5758,2,2.70740940873195
0.5909,2,2.7384728688663205
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5455,2,2.6450767701841738
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.5455,2,2.6450767701841738
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5455,2,2.6450767701841738
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6364,2,2.8320746858275028
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.5455,2,2.6450767701841738
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5,2,2.5514749532229914
0.4848,2,2.5202057748095856
0.4848,2,2.5202057748095856
0.4697,2,2.489142314675215
0.4848,2,2.5202057748095856
0.5152,2,2.5827441316363977
0.5455,2,2.6450767701841738
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6364,2,2.8320746858275028
0.6364,2,2.8320746858275028
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
0.6364,2,2.8320746858275028
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.6212,2,2.800805507414097
0.5455,2,2.6450767701841738
0.6212,2,2.800805507414097
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.6061,2,2.7697420472797267
0.5455,2,2.6450767701841738
0.5303,2,2.613807591770768
0.5909,2,2.7384728688663205
0.6061,2,2.7697420472797267
0.6212,2,2.800805507414097
0.6364,2,2.8320746858275028
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6667,2,2.8944073243752793
0.6515,2,2.863138145961873
0.6212,2,2.800805507414097
0.5909,2,2.7384728688663205
0.5758,2,2.70740940873195
0.5758,2,2.70740940873195
0.5758,2,2.70740940873195
0.5758,2,2.70740940873195
0.5758,2,2.70740940873195
0.5606,2,2.676140230318544
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5303,2,2.613807591770768
0.5152,2,2.5827441316363977
0.5152,2,2.5827441316363977
0.5303,2,2.613807591770768
0.5606,2,2.676140230318544
0.5606,2,2.676140230318544
0.6515,2,2.863138145961873
0.6515,2,2.863138145961873
