hum,casual,Predicted Y
0.66,19,32.76986586581713
0.74,11,25.674962894178037
0.74,4,25.674962894178037
0.79,1,21.240648536903606
0.79,0,21.240648536903606
0.83,0,17.69319705108407
0.83,5,17.69319705108407
0.79,9,21.240648536903606
0.79,24,21.240648536903606
0.74,31,25.674962894178037
0.79,31,21.240648536903606
0.79,13,21.240648536903606
0.74,24,25.674962894178037
0.66,38,32.76986586581713
0.7,33,29.222414379997588
0.66,50,32.76986586581713
0.7,55,29.222414379997588
0.7,57,29.222414379997588
0.59,79,38.977905966001344
0.62,77,36.31731735163668
0.7,71,29.222414379997588
0.74,55,25.674962894178037
0.79,66,21.240648536903606
0.79,30,21.240648536903606
0.83,20,17.69319705108407
0.89,6,12.372019822354744
0.89,2,12.372019822354744
0.89,1,12.372019822354744
0.94,2,7.937705465080313
0.89,0,12.372019822354744
0.89,2,12.372019822354744
0.89,11,12.372019822354744
0.89,13,12.372019822354744
0.79,28,21.240648536903606
0.7,25,29.222414379997588
0.62,29,36.31731735163668
0.52,30,45.185946066185544
0.41,32,54.9414376521893
0.41,48,54.9414376521893
0.41,39,54.9414376521893
0.41,47,54.9414376521893
0.39,47,56.71516339509907
0.36,80,59.37575200946373
0.44,70,52.28084903782464
0.52,79,45.185946066185544
0.58,61,39.86476883745623
0.62,39,36.31731735163668
0.62,32,36.31731735163668
0.66,31,32.76986586581713
0.66,6,32.76986586581713
0.79,9,21.240648536903606
0.74,10,25.674962894178037
0.79,2,21.240648536903606
0.79,7,21.240648536903606
0.79,3,21.240648536903606
0.74,11,25.674962894178037
0.79,30,21.240648536903606
0.74,36,25.674962894178037
0.7,30,29.222414379997588
0.7,30,29.222414379997588
0.74,61,25.674962894178037
0.7,49,29.222414379997588
0.66,54,32.76986586581713
0.63,53,35.430454480181794
0.63,39,35.430454480181794
0.83,27,17.69319705108407
0.89,6,12.372019822354744
0.83,35,17.69319705108407
0.83,45,17.69319705108407
0.83,30,17.69319705108407
0.83,46,17.69319705108407
0.78,33,22.127511408358487
0.78,40,22.127511408358487
0.83,31,17.69319705108407
0.89,5,12.372019822354744
0.89,12,12.372019822354744
0.89,7,12.372019822354744
0.83,2,17.69319705108407
0.88,4,13.258882693809625
0.83,11,17.69319705108407
0.78,21,22.127511408358487
0.7,68,29.222414379997588
0.58,77,39.86476883745623
0.52,87,45.185946066185544
0.46,101,50.50712329491486
0.46,145,50.50712329491486
0.41,167,54.9414376521893
0.36,158,59.37575200946373
0.34,182,61.1494777523735
0.38,171,57.602026266553956
0.32,160,62.923203495283275
0.36,132,59.37575200946373
0.55,128,42.52535745182088
0.58,129,39.86476883745623
0.58,83,39.86476883745623
0.62,60,36.31731735163668
0.58,47,39.86476883745623
0.61,42,37.20418022309157
0.61,19,37.20418022309157
0.69,28,30.109277251452475
0.74,6,25.674962894178037
0.69,0,30.109277251452475
0.74,7,25.674962894178037
0.78,8,22.127511408358487
0.7,27,29.222414379997588
0.66,27,32.76986586581713
0.66,62,32.76986586581713
0.55,95,42.52535745182088
0.55,110,42.52535745182088
0.46,133,50.50712329491486
0.46,139,50.50712329491486
0.41,122,54.9414376521893
0.39,142,56.71516339509907
0.41,128,54.9414376521893
0.36,146,59.37575200946373
0.43,141,53.167711909279525
0.49,120,47.84653468055021
0.55,101,42.52535745182088
0.62,65,36.31731735163668
0.66,56,32.76986586581713
0.66,19,32.76986586581713
0.65,10,33.65672873727202
0.61,5,37.20418022309157
0.61,8,37.20418022309157
0.65,2,33.65672873727202
0.74,0,25.674962894178037
0.74,5,25.674962894178037
0.74,19,25.674962894178037
0.74,28,25.674962894178037
0.66,35,32.76986586581713
0.59,41,38.977905966001344
0.55,44,42.52535745182088
0.56,39,41.63849458036599
0.53,40,44.299083194730656
0.5,22,46.95967180909532
0.53,40,44.299083194730656
0.56,38,41.63849458036599
0.56,57,41.63849458036599
0.56,59,41.63849458036599
0.53,57,44.299083194730656
0.59,80,38.977905966001344
0.74,42,25.674962894178037
0.79,21,21.240648536903606
0.74,20,25.674962894178037
0.79,11,21.240648536903606
0.79,3,21.240648536903606
0.79,6,21.240648536903606
0.79,2,21.240648536903606
0.79,2,21.240648536903606
0.79,0,21.240648536903606
0.79,4,21.240648536903606
0.58,13,39.86476883745623
0.55,29,42.52535745182088
0.58,35,39.86476883745623
0.55,27,42.52535745182088
0.52,38,45.185946066185544
0.52,39,45.185946066185544
0.44,38,52.28084903782464
0.47,32,49.62026042345998
0.42,33,54.05457478073441
0.42,37,54.05457478073441
0.44,25,52.28084903782464
0.44,48,52.28084903782464
0.47,39,49.62026042345998
0.44,42,52.28084903782464
0.43,57,53.167711909279525
0.43,49,53.167711909279525
0.46,44,50.50712329491486
0.52,20,45.185946066185544
0.62,9,36.31731735163668
0.55,1,42.52535745182088
0.55,2,42.52535745182088
0.58,0,39.86476883745623
0.58,0,39.86476883745623
0.58,4,39.86476883745623
0.58,18,39.86476883745623
0.55,32,42.52535745182088
0.49,31,47.84653468055021
0.41,23,54.9414376521893
0.46,33,50.50712329491486
0.39,55,56.71516339509907
0.41,40,54.9414376521893
0.46,39,50.50712329491486
0.46,27,50.50712329491486
0.94,13,7.937705465080313
0.89,23,12.372019822354744
0.79,70,21.240648536903606
0.79,51,21.240648536903606
0.79,79,21.240648536903606
0.84,61,16.806334179629175
0.79,56,21.240648536903606
0.83,48,17.69319705108407
0.83,33,17.69319705108407
0.69,14,30.109277251452475
0.61,4,37.20418022309157
0.57,3,40.75163170891112
0.57,1,40.75163170891112
0.53,0,44.299083194730656
0.56,6,41.63849458036599
0.6,14,38.09104309454646
0.53,23,44.299083194730656
0.5,53,46.95967180909532
0.47,29,49.62026042345998
0.42,32,54.05457478073441
0.37,38,58.488889138008844
0.35,51,60.26261488091862
0.33,39,62.036340623828394
0.35,49,60.26261488091862
0.33,42,62.036340623828394
0.33,43,62.036340623828394
0.37,78,58.488889138008844
0.42,94,54.05457478073441
0.39,67,56.71516339509907
0.42,81,54.05457478073441
0.5,58,46.95967180909532
0.57,42,40.75163170891112
0.65,27,33.65672873727202
0.73,23,26.561825765632932
0.73,7,26.561825765632932
0.78,16,22.127511408358487
0.73,1,26.561825765632932
0.73,2,26.561825765632932
0.73,7,26.561825765632932
0.73,12,26.561825765632932
0.65,17,33.65672873727202
0.65,50,33.65672873727202
0.54,31,43.41222032327577
0.61,59,37.20418022309157
0.54,73,43.41222032327577
0.48,61,48.733397552005094
0.54,85,43.41222032327577
0.51,105,46.07280893764043
0.45,74,51.39398616636975
0.51,96,46.07280893764043
0.42,104,54.05457478073441
0.45,102,51.39398616636975
0.45,114,51.39398616636975
0.51,92,46.07280893764043
0.54,75,43.41222032327577
0.57,71,40.75163170891112
0.61,41,37.20418022309157
0.65,42,33.65672873727202
0.69,24,30.109277251452475
0.73,10,26.561825765632932
0.78,6,22.127511408358487
0.73,9,26.561825765632932
0.78,4,22.127511408358487
0.78,16,22.127511408358487
0.73,14,26.561825765632932
0.65,37,33.65672873727202
0.54,72,43.41222032327577
0.54,114,43.41222032327577
0.48,171,48.733397552005094
0.43,187,53.167711909279525
0.45,221,51.39398616636975
0.45,201,51.39398616636975
0.45,205,51.39398616636975
0.45,183,51.39398616636975
0.45,234,51.39398616636975
0.45,185,51.39398616636975
0.48,164,48.733397552005094
0.51,108,46.07280893764043
0.58,85,39.86476883745623
0.65,65,33.65672873727202
0.61,61,37.20418022309157
0.65,34,33.65672873727202
0.69,16,30.109277251452475
0.69,28,30.109277251452475
0.69,21,30.109277251452475
0.73,4,26.561825765632932
0.69,4,30.109277251452475
0.73,10,26.561825765632932
0.73,20,26.561825765632932
0.65,45,33.65672873727202
0.58,74,39.86476883745623
0.6,127,38.09104309454646
0.55,147,42.52535745182088
0.55,177,42.52535745182088
0.49,200,47.84653468055021
0.49,168,47.84653468055021
0.43,129,53.167711909279525
0.46,129,50.50712329491486
0.49,133,47.84653468055021
0.46,147,50.50712329491486
0.55,145,42.52535745182088
0.58,85,39.86476883745623
0.62,59,36.31731735163668
0.66,65,32.76986586581713
0.74,39,25.674962894178037
0.74,21,25.674962894178037
0.74,17,25.674962894178037
0.83,2,17.69319705108407
0.78,3,22.127511408358487
0.78,1,22.127511408358487
0.78,2,22.127511408358487
0.83,10,17.69319705108407
0.74,22,25.674962894178037
0.7,18,29.222414379997588
0.67,33,31.883002994362243
0.62,52,36.31731735163668
0.55,42,42.52535745182088
0.59,39,38.977905966001344
0.56,27,41.63849458036599
0.56,32,41.63849458036599
0.53,53,44.299083194730656
0.53,45,44.299083194730656
0.49,72,47.84653468055021
0.49,80,47.84653468055021
0.55,63,42.52535745182088
0.59,91,38.977905966001344
0.66,48,32.76986586581713
0.66,36,32.76986586581713
0.66,32,32.76986586581713
0.66,25,32.76986586581713
0.66,7,32.76986586581713
0.7,9,29.222414379997588
0.7,2,29.222414379997588
0.7,1,29.222414379997588
0.74,0,25.674962894178037
0.74,8,25.674962894178037
0.7,28,29.222414379997588
0.7,31,29.222414379997588
0.63,22,35.430454480181794
0.56,29,41.63849458036599
0.59,29,38.977905966001344
0.56,26,41.63849458036599
0.53,33,44.299083194730656
0.5,41,46.95967180909532
0.44,48,52.28084903782464
0.42,61,54.05457478073441
0.66,68,32.76986586581713
0.66,80,32.76986586581713
0.75,54,24.788100022723157
0.74,48,25.674962894178037
0.74,47,25.674962894178037
0.74,36,25.674962894178037
0.79,19,21.240648536903606
0.84,11,16.806334179629175
0.84,4,16.806334179629175
0.84,2,16.806334179629175
0.84,2,16.806334179629175
0.83,0,17.69319705108407
0.83,4,17.69319705108407
0.89,5,12.372019822354744
0.84,27,16.806334179629175
0.74,34,25.674962894178037
0.7,28,29.222414379997588
0.7,34,29.222414379997588
0.63,26,35.430454480181794
0.59,28,38.977905966001344
0.56,23,41.63849458036599
0.53,44,44.299083194730656
0.5,36,46.95967180909532
0.56,30,41.63849458036599
0.59,50,38.977905966001344
0.59,68,38.977905966001344
0.67,59,31.883002994362243
0.75,45,24.788100022723157
0.66,33,32.76986586581713
0.7,25,29.222414379997588
0.75,26,24.788100022723157
0.75,13,24.788100022723157
0.84,5,16.806334179629175
0.84,2,16.806334179629175
0.79,1,21.240648536903606
0.84,0,16.806334179629175
0.84,2,16.806334179629175
0.84,6,16.806334179629175
0.84,23,16.806334179629175
0.79,23,21.240648536903606
0.75,34,24.788100022723157
0.71,31,28.3355515085427
0.63,27,35.430454480181794
0.56,29,41.63849458036599
0.56,21,41.63849458036599
0.5,50,46.95967180909532
0.53,40,44.299083194730656
0.48,43,48.733397552005094
0.45,40,51.39398616636975
0.5,39,46.95967180909532
0.67,51,31.883002994362243
0.71,38,28.3355515085427
0.75,38,24.788100022723157
0.71,36,28.3355515085427
0.71,40,28.3355515085427
0.63,9,35.430454480181794
0.63,7,35.430454480181794
0.79,0,21.240648536903606
0.75,1,24.788100022723157
0.75,8,24.788100022723157
0.79,2,21.240648536903606
0.75,13,24.788100022723157
0.66,20,32.76986586581713
0.63,30,35.430454480181794
0.63,31,35.430454480181794
0.53,32,44.299083194730656
0.5,23,46.95967180909532
0.48,20,48.733397552005094
0.51,25,46.07280893764043
0.48,24,48.733397552005094
0.51,32,46.07280893764043
0.39,29,56.71516339509907
0.47,35,49.62026042345998
0.37,34,58.488889138008844
0.41,40,54.9414376521893
0.56,46,41.63849458036599
0.59,38,38.977905966001344
0.49,44,47.84653468055021
0.63,19,35.430454480181794
0.56,16,41.63849458036599
0.52,13,45.185946066185544
0.52,13,45.185946066185544
0.66,6,32.76986586581713
0.66,5,32.76986586581713
0.62,1,36.31731735163668
0.52,6,45.185946066185544
0.52,7,45.185946066185544
0.49,24,47.84653468055021
0.49,30,47.84653468055021
0.41,61,54.9414376521893
0.37,62,58.488889138008844
0.37,71,58.488889138008844
0.38,78,57.602026266553956
0.42,84,54.05457478073441
0.38,78,57.602026266553956
0.38,70,57.602026266553956
0.38,70,57.602026266553956
0.4,62,55.82830052364418
0.59,80,38.977905966001344
0.59,47,38.977905966001344
0.59,39,38.977905966001344
0.59,37,38.977905966001344
0.59,27,38.977905966001344
0.59,42,38.977905966001344
0.66,33,32.76986586581713
0.63,12,35.430454480181794
0.63,17,35.430454480181794
0.66,1,32.76986586581713
0.66,5,32.76986586581713
0.63,9,35.430454480181794
0.59,6,38.977905966001344
0.56,22,41.63849458036599
0.56,42,41.63849458036599
0.5,61,46.95967180909532
0.53,74,44.299083194730656
0.45,85,51.39398616636975
0.47,90,49.62026042345998
0.5,79,46.95967180909532
0.42,68,54.05457478073441
0.42,62,54.05457478073441
0.39,75,56.71516339509907
0.42,67,54.05457478073441
0.47,70,49.62026042345998
0.49,52,47.84653468055021
0.63,42,35.430454480181794
0.66,23,32.76986586581713
0.7,13,29.222414379997588
0.7,17,29.222414379997588
0.75,4,24.788100022723157
0.79,3,21.240648536903606
0.79,2,21.240648536903606
0.84,0,16.806334179629175
0.84,2,16.806334179629175
0.84,7,16.806334179629175
0.79,20,21.240648536903606
0.75,34,24.788100022723157
0.66,11,32.76986586581713
0.59,30,38.977905966001344
0.59,24,38.977905966001344
0.59,17,38.977905966001344
0.74,14,25.674962894178037
0.79,28,21.240648536903606
0.84,16,16.806334179629175
0.84,37,16.806334179629175
0.74,48,25.674962894178037
0.74,60,25.674962894178037
0.7,62,29.222414379997588
0.74,55,25.674962894178037
0.84,41,16.806334179629175
0.84,13,16.806334179629175
0.84,23,16.806334179629175
0.79,8,21.240648536903606
0.79,6,21.240648536903606
0.89,1,12.372019822354744
0.89,2,12.372019822354744
0.88,0,13.258882693809625
0.89,3,12.372019822354744
0.83,2,17.69319705108407
0.66,30,32.76986586581713
0.55,32,42.52535745182088
0.4,25,55.82830052364418
0.31,42,63.81006636673817
0.3,49,64.69692923819305
0.28,25,66.47065498110283
0.32,43,62.923203495283275
0.3,46,64.69692923819305
0.28,49,66.47065498110283
0.36,41,59.37575200946373
0.36,72,59.37575200946373
0.39,68,56.71516339509907
0.43,69,53.167711909279525
0.46,47,50.50712329491486
0.49,45,47.84653468055021
0.55,27,42.52535745182088
0.58,18,39.86476883745623
0.52,19,45.185946066185544
0.49,1,47.84653468055021
0.52,1,45.185946066185544
0.58,0,39.86476883745623
0.51,1,46.07280893764043
0.54,0,43.41222032327577
0.54,4,43.41222032327577
0.48,34,48.733397552005094
0.42,28,54.05457478073441
0.35,27,60.26261488091862
0.33,32,62.036340623828394
0.31,42,63.81006636673817
0.3,37,64.69692923819305
0.3,29,64.69692923819305
0.28,20,66.47065498110283
0.26,37,68.2443807240126
0.25,40,69.13124359546748
0.26,81,68.2443807240126
0.28,78,66.47065498110283
0.29,87,65.58379210964794
0.45,55,51.39398616636975
0.48,49,48.733397552005094
0.48,37,48.733397552005094
0.45,16,51.39398616636975
0.51,14,46.07280893764043
0.51,3,46.07280893764043
0.54,2,43.41222032327577
0.54,0,43.41222032327577
0.61,0,37.20418022309157
0.65,1,33.65672873727202
0.7,6,29.222414379997588
0.7,27,29.222414379997588
0.66,47,32.76986586581713
0.59,21,38.977905966001344
0.55,30,42.52535745182088
0.56,41,41.63849458036599
0.53,35,44.299083194730656
0.47,26,49.62026042345998
0.49,27,47.84653468055021
0.5,22,46.95967180909532
0.47,42,49.62026042345998
0.53,45,44.299083194730656
0.56,55,41.63849458036599
0.59,37,38.977905966001344
0.63,41,35.430454480181794
0.66,31,32.76986586581713
0.7,25,29.222414379997588
0.75,28,24.788100022723157
0.79,12,21.240648536903606
0.79,12,21.240648536903606
0.79,3,21.240648536903606
0.79,2,21.240648536903606
0.84,2,16.806334179629175
0.84,4,16.806334179629175
0.84,7,16.806334179629175
0.79,26,21.240648536903606
0.77,30,23.01437427981338
0.47,28,49.62026042345998
0.42,37,54.05457478073441
0.4,43,55.82830052364418
0.31,40,63.81006636673817
0.31,42,63.81006636673817
0.3,34,64.69692923819305
0.3,40,64.69692923819305
0.3,35,64.69692923819305
0.3,47,64.69692923819305
0.37,49,58.488889138008844
0.42,22,54.05457478073441
0.41,53,54.9414376521893
0.46,29,50.50712329491486
0.49,47,47.84653468055021
0.52,26,45.185946066185544
0.55,60,42.52535745182088
0.55,15,42.52535745182088
0.55,11,42.52535745182088
0.62,18,36.31731735163668
0.66,4,32.76986586581713
0.7,4,29.222414379997588
0.7,6,29.222414379997588
0.66,3,32.76986586581713
0.59,27,38.977905966001344
0.46,49,50.50712329491486
0.41,79,54.9414376521893
0.36,111,59.37575200946373
0.32,111,62.923203495283275
0.29,125,65.58379210964794
0.29,112,65.58379210964794
0.31,113,63.81006636673817
0.27,126,67.3575178525577
0.29,93,65.58379210964794
0.28,92,66.47065498110283
0.33,101,62.036340623828394
0.43,74,53.167711909279525
0.49,82,47.84653468055021
0.52,80,45.185946066185544
0.55,63,42.52535745182088
0.55,33,42.52535745182088
0.62,8,36.31731735163668
0.66,19,32.76986586581713
0.66,24,32.76986586581713
0.7,6,29.222414379997588
0.69,4,30.109277251452475
0.7,5,29.222414379997588
0.58,19,39.86476883745623
0.55,54,42.52535745182088
0.49,55,47.84653468055021
0.36,91,59.37575200946373
0.28,112,66.47065498110283
0.25,146,69.13124359546748
0.24,142,70.01810646692238
0.24,130,70.01810646692238
0.18,109,75.33928369565169
0.17,98,76.22614656710658
0.16,114,77.11300943856146
0.41,91,54.9414376521893
0.55,87,42.52535745182088
0.55,70,42.52535745182088
0.59,68,38.977905966001344
0.7,25,29.222414379997588
0.66,14,32.76986586581713
0.7,7,29.222414379997588
0.74,5,25.674962894178037
0.74,4,25.674962894178037
0.79,0,21.240648536903606
0.83,2,17.69319705108407
0.83,2,17.69319705108407
0.83,3,17.69319705108407
0.62,24,36.31731735163668
0.43,35,53.167711909279525
0.41,27,54.9414376521893
0.36,27,59.37575200946373
0.32,53,62.923203495283275
0.33,53,62.036340623828394
0.31,38,63.81006636673817
0.29,37,65.58379210964794
0.27,52,67.3575178525577
0.27,34,67.3575178525577
0.45,69,51.39398616636975
0.43,68,53.167711909279525
0.51,63,46.07280893764043
0.62,49,36.31731735163668
0.7,42,29.222414379997588
0.7,21,29.222414379997588
0.74,14,25.674962894178037
0.74,11,25.674962894178037
0.74,4,25.674962894178037
0.69,2,30.109277251452475
0.74,0,25.674962894178037
0.74,0,25.674962894178037
0.74,4,25.674962894178037
0.69,12,30.109277251452475
0.61,15,37.20418022309157
0.58,37,39.86476883745623
0.46,31,50.50712329491486
0.36,50,59.37575200946373
0.32,32,62.923203495283275
0.3,45,64.69692923819305
0.3,50,64.69692923819305
0.25,45,69.13124359546748
0.25,48,69.13124359546748
0.25,58,69.13124359546748
0.27,63,67.3575178525577
0.34,65,61.1494777523735
0.36,85,59.37575200946373
0.46,40,50.50712329491486
0.52,53,45.185946066185544
0.59,22,38.977905966001344
0.49,29,47.84653468055021
0.49,11,47.84653468055021
0.52,7,45.185946066185544
0.49,2,47.84653468055021
0.55,0,42.52535745182088
0.52,0,45.185946066185544
0.55,2,42.52535745182088
0.66,9,32.76986586581713
0.51,19,46.07280893764043
0.51,29,46.07280893764043
0.55,23,42.52535745182088
0.58,9,39.86476883745623
0.58,29,39.86476883745623
0.55,19,42.52535745182088
0.58,37,39.86476883745623
0.58,43,39.86476883745623
0.79,31,21.240648536903606
0.79,21,21.240648536903606
0.79,47,21.240648536903606
0.84,49,16.806334179629175
0.84,51,16.806334179629175
0.84,7,16.806334179629175
0.89,7,12.372019822354744
0.89,11,12.372019822354744
0.89,4,12.372019822354744
0.89,2,12.372019822354744
0.94,3,7.937705465080313
0.94,2,7.937705465080313
0.94,0,7.937705465080313
0.89,0,12.372019822354744
0.89,3,12.372019822354744
0.89,7,12.372019822354744
0.89,11,12.372019822354744
0.82,29,18.58005992253895
0.74,25,25.674962894178037
0.71,24,28.3355515085427
0.66,37,32.76986586581713
0.62,53,36.31731735163668
0.58,63,39.86476883745623
0.55,53,42.52535745182088
0.55,50,42.52535745182088
0.62,70,36.31731735163668
0.62,91,36.31731735163668
0.74,88,25.674962894178037
0.74,65,25.674962894178037
0.74,41,25.674962894178037
0.74,25,25.674962894178037
0.74,33,25.674962894178037
0.74,24,25.674962894178037
0.74,13,25.674962894178037
0.78,3,22.127511408358487
0.69,5,30.109277251452475
0.78,0,22.127511408358487
0.78,1,22.127511408358487
0.78,0,22.127511408358487
0.78,7,22.127511408358487
0.78,23,22.127511408358487
0.65,39,33.65672873727202
0.58,43,39.86476883745623
0.55,50,42.52535745182088
0.52,44,45.185946066185544
0.52,57,45.185946066185544
0.52,40,45.185946066185544
0.52,81,45.185946066185544
0.55,50,42.52535745182088
0.49,76,47.84653468055021
0.49,84,47.84653468055021
0.52,105,45.185946066185544
0.55,90,42.52535745182088
0.58,70,39.86476883745623
0.65,54,33.65672873727202
0.65,51,33.65672873727202
0.69,37,30.109277251452475
0.78,29,22.127511408358487
0.78,17,22.127511408358487
0.78,14,22.127511408358487
0.78,14,22.127511408358487
0.83,5,17.69319705108407
0.89,2,12.372019822354744
0.89,5,12.372019822354744
0.83,14,17.69319705108407
0.83,27,17.69319705108407
0.7,60,29.222414379997588
0.7,91,29.222414379997588
0.62,138,36.31731735163668
0.55,130,42.52535745182088
0.59,176,38.977905966001344
0.52,176,45.185946066185544
0.53,130,44.299083194730656
0.79,155,21.240648536903606
0.79,61,21.240648536903606
0.79,81,21.240648536903606
0.84,57,16.806334179629175
0.79,58,21.240648536903606
0.84,28,16.806334179629175
0.84,24,16.806334179629175
0.84,29,16.806334179629175
0.84,14,16.806334179629175
0.84,10,16.806334179629175
0.84,18,16.806334179629175
0.84,9,16.806334179629175
0.84,1,16.806334179629175
0.89,1,12.372019822354744
0.89,3,12.372019822354744
0.84,11,16.806334179629175
0.79,23,21.240648536903606
0.75,82,24.788100022723157
0.66,88,32.76986586581713
0.63,113,35.430454480181794
0.42,161,54.05457478073441
0.42,118,54.05457478073441
0.47,130,49.62026042345998
0.74,118,25.674962894178037
0.74,74,25.674962894178037
0.74,63,25.674962894178037
0.74,74,25.674962894178037
0.79,68,21.240648536903606
0.84,50,16.806334179629175
0.84,36,16.806334179629175
0.89,21,12.372019822354744
0.79,12,21.240648536903606
0.79,13,21.240648536903606
0.83,4,17.69319705108407
0.89,4,12.372019822354744
0.89,1,12.372019822354744
0.89,2,12.372019822354744
0.79,1,21.240648536903606
0.65,8,33.65672873727202
0.62,18,36.31731735163668
0.58,29,39.86476883745623
0.55,37,42.52535745182088
0.52,62,45.185946066185544
0.48,90,48.733397552005094
0.46,48,50.50712329491486
0.44,43,52.28084903782464
0.43,41,53.167711909279525
0.41,40,54.9414376521893
0.39,64,56.71516339509907
0.39,67,56.71516339509907
0.41,64,54.9414376521893
0.43,64,53.167711909279525
0.55,71,42.52535745182088
0.58,30,39.86476883745623
0.58,26,39.86476883745623
0.66,19,32.76986586581713
0.79,10,21.240648536903606
0.66,5,32.76986586581713
0.7,9,29.222414379997588
0.62,0,36.31731735163668
0.74,1,25.674962894178037
0.65,5,33.65672873727202
0.64,6,34.543591608726906
0.74,30,25.674962894178037
0.66,40,32.76986586581713
0.62,34,36.31731735163668
0.59,55,38.977905966001344
0.59,61,38.977905966001344
0.56,60,41.63849458036599
0.49,48,47.84653468055021
0.44,53,52.28084903782464
0.39,58,56.71516339509907
0.39,57,56.71516339509907
0.55,79,42.52535745182088
0.55,97,42.52535745182088
0.49,69,47.84653468055021
0.43,34,53.167711909279525
0.46,46,50.50712329491486
0.46,28,50.50712329491486
0.48,22,48.733397552005094
0.51,19,46.07280893764043
0.54,7,43.41222032327577
0.54,1,43.41222032327577
0.58,1,39.86476883745623
0.54,1,43.41222032327577
0.61,2,37.20418022309157
0.61,9,37.20418022309157
0.58,16,39.86476883745623
0.51,38,46.07280893764043
0.48,32,48.733397552005094
0.43,41,53.167711909279525
0.41,54,54.9414376521893
0.38,74,57.602026266553956
0.38,41,57.602026266553956
0.34,62,61.1494777523735
0.3,53,64.69692923819305
0.26,76,68.2443807240126
0.26,71,68.2443807240126
0.28,70,66.47065498110283
0.26,79,68.2443807240126
0.31,59,63.81006636673817
0.33,47,62.036340623828394
0.37,17,58.488889138008844
0.37,14,58.488889138008844
0.45,6,51.39398616636975
0.45,9,51.39398616636975
0.54,3,43.41222032327577
0.57,2,40.75163170891112
0.57,1,40.75163170891112
0.61,2,37.20418022309157
0.65,5,33.65672873727202
0.54,15,43.41222032327577
0.45,29,51.39398616636975
0.39,31,56.71516339509907
0.37,36,58.488889138008844
0.35,59,60.26261488091862
0.31,50,63.81006636673817
0.31,51,63.81006636673817
0.29,39,65.58379210964794
0.29,52,65.58379210964794
0.27,57,67.3575178525577
0.29,96,65.58379210964794
0.29,74,65.58379210964794
0.35,48,60.26261488091862
0.37,56,58.488889138008844
0.48,35,48.733397552005094
0.48,34,48.733397552005094
0.5,22,46.95967180909532
0.53,12,44.299083194730656
0.53,4,44.299083194730656
0.57,0,40.75163170891112
0.53,0,44.299083194730656
0.53,0,44.299083194730656
0.56,2,41.63849458036599
0.5,3,46.95967180909532
0.44,17,52.28084903782464
0.39,29,56.71516339509907
0.34,27,61.1494777523735
0.33,44,62.036340623828394
0.29,48,65.58379210964794
0.27,55,67.3575178525577
0.29,74,65.58379210964794
0.29,51,65.58379210964794
0.29,59,65.58379210964794
0.28,68,66.47065498110283
0.26,93,68.2443807240126
0.4,89,55.82830052364418
0.42,101,54.05457478073441
0.42,77,54.05457478073441
0.48,73,48.733397552005094
0.51,74,46.07280893764043
0.51,51,46.07280893764043
0.51,15,46.07280893764043
0.57,13,40.75163170891112
0.57,16,40.75163170891112
0.65,9,33.65672873727202
0.73,5,26.561825765632932
0.73,3,26.561825765632932
0.73,3,26.561825765632932
0.74,10,25.674962894178037
0.65,28,33.65672873727202
0.74,70,25.674962894178037
0.74,97,25.674962894178037
0.7,122,29.222414379997588
0.89,175,12.372019822354744
0.74,61,25.674962894178037
0.7,113,29.222414379997588
0.79,150,21.240648536903606
0.74,148,25.674962894178037
0.74,97,25.674962894178037
0.74,123,25.674962894178037
0.79,67,21.240648536903606
0.83,78,17.69319705108407
0.83,40,17.69319705108407
0.83,36,17.69319705108407
0.83,25,17.69319705108407
0.83,19,17.69319705108407
0.89,16,12.372019822354744
0.89,13,12.372019822354744
0.94,5,7.937705465080313
0.94,1,7.937705465080313
0.94,1,7.937705465080313
0.94,2,7.937705465080313
0.89,4,12.372019822354744
0.89,20,12.372019822354744
0.89,27,12.372019822354744
0.79,67,21.240648536903606
0.79,81,21.240648536903606
0.79,98,21.240648536903606
0.74,144,25.674962894178037
0.7,126,29.222414379997588
0.66,128,32.76986586581713
0.66,116,32.76986586581713
0.62,133,36.31731735163668
0.66,125,32.76986586581713
0.74,75,25.674962894178037
0.84,67,16.806334179629175
0.88,51,13.258882693809625
0.88,14,13.258882693809625
0.83,5,17.69319705108407
0.88,7,13.258882693809625
0.88,1,13.258882693809625
0.83,0,17.69319705108407
0.83,1,17.69319705108407
0.83,1,17.69319705108407
0.88,3,13.258882693809625
0.88,3,13.258882693809625
0.88,10,13.258882693809625
0.78,29,22.127511408358487
0.78,52,22.127511408358487
0.69,54,30.109277251452475
0.62,41,36.31731735163668
0.58,62,39.86476883745623
0.52,53,45.185946066185544
0.55,56,42.52535745182088
0.55,49,42.52535745182088
0.55,58,42.52535745182088
0.51,59,46.07280893764043
0.65,70,33.65672873727202
0.65,54,33.65672873727202
0.74,45,25.674962894178037
0.65,34,33.65672873727202
0.69,22,30.109277251452475
0.69,11,30.109277251452475
0.69,8,30.109277251452475
0.69,4,30.109277251452475
0.73,1,26.561825765632932
0.73,1,26.561825765632932
0.69,0,30.109277251452475
0.73,1,26.561825765632932
0.73,4,26.561825765632932
0.69,18,30.109277251452475
0.58,24,39.86476883745623
0.61,27,37.20418022309157
0.58,28,39.86476883745623
0.51,40,46.07280893764043
0.48,42,48.733397552005094
0.48,45,48.733397552005094
