hr,temp,Predicted Y
12,0.8,0.4987240412955853
13,0.8,0.5025560983827977
14,0.78,0.50638815547001
15,0.82,0.5102202125572224
16,0.8,0.5140522696444347
17,0.76,0.5178843267316472
18,0.76,0.5217163838188595
19,0.74,0.5255484409060719
20,0.72,0.5293804979932842
21,0.7,0.5332125550804967
22,0.7,0.537044612167709
23,0.68,0.5408766692549214
0,0.68,0.4527393562490368
1,0.66,0.4565714133362491
2,0.66,0.4604034704234615
3,0.64,0.4642355275106739
4,0.64,0.4680675845978863
5,0.62,0.4718996416850986
6,0.64,0.47573169877231103
7,0.64,0.4795637558595234
8,0.7,0.4833958129467358
9,0.72,0.48722787003394813
10,0.72,0.49105992712116053
11,0.74,0.4948919842083729
12,0.74,0.4987240412955853
13,0.74,0.5025560983827977
14,0.74,0.50638815547001
15,0.74,0.5102202125572224
16,0.76,0.5140522696444347
17,0.74,0.5178843267316472
18,0.72,0.5217163838188595
19,0.72,0.5255484409060719
20,0.7,0.5293804979932842
21,0.68,0.5332125550804967
22,0.68,0.537044612167709
23,0.66,0.5408766692549214
0,0.64,0.4527393562490368
1,0.64,0.4565714133362491
2,0.62,0.4604034704234615
3,0.6,0.4642355275106739
4,0.6,0.4680675845978863
5,0.6,0.4718996416850986
6,0.6,0.47573169877231103
7,0.62,0.4795637558595234
8,0.64,0.4833958129467358
9,0.66,0.48722787003394813
10,0.72,0.49105992712116053
11,0.72,0.4948919842083729
12,0.74,0.4987240412955853
13,0.74,0.5025560983827977
14,0.74,0.50638815547001
15,0.74,0.5102202125572224
16,0.74,0.5140522696444347
17,0.72,0.5178843267316472
18,0.72,0.5217163838188595
19,0.72,0.5255484409060719
20,0.7,0.5293804979932842
21,0.7,0.5332125550804967
22,0.7,0.537044612167709
23,0.7,0.5408766692549214
0,0.64,0.4527393562490368
1,0.62,0.4565714133362491
2,0.62,0.4604034704234615
3,0.62,0.4642355275106739
4,0.6,0.4680675845978863
5,0.62,0.4718996416850986
6,0.62,0.47573169877231103
7,0.64,0.4795637558595234
8,0.66,0.4833958129467358
9,0.72,0.48722787003394813
10,0.72,0.49105992712116053
11,0.7,0.4948919842083729
12,0.72,0.4987240412955853
13,0.72,0.5025560983827977
14,0.72,0.50638815547001
15,0.74,0.5102202125572224
16,0.74,0.5140522696444347
17,0.74,0.5178843267316472
18,0.74,0.5217163838188595
19,0.72,0.5255484409060719
20,0.7,0.5293804979932842
21,0.7,0.5332125550804967
22,0.68,0.537044612167709
23,0.68,0.5408766692549214
0,0.66,0.4527393562490368
1,0.66,0.4565714133362491
2,0.66,0.4604034704234615
3,0.66,0.4642355275106739
4,0.66,0.4680675845978863
5,0.66,0.4718996416850986
6,0.66,0.47573169877231103
7,0.68,0.4795637558595234
8,0.7,0.4833958129467358
9,0.74,0.48722787003394813
10,0.8,0.49105992712116053
11,0.82,0.4948919842083729
12,0.84,0.4987240412955853
13,0.84,0.5025560983827977
14,0.86,0.50638815547001
15,0.86,0.5102202125572224
16,0.86,0.5140522696444347
17,0.82,0.5178843267316472
18,0.8,0.5217163838188595
19,0.74,0.5255484409060719
20,0.74,0.5293804979932842
21,0.74,0.5332125550804967
22,0.7,0.537044612167709
23,0.7,0.5408766692549214
0,0.68,0.4527393562490368
1,0.68,0.4565714133362491
2,0.66,0.4604034704234615
3,0.66,0.4642355275106739
4,0.66,0.4680675845978863
5,0.64,0.4718996416850986
6,0.66,0.47573169877231103
7,0.7,0.4795637558595234
8,0.7,0.4833958129467358
9,0.72,0.48722787003394813
10,0.74,0.49105992712116053
11,0.76,0.4948919842083729
12,0.76,0.4987240412955853
13,0.8,0.5025560983827977
14,0.8,0.50638815547001
15,0.82,0.5102202125572224
16,0.82,0.5140522696444347
17,0.82,0.5178843267316472
18,0.8,0.5217163838188595
19,0.76,0.5255484409060719
20,0.74,0.5293804979932842
21,0.72,0.5332125550804967
22,0.7,0.537044612167709
23,0.68,0.5408766692549214
0,0.66,0.4527393562490368
1,0.64,0.4565714133362491
2,0.62,0.4604034704234615
3,0.6,0.4642355275106739
4,0.58,0.4680675845978863
5,0.58,0.4718996416850986
6,0.6,0.47573169877231103
7,0.62,0.4795637558595234
8,0.68,0.4833958129467358
9,0.7,0.48722787003394813
10,0.72,0.49105992712116053
11,0.74,0.4948919842083729
12,0.76,0.4987240412955853
13,0.76,0.5025560983827977
14,0.78,0.50638815547001
15,0.78,0.5102202125572224
16,0.8,0.5140522696444347
17,0.78,0.5178843267316472
18,0.76,0.5217163838188595
19,0.74,0.5255484409060719
20,0.74,0.5293804979932842
21,0.72,0.5332125550804967
22,0.7,0.537044612167709
23,0.66,0.5408766692549214
0,0.66,0.4527393562490368
1,0.66,0.4565714133362491
2,0.62,0.4604034704234615
3,0.64,0.4642355275106739
4,0.62,0.4680675845978863
5,0.6,0.4718996416850986
6,0.62,0.47573169877231103
7,0.66,0.4795637558595234
8,0.7,0.4833958129467358
9,0.74,0.48722787003394813
10,0.76,0.49105992712116053
11,0.8,0.4948919842083729
12,0.8,0.4987240412955853
13,0.8,0.5025560983827977
14,0.82,0.50638815547001
15,0.82,0.5102202125572224
16,0.82,0.5140522696444347
17,0.82,0.5178843267316472
18,0.8,0.5217163838188595
19,0.78,0.5255484409060719
20,0.72,0.5293804979932842
21,0.7,0.5332125550804967
22,0.7,0.537044612167709
23,0.68,0.5408766692549214
0,0.68,0.4527393562490368
1,0.66,0.4565714133362491
2,0.64,0.4604034704234615
3,0.64,0.4642355275106739
4,0.62,0.4680675845978863
5,0.58,0.4718996416850986
6,0.62,0.47573169877231103
7,0.64,0.4795637558595234
8,0.68,0.4833958129467358
9,0.74,0.48722787003394813
10,0.8,0.49105992712116053
11,0.8,0.4948919842083729
12,0.82,0.4987240412955853
13,0.82,0.5025560983827977
14,0.84,0.50638815547001
15,0.86,0.5102202125572224
16,0.88,0.5140522696444347
17,0.84,0.5178843267316472
18,0.82,0.5217163838188595
19,0.8,0.5255484409060719
20,0.76,0.5293804979932842
21,0.74,0.5332125550804967
22,0.72,0.537044612167709
23,0.72,0.5408766692549214
0,0.7,0.4527393562490368
1,0.7,0.4565714133362491
2,0.7,0.4604034704234615
3,0.68,0.4642355275106739
4,0.68,0.4680675845978863
5,0.62,0.4718996416850986
6,0.62,0.47573169877231103
7,0.64,0.4795637558595234
8,0.68,0.4833958129467358
9,0.7,0.48722787003394813
10,0.74,0.49105992712116053
11,0.76,0.4948919842083729
12,0.8,0.4987240412955853
13,0.8,0.5025560983827977
14,0.82,0.50638815547001
15,0.84,0.5102202125572224
16,0.84,0.5140522696444347
17,0.8,0.5178843267316472
18,0.8,0.5217163838188595
19,0.66,0.5255484409060719
20,0.66,0.5293804979932842
21,0.66,0.5332125550804967
22,0.66,0.537044612167709
23,0.64,0.5408766692549214
0,0.64,0.4527393562490368
1,0.64,0.4565714133362491
2,0.64,0.4604034704234615
3,0.64,0.4642355275106739
4,0.66,0.4680675845978863
5,0.64,0.4718996416850986
6,0.64,0.47573169877231103
7,0.66,0.4795637558595234
8,0.7,0.4833958129467358
9,0.72,0.48722787003394813
10,0.76,0.49105992712116053
11,0.76,0.4948919842083729
12,0.78,0.4987240412955853
13,0.78,0.5025560983827977
14,0.8,0.50638815547001
15,0.82,0.5102202125572224
16,0.82,0.5140522696444347
17,0.8,0.5178843267316472
18,0.8,0.5217163838188595
19,0.78,0.5255484409060719
20,0.76,0.5293804979932842
21,0.74,0.5332125550804967
22,0.74,0.537044612167709
23,0.72,0.5408766692549214
0,0.7,0.4527393562490368
1,0.7,0.4565714133362491
2,0.66,0.4604034704234615
3,0.66,0.4642355275106739
4,0.66,0.4680675845978863
5,0.66,0.4718996416850986
6,0.66,0.47573169877231103
7,0.7,0.4795637558595234
8,0.72,0.4833958129467358
9,0.74,0.48722787003394813
10,0.76,0.49105992712116053
11,0.78,0.4948919842083729
12,0.8,0.4987240412955853
13,0.82,0.5025560983827977
14,0.8,0.50638815547001
15,0.82,0.5102202125572224
16,0.82,0.5140522696444347
17,0.82,0.5178843267316472
18,0.8,0.5217163838188595
19,0.8,0.5255484409060719
20,0.76,0.5293804979932842
21,0.78,0.5332125550804967
22,0.76,0.537044612167709
23,0.74,0.5408766692549214
0,0.72,0.4527393562490368
1,0.7,0.4565714133362491
2,0.7,0.4604034704234615
3,0.7,0.4642355275106739
4,0.68,0.4680675845978863
5,0.68,0.4718996416850986
6,0.7,0.47573169877231103
7,0.72,0.4795637558595234
8,0.72,0.4833958129467358
9,0.7,0.48722787003394813
10,0.7,0.49105992712116053
11,0.72,0.4948919842083729
12,0.74,0.4987240412955853
13,0.74,0.5025560983827977
14,0.76,0.50638815547001
15,0.76,0.5102202125572224
16,0.76,0.5140522696444347
17,0.78,0.5178843267316472
18,0.76,0.5217163838188595
19,0.74,0.5255484409060719
20,0.72,0.5293804979932842
21,0.7,0.5332125550804967
22,0.7,0.537044612167709
23,0.68,0.5408766692549214
0,0.66,0.4527393562490368
1,0.66,0.4565714133362491
2,0.66,0.4604034704234615
3,0.64,0.4642355275106739
4,0.64,0.4680675845978863
5,0.64,0.4718996416850986
6,0.64,0.47573169877231103
7,0.66,0.4795637558595234
8,0.7,0.4833958129467358
9,0.74,0.48722787003394813
10,0.78,0.49105992712116053
11,0.82,0.4948919842083729
12,0.84,0.4987240412955853
13,0.86,0.5025560983827977
14,0.86,0.50638815547001
15,0.86,0.5102202125572224
16,0.86,0.5140522696444347
17,0.86,0.5178843267316472
18,0.84,0.5217163838188595
19,0.82,0.5255484409060719
20,0.76,0.5293804979932842
21,0.74,0.5332125550804967
22,0.74,0.537044612167709
23,0.72,0.5408766692549214
0,0.74,0.4527393562490368
1,0.72,0.4565714133362491
2,0.7,0.4604034704234615
3,0.68,0.4642355275106739
4,0.7,0.4680675845978863
5,0.68,0.4718996416850986
6,0.7,0.47573169877231103
7,0.7,0.4795637558595234
8,0.72,0.4833958129467358
9,0.76,0.48722787003394813
10,0.74,0.49105992712116053
11,0.74,0.4948919842083729
12,0.76,0.4987240412955853
13,0.78,0.5025560983827977
14,0.8,0.50638815547001
15,0.8,0.5102202125572224
16,0.68,0.5140522696444347
17,0.66,0.5178843267316472
18,0.66,0.5217163838188595
19,0.66,0.5255484409060719
20,0.66,0.5293804979932842
21,0.66,0.5332125550804967
22,0.66,0.537044612167709
23,0.66,0.5408766692549214
0,0.66,0.4527393562490368
1,0.64,0.4565714133362491
2,0.64,0.4604034704234615
3,0.64,0.4642355275106739
4,0.64,0.4680675845978863
5,0.62,0.4718996416850986
6,0.64,0.47573169877231103
7,0.66,0.4795637558595234
8,0.7,0.4833958129467358
9,0.74,0.48722787003394813
10,0.76,0.49105992712116053
11,0.78,0.4948919842083729
12,0.8,0.4987240412955853
13,0.82,0.5025560983827977
14,0.84,0.50638815547001
15,0.84,0.5102202125572224
16,0.82,0.5140522696444347
17,0.84,0.5178843267316472
18,0.82,0.5217163838188595
19,0.76,0.5255484409060719
20,0.76,0.5293804979932842
21,0.74,0.5332125550804967
22,0.72,0.537044612167709
23,0.72,0.5408766692549214
0,0.7,0.4527393562490368
1,0.7,0.4565714133362491
2,0.68,0.4604034704234615
3,0.66,0.4642355275106739
4,0.66,0.4680675845978863
5,0.66,0.4718996416850986
6,0.64,0.47573169877231103
7,0.7,0.4795637558595234
8,0.72,0.4833958129467358
9,0.74,0.48722787003394813
10,0.76,0.49105992712116053
11,0.78,0.4948919842083729
12,0.82,0.4987240412955853
13,0.8,0.5025560983827977
14,0.82,0.50638815547001
15,0.84,0.5102202125572224
16,0.84,0.5140522696444347
17,0.84,0.5178843267316472
18,0.82,0.5217163838188595
19,0.8,0.5255484409060719
20,0.76,0.5293804979932842
21,0.74,0.5332125550804967
22,0.74,0.537044612167709
23,0.72,0.5408766692549214
0,0.7,0.4527393562490368
1,0.7,0.4565714133362491
2,0.7,0.4604034704234615
3,0.68,0.4642355275106739
4,0.66,0.4680675845978863
5,0.66,0.4718996416850986
6,0.68,0.47573169877231103
7,0.7,0.4795637558595234
8,0.74,0.4833958129467358
9,0.78,0.48722787003394813
10,0.8,0.49105992712116053
11,0.82,0.4948919842083729
12,0.84,0.4987240412955853
13,0.86,0.5025560983827977
14,0.86,0.50638815547001
15,0.86,0.5102202125572224
16,0.86,0.5140522696444347
17,0.86,0.5178843267316472
18,0.86,0.5217163838188595
19,0.84,0.5255484409060719
20,0.72,0.5293804979932842
21,0.7,0.5332125550804967
22,0.72,0.537044612167709
23,0.7,0.5408766692549214
0,0.7,0.4527393562490368
1,0.7,0.4565714133362491
2,0.7,0.4604034704234615
3,0.7,0.4642355275106739
4,0.7,0.4680675845978863
5,0.7,0.4718996416850986
6,0.74,0.47573169877231103
7,0.76,0.4795637558595234
8,0.76,0.4833958129467358
9,0.78,0.48722787003394813
10,0.82,0.49105992712116053
11,0.82,0.4948919842083729
12,0.86,0.4987240412955853
13,0.86,0.5025560983827977
14,0.9,0.50638815547001
15,0.9,0.5102202125572224
16,0.86,0.5140522696444347
17,0.88,0.5178843267316472
18,0.86,0.5217163838188595
19,0.84,0.5255484409060719
20,0.82,0.5293804979932842
21,0.82,0.5332125550804967
22,0.8,0.537044612167709
23,0.78,0.5408766692549214
0,0.76,0.4527393562490368
1,0.76,0.4565714133362491
2,0.76,0.4604034704234615
3,0.74,0.4642355275106739
4,0.74,0.4680675845978863
5,0.74,0.4718996416850986
6,0.74,0.47573169877231103
7,0.76,0.4795637558595234
8,0.8,0.4833958129467358
9,0.82,0.48722787003394813
10,0.82,0.49105992712116053
11,0.84,0.4948919842083729
12,0.84,0.4987240412955853
13,0.82,0.5025560983827977
14,0.82,0.50638815547001
15,0.64,0.5102202125572224
16,0.66,0.5140522696444347
17,0.7,0.5178843267316472
18,0.72,0.5217163838188595
19,0.7,0.5255484409060719
20,0.7,0.5293804979932842
21,0.7,0.5332125550804967
22,0.68,0.537044612167709
23,0.66,0.5408766692549214
0,0.66,0.4527393562490368
1,0.66,0.4565714133362491
2,0.64,0.4604034704234615
3,0.62,0.4642355275106739
4,0.62,0.4680675845978863
5,0.6,0.4718996416850986
6,0.6,0.47573169877231103
7,0.62,0.4795637558595234
8,0.64,0.4833958129467358
9,0.68,0.48722787003394813
10,0.7,0.49105992712116053
11,0.72,0.4948919842083729
12,0.74,0.4987240412955853
13,0.76,0.5025560983827977
14,0.74,0.50638815547001
15,0.76,0.5102202125572224
16,0.76,0.5140522696444347
17,0.74,0.5178843267316472
18,0.72,0.5217163838188595
19,0.72,0.5255484409060719
20,0.7,0.5293804979932842
21,0.66,0.5332125550804967
22,0.64,0.537044612167709
23,0.64,0.5408766692549214
0,0.62,0.4527393562490368
1,0.62,0.4565714133362491
2,0.6,0.4604034704234615
3,0.6,0.4642355275106739
4,0.6,0.4680675845978863
5,0.6,0.4718996416850986
6,0.6,0.47573169877231103
7,0.64,0.4795637558595234
8,0.64,0.4833958129467358
9,0.68,0.48722787003394813
10,0.66,0.49105992712116053
11,0.7,0.4948919842083729
12,0.7,0.4987240412955853
13,0.7,0.5025560983827977
14,0.7,0.50638815547001
15,0.72,0.5102202125572224
16,0.72,0.5140522696444347
17,0.74,0.5178843267316472
18,0.72,0.5217163838188595
19,0.7,0.5255484409060719
20,0.7,0.5293804979932842
21,0.66,0.5332125550804967
22,0.66,0.537044612167709
23,0.64,0.5408766692549214
0,0.62,0.4527393562490368
1,0.6,0.4565714133362491
2,0.6,0.4604034704234615
3,0.6,0.4642355275106739
4,0.6,0.4680675845978863
5,0.58,0.4718996416850986
6,0.6,0.47573169877231103
7,0.62,0.4795637558595234
8,0.66,0.4833958129467358
9,0.7,0.48722787003394813
10,0.72,0.49105992712116053
11,0.74,0.4948919842083729
12,0.76,0.4987240412955853
13,0.76,0.5025560983827977
14,0.74,0.50638815547001
15,0.76,0.5102202125572224
16,0.76,0.5140522696444347
17,0.76,0.5178843267316472
18,0.76,0.5217163838188595
19,0.74,0.5255484409060719
20,0.72,0.5293804979932842
21,0.7,0.5332125550804967
22,0.7,0.537044612167709
23,0.68,0.5408766692549214
0,0.66,0.4527393562490368
1,0.64,0.4565714133362491
2,0.64,0.4604034704234615
3,0.64,0.4642355275106739
4,0.62,0.4680675845978863
5,0.64,0.4718996416850986
6,0.62,0.47573169877231103
7,0.64,0.4795637558595234
8,0.68,0.4833958129467358
9,0.72,0.48722787003394813
10,0.74,0.49105992712116053
11,0.76,0.4948919842083729
12,0.76,0.4987240412955853
13,0.8,0.5025560983827977
14,0.8,0.50638815547001
15,0.82,0.5102202125572224
16,0.8,0.5140522696444347
17,0.8,0.5178843267316472
18,0.8,0.5217163838188595
19,0.76,0.5255484409060719
20,0.76,0.5293804979932842
21,0.74,0.5332125550804967
22,0.72,0.537044612167709
23,0.7,0.5408766692549214
0,0.7,0.4527393562490368
1,0.7,0.4565714133362491
2,0.66,0.4604034704234615
3,0.66,0.4642355275106739
4,0.64,0.4680675845978863
5,0.64,0.4718996416850986
6,0.64,0.47573169877231103
7,0.68,0.4795637558595234
8,0.7,0.4833958129467358
9,0.74,0.48722787003394813
10,0.76,0.49105992712116053
11,0.8,0.4948919842083729
12,0.8,0.4987240412955853
13,0.82,0.5025560983827977
14,0.82,0.50638815547001
15,0.84,0.5102202125572224
16,0.84,0.5140522696444347
17,0.84,0.5178843267316472
18,0.82,0.5217163838188595
19,0.8,0.5255484409060719
20,0.78,0.5293804979932842
21,0.74,0.5332125550804967
22,0.76,0.537044612167709
23,0.74,0.5408766692549214
0,0.74,0.4527393562490368
1,0.74,0.4565714133362491
2,0.72,0.4604034704234615
3,0.72,0.4642355275106739
4,0.72,0.4680675845978863
5,0.7,0.4718996416850986
6,0.72,0.47573169877231103
7,0.74,0.4795637558595234
8,0.76,0.4833958129467358
9,0.8,0.48722787003394813
10,0.82,0.49105992712116053
11,0.82,0.4948919842083729
12,0.84,0.4987240412955853
13,0.86,0.5025560983827977
14,0.86,0.50638815547001
15,0.88,0.5102202125572224
16,0.9,0.5140522696444347
17,0.8,0.5178843267316472
18,0.8,0.5217163838188595
19,0.76,0.5255484409060719
20,0.74,0.5293804979932842
21,0.74,0.5332125550804967
22,0.74,0.537044612167709
23,0.72,0.5408766692549214
0,0.7,0.4527393562490368
1,0.7,0.4565714133362491
2,0.7,0.4604034704234615
3,0.7,0.4642355275106739
4,0.68,0.4680675845978863
5,0.68,0.4718996416850986
6,0.68,0.47573169877231103
7,0.7,0.4795637558595234
8,0.74,0.4833958129467358
9,0.74,0.48722787003394813
10,0.76,0.49105992712116053
11,0.8,0.4948919842083729
12,0.82,0.4987240412955853
13,0.84,0.5025560983827977
14,0.86,0.50638815547001
15,0.86,0.5102202125572224
16,0.84,0.5140522696444347
17,0.84,0.5178843267316472
18,0.84,0.5217163838188595
19,0.82,0.5255484409060719
20,0.8,0.5293804979932842
21,0.8,0.5332125550804967
22,0.78,0.537044612167709
23,0.76,0.5408766692549214
0,0.76,0.4527393562490368
1,0.74,0.4565714133362491
2,0.74,0.4604034704234615
3,0.74,0.4642355275106739
4,0.72,0.4680675845978863
5,0.72,0.4718996416850986
6,0.72,0.47573169877231103
7,0.74,0.4795637558595234
8,0.76,0.4833958129467358
9,0.8,0.48722787003394813
10,0.82,0.49105992712116053
11,0.86,0.4948919842083729
12,0.88,0.4987240412955853
13,0.88,0.5025560983827977
14,0.9,0.50638815547001
15,0.9,0.5102202125572224
16,0.92,0.5140522696444347
17,0.92,0.5178843267316472
18,0.9,0.5217163838188595
19,0.86,0.5255484409060719
20,0.84,0.5293804979932842
21,0.82,0.5332125550804967
22,0.82,0.537044612167709
23,0.8,0.5408766692549214
0,0.82,0.4527393562490368
1,0.8,0.4565714133362491
2,0.78,0.4604034704234615
3,0.78,0.4642355275106739
4,0.76,0.4680675845978863
5,0.74,0.4718996416850986
6,0.76,0.47573169877231103
7,0.8,0.4795637558595234
8,0.84,0.4833958129467358
9,0.86,0.48722787003394813
10,0.9,0.49105992712116053
11,0.9,0.4948919842083729
12,0.94,0.4987240412955853
13,0.94,0.5025560983827977
14,0.96,0.50638815547001
15,0.94,0.5102202125572224
16,0.9,0.5140522696444347
17,0.88,0.5178843267316472
18,0.9,0.5217163838188595
19,0.86,0.5255484409060719
20,0.84,0.5293804979932842
21,0.82,0.5332125550804967
22,0.84,0.537044612167709
23,0.8,0.5408766692549214
0,0.82,0.4527393562490368
1,0.82,0.4565714133362491
2,0.82,0.4604034704234615
3,0.78,0.4642355275106739
4,0.76,0.4680675845978863
5,0.76,0.4718996416850986
6,0.8,0.47573169877231103
7,0.8,0.4795637558595234
8,0.84,0.4833958129467358
9,0.84,0.48722787003394813
10,0.86,0.49105992712116053
11,0.9,0.4948919842083729
12,0.92,0.4987240412955853
13,0.94,0.5025560983827977
14,0.92,0.50638815547001
15,0.94,0.5102202125572224
16,0.94,0.5140522696444347
17,0.94,0.5178843267316472
18,0.92,0.5217163838188595
19,0.82,0.5255484409060719
20,0.82,0.5293804979932842
21,0.82,0.5332125550804967
22,0.8,0.537044612167709
23,0.8,0.5408766692549214
0,0.8,0.4527393562490368
1,0.78,0.4565714133362491
2,0.8,0.4604034704234615
3,0.8,0.4642355275106739
4,0.78,0.4680675845978863
5,0.78,0.4718996416850986
6,0.8,0.47573169877231103
7,0.8,0.4795637558595234
8,0.82,0.4833958129467358
9,0.82,0.48722787003394813
10,0.86,0.49105992712116053
11,0.84,0.4948919842083729
12,0.9,0.4987240412955853
13,0.86,0.5025560983827977
14,0.86,0.50638815547001
15,0.9,0.5102202125572224
16,0.9,0.5140522696444347
17,0.9,0.5178843267316472
18,0.88,0.5217163838188595
19,0.86,0.5255484409060719
20,0.84,0.5293804979932842
21,0.8,0.5332125550804967
22,0.78,0.537044612167709
23,0.76,0.5408766692549214
0,0.76,0.4527393562490368
1,0.76,0.4565714133362491
2,0.74,0.4604034704234615
3,0.74,0.4642355275106739
4,0.72,0.4680675845978863
5,0.72,0.4718996416850986
6,0.72,0.47573169877231103
7,0.74,0.4795637558595234
8,0.76,0.4833958129467358
9,0.8,0.48722787003394813
10,0.82,0.49105992712116053
11,0.84,0.4948919842083729
12,0.84,0.4987240412955853
13,0.74,0.5025560983827977
14,0.72,0.50638815547001
15,0.7,0.5102202125572224
16,0.7,0.5140522696444347
17,0.72,0.5178843267316472
18,0.74,0.5217163838188595
19,0.74,0.5255484409060719
20,0.72,0.5293804979932842
21,0.7,0.5332125550804967
22,0.7,0.537044612167709
23,0.7,0.5408766692549214
0,0.7,0.4527393562490368
1,0.7,0.4565714133362491
2,0.68,0.4604034704234615
3,0.68,0.4642355275106739
4,0.68,0.4680675845978863
5,0.66,0.4718996416850986
6,0.68,0.47573169877231103
7,0.72,0.4795637558595234
8,0.74,0.4833958129467358
9,0.76,0.48722787003394813
10,0.8,0.49105992712116053
11,0.82,0.4948919842083729
12,0.84,0.4987240412955853
13,0.84,0.5025560983827977
14,0.86,0.50638815547001
15,0.88,0.5102202125572224
16,0.86,0.5140522696444347
17,0.86,0.5178843267316472
18,0.84,0.5217163838188595
19,0.82,0.5255484409060719
20,0.8,0.5293804979932842
21,0.78,0.5332125550804967
22,0.76,0.537044612167709
23,0.76,0.5408766692549214
0,0.78,0.4527393562490368
1,0.78,0.4565714133362491
2,0.76,0.4604034704234615
3,0.72,0.4642355275106739
4,0.72,0.4680675845978863
5,0.7,0.4718996416850986
6,0.7,0.47573169877231103
7,0.72,0.4795637558595234
8,0.74,0.4833958129467358
9,0.76,0.48722787003394813
10,0.78,0.49105992712116053
11,0.8,0.4948919842083729
12,0.82,0.4987240412955853
13,0.84,0.5025560983827977
14,0.84,0.50638815547001
15,0.86,0.5102202125572224
16,0.86,0.5140522696444347
17,0.84,0.5178843267316472
18,0.82,0.5217163838188595
19,0.8,0.5255484409060719
20,0.76,0.5293804979932842
21,0.74,0.5332125550804967
22,0.72,0.537044612167709
23,0.74,0.5408766692549214
0,0.7,0.4527393562490368
1,0.72,0.4565714133362491
2,0.72,0.4604034704234615
3,0.72,0.4642355275106739
4,0.7,0.4680675845978863
5,0.7,0.4718996416850986
6,0.7,0.47573169877231103
7,0.72,0.4795637558595234
8,0.74,0.4833958129467358
9,0.78,0.48722787003394813
10,0.8,0.49105992712116053
11,0.84,0.4948919842083729
12,0.84,0.4987240412955853
13,0.86,0.5025560983827977
14,0.84,0.50638815547001
15,0.86,0.5102202125572224
16,0.86,0.5140522696444347
17,0.84,0.5178843267316472
18,0.84,0.5217163838188595
19,0.82,0.5255484409060719
20,0.8,0.5293804979932842
21,0.78,0.5332125550804967
22,0.76,0.537044612167709
23,0.76,0.5408766692549214
0,0.74,0.4527393562490368
1,0.74,0.4565714133362491
2,0.74,0.4604034704234615
3,0.74,0.4642355275106739
4,0.72,0.4680675845978863
5,0.72,0.4718996416850986
6,0.72,0.47573169877231103
7,0.74,0.4795637558595234
8,0.76,0.4833958129467358
9,0.86,0.48722787003394813
10,0.9,0.49105992712116053
11,0.92,0.4948919842083729
12,0.96,0.4987240412955853
13,0.94,0.5025560983827977
14,0.96,0.50638815547001
15,0.96,0.5102202125572224
16,0.96,0.5140522696444347
17,0.96,0.5178843267316472
18,0.92,0.5217163838188595
19,0.9,0.5255484409060719
20,0.86,0.5293804979932842
21,0.82,0.5332125550804967
22,0.8,0.537044612167709
23,0.78,0.5408766692549214
0,0.76,0.4527393562490368
1,0.76,0.4565714133362491
2,0.76,0.4604034704234615
3,0.74,0.4642355275106739
4,0.72,0.4680675845978863
5,0.72,0.4718996416850986
6,0.72,0.47573169877231103
7,0.76,0.4795637558595234
8,0.78,0.4833958129467358
9,0.82,0.48722787003394813
10,0.82,0.49105992712116053
11,0.84,0.4948919842083729
12,0.84,0.4987240412955853
13,0.88,0.5025560983827977
14,0.9,0.50638815547001
15,0.9,0.5102202125572224
16,0.9,0.5140522696444347
17,0.9,0.5178843267316472
18,0.88,0.5217163838188595
19,0.74,0.5255484409060719
20,0.82,0.5293804979932842
21,0.8,0.5332125550804967
22,0.78,0.537044612167709
23,0.76,0.5408766692549214
0,0.76,0.4527393562490368
1,0.74,0.4565714133362491
2,0.74,0.4604034704234615
3,0.74,0.4642355275106739
4,0.72,0.4680675845978863
5,0.72,0.4718996416850986
6,0.74,0.47573169877231103
7,0.74,0.4795637558595234
8,0.76,0.4833958129467358
9,0.8,0.48722787003394813
10,0.84,0.49105992712116053
11,0.86,0.4948919842083729
12,0.9,0.4987240412955853
13,0.9,0.5025560983827977
14,0.9,0.50638815547001
15,0.92,0.5102202125572224
16,0.92,0.5140522696444347
17,0.92,0.5178843267316472
18,0.86,0.5217163838188595
19,0.8,0.5255484409060719
20,0.8,0.5293804979932842
21,0.78,0.5332125550804967
22,0.74,0.537044612167709
23,0.74,0.5408766692549214
0,0.72,0.4527393562490368
1,0.72,0.4565714133362491
2,0.7,0.4604034704234615
3,0.7,0.4642355275106739
4,0.66,0.4680675845978863
5,0.66,0.4718996416850986
6,0.66,0.47573169877231103
7,0.74,0.4795637558595234
8,0.8,0.4833958129467358
9,0.82,0.48722787003394813
10,0.86,0.49105992712116053
11,0.88,0.4948919842083729
12,0.9,0.4987240412955853
13,0.9,0.5025560983827977
14,0.92,0.50638815547001
15,0.9,0.5102202125572224
16,0.9,0.5140522696444347
17,0.76,0.5178843267316472
18,0.78,0.5217163838188595
19,0.74,0.5255484409060719
20,0.72,0.5293804979932842
21,0.7,0.5332125550804967
22,0.7,0.537044612167709
23,0.68,0.5408766692549214
0,0.66,0.4527393562490368
1,0.66,0.4565714133362491
2,0.68,0.4604034704234615
3,0.66,0.4642355275106739
4,0.66,0.4680675845978863
5,0.66,0.4718996416850986
6,0.68,0.47573169877231103
7,0.72,0.4795637558595234
8,0.74,0.4833958129467358
9,0.78,0.48722787003394813
10,0.82,0.49105992712116053
11,0.84,0.4948919842083729
12,0.86,0.4987240412955853
