cnt,temp,Predicted Y
162,0.62,0.4851864116780896
199,0.62,0.5010851338219
304,0.64,0.5462031290948752
598,0.62,0.6725335158592057
524,0.62,0.6407360715715851
384,0.58,0.5805787445409515
239,0.54,0.5182729415449381
156,0.52,0.4826082405196339
116,0.52,0.46542043279659573
61,0.5,0.44178719717741827
18,0.48,0.4233103038751522
15,0.46,0.42202121829592437
5,0.44,0.4177242663651648
4,0.44,0.41729457117208885
2,0.42,0.41643518078593694
29,0.4,0.4280369509989877
112,0.42,0.4637016520242919
314,0.44,0.5505000810256347
425,0.5,0.5981962474570657
205,0.52,0.5036633049803557
127,0.56,0.47014707992043125
125,0.56,0.46928768953427935
217,0.6,0.5088196472972671
202,0.62,0.5023742194011278
176,0.62,0.491202144381153
180,0.64,0.4929209251534568
327,0.66,0.5560861185356221
611,0.64,0.6781195533691932
550,0.64,0.6519081465915599
434,0.6,0.6020635041947493
291,0.54,0.5406170915848878
203,0.54,0.5028039145942038
150,0.52,0.4800300693611782
81,0.52,0.45038110103893736
38,0.52,0.4319042077366713
20,0.5,0.42416969426130413
10,0.52,0.41987274233054456
3,0.5,0.4168648759790129
2,0.48,0.41643518078593694
20,0.46,0.42416969426130413
99,0.46,0.4581156145143045
318,0.48,0.5522188617979386
442,0.48,0.6055010657393569
203,0.52,0.5028039145942038
154,0.54,0.481748850133482
141,0.56,0.4761628126234946
226,0.6,0.5126869040349508
193,0.62,0.49850696266344424
177,0.62,0.49163183957422896
179,0.64,0.49249122996038086
289,0.66,0.5397577011987359
259,0.64,0.5268668454064572
274,0.62,0.5333122733025966
401,0.56,0.5878835628232427
273,0.54,0.5328825781095206
234,0.54,0.5161244655795584
146,0.5,0.4783112885888744
81,0.46,0.45038110103893736
44,0.46,0.43448237889512703
17,0.46,0.4228806086820763
15,0.44,0.42202121829592437
5,0.44,0.4177242663651648
6,0.42,0.41815396155824075
29,0.42,0.4280369509989877
112,0.44,0.4637016520242919
297,0.46,0.5431952627433435
421,0.48,0.5964774666847619
212,0.5,0.5066711713318873
147,0.54,0.47874098378195035
179,0.58,0.49249122996038086
207,0.58,0.5045226953665076
218,0.62,0.509249342490343
191,0.62,0.49764757227729234
217,0.64,0.5088196472972671
288,0.64,0.5393280060056599
594,0.64,0.6708147350869019
527,0.62,0.642025157150813
364,0.6,0.5719848406794324
276,0.6,0.5341716636887485
223,0.56,0.5113978184557229
172,0.54,0.4894833636088492
103,0.54,0.45983439528660836
52,0.52,0.43791994043973465
20,0.52,0.42416969426130413
11,0.5,0.4203024375236205
4,0.5,0.41729457117208885
5,0.5,0.4177242663651648
25,0.5,0.4263181702266839
82,0.5,0.4508107962320133
157,0.5,0.48303793571270986
387,0.5,0.5818678301201794
233,0.5,0.5156947703864824
130,0.52,0.4714361654996591
146,0.52,0.4783112885888744
223,0.52,0.5113978184557229
226,0.52,0.5126869040349508
190,0.52,0.4972178770842164
198,0.52,0.500655438628824
300,0.52,0.5444843483225714
491,0.52,0.6265561302000786
398,0.52,0.5865944772440149
270,0.52,0.5315934925302928
152,0.52,0.4808894597473301
154,0.52,0.481748850133482
132,0.52,0.472295555885811
119,0.5,0.46670951837582364
102,0.5,0.4594047000935324
82,0.5,0.4508107962320133
52,0.5,0.43791994043973465
35,0.5,0.43061512215744346
5,0.5,0.4177242663651648
14,0.5,0.4215915231028484
11,0.5,0.4203024375236205
32,0.48,0.42932603657821555
88,0.5,0.453388967390469
100,0.52,0.4585453097073805
167,0.52,0.48733488764346944
279,0.52,0.5354607492679763
279,0.52,0.5354607492679763
248,0.52,0.5221401982826217
216,0.54,0.5083899521041912
294,0.54,0.5419061771641156
295,0.54,0.5423358723571916
272,0.56,0.5324528829164447
304,0.56,0.5462031290948752
248,0.54,0.5221401982826217
157,0.54,0.48303793571270986
59,0.54,0.44092780679126636
26,0.54,0.42674786541975984
44,0.52,0.43448237889512703
39,0.52,0.43233390292974727
47,0.52,0.4357714644743549
50,0.52,0.43706055005358274
32,0.52,0.42932603657821555
13,0.52,0.42116182790977247
14,0.52,0.4215915231028484
17,0.52,0.4228806086820763
42,0.52,0.4336229885089751
70,0.54,0.44565445391510183
134,0.58,0.4731549462719629
226,0.58,0.5126869040349508
322,0.6,0.5539376425702424
367,0.62,0.5732739262586604
456,0.62,0.6115167984424202
437,0.64,0.6033525897739771
459,0.66,0.6128058840216482
440,0.64,0.6046416753532049
392,0.56,0.5840163060855592
237,0.56,0.5174135511587863
231,0.56,0.5148353800003305
191,0.54,0.49764757227729234
151,0.54,0.48045976455425415
117,0.56,0.4658501279896717
69,0.54,0.4452247587220259
38,0.52,0.4319042077366713
14,0.52,0.4215915231028484
13,0.5,0.42116182790977247
4,0.5,0.41729457117208885
6,0.5,0.41815396155824075
21,0.5,0.4245993894543801
104,0.52,0.4602640904796843
272,0.52,0.5324528829164447
394,0.56,0.584875696471711
194,0.6,0.4989366578565202
112,0.62,0.4637016520242919
185,0.64,0.49506940111883657
209,0.66,0.5053820857526595
214,0.68,0.5075305617180392
193,0.68,0.49850696266344424
165,0.72,0.48647549725731754
226,0.6,0.5126869040349508
274,0.58,0.5333122733025966
453,0.58,0.6102277128631923
308,0.58,0.547921909867179
198,0.58,0.500655438628824
177,0.58,0.49163183957422896
127,0.56,0.47014707992043125
57,0.56,0.44006841640511446
31,0.56,0.4288963413851396
13,0.56,0.42116182790977247
8,0.56,0.41901335194439265
4,0.54,0.41729457117208885
4,0.54,0.41729457117208885
22,0.52,0.42502908464745603
49,0.52,0.4366308548605068
151,0.52,0.48045976455425415
347,0.52,0.5646800223971412
207,0.54,0.5045226953665076
104,0.54,0.4602640904796843
130,0.56,0.4714361654996591
153,0.56,0.48131915494040606
172,0.56,0.4894833636088492
184,0.62,0.4946397059257607
210,0.62,0.5058117809457354
290,0.62,0.5401873963918118
604,0.62,0.6751116870176614
480,0.6,0.6218294830762432
349,0.6,0.5655394127832931
283,0.58,0.5371795300402802
174,0.54,0.4903427539950011
98,0.54,0.4576859193212286
56,0.54,0.4396387212120385
23,0.54,0.425458779840532
12,0.54,0.4207321327166965
6,0.52,0.41815396155824075
9,0.52,0.4194430471374686
3,0.52,0.4168648759790129
9,0.52,0.4194430471374686
101,0.52,0.45897500490045645
274,0.54,0.5333122733025966
453,0.56,0.6102277128631923
202,0.56,0.5023742194011278
106,0.54,0.4611234808658362
23,0.54,0.425458779840532
54,0.56,0.4387793308258866
122,0.56,0.4679986039550515
138,0.58,0.4748737270442667
167,0.6,0.48733488764346944
294,0.6,0.5419061771641156
565,0.6,0.6583535744876993
489,0.6,0.6256967398139267
331,0.56,0.5578048993079259
213,0.56,0.5071008665249633
85,0.52,0.45209988181124117
117,0.52,0.4658501279896717
59,0.52,0.44092780679126636
29,0.52,0.4280369509989877
6,0.5,0.41815396155824075
15,0.5,0.42202121829592437
4,0.48,0.41729457117208885
5,0.48,0.4177242663651648
26,0.48,0.42674786541975984
103,0.5,0.45983439528660836
257,0.5,0.5260074550203053
487,0.52,0.6248373494277748
216,0.54,0.5083899521041912
130,0.54,0.4714361654996591
164,0.54,0.48604580206424153
168,0.58,0.4877645828365454
183,0.58,0.49421001073268467
180,0.54,0.4929209251534568
188,0.56,0.4963584866980645
302,0.58,0.5453437387087232
547,0.56,0.6506190610123321
513,0.6,0.6360094244477497
410,0.58,0.5917508195609263
282,0.54,0.5367498348472042
209,0.54,0.5053820857526595
79,0.5,0.44952171065278546
72,0.48,0.44651384430125374
48,0.46,0.43620115966743084
25,0.46,0.4263181702266839
8,0.44,0.41901335194439265
5,0.44,0.4177242663651648
5,0.44,0.4177242663651648
28,0.44,0.42760725580591175
117,0.46,0.4658501279896717
319,0.5,0.5526485569910145
517,0.54,0.6377282052200535
234,0.54,0.5161244655795584
148,0.56,0.4791706789750263
196,0.58,0.4997960482426721
255,0.6,0.5251480646341534
232,0.6,0.5152650751934065
197,0.62,0.500225743435748
242,0.6,0.519562027124166
330,0.6,0.55737520411485
554,0.62,0.6536269273638637
473,0.6,0.6188216167247115
302,0.58,0.5453437387087232
220,0.58,0.510108732876495
195,0.56,0.49936635304959615
152,0.54,0.4808894597473301
115,0.52,0.4649907376035198
98,0.52,0.4576859193212286
72,0.52,0.44651384430125374
40,0.52,0.4327635981228232
19,0.48,0.4237399990682282
7,0.46,0.4185836567513167
5,0.46,0.4177242663651648
28,0.5,0.42760725580591175
43,0.54,0.4340526837020511
126,0.56,0.4697173847273553
225,0.6,0.5122572088418748
323,0.62,0.5543673377633183
418,0.64,0.595188381105534
493,0.66,0.6274155205862305
462,0.7,0.614094969600876
456,0.72,0.6115167984424202
506,0.72,0.6330015580962179
471,0.72,0.6179622263385596
444,0.72,0.6063604561255088
444,0.7,0.6063604561255088
301,0.68,0.5449140435156473
248,0.62,0.5221401982826217
227,0.62,0.5131165992280267
204,0.6,0.5032336097872797
145,0.58,0.47788159339579844
131,0.54,0.47186586069273506
98,0.52,0.4576859193212286
68,0.52,0.44479506352894993
33,0.5,0.42975573177129156
12,0.5,0.4207321327166965
6,0.5,0.41815396155824075
18,0.52,0.4233103038751522
40,0.54,0.4327635981228232
94,0.6,0.45596713854892473
189,0.62,0.49678818189114043
305,0.64,0.5466328242879511
373,0.7,0.575852097417116
401,0.72,0.5878835628232427
455,0.66,0.6110871032493443
316,0.62,0.5513594714117867
331,0.66,0.5578048993079259
273,0.68,0.5328825781095206
306,0.7,0.547062519481027
358,0.66,0.5694066695209767
300,0.66,0.5444843483225714
231,0.64,0.5148353800003305
136,0.62,0.4740143366581148
121,0.6,0.46756890876197554
65,0.58,0.4435059779497221
41,0.56,0.4331932933158992
9,0.56,0.4194430471374686
5,0.56,0.4177242663651648
4,0.54,0.41729457117208885
4,0.54,0.41729457117208885
11,0.54,0.4203024375236205
96,0.54,0.45682652893507664
236,0.56,0.5169838559657103
409,0.6,0.5913211243678504
167,0.6,0.48733488764346944
121,0.66,0.46756890876197554
180,0.68,0.4929209251534568
204,0.68,0.5032336097872797
204,0.74,0.5032336097872797
187,0.72,0.4959287915049885
176,0.72,0.491202144381153
279,0.72,0.5354607492679763
429,0.72,0.5999150282293695
453,0.7,0.6102277128631923
358,0.7,0.5694066695209767
310,0.64,0.5487813002533308
188,0.64,0.4963584866980645
131,0.62,0.47186586069273506
72,0.62,0.44651384430125374
35,0.6,0.43061512215744346
15,0.6,0.42202121829592437
10,0.6,0.41987274233054456
2,0.58,0.41643518078593694
4,0.6,0.41729457117208885
24,0.58,0.42588847503360794
112,0.58,0.4637016520242919
314,0.64,0.5505000810256347
434,0.62,0.6020635041947493
138,0.64,0.4748737270442667
108,0.7,0.4619828712519881
175,0.74,0.49077244918807705
170,0.76,0.4886239732226973
190,0.78,0.4972178770842164
153,0.78,0.48131915494040606
188,0.74,0.4963584866980645
277,0.66,0.5346013588818244
548,0.7,0.651048756205408
564,0.7,0.6579238792946234
355,0.66,0.5681175839417488
280,0.66,0.5358904444610523
189,0.64,0.49678818189114043
141,0.62,0.4761628126234946
66,0.66,0.443935673142798
35,0.6,0.43061512215744346
8,0.58,0.41901335194439265
8,0.56,0.41901335194439265
9,0.54,0.4194430471374686
3,0.54,0.4168648759790129
25,0.56,0.4263181702266839
117,0.56,0.4658501279896717
313,0.62,0.5500703858325587
531,0.64,0.6437439379231168
234,0.68,0.5161244655795584
135,0.7,0.47358464146503887
140,0.74,0.47573311743041863
210,0.74,0.5058117809457354
202,0.74,0.5023742194011278
168,0.74,0.4877645828365454
182,0.76,0.4937803155396087
299,0.74,0.5440546531294954
601,0.74,0.6738226014384336
517,0.72,0.6377282052200535
405,0.7,0.5896023435955465
340,0.7,0.5616721560456095
236,0.66,0.5169838559657103
174,0.66,0.4903427539950011
86,0.64,0.4525295770043171
45,0.64,0.434912074088203
16,0.64,0.4224509134890003
14,0.62,0.4215915231028484
4,0.6,0.41729457117208885
2,0.6,0.41643518078593694
27,0.6,0.4271775606128358
98,0.6,0.4576859193212286
286,0.62,0.538468615619508
489,0.66,0.6256967398139267
216,0.72,0.5083899521041912
143,0.7,0.47702220300964654
160,0.74,0.4843270212919377
194,0.78,0.4989366578565202
197,0.82,0.500225743435748
189,0.82,0.49678818189114043
141,0.82,0.4761628126234946
291,0.8,0.5406170915848878
494,0.8,0.6278452157793065
478,0.8,0.6209700926900912
378,0.78,0.5780005733824958
322,0.72,0.5539376425702424
223,0.72,0.5113978184557229
180,0.7,0.4929209251534568
90,0.7,0.4542483577766209
69,0.68,0.4452247587220259
50,0.7,0.43706055005358274
18,0.68,0.4233103038751522
12,0.66,0.4207321327166965
7,0.64,0.4185836567513167
31,0.64,0.4288963413851396
81,0.64,0.45038110103893736
249,0.64,0.5225698934756977
418,0.66,0.595188381105534
227,0.7,0.5131165992280267
153,0.72,0.48131915494040606
166,0.74,0.48690519245039343
243,0.76,0.519991722317242
209,0.74,0.5053820857526595
239,0.76,0.5182729415449381
356,0.78,0.5685472791348248
419,0.76,0.5956180762986099
491,0.74,0.6265561302000786
399,0.72,0.5870241724370908
279,0.6,0.5354607492679763
144,0.62,0.4774518982027225
151,0.6,0.48045976455425415
141,0.6,0.4761628126234946
127,0.58,0.47014707992043125
94,0.58,0.45596713854892473
55,0.58,0.4392090260189625
48,0.56,0.43620115966743084
15,0.56,0.42202121829592437
4,0.56,0.41729457117208885
7,0.56,0.4185836567513167
19,0.58,0.4237399990682282
50,0.6,0.43706055005358274
102,0.62,0.4594047000935324
177,0.64,0.49163183957422896
276,0.7,0.5341716636887485
349,0.7,0.5655394127832931
358,0.72,0.5694066695209767
385,0.72,0.5810084397340275
382,0.74,0.5797193541547996
374,0.74,0.576281792610192
402,0.76,0.5883132580163187
341,0.74,0.5621018512386855
385,0.72,0.5810084397340275
252,0.7,0.5238589790549255
196,0.7,0.4997960482426721
201,0.66,0.5019445242080519
161,0.66,0.48475671648501373
125,0.64,0.46928768953427935
83,0.64,0.45124049142508926
66,0.62,0.443935673142798
61,0.62,0.44178719717741827
26,0.62,0.42674786541975984
23,0.6,0.425458779840532
6,0.6,0.41815396155824075
15,0.62,0.42202121829592437
30,0.62,0.42846664619206365
96,0.62,0.45682652893507664
152,0.62,0.4808894597473301
251,0.66,0.5234292838618496
319,0.66,0.5526485569910145
402,0.7,0.5883132580163187
418,0.72,0.595188381105534
351,0.74,0.566398803169445
376,0.74,0.5771411829963439
361,0.74,0.5706957551002045
383,0.74,0.5801490493478756
328,0.72,0.5565158137286981
287,0.72,0.538898310812584
219,0.7,0.509679037683419
229,0.68,0.5139759896141786
171,0.66,0.48905366841577325
135,0.66,0.47358464146503887
103,0.64,0.45983439528660836
79,0.64,0.44952171065278546
45,0.64,0.434912074088203
18,0.64,0.4233103038751522
6,0.62,0.41815396155824075
7,0.62,0.4185836567513167
16,0.64,0.4224509134890003
31,0.64,0.4288963413851396
94,0.66,0.45596713854892473
128,0.72,0.4705767751135072
269,0.8,0.5311637973372167
321,0.82,0.5535079473771664
366,0.86,0.5728442310655844
350,0.86,0.5659691079763691
327,0.88,0.5560861185356221
311,0.88,0.5492109954464068
309,0.88,0.5483516050602549
304,0.86,0.5462031290948752
249,0.86,0.5225698934756977
225,0.52,0.5122572088418748
237,0.76,0.5174135511587863
149,0.74,0.47960037416810225
106,0.72,0.4611234808658362
48,0.7,0.43620115966743084
29,0.7,0.4280369509989877
17,0.68,0.4228806086820763
12,0.66,0.4207321327166965
4,0.64,0.41729457117208885
3,0.66,0.4168648759790129
26,0.66,0.42674786541975984
109,0.68,0.46241256644506407
235,0.74,0.5165541607726343
406,0.78,0.5900320387886225
175,0.8,0.49077244918807705
109,0.82,0.46241256644506407
106,0.86,0.4611234808658362
162,0.86,0.4851864116780896
147,0.9,0.47874098378195035
140,0.9,0.47573311743041863
175,0.9,0.49077244918807705
249,0.9,0.5225698934756977
495,0.84,0.6282749109723824
417,0.84,0.5947586859124581
285,0.78,0.538038920426432
251,0.78,0.5234292838618496
210,0.76,0.5058117809457354
159,0.74,0.48389732609886177
61,0.72,0.44178719717741827
34,0.7,0.4301854269643675
17,0.7,0.4228806086820763
3,0.7,0.4168648759790129
6,0.68,0.41815396155824075
4,0.68,0.41729457117208885
21,0.66,0.4245993894543801
128,0.68,0.4705767751135072
284,0.7,0.5376092252333561
454,0.72,0.6106574080562683
207,0.74,0.5045226953665076
115,0.76,0.4649907376035198
112,0.82,0.4637016520242919
169,0.86,0.48819427802962134
154,0.9,0.481748850133482
145,0.9,0.47788159339579844
152,0.9,0.4808894597473301
266,0.86,0.529874711757989
486,0.86,0.6244076542346989
309,0.82,0.5483516050602549
264,0.74,0.5290153213718369
256,0.74,0.5255777598272293
190,0.74,0.4972178770842164
129,0.74,0.47100647030658316
69,0.74,0.4452247587220259
42,0.74,0.4336229885089751
15,0.72,0.42202121829592437
6,0.7,0.41815396155824075
4,0.66,0.41729457117208885
3,0.66,0.4168648759790129
31,0.66,0.4288963413851396
113,0.66,0.4641313472173679
304,0.7,0.5462031290948752
467,0.7,0.6162434455662558
225,0.72,0.5122572088418748
139,0.72,0.4753034222373427
165,0.74,0.48647549725731754
232,0.76,0.5152650751934065
203,0.8,0.5028039145942038
185,0.78,0.49506940111883657
188,0.8,0.4963584866980645
318,0.8,0.5522188617979386
572,0.76,0.661361440839231
525,0.74,0.6411657667646611
379,0.72,0.5784302685755718
337,0.7,0.5603830704663817
248,0.66,0.5221401982826217
155,0.64,0.48217854532655796
112,0.62,0.4637016520242919
68,0.62,0.44479506352894993
22,0.6,0.42502908464745603
12,0.56,0.4207321327166965
5,0.54,0.4177242663651648
6,0.52,0.41815396155824075
28,0.52,0.42760725580591175
106,0.54,0.4611234808658362
277,0.54,0.5346013588818244
502,0.56,0.6312827773239141
230,0.58,0.5144056848072546
161,0.62,0.48475671648501373
192,0.64,0.4980772674703683
259,0.66,0.5268668454064572
248,0.68,0.5221401982826217
240,0.7,0.5187026367380141
212,0.7,0.5066711713318873
349,0.72,0.5655394127832931
558,0.72,0.6553457081361675
564,0.7,0.6579238792946234
391,0.68,0.5835866108924832
293,0.64,0.5414764819710397
247,0.64,0.5217105030895458
171,0.62,0.48905366841577325
171,0.58,0.48905366841577325
93,0.56,0.4555374433558488
94,0.54,0.45596713854892473
59,0.54,0.44092780679126636
18,0.52,0.4233103038751522
15,0.52,0.42202121829592437
8,0.5,0.41901335194439265
28,0.54,0.42760725580591175
87,0.56,0.45295927219739307
125,0.6,0.46928768953427935
224,0.62,0.5118275136487989
317,0.64,0.5517891666048625
369,0.66,0.5741333166448122
420,0.7,0.5960477714916859
456,0.74,0.6115167984424202
451,0.74,0.6093683224770404
404,0.74,0.5891726484024706
440,0.72,0.6046416753532049
344,0.72,0.5633909368179133
341,0.74,0.5621018512386855
285,0.7,0.538038920426432
239,0.7,0.5182729415449381
185,0.66,0.49506940111883657
190,0.64,0.4972178770842164
150,0.64,0.4800300693611782
113,0.64,0.4641313472173679
96,0.64,0.45682652893507664
64,0.64,0.4430762827566461
47,0.62,0.4357714644743549
12,0.62,0.4207321327166965
6,0.62,0.41815396155824075
21,0.62,0.4245993894543801
27,0.6,0.4271775606128358
98,0.6,0.4576859193212286
164,0.6,0.48604580206424153
251,0.62,0.5234292838618496
335,0.64,0.5595236800802298
335,0.64,0.5595236800802298
367,0.66,0.5732739262586604
385,0.7,0.5810084397340275
417,0.7,0.5947586859124581
398,0.72,0.5865944772440149
390,0.74,0.5831569156994072
363,0.7,0.5715551454863564
357,0.68,0.5689769743279007
279,0.66,0.5354607492679763
165,0.64,0.48647549725731754
130,0.64,0.4714361654996591
86,0.62,0.4525295770043171
29,0.62,0.4280369509989877
14,0.6,0.4215915231028484
8,0.58,0.41901335194439265
5,0.58,0.4177242663651648
8,0.56,0.41901335194439265
31,0.56,0.4288963413851396
112,0.58,0.4637016520242919
299,0.62,0.5440546531294954
438,0.64,0.6037822849670531
188,0.7,0.4963584866980645
95,0.72,0.4563968337420007
111,0.74,0.46327195683121597
153,0.76,0.48131915494040606
180,0.78,0.4929209251534568
145,0.78,0.47788159339579844
165,0.8,0.48647549725731754
267,0.76,0.5303044069510648
579,0.78,0.6643693071907626
556,0.76,0.6544863177500156
407,0.72,0.5904617339816984
336,0.68,0.5599533752733057
189,0.66,0.49678818189114043
173,0.66,0.48991305880192515
60,0.64,0.4413575019843423
20,0.64,0.42416969426130413
4,0.62,0.41729457117208885
5,0.6,0.4177242663651648
2,0.6,0.41643518078593694
5,0.58,0.4177242663651648
32,0.58,0.42932603657821555
126,0.6,0.4697173847273553
334,0.64,0.5590939848871538
477,0.68,0.6205403974970153
217,0.72,0.5088196472972671
123,0.76,0.46842829914812745
151,0.76,0.48045976455425415
183,0.8,0.49421001073268467
196,0.8,0.4997960482426721
146,0.8,0.4783112885888744
183,0.82,0.49421001073268467
308,0.8,0.547921909867179
539,0.8,0.6471814994677244
551,0.78,0.6523378417846359
424,0.76,0.5977665522639897
346,0.74,0.5642503272040653
218,0.72,0.509249342490343
153,0.7,0.48131915494040606
90,0.68,0.4542483577766209
41,0.66,0.4331932933158992
23,0.66,0.425458779840532
7,0.64,0.4185836567513167
3,0.64,0.4168648759790129
6,0.62,0.41815396155824075
21,0.62,0.4245993894543801
116,0.64,0.46542043279659573
353,0.66,0.5672581935555969
481,0.76,0.6222591782693191
202,0.76,0.5023742194011278
90,0.82,0.4542483577766209
134,0.84,0.4731549462719629
149,0.88,0.47960037416810225
136,0.9,0.4740143366581148
155,0.92,0.48217854532655796
128,0.92,0.4705767751135072
233,0.92,0.5156947703864824
506,0.92,0.6330015580962179
459,0.9,0.6128058840216482
384,0.82,0.5805787445409515
280,0.8,0.5358904444610523
202,0.8,0.5023742194011278
176,0.76,0.491202144381153
116,0.76,0.46542043279659573
47,0.74,0.4357714644743549
16,0.74,0.4224509134890003
6,0.72,0.41815396155824075
2,0.72,0.41643518078593694
6,0.72,0.41815396155824075
20,0.7,0.42416969426130413
118,0.72,0.46627982318274763
314,0.72,0.5505000810256347
432,0.76,0.6012041138085973
168,0.84,0.4877645828365454
94,0.86,0.45596713854892473
118,0.9,0.46627982318274763
140,0.92,0.47573311743041863
136,0.9,0.4740143366581148
118,0.92,0.46627982318274763
104,0.94,0.4602640904796843
200,0.92,0.5015148290149759
409,0.9,0.5913211243678504
466,0.88,0.6158137503731798
326,0.84,0.5556564233425462
254,0.8,0.5247183694410774
171,0.76,0.48905366841577325
153,0.74,0.48131915494040606
97,0.74,0.4572562241281526
69,0.7,0.4452247587220259
23,0.7,0.425458779840532
13,0.68,0.42116182790977247
6,0.68,0.41815396155824075
4,0.66,0.41729457117208885
28,0.66,0.42760725580591175
104,0.66,0.4602640904796843
267,0.72,0.5303044069510648
452,0.74,0.6097980176701164
213,0.76,0.5071008665249633
111,0.78,0.46327195683121597
153,0.82,0.48131915494040606
207,0.84,0.5045226953665076
189,0.84,0.49678818189114043
165,0.86,0.48647549725731754
212,0.84,0.5066711713318873
285,0.82,0.538038920426432
517,0.82,0.6377282052200535
463,0.8,0.614524664793952
306,0.78,0.547062519481027
250,0.76,0.5229995886687736
218,0.76,0.509249342490343
185,0.72,0.49506940111883657
146,0.72,0.4783112885888744
117,0.7,0.4658501279896717
77,0.7,0.44866232026663355
60,0.7,0.4413575019843423
28,0.68,0.42760725580591175
13,0.68,0.42116182790977247
16,0.68,0.4224509134890003
40,0.7,0.4327635981228232
68,0.72,0.44479506352894993
143,0.74,0.47702220300964654
230,0.74,0.5144056848072546
264,0.74,0.5290153213718369
325,0.76,0.5552267281494703
347,0.8,0.5646800223971412
387,0.8,0.5818678301201794
380,0.82,0.5788599637686477
374,0.82,0.576281792610192
394,0.8,0.584875696471711
337,0.74,0.5603830704663817
286,0.72,0.538468615619508
264,0.7,0.5290153213718369
275,0.68,0.5337419684956725
220,0.66,0.510108732876495
190,0.66,0.4972178770842164
131,0.66,0.47186586069273506
119,0.66,0.46670951837582364
93,0.64,0.4555374433558488
66,0.64,0.443935673142798
28,0.64,0.42760725580591175
14,0.62,0.4215915231028484
10,0.62,0.41987274233054456
14,0.62,0.4215915231028484
34,0.64,0.4301854269643675
92,0.7,0.45510774816277283
182,0.72,0.4937803155396087
311,0.76,0.5492109954464068
367,0.78,0.5732739262586604
420,0.82,0.5960477714916859
373,0.78,0.575852097417116
315,0.82,0.5509297762187106
360,0.8,0.5702660599071286
350,0.68,0.5659691079763691
252,0.68,0.5238589790549255
256,0.7,0.5255777598272293
223,0.7,0.5113978184557229
206,0.66,0.5040930001734316
140,0.66,0.47573311743041863
128,0.64,0.4705767751135072
107,0.64,0.46155317605891216
28,0.64,0.42760725580591175
16,0.64,0.4224509134890003
10,0.62,0.41987274233054456
7,0.6,0.4185836567513167
4,0.56,0.41729457117208885
29,0.54,0.4280369509989877
105,0.54,0.46069378567276026
328,0.56,0.5565158137286981
476,0.58,0.6201107023039394
224,0.62,0.5118275136487989
118,0.64,0.46627982318274763
159,0.66,0.48389732609886177
196,0.66,0.4997960482426721
227,0.7,0.5131165992280267
200,0.7,0.5015148290149759
185,0.7,0.49506940111883657
326,0.7,0.5556564233425462
601,0.7,0.6738226014384336
586,0.7,0.6673771735422943
423,0.66,0.5973368570709138
331,0.64,0.5578048993079259
218,0.64,0.509249342490343
134,0.62,0.4731549462719629
89,0.62,0.453818662583545
31,0.6,0.4288963413851396
13,0.6,0.42116182790977247
10,0.6,0.41987274233054456
2,0.58,0.41643518078593694
3,0.54,0.4168648759790129
26,0.54,0.42674786541975984
113,0.54,0.4641313472173679
365,0.56,0.5724145358725083
486,0.58,0.6244076542346989
193,0.62,0.49850696266344424
130,0.62,0.4714361654996591
143,0.64,0.47702220300964654
169,0.64,0.48819427802962134
209,0.64,0.5053820857526595
159,0.64,0.48389732609886177
178,0.64,0.4920615347673049
330,0.68,0.55737520411485
569,0.64,0.6600723552600031
538,0.62,0.6467518042746485
386,0.64,0.5814381349271034
297,0.6,0.5431952627433435
243,0.6,0.519991722317242
188,0.58,0.4963584866980645
110,0.56,0.46284226163814
52,0.56,0.43791994043973465
14,0.54,0.4215915231028484
9,0.52,0.4194430471374686
1,0.5,0.416005485592861
4,0.5,0.41729457117208885
21,0.48,0.4245993894543801
121,0.5,0.46756890876197554
370,0.54,0.5745630118378882
498,0.58,0.6295639965516103
207,0.6,0.5045226953665076
135,0.64,0.47358464146503887
164,0.68,0.48604580206424153
211,0.7,0.5062414761388114
189,0.74,0.49678818189114043
178,0.74,0.4920615347673049
164,0.76,0.48604580206424153
312,0.76,0.5496406906394828
638,0.74,0.6897213235822439
607,0.72,0.6764007725968894
416,0.7,0.594328990719382
330,0.66,0.55737520411485
257,0.64,0.5260074550203053
175,0.62,0.49077244918807705
107,0.62,0.46155317605891216
47,0.6,0.4357714644743549
17,0.58,0.4228806086820763
5,0.6,0.4177242663651648
4,0.56,0.41729457117208885
6,0.56,0.41815396155824075
25,0.6,0.4263181702266839
112,0.58,0.4637016520242919
188,0.56,0.4963584866980645
388,0.6,0.5822975253132554
261,0.62,0.5277262357926091
121,0.66,0.46756890876197554
150,0.68,0.4800300693611782
206,0.72,0.5040930001734316
151,0.72,0.48045976455425415
153,0.72,0.48131915494040606
159,0.7,0.48389732609886177
294,0.66,0.5419061771641156
272,0.64,0.5324528829164447
325,0.64,0.5552267281494703
327,0.62,0.5560861185356221
201,0.62,0.5019445242080519
188,0.62,0.4963584866980645
151,0.62,0.48045976455425415
16,0.6,0.4224509134890003
24,0.56,0.42588847503360794
23,0.56,0.425458779840532
13,0.56,0.42116182790977247
6,0.56,0.41815396155824075
6,0.54,0.41815396155824075
13,0.54,0.42116182790977247
97,0.56,0.4572562241281526
250,0.6,0.5229995886687736
454,0.6,0.6106574080562683
224,0.7,0.5118275136487989
170,0.7,0.4886239732226973
181,0.68,0.49335062034653276
243,0.7,0.519991722317242
204,0.74,0.5032336097872797
