windspeed,instant,Predicted Y
0.3284,2433,8267.43862234262
0.4179,2434,7993.985341525668
0.3582,2435,8176.3893735342945
0.2985,2436,8358.793405542921
0.3881,2437,8085.034590333995
0.4478,2438,7902.630558325368
0.5821,2439,7492.297869903952
0.5224,2440,7674.701901912578
0.5821,2441,7492.297869903952
0.5821,2442,7492.297869903952
0.4627,2443,7857.105933921205
0.5821,2444,7492.297869903952
0.3881,2445,8085.034590333995
0.4179,2446,7993.985341525668
0.2239,2447,8586.72206195571
0.0,2448,9270.813565586053
0.0,2449,9270.813565586053
0.2836,2450,8404.318029947084
0.2836,2451,8404.318029947084
0.2239,2452,8586.72206195571
0.194,2453,8678.07684515601
0.1343,2454,8860.480877164637
0.1045,2455,8951.530125972964
0.1642,2456,8769.126093964336
0.4478,2457,7902.630558325368
0.3582,2458,8176.3893735342945
0.3881,2459,8085.034590333995
0.2836,2460,8404.318029947084
0.4478,2461,7902.630558325368
0.4179,2462,7993.985341525668
0.3881,2463,8085.034590333995
0.3881,2464,8085.034590333995
0.3881,2465,8085.034590333995
0.5224,2466,7674.701901912578
0.3582,2467,8176.3893735342945
0.4478,2468,7902.630558325368
0.3881,2469,8085.034590333995
0.2985,2470,8358.793405542921
0.194,2471,8678.07684515601
0.194,2472,8678.07684515601
0.1045,2473,8951.530125972964
0.1642,2474,8769.126093964336
0.0896,2475,8997.054750377127
0.1343,2476,8860.480877164637
0.1045,2477,8951.530125972964
0.1045,2478,8951.530125972964
0.1642,2479,8769.126093964336
0.0896,2480,8997.054750377127
0.0,2481,9270.813565586053
0.0,2482,9270.813565586053
0.0,2483,9270.813565586053
0.1045,2484,8951.530125972964
0.1045,2485,8951.530125972964
0.0896,2486,8997.054750377127
0.0896,2487,8997.054750377127
0.1642,2488,8769.126093964336
0.194,2489,8678.07684515601
0.194,2490,8678.07684515601
0.2836,2491,8404.318029947084
0.2836,2492,8404.318029947084
0.3582,2493,8176.3893735342945
0.2537,2494,8495.672813147385
0.2985,2495,8358.793405542921
0.2836,2496,8404.318029947084
0.2836,2497,8404.318029947084
0.2537,2498,8495.672813147385
0.2239,2499,8586.72206195571
0.2239,2500,8586.72206195571
0.2836,2501,8404.318029947084
0.2239,2502,8586.72206195571
0.0896,2503,8997.054750377127
0.194,2504,8678.07684515601
0.0,2505,9270.813565586053
0.0,2506,9270.813565586053
0.1343,2507,8860.480877164637
0.0896,2508,8997.054750377127
0.2239,2509,8586.72206195571
0.1642,2510,8769.126093964336
0.0896,2511,8997.054750377127
0.2239,2512,8586.72206195571
0.194,2513,8678.07684515601
0.1642,2514,8769.126093964336
0.2985,2515,8358.793405542921
0.1045,2516,8951.530125972964
0.1343,2517,8860.480877164637
0.194,2518,8678.07684515601
0.2239,2519,8586.72206195571
0.1343,2520,8860.480877164637
0.0896,2521,8997.054750377127
0.0896,2522,8997.054750377127
0.1343,2523,8860.480877164637
0.1642,2524,8769.126093964336
0.1642,2525,8769.126093964336
0.0,2526,9270.813565586053
0.1045,2527,8951.530125972964
0.194,2528,8678.07684515601
0.1642,2529,8769.126093964336
0.0,2530,9270.813565586053
0.4627,2531,7857.105933921205
0.2836,2532,8404.318029947084
0.0896,2533,8997.054750377127
0.0896,2534,8997.054750377127
0.3881,2535,8085.034590333995
0.3881,2536,8085.034590333995
0.4627,2537,7857.105933921205
0.3582,2538,8176.3893735342945
0.3582,2539,8176.3893735342945
0.4179,2540,7993.985341525668
0.3582,2541,8176.3893735342945
0.2537,2542,8495.672813147385
0.1045,2543,8951.530125972964
0.2836,2544,8404.318029947084
0.2537,2545,8495.672813147385
0.3284,2546,8267.43862234262
0.3582,2547,8176.3893735342945
0.2239,2548,8586.72206195571
0.3881,2549,8085.034590333995
0.4627,2550,7857.105933921205
0.4478,2551,7902.630558325368
0.5522,2552,7583.652653104253
0.5821,2553,7492.297869903952
0.4627,2554,7857.105933921205
0.4925,2555,7766.056685112879
0.2836,2556,8404.318029947084
0.3582,2557,8176.3893735342945
0.2836,2558,8404.318029947084
0.1642,2559,8769.126093964336
0.3284,2560,8267.43862234262
0.3881,2561,8085.034590333995
0.4179,2562,7993.985341525668
0.3582,2563,8176.3893735342945
0.1642,2564,8769.126093964336
0.2836,2565,8404.318029947084
0.2836,2566,8404.318029947084
0.1343,2567,8860.480877164637
0.194,2568,8678.07684515601
0.0896,2569,8997.054750377127
0.1045,2570,8951.530125972964
0.194,2571,8678.07684515601
0.2537,2572,8495.672813147385
0.2985,2573,8358.793405542921
0.2985,2574,8358.793405542921
0.2836,2575,8404.318029947084
0.2239,2576,8586.72206195571
0.2836,2577,8404.318029947084
0.2836,2578,8404.318029947084
0.2537,2579,8495.672813147385
0.2985,2580,8358.793405542921
0.194,2581,8678.07684515601
0.194,2582,8678.07684515601
0.1343,2583,8860.480877164637
0.194,2584,8678.07684515601
0.2537,2585,8495.672813147385
0.194,2586,8678.07684515601
0.1343,2587,8860.480877164637
0.2239,2588,8586.72206195571
0.2239,2589,8586.72206195571
0.2239,2590,8586.72206195571
0.2239,2591,8586.72206195571
0.1642,2592,8769.126093964336
0.1343,2593,8860.480877164637
0.1045,2594,8951.530125972964
0.194,2595,8678.07684515601
0.194,2596,8678.07684515601
0.1343,2597,8860.480877164637
0.0896,2598,8997.054750377127
0.0,2599,9270.813565586053
0.0,2600,9270.813565586053
0.1642,2601,8769.126093964336
0.1642,2602,8769.126093964336
0.2537,2603,8495.672813147385
0.2985,2604,8358.793405542921
0.2239,2605,8586.72206195571
0.2239,2606,8586.72206195571
0.4179,2607,7993.985341525668
0.3881,2608,8085.034590333995
0.3582,2609,8176.3893735342945
0.3881,2610,8085.034590333995
0.2836,2611,8404.318029947084
0.3284,2612,8267.43862234262
0.194,2613,8678.07684515601
0.2836,2614,8404.318029947084
0.2537,2615,8495.672813147385
0.2836,2616,8404.318029947084
0.2537,2617,8495.672813147385
0.1642,2618,8769.126093964336
0.2239,2619,8586.72206195571
0.194,2620,8678.07684515601
0.194,2621,8678.07684515601
0.0896,2622,8997.054750377127
0.0896,2623,8997.054750377127
0.0896,2624,8997.054750377127
0.0,2625,9270.813565586053
0.0,2626,9270.813565586053
0.2239,2627,8586.72206195571
0.2537,2628,8495.672813147385
0.1642,2629,8769.126093964336
0.1343,2630,8860.480877164637
0.2537,2631,8495.672813147385
0.2836,2632,8404.318029947084
0.3284,2633,8267.43862234262
0.2537,2634,8495.672813147385
0.3881,2635,8085.034590333995
0.2985,2636,8358.793405542921
0.1642,2637,8769.126093964336
0.2836,2638,8404.318029947084
0.2836,2639,8404.318029947084
0.1642,2640,8769.126093964336
0.1642,2641,8769.126093964336
0.0896,2642,8997.054750377127
0.0,2643,9270.813565586053
0.0896,2644,8997.054750377127
0.0896,2645,8997.054750377127
0.1045,2646,8951.530125972964
0.0,2647,9270.813565586053
0.0,2648,9270.813565586053
0.0,2649,9270.813565586053
0.0896,2650,8997.054750377127
0.1045,2651,8951.530125972964
0.1343,2652,8860.480877164637
0.2239,2653,8586.72206195571
0.2239,2654,8586.72206195571
0.2537,2655,8495.672813147385
0.2239,2656,8586.72206195571
0.2239,2657,8586.72206195571
0.2239,2658,8586.72206195571
0.3582,2659,8176.3893735342945
0.2985,2660,8358.793405542921
0.3582,2661,8176.3893735342945
0.3284,2662,8267.43862234262
0.2836,2663,8404.318029947084
0.2537,2664,8495.672813147385
0.2985,2665,8358.793405542921
0.2836,2666,8404.318029947084
0.2836,2667,8404.318029947084
0.2836,2668,8404.318029947084
0.3284,2669,8267.43862234262
0.2836,2670,8404.318029947084
0.2537,2671,8495.672813147385
0.2537,2672,8495.672813147385
0.2239,2673,8586.72206195571
0.2985,2674,8358.793405542921
0.2985,2675,8358.793405542921
0.3582,2676,8176.3893735342945
0.3582,2677,8176.3893735342945
0.3881,2678,8085.034590333995
0.4179,2679,7993.985341525668
0.4478,2680,7902.630558325368
0.3284,2681,8267.43862234262
0.3582,2682,8176.3893735342945
0.3881,2683,8085.034590333995
0.3582,2684,8176.3893735342945
0.4478,2685,7902.630558325368
0.4179,2686,7993.985341525668
0.3582,2687,8176.3893735342945
0.2836,2688,8404.318029947084
0.194,2689,8678.07684515601
0.2239,2690,8586.72206195571
0.2239,2691,8586.72206195571
0.2537,2692,8495.672813147385
0.2537,2693,8495.672813147385
0.2836,2694,8404.318029947084
0.2239,2695,8586.72206195571
0.2537,2696,8495.672813147385
0.2537,2697,8495.672813147385
0.2836,2698,8404.318029947084
0.3284,2699,8267.43862234262
0.4179,2700,7993.985341525668
0.2836,2701,8404.318029947084
0.2836,2702,8404.318029947084
0.3284,2703,8267.43862234262
0.2985,2704,8358.793405542921
0.2836,2705,8404.318029947084
0.4925,2706,7766.056685112879
0.3881,2707,8085.034590333995
0.3881,2708,8085.034590333995
0.3881,2709,8085.034590333995
0.2836,2710,8404.318029947084
0.3284,2711,8267.43862234262
0.2836,2712,8404.318029947084
0.3284,2713,8267.43862234262
0.3582,2714,8176.3893735342945
0.3582,2715,8176.3893735342945
0.3881,2716,8085.034590333995
0.4478,2717,7902.630558325368
0.3881,2718,8085.034590333995
0.4179,2719,7993.985341525668
0.3881,2720,8085.034590333995
0.4627,2721,7857.105933921205
0.4478,2722,7902.630558325368
0.4478,2723,7902.630558325368
0.3284,2724,8267.43862234262
0.2836,2725,8404.318029947084
0.2836,2726,8404.318029947084
0.2537,2727,8495.672813147385
0.2985,2728,8358.793405542921
0.2985,2729,8358.793405542921
0.3284,2730,8267.43862234262
0.2537,2731,8495.672813147385
0.3582,2732,8176.3893735342945
0.3582,2733,8176.3893735342945
0.2985,2734,8358.793405542921
0.2239,2735,8586.72206195571
0.1343,2736,8860.480877164637
0.1642,2737,8769.126093964336
0.0896,2738,8997.054750377127
0.2836,2739,8404.318029947084
0.0896,2740,8997.054750377127
0.1045,2741,8951.530125972964
0.0896,2742,8997.054750377127
0.1343,2743,8860.480877164637
0.1343,2744,8860.480877164637
0.2836,2745,8404.318029947084
0.194,2746,8678.07684515601
0.2985,2747,8358.793405542921
0.3284,2748,8267.43862234262
0.2836,2749,8404.318029947084
0.2239,2750,8586.72206195571
0.2836,2751,8404.318029947084
0.2985,2752,8358.793405542921
0.3284,2753,8267.43862234262
0.2985,2754,8358.793405542921
0.3582,2755,8176.3893735342945
0.3881,2756,8085.034590333995
0.3582,2757,8176.3893735342945
0.3284,2758,8267.43862234262
0.2239,2759,8586.72206195571
0.194,2760,8678.07684515601
0.1642,2761,8769.126093964336
0.0896,2762,8997.054750377127
0.2537,2763,8495.672813147385
0.1642,2764,8769.126093964336
0.2239,2765,8586.72206195571
0.194,2766,8678.07684515601
0.2239,2767,8586.72206195571
0.3881,2768,8085.034590333995
0.2836,2769,8404.318029947084
0.3881,2770,8085.034590333995
0.2985,2771,8358.793405542921
0.3582,2772,8176.3893735342945
0.3881,2773,8085.034590333995
0.3582,2774,8176.3893735342945
0.3881,2775,8085.034590333995
0.2985,2776,8358.793405542921
0.2239,2777,8586.72206195571
0.1343,2778,8860.480877164637
0.194,2779,8678.07684515601
0.1343,2780,8860.480877164637
0.1343,2781,8860.480877164637
0.1343,2782,8860.480877164637
0.1343,2783,8860.480877164637
0.1343,2784,8860.480877164637
0.1045,2785,8951.530125972964
0.1045,2786,8951.530125972964
0.0896,2787,8997.054750377127
0.1045,2788,8951.530125972964
0.1045,2789,8951.530125972964
0.1045,2790,8951.530125972964
0.1045,2791,8951.530125972964
0.0896,2792,8997.054750377127
0.0896,2793,8997.054750377127
0.0896,2794,8997.054750377127
0.1343,2795,8860.480877164637
0.1343,2796,8860.480877164637
0.194,2797,8678.07684515601
0.1045,2798,8951.530125972964
0.1045,2799,8951.530125972964
0.1642,2800,8769.126093964336
0.1045,2801,8951.530125972964
0.0,2802,9270.813565586053
0.194,2803,8678.07684515601
0.2537,2804,8495.672813147385
0.0896,2805,8997.054750377127
0.1045,2806,8951.530125972964
0.0,2807,9270.813565586053
0.0,2808,9270.813565586053
0.0,2809,9270.813565586053
0.194,2810,8678.07684515601
0.1343,2811,8860.480877164637
0.1343,2812,8860.480877164637
0.2239,2813,8586.72206195571
0.1343,2814,8860.480877164637
0.1642,2815,8769.126093964336
0.1343,2816,8860.480877164637
0.1045,2817,8951.530125972964
0.3284,2818,8267.43862234262
0.2239,2819,8586.72206195571
0.2836,2820,8404.318029947084
0.2239,2821,8586.72206195571
0.2985,2822,8358.793405542921
0.2239,2823,8586.72206195571
0.194,2824,8678.07684515601
0.2239,2825,8586.72206195571
0.194,2826,8678.07684515601
0.2239,2827,8586.72206195571
0.194,2828,8678.07684515601
0.194,2829,8678.07684515601
0.1343,2830,8860.480877164637
0.1343,2831,8860.480877164637
0.1045,2832,8951.530125972964
0.0,2833,9270.813565586053
0.194,2834,8678.07684515601
0.2239,2835,8586.72206195571
0.2537,2836,8495.672813147385
0.2537,2837,8495.672813147385
0.2836,2838,8404.318029947084
0.2239,2839,8586.72206195571
0.1343,2840,8860.480877164637
0.1642,2841,8769.126093964336
0.2239,2842,8586.72206195571
0.2836,2843,8404.318029947084
0.3582,2844,8176.3893735342945
0.3582,2845,8176.3893735342945
0.3284,2846,8267.43862234262
0.4925,2847,7766.056685112879
0.6119,2848,7401.248621095627
0.5224,2849,7674.701901912578
0.4478,2850,7902.630558325368
0.4627,2851,7857.105933921205
0.4627,2852,7857.105933921205
0.4179,2853,7993.985341525668
0.3582,2854,8176.3893735342945
0.194,2855,8678.07684515601
0.4478,2856,7902.630558325368
0.3881,2857,8085.034590333995
0.3284,2858,8267.43862234262
0.1642,2859,8769.126093964336
0.2836,2860,8404.318029947084
0.2836,2861,8404.318029947084
0.5224,2862,7674.701901912578
0.3284,2863,8267.43862234262
0.3284,2864,8267.43862234262
0.3881,2865,8085.034590333995
0.3582,2866,8176.3893735342945
0.3881,2867,8085.034590333995
0.3582,2868,8176.3893735342945
0.2836,2869,8404.318029947084
0.3284,2870,8267.43862234262
0.3582,2871,8176.3893735342945
0.4478,2872,7902.630558325368
0.3881,2873,8085.034590333995
0.4179,2874,7993.985341525668
0.4627,2875,7857.105933921205
0.2537,2876,8495.672813147385
0.2537,2877,8495.672813147385
0.3582,2878,8176.3893735342945
0.3284,2879,8267.43862234262
0.1642,2880,8769.126093964336
0.2239,2881,8586.72206195571
0.2239,2882,8586.72206195571
0.194,2883,8678.07684515601
0.194,2884,8678.07684515601
0.2239,2885,8586.72206195571
0.2537,2886,8495.672813147385
0.2537,2887,8495.672813147385
0.2537,2888,8495.672813147385
0.2537,2889,8495.672813147385
0.2537,2890,8495.672813147385
0.2537,2891,8495.672813147385
0.2836,2892,8404.318029947084
0.2836,2893,8404.318029947084
0.4478,2894,7902.630558325368
0.3582,2895,8176.3893735342945
0.5821,2896,7492.297869903952
0.4478,2897,7902.630558325368
0.4925,2898,7766.056685112879
0.4179,2899,7993.985341525668
0.3881,2900,8085.034590333995
0.2836,2901,8404.318029947084
0.2239,2902,8586.72206195571
0.1642,2903,8769.126093964336
0.194,2904,8678.07684515601
0.194,2905,8678.07684515601
0.194,2906,8678.07684515601
0.1642,2907,8769.126093964336
0.1642,2908,8769.126093964336
0.1045,2909,8951.530125972964
0.1045,2910,8951.530125972964
0.1045,2911,8951.530125972964
0.1045,2912,8951.530125972964
0.0896,2913,8997.054750377127
0.0,2914,9270.813565586053
0.2537,2915,8495.672813147385
0.2836,2916,8404.318029947084
0.3284,2917,8267.43862234262
0.3284,2918,8267.43862234262
0.3582,2919,8176.3893735342945
0.3284,2920,8267.43862234262
0.4478,2921,7902.630558325368
0.3881,2922,8085.034590333995
0.2537,2923,8495.672813147385
0.3582,2924,8176.3893735342945
0.3582,2925,8176.3893735342945
0.3582,2926,8176.3893735342945
0.1045,2927,8951.530125972964
0.1343,2928,8860.480877164637
0.2239,2929,8586.72206195571
0.1343,2930,8860.480877164637
0.1343,2931,8860.480877164637
0.1045,2932,8951.530125972964
0.0896,2933,8997.054750377127
0.0896,2934,8997.054750377127
0.1045,2935,8951.530125972964
0.1343,2936,8860.480877164637
0.0896,2937,8997.054750377127
0.0,2938,9270.813565586053
0.194,2939,8678.07684515601
0.2836,2940,8404.318029947084
0.2985,2941,8358.793405542921
0.0,2942,9270.813565586053
0.194,2943,8678.07684515601
0.2836,2944,8404.318029947084
0.1642,2945,8769.126093964336
0.2537,2946,8495.672813147385
0.194,2947,8678.07684515601
0.2239,2948,8586.72206195571
0.1642,2949,8769.126093964336
0.194,2950,8678.07684515601
0.1343,2951,8860.480877164637
0.2239,2952,8586.72206195571
0.194,2953,8678.07684515601
0.1045,2954,8951.530125972964
0.1045,2955,8951.530125972964
0.0,2956,9270.813565586053
0.0,2957,9270.813565586053
0.0896,2958,8997.054750377127
0.0,2959,9270.813565586053
0.0,2960,9270.813565586053
0.0,2961,9270.813565586053
0.0,2962,9270.813565586053
0.1343,2963,8860.480877164637
0.2239,2964,8586.72206195571
0.1343,2965,8860.480877164637
0.0896,2966,8997.054750377127
0.0896,2967,8997.054750377127
0.1343,2968,8860.480877164637
0.0,2969,9270.813565586053
0.0,2970,9270.813565586053
0.1045,2971,8951.530125972964
0.2836,2972,8404.318029947084
0.0,2973,9270.813565586053
0.0,2974,9270.813565586053
0.1343,2975,8860.480877164637
0.0896,2976,8997.054750377127
0.0896,2977,8997.054750377127
0.0896,2978,8997.054750377127
0.0896,2979,8997.054750377127
0.0,2980,9270.813565586053
0.0,2981,9270.813565586053
0.0896,2982,8997.054750377127
0.1642,2983,8769.126093964336
0.1642,2984,8769.126093964336
0.2537,2985,8495.672813147385
0.2537,2986,8495.672813147385
0.2239,2987,8586.72206195571
0.1642,2988,8769.126093964336
0.194,2989,8678.07684515601
0.2239,2990,8586.72206195571
0.194,2991,8678.07684515601
0.2836,2992,8404.318029947084
0.2239,2993,8586.72206195571
0.2239,2994,8586.72206195571
0.2239,2995,8586.72206195571
0.2537,2996,8495.672813147385
0.2985,2997,8358.793405542921
0.194,2998,8678.07684515601
0.194,2999,8678.07684515601
0.1343,3000,8860.480877164637
0.0896,3001,8997.054750377127
0.0896,3002,8997.054750377127
0.0,3003,9270.813565586053
0.0896,3004,8997.054750377127
0.1343,3005,8860.480877164637
0.194,3006,8678.07684515601
0.2537,3007,8495.672813147385
0.2239,3008,8586.72206195571
0.1343,3009,8860.480877164637
0.1343,3010,8860.480877164637
0.1045,3011,8951.530125972964
0.1045,3012,8951.530125972964
0.0896,3013,8997.054750377127
0.1343,3014,8860.480877164637
0.0,3015,9270.813565586053
0.2537,3016,8495.672813147385
0.0,3017,9270.813565586053
0.0896,3018,8997.054750377127
0.1045,3019,8951.530125972964
0.0,3020,9270.813565586053
0.1343,3021,8860.480877164637
0.2239,3022,8586.72206195571
0.1343,3023,8860.480877164637
0.0,3024,9270.813565586053
0.1045,3025,8951.530125972964
0.1343,3026,8860.480877164637
0.1343,3027,8860.480877164637
0.1045,3028,8951.530125972964
0.0,3029,9270.813565586053
0.2239,3030,8586.72206195571
0.1343,3031,8860.480877164637
0.1343,3032,8860.480877164637
0.1343,3033,8860.480877164637
0.194,3034,8678.07684515601
0.2537,3035,8495.672813147385
0.1343,3036,8860.480877164637
0.0896,3037,8997.054750377127
0.0896,3038,8997.054750377127
0.0,3039,9270.813565586053
0.0,3040,9270.813565586053
0.0896,3041,8997.054750377127
0.0,3042,9270.813565586053
0.0,3043,9270.813565586053
0.1045,3044,8951.530125972964
0.2985,3045,8358.793405542921
0.1343,3046,8860.480877164637
0.1343,3047,8860.480877164637
0.0,3048,9270.813565586053
0.2537,3049,8495.672813147385
0.2537,3050,8495.672813147385
0.2239,3051,8586.72206195571
0.2239,3052,8586.72206195571
0.194,3053,8678.07684515601
0.1343,3054,8860.480877164637
0.0,3055,9270.813565586053
0.1343,3056,8860.480877164637
0.0,3057,9270.813565586053
0.1343,3058,8860.480877164637
0.194,3059,8678.07684515601
0.2836,3060,8404.318029947084
0.2239,3061,8586.72206195571
0.2239,3062,8586.72206195571
0.2239,3063,8586.72206195571
0.2985,3064,8358.793405542921
0.2239,3065,8586.72206195571
0.2537,3066,8495.672813147385
0.2537,3067,8495.672813147385
0.194,3068,8678.07684515601
0.2239,3069,8586.72206195571
0.194,3070,8678.07684515601
0.194,3071,8678.07684515601
0.1343,3072,8860.480877164637
0.194,3073,8678.07684515601
0.194,3074,8678.07684515601
0.1642,3075,8769.126093964336
0.1642,3076,8769.126093964336
0.1343,3077,8860.480877164637
0.1343,3078,8860.480877164637
0.1642,3079,8769.126093964336
0.194,3080,8678.07684515601
0.1343,3081,8860.480877164637
0.1642,3082,8769.126093964336
0.194,3083,8678.07684515601
0.194,3084,8678.07684515601
0.1343,3085,8860.480877164637
0.1642,3086,8769.126093964336
0.194,3087,8678.07684515601
0.3881,3088,8085.034590333995
0.2836,3089,8404.318029947084
0.1642,3090,8769.126093964336
0.1343,3091,8860.480877164637
0.1642,3092,8769.126093964336
0.1642,3093,8769.126093964336
0.194,3094,8678.07684515601
0.1343,3095,8860.480877164637
0.1642,3096,8769.126093964336
0.2239,3097,8586.72206195571
0.1642,3098,8769.126093964336
0.1343,3099,8860.480877164637
0.1343,3100,8860.480877164637
0.1343,3101,8860.480877164637
0.1343,3102,8860.480877164637
0.1642,3103,8769.126093964336
0.1045,3104,8951.530125972964
0.1045,3105,8951.530125972964
0.0,3106,9270.813565586053
0.0,3107,9270.813565586053
0.0896,3108,8997.054750377127
0.1642,3109,8769.126093964336
0.1343,3110,8860.480877164637
0.0896,3111,8997.054750377127
0.0896,3112,8997.054750377127
0.1343,3113,8860.480877164637
0.1642,3114,8769.126093964336
0.194,3115,8678.07684515601
0.194,3116,8678.07684515601
0.2239,3117,8586.72206195571
0.1343,3118,8860.480877164637
0.1343,3119,8860.480877164637
0.2239,3120,8586.72206195571
0.1642,3121,8769.126093964336
0.194,3122,8678.07684515601
0.0,3123,9270.813565586053
0.1045,3124,8951.530125972964
0.1343,3125,8860.480877164637
0.0,3126,9270.813565586053
0.0,3127,9270.813565586053
0.1045,3128,8951.530125972964
0.1343,3129,8860.480877164637
0.1343,3130,8860.480877164637
0.1343,3131,8860.480877164637
0.2537,3132,8495.672813147385
0.2239,3133,8586.72206195571
0.2239,3134,8586.72206195571
0.2985,3135,8358.793405542921
0.2836,3136,8404.318029947084
0.194,3137,8678.07684515601
0.2537,3138,8495.672813147385
0.2537,3139,8495.672813147385
0.3582,3140,8176.3893735342945
0.2537,3141,8495.672813147385
0.1045,3142,8951.530125972964
0.0,3143,9270.813565586053
0.0,3144,9270.813565586053
0.0,3145,9270.813565586053
0.2239,3146,8586.72206195571
0.1045,3147,8951.530125972964
0.1343,3148,8860.480877164637
0.0896,3149,8997.054750377127
0.1642,3150,8769.126093964336
0.1343,3151,8860.480877164637
0.194,3152,8678.07684515601
0.1642,3153,8769.126093964336
0.2836,3154,8404.318029947084
0.2985,3155,8358.793405542921
0.194,3156,8678.07684515601
0.0896,3157,8997.054750377127
0.0,3158,9270.813565586053
0.0896,3159,8997.054750377127
0.0,3160,9270.813565586053
0.0,3161,9270.813565586053
0.0,3162,9270.813565586053
0.2537,3163,8495.672813147385
0.2239,3164,8586.72206195571
0.194,3165,8678.07684515601
0.2537,3166,8495.672813147385
0.0,3167,9270.813565586053
0.0,3168,9270.813565586053
0.0896,3169,8997.054750377127
0.0896,3170,8997.054750377127
0.0,3171,9270.813565586053
0.0,3172,9270.813565586053
0.0,3173,9270.813565586053
0.2537,3174,8495.672813147385
0.2537,3175,8495.672813147385
0.2537,3176,8495.672813147385
0.2537,3177,8495.672813147385
0.2537,3178,8495.672813147385
0.2985,3179,8358.793405542921
0.2537,3180,8495.672813147385
0.2537,3181,8495.672813147385
0.4179,3182,7993.985341525668
0.4179,3183,7993.985341525668
0.3284,3184,8267.43862234262
0.4627,3185,7857.105933921205
0.4478,3186,7902.630558325368
0.3284,3187,8267.43862234262
0.4179,3188,7993.985341525668
0.2985,3189,8358.793405542921
0.2537,3190,8495.672813147385
0.4179,3191,7993.985341525668
0.2537,3192,8495.672813147385
0.2836,3193,8404.318029947084
0.2537,3194,8495.672813147385
0.2239,3195,8586.72206195571
0.2537,3196,8495.672813147385
0.2239,3197,8586.72206195571
0.2985,3198,8358.793405542921
0.2985,3199,8358.793405542921
0.2239,3200,8586.72206195571
0.1343,3201,8860.480877164637
0.194,3202,8678.07684515601
0.2836,3203,8404.318029947084
0.2537,3204,8495.672813147385
0.2836,3205,8404.318029947084
0.0896,3206,8997.054750377127
0.2985,3207,8358.793405542921
0.3284,3208,8267.43862234262
0.2836,3209,8404.318029947084
0.2537,3210,8495.672813147385
0.194,3211,8678.07684515601
0.1343,3212,8860.480877164637
0.2239,3213,8586.72206195571
0.1343,3214,8860.480877164637
0.1343,3215,8860.480877164637
0.0,3216,9270.813565586053
0.0,3217,9270.813565586053
0.0896,3218,8997.054750377127
0.1045,3219,8951.530125972964
0.0,3220,9270.813565586053
0.0,3221,9270.813565586053
0.0,3222,9270.813565586053
0.0,3223,9270.813565586053
0.0,3224,9270.813565586053
0.0,3225,9270.813565586053
0.0,3226,9270.813565586053
0.0,3227,9270.813565586053
0.0896,3228,8997.054750377127
0.0,3229,9270.813565586053
0.1642,3230,8769.126093964336
0.1045,3231,8951.530125972964
0.2537,3232,8495.672813147385
0.194,3233,8678.07684515601
0.1642,3234,8769.126093964336
0.194,3235,8678.07684515601
0.1642,3236,8769.126093964336
0.1642,3237,8769.126093964336
0.1343,3238,8860.480877164637
0.2836,3239,8404.318029947084
0.2836,3240,8404.318029947084
0.2985,3241,8358.793405542921
0.0,3242,9270.813565586053
0.0896,3243,8997.054750377127
0.0,3244,9270.813565586053
0.0896,3245,8997.054750377127
0.0,3246,9270.813565586053
0.0896,3247,8997.054750377127
0.1045,3248,8951.530125972964
0.1045,3249,8951.530125972964
0.1642,3250,8769.126093964336
0.0,3251,9270.813565586053
0.2239,3252,8586.72206195571
0.194,3253,8678.07684515601
0.194,3254,8678.07684515601
0.2537,3255,8495.672813147385
0.2836,3256,8404.318029947084
0.2239,3257,8586.72206195571
0.194,3258,8678.07684515601
0.1642,3259,8769.126093964336
0.0,3260,9270.813565586053
0.1642,3261,8769.126093964336
0.0896,3262,8997.054750377127
0.1045,3263,8951.530125972964
0.1045,3264,8951.530125972964
0.0,3265,9270.813565586053
0.1642,3266,8769.126093964336
0.1045,3267,8951.530125972964
0.0,3268,9270.813565586053
0.1045,3269,8951.530125972964
0.1045,3270,8951.530125972964
0.1343,3271,8860.480877164637
0.1045,3272,8951.530125972964
0.1343,3273,8860.480877164637
0.1343,3274,8860.480877164637
0.2836,3275,8404.318029947084
0.2239,3276,8586.72206195571
0.1045,3277,8951.530125972964
0.1343,3278,8860.480877164637
0.0,3279,9270.813565586053
0.0,3280,9270.813565586053
0.0,3281,9270.813565586053
0.2537,3282,8495.672813147385
0.2537,3283,8495.672813147385
0.1642,3284,8769.126093964336
0.1642,3285,8769.126093964336
0.1642,3286,8769.126093964336
0.0,3287,9270.813565586053
0.1045,3288,8951.530125972964
0.1343,3289,8860.480877164637
0.0896,3290,8997.054750377127
0.1642,3291,8769.126093964336
0.1343,3292,8860.480877164637
0.1045,3293,8951.530125972964
0.1045,3294,8951.530125972964
0.0,3295,9270.813565586053
0.1045,3296,8951.530125972964
0.1045,3297,8951.530125972964
0.1045,3298,8951.530125972964
0.0896,3299,8997.054750377127
0.1045,3300,8951.530125972964
0.1343,3301,8860.480877164637
0.194,3302,8678.07684515601
0.194,3303,8678.07684515601
0.2239,3304,8586.72206195571
0.194,3305,8678.07684515601
0.1642,3306,8769.126093964336
0.1343,3307,8860.480877164637
0.2537,3308,8495.672813147385
0.2239,3309,8586.72206195571
0.194,3310,8678.07684515601
0.1642,3311,8769.126093964336
0.194,3312,8678.07684515601
0.1343,3313,8860.480877164637
0.1343,3314,8860.480877164637
