instant,temp,Predicted Y
4534,0.84,0.47526549957890507
4535,0.82,0.4752707261594736
4536,0.82,0.4752759527400421
4537,0.8,0.4752811793206106
4538,0.78,0.47528640590117915
4539,0.76,0.47529163248174766
4540,0.76,0.47529685906231617
4541,0.76,0.4753020856428847
4542,0.74,0.4753073122234532
4543,0.74,0.4753125388040217
4544,0.74,0.47531776538459025
4545,0.74,0.47532299196515876
4546,0.76,0.47532821854572727
4547,0.8,0.4753334451262958
4548,0.82,0.4753386717068643
4549,0.82,0.4753438982874328
4550,0.84,0.47534912486800135
4551,0.84,0.47535435144856986
4552,0.82,0.47535957802913836
4553,0.82,0.47536480460970687
4554,0.64,0.4753700311902754
4555,0.66,0.4753752577708439
4556,0.7,0.47538048435141245
4557,0.72,0.47538571093198095
4558,0.7,0.47539093751254946
4559,0.7,0.47539616409311797
4560,0.7,0.4754013906736865
4561,0.68,0.475406617254255
4562,0.66,0.47541184383482354
4563,0.66,0.47541707041539205
4564,0.66,0.47542229699596056
4565,0.64,0.47542752357652907
4566,0.62,0.4754327501570976
4567,0.62,0.4754379767376661
4568,0.6,0.47544320331823464
4569,0.6,0.47544842989880315
4570,0.62,0.47545365647937166
4571,0.64,0.47545888305994016
4572,0.68,0.47546410964050867
4573,0.7,0.4754693362210772
4574,0.72,0.47547456280164574
4575,0.74,0.47547978938221425
4576,0.76,0.47548501596278275
4577,0.74,0.47549024254335126
4578,0.76,0.47549546912391977
4579,0.76,0.4755006957044883
4580,0.74,0.47550592228505684
4581,0.72,0.47551114886562534
4582,0.72,0.47551637544619385
4583,0.7,0.47552160202676236
4584,0.66,0.47552682860733086
4585,0.64,0.47553205518789937
4586,0.64,0.47553728176846793
4587,0.62,0.47554250834903644
4588,0.62,0.47554773492960495
4589,0.6,0.47555296151017346
4590,0.6,0.47555818809074196
4591,0.6,0.47556341467131047
4592,0.6,0.47556864125187903
4593,0.6,0.47557386783244754
4594,0.64,0.47557909441301605
4595,0.64,0.47558432099358455
4596,0.68,0.47558954757415306
4597,0.66,0.47559477415472157
4598,0.7,0.47560000073529013
4599,0.7,0.47560522731585864
4600,0.7,0.47561045389642714
4601,0.7,0.47561568047699565
4602,0.72,0.47562090705756416
4603,0.72,0.47562613363813266
4604,0.74,0.4756313602187012
4605,0.72,0.47563658679926973
4606,0.7,0.47564181337983824
4607,0.7,0.47564703996040675
4608,0.66,0.47565226654097525
4609,0.66,0.47565749312154376
4610,0.64,0.4756627197021123
4611,0.62,0.47566794628268083
4612,0.6,0.47567317286324934
4613,0.6,0.47567839944381785
4614,0.6,0.47568362602438635
4615,0.6,0.47568885260495486
4616,0.58,0.4756940791855234
4617,0.6,0.47569930576609193
4618,0.62,0.47570453234666044
4619,0.66,0.47570975892722894
4620,0.7,0.47571498550779745
4621,0.72,0.47572021208836596
4622,0.74,0.4757254386689345
4623,0.76,0.475730665249503
4624,0.76,0.47573589183007153
4625,0.74,0.47574111841064004
4626,0.76,0.47574634499120855
4627,0.76,0.47575157157177705
4628,0.76,0.4757567981523456
4629,0.76,0.4757620247329141
4630,0.74,0.47576725131348263
4631,0.72,0.47577247789405114
4632,0.7,0.47577770447461964
4633,0.7,0.47578293105518815
4634,0.68,0.4757881576357567
4635,0.66,0.4757933842163252
4636,0.64,0.47579861079689373
4637,0.64,0.47580383737746224
4638,0.64,0.47580906395803074
4639,0.62,0.47581429053859925
4640,0.64,0.4758195171191678
4641,0.62,0.4758247436997363
4642,0.64,0.4758299702803048
4643,0.68,0.47583519686087333
4644,0.72,0.47584042344144184
4645,0.74,0.47584565002201035
4646,0.76,0.4758508766025789
4647,0.76,0.4758561031831474
4648,0.8,0.4758613297637159
4649,0.8,0.47586655634428443
4650,0.82,0.47587178292485294
4651,0.8,0.47587700950542144
4652,0.8,0.47588223608599
4653,0.8,0.4758874626665585
4654,0.76,0.475892689247127
4655,0.76,0.47589791582769553
4656,0.74,0.47590314240826403
4657,0.72,0.47590836898883254
4658,0.7,0.4759135955694011
4659,0.7,0.4759188221499696
4660,0.7,0.4759240487305381
4661,0.66,0.4759292753111066
4662,0.66,0.47593450189167513
4663,0.64,0.47593972847224364
4664,0.64,0.4759449550528122
4665,0.64,0.4759501816333807
4666,0.68,0.4759554082139492
4667,0.7,0.4759606347945177
4668,0.74,0.47596586137508623
4669,0.76,0.47597108795565474
4670,0.8,0.4759763145362233
4671,0.8,0.4759815411167918
4672,0.82,0.4759867676973603
4673,0.82,0.4759919942779288
4674,0.84,0.4759972208584973
4675,0.84,0.47600244743906583
4676,0.84,0.4760076740196344
4677,0.82,0.4760129006002029
4678,0.8,0.4760181271807714
4679,0.78,0.4760233537613399
4680,0.74,0.4760285803419084
4681,0.76,0.47603380692247693
4682,0.74,0.4760390335030455
4683,0.74,0.476044260083614
4684,0.74,0.4760494866641825
4685,0.72,0.476054713244751
4686,0.72,0.4760599398253195
4687,0.72,0.47606516640588803
4688,0.7,0.4760703929864566
4689,0.72,0.4760756195670251
4690,0.74,0.4760808461475936
4691,0.76,0.4760860727281621
4692,0.8,0.4760912993087306
4693,0.82,0.4760965258892991
4694,0.82,0.4761017524698677
4695,0.84,0.4761069790504362
4696,0.86,0.4761122056310047
4697,0.86,0.4761174322115732
4698,0.88,0.4761226587921417
4699,0.9,0.4761278853727102
4700,0.8,0.4761331119532788
4701,0.8,0.4761383385338473
4702,0.76,0.4761435651144158
4703,0.74,0.4761487916949843
4704,0.74,0.4761540182755528
4705,0.74,0.4761592448561213
4706,0.72,0.4761644714366899
4707,0.7,0.4761696980172584
4708,0.7,0.4761749245978269
4709,0.7,0.4761801511783954
4710,0.7,0.4761853777589639
4711,0.68,0.4761906043395324
4712,0.68,0.476195830920101
4713,0.68,0.4762010575006695
4714,0.7,0.476206284081238
4715,0.74,0.4762115106618065
4716,0.74,0.476216737242375
4717,0.76,0.4762219638229435
4718,0.8,0.4762271904035121
4719,0.82,0.4762324169840806
4720,0.84,0.4762376435646491
4721,0.86,0.4762428701452176
4722,0.86,0.4762480967257861
4723,0.84,0.4762533233063546
4724,0.84,0.4762585498869232
4725,0.84,0.4762637764674917
4726,0.82,0.4762690030480602
4727,0.8,0.4762742296286287
4728,0.8,0.4762794562091972
4729,0.78,0.4762846827897657
4730,0.76,0.4762899093703343
4731,0.76,0.4762951359509028
4732,0.74,0.4763003625314713
4733,0.74,0.4763055891120398
4734,0.74,0.4763108156926083
4735,0.72,0.4763160422731768
4736,0.72,0.47632126885374537
4737,0.72,0.4763264954343139
4738,0.74,0.4763317220148824
4739,0.76,0.4763369485954509
4740,0.8,0.4763421751760194
4741,0.82,0.4763474017565879
4742,0.86,0.47635262833715647
4743,0.88,0.476357854917725
4744,0.88,0.4763630814982935
4745,0.9,0.476368308078862
4746,0.9,0.4763735346594305
4747,0.92,0.476378761239999
4748,0.92,0.47638398782056757
4749,0.9,0.4763892144011361
4750,0.86,0.4763944409817046
4751,0.84,0.4763996675622731
4752,0.82,0.4764048941428416
4753,0.82,0.4764101207234101
4754,0.8,0.47641534730397866
4755,0.82,0.47642057388454717
4756,0.8,0.4764258004651157
4757,0.78,0.4764310270456842
4758,0.78,0.4764362536262527
4759,0.76,0.4764414802068212
4760,0.74,0.47644670678738976
4761,0.76,0.47645193336795827
4762,0.8,0.4764571599485268
4763,0.84,0.4764623865290953
4764,0.86,0.4764676131096638
4765,0.9,0.4764728396902323
4766,0.9,0.47647806627080086
4767,0.94,0.47648329285136937
4768,0.94,0.4764885194319379
4769,0.96,0.4764937460125064
4770,0.94,0.4764989725930749
4771,0.9,0.4765041991736434
4772,0.88,0.47650942575421196
4773,0.9,0.47651465233478046
4774,0.86,0.47651987891534897
4775,0.84,0.4765251054959175
4776,0.82,0.476530332076486
4777,0.84,0.4765355586570545
4778,0.8,0.47654078523762305
4779,0.82,0.47654601181819156
4780,0.82,0.47655123839876007
4781,0.82,0.4765564649793286
4782,0.78,0.4765616915598971
4783,0.76,0.4765669181404656
4784,0.76,0.47657214472103415
4785,0.8,0.47657737130160266
4786,0.8,0.47658259788217117
4787,0.84,0.4765878244627397
4788,0.84,0.4765930510433082
4789,0.86,0.4765982776238767
4790,0.9,0.47660350420444525
4791,0.92,0.47660873078501376
4792,0.94,0.47661395736558226
4793,0.92,0.47661918394615077
4794,0.94,0.4766244105267193
4795,0.94,0.4766296371072878
4796,0.94,0.47663486368785635
4797,0.92,0.47664009026842485
4798,0.82,0.47664531684899336
4799,0.82,0.47665054342956187
4800,0.82,0.4766557700101304
4801,0.8,0.4766609965906989
4802,0.8,0.47666622317126744
4803,0.8,0.47667144975183595
4804,0.78,0.47667667633240446
4805,0.8,0.47668190291297297
4806,0.8,0.4766871294935415
4807,0.78,0.47669235607411
4808,0.78,0.47669758265467854
4809,0.8,0.47670280923524705
4810,0.8,0.47670803581581556
4811,0.82,0.47671326239638406
4812,0.82,0.47671848897695257
4813,0.86,0.4767237155575211
4814,0.84,0.47672894213808964
4815,0.9,0.47673416871865815
4816,0.86,0.47673939529922665
4817,0.86,0.47674462187979516
4818,0.9,0.47674984846036367
4819,0.9,0.4767550750409322
4820,0.9,0.47676030162150074
4821,0.88,0.47676552820206924
4822,0.86,0.47677075478263775
4823,0.84,0.47677598136320626
4824,0.8,0.47678120794377477
4825,0.78,0.47678643452434327
4826,0.76,0.47679166110491183
4827,0.76,0.47679688768548034
4828,0.76,0.47680211426604885
4829,0.74,0.47680734084661736
4830,0.74,0.47681256742718586
4831,0.72,0.47681779400775437
4832,0.72,0.47682302058832293
4833,0.72,0.47682824716889144
4834,0.74,0.47683347374945995
4835,0.76,0.47683870033002845
4836,0.8,0.47684392691059696
4837,0.82,0.47684915349116547
4838,0.84,0.47685438007173403
4839,0.84,0.47685960665230254
4840,0.74,0.47686483323287104
4841,0.72,0.47687005981343955
4842,0.7,0.47687528639400806
4843,0.7,0.47688051297457656
4844,0.72,0.4768857395551451
4845,0.74,0.47689096613571363
4846,0.74,0.47689619271628214
4847,0.72,0.47690141929685065
4848,0.7,0.47690664587741916
4849,0.7,0.47691187245798766
4850,0.7,0.4769170990385562
4851,0.7,0.47692232561912473
4852,0.7,0.47692755219969324
4853,0.68,0.47693277878026175
4854,0.68,0.47693800536083025
4855,0.68,0.47694323194139876
4856,0.66,0.4769484585219673
4857,0.68,0.47695368510253583
4858,0.72,0.47695891168310434
4859,0.74,0.47696413826367284
4860,0.76,0.47696936484424135
4861,0.8,0.47697459142480986
4862,0.82,0.4769798180053784
4863,0.84,0.4769850445859469
4864,0.84,0.47699027116651543
4865,0.86,0.47699549774708394
4866,0.88,0.47700072432765245
4867,0.86,0.47700595090822095
4868,0.86,0.4770111774887895
4869,0.84,0.477016404069358
4870,0.82,0.47702163064992653
4871,0.8,0.47702685723049504
4872,0.78,0.47703208381106355
4873,0.76,0.47703731039163205
4874,0.76,0.4770425369722006
4875,0.78,0.4770477635527691
4876,0.78,0.47705299013333763
4877,0.76,0.47705821671390614
4878,0.72,0.47706344329447464
4879,0.72,0.47706866987504315
4880,0.7,0.4770738964556117
4881,0.7,0.4770791230361802
4882,0.72,0.4770843496167487
4883,0.74,0.47708957619731723
4884,0.76,0.47709480277788574
4885,0.78,0.47710002935845425
4886,0.8,0.4771052559390228
4887,0.82,0.4771104825195913
4888,0.84,0.4771157091001598
4889,0.84,0.47712093568072833
4890,0.86,0.47712616226129684
4891,0.86,0.47713138884186534
4892,0.84,0.4771366154224339
4893,0.82,0.4771418420030024
4894,0.8,0.4771470685835709
4895,0.76,0.47715229516413943
4896,0.74,0.47715752174470794
4897,0.72,0.47716274832527644
4898,0.74,0.477167974905845
4899,0.7,0.4771732014864135
4900,0.72,0.477178428066982
4901,0.72,0.4771836546475505
4902,0.72,0.47718888122811903
4903,0.7,0.47719410780868754
4904,0.7,0.4771993343892561
4905,0.7,0.4772045609698246
4906,0.72,0.4772097875503931
4907,0.74,0.4772150141309616
4908,0.78,0.47722024071153013
4909,0.8,0.47722546729209864
4910,0.84,0.4772306938726672
4911,0.84,0.4772359204532357
4912,0.86,0.4772411470338042
4913,0.84,0.4772463736143727
4914,0.86,0.47725160019494123
4915,0.86,0.47725682677550973
4916,0.84,0.4772620533560783
4917,0.84,0.4772672799366468
4918,0.82,0.4772725065172153
4919,0.8,0.4772777330977838
4920,0.78,0.4772829596783523
4921,0.76,0.47728818625892083
4922,0.76,0.4772934128394894
4923,0.74,0.4772986394200579
4924,0.74,0.4773038660006264
4925,0.74,0.4773090925811949
4926,0.74,0.4773143191617634
4927,0.72,0.47731954574233193
4928,0.72,0.4773247723229005
4929,0.72,0.477329998903469
4930,0.74,0.4773352254840375
4931,0.76,0.477340452064606
4932,0.86,0.4773456786451745
4933,0.9,0.477350905225743
4934,0.92,0.47735613180631153
4935,0.96,0.4773613583868801
4936,0.94,0.4773665849674486
4937,0.96,0.4773718115480171
4938,0.96,0.4773770381285856
4939,0.96,0.4773822647091541
4940,0.96,0.4773874912897227
4941,0.92,0.4773927178702912
4942,0.9,0.4773979444508597
4943,0.86,0.4774031710314282
4944,0.82,0.4774083976119967
4945,0.8,0.4774136241925652
4946,0.78,0.47741885077313373
4947,0.76,0.4774240773537023
4948,0.76,0.4774293039342708
4949,0.76,0.4774345305148393
4950,0.74,0.4774397570954078
4951,0.72,0.4774449836759763
4952,0.72,0.4774502102565449
4953,0.72,0.4774554368371134
4954,0.76,0.4774606634176819
4955,0.78,0.4774658899982504
4956,0.82,0.4774711165788189
4957,0.82,0.4774763431593874
4958,0.84,0.4774815697399559
4959,0.84,0.4774867963205245
4960,0.88,0.477492022901093
4961,0.9,0.4774972494816615
4962,0.9,0.47750247606223
4963,0.9,0.4775077026427985
4964,0.9,0.4775129292233671
4965,0.88,0.4775181558039356
4966,0.74,0.4775233823845041
4967,0.82,0.4775286089650726
4968,0.8,0.4775338355456411
4969,0.78,0.4775390621262096
4970,0.76,0.4775442887067781
4971,0.76,0.4775495152873467
4972,0.74,0.4775547418679152
4973,0.74,0.4775599684484837
4974,0.74,0.4775651950290522
4975,0.72,0.4775704216096207
4976,0.72,0.4775756481901893
4977,0.74,0.4775808747707578
4978,0.74,0.4775861013513263
4979,0.76,0.4775913279318948
4980,0.8,0.4775965545124633
4981,0.84,0.4776017810930318
4982,0.86,0.4776070076736003
4983,0.9,0.4776122342541689
4984,0.9,0.4776174608347374
4985,0.9,0.4776226874153059
4986,0.92,0.4776279139958744
4987,0.92,0.4776331405764429
4988,0.92,0.47763836715701147
4989,0.86,0.47764359373758
4990,0.8,0.4776488203181485
4991,0.8,0.477654046898717
4992,0.78,0.4776592734792855
4993,0.74,0.477664500059854
4994,0.74,0.4776697266404225
4995,0.72,0.47767495322099107
4996,0.72,0.4776801798015596
4997,0.7,0.4776854063821281
4998,0.7,0.4776906329626966
4999,0.66,0.4776958595432651
5000,0.66,0.47770108612383366
5001,0.66,0.47770631270440217
5002,0.74,0.4777115392849707
5003,0.8,0.4777167658655392
5004,0.82,0.4777219924461077
5005,0.86,0.4777272190266762
5006,0.88,0.4777324456072447
5007,0.9,0.47773767218781327
5008,0.9,0.4777428987683818
5009,0.92,0.4777481253489503
5010,0.9,0.4777533519295188
5011,0.9,0.4777585785100873
5012,0.76,0.47776380509065586
5013,0.78,0.47776903167122436
5014,0.74,0.47777425825179287
5015,0.72,0.4777794848323614
5016,0.7,0.4777847114129299
5017,0.7,0.4777899379934984
5018,0.68,0.4777951645740669
5019,0.66,0.47780039115463546
5020,0.66,0.47780561773520397
5021,0.68,0.4778108443157725
5022,0.66,0.477816070896341
5023,0.66,0.4778212974769095
5024,0.66,0.47782652405747805
5025,0.68,0.47783175063804656
5026,0.72,0.47783697721861507
5027,0.74,0.4778422037991836
5028,0.78,0.4778474303797521
5029,0.82,0.4778526569603206
5030,0.84,0.4778578835408891
5031,0.86,0.47786311012145766
5032,0.86,0.47786833670202616
5033,0.9,0.47787356328259467
5034,0.9,0.4778787898631632
5035,0.9,0.4778840164437317
5036,0.9,0.47788924302430025
5037,0.86,0.47789446960486875
5038,0.86,0.47789969618543726
5039,0.82,0.47790492276600577
5040,0.8,0.4779101493465743
5041,0.78,0.4779153759271428
5042,0.8,0.4779206025077113
5043,0.8,0.47792582908827985
5044,0.78,0.47793105566884836
5045,0.78,0.47793628224941687
5046,0.76,0.4779415088299854
5047,0.76,0.4779467354105539
5048,0.76,0.47795196199112244
5049,0.72,0.47795718857169095
5050,0.74,0.47796241515225946
5051,0.74,0.47796764173282796
5052,0.74,0.47797286831339647
5053,0.74,0.477978094893965
5054,0.74,0.4779833214745335
5055,0.76,0.47798854805510205
5056,0.76,0.47799377463567055
5057,0.76,0.47799900121623906
5058,0.7,0.47800422779680757
5059,0.68,0.4780094543773761
5060,0.7,0.47801468095794464
5061,0.7,0.47801990753851314
5062,0.7,0.47802513411908165
5063,0.7,0.47803036069965016
5064,0.68,0.47803558728021867
5065,0.68,0.4780408138607872
5066,0.68,0.4780460404413557
5067,0.68,0.47805126702192424
5068,0.66,0.47805649360249275
5069,0.66,0.47806172018306126
5070,0.66,0.47806694676362976
5071,0.68,0.47807217334419827
5072,0.68,0.47807739992476683
5073,0.68,0.47808262650533534
5074,0.68,0.47808785308590385
5075,0.7,0.47809307966647235
5076,0.72,0.47809830624704086
5077,0.72,0.47810353282760937
5078,0.74,0.4781087594081779
5079,0.76,0.47811398598874644
5080,0.76,0.47811921256931494
5081,0.8,0.47812443914988345
5082,0.8,0.47812966573045196
5083,0.76,0.47813489231102047
5084,0.76,0.478140118891589
5085,0.7,0.47814534547215753
5086,0.7,0.47815057205272604
5087,0.7,0.47815579863329455
5088,0.7,0.47816102521386306
5089,0.68,0.47816625179443156
5090,0.66,0.47817147837500007
5091,0.66,0.47817670495556863
5092,0.64,0.47818193153613714
5093,0.66,0.47818715811670565
5094,0.64,0.47819238469727415
5095,0.64,0.47819761127784266
5096,0.64,0.4782028378584112
5097,0.64,0.47820806443897973
5098,0.66,0.47821329101954824
5099,0.7,0.47821851760011674
5100,0.72,0.47822374418068525
5101,0.74,0.47822897076125376
5102,0.76,0.47823419734182226
5103,0.76,0.4782394239223908
5104,0.78,0.47824465050295933
5105,0.78,0.47824987708352784
5106,0.76,0.47825510366409635
5107,0.8,0.47826033024466486
5108,0.78,0.4782655568252334
5109,0.76,0.4782707834058019
5110,0.74,0.47827600998637043
5111,0.72,0.47828123656693894
5112,0.7,0.47828646314750745
5113,0.7,0.47829168972807595
5114,0.68,0.47829691630864446
5115,0.66,0.478302142889213
5116,0.66,0.47830736946978153
5117,0.66,0.47831259605035004
5118,0.66,0.47831782263091854
5119,0.66,0.47832304921148705
5120,0.64,0.4783282757920556
5121,0.64,0.4783335023726241
5122,0.68,0.4783387289531926
5123,0.68,0.47834395553376113
5124,0.74,0.47834918211432964
5125,0.74,0.47835440869489815
5126,0.78,0.47835963527546665
5127,0.8,0.4783648618560352
5128,0.8,0.4783700884366037
5129,0.82,0.47837531501717223
5130,0.84,0.47838054159774074
5131,0.74,0.47838576817830925
5132,0.74,0.4783909947588778
5133,0.72,0.4783962213394463
5134,0.72,0.4784014479200148
5135,0.72,0.47840667450058333
5136,0.7,0.47841190108115184
5137,0.7,0.47841712766172034
5138,0.7,0.47842235424228885
5139,0.7,0.4784275808228574
5140,0.7,0.4784328074034259
5141,0.7,0.4784380339839944
5142,0.7,0.47844326056456293
5143,0.7,0.47844848714513144
5144,0.7,0.4784537137257
5145,0.7,0.4784589403062685
5146,0.7,0.478464166886837
5147,0.72,0.4784693934674055
5148,0.76,0.47847462004797403
5149,0.8,0.47847984662854254
5150,0.82,0.47848507320911104
5151,0.9,0.4784902997896796
5152,0.9,0.4784955263702481
5153,0.86,0.4785007529508166
5154,0.72,0.47850597953138513
5155,0.72,0.47851120611195364
5156,0.74,0.4785164326925222
5157,0.72,0.4785216592730907
5158,0.72,0.4785268858536592
5159,0.72,0.4785321124342277
5160,0.72,0.4785373390147962
5161,0.7,0.47854256559536473
5162,0.7,0.47854779217593324
5163,0.7,0.4785530187565018
5164,0.68,0.4785582453370703
5165,0.66,0.4785634719176388
5166,0.66,0.4785686984982073
5167,0.66,0.47857392507877583
5168,0.7,0.4785791516593444
5169,0.7,0.4785843782399129
5170,0.72,0.4785896048204814
5171,0.74,0.4785948314010499
5172,0.76,0.4786000579816184
5173,0.8,0.47860528456218693
5174,0.82,0.47861051114275543
5175,0.82,0.478615737723324
5176,0.84,0.4786209643038925
5177,0.82,0.478626190884461
5178,0.84,0.4786314174650295
5179,0.86,0.478636644045598
5180,0.86,0.4786418706261666
5181,0.84,0.4786470972067351
5182,0.82,0.4786523237873036
5183,0.8,0.4786575503678721
5184,0.76,0.4786627769484406
5185,0.76,0.4786680035290091
5186,0.74,0.47867323010957763
5187,0.72,0.4786784566901462
5188,0.72,0.4786836832707147
5189,0.72,0.4786889098512832
5190,0.72,0.4786941364318517
5191,0.7,0.4786993630124202
5192,0.7,0.4787045895929888
5193,0.72,0.4787098161735573
5194,0.72,0.4787150427541258
5195,0.74,0.4787202693346943
5196,0.78,0.4787254959152628
5197,0.8,0.4787307224958313
5198,0.8,0.4787359490763998
5199,0.82,0.4787411756569684
5200,0.84,0.4787464022375369
5201,0.86,0.4787516288181054
5202,0.86,0.4787568553986739
5203,0.86,0.4787620819792424
5204,0.8,0.478767308559811
5205,0.8,0.4787725351403795
5206,0.8,0.478777761720948
5207,0.8,0.4787829883015165
5208,0.78,0.478788214882085
5209,0.78,0.4787934414626535
5210,0.76,0.478798668043222
5211,0.74,0.4788038946237906
5212,0.72,0.4788091212043591
5213,0.72,0.4788143477849276
5214,0.7,0.4788195743654961
5215,0.7,0.4788248009460646
5216,0.68,0.4788300275266332
5217,0.68,0.4788352541072017
5218,0.7,0.4788404806877702
5219,0.74,0.4788457072683387
5220,0.76,0.4788509338489072
5221,0.8,0.4788561604294757
5222,0.8,0.4788613870100442
5223,0.82,0.4788666135906128
5224,0.82,0.4788718401711813
5225,0.84,0.4788770667517498
5226,0.86,0.4788822933323183
5227,0.86,0.4788875199128868
5228,0.84,0.47889274649345537
5229,0.82,0.4788979730740239
5230,0.8,0.4789031996545924
5231,0.76,0.4789084262351609
5232,0.76,0.4789136528157294
5233,0.74,0.4789188793962979
5234,0.74,0.4789241059768664
5235,0.7,0.478929332557435
5236,0.7,0.4789345591380035
5237,0.66,0.478939785718572
5238,0.64,0.4789450122991405
5239,0.64,0.478950238879709
5240,0.64,0.47895546546027756
5241,0.62,0.47896069204084607
5242,0.66,0.4789659186214146
5243,0.7,0.4789711452019831
5244,0.72,0.4789763717825516
5245,0.74,0.4789815983631201
5246,0.76,0.4789868249436886
5247,0.78,0.47899205152425717
5248,0.76,0.4789972781048257
5249,0.8,0.4790025046853942
5250,0.8,0.4790077312659627
5251,0.8,0.4790129578465312
5252,0.8,0.47901818442709976
5253,0.78,0.47902341100766826
5254,0.74,0.47902863758823677
5255,0.72,0.4790338641688053
5256,0.7,0.4790390907493738
5257,0.7,0.4790443173299423
5258,0.66,0.4790495439105108
5259,0.64,0.47905477049107936
5260,0.64,0.47905999707164787
5261,0.62,0.4790652236522164
5262,0.62,0.4790704502327849
5263,0.62,0.4790756768133534
5264,0.6,0.47908090339392195
5265,0.62,0.47908612997449046
5266,0.64,0.47909135655505897
5267,0.68,0.4790965831356275
5268,0.72,0.479101809716196
5269,0.74,0.4791070362967645
5270,0.76,0.479112262877333
5271,0.8,0.47911748945790156
5272,0.78,0.47912271603847006
5273,0.8,0.47912794261903857
5274,0.8,0.4791331691996071
5275,0.82,0.4791383957801756
5276,0.82,0.47914362236074415
5277,0.76,0.47914884894131266
5278,0.74,0.47915407552188116
5279,0.72,0.47915930210244967
5280,0.7,0.4791645286830182
5281,0.68,0.4791697552635867
5282,0.68,0.4791749818441552
5283,0.68,0.47918020842472375
5284,0.68,0.47918543500529226
5285,0.68,0.47919066158586077
5286,0.66,0.4791958881664293
5287,0.64,0.4792011147469978
5288,0.64,0.47920634132756634
5289,0.64,0.47921156790813485
5290,0.66,0.47921679448870336
5291,0.7,0.47922202106927186
5292,0.7,0.47922724764984037
5293,0.72,0.4792324742304089
5294,0.74,0.4792377008109774
5295,0.66,0.47924292739154595
5296,0.74,0.47924815397211445
5297,0.74,0.47925338055268296
5298,0.68,0.47925860713325147
5299,0.7,0.47926383371382
5300,0.72,0.47926906029438854
5301,0.7,0.47927428687495705
5302,0.68,0.47927951345552555
5303,0.68,0.47928474003609406
5304,0.68,0.47928996661666257
5305,0.68,0.4792951931972311
5306,0.66,0.4793004197777996
5307,0.66,0.47930564635836814
5308,0.64,0.47931087293893665
5309,0.64,0.47931609951950516
5310,0.64,0.47932132610007366
5311,0.64,0.47932655268064217
5312,0.64,0.47933177926121073
5313,0.64,0.47933700584177924
5314,0.66,0.47934223242234775
5315,0.66,0.47934745900291625
5316,0.66,0.47935268558348476
5317,0.7,0.47935791216405327
5318,0.7,0.4793631387446218
5319,0.7,0.47936836532519034
5320,0.72,0.47937359190575884
5321,0.74,0.47937881848632735
5322,0.74,0.47938404506689586
5323,0.74,0.47938927164746437
5324,0.76,0.4793944982280329
5325,0.74,0.47939972480860144
5326,0.72,0.47940495138916994
5327,0.7,0.47941017796973845
5328,0.6,0.47941540455030696
5329,0.6,0.47942063113087546
5330,0.6,0.47942585771144397
5331,0.6,0.47943108429201253
5332,0.6,0.47943631087258104
5333,0.6,0.47944153745314955
5334,0.6,0.47944676403371805
5335,0.6,0.47945199061428656
5336,0.6,0.47945721719485507
5337,0.6,0.47946244377542363
5338,0.6,0.47946767035599214
5339,0.64,0.47947289693656064
5340,0.64,0.47947812351712915
5341,0.68,0.47948335009769766
5342,0.72,0.47948857667826617
5343,0.74,0.4794938032588347
5344,0.78,0.47949902983940323
5345,0.74,0.47950425641997174
5346,0.74,0.47950948300054025
5347,0.74,0.47951470958110876
5348,0.74,0.47951993616167726
5349,0.7,0.4795251627422458
5350,0.7,0.47953038932281433
5351,0.66,0.47953561590338284
5352,0.66,0.47954084248395135
5353,0.66,0.47954606906451985
5354,0.64,0.47955129564508836
5355,0.64,0.4795565222256569
5356,0.64,0.47956174880622543
5357,0.62,0.47956697538679394
5358,0.62,0.47957220196736244
5359,0.64,0.47957742854793095
5360,0.62,0.47958265512849946
5361,0.62,0.479587881709068
5362,0.64,0.4795931082896365
5363,0.7,0.47959833487020503
5364,0.68,0.47960356145077354
5365,0.7,0.47960878803134205
5366,0.74,0.47961401461191056
5367,0.76,0.4796192411924791
5368,0.76,0.4796244677730476
5369,0.76,0.47962969435361613
5370,0.8,0.47963492093418464
5371,0.8,0.47964014751475315
5372,0.76,0.47964537409532165
5373,0.76,0.4796506006758902
5374,0.74,0.4796558272564587
5375,0.74,0.47966105383702723
5376,0.72,0.47966628041759574
5377,0.7,0.47967150699816424
5378,0.66,0.47967673357873275
5379,0.66,0.4796819601593013
5380,0.64,0.4796871867398698
5381,0.66,0.4796924133204383
5382,0.64,0.47969763990100683
5383,0.64,0.47970286648157534
5384,0.64,0.47970809306214385
5385,0.62,0.4797133196427124
5386,0.66,0.4797185462232809
5387,0.7,0.4797237728038494
5388,0.74,0.47972899938441793
5389,0.76,0.47973422596498644
5390,0.78,0.47973945254555495
5391,0.8,0.4797446791261235
5392,0.8,0.479749905706692
5393,0.82,0.4797551322872605
5394,0.8,0.47976035886782903
5395,0.82,0.47976558544839754
5396,0.8,0.47977081202896604
5397,0.76,0.4797760386095346
5398,0.76,0.4797812651901031
5399,0.74,0.4797864917706716
5400,0.72,0.4797917183512401
5401,0.7,0.47979694493180863
5402,0.7,0.47980217151237714
5403,0.68,0.4798073980929457
5404,0.66,0.4798126246735142
5405,0.66,0.4798178512540827
5406,0.66,0.4798230778346512
5407,0.64,0.47982830441521973
5408,0.64,0.47983353099578824
5409,0.64,0.4798387575763568
5410,0.64,0.4798439841569253
