temp,casual,Predicted Y
0.38,19,21.90834277342939
0.36,10,19.554601617564806
0.36,21,19.554601617564806
0.38,12,21.90834277342939
0.38,5,21.90834277342939
0.38,6,21.90834277342939
0.38,12,21.90834277342939
0.38,5,21.90834277342939
0.36,3,19.554601617564806
0.36,0,19.554601617564806
0.36,0,19.554601617564806
0.36,3,19.554601617564806
0.38,17,21.90834277342939
0.38,31,21.90834277342939
0.4,69,24.26208392929398
0.4,93,24.26208392929398
0.42,94,26.615825085158555
0.46,121,31.32330739688772
0.5,148,36.03078970861689
0.5,156,36.03078970861689
0.52,135,38.38453086448147
0.52,84,38.38453086448147
0.5,103,36.03078970861689
0.5,47,36.03078970861689
0.46,21,31.32330739688772
0.44,18,28.969566241023138
0.44,12,28.969566241023138
0.46,5,31.32330739688772
0.48,7,33.677048552752304
0.46,1,31.32330739688772
0.46,7,31.32330739688772
0.46,0,31.32330739688772
0.46,1,31.32330739688772
0.46,2,31.32330739688772
0.5,12,36.03078970861689
0.52,28,38.38453086448147
0.56,33,43.09201317621064
0.56,41,43.09201317621064
0.6,45,47.799495487939794
0.6,37,47.799495487939794
0.64,62,52.50697779966896
0.72,60,61.92194242312729
0.74,56,64.27568357899187
0.74,73,64.27568357899187
0.74,100,64.27568357899187
0.72,93,61.92194242312729
0.72,73,61.92194242312729
0.68,44,57.21446011139814
0.66,39,54.86071895553356
0.64,25,52.50697779966896
0.58,16,45.44575433207521
0.62,11,50.15323664380438
0.62,6,50.15323664380438
0.6,7,47.799495487939794
0.58,0,45.44575433207521
0.56,4,43.09201317621064
0.54,1,40.73827202034606
0.54,3,40.73827202034606
0.54,12,40.73827202034606
0.48,15,33.677048552752304
0.46,4,31.32330739688772
0.5,6,36.03078970861689
0.52,11,38.38453086448147
0.56,9,43.09201317621064
0.54,22,40.73827202034606
0.5,16,36.03078970861689
0.48,24,33.677048552752304
0.48,19,33.677048552752304
0.44,29,28.969566241023138
0.44,21,28.969566241023138
0.42,3,26.615825085158555
0.42,9,26.615825085158555
0.42,10,26.615825085158555
0.4,7,24.26208392929398
0.4,8,24.26208392929398
0.4,3,24.26208392929398
0.4,0,24.26208392929398
0.4,0,24.26208392929398
0.4,0,24.26208392929398
0.4,1,24.26208392929398
0.38,1,21.90834277342939
0.38,1,21.90834277342939
0.36,3,19.554601617564806
0.38,6,21.90834277342939
0.38,2,21.90834277342939
0.4,4,24.26208392929398
0.42,4,26.615825085158555
0.42,12,26.615825085158555
0.44,6,28.969566241023138
0.42,24,26.615825085158555
0.44,12,28.969566241023138
0.46,23,31.32330739688772
0.46,25,31.32330739688772
0.44,28,28.969566241023138
0.44,15,28.969566241023138
0.44,7,28.969566241023138
0.42,17,26.615825085158555
0.42,10,26.615825085158555
0.4,5,24.26208392929398
0.38,3,21.90834277342939
0.38,1,21.90834277342939
0.36,0,19.554601617564806
0.34,0,17.20086046170023
0.34,1,17.20086046170023
0.34,2,17.20086046170023
0.34,4,17.20086046170023
0.38,11,21.90834277342939
0.42,21,26.615825085158555
0.46,18,31.32330739688772
0.5,21,36.03078970861689
0.52,28,38.38453086448147
0.54,35,40.73827202034606
0.56,38,43.09201317621064
0.56,36,43.09201317621064
0.6,57,47.799495487939794
0.6,49,47.799495487939794
0.6,50,47.799495487939794
0.56,47,43.09201317621064
0.54,37,40.73827202034606
0.5,22,36.03078970861689
0.46,19,31.32330739688772
0.48,22,33.677048552752304
0.46,7,31.32330739688772
0.44,6,28.969566241023138
0.44,6,28.969566241023138
0.4,8,24.26208392929398
0.4,0,24.26208392929398
0.38,0,21.90834277342939
0.36,2,19.554601617564806
0.36,5,19.554601617564806
0.4,10,24.26208392929398
0.44,21,28.969566241023138
0.5,16,36.03078970861689
0.5,31,36.03078970861689
0.52,41,38.38453086448147
0.52,45,38.38453086448147
0.54,47,40.73827202034606
0.54,57,40.73827202034606
0.54,50,40.73827202034606
0.52,70,38.38453086448147
0.5,64,36.03078970861689
0.46,47,31.32330739688772
0.42,41,26.615825085158555
0.4,26,24.26208392929398
0.4,25,24.26208392929398
0.38,16,21.90834277342939
0.36,8,19.554601617564806
0.36,7,19.554601617564806
0.36,5,19.554601617564806
0.36,5,19.554601617564806
0.36,5,19.554601617564806
0.36,1,19.554601617564806
0.38,1,21.90834277342939
0.4,1,24.26208392929398
0.4,3,24.26208392929398
0.4,7,24.26208392929398
0.4,2,24.26208392929398
0.42,1,26.615825085158555
0.42,4,26.615825085158555
0.46,6,31.32330739688772
0.46,9,31.32330739688772
0.52,14,38.38453086448147
0.52,16,38.38453086448147
0.5,6,36.03078970861689
0.5,1,36.03078970861689
0.5,6,36.03078970861689
0.52,9,38.38453086448147
0.44,4,28.969566241023138
0.44,1,28.969566241023138
0.42,2,26.615825085158555
0.44,5,28.969566241023138
0.44,4,28.969566241023138
0.42,6,26.615825085158555
0.4,4,24.26208392929398
0.4,12,24.26208392929398
0.36,2,19.554601617564806
0.36,2,19.554601617564806
0.36,3,19.554601617564806
0.36,2,19.554601617564806
0.38,7,21.90834277342939
0.4,31,24.26208392929398
0.42,91,26.615825085158555
0.46,119,31.32330739688772
0.46,167,31.32330739688772
0.5,181,36.03078970861689
0.52,170,38.38453086448147
0.54,179,40.73827202034606
0.54,161,40.73827202034606
0.56,143,43.09201317621064
0.56,102,43.09201317621064
0.56,75,43.09201317621064
0.52,44,38.38453086448147
0.5,13,36.03078970861689
0.5,21,36.03078970861689
0.44,19,28.969566241023138
0.46,15,31.32330739688772
0.46,11,31.32330739688772
0.42,14,26.615825085158555
0.42,6,26.615825085158555
0.4,2,24.26208392929398
0.4,0,24.26208392929398
0.4,3,24.26208392929398
0.46,12,31.32330739688772
0.46,20,31.32330739688772
0.5,37,36.03078970861689
0.52,41,38.38453086448147
0.54,36,40.73827202034606
0.56,60,43.09201317621064
0.56,41,43.09201317621064
0.58,49,45.44575433207521
0.6,64,47.799495487939794
0.6,40,47.799495487939794
0.58,66,45.44575433207521
0.64,41,52.50697779966896
0.56,42,43.09201317621064
0.6,29,47.799495487939794
0.56,20,43.09201317621064
0.52,9,38.38453086448147
0.5,11,36.03078970861689
0.5,2,36.03078970861689
0.46,5,31.32330739688772
0.46,8,31.32330739688772
0.48,0,33.677048552752304
0.46,1,31.32330739688772
0.46,1,31.32330739688772
0.48,2,33.677048552752304
0.52,22,38.38453086448147
0.5,20,36.03078970861689
0.52,23,38.38453086448147
0.5,15,36.03078970861689
0.54,19,40.73827202034606
0.54,19,40.73827202034606
0.54,26,40.73827202034606
0.54,19,40.73827202034606
0.54,44,40.73827202034606
0.56,30,43.09201317621064
0.56,39,43.09201317621064
0.54,44,40.73827202034606
0.5,28,36.03078970861689
0.5,20,36.03078970861689
0.5,8,36.03078970861689
0.48,3,33.677048552752304
0.46,11,31.32330739688772
0.44,4,28.969566241023138
0.42,2,26.615825085158555
0.42,0,26.615825085158555
0.42,0,26.615825085158555
0.4,5,24.26208392929398
0.4,1,24.26208392929398
0.42,2,26.615825085158555
0.44,26,28.969566241023138
0.62,22,50.15323664380438
0.66,27,54.86071895553356
0.62,45,50.15323664380438
0.62,31,50.15323664380438
0.7,28,59.56820126726271
0.7,42,59.56820126726271
0.74,33,64.27568357899187
0.76,32,66.62942473485646
0.76,54,66.62942473485646
0.74,34,64.27568357899187
0.74,56,64.27568357899187
0.7,74,59.56820126726271
0.68,31,57.21446011139814
0.66,38,54.86071895553356
0.62,12,50.15323664380438
0.6,14,47.799495487939794
0.56,11,43.09201317621064
0.52,6,38.38453086448147
0.5,3,36.03078970861689
0.46,4,31.32330739688772
0.44,2,28.969566241023138
0.42,0,26.615825085158555
0.4,2,24.26208392929398
0.42,15,26.615825085158555
0.4,19,24.26208392929398
0.42,18,26.615825085158555
0.42,25,26.615825085158555
0.44,34,28.969566241023138
0.46,49,31.32330739688772
0.48,55,33.677048552752304
0.5,68,36.03078970861689
0.52,69,38.38453086448147
0.52,66,38.38453086448147
0.5,79,36.03078970861689
0.5,71,36.03078970861689
0.46,52,31.32330739688772
0.44,28,28.969566241023138
0.42,25,26.615825085158555
0.42,31,26.615825085158555
0.4,13,24.26208392929398
0.36,3,19.554601617564806
0.36,2,19.554601617564806
0.36,2,19.554601617564806
0.36,0,19.554601617564806
0.34,1,17.20086046170023
0.34,0,17.20086046170023
0.34,2,17.20086046170023
0.34,5,17.20086046170023
0.34,15,17.20086046170023
0.34,17,17.20086046170023
0.36,32,19.554601617564806
0.34,23,17.20086046170023
0.34,19,17.20086046170023
0.34,3,17.20086046170023
0.34,3,17.20086046170023
0.34,13,17.20086046170023
0.34,4,17.20086046170023
0.32,6,14.84711930583564
0.32,4,14.84711930583564
0.32,7,14.84711930583564
0.32,8,14.84711930583564
0.3,5,12.493378149971058
0.3,3,12.493378149971058
0.32,0,14.84711930583564
0.32,0,14.84711930583564
0.32,5,14.84711930583564
0.32,3,14.84711930583564
0.32,0,14.84711930583564
0.34,2,17.20086046170023
0.34,1,17.20086046170023
0.34,0,17.20086046170023
0.34,2,17.20086046170023
0.36,15,19.554601617564806
0.38,13,21.90834277342939
0.42,36,26.615825085158555
0.46,68,31.32330739688772
0.52,94,38.38453086448147
0.52,126,38.38453086448147
0.58,182,45.44575433207521
0.6,171,47.799495487939794
0.6,180,47.799495487939794
0.6,168,47.799495487939794
0.58,149,45.44575433207521
0.56,84,43.09201317621064
0.54,45,40.73827202034606
0.56,32,43.09201317621064
0.58,55,45.44575433207521
0.54,31,40.73827202034606
0.52,30,38.38453086448147
0.5,14,36.03078970861689
0.5,27,36.03078970861689
0.5,4,36.03078970861689
0.5,0,36.03078970861689
0.5,5,36.03078970861689
0.5,10,36.03078970861689
0.5,16,36.03078970861689
0.52,38,38.38453086448147
0.56,73,43.09201317621064
0.6,118,47.799495487939794
0.66,124,54.86071895553356
0.68,168,57.21446011139814
0.7,205,59.56820126726271
0.7,197,59.56820126726271
0.66,167,54.86071895553356
0.74,162,64.27568357899187
0.66,142,54.86071895553356
0.64,96,52.50697779966896
0.6,62,47.799495487939794
0.6,34,47.799495487939794
0.54,8,40.73827202034606
0.54,5,40.73827202034606
0.54,5,40.73827202034606
0.52,2,38.38453086448147
0.54,2,40.73827202034606
0.54,1,40.73827202034606
0.5,2,36.03078970861689
0.52,1,38.38453086448147
0.46,3,31.32330739688772
0.5,7,36.03078970861689
0.52,13,38.38453086448147
0.56,27,43.09201317621064
0.6,27,47.799495487939794
0.64,61,52.50697779966896
0.64,53,52.50697779966896
0.66,48,54.86071895553356
0.7,57,59.56820126726271
0.72,47,61.92194242312729
0.74,50,64.27568357899187
0.7,41,59.56820126726271
0.7,80,59.56820126726271
0.68,74,57.21446011139814
0.66,62,54.86071895553356
0.66,42,54.86071895553356
0.62,41,50.15323664380438
0.6,23,47.799495487939794
0.58,9,45.44575433207521
0.62,10,50.15323664380438
0.62,16,50.15323664380438
0.56,17,43.09201317621064
0.54,17,40.73827202034606
0.56,2,43.09201317621064
0.54,0,40.73827202034606
0.56,0,43.09201317621064
0.58,16,45.44575433207521
0.58,32,45.44575433207521
0.64,35,52.50697779966896
0.66,22,54.86071895553356
0.68,40,57.21446011139814
0.7,40,59.56820126726271
0.74,37,64.27568357899187
0.72,40,61.92194242312729
0.7,34,59.56820126726271
0.7,40,59.56820126726271
0.68,66,57.21446011139814
0.68,65,57.21446011139814
0.64,42,52.50697779966896
0.64,35,52.50697779966896
0.62,33,50.15323664380438
0.6,32,47.799495487939794
0.6,7,47.799495487939794
0.6,3,47.799495487939794
0.6,2,47.799495487939794
0.58,0,45.44575433207521
0.58,3,45.44575433207521
0.56,0,43.09201317621064
0.56,1,43.09201317621064
0.56,5,43.09201317621064
0.58,17,45.44575433207521
0.58,31,45.44575433207521
0.6,20,47.799495487939794
0.62,26,50.15323664380438
0.64,53,52.50697779966896
0.66,38,54.86071895553356
0.64,31,52.50697779966896
0.68,29,57.21446011139814
0.7,18,59.56820126726271
0.7,29,59.56820126726271
0.66,63,54.86071895553356
0.66,46,54.86071895553356
0.62,40,50.15323664380438
0.64,30,52.50697779966896
0.62,19,50.15323664380438
0.62,18,50.15323664380438
0.62,25,50.15323664380438
0.64,13,52.50697779966896
0.62,8,50.15323664380438
0.62,14,50.15323664380438
0.64,2,52.50697779966896
0.62,4,50.15323664380438
0.62,0,50.15323664380438
0.64,7,52.50697779966896
0.64,14,52.50697779966896
0.66,31,54.86071895553356
0.62,18,50.15323664380438
0.62,9,50.15323664380438
0.62,10,50.15323664380438
0.62,23,50.15323664380438
0.62,18,50.15323664380438
0.62,21,50.15323664380438
0.66,46,54.86071895553356
0.62,42,50.15323664380438
0.64,49,52.50697779966896
0.64,44,52.50697779966896
0.62,57,50.15323664380438
0.58,49,45.44575433207521
0.56,27,43.09201317621064
0.54,34,40.73827202034606
0.54,29,40.73827202034606
0.52,11,38.38453086448147
0.5,10,36.03078970861689
0.46,2,31.32330739688772
0.46,1,31.32330739688772
0.46,0,31.32330739688772
0.46,0,31.32330739688772
0.5,4,36.03078970861689
0.52,18,38.38453086448147
0.54,35,40.73827202034606
0.54,45,40.73827202034606
0.56,57,43.09201317621064
0.6,49,47.799495487939794
0.56,63,43.09201317621064
0.56,74,43.09201317621064
0.6,58,47.799495487939794
0.56,77,43.09201317621064
0.54,59,40.73827202034606
0.52,75,38.38453086448147
0.52,55,38.38453086448147
0.46,40,31.32330739688772
0.48,34,33.677048552752304
0.46,50,31.32330739688772
0.42,36,26.615825085158555
0.44,25,28.969566241023138
0.44,33,28.969566241023138
0.44,15,28.969566241023138
0.44,12,28.969566241023138
0.42,4,26.615825085158555
0.42,2,26.615825085158555
0.42,3,26.615825085158555
0.4,10,24.26208392929398
0.4,21,24.26208392929398
0.4,21,24.26208392929398
0.44,35,28.969566241023138
0.48,94,33.677048552752304
0.5,120,36.03078970861689
0.52,178,38.38453086448147
0.54,185,40.73827202034606
0.54,184,40.73827202034606
0.56,217,43.09201317621064
0.58,191,45.44575433207521
0.56,162,43.09201317621064
0.54,134,40.73827202034606
0.54,150,40.73827202034606
0.44,65,28.969566241023138
0.44,58,28.969566241023138
0.44,37,28.969566241023138
0.44,34,28.969566241023138
0.42,19,26.615825085158555
0.42,9,26.615825085158555
0.42,7,26.615825085158555
0.4,8,24.26208392929398
0.4,6,24.26208392929398
0.4,0,24.26208392929398
0.4,4,24.26208392929398
0.42,7,26.615825085158555
0.44,16,28.969566241023138
0.46,45,31.32330739688772
0.48,109,33.677048552752304
0.46,109,31.32330739688772
0.48,109,33.677048552752304
0.5,123,36.03078970861689
0.5,85,36.03078970861689
0.5,113,36.03078970861689
0.5,75,36.03078970861689
0.48,60,33.677048552752304
0.46,33,31.32330739688772
0.46,47,31.32330739688772
0.46,35,31.32330739688772
0.46,23,31.32330739688772
0.46,32,31.32330739688772
0.46,64,31.32330739688772
0.46,68,31.32330739688772
0.46,41,31.32330739688772
0.44,16,28.969566241023138
0.44,9,28.969566241023138
0.44,9,28.969566241023138
0.44,4,28.969566241023138
0.44,3,28.969566241023138
0.46,16,31.32330739688772
0.48,21,33.677048552752304
0.5,41,36.03078970861689
0.54,31,40.73827202034606
0.58,34,45.44575433207521
0.62,40,50.15323664380438
0.62,51,50.15323664380438
0.64,48,52.50697779966896
0.66,45,54.86071895553356
0.66,49,54.86071895553356
0.66,65,54.86071895553356
0.64,68,52.50697779966896
0.62,46,50.15323664380438
0.62,44,50.15323664380438
0.6,54,47.799495487939794
0.6,28,47.799495487939794
0.56,16,43.09201317621064
0.56,0,43.09201317621064
0.56,0,43.09201317621064
0.56,0,43.09201317621064
0.54,0,40.73827202034606
0.52,3,38.38453086448147
0.52,0,38.38453086448147
0.52,7,38.38453086448147
0.54,17,40.73827202034606
0.56,24,43.09201317621064
0.6,29,47.799495487939794
0.64,36,52.50697779966896
0.66,20,54.86071895553356
0.68,48,57.21446011139814
0.7,50,59.56820126726271
0.7,36,59.56820126726271
0.7,37,59.56820126726271
0.72,46,61.92194242312729
0.7,53,59.56820126726271
0.7,59,59.56820126726271
0.68,42,57.21446011139814
0.66,28,54.86071895553356
0.64,42,52.50697779966896
0.58,14,45.44575433207521
0.56,12,43.09201317621064
0.52,5,38.38453086448147
0.5,1,36.03078970861689
0.5,0,36.03078970861689
0.42,0,26.615825085158555
0.38,1,21.90834277342939
0.36,1,19.554601617564806
0.34,0,17.20086046170023
0.34,6,17.20086046170023
0.34,5,17.20086046170023
0.34,5,17.20086046170023
0.34,5,17.20086046170023
0.4,3,24.26208392929398
0.44,19,28.969566241023138
0.46,15,31.32330739688772
0.5,13,36.03078970861689
0.48,22,33.677048552752304
0.5,22,36.03078970861689
0.4,22,24.26208392929398
0.42,29,26.615825085158555
0.42,30,26.615825085158555
0.4,17,24.26208392929398
0.4,17,24.26208392929398
0.38,9,21.90834277342939
0.36,8,19.554601617564806
0.36,4,19.554601617564806
0.34,4,17.20086046170023
0.34,1,17.20086046170023
0.34,0,17.20086046170023
0.34,4,17.20086046170023
0.34,1,17.20086046170023
0.34,3,17.20086046170023
0.38,16,21.90834277342939
0.42,25,26.615825085158555
0.46,20,31.32330739688772
0.5,30,36.03078970861689
0.52,43,38.38453086448147
0.52,27,38.38453086448147
0.54,50,40.73827202034606
0.54,19,40.73827202034606
0.56,27,43.09201317621064
0.58,36,45.44575433207521
0.56,66,43.09201317621064
0.56,64,43.09201317621064
0.54,56,40.73827202034606
0.5,33,36.03078970861689
0.5,39,36.03078970861689
0.48,30,33.677048552752304
0.46,16,31.32330739688772
0.44,13,28.969566241023138
0.4,8,24.26208392929398
0.38,1,21.90834277342939
0.36,3,19.554601617564806
0.36,0,19.554601617564806
0.34,0,17.20086046170023
0.36,8,19.554601617564806
0.4,20,24.26208392929398
0.42,35,26.615825085158555
0.46,27,31.32330739688772
0.54,30,40.73827202034606
0.54,42,40.73827202034606
0.56,48,43.09201317621064
0.58,71,45.44575433207521
0.6,86,47.799495487939794
0.6,89,47.799495487939794
0.6,82,47.799495487939794
0.58,83,45.44575433207521
0.54,85,40.73827202034606
0.54,39,40.73827202034606
0.52,29,38.38453086448147
0.48,22,33.677048552752304
0.46,46,31.32330739688772
0.44,27,28.969566241023138
0.42,10,26.615825085158555
0.42,8,26.615825085158555
0.42,5,26.615825085158555
0.42,9,26.615825085158555
0.4,1,24.26208392929398
0.46,4,31.32330739688772
0.42,1,26.615825085158555
0.48,8,33.677048552752304
0.52,19,38.38453086448147
0.54,54,40.73827202034606
0.56,90,43.09201317621064
0.56,132,43.09201317621064
0.6,129,47.799495487939794
0.6,196,47.799495487939794
0.6,143,47.799495487939794
0.6,148,47.799495487939794
0.6,119,47.799495487939794
0.58,138,45.44575433207521
0.58,114,45.44575433207521
0.56,88,43.09201317621064
0.56,82,43.09201317621064
0.54,58,40.73827202034606
0.54,26,40.73827202034606
0.5,30,36.03078970861689
0.5,22,36.03078970861689
0.52,8,38.38453086448147
0.48,17,33.677048552752304
0.46,10,31.32330739688772
0.42,2,26.615825085158555
0.44,0,28.969566241023138
0.44,2,28.969566241023138
0.46,8,31.32330739688772
0.52,28,38.38453086448147
0.56,48,43.09201317621064
0.58,91,45.44575433207521
0.58,142,45.44575433207521
0.6,139,47.799495487939794
0.6,166,47.799495487939794
0.6,126,47.799495487939794
0.6,128,47.799495487939794
0.6,122,47.799495487939794
0.58,106,45.44575433207521
0.58,63,45.44575433207521
0.56,61,43.09201317621064
0.52,42,38.38453086448147
0.52,32,38.38453086448147
0.5,29,36.03078970861689
0.46,9,31.32330739688772
0.46,31,31.32330739688772
0.44,25,28.969566241023138
0.44,6,28.969566241023138
0.46,0,31.32330739688772
0.42,0,26.615825085158555
0.42,0,26.615825085158555
0.44,2,28.969566241023138
0.48,16,33.677048552752304
0.52,23,38.38453086448147
0.54,36,40.73827202034606
0.56,24,43.09201317621064
0.6,26,47.799495487939794
0.6,35,47.799495487939794
0.62,36,50.15323664380438
0.62,44,50.15323664380438
0.62,51,50.15323664380438
0.64,49,52.50697779966896
0.62,59,50.15323664380438
0.62,66,50.15323664380438
0.58,45,45.44575433207521
0.54,25,40.73827202034606
0.52,28,38.38453086448147
0.52,21,38.38453086448147
0.5,16,36.03078970861689
0.48,6,33.677048552752304
0.46,3,31.32330739688772
0.44,1,28.969566241023138
0.44,1,28.969566241023138
0.42,0,26.615825085158555
0.4,1,24.26208392929398
0.42,9,26.615825085158555
0.44,13,28.969566241023138
0.5,28,36.03078970861689
0.52,29,38.38453086448147
0.56,27,43.09201317621064
0.56,17,43.09201317621064
0.6,47,47.799495487939794
0.62,50,50.15323664380438
0.62,42,50.15323664380438
0.64,28,52.50697779966896
0.66,56,54.86071895553356
0.64,79,52.50697779966896
0.64,70,52.50697779966896
0.6,69,47.799495487939794
0.54,50,40.73827202034606
0.54,30,40.73827202034606
0.52,29,38.38453086448147
0.52,9,38.38453086448147
0.52,8,38.38453086448147
0.5,4,36.03078970861689
0.52,6,38.38453086448147
0.5,0,36.03078970861689
0.48,0,33.677048552752304
0.46,0,31.32330739688772
0.46,6,31.32330739688772
0.48,25,33.677048552752304
0.48,21,33.677048552752304
0.52,21,38.38453086448147
0.54,30,40.73827202034606
0.56,18,43.09201317621064
0.6,41,47.799495487939794
0.62,36,50.15323664380438
0.62,36,50.15323664380438
0.64,48,52.50697779966896
0.66,49,54.86071895553356
0.64,17,52.50697779966896
0.62,40,50.15323664380438
0.56,60,43.09201317621064
0.54,28,40.73827202034606
0.54,32,40.73827202034606
0.5,12,36.03078970861689
0.46,12,31.32330739688772
0.46,5,31.32330739688772
0.46,1,31.32330739688772
0.44,1,28.969566241023138
0.44,0,28.969566241023138
0.42,1,26.615825085158555
0.42,2,26.615825085158555
0.44,9,28.969566241023138
0.46,14,31.32330739688772
0.48,27,33.677048552752304
0.5,21,36.03078970861689
0.54,28,40.73827202034606
0.58,43,45.44575433207521
0.58,43,45.44575433207521
0.62,48,50.15323664380438
0.62,43,50.15323664380438
0.64,54,52.50697779966896
0.64,50,52.50697779966896
0.64,54,52.50697779966896
0.62,64,50.15323664380438
0.6,59,47.799495487939794
0.6,56,47.799495487939794
0.56,31,43.09201317621064
0.54,25,40.73827202034606
0.54,16,40.73827202034606
0.52,6,38.38453086448147
0.52,5,38.38453086448147
0.5,3,36.03078970861689
0.5,2,36.03078970861689
0.5,2,36.03078970861689
0.5,1,36.03078970861689
0.5,6,36.03078970861689
0.5,16,36.03078970861689
0.5,26,36.03078970861689
0.5,18,36.03078970861689
0.52,31,38.38453086448147
0.52,56,38.38453086448147
0.52,53,38.38453086448147
0.52,69,38.38453086448147
0.52,70,38.38453086448147
0.52,56,38.38453086448147
0.52,44,38.38453086448147
0.52,62,38.38453086448147
0.52,39,38.38453086448147
0.52,25,38.38453086448147
0.52,22,38.38453086448147
0.52,24,38.38453086448147
0.52,25,38.38453086448147
0.5,31,36.03078970861689
0.5,24,36.03078970861689
0.5,18,36.03078970861689
0.5,15,36.03078970861689
0.5,5,36.03078970861689
0.5,1,36.03078970861689
0.5,7,36.03078970861689
0.5,2,36.03078970861689
0.48,4,33.677048552752304
0.5,16,36.03078970861689
0.52,14,38.38453086448147
0.52,34,38.38453086448147
0.52,72,38.38453086448147
0.52,75,38.38453086448147
0.52,68,38.38453086448147
0.54,57,40.73827202034606
0.54,73,40.73827202034606
0.54,107,40.73827202034606
0.56,78,43.09201317621064
0.56,88,43.09201317621064
0.54,69,40.73827202034606
0.54,42,40.73827202034606
0.54,15,40.73827202034606
0.54,7,40.73827202034606
0.52,11,38.38453086448147
0.52,5,38.38453086448147
0.52,4,38.38453086448147
0.52,13,38.38453086448147
0.52,11,38.38453086448147
0.52,5,38.38453086448147
0.52,3,38.38453086448147
0.52,3,38.38453086448147
0.52,4,38.38453086448147
0.54,24,40.73827202034606
0.58,36,45.44575433207521
0.58,73,45.44575433207521
0.6,120,47.799495487939794
0.62,120,50.15323664380438
0.62,195,50.15323664380438
0.64,183,52.50697779966896
0.66,206,54.86071895553356
0.64,158,52.50697779966896
0.56,137,43.09201317621064
0.56,60,43.09201317621064
0.56,78,43.09201317621064
0.54,53,40.73827202034606
0.54,44,40.73827202034606
0.56,29,43.09201317621064
0.54,18,40.73827202034606
0.52,17,38.38453086448147
0.52,6,38.38453086448147
0.5,4,36.03078970861689
0.5,1,36.03078970861689
0.5,1,36.03078970861689
0.5,1,36.03078970861689
0.52,11,38.38453086448147
0.52,27,38.38453086448147
0.56,28,43.09201317621064
0.6,38,47.799495487939794
0.62,37,50.15323664380438
0.64,56,52.50697779966896
0.66,72,54.86071895553356
0.68,61,57.21446011139814
0.68,76,57.21446011139814
0.72,55,61.92194242312729
0.6,45,47.799495487939794
0.58,47,45.44575433207521
0.58,55,45.44575433207521
0.58,36,45.44575433207521
0.58,31,45.44575433207521
0.58,28,45.44575433207521
0.56,22,43.09201317621064
0.56,18,43.09201317621064
0.56,13,43.09201317621064
0.56,7,43.09201317621064
0.56,4,43.09201317621064
0.54,1,40.73827202034606
0.54,2,40.73827202034606
0.52,0,38.38453086448147
0.52,0,38.38453086448147
0.52,13,38.38453086448147
0.52,22,38.38453086448147
0.54,17,40.73827202034606
0.54,31,40.73827202034606
0.56,26,43.09201317621064
0.56,38,43.09201317621064
0.56,31,43.09201317621064
0.62,61,50.15323664380438
0.62,79,50.15323664380438
0.62,73,50.15323664380438
0.62,83,50.15323664380438
0.6,54,47.799495487939794
0.6,51,47.799495487939794
0.58,30,45.44575433207521
0.54,23,40.73827202034606
0.54,12,40.73827202034606
0.54,7,40.73827202034606
0.54,8,40.73827202034606
0.54,3,40.73827202034606
0.52,1,38.38453086448147
0.52,6,38.38453086448147
0.52,1,38.38453086448147
0.52,0,38.38453086448147
0.52,2,38.38453086448147
0.54,14,40.73827202034606
0.56,25,43.09201317621064
0.56,26,43.09201317621064
0.54,33,40.73827202034606
0.54,6,40.73827202034606
0.56,12,43.09201317621064
0.56,30,43.09201317621064
0.58,44,45.44575433207521
0.6,34,47.799495487939794
0.6,53,47.799495487939794
0.6,78,47.799495487939794
0.6,58,47.799495487939794
0.56,43,43.09201317621064
0.56,24,43.09201317621064
0.52,11,38.38453086448147
0.52,14,38.38453086448147
0.52,10,38.38453086448147
0.52,6,38.38453086448147
0.5,2,36.03078970861689
0.5,3,36.03078970861689
0.48,1,33.677048552752304
0.48,2,33.677048552752304
0.48,2,33.677048552752304
0.5,17,36.03078970861689
0.5,18,36.03078970861689
0.52,34,38.38453086448147
0.54,40,40.73827202034606
0.54,35,40.73827202034606
0.54,53,40.73827202034606
0.58,38,45.44575433207521
0.58,44,45.44575433207521
0.54,43,40.73827202034606
0.56,63,43.09201317621064
0.58,55,45.44575433207521
0.56,60,43.09201317621064
0.6,59,47.799495487939794
0.58,65,45.44575433207521
0.54,46,40.73827202034606
0.54,29,40.73827202034606
0.5,11,36.03078970861689
0.48,9,33.677048552752304
0.46,15,31.32330739688772
0.46,8,31.32330739688772
0.44,4,28.969566241023138
0.44,1,28.969566241023138
0.44,1,28.969566241023138
0.44,0,28.969566241023138
0.46,15,31.32330739688772
0.5,30,36.03078970861689
0.54,41,40.73827202034606
0.54,35,40.73827202034606
0.56,44,43.09201317621064
0.58,63,45.44575433207521
0.6,69,47.799495487939794
0.6,60,47.799495487939794
0.62,66,50.15323664380438
0.6,74,47.799495487939794
0.6,61,47.799495487939794
0.62,71,50.15323664380438
0.6,79,47.799495487939794
0.58,49,45.44575433207521
0.58,40,45.44575433207521
0.56,40,43.09201317621064
0.54,28,40.73827202034606
0.52,15,38.38453086448147
0.52,20,38.38453086448147
0.52,8,38.38453086448147
0.52,5,38.38453086448147
0.48,7,33.677048552752304
0.46,1,31.32330739688772
0.46,1,31.32330739688772
0.5,6,36.03078970861689
0.54,10,40.73827202034606
0.56,29,43.09201317621064
0.6,60,47.799495487939794
0.62,122,50.15323664380438
0.64,173,52.50697779966896
