hum,instant,Predicted Y
0.77,2975,8725.55551653372
0.77,2976,8725.55551653372
0.88,2977,8752.949752192932
0.88,2978,8752.949752192932
0.82,2979,8738.00744183336
0.88,2980,8752.949752192932
0.94,2981,8767.892062552502
0.82,2982,8738.00744183336
0.82,2983,8738.00744183336
0.77,2984,8725.55551653372
0.72,2985,8713.103591234078
0.63,2986,8690.690125694722
0.55,2987,8670.767045215296
0.56,2988,8673.257430275224
0.52,2989,8663.29589003551
0.46,2990,8648.35357967594
0.43,2991,8640.882424496156
0.38,2992,8628.430499196513
0.41,2993,8635.9016543763
0.41,2994,8635.9016543763
0.38,2995,8628.430499196513
0.38,2996,8628.430499196513
0.38,2997,8628.430499196513
0.43,2998,8640.882424496156
0.49,2999,8655.824734855725
0.59,3000,8680.728585455008
0.68,3001,8703.142050994364
0.68,3002,8703.142050994364
0.63,3003,8690.690125694722
0.59,3004,8680.728585455008
0.58,3005,8678.23820039508
0.54,3006,8668.276660155367
0.62,3007,8688.199740634795
0.66,3008,8698.161280874509
0.67,3009,8700.651665934436
0.62,3010,8688.199740634795
0.51,3011,8660.805504975582
0.48,3012,8653.334349795798
0.37,3013,8625.940114136585
0.43,3014,8640.882424496156
0.38,3015,8628.430499196513
0.38,3016,8628.430499196513
0.33,3017,8615.978573896871
0.33,3018,8615.978573896871
0.31,3019,8610.997803777014
0.33,3020,8615.978573896871
0.29,3021,8606.01703365716
0.43,3022,8640.882424496156
0.6,3023,8683.218970514938
0.52,3024,8663.29589003551
0.55,3025,8670.767045215296
0.59,3026,8680.728585455008
0.55,3027,8670.767045215296
0.59,3028,8680.728585455008
0.59,3029,8680.728585455008
0.63,3030,8690.690125694722
0.88,3031,8752.949752192932
0.88,3032,8752.949752192932
0.82,3033,8738.00744183336
0.72,3034,8713.103591234078
0.77,3035,8725.55551653372
0.72,3036,8713.103591234078
0.68,3037,8703.142050994364
0.64,3038,8693.180510754652
0.56,3039,8673.257430275224
0.5,3040,8658.315119915655
0.53,3041,8665.78627509544
0.41,3042,8635.9016543763
0.39,3043,8630.920884256442
0.47,3044,8650.843964735868
0.5,3045,8658.315119915655
0.52,3046,8663.29589003551
0.64,3047,8693.180510754652
0.6,3048,8683.218970514938
0.72,3049,8713.103591234078
0.88,3050,8752.949752192932
0.88,3051,8752.949752192932
0.88,3052,8752.949752192932
0.94,3053,8767.892062552502
0.88,3054,8752.949752192932
0.94,3055,8767.892062552502
0.94,3056,8767.892062552502
0.88,3057,8752.949752192932
0.88,3058,8752.949752192932
0.82,3059,8738.00744183336
0.77,3060,8725.55551653372
0.68,3061,8703.142050994364
0.6,3062,8683.218970514938
0.6,3063,8683.218970514938
0.57,3064,8675.747815335153
0.61,3065,8685.709355574865
0.53,3066,8665.78627509544
0.57,3067,8675.747815335153
0.57,3068,8675.747815335153
0.69,3069,8705.632436054293
0.64,3070,8693.180510754652
0.64,3071,8693.180510754652
0.83,3072,8740.49782689329
0.83,3073,8740.49782689329
0.77,3074,8725.55551653372
0.83,3075,8740.49782689329
0.83,3076,8740.49782689329
0.88,3077,8752.949752192932
0.88,3078,8752.949752192932
0.88,3079,8752.949752192932
0.88,3080,8752.949752192932
0.88,3081,8752.949752192932
0.88,3082,8752.949752192932
0.88,3083,8752.949752192932
0.88,3084,8752.949752192932
0.83,3085,8740.49782689329
0.83,3086,8740.49782689329
0.88,3087,8752.949752192932
0.88,3088,8752.949752192932
0.87,3089,8750.459367133004
0.88,3090,8752.949752192932
0.88,3091,8752.949752192932
0.88,3092,8752.949752192932
0.88,3093,8752.949752192932
0.83,3094,8740.49782689329
0.83,3095,8740.49782689329
0.84,3096,8742.988211953218
0.83,3097,8740.49782689329
0.88,3098,8752.949752192932
0.88,3099,8752.949752192932
0.88,3100,8752.949752192932
0.88,3101,8752.949752192932
0.88,3102,8752.949752192932
0.82,3103,8738.00744183336
0.82,3104,8738.00744183336
0.88,3105,8752.949752192932
1.0,3106,8782.834372912072
0.94,3107,8767.892062552502
0.94,3108,8767.892062552502
0.94,3109,8767.892062552502
0.94,3110,8767.892062552502
1.0,3111,8782.834372912072
1.0,3112,8782.834372912072
0.94,3113,8767.892062552502
0.94,3114,8767.892062552502
0.94,3115,8767.892062552502
0.88,3116,8752.949752192932
0.88,3117,8752.949752192932
0.94,3118,8767.892062552502
0.94,3119,8767.892062552502
0.94,3120,8767.892062552502
0.94,3121,8767.892062552502
1.0,3122,8782.834372912072
1.0,3123,8782.834372912072
1.0,3124,8782.834372912072
1.0,3125,8782.834372912072
1.0,3126,8782.834372912072
1.0,3127,8782.834372912072
1.0,3128,8782.834372912072
1.0,3129,8782.834372912072
1.0,3130,8782.834372912072
0.94,3131,8767.892062552502
0.83,3132,8740.49782689329
0.83,3133,8740.49782689329
0.78,3134,8728.045901593649
0.73,3135,8715.593976294007
0.73,3136,8715.593976294007
0.73,3137,8715.593976294007
0.69,3138,8705.632436054293
0.69,3139,8705.632436054293
0.78,3140,8728.045901593649
0.78,3141,8728.045901593649
0.83,3142,8740.49782689329
0.88,3143,8752.949752192932
0.88,3144,8752.949752192932
0.83,3145,8740.49782689329
0.88,3146,8752.949752192932
0.94,3147,8767.892062552502
0.94,3148,8767.892062552502
1.0,3149,8782.834372912072
0.94,3150,8767.892062552502
1.0,3151,8782.834372912072
0.93,3152,8765.401677492573
0.88,3153,8752.949752192932
0.83,3154,8740.49782689329
0.73,3155,8715.593976294007
0.69,3156,8705.632436054293
0.65,3157,8695.67089581458
0.57,3158,8675.747815335153
0.54,3159,8668.276660155367
0.51,3160,8660.805504975582
0.51,3161,8660.805504975582
0.51,3162,8660.805504975582
0.78,3163,8728.045901593649
0.88,3164,8752.949752192932
0.83,3165,8740.49782689329
0.83,3166,8740.49782689329
0.83,3167,8740.49782689329
0.83,3168,8740.49782689329
0.88,3169,8752.949752192932
0.88,3170,8752.949752192932
0.88,3171,8752.949752192932
0.88,3172,8752.949752192932
0.88,3173,8752.949752192932
0.94,3174,8767.892062552502
0.94,3175,8767.892062552502
0.94,3176,8767.892062552502
0.94,3177,8767.892062552502
0.94,3178,8767.892062552502
0.94,3179,8767.892062552502
0.88,3180,8752.949752192932
0.88,3181,8752.949752192932
0.83,3182,8740.49782689329
0.83,3183,8740.49782689329
0.88,3184,8752.949752192932
0.73,3185,8715.593976294007
0.69,3186,8705.632436054293
0.61,3187,8685.709355574865
0.65,3188,8695.67089581458
0.69,3189,8705.632436054293
0.69,3190,8705.632436054293
0.83,3191,8740.49782689329
0.88,3192,8752.949752192932
0.88,3193,8752.949752192932
0.88,3194,8752.949752192932
0.88,3195,8752.949752192932
0.88,3196,8752.949752192932
0.94,3197,8767.892062552502
0.94,3198,8767.892062552502
0.94,3199,8767.892062552502
1.0,3200,8782.834372912072
1.0,3201,8782.834372912072
0.88,3202,8752.949752192932
0.88,3203,8752.949752192932
0.83,3204,8740.49782689329
0.88,3205,8752.949752192932
0.94,3206,8767.892062552502
0.94,3207,8767.892062552502
0.83,3208,8740.49782689329
0.78,3209,8728.045901593649
0.78,3210,8728.045901593649
0.73,3211,8715.593976294007
0.69,3212,8705.632436054293
0.73,3213,8715.593976294007
0.88,3214,8752.949752192932
0.88,3215,8752.949752192932
0.88,3216,8752.949752192932
0.83,3217,8740.49782689329
0.94,3218,8767.892062552502
0.94,3219,8767.892062552502
0.94,3220,8767.892062552502
0.94,3221,8767.892062552502
1.0,3222,8782.834372912072
0.94,3223,8767.892062552502
0.94,3224,8767.892062552502
0.94,3225,8767.892062552502
1.0,3226,8782.834372912072
0.88,3227,8752.949752192932
0.88,3228,8752.949752192932
0.83,3229,8740.49782689329
0.88,3230,8752.949752192932
0.78,3231,8728.045901593649
0.64,3232,8693.180510754652
0.73,3233,8715.593976294007
0.78,3234,8728.045901593649
0.64,3235,8693.180510754652
0.78,3236,8728.045901593649
0.55,3237,8670.767045215296
0.6,3238,8683.218970514938
0.77,3239,8725.55551653372
0.77,3240,8725.55551653372
0.82,3241,8738.00744183336
0.94,3242,8767.892062552502
0.94,3243,8767.892062552502
1.0,3244,8782.834372912072
1.0,3245,8782.834372912072
1.0,3246,8782.834372912072
0.94,3247,8767.892062552502
0.94,3248,8767.892062552502
0.88,3249,8752.949752192932
0.77,3250,8725.55551653372
0.68,3251,8703.142050994364
0.68,3252,8703.142050994364
0.64,3253,8693.180510754652
0.6,3254,8683.218970514938
0.56,3255,8673.257430275224
0.56,3256,8673.257430275224
0.53,3257,8665.78627509544
0.56,3258,8673.257430275224
0.53,3259,8665.78627509544
0.53,3260,8665.78627509544
0.56,3261,8673.257430275224
0.64,3262,8693.180510754652
0.64,3263,8693.180510754652
0.64,3264,8693.180510754652
0.73,3265,8715.593976294007
0.72,3266,8713.103591234078
0.77,3267,8725.55551653372
0.72,3268,8713.103591234078
0.72,3269,8713.103591234078
0.82,3270,8738.00744183336
0.88,3271,8752.949752192932
0.88,3272,8752.949752192932
0.82,3273,8738.00744183336
0.73,3274,8715.593976294007
0.68,3275,8703.142050994364
0.64,3276,8693.180510754652
0.61,3277,8685.709355574865
0.53,3278,8665.78627509544
0.5,3279,8658.315119915655
0.45,3280,8645.863194616011
0.42,3281,8638.392039436227
0.45,3282,8645.863194616011
0.39,3283,8630.920884256442
0.42,3284,8638.392039436227
0.45,3285,8645.863194616011
0.47,3286,8650.843964735868
0.61,3287,8685.709355574865
0.61,3288,8685.709355574865
0.69,3289,8705.632436054293
0.78,3290,8728.045901593649
0.88,3291,8752.949752192932
0.94,3292,8767.892062552502
0.94,3293,8767.892062552502
1.0,3294,8782.834372912072
1.0,3295,8782.834372912072
1.0,3296,8782.834372912072
0.94,3297,8767.892062552502
0.88,3298,8752.949752192932
0.73,3299,8715.593976294007
0.69,3300,8705.632436054293
0.65,3301,8695.67089581458
0.54,3302,8668.276660155367
0.51,3303,8660.805504975582
0.54,3304,8668.276660155367
0.69,3305,8705.632436054293
0.61,3306,8685.709355574865
0.61,3307,8685.709355574865
0.58,3308,8678.23820039508
0.61,3309,8685.709355574865
0.61,3310,8685.709355574865
0.65,3311,8695.67089581458
0.73,3312,8715.593976294007
0.83,3313,8740.49782689329
0.83,3314,8740.49782689329
0.88,3315,8752.949752192932
0.88,3316,8752.949752192932
0.88,3317,8752.949752192932
0.94,3318,8767.892062552502
0.94,3319,8767.892062552502
0.94,3320,8767.892062552502
1.0,3321,8782.834372912072
0.94,3322,8767.892062552502
0.88,3323,8752.949752192932
0.88,3324,8752.949752192932
0.74,3325,8718.084361353935
0.69,3326,8705.632436054293
0.69,3327,8705.632436054293
0.58,3328,8678.23820039508
0.62,3329,8688.199740634795
0.62,3330,8688.199740634795
0.62,3331,8688.199740634795
0.7,3332,8708.12282111422
0.74,3333,8718.084361353935
0.74,3334,8718.084361353935
0.83,3335,8740.49782689329
0.89,3336,8755.44013725286
0.94,3337,8767.892062552502
0.88,3338,8752.949752192932
0.94,3339,8767.892062552502
0.94,3340,8767.892062552502
0.94,3341,8767.892062552502
0.94,3342,8767.892062552502
0.88,3343,8752.949752192932
0.94,3344,8767.892062552502
0.94,3345,8767.892062552502
0.78,3346,8728.045901593649
0.83,3347,8740.49782689329
0.73,3348,8715.593976294007
0.61,3349,8685.709355574865
0.51,3350,8660.805504975582
0.45,3351,8645.863194616011
0.46,3352,8648.35357967594
0.46,3353,8648.35357967594
0.55,3354,8670.767045215296
0.69,3355,8705.632436054293
0.61,3356,8685.709355574865
0.7,3357,8708.12282111422
0.74,3358,8718.084361353935
0.74,3359,8718.084361353935
0.78,3360,8728.045901593649
0.88,3361,8752.949752192932
0.74,3362,8718.084361353935
0.83,3363,8740.49782689329
0.83,3364,8740.49782689329
0.94,3365,8767.892062552502
1.0,3366,8782.834372912072
1.0,3367,8782.834372912072
0.88,3368,8752.949752192932
0.94,3369,8767.892062552502
0.73,3370,8715.593976294007
0.69,3371,8705.632436054293
0.65,3372,8695.67089581458
0.61,3373,8685.709355574865
0.51,3374,8660.805504975582
0.55,3375,8670.767045215296
0.55,3376,8670.767045215296
0.55,3377,8670.767045215296
0.52,3378,8663.29589003551
0.51,3379,8660.805504975582
0.51,3380,8660.805504975582
0.58,3381,8678.23820039508
0.61,3382,8685.709355574865
0.61,3383,8685.709355574865
0.69,3384,8705.632436054293
0.69,3385,8705.632436054293
0.73,3386,8715.593976294007
0.73,3387,8715.593976294007
0.73,3388,8715.593976294007
0.83,3389,8740.49782689329
0.88,3390,8752.949752192932
0.88,3391,8752.949752192932
0.88,3392,8752.949752192932
1.0,3393,8782.834372912072
0.94,3394,8767.892062552502
0.83,3395,8740.49782689329
0.7,3396,8708.12282111422
0.74,3397,8718.084361353935
0.66,3398,8698.161280874509
0.59,3399,8680.728585455008
0.52,3400,8663.29589003551
0.52,3401,8663.29589003551
0.46,3402,8648.35357967594
0.49,3403,8655.824734855725
0.46,3404,8648.35357967594
0.46,3405,8648.35357967594
0.46,3406,8648.35357967594
0.58,3407,8678.23820039508
0.62,3408,8688.199740634795
0.65,3409,8695.67089581458
0.65,3410,8695.67089581458
0.69,3411,8705.632436054293
0.58,3412,8678.23820039508
0.61,3413,8685.709355574865
0.65,3414,8695.67089581458
0.69,3415,8705.632436054293
0.65,3416,8695.67089581458
0.69,3417,8705.632436054293
0.73,3418,8715.593976294007
0.74,3419,8718.084361353935
0.65,3420,8695.67089581458
0.54,3421,8668.276660155367
0.55,3422,8670.767045215296
0.55,3423,8670.767045215296
0.58,3424,8678.23820039508
0.55,3425,8670.767045215296
0.49,3426,8655.824734855725
0.55,3427,8670.767045215296
0.58,3428,8678.23820039508
0.62,3429,8688.199740634795
0.78,3430,8728.045901593649
0.73,3431,8715.593976294007
0.83,3432,8740.49782689329
0.78,3433,8728.045901593649
0.88,3434,8752.949752192932
0.88,3435,8752.949752192932
0.88,3436,8752.949752192932
0.94,3437,8767.892062552502
0.88,3438,8752.949752192932
0.88,3439,8752.949752192932
0.88,3440,8752.949752192932
0.83,3441,8740.49782689329
0.83,3442,8740.49782689329
0.78,3443,8728.045901593649
0.73,3444,8715.593976294007
0.65,3445,8695.67089581458
0.65,3446,8695.67089581458
0.58,3447,8678.23820039508
0.62,3448,8688.199740634795
0.58,3449,8678.23820039508
0.55,3450,8670.767045215296
0.55,3451,8670.767045215296
0.55,3452,8670.767045215296
0.62,3453,8688.199740634795
0.65,3454,8695.67089581458
0.65,3455,8695.67089581458
0.74,3456,8718.084361353935
0.78,3457,8728.045901593649
0.83,3458,8740.49782689329
0.83,3459,8740.49782689329
0.88,3460,8752.949752192932
0.88,3461,8752.949752192932
0.88,3462,8752.949752192932
0.88,3463,8752.949752192932
0.94,3464,8767.892062552502
0.88,3465,8752.949752192932
0.88,3466,8752.949752192932
0.88,3467,8752.949752192932
0.94,3468,8767.892062552502
0.83,3469,8740.49782689329
0.83,3470,8740.49782689329
0.74,3471,8718.084361353935
0.7,3472,8708.12282111422
0.7,3473,8708.12282111422
0.7,3474,8708.12282111422
0.7,3475,8708.12282111422
0.7,3476,8708.12282111422
0.74,3477,8718.084361353935
0.74,3478,8718.084361353935
0.79,3479,8730.536286653576
0.83,3480,8740.49782689329
0.89,3481,8755.44013725286
0.89,3482,8755.44013725286
0.94,3483,8767.892062552502
0.94,3484,8767.892062552502
0.94,3485,8767.892062552502
0.94,3486,8767.892062552502
0.94,3487,8767.892062552502
0.94,3488,8767.892062552502
0.94,3489,8767.892062552502
0.94,3490,8767.892062552502
0.89,3491,8755.44013725286
0.74,3492,8718.084361353935
0.55,3493,8670.767045215296
0.52,3494,8663.29589003551
0.47,3495,8650.843964735868
0.44,3496,8643.372809556084
0.39,3497,8630.920884256442
0.39,3498,8630.920884256442
0.37,3499,8625.940114136585
0.41,3500,8635.9016543763
0.41,3501,8635.9016543763
0.48,3502,8653.334349795798
0.58,3503,8678.23820039508
0.7,3504,8708.12282111422
0.74,3505,8718.084361353935
0.84,3506,8742.988211953218
0.79,3507,8730.536286653576
0.89,3508,8755.44013725286
0.94,3509,8767.892062552502
0.94,3510,8767.892062552502
0.83,3511,8740.49782689329
0.83,3512,8740.49782689329
0.79,3513,8730.536286653576
0.66,3514,8698.161280874509
0.59,3515,8680.728585455008
0.55,3516,8670.767045215296
0.56,3517,8673.257430275224
0.47,3518,8650.843964735868
0.47,3519,8650.843964735868
0.39,3520,8630.920884256442
0.37,3521,8625.940114136585
0.37,3522,8625.940114136585
0.39,3523,8630.920884256442
0.53,3524,8665.78627509544
0.53,3525,8665.78627509544
0.62,3526,8688.199740634795
0.62,3527,8688.199740634795
0.66,3528,8698.161280874509
0.7,3529,8708.12282111422
0.79,3530,8730.536286653576
0.79,3531,8730.536286653576
0.84,3532,8742.988211953218
0.79,3533,8730.536286653576
0.89,3534,8755.44013725286
0.89,3535,8755.44013725286
0.89,3536,8755.44013725286
0.89,3537,8755.44013725286
0.79,3538,8730.536286653576
0.79,3539,8730.536286653576
0.74,3540,8718.084361353935
0.75,3541,8720.574746413862
0.59,3542,8680.728585455008
0.53,3543,8665.78627509544
0.37,3544,8625.940114136585
0.37,3545,8625.940114136585
0.39,3546,8630.920884256442
0.47,3547,8650.843964735868
0.47,3548,8650.843964735868
0.56,3549,8673.257430275224
0.79,3550,8730.536286653576
0.79,3551,8730.536286653576
0.7,3552,8708.12282111422
0.66,3553,8698.161280874509
0.51,3554,8660.805504975582
0.4,3555,8633.41126931637
0.38,3556,8628.430499196513
0.39,3557,8630.920884256442
0.44,3558,8643.372809556084
0.41,3559,8635.9016543763
0.39,3560,8630.920884256442
0.39,3561,8630.920884256442
0.34,3562,8618.4689589568
0.32,3563,8613.488188836944
0.26,3564,8598.545878477373
0.28,3565,8603.52664859723
0.28,3566,8603.52664859723
0.25,3567,8596.055493417445
0.24,3568,8593.565108357516
0.24,3569,8593.565108357516
0.21,3570,8586.093953177731
0.22,3571,8588.58433823766
0.2,3572,8583.603568117804
0.22,3573,8588.58433823766
0.23,3574,8591.074723297588
0.24,3575,8593.565108357516
0.31,3576,8610.997803777014
0.33,3577,8615.978573896871
0.35,3578,8620.959344016728
0.38,3579,8628.430499196513
0.38,3580,8628.430499196513
0.43,3581,8640.882424496156
0.49,3582,8655.824734855725
0.48,3583,8653.334349795798
0.48,3584,8653.334349795798
0.45,3585,8645.863194616011
0.45,3586,8645.863194616011
0.43,3587,8640.882424496156
0.4,3588,8633.41126931637
0.33,3589,8615.978573896871
0.31,3590,8610.997803777014
0.27,3591,8601.036263537302
0.26,3592,8598.545878477373
0.28,3593,8603.52664859723
0.28,3594,8603.52664859723
0.26,3595,8598.545878477373
0.25,3596,8596.055493417445
0.24,3597,8593.565108357516
0.26,3598,8598.545878477373
0.29,3599,8606.01703365716
0.29,3600,8606.01703365716
0.35,3601,8620.959344016728
0.46,3602,8648.35357967594
0.52,3603,8663.29589003551
0.64,3604,8693.180510754652
0.56,3605,8673.257430275224
0.59,3606,8680.728585455008
0.59,3607,8680.728585455008
0.64,3608,8693.180510754652
0.6,3609,8683.218970514938
0.56,3610,8673.257430275224
0.46,3611,8648.35357967594
0.43,3612,8640.882424496156
0.38,3613,8628.430499196513
0.36,3614,8623.449729076658
0.32,3615,8613.488188836944
0.28,3616,8603.52664859723
0.33,3617,8615.978573896871
0.27,3618,8601.036263537302
0.3,3619,8608.507418717087
0.34,3620,8618.4689589568
0.3,3621,8608.507418717087
0.39,3622,8630.920884256442
0.48,3623,8653.334349795798
0.47,3624,8650.843964735868
0.57,3625,8675.747815335153
0.57,3626,8675.747815335153
0.57,3627,8675.747815335153
0.61,3628,8685.709355574865
0.61,3629,8685.709355574865
0.65,3630,8695.67089581458
0.65,3631,8695.67089581458
0.61,3632,8685.709355574865
0.61,3633,8685.709355574865
0.73,3634,8715.593976294007
0.73,3635,8715.593976294007
0.78,3636,8728.045901593649
0.73,3637,8715.593976294007
0.69,3638,8705.632436054293
0.69,3639,8705.632436054293
0.65,3640,8695.67089581458
0.58,3641,8678.23820039508
0.54,3642,8668.276660155367
0.51,3643,8660.805504975582
0.51,3644,8660.805504975582
0.58,3645,8678.23820039508
0.65,3646,8695.67089581458
0.69,3647,8705.632436054293
0.73,3648,8715.593976294007
0.78,3649,8728.045901593649
0.78,3650,8728.045901593649
0.78,3651,8728.045901593649
0.83,3652,8740.49782689329
0.88,3653,8752.949752192932
0.88,3654,8752.949752192932
0.94,3655,8767.892062552502
0.88,3656,8752.949752192932
0.88,3657,8752.949752192932
0.78,3658,8728.045901593649
0.73,3659,8715.593976294007
0.58,3660,8678.23820039508
0.51,3661,8660.805504975582
0.42,3662,8638.392039436227
0.37,3663,8625.940114136585
0.35,3664,8620.959344016728
0.31,3665,8610.997803777014
0.29,3666,8606.01703365716
0.33,3667,8615.978573896871
0.33,3668,8615.978573896871
0.31,3669,8610.997803777014
0.54,3670,8668.276660155367
0.61,3671,8685.709355574865
0.57,3672,8675.747815335153
0.61,3673,8685.709355574865
0.69,3674,8705.632436054293
0.65,3675,8695.67089581458
0.69,3676,8705.632436054293
0.73,3677,8715.593976294007
0.73,3678,8715.593976294007
0.83,3679,8740.49782689329
0.88,3680,8752.949752192932
0.78,3681,8728.045901593649
0.69,3682,8705.632436054293
0.61,3683,8685.709355574865
0.58,3684,8678.23820039508
0.48,3685,8653.334349795798
0.52,3686,8663.29589003551
0.46,3687,8648.35357967594
0.43,3688,8640.882424496156
0.43,3689,8640.882424496156
0.41,3690,8635.9016543763
0.38,3691,8628.430499196513
0.43,3692,8640.882424496156
0.46,3693,8648.35357967594
0.48,3694,8653.334349795798
0.56,3695,8673.257430275224
0.7,3696,8708.12282111422
0.65,3697,8695.67089581458
0.79,3698,8730.536286653576
0.89,3699,8755.44013725286
0.78,3700,8728.045901593649
0.89,3701,8755.44013725286
0.89,3702,8755.44013725286
0.83,3703,8740.49782689329
0.88,3704,8752.949752192932
0.89,3705,8755.44013725286
0.74,3706,8718.084361353935
0.58,3707,8678.23820039508
0.58,3708,8678.23820039508
0.43,3709,8640.882424496156
0.41,3710,8635.9016543763
0.42,3711,8638.392039436227
0.42,3712,8638.392039436227
0.4,3713,8633.41126931637
0.4,3714,8633.41126931637
0.4,3715,8633.41126931637
0.35,3716,8620.959344016728
0.37,3717,8625.940114136585
0.59,3718,8680.728585455008
0.63,3719,8690.690125694722
0.66,3720,8698.161280874509
0.75,3721,8720.574746413862
0.75,3722,8720.574746413862
0.79,3723,8730.536286653576
0.79,3724,8730.536286653576
0.84,3725,8742.988211953218
0.84,3726,8742.988211953218
0.79,3727,8730.536286653576
0.84,3728,8742.988211953218
0.84,3729,8742.988211953218
0.79,3730,8730.536286653576
0.7,3731,8708.12282111422
0.49,3732,8655.824734855725
0.5,3733,8658.315119915655
0.42,3734,8638.392039436227
0.35,3735,8620.959344016728
0.37,3736,8625.940114136585
0.4,3737,8633.41126931637
0.31,3738,8610.997803777014
0.33,3739,8615.978573896871
0.37,3740,8625.940114136585
0.39,3741,8630.920884256442
0.39,3742,8630.920884256442
0.43,3743,8640.882424496156
0.52,3744,8663.29589003551
0.58,3745,8678.23820039508
0.57,3746,8675.747815335153
0.65,3747,8695.67089581458
0.65,3748,8695.67089581458
0.69,3749,8705.632436054293
0.69,3750,8705.632436054293
0.78,3751,8728.045901593649
0.78,3752,8728.045901593649
0.78,3753,8728.045901593649
0.66,3754,8698.161280874509
0.58,3755,8678.23820039508
0.55,3756,8670.767045215296
0.52,3757,8663.29589003551
0.46,3758,8648.35357967594
0.44,3759,8643.372809556084
0.44,3760,8643.372809556084
0.39,3761,8630.920884256442
0.44,3762,8643.372809556084
0.56,3763,8673.257430275224
0.52,3764,8663.29589003551
0.59,3765,8680.728585455008
0.59,3766,8680.728585455008
0.62,3767,8688.199740634795
0.66,3768,8698.161280874509
0.74,3769,8718.084361353935
0.74,3770,8718.084361353935
0.79,3771,8730.536286653576
0.79,3772,8730.536286653576
0.79,3773,8730.536286653576
0.83,3774,8740.49782689329
0.79,3775,8730.536286653576
0.74,3776,8718.084361353935
0.61,3777,8685.709355574865
0.58,3778,8678.23820039508
0.58,3779,8678.23820039508
0.62,3780,8688.199740634795
0.58,3781,8678.23820039508
0.62,3782,8688.199740634795
0.55,3783,8670.767045215296
0.55,3784,8670.767045215296
0.49,3785,8655.824734855725
0.49,3786,8655.824734855725
0.46,3787,8648.35357967594
0.58,3788,8678.23820039508
0.62,3789,8688.199740634795
0.65,3790,8695.67089581458
0.74,3791,8718.084361353935
0.74,3792,8718.084361353935
0.78,3793,8728.045901593649
0.74,3794,8718.084361353935
0.78,3795,8728.045901593649
0.83,3796,8740.49782689329
0.89,3797,8755.44013725286
0.89,3798,8755.44013725286
0.88,3799,8752.949752192932
0.88,3800,8752.949752192932
0.88,3801,8752.949752192932
0.78,3802,8728.045901593649
0.74,3803,8718.084361353935
0.66,3804,8698.161280874509
0.58,3805,8678.23820039508
0.55,3806,8670.767045215296
0.46,3807,8648.35357967594
0.59,3808,8680.728585455008
0.56,3809,8673.257430275224
0.59,3810,8680.728585455008
0.83,3811,8740.49782689329
0.83,3812,8740.49782689329
0.74,3813,8718.084361353935
0.74,3814,8718.084361353935
0.83,3815,8740.49782689329
0.83,3816,8740.49782689329
0.83,3817,8740.49782689329
0.78,3818,8728.045901593649
0.78,3819,8728.045901593649
0.73,3820,8715.593976294007
0.73,3821,8715.593976294007
0.6,3822,8683.218970514938
0.64,3823,8693.180510754652
0.64,3824,8693.180510754652
0.64,3825,8693.180510754652
0.56,3826,8673.257430275224
0.49,3827,8655.824734855725
0.46,3828,8648.35357967594
0.41,3829,8635.9016543763
0.41,3830,8635.9016543763
0.41,3831,8635.9016543763
0.37,3832,8625.940114136585
0.34,3833,8618.4689589568
0.37,3834,8625.940114136585
0.37,3835,8625.940114136585
0.39,3836,8630.920884256442
0.37,3837,8625.940114136585
0.39,3838,8630.920884256442
0.44,3839,8643.372809556084
0.41,3840,8635.9016543763
0.46,3841,8648.35357967594
0.46,3842,8648.35357967594
0.49,3843,8655.824734855725
0.49,3844,8655.824734855725
0.49,3845,8655.824734855725
0.53,3846,8665.78627509544
0.6,3847,8683.218970514938
0.56,3848,8673.257430275224
0.56,3849,8673.257430275224
0.52,3850,8663.29589003551
0.49,3851,8655.824734855725
0.46,3852,8648.35357967594
0.46,3853,8648.35357967594
0.41,3854,8635.9016543763
0.41,3855,8635.9016543763
0.44,3856,8643.372809556084
0.47,3857,8650.843964735868
0.47,3858,8650.843964735868
0.41,3859,8635.9016543763
0.5,3860,8658.315119915655
0.51,3861,8660.805504975582
0.5,3862,8658.315119915655
0.56,3863,8673.257430275224
0.56,3864,8673.257430275224
0.6,3865,8683.218970514938
0.68,3866,8703.142050994364
0.64,3867,8693.180510754652
0.64,3868,8693.180510754652
0.63,3869,8690.690125694722
0.68,3870,8703.142050994364
0.63,3871,8690.690125694722
0.67,3872,8700.651665934436
0.63,3873,8690.690125694722
0.6,3874,8683.218970514938
0.53,3875,8665.78627509544
0.49,3876,8655.824734855725
0.47,3877,8650.843964735868
0.36,3878,8623.449729076658
0.34,3879,8618.4689589568
0.28,3880,8603.52664859723
0.28,3881,8603.52664859723
0.27,3882,8601.036263537302
0.27,3883,8601.036263537302
0.28,3884,8603.52664859723
0.32,3885,8613.488188836944
0.37,3886,8625.940114136585
0.44,3887,8643.372809556084
0.47,3888,8650.843964735868
0.5,3889,8658.315119915655
0.53,3890,8665.78627509544
0.56,3891,8673.257430275224
0.6,3892,8683.218970514938
0.56,3893,8673.257430275224
0.73,3894,8715.593976294007
0.68,3895,8703.142050994364
0.64,3896,8693.180510754652
0.73,3897,8715.593976294007
0.78,3898,8728.045901593649
0.69,3899,8705.632436054293
0.65,3900,8695.67089581458
0.61,3901,8685.709355574865
0.61,3902,8685.709355574865
0.54,3903,8668.276660155367
0.54,3904,8668.276660155367
0.54,3905,8668.276660155367
0.61,3906,8685.709355574865
