instant,mnth,Predicted Y
3969,6,4.954904433539485
3970,6,4.955239716539403
3971,6,4.95557499953932
3972,6,4.955910282539238
3973,6,4.956245565539154
3974,6,4.9565808485390725
3975,6,4.956916131538989
3976,6,4.957251414538907
3977,6,4.957586697538824
3978,6,4.957921980538742
3979,6,4.958257263538659
3980,6,4.9585925465385765
3981,6,4.958927829538494
3982,6,4.959263112538411
3983,6,4.959598395538329
3984,6,4.9599336785382455
3985,6,4.960268961538163
3986,6,4.9606042445380805
3987,6,4.960939527537998
3988,6,4.961274810537915
3989,6,4.961610093537833
3990,6,4.96194537653775
3991,6,4.962280659537667
3992,6,4.962615942537584
3993,6,4.962951225537502
3994,6,4.963286508537419
3995,6,4.963621791537337
3996,6,4.963957074537254
3997,6,4.964292357537172
3998,6,4.964627640537088
3999,6,4.964962923537007
4000,6,4.965298206536923
4001,6,4.965633489536841
4002,6,4.965968772536758
4003,6,4.966304055536676
4004,6,4.966639338536593
4005,6,4.966974621536511
4006,6,4.967309904536428
4007,6,4.967645187536345
4008,6,4.967980470536263
4009,6,4.96831575353618
4010,6,4.968651036536097
4011,6,4.968986319536015
4012,6,4.969321602535932
4013,6,4.96965688553585
4014,6,4.969992168535767
4015,6,4.970327451535685
4016,6,4.970662734535601
4017,6,4.970998017535519
4018,6,4.971333300535436
4019,6,4.971668583535354
4020,6,4.972003866535271
4021,6,4.9723391495351885
4022,6,4.972674432535106
4023,6,4.973009715535023
4024,6,4.973344998534941
4025,6,4.9736802815348575
4026,6,4.974015564534775
4027,6,4.9743508475346925
4028,6,4.97468613053461
4029,6,4.975021413534527
4030,6,4.975356696534445
4031,6,4.975691979534362
4032,6,4.976027262534279
4033,6,4.976362545534196
4034,6,4.976697828534114
4035,6,4.977033111534031
4036,6,4.977368394533949
4037,6,4.977703677533866
4038,6,4.978038960533784
4039,6,4.978374243533701
4040,6,4.978709526533619
4041,6,4.979044809533535
4042,6,4.979380092533453
4043,6,4.97971537553337
4044,6,4.980050658533288
4045,6,4.980385941533205
4046,6,4.980721224533123
4047,6,4.98105650753304
4048,6,4.981391790532957
4049,6,4.981727073532875
4050,6,4.982062356532792
4051,6,4.982397639532709
4052,6,4.982732922532627
4053,6,4.983068205532544
4054,6,4.983403488532462
4055,6,4.983738771532379
4056,6,4.984074054532297
4057,6,4.984409337532213
4058,6,4.984744620532131
4059,6,4.985079903532048
4060,6,4.985415186531966
4061,6,4.985750469531883
4062,6,4.9860857525318005
4063,6,4.986421035531718
4064,6,4.986756318531635
4065,6,4.987091601531553
4066,6,4.9874268845314695
4067,6,4.987762167531387
4068,6,4.9880974505313045
4069,6,4.988432733531222
4070,6,4.988768016531139
4071,6,4.989103299531057
4072,6,4.989438582530974
4073,6,4.989773865530891
4074,6,4.990109148530809
4075,6,4.990444431530726
4076,6,4.990779714530643
4077,6,4.991114997530561
4078,6,4.991450280530478
4079,6,4.991785563530396
4080,6,4.992120846530313
4081,6,4.992456129530231
4082,6,4.992791412530147
4083,6,4.993126695530065
4084,6,4.993461978529982
4085,6,4.9937972615299
4086,6,4.994132544529817
4087,6,4.994467827529735
4088,6,4.994803110529652
4089,6,4.995138393529569
4090,6,4.995473676529487
4091,6,4.995808959529404
4092,6,4.996144242529321
4093,6,4.996479525529239
4094,6,4.996814808529156
4095,6,4.997150091529074
4096,6,4.997485374528991
4097,6,4.997820657528909
4098,6,4.998155940528825
4099,6,4.9984912235287435
4100,6,4.99882650652866
4101,6,4.999161789528578
4102,6,4.999497072528495
4103,6,4.9998323555284125
4104,6,5.00016763852833
4105,6,5.0005029215282475
4106,6,5.000838204528165
4107,6,5.0011734875280816
4108,6,5.001508770527999
4109,6,5.0018440535279165
4110,6,5.002179336527834
4111,6,5.0025146195277514
4112,6,5.002849902527669
4113,6,5.003185185527586
4114,6,5.003520468527503
4115,6,5.003855751527421
4116,6,5.004191034527338
4117,6,5.004526317527255
4118,6,5.004861600527173
4119,6,5.00519688352709
4120,6,5.005532166527008
4121,6,5.005867449526925
4122,6,5.006202732526843
4123,6,5.006538015526759
4124,6,5.006873298526677
4125,6,5.007208581526594
4126,6,5.007543864526512
4127,6,5.007879147526429
4128,6,5.008214430526347
4129,6,5.008549713526264
4130,6,5.008884996526182
4131,6,5.009220279526099
4132,6,5.009555562526016
4133,6,5.009890845525933
4134,6,5.010226128525851
4135,6,5.010561411525768
4136,6,5.010896694525686
4137,6,5.011231977525603
4138,6,5.011567260525521
4139,6,5.011902543525437
4140,6,5.0122378265253555
4141,6,5.012573109525272
4142,6,5.01290839252519
4143,6,5.013243675525107
4144,6,5.0135789585250246
4145,6,5.013914241524942
4146,6,5.0142495245248595
4147,6,5.014584807524777
4148,6,5.014920090524694
4149,6,5.015255373524611
4150,6,5.0155906565245285
4151,6,5.015925939524446
4152,6,5.0162612225243635
4153,6,5.016596505524281
4154,6,5.016931788524198
4155,6,5.017267071524115
4156,6,5.017602354524033
4157,6,5.01793763752395
4158,6,5.018272920523867
4159,6,5.018608203523785
4160,6,5.018943486523702
4161,6,5.01927876952362
4162,6,5.019614052523537
4163,6,5.019949335523455
4164,6,5.020284618523371
4165,6,5.02061990152329
4166,6,5.020955184523206
4167,6,5.021290467523124
4168,6,5.021625750523041
4169,6,5.021961033522959
4170,6,5.022296316522876
4171,6,5.022631599522794
4172,6,5.022966882522711
4173,6,5.023302165522628
4174,6,5.023637448522545
4175,6,5.023972731522463
4176,6,5.02430801452238
4177,6,5.024643297522298
4178,6,5.024978580522215
4179,6,5.025313863522133
4180,6,5.025649146522049
4181,6,5.0259844295219676
4182,6,5.026319712521884
4183,6,5.026654995521802
4184,6,5.026990278521719
4185,6,5.027325561521637
4186,6,5.027660844521554
4187,6,5.0279961275214715
4188,6,5.028331410521389
4189,6,5.028666693521306
4190,6,5.029001976521224
4191,6,5.0293372595211405
4192,6,5.029672542521058
4193,6,5.0300078255209755
4194,6,5.030343108520893
4195,6,5.03067839152081
4196,6,5.031013674520728
4197,6,5.031348957520645
4198,6,5.031684240520562
4199,6,5.032019523520479
4200,6,5.032354806520397
4201,6,5.032690089520314
4202,6,5.033025372520232
4203,6,5.033360655520149
4204,6,5.033695938520067
4205,6,5.034031221519983
4206,6,5.034366504519902
4207,6,5.034701787519818
4208,6,5.035037070519736
4209,6,5.035372353519653
4210,6,5.035707636519571
4211,6,5.036042919519488
4212,6,5.036378202519406
4213,6,5.036713485519323
4214,6,5.03704876851924
4215,6,5.037384051519158
4216,6,5.037719334519075
4217,6,5.038054617518992
4218,6,5.03838990051891
4219,6,5.038725183518827
4220,6,5.039060466518745
4221,6,5.039395749518662
4222,6,5.03973103251858
4223,6,5.040066315518496
4224,6,5.040401598518414
4225,6,5.040736881518331
4226,6,5.041072164518249
4227,6,5.041407447518166
4228,6,5.0417427305180835
4229,6,5.042078013518001
4230,6,5.042413296517918
4231,6,5.042748579517836
4232,6,5.0430838625177525
4233,6,5.04341914551767
4234,6,5.0437544285175875
4235,6,5.044089711517505
4236,6,5.044424994517422
4237,6,5.04476027751734
4238,6,5.045095560517257
4239,6,5.045430843517174
4240,6,5.045766126517091
4241,6,5.046101409517009
4242,6,5.046436692516926
4243,6,5.046771975516844
4244,6,5.047107258516761
4245,6,5.047442541516679
4246,6,5.047777824516596
4247,6,5.048113107516514
4248,6,5.04844839051643
4249,6,5.048783673516348
4250,6,5.049118956516265
4251,7,5.049454239516183
4252,7,5.0497895225161
4253,7,5.050124805516018
4254,7,5.050460088515935
4255,7,5.050795371515852
4256,7,5.05113065451577
4257,7,5.051465937515687
4258,7,5.051801220515604
4259,7,5.052136503515522
4260,7,5.052471786515439
4261,7,5.052807069515357
4262,7,5.053142352515274
4263,7,5.053477635515192
4264,7,5.053812918515108
4265,7,5.054148201515026
4266,7,5.054483484514943
4267,7,5.054818767514861
4268,7,5.055154050514778
4269,7,5.0554893335146955
4270,7,5.055824616514613
4271,7,5.05615989951453
4272,7,5.056495182514448
4273,7,5.0568304655143645
4274,7,5.057165748514282
4275,7,5.0575010315141995
4276,7,5.057836314514117
4277,7,5.0581715975140344
4278,7,5.058506880513952
4279,7,5.058842163513869
4280,7,5.059177446513786
4281,7,5.059512729513704
4282,7,5.059848012513621
4283,7,5.060183295513538
4284,7,5.060518578513456
4285,7,5.060853861513373
4286,7,5.061189144513291
4287,7,5.061524427513208
4288,7,5.061859710513126
4289,7,5.062194993513042
4290,7,5.06253027651296
4291,7,5.062865559512877
4292,7,5.063200842512795
4293,7,5.063536125512712
4294,7,5.06387140851263
4295,7,5.064206691512547
4296,7,5.064541974512464
4297,7,5.064877257512382
4298,7,5.065212540512299
4299,7,5.065547823512216
4300,7,5.065883106512134
4301,7,5.066218389512051
4302,7,5.066553672511969
4303,7,5.066888955511886
4304,7,5.067224238511804
4305,7,5.06755952151172
4306,7,5.0678948045116385
4307,7,5.068230087511555
4308,7,5.068565370511473
4309,7,5.06890065351139
4310,7,5.0692359365113075
4311,7,5.069571219511225
4312,7,5.0699065025111425
4313,7,5.07024178551106
4314,7,5.070577068510977
4315,7,5.070912351510894
4316,7,5.0712476345108115
4317,7,5.071582917510729
4318,7,5.0719182005106465
4319,7,5.072253483510564
4320,7,5.072588766510481
4321,7,5.072924049510398
4322,7,5.073259332510316
4323,7,5.073594615510233
4324,7,5.07392989851015
4325,7,5.074265181510068
4326,7,5.074600464509985
4327,7,5.074935747509903
4328,7,5.07527103050982
4329,7,5.075606313509738
4330,7,5.075941596509654
4331,7,5.076276879509572
4332,7,5.076612162509489
4333,7,5.076947445509407
4334,7,5.077282728509324
4335,7,5.077618011509242
4336,7,5.077953294509159
4337,7,5.078288577509077
4338,7,5.078623860508994
4339,7,5.078959143508911
4340,7,5.079294426508828
4341,7,5.079629709508746
4342,7,5.079964992508663
4343,7,5.080300275508581
4344,7,5.080635558508498
4345,7,5.080970841508416
4346,7,5.081306124508332
4347,7,5.0816414075082506
4348,7,5.081976690508167
4349,7,5.082311973508085
4350,7,5.082647256508002
4351,7,5.08298253950792
4352,7,5.083317822507837
4353,7,5.0836531055077545
4354,7,5.083988388507672
4355,7,5.084323671507589
4356,7,5.084658954507506
4357,7,5.0849942375074235
4358,7,5.085329520507341
4359,7,5.0856648035072585
4360,7,5.086000086507176
4361,7,5.086335369507093
4362,7,5.08667065250701
4363,7,5.087005935506928
4364,7,5.087341218506845
4365,7,5.087676501506762
4366,7,5.08801178450668
4367,7,5.088347067506597
4368,7,5.088682350506515
4369,7,5.089017633506432
4370,7,5.08935291650635
4371,7,5.089688199506266
4372,7,5.090023482506185
4373,7,5.090358765506101
4374,7,5.090694048506019
4375,7,5.091029331505936
4376,7,5.091364614505854
4377,7,5.091699897505771
4378,7,5.092035180505689
4379,7,5.092370463505606
4380,7,5.092705746505523
4381,7,5.09304102950544
4382,7,5.093376312505358
4383,7,5.093711595505275
4384,7,5.094046878505193
4385,7,5.09438216150511
4386,7,5.094717444505028
4387,7,5.095052727504944
4388,7,5.095388010504863
4389,7,5.095723293504779
4390,7,5.096058576504697
4391,7,5.096393859504614
4392,7,5.096729142504532
4393,7,5.097064425504449
4394,7,5.0973997085043665
4395,7,5.097734991504284
4396,7,5.098070274504201
4397,7,5.098405557504119
4398,7,5.0987408405040355
4399,7,5.099076123503953
4400,7,5.0994114065038705
4401,7,5.099746689503788
4402,7,5.100081972503705
4403,7,5.100417255503623
4404,7,5.10075253850354
4405,7,5.101087821503457
4406,7,5.101423104503374
4407,7,5.101758387503292
4408,7,5.102093670503209
4409,7,5.102428953503127
4410,7,5.102764236503044
4411,7,5.103099519502962
4412,7,5.103434802502878
4413,7,5.103770085502797
4414,7,5.104105368502713
4415,7,5.104440651502631
4416,7,5.104775934502548
4417,7,5.105111217502466
4418,7,5.105446500502383
4419,7,5.105781783502301
4420,7,5.106117066502218
4421,7,5.106452349502135
4422,7,5.106787632502052
4423,7,5.10712291550197
4424,7,5.107458198501887
4425,7,5.107793481501805
4426,7,5.108128764501722
4427,7,5.10846404750164
4428,7,5.108799330501557
4429,7,5.109134613501475
4430,7,5.109469896501391
4431,7,5.109805179501309
4432,7,5.110140462501226
4433,7,5.110475745501144
4434,7,5.110811028501061
4435,7,5.1111463115009785
4436,7,5.111481594500896
4437,7,5.111816877500813
4438,7,5.112152160500731
4439,7,5.1124874435006475
4440,7,5.112822726500565
4441,7,5.1131580095004825
4442,7,5.1134932925004
4443,7,5.113828575500317
4444,7,5.114163858500235
4445,7,5.114499141500152
4446,7,5.114834424500069
4447,7,5.1151697074999865
4448,7,5.115504990499904
4449,7,5.115840273499821
4450,7,5.116175556499739
4451,7,5.116510839499656
4452,7,5.116846122499574
4453,7,5.117181405499491
4454,7,5.117516688499409
4455,7,5.117851971499325
4456,7,5.118187254499243
4457,7,5.11852253749916
4458,7,5.118857820499078
4459,7,5.119193103498995
4460,7,5.119528386498913
4461,7,5.11986366949883
4462,7,5.120198952498747
4463,7,5.120534235498665
4464,7,5.120869518498582
4465,7,5.121204801498499
4466,7,5.121540084498417
4467,7,5.121875367498334
4468,7,5.122210650498252
4469,7,5.122545933498169
4470,7,5.122881216498087
4471,7,5.123216499498003
4472,7,5.123551782497921
4473,7,5.123887065497838
4474,7,5.124222348497756
4475,7,5.124557631497673
4476,7,5.1248929144975905
4477,7,5.125228197497508
4478,7,5.125563480497425
4479,7,5.125898763497343
4480,7,5.1262340464972596
4481,7,5.126569329497177
4482,7,5.1269046124970945
4483,7,5.127239895497012
4484,7,5.1275751784969295
4485,7,5.127910461496847
4486,7,5.128245744496764
4487,7,5.128581027496681
4488,7,5.128916310496599
4489,7,5.129251593496516
4490,7,5.129586876496433
4491,7,5.129922159496351
4492,7,5.130257442496268
4493,7,5.130592725496186
4494,7,5.130928008496103
4495,7,5.131263291496021
4496,7,5.131598574495937
4497,7,5.131933857495855
4498,7,5.132269140495772
4499,7,5.13260442349569
4500,7,5.132939706495607
4501,7,5.133274989495525
4502,7,5.133610272495442
4503,7,5.133945555495359
4504,7,5.134280838495277
4505,7,5.134616121495194
4506,7,5.134951404495111
4507,7,5.135286687495029
4508,7,5.135621970494946
4509,7,5.135957253494864
4510,7,5.136292536494781
4511,7,5.136627819494699
4512,7,5.136963102494615
4513,7,5.1372983854945335
4514,7,5.13763366849445
4515,7,5.137968951494368
4516,7,5.138304234494285
4517,7,5.138639517494203
4518,7,5.13897480049412
4519,7,5.1393100834940375
4520,7,5.139645366493955
4521,7,5.139980649493872
4522,7,5.140315932493789
4523,7,5.1406512154937065
4524,7,5.140986498493624
4525,7,5.1413217814935415
4526,7,5.141657064493459
4527,7,5.141992347493376
4528,7,5.142327630493293
4529,7,5.142662913493211
4530,7,5.142998196493128
4531,7,5.143333479493045
4532,7,5.143668762492963
4533,7,5.14400404549288
4534,7,5.144339328492798
4535,7,5.144674611492715
4536,7,5.145009894492633
4537,7,5.145345177492549
4538,7,5.145680460492467
4539,7,5.146015743492384
4540,7,5.146351026492302
4541,7,5.146686309492219
4542,7,5.147021592492137
4543,7,5.147356875492054
4544,7,5.147692158491972
4545,7,5.148027441491889
4546,7,5.148362724491806
4547,7,5.148698007491723
4548,7,5.149033290491641
4549,7,5.149368573491558
4550,7,5.149703856491476
4551,7,5.150039139491393
4552,7,5.150374422491311
4553,7,5.150709705491227
4554,7,5.151044988491146
4555,7,5.151380271491062
4556,7,5.15171555449098
4557,7,5.152050837490897
4558,7,5.152386120490815
4559,7,5.152721403490732
4560,7,5.1530566864906495
4561,7,5.153391969490567
4562,7,5.153727252490484
4563,7,5.154062535490401
4564,7,5.1543978184903185
4565,7,5.154733101490236
4566,7,5.1550683844901535
4567,7,5.155403667490071
4568,7,5.155738950489988
4569,7,5.156074233489905
4570,7,5.156409516489823
4571,7,5.15674479948974
4572,7,5.157080082489657
4573,7,5.157415365489575
4574,7,5.157750648489492
4575,7,5.15808593148941
4576,7,5.158421214489327
4577,7,5.158756497489245
4578,7,5.159091780489161
4579,7,5.15942706348908
4580,7,5.159762346488996
4581,7,5.160097629488914
4582,7,5.160432912488831
4583,7,5.160768195488749
4584,7,5.161103478488666
4585,7,5.161438761488584
4586,7,5.161774044488501
4587,7,5.162109327488418
4588,7,5.162444610488335
4589,7,5.162779893488253
4590,7,5.16311517648817
4591,7,5.163450459488088
4592,7,5.163785742488005
4593,7,5.164121025487923
4594,7,5.164456308487839
4595,7,5.164791591487758
4596,7,5.165126874487674
4597,7,5.165462157487592
4598,7,5.165797440487509
4599,7,5.166132723487427
4600,7,5.166468006487344
4601,7,5.1668032894872615
4602,7,5.167138572487179
4603,7,5.167473855487096
4604,7,5.167809138487014
4605,7,5.1681444214869305
4606,7,5.168479704486848
4607,7,5.1688149874867655
4608,7,5.169150270486683
4609,7,5.1694855534866
4610,7,5.169820836486518
4611,7,5.170156119486435
4612,7,5.170491402486352
4613,7,5.1708266854862694
4614,7,5.171161968486187
4615,7,5.171497251486104
4616,7,5.171832534486022
4617,7,5.172167817485939
4618,7,5.172503100485857
4619,7,5.172838383485773
4620,7,5.173173666485692
4621,7,5.173508949485608
4622,7,5.173844232485526
4623,7,5.174179515485443
4624,7,5.174514798485361
4625,7,5.174850081485278
4626,7,5.175185364485196
4627,7,5.175520647485113
4628,7,5.17585593048503
4629,7,5.176191213484947
4630,7,5.176526496484865
4631,7,5.176861779484782
4632,7,5.1771970624847
4633,7,5.177532345484617
4634,7,5.177867628484535
4635,7,5.178202911484452
4636,7,5.17853819448437
4637,7,5.178873477484286
4638,7,5.179208760484204
4639,7,5.179544043484121
4640,7,5.179879326484039
4641,7,5.180214609483956
4642,7,5.1805498924838735
4643,7,5.180885175483791
4644,7,5.181220458483708
4645,7,5.181555741483626
4646,7,5.1818910244835426
4647,7,5.18222630748346
4648,7,5.1825615904833775
4649,7,5.182896873483295
4650,7,5.1832321564832124
4651,7,5.18356743948313
4652,7,5.183902722483047
4653,7,5.184238005482964
4654,7,5.1845732884828815
4655,7,5.184908571482799
4656,7,5.185243854482716
4657,7,5.185579137482634
4658,7,5.185914420482551
4659,7,5.186249703482469
4660,7,5.186584986482386
4661,7,5.186920269482304
4662,7,5.18725555248222
4663,7,5.187590835482138
4664,7,5.187926118482055
4665,7,5.188261401481973
4666,7,5.18859668448189
4667,7,5.188931967481808
4668,7,5.189267250481725
4669,7,5.189602533481642
4670,7,5.18993781648156
4671,7,5.190273099481477
4672,7,5.190608382481394
4673,7,5.190943665481312
4674,7,5.191278948481229
4675,7,5.191614231481147
4676,7,5.191949514481064
4677,7,5.192284797480982
4678,7,5.192620080480898
4679,7,5.192955363480816
4680,7,5.193290646480733
4681,7,5.193625929480651
4682,7,5.193961212480568
4683,7,5.1942964954804856
4684,7,5.194631778480403
4685,7,5.19496706148032
4686,7,5.195302344480238
4687,7,5.195637627480155
4688,7,5.195972910480072
4689,7,5.1963081934799895
4690,7,5.196643476479907
4691,7,5.1969787594798245
4692,7,5.197314042479742
4693,7,5.197649325479659
4694,7,5.197984608479576
4695,7,5.198319891479494
4696,7,5.198655174479411
4697,7,5.198990457479328
4698,7,5.199325740479246
4699,7,5.199661023479163
4700,7,5.199996306479081
4701,7,5.200331589478998
4702,7,5.200666872478916
4703,7,5.201002155478832
4704,7,5.20133743847875
4705,7,5.201672721478667
4706,7,5.202008004478585
4707,7,5.202343287478502
4708,7,5.20267857047842
4709,7,5.203013853478337
4710,7,5.203349136478254
4711,7,5.203684419478172
4712,7,5.204019702478089
4713,7,5.204354985478006
4714,7,5.204690268477924
4715,7,5.205025551477841
4716,7,5.205360834477759
4717,7,5.205696117477676
4718,7,5.206031400477594
4719,7,5.20636668347751
4720,7,5.2067019664774286
4721,7,5.207037249477345
4722,7,5.207372532477263
4723,7,5.20770781547718
4724,7,5.208043098477098
4725,7,5.208378381477015
4726,7,5.2087136644769325
4727,7,5.20904894747685
4728,7,5.209384230476767
4729,7,5.209719513476684
4730,7,5.2100547964766015
4731,7,5.210390079476519
4732,7,5.2107253624764365
4733,7,5.211060645476354
4734,7,5.211395928476271
4735,7,5.211731211476188
4736,7,5.212066494476106
4737,7,5.212401777476023
4738,7,5.21273706047594
4739,7,5.213072343475858
4740,7,5.213407626475775
4741,7,5.213742909475693
4742,7,5.21407819247561
4743,7,5.214413475475528
4744,7,5.214748758475444
4745,7,5.215084041475362
4746,7,5.215419324475279
4747,7,5.215754607475197
4748,7,5.216089890475114
4749,7,5.216425173475032
4750,7,5.216760456474949
4751,7,5.217095739474867
4752,7,5.217431022474784
4753,7,5.217766305474701
4754,7,5.218101588474618
4755,7,5.218436871474536
4756,7,5.218772154474453
4757,7,5.219107437474371
4758,7,5.219442720474288
4759,7,5.219778003474206
4760,7,5.220113286474122
4761,7,5.220448569474041
4762,7,5.220783852473957
4763,7,5.221119135473875
4764,7,5.221454418473792
4765,7,5.22178970147371
4766,7,5.222124984473627
4767,7,5.2224602674735445
4768,7,5.222795550473462
4769,7,5.223130833473379
4770,7,5.223466116473296
4771,7,5.2238013994732135
4772,7,5.224136682473131
4773,7,5.2244719654730485
4774,7,5.224807248472966
4775,7,5.225142531472883
4776,7,5.2254778144728
4777,7,5.225813097472718
4778,7,5.226148380472635
4779,7,5.226483663472552
4780,7,5.22681894647247
4781,7,5.227154229472387
4782,7,5.227489512472305
4783,7,5.227824795472222
4784,7,5.22816007847214
4785,7,5.228495361472056
4786,7,5.228830644471975
4787,7,5.229165927471891
4788,7,5.229501210471809
4789,7,5.229836493471726
4790,7,5.230171776471644
4791,7,5.230507059471561
4792,7,5.230842342471479
4793,7,5.231177625471396
4794,7,5.231512908471313
4795,7,5.23184819147123
4796,7,5.232183474471148
4797,7,5.232518757471065
4798,7,5.232854040470983
4799,7,5.2331893234709
4800,7,5.233524606470818
4801,7,5.233859889470734
4802,7,5.234195172470653
4803,7,5.234530455470569
4804,7,5.234865738470487
4805,7,5.235201021470404
4806,7,5.235536304470322
4807,7,5.235871587470239
4808,7,5.2362068704701565
4809,7,5.236542153470074
4810,7,5.236877436469991
4811,7,5.237212719469909
4812,7,5.2375480024698255
4813,7,5.237883285469743
4814,7,5.2382185684696605
4815,7,5.238553851469578
4816,7,5.2388891344694954
4817,7,5.239224417469413
4818,7,5.23955970046933
4819,7,5.239894983469247
4820,7,5.2402302664691645
4821,7,5.240565549469082
4822,7,5.240900832468999
4823,7,5.241236115468917
4824,7,5.241571398468834
4825,7,5.241906681468752
4826,7,5.242241964468668
4827,7,5.242577247468587
4828,7,5.242912530468503
4829,7,5.243247813468421
4830,7,5.243583096468338
4831,7,5.243918379468256
4832,7,5.244253662468173
4833,7,5.244588945468091
4834,7,5.244924228468008
4835,7,5.245259511467925
4836,7,5.245594794467842
4837,7,5.24593007746776
4838,7,5.246265360467677
4839,7,5.246600643467595
4840,7,5.246935926467512
4841,7,5.24727120946743
4842,7,5.247606492467347
4843,7,5.247941775467265
4844,7,5.248277058467181
4845,7,5.248612341467099
4846,7,5.248947624467016
4847,7,5.249282907466934
4848,7,5.249618190466851
4849,7,5.2499534734667685
4850,7,5.250288756466686
4851,7,5.250624039466603
4852,7,5.250959322466521
4853,7,5.251294605466438
4854,7,5.251629888466355
4855,7,5.2519651714662725
4856,7,5.25230045446619
4857,7,5.2526357374661075
4858,7,5.252971020466025
4859,7,5.253306303465942
4860,7,5.253641586465859
4861,7,5.2539768694657765
4862,7,5.254312152465694
4863,7,5.254647435465611
4864,7,5.254982718465529
4865,7,5.255318001465446
4866,7,5.255653284465364
4867,7,5.25598856746528
4868,7,5.256323850465199
4869,7,5.256659133465115
4870,7,5.256994416465033
4871,7,5.25732969946495
4872,7,5.257664982464868
4873,7,5.258000265464785
4874,7,5.258335548464703
4875,7,5.25867083146462
4876,7,5.259006114464537
4877,7,5.259341397464455
4878,7,5.259676680464372
4879,7,5.260011963464289
4880,7,5.260347246464207
4881,7,5.260682529464124
4882,7,5.261017812464042
4883,7,5.261353095463959
4884,7,5.261688378463877
4885,7,5.262023661463793
4886,7,5.262358944463711
4887,7,5.262694227463628
4888,7,5.263029510463546
4889,7,5.263364793463463
4890,7,5.263700076463381
4891,7,5.264035359463298
4892,7,5.264370642463215
4893,7,5.264705925463133
4894,7,5.26504120846305
4895,7,5.265376491462967
4896,7,5.2657117744628845
4897,7,5.266047057462802
4898,7,5.2663823404627195
4899,7,5.266717623462637
4900,7,5.267052906462554
4901,7,5.267388189462471
4902,7,5.267723472462389
4903,7,5.268058755462306
4904,7,5.268394038462223
4905,7,5.268729321462141
4906,7,5.269064604462058
4907,7,5.269399887461976
4908,7,5.269735170461893
4909,7,5.270070453461811
4910,7,5.270405736461727
4911,7,5.270741019461645
4912,7,5.271076302461562
4913,7,5.27141158546148
4914,7,5.271746868461397
4915,7,5.272082151461315
4916,7,5.272417434461232
4917,7,5.272752717461149
4918,7,5.273088000461067
4919,7,5.273423283460984
4920,7,5.273758566460901
4921,7,5.274093849460819
4922,7,5.274429132460736
4923,7,5.274764415460654
4924,7,5.275099698460571
4925,7,5.275434981460489
4926,7,5.275770264460405
4927,7,5.276105547460323
4928,7,5.27644083046024
4929,7,5.276776113460158
4930,7,5.277111396460075
4931,7,5.277446679459993
4932,7,5.27778196245991
4933,7,5.2781172454598275
4934,7,5.278452528459745
4935,7,5.278787811459662
4936,7,5.279123094459579
4937,7,5.2794583774594965
4938,7,5.279793660459414
4939,7,5.2801289434593315
4940,7,5.280464226459249
4941,7,5.280799509459166
4942,7,5.281134792459083
4943,7,5.281470075459001
4944,7,5.281805358458918
4945,7,5.282140641458835
4946,7,5.282475924458753
4947,7,5.28281120745867
4948,7,5.283146490458588
4949,7,5.283481773458505
4950,7,5.283817056458423
4951,7,5.284152339458339
4952,7,5.284487622458257
4953,7,5.284822905458174
4954,7,5.285158188458092
4955,7,5.285493471458009
4956,7,5.285828754457927
4957,7,5.286164037457844
4958,7,5.286499320457762
4959,7,5.286834603457679
4960,7,5.287169886457596
4961,7,5.287505169457513
4962,7,5.287840452457431
4963,7,5.288175735457348
4964,7,5.288511018457266
4965,7,5.288846301457183
4966,7,5.289181584457101
4967,7,5.289516867457017
4968,7,5.289852150456936
4969,7,5.290187433456852
4970,7,5.29052271645677
4971,7,5.290857999456687
4972,7,5.291193282456605
4973,7,5.291528565456522
4974,7,5.2918638484564395
4975,7,5.292199131456357
4976,7,5.292534414456274
4977,7,5.292869697456191
4978,7,5.2932049804561085
4979,7,5.293540263456026
4980,7,5.2938755464559435
4981,7,5.294210829455861
4982,7,5.294546112455778
4983,7,5.294881395455695
4984,7,5.295216678455613
4985,7,5.29555196145553
4986,7,5.2958872444554475
4987,7,5.296222527455365
4988,7,5.296557810455282
4989,7,5.2968930934552
4990,7,5.297228376455117
4991,7,5.297563659455035
4992,7,5.297898942454951
4993,7,5.29823422545487
4994,7,5.298569508454786
4995,8,5.298904791454704
4996,8,5.299240074454621
4997,8,5.299575357454539
4998,8,5.299910640454456
4999,8,5.300245923454374
5000,8,5.300581206454291
5001,8,5.300916489454208
5002,8,5.301251772454125
5003,8,5.301587055454043
5004,8,5.30192233845396
5005,8,5.302257621453878
5006,8,5.302592904453795
5007,8,5.302928187453713
5008,8,5.303263470453629
5009,8,5.303598753453548
5010,8,5.303934036453464
5011,8,5.304269319453382
5012,8,5.304604602453299
5013,8,5.304939885453217
5014,8,5.305275168453134
5015,8,5.3056104514530515
5016,8,5.305945734452969
5017,8,5.306281017452886
5018,8,5.306616300452804
5019,8,5.3069515834527206
5020,8,5.307286866452638
5021,8,5.3076221494525555
5022,8,5.307957432452473
5023,8,5.3082927154523905
5024,8,5.308627998452308
5025,8,5.308963281452225
5026,8,5.309298564452142
5027,8,5.3096338474520595
5028,8,5.309969130451977
5029,8,5.310304413451894
5030,8,5.310639696451812
5031,8,5.310974979451729
5032,8,5.311310262451647
5033,8,5.311645545451563
5034,8,5.311980828451482
5035,8,5.312316111451398
5036,8,5.312651394451316
