mnth,instant,Predicted Y
4,2469,6878.867026459761
4,2470,6878.867026459761
4,2471,6878.867026459761
4,2472,6878.867026459761
4,2473,6878.867026459761
4,2474,6878.867026459761
4,2475,6878.867026459761
4,2476,6878.867026459761
4,2477,6878.867026459761
4,2478,6878.867026459761
4,2479,6878.867026459761
4,2480,6878.867026459761
4,2481,6878.867026459761
4,2482,6878.867026459761
4,2483,6878.867026459761
4,2484,6878.867026459761
4,2485,6878.867026459761
4,2486,6878.867026459761
4,2487,6878.867026459761
4,2488,6878.867026459761
4,2489,6878.867026459761
4,2490,6878.867026459761
4,2491,6878.867026459761
4,2492,6878.867026459761
4,2493,6878.867026459761
4,2494,6878.867026459761
4,2495,6878.867026459761
4,2496,6878.867026459761
4,2497,6878.867026459761
4,2498,6878.867026459761
4,2499,6878.867026459761
4,2500,6878.867026459761
4,2501,6878.867026459761
4,2502,6878.867026459761
4,2503,6878.867026459761
4,2504,6878.867026459761
4,2505,6878.867026459761
4,2506,6878.867026459761
4,2507,6878.867026459761
4,2508,6878.867026459761
4,2509,6878.867026459761
4,2510,6878.867026459761
4,2511,6878.867026459761
4,2512,6878.867026459761
4,2513,6878.867026459761
4,2514,6878.867026459761
4,2515,6878.867026459761
4,2516,6878.867026459761
4,2517,6878.867026459761
4,2518,6878.867026459761
4,2519,6878.867026459761
4,2520,6878.867026459761
4,2521,6878.867026459761
4,2522,6878.867026459761
4,2523,6878.867026459761
4,2524,6878.867026459761
4,2525,6878.867026459761
4,2526,6878.867026459761
4,2527,6878.867026459761
4,2528,6878.867026459761
4,2529,6878.867026459761
4,2530,6878.867026459761
4,2531,6878.867026459761
4,2532,6878.867026459761
4,2533,6878.867026459761
4,2534,6878.867026459761
4,2535,6878.867026459761
4,2536,6878.867026459761
4,2537,6878.867026459761
4,2538,6878.867026459761
4,2539,6878.867026459761
4,2540,6878.867026459761
4,2541,6878.867026459761
4,2542,6878.867026459761
4,2543,6878.867026459761
4,2544,6878.867026459761
4,2545,6878.867026459761
4,2546,6878.867026459761
4,2547,6878.867026459761
4,2548,6878.867026459761
4,2549,6878.867026459761
4,2550,6878.867026459761
4,2551,6878.867026459761
4,2552,6878.867026459761
4,2553,6878.867026459761
4,2554,6878.867026459761
4,2555,6878.867026459761
4,2556,6878.867026459761
4,2557,6878.867026459761
4,2558,6878.867026459761
4,2559,6878.867026459761
4,2560,6878.867026459761
4,2561,6878.867026459761
4,2562,6878.867026459761
4,2563,6878.867026459761
4,2564,6878.867026459761
4,2565,6878.867026459761
4,2566,6878.867026459761
4,2567,6878.867026459761
4,2568,6878.867026459761
4,2569,6878.867026459761
4,2570,6878.867026459761
4,2571,6878.867026459761
4,2572,6878.867026459761
4,2573,6878.867026459761
4,2574,6878.867026459761
4,2575,6878.867026459761
4,2576,6878.867026459761
4,2577,6878.867026459761
4,2578,6878.867026459761
4,2579,6878.867026459761
4,2580,6878.867026459761
4,2581,6878.867026459761
4,2582,6878.867026459761
4,2583,6878.867026459761
4,2584,6878.867026459761
4,2585,6878.867026459761
4,2586,6878.867026459761
4,2587,6878.867026459761
4,2588,6878.867026459761
4,2589,6878.867026459761
4,2590,6878.867026459761
4,2591,6878.867026459761
4,2592,6878.867026459761
4,2593,6878.867026459761
4,2594,6878.867026459761
4,2595,6878.867026459761
4,2596,6878.867026459761
4,2597,6878.867026459761
4,2598,6878.867026459761
4,2599,6878.867026459761
4,2600,6878.867026459761
4,2601,6878.867026459761
4,2602,6878.867026459761
4,2603,6878.867026459761
4,2604,6878.867026459761
4,2605,6878.867026459761
4,2606,6878.867026459761
4,2607,6878.867026459761
4,2608,6878.867026459761
4,2609,6878.867026459761
4,2610,6878.867026459761
4,2611,6878.867026459761
4,2612,6878.867026459761
4,2613,6878.867026459761
4,2614,6878.867026459761
4,2615,6878.867026459761
4,2616,6878.867026459761
4,2617,6878.867026459761
4,2618,6878.867026459761
4,2619,6878.867026459761
4,2620,6878.867026459761
4,2621,6878.867026459761
4,2622,6878.867026459761
4,2623,6878.867026459761
4,2624,6878.867026459761
4,2625,6878.867026459761
4,2626,6878.867026459761
4,2627,6878.867026459761
4,2628,6878.867026459761
4,2629,6878.867026459761
4,2630,6878.867026459761
4,2631,6878.867026459761
4,2632,6878.867026459761
4,2633,6878.867026459761
4,2634,6878.867026459761
4,2635,6878.867026459761
4,2636,6878.867026459761
4,2637,6878.867026459761
4,2638,6878.867026459761
4,2639,6878.867026459761
4,2640,6878.867026459761
4,2641,6878.867026459761
4,2642,6878.867026459761
4,2643,6878.867026459761
4,2644,6878.867026459761
4,2645,6878.867026459761
4,2646,6878.867026459761
4,2647,6878.867026459761
4,2648,6878.867026459761
4,2649,6878.867026459761
4,2650,6878.867026459761
4,2651,6878.867026459761
4,2652,6878.867026459761
4,2653,6878.867026459761
4,2654,6878.867026459761
4,2655,6878.867026459761
4,2656,6878.867026459761
4,2657,6878.867026459761
4,2658,6878.867026459761
4,2659,6878.867026459761
4,2660,6878.867026459761
4,2661,6878.867026459761
4,2662,6878.867026459761
4,2663,6878.867026459761
4,2664,6878.867026459761
4,2665,6878.867026459761
4,2666,6878.867026459761
4,2667,6878.867026459761
4,2668,6878.867026459761
4,2669,6878.867026459761
4,2670,6878.867026459761
4,2671,6878.867026459761
4,2672,6878.867026459761
4,2673,6878.867026459761
4,2674,6878.867026459761
4,2675,6878.867026459761
4,2676,6878.867026459761
4,2677,6878.867026459761
4,2678,6878.867026459761
4,2679,6878.867026459761
4,2680,6878.867026459761
4,2681,6878.867026459761
4,2682,6878.867026459761
4,2683,6878.867026459761
4,2684,6878.867026459761
4,2685,6878.867026459761
4,2686,6878.867026459761
4,2687,6878.867026459761
4,2688,6878.867026459761
4,2689,6878.867026459761
4,2690,6878.867026459761
4,2691,6878.867026459761
4,2692,6878.867026459761
4,2693,6878.867026459761
4,2694,6878.867026459761
4,2695,6878.867026459761
4,2696,6878.867026459761
4,2697,6878.867026459761
4,2698,6878.867026459761
4,2699,6878.867026459761
4,2700,6878.867026459761
4,2701,6878.867026459761
4,2702,6878.867026459761
4,2703,6878.867026459761
4,2704,6878.867026459761
4,2705,6878.867026459761
4,2706,6878.867026459761
4,2707,6878.867026459761
4,2708,6878.867026459761
4,2709,6878.867026459761
4,2710,6878.867026459761
4,2711,6878.867026459761
4,2712,6878.867026459761
4,2713,6878.867026459761
4,2714,6878.867026459761
4,2715,6878.867026459761
4,2716,6878.867026459761
4,2717,6878.867026459761
4,2718,6878.867026459761
4,2719,6878.867026459761
4,2720,6878.867026459761
4,2721,6878.867026459761
4,2722,6878.867026459761
4,2723,6878.867026459761
4,2724,6878.867026459761
4,2725,6878.867026459761
4,2726,6878.867026459761
4,2727,6878.867026459761
4,2728,6878.867026459761
4,2729,6878.867026459761
4,2730,6878.867026459761
4,2731,6878.867026459761
4,2732,6878.867026459761
4,2733,6878.867026459761
4,2734,6878.867026459761
4,2735,6878.867026459761
4,2736,6878.867026459761
4,2737,6878.867026459761
4,2738,6878.867026459761
4,2739,6878.867026459761
4,2740,6878.867026459761
4,2741,6878.867026459761
4,2742,6878.867026459761
4,2743,6878.867026459761
4,2744,6878.867026459761
4,2745,6878.867026459761
4,2746,6878.867026459761
4,2747,6878.867026459761
4,2748,6878.867026459761
4,2749,6878.867026459761
4,2750,6878.867026459761
4,2751,6878.867026459761
4,2752,6878.867026459761
4,2753,6878.867026459761
4,2754,6878.867026459761
4,2755,6878.867026459761
4,2756,6878.867026459761
4,2757,6878.867026459761
4,2758,6878.867026459761
4,2759,6878.867026459761
4,2760,6878.867026459761
4,2761,6878.867026459761
4,2762,6878.867026459761
4,2763,6878.867026459761
4,2764,6878.867026459761
4,2765,6878.867026459761
4,2766,6878.867026459761
4,2767,6878.867026459761
4,2768,6878.867026459761
4,2769,6878.867026459761
4,2770,6878.867026459761
4,2771,6878.867026459761
4,2772,6878.867026459761
4,2773,6878.867026459761
4,2774,6878.867026459761
4,2775,6878.867026459761
4,2776,6878.867026459761
4,2777,6878.867026459761
4,2778,6878.867026459761
4,2779,6878.867026459761
4,2780,6878.867026459761
4,2781,6878.867026459761
4,2782,6878.867026459761
4,2783,6878.867026459761
4,2784,6878.867026459761
4,2785,6878.867026459761
4,2786,6878.867026459761
5,2787,7592.536533696199
5,2788,7592.536533696199
5,2789,7592.536533696199
5,2790,7592.536533696199
5,2791,7592.536533696199
5,2792,7592.536533696199
5,2793,7592.536533696199
5,2794,7592.536533696199
5,2795,7592.536533696199
5,2796,7592.536533696199
5,2797,7592.536533696199
5,2798,7592.536533696199
5,2799,7592.536533696199
5,2800,7592.536533696199
5,2801,7592.536533696199
5,2802,7592.536533696199
5,2803,7592.536533696199
5,2804,7592.536533696199
5,2805,7592.536533696199
5,2806,7592.536533696199
5,2807,7592.536533696199
5,2808,7592.536533696199
5,2809,7592.536533696199
5,2810,7592.536533696199
5,2811,7592.536533696199
5,2812,7592.536533696199
5,2813,7592.536533696199
5,2814,7592.536533696199
5,2815,7592.536533696199
5,2816,7592.536533696199
5,2817,7592.536533696199
5,2818,7592.536533696199
5,2819,7592.536533696199
5,2820,7592.536533696199
5,2821,7592.536533696199
5,2822,7592.536533696199
5,2823,7592.536533696199
5,2824,7592.536533696199
5,2825,7592.536533696199
5,2826,7592.536533696199
5,2827,7592.536533696199
5,2828,7592.536533696199
5,2829,7592.536533696199
5,2830,7592.536533696199
5,2831,7592.536533696199
5,2832,7592.536533696199
5,2833,7592.536533696199
5,2834,7592.536533696199
5,2835,7592.536533696199
5,2836,7592.536533696199
5,2837,7592.536533696199
5,2838,7592.536533696199
5,2839,7592.536533696199
5,2840,7592.536533696199
5,2841,7592.536533696199
5,2842,7592.536533696199
5,2843,7592.536533696199
5,2844,7592.536533696199
5,2845,7592.536533696199
5,2846,7592.536533696199
5,2847,7592.536533696199
5,2848,7592.536533696199
5,2849,7592.536533696199
5,2850,7592.536533696199
5,2851,7592.536533696199
5,2852,7592.536533696199
5,2853,7592.536533696199
5,2854,7592.536533696199
5,2855,7592.536533696199
5,2856,7592.536533696199
5,2857,7592.536533696199
5,2858,7592.536533696199
5,2859,7592.536533696199
5,2860,7592.536533696199
5,2861,7592.536533696199
5,2862,7592.536533696199
5,2863,7592.536533696199
5,2864,7592.536533696199
5,2865,7592.536533696199
5,2866,7592.536533696199
5,2867,7592.536533696199
5,2868,7592.536533696199
5,2869,7592.536533696199
5,2870,7592.536533696199
5,2871,7592.536533696199
5,2872,7592.536533696199
5,2873,7592.536533696199
5,2874,7592.536533696199
5,2875,7592.536533696199
5,2876,7592.536533696199
5,2877,7592.536533696199
5,2878,7592.536533696199
5,2879,7592.536533696199
5,2880,7592.536533696199
5,2881,7592.536533696199
5,2882,7592.536533696199
5,2883,7592.536533696199
5,2884,7592.536533696199
5,2885,7592.536533696199
5,2886,7592.536533696199
5,2887,7592.536533696199
5,2888,7592.536533696199
5,2889,7592.536533696199
5,2890,7592.536533696199
5,2891,7592.536533696199
5,2892,7592.536533696199
5,2893,7592.536533696199
5,2894,7592.536533696199
5,2895,7592.536533696199
5,2896,7592.536533696199
5,2897,7592.536533696199
5,2898,7592.536533696199
5,2899,7592.536533696199
5,2900,7592.536533696199
5,2901,7592.536533696199
5,2902,7592.536533696199
5,2903,7592.536533696199
5,2904,7592.536533696199
5,2905,7592.536533696199
5,2906,7592.536533696199
5,2907,7592.536533696199
5,2908,7592.536533696199
5,2909,7592.536533696199
5,2910,7592.536533696199
5,2911,7592.536533696199
5,2912,7592.536533696199
5,2913,7592.536533696199
5,2914,7592.536533696199
5,2915,7592.536533696199
5,2916,7592.536533696199
5,2917,7592.536533696199
5,2918,7592.536533696199
5,2919,7592.536533696199
5,2920,7592.536533696199
5,2921,7592.536533696199
5,2922,7592.536533696199
5,2923,7592.536533696199
5,2924,7592.536533696199
5,2925,7592.536533696199
5,2926,7592.536533696199
5,2927,7592.536533696199
5,2928,7592.536533696199
5,2929,7592.536533696199
5,2930,7592.536533696199
5,2931,7592.536533696199
5,2932,7592.536533696199
5,2933,7592.536533696199
5,2934,7592.536533696199
5,2935,7592.536533696199
5,2936,7592.536533696199
5,2937,7592.536533696199
5,2938,7592.536533696199
5,2939,7592.536533696199
5,2940,7592.536533696199
5,2941,7592.536533696199
5,2942,7592.536533696199
5,2943,7592.536533696199
5,2944,7592.536533696199
5,2945,7592.536533696199
5,2946,7592.536533696199
5,2947,7592.536533696199
5,2948,7592.536533696199
5,2949,7592.536533696199
5,2950,7592.536533696199
5,2951,7592.536533696199
5,2952,7592.536533696199
5,2953,7592.536533696199
5,2954,7592.536533696199
5,2955,7592.536533696199
5,2956,7592.536533696199
5,2957,7592.536533696199
5,2958,7592.536533696199
5,2959,7592.536533696199
5,2960,7592.536533696199
5,2961,7592.536533696199
5,2962,7592.536533696199
5,2963,7592.536533696199
5,2964,7592.536533696199
5,2965,7592.536533696199
5,2966,7592.536533696199
5,2967,7592.536533696199
5,2968,7592.536533696199
5,2969,7592.536533696199
5,2970,7592.536533696199
5,2971,7592.536533696199
5,2972,7592.536533696199
5,2973,7592.536533696199
5,2974,7592.536533696199
5,2975,7592.536533696199
5,2976,7592.536533696199
5,2977,7592.536533696199
5,2978,7592.536533696199
5,2979,7592.536533696199
5,2980,7592.536533696199
5,2981,7592.536533696199
5,2982,7592.536533696199
5,2983,7592.536533696199
5,2984,7592.536533696199
5,2985,7592.536533696199
5,2986,7592.536533696199
5,2987,7592.536533696199
5,2988,7592.536533696199
5,2989,7592.536533696199
5,2990,7592.536533696199
5,2991,7592.536533696199
5,2992,7592.536533696199
5,2993,7592.536533696199
5,2994,7592.536533696199
5,2995,7592.536533696199
5,2996,7592.536533696199
5,2997,7592.536533696199
5,2998,7592.536533696199
5,2999,7592.536533696199
5,3000,7592.536533696199
5,3001,7592.536533696199
5,3002,7592.536533696199
5,3003,7592.536533696199
5,3004,7592.536533696199
5,3005,7592.536533696199
5,3006,7592.536533696199
5,3007,7592.536533696199
5,3008,7592.536533696199
5,3009,7592.536533696199
5,3010,7592.536533696199
5,3011,7592.536533696199
5,3012,7592.536533696199
5,3013,7592.536533696199
5,3014,7592.536533696199
5,3015,7592.536533696199
5,3016,7592.536533696199
5,3017,7592.536533696199
5,3018,7592.536533696199
5,3019,7592.536533696199
5,3020,7592.536533696199
5,3021,7592.536533696199
5,3022,7592.536533696199
5,3023,7592.536533696199
5,3024,7592.536533696199
5,3025,7592.536533696199
5,3026,7592.536533696199
5,3027,7592.536533696199
5,3028,7592.536533696199
5,3029,7592.536533696199
5,3030,7592.536533696199
5,3031,7592.536533696199
5,3032,7592.536533696199
5,3033,7592.536533696199
5,3034,7592.536533696199
5,3035,7592.536533696199
5,3036,7592.536533696199
5,3037,7592.536533696199
5,3038,7592.536533696199
5,3039,7592.536533696199
5,3040,7592.536533696199
5,3041,7592.536533696199
5,3042,7592.536533696199
5,3043,7592.536533696199
5,3044,7592.536533696199
5,3045,7592.536533696199
5,3046,7592.536533696199
5,3047,7592.536533696199
5,3048,7592.536533696199
5,3049,7592.536533696199
5,3050,7592.536533696199
5,3051,7592.536533696199
5,3052,7592.536533696199
5,3053,7592.536533696199
5,3054,7592.536533696199
5,3055,7592.536533696199
5,3056,7592.536533696199
5,3057,7592.536533696199
5,3058,7592.536533696199
5,3059,7592.536533696199
5,3060,7592.536533696199
5,3061,7592.536533696199
5,3062,7592.536533696199
5,3063,7592.536533696199
5,3064,7592.536533696199
5,3065,7592.536533696199
5,3066,7592.536533696199
5,3067,7592.536533696199
5,3068,7592.536533696199
5,3069,7592.536533696199
5,3070,7592.536533696199
5,3071,7592.536533696199
5,3072,7592.536533696199
5,3073,7592.536533696199
5,3074,7592.536533696199
5,3075,7592.536533696199
5,3076,7592.536533696199
5,3077,7592.536533696199
5,3078,7592.536533696199
5,3079,7592.536533696199
5,3080,7592.536533696199
5,3081,7592.536533696199
5,3082,7592.536533696199
5,3083,7592.536533696199
5,3084,7592.536533696199
5,3085,7592.536533696199
5,3086,7592.536533696199
5,3087,7592.536533696199
5,3088,7592.536533696199
5,3089,7592.536533696199
5,3090,7592.536533696199
5,3091,7592.536533696199
5,3092,7592.536533696199
5,3093,7592.536533696199
5,3094,7592.536533696199
5,3095,7592.536533696199
5,3096,7592.536533696199
5,3097,7592.536533696199
5,3098,7592.536533696199
5,3099,7592.536533696199
5,3100,7592.536533696199
5,3101,7592.536533696199
5,3102,7592.536533696199
5,3103,7592.536533696199
5,3104,7592.536533696199
5,3105,7592.536533696199
5,3106,7592.536533696199
5,3107,7592.536533696199
5,3108,7592.536533696199
5,3109,7592.536533696199
5,3110,7592.536533696199
5,3111,7592.536533696199
5,3112,7592.536533696199
5,3113,7592.536533696199
5,3114,7592.536533696199
5,3115,7592.536533696199
5,3116,7592.536533696199
5,3117,7592.536533696199
5,3118,7592.536533696199
5,3119,7592.536533696199
5,3120,7592.536533696199
5,3121,7592.536533696199
5,3122,7592.536533696199
5,3123,7592.536533696199
5,3124,7592.536533696199
5,3125,7592.536533696199
5,3126,7592.536533696199
5,3127,7592.536533696199
5,3128,7592.536533696199
5,3129,7592.536533696199
5,3130,7592.536533696199
5,3131,7592.536533696199
5,3132,7592.536533696199
5,3133,7592.536533696199
5,3134,7592.536533696199
5,3135,7592.536533696199
5,3136,7592.536533696199
5,3137,7592.536533696199
5,3138,7592.536533696199
5,3139,7592.536533696199
5,3140,7592.536533696199
5,3141,7592.536533696199
5,3142,7592.536533696199
5,3143,7592.536533696199
5,3144,7592.536533696199
5,3145,7592.536533696199
5,3146,7592.536533696199
5,3147,7592.536533696199
5,3148,7592.536533696199
5,3149,7592.536533696199
5,3150,7592.536533696199
5,3151,7592.536533696199
5,3152,7592.536533696199
5,3153,7592.536533696199
5,3154,7592.536533696199
5,3155,7592.536533696199
5,3156,7592.536533696199
5,3157,7592.536533696199
5,3158,7592.536533696199
5,3159,7592.536533696199
5,3160,7592.536533696199
5,3161,7592.536533696199
5,3162,7592.536533696199
5,3163,7592.536533696199
5,3164,7592.536533696199
5,3165,7592.536533696199
5,3166,7592.536533696199
5,3167,7592.536533696199
5,3168,7592.536533696199
5,3169,7592.536533696199
5,3170,7592.536533696199
5,3171,7592.536533696199
5,3172,7592.536533696199
5,3173,7592.536533696199
5,3174,7592.536533696199
5,3175,7592.536533696199
5,3176,7592.536533696199
5,3177,7592.536533696199
5,3178,7592.536533696199
5,3179,7592.536533696199
5,3180,7592.536533696199
5,3181,7592.536533696199
5,3182,7592.536533696199
5,3183,7592.536533696199
5,3184,7592.536533696199
5,3185,7592.536533696199
5,3186,7592.536533696199
5,3187,7592.536533696199
5,3188,7592.536533696199
5,3189,7592.536533696199
5,3190,7592.536533696199
5,3191,7592.536533696199
5,3192,7592.536533696199
5,3193,7592.536533696199
5,3194,7592.536533696199
5,3195,7592.536533696199
5,3196,7592.536533696199
5,3197,7592.536533696199
5,3198,7592.536533696199
5,3199,7592.536533696199
5,3200,7592.536533696199
5,3201,7592.536533696199
5,3202,7592.536533696199
5,3203,7592.536533696199
5,3204,7592.536533696199
5,3205,7592.536533696199
5,3206,7592.536533696199
5,3207,7592.536533696199
5,3208,7592.536533696199
5,3209,7592.536533696199
5,3210,7592.536533696199
5,3211,7592.536533696199
5,3212,7592.536533696199
5,3213,7592.536533696199
5,3214,7592.536533696199
5,3215,7592.536533696199
5,3216,7592.536533696199
5,3217,7592.536533696199
5,3218,7592.536533696199
5,3219,7592.536533696199
5,3220,7592.536533696199
5,3221,7592.536533696199
5,3222,7592.536533696199
5,3223,7592.536533696199
5,3224,7592.536533696199
5,3225,7592.536533696199
5,3226,7592.536533696199
5,3227,7592.536533696199
5,3228,7592.536533696199
5,3229,7592.536533696199
5,3230,7592.536533696199
5,3231,7592.536533696199
5,3232,7592.536533696199
5,3233,7592.536533696199
5,3234,7592.536533696199
5,3235,7592.536533696199
5,3236,7592.536533696199
5,3237,7592.536533696199
5,3238,7592.536533696199
5,3239,7592.536533696199
5,3240,7592.536533696199
5,3241,7592.536533696199
5,3242,7592.536533696199
5,3243,7592.536533696199
5,3244,7592.536533696199
5,3245,7592.536533696199
5,3246,7592.536533696199
5,3247,7592.536533696199
5,3248,7592.536533696199
5,3249,7592.536533696199
5,3250,7592.536533696199
5,3251,7592.536533696199
5,3252,7592.536533696199
5,3253,7592.536533696199
5,3254,7592.536533696199
5,3255,7592.536533696199
5,3256,7592.536533696199
5,3257,7592.536533696199
5,3258,7592.536533696199
5,3259,7592.536533696199
5,3260,7592.536533696199
5,3261,7592.536533696199
5,3262,7592.536533696199
5,3263,7592.536533696199
5,3264,7592.536533696199
5,3265,7592.536533696199
5,3266,7592.536533696199
5,3267,7592.536533696199
5,3268,7592.536533696199
5,3269,7592.536533696199
5,3270,7592.536533696199
5,3271,7592.536533696199
5,3272,7592.536533696199
5,3273,7592.536533696199
5,3274,7592.536533696199
5,3275,7592.536533696199
5,3276,7592.536533696199
5,3277,7592.536533696199
5,3278,7592.536533696199
5,3279,7592.536533696199
5,3280,7592.536533696199
5,3281,7592.536533696199
5,3282,7592.536533696199
5,3283,7592.536533696199
5,3284,7592.536533696199
5,3285,7592.536533696199
5,3286,7592.536533696199
5,3287,7592.536533696199
5,3288,7592.536533696199
5,3289,7592.536533696199
5,3290,7592.536533696199
5,3291,7592.536533696199
5,3292,7592.536533696199
5,3293,7592.536533696199
5,3294,7592.536533696199
5,3295,7592.536533696199
5,3296,7592.536533696199
5,3297,7592.536533696199
5,3298,7592.536533696199
5,3299,7592.536533696199
5,3300,7592.536533696199
5,3301,7592.536533696199
5,3302,7592.536533696199
5,3303,7592.536533696199
5,3304,7592.536533696199
5,3305,7592.536533696199
5,3306,7592.536533696199
5,3307,7592.536533696199
5,3308,7592.536533696199
5,3309,7592.536533696199
5,3310,7592.536533696199
5,3311,7592.536533696199
5,3312,7592.536533696199
5,3313,7592.536533696199
5,3314,7592.536533696199
5,3315,7592.536533696199
5,3316,7592.536533696199
5,3317,7592.536533696199
5,3318,7592.536533696199
5,3319,7592.536533696199
5,3320,7592.536533696199
5,3321,7592.536533696199
5,3322,7592.536533696199
5,3323,7592.536533696199
5,3324,7592.536533696199
5,3325,7592.536533696199
5,3326,7592.536533696199
5,3327,7592.536533696199
5,3328,7592.536533696199
5,3329,7592.536533696199
5,3330,7592.536533696199
5,3331,7592.536533696199
5,3332,7592.536533696199
5,3333,7592.536533696199
5,3334,7592.536533696199
5,3335,7592.536533696199
5,3336,7592.536533696199
5,3337,7592.536533696199
5,3338,7592.536533696199
5,3339,7592.536533696199
5,3340,7592.536533696199
5,3341,7592.536533696199
5,3342,7592.536533696199
5,3343,7592.536533696199
5,3344,7592.536533696199
5,3345,7592.536533696199
5,3346,7592.536533696199
5,3347,7592.536533696199
5,3348,7592.536533696199
5,3349,7592.536533696199
5,3350,7592.536533696199
5,3351,7592.536533696199
5,3352,7592.536533696199
5,3353,7592.536533696199
5,3354,7592.536533696199
5,3355,7592.536533696199
5,3356,7592.536533696199
5,3357,7592.536533696199
5,3358,7592.536533696199
5,3359,7592.536533696199
5,3360,7592.536533696199
5,3361,7592.536533696199
5,3362,7592.536533696199
5,3363,7592.536533696199
5,3364,7592.536533696199
5,3365,7592.536533696199
5,3366,7592.536533696199
5,3367,7592.536533696199
5,3368,7592.536533696199
5,3369,7592.536533696199
5,3370,7592.536533696199
5,3371,7592.536533696199
5,3372,7592.536533696199
5,3373,7592.536533696199
5,3374,7592.536533696199
5,3375,7592.536533696199
5,3376,7592.536533696199
5,3377,7592.536533696199
5,3378,7592.536533696199
5,3379,7592.536533696199
5,3380,7592.536533696199
5,3381,7592.536533696199
5,3382,7592.536533696199
5,3383,7592.536533696199
5,3384,7592.536533696199
5,3385,7592.536533696199
5,3386,7592.536533696199
5,3387,7592.536533696199
5,3388,7592.536533696199
5,3389,7592.536533696199
5,3390,7592.536533696199
5,3391,7592.536533696199
5,3392,7592.536533696199
5,3393,7592.536533696199
5,3394,7592.536533696199
5,3395,7592.536533696199
5,3396,7592.536533696199
5,3397,7592.536533696199
5,3398,7592.536533696199
5,3399,7592.536533696199
5,3400,7592.536533696199
5,3401,7592.536533696199
5,3402,7592.536533696199
5,3403,7592.536533696199
5,3404,7592.536533696199
5,3405,7592.536533696199
5,3406,7592.536533696199
5,3407,7592.536533696199
5,3408,7592.536533696199
5,3409,7592.536533696199
5,3410,7592.536533696199
5,3411,7592.536533696199
5,3412,7592.536533696199
5,3413,7592.536533696199
5,3414,7592.536533696199
5,3415,7592.536533696199
5,3416,7592.536533696199
5,3417,7592.536533696199
5,3418,7592.536533696199
5,3419,7592.536533696199
5,3420,7592.536533696199
5,3421,7592.536533696199
5,3422,7592.536533696199
5,3423,7592.536533696199
5,3424,7592.536533696199
5,3425,7592.536533696199
5,3426,7592.536533696199
5,3427,7592.536533696199
5,3428,7592.536533696199
5,3429,7592.536533696199
5,3430,7592.536533696199
5,3431,7592.536533696199
5,3432,7592.536533696199
5,3433,7592.536533696199
5,3434,7592.536533696199
5,3435,7592.536533696199
5,3436,7592.536533696199
5,3437,7592.536533696199
5,3438,7592.536533696199
5,3439,7592.536533696199
5,3440,7592.536533696199
5,3441,7592.536533696199
5,3442,7592.536533696199
5,3443,7592.536533696199
5,3444,7592.536533696199
5,3445,7592.536533696199
5,3446,7592.536533696199
5,3447,7592.536533696199
5,3448,7592.536533696199
5,3449,7592.536533696199
5,3450,7592.536533696199
5,3451,7592.536533696199
5,3452,7592.536533696199
5,3453,7592.536533696199
5,3454,7592.536533696199
5,3455,7592.536533696199
5,3456,7592.536533696199
5,3457,7592.536533696199
5,3458,7592.536533696199
5,3459,7592.536533696199
5,3460,7592.536533696199
5,3461,7592.536533696199
5,3462,7592.536533696199
5,3463,7592.536533696199
5,3464,7592.536533696199
5,3465,7592.536533696199
5,3466,7592.536533696199
5,3467,7592.536533696199
5,3468,7592.536533696199
5,3469,7592.536533696199
5,3470,7592.536533696199
5,3471,7592.536533696199
5,3472,7592.536533696199
5,3473,7592.536533696199
5,3474,7592.536533696199
5,3475,7592.536533696199
5,3476,7592.536533696199
5,3477,7592.536533696199
5,3478,7592.536533696199
5,3479,7592.536533696199
5,3480,7592.536533696199
5,3481,7592.536533696199
5,3482,7592.536533696199
5,3483,7592.536533696199
5,3484,7592.536533696199
5,3485,7592.536533696199
5,3486,7592.536533696199
5,3487,7592.536533696199
5,3488,7592.536533696199
5,3489,7592.536533696199
5,3490,7592.536533696199
5,3491,7592.536533696199
5,3492,7592.536533696199
5,3493,7592.536533696199
5,3494,7592.536533696199
5,3495,7592.536533696199
5,3496,7592.536533696199
5,3497,7592.536533696199
5,3498,7592.536533696199
5,3499,7592.536533696199
5,3500,7592.536533696199
5,3501,7592.536533696199
5,3502,7592.536533696199
5,3503,7592.536533696199
5,3504,7592.536533696199
5,3505,7592.536533696199
5,3506,7592.536533696199
5,3507,7592.536533696199
5,3508,7592.536533696199
5,3509,7592.536533696199
5,3510,7592.536533696199
5,3511,7592.536533696199
5,3512,7592.536533696199
5,3513,7592.536533696199
5,3514,7592.536533696199
5,3515,7592.536533696199
5,3516,7592.536533696199
5,3517,7592.536533696199
5,3518,7592.536533696199
5,3519,7592.536533696199
5,3520,7592.536533696199
5,3521,7592.536533696199
5,3522,7592.536533696199
5,3523,7592.536533696199
5,3524,7592.536533696199
5,3525,7592.536533696199
5,3526,7592.536533696199
5,3527,7592.536533696199
5,3528,7592.536533696199
5,3529,7592.536533696199
5,3530,7592.536533696199
6,3531,8306.206040932635
6,3532,8306.206040932635
6,3533,8306.206040932635
6,3534,8306.206040932635
6,3535,8306.206040932635
6,3536,8306.206040932635
6,3537,8306.206040932635
6,3538,8306.206040932635
6,3539,8306.206040932635
6,3540,8306.206040932635
6,3541,8306.206040932635
6,3542,8306.206040932635
6,3543,8306.206040932635
