mnth,hr,Predicted Y
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
6,0,11.552993074706274
6,1,11.552993074706274
6,2,11.552993074706274
6,3,11.552993074706274
6,4,11.552993074706274
6,5,11.552993074706274
6,6,11.552993074706274
6,7,11.552993074706274
6,8,11.552993074706274
6,9,11.552993074706274
6,10,11.552993074706274
6,11,11.552993074706274
6,12,11.552993074706274
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
6,0,11.552993074706274
6,1,11.552993074706274
6,2,11.552993074706274
6,3,11.552993074706274
6,4,11.552993074706274
6,5,11.552993074706274
6,6,11.552993074706274
6,7,11.552993074706274
6,8,11.552993074706274
6,9,11.552993074706274
6,10,11.552993074706274
6,11,11.552993074706274
6,12,11.552993074706274
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
6,0,11.552993074706274
6,1,11.552993074706274
6,2,11.552993074706274
6,3,11.552993074706274
6,4,11.552993074706274
6,5,11.552993074706274
6,6,11.552993074706274
6,7,11.552993074706274
6,8,11.552993074706274
6,9,11.552993074706274
6,10,11.552993074706274
6,11,11.552993074706274
6,12,11.552993074706274
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
6,0,11.552993074706274
6,1,11.552993074706274
6,2,11.552993074706274
6,3,11.552993074706274
6,4,11.552993074706274
6,5,11.552993074706274
6,6,11.552993074706274
6,7,11.552993074706274
6,8,11.552993074706274
6,9,11.552993074706274
6,10,11.552993074706274
6,11,11.552993074706274
6,12,11.552993074706274
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
6,0,11.552993074706274
6,1,11.552993074706274
6,2,11.552993074706274
6,3,11.552993074706274
6,4,11.552993074706274
6,5,11.552993074706274
6,6,11.552993074706274
6,7,11.552993074706274
6,8,11.552993074706274
6,9,11.552993074706274
6,10,11.552993074706274
6,11,11.552993074706274
6,12,11.552993074706274
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
6,0,11.552993074706274
6,1,11.552993074706274
6,2,11.552993074706274
6,3,11.552993074706274
6,4,11.552993074706274
6,5,11.552993074706274
6,6,11.552993074706274
6,7,11.552993074706274
6,8,11.552993074706274
6,9,11.552993074706274
6,10,11.552993074706274
6,11,11.552993074706274
6,12,11.552993074706274
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
6,0,11.552993074706274
6,1,11.552993074706274
6,2,11.552993074706274
6,3,11.552993074706274
6,4,11.552993074706274
6,5,11.552993074706274
6,6,11.552993074706274
6,7,11.552993074706274
6,8,11.552993074706274
6,9,11.552993074706274
6,10,11.552993074706274
6,11,11.552993074706274
6,12,11.552993074706274
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
6,0,11.552993074706274
6,1,11.552993074706274
6,2,11.552993074706274
6,3,11.552993074706274
6,4,11.552993074706274
6,5,11.552993074706274
6,6,11.552993074706274
6,7,11.552993074706274
6,8,11.552993074706274
6,9,11.552993074706274
6,10,11.552993074706274
6,11,11.552993074706274
6,12,11.552993074706274
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
6,0,11.552993074706274
6,1,11.552993074706274
6,2,11.552993074706274
6,3,11.552993074706274
6,4,11.552993074706274
6,5,11.552993074706274
6,6,11.552993074706274
6,7,11.552993074706274
6,8,11.552993074706274
6,9,11.552993074706274
6,10,11.552993074706274
6,11,11.552993074706274
6,12,11.552993074706274
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
6,0,11.552993074706274
6,1,11.552993074706274
6,2,11.552993074706274
6,3,11.552993074706274
6,4,11.552993074706274
6,5,11.552993074706274
6,6,11.552993074706274
6,7,11.552993074706274
6,8,11.552993074706274
6,9,11.552993074706274
6,10,11.552993074706274
6,11,11.552993074706274
6,12,11.552993074706274
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
6,0,11.552993074706274
6,1,11.552993074706274
6,2,11.552993074706274
6,3,11.552993074706274
6,4,11.552993074706274
6,5,11.552993074706274
6,6,11.552993074706274
6,7,11.552993074706274
6,8,11.552993074706274
6,9,11.552993074706274
6,10,11.552993074706274
6,11,11.552993074706274
6,12,11.552993074706274
6,13,11.552993074706274
6,14,11.552993074706274
6,15,11.552993074706274
6,16,11.552993074706274
6,17,11.552993074706274
6,18,11.552993074706274
6,19,11.552993074706274
6,20,11.552993074706274
6,21,11.552993074706274
6,22,11.552993074706274
6,23,11.552993074706274
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
7,0,11.541387398981866
7,1,11.541387398981866
7,2,11.541387398981866
7,3,11.541387398981866
7,4,11.541387398981866
7,5,11.541387398981866
7,6,11.541387398981866
7,7,11.541387398981866
7,8,11.541387398981866
7,9,11.541387398981866
7,10,11.541387398981866
7,11,11.541387398981866
7,12,11.541387398981866
7,13,11.541387398981866
7,14,11.541387398981866
7,15,11.541387398981866
7,16,11.541387398981866
7,17,11.541387398981866
7,18,11.541387398981866
7,19,11.541387398981866
7,20,11.541387398981866
7,21,11.541387398981866
7,22,11.541387398981866
7,23,11.541387398981866
8,0,11.52978172325746
8,1,11.52978172325746
8,2,11.52978172325746
8,3,11.52978172325746
8,4,11.52978172325746
8,5,11.52978172325746
8,6,11.52978172325746
8,7,11.52978172325746
8,8,11.52978172325746
8,9,11.52978172325746
8,10,11.52978172325746
8,11,11.52978172325746
8,12,11.52978172325746
8,13,11.52978172325746
8,14,11.52978172325746
8,15,11.52978172325746
8,16,11.52978172325746
8,17,11.52978172325746
8,18,11.52978172325746
8,19,11.52978172325746
8,20,11.52978172325746
8,21,11.52978172325746
8,22,11.52978172325746
8,23,11.52978172325746
8,0,11.52978172325746
8,1,11.52978172325746
8,2,11.52978172325746
8,3,11.52978172325746
8,4,11.52978172325746
8,5,11.52978172325746
8,6,11.52978172325746
8,7,11.52978172325746
8,8,11.52978172325746
8,9,11.52978172325746
8,10,11.52978172325746
8,11,11.52978172325746
8,12,11.52978172325746
8,13,11.52978172325746
8,14,11.52978172325746
8,15,11.52978172325746
8,16,11.52978172325746
8,17,11.52978172325746
8,18,11.52978172325746
8,19,11.52978172325746
8,20,11.52978172325746
8,21,11.52978172325746
8,22,11.52978172325746
8,23,11.52978172325746
8,0,11.52978172325746
8,1,11.52978172325746
8,2,11.52978172325746
8,3,11.52978172325746
8,4,11.52978172325746
8,5,11.52978172325746
8,6,11.52978172325746
8,7,11.52978172325746
8,8,11.52978172325746
8,9,11.52978172325746
8,10,11.52978172325746
8,11,11.52978172325746
8,12,11.52978172325746
8,13,11.52978172325746
8,14,11.52978172325746
8,15,11.52978172325746
8,16,11.52978172325746
8,17,11.52978172325746
8,18,11.52978172325746
8,19,11.52978172325746
8,20,11.52978172325746
8,21,11.52978172325746
8,22,11.52978172325746
8,23,11.52978172325746
8,0,11.52978172325746
8,1,11.52978172325746
8,2,11.52978172325746
8,3,11.52978172325746
8,4,11.52978172325746
8,5,11.52978172325746
8,6,11.52978172325746
8,7,11.52978172325746
8,8,11.52978172325746
8,9,11.52978172325746
8,10,11.52978172325746
8,11,11.52978172325746
8,12,11.52978172325746
8,13,11.52978172325746
8,14,11.52978172325746
8,15,11.52978172325746
8,16,11.52978172325746
8,17,11.52978172325746
8,18,11.52978172325746
8,19,11.52978172325746
8,20,11.52978172325746
8,21,11.52978172325746
8,22,11.52978172325746
8,23,11.52978172325746
8,0,11.52978172325746
8,1,11.52978172325746
8,2,11.52978172325746
8,3,11.52978172325746
8,4,11.52978172325746
8,5,11.52978172325746
8,6,11.52978172325746
8,7,11.52978172325746
8,8,11.52978172325746
8,9,11.52978172325746
8,10,11.52978172325746
8,11,11.52978172325746
8,12,11.52978172325746
8,13,11.52978172325746
8,14,11.52978172325746
8,15,11.52978172325746
8,16,11.52978172325746
8,17,11.52978172325746
8,18,11.52978172325746
8,19,11.52978172325746
8,20,11.52978172325746
8,21,11.52978172325746
8,22,11.52978172325746
8,23,11.52978172325746
8,0,11.52978172325746
8,1,11.52978172325746
8,2,11.52978172325746
8,3,11.52978172325746
8,4,11.52978172325746
8,5,11.52978172325746
8,6,11.52978172325746
8,7,11.52978172325746
8,8,11.52978172325746
8,9,11.52978172325746
8,10,11.52978172325746
8,11,11.52978172325746
8,12,11.52978172325746
8,13,11.52978172325746
8,14,11.52978172325746
8,15,11.52978172325746
8,16,11.52978172325746
8,17,11.52978172325746
8,18,11.52978172325746
8,19,11.52978172325746
8,20,11.52978172325746
8,21,11.52978172325746
8,22,11.52978172325746
8,23,11.52978172325746
8,0,11.52978172325746
8,1,11.52978172325746
