cnt,yr,Predicted Y
202,0,0.5112173875992074
187,0,0.500859782293972
179,0,0.4953357261311797
115,0,0.4511432768288414
90,0,0.4338806013201155
87,0,0.43180908025906845
34,0,0.39521220818056957
11,0,0.3793305467125418
12,0,0.3800210537328908
20,0,0.3855451098956831
51,0,0.4069508275265032
107,0,0.44561922066604914
206,0,0.5139794156806037
332,0,0.6009833002445821
346,0,0.6106503985294686
443,0,0.6776295795033249
442,0,0.676939072482976
443,0,0.6776295795033249
403,0,0.6500092986893635
455,0,0.6859156637475134
421,0,0.6624384250556462
382,0,0.6355086512620338
317,0,0.5906256949393466
213,0,0.5188129648230468
183,0,0.49809775421257585
114,0,0.4504527698084924
78,0,0.4255945170759271
32,0,0.3938311941398715
15,0,0.38209257479393793
6,0,0.3758780116107966
2,0,0.37311598352940045
9,0,0.3779495326718437
22,0,0.38692612393638115
94,0,0.43664262940151166
261,0,0.5519573017998005
447,0,0.6803916075847212
187,0,0.500859782293972
150,0,0.47531102254105767
150,0,0.47531102254105767
170,0,0.48912116294803837
164,0,0.48497812082594416
158,0,0.48083507870384995
202,0,0.5112173875992074
275,0,0.5616244000846871
604,0,0.7888012097795196
591,0,0.7798246185149822
396,0,0.6451757495469204
305,0,0.5823396106951582
242,0,0.5388376684131689
145,0,0.47185848743931247
81,0,0.42766603813697424
30,0,0.39245018009917343
13,0,0.38071156075323986
11,0,0.3793305467125418
2,0,0.37311598352940045
8,0,0.37725902565149466
21,0,0.38623561691603214
124,0,0.45735784001198276
347,0,0.6113409055498176
456,0,0.6866061707678625
246,0,0.5415996964945651
157,0,0.4801445716835009
167,0,0.4870496418869913
202,0,0.5112173875992074
189,0,0.50224079633467
160,0,0.482216092744548
166,0,0.48635913486664223
261,0,0.5519573017998005
579,0,0.7715385342707938
504,0,0.7197505077446161
299,0,0.5781965685730639
296,0,0.5761250475120168
195,0,0.5063838384567643
134,0,0.4642629102154731
81,0,0.42766603813697424
36,0,0.39659322222126764
28,0,0.39106916605847536
16,0,0.38278308181428694
5,0,0.3751875045904476
5,0,0.3751875045904476
22,0,0.38692612393638115
116,0,0.4518337838491905
336,0,0.6037453283259782
540,0,0.7446087604771814
221,0,0.5243370209858391
126,0,0.45873885405268083
170,0,0.48912116294803837
243,0,0.5395281754335179
231,0,0.5312420911893295
188,0,0.501550289314321
189,0,0.50224079633467
328,0,0.5982212721631859
570,0,0.7653239710876525
588,0,0.7777530974539351
401,0,0.6486282846486655
333,0,0.6016738072649311
221,0,0.5243370209858391
183,0,0.49809775421257585
129,0,0.4608103751137279
54,0,0.40902234858755027
32,0,0.3938311941398715
8,0,0.37725902565149466
9,0,0.3779495326718437
6,0,0.3758780116107966
25,0,0.3889976449974283
123,0,0.4566673329916337
320,0,0.5926972160003936
555,0,0.7549663657824169
260,0,0.5512667947794515
132,0,0.46288189617477504
169,0,0.4884306559276893
233,0,0.5326231052300276
232,0,0.5319325982096785
163,0,0.48428761380559515
240,0,0.5374566543724708
323,0,0.5947687370614407
594,0,0.7818961395760293
586,0,0.776372083413237
455,0,0.6859156637475134
340,0,0.6065073564073744
323,0,0.5947687370614407
207,0,0.5146699227009527
126,0,0.45873885405268083
68,0,0.41868944687243675
31,0,0.3931406871195225
13,0,0.38071156075323986
11,0,0.3793305467125418
6,0,0.3758780116107966
30,0,0.39245018009917343
108,0,0.4463097276863982
243,0,0.5395281754335179
492,0,0.7114644235004277
260,0,0.5512667947794515
170,0,0.48912116294803837
214,0,0.519503471843396
263,0,0.5533383158404986
292,0,0.5733630194306206
303,0,0.58095859665446
381,0,0.6348181442416848
427,0,0.6665814671777404
461,0,0.6900587058696076
422,0,0.6631289320759952
318,0,0.5913162019596956
269,0,0.5574813579625928
218,0,0.5222654999247921
222,0,0.5250275280061882
140,0,0.4684059523375673
115,0,0.4511432768288414
78,0,0.4255945170759271
52,0,0.4076413345468522
26,0,0.3896881520177773
11,0,0.3793305467125418
14,0,0.38140206777358887
32,0,0.3938311941398715
45,0,0.402807785404409
132,0,0.46288189617477504
179,0,0.4953357261311797
271,0,0.5588623720032909
357,0,0.618245975753308
374,0,0.6299845950992415
404,0,0.6506998057097126
392,0,0.6424137214655241
331,0,0.600292793224233
398,0,0.6465567635876184
349,0,0.6127219195905157
383,0,0.6361991582823829
305,0,0.5823396106951582
284,0,0.5678389632678283
232,0,0.5319325982096785
201,0,0.5105268805788584
154,0,0.4780730506224538
144,0,0.47116798041896346
78,0,0.4255945170759271
69,0,0.4193799538927858
33,0,0.39452170116022056
5,0,0.3751875045904476
1,0,0.37242547650905145
3,0,0.3738064905497495
25,0,0.3889976449974283
92,0,0.43526161536081365
181,0,0.4967167401718777
264,0,0.5540288228608476
390,0,0.6410327074248261
404,0,0.6506998057097126
421,0,0.6624384250556462
375,0,0.6306751021195907
376,0,0.6313656091399396
414,0,0.6576048759132029
358,0,0.618936482773657
181,0,0.4967167401718777
183,0,0.49809775421257585
176,0,0.4932642050701326
167,0,0.4870496418869913
162,0,0.4835971067852461
147,0,0.47323950148001054
140,0,0.4684059523375673
119,0,0.45390530491023756
63,0,0.4152369117706916
26,0,0.3896881520177773
12,0,0.3800210537328908
4,0,0.3744969975700985
16,0,0.38278308181428694
36,0,0.39659322222126764
86,0,0.4311185732387194
238,0,0.5360756403317728
280,0,0.5650769351864322
349,0,0.6127219195905157
447,0,0.6803916075847212
423,0,0.6638194390963443
408,0,0.6534618337911087
408,0,0.6534618337911087
452,0,0.6838441426864663
436,0,0.6727960303608818
418,0,0.6603669039945991
375,0,0.6306751021195907
386,0,0.63827067934343
457,0,0.6872966777882115
326,0,0.5968402581224879
138,0,0.46702493829686925
55,0,0.40971285560789933
39,0,0.39866474328231477
13,0,0.38071156075323986
8,0,0.37725902565149466
5,0,0.3751875045904476
20,0,0.3855451098956831
94,0,0.43664262940151166
270,0,0.5581718649829419
432,0,0.6700340022794856
227,0,0.5284800631079334
139,0,0.46771544531721826
172,0,0.49050217698873644
201,0,0.5105268805788584
203,0,0.5119078946195565
178,0,0.49464521911083065
162,0,0.4835971067852461
281,0,0.5657674422067813
545,0,0.7480612955789265
496,0,0.7142264515818239
368,0,0.6258415529771473
284,0,0.5678389632678283
245,0,0.540909189474216
155,0,0.4787635576428029
73,0,0.42214198197418196
37,0,0.3972837292416167
15,0,0.38209257479393793
5,0,0.3751875045904476
6,0,0.3758780116107966
6,0,0.3758780116107966
35,0,0.39590271520091863
121,0,0.45528631895093563
312,0,0.5871731598376013
428,0,0.6672719741980895
189,0,0.50224079633467
43,0,0.4014267713637109
127,0,0.45942936107302984
152,0,0.47669203658175574
140,0,0.4684059523375673
163,0,0.48428761380559515
185,0,0.49947876825327386
275,0,0.5616244000846871
596,0,0.7832771536167273
563,0,0.7604904219452092
394,0,0.6437947355062222
312,0,0.5871731598376013
241,0,0.5381471613928199
186,0,0.5001692752736229
98,0,0.4394046574829078
35,0,0.39590271520091863
16,0,0.38278308181428694
8,0,0.37725902565149466
4,0,0.3744969975700985
4,0,0.3744969975700985
32,0,0.3938311941398715
118,0,0.45321479788988855
292,0,0.5733630194306206
443,0,0.6776295795033249
179,0,0.4953357261311797
101,0,0.44147617854395493
142,0,0.4697869663782654
171,0,0.48981166996838743
155,0,0.4787635576428029
160,0,0.482216092744548
166,0,0.48635913486664223
265,0,0.5547193298811968
569,0,0.7646334640673034
562,0,0.7597999149248602
365,0,0.6237700319161003
285,0,0.5685294702881774
209,0,0.5160509367416507
182,0,0.4974072471922268
129,0,0.4608103751137279
47,0,0.40418879944510705
34,0,0.39521220818056957
22,0,0.38692612393638115
6,0,0.3758780116107966
11,0,0.3793305467125418
27,0,0.39037865903812635
102,0,0.44216668556430394
332,0,0.6009833002445821
457,0,0.6872966777882115
241,0,0.5381471613928199
138,0,0.46702493829686925
165,0,0.48566862784629317
213,0,0.5188129648230468
229,0,0.5298610771486314
216,0,0.520884485884094
141,0,0.46909645935791633
132,0,0.46288189617477504
167,0,0.4870496418869913
316,0,0.5899351879189976
270,0,0.5581718649829419
250,0,0.5443617245759612
204,0,0.5125984016399056
169,0,0.4884306559276893
151,0,0.47600152956140673
121,0,0.45528631895093563
53,0,0.40833184156720126
55,0,0.40971285560789933
30,0,0.39245018009917343
6,0,0.3758780116107966
15,0,0.38209257479393793
38,0,0.3979742362619657
71,0,0.4207609679334839
182,0,0.4974072471922268
247,0,0.5422902035149141
264,0,0.5540288228608476
290,0,0.5719820053899226
366,0,0.6244605389364493
416,0,0.658985889953901
373,0,0.6292940880788925
402,0,0.6493187916690145
416,0,0.658985889953901
401,0,0.6486282846486655
378,0,0.6327466231806377
306,0,0.5830301177155072
314,0,0.5885541738782994
238,0,0.5360756403317728
214,0,0.519503471843396
140,0,0.4684059523375673
154,0,0.4780730506224538
113,0,0.44976226278814335
96,0,0.4380236434422098
25,0,0.3889976449974283
5,0,0.3751875045904476
17,0,0.383473588834636
25,0,0.3889976449974283
65,0,0.4166179258113897
92,0,0.43526161536081365
169,0,0.4884306559276893
268,0,0.5567908509422438
287,0,0.5699104843288755
377,0,0.6320561161602887
367,0,0.6251510459567984
349,0,0.6127219195905157
361,0,0.6210080038347041
372,0,0.6286035810585435
363,0,0.6223890178754021
363,0,0.6223890178754021
303,0,0.58095859665446
268,0,0.5567908509422438
227,0,0.5284800631079334
143,0,0.4704774733986144
72,0,0.4214514749538329
35,0,0.39590271520091863
10,0,0.37864003969219273
12,0,0.3800210537328908
10,0,0.37864003969219273
4,0,0.3744969975700985
26,0,0.3896881520177773
121,0,0.45528631895093563
317,0,0.5906256949393466
420,0,0.6617479180352972
208,0,0.5153604297213017
117,0,0.4525242908695395
128,0,0.4601198680933789
148,0,0.4739300085003596
141,0,0.46909645935791633
134,0,0.4642629102154731
146,0,0.47254899445966153
239,0,0.5367661473521218
514,0,0.7266555779481065
472,0,0.697654283093447
373,0,0.6292940880788925
236,0,0.5346946262910747
130,0,0.461500882134077
90,0,0.4338806013201155
55,0,0.40971285560789933
22,0,0.38692612393638115
14,0,0.38140206777358887
9,0,0.3779495326718437
8,0,0.37725902565149466
6,0,0.3758780116107966
25,0,0.3889976449974283
115,0,0.4511432768288414
330,0,0.599602286203884
417,0,0.6596763969742501
176,0,0.4932642050701326
123,0,0.4566673329916337
125,0,0.45804834703233177
163,0,0.48428761380559515
136,0,0.4656439242561712
124,0,0.45735784001198276
148,0,0.4739300085003596
202,0,0.5112173875992074
428,0,0.6672719741980895
511,0,0.7245840568870594
337,0,0.6044358353463273
308,0,0.5844111317562053
258,0,0.5498857807387535
194,0,0.5056933314364151
79,0,0.42628502409627617
46,0,0.403498292424758
12,0,0.3800210537328908
5,0,0.3751875045904476
4,0,0.3744969975700985
5,0,0.3751875045904476
26,0,0.3896881520177773
121,0,0.45528631895093563
313,0,0.5878636668579504
449,0,0.6817726216254192
186,0,0.5001692752736229
113,0,0.44976226278814335
165,0,0.48566862784629317
174,0,0.4918831910294345
158,0,0.48083507870384995
116,0,0.4518337838491905
46,0,0.403498292424758
141,0,0.46909645935791633
488,0,0.7087023954190316
463,0,0.6914397199103057
419,0,0.6610574110149481
342,0,0.6078883704480724
250,0,0.5443617245759612
184,0,0.49878826123292486
116,0,0.4518337838491905
46,0,0.403498292424758
25,0,0.3889976449974283
10,0,0.37864003969219273
6,0,0.3758780116107966
6,0,0.3758780116107966
28,0,0.39106916605847536
130,0,0.461500882134077
334,0,0.6023643142852801
486,0,0.7073213813783334
224,0,0.5264085420468863
127,0,0.45942936107302984
148,0,0.4739300085003596
223,0,0.5257180350265372
177,0,0.4939547120904816
178,0,0.49464521911083065
180,0,0.4960262331515287
274,0,0.560933893064338
595,0,0.7825866465963783
578,0,0.7708480272504448
400,0,0.6479377776283164
348,0,0.6120314125701667
261,0,0.5519573017998005
176,0,0.4932642050701326
124,0,0.45735784001198276
80,0,0.42697553111662523
20,0,0.3855451098956831
38,0,0.3979742362619657
7,0,0.37656851863114565
10,0,0.37864003969219273
23,0,0.3876166309567302
120,0,0.4545958119305866
274,0,0.560933893064338
564,0,0.7611809289655582
207,0,0.5146699227009527
166,0,0.48635913486664223
210,0,0.5167414437619997
238,0,0.5360756403317728
247,0,0.5422902035149141
265,0,0.5547193298811968
237,0,0.5353851333114237
361,0,0.6210080038347041
587,0,0.777062590433586
496,0,0.7142264515818239
394,0,0.6437947355062222
343,0,0.6085788774684214
261,0,0.5519573017998005
223,0,0.5257180350265372
167,0,0.4870496418869913
110,0,0.4476907417270963
75,0,0.42352299601488
58,0,0.4117843766689464
26,0,0.3896881520177773
16,0,0.38278308181428694
10,0,0.37864003969219273
37,0,0.3972837292416167
52,0,0.4076413345468522
127,0,0.45942936107302984
222,0,0.5250275280061882
322,0,0.5940782300410917
396,0,0.6451757495469204
463,0,0.6914397199103057
497,0,0.7149169586021729
433,0,0.6707245092998346
428,0,0.6672719741980895
425,0,0.6652004531370423
475,0,0.699725804154494
428,0,0.6672719741980895
406,0,0.6520808197504107
296,0,0.5761250475120168
252,0,0.5457427386166592
201,0,0.5105268805788584
168,0,0.4877401489073403
125,0,0.45804834703233177
102,0,0.44216668556430394
94,0,0.43664262940151166
47,0,0.40418879944510705
10,0,0.37864003969219273
12,0,0.3800210537328908
21,0,0.38623561691603214
50,0,0.4062603205061541
118,0,0.45321479788988855
184,0,0.49878826123292486
304,0,0.581649103674809
391,0,0.6417232144451752
420,0,0.6617479180352972
472,0,0.697654283093447
430,0,0.6686529882387875
324,0,0.5954592440817899
317,0,0.5906256949393466
369,0,0.6265320599974964
390,0,0.6410327074248261
379,0,0.6334371302009867
262,0,0.5526478088201496
207,0,0.5146699227009527
181,0,0.4967167401718777
93,0,0.43595212238116265
51,0,0.4069508275265032
25,0,0.3889976449974283
10,0,0.37864003969219273
7,0,0.37656851863114565
4,0,0.3744969975700985
17,0,0.383473588834636
105,0,0.4442382066253511
277,0,0.5630054141253851
347,0,0.6113409055498176
203,0,0.5119078946195565
130,0,0.461500882134077
141,0,0.46909645935791633
165,0,0.48566862784629317
152,0,0.47669203658175574
138,0,0.46702493829686925
164,0,0.48497812082594416
265,0,0.5547193298811968
545,0,0.7480612955789265
558,0,0.757037886843464
398,0,0.6465567635876184
323,0,0.5947687370614407
202,0,0.5112173875992074
140,0,0.4684059523375673
91,0,0.4345711083404646
51,0,0.4069508275265032
13,0,0.38071156075323986
13,0,0.38071156075323986
3,0,0.3738064905497495
5,0,0.3751875045904476
19,0,0.3848546028753341
134,0,0.4642629102154731
315,0,0.5892446808986485
412,0,0.6562238618725049
199,0,0.5091458665381604
141,0,0.46909645935791633
127,0,0.45942936107302984
153,0,0.47738254360210475
172,0,0.49050217698873644
152,0,0.47669203658175574
158,0,0.48083507870384995
277,0,0.5630054141253851
513,0,0.7259650709277574
530,0,0.7377036902736911
388,0,0.6396516933841281
277,0,0.5630054141253851
241,0,0.5381471613928199
156,0,0.4794540646631519
92,0,0.43526161536081365
40,0,0.3993552503026638
11,0,0.3793305467125418
9,0,0.3779495326718437
6,0,0.3758780116107966
4,0,0.3744969975700985
23,0,0.3876166309567302
116,0,0.4518337838491905
303,0,0.58095859665446
438,0,0.6741770444015798
209,0,0.5160509367416507
110,0,0.4476907417270963
142,0,0.4697869663782654
149,0,0.4746205155207086
120,0,0.4545958119305866
127,0,0.45942936107302984
138,0,0.46702493829686925
234,0,0.5333136122503767
455,0,0.6859156637475134
497,0,0.7149169586021729
382,0,0.6355086512620338
309,0,0.5851016387765543
242,0,0.5388376684131689
169,0,0.4884306559276893
99,0,0.44009516450325686
42,0,0.40073626434336185
21,0,0.38623561691603214
6,0,0.3758780116107966
6,0,0.3758780116107966
4,0,0.3744969975700985
18,0,0.384164095854985
117,0,0.4525242908695395
274,0,0.560933893064338
381,0,0.6348181442416848
200,0,0.5098363735585094
78,0,0.4255945170759271
106,0,0.4449287136457001
135,0,0.4649534172358221
102,0,0.44216668556430394
147,0,0.47323950148001054
133,0,0.46357240319512405
210,0,0.5167414437619997
414,0,0.6576048759132029
382,0,0.6355086512620338
284,0,0.5678389632678283
237,0,0.5353851333114237
225,0,0.5270990490672354
149,0,0.4746205155207086
113,0,0.44976226278814335
60,0,0.4131653907096445
24,0,0.3883071379770792
14,0,0.38140206777358887
7,0,0.37656851863114565
13,0,0.38071156075323986
19,0,0.3848546028753341
96,0,0.4380236434422098
252,0,0.5457427386166592
322,0,0.5940782300410917
208,0,0.5153604297213017
115,0,0.4511432768288414
109,0,0.4470002347067472
115,0,0.4511432768288414
123,0,0.4566673329916337
101,0,0.44147617854395493
133,0,0.46357240319512405
182,0,0.4974072471922268
306,0,0.5830301177155072
284,0,0.5678389632678283
250,0,0.5443617245759612
212,0,0.5181224578026978
190,0,0.5029313033550191
149,0,0.4746205155207086
103,0,0.442857192584653
101,0,0.44147617854395493
70,0,0.4200704609131348
61,0,0.41385589772999354
22,0,0.38692612393638115
9,0,0.3779495326718437
7,0,0.37656851863114565
25,0,0.3889976449974283
45,0,0.402807785404409
109,0,0.4470002347067472
132,0,0.46288189617477504
198,0,0.5084553595178114
216,0,0.520884485884094
235,0,0.5340041192707257
245,0,0.540909189474216
236,0,0.5346946262910747
215,0,0.520193978863745
221,0,0.5243370209858391
197,0,0.5077648524974623
196,0,0.5070743454771133
217,0,0.5215749929044431
145,0,0.47185848743931247
154,0,0.4780730506224538
125,0,0.45804834703233177
104,0,0.44354769960500207
119,0,0.45390530491023756
96,0,0.4380236434422098
60,0,0.4131653907096445
37,0,0.3972837292416167
6,0,0.3758780116107966
8,0,0.37725902565149466
22,0,0.38692612393638115
35,0,0.39590271520091863
104,0,0.44354769960500207
154,0,0.4780730506224538
226,0,0.5277895560875844
243,0,0.5395281754335179
246,0,0.5415996964945651
252,0,0.5457427386166592
283,0,0.5671484562474793
238,0,0.5360756403317728
249,0,0.5436712175556122
249,0,0.5436712175556122
243,0,0.5395281754335179
240,0,0.5374566543724708
195,0,0.5063838384567643
153,0,0.47738254360210475
98,0,0.4394046574829078
50,0,0.4062603205061541
34,0,0.39521220818056957
12,0,0.3800210537328908
6,0,0.3758780116107966
4,0,0.3744969975700985
6,0,0.3758780116107966
24,0,0.3883071379770792
107,0,0.44561922066604914
277,0,0.5630054141253851
387,0,0.638961186363779
135,0,0.4649534172358221
84,0,0.42973755919802137
107,0,0.44561922066604914
67,0,0.41799893985208775
78,0,0.4255945170759271
90,0,0.4338806013201155
112,0,0.44907175576779435
198,0,0.5084553595178114
485,0,0.7066308743579844
533,0,0.7397752113347382
386,0,0.63827067934343
302,0,0.580268089634111
194,0,0.5056933314364151
125,0,0.45804834703233177
87,0,0.43180908025906845
28,0,0.39106916605847536
12,0,0.3800210537328908
7,0,0.37656851863114565
4,0,0.3744969975700985
6,0,0.3758780116107966
27,0,0.39037865903812635
110,0,0.4476907417270963
318,0,0.5913162019596956
424,0,0.6645099461166932
187,0,0.500859782293972
138,0,0.46702493829686925
151,0,0.47600152956140673
147,0,0.47323950148001054
182,0,0.4974072471922268
147,0,0.47323950148001054
163,0,0.48428761380559515
254,0,0.5471237526573574
537,0,0.7425372394161343
546,0,0.7487518025992757
398,0,0.6465567635876184
290,0,0.5719820053899226
267,0,0.5561003439218948
158,0,0.48083507870384995
89,0,0.4331900942997665
45,0,0.402807785404409
10,0,0.37864003969219273
6,0,0.3758780116107966
4,0,0.3744969975700985
4,0,0.3744969975700985
18,0,0.384164095854985
123,0,0.4566673329916337
347,0,0.6113409055498176
433,0,0.6707245092998346
216,0,0.520884485884094
114,0,0.4504527698084924
136,0,0.4656439242561712
169,0,0.4884306559276893
180,0,0.4960262331515287
127,0,0.45942936107302984
140,0,0.4684059523375673
268,0,0.5567908509422438
572,0,0.7667049851283505
541,0,0.7452992674975305
375,0,0.6306751021195907
294,0,0.5747440334713187
245,0,0.540909189474216
180,0,0.4960262331515287
109,0,0.4470002347067472
45,0,0.402807785404409
29,0,0.3917596730788244
7,0,0.37656851863114565
5,0,0.3751875045904476
6,0,0.3758780116107966
27,0,0.39037865903812635
116,0,0.4518337838491905
305,0,0.5823396106951582
456,0,0.6866061707678625
210,0,0.5167414437619997
116,0,0.4518337838491905
154,0,0.4780730506224538
186,0,0.5001692752736229
152,0,0.47669203658175574
138,0,0.46702493829686925
146,0,0.47254899445966153
256,0,0.5485047666980554
468,0,0.6948922550120509
483,0,0.7052498603172863
322,0,0.5940782300410917
270,0,0.5581718649829419
196,0,0.5070743454771133
174,0,0.4918831910294345
123,0,0.4566673329916337
57,0,0.4110938696485974
34,0,0.39521220818056957
13,0,0.38071156075323986
11,0,0.3793305467125418
6,0,0.3758780116107966
27,0,0.39037865903812635
90,0,0.4338806013201155
254,0,0.5471237526573574
384,0,0.6368896653027318
179,0,0.4953357261311797
106,0,0.4449287136457001
161,0,0.482906599764897
135,0,0.4649534172358221
156,0,0.4794540646631519
148,0,0.4739300085003596
169,0,0.4884306559276893
233,0,0.5326231052300276
421,0,0.6624384250556462
362,0,0.6216985108550531
241,0,0.5381471613928199
206,0,0.5139794156806037
163,0,0.48428761380559515
174,0,0.4918831910294345
116,0,0.4518337838491905
133,0,0.46357240319512405
90,0,0.4338806013201155
42,0,0.40073626434336185
43,0,0.4014267713637109
10,0,0.37864003969219273
13,0,0.38071156075323986
24,0,0.3883071379770792
42,0,0.40073626434336185
114,0,0.4504527698084924
174,0,0.4918831910294345
261,0,0.5519573017998005
317,0,0.5906256949393466
341,0,0.6071978634277234
308,0,0.5844111317562053
305,0,0.5823396106951582
302,0,0.580268089634111
302,0,0.580268089634111
302,0,0.580268089634111
299,0,0.5781965685730639
256,0,0.5485047666980554
206,0,0.5139794156806037
205,0,0.5132889086602546
209,0,0.5160509367416507
177,0,0.4939547120904816
113,0,0.44976226278814335
79,0,0.42628502409627617
67,0,0.41799893985208775
50,0,0.4062603205061541
13,0,0.38071156075323986
8,0,0.37725902565149466
13,0,0.38071156075323986
45,0,0.402807785404409
142,0,0.4697869663782654
183,0,0.49809775421257585
254,0,0.5471237526573574
275,0,0.5616244000846871
338,0,0.6051263423666763
294,0,0.5747440334713187
326,0,0.5968402581224879
293,0,0.5740535264509696
306,0,0.5830301177155072
320,0,0.5926972160003936
304,0,0.581649103674809
274,0,0.560933893064338
275,0,0.5616244000846871
164,0,0.48497812082594416
96,0,0.4380236434422098
70,0,0.4200704609131348
29,0,0.3917596730788244
17,0,0.383473588834636
11,0,0.3793305467125418
4,0,0.3744969975700985
4,0,0.3744969975700985
26,0,0.3896881520177773
100,0,0.4407856715236059
282,0,0.5664579492271303
382,0,0.6355086512620338
166,0,0.48635913486664223
97,0,0.4387141504625588
119,0,0.45390530491023756
168,0,0.4877401489073403
150,0,0.47531102254105767
123,0,0.4566673329916337
129,0,0.4608103751137279
231,0,0.5312420911893295
514,0,0.7266555779481065
543,0,0.7466802815382285
413,0,0.6569143688928539
305,0,0.5823396106951582
220,0,0.5236465139654901
137,0,0.4663344312765202
96,0,0.4380236434422098
29,0,0.3917596730788244
12,0,0.3800210537328908
8,0,0.37725902565149466
5,0,0.3751875045904476
10,0,0.37864003969219273
21,0,0.38623561691603214
117,0,0.4525242908695395
335,0,0.6030548213056292
435,0,0.6721055233405326
213,0,0.5188129648230468
140,0,0.4684059523375673
128,0,0.4601198680933789
157,0,0.4801445716835009
203,0,0.5119078946195565
159,0,0.481525585724199
168,0,0.4877401489073403
274,0,0.560933893064338
556,0,0.7556568728027659
556,0,0.7556568728027659
454,0,0.6852251567271643
288,0,0.5706009913492245
254,0,0.5471237526573574
191,0,0.5036218103753681
132,0,0.46288189617477504
43,0,0.4014267713637109
16,0,0.38278308181428694
11,0,0.3793305467125418
4,0,0.3744969975700985
7,0,0.37656851863114565
24,0,0.3883071379770792
110,0,0.4476907417270963
271,0,0.5588623720032909
437,0,0.6734865373812308
195,0,0.5063838384567643
68,0,0.41868944687243675
122,0,0.4559768259712847
161,0,0.482906599764897
144,0,0.47116798041896346
147,0,0.47323950148001054
118,0,0.45321479788988855
150,0,0.47531102254105767
425,0,0.6652004531370423
492,0,0.7114644235004277
321,0,0.5933877230207427
87,0,0.43180908025906845
88,0,0.4324995872794175
77,0,0.4249040100555781
56,0,0.41040336262824834
17,0,0.383473588834636
17,0,0.383473588834636
7,0,0.37656851863114565
3,0,0.3738064905497495
7,0,0.37656851863114565
20,0,0.3855451098956831
97,0,0.4387141504625588
282,0,0.5664579492271303
398,0,0.6465567635876184
187,0,0.500859782293972
113,0,0.44976226278814335
149,0,0.4746205155207086
205,0,0.5132889086602546
205,0,0.5132889086602546
167,0,0.4870496418869913
165,0,0.48566862784629317
290,0,0.5719820053899226
555,0,0.7549663657824169
523,0,0.7328701411312478
366,0,0.6244605389364493
286,0,0.5692199773085265
211,0,0.5174319507823488
174,0,0.4918831910294345
132,0,0.46288189617477504
54,0,0.40902234858755027
19,0,0.3848546028753341
19,0,0.3848546028753341
6,0,0.3758780116107966
7,0,0.37656851863114565
16,0,0.38278308181428694
101,0,0.44147617854395493
270,0,0.5581718649829419
454,0,0.6852251567271643
226,0,0.5277895560875844
163,0,0.48428761380559515
147,0,0.47323950148001054
216,0,0.520884485884094
204,0,0.5125984016399056
245,0,0.540909189474216
210,0,0.5167414437619997
330,0,0.599602286203884
550,0,0.7515138306806717
466,0,0.6935112409713529
372,0,0.6286035810585435
291,0,0.5726725124102716
173,0,0.49119268400908545
188,0,0.501550289314321
139,0,0.46771544531721826
133,0,0.46357240319512405
67,0,0.41799893985208775
53,0,0.40833184156720126
42,0,0.40073626434336185
10,0,0.37864003969219273
6,0,0.3758780116107966
27,0,0.39037865903812635
63,0,0.4152369117706916
121,0,0.45528631895093563
215,0,0.520193978863745
290,0,0.5719820053899226
349,0,0.6127219195905157
382,0,0.6355086512620338
441,0,0.6762485654626269
380,0,0.6341276372213358
362,0,0.6216985108550531
343,0,0.6085788774684214
149,0,0.4746205155207086
211,0,0.5174319507823488
171,0,0.48981166996838743
137,0,0.4663344312765202
114,0,0.4504527698084924
120,0,0.4545958119305866
108,0,0.4463097276863982
80,0,0.42697553111662523
73,0,0.42214198197418196
66,0,0.4173084328317387
32,0,0.3938311941398715
6,0,0.3758780116107966
5,0,0.3751875045904476
13,0,0.38071156075323986
39,0,0.39866474328231477
89,0,0.4331900942997665
184,0,0.49878826123292486
266,0,0.5554098369015458
269,0,0.5574813579625928
370,0,0.6272225670178454
324,0,0.5954592440817899
322,0,0.5940782300410917
326,0,0.5968402581224879
193,0,0.5050028244160661
194,0,0.5056933314364151
229,0,0.5298610771486314
228,0,0.5291705701282824
183,0,0.49809775421257585
136,0,0.4656439242561712
103,0,0.442857192584653
55,0,0.40971285560789933
30,0,0.39245018009917343
12,0,0.3800210537328908
7,0,0.37656851863114565
1,0,0.37242547650905145
10,0,0.37864003969219273
15,0,0.38209257479393793
95,0,0.4373331364218607
267,0,0.5561003439218948
349,0,0.6127219195905157
183,0,0.49809775421257585
124,0,0.45735784001198276
179,0,0.4953357261311797
182,0,0.4974072471922268
151,0,0.47600152956140673
150,0,0.47531102254105767
126,0,0.45873885405268083
282,0,0.5664579492271303
527,0,0.735632169212644
529,0,0.737013183253342
416,0,0.658985889953901
286,0,0.5692199773085265
186,0,0.5001692752736229
147,0,0.47323950148001054
72,0,0.4214514749538329
35,0,0.39590271520091863
14,0,0.38140206777358887
12,0,0.3800210537328908
3,0,0.3738064905497495
7,0,0.37656851863114565
30,0,0.39245018009917343
101,0,0.44147617854395493
343,0,0.6085788774684214
392,0,0.6424137214655241
175,0,0.49257369804978357
144,0,0.47116798041896346
149,0,0.4746205155207086
185,0,0.49947876825327386
175,0,0.49257369804978357
148,0,0.4739300085003596
164,0,0.48497812082594416
285,0,0.5685294702881774
532,0,0.7390847043143891
585,0,0.7756815763928879
371,0,0.6279130740381944
292,0,0.5733630194306206
230,0,0.5305515841689805
155,0,0.4787635576428029
