weekday,cnt,Predicted Y
3,9,189.45412921581422
3,15,189.45412921581422
3,64,189.45412921581422
3,237,189.45412921581422
3,396,189.45412921581422
3,197,189.45412921581422
3,131,189.45412921581422
3,118,189.45412921581422
3,145,189.45412921581422
3,177,189.45412921581422
3,148,189.45412921581422
3,145,189.45412921581422
3,255,189.45412921581422
3,432,189.45412921581422
3,441,189.45412921581422
3,383,189.45412921581422
3,225,189.45412921581422
3,172,189.45412921581422
3,117,189.45412921581422
3,93,189.45412921581422
4,44,191.88675981526765
4,26,191.88675981526765
4,13,191.88675981526765
4,7,191.88675981526765
4,6,191.88675981526765
4,14,191.88675981526765
4,75,191.88675981526765
4,198,191.88675981526765
4,365,191.88675981526765
4,196,191.88675981526765
4,98,191.88675981526765
4,133,191.88675981526765
4,199,191.88675981526765
4,177,191.88675981526765
4,228,191.88675981526765
4,235,191.88675981526765
4,294,191.88675981526765
4,481,191.88675981526765
4,452,191.88675981526765
4,324,191.88675981526765
4,204,191.88675981526765
4,184,191.88675981526765
4,137,191.88675981526765
4,99,191.88675981526765
5,33,194.31939041472108
5,24,194.31939041472108
5,9,194.31939041472108
5,2,194.31939041472108
5,3,194.31939041472108
5,16,194.31939041472108
5,49,194.31939041472108
5,180,194.31939041472108
5,346,194.31939041472108
5,195,194.31939041472108
5,136,194.31939041472108
5,106,194.31939041472108
5,80,194.31939041472108
5,40,194.31939041472108
5,36,194.31939041472108
5,75,194.31939041472108
5,62,194.31939041472108
5,69,194.31939041472108
5,51,194.31939041472108
5,55,194.31939041472108
5,47,194.31939041472108
5,28,194.31939041472108
5,24,194.31939041472108
5,17,194.31939041472108
6,18,196.75202101417455
6,16,196.75202101417455
6,17,196.75202101417455
6,4,196.75202101417455
6,5,196.75202101417455
6,7,196.75202101417455
6,11,196.75202101417455
6,19,196.75202101417455
6,47,196.75202101417455
6,68,196.75202101417455
6,129,196.75202101417455
6,232,196.75202101417455
6,291,196.75202101417455
6,312,196.75202101417455
6,391,196.75202101417455
6,397,196.75202101417455
6,426,196.75202101417455
6,383,196.75202101417455
6,376,196.75202101417455
6,283,196.75202101417455
6,183,196.75202101417455
6,135,196.75202101417455
6,169,196.75202101417455
6,117,196.75202101417455
0,96,182.1562374174539
0,54,182.1562374174539
0,72,182.1562374174539
0,24,182.1562374174539
0,5,182.1562374174539
0,12,182.1562374174539
0,13,182.1562374174539
0,27,182.1562374174539
0,80,182.1562374174539
0,177,182.1562374174539
0,289,182.1562374174539
0,317,182.1562374174539
0,388,182.1562374174539
0,441,182.1562374174539
0,420,182.1562374174539
0,369,182.1562374174539
0,359,182.1562374174539
0,331,182.1562374174539
0,270,182.1562374174539
0,194,182.1562374174539
0,105,182.1562374174539
0,61,182.1562374174539
0,45,182.1562374174539
0,42,182.1562374174539
1,12,184.58886801690733
1,10,184.58886801690733
1,10,184.58886801690733
1,10,184.58886801690733
1,5,184.58886801690733
1,17,184.58886801690733
1,66,184.58886801690733
1,196,184.58886801690733
1,353,184.58886801690733
1,174,184.58886801690733
1,125,184.58886801690733
1,147,184.58886801690733
1,188,184.58886801690733
1,203,184.58886801690733
1,146,184.58886801690733
1,175,184.58886801690733
1,239,184.58886801690733
1,521,184.58886801690733
1,499,184.58886801690733
1,382,184.58886801690733
1,237,184.58886801690733
1,190,184.58886801690733
1,106,184.58886801690733
1,62,184.58886801690733
2,27,187.02149861636076
2,21,187.02149861636076
2,26,187.02149861636076
2,21,187.02149861636076
2,6,187.02149861636076
2,16,187.02149861636076
2,80,187.02149861636076
2,270,187.02149861636076
2,449,187.02149861636076
2,199,187.02149861636076
2,120,187.02149861636076
2,172,187.02149861636076
2,186,187.02149861636076
2,176,187.02149861636076
2,155,187.02149861636076
2,153,187.02149861636076
2,291,187.02149861636076
2,521,187.02149861636076
2,528,187.02149861636076
2,328,187.02149861636076
2,234,187.02149861636076
2,195,187.02149861636076
2,148,187.02149861636076
2,78,187.02149861636076
3,27,189.45412921581422
3,17,189.45412921581422
3,5,189.45412921581422
3,7,189.45412921581422
3,6,189.45412921581422
3,17,189.45412921581422
3,84,189.45412921581422
3,246,189.45412921581422
3,444,189.45412921581422
3,181,189.45412921581422
3,92,189.45412921581422
3,156,189.45412921581422
3,173,189.45412921581422
3,150,189.45412921581422
3,148,189.45412921581422
3,138,189.45412921581422
3,218,189.45412921581422
3,521,189.45412921581422
3,412,189.45412921581422
3,260,189.45412921581422
3,218,189.45412921581422
3,145,189.45412921581422
3,129,189.45412921581422
3,78,189.45412921581422
4,54,191.88675981526765
4,20,191.88675981526765
4,21,191.88675981526765
4,3,191.88675981526765
4,9,191.88675981526765
4,13,191.88675981526765
4,86,191.88675981526765
4,215,191.88675981526765
4,398,191.88675981526765
4,183,191.88675981526765
4,54,191.88675981526765
4,84,191.88675981526765
4,107,191.88675981526765
4,121,191.88675981526765
4,142,191.88675981526765
4,163,191.88675981526765
4,270,191.88675981526765
4,455,191.88675981526765
4,530,191.88675981526765
4,404,191.88675981526765
4,269,191.88675981526765
4,194,191.88675981526765
4,153,191.88675981526765
4,110,191.88675981526765
5,48,194.31939041472108
5,31,194.31939041472108
5,10,194.31939041472108
5,5,194.31939041472108
5,6,194.31939041472108
5,25,194.31939041472108
5,71,194.31939041472108
5,240,194.31939041472108
5,421,194.31939041472108
5,230,194.31939041472108
5,156,194.31939041472108
5,157,194.31939041472108
5,223,194.31939041472108
5,308,194.31939041472108
5,248,194.31939041472108
5,252,194.31939041472108
5,299,194.31939041472108
5,508,194.31939041472108
5,439,194.31939041472108
5,270,194.31939041472108
5,194,194.31939041472108
5,195,194.31939041472108
5,146,194.31939041472108
5,113,194.31939041472108
6,106,196.75202101417455
6,74,196.75202101417455
6,65,196.75202101417455
6,17,196.75202101417455
6,7,196.75202101417455
6,7,196.75202101417455
6,21,196.75202101417455
6,48,196.75202101417455
6,91,196.75202101417455
6,156,196.75202101417455
6,279,196.75202101417455
6,321,196.75202101417455
6,416,196.75202101417455
6,455,196.75202101417455
6,452,196.75202101417455
6,499,196.75202101417455
6,464,196.75202101417455
6,407,196.75202101417455
6,371,196.75202101417455
6,387,196.75202101417455
6,224,196.75202101417455
6,177,196.75202101417455
6,143,196.75202101417455
6,125,196.75202101417455
0,96,182.1562374174539
0,59,182.1562374174539
0,50,182.1562374174539
0,23,182.1562374174539
0,17,182.1562374174539
0,10,182.1562374174539
0,13,182.1562374174539
0,33,182.1562374174539
0,59,182.1562374174539
0,141,182.1562374174539
0,264,182.1562374174539
0,250,182.1562374174539
0,281,182.1562374174539
0,332,182.1562374174539
0,238,182.1562374174539
0,266,182.1562374174539
0,214,182.1562374174539
0,196,182.1562374174539
0,159,182.1562374174539
0,178,182.1562374174539
0,121,182.1562374174539
0,105,182.1562374174539
0,100,182.1562374174539
0,146,182.1562374174539
1,177,184.58886801690733
1,114,184.58886801690733
1,35,184.58886801690733
1,16,184.58886801690733
1,17,184.58886801690733
1,20,184.58886801690733
1,62,184.58886801690733
1,209,184.58886801690733
1,371,184.58886801690733
1,172,184.58886801690733
1,108,184.58886801690733
1,130,184.58886801690733
1,187,184.58886801690733
1,170,184.58886801690733
1,181,184.58886801690733
1,155,184.58886801690733
1,269,184.58886801690733
1,537,184.58886801690733
1,518,184.58886801690733
1,314,184.58886801690733
1,218,184.58886801690733
1,232,184.58886801690733
1,125,184.58886801690733
1,64,184.58886801690733
2,16,187.02149861636076
2,14,187.02149861636076
2,5,187.02149861636076
2,2,187.02149861636076
2,4,187.02149861636076
2,14,187.02149861636076
2,109,187.02149861636076
2,265,187.02149861636076
2,459,187.02149861636076
2,186,187.02149861636076
2,127,187.02149861636076
2,140,187.02149861636076
2,217,187.02149861636076
2,194,187.02149861636076
2,158,187.02149861636076
2,154,187.02149861636076
2,271,187.02149861636076
2,517,187.02149861636076
2,544,187.02149861636076
2,365,187.02149861636076
2,290,187.02149861636076
2,225,187.02149861636076
2,113,187.02149861636076
2,62,187.02149861636076
3,27,189.45412921581422
3,7,189.45412921581422
3,4,189.45412921581422
3,1,189.45412921581422
3,3,189.45412921581422
3,9,189.45412921581422
3,21,189.45412921581422
3,52,189.45412921581422
3,79,189.45412921581422
3,40,189.45412921581422
3,31,189.45412921581422
3,72,189.45412921581422
3,124,189.45412921581422
3,143,189.45412921581422
3,107,189.45412921581422
3,129,189.45412921581422
3,195,189.45412921581422
3,410,189.45412921581422
3,396,189.45412921581422
3,296,189.45412921581422
3,191,189.45412921581422
3,150,189.45412921581422
3,89,189.45412921581422
3,57,189.45412921581422
4,27,191.88675981526765
4,10,191.88675981526765
4,5,191.88675981526765
4,4,191.88675981526765
4,7,191.88675981526765
4,30,191.88675981526765
4,89,191.88675981526765
4,271,191.88675981526765
4,440,191.88675981526765
4,184,191.88675981526765
4,128,191.88675981526765
4,148,191.88675981526765
4,196,191.88675981526765
4,192,191.88675981526765
4,154,191.88675981526765
4,147,191.88675981526765
4,269,191.88675981526765
4,533,191.88675981526765
4,520,191.88675981526765
4,361,191.88675981526765
4,258,191.88675981526765
4,180,191.88675981526765
4,165,191.88675981526765
4,115,191.88675981526765
5,56,194.31939041472108
5,32,194.31939041472108
5,16,194.31939041472108
5,9,194.31939041472108
5,1,194.31939041472108
5,16,194.31939041472108
5,82,194.31939041472108
5,222,194.31939041472108
5,450,194.31939041472108
5,188,194.31939041472108
5,127,194.31939041472108
5,165,194.31939041472108
5,246,194.31939041472108
5,253,194.31939041472108
5,213,194.31939041472108
5,260,194.31939041472108
5,344,194.31939041472108
5,553,194.31939041472108
5,470,194.31939041472108
5,292,194.31939041472108
5,190,194.31939041472108
5,152,194.31939041472108
5,151,194.31939041472108
5,120,194.31939041472108
6,86,196.75202101417455
6,58,196.75202101417455
6,52,196.75202101417455
6,18,196.75202101417455
6,5,196.75202101417455
6,7,196.75202101417455
6,13,196.75202101417455
6,40,196.75202101417455
6,115,196.75202101417455
6,218,196.75202101417455
6,298,196.75202101417455
6,347,196.75202101417455
6,373,196.75202101417455
6,436,196.75202101417455
6,378,196.75202101417455
6,378,196.75202101417455
6,342,196.75202101417455
6,354,196.75202101417455
6,289,196.75202101417455
6,267,196.75202101417455
6,219,196.75202101417455
6,182,196.75202101417455
6,120,196.75202101417455
6,119,196.75202101417455
0,100,182.1562374174539
0,64,182.1562374174539
0,59,182.1562374174539
0,31,182.1562374174539
0,10,182.1562374174539
0,5,182.1562374174539
0,6,182.1562374174539
0,23,182.1562374174539
0,86,182.1562374174539
0,160,182.1562374174539
0,244,182.1562374174539
0,340,182.1562374174539
0,382,182.1562374174539
0,390,182.1562374174539
0,366,182.1562374174539
0,358,182.1562374174539
0,385,182.1562374174539
0,351,182.1562374174539
0,268,182.1562374174539
0,239,182.1562374174539
0,174,182.1562374174539
0,127,182.1562374174539
0,115,182.1562374174539
0,50,182.1562374174539
1,53,184.58886801690733
1,33,184.58886801690733
1,8,184.58886801690733
1,7,184.58886801690733
1,4,184.58886801690733
1,23,184.58886801690733
1,89,184.58886801690733
1,237,184.58886801690733
1,374,184.58886801690733
1,178,184.58886801690733
1,119,184.58886801690733
1,125,184.58886801690733
1,195,184.58886801690733
1,174,184.58886801690733
1,162,184.58886801690733
1,199,184.58886801690733
1,304,184.58886801690733
1,598,184.58886801690733
1,524,184.58886801690733
1,384,184.58886801690733
1,239,184.58886801690733
1,156,184.58886801690733
1,116,184.58886801690733
1,61,184.58886801690733
2,18,187.02149861636076
2,15,187.02149861636076
2,5,187.02149861636076
2,4,187.02149861636076
2,2,187.02149861636076
2,29,187.02149861636076
2,112,187.02149861636076
2,314,187.02149861636076
2,425,187.02149861636076
2,205,187.02149861636076
2,127,187.02149861636076
2,125,187.02149861636076
2,217,187.02149861636076
2,202,187.02149861636076
2,176,187.02149861636076
2,180,187.02149861636076
2,327,187.02149861636076
2,611,187.02149861636076
2,550,187.02149861636076
2,434,187.02149861636076
2,291,187.02149861636076
2,203,187.02149861636076
2,150,187.02149861636076
2,81,187.02149861636076
3,38,189.45412921581422
3,20,189.45412921581422
3,10,189.45412921581422
3,3,189.45412921581422
3,2,189.45412921581422
3,20,189.45412921581422
3,99,189.45412921581422
3,318,189.45412921581422
3,442,189.45412921581422
3,203,189.45412921581422
3,154,189.45412921581422
3,141,189.45412921581422
3,226,189.45412921581422
3,193,189.45412921581422
3,177,189.45412921581422
3,179,189.45412921581422
3,289,189.45412921581422
3,259,189.45412921581422
3,274,189.45412921581422
3,401,189.45412921581422
3,273,189.45412921581422
3,234,189.45412921581422
3,146,189.45412921581422
3,81,189.45412921581422
4,44,191.88675981526765
4,17,191.88675981526765
4,15,191.88675981526765
4,5,191.88675981526765
4,6,191.88675981526765
4,29,191.88675981526765
4,112,191.88675981526765
4,297,191.88675981526765
4,421,191.88675981526765
4,212,191.88675981526765
4,147,191.88675981526765
4,179,191.88675981526765
4,207,191.88675981526765
4,218,191.88675981526765
4,191,191.88675981526765
4,217,191.88675981526765
4,288,191.88675981526765
4,594,191.88675981526765
4,527,191.88675981526765
4,364,191.88675981526765
4,276,191.88675981526765
4,223,191.88675981526765
4,172,191.88675981526765
4,103,191.88675981526765
5,52,194.31939041472108
5,20,194.31939041472108
5,11,194.31939041472108
5,4,194.31939041472108
5,5,194.31939041472108
5,25,194.31939041472108
5,82,194.31939041472108
5,157,194.31939041472108
5,387,194.31939041472108
5,233,194.31939041472108
5,130,194.31939041472108
5,146,194.31939041472108
5,223,194.31939041472108
5,226,194.31939041472108
5,190,194.31939041472108
5,198,194.31939041472108
5,300,194.31939041472108
5,491,194.31939041472108
5,398,194.31939041472108
5,270,194.31939041472108
5,152,194.31939041472108
5,154,194.31939041472108
5,132,194.31939041472108
5,119,194.31939041472108
6,102,196.75202101417455
6,82,196.75202101417455
6,52,196.75202101417455
6,35,196.75202101417455
6,5,196.75202101417455
6,14,196.75202101417455
6,11,196.75202101417455
6,32,196.75202101417455
6,88,196.75202101417455
6,100,196.75202101417455
6,167,196.75202101417455
6,279,196.75202101417455
6,279,196.75202101417455
6,248,196.75202101417455
6,216,196.75202101417455
6,294,196.75202101417455
6,295,196.75202101417455
6,272,196.75202101417455
6,304,196.75202101417455
6,248,196.75202101417455
6,157,196.75202101417455
6,59,196.75202101417455
6,26,196.75202101417455
6,44,196.75202101417455
0,39,182.1562374174539
0,47,182.1562374174539
0,50,182.1562374174539
0,32,182.1562374174539
0,13,182.1562374174539
0,14,182.1562374174539
0,17,182.1562374174539
0,42,182.1562374174539
0,70,182.1562374174539
0,134,182.1562374174539
0,226,182.1562374174539
0,322,182.1562374174539
0,367,182.1562374174539
0,456,182.1562374174539
0,437,182.1562374174539
0,459,182.1562374174539
0,440,182.1562374174539
0,392,182.1562374174539
0,237,182.1562374174539
0,231,182.1562374174539
0,191,182.1562374174539
0,151,182.1562374174539
0,117,182.1562374174539
0,69,182.1562374174539
1,38,184.58886801690733
1,14,184.58886801690733
1,13,184.58886801690733
1,4,184.58886801690733
1,6,184.58886801690733
1,21,184.58886801690733
1,104,184.58886801690733
1,272,184.58886801690733
1,394,184.58886801690733
1,194,184.58886801690733
1,112,184.58886801690733
1,185,184.58886801690733
1,209,184.58886801690733
1,214,184.58886801690733
1,193,184.58886801690733
1,165,184.58886801690733
1,226,184.58886801690733
1,274,184.58886801690733
1,453,184.58886801690733
1,308,184.58886801690733
1,198,184.58886801690733
1,177,184.58886801690733
1,127,184.58886801690733
1,57,184.58886801690733
2,31,187.02149861636076
2,13,187.02149861636076
2,8,187.02149861636076
2,4,187.02149861636076
2,4,187.02149861636076
2,22,187.02149861636076
2,49,187.02149861636076
2,151,187.02149861636076
2,347,187.02149861636076
2,207,187.02149861636076
2,104,187.02149861636076
2,130,187.02149861636076
2,153,187.02149861636076
2,172,187.02149861636076
2,184,187.02149861636076
2,210,187.02149861636076
2,290,187.02149861636076
2,604,187.02149861636076
2,480,187.02149861636076
2,349,187.02149861636076
2,283,187.02149861636076
2,174,187.02149861636076
2,98,187.02149861636076
2,56,187.02149861636076
3,23,189.45412921581422
3,12,189.45412921581422
3,6,189.45412921581422
3,9,189.45412921581422
3,3,189.45412921581422
3,9,189.45412921581422
3,101,189.45412921581422
3,274,189.45412921581422
3,453,189.45412921581422
3,202,189.45412921581422
3,106,189.45412921581422
3,23,189.45412921581422
3,54,189.45412921581422
3,122,189.45412921581422
3,138,189.45412921581422
3,167,189.45412921581422
3,294,189.45412921581422
3,565,189.45412921581422
3,489,189.45412921581422
3,331,189.45412921581422
3,213,189.45412921581422
3,85,189.45412921581422
3,117,189.45412921581422
3,59,189.45412921581422
4,29,191.88675981526765
4,6,191.88675981526765
4,15,191.88675981526765
4,4,191.88675981526765
4,5,191.88675981526765
4,26,191.88675981526765
4,103,191.88675981526765
4,257,191.88675981526765
4,487,191.88675981526765
4,216,191.88675981526765
4,130,191.88675981526765
4,164,191.88675981526765
4,168,191.88675981526765
4,183,191.88675981526765
4,180,191.88675981526765
4,188,191.88675981526765
4,302,191.88675981526765
4,547,191.88675981526765
4,513,191.88675981526765
4,410,191.88675981526765
4,282,191.88675981526765
4,209,191.88675981526765
4,79,191.88675981526765
4,72,191.88675981526765
5,48,194.31939041472108
5,25,194.31939041472108
5,8,194.31939041472108
5,5,194.31939041472108
5,5,194.31939041472108
5,28,194.31939041472108
5,117,194.31939041472108
5,319,194.31939041472108
5,517,194.31939041472108
5,234,194.31939041472108
5,148,194.31939041472108
5,196,194.31939041472108
5,255,194.31939041472108
5,232,194.31939041472108
5,197,194.31939041472108
5,242,194.31939041472108
5,330,194.31939041472108
5,554,194.31939041472108
5,473,194.31939041472108
5,302,194.31939041472108
5,220,194.31939041472108
5,195,194.31939041472108
5,152,194.31939041472108
5,115,194.31939041472108
6,98,196.75202101417455
6,72,196.75202101417455
6,40,196.75202101417455
6,19,196.75202101417455
6,7,196.75202101417455
6,5,196.75202101417455
6,28,196.75202101417455
6,43,196.75202101417455
6,126,196.75202101417455
6,225,196.75202101417455
6,323,196.75202101417455
6,418,196.75202101417455
6,493,196.75202101417455
6,462,196.75202101417455
6,456,196.75202101417455
6,506,196.75202101417455
6,471,196.75202101417455
6,444,196.75202101417455
6,444,196.75202101417455
6,301,196.75202101417455
6,248,196.75202101417455
6,227,196.75202101417455
6,204,196.75202101417455
6,145,196.75202101417455
0,131,182.1562374174539
0,98,182.1562374174539
0,68,182.1562374174539
0,33,182.1562374174539
0,12,182.1562374174539
0,6,182.1562374174539
0,18,182.1562374174539
0,40,182.1562374174539
0,94,182.1562374174539
0,189,182.1562374174539
0,305,182.1562374174539
0,373,182.1562374174539
0,401,182.1562374174539
0,455,182.1562374174539
0,316,182.1562374174539
0,331,182.1562374174539
0,273,182.1562374174539
0,306,182.1562374174539
0,358,182.1562374174539
0,300,182.1562374174539
0,231,182.1562374174539
0,136,182.1562374174539
0,121,182.1562374174539
0,65,182.1562374174539
1,41,184.58886801690733
1,9,184.58886801690733
1,5,184.58886801690733
1,4,184.58886801690733
1,4,184.58886801690733
1,11,184.58886801690733
1,96,184.58886801690733
1,236,184.58886801690733
1,409,184.58886801690733
1,167,184.58886801690733
1,121,184.58886801690733
1,180,184.58886801690733
1,204,184.58886801690733
1,204,184.58886801690733
1,187,184.58886801690733
1,176,184.58886801690733
1,279,184.58886801690733
1,429,184.58886801690733
1,453,184.58886801690733
1,358,184.58886801690733
1,310,184.58886801690733
1,188,184.58886801690733
1,131,184.58886801690733
1,72,184.58886801690733
2,35,187.02149861636076
2,15,187.02149861636076
2,10,187.02149861636076
2,2,187.02149861636076
2,4,187.02149861636076
2,24,187.02149861636076
2,112,187.02149861636076
2,314,187.02149861636076
2,434,187.02149861636076
2,138,187.02149861636076
2,108,187.02149861636076
2,175,187.02149861636076
2,170,187.02149861636076
2,190,187.02149861636076
2,153,187.02149861636076
2,188,187.02149861636076
2,277,187.02149861636076
2,548,187.02149861636076
2,564,187.02149861636076
2,355,187.02149861636076
2,280,187.02149861636076
2,189,187.02149861636076
2,141,187.02149861636076
2,66,187.02149861636076
3,35,189.45412921581422
3,8,189.45412921581422
3,8,189.45412921581422
3,9,189.45412921581422
3,3,189.45412921581422
3,25,189.45412921581422
3,117,189.45412921581422
3,313,189.45412921581422
3,531,189.45412921581422
3,234,189.45412921581422
3,135,189.45412921581422
3,140,189.45412921581422
3,210,189.45412921581422
3,202,189.45412921581422
3,168,189.45412921581422
3,182,189.45412921581422
3,299,189.45412921581422
3,601,189.45412921581422
3,517,189.45412921581422
3,405,189.45412921581422
3,340,189.45412921581422
3,236,189.45412921581422
3,174,189.45412921581422
3,86,189.45412921581422
4,45,191.88675981526765
4,16,191.88675981526765
4,14,191.88675981526765
4,4,191.88675981526765
4,2,191.88675981526765
4,27,191.88675981526765
4,98,191.88675981526765
4,286,191.88675981526765
4,489,191.88675981526765
4,216,191.88675981526765
4,143,191.88675981526765
4,160,191.88675981526765
4,194,191.88675981526765
4,197,191.88675981526765
4,189,191.88675981526765
4,141,191.88675981526765
4,291,191.88675981526765
4,494,191.88675981526765
4,478,191.88675981526765
4,378,191.88675981526765
4,322,191.88675981526765
4,223,191.88675981526765
4,180,191.88675981526765
4,90,191.88675981526765
5,69,194.31939041472108
5,50,194.31939041472108
5,18,194.31939041472108
5,12,194.31939041472108
5,7,194.31939041472108
5,31,194.31939041472108
5,81,194.31939041472108
5,249,194.31939041472108
5,418,194.31939041472108
5,227,194.31939041472108
5,153,194.31939041472108
5,166,194.31939041472108
5,243,194.31939041472108
5,209,194.31939041472108
5,239,194.31939041472108
5,356,194.31939041472108
5,419,194.31939041472108
5,491,194.31939041472108
5,399,194.31939041472108
5,279,194.31939041472108
5,144,194.31939041472108
5,151,194.31939041472108
5,141,194.31939041472108
5,127,194.31939041472108
6,94,196.75202101417455
6,55,196.75202101417455
6,48,196.75202101417455
6,15,196.75202101417455
6,4,196.75202101417455
6,7,196.75202101417455
6,19,196.75202101417455
6,50,196.75202101417455
6,102,196.75202101417455
6,177,196.75202101417455
6,276,196.75202101417455
6,349,196.75202101417455
6,358,196.75202101417455
6,385,196.75202101417455
6,382,196.75202101417455
6,374,196.75202101417455
6,402,196.75202101417455
6,341,196.75202101417455
6,385,196.75202101417455
6,252,196.75202101417455
6,196,196.75202101417455
6,201,196.75202101417455
6,161,196.75202101417455
6,125,196.75202101417455
0,83,182.1562374174539
0,66,182.1562374174539
0,61,182.1562374174539
0,26,182.1562374174539
0,23,182.1562374174539
0,6,182.1562374174539
0,15,182.1562374174539
0,30,182.1562374174539
0,96,182.1562374174539
0,152,182.1562374174539
0,251,182.1562374174539
0,319,182.1562374174539
0,402,182.1562374174539
0,418,182.1562374174539
0,351,182.1562374174539
0,376,182.1562374174539
0,361,182.1562374174539
0,383,182.1562374174539
0,328,182.1562374174539
0,287,182.1562374174539
0,219,182.1562374174539
0,229,182.1562374174539
0,171,182.1562374174539
0,135,182.1562374174539
1,103,184.58886801690733
1,79,184.58886801690733
1,45,184.58886801690733
1,18,184.58886801690733
1,6,184.58886801690733
1,7,184.58886801690733
1,16,184.58886801690733
1,31,184.58886801690733
1,94,184.58886801690733
1,128,184.58886801690733
1,269,184.58886801690733
1,321,184.58886801690733
1,366,184.58886801690733
1,350,184.58886801690733
1,327,184.58886801690733
1,311,184.58886801690733
1,309,184.58886801690733
1,304,184.58886801690733
1,249,184.58886801690733
1,225,184.58886801690733
1,237,184.58886801690733
1,149,184.58886801690733
1,106,184.58886801690733
1,48,184.58886801690733
2,29,187.02149861636076
2,17,187.02149861636076
2,12,187.02149861636076
2,4,187.02149861636076
2,3,187.02149861636076
2,26,187.02149861636076
2,109,187.02149861636076
2,235,187.02149861636076
2,406,187.02149861636076
2,175,187.02149861636076
2,109,187.02149861636076
2,106,187.02149861636076
2,162,187.02149861636076
2,147,187.02149861636076
2,140,187.02149861636076
2,175,187.02149861636076
2,249,187.02149861636076
2,495,187.02149861636076
2,417,187.02149861636076
2,285,187.02149861636076
2,251,187.02149861636076
2,210,187.02149861636076
2,159,187.02149861636076
2,61,187.02149861636076
3,34,189.45412921581422
3,17,189.45412921581422
3,3,189.45412921581422
3,6,189.45412921581422
3,4,189.45412921581422
3,21,189.45412921581422
3,128,189.45412921581422
3,284,189.45412921581422
3,454,189.45412921581422
3,207,189.45412921581422
3,115,189.45412921581422
3,112,189.45412921581422
3,169,189.45412921581422
3,154,189.45412921581422
3,145,189.45412921581422
3,152,189.45412921581422
3,266,189.45412921581422
3,486,189.45412921581422
3,309,189.45412921581422
3,264,189.45412921581422
3,256,189.45412921581422
3,190,189.45412921581422
3,129,189.45412921581422
3,69,189.45412921581422
4,42,191.88675981526765
4,15,191.88675981526765
4,6,191.88675981526765
4,4,191.88675981526765
4,3,191.88675981526765
4,31,191.88675981526765
4,113,191.88675981526765
4,304,191.88675981526765
4,467,191.88675981526765
4,225,191.88675981526765
4,139,191.88675981526765
4,165,191.88675981526765
4,232,191.88675981526765
4,203,191.88675981526765
4,185,191.88675981526765
4,188,191.88675981526765
4,318,191.88675981526765
4,572,191.88675981526765
4,525,191.88675981526765
4,379,191.88675981526765
4,337,191.88675981526765
4,248,191.88675981526765
4,155,191.88675981526765
4,112,191.88675981526765
5,68,194.31939041472108
5,22,194.31939041472108
5,12,194.31939041472108
5,5,194.31939041472108
5,6,194.31939041472108
5,28,194.31939041472108
5,106,194.31939041472108
5,277,194.31939041472108
5,502,194.31939041472108
5,230,194.31939041472108
5,161,194.31939041472108
5,192,194.31939041472108
5,259,194.31939041472108
5,248,194.31939041472108
5,240,194.31939041472108
5,212,194.31939041472108
5,349,194.31939041472108
5,558,194.31939041472108
5,564,194.31939041472108
5,391,194.31939041472108
5,293,194.31939041472108
5,247,194.31939041472108
5,171,194.31939041472108
5,171,194.31939041472108
6,93,196.75202101417455
6,94,196.75202101417455
6,59,196.75202101417455
6,18,196.75202101417455
6,15,196.75202101417455
6,8,196.75202101417455
6,28,196.75202101417455
6,87,196.75202101417455
6,125,196.75202101417455
6,224,196.75202101417455
6,317,196.75202101417455
6,369,196.75202101417455
6,420,196.75202101417455
6,456,196.75202101417455
6,451,196.75202101417455
6,404,196.75202101417455
6,440,196.75202101417455
6,344,196.75202101417455
6,341,196.75202101417455
6,285,196.75202101417455
6,239,196.75202101417455
6,185,196.75202101417455
6,190,196.75202101417455
6,150,196.75202101417455
0,113,182.1562374174539
0,96,182.1562374174539
0,64,182.1562374174539
0,47,182.1562374174539
0,12,182.1562374174539
0,6,182.1562374174539
0,21,182.1562374174539
0,27,182.1562374174539
0,98,182.1562374174539
0,164,182.1562374174539
0,251,182.1562374174539
0,335,182.1562374174539
0,335,182.1562374174539
0,367,182.1562374174539
0,385,182.1562374174539
0,417,182.1562374174539
0,398,182.1562374174539
0,390,182.1562374174539
0,363,182.1562374174539
0,357,182.1562374174539
0,279,182.1562374174539
0,165,182.1562374174539
0,130,182.1562374174539
0,86,182.1562374174539
1,29,184.58886801690733
1,14,184.58886801690733
1,8,184.58886801690733
1,5,184.58886801690733
1,8,184.58886801690733
1,31,184.58886801690733
1,112,184.58886801690733
1,299,184.58886801690733
1,438,184.58886801690733
1,188,184.58886801690733
1,95,184.58886801690733
1,111,184.58886801690733
1,153,184.58886801690733
1,180,184.58886801690733
1,145,184.58886801690733
1,165,184.58886801690733
1,267,184.58886801690733
1,579,184.58886801690733
1,556,184.58886801690733
1,407,184.58886801690733
1,336,184.58886801690733
1,189,184.58886801690733
1,173,184.58886801690733
1,60,184.58886801690733
2,20,187.02149861636076
2,4,187.02149861636076
2,5,187.02149861636076
2,2,187.02149861636076
2,5,187.02149861636076
2,32,187.02149861636076
2,126,187.02149861636076
2,334,187.02149861636076
2,477,187.02149861636076
2,217,187.02149861636076
2,123,187.02149861636076
2,151,187.02149861636076
2,183,187.02149861636076
2,196,187.02149861636076
2,146,187.02149861636076
2,183,187.02149861636076
2,308,187.02149861636076
