temp,instant,Predicted Y
0.26,2038,7849.144958504207
0.26,2039,7849.144958504207
0.24,2040,7778.18288514843
0.24,2041,7778.18288514843
0.24,2042,7778.18288514843
0.24,2043,7778.18288514843
0.24,2044,7778.18288514843
0.24,2045,7778.18288514843
0.24,2046,7778.18288514843
0.24,2047,7778.18288514843
0.24,2048,7778.18288514843
0.24,2049,7778.18288514843
0.24,2050,7778.18288514843
0.24,2051,7778.18288514843
0.24,2052,7778.18288514843
0.26,2053,7849.144958504207
0.26,2054,7849.144958504207
0.28,2055,7920.107031859986
0.28,2056,7920.107031859986
0.3,2057,7991.069105215764
0.3,2058,7991.069105215764
0.3,2059,7991.069105215764
0.3,2060,7991.069105215764
0.3,2061,7991.069105215764
0.3,2062,7991.069105215764
0.3,2063,7991.069105215764
0.28,2064,7920.107031859986
0.28,2065,7920.107031859986
0.28,2066,7920.107031859986
0.26,2067,7849.144958504207
0.26,2068,7849.144958504207
0.26,2069,7849.144958504207
0.26,2070,7849.144958504207
0.24,2071,7778.18288514843
0.24,2072,7778.18288514843
0.24,2073,7778.18288514843
0.24,2074,7778.18288514843
0.24,2075,7778.18288514843
0.26,2076,7849.144958504207
0.32,2077,8062.031178571541
0.32,2078,8062.031178571541
0.32,2079,8062.031178571541
0.34,2080,8132.99325192732
0.36,2081,8203.955325283097
0.36,2082,8203.955325283097
0.34,2083,8132.99325192732
0.34,2084,8132.99325192732
0.34,2085,8132.99325192732
0.34,2086,8132.99325192732
0.34,2087,8132.99325192732
0.32,2088,8062.031178571541
0.32,2089,8062.031178571541
0.3,2090,7991.069105215764
0.3,2091,7991.069105215764
0.3,2092,7991.069105215764
0.26,2093,7849.144958504207
0.24,2094,7778.18288514843
0.24,2095,7778.18288514843
0.24,2096,7778.18288514843
0.24,2097,7778.18288514843
0.26,2098,7849.144958504207
0.26,2099,7849.144958504207
0.3,2100,7991.069105215764
0.34,2101,8132.99325192732
0.36,2102,8203.955325283097
0.4,2103,8345.879471994653
0.32,2104,8062.031178571541
0.34,2105,8132.99325192732
0.32,2106,8062.031178571541
0.34,2107,8132.99325192732
0.38,2108,8274.917398638876
0.38,2109,8274.917398638876
0.38,2110,8274.917398638876
0.36,2111,8203.955325283097
0.34,2112,8132.99325192732
0.32,2113,8062.031178571541
0.32,2114,8062.031178571541
0.32,2115,8062.031178571541
0.3,2116,7991.069105215764
0.3,2117,7991.069105215764
0.26,2118,7849.144958504207
0.3,2119,7991.069105215764
0.28,2120,7920.107031859986
0.28,2121,7920.107031859986
0.28,2122,7920.107031859986
0.32,2123,8062.031178571541
0.34,2124,8132.99325192732
0.36,2125,8203.955325283097
0.4,2126,8345.879471994653
0.42,2127,8416.841545350431
0.44,2128,8487.80361870621
0.44,2129,8487.80361870621
0.46,2130,8558.765692061988
0.46,2131,8558.765692061988
0.46,2132,8558.765692061988
0.46,2133,8558.765692061988
0.46,2134,8558.765692061988
0.42,2135,8416.841545350431
0.42,2136,8416.841545350431
0.42,2137,8416.841545350431
0.4,2138,8345.879471994653
0.4,2139,8345.879471994653
0.4,2140,8345.879471994653
0.4,2141,8345.879471994653
0.38,2142,8274.917398638876
0.38,2143,8274.917398638876
0.38,2144,8274.917398638876
0.4,2145,8345.879471994653
0.42,2146,8416.841545350431
0.44,2147,8487.80361870621
0.46,2148,8558.765692061988
0.5,2149,8700.689838773544
0.54,2150,8842.613985485099
0.6,2151,9055.500205552433
0.64,2152,9197.42435226399
0.68,2153,9339.348498975545
0.74,2154,9552.234719042879
0.76,2155,9623.196792398658
0.76,2156,9623.196792398658
0.74,2157,9552.234719042879
0.72,2158,9481.272645687102
0.7,2159,9410.310572331324
0.7,2160,9410.310572331324
0.7,2161,9410.310572331324
0.68,2162,9339.348498975545
0.64,2163,9197.42435226399
0.62,2164,9126.462278908211
0.62,2165,9126.462278908211
0.54,2166,8842.613985485099
0.54,2167,8842.613985485099
0.5,2168,8700.689838773544
0.46,2169,8558.765692061988
0.48,2170,8629.727765417765
0.48,2171,8629.727765417765
0.38,2172,8274.917398638876
0.36,2173,8203.955325283097
0.34,2174,8132.99325192732
0.32,2175,8062.031178571541
0.34,2176,8132.99325192732
0.36,2177,8203.955325283097
0.36,2178,8203.955325283097
0.4,2179,8345.879471994653
0.38,2180,8274.917398638876
0.42,2181,8416.841545350431
0.38,2182,8274.917398638876
0.36,2183,8203.955325283097
0.34,2184,8132.99325192732
0.34,2185,8132.99325192732
0.32,2186,8062.031178571541
0.3,2187,7991.069105215764
0.3,2188,7991.069105215764
0.26,2189,7849.144958504207
0.24,2190,7778.18288514843
0.26,2191,7849.144958504207
0.24,2192,7778.18288514843
0.24,2193,7778.18288514843
0.24,2194,7778.18288514843
0.26,2195,7849.144958504207
0.32,2196,8062.031178571541
0.36,2197,8203.955325283097
0.4,2198,8345.879471994653
0.42,2199,8416.841545350431
0.44,2200,8487.80361870621
0.46,2201,8558.765692061988
0.5,2202,8700.689838773544
0.52,2203,8771.651912129322
0.54,2204,8842.613985485099
0.52,2205,8771.651912129322
0.52,2206,8771.651912129322
0.5,2207,8700.689838773544
0.46,2208,8558.765692061988
0.46,2209,8558.765692061988
0.46,2210,8558.765692061988
0.46,2211,8558.765692061988
0.46,2212,8558.765692061988
0.42,2213,8416.841545350431
0.42,2214,8416.841545350431
0.36,2215,8203.955325283097
0.34,2216,8132.99325192732
0.34,2217,8132.99325192732
0.32,2218,8062.031178571541
0.34,2219,8132.99325192732
0.36,2220,8203.955325283097
0.4,2221,8345.879471994653
0.42,2222,8416.841545350431
0.46,2223,8558.765692061988
0.46,2224,8558.765692061988
0.52,2225,8771.651912129322
0.56,2226,8913.576058840878
0.6,2227,9055.500205552433
0.6,2228,9055.500205552433
0.52,2229,8771.651912129322
0.48,2230,8629.727765417765
0.46,2231,8558.765692061988
0.44,2232,8487.80361870621
0.44,2233,8487.80361870621
0.4,2234,8345.879471994653
0.38,2235,8274.917398638876
0.36,2236,8203.955325283097
0.34,2237,8132.99325192732
0.34,2238,8132.99325192732
0.34,2239,8132.99325192732
0.34,2240,8132.99325192732
0.32,2241,8062.031178571541
0.34,2242,8132.99325192732
0.34,2243,8132.99325192732
0.34,2244,8132.99325192732
0.36,2245,8203.955325283097
0.36,2246,8203.955325283097
0.4,2247,8345.879471994653
0.38,2248,8274.917398638876
0.36,2249,8203.955325283097
0.34,2250,8132.99325192732
0.34,2251,8132.99325192732
0.32,2252,8062.031178571541
0.32,2253,8062.031178571541
0.32,2254,8062.031178571541
0.3,2255,7991.069105215764
0.3,2256,7991.069105215764
0.3,2257,7991.069105215764
0.3,2258,7991.069105215764
0.3,2259,7991.069105215764
0.3,2260,7991.069105215764
0.3,2261,7991.069105215764
0.32,2262,8062.031178571541
0.3,2263,7991.069105215764
0.3,2264,7991.069105215764
0.3,2265,7991.069105215764
0.3,2266,7991.069105215764
0.3,2267,7991.069105215764
0.32,2268,8062.031178571541
0.34,2269,8132.99325192732
0.34,2270,8132.99325192732
0.36,2271,8203.955325283097
0.36,2272,8203.955325283097
0.36,2273,8203.955325283097
0.36,2274,8203.955325283097
0.36,2275,8203.955325283097
0.38,2276,8274.917398638876
0.38,2277,8274.917398638876
0.38,2278,8274.917398638876
0.38,2279,8274.917398638876
0.38,2280,8274.917398638876
0.36,2281,8203.955325283097
0.36,2282,8203.955325283097
0.38,2283,8274.917398638876
0.38,2284,8274.917398638876
0.38,2285,8274.917398638876
0.38,2286,8274.917398638876
0.38,2287,8274.917398638876
0.36,2288,8203.955325283097
0.36,2289,8203.955325283097
0.36,2290,8203.955325283097
0.36,2291,8203.955325283097
0.38,2292,8274.917398638876
0.38,2293,8274.917398638876
0.4,2294,8345.879471994653
0.4,2295,8345.879471994653
0.42,2296,8416.841545350431
0.46,2297,8558.765692061988
0.5,2298,8700.689838773544
0.5,2299,8700.689838773544
0.52,2300,8771.651912129322
0.52,2301,8771.651912129322
0.5,2302,8700.689838773544
0.5,2303,8700.689838773544
0.46,2304,8558.765692061988
0.44,2305,8487.80361870621
0.44,2306,8487.80361870621
0.46,2307,8558.765692061988
0.48,2308,8629.727765417765
0.46,2309,8558.765692061988
0.46,2310,8558.765692061988
0.46,2311,8558.765692061988
0.46,2312,8558.765692061988
0.46,2313,8558.765692061988
0.5,2314,8700.689838773544
0.52,2315,8771.651912129322
0.56,2316,8913.576058840878
0.56,2317,8913.576058840878
0.6,2318,9055.500205552433
0.6,2319,9055.500205552433
0.64,2320,9197.42435226399
0.72,2321,9481.272645687102
0.74,2322,9552.234719042879
0.74,2323,9552.234719042879
0.74,2324,9552.234719042879
0.72,2325,9481.272645687102
0.72,2326,9481.272645687102
0.68,2327,9339.348498975545
0.66,2328,9268.386425619767
0.64,2329,9197.42435226399
0.58,2330,8984.538132196656
0.62,2331,9126.462278908211
0.62,2332,9126.462278908211
0.6,2333,9055.500205552433
0.58,2334,8984.538132196656
0.56,2335,8913.576058840878
0.54,2336,8842.613985485099
0.54,2337,8842.613985485099
0.54,2338,8842.613985485099
0.48,2339,8629.727765417765
0.46,2340,8558.765692061988
0.5,2341,8700.689838773544
0.52,2342,8771.651912129322
0.56,2343,8913.576058840878
0.54,2344,8842.613985485099
0.5,2345,8700.689838773544
0.48,2346,8629.727765417765
0.48,2347,8629.727765417765
0.44,2348,8487.80361870621
0.44,2349,8487.80361870621
0.42,2350,8416.841545350431
0.42,2351,8416.841545350431
0.42,2352,8416.841545350431
0.4,2353,8345.879471994653
0.4,2354,8345.879471994653
0.4,2355,8345.879471994653
0.4,2356,8345.879471994653
0.4,2357,8345.879471994653
0.4,2358,8345.879471994653
0.4,2359,8345.879471994653
0.38,2360,8274.917398638876
0.38,2361,8274.917398638876
0.36,2362,8203.955325283097
0.38,2363,8274.917398638876
0.38,2364,8274.917398638876
0.4,2365,8345.879471994653
0.42,2366,8416.841545350431
0.42,2367,8416.841545350431
0.44,2368,8487.80361870621
0.42,2369,8416.841545350431
0.44,2370,8487.80361870621
0.46,2371,8558.765692061988
0.46,2372,8558.765692061988
0.44,2373,8487.80361870621
0.44,2374,8487.80361870621
0.44,2375,8487.80361870621
0.42,2376,8416.841545350431
0.42,2377,8416.841545350431
0.4,2378,8345.879471994653
0.38,2379,8274.917398638876
0.38,2380,8274.917398638876
0.36,2381,8203.955325283097
0.34,2382,8132.99325192732
0.34,2383,8132.99325192732
0.34,2384,8132.99325192732
0.34,2385,8132.99325192732
0.38,2386,8274.917398638876
0.42,2387,8416.841545350431
0.46,2388,8558.765692061988
0.5,2389,8700.689838773544
0.52,2390,8771.651912129322
0.54,2391,8842.613985485099
0.56,2392,8913.576058840878
0.56,2393,8913.576058840878
0.6,2394,9055.500205552433
0.6,2395,9055.500205552433
0.6,2396,9055.500205552433
0.56,2397,8913.576058840878
0.54,2398,8842.613985485099
0.5,2399,8700.689838773544
0.46,2400,8558.765692061988
0.48,2401,8629.727765417765
0.46,2402,8558.765692061988
0.44,2403,8487.80361870621
0.44,2404,8487.80361870621
0.4,2405,8345.879471994653
0.4,2406,8345.879471994653
0.38,2407,8274.917398638876
0.36,2408,8203.955325283097
0.36,2409,8203.955325283097
0.4,2410,8345.879471994653
0.44,2411,8487.80361870621
0.5,2412,8700.689838773544
0.5,2413,8700.689838773544
0.52,2414,8771.651912129322
0.52,2415,8771.651912129322
0.54,2416,8842.613985485099
0.54,2417,8842.613985485099
0.54,2418,8842.613985485099
0.52,2419,8771.651912129322
0.5,2420,8700.689838773544
0.46,2421,8558.765692061988
0.42,2422,8416.841545350431
0.4,2423,8345.879471994653
0.4,2424,8345.879471994653
0.38,2425,8274.917398638876
0.36,2426,8203.955325283097
0.36,2427,8203.955325283097
0.36,2428,8203.955325283097
0.36,2429,8203.955325283097
0.36,2430,8203.955325283097
0.36,2431,8203.955325283097
0.38,2432,8274.917398638876
0.4,2433,8345.879471994653
0.4,2434,8345.879471994653
0.4,2435,8345.879471994653
0.4,2436,8345.879471994653
0.42,2437,8416.841545350431
0.42,2438,8416.841545350431
0.46,2439,8558.765692061988
0.46,2440,8558.765692061988
0.52,2441,8771.651912129322
0.52,2442,8771.651912129322
0.5,2443,8700.689838773544
0.5,2444,8700.689838773544
0.5,2445,8700.689838773544
0.52,2446,8771.651912129322
0.44,2447,8487.80361870621
0.44,2448,8487.80361870621
0.42,2449,8416.841545350431
0.44,2450,8487.80361870621
0.44,2451,8487.80361870621
0.42,2452,8416.841545350431
0.4,2453,8345.879471994653
0.4,2454,8345.879471994653
0.36,2455,8203.955325283097
0.36,2456,8203.955325283097
0.36,2457,8203.955325283097
0.36,2458,8203.955325283097
0.38,2459,8274.917398638876
0.4,2460,8345.879471994653
0.42,2461,8416.841545350431
0.46,2462,8558.765692061988
0.46,2463,8558.765692061988
0.5,2464,8700.689838773544
0.52,2465,8771.651912129322
0.54,2466,8842.613985485099
0.54,2467,8842.613985485099
0.56,2468,8913.576058840878
0.56,2469,8913.576058840878
0.56,2470,8913.576058840878
0.52,2471,8771.651912129322
0.5,2472,8700.689838773544
0.5,2473,8700.689838773544
0.44,2474,8487.80361870621
0.46,2475,8558.765692061988
0.46,2476,8558.765692061988
0.42,2477,8416.841545350431
0.42,2478,8416.841545350431
0.4,2479,8345.879471994653
0.4,2480,8345.879471994653
0.4,2481,8345.879471994653
0.46,2482,8558.765692061988
0.46,2483,8558.765692061988
0.5,2484,8700.689838773544
0.52,2485,8771.651912129322
0.54,2486,8842.613985485099
0.56,2487,8913.576058840878
0.56,2488,8913.576058840878
0.58,2489,8984.538132196656
0.6,2490,9055.500205552433
0.6,2491,9055.500205552433
0.58,2492,8984.538132196656
0.64,2493,9197.42435226399
0.56,2494,8913.576058840878
0.6,2495,9055.500205552433
0.56,2496,8913.576058840878
0.52,2497,8771.651912129322
0.5,2498,8700.689838773544
0.5,2499,8700.689838773544
0.46,2500,8558.765692061988
0.46,2501,8558.765692061988
0.48,2502,8629.727765417765
0.46,2503,8558.765692061988
0.46,2504,8558.765692061988
0.48,2505,8629.727765417765
0.52,2506,8771.651912129322
0.5,2507,8700.689838773544
0.52,2508,8771.651912129322
0.5,2509,8700.689838773544
0.54,2510,8842.613985485099
0.54,2511,8842.613985485099
0.54,2512,8842.613985485099
0.54,2513,8842.613985485099
0.54,2514,8842.613985485099
0.56,2515,8913.576058840878
0.56,2516,8913.576058840878
0.54,2517,8842.613985485099
0.5,2518,8700.689838773544
0.5,2519,8700.689838773544
0.5,2520,8700.689838773544
0.48,2521,8629.727765417765
0.46,2522,8558.765692061988
0.44,2523,8487.80361870621
0.42,2524,8416.841545350431
0.42,2525,8416.841545350431
0.42,2526,8416.841545350431
0.4,2527,8345.879471994653
0.4,2528,8345.879471994653
0.42,2529,8416.841545350431
0.44,2530,8487.80361870621
0.62,2531,9126.462278908211
0.66,2532,9268.386425619767
0.62,2533,9126.462278908211
0.62,2534,9126.462278908211
0.7,2535,9410.310572331324
0.7,2536,9410.310572331324
0.74,2537,9552.234719042879
0.76,2538,9623.196792398658
0.76,2539,9623.196792398658
0.74,2540,9552.234719042879
0.74,2541,9552.234719042879
0.7,2542,9410.310572331324
0.68,2543,9339.348498975545
0.66,2544,9268.386425619767
0.62,2545,9126.462278908211
0.6,2546,9055.500205552433
0.56,2547,8913.576058840878
0.52,2548,8771.651912129322
0.5,2549,8700.689838773544
0.46,2550,8558.765692061988
0.44,2551,8487.80361870621
0.42,2552,8416.841545350431
0.4,2553,8345.879471994653
0.42,2554,8416.841545350431
0.4,2555,8345.879471994653
0.42,2556,8416.841545350431
0.42,2557,8416.841545350431
0.44,2558,8487.80361870621
0.46,2559,8558.765692061988
0.48,2560,8629.727765417765
0.5,2561,8700.689838773544
0.52,2562,8771.651912129322
0.52,2563,8771.651912129322
0.5,2564,8700.689838773544
0.5,2565,8700.689838773544
0.46,2566,8558.765692061988
0.44,2567,8487.80361870621
0.42,2568,8416.841545350431
0.42,2569,8416.841545350431
0.4,2570,8345.879471994653
0.36,2571,8203.955325283097
0.36,2572,8203.955325283097
0.36,2573,8203.955325283097
0.36,2574,8203.955325283097
0.34,2575,8132.99325192732
0.34,2576,8132.99325192732
0.34,2577,8132.99325192732
0.34,2578,8132.99325192732
0.34,2579,8132.99325192732
0.34,2580,8132.99325192732
0.36,2581,8203.955325283097
0.34,2582,8132.99325192732
0.34,2583,8132.99325192732
0.34,2584,8132.99325192732
0.34,2585,8132.99325192732
0.34,2586,8132.99325192732
0.34,2587,8132.99325192732
0.32,2588,8062.031178571541
0.32,2589,8062.031178571541
0.32,2590,8062.031178571541
0.32,2591,8062.031178571541
0.3,2592,7991.069105215764
0.3,2593,7991.069105215764
0.32,2594,8062.031178571541
0.32,2595,8062.031178571541
0.32,2596,8062.031178571541
0.32,2597,8062.031178571541
0.32,2598,8062.031178571541
0.34,2599,8132.99325192732
0.34,2600,8132.99325192732
0.34,2601,8132.99325192732
0.34,2602,8132.99325192732
0.36,2603,8203.955325283097
0.38,2604,8274.917398638876
0.42,2605,8416.841545350431
0.46,2606,8558.765692061988
0.52,2607,8771.651912129322
0.52,2608,8771.651912129322
0.58,2609,8984.538132196656
0.6,2610,9055.500205552433
0.6,2611,9055.500205552433
0.6,2612,9055.500205552433
0.58,2613,8984.538132196656
0.56,2614,8913.576058840878
0.54,2615,8842.613985485099
0.56,2616,8913.576058840878
0.58,2617,8984.538132196656
0.54,2618,8842.613985485099
0.52,2619,8771.651912129322
0.5,2620,8700.689838773544
0.5,2621,8700.689838773544
0.5,2622,8700.689838773544
0.5,2623,8700.689838773544
0.5,2624,8700.689838773544
0.5,2625,8700.689838773544
0.5,2626,8700.689838773544
0.52,2627,8771.651912129322
0.56,2628,8913.576058840878
0.6,2629,9055.500205552433
0.66,2630,9268.386425619767
0.68,2631,9339.348498975545
0.7,2632,9410.310572331324
0.7,2633,9410.310572331324
0.66,2634,9268.386425619767
0.74,2635,9552.234719042879
0.66,2636,9268.386425619767
0.64,2637,9197.42435226399
0.6,2638,9055.500205552433
0.6,2639,9055.500205552433
0.54,2640,8842.613985485099
0.54,2641,8842.613985485099
0.54,2642,8842.613985485099
0.52,2643,8771.651912129322
0.54,2644,8842.613985485099
0.54,2645,8842.613985485099
0.5,2646,8700.689838773544
0.52,2647,8771.651912129322
0.46,2648,8558.765692061988
0.5,2649,8700.689838773544
0.52,2650,8771.651912129322
0.56,2651,8913.576058840878
0.6,2652,9055.500205552433
0.64,2653,9197.42435226399
0.64,2654,9197.42435226399
0.66,2655,9268.386425619767
0.7,2656,9410.310572331324
0.72,2657,9481.272645687102
0.74,2658,9552.234719042879
0.7,2659,9410.310572331324
0.7,2660,9410.310572331324
0.68,2661,9339.348498975545
0.66,2662,9268.386425619767
0.66,2663,9268.386425619767
0.62,2664,9126.462278908211
0.6,2665,9055.500205552433
0.58,2666,8984.538132196656
0.62,2667,9126.462278908211
0.62,2668,9126.462278908211
0.56,2669,8913.576058840878
0.54,2670,8842.613985485099
0.56,2671,8913.576058840878
0.54,2672,8842.613985485099
0.56,2673,8913.576058840878
0.58,2674,8984.538132196656
0.58,2675,8984.538132196656
0.64,2676,9197.42435226399
0.66,2677,9268.386425619767
0.68,2678,9339.348498975545
0.7,2679,9410.310572331324
0.74,2680,9552.234719042879
0.72,2681,9481.272645687102
0.7,2682,9410.310572331324
0.7,2683,9410.310572331324
0.68,2684,9339.348498975545
0.68,2685,9339.348498975545
0.64,2686,9197.42435226399
0.64,2687,9197.42435226399
0.62,2688,9126.462278908211
0.6,2689,9055.500205552433
0.6,2690,9055.500205552433
0.6,2691,9055.500205552433
0.6,2692,9055.500205552433
0.58,2693,8984.538132196656
0.58,2694,8984.538132196656
0.56,2695,8913.576058840878
0.56,2696,8913.576058840878
0.56,2697,8913.576058840878
0.58,2698,8984.538132196656
0.58,2699,8984.538132196656
0.6,2700,9055.500205552433
0.62,2701,9126.462278908211
0.64,2702,9197.42435226399
0.66,2703,9268.386425619767
0.64,2704,9197.42435226399
0.68,2705,9339.348498975545
0.7,2706,9410.310572331324
0.7,2707,9410.310572331324
0.66,2708,9268.386425619767
0.66,2709,9268.386425619767
0.62,2710,9126.462278908211
0.64,2711,9197.42435226399
0.62,2712,9126.462278908211
0.62,2713,9126.462278908211
0.62,2714,9126.462278908211
0.64,2715,9197.42435226399
0.62,2716,9126.462278908211
0.62,2717,9126.462278908211
0.64,2718,9197.42435226399
0.62,2719,9126.462278908211
0.62,2720,9126.462278908211
0.64,2721,9197.42435226399
0.64,2722,9197.42435226399
0.66,2723,9268.386425619767
0.62,2724,9126.462278908211
0.62,2725,9126.462278908211
0.62,2726,9126.462278908211
0.62,2727,9126.462278908211
0.62,2728,9126.462278908211
0.62,2729,9126.462278908211
0.66,2730,9268.386425619767
0.62,2731,9126.462278908211
0.64,2732,9197.42435226399
0.64,2733,9197.42435226399
0.62,2734,9126.462278908211
0.58,2735,8984.538132196656
0.56,2736,8913.576058840878
0.54,2737,8842.613985485099
0.54,2738,8842.613985485099
0.52,2739,8771.651912129322
0.5,2740,8700.689838773544
0.46,2741,8558.765692061988
0.46,2742,8558.765692061988
0.46,2743,8558.765692061988
0.46,2744,8558.765692061988
0.5,2745,8700.689838773544
0.52,2746,8771.651912129322
0.54,2747,8842.613985485099
0.54,2748,8842.613985485099
0.56,2749,8913.576058840878
0.6,2750,9055.500205552433
0.56,2751,8913.576058840878
0.56,2752,8913.576058840878
0.6,2753,9055.500205552433
0.56,2754,8913.576058840878
0.54,2755,8842.613985485099
0.52,2756,8771.651912129322
0.52,2757,8771.651912129322
0.46,2758,8558.765692061988
0.48,2759,8629.727765417765
0.46,2760,8558.765692061988
0.42,2761,8416.841545350431
0.44,2762,8487.80361870621
0.44,2763,8487.80361870621
0.44,2764,8487.80361870621
0.44,2765,8487.80361870621
0.42,2766,8416.841545350431
0.42,2767,8416.841545350431
0.42,2768,8416.841545350431
0.4,2769,8345.879471994653
0.4,2770,8345.879471994653
0.4,2771,8345.879471994653
0.44,2772,8487.80361870621
0.48,2773,8629.727765417765
0.5,2774,8700.689838773544
0.52,2775,8771.651912129322
0.54,2776,8842.613985485099
0.54,2777,8842.613985485099
0.56,2778,8913.576058840878
0.58,2779,8984.538132196656
0.56,2780,8913.576058840878
0.54,2781,8842.613985485099
0.54,2782,8842.613985485099
0.44,2783,8487.80361870621
0.44,2784,8487.80361870621
0.44,2785,8487.80361870621
0.44,2786,8487.80361870621
0.42,2787,8416.841545350431
0.42,2788,8416.841545350431
0.42,2789,8416.841545350431
0.4,2790,8345.879471994653
0.4,2791,8345.879471994653
0.4,2792,8345.879471994653
0.4,2793,8345.879471994653
0.42,2794,8416.841545350431
0.44,2795,8487.80361870621
0.46,2796,8558.765692061988
0.48,2797,8629.727765417765
0.46,2798,8558.765692061988
0.48,2799,8629.727765417765
0.5,2800,8700.689838773544
0.5,2801,8700.689838773544
0.5,2802,8700.689838773544
0.5,2803,8700.689838773544
0.48,2804,8629.727765417765
0.46,2805,8558.765692061988
0.46,2806,8558.765692061988
0.46,2807,8558.765692061988
0.46,2808,8558.765692061988
0.46,2809,8558.765692061988
0.46,2810,8558.765692061988
0.46,2811,8558.765692061988
0.46,2812,8558.765692061988
0.44,2813,8487.80361870621
0.44,2814,8487.80361870621
0.44,2815,8487.80361870621
0.44,2816,8487.80361870621
0.44,2817,8487.80361870621
0.46,2818,8558.765692061988
0.48,2819,8629.727765417765
0.5,2820,8700.689838773544
0.54,2821,8842.613985485099
0.58,2822,8984.538132196656
0.62,2823,9126.462278908211
0.62,2824,9126.462278908211
0.64,2825,9197.42435226399
0.66,2826,9268.386425619767
0.66,2827,9268.386425619767
0.66,2828,9268.386425619767
0.64,2829,9197.42435226399
0.62,2830,9126.462278908211
0.62,2831,9126.462278908211
0.6,2832,9055.500205552433
0.6,2833,9055.500205552433
0.56,2834,8913.576058840878
0.56,2835,8913.576058840878
0.56,2836,8913.576058840878
0.56,2837,8913.576058840878
0.54,2838,8842.613985485099
0.52,2839,8771.651912129322
0.52,2840,8771.651912129322
0.52,2841,8771.651912129322
0.54,2842,8842.613985485099
0.56,2843,8913.576058840878
0.6,2844,9055.500205552433
0.64,2845,9197.42435226399
0.66,2846,9268.386425619767
0.68,2847,9339.348498975545
0.7,2848,9410.310572331324
0.7,2849,9410.310572331324
0.7,2850,9410.310572331324
0.72,2851,9481.272645687102
0.7,2852,9410.310572331324
0.7,2853,9410.310572331324
0.68,2854,9339.348498975545
0.66,2855,9268.386425619767
0.64,2856,9197.42435226399
0.58,2857,8984.538132196656
0.56,2858,8913.576058840878
0.52,2859,8771.651912129322
0.5,2860,8700.689838773544
0.5,2861,8700.689838773544
0.42,2862,8416.841545350431
0.38,2863,8274.917398638876
0.36,2864,8203.955325283097
0.34,2865,8132.99325192732
0.34,2866,8132.99325192732
0.34,2867,8132.99325192732
0.34,2868,8132.99325192732
0.34,2869,8132.99325192732
0.4,2870,8345.879471994653
0.44,2871,8487.80361870621
0.46,2872,8558.765692061988
0.5,2873,8700.689838773544
0.48,2874,8629.727765417765
0.5,2875,8700.689838773544
0.4,2876,8345.879471994653
0.42,2877,8416.841545350431
0.42,2878,8416.841545350431
0.4,2879,8345.879471994653
0.4,2880,8345.879471994653
0.38,2881,8274.917398638876
0.36,2882,8203.955325283097
0.36,2883,8203.955325283097
0.34,2884,8132.99325192732
0.34,2885,8132.99325192732
0.34,2886,8132.99325192732
0.34,2887,8132.99325192732
0.34,2888,8132.99325192732
0.34,2889,8132.99325192732
0.38,2890,8274.917398638876
0.42,2891,8416.841545350431
0.46,2892,8558.765692061988
0.5,2893,8700.689838773544
0.52,2894,8771.651912129322
0.52,2895,8771.651912129322
0.54,2896,8842.613985485099
0.54,2897,8842.613985485099
0.56,2898,8913.576058840878
0.58,2899,8984.538132196656
0.56,2900,8913.576058840878
0.56,2901,8913.576058840878
0.54,2902,8842.613985485099
0.5,2903,8700.689838773544
0.5,2904,8700.689838773544
0.48,2905,8629.727765417765
0.46,2906,8558.765692061988
0.44,2907,8487.80361870621
0.4,2908,8345.879471994653
0.38,2909,8274.917398638876
0.36,2910,8203.955325283097
0.36,2911,8203.955325283097
0.34,2912,8132.99325192732
0.36,2913,8203.955325283097
0.4,2914,8345.879471994653
0.42,2915,8416.841545350431
0.46,2916,8558.765692061988
0.54,2917,8842.613985485099
0.54,2918,8842.613985485099
0.56,2919,8913.576058840878
0.58,2920,8984.538132196656
0.6,2921,9055.500205552433
0.6,2922,9055.500205552433
0.6,2923,9055.500205552433
0.58,2924,8984.538132196656
0.54,2925,8842.613985485099
0.54,2926,8842.613985485099
0.52,2927,8771.651912129322
0.48,2928,8629.727765417765
0.46,2929,8558.765692061988
0.44,2930,8487.80361870621
0.42,2931,8416.841545350431
0.42,2932,8416.841545350431
0.42,2933,8416.841545350431
0.42,2934,8416.841545350431
0.4,2935,8345.879471994653
0.46,2936,8558.765692061988
0.42,2937,8416.841545350431
0.48,2938,8629.727765417765
0.52,2939,8771.651912129322
0.54,2940,8842.613985485099
0.56,2941,8913.576058840878
0.56,2942,8913.576058840878
0.6,2943,9055.500205552433
0.6,2944,9055.500205552433
0.6,2945,9055.500205552433
0.6,2946,9055.500205552433
0.6,2947,9055.500205552433
0.58,2948,8984.538132196656
0.58,2949,8984.538132196656
0.56,2950,8913.576058840878
0.56,2951,8913.576058840878
0.54,2952,8842.613985485099
0.54,2953,8842.613985485099
0.5,2954,8700.689838773544
0.5,2955,8700.689838773544
0.52,2956,8771.651912129322
0.48,2957,8629.727765417765
0.46,2958,8558.765692061988
0.42,2959,8416.841545350431
0.44,2960,8487.80361870621
0.44,2961,8487.80361870621
0.46,2962,8558.765692061988
0.52,2963,8771.651912129322
0.56,2964,8913.576058840878
0.58,2965,8984.538132196656
0.58,2966,8984.538132196656
0.6,2967,9055.500205552433
0.6,2968,9055.500205552433
0.6,2969,9055.500205552433
