instant,weekday,Predicted Y
2596,6,3.000376935420547
2597,6,3.0003774778672194
2598,6,3.0003780203138923
2599,6,3.000378562760565
2600,6,3.0003791052072373
2601,6,3.0003796476539097
2602,6,3.0003801901005827
2603,6,3.000380732547255
2604,6,3.0003812749939276
2605,6,3.0003818174406005
2606,6,3.000382359887273
2607,6,3.0003829023339454
2608,6,3.000383444780618
2609,6,3.000383987227291
2610,6,3.0003845296739633
2611,6,3.0003850721206358
2612,6,3.0003856145673087
2613,6,3.000386157013981
2614,6,3.0003866994606536
2615,6,3.000387241907326
2616,6,3.000387784353999
2617,6,3.0003883268006715
2618,6,3.000388869247344
2619,0,3.000389411694017
2620,0,3.0003899541406893
2621,0,3.000390496587362
2622,0,3.0003910390340343
2623,0,3.000391581480707
2624,0,3.0003921239273796
2625,0,3.000392666374052
2626,0,3.000393208820725
2627,0,3.0003937512673975
2628,0,3.00039429371407
2629,0,3.0003948361607424
2630,0,3.0003953786074153
2631,0,3.000395921054088
2632,0,3.0003964635007603
2633,0,3.000397005947433
2634,0,3.0003975483941057
2635,0,3.000398090840778
2636,0,3.0003986332874506
2637,0,3.0003991757341235
2638,0,3.000399718180796
2639,0,3.0004002606274685
2640,0,3.0004008030741414
2641,0,3.000401345520814
2642,0,3.0004018879674863
2643,1,3.0004024304141588
2644,1,3.0004029728608317
2645,1,3.000403515307504
2646,1,3.0004040577541766
2647,1,3.0004046002008495
2648,1,3.000405142647522
2649,1,3.0004056850941945
2650,1,3.0004062275408674
2651,1,3.00040676998754
2652,1,3.0004073124342123
2653,1,3.000407854880885
2654,1,3.0004083973275577
2655,1,3.00040893977423
2656,1,3.0004094822209026
2657,1,3.0004100246675756
2658,1,3.000410567114248
2659,1,3.0004111095609205
2660,1,3.000411652007593
2661,1,3.000412194454266
2662,1,3.0004127369009383
2663,1,3.000413279347611
2664,1,3.0004138217942837
2665,1,3.000414364240956
2666,1,3.0004149066876287
2667,2,3.000415449134301
2668,2,3.000415991580974
2669,2,3.0004165340276465
2670,2,3.000417076474319
2671,2,3.000417618920992
2672,2,3.0004181613676644
2673,2,3.000418703814337
2674,2,3.0004192462610093
2675,2,3.0004197887076822
2676,2,3.0004203311543547
2677,2,3.000420873601027
2678,2,3.0004214160477
2679,2,3.0004219584943725
2680,2,3.000422500941045
2681,2,3.0004230433877175
2682,2,3.0004235858343904
2683,2,3.000424128281063
2684,2,3.0004246707277353
2685,2,3.0004252131744082
2686,2,3.0004257556210807
2687,2,3.000426298067753
2688,2,3.0004268405144257
2689,2,3.0004273829610986
2690,2,3.000427925407771
2691,3,3.0004284678544435
2692,3,3.0004290103011164
2693,3,3.000429552747789
2694,3,3.0004300951944614
2695,3,3.000430637641134
2696,3,3.0004311800878067
2697,3,3.000431722534479
2698,3,3.0004322649811517
2699,3,3.0004328074278246
2700,3,3.000433349874497
2701,3,3.0004338923211695
2702,3,3.000434434767842
2703,3,3.000434977214515
2704,3,3.0004355196611874
2705,3,3.00043606210786
2706,3,3.0004366045545328
2707,3,3.0004371470012052
2708,3,3.0004376894478777
2709,3,3.00043823189455
2710,3,3.000438774341223
2711,3,3.0004393167878955
2712,3,3.000439859234568
2713,3,3.000440401681241
2714,3,3.0004409441279134
2715,4,3.000441486574586
2716,4,3.0004420290212583
2717,4,3.0004425714679313
2718,4,3.0004431139146037
2719,4,3.000443656361276
2720,4,3.000444198807949
2721,4,3.0004447412546216
2722,4,3.000445283701294
2723,4,3.0004458261479665
2724,4,3.0004463685946394
2725,4,3.000446911041312
2726,4,3.0004474534879844
2727,4,3.0004479959346573
2728,4,3.0004485383813297
2729,4,3.000449080828002
2730,4,3.0004496232746747
2731,4,3.0004501657213476
2732,4,3.00045070816802
2733,4,3.0004512506146925
2734,4,3.0004517930613654
2735,4,3.000452335508038
2736,4,3.0004528779547104
2737,4,3.0004534204013833
2738,4,3.0004539628480558
2739,5,3.0004545052947282
2740,5,3.0004550477414007
2741,5,3.0004555901880736
2742,5,3.000456132634746
2743,5,3.0004566750814186
2744,5,3.0004572175280915
2745,5,3.000457759974764
2746,5,3.0004583024214364
2747,5,3.000458844868109
2748,5,3.000459387314782
2749,5,3.0004599297614543
2750,5,3.0004604722081267
2751,5,3.0004610146547996
2752,5,3.000461557101472
2753,5,3.0004620995481446
2754,5,3.000462641994817
2755,5,3.00046318444149
2756,5,3.0004637268881624
2757,5,3.000464269334835
2758,5,3.000464811781508
2759,5,3.0004653542281803
2760,5,3.0004658966748528
2761,5,3.000466439121525
2762,5,3.000466981568198
2763,6,3.0004675240148706
2764,6,3.000468066461543
2765,6,3.000468608908216
2766,6,3.0004691513548885
2767,6,3.000469693801561
2768,6,3.0004702362482334
2769,6,3.0004707786949063
2770,6,3.0004713211415788
2771,6,3.0004718635882512
2772,6,3.000472406034924
2773,6,3.0004729484815966
2774,6,3.000473490928269
2775,6,3.0004740333749416
2776,6,3.0004745758216145
2777,6,3.000475118268287
2778,6,3.0004756607149594
2779,6,3.0004762031616323
2780,6,3.000476745608305
2781,6,3.0004772880549773
2782,6,3.0004778305016497
2783,6,3.0004783729483226
2784,6,3.000478915394995
2785,6,3.0004794578416676
2786,6,3.0004800002883405
2787,0,3.000480542735013
2788,0,3.0004810851816854
2789,0,3.000481627628358
2790,0,3.000482170075031
2791,0,3.0004827125217033
2792,0,3.0004832549683758
2793,0,3.0004837974150487
2794,0,3.000484339861721
2795,0,3.0004848823083936
2796,0,3.000485424755066
2797,0,3.000485967201739
2798,0,3.0004865096484115
2799,0,3.000487052095084
2800,0,3.000487594541757
2801,0,3.0004881369884293
2802,0,3.000488679435102
2803,0,3.0004892218817742
2804,0,3.000489764328447
2805,0,3.0004903067751196
2806,0,3.000490849221792
2807,0,3.000491391668465
2808,0,3.0004919341151375
2809,0,3.00049247656181
2810,0,3.0004930190084824
2811,1,3.0004935614551553
2812,1,3.000494103901828
2813,1,3.0004946463485003
2814,1,3.000495188795173
2815,1,3.0004957312418457
2816,1,3.000496273688518
2817,1,3.0004968161351906
2818,1,3.0004973585818635
2819,1,3.000497901028536
2820,1,3.0004984434752084
2821,1,3.0004989859218814
2822,1,3.000499528368554
2823,1,3.0005000708152263
2824,1,3.000500613261899
2825,1,3.0005011557085717
2826,1,3.000501698155244
2827,1,3.0005022406019166
2828,1,3.0005027830485895
2829,1,3.000503325495262
2830,1,3.0005038679419345
2831,1,3.0005044103886074
2832,1,3.00050495283528
2833,1,3.0005054952819523
2834,1,3.000506037728625
2835,2,3.0005065801752977
2836,2,3.00050712262197
2837,2,3.0005076650686426
2838,2,3.0005082075153156
2839,2,3.000508749961988
2840,2,3.0005092924086605
2841,2,3.000509834855333
2842,2,3.000510377302006
2843,2,3.0005109197486783
2844,2,3.000511462195351
2845,2,3.0005120046420237
2846,2,3.000512547088696
2847,2,3.0005130895353687
2848,2,3.000513631982041
2849,2,3.000514174428714
2850,2,3.0005147168753865
2851,2,3.000515259322059
2852,2,3.000515801768732
2853,2,3.0005163442154044
2854,2,3.000516886662077
2855,2,3.0005174291087493
2856,2,3.000517971555422
2857,2,3.0005185140020947
2858,2,3.000519056448767
2859,3,3.00051959889544
2860,3,3.0005201413421125
2861,3,3.000520683788785
2862,3,3.0005212262354575
2863,3,3.0005217686821304
2864,3,3.000522311128803
2865,3,3.0005228535754753
2866,3,3.0005233960221482
2867,3,3.0005239384688207
2868,3,3.000524480915493
2869,3,3.0005250233621656
2870,3,3.0005255658088386
2871,3,3.000526108255511
2872,3,3.0005266507021835
2873,3,3.0005271931488564
2874,3,3.000527735595529
2875,3,3.0005282780422013
2876,3,3.000528820488874
2877,3,3.0005293629355467
2878,3,3.000529905382219
2879,3,3.0005304478288917
2880,3,3.0005309902755646
2881,3,3.000531532722237
2882,3,3.0005320751689095
2883,4,3.000532617615582
2884,4,3.000533160062255
2885,4,3.0005337025089274
2886,4,3.0005342449556
2887,4,3.0005347874022728
2888,4,3.000535329848945
2889,4,3.0005358722956177
2890,4,3.00053641474229
2891,4,3.000536957188963
2892,4,3.0005374996356355
2893,4,3.000538042082308
2894,4,3.000538584528981
2895,4,3.0005391269756534
2896,4,3.000539669422326
2897,4,3.0005402118689983
2898,4,3.0005407543156712
2899,4,3.0005412967623437
2900,4,3.000541839209016
2901,4,3.000542381655689
2902,4,3.0005429241023616
2903,4,3.000543466549034
2904,4,3.0005440089957065
2905,4,3.0005445514423794
2906,4,3.000545093889052
2907,5,3.0005456363357244
2908,5,3.0005461787823973
2909,5,3.0005467212290697
2910,5,3.000547263675742
2911,5,3.000547806122415
2912,5,3.0005483485690876
2913,5,3.00054889101576
2914,5,3.0005494334624325
2915,5,3.0005499759091054
2916,5,3.000550518355778
2917,5,3.0005510608024504
2918,5,3.0005516032491233
2919,5,3.0005521456957958
2920,5,3.0005526881424682
2921,5,3.0005532305891407
2922,5,3.0005537730358136
2923,5,3.000554315482486
2924,5,3.0005548579291585
2925,5,3.0005554003758315
2926,5,3.000555942822504
2927,5,3.0005564852691764
2928,5,3.000557027715849
2929,5,3.000557570162522
2930,5,3.0005581126091943
2931,6,3.0005586550558667
2932,6,3.0005591975025396
2933,6,3.000559739949212
2934,6,3.0005602823958846
2935,6,3.000560824842557
2936,6,3.00056136728923
2937,6,3.0005619097359024
2938,6,3.000562452182575
2939,6,3.000562994629248
2940,6,3.0005635370759203
2941,6,3.0005640795225927
2942,6,3.000564621969265
2943,6,3.000565164415938
2944,6,3.0005657068626106
2945,6,3.000566249309283
2946,6,3.000566791755956
2947,6,3.0005673342026284
2948,6,3.000567876649301
2949,6,3.0005684190959734
2950,6,3.0005689615426463
2951,6,3.0005695039893188
2952,6,3.0005700464359912
2953,6,3.000570588882664
2954,6,3.0005711313293366
2955,0,3.000571673776009
2956,0,3.0005722162226816
2957,0,3.0005727586693545
2958,0,3.000573301116027
2959,0,3.0005738435626994
2960,0,3.0005743860093723
2961,0,3.000574928456045
2962,0,3.0005754709027173
2963,0,3.0005760133493897
2964,0,3.0005765557960626
2965,0,3.000577098242735
2966,0,3.0005776406894076
2967,0,3.0005781831360805
2968,0,3.000578725582753
2969,0,3.0005792680294254
2970,0,3.000579810476098
2971,0,3.000580352922771
2972,0,3.0005808953694433
2973,0,3.0005814378161157
2974,0,3.0005819802627887
2975,0,3.000582522709461
2976,0,3.0005830651561336
2977,0,3.000583607602806
2978,0,3.000584150049479
2979,1,3.0005846924961515
2980,1,3.000585234942824
2981,1,3.000585777389497
2982,1,3.0005863198361693
2983,1,3.0005868622828418
2984,1,3.0005874047295142
2985,1,3.000587947176187
2986,1,3.0005884896228596
2987,1,3.000589032069532
2988,1,3.000589574516205
2989,1,3.0005901169628775
2990,1,3.00059065940955
2991,1,3.0005912018562224
2992,1,3.0005917443028953
2993,1,3.000592286749568
2994,1,3.0005928291962403
2995,1,3.000593371642913
2996,1,3.0005939140895856
2997,1,3.000594456536258
2998,1,3.000594998982931
2999,1,3.0005955414296035
3000,1,3.000596083876276
3001,1,3.0005966263229484
3002,1,3.0005971687696213
3003,2,3.000597711216294
3004,2,3.0005982536629663
3005,2,3.000598796109639
3006,2,3.0005993385563117
3007,2,3.000599881002984
3008,2,3.0006004234496566
3009,2,3.0006009658963295
3010,2,3.000601508343002
3011,2,3.0006020507896745
3012,2,3.0006025932363474
3013,2,3.00060313568302
3014,2,3.0006036781296923
3015,2,3.0006042205763648
3016,2,3.0006047630230377
3017,2,3.00060530546971
3018,2,3.0006058479163826
3019,2,3.0006063903630555
3020,2,3.000606932809728
3021,2,3.0006074752564005
3022,2,3.000608017703073
3023,2,3.000608560149746
3024,2,3.0006091025964183
3025,2,3.000609645043091
3026,2,3.0006101874897637
3027,3,3.000610729936436
3028,3,3.0006112723831087
3029,3,3.000611814829781
3030,3,3.000612357276454
3031,3,3.0006128997231265
3032,3,3.000613442169799
3033,3,3.000613984616472
3034,3,3.0006145270631444
3035,3,3.000615069509817
3036,3,3.0006156119564893
3037,3,3.000616154403162
3038,3,3.0006166968498347
3039,3,3.000617239296507
3040,3,3.00061778174318
3041,3,3.0006183241898525
3042,3,3.000618866636525
3043,3,3.0006194090831975
3044,3,3.0006199515298704
3045,3,3.000620493976543
3046,3,3.0006210364232153
3047,3,3.0006215788698882
3048,3,3.0006221213165607
3049,3,3.000622663763233
3050,3,3.0006232062099056
3051,4,3.0006237486565785
3052,4,3.000624291103251
3053,4,3.0006248335499235
3054,4,3.0006253759965964
3055,4,3.000625918443269
3056,4,3.0006264608899413
3057,4,3.000627003336614
3058,4,3.0006275457832867
3059,4,3.000628088229959
3060,4,3.0006286306766317
3061,4,3.0006291731233046
3062,4,3.000629715569977
3063,4,3.0006302580166495
3064,4,3.000630800463322
3065,4,3.000631342909995
3066,4,3.0006318853566674
3067,4,3.00063242780334
3068,4,3.0006329702500127
3069,4,3.000633512696685
3070,4,3.0006340551433577
3071,4,3.00063459759003
3072,4,3.000635140036703
3073,4,3.0006356824833755
3074,4,3.000636224930048
3075,5,3.000636767376721
3076,5,3.0006373098233934
3077,5,3.000637852270066
3078,5,3.0006383947167388
3079,5,3.0006389371634112
3080,5,3.0006394796100837
3081,5,3.000640022056756
3082,5,3.000640564503429
3083,5,3.0006411069501016
3084,5,3.000641649396774
3085,5,3.000642191843447
3086,5,3.0006427342901194
3087,5,3.000643276736792
3088,5,3.0006438191834643
3089,5,3.0006443616301373
3090,5,3.0006449040768097
3091,5,3.000645446523482
3092,5,3.000645988970155
3093,5,3.0006465314168276
3094,5,3.0006470738635
3095,5,3.0006476163101725
3096,5,3.0006481587568454
3097,5,3.000648701203518
3098,5,3.0006492436501904
3099,6,3.0006497860968633
3100,6,3.0006503285435357
3101,6,3.000650870990208
3102,6,3.0006514134368807
3103,6,3.0006519558835536
3104,6,3.000652498330226
3105,6,3.0006530407768985
3106,6,3.0006535832235715
3107,6,3.000654125670244
3108,6,3.0006546681169164
3109,6,3.000655210563589
3110,6,3.0006557530102618
3111,6,3.0006562954569342
3112,6,3.0006568379036067
3113,6,3.0006573803502796
3114,6,3.000657922796952
3115,6,3.0006584652436246
3116,6,3.000659007690297
3117,6,3.00065955013697
3118,6,3.0006600925836424
3119,6,3.000660635030315
3120,6,3.000661177476988
3121,6,3.0006617199236603
3122,6,3.0006622623703327
3123,0,3.000662804817005
3124,0,3.000663347263678
3125,0,3.0006638897103506
3126,0,3.000664432157023
3127,0,3.000664974603696
3128,0,3.0006655170503684
3129,0,3.000666059497041
3130,0,3.0006666019437134
3131,0,3.0006671443903863
3132,0,3.0006676868370588
3133,0,3.0006682292837312
3134,0,3.000668771730404
3135,0,3.0006693141770766
3136,0,3.000669856623749
3137,0,3.0006703990704215
3138,0,3.0006709415170945
3139,0,3.000671483963767
3140,0,3.0006720264104394
3141,0,3.0006725688571123
3142,0,3.000673111303785
3143,0,3.0006736537504572
3144,0,3.0006741961971297
3145,0,3.0006747386438026
3146,0,3.000675281090475
3147,1,3.0006758235371476
3148,1,3.0006763659838205
3149,1,3.000676908430493
3150,1,3.0006774508771654
3151,1,3.000677993323838
3152,1,3.000678535770511
3153,1,3.0006790782171833
3154,1,3.0006796206638557
3155,1,3.0006801631105287
3156,1,3.000680705557201
3157,1,3.0006812480038736
3158,1,3.000681790450546
3159,1,3.000682332897219
3160,1,3.0006828753438914
3161,1,3.000683417790564
3162,1,3.000683960237237
3163,1,3.0006845026839093
3164,1,3.0006850451305818
3165,1,3.0006855875772547
3166,1,3.000686130023927
3167,1,3.0006866724705996
3168,1,3.000687214917272
3169,1,3.000687757363945
3170,1,3.0006882998106175
3171,2,3.00068884225729
3172,2,3.000689384703963
3173,2,3.0006899271506353
3174,2,3.000690469597308
3175,2,3.0006910120439803
3176,2,3.000691554490653
3177,2,3.0006920969373256
3178,2,3.000692639383998
3179,2,3.000693181830671
3180,2,3.0006937242773435
3181,2,3.000694266724016
3182,2,3.0006948091706884
3183,2,3.0006953516173613
3184,2,3.000695894064034
3185,2,3.0006964365107063
3186,2,3.000696978957379
3187,2,3.0006975214040517
3188,2,3.000698063850724
3189,2,3.0006986062973966
3190,2,3.0006991487440695
3191,2,3.000699691190742
3192,2,3.0007002336374144
3193,2,3.0007007760840874
3194,2,3.00070131853076
3195,3,3.0007018609774323
3196,3,3.0007024034241048
3197,3,3.0007029458707777
3198,3,3.00070348831745
3199,3,3.0007040307641226
3200,3,3.0007045732107955
3201,3,3.000705115657468
3202,3,3.0007056581041405
3203,3,3.000706200550813
3204,3,3.000706742997486
3205,3,3.0007072854441583
3206,3,3.000707827890831
3207,3,3.0007083703375037
3208,3,3.000708912784176
3209,3,3.0007094552308486
3210,3,3.000709997677521
3211,3,3.000710540124194
3212,3,3.0007110825708665
3213,3,3.000711625017539
3214,3,3.000712167464212
3215,3,3.0007127099108843
3216,3,3.000713252357557
3217,3,3.0007137948042293
3218,3,3.000714337250902
3219,4,3.0007148796975747
3220,4,3.000715422144247
3221,4,3.00071596459092
3222,4,3.0007165070375925
3223,4,3.000717049484265
3224,4,3.0007175919309375
3225,4,3.0007181343776104
3226,4,3.000718676824283
3227,4,3.0007192192709553
3228,4,3.000719761717628
3229,4,3.0007203041643007
3230,4,3.000720846610973
3231,4,3.0007213890576456
3232,4,3.0007219315043185
3233,4,3.000722473950991
3234,4,3.0007230163976635
3235,4,3.0007235588443364
3236,4,3.000724101291009
3237,4,3.0007246437376813
3238,4,3.000725186184354
3239,4,3.0007257286310267
3240,4,3.000726271077699
3241,4,3.0007268135243717
3242,4,3.0007273559710446
3243,5,3.000727898417717
3244,5,3.0007284408643895
3245,5,3.000728983311062
3246,5,3.000729525757735
3247,5,3.0007300682044074
3248,5,3.00073061065108
3249,5,3.0007311530977527
3250,5,3.000731695544425
3251,5,3.0007322379910977
3252,5,3.0007327804377706
3253,5,3.000733322884443
3254,5,3.0007338653311155
3255,5,3.000734407777788
3256,5,3.000734950224461
3257,5,3.0007354926711334
3258,5,3.000736035117806
3259,5,3.0007365775644788
3260,5,3.0007371200111512
3261,5,3.0007376624578237
3262,5,3.000738204904496
3263,5,3.000738747351169
3264,5,3.0007392897978415
3265,5,3.000739832244514
3266,5,3.000740374691187
3267,6,3.0007409171378594
3268,6,3.000741459584532
3269,6,3.0007420020312043
3270,6,3.0007425444778772
3271,6,3.0007430869245497
3272,6,3.000743629371222
3273,6,3.000744171817895
3274,6,3.0007447142645676
3275,6,3.00074525671124
3276,6,3.0007457991579125
3277,6,3.0007463416045854
3278,6,3.000746884051258
3279,6,3.0007474264979304
3280,6,3.0007479689446033
3281,6,3.0007485113912757
3282,6,3.000749053837948
3283,6,3.0007495962846207
3284,6,3.0007501387312936
3285,6,3.000750681177966
3286,6,3.0007512236246385
3287,6,3.0007517660713114
3288,6,3.000752308517984
3289,6,3.0007528509646564
3290,6,3.000753393411329
3291,0,3.0007539358580018
3292,0,3.0007544783046742
3293,0,3.0007550207513467
3294,0,3.0007555631980196
3295,0,3.000756105644692
3296,0,3.0007566480913646
3297,0,3.000757190538037
3298,0,3.00075773298471
3299,0,3.0007582754313824
3300,0,3.000758817878055
3301,0,3.000759360324728
3302,0,3.0007599027714003
3303,0,3.0007604452180727
3304,0,3.000760987664745
3305,0,3.000761530111418
3306,0,3.0007620725580906
3307,0,3.000762615004763
3308,0,3.000763157451436
3309,0,3.0007636998981084
3310,0,3.000764242344781
3311,0,3.0007647847914534
3312,0,3.0007653272381263
3313,0,3.0007658696847987
3314,0,3.000766412131471
3315,1,3.000766954578144
3316,1,3.0007674970248166
3317,1,3.000768039471489
3318,1,3.0007685819181615
3319,1,3.0007691243648345
3320,1,3.000769666811507
3321,1,3.0007702092581794
3322,1,3.0007707517048523
3323,1,3.0007712941515248
3324,1,3.0007718365981972
3325,1,3.0007723790448697
3326,1,3.0007729214915426
3327,1,3.000773463938215
3328,1,3.0007740063848876
3329,1,3.0007745488315605
3330,1,3.000775091278233
3331,1,3.0007756337249054
3332,1,3.000776176171578
3333,1,3.000776718618251
3334,1,3.0007772610649233
3335,1,3.0007778035115957
3336,1,3.0007783459582686
3337,1,3.000778888404941
3338,1,3.0007794308516136
3339,2,3.0007799732982865
3340,2,3.000780515744959
3341,2,3.0007810581916314
3342,2,3.000781600638304
3343,2,3.000782143084977
3344,2,3.0007826855316493
3345,2,3.0007832279783218
3346,2,3.0007837704249947
3347,2,3.000784312871667
3348,2,3.0007848553183396
3349,2,3.000785397765012
3350,2,3.000785940211685
3351,2,3.0007864826583575
3352,2,3.00078702510503
3353,2,3.000787567551703
3354,2,3.0007881099983753
3355,2,3.0007886524450478
3356,2,3.0007891948917202
3357,2,3.000789737338393
3358,2,3.0007902797850656
3359,2,3.000790822231738
3360,2,3.000791364678411
3361,2,3.0007919071250835
3362,2,3.000792449571756
3363,3,3.0007929920184284
3364,3,3.0007935344651013
3365,3,3.000794076911774
3366,3,3.0007946193584463
3367,3,3.000795161805119
3368,3,3.0007957042517917
3369,3,3.000796246698464
3370,3,3.0007967891451366
3371,3,3.0007973315918095
3372,3,3.000797874038482
3373,3,3.0007984164851544
3374,3,3.0007989589318274
3375,3,3.0007995013785
3376,3,3.0008000438251723
3377,3,3.0008005862718448
3378,3,3.0008011287185177
3379,3,3.00080167116519
3380,3,3.0008022136118626
3381,3,3.0008027560585355
3382,3,3.000803298505208
3383,3,3.0008038409518805
3384,3,3.000804383398553
3385,3,3.000804925845226
3386,3,3.0008054682918983
3387,4,3.000806010738571
3388,4,3.0008065531852437
3389,4,3.000807095631916
3390,4,3.0008076380785886
3391,4,3.000808180525261
3392,4,3.000808722971934
3393,4,3.0008092654186065
3394,4,3.000809807865279
3395,4,3.000810350311952
3396,4,3.0008108927586243
3397,4,3.000811435205297
3398,4,3.0008119776519693
3399,4,3.000812520098642
3400,4,3.0008130625453147
3401,4,3.000813604991987
3402,4,3.00081414743866
3403,4,3.0008146898853325
3404,4,3.000815232332005
3405,4,3.0008157747786774
3406,4,3.0008163172253504
3407,4,3.000816859672023
3408,4,3.0008174021186953
3409,4,3.000817944565368
3410,4,3.0008184870120407
3411,5,3.000819029458713
3412,5,3.0008195719053856
3413,5,3.0008201143520585
3414,5,3.000820656798731
3415,5,3.0008211992454035
3416,5,3.0008217416920764
3417,5,3.000822284138749
3418,5,3.0008228265854213
3419,5,3.000823369032094
3420,5,3.0008239114787667
3421,5,3.000824453925439
3422,5,3.0008249963721116
3423,5,3.0008255388187846
3424,5,3.000826081265457
3425,5,3.0008266237121295
3426,5,3.0008271661588024
3427,5,3.000827708605475
3428,5,3.0008282510521473
3429,5,3.00082879349882
3430,5,3.0008293359454927
3431,5,3.000829878392165
3432,5,3.0008304208388377
3433,5,3.0008309632855106
3434,5,3.000831505732183
3435,6,3.0008320481788555
3436,6,3.000832590625528
3437,6,3.000833133072201
3438,6,3.0008336755188734
3439,6,3.000834217965546
3440,6,3.0008347604122187
3441,6,3.000835302858891
3442,6,3.0008358453055637
3443,6,3.000836387752236
3444,6,3.000836930198909
3445,6,3.0008374726455815
3446,6,3.000838015092254
3447,6,3.000838557538927
3448,6,3.0008390999855994
3449,6,3.000839642432272
3450,6,3.0008401848789443
3451,6,3.0008407273256172
3452,6,3.0008412697722897
3453,6,3.000841812218962
3454,6,3.000842354665635
3455,6,3.0008428971123076
3456,6,3.00084343955898
3457,6,3.0008439820056525
3458,6,3.0008445244523254
3459,0,3.000845066898998
3460,0,3.0008456093456704
3461,0,3.0008461517923433
3462,0,3.0008466942390157
3463,0,3.000847236685688
3464,0,3.0008477791323607
3465,0,3.0008483215790336
3466,0,3.000848864025706
3467,0,3.0008494064723785
3468,0,3.0008499489190514
3469,0,3.000850491365724
3470,0,3.0008510338123964
3471,0,3.000851576259069
3472,0,3.0008521187057418
3473,0,3.0008526611524142
3474,0,3.0008532035990867
3475,0,3.0008537460457596
3476,0,3.000854288492432
3477,0,3.0008548309391045
3478,0,3.000855373385777
3479,0,3.00085591583245
3480,0,3.0008564582791224
3481,0,3.000857000725795
3482,0,3.000857543172468
3483,1,3.0008580856191402
3484,1,3.0008586280658127
3485,1,3.000859170512485
3486,1,3.000859712959158
3487,1,3.0008602554058306
3488,1,3.000860797852503
3489,1,3.000861340299176
3490,1,3.0008618827458484
3491,1,3.000862425192521
3492,1,3.0008629676391934
3493,1,3.0008635100858663
3494,1,3.0008640525325387
3495,1,3.000864594979211
3496,1,3.000865137425884
3497,1,3.0008656798725566
3498,1,3.000866222319229
3499,1,3.0008667647659015
3500,1,3.0008673072125744
3501,1,3.000867849659247
3502,1,3.0008683921059194
3503,1,3.0008689345525923
3504,1,3.0008694769992648
3505,1,3.0008700194459372
3506,1,3.0008705618926097
3507,2,3.0008711043392826
3508,2,3.000871646785955
3509,2,3.0008721892326276
3510,2,3.0008727316793005
3511,2,3.000873274125973
3512,2,3.0008738165726454
3513,2,3.0008743590193183
3514,2,3.000874901465991
3515,2,3.0008754439126633
3516,2,3.0008759863593357
3517,2,3.0008765288060086
3518,2,3.000877071252681
3519,2,3.0008776136993536
3520,2,3.0008781561460265
3521,2,3.000878698592699
3522,2,3.0008792410393714
3523,2,3.000879783486044
3524,2,3.000880325932717
3525,2,3.0008808683793893
3526,2,3.0008814108260617
3527,2,3.0008819532727347
3528,2,3.000882495719407
3529,2,3.0008830381660796
3530,2,3.000883580612752
3531,3,3.000884123059425
3532,3,3.0008846655060974
3533,3,3.00088520795277
3534,3,3.000885750399443
3535,3,3.0008862928461153
3536,3,3.0008868352927878
3537,3,3.0008873777394602
3538,3,3.000887920186133
3539,3,3.0008884626328056
3540,3,3.000889005079478
3541,3,3.000889547526151
3542,3,3.0008900899728235
3543,3,3.000890632419496
3544,3,3.0008911748661684
3545,3,3.0008917173128413
3546,3,3.000892259759514
3547,3,3.0008928022061863
3548,3,3.000893344652859
3549,3,3.0008938870995316
3550,3,3.000894429546204
3551,3,3.0008949719928766
3552,3,3.0008955144395495
3553,3,3.000896056886222
3554,3,3.0008965993328944
3555,4,3.0008971417795673
3556,4,3.00089768422624
3557,4,3.0008982266729123
3558,4,3.0008987691195848
3559,4,3.0008993115662577
3560,4,3.00089985401293
3561,4,3.0009003964596026
3562,4,3.0009009389062755
3563,4,3.000901481352948
3564,4,3.0009020237996205
3565,4,3.000902566246293
3566,4,3.000903108692966
3567,4,3.0009036511396383
3568,4,3.0009041935863108
3569,4,3.0009047360329837
3570,4,3.000905278479656
3571,4,3.0009058209263286
3572,4,3.000906363373001
3573,4,3.000906905819674
3574,4,3.0009074482663465
3575,4,3.000907990713019
3576,4,3.000908533159692
3577,4,3.0009090756063643
3578,4,3.000909618053037
3579,5,3.0009101604997093
3580,5,3.000910702946382
3581,5,3.0009112453930546
3582,5,3.000911787839727
3583,5,3.0009123302864
3584,5,3.0009128727330725
3585,5,3.000913415179745
3586,5,3.0009139576264174
3587,5,3.0009145000730904
3588,5,3.000915042519763
3589,5,3.0009155849664353
3590,5,3.000916127413108
3591,5,3.0009166698597807
3592,5,3.000917212306453
3593,5,3.0009177547531256
3594,5,3.0009182971997985
3595,5,3.000918839646471
3596,5,3.0009193820931435
3597,5,3.0009199245398164
3598,5,3.000920466986489
3599,5,3.0009210094331613
3600,5,3.0009215518798342
3601,5,3.0009220943265067
3602,5,3.000922636773179
3603,6,3.0009231792198516
3604,6,3.0009237216665245
3605,6,3.000924264113197
3606,6,3.0009248065598695
3607,6,3.0009253490065424
3608,6,3.000925891453215
3609,6,3.0009264338998873
3610,6,3.00092697634656
3611,6,3.0009275187932327
3612,6,3.000928061239905
3613,6,3.0009286036865777
3614,6,3.0009291461332506
3615,6,3.000929688579923
3616,6,3.0009302310265955
3617,6,3.000930773473268
3618,6,3.000931315919941
3619,6,3.0009318583666134
3620,6,3.000932400813286
3621,6,3.0009329432599587
3622,6,3.000933485706631
3623,6,3.0009340281533037
3624,6,3.000934570599976
3625,6,3.000935113046649
3626,6,3.0009356554933215
