temp,cnt,Predicted Y
0.56,41,213.4895603524991
0.56,9,213.4895603524991
0.56,5,213.4895603524991
0.54,4,205.86366190731448
0.54,4,205.86366190731448
0.54,11,205.86366190731448
0.54,96,205.86366190731448
0.56,236,213.4895603524991
0.6,409,228.74135724286825
0.6,167,228.74135724286825
0.66,121,251.61905257842207
0.68,180,259.2449510236067
0.68,204,259.2449510236067
0.74,204,282.12264635916046
0.72,187,274.49674791397587
0.72,176,274.49674791397587
0.72,279,274.49674791397587
0.72,429,274.49674791397587
0.7,453,266.8708494687912
0.7,358,266.8708494687912
0.64,310,243.99315413323745
0.64,188,243.99315413323745
0.62,131,236.36725568805286
0.62,72,236.36725568805286
0.6,35,228.74135724286825
0.6,15,228.74135724286825
0.6,10,228.74135724286825
0.58,2,221.11545879768366
0.6,4,228.74135724286825
0.58,24,221.11545879768366
0.58,112,221.11545879768366
0.64,314,243.99315413323745
0.62,434,236.36725568805286
0.64,138,243.99315413323745
0.7,108,266.8708494687912
0.74,175,282.12264635916046
0.76,170,289.74854480434504
0.78,190,297.37444324952963
0.78,153,297.37444324952963
0.74,188,282.12264635916046
0.66,277,251.61905257842207
0.7,548,266.8708494687912
0.7,564,266.8708494687912
0.66,355,251.61905257842207
0.66,280,251.61905257842207
0.64,189,243.99315413323745
0.62,141,236.36725568805286
0.66,66,251.61905257842207
0.6,35,228.74135724286825
0.58,8,221.11545879768366
0.56,8,213.4895603524991
0.54,9,205.86366190731448
0.54,3,205.86366190731448
0.56,25,213.4895603524991
0.56,117,213.4895603524991
0.62,313,236.36725568805286
0.64,531,243.99315413323745
0.68,234,259.2449510236067
0.7,135,266.8708494687912
0.74,140,282.12264635916046
0.74,210,282.12264635916046
0.74,202,282.12264635916046
0.74,168,282.12264635916046
0.76,182,289.74854480434504
0.74,299,282.12264635916046
0.74,601,282.12264635916046
0.72,517,274.49674791397587
0.7,405,266.8708494687912
0.7,340,266.8708494687912
0.66,236,251.61905257842207
0.66,174,251.61905257842207
0.64,86,243.99315413323745
0.64,45,243.99315413323745
0.64,16,243.99315413323745
0.62,14,236.36725568805286
0.6,4,228.74135724286825
0.6,2,228.74135724286825
0.6,27,228.74135724286825
0.6,98,228.74135724286825
0.62,286,236.36725568805286
0.66,489,251.61905257842207
0.72,216,274.49674791397587
0.7,143,266.8708494687912
0.74,160,282.12264635916046
0.78,194,297.37444324952963
0.82,197,312.6262401398988
0.82,189,312.6262401398988
0.82,141,312.6262401398988
0.8,291,305.0003416947143
0.8,494,305.0003416947143
0.8,478,305.0003416947143
0.78,378,297.37444324952963
0.72,322,274.49674791397587
0.72,223,274.49674791397587
0.7,180,266.8708494687912
0.7,90,266.8708494687912
0.68,69,259.2449510236067
0.7,50,266.8708494687912
0.68,18,259.2449510236067
0.66,12,251.61905257842207
0.64,7,243.99315413323745
0.64,31,243.99315413323745
0.64,81,243.99315413323745
0.64,249,243.99315413323745
0.66,418,251.61905257842207
0.7,227,266.8708494687912
0.72,153,274.49674791397587
0.74,166,282.12264635916046
0.76,243,289.74854480434504
0.74,209,282.12264635916046
0.76,239,289.74854480434504
0.78,356,297.37444324952963
0.76,419,289.74854480434504
0.74,491,282.12264635916046
0.72,399,274.49674791397587
0.6,279,228.74135724286825
0.62,144,236.36725568805286
0.6,151,228.74135724286825
0.6,141,228.74135724286825
0.58,127,221.11545879768366
0.58,94,221.11545879768366
0.58,55,221.11545879768366
0.56,48,213.4895603524991
0.56,15,213.4895603524991
0.56,4,213.4895603524991
0.56,7,213.4895603524991
0.58,19,221.11545879768366
0.6,50,228.74135724286825
0.62,102,236.36725568805286
0.64,177,243.99315413323745
0.7,276,266.8708494687912
0.7,349,266.8708494687912
0.72,358,274.49674791397587
0.72,385,274.49674791397587
0.74,382,282.12264635916046
0.74,374,282.12264635916046
0.76,402,289.74854480434504
0.74,341,282.12264635916046
0.72,385,274.49674791397587
0.7,252,266.8708494687912
0.7,196,266.8708494687912
0.66,201,251.61905257842207
0.66,161,251.61905257842207
0.64,125,243.99315413323745
0.64,83,243.99315413323745
0.62,66,236.36725568805286
0.62,61,236.36725568805286
0.62,26,236.36725568805286
0.6,23,228.74135724286825
0.6,6,228.74135724286825
0.62,15,236.36725568805286
0.62,30,236.36725568805286
0.62,96,236.36725568805286
0.62,152,236.36725568805286
0.66,251,251.61905257842207
0.66,319,251.61905257842207
0.7,402,266.8708494687912
0.72,418,274.49674791397587
0.74,351,282.12264635916046
0.74,376,282.12264635916046
0.74,361,282.12264635916046
0.74,383,282.12264635916046
0.72,328,274.49674791397587
0.72,287,274.49674791397587
0.7,219,266.8708494687912
0.68,229,259.2449510236067
0.66,171,251.61905257842207
0.66,135,251.61905257842207
0.64,103,243.99315413323745
0.64,79,243.99315413323745
0.64,45,243.99315413323745
0.64,18,243.99315413323745
0.62,6,236.36725568805286
0.62,7,236.36725568805286
0.64,16,243.99315413323745
0.64,31,243.99315413323745
0.66,94,251.61905257842207
0.72,128,274.49674791397587
0.8,269,305.0003416947143
0.82,321,312.6262401398988
0.86,366,327.87803703026805
0.86,350,327.87803703026805
0.88,327,335.50393547545264
0.88,311,335.50393547545264
0.88,309,335.50393547545264
0.86,304,327.87803703026805
0.86,249,327.87803703026805
0.52,225,198.2377634621299
0.76,237,289.74854480434504
0.74,149,282.12264635916046
0.72,106,274.49674791397587
0.7,48,266.8708494687912
0.7,29,266.8708494687912
0.68,17,259.2449510236067
0.66,12,251.61905257842207
0.64,4,243.99315413323745
0.66,3,251.61905257842207
0.66,26,251.61905257842207
0.68,109,259.2449510236067
0.74,235,282.12264635916046
0.78,406,297.37444324952963
0.8,175,305.0003416947143
0.82,109,312.6262401398988
0.86,106,327.87803703026805
0.86,162,327.87803703026805
0.9,147,343.1298339206372
0.9,140,343.1298339206372
0.9,175,343.1298339206372
0.9,249,343.1298339206372
0.84,495,320.25213858508346
0.84,417,320.25213858508346
0.78,285,297.37444324952963
0.78,251,297.37444324952963
0.76,210,289.74854480434504
0.74,159,282.12264635916046
0.72,61,274.49674791397587
0.7,34,266.8708494687912
0.7,17,266.8708494687912
0.7,3,266.8708494687912
0.68,6,259.2449510236067
0.68,4,259.2449510236067
0.66,21,251.61905257842207
0.68,128,259.2449510236067
0.7,284,266.8708494687912
0.72,454,274.49674791397587
0.74,207,282.12264635916046
0.76,115,289.74854480434504
0.82,112,312.6262401398988
0.86,169,327.87803703026805
0.9,154,343.1298339206372
0.9,145,343.1298339206372
0.9,152,343.1298339206372
0.86,266,327.87803703026805
0.86,486,327.87803703026805
0.82,309,312.6262401398988
0.74,264,282.12264635916046
0.74,256,282.12264635916046
0.74,190,282.12264635916046
0.74,129,282.12264635916046
0.74,69,282.12264635916046
0.74,42,282.12264635916046
0.72,15,274.49674791397587
0.7,6,266.8708494687912
0.66,4,251.61905257842207
0.66,3,251.61905257842207
0.66,31,251.61905257842207
0.66,113,251.61905257842207
0.7,304,266.8708494687912
0.7,467,266.8708494687912
0.72,225,274.49674791397587
0.72,139,274.49674791397587
0.74,165,282.12264635916046
0.76,232,289.74854480434504
0.8,203,305.0003416947143
0.78,185,297.37444324952963
0.8,188,305.0003416947143
0.8,318,305.0003416947143
0.76,572,289.74854480434504
0.74,525,282.12264635916046
0.72,379,274.49674791397587
0.7,337,266.8708494687912
0.66,248,251.61905257842207
0.64,155,243.99315413323745
0.62,112,236.36725568805286
0.62,68,236.36725568805286
0.6,22,228.74135724286825
0.56,12,213.4895603524991
0.54,5,205.86366190731448
0.52,6,198.2377634621299
0.52,28,198.2377634621299
0.54,106,205.86366190731448
0.54,277,205.86366190731448
0.56,502,213.4895603524991
0.58,230,221.11545879768366
0.62,161,236.36725568805286
0.64,192,243.99315413323745
0.66,259,251.61905257842207
0.68,248,259.2449510236067
0.7,240,266.8708494687912
0.7,212,266.8708494687912
0.72,349,274.49674791397587
0.72,558,274.49674791397587
0.7,564,266.8708494687912
0.68,391,259.2449510236067
0.64,293,243.99315413323745
0.64,247,243.99315413323745
0.62,171,236.36725568805286
0.58,171,221.11545879768366
0.56,93,213.4895603524991
0.54,94,205.86366190731448
0.54,59,205.86366190731448
0.52,18,198.2377634621299
0.52,15,198.2377634621299
0.5,8,190.61186501694527
0.54,28,205.86366190731448
0.56,87,213.4895603524991
0.6,125,228.74135724286825
0.62,224,236.36725568805286
0.64,317,243.99315413323745
0.66,369,251.61905257842207
0.7,420,266.8708494687912
0.74,456,282.12264635916046
0.74,451,282.12264635916046
0.74,404,282.12264635916046
0.72,440,274.49674791397587
0.72,344,274.49674791397587
0.74,341,282.12264635916046
0.7,285,266.8708494687912
0.7,239,266.8708494687912
0.66,185,251.61905257842207
0.64,190,243.99315413323745
0.64,150,243.99315413323745
0.64,113,243.99315413323745
0.64,96,243.99315413323745
0.64,64,243.99315413323745
0.62,47,236.36725568805286
0.62,12,236.36725568805286
0.62,6,236.36725568805286
0.62,21,236.36725568805286
0.6,27,228.74135724286825
0.6,98,228.74135724286825
0.6,164,228.74135724286825
0.62,251,236.36725568805286
0.64,335,243.99315413323745
0.64,335,243.99315413323745
0.66,367,251.61905257842207
0.7,385,266.8708494687912
0.7,417,266.8708494687912
0.72,398,274.49674791397587
0.74,390,282.12264635916046
0.7,363,266.8708494687912
0.68,357,259.2449510236067
0.66,279,251.61905257842207
0.64,165,243.99315413323745
0.64,130,243.99315413323745
0.62,86,236.36725568805286
0.62,29,236.36725568805286
0.6,14,228.74135724286825
0.58,8,221.11545879768366
0.58,5,221.11545879768366
0.56,8,213.4895603524991
0.56,31,213.4895603524991
0.58,112,221.11545879768366
0.62,299,236.36725568805286
0.64,438,243.99315413323745
0.7,188,266.8708494687912
0.72,95,274.49674791397587
0.74,111,282.12264635916046
0.76,153,289.74854480434504
0.78,180,297.37444324952963
0.78,145,297.37444324952963
0.8,165,305.0003416947143
0.76,267,289.74854480434504
0.78,579,297.37444324952963
0.76,556,289.74854480434504
0.72,407,274.49674791397587
0.68,336,259.2449510236067
0.66,189,251.61905257842207
0.66,173,251.61905257842207
0.64,60,243.99315413323745
0.64,20,243.99315413323745
0.62,4,236.36725568805286
0.6,5,228.74135724286825
0.6,2,228.74135724286825
0.58,5,221.11545879768366
0.58,32,221.11545879768366
0.6,126,228.74135724286825
0.64,334,243.99315413323745
0.68,477,259.2449510236067
0.72,217,274.49674791397587
0.76,123,289.74854480434504
0.76,151,289.74854480434504
0.8,183,305.0003416947143
0.8,196,305.0003416947143
0.8,146,305.0003416947143
0.82,183,312.6262401398988
0.8,308,305.0003416947143
0.8,539,305.0003416947143
0.78,551,297.37444324952963
0.76,424,289.74854480434504
0.74,346,282.12264635916046
0.72,218,274.49674791397587
0.7,153,266.8708494687912
0.68,90,259.2449510236067
0.66,41,251.61905257842207
0.66,23,251.61905257842207
0.64,7,243.99315413323745
0.64,3,243.99315413323745
0.62,6,236.36725568805286
0.62,21,236.36725568805286
0.64,116,243.99315413323745
0.66,353,251.61905257842207
0.76,481,289.74854480434504
0.76,202,289.74854480434504
0.82,90,312.6262401398988
0.84,134,320.25213858508346
0.88,149,335.50393547545264
0.9,136,343.1298339206372
0.92,155,350.75573236582187
0.92,128,350.75573236582187
0.92,233,350.75573236582187
0.92,506,350.75573236582187
0.9,459,343.1298339206372
0.82,384,312.6262401398988
0.8,280,305.0003416947143
0.8,202,305.0003416947143
0.76,176,289.74854480434504
0.76,116,289.74854480434504
0.74,47,282.12264635916046
0.74,16,282.12264635916046
0.72,6,274.49674791397587
0.72,2,274.49674791397587
0.72,6,274.49674791397587
0.7,20,266.8708494687912
0.72,118,274.49674791397587
0.72,314,274.49674791397587
0.76,432,289.74854480434504
0.84,168,320.25213858508346
0.86,94,327.87803703026805
0.9,118,343.1298339206372
0.92,140,350.75573236582187
0.9,136,343.1298339206372
0.92,118,350.75573236582187
0.94,104,358.3816308110064
0.92,200,350.75573236582187
0.9,409,343.1298339206372
0.88,466,335.50393547545264
0.84,326,320.25213858508346
0.8,254,305.0003416947143
0.76,171,289.74854480434504
0.74,153,282.12264635916046
0.74,97,282.12264635916046
0.7,69,266.8708494687912
0.7,23,266.8708494687912
0.68,13,259.2449510236067
0.68,6,259.2449510236067
0.66,4,251.61905257842207
0.66,28,251.61905257842207
0.66,104,251.61905257842207
0.72,267,274.49674791397587
0.74,452,282.12264635916046
0.76,213,289.74854480434504
0.78,111,297.37444324952963
0.82,153,312.6262401398988
0.84,207,320.25213858508346
0.84,189,320.25213858508346
0.86,165,327.87803703026805
0.84,212,320.25213858508346
0.82,285,312.6262401398988
0.82,517,312.6262401398988
0.8,463,305.0003416947143
0.78,306,297.37444324952963
0.76,250,289.74854480434504
0.76,218,289.74854480434504
0.72,185,274.49674791397587
0.72,146,274.49674791397587
0.7,117,266.8708494687912
0.7,77,266.8708494687912
0.7,60,266.8708494687912
0.68,28,259.2449510236067
0.68,13,259.2449510236067
0.68,16,259.2449510236067
0.7,40,266.8708494687912
0.72,68,274.49674791397587
0.74,143,282.12264635916046
0.74,230,282.12264635916046
0.74,264,282.12264635916046
0.76,325,289.74854480434504
0.8,347,305.0003416947143
0.8,387,305.0003416947143
0.82,380,312.6262401398988
0.82,374,312.6262401398988
0.8,394,305.0003416947143
0.74,337,282.12264635916046
0.72,286,274.49674791397587
0.7,264,266.8708494687912
0.68,275,259.2449510236067
0.66,220,251.61905257842207
0.66,190,251.61905257842207
0.66,131,251.61905257842207
0.66,119,251.61905257842207
0.64,93,243.99315413323745
0.64,66,243.99315413323745
0.64,28,243.99315413323745
0.62,14,236.36725568805286
0.62,10,236.36725568805286
0.62,14,236.36725568805286
0.64,34,243.99315413323745
0.7,92,266.8708494687912
0.72,182,274.49674791397587
0.76,311,289.74854480434504
0.78,367,297.37444324952963
0.82,420,312.6262401398988
0.78,373,297.37444324952963
0.82,315,312.6262401398988
0.8,360,305.0003416947143
0.68,350,259.2449510236067
0.68,252,259.2449510236067
0.7,256,266.8708494687912
0.7,223,266.8708494687912
0.66,206,251.61905257842207
0.66,140,251.61905257842207
0.64,128,243.99315413323745
0.64,107,243.99315413323745
0.64,28,243.99315413323745
0.64,16,243.99315413323745
0.62,10,236.36725568805286
0.6,7,228.74135724286825
0.56,4,213.4895603524991
0.54,29,205.86366190731448
0.54,105,205.86366190731448
0.56,328,213.4895603524991
0.58,476,221.11545879768366
0.62,224,236.36725568805286
0.64,118,243.99315413323745
0.66,159,251.61905257842207
0.66,196,251.61905257842207
0.7,227,266.8708494687912
0.7,200,266.8708494687912
0.7,185,266.8708494687912
0.7,326,266.8708494687912
0.7,601,266.8708494687912
0.7,586,266.8708494687912
0.66,423,251.61905257842207
0.64,331,243.99315413323745
0.64,218,243.99315413323745
0.62,134,236.36725568805286
0.62,89,236.36725568805286
0.6,31,228.74135724286825
0.6,13,228.74135724286825
0.6,10,228.74135724286825
0.58,2,221.11545879768366
0.54,3,205.86366190731448
0.54,26,205.86366190731448
0.54,113,205.86366190731448
0.56,365,213.4895603524991
0.58,486,221.11545879768366
0.62,193,236.36725568805286
0.62,130,236.36725568805286
0.64,143,243.99315413323745
0.64,169,243.99315413323745
0.64,209,243.99315413323745
0.64,159,243.99315413323745
0.64,178,243.99315413323745
0.68,330,259.2449510236067
0.64,569,243.99315413323745
0.62,538,236.36725568805286
0.64,386,243.99315413323745
0.6,297,228.74135724286825
0.6,243,228.74135724286825
0.58,188,221.11545879768366
0.56,110,213.4895603524991
0.56,52,213.4895603524991
0.54,14,205.86366190731448
0.52,9,198.2377634621299
0.5,1,190.61186501694527
0.5,4,190.61186501694527
0.48,21,182.98596657176066
0.5,121,190.61186501694527
0.54,370,205.86366190731448
0.58,498,221.11545879768366
0.6,207,228.74135724286825
0.64,135,243.99315413323745
0.68,164,259.2449510236067
0.7,211,266.8708494687912
0.74,189,282.12264635916046
0.74,178,282.12264635916046
0.76,164,289.74854480434504
0.76,312,289.74854480434504
0.74,638,282.12264635916046
0.72,607,274.49674791397587
0.7,416,266.8708494687912
0.66,330,251.61905257842207
0.64,257,243.99315413323745
0.62,175,236.36725568805286
0.62,107,236.36725568805286
0.6,47,228.74135724286825
0.58,17,221.11545879768366
0.6,5,228.74135724286825
0.56,4,213.4895603524991
0.56,6,213.4895603524991
0.6,25,228.74135724286825
0.58,112,221.11545879768366
0.56,188,213.4895603524991
0.6,388,228.74135724286825
0.62,261,236.36725568805286
0.66,121,251.61905257842207
0.68,150,259.2449510236067
0.72,206,274.49674791397587
0.72,151,274.49674791397587
0.72,153,274.49674791397587
0.7,159,266.8708494687912
0.66,294,251.61905257842207
0.64,272,243.99315413323745
0.64,325,243.99315413323745
0.62,327,236.36725568805286
0.62,201,236.36725568805286
0.62,188,236.36725568805286
0.62,151,236.36725568805286
0.6,16,228.74135724286825
0.56,24,213.4895603524991
0.56,23,213.4895603524991
0.56,13,213.4895603524991
0.56,6,213.4895603524991
0.54,6,205.86366190731448
0.54,13,205.86366190731448
0.56,97,213.4895603524991
0.6,250,228.74135724286825
0.6,454,228.74135724286825
0.7,224,266.8708494687912
0.7,170,266.8708494687912
0.68,181,259.2449510236067
0.7,243,266.8708494687912
0.74,204,282.12264635916046
0.76,215,289.74854480434504
0.78,243,297.37444324952963
0.76,355,289.74854480434504
0.76,552,289.74854480434504
0.76,450,289.74854480434504
0.64,328,243.99315413323745
0.64,232,243.99315413323745
0.64,208,243.99315413323745
0.62,175,236.36725568805286
0.62,178,236.36725568805286
0.62,104,236.36725568805286
0.62,95,236.36725568805286
0.6,53,228.74135724286825
0.6,20,228.74135724286825
0.6,5,228.74135724286825
0.62,7,236.36725568805286
0.62,27,236.36725568805286
0.64,57,243.99315413323745
0.66,131,251.61905257842207
0.7,218,266.8708494687912
0.72,244,274.49674791397587
0.72,404,274.49674791397587
0.74,420,282.12264635916046
0.76,327,289.74854480434504
0.8,334,305.0003416947143
0.82,367,312.6262401398988
0.76,468,289.74854480434504
0.76,449,289.74854480434504
0.74,381,282.12264635916046
0.74,326,282.12264635916046
0.72,188,274.49674791397587
0.72,183,274.49674791397587
0.72,161,274.49674791397587
0.72,150,274.49674791397587
0.7,89,266.8708494687912
0.7,76,266.8708494687912
0.68,72,259.2449510236067
0.66,30,251.61905257842207
0.66,17,251.61905257842207
0.66,19,251.61905257842207
0.66,33,251.61905257842207
0.66,71,251.61905257842207
0.68,84,259.2449510236067
0.68,169,259.2449510236067
0.7,244,266.8708494687912
0.72,377,274.49674791397587
0.74,396,282.12264635916046
0.74,363,282.12264635916046
0.74,317,282.12264635916046
0.74,362,282.12264635916046
0.76,378,289.74854480434504
0.74,397,282.12264635916046
0.74,296,282.12264635916046
0.72,311,274.49674791397587
0.7,232,266.8708494687912
0.68,167,259.2449510236067
0.66,152,251.61905257842207
0.66,92,251.61905257842207
0.66,26,251.61905257842207
0.64,12,243.99315413323745
0.64,2,243.99315413323745
0.64,1,243.99315413323745
0.62,3,236.36725568805286
0.62,3,236.36725568805286
0.6,26,228.74135724286825
0.56,46,213.4895603524991
0.56,221,213.4895603524991
0.6,219,228.74135724286825
0.6,91,228.74135724286825
0.6,94,228.74135724286825
0.62,162,236.36725568805286
0.64,179,243.99315413323745
0.66,175,251.61905257842207
0.66,205,251.61905257842207
0.7,299,266.8708494687912
0.7,565,266.8708494687912
0.7,538,266.8708494687912
0.66,431,251.61905257842207
0.66,316,251.61905257842207
0.64,206,243.99315413323745
0.64,130,243.99315413323745
0.62,60,236.36725568805286
0.62,33,236.36725568805286
0.62,14,236.36725568805286
0.62,6,236.36725568805286
0.62,2,236.36725568805286
0.6,9,228.74135724286825
0.6,25,228.74135724286825
0.6,115,228.74135724286825
0.6,309,228.74135724286825
0.62,401,236.36725568805286
0.62,275,236.36725568805286
0.64,161,243.99315413323745
0.66,171,251.61905257842207
0.7,189,266.8708494687912
0.74,207,282.12264635916046
0.76,152,289.74854480434504
0.78,170,297.37444324952963
0.8,335,305.0003416947143
0.78,572,297.37444324952963
0.76,536,289.74854480434504
0.74,425,282.12264635916046
0.74,326,282.12264635916046
0.72,229,274.49674791397587
0.7,109,266.8708494687912
0.7,64,266.8708494687912
0.66,33,251.61905257842207
0.66,21,251.61905257842207
0.66,7,251.61905257842207
0.66,7,251.61905257842207
0.64,11,243.99315413323745
0.64,23,243.99315413323745
0.66,122,251.61905257842207
0.7,311,266.8708494687912
0.72,423,274.49674791397587
0.72,219,274.49674791397587
0.74,135,282.12264635916046
0.74,145,282.12264635916046
0.8,188,305.0003416947143
0.82,147,312.6262401398988
0.82,145,312.6262401398988
0.82,146,312.6262401398988
0.82,258,312.6262401398988
0.8,529,305.0003416947143
0.8,513,305.0003416947143
0.8,342,305.0003416947143
0.74,282,282.12264635916046
0.74,247,282.12264635916046
0.72,148,274.49674791397587
0.72,105,274.49674791397587
0.72,49,274.49674791397587
0.72,31,274.49674791397587
0.72,4,274.49674791397587
0.72,5,274.49674791397587
0.7,7,266.8708494687912
0.72,24,274.49674791397587
0.72,100,274.49674791397587
0.72,327,274.49674791397587
0.74,432,282.12264635916046
0.74,227,282.12264635916046
0.76,127,289.74854480434504
0.76,136,289.74854480434504
0.76,160,289.74854480434504
0.76,186,289.74854480434504
0.76,149,289.74854480434504
0.76,189,289.74854480434504
0.74,275,282.12264635916046
0.72,569,274.49674791397587
0.72,540,274.49674791397587
0.72,400,274.49674791397587
0.7,352,266.8708494687912
0.7,234,266.8708494687912
0.7,162,266.8708494687912
0.7,105,266.8708494687912
0.68,63,259.2449510236067
0.66,28,251.61905257842207
0.66,14,251.61905257842207
0.66,5,251.61905257842207
0.66,9,251.61905257842207
0.64,20,243.99315413323745
0.66,91,251.61905257842207
0.66,268,251.61905257842207
0.7,466,266.8708494687912
0.74,231,282.12264635916046
0.8,145,305.0003416947143
0.8,203,305.0003416947143
0.8,201,305.0003416947143
0.8,221,305.0003416947143
0.78,229,297.37444324952963
0.82,216,312.6262401398988
0.8,327,305.0003416947143
0.76,557,289.74854480434504
0.76,452,289.74854480434504
0.74,385,282.12264635916046
0.72,288,274.49674791397587
0.7,233,266.8708494687912
0.7,167,266.8708494687912
0.68,172,259.2449510236067
0.68,116,259.2449510236067
0.66,95,251.61905257842207
0.66,59,251.61905257842207
0.64,39,243.99315413323745
0.64,11,243.99315413323745
0.62,14,236.36725568805286
0.64,29,243.99315413323745
0.64,42,243.99315413323745
0.7,112,266.8708494687912
0.72,186,274.49674791397587
0.72,302,274.49674791397587
0.74,331,282.12264635916046
0.74,392,282.12264635916046
0.74,371,282.12264635916046
0.74,383,282.12264635916046
0.74,392,282.12264635916046
0.76,410,289.74854480434504
0.74,399,282.12264635916046
0.72,307,274.49674791397587
0.72,375,274.49674791397587
0.7,269,266.8708494687912
0.68,202,259.2449510236067
0.68,187,259.2449510236067
0.66,179,251.61905257842207
0.64,115,243.99315413323745
0.64,90,243.99315413323745
0.62,87,236.36725568805286
0.6,34,228.74135724286825
0.6,11,228.74135724286825
0.6,12,228.74135724286825
0.6,20,228.74135724286825
0.62,51,236.36725568805286
0.64,107,243.99315413323745
0.66,206,251.61905257842207
0.72,332,274.49674791397587
0.72,346,274.49674791397587
0.74,443,282.12264635916046
0.74,442,282.12264635916046
0.74,443,282.12264635916046
0.74,403,282.12264635916046
0.74,455,282.12264635916046
0.72,421,274.49674791397587
0.72,382,274.49674791397587
0.72,317,274.49674791397587
0.7,213,266.8708494687912
0.7,183,266.8708494687912
0.7,114,266.8708494687912
0.7,78,266.8708494687912
0.64,32,243.99315413323745
0.62,15,236.36725568805286
0.62,6,236.36725568805286
0.62,2,236.36725568805286
0.6,9,228.74135724286825
0.62,22,236.36725568805286
0.62,94,236.36725568805286
0.64,261,243.99315413323745
0.66,447,251.61905257842207
0.72,187,274.49674791397587
0.72,150,274.49674791397587
0.7,150,266.8708494687912
0.72,170,274.49674791397587
0.72,164,274.49674791397587
0.72,158,274.49674791397587
0.74,202,282.12264635916046
0.74,275,282.12264635916046
0.74,604,282.12264635916046
0.74,591,282.12264635916046
0.72,396,274.49674791397587
0.7,305,266.8708494687912
0.7,242,266.8708494687912
0.68,145,259.2449510236067
0.68,81,259.2449510236067
0.66,30,251.61905257842207
0.66,13,251.61905257842207
0.66,11,251.61905257842207
0.66,2,251.61905257842207
0.66,8,251.61905257842207
0.66,21,251.61905257842207
0.66,124,251.61905257842207
0.68,347,259.2449510236067
0.7,456,266.8708494687912
0.74,246,282.12264635916046
0.8,157,305.0003416947143
0.82,167,312.6262401398988
0.84,202,320.25213858508346
0.84,189,320.25213858508346
0.86,160,327.87803703026805
0.86,166,327.87803703026805
0.86,261,327.87803703026805
0.82,579,312.6262401398988
0.8,504,305.0003416947143
0.74,299,282.12264635916046
0.74,296,282.12264635916046
0.74,195,282.12264635916046
0.7,134,266.8708494687912
0.7,81,266.8708494687912
0.68,36,259.2449510236067
0.68,28,259.2449510236067
0.66,16,251.61905257842207
0.66,5,251.61905257842207
0.66,5,251.61905257842207
0.64,22,243.99315413323745
0.66,116,251.61905257842207
0.7,336,266.8708494687912
0.7,540,266.8708494687912
0.72,221,274.49674791397587
0.74,126,282.12264635916046
0.76,170,289.74854480434504
0.76,243,289.74854480434504
0.8,231,305.0003416947143
0.8,188,305.0003416947143
0.82,189,312.6262401398988
0.82,328,312.6262401398988
0.82,570,312.6262401398988
0.8,588,305.0003416947143
0.76,401,289.74854480434504
0.74,333,282.12264635916046
0.72,221,274.49674791397587
0.7,183,266.8708494687912
0.68,129,259.2449510236067
0.66,54,251.61905257842207
0.64,32,243.99315413323745
0.62,8,236.36725568805286
0.6,9,228.74135724286825
0.58,6,221.11545879768366
0.58,25,221.11545879768366
0.6,123,228.74135724286825
0.62,320,236.36725568805286
0.68,555,259.2449510236067
0.7,260,266.8708494687912
0.72,132,274.49674791397587
0.74,169,282.12264635916046
0.76,233,289.74854480434504
0.76,232,289.74854480434504
0.78,163,297.37444324952963
0.78,240,297.37444324952963
0.8,323,305.0003416947143
0.78,594,297.37444324952963
0.76,586,289.74854480434504
0.74,455,282.12264635916046
0.74,340,282.12264635916046
0.72,323,274.49674791397587
0.7,207,266.8708494687912
0.66,126,251.61905257842207
0.66,68,251.61905257842207
0.66,31,251.61905257842207
0.62,13,236.36725568805286
0.64,11,243.99315413323745
0.62,6,236.36725568805286
0.6,30,228.74135724286825
0.62,108,236.36725568805286
0.66,243,251.61905257842207
0.7,492,266.8708494687912
0.74,260,282.12264635916046
0.76,170,289.74854480434504
0.8,214,305.0003416947143
0.8,263,305.0003416947143
0.8,292,305.0003416947143
0.82,303,312.6262401398988
0.82,381,312.6262401398988
0.82,427,312.6262401398988
0.82,461,312.6262401398988
0.8,422,305.0003416947143
0.78,318,297.37444324952963
0.72,269,274.49674791397587
0.7,218,266.8708494687912
0.7,222,266.8708494687912
0.68,140,259.2449510236067
0.68,115,259.2449510236067
0.66,78,251.61905257842207
0.64,52,243.99315413323745
0.64,26,243.99315413323745
0.62,11,236.36725568805286
0.58,14,221.11545879768366
0.62,32,236.36725568805286
0.64,45,243.99315413323745
0.68,132,259.2449510236067
0.74,179,282.12264635916046
0.8,271,305.0003416947143
0.8,357,305.0003416947143
0.82,374,312.6262401398988
0.82,404,312.6262401398988
0.84,392,320.25213858508346
0.86,331,327.87803703026805
0.88,398,335.50393547545264
0.84,349,320.25213858508346
0.82,383,312.6262401398988
0.8,305,305.0003416947143
0.76,284,289.74854480434504
0.74,232,282.12264635916046
0.72,201,274.49674791397587
0.72,154,274.49674791397587
0.7,144,266.8708494687912
0.7,78,266.8708494687912
0.7,69,266.8708494687912
0.68,33,259.2449510236067
0.68,5,259.2449510236067
0.62,1,236.36725568805286
0.62,3,236.36725568805286
0.64,25,243.99315413323745
0.68,92,259.2449510236067
0.7,181,266.8708494687912
0.74,264,282.12264635916046
0.76,390,289.74854480434504
0.8,404,305.0003416947143
0.8,421,305.0003416947143
0.82,375,312.6262401398988
