yr,cnt,Predicted Y
0,164,143.79444765760556
0,168,143.79444765760556
0,183,143.79444765760556
0,180,143.79444765760556
0,188,143.79444765760556
0,302,143.79444765760556
0,547,143.79444765760556
0,513,143.79444765760556
0,410,143.79444765760556
0,282,143.79444765760556
0,209,143.79444765760556
0,79,143.79444765760556
0,72,143.79444765760556
0,48,143.79444765760556
0,25,143.79444765760556
0,8,143.79444765760556
0,5,143.79444765760556
0,5,143.79444765760556
0,28,143.79444765760556
0,117,143.79444765760556
0,319,143.79444765760556
0,517,143.79444765760556
0,234,143.79444765760556
0,148,143.79444765760556
0,196,143.79444765760556
0,255,143.79444765760556
0,232,143.79444765760556
0,197,143.79444765760556
0,242,143.79444765760556
0,330,143.79444765760556
0,554,143.79444765760556
0,473,143.79444765760556
0,302,143.79444765760556
0,220,143.79444765760556
0,195,143.79444765760556
0,152,143.79444765760556
0,115,143.79444765760556
0,98,143.79444765760556
0,72,143.79444765760556
0,40,143.79444765760556
0,19,143.79444765760556
0,7,143.79444765760556
0,5,143.79444765760556
0,28,143.79444765760556
0,43,143.79444765760556
0,126,143.79444765760556
0,225,143.79444765760556
0,323,143.79444765760556
0,418,143.79444765760556
0,493,143.79444765760556
0,462,143.79444765760556
0,456,143.79444765760556
0,506,143.79444765760556
0,471,143.79444765760556
0,444,143.79444765760556
0,444,143.79444765760556
0,301,143.79444765760556
0,248,143.79444765760556
0,227,143.79444765760556
0,204,143.79444765760556
0,145,143.79444765760556
0,131,143.79444765760556
0,98,143.79444765760556
0,68,143.79444765760556
0,33,143.79444765760556
0,12,143.79444765760556
0,6,143.79444765760556
0,18,143.79444765760556
0,40,143.79444765760556
0,94,143.79444765760556
0,189,143.79444765760556
0,305,143.79444765760556
0,373,143.79444765760556
0,401,143.79444765760556
0,455,143.79444765760556
0,316,143.79444765760556
0,331,143.79444765760556
0,273,143.79444765760556
0,306,143.79444765760556
0,358,143.79444765760556
0,300,143.79444765760556
0,231,143.79444765760556
0,136,143.79444765760556
0,121,143.79444765760556
0,65,143.79444765760556
0,41,143.79444765760556
0,9,143.79444765760556
0,5,143.79444765760556
0,4,143.79444765760556
0,4,143.79444765760556
0,11,143.79444765760556
0,96,143.79444765760556
0,236,143.79444765760556
0,409,143.79444765760556
0,167,143.79444765760556
0,121,143.79444765760556
0,180,143.79444765760556
0,204,143.79444765760556
0,204,143.79444765760556
0,187,143.79444765760556
0,176,143.79444765760556
0,279,143.79444765760556
0,429,143.79444765760556
0,453,143.79444765760556
0,358,143.79444765760556
0,310,143.79444765760556
0,188,143.79444765760556
0,131,143.79444765760556
0,72,143.79444765760556
0,35,143.79444765760556
0,15,143.79444765760556
0,10,143.79444765760556
0,2,143.79444765760556
0,4,143.79444765760556
0,24,143.79444765760556
0,112,143.79444765760556
0,314,143.79444765760556
0,434,143.79444765760556
0,138,143.79444765760556
0,108,143.79444765760556
0,175,143.79444765760556
0,170,143.79444765760556
0,190,143.79444765760556
0,153,143.79444765760556
0,188,143.79444765760556
0,277,143.79444765760556
0,548,143.79444765760556
0,564,143.79444765760556
0,355,143.79444765760556
0,280,143.79444765760556
0,189,143.79444765760556
0,141,143.79444765760556
0,66,143.79444765760556
0,35,143.79444765760556
0,8,143.79444765760556
0,8,143.79444765760556
0,9,143.79444765760556
0,3,143.79444765760556
0,25,143.79444765760556
0,117,143.79444765760556
0,313,143.79444765760556
0,531,143.79444765760556
0,234,143.79444765760556
0,135,143.79444765760556
0,140,143.79444765760556
0,210,143.79444765760556
0,202,143.79444765760556
0,168,143.79444765760556
0,182,143.79444765760556
0,299,143.79444765760556
0,601,143.79444765760556
0,517,143.79444765760556
0,405,143.79444765760556
0,340,143.79444765760556
0,236,143.79444765760556
0,174,143.79444765760556
0,86,143.79444765760556
0,45,143.79444765760556
0,16,143.79444765760556
0,14,143.79444765760556
0,4,143.79444765760556
0,2,143.79444765760556
0,27,143.79444765760556
0,98,143.79444765760556
0,286,143.79444765760556
0,489,143.79444765760556
0,216,143.79444765760556
0,143,143.79444765760556
0,160,143.79444765760556
0,194,143.79444765760556
0,197,143.79444765760556
0,189,143.79444765760556
0,141,143.79444765760556
0,291,143.79444765760556
0,494,143.79444765760556
0,478,143.79444765760556
0,378,143.79444765760556
0,322,143.79444765760556
0,223,143.79444765760556
0,180,143.79444765760556
0,90,143.79444765760556
0,69,143.79444765760556
0,50,143.79444765760556
0,18,143.79444765760556
0,12,143.79444765760556
0,7,143.79444765760556
0,31,143.79444765760556
0,81,143.79444765760556
0,249,143.79444765760556
0,418,143.79444765760556
0,227,143.79444765760556
0,153,143.79444765760556
0,166,143.79444765760556
0,243,143.79444765760556
0,209,143.79444765760556
0,239,143.79444765760556
0,356,143.79444765760556
0,419,143.79444765760556
0,491,143.79444765760556
0,399,143.79444765760556
0,279,143.79444765760556
0,144,143.79444765760556
0,151,143.79444765760556
0,141,143.79444765760556
0,127,143.79444765760556
0,94,143.79444765760556
0,55,143.79444765760556
0,48,143.79444765760556
0,15,143.79444765760556
0,4,143.79444765760556
0,7,143.79444765760556
0,19,143.79444765760556
0,50,143.79444765760556
0,102,143.79444765760556
0,177,143.79444765760556
0,276,143.79444765760556
0,349,143.79444765760556
0,358,143.79444765760556
0,385,143.79444765760556
0,382,143.79444765760556
0,374,143.79444765760556
0,402,143.79444765760556
0,341,143.79444765760556
0,385,143.79444765760556
0,252,143.79444765760556
0,196,143.79444765760556
0,201,143.79444765760556
0,161,143.79444765760556
0,125,143.79444765760556
0,83,143.79444765760556
0,66,143.79444765760556
0,61,143.79444765760556
0,26,143.79444765760556
0,23,143.79444765760556
0,6,143.79444765760556
0,15,143.79444765760556
0,30,143.79444765760556
0,96,143.79444765760556
0,152,143.79444765760556
0,251,143.79444765760556
0,319,143.79444765760556
0,402,143.79444765760556
0,418,143.79444765760556
0,351,143.79444765760556
0,376,143.79444765760556
0,361,143.79444765760556
0,383,143.79444765760556
0,328,143.79444765760556
0,287,143.79444765760556
0,219,143.79444765760556
0,229,143.79444765760556
0,171,143.79444765760556
0,135,143.79444765760556
0,103,143.79444765760556
0,79,143.79444765760556
0,45,143.79444765760556
0,18,143.79444765760556
0,6,143.79444765760556
0,7,143.79444765760556
0,16,143.79444765760556
0,31,143.79444765760556
0,94,143.79444765760556
0,128,143.79444765760556
0,269,143.79444765760556
0,321,143.79444765760556
0,366,143.79444765760556
0,350,143.79444765760556
0,327,143.79444765760556
0,311,143.79444765760556
0,309,143.79444765760556
0,304,143.79444765760556
0,249,143.79444765760556
0,225,143.79444765760556
0,237,143.79444765760556
0,149,143.79444765760556
0,106,143.79444765760556
0,48,143.79444765760556
0,29,143.79444765760556
0,17,143.79444765760556
0,12,143.79444765760556
0,4,143.79444765760556
0,3,143.79444765760556
0,26,143.79444765760556
0,109,143.79444765760556
0,235,143.79444765760556
0,406,143.79444765760556
0,175,143.79444765760556
0,109,143.79444765760556
0,106,143.79444765760556
0,162,143.79444765760556
0,147,143.79444765760556
0,140,143.79444765760556
0,175,143.79444765760556
0,249,143.79444765760556
0,495,143.79444765760556
0,417,143.79444765760556
0,285,143.79444765760556
0,251,143.79444765760556
0,210,143.79444765760556
0,159,143.79444765760556
0,61,143.79444765760556
0,34,143.79444765760556
0,17,143.79444765760556
0,3,143.79444765760556
0,6,143.79444765760556
0,4,143.79444765760556
0,21,143.79444765760556
0,128,143.79444765760556
0,284,143.79444765760556
0,454,143.79444765760556
0,207,143.79444765760556
0,115,143.79444765760556
0,112,143.79444765760556
0,169,143.79444765760556
0,154,143.79444765760556
0,145,143.79444765760556
0,152,143.79444765760556
0,266,143.79444765760556
0,486,143.79444765760556
0,309,143.79444765760556
0,264,143.79444765760556
0,256,143.79444765760556
0,190,143.79444765760556
0,129,143.79444765760556
0,69,143.79444765760556
0,42,143.79444765760556
0,15,143.79444765760556
0,6,143.79444765760556
0,4,143.79444765760556
0,3,143.79444765760556
0,31,143.79444765760556
0,113,143.79444765760556
0,304,143.79444765760556
0,467,143.79444765760556
0,225,143.79444765760556
0,139,143.79444765760556
0,165,143.79444765760556
0,232,143.79444765760556
0,203,143.79444765760556
0,185,143.79444765760556
0,188,143.79444765760556
0,318,143.79444765760556
0,572,143.79444765760556
0,525,143.79444765760556
0,379,143.79444765760556
0,337,143.79444765760556
0,248,143.79444765760556
0,155,143.79444765760556
0,112,143.79444765760556
0,68,143.79444765760556
0,22,143.79444765760556
0,12,143.79444765760556
0,5,143.79444765760556
0,6,143.79444765760556
0,28,143.79444765760556
0,106,143.79444765760556
0,277,143.79444765760556
0,502,143.79444765760556
0,230,143.79444765760556
0,161,143.79444765760556
0,192,143.79444765760556
0,259,143.79444765760556
0,248,143.79444765760556
0,240,143.79444765760556
0,212,143.79444765760556
0,349,143.79444765760556
0,558,143.79444765760556
0,564,143.79444765760556
0,391,143.79444765760556
0,293,143.79444765760556
0,247,143.79444765760556
0,171,143.79444765760556
0,171,143.79444765760556
0,93,143.79444765760556
0,94,143.79444765760556
0,59,143.79444765760556
0,18,143.79444765760556
0,15,143.79444765760556
0,8,143.79444765760556
0,28,143.79444765760556
0,87,143.79444765760556
0,125,143.79444765760556
0,224,143.79444765760556
0,317,143.79444765760556
0,369,143.79444765760556
0,420,143.79444765760556
0,456,143.79444765760556
0,451,143.79444765760556
0,404,143.79444765760556
0,440,143.79444765760556
0,344,143.79444765760556
0,341,143.79444765760556
0,285,143.79444765760556
0,239,143.79444765760556
0,185,143.79444765760556
0,190,143.79444765760556
0,150,143.79444765760556
0,113,143.79444765760556
0,96,143.79444765760556
0,64,143.79444765760556
0,47,143.79444765760556
0,12,143.79444765760556
0,6,143.79444765760556
0,21,143.79444765760556
0,27,143.79444765760556
0,98,143.79444765760556
0,164,143.79444765760556
0,251,143.79444765760556
0,335,143.79444765760556
0,335,143.79444765760556
0,367,143.79444765760556
0,385,143.79444765760556
0,417,143.79444765760556
0,398,143.79444765760556
0,390,143.79444765760556
0,363,143.79444765760556
0,357,143.79444765760556
0,279,143.79444765760556
0,165,143.79444765760556
0,130,143.79444765760556
0,86,143.79444765760556
0,29,143.79444765760556
0,14,143.79444765760556
0,8,143.79444765760556
0,5,143.79444765760556
0,8,143.79444765760556
0,31,143.79444765760556
0,112,143.79444765760556
0,299,143.79444765760556
0,438,143.79444765760556
0,188,143.79444765760556
0,95,143.79444765760556
0,111,143.79444765760556
0,153,143.79444765760556
0,180,143.79444765760556
0,145,143.79444765760556
0,165,143.79444765760556
0,267,143.79444765760556
0,579,143.79444765760556
0,556,143.79444765760556
0,407,143.79444765760556
0,336,143.79444765760556
0,189,143.79444765760556
0,173,143.79444765760556
0,60,143.79444765760556
0,20,143.79444765760556
0,4,143.79444765760556
0,5,143.79444765760556
0,2,143.79444765760556
0,5,143.79444765760556
0,32,143.79444765760556
0,126,143.79444765760556
0,334,143.79444765760556
0,477,143.79444765760556
0,217,143.79444765760556
0,123,143.79444765760556
0,151,143.79444765760556
0,183,143.79444765760556
0,196,143.79444765760556
0,146,143.79444765760556
0,183,143.79444765760556
0,308,143.79444765760556
0,539,143.79444765760556
0,551,143.79444765760556
0,424,143.79444765760556
0,346,143.79444765760556
0,218,143.79444765760556
0,153,143.79444765760556
0,90,143.79444765760556
0,41,143.79444765760556
0,23,143.79444765760556
0,7,143.79444765760556
0,3,143.79444765760556
0,6,143.79444765760556
0,21,143.79444765760556
0,116,143.79444765760556
0,353,143.79444765760556
0,481,143.79444765760556
0,202,143.79444765760556
0,90,143.79444765760556
0,134,143.79444765760556
0,149,143.79444765760556
0,136,143.79444765760556
0,155,143.79444765760556
0,128,143.79444765760556
0,233,143.79444765760556
0,506,143.79444765760556
0,459,143.79444765760556
0,384,143.79444765760556
0,280,143.79444765760556
0,202,143.79444765760556
0,176,143.79444765760556
0,116,143.79444765760556
0,47,143.79444765760556
0,16,143.79444765760556
0,6,143.79444765760556
0,2,143.79444765760556
0,6,143.79444765760556
0,20,143.79444765760556
0,118,143.79444765760556
0,314,143.79444765760556
0,432,143.79444765760556
0,168,143.79444765760556
0,94,143.79444765760556
0,118,143.79444765760556
0,140,143.79444765760556
0,136,143.79444765760556
0,118,143.79444765760556
0,104,143.79444765760556
0,200,143.79444765760556
0,409,143.79444765760556
0,466,143.79444765760556
0,326,143.79444765760556
0,254,143.79444765760556
0,171,143.79444765760556
0,153,143.79444765760556
0,97,143.79444765760556
0,69,143.79444765760556
0,23,143.79444765760556
0,13,143.79444765760556
0,6,143.79444765760556
0,4,143.79444765760556
0,28,143.79444765760556
0,104,143.79444765760556
0,267,143.79444765760556
0,452,143.79444765760556
0,213,143.79444765760556
0,111,143.79444765760556
0,153,143.79444765760556
0,207,143.79444765760556
0,189,143.79444765760556
0,165,143.79444765760556
0,212,143.79444765760556
0,285,143.79444765760556
0,517,143.79444765760556
0,463,143.79444765760556
0,306,143.79444765760556
0,250,143.79444765760556
0,218,143.79444765760556
0,185,143.79444765760556
0,146,143.79444765760556
0,117,143.79444765760556
0,77,143.79444765760556
0,60,143.79444765760556
0,28,143.79444765760556
0,13,143.79444765760556
0,16,143.79444765760556
0,40,143.79444765760556
0,68,143.79444765760556
0,143,143.79444765760556
0,230,143.79444765760556
0,264,143.79444765760556
0,325,143.79444765760556
0,347,143.79444765760556
0,387,143.79444765760556
0,380,143.79444765760556
0,374,143.79444765760556
0,394,143.79444765760556
0,337,143.79444765760556
0,286,143.79444765760556
0,264,143.79444765760556
0,275,143.79444765760556
0,220,143.79444765760556
0,190,143.79444765760556
0,131,143.79444765760556
0,119,143.79444765760556
0,93,143.79444765760556
0,66,143.79444765760556
0,28,143.79444765760556
0,14,143.79444765760556
0,10,143.79444765760556
0,14,143.79444765760556
0,34,143.79444765760556
0,92,143.79444765760556
0,182,143.79444765760556
0,311,143.79444765760556
0,367,143.79444765760556
0,420,143.79444765760556
0,373,143.79444765760556
0,315,143.79444765760556
0,360,143.79444765760556
0,350,143.79444765760556
0,252,143.79444765760556
0,256,143.79444765760556
0,223,143.79444765760556
0,206,143.79444765760556
0,140,143.79444765760556
0,128,143.79444765760556
0,107,143.79444765760556
0,28,143.79444765760556
0,16,143.79444765760556
0,10,143.79444765760556
0,7,143.79444765760556
0,4,143.79444765760556
0,29,143.79444765760556
0,105,143.79444765760556
0,328,143.79444765760556
0,476,143.79444765760556
0,224,143.79444765760556
0,118,143.79444765760556
0,159,143.79444765760556
0,196,143.79444765760556
0,227,143.79444765760556
0,200,143.79444765760556
0,185,143.79444765760556
0,326,143.79444765760556
0,601,143.79444765760556
0,586,143.79444765760556
0,423,143.79444765760556
0,331,143.79444765760556
0,218,143.79444765760556
0,134,143.79444765760556
0,89,143.79444765760556
0,31,143.79444765760556
0,13,143.79444765760556
0,10,143.79444765760556
0,2,143.79444765760556
0,3,143.79444765760556
0,26,143.79444765760556
0,113,143.79444765760556
0,365,143.79444765760556
0,486,143.79444765760556
0,193,143.79444765760556
0,130,143.79444765760556
0,143,143.79444765760556
0,169,143.79444765760556
0,209,143.79444765760556
0,159,143.79444765760556
0,178,143.79444765760556
0,330,143.79444765760556
0,569,143.79444765760556
0,538,143.79444765760556
0,386,143.79444765760556
0,297,143.79444765760556
0,243,143.79444765760556
0,188,143.79444765760556
0,110,143.79444765760556
0,52,143.79444765760556
0,14,143.79444765760556
0,9,143.79444765760556
0,1,143.79444765760556
0,4,143.79444765760556
0,21,143.79444765760556
0,121,143.79444765760556
0,370,143.79444765760556
0,498,143.79444765760556
0,207,143.79444765760556
0,135,143.79444765760556
0,164,143.79444765760556
0,211,143.79444765760556
0,189,143.79444765760556
0,178,143.79444765760556
0,164,143.79444765760556
0,312,143.79444765760556
0,638,143.79444765760556
0,607,143.79444765760556
0,416,143.79444765760556
0,330,143.79444765760556
0,257,143.79444765760556
0,175,143.79444765760556
0,107,143.79444765760556
0,47,143.79444765760556
0,17,143.79444765760556
0,5,143.79444765760556
0,4,143.79444765760556
0,6,143.79444765760556
0,25,143.79444765760556
0,112,143.79444765760556
0,188,143.79444765760556
0,388,143.79444765760556
0,261,143.79444765760556
0,121,143.79444765760556
0,150,143.79444765760556
0,206,143.79444765760556
0,151,143.79444765760556
0,153,143.79444765760556
0,159,143.79444765760556
0,294,143.79444765760556
0,272,143.79444765760556
0,325,143.79444765760556
0,327,143.79444765760556
0,201,143.79444765760556
0,188,143.79444765760556
0,151,143.79444765760556
0,16,143.79444765760556
0,24,143.79444765760556
0,23,143.79444765760556
0,13,143.79444765760556
0,6,143.79444765760556
0,6,143.79444765760556
0,13,143.79444765760556
0,97,143.79444765760556
0,250,143.79444765760556
0,454,143.79444765760556
0,224,143.79444765760556
0,170,143.79444765760556
0,181,143.79444765760556
0,243,143.79444765760556
0,204,143.79444765760556
0,215,143.79444765760556
0,243,143.79444765760556
0,355,143.79444765760556
0,552,143.79444765760556
0,450,143.79444765760556
0,328,143.79444765760556
0,232,143.79444765760556
0,208,143.79444765760556
0,175,143.79444765760556
0,178,143.79444765760556
0,104,143.79444765760556
0,95,143.79444765760556
0,53,143.79444765760556
0,20,143.79444765760556
0,5,143.79444765760556
0,7,143.79444765760556
0,27,143.79444765760556
0,57,143.79444765760556
0,131,143.79444765760556
0,218,143.79444765760556
0,244,143.79444765760556
0,404,143.79444765760556
0,420,143.79444765760556
0,327,143.79444765760556
0,334,143.79444765760556
0,367,143.79444765760556
0,468,143.79444765760556
0,449,143.79444765760556
0,381,143.79444765760556
0,326,143.79444765760556
0,188,143.79444765760556
0,183,143.79444765760556
0,161,143.79444765760556
0,150,143.79444765760556
0,89,143.79444765760556
0,76,143.79444765760556
0,72,143.79444765760556
0,30,143.79444765760556
0,17,143.79444765760556
0,19,143.79444765760556
0,33,143.79444765760556
0,71,143.79444765760556
0,84,143.79444765760556
0,169,143.79444765760556
0,244,143.79444765760556
0,377,143.79444765760556
0,396,143.79444765760556
0,363,143.79444765760556
0,317,143.79444765760556
0,362,143.79444765760556
0,378,143.79444765760556
0,397,143.79444765760556
0,296,143.79444765760556
0,311,143.79444765760556
0,232,143.79444765760556
0,167,143.79444765760556
0,152,143.79444765760556
0,92,143.79444765760556
0,26,143.79444765760556
0,12,143.79444765760556
0,2,143.79444765760556
0,1,143.79444765760556
0,3,143.79444765760556
0,3,143.79444765760556
0,26,143.79444765760556
0,46,143.79444765760556
0,221,143.79444765760556
0,219,143.79444765760556
0,91,143.79444765760556
0,94,143.79444765760556
0,162,143.79444765760556
0,179,143.79444765760556
0,175,143.79444765760556
0,205,143.79444765760556
0,299,143.79444765760556
0,565,143.79444765760556
0,538,143.79444765760556
0,431,143.79444765760556
0,316,143.79444765760556
0,206,143.79444765760556
0,130,143.79444765760556
0,60,143.79444765760556
0,33,143.79444765760556
0,14,143.79444765760556
0,6,143.79444765760556
0,2,143.79444765760556
0,9,143.79444765760556
0,25,143.79444765760556
0,115,143.79444765760556
0,309,143.79444765760556
0,401,143.79444765760556
0,275,143.79444765760556
0,161,143.79444765760556
0,171,143.79444765760556
0,189,143.79444765760556
0,207,143.79444765760556
0,152,143.79444765760556
0,170,143.79444765760556
0,335,143.79444765760556
0,572,143.79444765760556
0,536,143.79444765760556
0,425,143.79444765760556
0,326,143.79444765760556
0,229,143.79444765760556
0,109,143.79444765760556
0,64,143.79444765760556
0,33,143.79444765760556
0,21,143.79444765760556
0,7,143.79444765760556
0,7,143.79444765760556
0,11,143.79444765760556
0,23,143.79444765760556
0,122,143.79444765760556
0,311,143.79444765760556
0,423,143.79444765760556
0,219,143.79444765760556
0,135,143.79444765760556
0,145,143.79444765760556
0,188,143.79444765760556
0,147,143.79444765760556
0,145,143.79444765760556
0,146,143.79444765760556
0,258,143.79444765760556
0,529,143.79444765760556
0,513,143.79444765760556
0,342,143.79444765760556
0,282,143.79444765760556
0,247,143.79444765760556
0,148,143.79444765760556
0,105,143.79444765760556
0,49,143.79444765760556
0,31,143.79444765760556
0,4,143.79444765760556
0,5,143.79444765760556
0,7,143.79444765760556
0,24,143.79444765760556
0,100,143.79444765760556
0,327,143.79444765760556
0,432,143.79444765760556
0,227,143.79444765760556
0,127,143.79444765760556
0,136,143.79444765760556
0,160,143.79444765760556
0,186,143.79444765760556
0,149,143.79444765760556
0,189,143.79444765760556
0,275,143.79444765760556
0,569,143.79444765760556
0,540,143.79444765760556
0,400,143.79444765760556
0,352,143.79444765760556
0,234,143.79444765760556
0,162,143.79444765760556
0,105,143.79444765760556
0,63,143.79444765760556
0,28,143.79444765760556
0,14,143.79444765760556
0,5,143.79444765760556
0,9,143.79444765760556
0,20,143.79444765760556
0,91,143.79444765760556
0,268,143.79444765760556
0,466,143.79444765760556
0,231,143.79444765760556
0,145,143.79444765760556
0,203,143.79444765760556
0,201,143.79444765760556
0,221,143.79444765760556
0,229,143.79444765760556
0,216,143.79444765760556
0,327,143.79444765760556
0,557,143.79444765760556
0,452,143.79444765760556
0,385,143.79444765760556
0,288,143.79444765760556
0,233,143.79444765760556
0,167,143.79444765760556
0,172,143.79444765760556
0,116,143.79444765760556
0,95,143.79444765760556
0,59,143.79444765760556
0,39,143.79444765760556
0,11,143.79444765760556
0,14,143.79444765760556
0,29,143.79444765760556
0,42,143.79444765760556
0,112,143.79444765760556
0,186,143.79444765760556
0,302,143.79444765760556
0,331,143.79444765760556
0,392,143.79444765760556
0,371,143.79444765760556
0,383,143.79444765760556
0,392,143.79444765760556
0,410,143.79444765760556
0,399,143.79444765760556
0,307,143.79444765760556
0,375,143.79444765760556
0,269,143.79444765760556
0,202,143.79444765760556
0,187,143.79444765760556
0,179,143.79444765760556
0,115,143.79444765760556
0,90,143.79444765760556
0,87,143.79444765760556
0,34,143.79444765760556
0,11,143.79444765760556
0,12,143.79444765760556
0,20,143.79444765760556
0,51,143.79444765760556
0,107,143.79444765760556
0,206,143.79444765760556
0,332,143.79444765760556
0,346,143.79444765760556
0,443,143.79444765760556
0,442,143.79444765760556
0,443,143.79444765760556
0,403,143.79444765760556
0,455,143.79444765760556
0,421,143.79444765760556
0,382,143.79444765760556
0,317,143.79444765760556
0,213,143.79444765760556
0,183,143.79444765760556
0,114,143.79444765760556
0,78,143.79444765760556
0,32,143.79444765760556
0,15,143.79444765760556
0,6,143.79444765760556
0,2,143.79444765760556
0,9,143.79444765760556
0,22,143.79444765760556
0,94,143.79444765760556
0,261,143.79444765760556
0,447,143.79444765760556
0,187,143.79444765760556
0,150,143.79444765760556
0,150,143.79444765760556
0,170,143.79444765760556
0,164,143.79444765760556
0,158,143.79444765760556
0,202,143.79444765760556
0,275,143.79444765760556
0,604,143.79444765760556
0,591,143.79444765760556
0,396,143.79444765760556
0,305,143.79444765760556
0,242,143.79444765760556
0,145,143.79444765760556
0,81,143.79444765760556
0,30,143.79444765760556
0,13,143.79444765760556
0,11,143.79444765760556
0,2,143.79444765760556
0,8,143.79444765760556
0,21,143.79444765760556
0,124,143.79444765760556
0,347,143.79444765760556
0,456,143.79444765760556
0,246,143.79444765760556
0,157,143.79444765760556
0,167,143.79444765760556
0,202,143.79444765760556
0,189,143.79444765760556
0,160,143.79444765760556
0,166,143.79444765760556
0,261,143.79444765760556
0,579,143.79444765760556
0,504,143.79444765760556
0,299,143.79444765760556
0,296,143.79444765760556
0,195,143.79444765760556
0,134,143.79444765760556
0,81,143.79444765760556
0,36,143.79444765760556
0,28,143.79444765760556
0,16,143.79444765760556
0,5,143.79444765760556
0,5,143.79444765760556
0,22,143.79444765760556
0,116,143.79444765760556
0,336,143.79444765760556
0,540,143.79444765760556
0,221,143.79444765760556
0,126,143.79444765760556
0,170,143.79444765760556
0,243,143.79444765760556
0,231,143.79444765760556
0,188,143.79444765760556
0,189,143.79444765760556
0,328,143.79444765760556
0,570,143.79444765760556
0,588,143.79444765760556
0,401,143.79444765760556
0,333,143.79444765760556
0,221,143.79444765760556
0,183,143.79444765760556
0,129,143.79444765760556
0,54,143.79444765760556
0,32,143.79444765760556
0,8,143.79444765760556
0,9,143.79444765760556
0,6,143.79444765760556
0,25,143.79444765760556
0,123,143.79444765760556
0,320,143.79444765760556
0,555,143.79444765760556
0,260,143.79444765760556
0,132,143.79444765760556
0,169,143.79444765760556
0,233,143.79444765760556
0,232,143.79444765760556
0,163,143.79444765760556
0,240,143.79444765760556
0,323,143.79444765760556
0,594,143.79444765760556
0,586,143.79444765760556
0,455,143.79444765760556
0,340,143.79444765760556
0,323,143.79444765760556
0,207,143.79444765760556
0,126,143.79444765760556
0,68,143.79444765760556
0,31,143.79444765760556
0,13,143.79444765760556
0,11,143.79444765760556
0,6,143.79444765760556
0,30,143.79444765760556
0,108,143.79444765760556
0,243,143.79444765760556
0,492,143.79444765760556
0,260,143.79444765760556
0,170,143.79444765760556
0,214,143.79444765760556
0,263,143.79444765760556
0,292,143.79444765760556
0,303,143.79444765760556
0,381,143.79444765760556
0,427,143.79444765760556
0,461,143.79444765760556
0,422,143.79444765760556
0,318,143.79444765760556
0,269,143.79444765760556
0,218,143.79444765760556
0,222,143.79444765760556
0,140,143.79444765760556
0,115,143.79444765760556
0,78,143.79444765760556
0,52,143.79444765760556
0,26,143.79444765760556
0,11,143.79444765760556
0,14,143.79444765760556
0,32,143.79444765760556
0,45,143.79444765760556
0,132,143.79444765760556
0,179,143.79444765760556
0,271,143.79444765760556
0,357,143.79444765760556
0,374,143.79444765760556
0,404,143.79444765760556
0,392,143.79444765760556
0,331,143.79444765760556
0,398,143.79444765760556
0,349,143.79444765760556
0,383,143.79444765760556
0,305,143.79444765760556
0,284,143.79444765760556
0,232,143.79444765760556
0,201,143.79444765760556
0,154,143.79444765760556
0,144,143.79444765760556
0,78,143.79444765760556
0,69,143.79444765760556
0,33,143.79444765760556
0,5,143.79444765760556
0,1,143.79444765760556
0,3,143.79444765760556
0,25,143.79444765760556
0,92,143.79444765760556
0,181,143.79444765760556
0,264,143.79444765760556
0,390,143.79444765760556
0,404,143.79444765760556
0,421,143.79444765760556
0,375,143.79444765760556
0,376,143.79444765760556
0,414,143.79444765760556
0,358,143.79444765760556
0,181,143.79444765760556
0,183,143.79444765760556
0,176,143.79444765760556
0,167,143.79444765760556
0,162,143.79444765760556
0,147,143.79444765760556
0,140,143.79444765760556
0,119,143.79444765760556
0,63,143.79444765760556
0,26,143.79444765760556
0,12,143.79444765760556
0,4,143.79444765760556
0,16,143.79444765760556
0,36,143.79444765760556
0,86,143.79444765760556
0,238,143.79444765760556
0,280,143.79444765760556
0,349,143.79444765760556
0,447,143.79444765760556
0,423,143.79444765760556
0,408,143.79444765760556
0,408,143.79444765760556
0,452,143.79444765760556
0,436,143.79444765760556
0,418,143.79444765760556
0,375,143.79444765760556
0,386,143.79444765760556
0,457,143.79444765760556
0,326,143.79444765760556
0,138,143.79444765760556
0,55,143.79444765760556
0,39,143.79444765760556
0,13,143.79444765760556
0,8,143.79444765760556
0,5,143.79444765760556
0,20,143.79444765760556
0,94,143.79444765760556
0,270,143.79444765760556
0,432,143.79444765760556
0,227,143.79444765760556
0,139,143.79444765760556
0,172,143.79444765760556
0,201,143.79444765760556
0,203,143.79444765760556
0,178,143.79444765760556
0,162,143.79444765760556
0,281,143.79444765760556
0,545,143.79444765760556
0,496,143.79444765760556
0,368,143.79444765760556
0,284,143.79444765760556
0,245,143.79444765760556
0,155,143.79444765760556
0,73,143.79444765760556
0,37,143.79444765760556
0,15,143.79444765760556
0,5,143.79444765760556
0,6,143.79444765760556
0,6,143.79444765760556
0,35,143.79444765760556
0,121,143.79444765760556
0,312,143.79444765760556
0,428,143.79444765760556
0,189,143.79444765760556
0,43,143.79444765760556
0,127,143.79444765760556
0,152,143.79444765760556
0,140,143.79444765760556
0,163,143.79444765760556
0,185,143.79444765760556
0,275,143.79444765760556
0,596,143.79444765760556
0,563,143.79444765760556
0,394,143.79444765760556
0,312,143.79444765760556
0,241,143.79444765760556
0,186,143.79444765760556
0,98,143.79444765760556
