temp,season,Predicted Y
0.76,3,2.9734039506138092
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.78,3,3.009277792779323
0.78,3,3.009277792779323
0.76,3,2.9734039506138092
0.8,3,3.0451516349448373
0.78,3,3.009277792779323
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.78,3,3.009277792779323
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.82,3,3.0810254771103516
0.84,3,3.1168993192758654
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.76,3,2.9734039506138092
0.8,3,3.0451516349448373
0.82,3,3.0810254771103516
0.9,3,3.2245208457724077
0.9,3,3.2245208457724077
0.86,3,3.152773161441379
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.8,3,3.0451516349448373
0.82,3,3.0810254771103516
0.82,3,3.0810254771103516
0.84,3,3.1168993192758654
0.82,3,3.0810254771103516
0.84,3,3.1168993192758654
0.86,3,3.152773161441379
0.86,3,3.152773161441379
0.84,3,3.1168993192758654
0.82,3,3.0810254771103516
0.8,3,3.0451516349448373
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.78,3,3.009277792779323
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.82,3,3.0810254771103516
0.84,3,3.1168993192758654
0.86,3,3.152773161441379
0.86,3,3.152773161441379
0.86,3,3.152773161441379
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.78,3,3.009277792779323
0.78,3,3.009277792779323
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.82,3,3.0810254771103516
0.82,3,3.0810254771103516
0.84,3,3.1168993192758654
0.86,3,3.152773161441379
0.86,3,3.152773161441379
0.84,3,3.1168993192758654
0.82,3,3.0810254771103516
0.8,3,3.0451516349448373
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.78,3,3.009277792779323
0.76,3,2.9734039506138092
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.78,3,3.009277792779323
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.68,3,2.829908581951753
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.8,3,3.0451516349448373
0.78,3,3.009277792779323
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.82,3,3.0810254771103516
0.82,3,3.0810254771103516
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.66,3,2.7940347397862393
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.68,3,2.829908581951753
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.78,3,3.009277792779323
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.78,3,3.009277792779323
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.82,3,3.0810254771103516
0.8,3,3.0451516349448373
0.82,3,3.0810254771103516
0.8,3,3.0451516349448373
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.82,3,3.0810254771103516
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.76,3,2.9734039506138092
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.78,3,3.009277792779323
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.8,3,3.0451516349448373
0.82,3,3.0810254771103516
0.8,3,3.0451516349448373
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.58,3,2.650539371124183
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.58,3,2.650539371124183
0.58,3,2.650539371124183
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.78,3,3.009277792779323
0.8,3,3.0451516349448373
0.8,3,3.0451516349448373
0.78,3,3.009277792779323
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.78,3,3.009277792779323
0.78,3,3.009277792779323
0.8,3,3.0451516349448373
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.52,3,2.5429178446276413
0.52,3,2.5429178446276413
0.54,3,2.578791686793155
0.56,3,2.6146655289586693
0.62,3,2.722287055455211
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.84,3,3.1168993192758654
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.58,3,2.650539371124183
0.58,3,2.650539371124183
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.68,3,2.829908581951753
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.74,3,2.9375301084482954
0.76,3,2.9734039506138092
0.78,3,3.009277792779323
0.78,3,3.009277792779323
0.78,3,3.009277792779323
0.8,3,3.0451516349448373
0.76,3,2.9734039506138092
0.76,3,2.9734039506138092
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.68,3,2.829908581951753
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.66,3,2.7940347397862393
0.6,3,2.686413213289697
0.56,3,2.6146655289586693
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.54,3,2.578791686793155
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.56,3,2.6146655289586693
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.58,3,2.650539371124183
0.58,3,2.650539371124183
0.58,3,2.650539371124183
0.58,3,2.650539371124183
0.6,3,2.686413213289697
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.6,3,2.686413213289697
0.58,3,2.650539371124183
0.6,3,2.686413213289697
0.64,3,2.7581608976207255
0.66,3,2.7940347397862393
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.7,3,2.865782424117267
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.68,3,2.829908581951753
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.58,3,2.650539371124183
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.54,3,2.578791686793155
0.56,3,2.6146655289586693
0.56,3,2.6146655289586693
0.58,3,2.650539371124183
0.6,3,2.686413213289697
0.64,3,2.7581608976207255
0.68,3,2.829908581951753
0.7,3,2.865782424117267
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.74,3,2.9375301084482954
0.74,3,2.9375301084482954
0.72,3,2.901656266282781
0.72,3,2.901656266282781
0.7,3,2.865782424117267
0.68,3,2.829908581951753
0.66,3,2.7940347397862393
0.64,3,2.7581608976207255
0.62,3,2.722287055455211
0.62,3,2.722287055455211
0.6,3,2.686413213289697
0.58,3,2.650539371124183
0.6,3,2.686413213289697
0.58,3,2.650539371124183
