windspeed,casual,Predicted Y
0.2239,22,36.90618565211696
0.194,18,35.8182147694004
0.2239,33,36.90618565211696
0.194,52,35.8182147694004
0.0896,42,32.019413426403446
0.194,39,35.8182147694004
0.2537,27,37.99051783622912
0.3284,32,40.708625693718325
0.3284,53,40.708625693718325
0.2836,45,39.07848871894568
0.3284,72,40.708625693718325
0.3582,80,41.79295787783048
0.2239,63,36.90618565211696
0.2239,91,36.90618565211696
0.194,48,35.8182147694004
0.2239,36,36.90618565211696
0.1642,32,34.73388258528824
0.1045,25,32.561579518459524
0.1343,7,33.64591170257168
0.1642,9,34.73388258528824
0.1642,2,34.73388258528824
0.1343,1,33.64591170257168
0.1045,0,32.561579518459524
0.1045,8,32.561579518459524
0.1642,28,34.73388258528824
0.1642,31,34.73388258528824
0.1343,22,33.64591170257168
0.1642,29,34.73388258528824
0.0,29,28.759139476858167
0.0896,26,32.019413426403446
0.1045,33,32.561579518459524
0.194,41,35.8182147694004
0.194,48,35.8182147694004
0.2985,61,39.62065481100176
0.0,68,28.759139476858167
0.1343,80,33.64591170257168
0.194,54,35.8182147694004
0.0896,48,32.019413426403446
0.1343,47,33.64591170257168
0.0,36,28.759139476858167
0.1642,19,34.73388258528824
0.1045,11,32.561579518459524
0.0,4,28.759139476858167
0.0,2,28.759139476858167
0.1045,2,32.561579518459524
0.0,0,28.759139476858167
0.1045,4,32.561579518459524
0.1045,5,32.561579518459524
0.1045,27,32.561579518459524
0.0,34,28.759139476858167
0.0896,28,32.019413426403446
0.0,34,28.759139476858167
0.0896,26,32.019413426403446
0.0,28,28.759139476858167
0.194,23,35.8182147694004
0.2239,44,36.90618565211696
0.1642,36,34.73388258528824
0.0,30,28.759139476858167
0.194,50,35.8182147694004
0.2239,68,36.90618565211696
0.1642,59,34.73388258528824
0.2239,45,36.90618565211696
0.1642,33,34.73388258528824
0.2239,25,36.90618565211696
0.2537,26,37.99051783622912
0.194,13,35.8182147694004
0.2239,5,36.90618565211696
0.2239,2,36.90618565211696
0.1343,1,33.64591170257168
0.1045,0,32.561579518459524
0.1045,2,32.561579518459524
0.1045,6,32.561579518459524
0.1343,23,33.64591170257168
0.1642,23,34.73388258528824
0.2537,34,37.99051783622912
0.2239,31,36.90618565211696
0.2985,27,39.62065481100176
0.3284,29,40.708625693718325
0.2985,21,39.62065481100176
0.3582,50,41.79295787783048
0.2537,40,37.99051783622912
0.2836,43,39.07848871894568
0.2985,40,39.62065481100176
0.2836,39,39.07848871894568
0.2836,51,39.07848871894568
0.2239,38,36.90618565211696
0.2239,38,36.90618565211696
0.1642,36,34.73388258528824
0.1642,40,34.73388258528824
0.1343,9,33.64591170257168
0.0,7,28.759139476858167
0.1343,0,33.64591170257168
0.1045,1,32.561579518459524
0.1045,8,32.561579518459524
0.1045,2,32.561579518459524
0.0896,13,32.019413426403446
0.1045,20,32.561579518459524
0.1642,30,34.73388258528824
0.0896,31,32.019413426403446
0.0896,32,32.019413426403446
0.1045,23,32.561579518459524
0.1642,20,34.73388258528824
0.1642,25,34.73388258528824
0.2985,24,39.62065481100176
0.2985,32,39.62065481100176
0.2985,29,39.62065481100176
0.1045,35,32.561579518459524
0.1642,34,34.73388258528824
0.1045,40,32.561579518459524
0.0,46,28.759139476858167
0.0896,38,32.019413426403446
0.0896,44,32.019413426403446
0.194,19,35.8182147694004
0.0,16,28.759139476858167
0.1045,13,32.561579518459524
0.0,13,28.759139476858167
0.0896,6,32.019413426403446
0.1045,5,32.561579518459524
0.1343,1,33.64591170257168
0.1343,6,33.64591170257168
0.1045,7,32.561579518459524
0.2537,24,37.99051783622912
0.1642,30,34.73388258528824
0.2239,61,36.90618565211696
0.194,62,35.8182147694004
0.1045,71,32.561579518459524
0.1642,78,34.73388258528824
0.0,84,28.759139476858167
0.0,78,28.759139476858167
0.1343,70,33.64591170257168
0.1343,70,33.64591170257168
0.2239,62,36.90618565211696
0.1343,80,33.64591170257168
0.2239,47,36.90618565211696
0.2239,39,36.90618565211696
0.194,37,35.8182147694004
0.1045,27,32.561579518459524
0.1045,42,32.561579518459524
0.1045,33,32.561579518459524
0.0896,12,32.019413426403446
0.0896,17,32.019413426403446
0.1045,1,32.561579518459524
0.0896,5,32.019413426403446
0.0896,9,32.019413426403446
0.1343,6,33.64591170257168
0.2836,22,39.07848871894568
0.3881,42,42.88092876054704
0.3284,61,40.708625693718325
0.2537,74,37.99051783622912
0.1642,85,34.73388258528824
0.2239,90,36.90618565211696
0.2836,79,39.07848871894568
0.2537,68,37.99051783622912
0.2537,62,37.99051783622912
0.1045,75,32.561579518459524
0.1642,67,34.73388258528824
0.1642,70,34.73388258528824
0.1642,52,34.73388258528824
0.1343,42,33.64591170257168
0.0,23,28.759139476858167
0.0896,13,32.019413426403446
0.0,17,28.759139476858167
0.0896,4,32.019413426403446
0.0896,3,32.019413426403446
0.0,2,28.759139476858167
0.0896,0,32.019413426403446
0.0896,2,32.019413426403446
0.0896,7,32.019413426403446
0.0,20,28.759139476858167
0.0,34,28.759139476858167
0.0,11,28.759139476858167
0.0,30,28.759139476858167
0.194,24,35.8182147694004
0.194,17,35.8182147694004
0.1343,14,33.64591170257168
0.194,28,35.8182147694004
0.3881,16,42.88092876054704
0.2239,37,36.90618565211696
0.0,48,28.759139476858167
0.0896,60,32.019413426403446
0.0896,62,32.019413426403446
0.1343,55,33.64591170257168
0.0,41,28.759139476858167
0.0,13,28.759139476858167
0.0896,23,32.019413426403446
0.1045,8,32.561579518459524
0.1045,6,32.561579518459524
0.1045,1,32.561579518459524
0.1343,2,33.64591170257168
0.1642,0,34.73388258528824
0.0896,3,32.019413426403446
0.2239,2,36.90618565211696
0.2836,30,39.07848871894568
0.194,32,35.8182147694004
0.2239,25,36.90618565211696
0.2239,42,36.90618565211696
0.0,49,28.759139476858167
0.0,25,28.759139476858167
0.2985,43,39.62065481100176
0.2836,46,39.07848871894568
0.3284,49,40.708625693718325
0.2836,41,39.07848871894568
0.3582,72,41.79295787783048
0.3881,68,42.88092876054704
0.2985,69,39.62065481100176
0.2537,47,37.99051783622912
0.2239,45,36.90618565211696
0.1343,27,33.64591170257168
0.1045,18,32.561579518459524
0.1642,19,34.73388258528824
0.194,1,35.8182147694004
0.2985,1,39.62065481100176
0.1642,0,34.73388258528824
0.194,1,35.8182147694004
0.2836,0,39.07848871894568
0.2239,4,36.90618565211696
0.2537,34,37.99051783622912
0.2537,28,37.99051783622912
0.2537,27,37.99051783622912
0.0,32,28.759139476858167
0.0,42,28.759139476858167
0.2836,37,39.07848871894568
0.3582,29,41.79295787783048
0.2239,20,36.90618565211696
0.2537,37,37.99051783622912
0.1642,40,34.73388258528824
0.2239,81,36.90618565211696
0.1045,78,32.561579518459524
0.0896,87,32.019413426403446
0.2239,55,36.90618565211696
0.1045,49,32.561579518459524
0.0,37,28.759139476858167
0.0896,16,32.019413426403446
0.1343,14,33.64591170257168
0.0,3,28.759139476858167
0.1045,2,32.561579518459524
0.0,0,28.759139476858167
0.1045,0,32.561579518459524
0.1045,1,32.561579518459524
0.0896,6,32.019413426403446
0.1642,27,34.73388258528824
0.1642,47,34.73388258528824
0.194,21,35.8182147694004
0.2836,30,39.07848871894568
0.2836,41,39.07848871894568
0.2537,35,37.99051783622912
0.2537,26,37.99051783622912
0.2537,27,37.99051783622912
0.194,22,35.8182147694004
0.1642,42,34.73388258528824
0.194,45,35.8182147694004
0.2239,55,36.90618565211696
0.194,37,35.8182147694004
0.194,41,35.8182147694004
0.2836,31,39.07848871894568
0.2537,25,37.99051783622912
0.194,28,35.8182147694004
0.1642,12,34.73388258528824
0.1343,12,33.64591170257168
0.0,3,28.759139476858167
0.0,2,28.759139476858167
0.1343,2,33.64591170257168
0.0,4,28.759139476858167
0.0,7,28.759139476858167
0.0896,26,32.019413426403446
0.0,30,28.759139476858167
0.2537,28,37.99051783622912
0.2836,37,39.07848871894568
0.2985,43,39.62065481100176
0.2836,40,39.07848871894568
0.0,42,28.759139476858167
0.2239,34,36.90618565211696
0.2537,40,37.99051783622912
0.3881,35,42.88092876054704
0.2985,47,39.62065481100176
0.3284,49,40.708625693718325
0.2239,22,36.90618565211696
0.3284,53,40.708625693718325
0.1642,29,34.73388258528824
0.2239,47,36.90618565211696
0.1045,26,32.561579518459524
0.194,60,35.8182147694004
0.0896,15,32.019413426403446
0.1045,11,32.561579518459524
0.1642,18,34.73388258528824
0.1642,4,34.73388258528824
0.2836,4,39.07848871894568
0.2985,6,39.62065481100176
0.194,3,35.8182147694004
0.2239,27,36.90618565211696
0.2985,49,39.62065481100176
0.2985,79,39.62065481100176
0.194,111,35.8182147694004
0.1642,111,34.73388258528824
0.0,125,28.759139476858167
0.0,112,28.759139476858167
0.1343,113,33.64591170257168
0.2239,126,36.90618565211696
0.1045,93,32.561579518459524
0.194,92,35.8182147694004
0.2239,101,36.90618565211696
0.1343,74,33.64591170257168
0.1642,82,34.73388258528824
0.1045,80,32.561579518459524
0.0896,63,32.019413426403446
0.0896,33,32.019413426403446
0.0896,8,32.019413426403446
0.0896,19,32.019413426403446
0.0,24,28.759139476858167
0.0,6,28.759139476858167
0.0,4,28.759139476858167
0.0,5,28.759139476858167
0.1343,19,33.64591170257168
0.2239,54,36.90618565211696
0.0,55,28.759139476858167
0.1642,91,34.73388258528824
0.1642,112,34.73388258528824
0.194,146,35.8182147694004
0.1343,142,33.64591170257168
0.1642,130,34.73388258528824
0.2985,109,39.62065481100176
0.2836,98,39.07848871894568
0.1642,114,34.73388258528824
0.2836,91,39.07848871894568
0.3284,87,40.708625693718325
0.3284,70,40.708625693718325
0.2985,68,39.62065481100176
0.2985,25,39.62065481100176
0.2239,14,36.90618565211696
0.2239,7,36.90618565211696
0.194,5,35.8182147694004
0.1045,4,32.561579518459524
0.1642,0,34.73388258528824
0.1343,2,33.64591170257168
0.1045,2,32.561579518459524
0.0896,3,32.019413426403446
0.0,24,28.759139476858167
0.194,35,35.8182147694004
0.0,27,28.759139476858167
0.1642,27,34.73388258528824
0.1642,53,34.73388258528824
0.2537,53,37.99051783622912
0.2985,38,39.62065481100176
0.194,37,35.8182147694004
0.0,52,28.759139476858167
0.0,34,28.759139476858167
0.2985,69,39.62065481100176
0.194,68,35.8182147694004
0.2239,63,36.90618565211696
0.2239,49,36.90618565211696
0.2537,42,37.99051783622912
0.0896,21,32.019413426403446
0.194,14,35.8182147694004
0.0,11,28.759139476858167
0.1045,4,32.561579518459524
0.0,2,28.759139476858167
0.194,0,35.8182147694004
0.1045,0,32.561579518459524
0.1343,4,33.64591170257168
0.1045,12,32.561579518459524
0.2836,15,39.07848871894568
0.2836,37,39.07848871894568
0.2985,31,39.62065481100176
0.2985,50,39.62065481100176
0.4179,32,43.9652609446592
0.2836,45,39.07848871894568
0.2239,50,36.90618565211696
0.2836,45,39.07848871894568
0.2836,48,39.07848871894568
0.2836,58,39.07848871894568
0.1343,63,33.64591170257168
0.194,65,35.8182147694004
0.2239,85,36.90618565211696
0.2537,40,37.99051783622912
0.2239,53,36.90618565211696
0.1642,22,34.73388258528824
0.1642,29,34.73388258528824
0.1642,11,34.73388258528824
0.1642,7,34.73388258528824
0.1642,2,34.73388258528824
0.0896,0,32.019413426403446
0.1642,0,34.73388258528824
0.0896,2,32.019413426403446
0.4925,9,46.679730103543996
0.2239,19,36.90618565211696
0.1642,29,34.73388258528824
0.194,23,35.8182147694004
0.0896,9,32.019413426403446
0.1045,29,32.561579518459524
0.1343,19,33.64591170257168
0.2239,37,36.90618565211696
0.2239,43,36.90618565211696
0.1343,31,33.64591170257168
0.0,21,28.759139476858167
0.0,47,28.759139476858167
0.0,49,28.759139476858167
0.0,51,28.759139476858167
0.1045,7,32.561579518459524
0.1343,7,33.64591170257168
0.1045,11,32.561579518459524
0.0896,4,32.019413426403446
0.0896,2,32.019413426403446
0.0896,3,32.019413426403446
0.0896,2,32.019413426403446
0.0896,0,32.019413426403446
0.0,0,28.759139476858167
0.0,3,28.759139476858167
0.2985,7,39.62065481100176
0.2985,11,39.62065481100176
0.3582,29,41.79295787783048
0.3284,25,40.708625693718325
0.2985,24,39.62065481100176
0.2239,37,36.90618565211696
0.2239,53,36.90618565211696
0.0,63,28.759139476858167
0.1642,53,34.73388258528824
0.2537,50,37.99051783622912
0.3284,70,40.708625693718325
0.3284,91,40.708625693718325
0.2985,88,39.62065481100176
0.2836,65,39.07848871894568
0.194,41,35.8182147694004
0.194,25,35.8182147694004
0.194,33,35.8182147694004
0.1045,24,32.561579518459524
0.1045,13,32.561579518459524
0.0896,3,32.019413426403446
0.0,5,28.759139476858167
0.0896,0,32.019413426403446
0.1343,1,33.64591170257168
0.0896,0,32.019413426403446
0.1343,7,33.64591170257168
0.1343,23,33.64591170257168
0.2239,39,36.90618565211696
0.1045,43,32.561579518459524
0.1343,50,33.64591170257168
0.2537,44,37.99051783622912
0.2537,57,37.99051783622912
0.2537,40,37.99051783622912
0.2537,81,37.99051783622912
0.2537,50,37.99051783622912
0.2537,76,37.99051783622912
0.2985,84,39.62065481100176
0.2537,105,37.99051783622912
0.2537,90,37.99051783622912
0.2239,70,36.90618565211696
0.194,54,35.8182147694004
0.2239,51,36.90618565211696
0.2239,37,36.90618565211696
0.194,29,35.8182147694004
0.1642,17,34.73388258528824
0.2239,14,36.90618565211696
0.1642,14,34.73388258528824
0.1642,5,34.73388258528824
0.0896,2,32.019413426403446
0.1045,5,32.561579518459524
0.1642,14,34.73388258528824
0.1642,27,34.73388258528824
0.2239,60,36.90618565211696
0.2836,91,39.07848871894568
0.2239,138,36.90618565211696
0.2239,130,36.90618565211696
0.3284,176,40.708625693718325
0.2537,176,37.99051783622912
0.2537,130,37.99051783622912
0.1642,155,34.73388258528824
0.1642,61,34.73388258528824
0.4478,81,45.053231827375754
0.2537,57,37.99051783622912
0.2836,58,39.07848871894568
0.3284,28,40.708625693718325
0.3284,24,40.708625693718325
0.2836,29,39.07848871894568
0.2836,14,39.07848871894568
0.2537,10,37.99051783622912
0.2239,18,36.90618565211696
0.1343,9,33.64591170257168
0.1343,1,33.64591170257168
0.194,1,35.8182147694004
0.1642,3,34.73388258528824
0.194,11,35.8182147694004
0.194,23,35.8182147694004
0.1045,82,32.561579518459524
0.1343,88,33.64591170257168
0.0,113,28.759139476858167
0.2985,161,39.62065481100176
0.2985,118,39.62065481100176
0.194,130,35.8182147694004
0.2985,118,39.62065481100176
0.2985,74,39.62065481100176
0.6418,63,52.112307119918
0.0896,74,32.019413426403446
0.1642,68,34.73388258528824
0.1343,50,33.64591170257168
0.1045,36,32.561579518459524
0.194,21,35.8182147694004
0.1045,12,32.561579518459524
0.1045,13,32.561579518459524
0.1343,4,33.64591170257168
0.0,4,28.759139476858167
0.0,1,28.759139476858167
0.1045,2,32.561579518459524
0.0896,1,32.019413426403446
0.2836,8,39.07848871894568
0.2985,18,39.62065481100176
0.3284,29,40.708625693718325
0.3881,37,42.88092876054704
0.3881,62,42.88092876054704
0.3582,90,41.79295787783048
0.2537,48,37.99051783622912
0.2985,43,39.62065481100176
0.2985,41,39.62065481100176
0.2985,40,39.62065481100176
0.2836,64,39.07848871894568
0.1642,67,34.73388258528824
0.1343,64,33.64591170257168
0.1045,64,32.561579518459524
0.0,71,28.759139476858167
0.0896,30,32.019413426403446
0.1045,26,32.561579518459524
0.1045,19,32.561579518459524
0.1343,10,33.64591170257168
0.0,5,28.759139476858167
0.0,9,28.759139476858167
0.0,0,28.759139476858167
0.0,1,28.759139476858167
0.0896,5,32.019413426403446
0.0,6,28.759139476858167
0.1045,30,32.561579518459524
0.0,40,28.759139476858167
0.1343,34,33.64591170257168
0.2239,55,36.90618565211696
0.2239,61,36.90618565211696
0.194,60,35.8182147694004
0.1642,48,34.73388258528824
0.2836,53,39.07848871894568
0.2836,58,39.07848871894568
0.2985,57,39.62065481100176
0.1642,79,34.73388258528824
0.194,97,35.8182147694004
0.1045,69,32.561579518459524
0.194,34,35.8182147694004
0.2537,46,37.99051783622912
0.2985,28,39.62065481100176
0.2836,22,39.07848871894568
0.2239,19,36.90618565211696
0.194,7,35.8182147694004
0.1642,1,34.73388258528824
0.1642,1,34.73388258528824
0.1343,1,33.64591170257168
0.0896,2,32.019413426403446
0.0,9,28.759139476858167
0.0896,16,32.019413426403446
0.194,38,35.8182147694004
0.2239,32,36.90618565211696
0.2239,41,36.90618565211696
0.3881,54,42.88092876054704
0.2985,74,39.62065481100176
0.2836,41,39.07848871894568
0.3284,62,40.708625693718325
0.3284,53,40.708625693718325
0.2985,76,39.62065481100176
0.2985,71,39.62065481100176
0.2985,70,39.62065481100176
0.2537,79,37.99051783622912
0.1343,59,33.64591170257168
0.1045,47,32.561579518459524
0.0,17,28.759139476858167
0.0896,14,32.019413426403446
0.1045,6,32.561579518459524
0.1343,9,33.64591170257168
0.1343,3,33.64591170257168
0.1343,2,33.64591170257168
0.1642,1,34.73388258528824
0.194,2,35.8182147694004
0.1642,5,34.73388258528824
0.1343,15,33.64591170257168
0.1642,29,34.73388258528824
0.2239,31,36.90618565211696
0.2537,36,37.99051783622912
0.2537,59,37.99051783622912
0.2537,50,37.99051783622912
0.2239,51,36.90618565211696
0.0,39,28.759139476858167
0.2985,52,39.62065481100176
0.194,57,35.8182147694004
0.2537,96,37.99051783622912
0.0896,74,32.019413426403446
0.194,48,35.8182147694004
0.1343,56,33.64591170257168
0.0896,35,32.019413426403446
0.0,34,28.759139476858167
0.1642,22,34.73388258528824
0.1642,12,34.73388258528824
0.1343,4,33.64591170257168
0.194,0,35.8182147694004
0.1642,0,34.73388258528824
0.1343,0,33.64591170257168
0.1343,2,33.64591170257168
0.1343,3,33.64591170257168
0.1642,17,34.73388258528824
0.2239,29,36.90618565211696
0.1343,27,33.64591170257168
0.1045,44,32.561579518459524
0.0,48,28.759139476858167
0.0,55,28.759139476858167
0.0896,74,32.019413426403446
0.194,51,35.8182147694004
0.1642,59,34.73388258528824
0.0,68,28.759139476858167
0.0,93,28.759139476858167
0.2985,89,39.62065481100176
0.2239,101,36.90618565211696
0.2239,77,36.90618565211696
0.1343,73,33.64591170257168
0.0,74,28.759139476858167
0.0,51,28.759139476858167
0.1045,15,32.561579518459524
0.0896,13,32.019413426403446
0.0,16,28.759139476858167
0.1343,9,33.64591170257168
0.1343,5,33.64591170257168
0.1045,3,32.561579518459524
0.0896,3,32.019413426403446
0.194,10,35.8182147694004
0.1642,28,34.73388258528824
0.1642,70,34.73388258528824
0.2239,97,36.90618565211696
0.194,122,35.8182147694004
0.1642,175,34.73388258528824
0.3284,61,40.708625693718325
0.2537,113,37.99051783622912
0.3582,150,41.79295787783048
0.2836,148,39.07848871894568
0.2537,97,37.99051783622912
0.2239,123,36.90618565211696
0.2836,67,39.07848871894568
0.2239,78,36.90618565211696
0.3881,40,42.88092876054704
0.3881,36,42.88092876054704
0.3284,25,40.708625693718325
0.2985,19,39.62065481100176
0.2239,16,36.90618565211696
0.2239,13,36.90618565211696
0.2537,5,37.99051783622912
0.194,1,35.8182147694004
0.1642,1,34.73388258528824
0.1045,2,32.561579518459524
0.194,4,35.8182147694004
0.2836,20,39.07848871894568
0.2836,27,39.07848871894568
0.2239,67,36.90618565211696
0.194,81,35.8182147694004
0.2239,98,36.90618565211696
0.2537,144,37.99051783622912
0.194,126,35.8182147694004
0.194,128,35.8182147694004
0.1642,116,34.73388258528824
0.1343,133,33.64591170257168
0.1642,125,34.73388258528824
0.2239,75,36.90618565211696
0.1642,67,34.73388258528824
0.4925,51,46.679730103543996
0.4925,14,46.679730103543996
0.0,5,28.759139476858167
0.0896,7,32.019413426403446
0.1343,1,33.64591170257168
0.0,0,28.759139476858167
0.194,1,35.8182147694004
0.1343,1,33.64591170257168
0.194,3,35.8182147694004
0.2537,3,37.99051783622912
0.2537,10,37.99051783622912
0.3284,29,40.708625693718325
0.3284,52,40.708625693718325
0.2836,54,39.07848871894568
0.2537,41,37.99051783622912
0.2836,62,39.07848871894568
0.2836,53,39.07848871894568
0.0896,56,32.019413426403446
0.2985,49,39.62065481100176
0.3284,58,40.708625693718325
0.2836,59,39.07848871894568
0.194,70,35.8182147694004
0.0,54,28.759139476858167
0.1343,45,33.64591170257168
0.194,34,35.8182147694004
0.2537,22,37.99051783622912
0.2239,11,36.90618565211696
0.1045,8,32.561579518459524
0.1642,4,34.73388258528824
0.2239,1,36.90618565211696
0.2239,1,36.90618565211696
0.2985,0,39.62065481100176
0.2836,1,39.07848871894568
0.3284,4,40.708625693718325
0.2537,18,37.99051783622912
0.4478,24,45.053231827375754
0.2836,27,39.07848871894568
0.3881,28,42.88092876054704
0.2239,40,36.90618565211696
0.3284,42,40.708625693718325
0.2985,45,39.62065481100176
0.4179,65,43.9652609446592
0.2985,36,39.62065481100176
0.2239,55,36.90618565211696
0.3284,75,40.708625693718325
0.2239,54,36.90618565211696
0.194,56,35.8182147694004
0.0,48,28.759139476858167
0.0,38,28.759139476858167
0.0,31,28.759139476858167
0.1343,20,33.64591170257168
0.0896,8,32.019413426403446
0.1642,2,34.73388258528824
0.0,0,28.759139476858167
0.0,1,28.759139476858167
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.0,4,28.759139476858167
0.0896,12,32.019413426403446
0.1642,35,34.73388258528824
0.0896,31,32.019413426403446
0.0896,27,32.019413426403446
0.1045,20,32.561579518459524
0.2836,26,39.07848871894568
0.194,38,35.8182147694004
0.1642,54,34.73388258528824
0.1343,42,33.64591170257168
0.2239,62,36.90618565211696
0.2239,46,36.90618565211696
0.2537,86,37.99051783622912
0.2239,50,36.90618565211696
0.2537,37,37.99051783622912
0.2239,38,36.90618565211696
0.194,29,35.8182147694004
0.2836,20,39.07848871894568
0.1343,18,33.64591170257168
0.1642,13,34.73388258528824
0.2239,2,36.90618565211696
0.2836,0,39.07848871894568
0.2239,0,36.90618565211696
0.2836,0,39.07848871894568
0.2537,6,37.99051783622912
0.2985,19,39.62065481100176
0.2836,27,39.07848871894568
0.2537,42,37.99051783622912
0.2537,37,37.99051783622912
0.2537,44,37.99051783622912
0.2836,34,39.07848871894568
0.3582,33,41.79295787783048
0.3284,67,40.708625693718325
0.3582,56,41.79295787783048
0.3582,49,41.79295787783048
0.2985,44,39.62065481100176
0.2537,48,37.99051783622912
0.1045,26,32.561579518459524
0.1045,24,32.561579518459524
0.0,12,28.759139476858167
0.1045,18,32.561579518459524
0.1343,20,33.64591170257168
0.194,9,35.8182147694004
0.0,1,28.759139476858167
0.0,0,28.759139476858167
0.0,2,28.759139476858167
0.0,1,28.759139476858167
0.0,1,28.759139476858167
0.0,2,28.759139476858167
0.0896,12,32.019413426403446
0.0,30,28.759139476858167
0.1343,31,33.64591170257168
0.0896,57,32.019413426403446
0.0896,45,32.019413426403446
0.0896,54,32.019413426403446
0.194,63,35.8182147694004
0.194,78,35.8182147694004
0.1045,66,32.561579518459524
0.0,66,28.759139476858167
0.5224,85,47.76770098626056
0.5224,88,47.76770098626056
0.4627,33,45.59539791943184
0.2985,12,39.62065481100176
0.1343,18,33.64591170257168
0.1343,25,33.64591170257168
0.0896,18,32.019413426403446
0.0,21,28.759139476858167
0.0,12,28.759139476858167
0.0,10,28.759139476858167
0.0,9,28.759139476858167
0.0,1,28.759139476858167
0.0,0,28.759139476858167
0.1343,6,33.64591170257168
0.0,8,28.759139476858167
0.0,27,28.759139476858167
0.0,51,28.759139476858167
0.1045,114,32.561579518459524
0.0,115,28.759139476858167
0.1343,156,33.64591170257168
0.1343,158,33.64591170257168
0.194,147,35.8182147694004
0.194,175,35.8182147694004
0.194,151,35.8182147694004
0.194,180,35.8182147694004
0.2537,169,37.99051783622912
0.194,109,35.8182147694004
0.2239,78,36.90618565211696
0.2239,81,36.90618565211696
0.194,77,35.8182147694004
0.1343,59,33.64591170257168
0.194,6,35.8182147694004
0.2239,17,36.90618565211696
0.194,13,35.8182147694004
0.2239,25,36.90618565211696
0.2239,1,36.90618565211696
0.2985,0,39.62065481100176
0.2836,4,39.07848871894568
0.2985,12,39.62065481100176
0.2239,30,36.90618565211696
0.2239,80,36.90618565211696
0.2537,97,37.99051783622912
0.2836,132,39.07848871894568
0.2836,135,39.07848871894568
0.4179,94,43.9652609446592
0.3881,78,42.88092876054704
0.2836,17,39.07848871894568
0.1642,97,34.73388258528824
0.1343,91,33.64591170257168
0.2537,96,37.99051783622912
0.2537,81,37.99051783622912
0.2537,41,37.99051783622912
0.2537,45,37.99051783622912
0.194,37,35.8182147694004
0.1642,20,34.73388258528824
0.1642,18,34.73388258528824
0.0896,8,32.019413426403446
0.1045,2,32.561579518459524
0.1343,0,33.64591170257168
0.194,2,35.8182147694004
0.3582,1,41.79295787783048
0.2985,6,39.62065481100176
0.3284,11,40.708625693718325
0.3284,20,40.708625693718325
0.2537,36,37.99051783622912
0.2836,36,39.07848871894568
0.3284,46,40.708625693718325
0.3881,54,42.88092876054704
0.4627,47,45.59539791943184
0.3881,88,42.88092876054704
0.2985,72,39.62065481100176
0.3881,66,42.88092876054704
0.3284,82,40.708625693718325
0.2985,72,39.62065481100176
0.2836,66,39.07848871894568
0.194,21,35.8182147694004
0.194,28,35.8182147694004
0.2985,32,39.62065481100176
0.2537,19,37.99051783622912
0.194,13,35.8182147694004
0.194,6,35.8182147694004
0.194,2,35.8182147694004
0.2836,2,39.07848871894568
0.1642,0,34.73388258528824
0.194,1,35.8182147694004
0.194,3,35.8182147694004
0.194,11,35.8182147694004
0.0,43,28.759139476858167
0.0,34,28.759139476858167
0.0,56,28.759139476858167
0.1045,62,32.561579518459524
0.0896,60,32.019413426403446
0.1045,70,32.561579518459524
0.0896,149,32.019413426403446
0.2239,178,36.90618565211696
0.1343,133,33.64591170257168
0.2239,133,36.90618565211696
0.194,98,35.8182147694004
0.2239,70,36.90618565211696
0.2537,54,37.99051783622912
0.0,38,28.759139476858167
0.1343,46,33.64591170257168
0.1343,19,33.64591170257168
0.1343,9,33.64591170257168
0.1045,7,32.561579518459524
0.1343,2,33.64591170257168
0.1343,0,33.64591170257168
0.1045,0,32.561579518459524
0.1045,1,32.561579518459524
0.0,3,28.759139476858167
0.0896,11,32.019413426403446
0.1343,32,33.64591170257168
0.2537,44,37.99051783622912
0.2836,51,39.07848871894568
0.2985,57,39.62065481100176
0.3284,60,40.708625693718325
0.4179,56,43.9652609446592
0.4179,77,43.9652609446592
0.4478,63,45.053231827375754
0.4179,49,43.9652609446592
0.3582,83,41.79295787783048
0.2985,102,39.62065481100176
0.2985,93,39.62065481100176
0.2985,45,39.62065481100176
0.3582,47,41.79295787783048
0.3582,41,41.79295787783048
0.2985,16,39.62065481100176
0.2985,11,39.62065481100176
0.3881,4,42.88092876054704
0.3881,3,42.88092876054704
0.3284,2,40.708625693718325
0.3881,1,42.88092876054704
0.4179,1,43.9652609446592
0.3284,1,40.708625693718325
0.3284,17,40.708625693718325
0.2985,23,39.62065481100176
0.2985,21,39.62065481100176
0.2985,37,39.62065481100176
0.0,39,28.759139476858167
0.0,9,28.759139476858167
0.1045,7,32.561579518459524
0.0,27,28.759139476858167
0.0,28,28.759139476858167
0.0,16,28.759139476858167
0.0,28,28.759139476858167
0.1343,31,33.64591170257168
0.3284,31,40.708625693718325
0.3582,33,41.79295787783048
0.2836,29,39.07848871894568
0.0,21,28.759139476858167
0.0896,15,32.019413426403446
0.1343,9,33.64591170257168
0.0,10,28.759139476858167
0.1343,4,33.64591170257168
0.1045,3,32.561579518459524
0.0,2,28.759139476858167
0.0,3,28.759139476858167
0.0,5,28.759139476858167
0.0,3,28.759139476858167
0.1045,17,32.561579518459524
0.0,39,28.759139476858167
0.0896,34,32.019413426403446
0.0,63,28.759139476858167
0.1045,70,32.561579518459524
0.1045,72,32.561579518459524
0.0,55,28.759139476858167
0.194,53,35.8182147694004
0.1045,50,32.561579518459524
0.2537,56,37.99051783622912
