temp,weathersit,Predicted Y
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.78,1,1.3288319938369693
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.78,1,1.3288319938369693
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.68,1,1.3629122133175264
0.7,1,1.356096169421415
0.74,1,1.3424640816291922
0.78,1,1.3288319938369693
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.84,1,1.3083838621486348
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,2,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.78,1,1.3288319938369693
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.86,1,1.3015678182525234
0.88,1,1.294751774356412
0.86,1,1.3015678182525234
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.82,3,1.3151999060447463
0.82,3,1.3151999060447463
0.64,3,1.3765443011097493
0.66,2,1.369728257213638
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.62,1,1.383360345005861
0.62,1,1.383360345005861
0.6,1,1.3901763889019723
0.6,1,1.3901763889019723
0.62,1,1.383360345005861
0.64,1,1.3765443011097493
0.68,1,1.3629122133175264
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.62,1,1.383360345005861
0.62,1,1.383360345005861
0.6,1,1.3901763889019723
0.6,1,1.3901763889019723
0.6,1,1.3901763889019723
0.6,1,1.3901763889019723
0.6,2,1.3901763889019723
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.68,1,1.3629122133175264
0.66,2,1.369728257213638
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.62,1,1.383360345005861
0.6,1,1.3901763889019723
0.6,1,1.3901763889019723
0.6,1,1.3901763889019723
0.6,1,1.3901763889019723
0.58,1,1.3969924327980838
0.6,1,1.3901763889019723
0.62,1,1.383360345005861
0.66,1,1.369728257213638
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.62,1,1.383360345005861
0.64,1,1.3765443011097493
0.62,1,1.383360345005861
0.64,1,1.3765443011097493
0.68,1,1.3629122133175264
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.68,1,1.3629122133175264
0.7,1,1.356096169421415
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.74,2,1.3424640816291922
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.7,2,1.356096169421415
0.72,2,1.3492801255253035
0.74,2,1.3424640816291922
0.76,2,1.3356480377330806
0.8,2,1.3220159499408577
0.82,2,1.3151999060447463
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.88,1,1.294751774356412
0.9,1,1.2879357304603005
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.72,3,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.68,1,1.3629122133175264
0.68,2,1.3629122133175264
0.7,2,1.356096169421415
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.76,2,1.3356480377330806
0.74,2,1.3424640816291922
0.74,2,1.3424640816291922
0.74,2,1.3424640816291922
0.72,2,1.3492801255253035
0.72,2,1.3492801255253035
0.72,2,1.3492801255253035
0.74,2,1.3424640816291922
0.76,2,1.3356480377330806
0.8,2,1.3220159499408577
0.82,2,1.3151999060447463
0.86,2,1.3015678182525234
0.88,1,1.294751774356412
0.88,1,1.294751774356412
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.92,1,1.281119686564189
0.92,1,1.281119686564189
0.9,1,1.2879357304603005
0.86,1,1.3015678182525234
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.8,2,1.3220159499408577
0.84,2,1.3083838621486348
0.86,1,1.3015678182525234
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.94,1,1.2743036426680776
0.94,1,1.2743036426680776
0.96,1,1.2674875987719663
0.94,1,1.2743036426680776
0.9,3,1.2879357304603005
0.88,1,1.294751774356412
0.9,1,1.2879357304603005
0.86,2,1.3015678182525234
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.84,2,1.3083838621486348
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.9,1,1.2879357304603005
0.92,1,1.281119686564189
0.94,1,1.2743036426680776
0.92,1,1.281119686564189
0.94,1,1.2743036426680776
0.94,1,1.2743036426680776
0.94,1,1.2743036426680776
0.92,1,1.281119686564189
0.82,2,1.3151999060447463
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.78,1,1.3288319938369693
0.8,2,1.3220159499408577
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.86,1,1.3015678182525234
0.84,1,1.3083838621486348
0.9,1,1.2879357304603005
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.88,1,1.294751774356412
0.86,1,1.3015678182525234
0.84,1,1.3083838621486348
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.76,2,1.3356480377330806
0.76,2,1.3356480377330806
0.76,2,1.3356480377330806
0.74,2,1.3424640816291922
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.72,2,1.3492801255253035
0.74,2,1.3424640816291922
0.76,2,1.3356480377330806
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.84,2,1.3083838621486348
0.84,2,1.3083838621486348
0.74,2,1.3424640816291922
0.72,2,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.68,1,1.3629122133175264
0.68,1,1.3629122133175264
0.66,1,1.369728257213638
0.68,1,1.3629122133175264
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.88,1,1.294751774356412
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.78,2,1.3288319938369693
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.78,1,1.3288319938369693
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.78,1,1.3288319938369693
0.8,1,1.3220159499408577
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.84,2,1.3083838621486348
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.72,2,1.3492801255253035
0.74,2,1.3424640816291922
0.76,2,1.3356480377330806
0.86,1,1.3015678182525234
0.9,1,1.2879357304603005
0.92,1,1.281119686564189
0.96,1,1.2674875987719663
0.94,1,1.2743036426680776
0.96,1,1.2674875987719663
0.96,1,1.2674875987719663
0.96,1,1.2674875987719663
0.96,1,1.2674875987719663
0.92,1,1.281119686564189
0.9,1,1.2879357304603005
0.86,1,1.3015678182525234
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.76,1,1.3356480377330806
0.78,1,1.3288319938369693
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.84,1,1.3083838621486348
0.88,1,1.294751774356412
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.88,1,1.294751774356412
0.74,1,1.3424640816291922
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.92,1,1.281119686564189
0.92,1,1.281119686564189
0.92,1,1.281119686564189
0.86,1,1.3015678182525234
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.74,1,1.3424640816291922
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.86,1,1.3015678182525234
0.88,1,1.294751774356412
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.92,1,1.281119686564189
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.76,1,1.3356480377330806
0.78,1,1.3288319938369693
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.68,1,1.3629122133175264
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.68,1,1.3629122133175264
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.78,1,1.3288319938369693
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.9,2,1.2879357304603005
0.86,2,1.3015678182525234
0.86,2,1.3015678182525234
0.82,2,1.3151999060447463
0.8,1,1.3220159499408577
0.78,2,1.3288319938369693
0.8,2,1.3220159499408577
0.8,2,1.3220159499408577
0.78,2,1.3288319938369693
0.78,2,1.3288319938369693
0.76,2,1.3356480377330806
0.76,2,1.3356480377330806
0.76,2,1.3356480377330806
0.72,3,1.3492801255253035
0.74,2,1.3424640816291922
0.74,2,1.3424640816291922
0.74,2,1.3424640816291922
0.74,3,1.3424640816291922
0.74,2,1.3424640816291922
0.76,3,1.3356480377330806
0.76,2,1.3356480377330806
0.76,2,1.3356480377330806
0.7,2,1.356096169421415
0.68,3,1.3629122133175264
0.7,2,1.356096169421415
0.7,3,1.356096169421415
0.7,3,1.356096169421415
0.7,3,1.356096169421415
0.68,2,1.3629122133175264
0.68,3,1.3629122133175264
0.68,2,1.3629122133175264
0.68,2,1.3629122133175264
0.66,2,1.369728257213638
0.66,2,1.369728257213638
0.66,3,1.369728257213638
0.68,2,1.3629122133175264
0.68,2,1.3629122133175264
0.68,2,1.3629122133175264
0.68,2,1.3629122133175264
0.7,2,1.356096169421415
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.74,2,1.3424640816291922
0.76,2,1.3356480377330806
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,2,1.356096169421415
0.7,2,1.356096169421415
0.68,1,1.3629122133175264
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.66,1,1.369728257213638
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.76,2,1.3356480377330806
0.76,1,1.3356480377330806
0.78,1,1.3288319938369693
0.78,2,1.3288319938369693
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.66,2,1.369728257213638
0.66,2,1.369728257213638
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.68,1,1.3629122133175264
0.68,1,1.3629122133175264
0.74,1,1.3424640816291922
0.74,2,1.3424640816291922
0.78,1,1.3288319938369693
0.8,1,1.3220159499408577
0.8,2,1.3220159499408577
0.82,1,1.3151999060447463
0.84,2,1.3083838621486348
0.74,3,1.3424640816291922
0.74,3,1.3424640816291922
0.72,2,1.3492801255253035
0.72,3,1.3492801255253035
0.72,3,1.3492801255253035
0.7,2,1.356096169421415
0.7,2,1.356096169421415
0.7,3,1.356096169421415
0.7,2,1.356096169421415
0.7,2,1.356096169421415
0.7,2,1.356096169421415
0.7,2,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.9,1,1.2879357304603005
0.9,1,1.2879357304603005
0.86,1,1.3015678182525234
0.72,3,1.3492801255253035
0.72,3,1.3492801255253035
0.74,3,1.3424640816291922
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.78,2,1.3288319938369693
0.8,2,1.3220159499408577
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.68,1,1.3629122133175264
0.7,1,1.356096169421415
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.84,1,1.3083838621486348
0.86,1,1.3015678182525234
0.86,1,1.3015678182525234
0.84,1,1.3083838621486348
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.62,1,1.383360345005861
0.66,1,1.369728257213638
0.7,1,1.356096169421415
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.78,1,1.3288319938369693
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.62,1,1.383360345005861
0.62,1,1.383360345005861
0.62,1,1.383360345005861
0.6,1,1.3901763889019723
0.62,1,1.383360345005861
0.64,1,1.3765443011097493
0.68,1,1.3629122133175264
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.78,1,1.3288319938369693
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.82,1,1.3151999060447463
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.68,1,1.3629122133175264
0.68,1,1.3629122133175264
0.68,2,1.3629122133175264
0.68,1,1.3629122133175264
0.66,1,1.369728257213638
0.64,2,1.3765443011097493
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.66,2,1.369728257213638
0.7,2,1.356096169421415
0.7,2,1.356096169421415
0.72,2,1.3492801255253035
0.74,2,1.3424640816291922
0.66,2,1.369728257213638
0.74,2,1.3424640816291922
0.74,1,1.3424640816291922
0.68,3,1.3629122133175264
0.7,2,1.356096169421415
0.72,2,1.3492801255253035
0.7,1,1.356096169421415
0.68,2,1.3629122133175264
0.68,2,1.3629122133175264
0.68,2,1.3629122133175264
0.68,2,1.3629122133175264
0.66,2,1.369728257213638
0.66,3,1.369728257213638
0.64,3,1.3765443011097493
0.64,3,1.3765443011097493
0.64,2,1.3765443011097493
0.64,3,1.3765443011097493
0.64,2,1.3765443011097493
0.64,2,1.3765443011097493
0.66,2,1.369728257213638
0.66,2,1.369728257213638
0.66,3,1.369728257213638
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.7,2,1.356096169421415
0.72,1,1.3492801255253035
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.6,3,1.3901763889019723
0.6,3,1.3901763889019723
0.6,3,1.3901763889019723
0.6,3,1.3901763889019723
0.6,2,1.3901763889019723
0.6,2,1.3901763889019723
0.6,1,1.3901763889019723
0.6,1,1.3901763889019723
0.6,2,1.3901763889019723
0.6,1,1.3901763889019723
0.6,1,1.3901763889019723
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.68,1,1.3629122133175264
0.72,2,1.3492801255253035
0.74,1,1.3424640816291922
0.78,1,1.3288319938369693
0.74,1,1.3424640816291922
0.74,3,1.3424640816291922
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.7,1,1.356096169421415
0.7,1,1.356096169421415
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.62,1,1.383360345005861
0.62,1,1.383360345005861
0.64,1,1.3765443011097493
0.62,1,1.383360345005861
0.62,1,1.383360345005861
0.64,1,1.3765443011097493
0.7,1,1.356096169421415
0.68,1,1.3629122133175264
0.7,1,1.356096169421415
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.76,1,1.3356480377330806
0.76,1,1.3356480377330806
0.74,1,1.3424640816291922
0.74,1,1.3424640816291922
0.72,1,1.3492801255253035
0.7,1,1.356096169421415
0.66,1,1.369728257213638
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.66,1,1.369728257213638
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.64,1,1.3765443011097493
0.62,1,1.383360345005861
0.66,1,1.369728257213638
0.7,1,1.356096169421415
0.74,1,1.3424640816291922
0.76,1,1.3356480377330806
0.78,1,1.3288319938369693
0.8,1,1.3220159499408577
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.82,1,1.3151999060447463
0.8,1,1.3220159499408577
0.76,1,1.3356480377330806
