cnt,mnth,Predicted Y
159,6,6.4681042516104945
294,6,6.776858749040245
272,6,6.726543201310952
325,6,6.84775792993152
327,6,6.8523320706341835
201,6,6.564161206366417
188,6,6.534429291799108
151,6,6.449807688799843
16,6,6.141053191370093
24,6,6.159349754180745
23,6,6.157062683829414
13,6,6.134191980316099
6,6,6.118182487856779
6,6,6.118182487856779
13,6,6.134191980316099
97,6,6.326305889827943
250,6,6.676227653581659
454,6,7.142790005253281
224,6,6.616763824447041
170,6,6.493262025475142
181,6,6.518419799339787
243,6,6.660218161122339
204,6,6.571022417420411
215,6,6.5961801912850575
243,6,6.660218161122339
355,6,6.916370040471465
552,6,7.3669228996837655
450,6,7.133641723847955
328,6,6.854619140985514
232,6,6.635060387257693
208,6,6.580170698825738
175,6,6.504697377231799
178,6,6.511558588285793
104,6,6.342315382287263
95,6,6.321731749125281
53,6,6.2256747943693584
20,6,6.15020147277542
5,6,6.115895417505447
7,6,6.12046955820811
27,6,6.16621096523474
57,6,6.234823075774684
131,6,6.404066281773214
218,6,6.603041402339052
244,6,6.662505231473671
404,6,7.028436487686707
420,6,7.065029613308011
327,6,6.8523320706341835
334,6,6.868341563093503
367,6,6.943814884687442
468,6,7.174808990171922
449,6,7.131354653496624
381,6,6.975833869606083
326,6,6.850045000282852
188,6,6.534429291799108
183,6,6.522993940042451
161,6,6.472678392313158
150,6,6.447520618448512
89,6,6.308009327017292
76,6,6.278277412449983
72,6,6.269129131044656
30,6,6.173072176288734
17,6,6.143340261721425
19,6,6.147914402424088
33,6,6.179933387342729
71,6,6.266842060693325
84,6,6.2965739752606344
169,6,6.49097495512381
244,6,6.662505231473671
377,6,6.9666855882007575
396,6,7.010139924876055
363,6,6.934666603282117
317,6,6.829461367120868
362,6,6.932379532930785
378,6,6.968972658552088
397,6,7.012426995227386
296,6,6.7814328897429075
311,6,6.81573894501288
232,6,6.635060387257693
167,6,6.486400814421147
152,6,6.452094759151175
92,6,6.314870538071286
26,6,6.163923894883409
12,6,6.131904909964768
2,6,6.109034206451453
1,6,6.106747136100122
3,6,6.1113212768027845
3,6,6.1113212768027845
26,6,6.163923894883409
46,6,6.209665301910038
221,6,6.6099026133930465
219,6,6.605328472690384
91,6,6.312583467719954
94,6,6.319444678773949
162,6,6.474965462664489
179,6,6.513845658637124
175,6,6.504697377231799
205,6,6.573309487771743
299,6,6.788294100796902
565,6,7.396654814251075
538,6,7.334903914765125
431,6,7.090187387172657
316,6,6.827174296769537
206,6,6.575596558123074
130,6,6.401779211421882
60,6,6.241684286828678
33,6,6.179933387342729
14,6,6.136479050667431
6,6,6.118182487856779
2,6,6.109034206451453
9,6,6.1250436989107735
25,6,6.161636824532077
115,6,6.36747315615191
309,6,6.811164804310216
401,6,7.021575276632713
275,6,6.733404412364946
161,6,6.472678392313158
171,6,6.4955490958264726
189,6,6.53671636215044
207,6,6.577883628474406
152,6,6.452094759151175
170,6,6.493262025475142
335,6,6.870628633444835
572,6,7.412664306710395
536,6,7.330329774062462
425,6,7.076464965064668
326,6,6.850045000282852
229,6,6.628199176203698
109,6,6.353750734043921
64,6,6.250832568234005
33,6,6.179933387342729
21,6,6.152488543126751
7,6,6.12046955820811
7,6,6.12046955820811
11,6,6.129617839613436
23,6,6.157062683829414
122,6,6.38348264861123
311,6,6.81573894501288
423,6,7.071890824362005
219,6,6.605328472690384
135,6,6.413214563178539
145,6,6.436085266691855
188,6,6.534429291799108
147,6,6.440659407394517
145,6,6.436085266691855
146,6,6.438372337043186
258,6,6.6945242163923115
529,6,7.314320281603141
513,6,7.277727155981838
342,6,6.886638125904155
282,6,6.749413904824267
247,6,6.669366442527665
148,6,6.442946477745848
105,6,6.344602452638595
49,6,6.216526512964032
31,6,6.175359246640066
4,6,6.113608347154116
5,6,6.115895417505447
7,6,6.12046955820811
24,6,6.159349754180745
100,6,6.333167100881938
327,6,6.8523320706341835
432,6,7.092474457523989
227,6,6.6236250355010355
127,6,6.394918000367888
136,6,6.415501633529871
160,6,6.470391321961826
186,6,6.529855151096445
149,6,6.44523354809718
189,6,6.53671636215044
275,6,6.733404412364946
569,6,7.405803095656401
540,6,7.339478055467788
400,6,7.019288206281381
352,6,6.9095088294174705
234,6,6.6396345279603555
162,6,6.474965462664489
105,6,6.344602452638595
63,6,6.248545497882673
28,6,6.1684980355860715
14,6,6.136479050667431
5,6,6.115895417505447
9,6,6.1250436989107735
20,6,6.15020147277542
91,6,6.312583467719954
268,6,6.717394919905626
466,6,7.170234849469258
231,6,6.632773316906361
145,6,6.436085266691855
203,6,6.56873534706908
201,6,6.564161206366417
221,6,6.6099026133930465
229,6,6.628199176203698
216,6,6.598467261636389
327,6,6.8523320706341835
557,6,7.378358251440423
452,6,7.138215864550618
385,6,6.984982151011409
288,6,6.763136326932256
233,6,6.637347457609025
167,6,6.486400814421147
172,6,6.497836166177804
116,6,6.369760226503241
95,6,6.321731749125281
59,6,6.2393972164773475
39,6,6.193655809450718
11,6,6.129617839613436
14,6,6.136479050667431
29,6,6.170785105937403
42,6,6.200517020504712
112,6,6.360611945097915
186,6,6.529855151096445
302,6,6.7951553118508965
331,6,6.861480352039509
392,6,7.000991643470729
371,6,6.952963166092768
383,6,6.980408010308746
392,6,7.000991643470729
410,6,7.042158909794696
399,6,7.01700113593005
307,6,6.806590663607554
375,6,6.962111447498094
269,6,6.719681990256958
202,6,6.5664482767177486
187,6,6.532142221447776
179,6,6.513845658637124
115,6,6.36747315615191
90,6,6.310296397368623
87,6,6.303435186314629
34,6,6.1822204576940605
11,6,6.129617839613436
12,6,6.131904909964768
20,6,6.15020147277542
51,6,6.221100653666696
107,6,6.349176593341258
206,6,6.575596558123074
332,6,6.863767422390841
346,6,6.8957864073094814
443,6,7.117632231388635
442,6,7.115345161037303
443,6,7.117632231388635
403,6,7.026149417335375
455,6,7.145077075604612
421,6,7.067316683659342
382,6,6.978120939957415
317,6,6.829461367120868
213,6,6.591606050582395
183,6,6.522993940042451
114,6,6.365186085800579
78,6,6.282851553152645
32,6,6.177646316991397
15,6,6.1387661210187625
6,6,6.118182487856779
2,6,6.109034206451453
9,6,6.1250436989107735
22,6,6.154775613478082
94,6,6.319444678773949
261,6,6.701385427446306
447,6,7.12678051279396
187,6,6.532142221447776
150,6,6.447520618448512
150,6,6.447520618448512
170,6,6.493262025475142
164,6,6.479539603367153
158,6,6.465817181259164
202,6,6.5664482767177486
275,6,6.733404412364946
604,6,7.485850557953002
591,6,7.456118643385693
396,6,7.010139924876055
305,6,6.802016522904891
242,6,6.657931090771008
145,6,6.436085266691855
81,6,6.28971276420664
30,6,6.173072176288734
13,6,6.134191980316099
11,6,6.129617839613436
2,6,6.109034206451453
8,6,6.122756628559442
21,6,6.152488543126751
124,6,6.388056789313893
347,6,6.898073477660812
456,6,7.147364145955944
246,6,6.6670793721763335
157,6,6.463530110907832
167,6,6.486400814421147
202,6,6.5664482767177486
189,6,6.53671636215044
160,6,6.470391321961826
166,6,6.484113744069815
261,6,6.701385427446306
579,6,7.428673799169715
504,6,7.257143522819855
299,6,6.788294100796902
296,6,6.7814328897429075
195,6,6.550438784258428
134,6,6.4109274928272075
81,6,6.28971276420664
36,6,6.186794598396723
28,6,6.1684980355860715
16,6,6.141053191370093
5,6,6.115895417505447
5,6,6.115895417505447
22,6,6.154775613478082
116,6,6.369760226503241
336,6,6.872915703796166
540,6,7.339478055467788
221,6,6.6099026133930465
126,6,6.392630930016556
170,6,6.493262025475142
243,6,6.660218161122339
231,6,6.632773316906361
188,6,6.534429291799108
189,6,6.53671636215044
328,6,6.854619140985514
570,6,7.4080901660077325
588,6,7.449257432331699
401,6,7.021575276632713
333,6,6.8660544927421725
221,6,6.6099026133930465
183,6,6.522993940042451
129,6,6.39949214107055
54,6,6.227961864720689
32,6,6.177646316991397
8,6,6.122756628559442
9,6,6.1250436989107735
6,6,6.118182487856779
25,6,6.161636824532077
123,6,6.385769718962562
320,6,6.836322578174863
555,6,7.37378411073776
260,6,6.699098357094974
132,6,6.406353352124545
169,6,6.49097495512381
233,6,6.637347457609025
232,6,6.635060387257693
163,6,6.477252533015821
240,6,6.6533569500683445
323,6,6.843183789228857
594,6,7.462979854439688
586,6,7.444683291629036
455,6,7.145077075604612
340,6,6.882063985201492
323,6,6.843183789228857
207,6,6.577883628474406
126,6,6.392630930016556
68,7,6.25998084963933
31,7,6.175359246640066
13,7,6.134191980316099
11,7,6.129617839613436
6,7,6.118182487856779
30,7,6.173072176288734
108,7,6.35146366369259
243,7,6.660218161122339
492,7,7.229698678603877
260,7,6.699098357094974
170,7,6.493262025475142
214,7,6.593893120933727
263,7,6.705959568148969
292,7,6.772284608337581
303,7,6.797442382202227
381,7,6.975833869606083
427,7,7.081039105767331
461,7,7.158799497712601
422,7,7.069603754010673
318,7,6.8317484374722
269,7,6.719681990256958
218,7,6.603041402339052
222,7,6.612189683744378
140,7,6.4246499149351965
115,7,6.36747315615191
78,7,6.282851553152645
52,7,6.223387724018027
26,7,6.163923894883409
11,7,6.129617839613436
14,7,6.136479050667431
32,7,6.177646316991397
45,7,6.207378231558707
132,7,6.406353352124545
179,7,6.513845658637124
271,7,6.7242561309596205
357,7,6.920944181174128
374,7,6.959824377146763
404,7,7.028436487686707
392,7,7.000991643470729
331,7,6.861480352039509
398,7,7.014714065578718
349,7,6.902647618363476
383,7,6.980408010308746
305,7,6.802016522904891
284,7,6.753988045526929
232,7,6.635060387257693
201,7,6.564161206366417
154,7,6.456668899853837
144,7,6.433798196340523
78,7,6.282851553152645
69,7,6.262267919990662
33,7,6.179933387342729
5,7,6.115895417505447
1,7,6.106747136100122
3,7,6.1113212768027845
25,7,6.161636824532077
92,7,6.314870538071286
181,7,6.518419799339787
264,7,6.708246638500301
390,7,6.996417502768066
404,7,7.028436487686707
421,7,7.067316683659342
375,7,6.962111447498094
376,7,6.964398517849426
414,7,7.051307191200022
358,7,6.9232312515254595
181,7,6.518419799339787
183,7,6.522993940042451
176,7,6.50698444758313
167,7,6.486400814421147
162,7,6.474965462664489
147,7,6.440659407394517
140,7,6.4246499149351965
119,7,6.376621437557236
63,7,6.248545497882673
26,7,6.163923894883409
12,7,6.131904909964768
4,7,6.113608347154116
16,7,6.141053191370093
36,7,6.186794598396723
86,7,6.301148115963297
238,7,6.648782809365682
280,7,6.744839764121604
349,7,6.902647618363476
447,7,7.12678051279396
423,7,7.071890824362005
408,7,7.037584769092033
408,7,7.037584769092033
452,7,7.138215864550618
436,7,7.101622738929314
418,7,7.060455472605348
375,7,6.962111447498094
386,7,6.98726922136274
457,7,7.149651216307276
326,7,6.850045000282852
138,7,6.420075774232534
55,7,6.230248935072021
39,7,6.193655809450718
13,7,6.134191980316099
8,7,6.122756628559442
5,7,6.115895417505447
20,7,6.15020147277542
94,7,6.319444678773949
270,7,6.721969060608289
432,7,7.092474457523989
227,7,6.6236250355010355
139,7,6.422362844583866
172,7,6.497836166177804
201,7,6.564161206366417
203,7,6.56873534706908
178,7,6.511558588285793
162,7,6.474965462664489
281,7,6.747126834472935
545,7,7.3509134072244455
496,7,7.238846960009203
368,7,6.946101955038774
284,7,6.753988045526929
245,7,6.664792301825002
155,7,6.458955970205169
73,7,6.271416201395988
37,7,6.189081668748055
15,7,6.1387661210187625
5,7,6.115895417505447
6,7,6.118182487856779
6,7,6.118182487856779
35,7,6.184507528045391
121,7,6.381195578259899
312,7,6.818026015364211
428,7,7.083326176118662
189,7,6.53671636215044
43,7,6.202804090856043
127,7,6.394918000367888
152,7,6.452094759151175
140,7,6.4246499149351965
163,7,6.477252533015821
185,7,6.527568080745113
275,7,6.733404412364946
596,7,7.46755399514235
563,7,7.392080673548412
394,7,7.005565784173392
312,7,6.818026015364211
241,7,6.655644020419676
186,7,6.529855151096445
98,7,6.328592960179275
35,7,6.184507528045391
16,7,6.141053191370093
8,7,6.122756628559442
4,7,6.113608347154116
4,7,6.113608347154116
32,7,6.177646316991397
118,7,6.374334367205904
292,7,6.772284608337581
443,7,7.117632231388635
179,7,6.513845658637124
101,7,6.335454171233269
142,7,6.42922405563786
171,7,6.4955490958264726
155,7,6.458955970205169
160,7,6.470391321961826
166,7,6.484113744069815
265,7,6.7105337088516315
569,7,7.405803095656401
562,7,7.389793603197081
365,7,6.939240743984779
285,7,6.756275115878261
209,7,6.5824577691770685
182,7,6.520706869691119
129,7,6.39949214107055
47,7,6.211952372261369
34,7,6.1822204576940605
22,7,6.154775613478082
6,7,6.118182487856779
11,7,6.129617839613436
27,7,6.16621096523474
102,7,6.337741241584601
332,7,6.863767422390841
457,7,7.149651216307276
241,7,6.655644020419676
138,7,6.420075774232534
165,7,6.4818266737184835
213,7,6.591606050582395
229,7,6.628199176203698
216,7,6.598467261636389
141,7,6.426936985286528
132,7,6.406353352124545
167,7,6.486400814421147
316,7,6.827174296769537
270,7,6.721969060608289
250,7,6.676227653581659
204,7,6.571022417420411
169,7,6.49097495512381
151,7,6.449807688799843
121,7,6.381195578259899
53,7,6.2256747943693584
55,7,6.230248935072021
30,7,6.173072176288734
6,7,6.118182487856779
15,7,6.1387661210187625
38,7,6.191368739099386
71,7,6.266842060693325
182,7,6.520706869691119
247,7,6.669366442527665
264,7,6.708246638500301
290,7,6.7677104676349185
366,7,6.941527814336111
416,7,7.055881331902684
373,7,6.957537306795431
402,7,7.023862346984044
416,7,7.055881331902684
401,7,7.021575276632713
378,7,6.968972658552088
306,7,6.804303593256222
314,7,6.822600156066874
238,7,6.648782809365682
214,7,6.593893120933727
140,7,6.4246499149351965
154,7,6.456668899853837
113,7,6.362899015449247
96,7,6.324018819476612
25,7,6.161636824532077
5,7,6.115895417505447
17,7,6.143340261721425
25,7,6.161636824532077
65,7,6.253119638585336
92,7,6.314870538071286
169,7,6.49097495512381
268,7,6.717394919905626
287,7,6.760849256580924
377,7,6.9666855882007575
367,7,6.943814884687442
349,7,6.902647618363476
361,7,6.930092462579453
372,7,6.955250236444099
363,7,6.934666603282117
363,7,6.934666603282117
303,7,6.797442382202227
268,7,6.717394919905626
227,7,6.6236250355010355
143,7,6.431511125989191
72,7,6.269129131044656
35,7,6.184507528045391
10,7,6.127330769262104
12,7,6.131904909964768
10,7,6.127330769262104
4,7,6.113608347154116
26,7,6.163923894883409
121,7,6.381195578259899
317,7,6.829461367120868
420,7,7.065029613308011
208,7,6.580170698825738
117,7,6.372047296854573
128,7,6.397205070719219
148,7,6.442946477745848
141,7,6.426936985286528
134,7,6.4109274928272075
146,7,6.438372337043186
239,7,6.651069879717014
514,7,7.2800142263331695
472,7,7.183957271577247
373,7,6.957537306795431
236,7,6.644208668663019
130,7,6.401779211421882
90,7,6.310296397368623
55,7,6.230248935072021
22,7,6.154775613478082
14,7,6.136479050667431
9,7,6.1250436989107735
8,7,6.122756628559442
6,7,6.118182487856779
25,7,6.161636824532077
115,7,6.36747315615191
330,7,6.859193281688178
417,7,7.058168402254016
176,7,6.50698444758313
123,7,6.385769718962562
125,7,6.390343859665225
163,7,6.477252533015821
136,7,6.415501633529871
124,7,6.388056789313893
148,7,6.442946477745848
202,7,6.5664482767177486
428,7,7.083326176118662
511,7,7.273153015279175
337,7,6.875202774147498
308,7,6.8088777339588855
258,7,6.6945242163923115
194,7,6.548151713907097
79,7,6.285138623503976
46,7,6.209665301910038
12,7,6.131904909964768
5,7,6.115895417505447
4,7,6.113608347154116
5,7,6.115895417505447
26,7,6.163923894883409
121,7,6.381195578259899
313,7,6.820313085715543
449,7,7.131354653496624
186,7,6.529855151096445
113,7,6.362899015449247
165,7,6.4818266737184835
174,7,6.502410306880467
158,7,6.465817181259164
116,7,6.369760226503241
46,7,6.209665301910038
141,7,6.426936985286528
488,7,7.220550397198551
463,7,7.163373638415264
419,7,7.062742542956679
342,7,6.886638125904155
250,7,6.676227653581659
184,7,6.5252810103937815
116,7,6.369760226503241
46,7,6.209665301910038
25,7,6.161636824532077
10,7,6.127330769262104
6,7,6.118182487856779
6,7,6.118182487856779
28,7,6.1684980355860715
130,7,6.401779211421882
334,7,6.868341563093503
486,7,7.215976256495888
224,7,6.616763824447041
127,7,6.394918000367888
148,7,6.442946477745848
223,7,6.614476754095709
177,7,6.509271517934462
178,7,6.511558588285793
180,7,6.516132728988456
274,7,6.731117342013615
595,7,7.4652669247910195
578,7,7.426386728818384
400,7,7.019288206281381
348,7,6.900360548012144
261,7,6.701385427446306
176,7,6.50698444758313
124,7,6.388056789313893
80,7,6.287425693855308
20,7,6.15020147277542
38,7,6.191368739099386
7,7,6.12046955820811
10,7,6.127330769262104
23,7,6.157062683829414
120,7,6.378908507908568
274,7,6.731117342013615
564,7,7.3943677438997435
207,7,6.577883628474406
166,7,6.484113744069815
210,7,6.5847448395284
238,7,6.648782809365682
247,7,6.669366442527665
265,7,6.7105337088516315
237,7,6.64649573901435
361,7,6.930092462579453
587,7,7.446970361980368
496,7,7.238846960009203
394,7,7.005565784173392
343,7,6.888925196255487
261,7,6.701385427446306
223,7,6.614476754095709
167,7,6.486400814421147
110,7,6.356037804395252
75,7,6.275990342098651
58,7,6.237110146126016
26,7,6.163923894883409
16,7,6.141053191370093
10,7,6.127330769262104
37,7,6.189081668748055
52,7,6.223387724018027
127,7,6.394918000367888
222,7,6.612189683744378
322,7,6.840896718877525
396,7,7.010139924876055
463,7,7.163373638415264
497,7,7.241134030360534
433,7,7.0947615278753196
428,7,7.083326176118662
425,7,7.076464965064668
475,7,7.190818482631242
428,7,7.083326176118662
406,7,7.03301062838937
296,7,6.7814328897429075
252,7,6.6808017942843225
201,7,6.564161206366417
168,7,6.488687884772478
125,7,6.390343859665225
102,7,6.337741241584601
94,7,6.319444678773949
47,7,6.211952372261369
10,7,6.127330769262104
12,7,6.131904909964768
21,7,6.152488543126751
50,7,6.218813583315364
118,7,6.374334367205904
184,7,6.5252810103937815
304,7,6.799729452553559
391,7,6.998704573119397
420,7,7.065029613308011
472,7,7.183957271577247
430,7,7.087900316821325
324,7,6.845470859580189
317,7,6.829461367120868
369,7,6.948389025390105
390,7,6.996417502768066
379,7,6.97125972890342
262,7,6.703672497797637
207,7,6.577883628474406
181,7,6.518419799339787
93,7,6.317157608422617
51,7,6.221100653666696
25,7,6.161636824532077
10,7,6.127330769262104
7,7,6.12046955820811
4,7,6.113608347154116
17,7,6.143340261721425
105,7,6.344602452638595
277,7,6.7379785530676095
347,7,6.898073477660812
203,7,6.56873534706908
130,7,6.401779211421882
141,7,6.426936985286528
165,7,6.4818266737184835
152,7,6.452094759151175
138,7,6.420075774232534
164,7,6.479539603367153
265,7,6.7105337088516315
545,7,7.3509134072244455
558,7,7.3806453217917545
398,7,7.014714065578718
323,7,6.843183789228857
202,7,6.5664482767177486
140,7,6.4246499149351965
91,7,6.312583467719954
51,7,6.221100653666696
13,7,6.134191980316099
13,7,6.134191980316099
3,7,6.1113212768027845
5,7,6.115895417505447
19,7,6.147914402424088
134,7,6.4109274928272075
315,7,6.824887226418205
412,7,7.046733050497359
199,7,6.559587065663754
141,7,6.426936985286528
127,7,6.394918000367888
153,7,6.454381829502506
172,7,6.497836166177804
152,7,6.452094759151175
158,7,6.465817181259164
277,7,6.7379785530676095
513,7,7.277727155981838
530,7,7.316607351954473
388,7,6.991843362065404
277,7,6.7379785530676095
241,7,6.655644020419676
156,7,6.461243040556501
92,7,6.314870538071286
40,7,6.1959428798020495
11,7,6.129617839613436
9,7,6.1250436989107735
6,7,6.118182487856779
4,7,6.113608347154116
23,7,6.157062683829414
116,7,6.369760226503241
303,7,6.797442382202227
438,7,7.106196879631977
209,7,6.5824577691770685
110,7,6.356037804395252
142,7,6.42922405563786
149,7,6.44523354809718
120,7,6.378908507908568
127,7,6.394918000367888
138,7,6.420075774232534
234,7,6.6396345279603555
455,7,7.145077075604612
497,7,7.241134030360534
382,7,6.978120939957415
309,7,6.811164804310216
242,7,6.657931090771008
169,7,6.49097495512381
99,7,6.330880030530606
42,7,6.200517020504712
21,7,6.152488543126751
6,7,6.118182487856779
6,7,6.118182487856779
4,7,6.113608347154116
18,7,6.145627332072756
117,7,6.372047296854573
274,7,6.731117342013615
381,7,6.975833869606083
200,7,6.561874136015086
78,7,6.282851553152645
106,7,6.346889522989927
135,7,6.413214563178539
102,7,6.337741241584601
147,7,6.440659407394517
133,7,6.408640422475877
210,7,6.5847448395284
414,7,7.051307191200022
382,7,6.978120939957415
284,7,6.753988045526929
237,7,6.64649573901435
225,7,6.619050894798373
149,7,6.44523354809718
113,7,6.362899015449247
60,7,6.241684286828678
24,7,6.159349754180745
14,7,6.136479050667431
7,7,6.12046955820811
13,7,6.134191980316099
19,7,6.147914402424088
96,7,6.324018819476612
252,7,6.6808017942843225
322,7,6.840896718877525
208,7,6.580170698825738
115,7,6.36747315615191
109,7,6.353750734043921
115,7,6.36747315615191
123,7,6.385769718962562
101,7,6.335454171233269
133,7,6.408640422475877
182,7,6.520706869691119
306,7,6.804303593256222
284,7,6.753988045526929
250,7,6.676227653581659
212,7,6.589318980231063
190,7,6.5390034325017705
149,7,6.44523354809718
103,7,6.340028311935932
101,7,6.335454171233269
70,7,6.264554990341994
61,7,6.24397135718001
22,7,6.154775613478082
9,7,6.1250436989107735
7,7,6.12046955820811
25,7,6.161636824532077
45,7,6.207378231558707
109,7,6.353750734043921
132,7,6.406353352124545
198,7,6.557299995312422
216,7,6.598467261636389
235,7,6.641921598311687
245,7,6.664792301825002
236,7,6.644208668663019
215,7,6.5961801912850575
221,7,6.6099026133930465
197,7,6.555012924961091
196,7,6.5527258546097595
217,7,6.600754331987721
145,7,6.436085266691855
154,7,6.456668899853837
125,7,6.390343859665225
104,7,6.342315382287263
119,7,6.376621437557236
96,7,6.324018819476612
60,7,6.241684286828678
37,7,6.189081668748055
6,7,6.118182487856779
8,7,6.122756628559442
22,7,6.154775613478082
35,7,6.184507528045391
104,7,6.342315382287263
154,7,6.456668899853837
226,7,6.621337965149704
243,7,6.660218161122339
246,7,6.6670793721763335
252,7,6.6808017942843225
283,7,6.7517009751755985
238,7,6.648782809365682
249,7,6.673940583230328
249,7,6.673940583230328
243,7,6.660218161122339
240,7,6.6533569500683445
195,7,6.550438784258428
153,7,6.454381829502506
98,7,6.328592960179275
50,7,6.218813583315364
34,7,6.1822204576940605
12,7,6.131904909964768
6,7,6.118182487856779
4,7,6.113608347154116
6,7,6.118182487856779
24,7,6.159349754180745
107,7,6.349176593341258
277,7,6.7379785530676095
387,7,6.989556291714072
135,7,6.413214563178539
84,7,6.2965739752606344
107,7,6.349176593341258
67,7,6.257693779287999
78,7,6.282851553152645
90,7,6.310296397368623
112,7,6.360611945097915
198,7,6.557299995312422
485,7,7.213689186144556
533,7,7.3234685630084675
386,7,6.98726922136274
302,7,6.7951553118508965
194,7,6.548151713907097
125,7,6.390343859665225
87,7,6.303435186314629
28,7,6.1684980355860715
12,7,6.131904909964768
7,7,6.12046955820811
4,7,6.113608347154116
6,7,6.118182487856779
27,7,6.16621096523474
110,7,6.356037804395252
318,7,6.8317484374722
424,7,7.074177894713337
187,7,6.532142221447776
138,7,6.420075774232534
151,7,6.449807688799843
147,7,6.440659407394517
182,7,6.520706869691119
147,7,6.440659407394517
163,7,6.477252533015821
254,7,6.685375934986985
537,7,7.332616844413794
546,7,7.353200477575777
398,7,7.014714065578718
290,7,6.7677104676349185
267,7,6.715107849554294
158,7,6.465817181259164
89,7,6.308009327017292
45,7,6.207378231558707
10,7,6.127330769262104
6,7,6.118182487856779
4,7,6.113608347154116
4,7,6.113608347154116
18,7,6.145627332072756
123,7,6.385769718962562
347,7,6.898073477660812
433,7,7.0947615278753196
216,7,6.598467261636389
114,7,6.365186085800579
136,7,6.415501633529871
169,7,6.49097495512381
180,7,6.516132728988456
127,7,6.394918000367888
140,7,6.4246499149351965
268,7,6.717394919905626
572,7,7.412664306710395
541,7,7.341765125819119
375,7,6.962111447498094
294,7,6.776858749040245
245,7,6.664792301825002
180,7,6.516132728988456
109,7,6.353750734043921
45,7,6.207378231558707
29,7,6.170785105937403
7,7,6.12046955820811
5,7,6.115895417505447
6,7,6.118182487856779
27,7,6.16621096523474
116,7,6.369760226503241
305,7,6.802016522904891
456,7,7.147364145955944
210,7,6.5847448395284
116,7,6.369760226503241
154,7,6.456668899853837
186,7,6.529855151096445
152,7,6.452094759151175
138,7,6.420075774232534
146,7,6.438372337043186
256,7,6.689950075689648
468,7,7.174808990171922
483,7,7.2091150454418935
322,7,6.840896718877525
270,7,6.721969060608289
196,7,6.5527258546097595
174,7,6.502410306880467
123,7,6.385769718962562
57,7,6.234823075774684
34,7,6.1822204576940605
13,7,6.134191980316099
11,7,6.129617839613436
6,7,6.118182487856779
27,7,6.16621096523474
90,7,6.310296397368623
254,7,6.685375934986985
384,7,6.982695080660077
179,7,6.513845658637124
106,7,6.346889522989927
161,7,6.472678392313158
135,7,6.413214563178539
156,7,6.461243040556501
148,7,6.442946477745848
169,7,6.49097495512381
233,7,6.637347457609025
421,7,7.067316683659342
362,7,6.932379532930785
241,7,6.655644020419676
206,7,6.575596558123074
163,7,6.477252533015821
174,7,6.502410306880467
116,7,6.369760226503241
133,7,6.408640422475877
90,7,6.310296397368623
42,7,6.200517020504712
43,7,6.202804090856043
10,7,6.127330769262104
13,7,6.134191980316099
24,7,6.159349754180745
42,7,6.200517020504712
114,7,6.365186085800579
174,7,6.502410306880467
261,7,6.701385427446306
317,7,6.829461367120868
341,7,6.884351055552824
308,7,6.8088777339588855
305,7,6.802016522904891
302,7,6.7951553118508965
302,7,6.7951553118508965
302,7,6.7951553118508965
299,7,6.788294100796902
256,7,6.689950075689648
206,7,6.575596558123074
205,7,6.573309487771743
209,7,6.5824577691770685
177,7,6.509271517934462
113,7,6.362899015449247
79,7,6.285138623503976
67,7,6.257693779287999
50,7,6.218813583315364
13,7,6.134191980316099
8,7,6.122756628559442
13,7,6.134191980316099
45,7,6.207378231558707
142,7,6.42922405563786
183,7,6.522993940042451
254,7,6.685375934986985
275,7,6.733404412364946
338,7,6.87748984449883
294,7,6.776858749040245
326,7,6.850045000282852
293,7,6.774571678688913
306,7,6.804303593256222
320,7,6.836322578174863
304,7,6.799729452553559
274,7,6.731117342013615
275,7,6.733404412364946
164,7,6.479539603367153
96,7,6.324018819476612
70,7,6.264554990341994
29,8,6.170785105937403
17,8,6.143340261721425
11,8,6.129617839613436
4,8,6.113608347154116
4,8,6.113608347154116
26,8,6.163923894883409
100,8,6.333167100881938
282,8,6.749413904824267
382,8,6.978120939957415
166,8,6.484113744069815
97,8,6.326305889827943
119,8,6.376621437557236
168,8,6.488687884772478
150,8,6.447520618448512
123,8,6.385769718962562
129,8,6.39949214107055
231,8,6.632773316906361
514,8,7.2800142263331695
543,8,7.346339266521783
413,8,7.049020120848691
305,8,6.802016522904891
220,8,6.607615543041715
137,8,6.417788703881202
96,8,6.324018819476612
29,8,6.170785105937403
12,8,6.131904909964768
8,8,6.122756628559442
5,8,6.115895417505447
10,8,6.127330769262104
21,8,6.152488543126751
117,8,6.372047296854573
335,8,6.870628633444835
435,8,7.099335668577983
213,8,6.591606050582395
140,8,6.4246499149351965
128,8,6.397205070719219
157,8,6.463530110907832
203,8,6.56873534706908
159,8,6.4681042516104945
168,8,6.488687884772478
274,8,6.731117342013615
556,8,7.376071181089092
556,8,7.376071181089092
454,8,7.142790005253281
288,8,6.763136326932256
254,8,6.685375934986985
191,8,6.541290502853102
132,8,6.406353352124545
43,8,6.202804090856043
16,8,6.141053191370093
11,8,6.129617839613436
4,8,6.113608347154116
7,8,6.12046955820811
24,8,6.159349754180745
110,8,6.356037804395252
271,8,6.7242561309596205
437,8,7.103909809280646
195,8,6.550438784258428
68,8,6.25998084963933
122,8,6.38348264861123
161,8,6.472678392313158
144,8,6.433798196340523
147,8,6.440659407394517
118,8,6.374334367205904
150,8,6.447520618448512
425,8,7.076464965064668
