cnt,atemp,Predicted Y
187,0.6667,0.47483950226388894
150,0.6667,0.46078511185679805
150,0.6515,0.46078511185679805
170,0.6667,0.4683820796444147
164,0.6667,0.4661029893081297
158,0.6667,0.46382389897184473
202,0.6818,0.4805372281046014
275,0.6818,0.5082661605294023
604,0.6818,0.6332362806356969
591,0.6667,0.6282982515737461
396,0.6818,0.5542278156444833
305,0.6515,0.5196616122108274
242,0.6515,0.49573116367983483
145,0.6364,0.45888586990989383
81,0.6364,0.43457557298952043
30,0.6061,0.4152033051310979
13,0.6212,0.4087458825116237
11,0.6212,0.40798618573286205
2,0.6212,0.4045675502284345
8,0.6212,0.40684664056471953
21,0.6061,0.4117846696266704
124,0.6061,0.4509090537328963
347,0.6364,0.5356152445648225
456,0.6667,0.5770187190073334
246,0.697,0.4972505572373581
157,0.7424,0.46344405058246385
167,0.7576,0.46724253447627223
202,0.7727,0.4805372281046014
189,0.7576,0.4755991990426506
160,0.7879,0.46458359575060637
166,0.7879,0.4668626860868914
261,0.803,0.5029482830780707
579,0.7879,0.623740070901176
504,0.7576,0.5952514416976135
299,0.6818,0.5173825218745424
296,0.6818,0.5162429767063998
195,0.697,0.47787828937893556
134,0.6515,0.4547075376267047
81,0.6515,0.43457557298952043
36,0.6364,0.4174823954673829
28,0.6364,0.41444360835233623
16,0.6061,0.4098854276797662
5,0.6061,0.405707095396577
5,0.6061,0.405707095396577
22,0.5758,0.4121645180160512
116,0.6212,0.4478702666178497
336,0.6515,0.5314369122816333
540,0.6515,0.6089259837153235
221,0.6515,0.4877543475028373
126,0.6667,0.451668750511658
170,0.6667,0.4683820796444147
243,0.6667,0.49611101206921565
231,0.697,0.49155283139664563
188,0.697,0.4752193506532697
189,0.7121,0.4755991990426506
328,0.7121,0.5283981251665866
570,0.7121,0.6203214353967486
588,0.697,0.6271587064056036
401,0.6667,0.5561270575913875
333,0.6515,0.5302973671134907
221,0.6515,0.4877543475028373
183,0.6364,0.47332010870636554
129,0.6364,0.4528082956798005
54,0.6212,0.4243196664762379
32,0.6212,0.4159630019098596
8,0.6212,0.40684664056471953
9,0.6061,0.40722648895410035
6,0.5455,0.40608694378595783
25,0.5455,0.4133040631841937
123,0.6061,0.4505292053435155
320,0.6061,0.5253593380515399
555,0.6364,0.614623709556036
260,0.6364,0.5025684346886898
132,0.6515,0.453947840847943
169,0.6515,0.4680022312550339
233,0.6667,0.49231252817540727
232,0.6667,0.49193267978602645
163,0.6818,0.4657231409187489
240,0.6667,0.49497146690107313
323,0.697,0.5264988832196824
594,0.6818,0.6294377967418885
586,0.6667,0.6263990096268419
455,0.6515,0.5766388706179526
340,0.6515,0.5329563058391565
323,0.6515,0.5264988832196824
207,0.6364,0.4824364700515056
126,0.6212,0.451668750511658
68,0.6212,0.4296375439275696
31,0.6212,0.4155831535204787
13,0.6061,0.4087458825116237
11,0.6212,0.40798618573286205
6,0.6212,0.40608694378595783
30,0.6061,0.4152033051310979
108,0.6061,0.444831479502803
243,0.6212,0.49611101206921565
492,0.6364,0.5906932610250435
260,0.6515,0.5025684346886898
170,0.6667,0.4683820796444147
214,0.697,0.48509540877717144
263,0.697,0.5037079798568324
292,0.6818,0.5147235831488766
303,0.697,0.5189019154320658
381,0.697,0.5485300898037708
427,0.697,0.5660031157152892
461,0.697,0.5789179609542375
422,0.6818,0.564103873768385
318,0.6667,0.5245996412727782
269,0.6515,0.5059870701931173
218,0.6364,0.4866148023346948
222,0.6364,0.4881341958922181
140,0.6364,0.45698662796298967
115,0.6364,0.4474904182284688
78,0.6212,0.4334360278213779
52,0.6212,0.4235599696974762
26,0.6212,0.41368391157357454
11,0.6061,0.40798618573286205
14,0.5455,0.4091257309010045
32,0.6061,0.4159630019098596
45,0.6061,0.4209010309718104
132,0.6364,0.453947840847943
179,0.6667,0.47180071514884225
271,0.7121,0.506746766971879
357,0.7121,0.5394137284586308
374,0.7121,0.5458711510781049
404,0.7121,0.55726660275953
392,0.7121,0.55270842208696
331,0.7273,0.5295376703347291
398,0.7424,0.554987512423245
349,0.7273,0.5363749413435841
383,0.7121,0.5492897865825325
305,0.697,0.5196616122108274
284,0.6818,0.5116847960338299
232,0.6667,0.49193267978602645
201,0.6667,0.4801573797152206
154,0.6667,0.46230450541432133
144,0.6515,0.458506021520513
78,0.6515,0.4334360278213779
69,0.6515,0.4300173923169504
33,0.6364,0.4163428502992404
5,0.6364,0.405707095396577
1,0.5758,0.40418770183905367
3,0.5455,0.40494739861781537
25,0.5758,0.4133040631841937
92,0.6364,0.43875390527270963
181,0.6667,0.4725604119276039
264,0.697,0.5040878282462131
390,0.7121,0.5519487253081983
404,0.7576,0.55726660275953
421,0.7727,0.5637240253790041
375,0.7879,0.5462509994674858
376,0.803,0.5466308478568667
414,0.803,0.5610650866533383
358,0.7424,0.5397935768480115
181,0.7424,0.4725604119276039
183,0.6061,0.47332010870636554
176,0.6061,0.47066116998069973
167,0.6061,0.46724253447627223
162,0.6061,0.465343292529368
147,0.5758,0.4596455666886555
140,0.5758,0.45698662796298967
119,0.5758,0.44900981178599214
63,0.5758,0.4277383019806654
26,0.5909,0.41368391157357454
12,0.6061,0.40836603412224287
4,0.5758,0.4053272470071962
16,0.5758,0.4098854276797662
36,0.6061,0.4174823954673829
86,0.6667,0.4364748149364246
238,0.6818,0.49421177012231143
280,0.697,0.5101654024763065
349,0.697,0.5363749413435841
447,0.7121,0.5736000835029058
423,0.7121,0.5644837221577659
408,0.7273,0.5587859963170534
408,0.7424,0.5587859963170534
452,0.7424,0.5754993254498101
436,0.7273,0.5694217512197167
418,0.7273,0.5625844802108617
375,0.7121,0.5462509994674858
386,0.697,0.550429331750675
457,0.6818,0.5773985673967142
326,0.6818,0.5276384283878249
138,0.6818,0.456226931184228
55,0.6515,0.42469951486561874
39,0.6515,0.4186219406355254
13,0.6212,0.4087458825116237
8,0.6212,0.40684664056471953
5,0.6212,0.405707095396577
20,0.6212,0.41140482123728955
94,0.6212,0.4395136020514713
270,0.6515,0.5063669185824982
432,0.6818,0.5679023576621933
227,0.6818,0.4900334378391223
139,0.697,0.45660677957360885
172,0.697,0.4691417764231764
201,0.7273,0.4801573797152206
203,0.7424,0.48091707649398224
178,0.7424,0.4714208667594614
162,0.7424,0.465343292529368
281,0.7576,0.5105452508656874
545,0.7576,0.6108252256622276
496,0.7576,0.5922126545825668
368,0.7727,0.54359206074182
284,0.7273,0.5116847960338299
245,0.7424,0.4968707088479773
155,0.7273,0.4626843538037022
73,0.697,0.43153678587447375
37,0.697,0.41786224385676374
15,0.6667,0.4095055792903854
5,0.6667,0.405707095396577
6,0.6667,0.40608694378595783
6,0.6364,0.40608694378595783
35,0.6364,0.41710254707800204
121,0.6667,0.44976950856475384
312,0.697,0.5223205509364932
428,0.697,0.56638296410467
189,0.6667,0.4755991990426506
43,0.6667,0.4201413341930487
127,0.697,0.4520485989010388
152,0.697,0.4615448086355597
140,0.697,0.45698662796298967
163,0.7273,0.4657231409187489
185,0.7273,0.47407980548512724
275,0.7273,0.5082661605294023
596,0.7424,0.6301974935206502
563,0.7121,0.6176624966710826
394,0.697,0.5534681188657217
312,0.697,0.5223205509364932
241,0.6667,0.49535131529045395
186,0.6667,0.47445965387450806
98,0.6364,0.4410329956089946
35,0.5909,0.41710254707800204
16,0.5909,0.4098854276797662
8,0.5909,0.40684664056471953
4,0.5606,0.4053272470071962
4,0.5758,0.4053272470071962
32,0.5758,0.4159630019098596
118,0.5758,0.4486299633966113
292,0.5909,0.5147235831488766
443,0.6667,0.5720806899453825
179,0.697,0.47180071514884225
101,0.7424,0.44217254077713714
142,0.7727,0.45774632474175136
171,0.7727,0.46876192803379557
155,0.7879,0.4626843538037022
160,0.7879,0.46458359575060637
166,0.7879,0.4668626860868914
265,0.7727,0.504467676635594
569,0.7576,0.6199415870073677
562,0.7576,0.6172826482817019
365,0.7727,0.5424525155736775
285,0.7121,0.5120646444232106
209,0.6818,0.4831961668302672
182,0.6818,0.4729402603169847
129,0.6818,0.4528082956798005
47,0.697,0.42166072775057206
34,0.697,0.4167226986886212
22,0.6667,0.4121645180160512
6,0.6364,0.40608694378595783
11,0.6667,0.40798618573286205
27,0.6364,0.41406375996295536
102,0.6667,0.44255238916651796
332,0.6667,0.5299175187241099
457,0.697,0.5773985673967142
241,0.7273,0.49535131529045395
138,0.697,0.456226931184228
165,0.7121,0.46648283769751053
213,0.7273,0.4847155603877906
229,0.7576,0.49079313461788393
216,0.7879,0.4858551055559331
141,0.7879,0.4573664763523705
132,0.6364,0.453947840847943
167,0.5909,0.46724253447627223
316,0.6061,0.5238399444940165
270,0.6061,0.5063669185824982
250,0.6061,0.49876995079488146
204,0.6061,0.48129692488336306
169,0.6061,0.4680022312550339
151,0.6061,0.46116496024617887
121,0.6061,0.44976950856475384
53,0.5758,0.4239398180868571
55,0.5758,0.42469951486561874
30,0.5758,0.4152033051310979
6,0.5758,0.40608694378595783
15,0.5606,0.4095055792903854
38,0.5758,0.41824209224614456
71,0.6061,0.4307770890957121
182,0.6515,0.4729402603169847
247,0.6818,0.497630405626739
264,0.697,0.5040878282462131
290,0.697,0.5139638863701148
366,0.7273,0.5428323639630583
416,0.7424,0.5618247834321
373,0.7424,0.5454913026887241
402,0.7273,0.5565069059807684
416,0.7273,0.5618247834321
401,0.7273,0.5561270575913875
378,0.7273,0.5473905446356283
306,0.697,0.5200414606002082
314,0.7121,0.5230802477152549
238,0.6818,0.49421177012231143
214,0.6818,0.48509540877717144
140,0.6667,0.45698662796298967
154,0.6515,0.46230450541432133
113,0.6515,0.44673072144970716
96,0.6364,0.440273298830233
25,0.6212,0.4133040631841937
5,0.6212,0.405707095396577
17,0.6212,0.41026527606914703
25,0.5909,0.4133040631841937
65,0.6515,0.42849799875942707
92,0.6818,0.43875390527270963
169,0.697,0.4680022312550339
268,0.697,0.5056072218037365
287,0.7273,0.5128243412019724
377,0.7576,0.5470106962462474
367,0.7273,0.5432122123524391
349,0.7424,0.5363749413435841
361,0.7424,0.5409331220161541
372,0.7576,0.5451114542993433
363,0.7424,0.5416928187949157
363,0.7424,0.5416928187949157
303,0.7424,0.5189019154320658
268,0.697,0.5056072218037365
227,0.6818,0.4900334378391223
143,0.697,0.4581261731311322
72,0.6818,0.43115693748509293
35,0.6515,0.41710254707800204
10,0.6515,0.4076063373434812
12,0.6515,0.40836603412224287
10,0.6364,0.4076063373434812
4,0.6212,0.4053272470071962
26,0.6212,0.41368391157357454
121,0.6364,0.44976950856475384
317,0.6667,0.5242197928833974
420,0.697,0.5633441769896234
208,0.7424,0.4828163184408864
117,0.7576,0.4482501150072305
128,0.7879,0.45242844729041964
148,0.803,0.46002541507803635
141,0.8182,0.4573664763523705
134,0.8333,0.4547075376267047
146,0.8485,0.4592657182992747
239,0.8485,0.4945916185116923
514,0.8485,0.5990499255914218
472,0.8333,0.5830962932374267
373,0.8333,0.5454913026887241
236,0.697,0.4934520733435498
130,0.6667,0.45318814406918134
90,0.697,0.43799420849394793
55,0.6667,0.42469951486561874
22,0.6667,0.4121645180160512
14,0.6667,0.4091257309010045
9,0.6667,0.40722648895410035
8,0.6667,0.40684664056471953
6,0.6667,0.40608694378595783
25,0.6667,0.4133040631841937
115,0.6818,0.4474904182284688
330,0.697,0.5291578219453482
417,0.7121,0.5622046318214808
176,0.7273,0.47066116998069973
123,0.7727,0.4505292053435155
125,0.7727,0.4512889021222772
163,0.7879,0.4657231409187489
136,0.803,0.4554672344054663
124,0.8485,0.4509090537328963
148,0.8485,0.46002541507803635
202,0.7879,0.4805372281046014
428,0.8182,0.56638296410467
511,0.803,0.5979103804232793
337,0.7576,0.531816760671014
308,0.7424,0.5208011573789699
258,0.7424,0.5018087379099282
194,0.7273,0.47749844098955474
79,0.7121,0.4338158762107588
46,0.7121,0.42128087936119124
12,0.697,0.40836603412224287
5,0.697,0.405707095396577
4,0.6818,0.4053272470071962
5,0.6818,0.405707095396577
26,0.6818,0.41368391157357454
121,0.6818,0.44976950856475384
313,0.697,0.5227003993258741
449,0.7424,0.5743597802816676
186,0.7424,0.47445965387450806
113,0.7576,0.44673072144970716
165,0.7424,0.46648283769751053
174,0.7576,0.46990147320193804
158,0.7576,0.46382389897184473
116,0.7576,0.4478702666178497
46,0.5606,0.42128087936119124
141,0.5909,0.4573664763523705
488,0.6667,0.5891738674675201
463,0.697,0.5796776577329992
419,0.6667,0.5629643286002425
342,0.6667,0.5337160026179182
250,0.6667,0.49876995079488146
184,0.6364,0.4736999570957464
116,0.6061,0.4478702666178497
46,0.6212,0.42128087936119124
25,0.6212,0.4133040631841937
10,0.6212,0.4076063373434812
6,0.6212,0.40608694378595783
6,0.6212,0.40608694378595783
28,0.6212,0.41444360835233623
130,0.6061,0.45318814406918134
334,0.6212,0.5306772155028716
486,0.6212,0.5884141706887585
224,0.6364,0.48889389267097977
127,0.6364,0.4520485989010388
148,0.6515,0.46002541507803635
223,0.6515,0.48851404428159895
177,0.6667,0.47104101837008056
178,0.6515,0.4714208667594614
180,0.6667,0.4721805635382231
274,0.6667,0.5078863121400214
595,0.6515,0.6298176451312694
578,0.6515,0.6233602225117951
400,0.6515,0.5557472092020066
348,0.6364,0.5359950929542032
261,0.6212,0.5029482830780707
176,0.6212,0.47066116998069973
124,0.6061,0.4509090537328963
80,0.5909,0.4341957246001396
20,0.5909,0.41140482123728955
38,0.5758,0.41824209224614456
7,0.5909,0.4064667921753387
10,0.5909,0.4076063373434812
23,0.5909,0.412544366405432
120,0.5909,0.44938966017537296
274,0.6061,0.5078863121400214
564,0.6061,0.6180423450604635
207,0.6364,0.4824364700515056
166,0.6212,0.4668626860868914
210,0.6515,0.4835760152196481
238,0.6515,0.49421177012231143
247,0.6515,0.497630405626739
265,0.6515,0.504467676635594
237,0.6515,0.4938319217329306
361,0.6667,0.5409331220161541
587,0.6667,0.6267788580162227
496,0.6515,0.5922126545825668
394,0.6364,0.5534681188657217
343,0.6515,0.5340958510072991
261,0.6212,0.5029482830780707
223,0.6212,0.48851404428159895
167,0.6212,0.46724253447627223
110,0.6061,0.44559117628156464
75,0.5909,0.43229648265323545
58,0.5909,0.42583906003376126
26,0.5758,0.41368391157357454
16,0.5909,0.4098854276797662
10,0.5455,0.4076063373434812
37,0.5758,0.41786224385676374
52,0.5909,0.4235599696974762
127,0.6212,0.4520485989010388
222,0.6515,0.4881341958922181
322,0.6667,0.5261190348303015
396,0.6667,0.5542278156444833
463,0.6818,0.5796776577329992
497,0.6818,0.5925925029719477
433,0.6667,0.5682822060515742
428,0.6818,0.56638296410467
425,0.6818,0.5652434189365275
475,0.6818,0.5842358384055693
428,0.6818,0.56638296410467
406,0.6818,0.5580262995382916
296,0.6667,0.5162429767063998
252,0.6515,0.49952964757364315
201,0.6515,0.4801573797152206
168,0.6364,0.46762238286565305
125,0.6212,0.4512889021222772
102,0.6061,0.44255238916651796
94,0.6061,0.4395136020514713
47,0.6061,0.42166072775057206
10,0.5909,0.4076063373434812
12,0.6061,0.40836603412224287
21,0.5909,0.4117846696266704
50,0.6061,0.4228002729187146
118,0.6364,0.4486299633966113
184,0.6667,0.4736999570957464
304,0.6818,0.5192817638214465
391,0.697,0.5523285736975792
420,0.697,0.5633441769896234
472,0.7424,0.5830962932374267
430,0.7424,0.5671426608834317
324,0.7424,0.5268787316090633
317,0.7273,0.5242197928833974
369,0.7424,0.5439719091312007
390,0.7273,0.5519487253081983
379,0.697,0.5477703930250091
262,0.7121,0.5033281314674515
207,0.6818,0.4824364700515056
181,0.6818,0.4725604119276039
93,0.6667,0.43913375366209045
51,0.6667,0.4231801213080954
25,0.6667,0.4133040631841937
10,0.6061,0.4076063373434812
7,0.6061,0.4064667921753387
4,0.5909,0.4053272470071962
17,0.5909,0.41026527606914703
105,0.5758,0.4436919343346605
277,0.6364,0.509025857308164
347,0.6515,0.5356152445648225
203,0.697,0.48091707649398224
130,0.7121,0.45318814406918134
141,0.7576,0.4573664763523705
165,0.7727,0.46648283769751053
152,0.7879,0.4615448086355597
138,0.7879,0.456226931184228
164,0.803,0.4661029893081297
265,0.803,0.504467676635594
545,0.7879,0.6108252256622276
558,0.7727,0.6157632547241785
398,0.7576,0.554987512423245
323,0.7424,0.5264988832196824
202,0.697,0.4805372281046014
140,0.7273,0.45698662796298967
91,0.697,0.4383740568833288
51,0.697,0.4231801213080954
13,0.697,0.4087458825116237
13,0.6818,0.4087458825116237
3,0.6818,0.40494739861781537
5,0.6818,0.405707095396577
19,0.6667,0.41102497284790873
134,0.697,0.4547075376267047
315,0.697,0.5234600961046357
412,0.7273,0.5603053898745767
199,0.7879,0.4793976829364589
141,0.7879,0.4573664763523705
127,0.803,0.4520485989010388
153,0.8182,0.4619246570249405
172,0.8333,0.4691417764231764
152,0.8182,0.4615448086355597
158,0.8182,0.46382389897184473
277,0.8485,0.509025857308164
513,0.803,0.5986700772020409
530,0.803,0.6051274998215151
388,0.7424,0.5511890285294366
277,0.7273,0.509025857308164
241,0.7121,0.49535131529045395
156,0.7121,0.46306420219308303
92,0.697,0.43875390527270963
40,0.6667,0.41900178902490626
11,0.6667,0.40798618573286205
9,0.6667,0.40722648895410035
6,0.6667,0.40608694378595783
4,0.6364,0.4053272470071962
23,0.6364,0.412544366405432
116,0.6364,0.4478702666178497
303,0.6667,0.5189019154320658
438,0.7121,0.5701814479984784
209,0.697,0.4831961668302672
110,0.7273,0.44559117628156464
142,0.7879,0.45774632474175136
149,0.803,0.46040526346741717
120,0.8182,0.44938966017537296
127,0.8333,0.4520485989010388
138,0.8182,0.456226931184228
234,0.8182,0.49269237656478815
455,0.8333,0.5766388706179526
497,0.8333,0.5925925029719477
382,0.8485,0.5489099381931516
309,0.8333,0.5211810057683507
242,0.803,0.49573116367983483
169,0.7727,0.4680022312550339
99,0.7424,0.44141284399837544
42,0.7424,0.4197614858036679
21,0.7273,0.4117846696266704
6,0.7273,0.40608694378595783
6,0.7121,0.40608694378595783
4,0.7121,0.4053272470071962
18,0.7121,0.41064512445852785
117,0.7121,0.4482501150072305
274,0.7273,0.5078863121400214
381,0.7576,0.5485300898037708
200,0.8182,0.4797775313258398
78,0.8636,0.4334360278213779
106,0.8939,0.4440717827240413
135,0.8939,0.4550873860160855
102,0.8939,0.44255238916651796
147,0.8939,0.4596455666886555
133,0.9242,0.4543276892373238
210,0.9242,0.4835760152196481
414,0.9091,0.5610650866533383
382,0.8939,0.5489099381931516
284,0.9242,0.5116847960338299
237,0.8939,0.4938319217329306
225,0.8939,0.4892737410603606
149,0.8636,0.46040526346741717
113,0.8182,0.44673072144970716
60,0.8333,0.4265987568125229
24,0.7879,0.4129242147948129
14,0.803,0.4091257309010045
7,0.7879,0.4064667921753387
13,0.7424,0.4087458825116237
19,0.7121,0.41102497284790873
96,0.7424,0.440273298830233
252,0.803,0.49952964757364315
322,0.8485,0.5261190348303015
208,0.8939,0.4828163184408864
115,0.9242,0.4474904182284688
109,0.8939,0.4452113278921838
115,0.9545,0.4474904182284688
123,0.9848,0.4505292053435155
101,1.0,0.44217254077713714
133,0.9848,0.4543276892373238
182,0.8333,0.4729402603169847
306,0.8485,0.5200414606002082
284,0.8182,0.5116847960338299
250,0.7879,0.49876995079488146
212,0.8182,0.48433571199840975
190,0.803,0.4759790474320314
149,0.7879,0.46040526346741717
103,0.7879,0.44293223755589883
101,0.7879,0.44217254077713714
70,0.7727,0.4303972407063313
61,0.7727,0.4269786052019038
22,0.7576,0.4121645180160512
9,0.7273,0.40722648895410035
7,0.7121,0.4064667921753387
25,0.7424,0.4133040631841937
45,0.7424,0.4209010309718104
109,0.7879,0.4452113278921838
132,0.7879,0.453947840847943
198,0.7879,0.4790178345470781
216,0.8182,0.4858551055559331
235,0.8636,0.49307222495416897
245,0.8788,0.4968707088479773
236,0.8939,0.4934520733435498
215,0.8788,0.48547525716655227
221,0.8788,0.4877543475028373
197,0.8788,0.47863798615769726
196,0.8788,0.4782581377683164
217,0.803,0.4862349539453139
145,0.803,0.45888586990989383
154,0.803,0.46230450541432133
125,0.7727,0.4512889021222772
104,0.7727,0.44331208594527965
119,0.7727,0.44900981178599214
96,0.7576,0.440273298830233
60,0.7879,0.4265987568125229
37,0.7879,0.41786224385676374
6,0.7576,0.40608694378595783
8,0.7576,0.40684664056471953
22,0.7879,0.4121645180160512
35,0.7727,0.41710254707800204
104,0.7879,0.44331208594527965
154,0.7879,0.46230450541432133
226,0.8182,0.48965358944974147
243,0.803,0.49611101206921565
246,0.8636,0.4972505572373581
252,0.803,0.49952964757364315
283,0.8182,0.511304947644449
238,0.8485,0.49421177012231143
249,0.8485,0.49839010240550063
249,0.8333,0.49839010240550063
243,0.8182,0.49611101206921565
240,0.803,0.49497146690107313
195,0.7879,0.47787828937893556
153,0.7879,0.4619246570249405
98,0.7576,0.4410329956089946
50,0.7273,0.4228002729187146
34,0.7273,0.4167226986886212
12,0.7424,0.40836603412224287
6,0.7121,0.40608694378595783
4,0.7121,0.4053272470071962
6,0.7121,0.40608694378595783
24,0.7121,0.4129242147948129
107,0.7121,0.4444516311134221
277,0.7121,0.509025857308164
387,0.7424,0.5508091801400559
135,0.803,0.4550873860160855
84,0.803,0.43571511815766295
107,0.8333,0.4444516311134221
67,0.8333,0.42925769553818877
78,0.7121,0.4334360278213779
90,0.697,0.43799420849394793
112,0.6667,0.44635087306032634
198,0.6667,0.4790178345470781
485,0.697,0.5880343222993776
533,0.7121,0.6062670449896577
386,0.697,0.550429331750675
302,0.697,0.5185220670426849
194,0.6667,0.47749844098955474
125,0.6667,0.4512889021222772
87,0.6667,0.43685466332580547
28,0.6667,0.41444360835233623
12,0.6667,0.40836603412224287
7,0.6364,0.4064667921753387
4,0.6364,0.4053272470071962
6,0.6364,0.40608694378595783
27,0.5909,0.41406375996295536
110,0.6364,0.44559117628156464
318,0.6818,0.5245996412727782
424,0.6818,0.5648635705471466
187,0.6818,0.47483950226388894
138,0.697,0.456226931184228
151,0.7121,0.46116496024617887
147,0.7273,0.4596455666886555
182,0.7273,0.4729402603169847
147,0.7424,0.4596455666886555
163,0.7576,0.4657231409187489
254,0.7576,0.5002893443524048
537,0.7576,0.607786438547181
546,0.7424,0.6112050740516085
398,0.7424,0.554987512423245
290,0.7273,0.5139638863701148
267,0.7121,0.5052273734143556
158,0.697,0.46382389897184473
89,0.7121,0.4376143601045671
45,0.7121,0.4209010309718104
10,0.7121,0.4076063373434812
6,0.697,0.40608694378595783
4,0.6667,0.4053272470071962
4,0.6667,0.4053272470071962
18,0.6515,0.41064512445852785
123,0.6515,0.4505292053435155
347,0.6667,0.5356152445648225
433,0.6667,0.5682822060515742
216,0.6667,0.4858551055559331
114,0.6818,0.447110569839088
136,0.697,0.4554672344054663
169,0.7121,0.4680022312550339
180,0.7273,0.4721805635382231
127,0.7273,0.4520485989010388
140,0.7424,0.45698662796298967
268,0.7273,0.5056072218037365
572,0.7121,0.6210811321755102
541,0.7121,0.6093058321047043
375,0.697,0.5462509994674858
294,0.6818,0.5154832799276382
245,0.6667,0.4968707088479773
180,0.6667,0.4721805635382231
109,0.6667,0.4452113278921838
45,0.6515,0.4209010309718104
29,0.6667,0.41482345674171706
7,0.6667,0.4064667921753387
5,0.6667,0.405707095396577
6,0.6515,0.40608694378595783
27,0.6515,0.41406375996295536
116,0.6515,0.4478702666178497
305,0.6818,0.5196616122108274
456,0.697,0.5770187190073334
210,0.7424,0.4835760152196481
116,0.7576,0.4478702666178497
154,0.8182,0.46230450541432133
186,0.803,0.47445965387450806
152,0.803,0.4615448086355597
138,0.7879,0.456226931184228
146,0.8182,0.4592657182992747
256,0.803,0.5010490411311664
468,0.803,0.5815768996799033
483,0.8182,0.5872746255206159
322,0.803,0.5261190348303015
270,0.7879,0.5063669185824982
196,0.7576,0.4782581377683164
174,0.7273,0.46990147320193804
123,0.7424,0.4505292053435155
57,0.7121,0.4254592116443804
34,0.7121,0.4167226986886212
13,0.7121,0.4087458825116237
11,0.7121,0.40798618573286205
6,0.7121,0.40608694378595783
27,0.7121,0.41406375996295536
90,0.7121,0.43799420849394793
254,0.7121,0.5002893443524048
384,0.7727,0.5496696349719132
179,0.803,0.47180071514884225
106,0.8485,0.4440717827240413
161,0.8788,0.4649634441399872
135,0.8636,0.4550873860160855
156,0.8333,0.46306420219308303
148,0.8636,0.46002541507803635
169,0.8636,0.4680022312550339
233,0.8636,0.49231252817540727
421,0.8636,0.5637240253790041
362,0.8636,0.5413129704055349
241,0.8485,0.49535131529045395
206,0.7879,0.48205662166212476
163,0.7576,0.4657231409187489
174,0.7424,0.46990147320193804
116,0.7121,0.4478702666178497
133,0.697,0.4543276892373238
90,0.697,0.43799420849394793
42,0.697,0.4197614858036679
43,0.6818,0.4201413341930487
10,0.6818,0.4076063373434812
13,0.6818,0.4087458825116237
24,0.6818,0.4129242147948129
42,0.7273,0.4197614858036679
114,0.7424,0.447110569839088
174,0.7576,0.46990147320193804
261,0.7424,0.5029482830780707
317,0.7424,0.5242197928833974
341,0.7273,0.5333361542285374
308,0.7576,0.5208011573789699
305,0.7879,0.5196616122108274
302,0.803,0.5185220670426849
302,0.7879,0.5185220670426849
302,0.7879,0.5185220670426849
299,0.7576,0.5173825218745424
256,0.6515,0.5010490411311664
206,0.7424,0.48205662166212476
205,0.7424,0.48167677327274394
209,0.7121,0.4831961668302672
177,0.697,0.47104101837008056
113,0.697,0.44673072144970716
79,0.6818,0.4338158762107588
67,0.697,0.42925769553818877
50,0.697,0.4228002729187146
13,0.6818,0.4087458825116237
8,0.6818,0.40684664056471953
13,0.697,0.4087458825116237
45,0.6818,0.4209010309718104
142,0.697,0.45774632474175136
183,0.7424,0.47332010870636554
254,0.7424,0.5002893443524048
275,0.7424,0.5082661605294023
338,0.7727,0.5321966090603949
294,0.7727,0.5154832799276382
326,0.7727,0.5276384283878249
293,0.7727,0.5151034315382573
306,0.7727,0.5200414606002082
320,0.7727,0.5253593380515399
304,0.7879,0.5192817638214465
274,0.7576,0.5078863121400214
275,0.7576,0.5082661605294023
164,0.7424,0.4661029893081297
96,0.697,0.440273298830233
70,0.697,0.4303972407063313
29,0.6818,0.41482345674171706
17,0.697,0.41026527606914703
11,0.6667,0.40798618573286205
4,0.6667,0.4053272470071962
4,0.6061,0.4053272470071962
26,0.6061,0.41368391157357454
100,0.6061,0.4417926923877563
282,0.6818,0.5109250992550682
382,0.7273,0.5489099381931516
166,0.7424,0.4668626860868914
97,0.7576,0.4406531472196138
119,0.7727,0.44900981178599214
168,0.803,0.46762238286565305
150,0.803,0.46078511185679805
123,0.8182,0.4505292053435155
129,0.7879,0.4528082956798005
231,0.7879,0.49155283139664563
514,0.6818,0.5990499255914218
543,0.697,0.610065528883466
413,0.6667,0.5606852382639576
305,0.6818,0.5196616122108274
220,0.6515,0.4873744991134564
137,0.6515,0.4558470827948472
96,0.6364,0.440273298830233
29,0.6212,0.41482345674171706
12,0.6212,0.40836603412224287
8,0.6364,0.40684664056471953
5,0.6212,0.405707095396577
10,0.6212,0.4076063373434812
21,0.6212,0.4117846696266704
117,0.6364,0.4482501150072305
335,0.6667,0.5310570638922524
435,0.6818,0.5690419028303358
213,0.697,0.4847155603877906
140,0.7273,0.45698662796298967
128,0.7273,0.45242844729041964
157,0.7424,0.46344405058246385
203,0.7424,0.48091707649398224
159,0.7727,0.46420374736122555
168,0.7727,0.46762238286565305
274,0.7727,0.5078863121400214
556,0.7879,0.6150035579454168
556,0.7576,0.6150035579454168
454,0.7576,0.5762590222285717
288,0.7576,0.5132041895913532
254,0.7424,0.5002893443524048
191,0.7424,0.4763588958214122
132,0.7424,0.453947840847943
43,0.7424,0.4201413341930487
16,0.7121,0.4098854276797662
11,0.7121,0.40798618573286205
4,0.697,0.4053272470071962
7,0.697,0.4064667921753387
24,0.697,0.4129242147948129
