registered,hr,Predicted Y
3,2,8.96954081440883
3,3,8.96954081440883
6,4,9.020816055270553
25,5,9.3455592473948
95,6,10.541981534168338
313,7,14.267982370120214
352,8,14.934560501322615
141,9,11.32820189404809
89,10,10.439431052444892
88,11,10.422339305490983
125,12,11.054733942785568
127,13,11.088917436693382
95,14,10.541981534168338
106,15,10.729990750661322
228,16,12.81518387903806
453,17,16.66082694366729
488,18,17.25903808705406
302,19,14.079973153627229
258,20,13.327936287655291
184,21,12.063147013066121
127,22,11.088917436693382
53,23,9.824128162104214
18,0,9.225917018717444
10,1,9.089183043086184
10,2,9.089183043086184
3,3,8.96954081440883
4,4,8.986632561362738
30,5,9.431017982164338
110,6,10.798357738476952
289,7,13.857780443226428
361,8,15.088386223907783
148,9,11.447844122725446
72,10,10.14887135422846
95,11,10.541981534168338
166,12,11.755495567895784
150,13,11.48202761663326
116,14,10.9009082202004
141,15,11.32820189404809
206,16,12.43916544605209
513,17,17.68633176090175
489,18,17.276129834007968
334,19,14.626909056152275
253,20,13.242477552885752
162,21,11.687128580080152
122,22,11.003458701923845
94,23,10.52488978721443
40,0,9.601935451703413
17,1,9.208825271763537
8,2,9.054999549178367
7,3,9.03790780222446
4,4,8.986632561362738
23,5,9.311375753486983
101,6,10.644532015891784
292,7,13.909055684088152
361,8,15.088386223907783
166,9,11.755495567895784
96,10,10.559073281122245
128,11,11.106009183647291
164,12,11.721312073987967
166,13,11.755495567895784
103,14,10.678715509799598
126,15,11.071825689739477
241,16,13.03737658943886
486,17,17.224854593146244
497,18,17.412863809639227
323,19,14.43889983965929
232,20,12.88355086685369
171,21,11.840954302665322
123,22,11.020550448877753
105,23,10.712899003707413
53,0,9.824128162104214
19,1,9.243008765671354
15,2,9.174641777855722
9,3,9.072091296132276
5,4,9.003724308316645
24,5,9.32846750044089
73,6,10.165963101182367
247,7,13.139927071162306
397,8,15.703689114248458
178,9,11.960596531342675
86,10,10.388155811583168
108,11,10.764174244569137
167,12,11.772587314849691
179,13,11.977688278296583
135,14,11.225651412324645
190,15,12.165697494789567
266,16,13.464670263286553
423,17,16.14807453505006
376,18,15.344762428216399
284,19,13.77232170845689
210,20,12.507532433867722
153,21,11.533302857494984
157,22,11.601669845310614
100,23,10.627440268937875
69,0,10.097596113366738
64,1,10.012137378597199
58,2,9.909586896873753
18,3,9.225917018717444
5,4,9.003724308316645
15,5,9.174641777855722
19,6,9.243008765671354
34,7,9.499384969979968
90,8,10.4565227993988
138,9,11.276926653186369
163,10,11.70422032703406
192,11,12.199880988697384
246,12,13.122835324208399
92,13,10.490706293306614
146,14,11.41366062881763
208,15,12.473348939959905
133,16,11.19146791841683
172,17,11.85804604961923
169,18,11.806770808757506
170,19,11.823862555711415
105,20,10.712899003707413
127,21,11.088917436693382
118,22,10.935091714108214
95,23,10.541981534168338
71,0,10.131779607274552
57,1,9.892495149919846
49,2,9.755761174288583
22,3,9.294284006533076
2,4,8.952449067454921
9,5,9.072091296132276
4,6,8.986632561362738
20,7,9.260100512625261
21,8,9.277192259579168
76,9,10.21723834204409
116,10,10.9009082202004
117,11,10.917999967154307
183,12,12.046055266112214
233,13,12.900642613807598
244,14,13.088651830300584
203,15,12.387890205190368
176,16,11.92641303743486
196,17,12.268247976513013
222,18,12.712633397314614
184,19,12.063147013066121
126,20,11.071825689739477
104,21,10.695807256753506
25,22,9.3455592473948
22,23,9.294284006533076
18,0,9.225917018717444
9,1,9.072091296132276
3,2,8.96954081440883
6,3,9.020816055270553
4,4,8.986632561362738
14,5,9.157550030901815
87,6,10.405247558537075
248,7,13.157018818116214
326,8,14.490175080521013
170,9,11.823862555711415
87,10,10.405247558537075
112,11,10.832541232384768
116,12,10.9009082202004
140,13,11.311110147094183
95,14,10.541981534168338
133,15,11.19146791841683
225,16,12.763908638176337
471,17,16.968478388837628
413,18,15.977157065510983
343,19,14.780734778737443
240,20,13.020284842484951
150,21,11.48202761663326
76,22,10.21723834204409
77,23,10.234330088997998
23,0,9.311375753486983
12,1,9.123366536993998
3,2,8.96954081440883
5,3,9.003724308316645
5,4,9.003724308316645
29,5,9.413926235210429
115,6,10.88381647324649
328,7,14.52435857442883
417,8,16.045524053326613
171,9,11.840954302665322
83,10,10.336880570721444
110,11,10.798357738476952
120,12,10.969275208016029
147,13,11.430752375771537
117,14,10.917999967154307
123,15,11.020550448877753
248,16,13.157018818116214
525,17,17.891432724348643
516,18,17.737607001763475
320,19,14.387624598797569
232,20,12.88355086685369
177,21,11.943504784388768
121,22,10.986366954969938
57,23,9.892495149919846
16,0,9.19173352480963
12,1,9.123366536993998
6,2,9.020816055270553
4,3,8.986632561362738
5,4,9.003724308316645
28,5,9.396834488256522
101,6,10.644532015891784
296,7,13.977422671903783
452,8,16.643735196713383
178,9,11.960596531342675
91,10,10.473614546352707
108,11,10.764174244569137
163,12,11.70422032703406
138,13,11.276926653186369
138,14,11.276926653186369
117,15,10.917999967154307
238,16,12.986101348577137
506,17,17.566689532224398
470,18,16.951386641883722
297,19,13.99451441885769
243,20,13.071560083346675
192,21,12.199880988697384
142,22,11.345293641001998
85,23,10.37106406462926
38,0,9.567751957795599
11,1,9.106274790040091
4,2,8.986632561362738
6,3,9.020816055270553
9,4,9.072091296132276
27,5,9.379742741302614
97,6,10.576165028076153
289,7,13.857780443226428
393,8,15.635322126432829
186,9,12.097330506973936
92,10,10.490706293306614
97,11,10.576165028076153
139,12,11.294018400140276
154,13,11.55039460444889
115,14,10.88381647324649
118,15,10.935091714108214
196,16,12.268247976513013
365,17,15.156753211723412
226,18,12.781000385130245
115,19,10.88381647324649
141,20,11.32820189404809
137,21,11.25983490623246
117,22,10.917999967154307
94,23,10.52488978721443
53,0,9.824128162104214
19,1,9.243008765671354
8,2,9.054999549178367
1,3,8.935357320501014
7,4,9.03790780222446
16,5,9.19173352480963
91,6,10.473614546352707
251,7,13.208294058977938
368,8,15.208028452585136
187,9,12.114422253927845
108,10,10.764174244569137
120,11,10.969275208016029
168,12,11.789679061803598
169,13,11.806770808757506
142,14,11.345293641001998
156,15,11.584578098356706
261,16,13.379211528517015
442,17,16.472817727174306
337,18,14.678184297013999
132,19,11.17437617146292
46,20,9.704485933426861
89,21,10.439431052444892
97,22,10.576165028076153
88,23,10.422339305490983
107,0,10.74708249761523
35,1,9.516476716933877
59,2,9.92667864382766
42,3,9.63611894561123
6,4,9.020816055270553
8,5,9.054999549178367
18,6,9.225917018717444
36,7,9.533568463887784
106,8,10.729990750661322
139,9,11.294018400140276
192,10,12.199880988697384
223,11,12.72972514426852
253,12,13.242477552885752
220,13,12.678449903406799
228,14,12.81518387903806
215,15,12.59299116863726
222,16,12.712633397314614
203,17,12.387890205190368
225,18,12.763908638176337
182,19,12.028963519158307
170,20,11.823862555711415
144,21,11.379477134909814
146,22,11.41366062881763
98,23,10.59325677503006
68,0,10.08050436641283
69,1,10.097596113366738
51,2,9.789944668196398
26,3,9.362650994348707
5,4,9.003724308316645
8,5,9.054999549178367
10,6,9.089183043086184
19,7,9.243008765671354
62,8,9.977953884689384
151,9,11.499119363587168
177,10,11.943504784388768
181,11,12.011871772204398
239,12,13.003193095531046
216,13,12.610082915591168
157,14,11.601669845310614
51,15,9.789944668196398
161,16,11.670036833126245
179,17,11.977688278296583
215,18,12.59299116863726
201,19,12.353706711282552
140,20,11.311110147094183
93,21,10.507798040260521
97,22,10.576165028076153
48,23,9.738669427334676
22,0,9.294284006533076
13,1,9.140458283947906
6,2,9.020816055270553
5,3,9.003724308316645
10,4,9.089183043086184
23,5,9.311375753486983
106,6,10.729990750661322
270,7,13.533037251102183
331,8,14.575633815290551
151,9,11.499119363587168
85,10,10.37106406462926
85,11,10.37106406462926
153,12,11.533302857494984
158,13,11.618761592264521
137,14,11.25983490623246
127,15,11.088917436693382
254,16,13.25956929983966
509,17,17.617964773086122
537,18,18.096533687795535
350,19,14.900377007414798
247,20,13.139927071162306
180,21,11.994780025250492
121,22,10.986366954969938
45,23,9.687394186472952
22,0,9.294284006533076
13,1,9.140458283947906
4,2,8.986632561362738
4,3,8.986632561362738
5,4,9.003724308316645
35,5,9.516476716933877
111,6,10.815449485430861
333,7,14.609817309198368
461,8,16.79756091929855
191,9,12.182789241743475
92,10,10.490706293306614
124,11,11.03764219583166
177,12,11.943504784388768
164,13,11.721312073987967
502,14,17.498322544408765
423,15,16.14807453505006
311,16,14.233798876212397
339,17,14.712367790921814
421,18,16.113891041142246
297,19,13.99451441885769
206,20,12.43916544605209
173,21,11.875137796573137
145,22,11.396568881863722
61,23,9.960862137735475
29,0,9.413926235210429
17,1,9.208825271763537
4,2,8.986632561362738
1,3,8.935357320501014
7,4,9.03790780222446
26,5,9.362650994348707
105,6,10.712899003707413
297,7,13.99451441885769
436,8,16.37026724545086
169,9,11.806770808757506
95,10,10.541981534168338
128,11,11.106009183647291
175,12,11.909321290480953
180,13,11.994780025250492
127,14,11.088917436693382
141,15,11.32820189404809
222,16,12.712633397314614
484,17,17.19067109923843
519,18,17.7888822426252
347,19,14.849101766553076
289,20,13.857780443226428
189,21,12.14860574783566
140,22,11.311110147094183
54,23,9.841219909058122
41,0,9.619027198657323
11,1,9.106274790040091
2,2,8.952449067454921
2,3,8.952449067454921
6,4,9.020816055270553
25,5,9.3455592473948
101,6,10.644532015891784
296,7,13.977422671903783
461,8,16.79756091929855
141,9,11.32820189404809
105,10,10.712899003707413
112,11,10.832541232384768
32,12,9.465201476072153
30,13,9.431017982164338
86,14,10.388155811583168
104,15,10.695807256753506
105,16,10.712899003707413
284,17,13.77232170845689
377,18,15.361854175170306
241,19,13.03737658943886
192,20,12.199880988697384
158,21,11.618761592264521
126,22,11.071825689739477
69,23,10.097596113366738
42,0,9.63611894561123
13,1,9.140458283947906
16,2,9.19173352480963
8,3,9.054999549178367
6,4,9.020816055270553
23,5,9.311375753486983
100,6,10.627440268937875
263,7,13.41339502242483
387,8,15.532771644709383
191,9,12.182789241743475
89,10,10.439431052444892
151,11,11.499119363587168
173,12,11.875137796573137
165,13,11.738403820941876
164,14,11.721312073987967
196,15,12.268247976513013
293,16,13.926147431042061
433,17,16.318992004589138
370,18,15.24221194649295
235,19,12.934826107715413
183,20,12.046055266112214
152,21,11.516211110541075
126,22,11.071825689739477
114,23,10.866724726292583
112,0,10.832541232384768
51,1,9.789944668196398
59,2,9.92667864382766
22,3,9.294284006533076
3,4,8.96954081440883
11,5,9.106274790040091
15,6,9.174641777855722
26,7,9.362650994348707
62,8,9.977953884689384
128,9,11.106009183647291
154,10,11.55039460444889
73,11,10.165963101182367
65,12,10.029229125551106
33,13,9.48229322302606
19,14,9.243008765671354
28,15,9.396834488256522
14,16,9.157550030901815
14,17,9.157550030901815
1,7,8.935357320501014
6,8,9.020816055270553
46,9,9.704485933426861
115,10,10.88381647324649
178,11,11.960596531342675
218,12,12.644266409498982
302,13,14.079973153627229
290,14,13.874872190180337
314,15,14.285074117074121
295,16,13.960330924949876
253,17,13.242477552885752
257,18,13.310844540701382
247,19,13.139927071162306
150,20,11.48202761663326
126,21,11.071825689739477
73,22,10.165963101182367
48,23,9.738669427334676
21,0,9.277192259579168
15,1,9.174641777855722
5,2,9.003724308316645
5,3,9.003724308316645
3,4,8.96954081440883
17,5,9.208825271763537
99,6,10.610348521983967
273,7,13.584312491963907
384,8,15.48149640384766
166,9,11.755495567895784
73,10,10.165963101182367
100,11,10.627440268937875
159,12,11.635853339218428
170,13,11.823862555711415
127,14,11.088917436693382
164,15,11.721312073987967
226,16,12.781000385130245
524,17,17.874340977394738
487,18,17.24194634010015
317,19,14.336349357935845
227,20,12.798092132084152
168,21,11.789679061803598
119,22,10.952183461062122
56,23,9.875403402965937
17,0,9.208825271763537
7,1,9.03790780222446
8,2,9.054999549178367
2,3,8.952449067454921
6,4,9.020816055270553
27,5,9.379742741302614
115,6,10.88381647324649
338,7,14.695276043967905
459,8,16.763377425390736
180,9,11.994780025250492
109,10,10.781265991523044
115,11,10.88381647324649
172,12,11.85804604961923
170,13,11.823862555711415
151,14,11.499119363587168
162,15,11.687128580080152
295,16,13.960330924949876
549,17,18.30163465124243
516,18,17.737607001763475
397,19,15.703689114248458
259,20,13.345028034609198
180,21,11.994780025250492
121,22,10.986366954969938
74,23,10.183054848136276
24,0,9.32846750044089
13,1,9.140458283947906
5,2,9.003724308316645
4,3,8.986632561362738
5,4,9.003724308316645
25,5,9.3455592473948
107,6,10.74708249761523
316,7,14.319257610981936
440,8,16.43863423326649
217,9,12.627174662545075
105,10,10.712899003707413
143,11,11.362385387955907
192,12,12.199880988697384
182,13,12.028963519158307
148,14,11.447844122725446
138,15,11.276926653186369
263,16,13.41339502242483
525,17,17.891432724348643
495,18,17.378680315731415
393,19,15.635322126432829
259,20,13.345028034609198
174,21,11.892229543527044
137,22,11.25983490623246
60,23,9.943770390781568
33,0,9.48229322302606
14,1,9.157550030901815
11,2,9.106274790040091
7,3,9.03790780222446
7,4,9.03790780222446
22,5,9.294284006533076
103,6,10.678715509799598
335,7,14.644000803106183
467,8,16.900111401022
178,9,11.960596531342675
92,10,10.490706293306614
141,11,11.32820189404809
165,12,11.738403820941876
169,13,11.806770808757506
144,14,11.379477134909814
135,15,11.225651412324645
253,16,13.242477552885752
567,17,18.609286096412767
462,18,16.81465266625246
364,19,15.139661464769507
247,20,13.139927071162306
160,21,11.652945086172338
145,22,11.396568881863722
111,23,10.815449485430861
58,0,9.909586896873753
28,1,9.396834488256522
11,2,9.106274790040091
4,3,8.986632561362738
2,4,8.952449067454921
20,5,9.260100512625261
73,6,10.165963101182367
253,7,13.242477552885752
434,8,16.336083751543043
190,9,12.165697494789567
106,10,10.729990750661322
141,11,11.32820189404809
178,12,11.960596531342675
207,13,12.456257193006
208,14,12.473348939959905
277,15,13.652679479779536
299,16,14.028697912765505
377,17,15.361854175170306
305,18,14.131248394488953
220,19,12.678449903406799
158,20,11.618761592264521
121,21,10.986366954969938
114,22,10.866724726292583
68,23,10.08050436641283
65,0,10.029229125551106
57,1,9.892495149919846
26,2,9.362650994348707
18,3,9.225917018717444
4,4,8.986632561362738
9,5,9.072091296132276
19,6,9.243008765671354
33,7,9.48229322302606
65,8,10.029229125551106
118,9,10.935091714108214
168,10,11.789679061803598
128,11,11.106009183647291
160,12,11.652945086172338
200,13,12.336614964328644
176,14,11.92641303743486
201,15,12.353706711282552
188,16,12.131514000881753
201,17,12.353706711282552
179,18,11.977688278296583
148,19,11.447844122725446
120,20,10.969275208016029
93,21,10.507798040260521
96,22,10.559073281122245
77,23,10.234330088997998
76,0,10.21723834204409
38,1,9.567751957795599
43,2,9.653210692565137
23,3,9.311375753486983
4,4,8.986632561362738
5,5,9.003724308316645
3,6,8.96954081440883
20,7,9.260100512625261
49,8,9.755761174288583
102,9,10.661623762845691
147,10,11.430752375771537
163,11,11.70422032703406
221,12,12.695541650360706
174,13,11.892229543527044
156,14,11.584578098356706
192,15,12.199880988697384
141,16,11.32820189404809
172,17,11.85804604961923
169,18,11.806770808757506
150,19,11.48202761663326
125,20,11.054733942785568
103,21,10.678715509799598
85,22,10.37106406462926
58,23,9.909586896873753
66,0,10.046320872505014
35,1,9.516476716933877
22,2,9.294284006533076
12,3,9.123366536993998
5,4,9.003724308316645
4,5,8.986632561362738
5,6,9.003724308316645
30,7,9.431017982164338
56,8,9.875403402965937
89,9,10.439431052444892
137,10,11.25983490623246
207,11,12.456257193006
212,12,12.541715927775536
235,13,12.934826107715413
212,14,12.541715927775536
142,15,11.345293641001998
192,16,12.199880988697384
77,17,10.234330088997998
92,18,10.490706293306614
123,19,11.020550448877753
56,20,9.875403402965937
40,21,9.601935451703413
49,22,9.755761174288583
17,23,9.208825271763537
7,0,9.03790780222446
2,2,8.952449067454921
0,3,8.918265573547107
3,4,8.96954081440883
20,5,9.260100512625261
72,6,10.14887135422846
166,7,11.755495567895784
349,8,14.883285260460891
167,9,11.772587314849691
90,10,10.4565227993988
78,11,10.251421835951906
51,12,9.789944668196398
24,13,9.32846750044089
21,14,9.277192259579168
71,15,10.131779607274552
95,16,10.541981534168338
276,17,13.635587732825629
351,18,14.917468754368706
269,19,13.515945504148275
150,20,11.48202761663326
109,21,10.781265991523044
79,22,10.268513582905815
56,23,9.875403402965937
12,0,9.123366536993998
3,1,8.96954081440883
4,2,8.986632561362738
1,3,8.935357320501014
4,4,8.986632561362738
15,5,9.174641777855722
74,6,10.183054848136276
83,7,10.336880570721444
319,8,14.37053285184366
176,9,11.92641303743486
63,10,9.995045631643292
9,11,9.072091296132276
21,12,9.277192259579168
9,13,9.072091296132276
24,14,9.32846750044089
55,15,9.85831165601203
137,16,11.25983490623246
264,17,13.430486769378737
219,18,12.661358156452891
212,19,12.541715927775536
93,20,10.507798040260521
34,21,9.499384969979968
26,22,9.362650994348707
21,23,9.277192259579168
11,0,9.106274790040091
4,1,8.986632561362738
2,3,8.952449067454921
3,4,8.96954081440883
13,5,9.140458283947906
55,6,9.85831165601203
172,7,11.85804604961923
188,8,12.131514000881753
65,9,10.029229125551106
57,10,9.892495149919846
82,11,10.319788823767537
85,12,10.37106406462926
112,13,10.832541232384768
105,14,10.712899003707413
115,15,10.88381647324649
151,16,11.499119363587168
102,17,10.661623762845691
66,18,10.046320872505014
51,19,9.789944668196398
83,20,10.336880570721444
76,21,10.21723834204409
65,22,10.029229125551106
26,23,9.362650994348707
15,0,9.174641777855722
8,1,9.054999549178367
7,2,9.03790780222446
1,3,8.935357320501014
3,4,8.96954081440883
14,5,9.157550030901815
54,6,9.841219909058122
104,7,10.695807256753506
276,8,13.635587732825629
131,9,11.157284424509013
27,10,9.379742741302614
66,11,10.046320872505014
71,12,10.131779607274552
108,13,10.764174244569137
119,14,10.952183461062122
161,15,11.670036833126245
244,16,13.088651830300584
451,17,16.626643449759474
377,18,15.361854175170306
316,19,14.319257610981936
180,20,11.994780025250492
154,21,11.55039460444889
127,22,11.088917436693382
113,23,10.849632979338676
84,0,10.353972317675353
67,1,10.063412619458921
46,2,9.704485933426861
29,3,9.413926235210429
4,4,8.986632561362738
6,5,9.020816055270553
6,6,9.020816055270553
43,7,9.653210692565137
103,8,10.678715509799598
168,9,11.789679061803598
233,10,12.900642613807598
252,11,13.225385805931845
260,12,13.362119781563106
239,13,13.003193095531046
230,14,12.849367372945876
263,15,13.41339502242483
261,16,13.379211528517015
275,17,13.618495985871721
241,18,13.03737658943886
214,19,12.575899421683353
167,20,11.772587314849691
171,21,11.840954302665322
126,22,11.071825689739477
107,23,10.74708249761523
79,0,10.268513582905815
66,1,10.046320872505014
60,2,9.943770390781568
30,3,9.431017982164338
6,4,9.020816055270553
24,5,9.32846750044089
16,6,9.19173352480963
28,7,9.396834488256522
69,8,10.097596113366738
168,9,11.789679061803598
214,10,12.575899421683353
258,11,13.327936287655291
298,12,14.0116061658116
231,13,12.866459119899783
222,14,12.712633397314614
270,15,13.533037251102183
303,16,14.097064900581136
228,17,12.81518387903806
229,18,12.832275625991969
232,19,12.88355086685369
161,20,11.670036833126245
114,21,10.866724726292583
74,22,10.183054848136276
33,23,9.48229322302606
11,0,9.106274790040091
11,1,9.106274790040091
0,2,8.918265573547107
4,4,8.986632561362738
23,5,9.311375753486983
108,6,10.764174244569137
300,7,14.045789659719414
382,8,15.447312909939845
155,9,11.567486351402799
89,10,10.439431052444892
131,11,11.157284424509013
147,12,11.430752375771537
120,13,10.969275208016029
129,14,11.123100930601199
152,15,11.516211110541075
238,16,12.986101348577137
515,17,17.72051525480957
515,18,17.72051525480957
373,19,15.293487187354675
258,20,13.327936287655291
166,21,11.755495567895784
134,22,11.208559665370737
62,23,9.977953884689384
19,0,9.243008765671354
6,1,9.020816055270553
0,2,8.918265573547107
2,3,8.952449067454921
6,4,9.020816055270553
19,5,9.243008765671354
116,6,10.9009082202004
348,7,14.866193513506982
399,8,15.737872608156275
179,9,11.977688278296583
93,10,10.507798040260521
120,11,10.969275208016029
144,12,11.379477134909814
136,13,11.242743159278552
139,14,11.294018400140276
145,15,11.396568881863722
251,16,13.208294058977938
507,17,17.583781279178304
472,18,16.985570135791537
341,19,14.746551284829629
241,20,13.03737658943886
200,21,12.336614964328644
120,22,10.969275208016029
59,23,9.92667864382766
28,0,9.396834488256522
7,1,9.03790780222446
4,2,8.986632561362738
7,3,9.03790780222446
8,4,9.054999549178367
30,5,9.431017982164338
138,6,11.276926653186369
350,7,14.900377007414798
396,8,15.686597367294553
183,9,12.046055266112214
115,10,10.88381647324649
121,11,10.986366954969938
156,12,11.584578098356706
139,13,11.294018400140276
105,14,10.712899003707413
146,15,11.41366062881763
241,16,13.03737658943886
512,17,17.669240013947842
503,18,17.515414291362674
337,19,14.678184297013999
221,20,12.695541650360706
189,21,12.14860574783566
140,22,11.311110147094183
62,23,9.977953884689384
34,0,9.499384969979968
20,1,9.260100512625261
5,2,9.003724308316645
5,3,9.003724308316645
5,4,9.003724308316645
30,5,9.431017982164338
119,6,10.952183461062122
321,7,14.404716345751474
364,8,15.139661464769507
186,9,12.097330506973936
96,10,10.559073281122245
120,11,10.969275208016029
148,12,11.447844122725446
151,13,11.499119363587168
134,14,11.208559665370737
110,15,10.798357738476952
193,16,12.216972735651291
230,17,12.849367372945876
222,18,12.712633397314614
212,19,12.541715927775536
223,20,12.72972514426852
134,21,11.208559665370737
108,22,10.764174244569137
61,23,9.960862137735475
43,0,9.653210692565137
19,1,9.243008765671354
7,2,9.03790780222446
4,3,8.986632561362738
3,4,8.96954081440883
30,5,9.431017982164338
87,6,10.405247558537075
283,7,13.755229961502984
386,8,15.515679897755476
189,9,12.14860574783566
104,10,10.695807256753506
139,11,11.294018400140276
212,12,12.541715927775536
168,13,11.789679061803598
176,14,11.92641303743486
165,15,11.738403820941876
291,16,13.891963937134244
480,17,17.1223041114228
427,18,16.21644152286569
256,19,13.293752793747476
184,20,12.063147013066121
124,21,11.03764219583166
135,22,11.225651412324645
106,23,10.729990750661322
80,0,10.285605329859722
52,1,9.807036415150307
61,2,9.960862137735475
21,3,9.277192259579168
4,4,8.986632561362738
3,5,8.96954081440883
17,6,9.208825271763537
33,7,9.48229322302606
81,8,10.30269707681363
145,9,11.396568881863722
177,10,11.943504784388768
248,11,13.157018818116214
257,12,13.310844540701382
225,13,12.763908638176337
174,14,11.892229543527044
206,15,12.43916544605209
189,16,12.14860574783566
218,17,12.644266409498982
234,18,12.917734360761507
186,19,12.097330506973936
133,20,11.19146791841683
121,21,10.986366954969938
112,22,10.832541232384768
100,23,10.627440268937875
88,0,10.422339305490983
66,1,10.046320872505014
68,2,10.08050436641283
25,3,9.3455592473948
0,4,8.918265573547107
5,5,9.003724308316645
10,6,9.089183043086184
29,7,9.413926235210429
53,8,9.824128162104214
94,9,10.52488978721443
178,10,11.960596531342675
201,11,12.353706711282552
229,12,12.832275625991969
214,13,12.575899421683353
184,14,12.063147013066121
233,15,12.900642613807598
235,16,12.934826107715413
230,17,12.849367372945876
223,18,12.72972514426852
191,19,12.182789241743475
136,20,11.242743159278552
110,21,10.798357738476952
75,22,10.200146595090184
44,23,9.670302439519045
23,0,9.311375753486983
7,1,9.03790780222446
7,2,9.03790780222446
4,3,8.986632561362738
6,4,9.020816055270553
26,5,9.362650994348707
107,6,10.74708249761523
312,7,14.250890623166306
391,8,15.601138632525014
183,9,12.046055266112214
84,10,10.353972317675353
98,11,10.59325677503006
138,12,11.276926653186369
124,13,11.03764219583166
143,14,11.362385387955907
143,15,11.362385387955907
208,16,12.473348939959905
483,17,17.17357935228452
484,18,17.19067109923843
333,19,14.609817309198368
204,20,12.404981952144276
181,21,12.011871772204398
104,22,10.695807256753506
55,23,9.85831165601203
21,0,9.277192259579168
11,1,9.106274790040091
4,2,8.986632561362738
3,3,8.96954081440883
4,4,8.986632561362738
21,5,9.277192259579168
111,6,10.815449485430861
306,7,14.14834014144286
196,8,12.268247976513013
64,9,10.012137378597199
26,10,9.362650994348707
48,11,9.738669427334676
47,12,9.721577680380769
81,13,10.30269707681363
85,14,10.37106406462926
158,15,11.618761592264521
241,16,13.03737658943886
445,17,16.52409296803603
453,18,16.66082694366729
294,19,13.943239177995967
212,20,12.541715927775536
177,21,11.943504784388768
125,22,11.054733942785568
70,23,10.114687860320645
20,0,9.260100512625261
17,1,9.208825271763537
5,2,9.003724308316645
6,3,9.020816055270553
5,4,9.003724308316645
30,5,9.431017982164338
112,6,10.832541232384768
312,7,14.250890623166306
444,8,16.50700122108212
187,9,12.114422253927845
103,10,10.678715509799598
138,11,11.276926653186369
151,12,11.499119363587168
144,13,11.379477134909814
139,14,11.294018400140276
142,15,11.345293641001998
230,16,12.849367372945876
475,17,17.03684537665326
384,18,15.48149640384766
253,19,13.242477552885752
149,20,11.464935869679353
175,21,11.909321290480953
112,22,10.832541232384768
80,23,10.285605329859722
30,0,9.431017982164338
6,1,9.020816055270553
8,2,9.054999549178367
7,3,9.03790780222446
2,4,8.952449067454921
28,5,9.396834488256522
94,6,10.52488978721443
295,7,13.960330924949876
389,8,15.566955138617198
168,9,11.789679061803598
101,10,10.644532015891784
142,11,11.345293641001998
151,12,11.499119363587168
155,13,11.567486351402799
142,14,11.345293641001998
149,15,11.464935869679353
262,16,13.39630327547092
513,17,17.68633176090175
501,18,17.48123079745486
388,19,15.54986339166329
250,20,13.191202312024028
194,21,12.234064482605199
166,22,11.755495567895784
99,23,10.610348521983967
41,0,9.619027198657323
29,1,9.413926235210429
14,2,9.157550030901815
5,3,9.003724308316645
7,4,9.03790780222446
20,5,9.260100512625261
99,6,10.610348521983967
240,7,13.020284842484951
297,8,13.99451441885769
108,9,10.764174244569137
28,10,9.396834488256522
20,11,9.260100512625261
28,12,9.396834488256522
27,13,9.379742741302614
21,14,9.277192259579168
52,15,9.807036415150307
51,16,9.789944668196398
86,17,10.388155811583168
220,18,12.678449903406799
232,19,12.88355086685369
158,20,11.618761592264521
121,21,10.986366954969938
126,22,11.071825689739477
107,23,10.74708249761523
86,0,10.388155811583168
61,1,9.960862137735475
54,2,9.841219909058122
27,3,9.379742741302614
7,4,9.03790780222446
3,5,8.96954081440883
12,6,9.123366536993998
34,7,9.499384969979968
102,8,10.661623762845691
134,9,11.208559665370737
203,10,12.387890205190368
268,11,13.498853757194368
266,12,13.464670263286553
290,13,13.874872190180337
226,14,12.781000385130245
284,15,13.77232170845689
282,16,13.738138214549075
246,17,13.122835324208399
243,18,13.071560083346675
231,19,12.866459119899783
166,20,11.755495567895784
156,21,11.584578098356706
143,22,11.362385387955907
123,23,11.020550448877753
136,0,11.242743159278552
93,1,10.507798040260521
79,2,10.268513582905815
39,3,9.584843704749506
5,4,9.003724308316645
2,5,8.952449067454921
13,6,9.140458283947906
23,7,9.311375753486983
59,8,9.92667864382766
100,9,10.627440268937875
190,10,12.165697494789567
230,11,12.849367372945876
270,12,13.533037251102183
247,13,13.139927071162306
231,14,12.866459119899783
234,15,12.917734360761507
320,16,14.387624598797569
275,17,13.618495985871721
279,18,13.686862973687353
242,19,13.054468336392768
135,20,11.225651412324645
113,21,10.849632979338676
84,22,10.353972317675353
67,23,10.063412619458921
23,0,9.311375753486983
14,1,9.157550030901815
4,2,8.986632561362738
5,3,9.003724308316645
4,4,8.986632561362738
25,5,9.3455592473948
107,6,10.74708249761523
315,7,14.30216586402803
326,8,14.490175080521013
161,9,11.670036833126245
117,10,10.917999967154307
116,11,10.9009082202004
161,12,11.670036833126245
139,13,11.294018400140276
110,14,10.798357738476952
157,15,11.601669845310614
239,16,13.003193095531046
509,17,17.617964773086122
490,18,17.293221580961877
347,19,14.849101766553076
227,20,12.798092132084152
164,21,11.721312073987967
122,22,11.003458701923845
64,23,10.012137378597199
28,0,9.396834488256522
6,1,9.020816055270553
4,2,8.986632561362738
5,3,9.003724308316645
3,4,8.96954081440883
24,5,9.32846750044089
116,6,10.9009082202004
