atemp,cnt,Predicted Y
0.5303,533,212.5369433137055
0.5303,520,212.5369433137055
0.5152,361,206.1469227103274
0.4848,258,193.28224546908942
0.4848,180,193.28224546908942
0.4697,165,186.8922248657113
0.4545,115,180.45988624509232
0.4394,56,174.06986564171422
0.4091,32,161.24750641771712
0.3939,16,154.8151677970981
0.3636,9,141.992808573101
0.3636,1,141.992808573101
0.3485,16,135.6027879697229
0.3636,82,141.992808573101
0.4091,222,161.24750641771712
0.4242,450,167.63752702109522
0.4545,188,180.45988624509232
0.5152,127,206.1469227103274
0.5152,165,206.1469227103274
0.5303,246,212.5369433137055
0.5455,253,218.9692819343245
0.6212,213,251.00402098569677
0.6212,260,251.00402098569677
0.6212,344,251.00402098569677
0.5455,553,218.9692819343245
0.5152,470,206.1469227103274
0.5152,292,206.1469227103274
0.5,190,199.7145840897084
0.4697,152,186.8922248657113
0.4545,151,180.45988624509232
0.4394,120,174.06986564171422
0.4242,86,167.63752702109522
0.4242,58,167.63752702109522
0.4242,52,167.63752702109522
0.4242,18,167.63752702109522
0.4091,5,161.24750641771712
0.4545,7,180.45988624509232
0.4242,13,167.63752702109522
0.4697,40,186.8922248657113
0.5,115,199.7145840897084
0.5152,218,206.1469227103274
0.5303,298,212.5369433137055
0.5303,347,212.5369433137055
0.6212,373,251.00402098569677
0.6212,436,251.00402098569677
0.6212,378,251.00402098569677
0.6212,378,251.00402098569677
0.6212,342,251.00402098569677
0.5455,354,218.9692819343245
0.5455,289,218.9692819343245
0.5303,267,212.5369433137055
0.5303,219,212.5369433137055
0.5152,182,206.1469227103274
0.5152,120,206.1469227103274
0.4848,119,193.28224546908942
0.4848,100,193.28224546908942
0.5,64,199.7145840897084
0.4697,59,186.8922248657113
0.4545,31,180.45988624509232
0.4242,10,167.63752702109522
0.4394,5,174.06986564171422
0.4394,6,174.06986564171422
0.4545,23,180.45988624509232
0.5,86,199.7145840897084
0.5303,160,212.5369433137055
0.5455,244,218.9692819343245
0.5455,340,218.9692819343245
0.6212,382,251.00402098569677
0.6212,390,251.00402098569677
0.6212,366,251.00402098569677
0.6212,358,251.00402098569677
0.6212,385,251.00402098569677
0.5455,351,218.9692819343245
0.5455,268,218.9692819343245
0.5303,239,212.5369433137055
0.5,174,199.7145840897084
0.5,127,199.7145840897084
0.4848,115,193.28224546908942
0.4545,50,180.45988624509232
0.4545,53,180.45988624509232
0.4394,33,174.06986564171422
0.4394,8,174.06986564171422
0.4545,7,180.45988624509232
0.4242,4,167.63752702109522
0.4242,23,167.63752702109522
0.4394,89,174.06986564171422
0.4697,237,186.8922248657113
0.5,374,199.7145840897084
0.5152,178,206.1469227103274
0.5303,119,212.5369433137055
0.6212,125,251.00402098569677
0.6212,195,251.00402098569677
0.6212,174,251.00402098569677
0.6212,162,251.00402098569677
0.6212,199,251.00402098569677
0.6212,304,251.00402098569677
0.6212,598,251.00402098569677
0.6212,524,251.00402098569677
0.5455,384,218.9692819343245
0.5152,239,206.1469227103274
0.5,156,199.7145840897084
0.5,116,199.7145840897084
0.4848,61,193.28224546908942
0.4697,18,186.8922248657113
0.4545,15,180.45988624509232
0.4394,5,174.06986564171422
0.4394,4,174.06986564171422
0.4242,2,167.63752702109522
0.4091,29,161.24750641771712
0.4242,112,167.63752702109522
0.4394,314,174.06986564171422
0.4848,425,193.28224546908942
0.5,205,199.7145840897084
0.5303,127,212.5369433137055
0.5303,125,212.5369433137055
0.6212,217,251.00402098569677
0.6212,202,251.00402098569677
0.6212,176,251.00402098569677
0.6212,180,251.00402098569677
0.6212,327,251.00402098569677
0.6212,611,251.00402098569677
0.6212,550,251.00402098569677
0.6212,434,251.00402098569677
0.5152,291,206.1469227103274
0.5152,203,206.1469227103274
0.5,150,199.7145840897084
0.5,81,199.7145840897084
0.5,38,199.7145840897084
0.4848,20,193.28224546908942
0.5,10,199.7145840897084
0.4848,3,193.28224546908942
0.4697,2,186.8922248657113
0.4545,20,180.45988624509232
0.4545,99,180.45988624509232
0.4697,318,186.8922248657113
0.4697,442,186.8922248657113
0.5,203,199.7145840897084
0.5152,154,206.1469227103274
0.5303,141,212.5369433137055
0.6212,226,251.00402098569677
0.6212,193,251.00402098569677
0.6212,177,251.00402098569677
0.6212,179,251.00402098569677
0.6212,289,251.00402098569677
0.6212,259,251.00402098569677
0.6212,274,251.00402098569677
0.5303,401,212.5369433137055
0.5152,273,206.1469227103274
0.5152,234,206.1469227103274
0.4848,146,193.28224546908942
0.4545,81,180.45988624509232
0.4545,44,180.45988624509232
0.4545,17,180.45988624509232
0.4394,15,174.06986564171422
0.4394,5,174.06986564171422
0.4242,6,167.63752702109522
0.4242,29,167.63752702109522
0.4394,112,174.06986564171422
0.4545,297,180.45988624509232
0.4697,421,186.8922248657113
0.4848,212,193.28224546908942
0.5152,147,206.1469227103274
0.5455,179,218.9692819343245
0.5455,207,218.9692819343245
0.6212,218,251.00402098569677
0.6061,191,244.61400038231872
0.6212,217,251.00402098569677
0.6212,288,251.00402098569677
0.6212,594,251.00402098569677
0.6061,527,244.61400038231872
0.6061,364,244.61400038231872
0.6061,276,244.61400038231872
0.5303,223,212.5369433137055
0.5152,172,206.1469227103274
0.5152,103,206.1469227103274
0.5,52,199.7145840897084
0.5,20,199.7145840897084
0.4848,11,193.28224546908942
0.4848,4,193.28224546908942
0.4848,5,193.28224546908942
0.4848,25,193.28224546908942
0.4848,82,193.28224546908942
0.4848,157,193.28224546908942
0.4848,387,193.28224546908942
0.4848,233,193.28224546908942
0.5,130,199.7145840897084
0.5,146,199.7145840897084
0.5,223,199.7145840897084
0.5,226,199.7145840897084
0.5,190,199.7145840897084
0.5,198,199.7145840897084
0.5,300,199.7145840897084
0.5,491,199.7145840897084
0.5,398,199.7145840897084
0.5,270,199.7145840897084
0.5,152,199.7145840897084
0.5,154,199.7145840897084
0.5,132,199.7145840897084
0.4848,119,193.28224546908942
0.4848,102,193.28224546908942
0.4848,82,193.28224546908942
0.4848,52,193.28224546908942
0.4848,35,193.28224546908942
0.4848,5,193.28224546908942
0.4848,14,193.28224546908942
0.4848,11,193.28224546908942
0.4697,32,186.8922248657113
0.4848,88,193.28224546908942
0.5,100,199.7145840897084
0.5,167,199.7145840897084
0.5,279,199.7145840897084
0.5,279,199.7145840897084
0.5,248,199.7145840897084
0.5152,216,206.1469227103274
0.5152,294,206.1469227103274
0.5152,295,206.1469227103274
0.5303,272,212.5369433137055
0.5303,304,212.5369433137055
0.5152,248,206.1469227103274
0.5152,157,206.1469227103274
0.5152,59,206.1469227103274
0.5152,26,206.1469227103274
0.5,44,199.7145840897084
0.5,39,199.7145840897084
0.5,47,199.7145840897084
0.5,50,199.7145840897084
0.5,32,199.7145840897084
0.5,13,199.7145840897084
0.5,14,199.7145840897084
0.5,17,199.7145840897084
0.5,42,199.7145840897084
0.5152,70,206.1469227103274
0.5455,134,218.9692819343245
0.5455,226,218.9692819343245
0.5758,322,231.7916411583216
0.5909,367,238.1816617616997
0.5909,456,238.1816617616997
0.6061,437,244.61400038231872
0.6212,459,251.00402098569677
0.6061,440,244.61400038231872
0.5303,392,212.5369433137055
0.5303,237,212.5369433137055
0.5303,231,212.5369433137055
0.5152,191,206.1469227103274
0.5152,151,206.1469227103274
0.5303,117,212.5369433137055
0.5152,69,206.1469227103274
0.5,38,199.7145840897084
0.5,14,199.7145840897084
0.4848,13,193.28224546908942
0.4848,4,193.28224546908942
0.4848,6,193.28224546908942
0.4848,21,193.28224546908942
0.5,104,199.7145840897084
0.5,272,199.7145840897084
0.5303,394,212.5369433137055
0.5909,194,238.1816617616997
0.6061,112,244.61400038231872
0.6212,185,251.00402098569677
0.6212,209,251.00402098569677
0.6364,214,257.4363596063158
0.6364,193,257.4363596063158
0.6667,165,270.2587188303129
0.5758,226,231.7916411583216
0.5455,274,218.9692819343245
0.5455,453,218.9692819343245
0.5455,308,218.9692819343245
0.5455,198,218.9692819343245
0.5455,177,218.9692819343245
0.5303,127,212.5369433137055
0.5303,57,212.5369433137055
0.5303,31,212.5369433137055
0.5303,13,212.5369433137055
0.5303,8,212.5369433137055
0.5152,4,206.1469227103274
0.5152,4,206.1469227103274
0.5,22,199.7145840897084
0.5,49,199.7145840897084
0.5,151,199.7145840897084
0.5,347,199.7145840897084
0.5152,207,206.1469227103274
0.5152,104,206.1469227103274
0.5303,130,212.5369433137055
0.5303,153,212.5369433137055
0.5303,172,212.5369433137055
0.5909,184,238.1816617616997
0.6061,210,244.61400038231872
0.6061,290,244.61400038231872
0.6061,604,244.61400038231872
0.5909,480,238.1816617616997
0.5909,349,238.1816617616997
0.5455,283,218.9692819343245
0.5152,174,206.1469227103274
0.5152,98,206.1469227103274
0.5152,56,206.1469227103274
0.5152,23,206.1469227103274
0.5152,12,206.1469227103274
0.5,6,199.7145840897084
0.5,9,199.7145840897084
0.5,3,199.7145840897084
0.5,9,199.7145840897084
0.5,101,199.7145840897084
0.5152,274,206.1469227103274
0.5303,453,212.5369433137055
0.5303,202,212.5369433137055
0.5152,106,206.1469227103274
0.5152,23,206.1469227103274
0.5303,54,212.5369433137055
0.5303,122,212.5369433137055
0.5455,138,218.9692819343245
0.5758,167,231.7916411583216
0.5909,294,238.1816617616997
0.5909,565,238.1816617616997
0.5909,489,238.1816617616997
0.5303,331,212.5369433137055
0.5303,213,212.5369433137055
0.5,85,199.7145840897084
0.5,117,199.7145840897084
0.5,59,199.7145840897084
0.5,29,199.7145840897084
0.4848,6,193.28224546908942
0.4848,15,193.28224546908942
0.4697,4,186.8922248657113
0.4697,5,186.8922248657113
0.4697,26,186.8922248657113
0.4848,103,193.28224546908942
0.4848,257,193.28224546908942
0.5,487,199.7145840897084
0.5152,216,206.1469227103274
0.5152,130,206.1469227103274
0.5152,164,206.1469227103274
0.5455,168,218.9692819343245
0.5455,183,218.9692819343245
0.5152,180,206.1469227103274
0.5303,188,212.5369433137055
0.5455,302,218.9692819343245
0.5303,547,212.5369433137055
0.6212,513,251.00402098569677
0.5455,410,218.9692819343245
0.5152,282,206.1469227103274
0.5152,209,206.1469227103274
0.4848,79,193.28224546908942
0.4697,72,186.8922248657113
0.4545,48,180.45988624509232
0.4545,25,180.45988624509232
0.4394,8,174.06986564171422
0.4394,5,174.06986564171422
0.4394,5,174.06986564171422
0.4394,28,174.06986564171422
0.4545,117,180.45988624509232
0.4848,319,193.28224546908942
0.5152,517,206.1469227103274
0.5152,234,206.1469227103274
0.5303,148,212.5369433137055
0.5455,196,218.9692819343245
0.6212,255,251.00402098569677
0.6212,232,251.00402098569677
0.6212,197,251.00402098569677
0.6212,242,251.00402098569677
0.6212,330,251.00402098569677
0.6212,554,251.00402098569677
0.6212,473,251.00402098569677
0.5455,302,218.9692819343245
0.5455,220,218.9692819343245
0.5303,195,212.5369433137055
0.5152,152,206.1469227103274
0.5,115,199.7145840897084
0.5,98,199.7145840897084
0.5,72,199.7145840897084
0.5,40,199.7145840897084
0.4697,19,186.8922248657113
0.4545,7,180.45988624509232
0.4545,5,180.45988624509232
0.4848,28,193.28224546908942
0.5152,43,206.1469227103274
0.5303,126,212.5369433137055
0.6061,225,244.61400038231872
0.6061,323,244.61400038231872
0.6212,418,251.00402098569677
0.6212,493,251.00402098569677
0.6364,462,257.4363596063158
0.6515,456,263.82638020969387
0.6515,506,263.82638020969387
0.6515,471,263.82638020969387
0.6515,444,263.82638020969387
0.6364,444,257.4363596063158
0.6364,301,257.4363596063158
0.6061,248,244.61400038231872
0.6061,227,244.61400038231872
0.5909,204,238.1816617616997
0.5455,145,218.9692819343245
0.5152,131,206.1469227103274
0.5,98,199.7145840897084
0.5,68,199.7145840897084
0.4848,33,193.28224546908942
0.4848,12,193.28224546908942
0.4848,6,193.28224546908942
0.5,18,199.7145840897084
0.5152,40,206.1469227103274
0.5909,94,238.1816617616997
0.6061,189,244.61400038231872
0.6061,305,244.61400038231872
0.6515,373,263.82638020969387
0.6667,401,270.2587188303129
0.6212,455,251.00402098569677
0.6061,316,244.61400038231872
0.6212,331,251.00402098569677
0.6364,273,257.4363596063158
0.6515,306,263.82638020969387
0.6212,358,251.00402098569677
0.6212,300,251.00402098569677
0.6061,231,244.61400038231872
0.5909,136,238.1816617616997
0.5606,121,225.3593025377026
0.5455,65,218.9692819343245
0.5303,41,212.5369433137055
0.5303,9,212.5369433137055
0.5303,5,212.5369433137055
0.5152,4,206.1469227103274
0.5152,4,206.1469227103274
0.5152,11,206.1469227103274
0.5152,96,206.1469227103274
0.5303,236,212.5369433137055
0.5455,409,218.9692819343245
0.5455,167,218.9692819343245
0.6212,121,251.00402098569677
0.6364,180,257.4363596063158
0.6364,204,257.4363596063158
0.6818,204,276.64873943369093
0.6818,187,276.64873943369093
0.6818,176,276.64873943369093
0.6818,279,276.64873943369093
0.6818,429,276.64873943369093
0.6667,453,270.2587188303129
0.6667,358,270.2587188303129
0.5758,310,231.7916411583216
0.5758,188,231.7916411583216
0.5455,131,218.9692819343245
0.5606,72,225.3593025377026
0.5152,35,206.1469227103274
0.5152,15,206.1469227103274
0.5152,10,206.1469227103274
0.5455,2,218.9692819343245
0.5455,4,218.9692819343245
0.5455,24,218.9692819343245
0.5455,112,218.9692819343245
0.5909,314,238.1816617616997
0.5758,434,231.7916411583216
0.6061,138,244.61400038231872
0.6515,108,263.82638020969387
0.6667,175,270.2587188303129
0.6818,170,276.64873943369093
0.697,190,283.08107805430996
0.697,153,283.08107805430996
0.6818,188,276.64873943369093
0.6212,277,251.00402098569677
0.6515,548,263.82638020969387
0.6515,564,263.82638020969387
0.6212,355,251.00402098569677
0.6212,280,251.00402098569677
0.5909,189,238.1816617616997
0.5606,141,225.3593025377026
0.6212,66,251.00402098569677
0.5606,35,225.3593025377026
0.5455,8,218.9692819343245
0.5303,8,212.5369433137055
0.5152,9,206.1469227103274
0.5152,3,206.1469227103274
0.5303,25,212.5369433137055
0.5303,117,212.5369433137055
0.5909,313,238.1816617616997
0.6061,531,244.61400038231872
0.6364,234,257.4363596063158
0.6515,135,263.82638020969387
0.6667,140,270.2587188303129
0.6818,210,276.64873943369093
0.6818,202,276.64873943369093
0.6818,168,276.64873943369093
0.697,182,283.08107805430996
0.6667,299,270.2587188303129
0.6667,601,270.2587188303129
0.6667,517,270.2587188303129
0.6515,405,263.82638020969387
0.6515,340,263.82638020969387
0.6212,236,251.00402098569677
0.6212,174,251.00402098569677
0.6061,86,244.61400038231872
0.6061,45,244.61400038231872
0.6061,16,244.61400038231872
0.5758,14,231.7916411583216
0.5455,4,218.9692819343245
0.5455,2,218.9692819343245
0.5455,27,218.9692819343245
0.5,98,199.7145840897084
0.5455,286,218.9692819343245
0.6061,489,244.61400038231872
0.6818,216,276.64873943369093
0.6667,143,270.2587188303129
0.697,160,283.08107805430996
0.7424,194,302.2934578816852
0.7727,197,315.11581710568237
0.7727,189,315.11581710568237
0.7576,141,308.7257965023042
0.7424,291,302.2934578816852
0.7273,494,295.90343727830714
0.7273,478,295.90343727830714
0.697,378,283.08107805430996
0.6667,322,270.2587188303129
0.6818,223,276.64873943369093
0.6515,180,263.82638020969387
0.6515,90,263.82638020969387
0.6364,69,257.4363596063158
0.6515,50,263.82638020969387
0.6364,18,257.4363596063158
0.6212,12,251.00402098569677
0.6061,7,244.61400038231872
0.6061,31,244.61400038231872
0.6061,81,244.61400038231872
0.6061,249,244.61400038231872
0.6212,418,251.00402098569677
0.6515,227,263.82638020969387
0.6667,153,270.2587188303129
0.6818,166,276.64873943369093
0.697,243,283.08107805430996
0.6818,209,276.64873943369093
0.697,239,283.08107805430996
0.7121,356,289.4710986576881
0.697,419,283.08107805430996
0.6818,491,276.64873943369093
0.6818,399,276.64873943369093
0.5758,279,231.7916411583216
0.5909,144,238.1816617616997
0.5606,151,225.3593025377026
0.5758,141,231.7916411583216
0.5455,127,218.9692819343245
0.5455,94,218.9692819343245
0.5455,55,218.9692819343245
0.5303,48,212.5369433137055
0.5303,15,212.5369433137055
0.5303,4,212.5369433137055
0.5303,7,212.5369433137055
0.5455,19,218.9692819343245
0.5606,50,225.3593025377026
0.5909,102,238.1816617616997
0.6061,177,244.61400038231872
0.6515,276,263.82638020969387
0.6515,349,263.82638020969387
0.6667,358,270.2587188303129
0.6818,385,276.64873943369093
0.6818,382,276.64873943369093
0.6818,374,276.64873943369093
0.697,402,283.08107805430996
0.6818,341,276.64873943369093
0.6818,385,276.64873943369093
0.6515,252,263.82638020969387
0.6515,196,263.82638020969387
0.6212,201,251.00402098569677
0.6061,161,244.61400038231872
0.5758,125,231.7916411583216
0.5758,83,231.7916411583216
0.5606,66,225.3593025377026
0.5606,61,225.3593025377026
0.5606,26,225.3593025377026
0.5455,23,218.9692819343245
0.5152,6,206.1469227103274
0.5606,15,225.3593025377026
0.5606,30,225.3593025377026
0.5606,96,225.3593025377026
0.5455,152,218.9692819343245
0.6061,251,244.61400038231872
0.6061,319,244.61400038231872
0.6667,402,270.2587188303129
0.6818,418,276.64873943369093
0.697,351,283.08107805430996
0.697,376,283.08107805430996
0.697,361,283.08107805430996
0.697,383,283.08107805430996
0.697,328,283.08107805430996
0.697,287,283.08107805430996
0.6667,219,270.2587188303129
0.6364,229,257.4363596063158
0.5909,171,238.1816617616997
0.5909,135,238.1816617616997
0.5606,103,225.3593025377026
0.5606,79,225.3593025377026
0.5606,45,225.3593025377026
0.5606,18,225.3593025377026
0.5455,6,218.9692819343245
0.5455,7,218.9692819343245
0.5606,16,225.3593025377026
0.5606,31,225.3593025377026
0.5909,94,238.1816617616997
0.697,128,283.08107805430996
0.7576,269,308.7257965023042
0.7727,321,315.11581710568237
0.803,366,327.93817632967944
0.7879,350,321.5481557263014
0.803,327,327.93817632967944
0.803,311,327.93817632967944
0.7879,309,321.5481557263014
0.7879,304,321.5481557263014
0.7879,249,321.5481557263014
0.5,225,199.7145840897084
0.7121,237,289.4710986576881
0.697,149,283.08107805430996
0.697,106,283.08107805430996
0.6667,48,270.2587188303129
0.6667,29,270.2587188303129
0.6364,17,257.4363596063158
0.5909,12,238.1816617616997
0.5606,4,225.3593025377026
0.6061,3,244.61400038231872
0.6061,26,244.61400038231872
0.6364,109,257.4363596063158
0.697,235,283.08107805430996
0.7424,406,302.2934578816852
0.7576,175,308.7257965023042
0.7879,109,321.5481557263014
0.803,106,327.93817632967944
0.803,162,327.93817632967944
0.8333,147,340.7605355536765
0.8182,140,334.37051495029846
0.8182,175,334.37051495029846
0.8333,249,340.7605355536765
0.803,495,327.93817632967944
0.803,417,327.93817632967944
0.7424,285,302.2934578816852
0.7424,251,302.2934578816852
0.7273,210,295.90343727830714
0.697,159,283.08107805430996
0.697,61,283.08107805430996
0.6667,34,270.2587188303129
0.6667,17,270.2587188303129
0.6667,3,270.2587188303129
0.6364,6,257.4363596063158
0.6364,4,257.4363596063158
0.5909,21,238.1816617616997
0.6364,128,257.4363596063158
0.6667,284,270.2587188303129
0.697,454,283.08107805430996
0.7121,207,289.4710986576881
0.7424,115,302.2934578816852
0.803,112,327.93817632967944
0.8333,169,340.7605355536765
0.8182,154,334.37051495029846
0.8182,145,334.37051495029846
0.8333,152,340.7605355536765
0.803,266,327.93817632967944
0.803,486,327.93817632967944
0.7879,309,321.5481557263014
0.7121,264,289.4710986576881
0.7121,256,289.4710986576881
0.697,190,283.08107805430996
0.697,129,283.08107805430996
0.6667,69,270.2587188303129
0.6515,42,263.82638020969387
0.6515,15,263.82638020969387
0.6364,6,257.4363596063158
0.6212,4,251.00402098569677
0.6212,3,251.00402098569677
0.6212,31,251.00402098569677
0.6212,113,251.00402098569677
0.6364,304,257.4363596063158
0.6364,467,257.4363596063158
0.6364,225,257.4363596063158
0.6515,139,263.82638020969387
0.6515,165,263.82638020969387
0.6667,232,270.2587188303129
0.6818,203,276.64873943369093
0.6667,185,270.2587188303129
0.6818,188,276.64873943369093
0.6818,318,276.64873943369093
0.6515,572,263.82638020969387
0.6515,525,263.82638020969387
0.6364,379,257.4363596063158
0.6364,337,257.4363596063158
0.6212,248,251.00402098569677
0.6212,155,251.00402098569677
0.6212,112,251.00402098569677
0.6212,68,251.00402098569677
0.6212,22,251.00402098569677
0.5303,12,212.5369433137055
0.5152,5,206.1469227103274
0.5,6,199.7145840897084
0.5,28,199.7145840897084
0.5152,106,206.1469227103274
0.5152,277,206.1469227103274
0.5303,502,212.5369433137055
0.5455,230,218.9692819343245
0.6212,161,251.00402098569677
0.6212,192,251.00402098569677
0.6212,259,251.00402098569677
0.6212,248,251.00402098569677
0.6364,240,257.4363596063158
0.6364,212,257.4363596063158
0.6364,349,257.4363596063158
0.6364,558,257.4363596063158
0.6364,564,257.4363596063158
0.6212,391,251.00402098569677
0.6212,293,251.00402098569677
0.6212,247,251.00402098569677
0.6212,171,251.00402098569677
0.5455,171,218.9692819343245
0.5303,93,212.5369433137055
0.5152,94,206.1469227103274
0.5152,59,206.1469227103274
0.5,18,199.7145840897084
0.5,15,199.7145840897084
0.4848,8,193.28224546908942
0.5152,28,206.1469227103274
0.5303,87,212.5369433137055
0.6212,125,251.00402098569677
0.6212,224,251.00402098569677
0.6212,317,251.00402098569677
0.6212,369,251.00402098569677
0.6364,420,257.4363596063158
0.6515,456,263.82638020969387
0.6515,451,263.82638020969387
0.6515,404,263.82638020969387
0.6515,440,263.82638020969387
0.6515,344,263.82638020969387
0.6515,341,263.82638020969387
0.6364,285,257.4363596063158
0.6515,239,263.82638020969387
0.6212,185,251.00402098569677
0.6212,190,251.00402098569677
0.6212,150,251.00402098569677
0.6212,113,251.00402098569677
0.6212,96,251.00402098569677
0.6212,64,251.00402098569677
0.6061,47,244.61400038231872
0.6061,12,244.61400038231872
0.6061,6,244.61400038231872
0.6061,21,244.61400038231872
0.5909,27,238.1816617616997
0.5909,98,238.1816617616997
0.5758,164,231.7916411583216
0.5909,251,238.1816617616997
0.6061,335,244.61400038231872
0.6061,335,244.61400038231872
0.6212,367,251.00402098569677
0.6515,385,263.82638020969387
0.6515,417,263.82638020969387
0.6667,398,270.2587188303129
0.6667,390,270.2587188303129
0.6515,363,263.82638020969387
0.6364,357,257.4363596063158
0.6212,279,251.00402098569677
0.6061,165,244.61400038231872
0.5909,130,238.1816617616997
0.5909,86,238.1816617616997
0.5909,29,238.1816617616997
0.5606,14,225.3593025377026
0.5455,8,218.9692819343245
0.5455,5,218.9692819343245
0.5303,8,212.5369433137055
0.5303,31,212.5369433137055
0.5455,112,218.9692819343245
0.5909,299,238.1816617616997
0.6061,438,244.61400038231872
0.6515,188,263.82638020969387
0.6667,95,270.2587188303129
0.6667,111,270.2587188303129
0.6667,153,270.2587188303129
0.6818,180,276.64873943369093
0.6818,145,276.64873943369093
0.697,165,283.08107805430996
0.6667,267,270.2587188303129
0.6818,579,276.64873943369093
0.6667,556,270.2587188303129
0.6667,407,270.2587188303129
0.6364,336,257.4363596063158
0.6212,189,251.00402098569677
0.6212,173,251.00402098569677
0.6061,60,244.61400038231872
0.6061,20,244.61400038231872
0.6061,4,244.61400038231872
0.5909,5,238.1816617616997
0.5909,2,238.1816617616997
0.5455,5,218.9692819343245
0.5455,32,218.9692819343245
0.5758,126,231.7916411583216
0.6061,334,244.61400038231872
0.6364,477,257.4363596063158
0.6667,217,270.2587188303129
0.6818,123,276.64873943369093
0.697,151,283.08107805430996
0.7273,183,295.90343727830714
0.7273,196,295.90343727830714
0.7273,146,295.90343727830714
0.7424,183,302.2934578816852
0.7121,308,289.4710986576881
0.7273,539,295.90343727830714
0.697,551,283.08107805430996
0.6818,424,276.64873943369093
0.6818,346,276.64873943369093
0.6818,218,276.64873943369093
0.6515,153,263.82638020969387
0.6364,90,257.4363596063158
0.5909,41,238.1816617616997
0.6061,23,244.61400038231872
0.5758,7,231.7916411583216
0.5758,3,231.7916411583216
0.5758,6,231.7916411583216
0.5606,21,225.3593025377026
0.5758,116,231.7916411583216
0.6212,353,251.00402098569677
0.7121,481,289.4710986576881
0.7121,202,289.4710986576881
0.7424,90,302.2934578816852
0.7576,134,308.7257965023042
0.8182,149,334.37051495029846
0.8485,136,347.1928741742955
0.8788,155,360.0152333982926
0.8788,128,360.0152333982926
0.8788,233,360.0152333982926
0.8485,506,347.1928741742955
0.8182,459,334.37051495029846
0.803,384,327.93817632967944
0.7879,280,321.5481557263014
0.803,202,327.93817632967944
0.7424,176,302.2934578816852
0.7424,116,302.2934578816852
0.7121,47,289.4710986576881
0.7121,16,289.4710986576881
0.7121,6,289.4710986576881
0.7121,2,289.4710986576881
0.697,6,283.08107805430996
0.6667,20,270.2587188303129
0.7121,118,289.4710986576881
0.697,314,283.08107805430996
0.7273,432,295.90343727830714
0.7879,168,321.5481557263014
0.8182,94,334.37051495029846
0.8485,118,347.1928741742955
0.8485,140,347.1928741742955
0.8182,136,334.37051495029846
0.8788,118,360.0152333982926
0.8333,104,340.7605355536765
0.8333,200,340.7605355536765
0.8182,409,334.37051495029846
0.803,466,327.93817632967944
0.7424,326,302.2934578816852
0.7273,254,295.90343727830714
0.697,171,283.08107805430996
0.6818,153,276.64873943369093
0.697,97,283.08107805430996
0.6515,69,263.82638020969387
0.6515,23,263.82638020969387
0.6364,13,257.4363596063158
0.6364,6,257.4363596063158
0.6061,4,244.61400038231872
0.6061,28,244.61400038231872
0.6061,104,244.61400038231872
0.6818,267,276.64873943369093
0.6818,452,276.64873943369093
0.697,213,283.08107805430996
0.7121,111,289.4710986576881
0.7576,153,308.7257965023042
0.7576,207,308.7257965023042
0.7576,189,308.7257965023042
0.7727,165,315.11581710568237
0.7576,212,308.7257965023042
0.7879,285,321.5481557263014
0.7727,517,315.11581710568237
0.7727,463,315.11581710568237
0.7424,306,302.2934578816852
0.7121,250,289.4710986576881
0.7273,218,295.90343727830714
0.697,185,283.08107805430996
0.697,146,283.08107805430996
0.6667,117,270.2587188303129
0.6667,77,270.2587188303129
0.6667,60,270.2587188303129
0.6364,28,257.4363596063158
0.6364,13,257.4363596063158
0.6364,16,257.4363596063158
0.6515,40,263.82638020969387
0.6667,68,270.2587188303129
0.6818,143,276.64873943369093
0.6818,230,276.64873943369093
0.6818,264,276.64873943369093
0.7121,325,289.4710986576881
0.7576,347,308.7257965023042
0.7576,387,308.7257965023042
0.7727,380,315.11581710568237
0.7727,374,315.11581710568237
0.7273,394,295.90343727830714
0.6818,337,276.64873943369093
0.6818,286,276.64873943369093
0.6515,264,263.82638020969387
0.6364,275,257.4363596063158
0.6212,220,251.00402098569677
0.6061,190,244.61400038231872
0.6212,131,251.00402098569677
0.6061,119,244.61400038231872
0.5758,93,231.7916411583216
0.5758,66,231.7916411583216
0.5758,28,231.7916411583216
0.5606,14,225.3593025377026
0.5606,10,225.3593025377026
0.5606,14,225.3593025377026
0.5909,34,238.1816617616997
0.6667,92,270.2587188303129
0.6818,182,276.64873943369093
0.7121,311,289.4710986576881
0.7273,367,295.90343727830714
0.7576,420,308.7257965023042
0.7424,373,302.2934578816852
0.7879,315,321.5481557263014
0.7727,360,315.11581710568237
0.6364,350,257.4363596063158
0.6364,252,257.4363596063158
0.6667,256,270.2587188303129
0.6667,223,270.2587188303129
0.6061,206,244.61400038231872
0.6061,140,244.61400038231872
0.5758,128,231.7916411583216
0.5909,107,238.1816617616997
0.5909,28,238.1816617616997
0.6061,16,244.61400038231872
0.5909,10,238.1816617616997
0.6061,7,244.61400038231872
0.5303,4,212.5369433137055
0.5152,29,206.1469227103274
0.5152,105,206.1469227103274
0.5303,328,212.5369433137055
0.5455,476,218.9692819343245
0.6212,224,251.00402098569677
0.6212,118,251.00402098569677
0.6212,159,251.00402098569677
0.6212,196,251.00402098569677
0.6364,227,257.4363596063158
0.6364,200,257.4363596063158
0.6364,185,257.4363596063158
0.6364,326,257.4363596063158
0.6364,601,257.4363596063158
0.6364,586,257.4363596063158
0.6212,423,251.00402098569677
0.6212,331,251.00402098569677
