cnt,hum,Predicted Y
177,0.53,0.6315093929903217
179,0.41,0.630822475957886
289,0.39,0.5930420391739161
259,0.47,0.6033457946604533
274,0.5,0.5981939169171847
401,0.52,0.5545746853575104
273,0.64,0.5985373754334026
234,0.6,0.611932257565901
146,0.72,0.6421566069930769
81,0.88,0.664481410547241
44,0.88,0.6771893756473035
17,0.88,0.686462755585187
15,0.94,0.6871496726176228
5,0.88,0.6905842577798019
6,0.94,0.6902407992635841
29,0.94,0.6823412533905722
112,0.88,0.6538341965444858
297,0.88,0.5902943710441728
421,0.82,0.5477055150331522
212,0.77,0.619488344922695
147,0.68,0.641813148476859
179,0.6,0.630822475957886
207,0.6,0.6212056375037845
218,0.57,0.6174275938253876
191,0.61,0.626700973763271
217,0.53,0.6177710523416055
288,0.57,0.593385497690134
594,0.57,0.48828719172745416
527,0.69,0.511298912314054
364,0.64,0.567282650457573
276,0.64,0.5975069998847489
223,0.83,0.615710301244298
172,0.83,0.6332266855714113
103,0.77,0.6569253231904469
52,0.83,0.6744417075175603
20,0.83,0.6854323800365333
11,0.88,0.6885235066824945
4,0.88,0.6909277162960198
5,0.88,0.6905842577798019
25,0.88,0.6837150874554437
82,0.88,0.664137952031023
157,0.88,0.6383785633146799
387,0.88,0.5593831045845611
233,0.88,0.612275716082119
130,0.83,0.6476519432525635
146,0.83,0.6421566069930769
223,0.88,0.615710301244298
226,0.88,0.6146799256956443
190,0.87,0.6270444322794889
198,0.88,0.6242967641497457
300,0.88,0.5892639954955191
491,0.88,0.5236634188978987
398,0.88,0.5556050609061641
270,0.83,0.5995677509820563
152,0.83,0.6400958558957694
154,0.84,0.6394089388633336
132,0.83,0.6469650262201276
119,0.88,0.6514299869309604
102,0.88,0.6572687817066649
82,0.88,0.664137952031023
52,0.88,0.6744417075175603
35,0.88,0.6802805022932646
5,0.82,0.6905842577798019
14,0.82,0.6874931311338408
11,0.88,0.6885235066824945
32,1.0,0.6813108778419185
88,0.94,0.6620772009337156
100,0.94,0.6579556987391006
167,0.94,0.6349439781525008
279,0.94,0.5964766243360952
279,1.0,0.5964766243360952
248,1.0,0.6071238383388503
216,0.94,0.6181145108578233
294,0.94,0.5913247465928265
295,0.94,0.5909812880766087
272,0.88,0.5988808339496206
304,0.88,0.5878901614306474
248,0.94,0.6071238383388503
157,0.94,0.6383785633146799
59,0.94,0.6720374979040349
26,0.94,0.6833716289392259
44,1.0,0.6771893756473035
39,1.0,0.6789066682283931
47,1.0,0.6761590000986498
50,1.0,0.6751286245499961
32,1.0,0.6813108778419185
13,1.0,0.6878365896500587
14,1.0,0.6874931311338408
17,1.0,0.686462755585187
42,1.0,0.6778762926797394
70,0.94,0.6682594542256379
134,0.83,0.6462781091876918
226,0.83,0.6146799256956443
322,0.78,0.5817079081387251
367,0.73,0.5662522749089193
456,0.73,0.5356844669655254
437,0.73,0.5422101787736657
459,0.69,0.5346540914168717
440,0.69,0.541179803225012
392,0.78,0.5576658120034715
237,0.78,0.6109018820172473
231,0.83,0.6129626331145548
191,0.88,0.626700973763271
151,0.88,0.6404393144119874
117,0.83,0.6521169039633963
69,0.88,0.6686029127418558
38,0.94,0.6792501267446109
14,0.94,0.6874931311338408
13,1.0,0.6878365896500587
4,0.94,0.6909277162960198
6,1.0,0.6902407992635841
21,0.93,0.6850889215203154
104,0.88,0.6565818646742291
272,0.83,0.5988808339496206
394,0.73,0.5569788949710357
194,0.69,0.6256705982146173
112,0.65,0.6538341965444858
185,0.57,0.6287617248605785
209,0.54,0.6205187204713487
214,0.51,0.6188014278902592
193,0.51,0.6260140567308352
165,0.51,0.6356308951849367
226,0.78,0.6146799256956443
274,0.88,0.5981939169171847
453,0.83,0.5367148425141792
308,0.83,0.5865163273657759
198,0.83,0.6242967641497457
177,0.83,0.6315093929903217
127,0.88,0.6486823188012172
57,0.88,0.6727244149364707
31,0.88,0.6816543363581363
13,0.88,0.6878365896500587
8,0.88,0.6895538822311482
4,0.94,0.6909277162960198
4,0.94,0.6909277162960198
22,0.94,0.6847454630040974
49,0.94,0.675472083066214
151,0.94,0.6404393144119874
347,0.94,0.5731214452332775
207,0.88,0.6212056375037845
104,0.88,0.6565818646742291
130,0.83,0.6476519432525635
153,0.83,0.6397523973795516
172,0.88,0.6332266855714113
184,0.73,0.6291051833767964
210,0.69,0.6201752619551308
290,0.61,0.5926985806576982
604,0.65,0.48485260656527507
480,0.69,0.5274414625762956
349,0.69,0.5724345282008416
283,0.83,0.5951027902712235
174,0.88,0.6325397685389755
98,0.88,0.6586426157715365
56,0.88,0.6730678734526886
23,0.88,0.6844020044878796
12,0.88,0.6881800481662765
6,0.94,0.6902407992635841
9,0.94,0.6892104237149304
3,0.94,0.6912711748122378
9,1.0,0.6892104237149304
101,1.0,0.6576122402228828
274,0.88,0.5981939169171847
453,0.88,0.5367148425141792
202,0.83,0.6229229300848741
106,0.88,0.6558949476417932
23,0.94,0.6844020044878796
54,0.94,0.6737547904851244
122,0.83,0.6503996113823067
138,0.78,0.6449042751228202
167,0.78,0.6349439781525008
294,0.73,0.5913247465928265
565,0.69,0.49824748869777347
489,0.73,0.5243503359303345
331,0.88,0.578616781492764
213,0.88,0.619144886406477
85,0.88,0.6631075764823693
117,0.83,0.6521169039633963
59,0.94,0.6720374979040349
29,0.94,0.6823412533905722
6,0.94,0.6902407992635841
15,0.94,0.6871496726176228
4,1.0,0.6909277162960198
5,0.94,0.6905842577798019
26,0.94,0.6833716289392259
103,0.94,0.6569253231904469
257,1.0,0.6040327116928892
487,0.88,0.5250372529627703
216,0.88,0.6181145108578233
130,0.83,0.6476519432525635
164,0.88,0.6359743537011546
168,0.78,0.634600519636283
183,0.64,0.6294486418930143
180,0.73,0.630479017441668
188,0.78,0.6277313493119248
302,0.64,0.5885770784630833
547,0.78,0.5044297419896958
513,0.55,0.5161073315411047
410,0.6,0.5514835587115492
282,0.77,0.5954462487874415
209,0.77,0.6205187204713487
79,0.82,0.6651683275796767
72,0.94,0.6675725371932021
48,0.94,0.6758155415824318
25,1.0,0.6837150874554437
8,1.0,0.6895538822311482
5,1.0,0.6905842577798019
5,0.94,0.6905842577798019
28,0.94,0.68268471190679
117,0.88,0.6521169039633963
319,0.77,0.5827382836873789
517,0.68,0.5147334974762331
234,0.68,0.611932257565901
148,0.64,0.6414696899606411
196,0.6,0.6249836811821815
255,0.56,0.6047196287253249
232,0.56,0.6126191745983368
197,0.53,0.6246402226659636
242,0.56,0.6091845894361577
330,0.53,0.5789602400089818
554,0.53,0.5020255323761704
473,0.56,0.529845672189821
302,0.64,0.5885770784630833
220,0.64,0.6167406767929517
195,0.64,0.6253271396983995
152,0.73,0.6400958558957694
115,0.72,0.652803820995832
98,0.77,0.6586426157715365
72,0.72,0.6675725371932021
40,0.72,0.6785632097121752
19,0.82,0.6857758385527513
7,0.88,0.6898973407473661
5,0.88,0.6905842577798019
28,0.82,0.68268471190679
43,0.73,0.6775328341635214
126,0.68,0.649025777317435
225,0.64,0.6150233842118622
323,0.61,0.5813644496225072
418,0.53,0.5487358905818059
493,0.5,0.5229765018654629
462,0.45,0.533623715868218
456,0.42,0.5356844669655254
506,0.45,0.51851154115463
471,0.39,0.5305325892222569
444,0.42,0.5398059691601403
444,0.45,0.5398059691601403
301,0.47,0.5889205369793011
248,0.61,0.6071238383388503
227,0.61,0.6143364671794264
204,0.69,0.6222360130524383
145,0.78,0.6425000655092948
131,0.88,0.6473084847363455
98,0.94,0.6586426157715365
68,0.94,0.6689463712580738
33,1.0,0.6809674193257005
12,1.0,0.6881800481662765
6,1.0,0.6902407992635841
18,0.94,0.6861192970689691
40,0.88,0.6785632097121752
94,0.73,0.6600164498364082
189,0.69,0.6273878907957069
305,0.65,0.5875467029144296
373,0.54,0.5641915238116118
401,0.51,0.5545746853575104
455,0.54,0.5360279254817434
316,0.69,0.5837686592360326
331,0.61,0.578616781492764
273,0.61,0.5985373754334026
306,0.58,0.5872032443982116
358,0.61,0.5693434015548804
300,0.61,0.5892639954955191
231,0.65,0.6129626331145548
136,0.73,0.645591192155256
121,0.83,0.6507430698985246
65,0.83,0.6699767468067275
41,0.88,0.6782197511959572
9,0.88,0.6892104237149304
5,0.88,0.6905842577798019
4,0.94,0.6909277162960198
4,0.94,0.6909277162960198
11,0.94,0.6885235066824945
96,1.0,0.6593295328039723
236,0.94,0.6112453405334652
409,0.88,0.5518270172277672
167,0.88,0.6349439781525008
121,0.74,0.6507430698985246
180,0.69,0.630479017441668
204,0.69,0.6222360130524383
204,0.58,0.6222360130524383
187,0.62,0.6280748078281427
176,0.62,0.6318528515065397
279,0.62,0.5964766243360952
429,0.7,0.544957846903409
453,0.74,0.5367148425141792
358,0.74,0.5693434015548804
310,0.83,0.58582941033334
188,0.89,0.6277313493119248
131,0.94,0.6473084847363455
72,0.88,0.6675725371932021
35,0.94,0.6802805022932646
15,0.94,0.6871496726176228
10,0.94,0.6888669651987124
2,0.94,0.6916146333284556
4,0.88,0.6909277162960198
24,0.94,0.6840585459716617
112,0.94,0.6538341965444858
314,0.78,0.5844555762684683
434,0.83,0.5432405543223194
138,0.73,0.6449042751228202
108,0.61,0.6552080306093574
175,0.51,0.6321963100227576
170,0.45,0.6339136026038471
190,0.46,0.6270444322794889
153,0.46,0.6397523973795516
188,0.55,0.6277313493119248
277,0.69,0.597163541368531
548,0.61,0.504086283473478
564,0.7,0.4985909472139914
355,0.74,0.5703737771035342
280,0.74,0.5961331658198773
189,0.78,0.6273878907957069
141,0.88,0.6438738995741664
66,0.74,0.6696332882905095
35,0.83,0.6802805022932646
8,0.83,0.6895538822311482
8,0.94,0.6895538822311482
9,1.0,0.6892104237149304
3,1.0,0.6912711748122378
25,0.88,0.6837150874554437
117,0.94,0.6521169039633963
313,0.73,0.5847990347846863
531,0.69,0.5099250782491824
234,0.65,0.611932257565901
135,0.61,0.6459346506714739
140,0.51,0.6442173580903844
210,0.55,0.6201752619551308
202,0.55,0.6229229300848741
168,0.55,0.634600519636283
182,0.52,0.6297921004092322
299,0.51,0.589607454011737
601,0.51,0.4858829821139288
517,0.58,0.5147334974762331
405,0.61,0.5532008512926387
340,0.61,0.5755256548468027
236,0.69,0.6112453405334652
174,0.69,0.6325397685389755
86,0.73,0.6627641179661514
45,0.73,0.6768459171310857
16,0.73,0.686806214101405
14,0.83,0.6874931311338408
4,0.88,0.6909277162960198
2,0.88,0.6916146333284556
27,0.88,0.683028170423008
98,1.0,0.6586426157715365
286,0.94,0.5940724147225698
489,0.83,0.5243503359303345
216,0.7,0.6181145108578233
143,0.74,0.6431869825417307
160,0.66,0.6373481877660262
194,0.59,0.6256705982146173
197,0.52,0.6246402226659636
189,0.52,0.6273878907957069
141,0.46,0.6438738995741664
291,0.49,0.5923551221414802
494,0.46,0.522633043349245
478,0.46,0.5281283796087315
378,0.46,0.5624742312305223
322,0.58,0.5817079081387251
223,0.62,0.615710301244298
180,0.65,0.630479017441668
90,0.65,0.6613902839012797
69,0.69,0.6686029127418558
50,0.58,0.6751286245499961
18,0.61,0.6861192970689691
12,0.65,0.6881800481662765
7,0.69,0.6898973407473661
31,0.65,0.6816543363581363
81,0.69,0.664481410547241
249,0.73,0.6067803798226324
418,0.74,0.5487358905818059
227,0.65,0.6143364671794264
153,0.54,0.6397523973795516
166,0.55,0.6352874366687188
243,0.55,0.6088411309199399
209,0.58,0.6205187204713487
239,0.55,0.6102149649848114
356,0.49,0.5700303185873162
419,0.55,0.5483924320655881
491,0.58,0.5236634188978987
399,0.62,0.5552616023899462
279,0.78,0.5964766243360952
144,0.73,0.6428435240255127
151,0.83,0.6404393144119874
141,0.78,0.6438738995741664
127,0.88,0.6486823188012172
94,0.88,0.6600164498364082
55,0.88,0.6734113319689066
48,0.94,0.6758155415824318
15,0.88,0.6871496726176228
4,0.88,0.6909277162960198
7,0.88,0.6898973407473661
19,0.83,0.6857758385527513
50,0.83,0.6751286245499961
102,0.78,0.6572687817066649
177,0.73,0.6315093929903217
276,0.65,0.5975069998847489
349,0.65,0.5724345282008416
358,0.58,0.5693434015548804
385,0.62,0.5600700216169969
382,0.58,0.5611003971656506
374,0.55,0.5638480652953939
402,0.55,0.5542312268412924
341,0.55,0.5751821963305849
385,0.62,0.5600700216169969
252,0.65,0.6057500042739786
196,0.65,0.6249836811821815
201,0.74,0.623266388601092
161,0.78,0.6370047292498083
125,0.83,0.649369235833653
83,0.83,0.6637944935148051
66,0.88,0.6696332882905095
61,0.88,0.671350580871599
26,0.88,0.6833716289392259
23,0.88,0.6844020044878796
6,0.94,0.6902407992635841
15,0.88,0.6871496726176228
30,0.88,0.6819977948743542
96,0.88,0.6593295328039723
152,0.94,0.6400958558957694
251,0.83,0.6060934627901966
319,0.83,0.5827382836873789
402,0.74,0.5542312268412924
418,0.7,0.5487358905818059
351,0.7,0.5717476111684058
376,0.7,0.5631611482629582
361,0.7,0.5683130260062267
383,0.7,0.5607569386494328
328,0.74,0.5796471570414177
287,0.74,0.5937289562063519
219,0.79,0.6170841353091696
229,0.83,0.6136495501469905
171,0.89,0.6335701440876292
135,0.89,0.6459346506714739
103,0.94,0.6569253231904469
79,0.94,0.6651683275796767
45,0.94,0.6768459171310857
18,0.94,0.6861192970689691
6,0.94,0.6902407992635841
7,0.94,0.6898973407473661
16,0.94,0.686806214101405
31,0.94,0.6816543363581363
94,0.89,0.6600164498364082
128,0.74,0.6483388602849992
269,0.55,0.5999112094982743
321,0.52,0.5820513666549431
366,0.47,0.5665957334251371
350,0.44,0.5720910696846238
327,0.39,0.5799906155576355
311,0.39,0.5854859518171222
309,0.37,0.5861728688495579
304,0.41,0.5878901614306474
249,0.41,0.6067803798226324
225,0.48,0.6150233842118622
237,0.58,0.6109018820172473
149,0.7,0.6411262314444232
106,0.74,0.6558949476417932
48,0.84,0.6758155415824318
29,0.79,0.6823412533905722
17,0.89,0.686462755585187
12,0.94,0.6881800481662765
4,0.94,0.6909277162960198
3,0.83,0.6912711748122378
26,0.83,0.6833716289392259
109,0.79,0.6548645720931395
235,0.66,0.6115887990496831
406,0.59,0.5528573927764209
175,0.55,0.6321963100227576
109,0.56,0.6548645720931395
106,0.47,0.6558949476417932
162,0.47,0.6366612707335904
147,0.39,0.641813148476859
140,0.37,0.6442173580903844
175,0.37,0.6321963100227576
249,0.39,0.6067803798226324
495,0.53,0.522289584833027
417,0.53,0.5490793490980239
285,0.62,0.5944158732387878
251,0.62,0.6060934627901966
210,0.66,0.6201752619551308
159,0.7,0.6376916462822441
61,0.79,0.671350580871599
34,0.79,0.6806239608094826
17,0.84,0.686462755585187
3,0.79,0.6912711748122378
6,0.89,0.6902407992635841
4,0.89,0.6909277162960198
21,0.89,0.6850889215203154
128,0.89,0.6483388602849992
284,0.79,0.5947593317550056
454,0.79,0.5363713839979612
207,0.74,0.6212056375037845
115,0.75,0.652803820995832
112,0.59,0.6538341965444858
169,0.53,0.6342570611200651
154,0.37,0.6394089388633336
145,0.37,0.6425000655092948
152,0.39,0.6400958558957694
266,0.47,0.600941585046928
486,0.47,0.5253807114789882
309,0.56,0.5861728688495579
264,0.79,0.6016285020793638
256,0.79,0.604376170209107
190,0.7,0.6270444322794889
129,0.66,0.6479954017687813
69,0.51,0.6686029127418558
42,0.4,0.6778762926797394
15,0.38,0.6871496726176228
6,0.39,0.6902407992635841
4,0.44,0.6909277162960198
3,0.41,0.6912711748122378
31,0.39,0.6816543363581363
113,0.39,0.6534907380282678
304,0.34,0.5878901614306474
467,0.32,0.5319064232871284
225,0.26,0.6150233842118622
139,0.28,0.6445608166066022
165,0.28,0.6356308951849367
232,0.25,0.6126191745983368
203,0.24,0.6225794715686561
185,0.24,0.6287617248605785
188,0.21,0.6277313493119248
318,0.22,0.5830817422035968
572,0.2,0.49584327908424813
525,0.22,0.5119858293464898
379,0.23,0.5621307727143043
337,0.24,0.5765560303954564
248,0.31,0.6071238383388503
155,0.33,0.6390654803471157
112,0.35,0.6538341965444858
68,0.38,0.6689463712580738
22,0.38,0.6847454630040974
12,0.43,0.6881800481662765
5,0.49,0.6905842577798019
6,0.48,0.6902407992635841
28,0.48,0.68268471190679
106,0.45,0.6558949476417932
277,0.45,0.597163541368531
502,0.43,0.5198853752195016
230,0.4,0.6133060916307727
161,0.33,0.6370047292498083
192,0.31,0.6263575152470532
259,0.27,0.6033457946604533
248,0.26,0.6071238383388503
240,0.28,0.6098715064685936
212,0.28,0.619488344922695
349,0.26,0.5724345282008416
558,0.25,0.5006516983112989
564,0.24,0.4985909472139914
391,0.26,0.5580092705196895
293,0.29,0.5916682051090445
247,0.29,0.6074672968550682
171,0.35,0.6335701440876292
171,0.46,0.6335701440876292
93,0.52,0.660359908352626
94,0.64,0.6600164498364082
59,0.56,0.6720374979040349
18,0.59,0.6861192970689691
15,0.59,0.6871496726176228
8,0.64,0.6895538822311482
28,0.6,0.68268471190679
87,0.56,0.6624206594499334
125,0.46,0.649369235833653
224,0.43,0.6153668427280801
317,0.38,0.5834252007198146
369,0.36,0.5655653578764834
420,0.32,0.5480489735493701
456,0.28,0.5356844669655254
451,0.33,0.537401759546615
404,0.27,0.5535443098088566
440,0.3,0.541179803225012
344,0.34,0.5741518207819312
341,0.3,0.5751821963305849
285,0.39,0.5944158732387878
239,0.48,0.6102149649848114
185,0.47,0.6287617248605785
190,0.57,0.6270444322794889
150,0.57,0.6407827729282053
113,0.57,0.6534907380282678
96,0.61,0.6593295328039723
64,0.61,0.6703202053229453
47,0.65,0.6761590000986498
12,0.65,0.6881800481662765
6,0.61,0.6902407992635841
21,0.61,0.6850889215203154
27,0.73,0.683028170423008
98,0.73,0.6586426157715365
164,0.78,0.6359743537011546
251,0.73,0.6060934627901966
335,0.69,0.5772429474278923
335,0.69,0.5772429474278923
367,0.65,0.5662522749089193
385,0.58,0.5600700216169969
417,0.54,0.5490793490980239
398,0.51,0.5556050609061641
390,0.51,0.5583527290359074
363,0.58,0.5676261089737908
357,0.65,0.5696868600710984
279,0.69,0.5964766243360952
165,0.73,0.6356308951849367
130,0.78,0.6476519432525635
86,0.78,0.6627641179661514
29,0.78,0.6823412533905722
14,0.83,0.6874931311338408
8,0.88,0.6895538822311482
5,0.88,0.6905842577798019
8,0.94,0.6895538822311482
31,0.88,0.6816543363581363
112,0.88,0.6538341965444858
299,0.78,0.589607454011737
438,0.73,0.5418667202574479
188,0.58,0.6277313493119248
95,0.51,0.6596729913201902
111,0.42,0.6541776550607037
153,0.37,0.6397523973795516
180,0.35,0.630479017441668
145,0.31,0.6425000655092948
165,0.29,0.6356308951849367
267,0.33,0.6005981265307101
579,0.33,0.4934390694707228
556,0.31,0.5013386153437347
407,0.54,0.552513934260203
336,0.61,0.5768994889116744
189,0.57,0.6273878907957069
173,0.61,0.6328832270551934
60,0.69,0.671694039387817
20,0.65,0.6854323800365333
4,0.69,0.6909277162960198
5,0.73,0.6905842577798019
2,0.73,0.6916146333284556
5,0.83,0.6905842577798019
32,0.88,0.6813108778419185
126,0.78,0.649025777317435
334,0.69,0.5775864059441103
477,0.61,0.5284718381249494
217,0.58,0.6177710523416055
123,0.48,0.6500561528660888
151,0.52,0.6404393144119874
183,0.46,0.6294486418930143
196,0.43,0.6249836811821815
146,0.43,0.6421566069930769
183,0.41,0.6294486418930143
308,0.38,0.5865163273657759
539,0.43,0.5071774101194391
551,0.46,0.5030559079248242
424,0.48,0.5466751394844985
346,0.56,0.5734649037494953
218,0.7,0.6174275938253876
153,0.65,0.6397523973795516
90,0.79,0.6613902839012797
41,0.89,0.6782197511959572
23,0.78,0.6844020044878796
7,0.89,0.6898973407473661
3,0.89,0.6912711748122378
6,0.83,0.6902407992635841
21,0.88,0.6850889215203154
116,0.89,0.6524603624796141
353,0.74,0.5710606941359699
481,0.58,0.5270980040600778
202,0.58,0.6229229300848741
90,0.43,0.6613902839012797
134,0.41,0.6462781091876918
149,0.42,0.6411262314444232
136,0.42,0.645591192155256
155,0.4,0.6390654803471157
128,0.4,0.6483388602849992
233,0.4,0.612275716082119
506,0.35,0.51851154115463
459,0.37,0.5346540914168717
384,0.59,0.5604134801332148
280,0.63,0.5961331658198773
202,0.66,0.6229229300848741
176,0.75,0.6318528515065397
116,0.75,0.6524603624796141
47,0.79,0.6761590000986498
16,0.79,0.686806214101405
6,0.84,0.6902407992635841
2,0.84,0.6916146333284556
6,0.79,0.6902407992635841
20,0.84,0.6854323800365333
118,0.84,0.6517734454471783
314,0.79,0.5844555762684683
432,0.7,0.5439274713547553
168,0.49,0.634600519636283
94,0.5,0.6600164498364082
118,0.42,0.6517734454471783
140,0.35,0.6442173580903844
136,0.37,0.645591192155256
118,0.4,0.6517734454471783
104,0.31,0.6565818646742291
200,0.33,0.6236098471173099
409,0.37,0.5518270172277672
466,0.39,0.5322498818033463
326,0.39,0.5803340740738535
254,0.43,0.6050630872415429
171,0.52,0.6335701440876292
153,0.58,0.6397523973795516
97,0.57,0.6589860742877544
69,0.65,0.6686029127418558
23,0.65,0.6844020044878796
13,0.69,0.6878365896500587
6,0.69,0.6902407992635841
4,0.78,0.6909277162960198
28,0.78,0.68268471190679
104,0.78,0.6565818646742291
267,0.66,0.6005981265307101
452,0.58,0.5370583010303971
213,0.55,0.619144886406477
111,0.52,0.6541776550607037
153,0.46,0.6397523973795516
207,0.44,0.6212056375037845
189,0.44,0.6273878907957069
165,0.39,0.6356308951849367
212,0.44,0.619488344922695
285,0.56,0.5944158732387878
517,0.52,0.5147334974762331
463,0.59,0.5332802573520001
306,0.59,0.5872032443982116
250,0.62,0.6064369213064145
218,0.66,0.6174275938253876
185,0.74,0.6287617248605785
146,0.74,0.6421566069930769
117,0.79,0.6521169039633963
77,0.79,0.6658552446121125
60,0.79,0.671694039387817
28,0.83,0.68268471190679
13,0.79,0.6878365896500587
16,0.74,0.686806214101405
40,0.61,0.6785632097121752
68,0.58,0.6689463712580738
143,0.58,0.6431869825417307
230,0.62,0.6133060916307727
264,0.58,0.6016285020793638
325,0.62,0.5806775325900714
347,0.55,0.5731214452332775
387,0.55,0.5593831045845611
380,0.49,0.5617873141980865
374,0.49,0.5638480652953939
394,0.46,0.5569788949710357
337,0.58,0.5765560303954564
286,0.62,0.5940724147225698
264,0.65,0.6016285020793638
275,0.74,0.5978504584009667
220,0.74,0.6167406767929517
190,0.78,0.6270444322794889
131,0.74,0.6473084847363455
119,0.78,0.6514299869309604
93,0.83,0.660359908352626
66,0.89,0.6696332882905095
28,0.89,0.68268471190679
14,0.88,0.6874931311338408
10,0.88,0.6888669651987124
14,0.88,0.6874931311338408
34,0.78,0.6806239608094826
92,0.74,0.6607033668688439
182,0.66,0.6297921004092322
311,0.58,0.5854859518171222
367,0.55,0.5662522749089193
420,0.46,0.5480489735493701
373,0.59,0.5641915238116118
315,0.56,0.5841121177522505
360,0.59,0.5686564845224447
350,0.83,0.5720910696846238
252,0.83,0.6057500042739786
256,0.74,0.604376170209107
223,0.74,0.615710301244298
206,0.83,0.6215490960200024
140,0.83,0.6442173580903844
128,0.83,0.6483388602849992
107,0.78,0.6555514891255754
28,0.78,0.68268471190679
16,0.73,0.686806214101405
10,0.73,0.6888669651987124
7,0.6,0.6898973407473661
4,0.64,0.6909277162960198
29,0.64,0.6823412533905722
105,0.64,0.6562384061580111
328,0.56,0.5796471570414177
476,0.49,0.5288152966411673
224,0.46,0.6153668427280801
118,0.41,0.6517734454471783
159,0.41,0.6376916462822441
196,0.41,0.6249836811821815
227,0.37,0.6143364671794264
200,0.34,0.6236098471173099
185,0.37,0.6287617248605785
326,0.37,0.5803340740738535
601,0.39,0.4858829821139288
586,0.37,0.4910348598571974
423,0.39,0.5470185980007164
331,0.44,0.578616781492764
218,0.41,0.6174275938253876
134,0.46,0.6462781091876918
89,0.46,0.6617337424174977
31,0.49,0.6816543363581363
13,0.49,0.6878365896500587
10,0.49,0.6888669651987124
2,0.53,0.6916146333284556
3,0.6,0.6912711748122378
26,0.56,0.6833716289392259
113,0.56,0.6534907380282678
365,0.52,0.5669391919413551
486,0.49,0.5253807114789882
193,0.46,0.6260140567308352
130,0.46,0.6476519432525635
143,0.41,0.6431869825417307
169,0.41,0.6342570611200651
209,0.44,0.6205187204713487
159,0.47,0.6376916462822441
178,0.47,0.6311659344741039
330,0.41,0.5789602400089818
569,0.5,0.4968736546329019
538,0.51,0.507520868635657
386,0.5,0.5597265631007791
297,0.56,0.5902943710441728
243,0.56,0.6088411309199399
188,0.6,0.6277313493119248
110,0.68,0.6545211135769216
52,0.64,0.6744417075175603
14,0.64,0.6874931311338408
9,0.63,0.6892104237149304
1,0.68,0.6919580918446736
4,0.63,0.6909277162960198
21,0.67,0.6850889215203154
121,0.63,0.6507430698985246
370,0.6,0.5652218993602656
498,0.53,0.5212592092843733
207,0.49,0.6212056375037845
135,0.47,0.6459346506714739
164,0.36,0.6359743537011546
211,0.34,0.6198318034389129
189,0.28,0.6273878907957069
178,0.28,0.6311659344741039
164,0.27,0.6359743537011546
312,0.27,0.5851424933009042
638,0.28,0.4731750170138662
607,0.32,0.48382223101662136
416,0.37,0.5494228076142418
330,0.44,0.5789602400089818
257,0.47,0.6040327116928892
175,0.5,0.6321963100227576
107,0.53,0.6555514891255754
47,0.56,0.6761590000986498
17,0.6,0.686462755585187
5,0.56,0.6905842577798019
4,0.73,0.6909277162960198
6,0.68,0.6902407992635841
25,0.64,0.6837150874554437
112,0.73,0.6538341965444858
188,0.78,0.6277313493119248
388,0.69,0.5590396460683432
261,0.65,0.6026588776280175
121,0.61,0.6507430698985246
150,0.61,0.6407827729282053
206,0.54,0.6215490960200024
151,0.54,0.6404393144119874
153,0.54,0.6397523973795516
159,0.61,0.6376916462822441
294,0.69,0.5913247465928265
272,0.78,0.5988808339496206
325,0.83,0.5806775325900714
327,0.83,0.5799906155576355
201,0.83,0.623266388601092
188,0.83,0.6277313493119248
151,0.83,0.6404393144119874
16,0.83,0.686806214101405
24,0.88,0.6840585459716617
23,0.94,0.6844020044878796
13,0.94,0.6878365896500587
6,0.94,0.6902407992635841
6,0.94,0.6902407992635841
13,1.0,0.6878365896500587
97,0.94,0.6589860742877544
250,0.83,0.6064369213064145
454,0.83,0.5363713839979612
224,0.58,0.6153668427280801
170,0.58,0.6339136026038471
181,0.69,0.6301355589254501
243,0.65,0.6088411309199399
204,0.62,0.6222360130524383
215,0.52,0.6184579693740413
243,0.43,0.6088411309199399
355,0.45,0.5703737771035342
552,0.4,0.5027124494086063
450,0.4,0.5377452180628329
328,0.83,0.5796471570414177
232,0.78,0.6126191745983368
208,0.78,0.6208621789875666
175,0.88,0.6321963100227576
178,0.83,0.6311659344741039
104,0.88,0.6565818646742291
95,0.83,0.6596729913201902
53,0.88,0.6740982490013423
20,0.88,0.6854323800365333
5,0.88,0.6905842577798019
7,0.83,0.6898973407473661
27,0.83,0.683028170423008
57,0.78,0.6727244149364707
131,0.78,0.6473084847363455
218,0.61,0.6174275938253876
244,0.62,0.6084976724037219
404,0.62,0.5535443098088566
420,0.66,0.5480489735493701
327,0.55,0.5799906155576355
334,0.46,0.5775864059441103
367,0.46,0.5662522749089193
468,0.52,0.5315629647709106
449,0.48,0.5380886765790508
381,0.55,0.5614438556818686
326,0.51,0.5803340740738535
188,0.58,0.6277313493119248
183,0.66,0.6294486418930143
161,0.62,0.6370047292498083
150,0.62,0.6407827729282053
89,0.65,0.6617337424174977
76,0.65,0.6661987031283305
72,0.74,0.6675725371932021
30,0.78,0.6819977948743542
17,0.74,0.686462755585187
19,0.78,0.6857758385527513
33,0.78,0.6809674193257005
71,0.78,0.6679159957094201
84,0.74,0.6634510349985872
169,0.74,0.6342570611200651
244,0.61,0.6084976724037219
377,0.58,0.5628176897467402
396,0.55,0.5562919779386
363,0.51,0.5676261089737908
317,0.58,0.5834252007198146
362,0.55,0.5679695674900088
378,0.48,0.5624742312305223
