casual,weekday,Predicted Y
78,6,3.060021297799407
70,6,3.0493722130042586
70,6,3.0493722130042586
62,6,3.038723128209111
80,6,3.0626835689981937
47,6,3.018756094218208
39,6,3.0081070094230604
37,6,3.005444738224273
27,6,2.992133382230338
42,0,3.012100416221241
33,0,3.000120195826699
12,0,2.9721663482394356
17,0,2.9788220262364034
1,0,2.957523856646107
5,0,2.962848399043681
9,0,2.968172941441255
6,0,2.964179534643075
22,0,2.9854777042333707
42,0,3.012100416221241
61,0,3.0373919926097175
74,0,3.054696755401833
85,0,3.0693392469951615
90,0,3.075994924992129
79,0,3.0613524333988003
68,0,3.0467099418054717
62,0,3.038723128209111
75,0,3.0560278910012264
67,0,3.0453788062060783
70,0,3.0493722130042586
52,0,3.025411772215176
42,0,3.012100416221241
23,0,2.986808839832764
13,0,2.973497483838829
17,1,2.9788220262364034
4,1,2.9615172634442875
3,1,2.960186127844894
2,1,2.9588549922455005
0,1,2.9561927210467136
2,1,2.9588549922455005
7,1,2.9655106702424683
20,1,2.9828154330345837
34,1,3.0014513314260927
11,1,2.970835212640042
30,1,2.996126789028519
24,1,2.9881399754321576
17,1,2.9788220262364034
14,1,2.9748286194382225
28,1,2.993464517829732
16,1,2.9774908906370094
37,1,3.005444738224273
48,1,3.0200872298176016
60,1,3.036060857010324
62,1,3.038723128209111
55,1,3.0294051790133563
41,1,3.0107692806218473
13,1,2.973497483838829
23,1,2.986808839832764
8,2,2.9668418058418617
6,2,2.964179534643075
1,2,2.957523856646107
2,2,2.9588549922455005
0,2,2.9561927210467136
3,2,2.960186127844894
2,2,2.9588549922455005
30,2,2.996126789028519
32,2,2.9987890602273057
25,2,2.989471111031551
42,2,3.012100416221241
49,2,3.0214183654169955
25,2,2.989471111031551
43,2,3.0134315518206343
46,2,3.0174249586188147
49,2,3.0214183654169955
41,2,3.0107692806218473
72,2,3.052034484203046
68,2,3.0467099418054717
69,2,3.048041077404865
47,2,3.018756094218208
45,2,3.016093823019421
27,2,2.992133382230338
18,2,2.980153161835797
19,3,2.9814842974351903
1,3,2.957523856646107
1,3,2.957523856646107
0,3,2.9561927210467136
1,3,2.957523856646107
0,3,2.9561927210467136
4,3,2.9615172634442875
34,3,3.0014513314260927
28,3,2.993464517829732
27,3,2.992133382230338
32,3,2.9987890602273057
42,3,3.012100416221241
37,3,3.005444738224273
29,3,2.9947956534291253
20,3,2.9828154330345837
37,3,3.005444738224273
40,3,3.009438145022454
81,3,3.0640147045975876
78,3,3.060021297799407
87,3,3.0720015181939484
55,3,3.0294051790133563
49,3,3.0214183654169955
37,3,3.005444738224273
16,3,2.9774908906370094
14,4,2.9748286194382225
3,4,2.960186127844894
2,4,2.9588549922455005
0,4,2.9561927210467136
0,4,2.9561927210467136
1,4,2.957523856646107
6,4,2.964179534643075
27,4,2.992133382230338
47,4,3.018756094218208
21,4,2.984146568633977
30,4,2.996126789028519
41,4,3.0107692806218473
35,4,3.002782467025486
26,4,2.9908022466309445
27,4,2.992133382230338
22,4,2.9854777042333707
42,4,3.012100416221241
45,4,3.016093823019421
55,4,3.0294051790133563
37,4,3.005444738224273
41,4,3.0107692806218473
31,4,2.9974579246279123
25,4,2.989471111031551
28,4,2.993464517829732
12,5,2.9721663482394356
12,5,2.9721663482394356
3,5,2.960186127844894
2,5,2.9588549922455005
2,5,2.9588549922455005
4,5,2.9615172634442875
7,5,2.9655106702424683
26,5,2.9908022466309445
30,5,2.996126789028519
28,5,2.993464517829732
37,5,3.005444738224273
43,5,3.0134315518206343
40,5,3.009438145022454
42,5,3.012100416221241
34,5,3.0014513314260927
40,5,3.009438145022454
35,5,3.002782467025486
47,5,3.018756094218208
49,5,3.0214183654169955
22,5,2.9854777042333707
53,5,3.0267429078145693
29,5,2.9947956534291253
47,5,3.018756094218208
26,5,2.9908022466309445
60,6,3.036060857010324
15,6,2.976159755037616
11,6,2.970835212640042
18,6,2.980153161835797
4,6,2.9615172634442875
4,6,2.9615172634442875
6,6,2.964179534643075
3,6,2.960186127844894
27,6,2.992133382230338
49,6,3.0214183654169955
79,6,3.0613524333988003
111,6,3.1039487725793924
111,6,3.1039487725793924
125,6,3.1225846709709018
112,6,3.105279908178786
113,6,3.1066110437781793
126,6,3.123915806570295
93,6,3.0799883317903096
92,6,3.078657196190916
101,6,3.0906374165854573
74,6,3.054696755401833
82,6,3.065345840196981
80,6,3.0626835689981937
63,6,3.0400542638085044
33,0,3.000120195826699
8,0,2.9668418058418617
19,0,2.9814842974351903
24,0,2.9881399754321576
6,0,2.964179534643075
4,0,2.9615172634442875
5,0,2.962848399043681
19,0,2.9814842974351903
54,0,3.028074043413963
55,0,3.0294051790133563
91,0,3.0773260605915222
112,0,3.105279908178786
146,0,3.1505385185581654
142,0,3.145213976160591
130,0,3.129240348967869
109,0,3.1012865013806055
98,0,3.086644009787277
114,0,3.107942179377573
91,0,3.0773260605915222
87,0,3.0720015181939484
70,0,3.0493722130042586
68,0,3.0467099418054717
25,0,2.989471111031551
14,0,2.9748286194382225
7,1,2.9655106702424683
5,1,2.962848399043681
4,1,2.9615172634442875
0,1,2.9561927210467136
2,1,2.9588549922455005
2,1,2.9588549922455005
3,1,2.960186127844894
24,1,2.9881399754321576
35,1,3.002782467025486
27,1,2.992133382230338
27,1,2.992133382230338
53,1,3.0267429078145693
53,1,3.0267429078145693
38,1,3.006775873823667
37,1,3.005444738224273
52,1,3.025411772215176
34,1,3.0014513314260927
69,1,3.048041077404865
68,1,3.0467099418054717
63,1,3.0400542638085044
49,1,3.0214183654169955
42,1,3.012100416221241
21,1,2.984146568633977
14,1,2.9748286194382225
11,2,2.970835212640042
4,2,2.9615172634442875
2,2,2.9588549922455005
0,2,2.9561927210467136
0,2,2.9561927210467136
4,2,2.9615172634442875
12,2,2.9721663482394356
15,2,2.976159755037616
37,2,3.005444738224273
31,2,2.9974579246279123
50,2,3.022749501016389
32,2,2.9987890602273057
45,2,3.016093823019421
50,2,3.022749501016389
45,2,3.016093823019421
48,2,3.0200872298176016
58,2,3.0333985858115367
63,2,3.0400542638085044
65,2,3.0427165350072913
85,2,3.0693392469951615
40,2,3.009438145022454
53,2,3.0267429078145693
22,2,2.9854777042333707
29,2,2.9947956534291253
11,3,2.970835212640042
7,3,2.9655106702424683
2,3,2.9588549922455005
0,3,2.9561927210467136
0,3,2.9561927210467136
2,3,2.9588549922455005
9,3,2.968172941441255
19,3,2.9814842974351903
29,3,2.9947956534291253
23,3,2.986808839832764
9,3,2.968172941441255
29,3,2.9947956534291253
19,3,2.9814842974351903
37,3,3.005444738224273
43,3,3.0134315518206343
31,3,2.9974579246279123
21,3,2.984146568633977
47,3,3.018756094218208
49,3,3.0214183654169955
51,3,3.0240806366157824
7,3,2.9655106702424683
7,3,2.9655106702424683
11,3,2.970835212640042
4,3,2.9615172634442875
2,4,2.9588549922455005
3,4,2.960186127844894
2,4,2.9588549922455005
0,4,2.9561927210467136
0,4,2.9561927210467136
3,4,2.960186127844894
7,4,2.9655106702424683
11,4,2.970835212640042
29,4,2.9947956534291253
25,4,2.989471111031551
24,4,2.9881399754321576
37,4,3.005444738224273
53,4,3.0267429078145693
63,4,3.0400542638085044
53,4,3.0267429078145693
50,4,3.022749501016389
70,4,3.0493722130042586
91,4,3.0773260605915222
88,4,3.073332653793342
65,4,3.0427165350072913
41,4,3.0107692806218473
25,4,2.989471111031551
33,4,3.000120195826699
24,4,2.9881399754321576
13,5,2.973497483838829
3,5,2.960186127844894
5,5,2.962848399043681
0,5,2.9561927210467136
1,5,2.957523856646107
0,5,2.9561927210467136
7,5,2.9655106702424683
23,5,2.986808839832764
39,5,3.0081070094230604
43,5,3.0134315518206343
50,5,3.022749501016389
44,5,3.0147626874200277
57,5,3.032067450212143
40,5,3.009438145022454
81,5,3.0640147045975876
50,5,3.022749501016389
76,5,3.05735902660062
84,5,3.068008111395768
105,5,3.0959619589830316
90,5,3.075994924992129
70,5,3.0493722130042586
54,5,3.028074043413963
51,5,3.0240806366157824
37,5,3.005444738224273
29,6,2.9947956534291253
17,6,2.9788220262364034
14,6,2.9748286194382225
14,6,2.9748286194382225
5,6,2.962848399043681
2,6,2.9588549922455005
5,6,2.962848399043681
14,6,2.9748286194382225
27,6,2.992133382230338
60,6,3.036060857010324
91,6,3.0773260605915222
138,6,3.139889433763017
130,6,3.129240348967869
176,6,3.19047258653997
176,6,3.19047258653997
130,6,3.129240348967869
155,6,3.1625187389527065
61,6,3.0373919926097175
81,6,3.0640147045975876
57,6,3.032067450212143
58,6,3.0333985858115367
28,6,2.993464517829732
24,6,2.9881399754321576
29,6,2.9947956534291253
14,0,2.9748286194382225
10,0,2.9695040770406487
18,0,2.980153161835797
9,0,2.968172941441255
1,0,2.957523856646107
1,0,2.957523856646107
3,0,2.960186127844894
11,0,2.970835212640042
23,0,2.986808839832764
82,0,3.065345840196981
88,0,3.073332653793342
113,0,3.1066110437781793
161,0,3.1705055525490677
118,0,3.113266721775147
130,0,3.129240348967869
118,0,3.113266721775147
74,0,3.054696755401833
63,0,3.0400542638085044
74,0,3.054696755401833
68,0,3.0467099418054717
50,0,3.022749501016389
36,0,3.0041136026248796
21,0,2.984146568633977
12,0,2.9721663482394356
13,1,2.973497483838829
4,1,2.9615172634442875
4,1,2.9615172634442875
1,1,2.957523856646107
2,1,2.9588549922455005
1,1,2.957523856646107
8,1,2.9668418058418617
18,1,2.980153161835797
29,1,2.9947956534291253
37,1,3.005444738224273
62,1,3.038723128209111
90,1,3.075994924992129
48,1,3.0200872298176016
43,1,3.0134315518206343
41,1,3.0107692806218473
40,1,3.009438145022454
64,1,3.041385399407898
67,1,3.0453788062060783
64,1,3.041385399407898
64,1,3.041385399407898
71,1,3.0507033486036526
30,1,2.996126789028519
26,1,2.9908022466309445
19,1,2.9814842974351903
10,2,2.9695040770406487
5,2,2.962848399043681
9,2,2.968172941441255
0,2,2.9561927210467136
1,2,2.957523856646107
5,2,2.962848399043681
6,2,2.964179534643075
30,2,2.996126789028519
40,2,3.009438145022454
34,2,3.0014513314260927
55,2,3.0294051790133563
61,2,3.0373919926097175
60,2,3.036060857010324
48,2,3.0200872298176016
53,2,3.0267429078145693
58,2,3.0333985858115367
57,2,3.032067450212143
79,2,3.0613524333988003
97,2,3.0853128741878835
69,2,3.048041077404865
34,2,3.0014513314260927
46,2,3.0174249586188147
28,2,2.993464517829732
22,2,2.9854777042333707
19,3,2.9814842974351903
7,3,2.9655106702424683
1,3,2.957523856646107
1,3,2.957523856646107
1,3,2.957523856646107
2,3,2.9588549922455005
9,3,2.968172941441255
16,3,2.9774908906370094
38,3,3.006775873823667
32,3,2.9987890602273057
41,3,3.0107692806218473
54,3,3.028074043413963
74,3,3.054696755401833
41,3,3.0107692806218473
62,3,3.038723128209111
53,3,3.0267429078145693
76,3,3.05735902660062
71,3,3.0507033486036526
70,3,3.0493722130042586
79,3,3.0613524333988003
59,3,3.03472972141093
47,3,3.018756094218208
17,3,2.9788220262364034
14,3,2.9748286194382225
6,4,2.964179534643075
9,4,2.968172941441255
3,4,2.960186127844894
2,4,2.9588549922455005
1,4,2.957523856646107
2,4,2.9588549922455005
5,4,2.962848399043681
15,4,2.976159755037616
29,4,2.9947956534291253
31,4,2.9974579246279123
36,4,3.0041136026248796
59,4,3.03472972141093
50,4,3.022749501016389
51,4,3.0240806366157824
39,4,3.0081070094230604
52,4,3.025411772215176
57,4,3.032067450212143
96,4,3.08398173858849
74,4,3.054696755401833
48,4,3.0200872298176016
56,4,3.0307363146127497
35,4,3.002782467025486
34,4,3.0014513314260927
22,4,2.9854777042333707
12,5,2.9721663482394356
4,5,2.9615172634442875
0,5,2.9561927210467136
0,5,2.9561927210467136
0,5,2.9561927210467136
2,5,2.9588549922455005
3,5,2.960186127844894
17,5,2.9788220262364034
29,5,2.9947956534291253
27,5,2.992133382230338
44,5,3.0147626874200277
48,5,3.0200872298176016
55,5,3.0294051790133563
74,5,3.054696755401833
51,5,3.0240806366157824
59,5,3.03472972141093
68,5,3.0467099418054717
93,5,3.0799883317903096
89,5,3.0746637893927353
101,5,3.0906374165854573
77,5,3.0586901622000133
73,5,3.0533656198024395
74,5,3.054696755401833
51,5,3.0240806366157824
15,6,2.976159755037616
13,6,2.973497483838829
16,6,2.9774908906370094
9,6,2.968172941441255
5,6,2.962848399043681
3,6,2.960186127844894
3,6,2.960186127844894
10,6,2.9695040770406487
28,6,2.993464517829732
70,6,3.0493722130042586
97,6,3.0853128741878835
122,6,3.118591264172721
175,6,3.1891414509405767
61,6,3.0373919926097175
113,6,3.1066110437781793
150,6,3.155863060955739
148,6,3.1532007897569523
97,6,3.0853128741878835
123,6,3.1199223997721144
67,6,3.0453788062060783
78,6,3.060021297799407
40,6,3.009438145022454
36,6,3.0041136026248796
25,6,2.989471111031551
19,0,2.9814842974351903
16,0,2.9774908906370094
13,0,2.973497483838829
5,0,2.962848399043681
1,0,2.957523856646107
1,0,2.957523856646107
2,0,2.9588549922455005
4,0,2.9615172634442875
20,0,2.9828154330345837
27,0,2.992133382230338
67,0,3.0453788062060783
81,0,3.0640147045975876
98,0,3.086644009787277
144,0,3.147876247359378
126,0,3.123915806570295
128,0,3.126578077769082
116,0,3.11060445057636
133,0,3.1332337557660495
125,0,3.1225846709709018
75,0,3.0560278910012264
67,0,3.0453788062060783
51,0,3.0240806366157824
14,0,2.9748286194382225
5,0,2.962848399043681
7,1,2.9655106702424683
1,1,2.957523856646107
0,1,2.9561927210467136
1,1,2.957523856646107
1,1,2.957523856646107
3,1,2.960186127844894
3,1,2.960186127844894
10,1,2.9695040770406487
29,1,2.9947956534291253
52,1,3.025411772215176
54,1,3.028074043413963
41,1,3.0107692806218473
62,1,3.038723128209111
53,1,3.0267429078145693
56,1,3.0307363146127497
49,1,3.0214183654169955
58,1,3.0333985858115367
59,1,3.03472972141093
70,1,3.0493722130042586
54,1,3.028074043413963
45,1,3.016093823019421
34,1,3.0014513314260927
22,1,2.9854777042333707
11,1,2.970835212640042
8,2,2.9668418058418617
4,2,2.9615172634442875
1,2,2.957523856646107
1,2,2.957523856646107
0,2,2.9561927210467136
1,2,2.957523856646107
4,2,2.9615172634442875
18,2,2.980153161835797
24,2,2.9881399754321576
27,2,2.992133382230338
28,2,2.993464517829732
40,2,3.009438145022454
42,2,3.012100416221241
45,2,3.016093823019421
65,2,3.0427165350072913
36,2,3.0041136026248796
55,2,3.0294051790133563
75,2,3.0560278910012264
54,2,3.028074043413963
56,2,3.0307363146127497
48,2,3.0200872298176016
38,2,3.006775873823667
31,2,2.9974579246279123
20,2,2.9828154330345837
8,3,2.9668418058418617
2,3,2.9588549922455005
0,3,2.9561927210467136
1,3,2.957523856646107
0,3,2.9561927210467136
0,3,2.9561927210467136
4,3,2.9615172634442875
12,3,2.9721663482394356
35,3,3.002782467025486
31,3,2.9974579246279123
27,3,2.992133382230338
20,3,2.9828154330345837
26,3,2.9908022466309445
38,3,3.006775873823667
54,3,3.028074043413963
42,3,3.012100416221241
62,3,3.038723128209111
46,3,3.0174249586188147
86,3,3.070670382594555
50,3,3.022749501016389
37,3,3.005444738224273
38,3,3.006775873823667
29,3,2.9947956534291253
20,3,2.9828154330345837
18,4,2.980153161835797
13,4,2.973497483838829
2,4,2.9588549922455005
0,4,2.9561927210467136
0,4,2.9561927210467136
0,4,2.9561927210467136
6,4,2.964179534643075
19,4,2.9814842974351903
27,4,2.992133382230338
42,4,3.012100416221241
37,4,3.005444738224273
44,4,3.0147626874200277
34,4,3.0014513314260927
33,4,3.000120195826699
67,4,3.0453788062060783
56,4,3.0307363146127497
49,4,3.0214183654169955
44,4,3.0147626874200277
48,4,3.0200872298176016
26,4,2.9908022466309445
24,4,2.9881399754321576
12,4,2.9721663482394356
18,4,2.980153161835797
20,4,2.9828154330345837
9,5,2.968172941441255
1,5,2.957523856646107
0,5,2.9561927210467136
2,5,2.9588549922455005
1,5,2.957523856646107
1,5,2.957523856646107
2,5,2.9588549922455005
12,5,2.9721663482394356
30,5,2.996126789028519
31,5,2.9974579246279123
57,5,3.032067450212143
45,5,3.016093823019421
54,5,3.028074043413963
63,5,3.0400542638085044
78,5,3.060021297799407
66,5,3.044047670606685
66,5,3.044047670606685
85,5,3.0693392469951615
88,5,3.073332653793342
33,5,3.000120195826699
12,5,2.9721663482394356
18,5,2.980153161835797
25,5,2.989471111031551
18,5,2.980153161835797
21,6,2.984146568633977
12,6,2.9721663482394356
10,6,2.9695040770406487
9,6,2.968172941441255
1,6,2.957523856646107
0,6,2.9561927210467136
6,6,2.964179534643075
8,6,2.9668418058418617
27,6,2.992133382230338
51,6,3.0240806366157824
114,6,3.107942179377573
115,6,3.1092733149769667
156,6,3.1638498745521
158,6,3.1665121457508874
147,6,3.151869654157559
175,6,3.1891414509405767
151,6,3.1571941965551327
180,6,3.1957971289375444
169,6,3.181154637344216
109,6,3.1012865013806055
78,6,3.060021297799407
81,6,3.0640147045975876
77,6,3.0586901622000133
59,6,3.03472972141093
6,0,2.964179534643075
17,0,2.9788220262364034
13,0,2.973497483838829
25,0,2.989471111031551
1,0,2.957523856646107
0,0,2.9561927210467136
4,0,2.9615172634442875
12,0,2.9721663482394356
30,0,2.996126789028519
80,0,3.0626835689981937
97,0,3.0853128741878835
132,0,3.131902620166656
135,0,3.1358960269648364
94,0,3.081319467389703
78,0,3.060021297799407
17,0,2.9788220262364034
97,0,3.0853128741878835
91,0,3.0773260605915222
96,0,3.08398173858849
81,0,3.0640147045975876
41,0,3.0107692806218473
45,0,3.016093823019421
37,0,3.005444738224273
20,0,2.9828154330345837
18,1,2.980153161835797
8,1,2.9668418058418617
2,1,2.9588549922455005
0,1,2.9561927210467136
2,1,2.9588549922455005
1,1,2.957523856646107
6,1,2.964179534643075
11,1,2.970835212640042
20,1,2.9828154330345837
36,1,3.0041136026248796
36,1,3.0041136026248796
46,1,3.0174249586188147
54,1,3.028074043413963
47,1,3.018756094218208
88,1,3.073332653793342
72,1,3.052034484203046
66,1,3.044047670606685
82,1,3.065345840196981
72,1,3.052034484203046
66,1,3.044047670606685
21,1,2.984146568633977
28,1,2.993464517829732
32,1,2.9987890602273057
19,1,2.9814842974351903
13,2,2.973497483838829
6,2,2.964179534643075
2,2,2.9588549922455005
2,2,2.9588549922455005
0,2,2.9561927210467136
1,2,2.957523856646107
3,2,2.960186127844894
11,2,2.970835212640042
43,2,3.0134315518206343
34,2,3.0014513314260927
56,2,3.0307363146127497
62,2,3.038723128209111
60,2,3.036060857010324
70,2,3.0493722130042586
149,2,3.1545319253563457
178,2,3.193134857738757
133,2,3.1332337557660495
133,2,3.1332337557660495
98,2,3.086644009787277
70,2,3.0493722130042586
54,2,3.028074043413963
38,2,3.006775873823667
46,2,3.0174249586188147
19,2,2.9814842974351903
9,3,2.968172941441255
7,3,2.9655106702424683
2,3,2.9588549922455005
0,3,2.9561927210467136
0,3,2.9561927210467136
1,3,2.957523856646107
3,3,2.960186127844894
11,3,2.970835212640042
32,3,2.9987890602273057
44,3,3.0147626874200277
51,3,3.0240806366157824
57,3,3.032067450212143
60,3,3.036060857010324
56,3,3.0307363146127497
77,3,3.0586901622000133
63,3,3.0400542638085044
49,3,3.0214183654169955
83,3,3.0666769757963745
102,3,3.091968552184851
93,3,3.0799883317903096
45,3,3.016093823019421
47,3,3.018756094218208
41,3,3.0107692806218473
16,3,2.9774908906370094
11,4,2.970835212640042
4,4,2.9615172634442875
3,4,2.960186127844894
2,4,2.9588549922455005
1,4,2.957523856646107
1,4,2.957523856646107
1,4,2.957523856646107
17,4,2.9788220262364034
23,4,2.986808839832764
21,4,2.984146568633977
37,4,3.005444738224273
39,4,3.0081070094230604
9,4,2.968172941441255
7,4,2.9655106702424683
27,4,2.992133382230338
28,4,2.993464517829732
16,4,2.9774908906370094
28,4,2.993464517829732
31,4,2.9974579246279123
31,4,2.9974579246279123
33,4,3.000120195826699
29,4,2.9947956534291253
21,4,2.984146568633977
15,4,2.976159755037616
9,5,2.968172941441255
10,5,2.9695040770406487
4,5,2.9615172634442875
3,5,2.960186127844894
2,5,2.9588549922455005
3,5,2.960186127844894
5,5,2.962848399043681
3,5,2.960186127844894
17,5,2.9788220262364034
39,5,3.0081070094230604
34,5,3.0014513314260927
63,5,3.0400542638085044
70,5,3.0493722130042586
72,5,3.052034484203046
55,5,3.0294051790133563
53,5,3.0267429078145693
50,5,3.022749501016389
56,5,3.0307363146127497
40,5,3.009438145022454
55,5,3.0294051790133563
39,5,3.0081070094230604
38,5,3.006775873823667
26,5,2.9908022466309445
22,5,2.9854777042333707
33,6,3.000120195826699
13,6,2.973497483838829
18,6,2.980153161835797
8,6,2.9668418058418617
1,6,2.957523856646107
1,6,2.957523856646107
3,6,2.960186127844894
2,6,2.9588549922455005
14,6,2.9748286194382225
28,6,2.993464517829732
51,6,3.0240806366157824
15,6,2.976159755037616
11,6,2.970835212640042
10,6,2.9695040770406487
4,6,2.9615172634442875
2,6,2.9588549922455005
10,6,2.9695040770406487
2,6,2.9588549922455005
0,0,2.9561927210467136
2,0,2.9588549922455005
7,0,2.9655106702424683
27,0,2.992133382230338
59,0,3.03472972141093
88,0,3.073332653793342
129,0,3.1279092133684756
157,0,3.165181010151494
155,0,3.1625187389527065
196,0,3.2170952985278403
145,0,3.1492073829587715
145,0,3.1492073829587715
140,0,3.142551704961804
64,0,3.041385399407898
60,0,3.036060857010324
25,0,2.989471111031551
16,0,2.9774908906370094
13,1,2.973497483838829
5,1,2.962848399043681
8,1,2.9668418058418617
1,1,2.957523856646107
0,1,2.9561927210467136
0,1,2.9561927210467136
3,1,2.960186127844894
11,1,2.970835212640042
20,1,2.9828154330345837
22,1,2.9854777042333707
42,1,3.012100416221241
38,1,3.006775873823667
48,1,3.0200872298176016
48,1,3.0200872298176016
55,1,3.0294051790133563
56,1,3.0307363146127497
56,1,3.0307363146127497
67,1,3.0453788062060783
60,1,3.036060857010324
50,1,3.022749501016389
50,1,3.022749501016389
34,1,3.0014513314260927
23,1,2.986808839832764
19,1,2.9814842974351903
10,2,2.9695040770406487
6,2,2.964179534643075
2,2,2.9588549922455005
2,2,2.9588549922455005
0,2,2.9561927210467136
1,2,2.957523856646107
4,2,2.9615172634442875
19,2,2.9814842974351903
34,2,3.0014513314260927
38,2,3.006775873823667
28,2,2.993464517829732
60,2,3.036060857010324
65,2,3.0427165350072913
59,2,3.03472972141093
58,2,3.0333985858115367
34,2,3.0014513314260927
42,2,3.012100416221241
62,2,3.038723128209111
60,2,3.036060857010324
68,2,3.0467099418054717
39,2,3.0081070094230604
43,2,3.0134315518206343
22,2,2.9854777042333707
19,2,2.9814842974351903
8,3,2.9668418058418617
2,3,2.9588549922455005
1,3,2.957523856646107
2,3,2.9588549922455005
0,3,2.9561927210467136
2,3,2.9588549922455005
4,3,2.9615172634442875
12,3,2.9721663482394356
27,3,2.992133382230338
27,3,2.992133382230338
33,3,3.000120195826699
28,3,2.993464517829732
68,3,3.0467099418054717
39,3,3.0081070094230604
48,3,3.0200872298176016
34,3,3.0014513314260927
46,3,3.0174249586188147
83,3,3.0666769757963745
70,3,3.0493722130042586
53,3,3.0267429078145693
30,3,2.996126789028519
27,3,2.992133382230338
20,3,2.9828154330345837
24,3,2.9881399754321576
18,4,2.980153161835797
7,4,2.9655106702424683
14,4,2.9748286194382225
7,4,2.9655106702424683
0,4,2.9561927210467136
1,4,2.957523856646107
2,4,2.9588549922455005
7,4,2.9655106702424683
31,4,2.9974579246279123
29,4,2.9947956534291253
46,4,3.0174249586188147
51,4,3.0240806366157824
64,4,3.041385399407898
50,4,3.022749501016389
54,4,3.028074043413963
39,4,3.0081070094230604
55,4,3.0294051790133563
61,4,3.0373919926097175
69,4,3.048041077404865
79,4,3.0613524333988003
33,4,3.000120195826699
17,4,2.9788220262364034
34,4,3.0014513314260927
15,4,2.976159755037616
6,5,2.964179534643075
4,5,2.9615172634442875
9,5,2.968172941441255
4,5,2.9615172634442875
2,5,2.9588549922455005
0,5,2.9561927210467136
3,5,2.960186127844894
6,5,2.964179534643075
22,5,2.9854777042333707
30,5,2.996126789028519
34,5,3.0014513314260927
51,5,3.0240806366157824
82,5,3.065345840196981
72,5,3.052034484203046
75,5,3.0560278910012264
69,5,3.048041077404865
82,5,3.065345840196981
78,5,3.060021297799407
50,5,3.022749501016389
67,5,3.0453788062060783
38,5,3.006775873823667
28,5,2.993464517829732
33,5,3.000120195826699
30,5,2.996126789028519
22,6,2.9854777042333707
17,6,2.9788220262364034
15,6,2.976159755037616
17,6,2.9788220262364034
3,6,2.960186127844894
3,6,2.960186127844894
4,6,2.9615172634442875
5,6,2.962848399043681
24,6,2.9881399754321576
83,6,3.0666769757963745
90,6,3.075994924992129
66,6,3.044047670606685
97,6,3.0853128741878835
153,6,3.1598564677539196
204,6,3.2277443833229884
187,6,3.2051150781332987
186,6,3.203783942533905
170,6,3.1824857729436093
160,6,3.1691744169496743
147,6,3.151869654157559
99,6,3.0879751453866704
71,6,3.0507033486036526
66,6,3.044047670606685
46,6,3.0174249586188147
33,0,3.000120195826699
37,0,3.005444738224273
17,0,2.9788220262364034
20,0,2.9828154330345837
0,0,2.9561927210467136
1,0,2.957523856646107
0,0,2.9561927210467136
10,0,2.9695040770406487
21,0,2.984146568633977
87,0,3.0720015181939484
150,0,3.155863060955739
174,0,3.187810315341183
214,0,3.2410557393169235
245,0,3.282320942898122
205,0,3.229075518922382
218,0,3.2463802817144973
196,0,3.2170952985278403
204,0,3.2277443833229884
187,0,3.2051150781332987
178,0,3.193134857738757
104,0,3.094630823383638
104,0,3.094630823383638
70,0,3.0493722130042586
46,0,3.0174249586188147
31,1,2.9974579246279123
19,1,2.9814842974351903
17,1,2.9788220262364034
4,1,2.9615172634442875
3,1,2.960186127844894
2,1,2.9588549922455005
6,1,2.964179534643075
11,1,2.970835212640042
45,1,3.016093823019421
63,1,3.0400542638085044
107,1,3.0986242301818185
101,1,3.0906374165854573
141,1,3.1438828405611976
154,1,3.161187603353313
145,1,3.1492073829587715
111,1,3.1039487725793924
92,1,3.078657196190916
37,1,3.005444738224273
31,1,2.9974579246279123
52,1,3.025411772215176
26,1,2.9908022466309445
20,1,2.9828154330345837
15,1,2.976159755037616
3,1,2.960186127844894
1,2,2.957523856646107
0,2,2.9561927210467136
1,2,2.957523856646107
1,2,2.957523856646107
1,2,2.957523856646107
0,2,2.9561927210467136
6,2,2.964179534643075
15,2,2.976159755037616
18,2,2.980153161835797
16,2,2.9774908906370094
11,2,2.970835212640042
16,2,2.9774908906370094
5,2,2.962848399043681
3,2,2.960186127844894
18,2,2.980153161835797
11,2,2.970835212640042
15,2,2.976159755037616
22,2,2.9854777042333707
12,2,2.9721663482394356
13,2,2.973497483838829
12,2,2.9721663482394356
5,2,2.962848399043681
2,2,2.9588549922455005
1,3,2.957523856646107
2,3,2.9588549922455005
2,3,2.9588549922455005
1,3,2.957523856646107
0,3,2.9561927210467136
1,3,2.957523856646107
1,3,2.957523856646107
3,3,2.960186127844894
9,3,2.968172941441255
14,3,2.9748286194382225
3,3,2.960186127844894
1,3,2.957523856646107
1,3,2.957523856646107
2,3,2.9588549922455005
1,3,2.957523856646107
3,3,2.960186127844894
7,3,2.9655106702424683
21,3,2.984146568633977
18,3,2.980153161835797
14,3,2.9748286194382225
3,3,2.960186127844894
4,3,2.9615172634442875
3,3,2.960186127844894
3,3,2.960186127844894
3,4,2.960186127844894
0,4,2.9561927210467136
0,4,2.9561927210467136
0,4,2.9561927210467136
1,4,2.957523856646107
1,4,2.957523856646107
7,4,2.9655106702424683
7,4,2.9655106702424683
4,4,2.9615172634442875
8,4,2.9668418058418617
16,4,2.9774908906370094
17,4,2.9788220262364034
14,4,2.9748286194382225
15,4,2.976159755037616
24,4,2.9881399754321576
5,4,2.962848399043681
11,4,2.970835212640042
