instant,windspeed,Predicted Y
4153,0.0,0.19834039464667325
4154,0.0896,0.19833857785400402
4155,0.2836,0.19833676106133483
4156,0.1343,0.1983349442686656
4157,0.1343,0.1983331274759964
4158,0.1343,0.19833131068332718
4159,0.1642,0.198329493890658
4160,0.1642,0.19832767709798876
4161,0.1642,0.19832586030531957
4162,0.2239,0.19832404351265034
4163,0.194,0.19832222671998115
4164,0.0,0.19832040992731192
4165,0.1343,0.1983185931346427
4166,0.0,0.1983167763419735
4167,0.0,0.19831495954930428
4168,0.2239,0.19831314275663509
4169,0.0896,0.19831132596396586
4170,0.0,0.19830950917129667
4171,0.1045,0.19830769237862744
4172,0.1343,0.19830587558595825
4173,0.0,0.19830405879328902
4174,0.194,0.19830224200061983
4175,0.1045,0.1983004252079506
4176,0.0,0.19829860841528138
4177,0.0,0.19829679162261218
4178,0.0,0.19829497482994296
4179,0.1343,0.19829315803727376
4180,0.0,0.19829134124460454
4181,0.0,0.19828952445193535
4182,0.0,0.19828770765926612
4183,0.0,0.19828589086659693
4184,0.0,0.1982840740739277
4185,0.1642,0.1982822572812585
4186,0.194,0.19828044048858928
4187,0.1642,0.19827862369592006
4188,0.0,0.19827680690325086
4189,0.1642,0.19827499011058164
4190,0.0,0.19827317331791244
4191,0.2239,0.19827135652524322
4192,0.0,0.19826953973257402
4193,0.2239,0.1982677229399048
4194,0.0,0.1982659061472356
4195,0.2836,0.19826408935456638
4196,0.2836,0.19826227256189718
4197,0.2985,0.19826045576922796
4198,0.4627,0.19825863897655877
4199,0.0,0.19825682218388954
4200,0.2836,0.19825500539122032
4201,0.2985,0.19825318859855112
4202,0.2836,0.1982513718058819
4203,0.2836,0.1982495550132127
4204,0.2985,0.19824773822054348
4205,0.2239,0.19824592142787428
4206,0.1045,0.19824410463520506
4207,0.1045,0.19824228784253586
4208,0.194,0.19824047104986664
4209,0.2985,0.19823865425719744
4210,0.2239,0.19823683746452822
4211,0.2836,0.198235020671859
4212,0.3881,0.1982332038791898
4213,0.2836,0.19823138708652058
4214,0.2239,0.19822957029385138
4215,0.2537,0.19822775350118216
4216,0.3284,0.19822593670851296
4217,0.194,0.19822411991584374
4218,0.1642,0.19822230312317454
4219,0.4179,0.19822048633050532
4220,0.4179,0.19821866953783612
4221,0.2985,0.1982168527451669
4222,0.3881,0.19821503595249768
4223,0.2985,0.19821321915982848
4224,0.2239,0.19821140236715926
4225,0.194,0.19820958557449006
4226,0.194,0.19820776878182084
4227,0.1642,0.19820595198915164
4228,0.1343,0.19820413519648242
4229,0.1343,0.19820231840381322
4230,0.1642,0.198200501611144
4231,0.1343,0.1981986848184748
4232,0.2537,0.19819686802580558
4233,0.2537,0.19819505123313635
4234,0.2239,0.19819323444046716
4235,0.2239,0.19819141764779794
4236,0.2239,0.19818960085512874
4237,0.194,0.19818778406245952
4238,0.1343,0.19818596726979032
4239,0.1642,0.1981841504771211
4240,0.194,0.1981823336844519
4241,0.194,0.19818051689178268
4242,0.2537,0.19817870009911348
4243,0.1343,0.19817688330644426
4244,0.3582,0.19817506651377503
4245,0.2537,0.19817324972110584
4246,0.194,0.1981714329284366
4247,0.194,0.19816961613576742
4248,0.1045,0.1981677993430982
4249,0.1642,0.198165982550429
4250,0.0,0.19816416575775977
4251,0.0,0.19816234896509058
4252,0.0,0.19816053217242136
4253,0.0,0.19815871537975216
4254,0.0,0.19815689858708294
4255,0.0,0.19815508179441374
4256,0.1343,0.19815326500174452
4257,0.1343,0.1981514482090753
4258,0.1045,0.1981496314164061
4259,0.1642,0.19814781462373687
4260,0.1642,0.19814599783106768
4261,0.1642,0.19814418103839845
4262,0.0,0.19814236424572926
4263,0.0,0.19814054745306003
4264,0.0,0.19813873066039084
4265,0.194,0.19813691386772161
4266,0.2537,0.19813509707505242
4267,0.0,0.1981332802823832
4268,0.194,0.19813146348971397
4269,0.2537,0.19812964669704478
4270,0.194,0.19812782990437555
4271,0.2239,0.19812601311170636
4272,0.194,0.19812419631903713
4273,0.0,0.19812237952636794
4274,0.0896,0.1981205627336987
4275,0.0896,0.19811874594102952
4276,0.0,0.1981169291483603
4277,0.0,0.1981151123556911
4278,0.0,0.19811329556302187
4279,0.0,0.19811147877035265
4280,0.1045,0.19810966197768345
4281,0.1045,0.19810784518501423
4282,0.0,0.19810602839234503
4283,0.0,0.1981042115996758
4284,0.0896,0.19810239480700662
4285,0.0,0.1981005780143374
4286,0.0896,0.1980987612216682
4287,0.1343,0.19809694442899897
4288,0.1045,0.19809512763632978
4289,0.0,0.19809331084366055
4290,0.1642,0.19809149405099136
4291,0.2239,0.19808967725832213
4292,0.2239,0.1980878604656529
4293,0.2836,0.1980860436729837
4294,0.2239,0.1980842268803145
4295,0.2836,0.1980824100876453
4296,0.194,0.19808059329497607
4297,0.1642,0.19807877650230687
4298,0.2836,0.19807695970963765
4299,0.2239,0.19807514291696846
4300,0.1642,0.19807332612429923
4301,0.194,0.19807150933163004
4302,0.0896,0.1980696925389608
4303,0.0896,0.1980678757462916
4304,0.194,0.1980660589536224
4305,0.0896,0.19806424216095317
4306,0.194,0.19806242536828397
4307,0.2239,0.19806060857561475
4308,0.2537,0.19805879178294555
4309,0.1642,0.19805697499027633
4310,0.1045,0.19805515819760713
4311,0.1045,0.1980533414049379
4312,0.2239,0.19805152461226871
4313,0.2537,0.1980497078195995
4314,0.2985,0.19804789102693027
4315,0.2985,0.19804607423426107
4316,0.8507,0.19804425744159185
4317,0.8507,0.19804244064892265
4318,0.194,0.19804062385625343
4319,0.0,0.19803880706358423
4320,0.1642,0.198036990270915
4321,0.1045,0.1980351734782458
4322,0.1642,0.1980333566855766
4323,0.1343,0.1980315398929074
4324,0.0896,0.19802972310023817
4325,0.0,0.19802790630756895
4326,0.0,0.19802608951489975
4327,0.0896,0.19802427272223053
4328,0.1343,0.19802245592956133
4329,0.1642,0.1980206391368921
4330,0.1343,0.1980188223442229
4331,0.1045,0.1980170055515537
4332,0.0896,0.1980151887588845
4333,0.0896,0.19801337196621527
4334,0.0896,0.19801155517354607
4335,0.0,0.19800973838087685
4336,0.0,0.19800792158820762
4337,0.0,0.19800610479553843
4338,0.0896,0.1980042880028692
4339,0.0,0.1980024712102
4340,0.0,0.19800065441753079
4341,0.1343,0.1979988376248616
4342,0.1642,0.19799702083219237
4343,0.1045,0.19799520403952317
4344,0.1045,0.19799338724685395
4345,0.1343,0.19799157045418475
4346,0.1045,0.19798975366151553
4347,0.1642,0.1979879368688463
4348,0.1045,0.1979861200761771
4349,0.0896,0.19798430328350788
4350,0.2239,0.1979824864908387
4351,0.1642,0.19798066969816946
4352,0.0,0.19797885290550027
4353,0.0896,0.19797703611283105
4354,0.0896,0.19797521932016185
4355,0.1343,0.19797340252749263
4356,0.1343,0.19797158573482343
4357,0.1045,0.1979697689421542
4358,0.1045,0.197967952149485
4359,0.1045,0.1979661353568158
4360,0.1045,0.19796431856414656
4361,0.1642,0.19796250177147737
4362,0.0,0.19796068497880814
4363,0.1045,0.19795886818613895
4364,0.1045,0.19795705139346972
4365,0.1642,0.19795523460080053
4366,0.1343,0.1979534178081313
4367,0.1045,0.1979516010154621
4368,0.2537,0.19794978422279288
4369,0.2239,0.1979479674301237
4370,0.1642,0.19794615063745447
4371,0.194,0.19794433384478527
4372,0.1343,0.19794251705211605
4373,0.0896,0.19794070025944682
4374,0.0,0.19793888346677763
4375,0.0896,0.1979370666741084
4376,0.0896,0.1979352498814392
4377,0.0896,0.19793343308876998
4378,0.0,0.1979316162961008
4379,0.1045,0.19792979950343156
4380,0.194,0.19792798271076237
4381,0.0896,0.19792616591809314
4382,0.0,0.19792434912542395
4383,0.0896,0.19792253233275472
4384,0.1045,0.1979207155400855
4385,0.2836,0.1979188987474163
4386,0.2836,0.19791708195474708
4387,0.2537,0.19791526516207789
4388,0.2239,0.19791344836940866
4389,0.194,0.19791163157673947
4390,0.2239,0.19790981478407024
4391,0.2537,0.19790799799140105
4392,0.194,0.19790618119873182
4393,0.194,0.19790436440606263
4394,0.2239,0.1979025476133934
4395,0.1343,0.19790073082072418
4396,0.194,0.19789891402805498
4397,0.194,0.19789709723538576
4398,0.1045,0.19789528044271656
4399,0.1045,0.19789346365004734
4400,0.1045,0.19789164685737815
4401,0.1343,0.19788983006470892
4402,0.1045,0.19788801327203973
4403,0.194,0.1978861964793705
4404,0.1642,0.1978843796867013
4405,0.0,0.19788256289403208
4406,0.1343,0.19788074610136286
4407,0.0,0.19787892930869366
4408,0.0,0.19787711251602444
4409,0.2537,0.19787529572335524
4410,0.2537,0.19787347893068602
4411,0.2239,0.19787166213801682
4412,0.2537,0.1978698453453476
4413,0.2985,0.1978680285526784
4414,0.2836,0.19786621176000918
4415,0.3582,0.19786439496733998
4416,0.1642,0.19786257817467076
4417,0.1642,0.19786076138200154
4418,0.0,0.19785894458933234
4419,0.1045,0.19785712779666312
4420,0.0,0.19785531100399392
4421,0.1642,0.1978534942113247
4422,0.1045,0.1978516774186555
4423,0.2537,0.19784986062598628
4424,0.2537,0.19784804383331708
4425,0.1045,0.19784622704064786
4426,0.194,0.19784441024797866
4427,0.2537,0.19784259345530944
4428,0.2985,0.19784077666264022
4429,0.3582,0.19783895986997102
4430,0.2537,0.1978371430773018
4431,0.2836,0.1978353262846326
4432,0.2836,0.19783350949196338
4433,0.3582,0.19783169269929418
4434,0.3582,0.19782987590662496
4435,0.4478,0.19782805911395576
4436,0.4478,0.19782624232128654
4437,0.0896,0.19782442552861734
4438,0.0896,0.19782260873594812
4439,0.1642,0.1978207919432789
4440,0.2537,0.1978189751506097
4441,0.194,0.19781715835794048
4442,0.0896,0.19781534156527128
4443,0.1343,0.19781352477260206
4444,0.1045,0.19781170797993286
4445,0.1642,0.19780989118726364
4446,0.1343,0.19780807439459444
4447,0.2239,0.19780625760192522
4448,0.1642,0.19780444080925602
4449,0.194,0.1978026240165868
4450,0.194,0.1978008072239176
4451,0.2537,0.19779899043124838
4452,0.2836,0.19779717363857915
4453,0.1642,0.19779535684590996
4454,0.2985,0.19779354005324074
4455,0.2537,0.19779172326057154
4456,0.2239,0.19778990646790232
4457,0.1343,0.19778808967523312
4458,0.0896,0.1977862728825639
4459,0.0,0.1977844560898947
4460,0.0,0.19778263929722548
4461,0.1045,0.19778082250455628
4462,0.1642,0.19777900571188706
4463,0.2239,0.19777718891921786
4464,0.1642,0.19777537212654864
4465,0.1642,0.19777355533387941
4466,0.194,0.19777173854121022
4467,0.1642,0.197769921748541
4468,0.1343,0.1977681049558718
4469,0.0896,0.19776628816320257
4470,0.0896,0.19776447137053338
4471,0.0896,0.19776265457786416
4472,0.0,0.19776083778519496
4473,0.0896,0.19775902099252574
4474,0.0896,0.19775720419985654
4475,0.0,0.19775538740718732
4476,0.0896,0.1977535706145181
4477,0.1343,0.1977517538218489
4478,0.194,0.19774993702917967
4479,0.2836,0.19774812023651048
4480,0.2985,0.19774630344384125
4481,0.3284,0.19774448665117206
4482,0.2836,0.19774266985850283
4483,0.2836,0.19774085306583364
4484,0.2239,0.19773903627316441
4485,0.2836,0.19773721948049522
4486,0.3284,0.197735402687826
4487,0.194,0.19773358589515677
4488,0.2537,0.19773176910248758
4489,0.2239,0.19772995230981835
4490,0.2537,0.19772813551714916
4491,0.194,0.19772631872447993
4492,0.2836,0.19772450193181074
4493,0.2239,0.1977226851391415
4494,0.1642,0.19772086834647232
4495,0.2239,0.1977190515538031
4496,0.1343,0.1977172347611339
4497,0.194,0.19771541796846467
4498,0.2537,0.19771360117579545
4499,0.2836,0.19771178438312625
4500,0.2985,0.19770996759045703
4501,0.3582,0.19770815079778783
4502,0.2985,0.1977063340051186
4503,0.2836,0.19770451721244942
4504,0.2537,0.1977027004197802
4505,0.2836,0.197700883627111
4506,0.4179,0.19769906683444177
4507,0.3881,0.19769725004177258
4508,0.4179,0.19769543324910335
4509,0.3881,0.19769361645643413
4510,0.3284,0.19769179966376493
4511,0.4179,0.1976899828710957
4512,0.4179,0.1976881660784265
4513,0.1343,0.1976863492857573
4514,0.1343,0.1976845324930881
4515,0.1343,0.19768271570041887
4516,0.0896,0.19768089890774967
4517,0.1045,0.19767908211508045
4518,0.0,0.19767726532241126
4519,0.1642,0.19767544852974203
4520,0.0896,0.1976736317370728
4521,0.2239,0.1976718149444036
4522,0.194,0.1976699981517344
4523,0.2239,0.1976681813590652
4524,0.4925,0.19766636456639597
4525,0.1642,0.19766454777372677
4526,0.1642,0.19766273098105755
4527,0.2985,0.19766091418838835
4528,0.2239,0.19765909739571913
4529,0.2985,0.19765728060304993
4530,0.3582,0.1976554638103807
4531,0.2836,0.1976536470177115
4532,0.2836,0.1976518302250423
4533,0.2985,0.19765001343237307
4534,0.2836,0.19764819663970387
4535,0.194,0.19764637984703465
4536,0.1045,0.19764456305436545
4537,0.1343,0.19764274626169623
4538,0.0,0.19764092946902703
4539,0.0,0.1976391126763578
4540,0.0,0.1976372958836886
4541,0.0,0.1976354790910194
4542,0.194,0.1976336622983502
4543,0.2537,0.19763184550568097
4544,0.194,0.19763002871301175
4545,0.1642,0.19762821192034255
4546,0.2537,0.19762639512767333
4547,0.2537,0.19762457833500413
4548,0.194,0.1976227615423349
4549,0.194,0.1976209447496657
4550,0.1642,0.1976191279569965
4551,0.2836,0.1976173111643273
4552,0.1343,0.19761549437165807
4553,0.1343,0.19761367757898887
4554,0.1343,0.19761186078631965
4555,0.0,0.19761004399365045
4556,0.0,0.19760822720098123
4557,0.1343,0.197606410408312
4558,0.1045,0.1976045936156428
4559,0.1642,0.19760277682297359
4560,0.1045,0.1976009600303044
4561,0.194,0.19759914323763517
4562,0.2537,0.19759732644496597
4563,0.2985,0.19759550965229675
4564,0.2537,0.19759369285962755
4565,0.2985,0.19759187606695833
4566,0.2985,0.19759005927428913
4567,0.2537,0.1975882424816199
4568,0.2239,0.19758642568895068
4569,0.2239,0.1975846088962815
4570,0.2537,0.19758279210361226
4571,0.3582,0.19758097531094307
4572,0.2836,0.19757915851827385
4573,0.2537,0.19757734172560465
4574,0.2239,0.19757552493293543
4575,0.2537,0.19757370814026623
4576,0.3284,0.197571891347597
4577,0.2836,0.1975700745549278
4578,0.2985,0.1975682577622586
4579,0.1343,0.19756644096958936
4580,0.1343,0.19756462417692017
4581,0.194,0.19756280738425094
4582,0.2239,0.19756099059158175
4583,0.2239,0.19755917379891252
4584,0.1343,0.19755735700624333
4585,0.0896,0.1975555402135741
4586,0.2537,0.1975537234209049
4587,0.2239,0.19755190662823569
4588,0.194,0.1975500898355665
4589,0.1642,0.19754827304289727
4590,0.194,0.19754645625022804
4591,0.1642,0.19754463945755885
4592,0.1343,0.19754282266488962
4593,0.1045,0.19754100587222043
4594,0.1045,0.1975391890795512
4595,0.2537,0.197537372286882
4596,0.194,0.19753555549421278
4597,0.1642,0.1975337387015436
4598,0.1343,0.19753192190887436
4599,0.194,0.19753010511620517
4600,0.194,0.19752828832353594
4601,0.194,0.19752647153086672
4602,0.1642,0.19752465473819752
4603,0.194,0.1975228379455283
4604,0.2537,0.1975210211528591
4605,0.2239,0.19751920436018988
4606,0.2239,0.19751738756752069
4607,0.2239,0.19751557077485146
4608,0.1045,0.19751375398218227
4609,0.2239,0.19751193718951304
4610,0.1642,0.19751012039684385
4611,0.194,0.19750830360417462
4612,0.1045,0.1975064868115054
4613,0.1343,0.1975046700188362
4614,0.1343,0.19750285322616698
4615,0.0896,0.19750103643349778
4616,0.0896,0.19749921964082856
4617,0.1642,0.19749740284815936
4618,0.1343,0.19749558605549014
4619,0.1642,0.19749376926282095
4620,0.2239,0.19749195247015172
4621,0.194,0.19749013567748253
4622,0.2239,0.1974883188848133
4623,0.2836,0.19748650209214408
4624,0.2985,0.19748468529947488
4625,0.2985,0.19748286850680566
4626,0.3284,0.19748105171413646
4627,0.2836,0.19747923492146724
4628,0.2239,0.19747741812879804
4629,0.2836,0.19747560133612882
4630,0.194,0.19747378454345962
4631,0.2239,0.1974719677507904
4632,0.2239,0.1974701509581212
4633,0.2836,0.19746833416545198
4634,0.2239,0.19746651737278278
4635,0.2239,0.19746470058011356
4636,0.194,0.19746288378744434
4637,0.2239,0.19746106699477514
4638,0.2239,0.19745925020210592
4639,0.1642,0.19745743340943672
4640,0.2239,0.1974556166167675
4641,0.1642,0.1974537998240983
4642,0.1642,0.19745198303142908
4643,0.2239,0.19745016623875988
4644,0.2239,0.19744834944609066
4645,0.2239,0.19744653265342146
4646,0.2836,0.19744471586075224
4647,0.2836,0.19744289906808304
4648,0.2985,0.19744108227541382
4649,0.3582,0.1974392654827446
4650,0.2985,0.1974374486900754
4651,0.2985,0.19743563189740618
4652,0.3881,0.19743381510473698
4653,0.2985,0.19743199831206776
4654,0.2836,0.19743018151939856
4655,0.2537,0.19742836472672934
4656,0.2239,0.19742654793406014
4657,0.2239,0.19742473114139092
4658,0.1343,0.19742291434872172
4659,0.1343,0.1974210975560525
4660,0.2239,0.19741928076338328
4661,0.2239,0.19741746397071408
4662,0.194,0.19741564717804486
4663,0.1642,0.19741383038537566
4664,0.1045,0.19741201359270644
4665,0.1045,0.19741019680003724
4666,0.2239,0.19740838000736802
4667,0.194,0.19740656321469882
4668,0.2239,0.1974047464220296
4669,0.194,0.1974029296293604
4670,0.0896,0.19740111283669118
4671,0.194,0.19739929604402195
4672,0.2537,0.19739747925135276
4673,0.3284,0.19739566245868354
4674,0.3284,0.19739384566601434
4675,0.2836,0.19739202887334512
4676,0.3284,0.19739021208067592
4677,0.3582,0.1973883952880067
4678,0.2239,0.1973865784953375
4679,0.2239,0.19738476170266828
4680,0.194,0.19738294490999908
4681,0.2239,0.19738112811732986
4682,0.1642,0.19737931132466063
4683,0.1045,0.19737749453199144
4684,0.1343,0.19737567773932221
4685,0.1642,0.19737386094665302
4686,0.1642,0.1973720441539838
4687,0.1343,0.1973702273613146
4688,0.1045,0.19736841056864537
4689,0.1045,0.19736659377597618
4690,0.1642,0.19736477698330696
4691,0.1642,0.19736296019063776
4692,0.1343,0.19736114339796854
4693,0.1642,0.1973593266052993
4694,0.0,0.19735750981263012
4695,0.0896,0.1973556930199609
4696,0.1045,0.1973538762272917
4697,0.194,0.19735205943462247
4698,0.194,0.19735024264195328
4699,0.2985,0.19734842584928405
4700,0.0,0.19734660905661486
4701,0.1343,0.19734479226394563
4702,0.194,0.19734297547127644
4703,0.0896,0.19734115867860721
4704,0.1343,0.197339341885938
4705,0.0,0.1973375250932688
4706,0.1642,0.19733570830059957
4707,0.1045,0.19733389150793038
4708,0.0,0.19733207471526115
4709,0.0,0.19733025792259196
4710,0.1045,0.19732844112992273
4711,0.0,0.19732662433725354
4712,0.1045,0.1973248075445843
4713,0.1045,0.19732299075191512
4714,0.1045,0.1973211739592459
4715,0.0,0.19731935716657667
4716,0.0896,0.19731754037390747
4717,0.0,0.19731572358123825
4718,0.0896,0.19731390678856905
4719,0.0,0.19731208999589983
4720,0.194,0.19731027320323064
4721,0.2239,0.1973084564105614
4722,0.1642,0.19730663961789222
4723,0.0,0.197304822825223
4724,0.194,0.1973030060325538
4725,0.2239,0.19730118923988457
4726,0.1642,0.19729937244721538
4727,0.2239,0.19729755565454615
4728,0.1642,0.19729573886187693
4729,0.2239,0.19729392206920773
4730,0.2537,0.1972921052765385
4731,0.194,0.1972902884838693
4732,0.2239,0.1972884716912001
4733,0.2239,0.1972866548985309
4734,0.1343,0.19728483810586167
4735,0.1045,0.19728302131319247
4736,0.1045,0.19728120452052325
4737,0.1045,0.19727938772785406
4738,0.1343,0.19727757093518483
4739,0.1642,0.19727575414251564
4740,0.2537,0.1972739373498464
4741,0.2239,0.1972721205571772
4742,0.2985,0.197270303764508
4743,0.3284,0.19726848697183877
4744,0.2985,0.19726667017916957
4745,0.3582,0.19726485338650035
4746,0.2537,0.19726303659383115
4747,0.2836,0.19726121980116193
4748,0.2985,0.19725940300849273
4749,0.2836,0.1972575862158235
4750,0.2836,0.19725576942315431
4751,0.2239,0.1972539526304851
4752,0.2239,0.19725213583781587
4753,0.1642,0.19725031904514667
4754,0.1642,0.19724850225247745
4755,0.1343,0.19724668545980825
4756,0.0,0.19724486866713903
4757,0.1343,0.19724305187446983
4758,0.1045,0.1972412350818006
4759,0.1045,0.1972394182891314
4760,0.1045,0.1972376014964622
4761,0.0896,0.197235784703793
4762,0.1045,0.19723396791112377
4763,0.1642,0.19723215111845455
4764,0.0896,0.19723033432578535
4765,0.0896,0.19722851753311613
4766,0.1045,0.19722670074044693
4767,0.1642,0.1972248839477777
4768,0.1642,0.1972230671551085
4769,0.2985,0.1972212503624393
4770,0.2985,0.1972194335697701
4771,0.2985,0.19721761677710087
4772,0.1045,0.19721579998443167
4773,0.1642,0.19721398319176245
4774,0.1045,0.19721216639909322
4775,0.0,0.19721034960642403
4776,0.0896,0.1972085328137548
4777,0.0896,0.1972067160210856
4778,0.194,0.19720489922841639
4779,0.0,0.1972030824357472
4780,0.1045,0.19720126564307797
4781,0.0,0.19719944885040877
4782,0.0896,0.19719763205773955
4783,0.1045,0.19719581526507035
4784,0.1343,0.19719399847240113
4785,0.1343,0.1971921816797319
4786,0.1045,0.1971903648870627
4787,0.2537,0.19718854809439348
4788,0.1642,0.1971867313017243
4789,0.2239,0.19718491450905506
4790,0.194,0.19718309771638587
4791,0.1045,0.19718128092371665
4792,0.1642,0.19717946413104745
4793,0.0,0.19717764733837823
4794,0.0,0.19717583054570903
4795,0.1343,0.1971740137530398
4796,0.1343,0.19717219696037058
4797,0.2239,0.1971703801677014
4798,0.1343,0.19716856337503216
4799,0.2239,0.19716674658236297
4800,0.2239,0.19716492978969374
4801,0.194,0.19716311299702455
4802,0.1045,0.19716129620435532
4803,0.1045,0.19715947941168613
4804,0.1045,0.1971576626190169
4805,0.0896,0.1971558458263477
4806,0.0896,0.19715402903367849
4807,0.1045,0.19715221224100926
4808,0.0896,0.19715039544834007
4809,0.0896,0.19714857865567084
4810,0.1343,0.19714676186300165
4811,0.2836,0.19714494507033242
4812,0.3881,0.19714312827766323
4813,0.3284,0.197141311484994
4814,0.2537,0.1971394946923248
4815,0.1642,0.19713767789965558
4816,0.2239,0.1971358611069864
4817,0.2836,0.19713404431431716
4818,0.2537,0.19713222752164797
4819,0.2537,0.19713041072897874
4820,0.1045,0.19712859393630952
4821,0.1642,0.19712677714364032
4822,0.1642,0.1971249603509711
4823,0.1642,0.1971231435583019
4824,0.1343,0.19712132676563268
4825,0.0,0.19711950997296349
4826,0.0896,0.19711769318029426
4827,0.0,0.19711587638762507
4828,0.0896,0.19711405959495584
4829,0.0896,0.19711224280228665
4830,0.0,0.19711042600961742
4831,0.0896,0.19710860921694823
4832,0.0896,0.197106792424279
4833,0.0896,0.19710497563160978
4834,0.0,0.19710315883894058
4835,0.0,0.19710134204627136
4836,0.0,0.19709952525360216
4837,0.0,0.19709770846093294
4838,0.194,0.19709589166826375
4839,0.194,0.19709407487559452
4840,0.1343,0.19709225808292533
4841,0.194,0.1970904412902561
4842,0.3881,0.1970886244975869
4843,0.2239,0.19708680770491768
4844,0.0,0.19708499091224846
4845,0.0896,0.19708317411957926
4846,0.0896,0.19708135732691004
4847,0.1343,0.19707954053424084
4848,0.0,0.19707772374157162
4849,0.0,0.19707590694890242
4850,0.0896,0.1970740901562332
4851,0.1045,0.197072273363564
4852,0.1045,0.19707045657089478
4853,0.1045,0.19706863977822558
4854,0.1343,0.19706682298555636
4855,0.1642,0.19706500619288714
4856,0.0896,0.19706318940021794
4857,0.2239,0.19706137260754872
4858,0.2836,0.19705955581487952
4859,0.194,0.1970577390222103
4860,0.2239,0.1970559222295411
4861,0.2239,0.19705410543687188
4862,0.0,0.19705228864420268
4863,0.0,0.19705047185153346
4864,0.2985,0.19704865505886426
4865,0.2836,0.19704683826619504
4866,0.3284,0.19704502147352582
4867,0.2836,0.19704320468085662
4868,0.3582,0.1970413878881874
4869,0.3881,0.1970395710955182
4870,0.2985,0.19703775430284898
4871,0.2537,0.19703593751017978
4872,0.2239,0.19703412071751056
4873,0.1343,0.19703230392484136
4874,0.1045,0.19703048713217214
4875,0.1642,0.19702867033950294
4876,0.194,0.19702685354683372
4877,0.2985,0.1970250367541645
4878,0.1642,0.1970232199614953
4879,0.194,0.19702140316882608
4880,0.2836,0.19701958637615688
4881,0.2239,0.19701776958348766
4882,0.2537,0.19701595279081846
4883,0.2537,0.19701413599814924
4884,0.2537,0.19701231920548004
4885,0.0,0.19701050241281082
4886,0.0,0.19700868562014162
4887,0.2836,0.1970068688274724
4888,0.3582,0.19700505203480317
4889,0.2239,0.19700323524213398
4890,0.2537,0.19700141844946475
4891,0.1642,0.19699960165679556
4892,0.2239,0.19699778486412634
4893,0.1045,0.19699596807145714
4894,0.0896,0.19699415127878792
4895,0.2239,0.19699233448611872
4896,0.1045,0.1969905176934495
4897,0.0,0.1969887009007803
4898,0.0896,0.19698688410811108
4899,0.1343,0.19698506731544185
4900,0.0,0.19698325052277266
4901,0.1045,0.19698143373010343
4902,0.0,0.19697961693743424
4903,0.1045,0.19697780014476501
4904,0.1045,0.19697598335209582
4905,0.0896,0.1969741665594266
4906,0.1642,0.1969723497667574
4907,0.1642,0.19697053297408817
4908,0.194,0.19696871618141898
4909,0.2836,0.19696689938874976
4910,0.2836,0.19696508259608056
4911,0.2537,0.19696326580341134
4912,0.2537,0.1969614490107421
4913,0.2537,0.19695963221807292
4914,0.194,0.1969578154254037
4915,0.1642,0.1969559986327345
4916,0.194,0.19695418184006527
4917,0.2239,0.19695236504739608
4918,0.194,0.19695054825472685
4919,0.194,0.19694873146205766
4920,0.2836,0.19694691466938843
4921,0.2537,0.19694509787671924
4922,0.194,0.19694328108405001
4923,0.1642,0.19694146429138082
4924,0.1343,0.1969396474987116
4925,0.0,0.19693783070604237
4926,0.0,0.19693601391337318
4927,0.1343,0.19693419712070395
4928,0.0,0.19693238032803476
4929,0.0,0.19693056353536553
4930,0.0896,0.19692874674269634
4931,0.0,0.1969269299500271
4932,0.2537,0.19692511315735792
4933,0.2836,0.1969232963646887
4934,0.2985,0.1969214795720195
4935,0.2836,0.19691966277935027
4936,0.0,0.19691784598668105
4937,0.2239,0.19691602919401185
4938,0.2537,0.19691421240134263
4939,0.3881,0.19691239560867344
4940,0.2985,0.1969105788160042
4941,0.3284,0.19690876202333502
4942,0.2239,0.1969069452306658
4943,0.3284,0.1969051284379966
4944,0.1642,0.19690331164532737
4945,0.2239,0.19690149485265818
4946,0.1045,0.19689967805998895
4947,0.194,0.19689786126731973
4948,0.0896,0.19689604447465053
4949,0.1045,0.1968942276819813
4950,0.1642,0.1968924108893121
4951,0.1642,0.1968905940966429
4952,0.2836,0.1968887773039737
4953,0.2985,0.19688696051130447
4954,0.194,0.19688514371863527
4955,0.2239,0.19688332692596605
4956,0.2985,0.19688151013329686
4957,0.2985,0.19687969334062763
4958,0.194,0.1968778765479584
4959,0.1642,0.1968760597552892
4960,0.0,0.19687424296262
4961,0.0,0.1968724261699508
4962,0.1343,0.19687060937728157
4963,0.2239,0.19686879258461237
4964,0.1045,0.19686697579194315
4965,0.194,0.19686515899927395
4966,0.2239,0.19686334220660473
4967,0.1343,0.19686152541393553
4968,0.1642,0.1968597086212663
4969,0.1045,0.1968578918285971
4970,0.0896,0.1968560750359279
4971,0.0896,0.19685425824325867
4972,0.0896,0.19685244145058947
4973,0.0896,0.19685062465792025
4974,0.0,0.19684880786525105
4975,0.0,0.19684699107258183
4976,0.0,0.19684517427991263
4977,0.0,0.1968433574872434
4978,0.1343,0.1968415406945742
4979,0.2239,0.196839723901905
4980,0.0,0.19683790710923577
4981,0.1642,0.19683609031656657
4982,0.1642,0.19683427352389735
4983,0.194,0.19683245673122815
4984,0.1343,0.19683063993855893
4985,0.1642,0.19682882314588973
4986,0.2985,0.1968270063532205
4987,0.2836,0.1968251895605513
