windspeed,hr,Predicted Y
0.1343,13,11.113920771318705
0.1343,14,11.113920771318705
0.2985,15,12.387646725421098
0.2537,16,12.040125880452845
0.2537,17,12.040125880452845
0.1343,18,11.113920771318705
0.1343,19,11.113920771318705
0.2836,20,12.272065015822282
0.1642,21,11.345859906688142
0.2537,22,12.040125880452845
0.1642,23,11.345859906688142
0.1642,0,11.345859906688142
0.1642,1,11.345859906688142
0.194,2,11.577023325885776
0.2537,3,12.040125880452845
0.2537,4,12.040125880452845
0.2239,5,11.808962461255211
0.2239,6,11.808962461255211
0.0,7,10.07213395258575
0.2537,8,12.040125880452845
0.3582,9,12.850749279988168
0.2836,10,12.272065015822282
0.3582,11,12.850749279988168
0.3582,12,12.850749279988168
0.3582,13,12.850749279988168
0.3582,14,12.850749279988168
0.4179,15,13.313851834555237
0.4179,16,13.313851834555237
0.3284,17,12.619585860790535
0.3284,18,12.619585860790535
0.3284,19,12.619585860790535
0.194,20,11.577023325885776
0.1343,21,11.113920771318705
0.1642,22,11.345859906688142
0.0896,23,10.767175642522256
0.0,0,10.07213395258575
0.1343,1,11.113920771318705
0.1343,2,11.113920771318705
0.1642,3,11.345859906688142
0.1642,4,11.345859906688142
0.1642,5,11.345859906688142
0.1045,6,10.882757352121073
0.1045,7,10.882757352121073
0.1045,8,10.882757352121073
0.1045,9,10.882757352121073
0.1642,10,11.345859906688142
0.1642,11,11.345859906688142
0.1343,12,11.113920771318705
0.1343,13,11.113920771318705
0.3284,14,12.619585860790535
0.3881,15,13.082688415357605
0.3284,16,12.619585860790535
0.3582,17,12.850749279988168
0.194,18,11.577023325885776
0.3582,19,12.850749279988168
0.2836,20,12.272065015822282
0.2537,21,12.040125880452845
0.2985,22,12.387646725421098
0.1642,23,11.345859906688142
0.194,0,11.577023325885776
0.1045,1,10.882757352121073
0.1343,2,11.113920771318705
0.0,3,10.07213395258575
0.0896,4,10.767175642522256
0.2239,5,11.808962461255211
0.194,6,11.577023325885776
0.2239,7,11.808962461255211
0.1642,8,11.345859906688142
0.4925,9,13.892536098721123
0.4179,10,13.313851834555237
0.2537,11,12.040125880452845
0.2836,12,12.272065015822282
0.2985,13,12.387646725421098
0.1343,14,11.113920771318705
0.0,15,10.07213395258575
0.194,16,11.577023325885776
0.1343,17,11.113920771318705
0.0,18,10.07213395258575
0.194,19,11.577023325885776
0.2239,20,11.808962461255211
0.2239,21,11.808962461255211
0.1045,22,10.882757352121073
0.0896,23,10.767175642522256
0.2239,0,11.808962461255211
0.3582,1,12.850749279988168
0.2537,2,12.040125880452845
0.2836,3,12.272065015822282
0.2985,4,12.387646725421098
0.2537,5,12.040125880452845
0.2836,6,12.272065015822282
0.2537,7,12.040125880452845
0.2985,8,12.387646725421098
0.3881,9,13.082688415357605
0.3582,10,12.850749279988168
0.3881,11,13.082688415357605
0.4627,12,13.66137267952349
0.3284,13,12.619585860790535
0.4925,14,13.892536098721123
0.5522,15,14.355638653288192
0.5224,16,14.12447523409056
0.6119,17,14.818741207855261
0.4925,18,13.892536098721123
0.4627,19,13.66137267952349
0.5522,20,14.355638653288192
0.4478,21,13.545790969924674
0.4627,22,13.66137267952349
0.2239,23,11.808962461255211
0.1045,0,10.882757352121073
0.4179,1,13.313851834555237
0.3284,2,12.619585860790535
0.3284,3,12.619585860790535
0.4925,4,13.892536098721123
0.2985,5,12.387646725421098
0.3284,6,12.619585860790535
0.3284,7,12.619585860790535
0.5821,8,14.58757778865763
0.4925,9,13.892536098721123
0.3881,10,13.082688415357605
0.4478,11,13.545790969924674
0.3881,12,13.082688415357605
0.4179,13,13.313851834555237
0.4925,14,13.892536098721123
0.4627,15,13.66137267952349
0.4179,16,13.313851834555237
0.4179,17,13.313851834555237
0.4925,18,13.892536098721123
0.2985,19,12.387646725421098
0.2836,20,12.272065015822282
0.5224,21,14.12447523409056
0.2985,22,12.387646725421098
0.2836,23,12.272065015822282
0.1045,0,10.882757352121073
0.1343,1,11.113920771318705
0.1343,2,11.113920771318705
0.1343,3,11.113920771318705
0.1343,4,11.113920771318705
0.1045,5,10.882757352121073
0.1045,6,10.882757352121073
0.1045,7,10.882757352121073
0.2239,8,11.808962461255211
0.2537,9,12.040125880452845
0.3881,10,13.082688415357605
0.3881,11,13.082688415357605
0.2537,12,12.040125880452845
0.4925,13,13.892536098721123
0.4179,14,13.313851834555237
0.3284,15,12.619585860790535
0.4179,16,13.313851834555237
0.4478,17,13.545790969924674
0.3582,18,12.850749279988168
0.2985,19,12.387646725421098
0.2239,20,11.808962461255211
0.2836,21,12.272065015822282
0.2836,22,12.272065015822282
0.2985,23,12.387646725421098
0.2836,0,12.272065015822282
0.1343,1,11.113920771318705
0.0,2,10.07213395258575
0.194,3,11.577023325885776
0.194,4,11.577023325885776
0.2239,5,11.808962461255211
0.2537,6,12.040125880452845
0.1642,7,11.345859906688142
0.194,8,11.577023325885776
0.1343,9,11.113920771318705
0.1045,10,10.882757352121073
0.0,11,10.07213395258575
0.0,12,10.07213395258575
0.0896,13,10.767175642522256
0.0896,14,10.767175642522256
0.1045,15,10.882757352121073
0.0,16,10.07213395258575
0.2836,17,12.272065015822282
0.2537,18,12.040125880452845
0.2985,19,12.387646725421098
0.1642,20,11.345859906688142
0.2836,21,12.272065015822282
0.194,22,11.577023325885776
0.2537,23,12.040125880452845
0.2239,0,11.808962461255211
0.1343,1,11.113920771318705
0.1642,2,11.345859906688142
0.1642,3,11.345859906688142
0.1343,4,11.113920771318705
0.194,5,11.577023325885776
0.0,6,10.07213395258575
0.1642,7,11.345859906688142
0.1642,8,11.345859906688142
0.194,9,11.577023325885776
0.2836,10,12.272065015822282
0.3881,11,13.082688415357605
0.2239,12,11.808962461255211
0.2836,13,12.272065015822282
0.2239,14,11.808962461255211
0.2239,15,11.808962461255211
0.2537,16,12.040125880452845
0.2537,17,12.040125880452845
0.2537,18,12.040125880452845
0.4179,19,13.313851834555237
0.3284,20,12.619585860790535
0.2537,21,12.040125880452845
0.2985,22,12.387646725421098
0.2239,23,11.808962461255211
0.2239,0,11.808962461255211
0.1343,1,11.113920771318705
0.2239,2,11.808962461255211
0.2537,3,12.040125880452845
0.2537,4,12.040125880452845
0.2239,5,11.808962461255211
0.194,6,11.577023325885776
0.1642,7,11.345859906688142
0.1642,8,11.345859906688142
0.1045,9,10.882757352121073
0.1343,10,11.113920771318705
0.0,11,10.07213395258575
0.1343,12,11.113920771318705
0.0,13,10.07213395258575
0.1343,14,11.113920771318705
0.0,15,10.07213395258575
0.0,16,10.07213395258575
0.0896,17,10.767175642522256
0.1045,18,10.882757352121073
0.1343,19,11.113920771318705
0.1642,20,11.345859906688142
0.1343,21,11.113920771318705
0.1343,22,11.113920771318705
0.0896,23,10.767175642522256
0.0896,0,10.767175642522256
0.1343,1,11.113920771318705
0.0896,2,10.767175642522256
0.1343,3,11.113920771318705
0.1045,4,10.882757352121073
0.0896,5,10.767175642522256
0.0896,6,10.767175642522256
0.0896,7,10.767175642522256
0.0896,8,10.767175642522256
0.1343,9,11.113920771318705
0.0,10,10.07213395258575
0.1343,11,11.113920771318705
0.1343,12,11.113920771318705
0.1045,13,10.882757352121073
0.194,14,11.577023325885776
0.2239,15,11.808962461255211
0.1642,16,11.345859906688142
0.194,17,11.577023325885776
0.194,18,11.577023325885776
0.194,19,11.577023325885776
0.1343,20,11.113920771318705
0.194,21,11.577023325885776
0.2537,22,12.040125880452845
0.3582,23,12.850749279988168
0.3284,0,12.619585860790535
0.2836,1,12.272065015822282
0.2836,2,12.272065015822282
0.194,4,11.577023325885776
0.194,5,11.577023325885776
0.2239,6,11.808962461255211
0.2239,7,11.808962461255211
0.2836,8,12.272065015822282
0.2836,9,12.272065015822282
0.2985,10,12.387646725421098
0.2985,11,12.387646725421098
0.3284,12,12.619585860790535
0.4179,13,13.313851834555237
0.3582,14,12.850749279988168
0.5224,15,14.12447523409056
0.5224,16,14.12447523409056
0.5224,17,14.12447523409056
0.3881,18,13.082688415357605
0.4478,19,13.545790969924674
0.5224,20,14.12447523409056
0.2537,21,12.040125880452845
0.2836,22,12.272065015822282
0.0,23,10.07213395258575
0.1045,0,10.882757352121073
0.0896,1,10.767175642522256
0.1343,2,11.113920771318705
0.1343,3,11.113920771318705
0.1343,4,11.113920771318705
0.1343,5,11.113920771318705
0.2836,6,12.272065015822282
0.2239,7,11.808962461255211
0.3881,8,13.082688415357605
0.4925,9,13.892536098721123
0.4179,10,13.313851834555237
0.3582,11,12.850749279988168
0.4627,12,13.66137267952349
0.2836,13,12.272065015822282
0.2836,14,12.272065015822282
0.5224,15,14.12447523409056
0.3881,16,13.082688415357605
0.2239,17,11.808962461255211
0.2239,18,11.808962461255211
0.2836,19,12.272065015822282
0.2836,20,12.272065015822282
0.194,21,11.577023325885776
0.2985,22,12.387646725421098
0.2537,23,12.040125880452845
0.2985,0,12.387646725421098
0.2985,1,12.387646725421098
0.2985,2,12.387646725421098
0.3284,3,12.619585860790535
0.3284,4,12.619585860790535
0.2537,5,12.040125880452845
0.2239,6,11.808962461255211
0.2239,7,11.808962461255211
0.194,8,11.577023325885776
0.2239,9,11.808962461255211
0.194,10,11.577023325885776
0.194,11,11.577023325885776
0.2537,12,12.040125880452845
0.194,13,11.577023325885776
0.2537,14,12.040125880452845
0.2836,15,12.272065015822282
0.2836,16,12.272065015822282
0.2985,17,12.387646725421098
0.3881,18,13.082688415357605
0.2537,19,12.040125880452845
0.2537,20,12.040125880452845
0.1642,21,11.345859906688142
0.194,22,11.577023325885776
0.1343,23,11.113920771318705
0.1343,0,11.113920771318705
0.2239,1,11.808962461255211
0.1343,2,11.113920771318705
0.1343,3,11.113920771318705
0.0,4,10.07213395258575
0.0896,5,10.767175642522256
0.1045,6,10.882757352121073
0.0,7,10.07213395258575
0.1642,8,11.345859906688142
0.1343,9,11.113920771318705
0.194,10,11.577023325885776
0.1642,11,11.345859906688142
0.1343,12,11.113920771318705
0.2239,13,11.808962461255211
0.0896,14,10.767175642522256
0.0896,15,10.767175642522256
0.1045,16,10.882757352121073
0.0,17,10.07213395258575
0.0,18,10.07213395258575
0.0,19,10.07213395258575
0.194,20,11.577023325885776
0.1343,21,11.113920771318705
0.1045,22,10.882757352121073
0.1045,23,10.882757352121073
0.0,0,10.07213395258575
0.0,1,10.07213395258575
0.0,2,10.07213395258575
0.0,3,10.07213395258575
0.0896,4,10.767175642522256
0.1045,5,10.882757352121073
0.0896,6,10.767175642522256
0.1642,7,11.345859906688142
0.2985,8,12.387646725421098
0.194,9,11.577023325885776
0.194,10,11.577023325885776
0.194,11,11.577023325885776
0.2836,12,12.272065015822282
0.2537,13,12.040125880452845
0.2537,14,12.040125880452845
0.4478,15,13.545790969924674
0.4925,16,13.892536098721123
0.3881,17,13.082688415357605
0.3881,18,13.082688415357605
0.3881,19,13.082688415357605
0.3284,20,12.619585860790535
0.2985,21,12.387646725421098
0.3881,22,13.082688415357605
0.194,23,11.577023325885776
0.2239,0,11.808962461255211
0.2836,1,12.272065015822282
0.1343,2,11.113920771318705
0.1642,3,11.345859906688142
0.2239,4,11.808962461255211
0.2836,5,12.272065015822282
0.3284,6,12.619585860790535
0.4179,7,13.313851834555237
0.3582,8,12.850749279988168
0.2985,9,12.387646725421098
0.3881,10,13.082688415357605
0.4478,11,13.545790969924674
0.5821,12,14.58757778865763
0.5224,13,14.12447523409056
0.5821,14,14.58757778865763
0.5821,15,14.58757778865763
0.4627,16,13.66137267952349
0.5821,17,14.58757778865763
0.3881,18,13.082688415357605
0.4179,19,13.313851834555237
0.2239,20,11.808962461255211
0.0,21,10.07213395258575
0.0,22,10.07213395258575
0.2836,23,12.272065015822282
0.2836,0,12.272065015822282
0.2239,1,11.808962461255211
0.194,2,11.577023325885776
0.1343,3,11.113920771318705
0.1045,4,10.882757352121073
0.1642,5,11.345859906688142
0.4478,6,13.545790969924674
0.3582,7,12.850749279988168
0.3881,8,13.082688415357605
0.2836,9,12.272065015822282
0.4478,10,13.545790969924674
0.4179,11,13.313851834555237
0.3881,12,13.082688415357605
0.3881,13,13.082688415357605
0.3881,14,13.082688415357605
0.5224,15,14.12447523409056
0.3582,16,12.850749279988168
0.4478,17,13.545790969924674
0.3881,18,13.082688415357605
0.2985,19,12.387646725421098
0.194,20,11.577023325885776
0.194,21,11.577023325885776
0.1045,22,10.882757352121073
0.1642,23,11.345859906688142
0.0896,0,10.767175642522256
0.1343,1,11.113920771318705
0.1045,2,10.882757352121073
0.1045,3,10.882757352121073
0.1642,4,11.345859906688142
0.0896,5,10.767175642522256
0.0,6,10.07213395258575
0.0,7,10.07213395258575
0.0,8,10.07213395258575
0.1045,9,10.882757352121073
0.1045,10,10.882757352121073
0.0896,11,10.767175642522256
0.0896,12,10.767175642522256
0.1642,13,11.345859906688142
0.194,14,11.577023325885776
0.194,15,11.577023325885776
0.2836,16,12.272065015822282
0.2836,17,12.272065015822282
0.3582,18,12.850749279988168
0.2537,19,12.040125880452845
0.2985,20,12.387646725421098
0.2836,21,12.272065015822282
0.2836,22,12.272065015822282
0.2537,23,12.040125880452845
0.2239,0,11.808962461255211
0.2239,1,11.808962461255211
0.2836,2,12.272065015822282
0.2239,3,11.808962461255211
0.0896,4,10.767175642522256
0.194,5,11.577023325885776
0.0,6,10.07213395258575
0.0,7,10.07213395258575
0.1343,8,11.113920771318705
0.0896,9,10.767175642522256
0.2239,10,11.808962461255211
0.1642,11,11.345859906688142
0.0896,12,10.767175642522256
0.2239,13,11.808962461255211
0.194,14,11.577023325885776
0.1642,15,11.345859906688142
0.2985,16,12.387646725421098
0.1045,17,10.882757352121073
0.1343,18,11.113920771318705
0.194,19,11.577023325885776
0.2239,20,11.808962461255211
0.1343,21,11.113920771318705
0.0896,22,10.767175642522256
0.0896,23,10.767175642522256
0.1343,0,11.113920771318705
0.1642,1,11.345859906688142
0.1642,2,11.345859906688142
0.0,3,10.07213395258575
0.1045,4,10.882757352121073
0.194,5,11.577023325885776
0.1642,6,11.345859906688142
0.0,7,10.07213395258575
0.4627,8,13.66137267952349
0.2836,9,12.272065015822282
0.0896,10,10.767175642522256
0.0896,11,10.767175642522256
0.3881,12,13.082688415357605
0.3881,13,13.082688415357605
0.4627,14,13.66137267952349
0.3582,15,12.850749279988168
0.3582,16,12.850749279988168
0.4179,17,13.313851834555237
0.3582,18,12.850749279988168
0.2537,19,12.040125880452845
0.1045,20,10.882757352121073
0.2836,21,12.272065015822282
0.2537,22,12.040125880452845
0.3284,23,12.619585860790535
0.3582,0,12.850749279988168
0.2239,1,11.808962461255211
0.3881,2,13.082688415357605
0.4627,3,13.66137267952349
0.4478,4,13.545790969924674
0.5522,5,14.355638653288192
0.5821,6,14.58757778865763
0.4627,7,13.66137267952349
0.4925,8,13.892536098721123
0.2836,9,12.272065015822282
0.3582,10,12.850749279988168
0.2836,11,12.272065015822282
0.1642,12,11.345859906688142
0.3284,13,12.619585860790535
0.3881,14,13.082688415357605
0.4179,15,13.313851834555237
0.3582,16,12.850749279988168
0.1642,17,11.345859906688142
0.2836,18,12.272065015822282
0.2836,19,12.272065015822282
0.1343,20,11.113920771318705
0.194,21,11.577023325885776
0.0896,22,10.767175642522256
0.1045,23,10.882757352121073
0.194,0,11.577023325885776
0.2537,1,12.040125880452845
0.2985,2,12.387646725421098
0.2985,3,12.387646725421098
0.2836,4,12.272065015822282
0.2239,5,11.808962461255211
0.2836,6,12.272065015822282
0.2836,7,12.272065015822282
0.2537,8,12.040125880452845
0.2985,9,12.387646725421098
0.194,10,11.577023325885776
0.194,11,11.577023325885776
0.1343,12,11.113920771318705
0.194,13,11.577023325885776
0.2537,14,12.040125880452845
0.194,15,11.577023325885776
0.1343,16,11.113920771318705
0.2239,17,11.808962461255211
0.2239,18,11.808962461255211
0.2239,19,11.808962461255211
0.2239,20,11.808962461255211
0.1642,21,11.345859906688142
0.1343,22,11.113920771318705
0.1045,23,10.882757352121073
0.194,0,11.577023325885776
0.194,1,11.577023325885776
0.1343,2,11.113920771318705
0.0896,3,10.767175642522256
0.0,4,10.07213395258575
0.0,5,10.07213395258575
0.1642,6,11.345859906688142
0.1642,7,11.345859906688142
0.2537,8,12.040125880452845
0.2985,9,12.387646725421098
0.2239,10,11.808962461255211
0.2239,11,11.808962461255211
0.4179,12,13.313851834555237
0.3881,13,13.082688415357605
0.3582,14,12.850749279988168
0.3881,15,13.082688415357605
0.2836,16,12.272065015822282
0.3284,17,12.619585860790535
0.194,18,11.577023325885776
0.2836,19,12.272065015822282
0.2537,20,12.040125880452845
0.2836,21,12.272065015822282
0.2537,22,12.040125880452845
0.1642,23,11.345859906688142
0.2239,0,11.808962461255211
0.194,1,11.577023325885776
0.194,2,11.577023325885776
0.0896,3,10.767175642522256
0.0896,4,10.767175642522256
0.0896,5,10.767175642522256
0.0,6,10.07213395258575
0.0,7,10.07213395258575
0.2239,8,11.808962461255211
0.2537,9,12.040125880452845
0.1642,10,11.345859906688142
0.1343,11,11.113920771318705
0.2537,12,12.040125880452845
0.2836,13,12.272065015822282
0.3284,14,12.619585860790535
0.2537,15,12.040125880452845
0.3881,16,13.082688415357605
0.2985,17,12.387646725421098
0.1642,18,11.345859906688142
0.2836,19,12.272065015822282
0.2836,20,12.272065015822282
0.1642,21,11.345859906688142
0.1642,22,11.345859906688142
0.0896,23,10.767175642522256
0.0,0,10.07213395258575
0.0896,1,10.767175642522256
0.0896,2,10.767175642522256
0.1045,3,10.882757352121073
0.0,4,10.07213395258575
0.0,5,10.07213395258575
0.0,6,10.07213395258575
0.0896,7,10.767175642522256
0.1045,8,10.882757352121073
0.1343,9,11.113920771318705
0.2239,10,11.808962461255211
0.2239,11,11.808962461255211
0.2537,12,12.040125880452845
0.2239,13,11.808962461255211
0.2239,14,11.808962461255211
0.2239,15,11.808962461255211
0.3582,16,12.850749279988168
0.2985,17,12.387646725421098
0.3582,18,12.850749279988168
0.3284,19,12.619585860790535
0.2836,20,12.272065015822282
0.2537,21,12.040125880452845
0.2985,22,12.387646725421098
0.2836,23,12.272065015822282
0.2836,0,12.272065015822282
0.2836,1,12.272065015822282
0.3284,2,12.619585860790535
0.2836,3,12.272065015822282
0.2537,4,12.040125880452845
0.2537,5,12.040125880452845
0.2239,6,11.808962461255211
0.2985,7,12.387646725421098
0.2985,8,12.387646725421098
0.3582,9,12.850749279988168
0.3582,10,12.850749279988168
0.3881,11,13.082688415357605
0.4179,12,13.313851834555237
0.4478,13,13.545790969924674
0.3284,14,12.619585860790535
0.3582,15,12.850749279988168
0.3881,16,13.082688415357605
0.3582,17,12.850749279988168
0.4478,18,13.545790969924674
0.4179,19,13.313851834555237
0.3582,20,12.850749279988168
0.2836,21,12.272065015822282
0.194,22,11.577023325885776
0.2239,23,11.808962461255211
0.2239,0,11.808962461255211
0.2537,1,12.040125880452845
0.2537,2,12.040125880452845
0.2836,3,12.272065015822282
0.2239,4,11.808962461255211
0.2537,5,12.040125880452845
0.2537,6,12.040125880452845
0.2836,7,12.272065015822282
0.3284,8,12.619585860790535
0.4179,9,13.313851834555237
0.2836,10,12.272065015822282
0.2836,11,12.272065015822282
0.3284,12,12.619585860790535
0.2985,13,12.387646725421098
0.2836,14,12.272065015822282
0.4925,15,13.892536098721123
0.3881,16,13.082688415357605
0.3881,17,13.082688415357605
0.3881,18,13.082688415357605
0.2836,19,12.272065015822282
0.3284,20,12.619585860790535
0.2836,21,12.272065015822282
0.3284,22,12.619585860790535
0.3582,23,12.850749279988168
0.3582,0,12.850749279988168
0.3881,1,13.082688415357605
0.4478,2,13.545790969924674
0.3881,3,13.082688415357605
0.4179,4,13.313851834555237
0.3881,5,13.082688415357605
0.4627,6,13.66137267952349
0.4478,7,13.545790969924674
0.4478,8,13.545790969924674
0.3284,9,12.619585860790535
0.2836,10,12.272065015822282
0.2836,11,12.272065015822282
0.2537,12,12.040125880452845
0.2985,13,12.387646725421098
0.2985,14,12.387646725421098
0.3284,15,12.619585860790535
0.2537,16,12.040125880452845
0.3582,17,12.850749279988168
0.3582,18,12.850749279988168
0.2985,19,12.387646725421098
0.2239,20,11.808962461255211
0.1343,21,11.113920771318705
0.1642,22,11.345859906688142
0.0896,23,10.767175642522256
0.2836,0,12.272065015822282
0.0896,1,10.767175642522256
0.1045,2,10.882757352121073
0.0896,3,10.767175642522256
0.1343,4,11.113920771318705
0.1343,5,11.113920771318705
0.2836,6,12.272065015822282
0.194,7,11.577023325885776
0.2985,8,12.387646725421098
0.3284,9,12.619585860790535
0.2836,10,12.272065015822282
0.2239,11,11.808962461255211
0.2836,12,12.272065015822282
0.2985,13,12.387646725421098
0.3284,14,12.619585860790535
0.2985,15,12.387646725421098
0.3582,16,12.850749279988168
0.3881,17,13.082688415357605
0.3582,18,12.850749279988168
0.3284,19,12.619585860790535
0.2239,20,11.808962461255211
0.194,21,11.577023325885776
0.1642,22,11.345859906688142
0.0896,23,10.767175642522256
0.2537,0,12.040125880452845
0.1642,1,11.345859906688142
0.2239,2,11.808962461255211
0.194,3,11.577023325885776
0.2239,4,11.808962461255211
0.3881,5,13.082688415357605
0.2836,6,12.272065015822282
0.3881,7,13.082688415357605
0.2985,8,12.387646725421098
0.3582,9,12.850749279988168
0.3881,10,13.082688415357605
0.3582,11,12.850749279988168
0.3881,12,13.082688415357605
0.2985,13,12.387646725421098
0.2239,14,11.808962461255211
0.1343,15,11.113920771318705
0.194,16,11.577023325885776
0.1343,17,11.113920771318705
0.1343,18,11.113920771318705
0.1343,19,11.113920771318705
0.1343,20,11.113920771318705
0.1343,21,11.113920771318705
0.1045,22,10.882757352121073
0.1045,23,10.882757352121073
0.0896,0,10.767175642522256
0.1045,1,10.882757352121073
0.1045,2,10.882757352121073
0.1045,3,10.882757352121073
0.1045,4,10.882757352121073
0.0896,5,10.767175642522256
0.0896,6,10.767175642522256
0.0896,7,10.767175642522256
0.1343,8,11.113920771318705
0.1343,9,11.113920771318705
0.194,10,11.577023325885776
0.1045,11,10.882757352121073
0.1045,12,10.882757352121073
0.1642,13,11.345859906688142
0.1045,14,10.882757352121073
0.0,15,10.07213395258575
0.194,16,11.577023325885776
0.2537,17,12.040125880452845
0.0896,18,10.767175642522256
0.1045,19,10.882757352121073
0.0,20,10.07213395258575
0.0,21,10.07213395258575
0.0,22,10.07213395258575
0.194,23,11.577023325885776
0.1343,0,11.113920771318705
0.1343,1,11.113920771318705
0.2239,2,11.808962461255211
0.1343,3,11.113920771318705
0.1642,4,11.345859906688142
0.1343,5,11.113920771318705
0.1045,6,10.882757352121073
0.3284,7,12.619585860790535
0.2239,8,11.808962461255211
0.2836,9,12.272065015822282
0.2239,10,11.808962461255211
0.2985,11,12.387646725421098
0.2239,12,11.808962461255211
0.194,13,11.577023325885776
0.2239,14,11.808962461255211
0.194,15,11.577023325885776
0.2239,16,11.808962461255211
0.194,17,11.577023325885776
0.194,18,11.577023325885776
0.1343,19,11.113920771318705
0.1343,20,11.113920771318705
0.1045,21,10.882757352121073
0.0,22,10.07213395258575
0.194,23,11.577023325885776
0.2239,0,11.808962461255211
0.2537,1,12.040125880452845
0.2537,2,12.040125880452845
0.2836,3,12.272065015822282
0.2239,4,11.808962461255211
0.1343,5,11.113920771318705
0.1642,6,11.345859906688142
0.2239,7,11.808962461255211
0.2836,8,12.272065015822282
0.3582,9,12.850749279988168
0.3582,10,12.850749279988168
0.3284,11,12.619585860790535
0.4925,12,13.892536098721123
0.6119,13,14.818741207855261
0.5224,14,14.12447523409056
0.4478,15,13.545790969924674
0.4627,16,13.66137267952349
0.4627,17,13.66137267952349
0.4179,18,13.313851834555237
0.3582,19,12.850749279988168
0.194,20,11.577023325885776
0.4478,21,13.545790969924674
0.3881,22,13.082688415357605
0.3284,23,12.619585860790535
0.1642,0,11.345859906688142
0.2836,1,12.272065015822282
0.2836,2,12.272065015822282
0.5224,3,14.12447523409056
0.3284,4,12.619585860790535
0.3284,5,12.619585860790535
0.3881,6,13.082688415357605
0.3582,7,12.850749279988168
0.3881,8,13.082688415357605
0.3582,9,12.850749279988168
0.2836,10,12.272065015822282
0.3284,11,12.619585860790535
0.3582,12,12.850749279988168
0.4478,13,13.545790969924674
0.3881,14,13.082688415357605
0.4179,15,13.313851834555237
0.4627,16,13.66137267952349
0.2537,17,12.040125880452845
0.2537,18,12.040125880452845
0.3582,19,12.850749279988168
0.3284,20,12.619585860790535
0.1642,21,11.345859906688142
0.2239,22,11.808962461255211
0.2239,23,11.808962461255211
0.194,0,11.577023325885776
0.194,1,11.577023325885776
0.2239,2,11.808962461255211
0.2537,3,12.040125880452845
0.2537,4,12.040125880452845
0.2537,5,12.040125880452845
0.2537,6,12.040125880452845
0.2537,7,12.040125880452845
0.2537,8,12.040125880452845
0.2836,9,12.272065015822282
0.2836,10,12.272065015822282
0.4478,11,13.545790969924674
0.3582,12,12.850749279988168
0.5821,13,14.58757778865763
0.4478,14,13.545790969924674
0.4925,15,13.892536098721123
0.4179,16,13.313851834555237
0.3881,17,13.082688415357605
0.2836,18,12.272065015822282
0.2239,19,11.808962461255211
0.1642,20,11.345859906688142
0.194,21,11.577023325885776
0.194,22,11.577023325885776
0.194,23,11.577023325885776
0.1642,0,11.345859906688142
0.1642,1,11.345859906688142
0.1045,2,10.882757352121073
0.1045,3,10.882757352121073
0.1045,4,10.882757352121073
0.1045,5,10.882757352121073
0.0896,6,10.767175642522256
0.0,7,10.07213395258575
0.2537,8,12.040125880452845
0.2836,9,12.272065015822282
0.3284,10,12.619585860790535
0.3284,11,12.619585860790535
0.3582,12,12.850749279988168
0.3284,13,12.619585860790535
0.4478,14,13.545790969924674
0.3881,15,13.082688415357605
0.2537,16,12.040125880452845
0.3582,17,12.850749279988168
0.3582,18,12.850749279988168
0.3582,19,12.850749279988168
0.1045,20,10.882757352121073
0.1343,21,11.113920771318705
0.2239,22,11.808962461255211
0.1343,23,11.113920771318705
0.1343,0,11.113920771318705
0.1045,1,10.882757352121073
0.0896,2,10.767175642522256
0.0896,3,10.767175642522256
0.1045,4,10.882757352121073
0.1343,5,11.113920771318705
0.0896,6,10.767175642522256
0.0,7,10.07213395258575
0.194,8,11.577023325885776
0.2836,9,12.272065015822282
0.2985,10,12.387646725421098
0.0,11,10.07213395258575
0.194,12,11.577023325885776
0.2836,13,12.272065015822282
0.1642,14,11.345859906688142
0.2537,15,12.040125880452845
0.194,16,11.577023325885776
0.2239,17,11.808962461255211
0.1642,18,11.345859906688142
0.194,19,11.577023325885776
0.1343,20,11.113920771318705
0.2239,21,11.808962461255211
0.194,22,11.577023325885776
0.1045,23,10.882757352121073
0.1045,0,10.882757352121073
0.0,1,10.07213395258575
0.0,2,10.07213395258575
0.0896,3,10.767175642522256
0.0,4,10.07213395258575
0.0,5,10.07213395258575
0.0,6,10.07213395258575
0.0,7,10.07213395258575
0.1343,8,11.113920771318705
0.2239,9,11.808962461255211
0.1343,10,11.113920771318705
0.0896,11,10.767175642522256
0.0896,12,10.767175642522256
0.1343,13,11.113920771318705
0.0,14,10.07213395258575
0.0,15,10.07213395258575
0.1045,16,10.882757352121073
0.2836,17,12.272065015822282
0.0,18,10.07213395258575
0.0,19,10.07213395258575
0.1343,20,11.113920771318705
0.0896,21,10.767175642522256
0.0896,22,10.767175642522256
0.0896,23,10.767175642522256
0.0896,0,10.767175642522256
0.0,1,10.07213395258575
0.0,2,10.07213395258575
0.0896,3,10.767175642522256
0.1642,4,11.345859906688142
0.1642,5,11.345859906688142
0.2537,6,12.040125880452845
0.2537,7,12.040125880452845
0.2239,8,11.808962461255211
0.1642,9,11.345859906688142
0.194,10,11.577023325885776
0.2239,11,11.808962461255211
0.194,12,11.577023325885776
0.2836,13,12.272065015822282
0.2239,14,11.808962461255211
0.2239,15,11.808962461255211
0.2239,16,11.808962461255211
0.2537,17,12.040125880452845
0.2985,18,12.387646725421098
