hr,season,Predicted Y
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
17,3,2.4962998348372656
18,3,2.495320588114993
19,3,2.494341341392721
20,3,2.493362094670449
21,3,2.492382847948177
22,3,2.491403601225905
23,3,2.490424354503633
0,3,2.51294702911589
1,3,2.511967782393618
2,3,2.510988535671346
3,3,2.510009288949074
4,3,2.509030042226802
5,3,2.50805079550453
6,3,2.5070715487822577
7,3,2.5060923020599857
8,3,2.5051130553377137
9,3,2.5041338086154417
10,3,2.5031545618931696
11,3,2.5021753151708976
12,3,2.5011960684486256
13,3,2.5002168217263536
14,3,2.4992375750040816
15,3,2.4982583282818096
16,3,2.4972790815595376
