instant,season,Predicted Y
2167,2,1.9201438991049218
2168,2,1.9202330445918345
2169,2,1.9203221900787473
2170,2,1.9204113355656598
2171,2,1.9205004810525725
2172,2,1.9205896265394853
2173,2,1.920678772026398
2174,2,1.9207679175133108
2175,2,1.9208570630002235
2176,2,1.920946208487136
2177,2,1.9210353539740488
2178,2,1.9211244994609615
2179,2,1.9212136449478743
2180,2,1.921302790434787
2181,2,1.9213919359216995
2182,2,1.9214810814086123
2183,2,1.921570226895525
2184,2,1.9216593723824378
2185,2,1.9217485178693505
2186,2,1.9218376633562633
2187,2,1.9219268088431758
2188,2,1.9220159543300885
2189,2,1.9221050998170013
2190,2,1.922194245303914
2191,2,1.9222833907908266
2192,2,1.9223725362777393
2193,2,1.922461681764652
2194,2,1.9225508272515648
2195,2,1.9226399727384775
2196,2,1.9227291182253903
2197,2,1.922818263712303
2198,2,1.9229074091992155
2199,2,1.9229965546861283
2200,2,1.923085700173041
2201,2,1.9231748456599538
2202,2,1.9232639911468663
2203,2,1.923353136633779
2204,2,1.9234422821206918
2205,2,1.9235314276076045
2206,2,1.9236205730945173
2207,2,1.92370971858143
2208,2,1.9237988640683426
2209,2,1.9238880095552553
2210,2,1.923977155042168
2211,2,1.9240663005290808
2212,2,1.9241554460159935
2213,2,1.924244591502906
2214,2,1.9243337369898188
2215,2,1.9244228824767315
2216,2,1.9245120279636443
2217,2,1.924601173450557
2218,2,1.9246903189374698
2219,2,1.9247794644243823
2220,2,1.924868609911295
2221,2,1.9249577553982078
2222,2,1.9250469008851205
2223,2,1.9251360463720333
2224,2,1.9252251918589458
2225,2,1.9253143373458586
2226,2,1.9254034828327713
2227,2,1.925492628319684
2228,2,1.9255817738065968
2229,2,1.9256709192935095
2230,2,1.925760064780422
2231,2,1.9258492102673348
2232,2,1.9259383557542475
2233,2,1.9260275012411603
2234,2,1.926116646728073
2235,2,1.9262057922149856
2236,2,1.9262949377018983
2237,2,1.926384083188811
2238,2,1.9264732286757238
2239,2,1.9265623741626365
2240,2,1.9266515196495493
2241,2,1.9267406651364618
2242,2,1.9268298106233746
2243,2,1.9269189561102873
2244,2,1.9270081015972
2245,2,1.9270972470841128
2246,2,1.9271863925710253
2247,2,1.927275538057938
2248,2,1.9273646835448508
2249,2,1.9274538290317635
2250,2,1.9275429745186763
2251,2,1.927632120005589
2252,2,1.9277212654925016
2253,2,1.9278104109794143
2254,2,1.927899556466327
2255,2,1.9279887019532398
2256,2,1.9280778474401525
2257,2,1.928166992927065
2258,2,1.9282561384139778
2259,2,1.9283452839008905
2260,2,1.9284344293878033
2261,2,1.928523574874716
2262,2,1.9286127203616288
2263,2,1.9287018658485413
2264,2,1.928791011335454
2265,2,1.9288801568223668
2266,2,1.9289693023092795
2267,2,1.9290584477961923
2268,2,1.9291475932831048
2269,2,1.9292367387700176
2270,2,1.9293258842569303
2271,2,1.929415029743843
2272,2,1.9295041752307558
2273,2,1.9295933207176685
2274,2,1.929682466204581
2275,2,1.9297716116914938
2276,2,1.9298607571784065
2277,2,1.9299499026653193
2278,2,1.930039048152232
2279,2,1.9301281936391446
2280,2,1.9302173391260573
2281,2,1.93030648461297
2282,2,1.9303956300998828
2283,2,1.9304847755867955
2284,2,1.9305739210737083
2285,2,1.9306630665606208
2286,2,1.9307522120475336
2287,2,1.9308413575344463
2288,2,1.930930503021359
2289,2,1.9310196485082718
2290,2,1.9311087939951843
2291,2,1.931197939482097
2292,2,1.9312870849690098
2293,2,1.9313762304559225
2294,2,1.9314653759428353
2295,2,1.931554521429748
2296,2,1.9316436669166606
2297,2,1.9317328124035733
2298,2,1.931821957890486
2299,2,1.9319111033773988
2300,2,1.9320002488643115
2301,2,1.932089394351224
2302,2,1.9321785398381368
2303,2,1.9322676853250496
2304,2,1.9323568308119623
2305,2,1.932445976298875
2306,2,1.9325351217857878
2307,2,1.9326242672727003
2308,2,1.932713412759613
2309,2,1.9328025582465258
2310,2,1.9328917037334385
2311,2,1.932980849220351
2312,2,1.9330699947072638
2313,2,1.9331591401941766
2314,2,1.9332482856810893
2315,2,1.933337431168002
2316,2,1.9334265766549148
2317,2,1.9335157221418275
2318,2,1.93360486762874
2319,2,1.9336940131156528
2320,2,1.9337831586025656
2321,2,1.9338723040894783
2322,2,1.9339614495763908
2323,2,1.9340505950633036
2324,2,1.9341397405502163
2325,2,1.934228886037129
2326,2,1.9343180315240418
2327,2,1.9344071770109545
2328,2,1.9344963224978673
2329,2,1.9345854679847798
2330,2,1.9346746134716926
2331,2,1.9347637589586053
2332,2,1.934852904445518
2333,2,1.9349420499324306
2334,2,1.9350311954193433
2335,2,1.935120340906256
2336,2,1.9352094863931688
2337,2,1.9352986318800816
2338,2,1.9353877773669943
2339,2,1.9354769228539068
2340,2,1.9355660683408196
2341,2,1.9356552138277323
2342,2,1.935744359314645
2343,2,1.9358335048015578
2344,2,1.9359226502884703
2345,2,1.936011795775383
2346,2,1.9361009412622958
2347,2,1.9361900867492086
2348,2,1.9362792322361213
2349,2,1.936368377723034
2350,2,1.9364575232099466
2351,2,1.9365466686968593
2352,2,1.936635814183772
2353,2,1.9367249596706848
2354,2,1.9368141051575976
2355,2,1.93690325064451
2356,2,1.9369923961314228
2357,2,1.9370815416183356
2358,2,1.9371706871052483
2359,2,1.937259832592161
2360,2,1.9373489780790738
2361,2,1.9374381235659863
2362,2,1.937527269052899
2363,2,1.9376164145398118
2364,2,1.9377055600267246
2365,2,1.9377947055136373
2366,2,1.9378838510005498
2367,2,1.9379729964874626
2368,2,1.9380621419743753
2369,2,1.938151287461288
2370,2,1.9382404329482008
2371,2,1.9383295784351136
2372,2,1.938418723922026
2373,2,1.9385078694089388
2374,2,1.9385970148958516
2375,2,1.9386861603827643
2376,2,1.938775305869677
2377,2,1.9388644513565896
2378,2,1.9389535968435023
2379,2,1.939042742330415
2380,2,1.9391318878173278
2381,2,1.9392210333042406
2382,2,1.9393101787911533
2383,2,1.9393993242780658
2384,2,1.9394884697649786
2385,2,1.9395776152518913
2386,2,1.939666760738804
2387,2,1.9397559062257168
2388,2,1.9398450517126293
2389,2,1.939934197199542
2390,2,1.9400233426864548
2391,2,1.9401124881733676
2392,2,1.9402016336602803
2393,2,1.940290779147193
2394,2,1.9403799246341056
2395,2,1.9404690701210183
2396,2,1.940558215607931
2397,2,1.9406473610948438
2398,2,1.9407365065817566
2399,2,1.940825652068669
2400,2,1.9409147975555818
2401,2,1.9410039430424946
2402,2,1.9410930885294073
2403,2,1.94118223401632
2404,2,1.9412713795032328
2405,2,1.9413605249901453
2406,2,1.941449670477058
2407,2,1.9415388159639708
2408,2,1.9416279614508836
2409,2,1.9417171069377963
2410,2,1.9418062524247088
2411,2,1.9418953979116216
2412,2,1.9419845433985343
2413,2,1.942073688885447
2414,2,1.9421628343723598
2415,2,1.9422519798592726
2416,2,1.942341125346185
2417,2,1.9424302708330978
2418,2,1.9425194163200106
2419,2,1.9426085618069233
2420,2,1.942697707293836
2421,2,1.9427868527807486
2422,2,1.9428759982676613
2423,2,1.942965143754574
2424,2,1.9430542892414868
2425,2,1.9431434347283996
2426,2,1.9432325802153123
2427,2,1.9433217257022248
2428,2,1.9434108711891376
2429,2,1.9435000166760503
2430,2,1.943589162162963
2431,2,1.9436783076498758
2432,2,1.9437674531367883
2433,2,1.943856598623701
2434,2,1.9439457441106138
2435,2,1.9440348895975266
2436,2,1.9441240350844393
2437,2,1.944213180571352
2438,2,1.9443023260582646
2439,2,1.9443914715451773
2440,2,1.94448061703209
2441,2,1.9445697625190028
2442,2,1.9446589080059153
2443,2,1.944748053492828
2444,2,1.9448371989797408
2445,2,1.9449263444666536
2446,2,1.9450154899535663
2447,2,1.945104635440479
2448,2,1.9451937809273918
2449,2,1.9452829264143043
2450,2,1.945372071901217
2451,2,1.9454612173881298
2452,2,1.9455503628750426
2453,2,1.945639508361955
2454,2,1.9457286538488678
2455,2,1.9458177993357806
2456,2,1.9459069448226933
2457,2,1.945996090309606
2458,2,1.9460852357965188
2459,2,1.9461743812834316
2460,2,1.946263526770344
2461,2,1.9463526722572568
2462,2,1.9464418177441696
2463,2,1.9465309632310823
2464,2,1.9466201087179948
2465,2,1.9467092542049076
2466,2,1.9467983996918203
2467,2,1.946887545178733
2468,2,1.9469766906656458
2469,2,1.9470658361525586
2470,2,1.947154981639471
2471,2,1.9472441271263838
2472,2,1.9473332726132966
2473,2,1.9474224181002093
2474,2,1.947511563587122
2475,2,1.9476007090740346
2476,2,1.9476898545609473
2477,2,1.94777900004786
2478,2,1.9478681455347728
2479,2,1.9479572910216856
2480,2,1.9480464365085983
2481,2,1.9481355819955108
2482,2,1.9482247274824236
2483,2,1.9483138729693363
2484,2,1.948403018456249
2485,2,1.9484921639431618
2486,2,1.9485813094300743
2487,2,1.948670454916987
2488,2,1.9487596004038998
2489,2,1.9488487458908126
2490,2,1.9489378913777253
2491,2,1.949027036864638
2492,2,1.9491161823515506
2493,2,1.9492053278384633
2494,2,1.949294473325376
2495,2,1.9493836188122888
2496,2,1.9494727642992016
2497,2,1.949561909786114
2498,2,1.9496510552730268
2499,2,1.9497402007599396
2500,2,1.9498293462468523
2501,2,1.949918491733765
2502,2,1.9500076372206778
2503,2,1.9500967827075903
2504,2,1.950185928194503
2505,2,1.9502750736814158
2506,2,1.9503642191683286
2507,2,1.9504533646552413
2508,2,1.9505425101421539
2509,2,1.9506316556290666
2510,2,1.9507208011159793
2511,2,1.950809946602892
2512,2,1.9508990920898048
2513,2,1.9509882375767176
2514,2,1.95107738306363
2515,2,1.9511665285505428
2516,2,1.9512556740374556
2517,2,1.9513448195243683
2518,2,1.951433965011281
2519,2,1.9515231104981936
2520,2,1.9516122559851063
2521,2,1.951701401472019
2522,2,1.9517905469589318
2523,2,1.9518796924458446
2524,2,1.9519688379327573
2525,2,1.9520579834196699
2526,2,1.9521471289065826
2527,2,1.9522362743934953
2528,2,1.952325419880408
2529,2,1.9524145653673208
2530,2,1.9525037108542334
2531,2,1.952592856341146
2532,2,1.9526820018280588
2533,2,1.9527711473149716
2534,2,1.9528602928018843
2535,2,1.952949438288797
2536,2,1.9530385837757096
2537,2,1.9531277292626223
2538,2,1.953216874749535
2539,2,1.9533060202364478
2540,2,1.9533951657233606
2541,2,1.953484311210273
2542,2,1.9535734566971859
2543,2,1.9536626021840986
2544,2,1.9537517476710113
2545,2,1.953840893157924
2546,2,1.9539300386448368
2547,2,1.9540191841317494
2548,2,1.954108329618662
2549,2,1.9541974751055748
2550,2,1.9542866205924876
2551,2,1.9543757660794003
2552,2,1.9544649115663129
2553,2,1.9545540570532256
2554,2,1.9546432025401383
2555,2,1.954732348027051
2556,2,1.9548214935139638
2557,2,1.9549106390008766
2558,2,1.954999784487789
2559,2,1.9550889299747019
2560,2,1.9551780754616146
2561,2,1.9552672209485273
2562,2,1.95535636643544
2563,2,1.9554455119223526
2564,2,1.9555346574092654
2565,2,1.955623802896178
2566,2,1.9557129483830908
2567,2,1.9558020938700036
2568,2,1.9558912393569163
2569,2,1.9559803848438289
2570,2,1.9560695303307416
2571,2,1.9561586758176543
2572,2,1.956247821304567
2573,2,1.9563369667914796
2574,2,1.9564261122783924
2575,2,1.956515257765305
2576,2,1.9566044032522178
2577,2,1.9566935487391306
2578,2,1.9567826942260433
2579,2,1.956871839712956
2580,2,1.9569609851998686
2581,2,1.9570501306867814
2582,2,1.957139276173694
2583,2,1.9572284216606068
2584,2,1.9573175671475194
2585,2,1.9574067126344321
2586,2,1.9574958581213449
2587,2,1.9575850036082576
2588,2,1.9576741490951703
2589,2,1.957763294582083
2590,2,1.9578524400689958
2591,2,1.9579415855559084
2592,2,1.958030731042821
2593,2,1.9581198765297338
2594,2,1.9582090220166466
2595,2,1.9582981675035591
2596,2,1.9583873129904719
2597,2,1.9584764584773846
2598,2,1.9585656039642974
2599,2,1.95865474945121
2600,2,1.9587438949381228
2601,2,1.9588330404250354
2602,2,1.958922185911948
2603,2,1.9590113313988609
2604,2,1.9591004768857736
2605,2,1.9591896223726863
2606,2,1.9592787678595989
2607,2,1.9593679133465116
2608,2,1.9594570588334244
2609,2,1.959546204320337
2610,2,1.9596353498072498
2611,2,1.9597244952941626
2612,2,1.9598136407810751
2613,2,1.9599027862679879
2614,2,1.9599919317549006
2615,2,1.9600810772418134
2616,2,1.960170222728726
2617,2,1.9602593682156386
2618,2,1.9603485137025514
2619,2,1.960437659189464
2620,2,1.9605268046763769
2621,2,1.9606159501632896
2622,2,1.9607050956502023
2623,2,1.9607942411371149
2624,2,1.9608833866240276
2625,2,1.9609725321109404
2626,2,1.961061677597853
2627,2,1.9611508230847658
2628,2,1.9612399685716784
2629,2,1.9613291140585911
2630,2,1.9614182595455039
2631,2,1.9615074050324166
2632,2,1.9615965505193294
2633,2,1.961685696006242
2634,2,1.9617748414931546
2635,2,1.9618639869800674
2636,2,1.96195313246698
2637,2,1.9620422779538929
2638,2,1.9621314234408056
2639,2,1.9622205689277181
2640,2,1.9623097144146309
2641,2,1.9623988599015436
2642,2,1.9624880053884564
2643,2,1.962577150875369
2644,2,1.9626662963622818
2645,2,1.9627554418491944
2646,2,1.9628445873361071
2647,2,1.9629337328230199
2648,2,1.9630228783099326
2649,2,1.9631120237968454
2650,2,1.9632011692837579
2651,2,1.9632903147706706
2652,2,1.9633794602575834
2653,2,1.963468605744496
2654,2,1.9635577512314089
2655,2,1.9636468967183216
2656,2,1.9637360422052341
2657,2,1.9638251876921469
2658,2,1.9639143331790596
2659,2,1.9640034786659724
2660,2,1.964092624152885
2661,2,1.9641817696397976
2662,2,1.9642709151267104
2663,2,1.9643600606136231
2664,2,1.9644492061005359
2665,2,1.9645383515874486
2666,2,1.9646274970743614
2667,2,1.9647166425612739
2668,2,1.9648057880481866
2669,2,1.9648949335350994
2670,2,1.964984079022012
2671,2,1.9650732245089249
2672,2,1.9651623699958374
2673,2,1.9652515154827501
2674,2,1.9653406609696629
2675,2,1.9654298064565756
2676,2,1.9655189519434884
2677,2,1.965608097430401
2678,2,1.9656972429173136
2679,2,1.9657863884042264
2680,2,1.9658755338911391
2681,2,1.9659646793780519
2682,2,1.9660538248649646
2683,2,1.9661429703518771
2684,2,1.9662321158387899
2685,2,1.9663212613257026
2686,2,1.9664104068126154
2687,2,1.966499552299528
2688,2,1.9665886977864409
2689,2,1.9666778432733534
2690,2,1.9667669887602661
2691,2,1.9668561342471789
2692,2,1.9669452797340916
2693,2,1.9670344252210044
2694,2,1.9671235707079169
2695,2,1.9672127161948296
2696,2,1.9673018616817424
2697,2,1.9673910071686551
2698,2,1.9674801526555679
2699,2,1.9675692981424806
2700,2,1.9676584436293931
2701,2,1.9677475891163059
2702,2,1.9678367346032186
2703,2,1.9679258800901314
2704,2,1.9680150255770439
2705,2,1.9681041710639566
2706,2,1.9681933165508694
2707,2,1.9682824620377821
2708,2,1.9683716075246949
2709,2,1.9684607530116076
2710,2,1.9685498984985204
2711,2,1.9686390439854329
2712,2,1.9687281894723456
2713,2,1.9688173349592584
2714,2,1.9689064804461711
2715,2,1.9689956259330836
2716,2,1.9690847714199964
2717,2,1.9691739169069091
2718,2,1.9692630623938219
2719,2,1.9693522078807346
2720,2,1.9694413533676474
2721,2,1.96953049885456
2722,2,1.9696196443414726
2723,2,1.9697087898283854
2724,2,1.9697979353152981
2725,2,1.9698870808022109
2726,2,1.9699762262891234
2727,2,1.9700653717760361
2728,2,1.9701545172629489
2729,2,1.9702436627498616
2730,2,1.9703328082367744
2731,2,1.9704219537236871
2732,2,1.9705110992105996
2733,2,1.9706002446975124
2734,2,1.9706893901844251
2735,2,1.9707785356713379
2736,2,1.9708676811582506
2737,2,1.9709568266451631
2738,2,1.9710459721320759
2739,2,1.9711351176189886
2740,2,1.9712242631059014
2741,2,1.9713134085928141
2742,2,1.9714025540797269
2743,2,1.9714916995666394
2744,2,1.9715808450535521
2745,2,1.9716699905404649
2746,2,1.9717591360273776
2747,2,1.9718482815142904
2748,2,1.971937427001203
2749,2,1.9720265724881156
2750,2,1.9721157179750284
2751,2,1.9722048634619411
2752,2,1.9722940089488539
2753,2,1.9723831544357666
2754,2,1.9724722999226791
2755,2,1.9725614454095919
2756,2,1.9726505908965046
2757,2,1.9727397363834174
2758,2,1.9728288818703301
2759,2,1.9729180273572426
2760,2,1.9730071728441554
2761,2,1.9730963183310681
2762,2,1.9731854638179809
2763,2,1.9732746093048936
2764,2,1.9733637547918064
2765,2,1.973452900278719
2766,2,1.9735420457656316
2767,2,1.9736311912525444
2768,2,1.9737203367394571
2769,2,1.9738094822263699
2770,2,1.9738986277132824
2771,2,1.9739877732001951
2772,2,1.9740769186871079
2773,2,1.9741660641740206
2774,2,1.9742552096609334
2775,2,1.9743443551478461
2776,2,1.9744335006347586
2777,2,1.9745226461216714
2778,2,1.9746117916085841
2779,2,1.9747009370954969
2780,2,1.9747900825824096
2781,2,1.9748792280693221
2782,2,1.974968373556235
2783,2,1.9750575190431476
2784,2,1.9751466645300604
2785,2,1.9752358100169731
2786,2,1.9753249555038859
2787,2,1.9754141009907984
2788,2,1.9755032464777111
2789,2,1.9755923919646239
2790,2,1.9756815374515366
2791,2,1.9757706829384494
2792,2,1.975859828425362
2793,2,1.9759489739122746
2794,2,1.9760381193991874
2795,2,1.9761272648861001
2796,2,1.9762164103730129
2797,2,1.9763055558599256
2798,2,1.9763947013468381
2799,2,1.976483846833751
2800,2,1.9765729923206636
2801,2,1.9766621378075764
2802,2,1.9767512832944891
2803,2,1.9768404287814016
2804,2,1.9769295742683144
2805,2,1.9770187197552271
2806,2,1.9771078652421399
2807,2,1.9771970107290526
2808,2,1.9772861562159654
2809,2,1.977375301702878
2810,2,1.9774644471897906
2811,2,1.9775535926767034
2812,2,1.9776427381636161
2813,2,1.9777318836505287
2814,2,1.9778210291374414
2815,2,1.9779101746243541
2816,2,1.977999320111267
2817,2,1.9780884655981796
2818,2,1.9781776110850924
2819,2,1.9782667565720051
2820,2,1.9783559020589176
2821,2,1.9784450475458304
2822,2,1.9785341930327431
2823,2,1.9786233385196559
2824,2,1.9787124840065684
2825,2,1.9788016294934812
2826,2,1.978890774980394
2827,2,1.9789799204673066
2828,2,1.9790690659542194
2829,2,1.9791582114411321
2830,2,1.9792473569280449
2831,2,1.9793365024149574
2832,2,1.9794256479018701
2833,2,1.979514793388783
2834,2,1.9796039388756956
2835,2,1.9796930843626082
2836,2,1.979782229849521
2837,2,1.9798713753364336
2838,2,1.9799605208233464
2839,2,1.9800496663102591
2840,2,1.9801388117971719
2841,2,1.9802279572840846
2842,2,1.9803171027709972
2843,2,1.98040624825791
2844,2,1.9804953937448226
2845,2,1.9805845392317354
2846,2,1.980673684718648
2847,2,1.9807628302055607
2848,2,1.9808519756924734
2849,2,1.9809411211793861
2850,2,1.981030266666299
2851,2,1.9811194121532116
2852,2,1.9812085576401244
2853,2,1.981297703127037
2854,2,1.9813868486139496
2855,2,1.9814759941008624
2856,2,1.9815651395877751
2857,2,1.9816542850746877
2858,2,1.9817434305616004
2859,2,1.9818325760485132
2860,2,1.981921721535426
2861,2,1.9820108670223386
2862,2,1.9821000125092514
2863,2,1.9821891579961641
2864,2,1.9822783034830767
2865,2,1.9823674489699894
2866,2,1.9824565944569021
2867,2,1.9825457399438149
2868,2,1.9826348854307274
2869,2,1.9827240309176402
2870,2,1.982813176404553
2871,2,1.9829023218914656
2872,2,1.9829914673783784
2873,2,1.9830806128652911
2874,2,1.9831697583522039
2875,2,1.9832589038391164
2876,2,1.9833480493260291
2877,2,1.983437194812942
2878,2,1.9835263402998546
2879,2,1.9836154857867672
2880,2,1.98370463127368
2881,2,1.9837937767605927
2882,2,1.9838829222475054
2883,2,1.9839720677344181
2884,2,1.9840612132213309
2885,2,1.9841503587082436
2886,2,1.9842395041951562
2887,2,1.984328649682069
2888,2,1.9844177951689816
2889,2,1.9845069406558944
2890,2,1.984596086142807
2891,2,1.9846852316297197
2892,2,1.9847743771166324
2893,2,1.9848635226035451
2894,2,1.984952668090458
2895,2,1.9850418135773706
2896,2,1.9851309590642832
2897,2,1.985220104551196
2898,2,1.9853092500381087
2899,2,1.9853983955250214
2900,2,1.9854875410119341
2901,2,1.9855766864988467
2902,2,1.9856658319857594
2903,2,1.9857549774726722
2904,2,1.985844122959585
2905,2,1.9859332684464976
2906,2,1.9860224139334104
2907,2,1.986111559420323
2908,2,1.9862007049072357
2909,2,1.9862898503941484
2910,2,1.9863789958810611
2911,2,1.9864681413679737
2912,2,1.9865572868548864
2913,2,1.9866464323417992
2914,2,1.986735577828712
2915,2,1.9868247233156247
2916,2,1.9869138688025374
2917,2,1.9870030142894501
2918,2,1.9870921597763627
2919,2,1.9871813052632754
2920,2,1.9872704507501882
2921,2,1.987359596237101
2922,2,1.9874487417240134
2923,2,1.9875378872109262
2924,2,1.987627032697839
2925,2,1.9877161781847517
2926,2,1.9878053236716644
2927,2,1.9878944691585771
2928,2,1.98798361464549
2929,2,1.9880727601324024
2930,2,1.9881619056193152
2931,2,1.988251051106228
2932,2,1.9883401965931407
2933,2,1.9884293420800532
2934,2,1.988518487566966
2935,2,1.9886076330538787
2936,2,1.9886967785407914
2937,2,1.9887859240277042
2938,2,1.988875069514617
2939,2,1.9889642150015296
2940,2,1.9890533604884422
2941,2,1.989142505975355
2942,2,1.9892316514622677
2943,2,1.9893207969491804
2944,2,1.989409942436093
2945,2,1.9894990879230057
2946,2,1.9895882334099184
2947,2,1.9896773788968312
2948,2,1.989766524383744
2949,2,1.9898556698706567
2950,2,1.9899448153575694
2951,2,1.990033960844482
2952,2,1.9901231063313947
2953,2,1.9902122518183074
2954,2,1.9903013973052202
2955,2,1.9903905427921327
2956,2,1.9904796882790454
2957,2,1.9905688337659582
2958,2,1.990657979252871
2959,2,1.9907471247397837
2960,2,1.9908362702266964
2961,2,1.9909254157136091
2962,2,1.9910145612005217
2963,2,1.9911037066874344
2964,2,1.9911928521743472
2965,2,1.99128199766126
2966,2,1.9913711431481724
2967,2,1.9914602886350852
2968,2,1.991549434121998
2969,2,1.9916385796089107
2970,2,1.9917277250958234
2971,2,1.9918168705827362
2972,2,1.991906016069649
2973,2,1.9919951615565614
2974,2,1.9920843070434742
2975,2,1.992173452530387
2976,2,1.9922625980172997
2977,2,1.9923517435042122
2978,2,1.992440888991125
2979,2,1.9925300344780377
2980,2,1.9926191799649504
2981,2,1.9927083254518632
2982,2,1.992797470938776
2983,2,1.9928866164256887
2984,2,1.9929757619126012
2985,2,1.993064907399514
2986,2,1.9931540528864267
2987,2,1.9932431983733394
2988,2,1.993332343860252
2989,2,1.9934214893471647
2990,2,1.9935106348340774
2991,2,1.9935997803209902
2992,2,1.993688925807903
2993,2,1.9937780712948157
2994,2,1.9938672167817284
2995,2,1.993956362268641
2996,2,1.9940455077555537
2997,2,1.9941346532424664
2998,2,1.9942237987293792
2999,2,1.9943129442162917
3000,2,1.9944020897032044
3001,2,1.9944912351901172
3002,2,1.99458038067703
3003,2,1.9946695261639427
3004,2,1.9947586716508554
3005,2,1.9948478171377682
3006,2,1.9949369626246807
3007,2,1.9950261081115934
3008,2,1.9951152535985062
3009,2,1.995204399085419
3010,2,1.9952935445723314
3011,2,1.9953826900592442
3012,2,1.995471835546157
3013,2,1.9955609810330697
3014,2,1.9956501265199824
3015,2,1.9957392720068952
3016,2,1.995828417493808
3017,2,1.9959175629807204
3018,2,1.9960067084676332
3019,2,1.996095853954546
3020,2,1.9961849994414587
3021,2,1.9962741449283712
3022,2,1.996363290415284
3023,2,1.9964524359021967
3024,2,1.9965415813891094
3025,2,1.9966307268760222
3026,2,1.996719872362935
3027,2,1.9968090178498474
3028,2,1.9968981633367602
3029,2,1.996987308823673
3030,2,1.9970764543105857
3031,2,1.9971655997974984
3032,2,1.997254745284411
3033,2,1.9973438907713237
3034,2,1.9974330362582364
3035,2,1.9975221817451492
3036,2,1.997611327232062
3037,2,1.9977004727189747
3038,2,1.9977896182058872
3039,2,1.9978787636928
3040,2,1.9979679091797127
3041,2,1.9980570546666254
3042,2,1.998146200153538
3043,2,1.9982353456404507
3044,2,1.9983244911273634
3045,2,1.9984136366142762
3046,2,1.998502782101189
3047,2,1.9985919275881017
3048,2,1.9986810730750144
3049,2,1.998770218561927
3050,2,1.9988593640488397
3051,2,1.9989485095357524
3052,2,1.9990376550226652
3053,2,1.9991268005095777
3054,2,1.9992159459964904
3055,2,1.9993050914834032
3056,2,1.999394236970316
3057,2,1.9994833824572287
3058,2,1.9995725279441414
3059,2,1.9996616734310542
3060,2,1.9997508189179667
3061,2,1.9998399644048794
3062,2,1.9999291098917922
3063,2,2.0000182553787047
3064,2,2.0001074008656174
3065,2,2.00019654635253
3066,2,2.000285691839443
3067,2,2.0003748373263557
3068,2,2.0004639828132684
3069,2,2.000553128300181
3070,2,2.000642273787094
3071,2,2.0007314192740067
3072,2,2.000820564760919
3073,2,2.000909710247832
3074,2,2.0009988557347445
3075,2,2.001088001221657
3076,2,2.00117714670857
3077,2,2.0012662921954827
3078,2,2.0013554376823954
3079,2,2.001444583169308
3080,2,2.001533728656221
3081,2,2.0016228741431337
3082,2,2.0017120196300464
3083,2,2.0018011651169587
3084,2,2.001890310603872
3085,2,2.001979456090784
3086,2,2.002068601577697
3087,2,2.0021577470646097
3088,2,2.0022468925515224
3089,2,2.002336038038435
3090,2,2.002425183525348
3091,2,2.0025143290122607
3092,2,2.0026034744991734
3093,2,2.002692619986086
3094,2,2.0027817654729985
3095,2,2.0028709109599117
3096,2,2.002960056446824
3097,2,2.0030492019337367
3098,2,2.0031383474206494
3099,2,2.003227492907562
3100,2,2.003316638394475
3101,2,2.0034057838813877
3102,2,2.0034949293683004
3103,2,2.003584074855213
3104,2,2.003673220342126
3105,2,2.003762365829038
3106,2,2.0038515113159514
3107,2,2.0039406568028637
3108,2,2.0040298022897765
3109,2,2.004118947776689
3110,2,2.004208093263602
3111,2,2.0042972387505147
3112,2,2.0043863842374274
3113,2,2.00447552972434
3114,2,2.004564675211253
3115,2,2.0046538206981657
3116,2,2.004742966185078
3117,2,2.004832111671991
3118,2,2.0049212571589035
3119,2,2.005010402645816
3120,2,2.005099548132729
3121,2,2.0051886936196417
3122,2,2.0052778391065544
3123,2,2.005366984593467
3124,2,2.00545613008038
3125,2,2.0055452755672927
3126,2,2.0056344210542054
3127,2,2.0057235665411177
3128,2,2.0058127120280305
3129,2,2.005901857514943
3130,2,2.005991003001856
3131,2,2.0060801484887687
3132,2,2.0061692939756814
3133,2,2.006258439462594
3134,2,2.006347584949507
3135,2,2.0064367304364197
3136,2,2.0065258759233324
3137,2,2.006615021410245
3138,2,2.0067041668971575
3139,2,2.00679331238407
3140,2,2.006882457870983
3141,2,2.0069716033578957
3142,2,2.0070607488448085
3143,2,2.007149894331721
3144,2,2.007239039818634
3145,2,2.0073281853055467
3146,2,2.0074173307924594
3147,2,2.007506476279372
3148,2,2.007595621766285
3149,2,2.0076847672531972
3150,2,2.00777391274011
3151,2,2.0078630582270227
3152,2,2.0079522037139355
3153,2,2.008041349200848
3154,2,2.008130494687761
3155,2,2.0082196401746737
3156,2,2.0083087856615864
3157,2,2.008397931148499
3158,2,2.008487076635412
3159,2,2.0085762221223247
3160,2,2.008665367609237
3161,2,2.0087545130961497
3162,2,2.0088436585830625
3163,2,2.008932804069975
3164,2,2.009021949556888
3165,2,2.0091110950438007
3166,2,2.0092002405307134
3167,2,2.009289386017626
3168,2,2.009378531504539
3169,2,2.0094676769914517
3170,2,2.0095568224783644
3171,2,2.0096459679652767
3172,2,2.0097351134521895
3173,2,2.009824258939102
3174,2,2.009913404426015
3175,2,2.0100025499129277
3176,2,2.0100916953998405
3177,2,2.010180840886753
3178,2,2.010269986373666
3179,2,2.0103591318605787
3180,2,2.0104482773474914
3181,2,2.010537422834404
3182,2,2.0106265683213165
