temp,mnth,Predicted Y
0.64,4,7.052896303222386
0.62,4,6.980857896404208
0.62,4,6.980857896404208
0.62,4,6.980857896404208
0.64,4,7.052896303222386
0.62,4,6.980857896404208
0.62,4,6.980857896404208
0.64,4,7.052896303222386
0.62,4,6.980857896404208
0.62,4,6.980857896404208
0.64,4,7.052896303222386
0.64,4,7.052896303222386
0.66,4,7.124934710040565
0.62,4,6.980857896404208
0.62,4,6.980857896404208
0.62,4,6.980857896404208
0.62,4,6.980857896404208
0.62,4,6.980857896404208
0.62,4,6.980857896404208
0.66,4,7.124934710040565
0.62,4,6.980857896404208
0.64,4,7.052896303222386
0.64,4,7.052896303222386
0.62,4,6.980857896404208
0.58,4,6.8367810827678515
0.56,4,6.764742675949673
0.54,4,6.692704269131494
0.54,4,6.692704269131494
0.52,4,6.620665862313316
0.5,4,6.5486274554951365
0.46,4,6.40455064185878
0.46,4,6.40455064185878
0.46,4,6.40455064185878
0.46,4,6.40455064185878
0.5,4,6.5486274554951365
0.52,4,6.620665862313316
0.54,4,6.692704269131494
0.54,4,6.692704269131494
0.56,4,6.764742675949673
0.6,4,6.90881948958603
0.56,4,6.764742675949673
0.56,4,6.764742675949673
0.6,4,6.90881948958603
0.56,4,6.764742675949673
0.54,4,6.692704269131494
0.52,4,6.620665862313316
0.52,4,6.620665862313316
0.46,4,6.40455064185878
0.48,4,6.476589048676958
0.46,4,6.40455064185878
0.42,4,6.260473828222423
0.44,4,6.332512235040602
0.44,4,6.332512235040602
0.44,4,6.332512235040602
0.44,4,6.332512235040602
0.42,4,6.260473828222423
0.42,4,6.260473828222423
0.42,4,6.260473828222423
0.4,4,6.188435421404244
0.4,4,6.188435421404244
0.4,4,6.188435421404244
0.44,4,6.332512235040602
0.48,4,6.476589048676958
0.5,4,6.5486274554951365
0.52,4,6.620665862313316
0.54,4,6.692704269131494
0.54,4,6.692704269131494
0.56,4,6.764742675949673
0.58,4,6.8367810827678515
0.56,4,6.764742675949673
0.54,4,6.692704269131494
0.54,4,6.692704269131494
0.44,4,6.332512235040602
0.44,4,6.332512235040602
0.44,4,6.332512235040602
0.44,4,6.332512235040602
0.42,5,6.260473828222423
0.42,5,6.260473828222423
0.42,5,6.260473828222423
0.4,5,6.188435421404244
0.4,5,6.188435421404244
0.4,5,6.188435421404244
0.4,5,6.188435421404244
0.42,5,6.260473828222423
0.44,5,6.332512235040602
0.46,5,6.40455064185878
0.48,5,6.476589048676958
0.46,5,6.40455064185878
0.48,5,6.476589048676958
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.48,5,6.476589048676958
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.44,5,6.332512235040602
0.44,5,6.332512235040602
0.44,5,6.332512235040602
0.44,5,6.332512235040602
0.44,5,6.332512235040602
0.46,5,6.40455064185878
0.48,5,6.476589048676958
0.5,5,6.5486274554951365
0.54,5,6.692704269131494
0.58,5,6.8367810827678515
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.66,5,7.124934710040565
0.66,5,7.124934710040565
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.6,5,6.90881948958603
0.64,5,7.052896303222386
0.66,5,7.124934710040565
0.68,5,7.196973116858744
0.7,5,7.269011523676922
0.7,5,7.269011523676922
0.7,5,7.269011523676922
0.72,5,7.341049930495101
0.7,5,7.269011523676922
0.7,5,7.269011523676922
0.68,5,7.196973116858744
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.58,5,6.8367810827678515
0.56,5,6.764742675949673
0.52,5,6.620665862313316
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.42,5,6.260473828222423
0.38,5,6.116397014586066
0.36,5,6.0443586077678875
0.34,5,5.972320200949708
0.34,5,5.972320200949708
0.34,5,5.972320200949708
0.34,5,5.972320200949708
0.34,5,5.972320200949708
0.4,5,6.188435421404244
0.44,5,6.332512235040602
0.46,5,6.40455064185878
0.5,5,6.5486274554951365
0.48,5,6.476589048676958
0.5,5,6.5486274554951365
0.4,5,6.188435421404244
0.42,5,6.260473828222423
0.42,5,6.260473828222423
0.4,5,6.188435421404244
0.4,5,6.188435421404244
0.38,5,6.116397014586066
0.36,5,6.0443586077678875
0.36,5,6.0443586077678875
0.34,5,5.972320200949708
0.34,5,5.972320200949708
0.34,5,5.972320200949708
0.34,5,5.972320200949708
0.34,5,5.972320200949708
0.34,5,5.972320200949708
0.38,5,6.116397014586066
0.42,5,6.260473828222423
0.46,5,6.40455064185878
0.5,5,6.5486274554951365
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.58,5,6.8367810827678515
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.48,5,6.476589048676958
0.46,5,6.40455064185878
0.44,5,6.332512235040602
0.4,5,6.188435421404244
0.38,5,6.116397014586066
0.36,5,6.0443586077678875
0.36,5,6.0443586077678875
0.34,5,5.972320200949708
0.36,5,6.0443586077678875
0.4,5,6.188435421404244
0.42,5,6.260473828222423
0.46,5,6.40455064185878
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.58,5,6.8367810827678515
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.52,5,6.620665862313316
0.48,5,6.476589048676958
0.46,5,6.40455064185878
0.44,5,6.332512235040602
0.42,5,6.260473828222423
0.42,5,6.260473828222423
0.42,5,6.260473828222423
0.42,5,6.260473828222423
0.4,5,6.188435421404244
0.46,5,6.40455064185878
0.42,5,6.260473828222423
0.48,5,6.476589048676958
0.52,5,6.620665862313316
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.52,5,6.620665862313316
0.48,5,6.476589048676958
0.46,5,6.40455064185878
0.42,5,6.260473828222423
0.44,5,6.332512235040602
0.44,5,6.332512235040602
0.46,5,6.40455064185878
0.52,5,6.620665862313316
0.56,5,6.764742675949673
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.56,5,6.764742675949673
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.5,5,6.5486274554951365
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.44,5,6.332512235040602
0.44,5,6.332512235040602
0.46,5,6.40455064185878
0.42,5,6.260473828222423
0.42,5,6.260473828222423
0.44,5,6.332512235040602
0.48,5,6.476589048676958
0.52,5,6.620665862313316
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.58,5,6.8367810827678515
0.54,5,6.692704269131494
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.5,5,6.5486274554951365
0.48,5,6.476589048676958
0.46,5,6.40455064185878
0.44,5,6.332512235040602
0.44,5,6.332512235040602
0.42,5,6.260473828222423
0.4,5,6.188435421404244
0.42,5,6.260473828222423
0.44,5,6.332512235040602
0.5,5,6.5486274554951365
0.52,5,6.620665862313316
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.6,5,6.90881948958603
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.5,5,6.5486274554951365
0.52,5,6.620665862313316
0.5,5,6.5486274554951365
0.48,5,6.476589048676958
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.48,5,6.476589048676958
0.48,5,6.476589048676958
0.52,5,6.620665862313316
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.62,5,6.980857896404208
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.5,5,6.5486274554951365
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.44,5,6.332512235040602
0.44,5,6.332512235040602
0.42,5,6.260473828222423
0.42,5,6.260473828222423
0.44,5,6.332512235040602
0.46,5,6.40455064185878
0.48,5,6.476589048676958
0.5,5,6.5486274554951365
0.54,5,6.692704269131494
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.62,5,6.980857896404208
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.48,5,6.476589048676958
0.5,5,6.5486274554951365
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.54,5,6.692704269131494
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.56,5,6.764742675949673
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.66,5,7.124934710040565
0.68,5,7.196973116858744
0.68,5,7.196973116858744
0.72,5,7.341049930495101
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.58,5,6.8367810827678515
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.48,5,6.476589048676958
0.48,5,6.476589048676958
0.48,5,6.476589048676958
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.52,5,6.620665862313316
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.58,5,6.8367810827678515
0.56,5,6.764742675949673
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.5,5,6.5486274554951365
0.48,5,6.476589048676958
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.44,5,6.332512235040602
0.44,5,6.332512235040602
0.44,5,6.332512235040602
0.44,5,6.332512235040602
0.46,5,6.40455064185878
0.5,5,6.5486274554951365
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.58,5,6.8367810827678515
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.48,5,6.476589048676958
0.46,5,6.40455064185878
0.46,5,6.40455064185878
0.5,5,6.5486274554951365
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.66,5,7.124934710040565
0.7,5,7.269011523676922
0.72,5,7.341049930495101
0.72,5,7.341049930495101
0.72,5,7.341049930495101
0.72,5,7.341049930495101
0.7,5,7.269011523676922
0.68,5,7.196973116858744
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.54,5,6.692704269131494
0.52,5,6.620665862313316
0.52,5,6.620665862313316
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.5,5,6.5486274554951365
0.52,5,6.620665862313316
0.54,5,6.692704269131494
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.7,5,7.269011523676922
0.72,5,7.341049930495101
0.66,5,7.124934710040565
0.62,5,6.980857896404208
0.66,5,7.124934710040565
0.68,5,7.196973116858744
0.7,5,7.269011523676922
0.66,5,7.124934710040565
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.62,5,6.980857896404208
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.66,5,7.124934710040565
0.68,5,7.196973116858744
0.68,5,7.196973116858744
0.74,5,7.41308833731328
0.72,5,7.341049930495101
0.72,5,7.341049930495101
0.72,5,7.341049930495101
0.72,5,7.341049930495101
0.7,5,7.269011523676922
0.7,5,7.269011523676922
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.64,5,7.052896303222386
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.7,5,7.269011523676922
0.74,5,7.41308833731328
0.76,5,7.485126744131458
0.78,5,7.557165150949636
0.78,5,7.557165150949636
0.74,5,7.41308833731328
0.66,5,7.124934710040565
0.7,5,7.269011523676922
0.7,5,7.269011523676922
0.66,5,7.124934710040565
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.62,5,6.980857896404208
0.66,5,7.124934710040565
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.56,5,6.764742675949673
0.54,5,6.692704269131494
0.54,5,6.692704269131494
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.68,5,7.196973116858744
0.7,5,7.269011523676922
0.74,5,7.41308833731328
0.74,5,7.41308833731328
0.74,5,7.41308833731328
0.74,5,7.41308833731328
0.76,5,7.485126744131458
0.74,5,7.41308833731328
0.74,5,7.41308833731328
0.72,5,7.341049930495101
0.7,5,7.269011523676922
0.7,5,7.269011523676922
0.66,5,7.124934710040565
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.62,5,6.980857896404208
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.66,5,7.124934710040565
0.72,5,7.341049930495101
0.7,5,7.269011523676922
0.74,5,7.41308833731328
0.78,5,7.557165150949636
0.82,5,7.701241964585993
0.82,5,7.701241964585993
0.82,5,7.701241964585993
0.8,5,7.629203557767815
0.8,5,7.629203557767815
0.8,5,7.629203557767815
0.78,5,7.557165150949636
0.72,5,7.341049930495101
0.72,5,7.341049930495101
0.7,5,7.269011523676922
0.7,5,7.269011523676922
0.68,5,7.196973116858744
0.7,5,7.269011523676922
0.68,5,7.196973116858744
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.66,5,7.124934710040565
0.7,5,7.269011523676922
0.72,5,7.341049930495101
0.74,5,7.41308833731328
0.76,5,7.485126744131458
0.74,5,7.41308833731328
0.76,5,7.485126744131458
0.78,5,7.557165150949636
0.76,5,7.485126744131458
0.74,5,7.41308833731328
0.72,5,7.341049930495101
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.58,5,6.8367810827678515
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.56,5,6.764742675949673
0.58,5,6.8367810827678515
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.7,5,7.269011523676922
0.7,5,7.269011523676922
0.72,5,7.341049930495101
0.72,5,7.341049930495101
0.74,5,7.41308833731328
0.74,5,7.41308833731328
0.76,5,7.485126744131458
0.74,5,7.41308833731328
0.72,5,7.341049930495101
0.7,5,7.269011523676922
0.7,5,7.269011523676922
0.66,5,7.124934710040565
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.6,5,6.90881948958603
0.6,5,6.90881948958603
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.66,5,7.124934710040565
0.66,5,7.124934710040565
0.7,5,7.269011523676922
0.72,5,7.341049930495101
0.74,5,7.41308833731328
0.74,5,7.41308833731328
0.74,5,7.41308833731328
0.74,5,7.41308833731328
0.72,5,7.341049930495101
0.72,5,7.341049930495101
0.7,5,7.269011523676922
0.68,5,7.196973116858744
0.66,5,7.124934710040565
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.62,5,6.980857896404208
0.62,5,6.980857896404208
0.64,5,7.052896303222386
0.64,5,7.052896303222386
0.66,5,7.124934710040565
0.72,5,7.341049930495101
0.8,5,7.629203557767815
0.82,5,7.701241964585993
0.86,5,7.84531877822235
0.86,5,7.84531877822235
0.88,5,7.9173571850405295
0.88,5,7.9173571850405295
0.88,5,7.9173571850405295
0.86,5,7.84531877822235
0.86,5,7.84531877822235
0.52,5,6.620665862313316
0.76,5,7.485126744131458
0.74,5,7.41308833731328
0.72,5,7.341049930495101
0.7,5,7.269011523676922
0.7,5,7.269011523676922
0.68,5,7.196973116858744
0.66,5,7.124934710040565
0.64,5,7.052896303222386
0.66,5,7.124934710040565
0.66,5,7.124934710040565
0.68,5,7.196973116858744
0.74,5,7.41308833731328
0.78,5,7.557165150949636
0.8,5,7.629203557767815
0.82,5,7.701241964585993
0.86,5,7.84531877822235
0.86,5,7.84531877822235
0.9,5,7.989395591858708
0.9,5,7.989395591858708
0.9,5,7.989395591858708
0.9,5,7.989395591858708
0.84,5,7.773280371404172
0.84,5,7.773280371404172
0.78,5,7.557165150949636
0.78,5,7.557165150949636
0.76,5,7.485126744131458
0.74,5,7.41308833731328
0.72,5,7.341049930495101
0.7,6,7.269011523676922
0.7,6,7.269011523676922
0.7,6,7.269011523676922
0.68,6,7.196973116858744
0.68,6,7.196973116858744
0.66,6,7.124934710040565
0.68,6,7.196973116858744
0.7,6,7.269011523676922
0.72,6,7.341049930495101
0.74,6,7.41308833731328
0.76,6,7.485126744131458
0.82,6,7.701241964585993
0.86,6,7.84531877822235
0.9,6,7.989395591858708
0.9,6,7.989395591858708
0.9,6,7.989395591858708
0.86,6,7.84531877822235
0.86,6,7.84531877822235
0.82,6,7.701241964585993
0.74,6,7.41308833731328
0.74,6,7.41308833731328
0.74,6,7.41308833731328
0.74,6,7.41308833731328
0.74,6,7.41308833731328
0.74,6,7.41308833731328
0.72,6,7.341049930495101
0.7,6,7.269011523676922
0.66,6,7.124934710040565
0.66,6,7.124934710040565
0.66,6,7.124934710040565
0.66,6,7.124934710040565
0.7,6,7.269011523676922
0.7,6,7.269011523676922
0.72,6,7.341049930495101
0.72,6,7.341049930495101
0.74,6,7.41308833731328
0.76,6,7.485126744131458
0.8,6,7.629203557767815
0.78,6,7.557165150949636
0.8,6,7.629203557767815
0.8,6,7.629203557767815
0.76,6,7.485126744131458
0.74,6,7.41308833731328
0.72,6,7.341049930495101
0.7,6,7.269011523676922
0.66,6,7.124934710040565
0.64,6,7.052896303222386
0.62,6,6.980857896404208
0.62,6,6.980857896404208
0.6,6,6.90881948958603
0.56,6,6.764742675949673
0.54,6,6.692704269131494
0.52,6,6.620665862313316
0.52,6,6.620665862313316
0.54,6,6.692704269131494
0.54,6,6.692704269131494
0.56,6,6.764742675949673
0.58,6,6.8367810827678515
0.62,6,6.980857896404208
0.64,6,7.052896303222386
0.66,6,7.124934710040565
0.68,6,7.196973116858744
0.7,6,7.269011523676922
0.7,6,7.269011523676922
0.72,6,7.341049930495101
0.72,6,7.341049930495101
0.7,6,7.269011523676922
0.68,6,7.196973116858744
0.64,6,7.052896303222386
0.64,6,7.052896303222386
0.62,6,6.980857896404208
0.58,6,6.8367810827678515
0.56,6,6.764742675949673
0.54,6,6.692704269131494
0.54,6,6.692704269131494
0.52,6,6.620665862313316
0.52,6,6.620665862313316
0.5,6,6.5486274554951365
0.54,6,6.692704269131494
0.56,6,6.764742675949673
0.6,6,6.90881948958603
0.62,6,6.980857896404208
0.64,6,7.052896303222386
0.66,6,7.124934710040565
0.7,6,7.269011523676922
0.74,6,7.41308833731328
0.74,6,7.41308833731328
0.74,6,7.41308833731328
0.72,6,7.341049930495101
0.72,6,7.341049930495101
0.74,6,7.41308833731328
0.7,6,7.269011523676922
0.7,6,7.269011523676922
0.66,6,7.124934710040565
0.64,6,7.052896303222386
0.64,6,7.052896303222386
0.64,6,7.052896303222386
0.64,6,7.052896303222386
0.64,6,7.052896303222386
0.62,6,6.980857896404208
0.62,6,6.980857896404208
0.62,6,6.980857896404208
0.62,6,6.980857896404208
0.6,6,6.90881948958603
0.6,6,6.90881948958603
0.6,6,6.90881948958603
0.62,6,6.980857896404208
0.64,6,7.052896303222386
0.64,6,7.052896303222386
0.66,6,7.124934710040565
0.7,6,7.269011523676922
0.7,6,7.269011523676922
0.72,6,7.341049930495101
0.74,6,7.41308833731328
0.7,6,7.269011523676922
0.68,6,7.196973116858744
0.66,6,7.124934710040565
0.64,6,7.052896303222386
0.64,6,7.052896303222386
0.62,6,6.980857896404208
0.62,6,6.980857896404208
0.6,6,6.90881948958603
0.58,6,6.8367810827678515
0.58,6,6.8367810827678515
0.56,6,6.764742675949673
0.56,6,6.764742675949673
0.58,6,6.8367810827678515
0.62,6,6.980857896404208
0.64,6,7.052896303222386
0.7,6,7.269011523676922
0.72,6,7.341049930495101
0.74,6,7.41308833731328
0.76,6,7.485126744131458
0.78,6,7.557165150949636
0.78,6,7.557165150949636
0.8,6,7.629203557767815
0.76,6,7.485126744131458
0.78,6,7.557165150949636
0.76,6,7.485126744131458
0.72,6,7.341049930495101
0.68,6,7.196973116858744
0.66,6,7.124934710040565
0.66,6,7.124934710040565
0.64,6,7.052896303222386
0.64,6,7.052896303222386
0.62,6,6.980857896404208
0.6,6,6.90881948958603
0.6,6,6.90881948958603
0.58,6,6.8367810827678515
0.58,6,6.8367810827678515
0.6,6,6.90881948958603
0.64,6,7.052896303222386
0.68,6,7.196973116858744
0.72,6,7.341049930495101
0.76,6,7.485126744131458
0.76,6,7.485126744131458
0.8,6,7.629203557767815
0.8,6,7.629203557767815
0.8,6,7.629203557767815
0.82,6,7.701241964585993
0.8,6,7.629203557767815
0.8,6,7.629203557767815
0.78,6,7.557165150949636
0.76,6,7.485126744131458
0.74,6,7.41308833731328
0.72,6,7.341049930495101
0.7,6,7.269011523676922
0.68,6,7.196973116858744
0.66,6,7.124934710040565
0.66,6,7.124934710040565
