windspeed,cnt,Predicted Y
0.194,270,190.00252707534713
0.1343,152,181.75001921797104
0.1642,154,185.88318479478085
0.2239,132,194.13569265215693
0.1642,119,185.88318479478085
0.1343,102,181.75001921797104
0.1343,82,181.75001921797104
0.1343,52,181.75001921797104
0.1343,35,181.75001921797104
0.1642,5,185.88318479478085
0.1045,14,177.63067693740476
0.1045,11,177.63067693740476
0.0,32,163.18533236293572
0.0,88,163.18533236293572
0.0896,100,175.57100579712161
0.1642,167,185.88318479478085
0.1343,279,181.75001921797104
0.0896,279,175.57100579712161
0.0896,248,175.57100579712161
0.1343,216,181.75001921797104
0.1642,294,185.88318479478085
0.194,295,190.00252707534713
0.194,272,190.00252707534713
0.2239,304,194.13569265215693
0.1343,248,181.75001921797104
0.1343,157,181.75001921797104
0.2239,59,194.13569265215693
0.1642,26,185.88318479478085
0.194,44,190.00252707534713
0.0,39,163.18533236293572
0.1045,47,177.63067693740476
0.1343,50,181.75001921797104
0.0,32,163.18533236293572
0.0,13,163.18533236293572
0.1045,14,177.63067693740476
0.1343,17,181.75001921797104
0.1343,42,181.75001921797104
0.1343,70,181.75001921797104
0.2537,134,198.25503493272322
0.2239,226,194.13569265215693
0.2239,322,194.13569265215693
0.2985,367,204.44787164981616
0.2836,456,202.38820050953302
0.194,437,190.00252707534713
0.2537,459,198.25503493272322
0.2537,440,198.25503493272322
0.3582,392,212.70037950719225
0.2537,237,198.25503493272322
0.1045,231,177.63067693740476
0.0,191,163.18533236293572
0.0,151,163.18533236293572
0.0,117,163.18533236293572
0.2239,69,194.13569265215693
0.1045,38,177.63067693740476
0.1343,14,181.75001921797104
0.0896,13,175.57100579712161
0.1642,4,185.88318479478085
0.1343,6,181.75001921797104
0.194,21,190.00252707534713
0.1642,104,185.88318479478085
0.2836,272,202.38820050953302
0.2985,394,204.44787164981616
0.194,194,190.00252707534713
0.0896,112,175.57100579712161
0.0,185,163.18533236293572
0.0896,209,175.57100579712161
0.0,214,163.18533236293572
0.0,193,163.18533236293572
0.0,165,163.18533236293572
0.2537,226,198.25503493272322
0.2239,274,194.13569265215693
0.194,453,190.00252707534713
0.2537,308,198.25503493272322
0.0,198,163.18533236293572
0.0,177,163.18533236293572
0.0896,127,175.57100579712161
0.0896,57,175.57100579712161
0.0,31,163.18533236293572
0.0,13,163.18533236293572
0.0,8,163.18533236293572
0.2537,4,198.25503493272322
0.2537,4,198.25503493272322
0.2537,22,198.25503493272322
0.2537,49,198.25503493272322
0.2537,151,198.25503493272322
0.2985,347,204.44787164981616
0.2537,207,198.25503493272322
0.2537,104,198.25503493272322
0.4179,130,220.9528873645683
0.4179,153,220.9528873645683
0.3284,172,208.58103722662597
0.4627,184,227.14572408166129
0.4478,210,225.0860529413781
0.3284,290,208.58103722662597
0.4179,604,220.9528873645683
0.2985,480,204.44787164981616
0.2537,349,198.25503493272322
0.4179,283,220.9528873645683
0.2537,174,198.25503493272322
0.2836,98,202.38820050953302
0.2537,56,198.25503493272322
0.2239,23,194.13569265215693
0.2537,12,198.25503493272322
0.2239,6,194.13569265215693
0.2985,9,204.44787164981616
0.2985,3,204.44787164981616
0.2239,9,194.13569265215693
0.1343,101,181.75001921797104
0.194,274,190.00252707534713
0.2836,453,202.38820050953302
0.2537,202,198.25503493272322
0.2836,106,202.38820050953302
0.0896,23,175.57100579712161
0.2985,54,204.44787164981616
0.3284,122,208.58103722662597
0.2836,138,202.38820050953302
0.2537,167,198.25503493272322
0.194,294,190.00252707534713
0.1343,565,181.75001921797104
0.2239,489,194.13569265215693
0.1343,331,181.75001921797104
0.1343,213,181.75001921797104
0.0,85,163.18533236293572
0.0,117,163.18533236293572
0.0896,59,175.57100579712161
0.1045,29,177.63067693740476
0.0,6,163.18533236293572
0.0,15,163.18533236293572
0.0,4,163.18533236293572
0.0,5,163.18533236293572
0.0,26,163.18533236293572
0.0,103,163.18533236293572
0.0,257,163.18533236293572
0.0,487,163.18533236293572
0.0896,216,175.57100579712161
0.0,130,163.18533236293572
0.1642,164,185.88318479478085
0.1045,168,177.63067693740476
0.2537,183,198.25503493272322
0.194,180,190.00252707534713
0.1642,188,185.88318479478085
0.194,302,190.00252707534713
0.1642,547,185.88318479478085
0.1642,513,185.88318479478085
0.1343,410,181.75001921797104
0.2836,282,202.38820050953302
0.2836,209,202.38820050953302
0.2985,79,204.44787164981616
0.0,72,163.18533236293572
0.0896,48,175.57100579712161
0.0,25,163.18533236293572
0.0896,8,175.57100579712161
0.0,5,163.18533236293572
0.0896,5,175.57100579712161
0.1045,28,177.63067693740476
0.1045,117,177.63067693740476
0.1642,319,185.88318479478085
0.0,517,163.18533236293572
0.2239,234,194.13569265215693
0.194,148,190.00252707534713
0.194,196,190.00252707534713
0.2537,255,198.25503493272322
0.2836,232,202.38820050953302
0.2239,197,194.13569265215693
0.194,242,190.00252707534713
0.1642,330,185.88318479478085
0.0,554,163.18533236293572
0.1642,473,185.88318479478085
0.0896,302,175.57100579712161
0.1045,220,177.63067693740476
0.1045,195,177.63067693740476
0.0,152,163.18533236293572
0.1642,115,185.88318479478085
0.1045,98,177.63067693740476
0.0,72,163.18533236293572
0.1045,40,177.63067693740476
0.1045,19,177.63067693740476
0.1343,7,181.75001921797104
0.1045,5,177.63067693740476
0.1343,28,181.75001921797104
0.1343,43,181.75001921797104
0.2836,126,202.38820050953302
0.2239,225,194.13569265215693
0.1045,323,177.63067693740476
0.1343,418,181.75001921797104
0.0,493,163.18533236293572
0.0,462,163.18533236293572
0.0,456,163.18533236293572
0.2537,506,198.25503493272322
0.2537,471,198.25503493272322
0.1642,444,185.88318479478085
0.1642,444,185.88318479478085
0.1642,301,185.88318479478085
0.0,248,163.18533236293572
0.1045,227,177.63067693740476
0.1343,204,181.75001921797104
0.0896,145,175.57100579712161
0.1642,131,185.88318479478085
0.1343,98,181.75001921797104
0.1045,68,177.63067693740476
0.1045,33,177.63067693740476
0.0,12,163.18533236293572
0.1045,6,177.63067693740476
0.1045,18,177.63067693740476
0.1045,40,177.63067693740476
0.0896,94,175.57100579712161
0.1045,189,177.63067693740476
0.1343,305,181.75001921797104
0.194,373,190.00252707534713
0.194,401,190.00252707534713
0.2239,455,194.13569265215693
0.194,316,190.00252707534713
0.1642,331,185.88318479478085
0.1343,273,181.75001921797104
0.2537,306,198.25503493272322
0.2239,358,194.13569265215693
0.194,300,190.00252707534713
0.1642,231,185.88318479478085
0.194,136,190.00252707534713
0.1343,121,181.75001921797104
0.1343,65,181.75001921797104
0.1343,41,181.75001921797104
0.1045,9,177.63067693740476
0.1642,5,185.88318479478085
0.1642,4,185.88318479478085
0.0,4,163.18533236293572
0.0,11,163.18533236293572
0.0,96,163.18533236293572
0.1045,236,177.63067693740476
0.194,409,190.00252707534713
0.2239,167,194.13569265215693
0.2985,121,204.44787164981616
0.3881,180,216.83354508400203
0.3881,204,216.83354508400203
0.4179,204,220.9528873645683
0.5224,187,235.39823193903737
0.4478,176,225.0860529413781
0.2985,279,204.44787164981616
0.3881,429,216.83354508400203
0.2836,453,202.38820050953302
0.2239,358,194.13569265215693
0.2239,310,194.13569265215693
0.2239,188,194.13569265215693
0.2239,131,194.13569265215693
0.194,72,190.00252707534713
0.194,35,190.00252707534713
0.1642,15,185.88318479478085
0.194,10,190.00252707534713
0.1045,2,177.63067693740476
0.1045,4,177.63067693740476
0.2537,24,198.25503493272322
0.194,112,190.00252707534713
0.194,314,190.00252707534713
0.2239,434,194.13569265215693
0.194,138,190.00252707534713
0.3284,108,208.58103722662597
0.2239,175,194.13569265215693
0.3881,170,216.83354508400203
0.2537,190,198.25503493272322
0.2836,153,202.38820050953302
0.4179,188,220.9528873645683
0.194,277,190.00252707534713
0.1045,548,177.63067693740476
0.194,564,190.00252707534713
0.194,355,190.00252707534713
0.0896,280,175.57100579712161
0.0896,189,175.57100579712161
0.2239,141,194.13569265215693
0.1642,66,185.88318479478085
0.2239,35,194.13569265215693
0.194,8,190.00252707534713
0.0,8,163.18533236293572
0.1343,9,181.75001921797104
0.1045,3,177.63067693740476
0.0896,25,175.57100579712161
0.0896,117,175.57100579712161
0.1343,313,181.75001921797104
0.2239,531,194.13569265215693
0.0896,234,175.57100579712161
0.0896,135,175.57100579712161
0.0896,140,175.57100579712161
0.1343,210,181.75001921797104
0.1343,202,181.75001921797104
0.1642,168,185.88318479478085
0.2537,182,198.25503493272322
0.2836,299,202.38820050953302
0.2239,601,194.13569265215693
0.2239,517,194.13569265215693
0.1343,405,181.75001921797104
0.1642,340,185.88318479478085
0.1343,236,181.75001921797104
0.2537,174,198.25503493272322
0.1343,86,181.75001921797104
0.1343,45,181.75001921797104
0.1343,16,181.75001921797104
0.1045,14,177.63067693740476
0.0896,4,175.57100579712161
0.0,2,163.18533236293572
0.0896,27,175.57100579712161
0.0896,98,175.57100579712161
0.2537,286,198.25503493272322
0.1642,489,185.88318479478085
0.1642,216,185.88318479478085
0.2836,143,202.38820050953302
0.2239,160,194.13569265215693
0.3284,194,208.58103722662597
0.2836,197,202.38820050953302
0.2836,189,202.38820050953302
0.2836,141,202.38820050953302
0.3582,291,212.70037950719225
0.2836,494,202.38820050953302
0.3284,478,208.58103722662597
0.3284,378,208.58103722662597
0.1642,322,185.88318479478085
0.0896,223,175.57100579712161
0.1343,180,181.75001921797104
0.194,90,190.00252707534713
0.2537,69,198.25503493272322
0.2985,50,204.44787164981616
0.2239,18,194.13569265215693
0.0896,12,175.57100579712161
0.1343,7,181.75001921797104
0.2836,31,202.38820050953302
0.0896,81,175.57100579712161
0.1642,249,185.88318479478085
0.2836,418,202.38820050953302
0.2836,227,202.38820050953302
0.3881,153,216.83354508400203
0.3284,166,208.58103722662597
0.2985,243,204.44787164981616
0.194,209,190.00252707534713
0.2537,239,198.25503493272322
0.2836,356,202.38820050953302
0.3881,419,216.83354508400203
0.3881,491,216.83354508400203
0.2985,399,204.44787164981616
0.2537,279,198.25503493272322
0.2239,144,194.13569265215693
0.1045,151,177.63067693740476
0.1343,141,181.75001921797104
0.1343,127,181.75001921797104
0.1343,94,181.75001921797104
0.194,55,190.00252707534713
0.194,48,190.00252707534713
0.2239,15,194.13569265215693
0.2537,4,198.25503493272322
0.2239,7,194.13569265215693
0.2537,19,198.25503493272322
0.2537,50,198.25503493272322
0.194,102,190.00252707534713
0.2537,177,198.25503493272322
0.2239,276,194.13569265215693
0.2239,349,194.13569265215693
0.2537,358,198.25503493272322
0.2239,385,194.13569265215693
0.2239,382,194.13569265215693
0.2239,374,194.13569265215693
0.2836,402,202.38820050953302
0.2985,341,204.44787164981616
0.2537,385,198.25503493272322
0.194,252,190.00252707534713
0.2239,196,194.13569265215693
0.2985,201,204.44787164981616
0.2239,161,194.13569265215693
0.194,125,190.00252707534713
0.2239,83,194.13569265215693
0.1642,66,185.88318479478085
0.1045,61,177.63067693740476
0.1045,26,177.63067693740476
0.0896,23,175.57100579712161
0.1642,6,185.88318479478085
0.194,15,190.00252707534713
0.2537,30,198.25503493272322
0.2239,96,194.13569265215693
0.2537,152,198.25503493272322
0.2239,251,194.13569265215693
0.2836,319,202.38820050953302
0.2239,402,194.13569265215693
0.2836,418,202.38820050953302
0.2836,351,202.38820050953302
0.2985,376,204.44787164981616
0.2836,361,202.38820050953302
0.2836,383,202.38820050953302
0.2836,328,202.38820050953302
0.2537,287,198.25503493272322
0.194,219,190.00252707534713
0.1642,229,185.88318479478085
0.1343,171,181.75001921797104
0.1642,135,185.88318479478085
0.194,103,190.00252707534713
0.1343,79,181.75001921797104
0.194,45,190.00252707534713
0.194,18,190.00252707534713
0.1642,6,185.88318479478085
0.1045,7,177.63067693740476
0.0896,16,175.57100579712161
0.0,31,163.18533236293572
0.1045,94,177.63067693740476
0.0896,128,175.57100579712161
0.2537,269,198.25503493272322
0.0,321,163.18533236293572
0.1045,366,177.63067693740476
0.0896,350,175.57100579712161
0.0,327,163.18533236293572
0.2537,311,198.25503493272322
0.2836,309,202.38820050953302
0.2239,304,194.13569265215693
0.1642,249,185.88318479478085
0.1045,225,177.63067693740476
0.0,237,163.18533236293572
0.1343,149,181.75001921797104
0.1642,106,185.88318479478085
0.1045,48,177.63067693740476
0.0896,29,175.57100579712161
0.0896,17,175.57100579712161
0.1343,12,181.75001921797104
0.0,4,163.18533236293572
0.0896,3,175.57100579712161
0.0896,26,175.57100579712161
0.0896,109,175.57100579712161
0.1045,235,177.63067693740476
0.1343,406,181.75001921797104
0.1343,175,181.75001921797104
0.1343,109,181.75001921797104
0.0,106,163.18533236293572
0.1343,162,181.75001921797104
0.1642,147,185.88318479478085
0.0,140,163.18533236293572
0.1642,175,185.88318479478085
0.1343,249,181.75001921797104
0.2239,495,194.13569265215693
0.194,417,190.00252707534713
0.1045,285,177.63067693740476
0.1045,251,177.63067693740476
0.1045,210,177.63067693740476
0.1642,159,185.88318479478085
0.0896,61,175.57100579712161
0.1642,34,185.88318479478085
0.2537,17,198.25503493272322
0.1642,3,185.88318479478085
0.194,6,190.00252707534713
0.2239,4,194.13569265215693
0.0896,21,175.57100579712161
0.0896,128,175.57100579712161
0.1642,284,185.88318479478085
0.194,454,190.00252707534713
0.2239,207,194.13569265215693
0.2537,115,198.25503493272322
0.2239,112,194.13569265215693
0.0,169,163.18533236293572
0.194,154,190.00252707534713
0.2537,145,198.25503493272322
0.2985,152,204.44787164981616
0.2985,266,204.44787164981616
0.2985,486,204.44787164981616
0.3881,309,216.83354508400203
0.1642,264,185.88318479478085
0.2537,256,198.25503493272322
0.2836,190,202.38820050953302
0.1343,129,181.75001921797104
0.1642,69,185.88318479478085
0.3582,42,212.70037950719225
0.1045,15,177.63067693740476
0.0,6,163.18533236293572
0.1045,4,177.63067693740476
0.194,3,190.00252707534713
0.2239,31,194.13569265215693
0.1343,113,181.75001921797104
0.2537,304,198.25503493272322
0.2985,467,204.44787164981616
0.3582,225,212.70037950719225
0.4925,139,231.26506636222757
0.3881,165,216.83354508400203
0.4627,232,227.14572408166129
0.3582,203,212.70037950719225
0.3284,185,208.58103722662597
0.3881,188,216.83354508400203
0.4925,318,231.26506636222757
0.5224,572,235.39823193903737
0.3881,525,216.83354508400203
0.2985,379,204.44787164981616
0.194,337,190.00252707534713
0.194,248,190.00252707534713
0.2537,155,198.25503493272322
0.2239,112,194.13569265215693
0.2836,68,202.38820050953302
0.3582,22,212.70037950719225
0.2239,12,194.13569265215693
0.2239,5,194.13569265215693
0.3284,6,208.58103722662597
0.3582,28,212.70037950719225
0.2985,106,204.44787164981616
0.2537,277,198.25503493272322
0.3284,502,208.58103722662597
0.1642,230,185.88318479478085
0.2537,161,198.25503493272322
0.3284,192,208.58103722662597
0.2836,259,202.38820050953302
0.2537,248,198.25503493272322
0.2836,240,202.38820050953302
0.2836,212,202.38820050953302
0.3284,349,208.58103722662597
0.2836,558,202.38820050953302
0.2985,564,204.44787164981616
0.2836,391,202.38820050953302
0.1642,293,185.88318479478085
0.1045,247,177.63067693740476
0.0,171,163.18533236293572
0.1045,171,177.63067693740476
0.0,93,163.18533236293572
0.1045,94,177.63067693740476
0.194,59,190.00252707534713
0.1045,18,177.63067693740476
0.0896,15,175.57100579712161
0.0,8,163.18533236293572
0.0,28,163.18533236293572
0.0,87,163.18533236293572
0.0896,125,175.57100579712161
0.1343,224,181.75001921797104
0.1045,317,177.63067693740476
0.1343,369,181.75001921797104
0.1642,420,185.88318479478085
0.1343,456,181.75001921797104
0.2239,451,194.13569265215693
0.4179,404,220.9528873645683
0.1343,440,181.75001921797104
0.2537,344,198.25503493272322
0.1642,341,185.88318479478085
0.0896,285,175.57100579712161
0.0896,239,175.57100579712161
0.1045,185,177.63067693740476
0.2239,190,194.13569265215693
0.0,150,163.18533236293572
0.0896,113,175.57100579712161
0.1642,96,185.88318479478085
0.1642,64,185.88318479478085
0.1642,47,185.88318479478085
0.1642,12,185.88318479478085
0.1343,6,181.75001921797104
0.1045,21,177.63067693740476
0.2537,27,198.25503493272322
0.2537,98,198.25503493272322
0.194,164,190.00252707534713
0.0896,251,175.57100579712161
0.1045,335,177.63067693740476
0.1045,335,177.63067693740476
0.1045,367,177.63067693740476
0.1642,385,185.88318479478085
0.0,417,163.18533236293572
0.0896,398,175.57100579712161
0.0,390,163.18533236293572
0.1045,363,177.63067693740476
0.1642,357,185.88318479478085
0.194,279,190.00252707534713
0.1642,165,185.88318479478085
0.2239,130,194.13569265215693
0.1343,86,181.75001921797104
0.1343,29,181.75001921797104
0.1343,14,181.75001921797104
0.1045,8,177.63067693740476
0.0,5,163.18533236293572
0.1045,8,177.63067693740476
0.0896,31,175.57100579712161
0.0,112,163.18533236293572
0.1045,299,177.63067693740476
0.0896,438,175.57100579712161
0.1642,188,185.88318479478085
0.2239,95,194.13569265215693
0.1343,111,181.75001921797104
0.1642,153,185.88318479478085
0.0,180,163.18533236293572
0.1343,145,181.75001921797104
0.194,165,190.00252707534713
0.1343,267,181.75001921797104
0.2836,579,202.38820050953302
0.1343,556,181.75001921797104
0.194,407,190.00252707534713
0.1343,336,181.75001921797104
0.0896,189,175.57100579712161
0.0896,173,175.57100579712161
0.0896,60,175.57100579712161
0.0896,20,175.57100579712161
0.1343,4,181.75001921797104
0.0896,5,175.57100579712161
0.0896,2,175.57100579712161
0.1343,5,181.75001921797104
0.1642,32,185.88318479478085
0.1343,126,181.75001921797104
0.194,334,190.00252707534713
0.1343,477,181.75001921797104
0.2239,217,194.13569265215693
0.194,123,190.00252707534713
0.2537,151,198.25503493272322
0.2836,183,202.38820050953302
0.2537,196,198.25503493272322
0.2836,146,202.38820050953302
0.3284,183,208.58103722662597
0.2239,308,194.13569265215693
0.2537,539,198.25503493272322
0.2836,551,202.38820050953302
0.2537,424,198.25503493272322
0.1343,346,181.75001921797104
0.1343,218,181.75001921797104
0.1343,153,181.75001921797104
0.1045,90,177.63067693740476
0.1343,41,181.75001921797104
0.0,23,163.18533236293572
0.0896,7,175.57100579712161
0.0896,3,175.57100579712161
0.0,6,163.18533236293572
0.0,21,163.18533236293572
0.1343,116,181.75001921797104
0.1045,353,177.63067693740476
0.1642,481,185.88318479478085
0.1642,202,185.88318479478085
0.2239,90,194.13569265215693
0.194,134,190.00252707534713
0.1343,149,181.75001921797104
0.0,136,163.18533236293572
0.2537,155,198.25503493272322
0.1642,128,185.88318479478085
0.2239,233,194.13569265215693
0.2239,506,194.13569265215693
0.2239,459,194.13569265215693
0.1343,384,181.75001921797104
0.1343,280,181.75001921797104
0.1343,202,181.75001921797104
0.1642,176,185.88318479478085
0.194,116,190.00252707534713
0.1343,47,181.75001921797104
0.1045,16,177.63067693740476
0.1642,6,185.88318479478085
0.1045,2,177.63067693740476
0.0896,6,175.57100579712161
0.0,20,163.18533236293572
0.0896,118,175.57100579712161
0.1343,314,181.75001921797104
0.1045,432,177.63067693740476
0.0,168,163.18533236293572
0.2836,94,202.38820050953302
0.2239,118,194.13569265215693
0.194,140,190.00252707534713
0.0896,136,175.57100579712161
0.194,118,190.00252707534713
0.1642,104,185.88318479478085
0.1343,200,181.75001921797104
0.2537,409,198.25503493272322
0.2836,466,202.38820050953302
0.3284,326,208.58103722662597
0.194,254,190.00252707534713
0.0,171,163.18533236293572
0.1642,153,185.88318479478085
0.1642,97,185.88318479478085
0.2239,69,194.13569265215693
0.2239,23,194.13569265215693
0.1642,13,185.88318479478085
0.1642,6,185.88318479478085
0.1642,4,185.88318479478085
0.1642,28,185.88318479478085
0.0896,104,175.57100579712161
0.1045,267,177.63067693740476
0.1343,452,181.75001921797104
0.0,213,163.18533236293572
0.0,111,163.18533236293572
0.0,153,163.18533236293572
0.1343,207,181.75001921797104
0.1045,189,177.63067693740476
0.0,165,163.18533236293572
0.1045,212,177.63067693740476
0.2985,285,204.44787164981616
0.2239,517,194.13569265215693
0.2239,463,194.13569265215693
0.194,306,190.00252707534713
0.1045,250,177.63067693740476
0.1343,218,181.75001921797104
0.2537,185,198.25503493272322
0.1642,146,185.88318479478085
0.1343,117,181.75001921797104
0.0896,77,175.57100579712161
0.1045,60,177.63067693740476
0.0896,28,175.57100579712161
0.0896,13,175.57100579712161
0.1343,16,181.75001921797104
0.1343,40,181.75001921797104
0.194,68,190.00252707534713
0.194,143,190.00252707534713
0.1343,230,181.75001921797104
0.1642,264,185.88318479478085
0.1343,325,181.75001921797104
0.2239,347,194.13569265215693
0.194,387,190.00252707534713
0.1045,380,177.63067693740476
0.1045,374,177.63067693740476
0.194,394,190.00252707534713
0.1642,337,185.88318479478085
0.1343,286,181.75001921797104
0.194,264,190.00252707534713
0.2537,275,198.25503493272322
0.2239,220,194.13569265215693
0.2239,190,194.13569265215693
0.1045,131,177.63067693740476
0.2239,119,194.13569265215693
0.1045,93,177.63067693740476
0.2537,66,198.25503493272322
0.2836,28,202.38820050953302
0.1642,14,185.88318479478085
0.2239,10,194.13569265215693
0.1045,14,177.63067693740476
0.1045,34,177.63067693740476
0.0,92,163.18533236293572
0.0,182,163.18533236293572
0.0896,311,175.57100579712161
0.1045,367,177.63067693740476
0.0,420,163.18533236293572
0.2836,373,202.38820050953302
0.2537,315,198.25503493272322
0.2985,360,204.44787164981616
0.2836,350,202.38820050953302
0.2836,252,202.38820050953302
0.1642,256,185.88318479478085
0.1045,223,177.63067693740476
0.1642,206,185.88318479478085
0.1045,140,177.63067693740476
0.1343,128,181.75001921797104
0.194,107,190.00252707534713
0.1343,28,181.75001921797104
0.2239,16,194.13569265215693
0.2836,10,202.38820050953302
0.4925,7,231.26506636222757
0.2985,4,204.44787164981616
0.3881,29,216.83354508400203
0.4179,105,220.9528873645683
0.3582,328,212.70037950719225
0.4478,476,225.0860529413781
0.3582,224,212.70037950719225
0.3284,118,208.58103722662597
0.2985,159,204.44787164981616
0.2836,196,202.38820050953302
0.0,227,163.18533236293572
0.2537,200,198.25503493272322
0.4478,185,225.0860529413781
0.4179,326,220.9528873645683
0.3284,601,208.58103722662597
0.3582,586,212.70037950719225
0.2836,423,202.38820050953302
0.2537,331,198.25503493272322
0.2537,218,198.25503493272322
0.2239,134,194.13569265215693
0.194,89,190.00252707534713
0.194,31,190.00252707534713
0.2537,13,198.25503493272322
0.2836,10,202.38820050953302
0.3284,2,208.58103722662597
0.2537,3,198.25503493272322
0.3284,26,208.58103722662597
0.2985,113,204.44787164981616
0.4179,365,220.9528873645683
0.3881,486,216.83354508400203
0.194,193,190.00252707534713
0.2239,130,194.13569265215693
0.2836,143,202.38820050953302
0.3582,169,212.70037950719225
0.2239,209,194.13569265215693
0.194,159,190.00252707534713
0.1642,178,185.88318479478085
0.194,330,190.00252707534713
0.2836,569,202.38820050953302
0.3284,538,208.58103722662597
0.3582,386,212.70037950719225
0.1642,297,185.88318479478085
0.2985,243,204.44787164981616
0.2239,188,194.13569265215693
0.2239,110,194.13569265215693
0.3582,52,212.70037950719225
0.2836,14,202.38820050953302
0.2239,9,194.13569265215693
0.2537,1,198.25503493272322
0.2836,4,202.38820050953302
0.2836,21,202.38820050953302
0.2537,121,198.25503493272322
0.1343,370,181.75001921797104
0.1343,498,181.75001921797104
0.0,207,163.18533236293572
0.1642,135,185.88318479478085
0.0,164,163.18533236293572
0.2239,211,194.13569265215693
0.2836,189,202.38820050953302
0.0,178,163.18533236293572
0.0,164,163.18533236293572
0.1343,312,181.75001921797104
0.1045,638,177.63067693740476
0.1343,607,181.75001921797104
0.2836,416,202.38820050953302
0.1642,330,185.88318479478085
0.2239,257,194.13569265215693
0.1045,175,177.63067693740476
0.0,107,163.18533236293572
0.1045,47,177.63067693740476
0.0,17,163.18533236293572
0.0896,5,175.57100579712161
0.0896,4,175.57100579712161
0.1045,6,177.63067693740476
0.194,25,190.00252707534713
0.1642,112,185.88318479478085
0.1642,188,185.88318479478085
0.1343,388,181.75001921797104
0.194,261,190.00252707534713
0.2537,121,198.25503493272322
0.2985,150,204.44787164981616
0.3881,206,216.83354508400203
0.2537,151,198.25503493272322
0.3284,153,208.58103722662597
0.2985,159,204.44787164981616
0.194,294,190.00252707534713
0.1045,272,177.63067693740476
0.2239,325,194.13569265215693
0.2836,327,202.38820050953302
0.3284,201,208.58103722662597
0.2537,188,198.25503493272322
0.2537,151,198.25503493272322
0.2537,16,198.25503493272322
0.0896,24,175.57100579712161
0.1343,23,181.75001921797104
0.1045,13,177.63067693740476
0.1045,6,177.63067693740476
0.1343,6,181.75001921797104
0.0,13,163.18533236293572
0.0,97,163.18533236293572
0.0,250,163.18533236293572
0.0,454,163.18533236293572
0.194,224,190.00252707534713
0.194,170,190.00252707534713
0.2537,181,198.25503493272322
0.2537,243,198.25503493272322
0.2836,204,202.38820050953302
0.194,215,190.00252707534713
0.2239,243,194.13569265215693
0.1642,355,185.88318479478085
0.194,552,190.00252707534713
0.194,450,190.00252707534713
0.2537,328,198.25503493272322
0.1045,232,177.63067693740476
0.0896,208,175.57100579712161
0.1343,175,181.75001921797104
0.1343,178,181.75001921797104
0.1343,104,181.75001921797104
0.1045,95,177.63067693740476
0.0,53,163.18533236293572
0.0896,20,175.57100579712161
0.0896,5,175.57100579712161
0.0,7,163.18533236293572
0.1045,27,177.63067693740476
0.1343,57,181.75001921797104
0.0896,131,175.57100579712161
0.2239,218,194.13569265215693
0.194,244,190.00252707534713
0.1343,404,181.75001921797104
0.0896,420,175.57100579712161
0.0,327,163.18533236293572
0.2836,334,202.38820050953302
0.1343,367,181.75001921797104
0.2239,468,194.13569265215693
0.1642,449,185.88318479478085
0.194,381,190.00252707534713
0.1045,326,177.63067693740476
0.1343,188,181.75001921797104
0.1045,183,177.63067693740476
0.1343,161,181.75001921797104
0.0,150,163.18533236293572
0.0,89,163.18533236293572
0.0896,76,175.57100579712161
0.0896,72,175.57100579712161
0.1343,30,181.75001921797104
0.1343,17,181.75001921797104
0.0,19,163.18533236293572
0.1642,33,185.88318479478085
0.1642,71,185.88318479478085
0.1045,84,177.63067693740476
0.1045,169,177.63067693740476
0.1045,244,177.63067693740476
0.0896,377,175.57100579712161
0.0896,396,175.57100579712161
0.0,363,163.18533236293572
0.1045,317,177.63067693740476
0.1045,362,177.63067693740476
0.0,378,163.18533236293572
0.0,397,163.18533236293572
0.0896,296,175.57100579712161
0.1343,311,181.75001921797104
0.194,232,190.00252707534713
0.1343,167,181.75001921797104
0.2239,152,194.13569265215693
0.194,92,190.00252707534713
0.1642,26,185.88318479478085
0.0896,12,175.57100579712161
0.0896,2,175.57100579712161
0.0,1,163.18533236293572
0.1642,3,185.88318479478085
0.1343,3,181.75001921797104
0.1343,26,181.75001921797104
0.194,46,190.00252707534713
0.194,221,190.00252707534713
0.2537,219,198.25503493272322
0.2537,91,198.25503493272322
0.1045,94,177.63067693740476
0.1045,162,177.63067693740476
0.1045,179,177.63067693740476
0.1045,175,177.63067693740476
0.1343,205,181.75001921797104
0.1642,299,185.88318479478085
0.0,565,163.18533236293572
0.2537,538,198.25503493272322
0.2239,431,194.13569265215693
0.2239,316,194.13569265215693
0.1642,206,185.88318479478085
0.2239,130,194.13569265215693
0.2537,60,198.25503493272322
0.1642,33,185.88318479478085
0.1642,14,185.88318479478085
0.1642,6,185.88318479478085
0.1642,2,185.88318479478085
0.1045,9,177.63067693740476
0.1343,25,181.75001921797104
0.1343,115,181.75001921797104
0.0,309,163.18533236293572
0.1045,401,177.63067693740476
0.2537,275,198.25503493272322
0.194,161,190.00252707534713
0.1642,171,185.88318479478085
0.1642,189,185.88318479478085
0.1642,207,185.88318479478085
0.2239,152,194.13569265215693
0.2537,170,198.25503493272322
0.2239,335,194.13569265215693
0.2239,572,194.13569265215693
0.2537,536,198.25503493272322
0.2239,425,194.13569265215693
0.2239,326,194.13569265215693
0.194,229,190.00252707534713
0.1045,109,177.63067693740476
0.1045,64,177.63067693740476
0.194,33,190.00252707534713
0.1343,21,181.75001921797104
0.0,7,163.18533236293572
0.1343,7,181.75001921797104
