hum,mnth,Predicted Y
0.28,7,5.520233601015958
0.36,7,5.754670781264078
0.36,7,5.754670781264078
0.39,7,5.842584723857123
0.43,7,5.959803313981183
0.46,7,6.047717256574228
0.49,7,6.135631199167273
0.55,7,6.311459084353364
0.58,7,6.399373026946408
0.52,7,6.223545141760319
0.49,7,6.135631199167273
0.52,7,6.223545141760319
0.58,7,6.399373026946408
0.51,7,6.1942404942293035
0.54,7,6.282154436822348
0.54,7,6.282154436822348
0.48,7,6.106326551636258
0.42,7,5.930498666450168
0.35,7,5.725366133733063
0.33,7,5.666756838671033
0.31,7,5.608147543609003
0.3,7,5.5788428960779886
0.3,7,5.5788428960779886
0.28,7,5.520233601015958
0.26,7,5.4616243059539284
0.25,7,5.432319658422913
0.26,7,5.4616243059539284
0.28,7,5.520233601015958
0.29,7,5.549538248546973
0.45,7,6.018412609043214
0.48,7,6.106326551636258
0.48,7,6.106326551636258
0.45,7,6.018412609043214
0.51,7,6.1942404942293035
0.51,7,6.1942404942293035
0.54,7,6.282154436822348
0.54,7,6.282154436822348
0.61,7,6.487286969539453
0.65,7,6.604505559663513
0.7,7,6.751028797318588
0.7,7,6.751028797318588
0.66,7,6.633810207194529
0.59,7,6.428677674477424
0.55,7,6.311459084353364
0.56,7,6.340763731884378
0.53,7,6.252849789291333
0.47,7,6.077021904105243
0.49,7,6.135631199167273
0.5,7,6.164935846698288
0.47,7,6.077021904105243
0.53,7,6.252849789291333
0.56,7,6.340763731884378
0.59,7,6.428677674477424
0.63,7,6.545896264601483
0.66,7,6.633810207194529
0.7,7,6.751028797318588
0.75,7,6.897552034973663
0.79,7,7.014770625097723
0.79,7,7.014770625097723
0.79,7,7.014770625097723
0.79,7,7.014770625097723
0.84,7,7.161293862752798
0.84,7,7.161293862752798
0.84,7,7.161293862752798
0.79,7,7.014770625097723
0.77,7,6.956161330035693
0.47,7,6.077021904105243
0.42,7,5.930498666450168
0.4,7,5.871889371388138
0.31,7,5.608147543609003
0.31,7,5.608147543609003
0.3,7,5.5788428960779886
0.3,7,5.5788428960779886
0.3,7,5.5788428960779886
0.3,7,5.5788428960779886
0.37,7,5.7839754287950935
0.42,7,5.930498666450168
0.41,7,5.901194018919153
0.46,7,6.047717256574228
0.49,7,6.135631199167273
0.52,7,6.223545141760319
0.55,7,6.311459084353364
0.55,7,6.311459084353364
0.55,7,6.311459084353364
0.62,7,6.5165916170704685
0.66,7,6.633810207194529
0.7,7,6.751028797318588
0.7,7,6.751028797318588
0.66,7,6.633810207194529
0.59,7,6.428677674477424
0.46,7,6.047717256574228
0.41,7,5.901194018919153
0.36,7,5.754670781264078
0.32,7,5.637452191140018
0.29,7,5.549538248546973
0.29,7,5.549538248546973
0.31,7,5.608147543609003
0.27,7,5.490928953484943
0.29,7,5.549538248546973
0.28,7,5.520233601015958
0.33,7,5.666756838671033
0.43,7,5.959803313981183
0.49,7,6.135631199167273
0.52,7,6.223545141760319
0.55,7,6.311459084353364
0.55,7,6.311459084353364
0.62,7,6.5165916170704685
0.66,7,6.633810207194529
0.66,7,6.633810207194529
0.7,7,6.751028797318588
0.69,7,6.721724149787573
0.7,7,6.751028797318588
0.58,7,6.399373026946408
0.55,7,6.311459084353364
0.49,7,6.135631199167273
0.36,7,5.754670781264078
0.28,7,5.520233601015958
0.25,7,5.432319658422913
0.24,7,5.403015010891898
0.24,7,5.403015010891898
0.18,7,5.227187125705808
0.17,7,5.197882478174793
0.16,7,5.168577830643779
0.41,7,5.901194018919153
0.55,7,6.311459084353364
0.55,7,6.311459084353364
0.59,7,6.428677674477424
0.7,7,6.751028797318588
0.66,7,6.633810207194529
0.7,8,6.751028797318588
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.79,8,7.014770625097723
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.62,8,6.5165916170704685
0.43,8,5.959803313981183
0.41,8,5.901194018919153
0.36,8,5.754670781264078
0.32,8,5.637452191140018
0.33,8,5.666756838671033
0.31,8,5.608147543609003
0.29,8,5.549538248546973
0.27,8,5.490928953484943
0.27,8,5.490928953484943
0.45,8,6.018412609043214
0.43,8,5.959803313981183
0.51,8,6.1942404942293035
0.62,8,6.5165916170704685
0.7,8,6.751028797318588
0.7,8,6.751028797318588
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.69,8,6.721724149787573
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.69,8,6.721724149787573
0.61,8,6.487286969539453
0.58,8,6.399373026946408
0.46,8,6.047717256574228
0.36,8,5.754670781264078
0.32,8,5.637452191140018
0.3,8,5.5788428960779886
0.3,8,5.5788428960779886
0.25,8,5.432319658422913
0.25,8,5.432319658422913
0.25,8,5.432319658422913
0.27,8,5.490928953484943
0.34,8,5.696061486202048
0.36,8,5.754670781264078
0.46,8,6.047717256574228
0.52,8,6.223545141760319
0.59,8,6.428677674477424
0.49,8,6.135631199167273
0.49,8,6.135631199167273
0.52,8,6.223545141760319
0.49,8,6.135631199167273
0.55,8,6.311459084353364
0.52,8,6.223545141760319
0.55,8,6.311459084353364
0.66,8,6.633810207194529
0.51,8,6.1942404942293035
0.51,8,6.1942404942293035
0.55,8,6.311459084353364
0.58,8,6.399373026946408
0.58,8,6.399373026946408
0.55,8,6.311459084353364
0.58,8,6.399373026946408
0.58,8,6.399373026946408
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.94,8,7.4543403380629485
0.94,8,7.4543403380629485
0.94,8,7.4543403380629485
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.82,8,7.102684567690768
0.74,8,6.868247387442649
0.71,8,6.780333444849603
0.66,8,6.633810207194529
0.62,8,6.5165916170704685
0.58,8,6.399373026946408
0.55,8,6.311459084353364
0.55,8,6.311459084353364
0.62,8,6.5165916170704685
0.62,8,6.5165916170704685
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.78,8,6.985465977566708
0.69,8,6.721724149787573
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.65,8,6.604505559663513
0.58,8,6.399373026946408
0.55,8,6.311459084353364
0.52,8,6.223545141760319
0.52,8,6.223545141760319
0.52,8,6.223545141760319
0.52,8,6.223545141760319
0.55,8,6.311459084353364
0.49,8,6.135631199167273
0.49,8,6.135631199167273
0.52,8,6.223545141760319
0.55,8,6.311459084353364
0.58,8,6.399373026946408
0.65,8,6.604505559663513
0.65,8,6.604505559663513
0.69,8,6.721724149787573
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.83,8,7.1319892152217825
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.7,8,6.751028797318588
0.7,8,6.751028797318588
0.62,8,6.5165916170704685
0.55,8,6.311459084353364
0.59,8,6.428677674477424
0.52,8,6.223545141760319
0.53,8,6.252849789291333
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.84,8,7.161293862752798
0.79,8,7.014770625097723
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.84,8,7.161293862752798
0.79,8,7.014770625097723
0.75,8,6.897552034973663
0.66,8,6.633810207194529
0.63,8,6.545896264601483
0.42,8,5.930498666450168
0.42,8,5.930498666450168
0.47,8,6.077021904105243
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.79,8,7.014770625097723
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.89,8,7.307817100407873
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.83,8,7.1319892152217825
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.79,8,7.014770625097723
0.65,8,6.604505559663513
0.62,8,6.5165916170704685
0.58,8,6.399373026946408
0.55,8,6.311459084353364
0.52,8,6.223545141760319
0.48,8,6.106326551636258
0.46,8,6.047717256574228
0.44,8,5.9891079615121985
0.43,8,5.959803313981183
0.41,8,5.901194018919153
0.39,8,5.842584723857123
0.39,8,5.842584723857123
0.41,8,5.901194018919153
0.43,8,5.959803313981183
0.55,8,6.311459084353364
0.58,8,6.399373026946408
0.58,8,6.399373026946408
0.66,8,6.633810207194529
0.79,8,7.014770625097723
0.66,8,6.633810207194529
0.7,8,6.751028797318588
0.62,8,6.5165916170704685
0.74,8,6.868247387442649
0.65,8,6.604505559663513
0.64,8,6.575200912132498
0.74,8,6.868247387442649
0.66,8,6.633810207194529
0.62,8,6.5165916170704685
0.59,8,6.428677674477424
0.59,8,6.428677674477424
0.56,8,6.340763731884378
0.49,8,6.135631199167273
0.44,8,5.9891079615121985
0.39,8,5.842584723857123
0.39,8,5.842584723857123
0.55,8,6.311459084353364
0.55,8,6.311459084353364
0.49,8,6.135631199167273
0.43,8,5.959803313981183
0.46,8,6.047717256574228
0.46,8,6.047717256574228
0.48,8,6.106326551636258
0.51,8,6.1942404942293035
0.54,8,6.282154436822348
0.54,8,6.282154436822348
0.58,8,6.399373026946408
0.54,8,6.282154436822348
0.61,8,6.487286969539453
0.61,8,6.487286969539453
0.58,8,6.399373026946408
0.51,8,6.1942404942293035
0.48,8,6.106326551636258
0.43,8,5.959803313981183
0.41,8,5.901194018919153
0.38,8,5.813280076326108
0.38,8,5.813280076326108
0.34,8,5.696061486202048
0.3,8,5.5788428960779886
0.26,8,5.4616243059539284
0.26,8,5.4616243059539284
0.28,8,5.520233601015958
0.26,8,5.4616243059539284
0.31,8,5.608147543609003
0.33,8,5.666756838671033
0.37,8,5.7839754287950935
0.37,8,5.7839754287950935
0.45,8,6.018412609043214
0.45,8,6.018412609043214
0.54,8,6.282154436822348
0.57,8,6.370068379415393
0.57,8,6.370068379415393
0.61,8,6.487286969539453
0.65,8,6.604505559663513
0.54,8,6.282154436822348
0.45,8,6.018412609043214
0.39,8,5.842584723857123
0.37,8,5.7839754287950935
0.35,8,5.725366133733063
0.31,8,5.608147543609003
0.31,8,5.608147543609003
0.29,8,5.549538248546973
0.29,8,5.549538248546973
0.27,8,5.490928953484943
0.29,8,5.549538248546973
0.29,8,5.549538248546973
0.35,8,5.725366133733063
0.37,8,5.7839754287950935
0.48,8,6.106326551636258
0.48,8,6.106326551636258
0.5,8,6.164935846698288
0.53,8,6.252849789291333
0.53,8,6.252849789291333
0.57,8,6.370068379415393
0.53,8,6.252849789291333
0.53,8,6.252849789291333
0.56,8,6.340763731884378
0.5,8,6.164935846698288
0.44,8,5.9891079615121985
0.39,8,5.842584723857123
0.34,8,5.696061486202048
0.33,8,5.666756838671033
0.29,8,5.549538248546973
0.27,8,5.490928953484943
0.29,8,5.549538248546973
0.29,8,5.549538248546973
0.29,8,5.549538248546973
0.28,8,5.520233601015958
0.26,8,5.4616243059539284
0.4,8,5.871889371388138
0.42,8,5.930498666450168
0.42,8,5.930498666450168
0.48,8,6.106326551636258
0.51,8,6.1942404942293035
0.51,8,6.1942404942293035
0.51,8,6.1942404942293035
0.57,8,6.370068379415393
0.57,8,6.370068379415393
0.65,8,6.604505559663513
0.73,8,6.838942739911634
0.73,8,6.838942739911634
0.73,8,6.838942739911634
0.74,8,6.868247387442649
0.65,8,6.604505559663513
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.7,8,6.751028797318588
0.89,8,7.307817100407873
0.74,8,6.868247387442649
0.7,8,6.751028797318588
0.79,8,7.014770625097723
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.79,8,7.014770625097723
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.94,8,7.4543403380629485
0.94,8,7.4543403380629485
0.94,8,7.4543403380629485
0.94,8,7.4543403380629485
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.74,8,6.868247387442649
0.7,8,6.751028797318588
0.66,8,6.633810207194529
0.66,8,6.633810207194529
0.62,8,6.5165916170704685
0.66,8,6.633810207194529
0.74,8,6.868247387442649
0.84,8,7.161293862752798
0.88,8,7.278512452876859
0.88,8,7.278512452876859
0.83,8,7.1319892152217825
0.88,8,7.278512452876859
0.88,8,7.278512452876859
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.88,8,7.278512452876859
0.88,8,7.278512452876859
0.88,8,7.278512452876859
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.69,8,6.721724149787573
0.62,8,6.5165916170704685
0.58,8,6.399373026946408
0.52,8,6.223545141760319
0.55,8,6.311459084353364
0.55,8,6.311459084353364
0.55,8,6.311459084353364
0.51,8,6.1942404942293035
0.65,8,6.604505559663513
0.65,8,6.604505559663513
0.74,8,6.868247387442649
0.65,8,6.604505559663513
0.69,8,6.721724149787573
0.69,8,6.721724149787573
0.69,8,6.721724149787573
0.69,8,6.721724149787573
0.73,8,6.838942739911634
0.73,8,6.838942739911634
0.69,8,6.721724149787573
0.73,8,6.838942739911634
0.73,8,6.838942739911634
0.69,8,6.721724149787573
0.58,8,6.399373026946408
0.61,8,6.487286969539453
0.58,8,6.399373026946408
0.51,8,6.1942404942293035
0.48,8,6.106326551636258
0.48,8,6.106326551636258
0.45,8,6.018412609043214
0.41,8,5.901194018919153
0.41,8,5.901194018919153
0.45,8,6.018412609043214
0.45,8,6.018412609043214
0.48,8,6.106326551636258
0.51,8,6.1942404942293035
0.54,8,6.282154436822348
0.61,8,6.487286969539453
0.65,8,6.604505559663513
0.69,8,6.721724149787573
0.73,8,6.838942739911634
0.69,8,6.721724149787573
0.78,8,6.985465977566708
0.73,8,6.838942739911634
0.73,8,6.838942739911634
0.78,8,6.985465977566708
0.65,8,6.604505559663513
0.54,8,6.282154436822348
0.48,8,6.106326551636258
0.43,8,5.959803313981183
0.43,8,5.959803313981183
0.43,8,5.959803313981183
0.41,8,5.901194018919153
0.36,8,5.754670781264078
0.43,8,5.959803313981183
0.43,8,5.959803313981183
0.49,8,6.135631199167273
0.55,8,6.311459084353364
0.55,8,6.311459084353364
0.58,8,6.399373026946408
0.62,8,6.5165916170704685
0.65,8,6.604505559663513
0.65,8,6.604505559663513
0.65,8,6.604505559663513
0.65,8,6.604505559663513
0.65,8,6.604505559663513
0.69,8,6.721724149787573
0.73,8,6.838942739911634
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.74,8,6.868247387442649
0.66,8,6.633810207194529
0.66,8,6.633810207194529
0.58,8,6.399373026946408
0.52,8,6.223545141760319
0.52,8,6.223545141760319
0.46,8,6.047717256574228
0.46,8,6.047717256574228
0.46,8,6.047717256574228
0.46,8,6.047717256574228
0.55,8,6.311459084353364
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.79,8,7.014770625097723
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.69,8,6.721724149787573
0.89,8,7.307817100407873
0.83,8,7.1319892152217825
0.78,8,6.985465977566708
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.65,8,6.604505559663513
0.62,8,6.5165916170704685
0.66,8,6.633810207194529
0.62,8,6.5165916170704685
0.62,8,6.5165916170704685
0.55,8,6.311459084353364
0.49,8,6.135631199167273
0.49,8,6.135631199167273
0.58,8,6.399373026946408
0.58,8,6.399373026946408
0.73,8,6.838942739911634
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.88,8,7.278512452876859
0.88,8,7.278512452876859
0.88,8,7.278512452876859
0.83,8,7.1319892152217825
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.88,8,7.278512452876859
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.69,8,6.721724149787573
0.65,8,6.604505559663513
0.62,8,6.5165916170704685
0.58,8,6.399373026946408
0.58,8,6.399373026946408
0.55,8,6.311459084353364
0.49,8,6.135631199167273
0.43,8,5.959803313981183
0.46,8,6.047717256574228
0.49,8,6.135631199167273
0.58,8,6.399373026946408
0.62,8,6.5165916170704685
0.62,8,6.5165916170704685
0.7,8,6.751028797318588
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.83,8,7.1319892152217825
0.79,8,7.014770625097723
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.63,8,6.545896264601483
0.59,8,6.428677674477424
0.59,8,6.428677674477424
0.79,8,7.014770625097723
0.84,8,7.161293862752798
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.7,8,6.751028797318588
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.74,8,6.868247387442649
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.65,8,6.604505559663513
0.65,8,6.604505559663513
0.65,8,6.604505559663513
0.65,8,6.604505559663513
0.61,8,6.487286969539453
0.61,8,6.487286969539453
0.61,8,6.487286969539453
0.54,8,6.282154436822348
0.48,8,6.106326551636258
0.34,8,5.696061486202048
0.35,8,5.725366133733063
0.3,8,5.5788428960779886
0.3,8,5.5788428960779886
0.3,8,5.5788428960779886
0.3,8,5.5788428960779886
0.27,8,5.490928953484943
0.28,8,5.520233601015958
0.3,8,5.5788428960779886
0.34,8,5.696061486202048
0.38,8,5.813280076326108
0.38,8,5.813280076326108
0.41,8,5.901194018919153
0.43,8,5.959803313981183
0.49,8,6.135631199167273
0.52,8,6.223545141760319
0.52,8,6.223545141760319
0.56,8,6.340763731884378
0.56,8,6.340763731884378
0.6,8,6.457982322008438
0.49,8,6.135631199167273
0.5,8,6.164935846698288
0.44,8,5.9891079615121985
0.37,8,5.7839754287950935
0.34,8,5.696061486202048
0.39,8,5.842584723857123
0.3,8,5.5788428960779886
0.3,8,5.5788428960779886
0.34,8,5.696061486202048
0.32,8,5.637452191140018
0.34,8,5.696061486202048
0.34,8,5.696061486202048
0.5,8,6.164935846698288
0.53,8,6.252849789291333
0.57,8,6.370068379415393
0.57,8,6.370068379415393
0.61,8,6.487286969539453
0.57,8,6.370068379415393
0.6,8,6.457982322008438
0.68,8,6.692419502256558
0.68,8,6.692419502256558
0.73,8,6.838942739911634
0.73,8,6.838942739911634
0.73,8,6.838942739911634
0.64,8,6.575200912132498
0.69,8,6.721724149787573
0.69,8,6.721724149787573
0.58,8,6.399373026946408
0.54,8,6.282154436822348
0.55,8,6.311459084353364
0.48,8,6.106326551636258
0.48,8,6.106326551636258
0.48,8,6.106326551636258
0.52,8,6.223545141760319
0.52,8,6.223545141760319
0.55,8,6.311459084353364
0.55,8,6.311459084353364
0.58,8,6.399373026946408
0.61,8,6.487286969539453
0.65,8,6.604505559663513
0.69,8,6.721724149787573
0.74,8,6.868247387442649
0.69,8,6.721724149787573
0.69,8,6.721724149787573
0.74,8,6.868247387442649
0.78,8,6.985465977566708
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.79,8,7.014770625097723
0.74,8,6.868247387442649
0.7,8,6.751028797318588
0.66,8,6.633810207194529
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.74,8,6.868247387442649
0.7,8,6.751028797318588
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.78,8,6.985465977566708
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.88,8,7.278512452876859
0.88,8,7.278512452876859
0.88,8,7.278512452876859
0.88,8,7.278512452876859
0.88,8,7.278512452876859
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.74,8,6.868247387442649
0.66,8,6.633810207194529
0.62,8,6.5165916170704685
0.66,8,6.633810207194529
0.59,8,6.428677674477424
0.59,8,6.428677674477424
0.59,8,6.428677674477424
0.62,8,6.5165916170704685
0.74,8,6.868247387442649
0.74,8,6.868247387442649
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.79,8,7.014770625097723
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.84,8,7.161293862752798
0.79,8,7.014770625097723
0.89,8,7.307817100407873
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.89,8,7.307817100407873
0.83,8,7.1319892152217825
0.83,8,7.1319892152217825
0.74,8,6.868247387442649
0.61,8,6.487286969539453
0.58,8,6.399373026946408
0.51,8,6.1942404942293035
0.45,8,6.018412609043214
0.43,8,5.959803313981183
0.43,8,5.959803313981183
0.36,8,5.754670781264078
0.4,8,5.871889371388138
0.42,8,5.930498666450168
0.48,8,6.106326551636258
0.45,8,6.018412609043214
0.61,8,6.487286969539453
0.69,8,6.721724149787573
0.73,8,6.838942739911634
0.73,8,6.838942739911634
0.69,8,6.721724149787573
0.69,8,6.721724149787573
0.69,8,6.721724149787573
0.68,8,6.692419502256558
0.73,8,6.838942739911634
0.73,8,6.838942739911634
0.6,8,6.457982322008438
0.57,8,6.370068379415393
0.53,8,6.252849789291333
0.47,8,6.077021904105243
0.47,8,6.077021904105243
0.44,8,5.9891079615121985
0.39,8,5.842584723857123
0.42,8,5.930498666450168
0.42,8,5.930498666450168
0.42,8,5.930498666450168
0.47,8,6.077021904105243
0.47,8,6.077021904105243
0.47,8,6.077021904105243
0.53,8,6.252849789291333
0.53,8,6.252849789291333
0.57,8,6.370068379415393
0.6,8,6.457982322008438
0.73,8,6.838942739911634
0.68,8,6.692419502256558
0.73,8,6.838942739911634
0.73,8,6.838942739911634
0.77,8,6.956161330035693
0.77,8,6.956161330035693
0.73,8,6.838942739911634
0.68,8,6.692419502256558
0.57,8,6.370068379415393
0.5,8,6.164935846698288
0.39,8,5.842584723857123
0.37,8,5.7839754287950935
0.37,8,5.7839754287950935
0.35,8,5.725366133733063
0.33,8,5.666756838671033
0.35,8,5.725366133733063
0.37,8,5.7839754287950935
0.42,8,5.930498666450168
0.45,8,6.018412609043214
0.5,8,6.164935846698288
0.5,8,6.164935846698288
0.65,8,6.604505559663513
0.61,8,6.487286969539453
0.61,8,6.487286969539453
0.69,8,6.721724149787573
0.69,8,6.721724149787573
0.73,8,6.838942739911634
0.78,8,6.985465977566708
0.73,8,6.838942739911634
0.83,8,7.1319892152217825
0.77,8,6.956161330035693
0.78,8,6.985465977566708
0.69,8,6.721724149787573
0.69,8,6.721724149787573
0.45,8,6.018412609043214
0.42,8,5.930498666450168
0.43,8,5.959803313981183
0.37,8,5.7839754287950935
0.4,8,5.871889371388138
0.4,8,5.871889371388138
0.42,8,5.930498666450168
0.45,8,6.018412609043214
0.51,8,6.1942404942293035
0.47,8,6.077021904105243
0.57,8,6.370068379415393
0.61,8,6.487286969539453
0.69,8,6.721724149787573
0.78,8,6.985465977566708
0.78,9,6.985465977566708
0.73,9,6.838942739911634
0.78,9,6.985465977566708
0.78,9,6.985465977566708
0.83,9,7.1319892152217825
0.73,9,6.838942739911634
0.78,9,6.985465977566708
0.78,9,6.985465977566708
0.73,9,6.838942739911634
0.69,9,6.721724149787573
0.61,9,6.487286969539453
0.51,9,6.1942404942293035
0.51,9,6.1942404942293035
0.48,9,6.106326551636258
0.54,9,6.282154436822348
0.51,9,6.1942404942293035
0.51,9,6.1942404942293035
0.54,9,6.282154436822348
0.54,9,6.282154436822348
0.58,9,6.399373026946408
0.61,9,6.487286969539453
0.57,9,6.370068379415393
0.57,9,6.370068379415393
0.65,9,6.604505559663513
0.65,9,6.604505559663513
0.73,9,6.838942739911634
0.73,9,6.838942739911634
0.83,9,7.1319892152217825
0.83,9,7.1319892152217825
0.83,9,7.1319892152217825
0.83,9,7.1319892152217825
0.83,9,7.1319892152217825
0.78,9,6.985465977566708
0.83,9,7.1319892152217825
0.76,9,6.926856682504678
0.74,9,6.868247387442649
0.69,9,6.721724149787573
0.65,9,6.604505559663513
0.61,9,6.487286969539453
0.61,9,6.487286969539453
0.61,9,6.487286969539453
0.65,9,6.604505559663513
0.65,9,6.604505559663513
0.69,9,6.721724149787573
0.73,9,6.838942739911634
0.73,9,6.838942739911634
0.73,9,6.838942739911634
0.73,9,6.838942739911634
0.73,9,6.838942739911634
0.69,9,6.721724149787573
0.69,9,6.721724149787573
0.73,9,6.838942739911634
0.73,9,6.838942739911634
0.69,9,6.721724149787573
0.73,9,6.838942739911634
0.73,9,6.838942739911634
0.69,9,6.721724149787573
0.69,9,6.721724149787573
0.65,9,6.604505559663513
0.69,9,6.721724149787573
0.61,9,6.487286969539453
0.65,9,6.604505559663513
0.66,9,6.633810207194529
0.7,9,6.751028797318588
0.7,9,6.751028797318588
0.7,9,6.751028797318588
0.7,9,6.751028797318588
0.74,9,6.868247387442649
0.79,9,7.014770625097723
0.83,9,7.1319892152217825
0.83,9,7.1319892152217825
0.85,9,7.190598510283813
0.89,9,7.307817100407873
0.83,9,7.1319892152217825
0.83,9,7.1319892152217825
0.89,9,7.307817100407873
0.83,9,7.1319892152217825
0.83,9,7.1319892152217825
0.84,9,7.161293862752798
0.78,9,6.985465977566708
0.78,9,6.985465977566708
0.78,9,6.985465977566708
0.74,9,6.868247387442649
0.7,9,6.751028797318588
0.66,9,6.633810207194529
0.62,9,6.5165916170704685
0.66,9,6.633810207194529
0.66,9,6.633810207194529
0.59,9,6.428677674477424
0.66,9,6.633810207194529
0.66,9,6.633810207194529
0.7,9,6.751028797318588
0.7,9,6.751028797318588
0.74,9,6.868247387442649
0.74,9,6.868247387442649
0.7,9,6.751028797318588
0.74,9,6.868247387442649
0.79,9,7.014770625097723
0.79,9,7.014770625097723
0.74,9,6.868247387442649
0.69,9,6.721724149787573
0.74,9,6.868247387442649
0.74,9,6.868247387442649
0.74,9,6.868247387442649
0.78,9,6.985465977566708
0.74,9,6.868247387442649
0.7,9,6.751028797318588
0.74,9,6.868247387442649
0.7,9,6.751028797318588
0.7,9,6.751028797318588
0.7,9,6.751028797318588
0.79,9,7.014770625097723
0.79,9,7.014770625097723
0.89,9,7.307817100407873
0.89,9,7.307817100407873
0.94,9,7.4543403380629485
0.94,9,7.4543403380629485
0.94,9,7.4543403380629485
0.88,9,7.278512452876859
0.88,9,7.278512452876859
0.94,9,7.4543403380629485
0.94,9,7.4543403380629485
0.94,9,7.4543403380629485
0.94,9,7.4543403380629485
0.88,9,7.278512452876859
0.88,9,7.278512452876859
0.83,9,7.1319892152217825
