registered,weekday,Predicted Y
213,6,3.0206144816061626
217,6,3.0217582735953314
210,6,3.019756637614286
187,6,3.013179833676565
201,6,3.017183105638656
161,6,3.005745185746968
212,6,3.0203285336088705
153,6,3.0034576017686305
128,6,2.996308901836325
114,6,2.9923056298742345
115,6,2.9925915778715266
81,6,2.982869345963592
51,0,2.9742909060448257
49,0,2.973719010050241
49,0,2.973719010050241
24,0,2.966570310117936
10,0,2.9625670381558455
3,0,2.9605654021748
10,0,2.9625670381558455
17,0,2.9645686741368906
62,0,2.97743633401504
78,0,2.9820115019717153
121,0,2.99430726585528
180,0,3.01117819769552
186,0,3.012893885679273
181,0,3.011464145692812
168,0,3.0077468217280137
155,0,3.0040294977632147
167,0,3.007460873730721
169,0,3.0080327697253058
177,0,3.0103203537036434
146,0,3.001455965787585
128,0,2.996308901836325
122,0,2.994593213852572
93,0,2.9863007219310984
87,0,2.984585033947345
65,1,2.9782941780069163
53,1,2.97486280203941
28,1,2.967714102107105
8,1,2.961995142161261
4,1,2.960851350172092
6,1,2.9614232461666767
10,1,2.9625670381558455
19,1,2.9651405701314753
58,1,2.9762925420258712
81,1,2.982869345963592
153,1,3.0034576017686305
168,1,3.0077468217280137
187,1,3.013179833676565
217,1,3.0217582735953314
185,1,3.012607937681981
179,1,3.0108922496982276
208,1,3.0191847416197017
202,1,3.0174690536359483
172,1,3.0088906137171825
157,1,3.0046013937577993
168,1,3.0077468217280137
107,1,2.990303993893189
80,1,2.9825833979662995
34,1,2.9694297900908584
20,2,2.9654265181287673
9,2,2.962281090158553
7,2,2.961709194163969
3,2,2.9605654021748
3,2,2.9605654021748
26,2,2.9671422061125208
98,2,2.9877304619175593
219,2,3.0223301695899156
372,2,3.066080213175623
153,2,3.0034576017686305
72,2,2.980295813987962
78,2,2.9820115019717153
125,2,2.995451057844449
110,2,2.9911618378850657
99,2,2.9880164099148514
133,2,2.9977386418227865
205,2,3.018326897627825
428,2,3.082093301023986
362,2,3.063220733202701
246,2,3.030050765516805
213,2,3.0206144816061626
165,2,3.006888977736137
117,2,2.9931634738661113
46,2,2.972861166058365
25,3,2.9668562581152282
9,3,2.962281090158553
3,3,2.9605654021748
6,3,2.9614232461666767
4,3,2.960851350172092
19,3,2.9651405701314753
121,3,2.99430726585528
265,3,3.035483777465357
417,3,3.0789478730537723
173,3,3.0091765617144746
84,3,2.9837271899554683
86,3,2.984299085950053
137,3,2.9988824338119553
125,3,2.995451057844449
105,3,2.989732097898605
127,3,2.996022953839033
227,3,3.0246177535682532
434,3,3.0838089890077396
278,3,3.0392011014301556
248,3,3.03062266151139
233,3,3.0263334415520067
161,3,3.005745185746968
115,3,2.9925915778715266
59,3,2.9765784900231633
31,4,2.9685719460989817
12,4,2.9631389341504297
6,4,2.9614232461666767
4,4,2.960851350172092
3,4,2.9605654021748
28,4,2.967714102107105
106,4,2.990018045895897
285,4,3.041202737411201
442,4,3.086096572986077
197,4,3.0160393136494874
106,4,2.990018045895897
123,4,2.9948791618498642
193,4,3.0148955216603186
168,4,3.0077468217280137
142,4,3.000312173798416
144,4,3.0008840697930004
255,4,3.0326242974924353
484,4,3.09810638887235
451,4,3.088670104961707
321,4,3.0514968653137204
286,4,3.0414886854084933
215,4,3.021186377600747
141,4,3.000026225801124
89,4,2.9851569299419296
53,5,2.97486280203941
15,5,2.9639967781423064
12,5,2.9631389341504297
5,5,2.961137298169384
5,5,2.961137298169384
24,5,2.966570310117936
98,5,2.9877304619175593
252,5,3.0317664535005586
471,5,3.094389064907551
194,5,3.0151814696576107
107,5,2.990303993893189
135,5,2.9983105378173707
208,5,3.0191847416197017
190,5,3.014037677668442
174,5,3.0094625097117667
156,5,3.004315445760507
286,5,3.0414886854084933
485,5,3.098392336869642
488,5,3.0992501808615187
338,5,3.056357981267688
236,5,3.0271912855438834
196,5,3.0157533656521953
145,5,3.001170017790293
141,5,3.000026225801124
69,6,2.979437969996085
80,6,2.9825833979662995
41,6,2.9714314260719035
10,6,2.9625670381558455
11,6,2.9628529861531376
5,6,2.961137298169384
17,6,2.9645686741368906
60,6,2.9768644380204554
96,6,2.9871585659229747
169,6,3.0080327697253058
202,6,3.0174690536359483
249,6,3.030908609508682
270,6,3.036913517451818
268,6,3.036341621457234
258,6,3.0334821414843116
224,6,3.023759909576377
272,6,3.0374854134464027
202,6,3.0174690536359483
214,6,3.0209004296034547
206,6,3.018612845625117
149,6,3.0023138097794617
139,6,2.9994543298065395
141,6,3.000026225801124
121,6,2.99430726585528
90,0,2.9854428779392217
70,0,2.9797239179933777
48,0,2.973433062052949
25,0,2.9668562581152282
8,0,2.961995142161261
5,0,2.961137298169384
11,0,2.9628529861531376
19,0,2.9651405701314753
74,0,2.9808677099825465
111,0,2.991447785882358
168,0,3.0077468217280137
214,0,3.0209004296034547
212,0,3.0203285336088705
213,0,3.0206144816061626
224,0,3.023759909576377
256,0,3.0329102454897274
260,0,3.0340540374788962
264,0,3.035197829468065
239,0,3.02804912953576
249,0,3.030908609508682
195,0,3.015467417654903
111,0,2.991447785882358
94,0,2.9865866699283905
61,0,2.9771503860177475
18,1,2.964854622134183
5,1,2.961137298169384
4,1,2.960851350172092
3,1,2.9605654021748
4,1,2.960851350172092
24,1,2.966570310117936
101,1,2.988588305909436
281,1,3.0400589454220324
410,1,3.0769462370727267
162,1,3.0060311337442602
64,1,2.9780082300096242
72,1,2.980295813987962
128,1,2.996308901836325
152,1,3.003171653771338
99,1,2.9880164099148514
127,1,2.996022953839033
233,1,3.0263334415520067
516,1,3.1072567247857004
500,1,3.102681556829025
343,1,3.057787721254149
277,1,3.0389151534328636
160,1,3.005459237749676
137,1,2.9988824338119553
55,1,2.9754346980339945
15,2,2.9639967781423064
2,2,2.960279454177508
2,2,2.960279454177508
1,2,2.9599935061802154
3,2,2.9605654021748
30,2,2.9682859981016896
116,2,2.9928775258688187
311,2,3.0486373853407986
432,2,3.083237093013155
190,2,3.014037677668442
86,2,2.984299085950053
113,2,2.9920196818769424
141,2,3.000026225801124
141,2,3.000026225801124
112,2,2.99173373387965
127,2,2.996022953839033
253,2,3.0320524014978507
475,2,3.0955328568967198
479,2,3.0966766488858886
355,2,3.0612190972216555
301,2,3.0457779053678764
187,2,3.013179833676565
126,2,2.995737005841741
72,2,2.980295813987962
29,3,2.968000050104397
20,3,2.9654265181287673
7,3,2.961709194163969
1,3,2.9599935061802154
6,3,2.9614232461666767
21,3,2.9657124661260594
103,3,2.98916020190402
329,3,3.053784449292058
435,3,3.0840949370050317
168,3,3.0077468217280137
63,3,2.977722282012332
106,3,2.990018045895897
134,3,2.9980245898200786
116,3,2.9928775258688187
111,3,2.991447785882358
100,3,2.9883023579121435
199,3,3.0166112096440716
426,3,3.081521405029402
398,3,3.0735148611052203
323,3,3.052068761308305
225,3,3.024045857573669
168,3,3.0077468217280137
139,3,2.9994543298065395
98,3,2.9877304619175593
40,4,2.9711454780746114
13,4,2.963424882147722
6,4,2.9614232461666767
2,4,2.960279454177508
4,4,2.960851350172092
19,4,2.9651405701314753
105,4,2.989732097898605
283,4,3.040630841416617
400,4,3.0740867570998045
148,4,3.002027861782169
74,4,2.9808677099825465
82,4,2.983155293960884
100,4,2.9883023579121435
118,4,2.9934494218634033
93,4,2.9863007219310984
86,4,2.984299085950053
170,4,3.008318717722598
355,4,3.0612190972216555
414,4,3.0780900290618955
271,4,3.0371994654491106
214,4,3.0209004296034547
142,4,3.000312173798416
131,4,2.997166745828202
82,4,2.983155293960884
61,5,2.9771503860177475
18,5,2.964854622134183
7,5,2.961709194163969
3,5,2.9605654021748
4,5,2.960851350172092
28,5,2.967714102107105
94,5,2.9865866699283905
242,5,3.0289069735276364
423,5,3.0806635610375253
176,5,3.0100344057063513
88,5,2.984870981944637
107,5,2.990303993893189
167,5,3.007460873730721
149,5,3.0023138097794617
121,5,2.99430726585528
163,5,3.0063170817415523
239,5,3.02804912953576
454,5,3.0895279489535836
367,5,3.064650473189162
245,5,3.029764817519513
197,5,3.0160393136494874
163,5,3.0063170817415523
145,5,3.001170017790293
110,5,2.9911618378850657
89,6,2.9851569299419296
67,6,2.978866074001501
50,6,2.9740049580475336
18,6,2.964854622134183
9,6,2.962281090158553
12,6,2.9631389341504297
31,6,2.9685719460989817
50,6,2.9740049580475336
111,6,2.991447785882358
171,6,3.00860466571989
173,6,3.0091765617144746
215,6,3.021186377600747
235,6,3.026905337546591
237,6,3.0274772335411755
232,6,3.0260474935547146
232,6,3.0260474935547146
225,6,3.024045857573669
190,6,3.014037677668442
155,6,3.0040294977632147
167,6,3.007460873730721
180,6,3.01117819769552
144,6,3.0008840697930004
137,6,2.9988824338119553
107,6,2.990303993893189
100,0,2.9883023579121435
74,0,2.9808677099825465
57,0,2.9760065940285787
20,0,2.9654265181287673
6,0,2.9614232461666767
5,0,2.961137298169384
9,0,2.962281090158553
27,0,2.967428154109813
64,0,2.9780082300096242
107,0,2.990303993893189
191,0,3.014323625665734
236,0,3.0271912855438834
244,0,3.029478869522221
264,0,3.035197829468065
219,0,3.0223301695899156
218,0,3.0220442215926235
235,0,3.026905337546591
158,0,3.0048873417550914
187,0,3.013179833676565
156,0,3.004315445760507
144,0,3.0008840697930004
101,0,2.988588305909436
97,0,2.987444513920267
74,0,2.9808677099825465
20,1,2.9654265181287673
10,1,2.9625670381558455
8,1,2.961995142161261
6,1,2.9614232461666767
3,1,2.9605654021748
27,1,2.967428154109813
98,1,2.9877304619175593
302,1,3.0460638533651685
432,1,3.083237093013155
189,1,3.01375172967115
80,1,2.9825833979662995
106,1,2.990018045895897
161,1,3.005745185746968
174,1,3.0094625097117667
145,1,3.001170017790293
127,1,2.996022953839033
262,1,3.0346259334734804
529,1,3.110974048750499
510,1,3.105541036801947
348,1,3.05921746124061
253,1,3.0320524014978507
178,1,3.0106063017009355
114,1,2.9923056298742345
75,1,2.9811536579798386
18,2,2.964854622134183
10,2,2.9625670381558455
8,2,2.961995142161261
1,2,2.9599935061802154
3,2,2.9605654021748
23,2,2.966284362120644
107,2,2.990303993893189
346,2,3.058645565246026
441,2,3.085810624988785
174,2,3.0094625097117667
97,2,2.987444513920267
103,2,2.98916020190402
139,2,2.9994543298065395
176,2,3.0100344057063513
118,2,2.9934494218634033
136,2,2.9985964858146628
279,2,3.039487049427448
484,2,3.09810638887235
473,2,3.0949609609021356
335,2,3.0555001372758115
237,2,3.0274772335411755
206,2,3.018612845625117
159,2,3.0051732897523835
91,2,2.985728825936514
44,3,2.97228927006378
14,3,2.9637108301450144
9,3,2.962281090158553
1,3,2.9599935061802154
4,3,2.960851350172092
20,3,2.9654265181287673
110,3,2.9911618378850657
348,3,3.05921746124061
445,3,3.086954416977954
185,3,3.012607937681981
108,3,2.990589941890481
115,3,2.9925915778715266
178,3,3.0106063017009355
146,3,3.001455965787585
128,3,2.996308901836325
131,3,2.997166745828202
265,3,3.035483777465357
555,3,3.1184086966800963
527,3,3.1104021527559143
362,3,3.063220733202701
273,3,3.0377713614436948
209,3,3.019470689616994
144,3,3.0008840697930004
90,3,2.9854428779392217
38,4,2.970573582080027
13,4,2.963424882147722
4,4,2.960851350172092
4,4,2.960851350172092
6,4,2.9614232461666767
18,4,2.964854622134183
104,4,2.9894461499013123
172,4,3.0088906137171825
364,4,3.0637926291972852
232,4,3.0260474935547146
103,4,2.98916020190402
117,4,2.9931634738661113
165,4,3.006888977736137
114,4,2.9923056298742345
114,4,2.9923056298742345
127,4,2.996022953839033
258,4,3.0334821414843116
230,4,3.02547559756013
299,4,3.045206009373292
269,4,3.036627569454526
176,4,3.0100344057063513
154,4,3.0037435497659226
127,4,2.996022953839033
14,4,2.9637108301450144
21,5,2.9657124661260594
19,5,2.9651405701314753
11,5,2.9628529861531376
5,5,2.961137298169384
5,5,2.961137298169384
12,5,2.9631389341504297
89,5,2.9851569299419296
225,5,3.024045857573669
426,5,3.081521405029402
196,5,3.0157533656521953
126,5,2.995737005841741
138,5,2.9991683818092474
194,5,3.0151814696576107
156,5,3.004315445760507
142,5,3.000312173798416
181,5,3.011464145692812
286,5,3.0414886854084933
467,5,3.093245272918382
388,5,3.070655381132298
275,5,3.0383432574382794
192,5,3.0146095736630265
159,5,3.0051732897523835
127,5,2.996022953839033
141,5,3.000026225801124
83,6,2.983441241958176
80,6,2.9825833979662995
37,6,2.9702876340827347
16,6,2.9642827261395985
4,6,2.960851350172092
6,6,2.9614232461666767
18,6,2.964854622134183
45,6,2.9725752180610723
103,6,2.98916020190402
156,6,3.004315445760507
176,6,3.0100344057063513
270,6,3.036913517451818
258,6,3.0334821414843116
192,6,3.0146095736630265
196,6,3.0157533656521953
214,6,3.0209004296034547
275,6,3.0383432574382794
239,6,3.02804912953576
263,6,3.034911881470773
227,6,3.0246177535682532
127,6,2.996022953839033
125,6,2.995451057844449
105,6,2.989732097898605
97,6,2.987444513920267
71,0,2.9800098659906697
59,0,2.9765784900231633
59,0,2.9765784900231633
16,0,2.9642827261395985
10,0,2.9625670381558455
12,0,2.9631389341504297
22,0,2.965998414123352
36,0,2.9700016860854426
59,0,2.9765784900231633
111,0,2.991447785882358
158,0,3.0048873417550914
236,0,3.0271912855438834
255,0,3.0326242974924353
214,0,3.0209004296034547
193,0,3.0148955216603186
216,0,3.0214723255980394
257,0,3.0331961934870195
238,0,3.0277631815384676
218,0,3.0220442215926235
217,0,3.0217582735953314
146,0,3.001455965787585
110,0,2.9911618378850657
114,0,2.9923056298742345
78,0,2.9820115019717153
19,1,2.9651405701314753
3,1,2.9605654021748
0,1,2.9597075581829233
0,1,2.9597075581829233
2,1,2.960279454177508
3,1,2.9605654021748
25,1,2.9668562581152282
46,1,2.972861166058365
209,1,3.019470689616994
200,1,3.016897157641364
58,1,2.9762925420258712
67,1,2.978866074001501
129,1,2.9965948498336177
129,1,2.9965948498336177
130,1,2.9968807978309098
139,1,2.9994543298065395
238,1,3.0277631815384676
484,1,3.09810638887235
474,1,3.0952469088994277
369,1,3.065222369183746
264,1,3.035197829468065
167,1,3.007460873730721
106,1,2.990018045895897
50,1,2.9740049580475336
23,2,2.966284362120644
12,2,2.9631389341504297
5,2,2.961137298169384
2,2,2.960279454177508
7,2,2.961709194163969
22,2,2.965998414123352
107,2,2.990303993893189
288,2,3.042060581403078
368,2,3.064936421186454
243,2,3.029192921524929
120,2,2.9940213178579875
119,2,2.9937353698606954
149,2,3.0023138097794617
158,2,3.0048873417550914
108,2,2.990589941890481
128,2,2.996308901836325
273,2,3.0377713614436948
507,2,3.10468319281007
469,2,3.0938171689129668
358,2,3.0620769412135322
254,2,3.032338349495143
191,2,3.014323625665734
97,2,2.987444513920267
53,2,2.97486280203941
18,3,2.964854622134183
19,3,2.9651405701314753
5,3,2.961137298169384
7,3,2.961709194163969
8,3,2.961995142161261
21,3,2.9657124661260594
110,3,2.9911618378850657
288,3,3.042060581403078
396,3,3.0729429651106357
205,3,3.018326897627825
104,3,2.9894461499013123
108,3,2.990589941890481
144,3,3.0008840697930004
113,3,2.9920196818769424
113,3,2.9920196818769424
114,3,2.9923056298742345
224,3,3.023759909576377
462,3,3.0918155329319212
447,3,3.087526312972538
280,3,3.0397729974247403
230,3,3.02547559756013
216,3,3.0214723255980394
123,3,2.9948791618498642
91,3,2.985728825936514
44,4,2.97228927006378
26,4,2.9671422061125208
4,4,2.960851350172092
4,4,2.960851350172092
7,4,2.961709194163969
22,4,2.965998414123352
92,4,2.986014773933806
301,4,3.0457779053678764
412,4,3.077518133067311
194,4,3.0151814696576107
88,4,2.984870981944637
108,4,2.990589941890481
130,4,2.9968807978309098
149,4,3.0023138097794617
103,4,2.98916020190402
127,4,2.996022953839033
217,4,3.0217582735953314
495,4,3.101251816842564
483,4,3.0978204408750574
344,4,3.058073669251441
277,4,3.0389151534328636
188,4,3.0134657816738577
139,4,2.9994543298065395
90,4,2.9854428779392217
53,5,2.97486280203941
20,5,2.9654265181287673
10,5,2.9625670381558455
4,5,2.960851350172092
8,5,2.961995142161261
18,5,2.964854622134183
87,5,2.984585033947345
247,5,3.0303367135140977
439,5,3.0852387289942005
203,5,3.0177550016332404
102,5,2.988874253906728
147,5,3.001741913784877
150,5,3.002599757776754
178,5,3.0106063017009355
162,5,3.0060311337442602
147,5,3.001741913784877
247,5,3.0303367135140977
472,5,3.094675012904843
365,5,3.0640785771945773
293,5,3.043490321389539
222,5,3.0231880135817923
183,5,3.0120360416873964
126,5,2.995737005841741
139,5,2.9994543298065395
97,6,2.987444513920267
75,6,2.9811536579798386
51,6,2.9742909060448257
21,6,2.9657124661260594
4,6,2.960851350172092
8,6,2.961995142161261
17,6,2.9645686741368906
35,6,2.9697157380881505
85,6,2.984013137952761
139,6,2.9994543298065395
203,6,3.0177550016332404
209,6,3.019470689616994
252,6,3.0317664535005586
231,6,3.025761545557422
232,6,3.0260474935547146
235,6,3.026905337546591
235,6,3.026905337546591
247,6,3.0303367135140977
199,6,3.0166112096440716
254,6,3.032338349495143
195,6,3.015467417654903
140,6,2.9997402778038316
126,6,2.995737005841741
130,6,2.9968807978309098
85,0,2.984013137952761
73,0,2.980581761985254
70,0,2.9797239179933777
22,0,2.965998414123352
8,0,2.961995142161261
9,0,2.962281090158553
13,0,2.963424882147722
27,0,2.967428154109813
78,0,2.9820115019717153
131,0,2.997166745828202
196,0,3.0157533656521953
219,0,3.0223301695899156
268,0,3.036341621457234
245,0,3.029764817519513
246,0,3.030050765516805
229,0,3.025189649562838
278,0,3.0392011014301556
243,0,3.029192921524929
265,0,3.035483777465357
228,0,3.0249037015655458
158,0,3.0048873417550914
135,0,2.9983105378173707
95,0,2.9868726179256826
64,0,2.9780082300096242
25,1,2.9668562581152282
11,1,2.9628529861531376
3,1,2.9605654021748
2,1,2.960279454177508
8,1,2.961995142161261
21,1,2.9657124661260594
90,1,2.9854428779392217
247,1,3.0303367135140977
418,1,3.0792338210510644
150,1,3.002599757776754
95,1,2.9868726179256826
95,1,2.9868726179256826
130,1,2.9968807978309098
127,1,2.996022953839033
100,1,2.9883023579121435
126,1,2.995737005841741
222,1,3.0231880135817923
514,1,3.1066848287911157
512,1,3.1061129327965316
340,1,3.0569298772622724
251,1,3.0314805055032665
190,1,3.014037677668442
112,1,2.99173373387965
65,1,2.9782941780069163
25,2,2.9668562581152282
8,2,2.961995142161261
9,2,2.962281090158553
2,2,2.960279454177508
7,2,2.961709194163969
20,2,2.9654265181287673
117,2,2.9931634738661113
320,2,3.0512109173164284
417,2,3.0789478730537723
208,2,3.0191847416197017
112,2,2.99173373387965
118,2,2.9934494218634033
161,2,3.005745185746968
156,2,3.004315445760507
117,2,2.9931634738661113
127,2,2.996022953839033
220,2,3.022616117587208
509,2,3.105255088804655
436,2,3.0843808850023238
255,2,3.0326242974924353
246,2,3.030050765516805
164,2,3.006603029738845
104,2,2.9894461499013123
58,2,2.9762925420258712
25,3,2.9668562581152282
18,3,2.964854622134183
9,3,2.962281090158553
3,3,2.9605654021748
5,3,2.961137298169384
19,3,2.9651405701314753
104,3,2.9894461499013123
318,3,3.050639021321844
499,3,3.1023956088317326
189,3,3.01375172967115
95,3,2.9868726179256826
117,3,2.9931634738661113
188,3,3.0134657816738577
186,3,3.012893885679273
138,3,2.9991683818092474
146,3,3.001455965787585
268,3,3.036341621457234
492,3,3.1003939728506875
510,3,3.105541036801947
341,3,3.0572158252595645
264,3,3.035197829468065
195,3,3.015467417654903
151,3,3.002885705774046
97,3,2.987444513920267
39,4,2.9708595300773193
19,4,2.9651405701314753
6,4,2.9614232461666767
7,4,2.961709194163969
4,4,2.960851350172092
24,4,2.966570310117936
119,4,2.9937353698606954
291,4,3.0429184253949546
511,4,3.105826984799239
227,4,3.0246177535682532
97,4,2.987444513920267
122,4,2.994593213852572
183,4,3.0120360416873964
162,4,3.0060311337442602
117,4,2.9931634738661113
176,4,3.0100344057063513
260,4,3.0340540374788962
496,4,3.1015377648398563
472,4,3.094675012904843
366,4,3.06436452519187
285,4,3.041202737411201
242,4,3.0289069735276364
164,4,3.006603029738845
99,4,2.9880164099148514
48,5,2.973433062052949
16,5,2.9642827261395985
7,5,2.961709194163969
6,5,2.9614232461666767
5,5,2.961137298169384
27,5,2.967428154109813
97,5,2.987444513920267
218,5,3.0220442215926235
453,5,3.0892420009562915
202,5,3.0174690536359483
109,5,2.9908758898877736
146,5,3.001455965787585
180,5,3.01117819769552
209,5,3.019470689616994
225,5,3.024045857573669
299,5,3.045206009373292
342,5,3.057501773256857
362,5,3.063220733202701
324,5,3.052354709305597
238,5,3.0277631815384676
185,5,3.012607937681981
149,5,3.0023138097794617
173,5,3.0091765617144746
96,5,2.9871585659229747
84,6,2.9837271899554683
58,6,2.9762925420258712
43,6,2.972003322066488
21,6,2.9657124661260594
8,6,2.961995142161261
13,6,2.963424882147722
21,6,2.9657124661260594
35,6,2.9697157380881505
94,6,2.9865866699283905
124,6,2.9951651098471563
168,6,3.0077468217280137
213,6,3.0206144816061626
232,6,3.0260474935547146
226,6,3.024331805570961
215,6,3.021186377600747
163,6,3.0063170817415523
192,6,3.0146095736630265
170,6,3.008318717722598
190,6,3.014037677668442
149,6,3.0023138097794617
148,6,3.002027861782169
137,6,2.9988824338119553
123,6,2.9948791618498642
88,6,2.984870981944637
97,0,2.987444513920267
55,0,2.9754346980339945
50,0,2.9740049580475336
25,0,2.9668562581152282
2,0,2.960279454177508
1,0,2.9599935061802154
3,0,2.9605654021748
22,0,2.965998414123352
53,0,2.97486280203941
99,0,2.9880164099148514
133,0,2.9977386418227865
175,0,3.0097484577090587
206,0,3.018612845625117
173,0,3.0091765617144746
150,0,3.002599757776754
182,0,3.0117500936901043
219,0,3.0223301695899156
177,0,3.0103203537036434
107,0,2.990303993893189
83,0,2.983441241958176
93,0,2.9863007219310984
92,0,2.986014773933806
93,0,2.9863007219310984
77,0,2.9817255539744227
77,1,2.9817255539744227
76,1,2.9814396059771306
30,1,2.9682859981016896
13,1,2.963424882147722
4,1,2.960851350172092
3,1,2.9605654021748
11,1,2.9628529861531376
19,1,2.9651405701314753
44,1,2.97228927006378
96,1,2.9871585659229747
114,1,2.9923056298742345
172,1,3.0088906137171825
210,1,3.019756637614286
181,1,3.011464145692812
173,1,3.0091765617144746
184,1,3.012321989684689
216,1,3.0214723255980394
196,1,3.0157533656521953
196,1,3.0157533656521953
205,1,3.018326897627825
191,1,3.014323625665734
262,1,3.0346259334734804
211,1,3.020042585611578
94,1,2.9865866699283905
36,2,2.9700016860854426
24,2,2.966570310117936
5,2,2.961137298169384
7,2,2.961709194163969
4,2,2.960851350172092
19,2,2.9651405701314753
91,2,2.985728825936514
248,2,3.03062266151139
391,2,3.071513225124175
177,2,3.0103203537036434
84,2,2.9837271899554683
97,2,2.987444513920267
130,2,2.9968807978309098
136,2,2.9985964858146628
112,2,2.99173373387965
111,2,2.991447785882358
202,2,3.0174690536359483
466,2,3.09295932492109
426,2,3.081521405029402
297,2,3.0446341133787076
225,2,3.024045857573669
168,2,3.0077468217280137
124,2,2.9951651098471563
54,2,2.9751487500367024
26,3,2.9671422061125208
11,3,2.9628529861531376
4,3,2.960851350172092
6,3,2.9614232461666767
6,3,2.9614232461666767
30,3,2.9682859981016896
112,3,2.99173373387965
288,3,3.042060581403078
397,3,3.0732289131079282
158,3,3.0048873417550914
30,3,2.9682859981016896
103,3,2.98916020190402
114,3,2.9923056298742345
107,3,2.990303993893189
113,3,2.9920196818769424
130,3,2.9968807978309098
218,3,3.0220442215926235
517,3,3.1075426727829925
486,3,3.098678284866934
323,3,3.052068761308305
257,3,3.0331961934870195
175,3,3.0097484577090587
156,3,3.004315445760507
78,3,2.9820115019717153
29,4,2.968000050104397
14,4,2.9637108301450144
7,4,2.961709194163969
2,4,2.960279454177508
4,4,2.960851350172092
30,4,2.9682859981016896
107,4,2.990303993893189
279,4,3.039487049427448
415,4,3.0783759770591876
154,4,3.0037435497659226
72,4,2.980295813987962
112,4,2.99173373387965
139,4,2.9994543298065395
107,4,2.990303993893189
121,4,2.99430726585528
119,4,2.9937353698606954
218,4,3.0220442215926235
489,4,3.099536128858811
492,4,3.1003939728506875
286,4,3.0414886854084933
224,4,3.023759909576377
170,4,3.008318717722598
150,4,3.002599757776754
98,4,2.9877304619175593
41,5,2.9714314260719035
25,5,2.9668562581152282
12,5,2.9631389341504297
4,5,2.960851350172092
4,5,2.960851350172092
24,5,2.966570310117936
91,5,2.985728825936514
302,5,3.0460638533651685
421,5,3.080091665042941
211,5,3.020042585611578
108,5,2.990589941890481
104,5,2.9894461499013123
164,5,3.006603029738845
175,5,3.0097484577090587
163,5,3.0063170817415523
102,5,2.988874253906728
105,5,2.989732097898605
161,5,3.005745185746968
281,5,3.0400589454220324
225,5,3.024045857573669
220,5,3.022616117587208
158,5,3.0048873417550914
136,5,2.9985964858146628
111,5,2.991447785882358
90,6,2.9854428779392217
48,6,2.973433062052949
43,6,2.972003322066488
23,6,2.966284362120644
4,6,2.960851350172092
11,6,2.9628529861531376
27,6,2.967428154109813
50,6,2.9740049580475336
114,6,2.9923056298742345
170,6,3.008318717722598
177,6,3.0103203537036434
189,6,3.01375172967115
221,6,3.0229020655845003
249,6,3.030908609508682
215,6,3.021186377600747
220,6,3.022616117587208
245,6,3.029764817519513
241,6,3.0286210255303443
246,6,3.030050765516805
178,6,3.0106063017009355
185,6,3.012607937681981
155,6,3.0040294977632147
154,6,3.0037435497659226
93,6,2.9863007219310984
112,0,2.99173373387965
94,0,2.9865866699283905
68,0,2.979152021998793
19,0,2.9651405701314753
5,0,2.961137298169384
10,0,2.9625670381558455
17,0,2.9645686741368906
38,0,2.970573582080027
65,0,2.9782941780069163
107,0,2.990303993893189
173,0,3.0091765617144746
177,0,3.0103203537036434
244,0,3.029478869522221
228,0,3.0249037015655458
227,0,3.0246177535682532
219,0,3.0223301695899156
244,0,3.029478869522221
217,0,3.0217582735953314
222,0,3.0231880135817923
183,0,3.0120360416873964
167,0,3.007460873730721
162,0,3.0060311337442602
87,0,2.984585033947345
53,0,2.97486280203941
25,1,2.9668562581152282
5,1,2.961137298169384
4,1,2.960851350172092
8,1,2.961995142161261
4,1,2.960851350172092
21,1,2.9657124661260594
102,1,2.988874253906728
289,1,3.04234652940037
385,1,3.0697975371404214
167,1,3.007460873730721
73,1,2.980581761985254
89,1,2.9851569299419296
108,1,2.990589941890481
119,1,2.9937353698606954
94,1,2.9865866699283905
108,1,2.990589941890481
182,1,3.0117500936901043
455,1,3.0898138969508757
415,1,3.0783759770591876
293,1,3.043490321389539
194,1,3.0151814696576107
109,1,2.9908758898877736
70,1,2.9797239179933777
44,1,2.97228927006378
19,2,2.9651405701314753
8,2,2.961995142161261
7,2,2.961709194163969
6,2,2.9614232461666767
6,2,2.9614232461666767
21,2,2.9657124661260594
102,2,2.988874253906728
301,2,3.0457779053678764
382,2,3.068939693148545
149,2,3.0023138097794617
85,2,2.984013137952761
86,2,2.984299085950053
125,2,2.995451057844449
104,2,2.9894461499013123
91,2,2.985728825936514
111,2,2.991447785882358
177,2,3.0103203537036434
380,2,3.0683677971539605
472,2,3.094675012904843
295,2,3.0440622173841234
251,2,3.0314805055032665
209,2,3.019470689616994
150,2,3.002599757776754
59,2,2.9765784900231633
37,3,2.9702876340827347
11,3,2.9628529861531376
3,3,2.9605654021748
4,3,2.960851350172092
5,3,2.961137298169384
22,3,2.965998414123352
103,3,2.98916020190402
281,3,3.0400589454220324
418,3,3.0792338210510644
163,3,3.0063170817415523
80,3,2.9825833979662995
110,3,2.9911618378850657
134,3,2.9980245898200786
119,3,2.9937353698606954
89,3,2.9851569299419296
33,3,2.969143842093566
118,3,2.9934494218634033
418,3,3.0792338210510644
412,3,3.077518133067311
340,3,3.0569298772622724
281,3,3.0400589454220324
194,3,3.0151814696576107
136,3,2.9985964858146628
83,3,2.983441241958176
32,4,2.9688578940962738
