atemp,instant,Predicted Y
0.4545,1636,8604.526247457634
0.4394,1637,8543.861266616901
0.4091,1638,8422.12955009543
0.3333,1639,8117.599381371749
0.303,1640,7995.867664850278
0.2879,1641,7935.202684009544
0.2727,1642,7874.135948328807
0.2576,1643,7813.470967488073
0.2727,1644,7874.135948328807
0.2879,1645,7935.202684009544
0.2879,1646,7935.202684009544
0.2727,1647,7874.135948328807
0.2424,1648,7752.404231807335
0.2727,1649,7874.135948328807
0.3182,1650,8056.934400531016
0.303,1651,7995.867664850278
0.303,1652,7995.867664850278
0.3182,1653,8056.934400531016
0.3333,1654,8117.599381371749
0.3939,1655,8361.06281441469
0.3939,1656,8361.06281441469
0.3939,1657,8361.06281441469
0.3939,1658,8361.06281441469
0.4091,1659,8422.12955009543
0.3939,1660,8361.06281441469
0.3636,1661,8239.33109789322
0.3485,1662,8178.666117052487
0.3182,1663,8056.934400531016
0.3333,1664,8117.599381371749
0.3333,1665,8117.599381371749
0.3485,1666,8178.666117052487
0.3485,1667,8178.666117052487
0.303,1668,7995.867664850278
0.303,1669,7995.867664850278
0.2576,1670,7813.470967488073
0.2273,1671,7691.739250966602
0.2273,1672,7691.739250966602
0.2424,1673,7752.404231807335
0.2879,1674,7935.202684009544
0.3333,1675,8117.599381371749
0.3182,1676,8056.934400531016
0.3182,1677,8056.934400531016
0.3485,1678,8178.666117052487
0.3333,1679,8117.599381371749
0.3939,1680,8361.06281441469
0.3939,1681,8361.06281441469
0.3939,1682,8361.06281441469
0.3485,1683,8178.666117052487
0.3333,1684,8117.599381371749
0.3182,1685,8056.934400531016
0.3182,1686,8056.934400531016
0.3333,1687,8117.599381371749
0.3182,1688,8056.934400531016
0.3182,1689,8056.934400531016
0.2879,1690,7935.202684009544
0.2727,1691,7874.135948328807
0.2727,1692,7874.135948328807
0.303,1693,7995.867664850278
0.3182,1694,8056.934400531016
0.3182,1695,8056.934400531016
0.2879,1696,7935.202684009544
0.3182,1697,8056.934400531016
0.3333,1698,8117.599381371749
0.3485,1699,8178.666117052487
0.3485,1700,8178.666117052487
0.4091,1701,8422.12955009543
0.4091,1702,8422.12955009543
0.4091,1703,8422.12955009543
0.4091,1704,8422.12955009543
0.4091,1705,8422.12955009543
0.4394,1706,8543.861266616901
0.4394,1707,8543.861266616901
0.4394,1708,8543.861266616901
0.4242,1709,8482.794530936162
0.4242,1710,8482.794530936162
0.4091,1711,8422.12955009543
0.4091,1712,8422.12955009543
0.3939,1713,8361.06281441469
0.3485,1714,8178.666117052487
0.303,1715,7995.867664850278
0.3333,1716,8117.599381371749
0.3333,1717,8117.599381371749
0.3333,1718,8117.599381371749
0.3182,1719,8056.934400531016
0.3333,1720,8117.599381371749
0.3485,1721,8178.666117052487
0.4091,1722,8422.12955009543
0.4394,1723,8543.861266616901
0.4394,1724,8543.861266616901
0.4848,1725,8726.257963979104
0.5,1726,8787.324699659843
0.4848,1727,8726.257963979104
0.5,1728,8787.324699659843
0.4848,1729,8726.257963979104
0.4848,1730,8726.257963979104
0.4545,1731,8604.526247457634
0.4394,1732,8543.861266616901
0.4242,1733,8482.794530936162
0.4242,1734,8482.794530936162
0.4091,1735,8422.12955009543
0.4242,1736,8482.794530936162
0.4242,1737,8482.794530936162
0.4091,1738,8422.12955009543
0.4091,1739,8422.12955009543
0.3485,1740,8178.666117052487
0.3939,1741,8361.06281441469
0.4091,1742,8422.12955009543
0.4091,1743,8422.12955009543
0.4242,1744,8482.794530936162
0.4545,1745,8604.526247457634
0.5,1746,8787.324699659843
0.5152,1747,8848.39143534058
0.5303,1748,8909.056416181313
0.6212,1749,9274.251565745726
0.6212,1750,9274.251565745726
0.6364,1751,9335.318301426465
0.6364,1752,9335.318301426465
0.6364,1753,9335.318301426465
0.6364,1754,9335.318301426465
0.6212,1755,9274.251565745726
0.6212,1756,9274.251565745726
0.6212,1757,9274.251565745726
0.6212,1758,9274.251565745726
0.6212,1759,9274.251565745726
0.6212,1760,9274.251565745726
0.5455,1761,8970.123151862052
0.5303,1762,8909.056416181313
0.5152,1763,8848.39143534058
0.5,1764,8787.324699659843
0.5,1765,8787.324699659843
0.4394,1766,8543.861266616901
0.4091,1767,8422.12955009543
0.4242,1768,8482.794530936162
0.4242,1769,8482.794530936162
0.4394,1770,8543.861266616901
0.4545,1771,8604.526247457634
0.4545,1772,8604.526247457634
0.4848,1773,8726.257963979104
0.4848,1774,8726.257963979104
0.4848,1775,8726.257963979104
0.4848,1776,8726.257963979104
0.4697,1777,8665.592983138371
0.4545,1778,8604.526247457634
0.4394,1779,8543.861266616901
0.4242,1780,8482.794530936162
0.4091,1781,8422.12955009543
0.4091,1782,8422.12955009543
0.3939,1783,8361.06281441469
0.303,1784,7995.867664850278
0.2879,1785,7935.202684009544
0.2879,1786,7935.202684009544
0.2727,1787,7874.135948328807
0.2576,1788,7813.470967488073
0.2576,1789,7813.470967488073
0.2576,1790,7813.470967488073
0.2273,1791,7691.739250966602
0.2727,1792,7874.135948328807
0.303,1793,7995.867664850278
0.3485,1794,8178.666117052487
0.3485,1795,8178.666117052487
0.3636,1796,8239.33109789322
0.3939,1797,8361.06281441469
0.4091,1798,8422.12955009543
0.4091,1799,8422.12955009543
0.4242,1800,8482.794530936162
0.4091,1801,8422.12955009543
0.3939,1802,8361.06281441469
0.3333,1803,8117.599381371749
0.3333,1804,8117.599381371749
0.3182,1805,8056.934400531016
0.303,1806,7995.867664850278
0.303,1807,7995.867664850278
0.303,1808,7995.867664850278
0.303,1809,7995.867664850278
0.303,1810,7995.867664850278
0.303,1811,7995.867664850278
0.303,1812,7995.867664850278
0.303,1813,7995.867664850278
0.2727,1814,7874.135948328807
0.2727,1815,7874.135948328807
0.303,1816,7995.867664850278
0.3939,1817,8361.06281441469
0.4242,1818,8482.794530936162
0.4394,1819,8543.861266616901
0.4848,1820,8726.257963979104
0.5152,1821,8848.39143534058
0.5303,1822,8909.056416181313
0.5152,1823,8848.39143534058
0.5152,1824,8848.39143534058
0.5,1825,8787.324699659843
0.5455,1826,8970.123151862052
0.5303,1827,8909.056416181313
0.4545,1828,8604.526247457634
0.4545,1829,8604.526247457634
0.4545,1830,8604.526247457634
0.4545,1831,8604.526247457634
0.4242,1832,8482.794530936162
0.4394,1833,8543.861266616901
0.4394,1834,8543.861266616901
0.4242,1835,8482.794530936162
0.4091,1836,8422.12955009543
0.4091,1837,8422.12955009543
0.4091,1838,8422.12955009543
0.4091,1839,8422.12955009543
0.4091,1840,8422.12955009543
0.4394,1841,8543.861266616901
0.4394,1842,8543.861266616901
0.4545,1843,8604.526247457634
0.4848,1844,8726.257963979104
0.4848,1845,8726.257963979104
0.4848,1846,8726.257963979104
0.4848,1847,8726.257963979104
0.4848,1848,8726.257963979104
0.4697,1849,8665.592983138371
0.4394,1850,8543.861266616901
0.4394,1851,8543.861266616901
0.4242,1852,8482.794530936162
0.4091,1853,8422.12955009543
0.4091,1854,8422.12955009543
0.3485,1855,8178.666117052487
0.3182,1856,8056.934400531016
0.3182,1857,8056.934400531016
0.3182,1858,8056.934400531016
0.3182,1859,8056.934400531016
0.3182,1860,8056.934400531016
0.303,1861,7995.867664850278
0.3182,1862,8056.934400531016
0.303,1863,7995.867664850278
0.3182,1864,8056.934400531016
0.3333,1865,8117.599381371749
0.3182,1866,8056.934400531016
0.3333,1867,8117.599381371749
0.3636,1868,8239.33109789322
0.3939,1869,8361.06281441469
0.4091,1870,8422.12955009543
0.4091,1871,8422.12955009543
0.3939,1872,8361.06281441469
0.3939,1873,8361.06281441469
0.303,1874,7995.867664850278
0.2879,1875,7935.202684009544
0.3182,1876,8056.934400531016
0.3333,1877,8117.599381371749
0.303,1878,7995.867664850278
0.2879,1879,7935.202684009544
0.2879,1880,7935.202684009544
0.2727,1881,7874.135948328807
0.2727,1882,7874.135948328807
0.2727,1883,7874.135948328807
0.2727,1884,7874.135948328807
0.2576,1885,7813.470967488073
0.2273,1886,7691.739250966602
0.2576,1887,7813.470967488073
0.2273,1888,7691.739250966602
0.2727,1889,7874.135948328807
0.2727,1890,7874.135948328807
0.303,1891,7995.867664850278
0.303,1892,7995.867664850278
0.2879,1893,7935.202684009544
0.2879,1894,7935.202684009544
0.2879,1895,7935.202684009544
0.2727,1896,7874.135948328807
0.2727,1897,7874.135948328807
0.2576,1898,7813.470967488073
0.2576,1899,7813.470967488073
0.2576,1900,7813.470967488073
0.2273,1901,7691.739250966602
0.2273,1902,7691.739250966602
0.2121,1903,7630.672515285864
0.197,1904,7570.007534445132
0.2273,1905,7691.739250966602
0.2121,1906,7630.672515285864
0.197,1907,7570.007534445132
0.1818,1908,7508.940798764394
0.1818,1909,7508.940798764394
0.2121,1910,7630.672515285864
0.2121,1911,7630.672515285864
0.2576,1912,7813.470967488073
0.2879,1913,7935.202684009544
0.303,1914,7995.867664850278
0.3182,1915,8056.934400531016
0.3333,1916,8117.599381371749
0.3182,1917,8056.934400531016
0.303,1918,7995.867664850278
0.2879,1919,7935.202684009544
0.2879,1920,7935.202684009544
0.2879,1921,7935.202684009544
0.303,1922,7995.867664850278
0.303,1923,7995.867664850278
0.2576,1924,7813.470967488073
0.2424,1925,7752.404231807335
0.2424,1926,7752.404231807335
0.2273,1927,7691.739250966602
0.2121,1928,7630.672515285864
0.197,1929,7570.007534445132
0.2121,1930,7630.672515285864
0.197,1931,7570.007534445132
0.1818,1932,7508.940798764394
0.197,1933,7570.007534445132
0.2273,1934,7691.739250966602
0.2424,1935,7752.404231807335
0.2576,1936,7813.470967488073
0.2727,1937,7874.135948328807
0.2879,1938,7935.202684009544
0.303,1939,7995.867664850278
0.3182,1940,8056.934400531016
0.3333,1941,8117.599381371749
0.3333,1942,8117.599381371749
0.303,1943,7995.867664850278
0.3182,1944,8056.934400531016
0.2727,1945,7874.135948328807
0.2727,1946,7874.135948328807
0.2576,1947,7813.470967488073
0.2727,1948,7874.135948328807
0.2424,1949,7752.404231807335
0.2576,1950,7813.470967488073
0.2273,1951,7691.739250966602
0.2273,1952,7691.739250966602
0.197,1953,7570.007534445132
0.197,1954,7570.007534445132
0.1818,1955,7508.940798764394
0.1667,1956,7448.27581792366
0.197,1957,7570.007534445132
0.2273,1958,7691.739250966602
0.2121,1959,7630.672515285864
0.2424,1960,7752.404231807335
0.2576,1961,7813.470967488073
0.2879,1962,7935.202684009544
0.3182,1963,8056.934400531016
0.303,1964,7995.867664850278
0.3333,1965,8117.599381371749
0.303,1966,7995.867664850278
0.2879,1967,7935.202684009544
0.2879,1968,7935.202684009544
0.2727,1969,7874.135948328807
0.2576,1970,7813.470967488073
0.2576,1971,7813.470967488073
0.2576,1972,7813.470967488073
0.2273,1973,7691.739250966602
0.2273,1974,7691.739250966602
0.2273,1975,7691.739250966602
0.2273,1976,7691.739250966602
0.1818,1977,7508.940798764394
0.1667,1978,7448.27581792366
0.1818,1979,7508.940798764394
0.197,1980,7570.007534445132
0.2121,1981,7630.672515285864
0.2273,1982,7691.739250966602
0.2424,1983,7752.404231807335
0.2727,1984,7874.135948328807
0.2879,1985,7935.202684009544
0.303,1986,7995.867664850278
0.303,1987,7995.867664850278
0.3182,1988,8056.934400531016
0.303,1989,7995.867664850278
0.303,1990,7995.867664850278
0.303,1991,7995.867664850278
0.3333,1992,8117.599381371749
0.3333,1993,8117.599381371749
0.2879,1994,7935.202684009544
0.2576,1995,7813.470967488073
0.2273,1996,7691.739250966602
0.2121,1997,7630.672515285864
0.2121,1998,7630.672515285864
0.2121,1999,7630.672515285864
0.2121,2000,7630.672515285864
0.2121,2001,7630.672515285864
0.2121,2002,7630.672515285864
0.197,2003,7570.007534445132
0.2121,2004,7630.672515285864
0.2576,2005,7813.470967488073
0.2727,2006,7874.135948328807
0.303,2007,7995.867664850278
0.3333,2008,8117.599381371749
0.303,2009,7995.867664850278
0.3333,2010,8117.599381371749
0.3939,2011,8361.06281441469
0.3939,2012,8361.06281441469
0.4091,2013,8422.12955009543
0.3636,2014,8239.33109789322
0.3333,2015,8117.599381371749
0.3636,2016,8239.33109789322
0.3636,2017,8239.33109789322
0.3636,2018,8239.33109789322
0.3333,2019,8117.599381371749
0.3485,2020,8178.666117052487
0.3485,2021,8178.666117052487
0.3485,2022,8178.666117052487
0.3485,2023,8178.666117052487
0.3485,2024,8178.666117052487
0.2879,2025,7935.202684009544
0.303,2026,7995.867664850278
0.3333,2027,8117.599381371749
0.3182,2028,8056.934400531016
0.303,2029,7995.867664850278
0.3182,2030,8056.934400531016
0.3182,2031,8056.934400531016
0.3333,2032,8117.599381371749
0.3485,2033,8178.666117052487
0.3333,2034,8117.599381371749
0.2576,2035,7813.470967488073
0.2727,2036,7874.135948328807
0.2727,2037,7874.135948328807
0.2576,2038,7813.470967488073
0.2576,2039,7813.470967488073
0.2121,2040,7630.672515285864
0.2273,2041,7691.739250966602
0.2273,2042,7691.739250966602
0.2121,2043,7630.672515285864
0.2273,2044,7691.739250966602
0.2273,2045,7691.739250966602
0.2273,2046,7691.739250966602
0.2273,2047,7691.739250966602
0.2273,2048,7691.739250966602
0.2273,2049,7691.739250966602
0.2121,2050,7630.672515285864
0.2273,2051,7691.739250966602
0.2273,2052,7691.739250966602
0.2424,2053,7752.404231807335
0.2424,2054,7752.404231807335
0.2727,2055,7874.135948328807
0.2727,2056,7874.135948328807
0.303,2057,7995.867664850278
0.303,2058,7995.867664850278
0.2727,2059,7874.135948328807
0.2879,2060,7935.202684009544
0.2879,2061,7935.202684009544
0.303,2062,7995.867664850278
0.303,2063,7995.867664850278
0.2576,2064,7813.470967488073
0.2727,2065,7874.135948328807
0.2727,2066,7874.135948328807
0.2576,2067,7813.470967488073
0.2576,2068,7813.470967488073
0.2576,2069,7813.470967488073
0.2576,2070,7813.470967488073
0.2273,2071,7691.739250966602
0.2273,2072,7691.739250966602
0.2273,2073,7691.739250966602
0.2273,2074,7691.739250966602
0.2424,2075,7752.404231807335
0.2424,2076,7752.404231807335
0.2879,2077,7935.202684009544
0.303,2078,7995.867664850278
0.2879,2079,7935.202684009544
0.303,2080,7995.867664850278
0.3333,2081,8117.599381371749
0.3333,2082,8117.599381371749
0.303,2083,7995.867664850278
0.303,2084,7995.867664850278
0.303,2085,7995.867664850278
0.303,2086,7995.867664850278
0.303,2087,7995.867664850278
0.3182,2088,8056.934400531016
0.3333,2089,8117.599381371749
0.303,2090,7995.867664850278
0.3182,2091,8056.934400531016
0.3333,2092,8117.599381371749
0.2727,2093,7874.135948328807
0.2424,2094,7752.404231807335
0.2424,2095,7752.404231807335
0.2424,2096,7752.404231807335
0.2424,2097,7752.404231807335
0.2727,2098,7874.135948328807
0.2727,2099,7874.135948328807
0.3182,2100,8056.934400531016
0.3485,2101,8178.666117052487
0.3485,2102,8178.666117052487
0.4091,2103,8422.12955009543
0.3333,2104,8117.599381371749
0.3333,2105,8117.599381371749
0.303,2106,7995.867664850278
0.303,2107,7995.867664850278
0.3939,2108,8361.06281441469
0.3939,2109,8361.06281441469
0.3939,2110,8361.06281441469
0.3333,2111,8117.599381371749
0.3182,2112,8056.934400531016
0.303,2113,7995.867664850278
0.303,2114,7995.867664850278
0.3182,2115,8056.934400531016
0.2879,2116,7935.202684009544
0.3182,2117,8056.934400531016
0.2727,2118,7874.135948328807
0.3333,2119,8117.599381371749
0.303,2120,7995.867664850278
0.2727,2121,7874.135948328807
0.2727,2122,7874.135948328807
0.303,2123,7995.867664850278
0.3333,2124,8117.599381371749
0.3182,2125,8056.934400531016
0.4091,2126,8422.12955009543
0.4242,2127,8482.794530936162
0.4394,2128,8543.861266616901
0.4394,2129,8543.861266616901
0.4545,2130,8604.526247457634
0.4545,2131,8604.526247457634
0.4545,2132,8604.526247457634
0.4545,2133,8604.526247457634
0.4545,2134,8604.526247457634
0.4242,2135,8482.794530936162
0.4242,2136,8482.794530936162
0.4242,2137,8482.794530936162
0.4091,2138,8422.12955009543
0.4091,2139,8422.12955009543
0.4091,2140,8422.12955009543
0.4091,2141,8422.12955009543
0.3939,2142,8361.06281441469
0.3939,2143,8361.06281441469
0.3939,2144,8361.06281441469
0.4091,2145,8422.12955009543
0.4242,2146,8482.794530936162
0.4394,2147,8543.861266616901
0.4545,2148,8604.526247457634
0.4848,2149,8726.257963979104
0.5152,2150,8848.39143534058
0.6212,2151,9274.251565745726
0.6212,2152,9274.251565745726
0.6364,2153,9335.318301426465
0.6515,2154,9395.983282267198
0.6667,2155,9457.050017947935
0.6515,2156,9395.983282267198
0.6515,2157,9395.983282267198
0.6364,2158,9335.318301426465
0.6364,2159,9335.318301426465
0.6364,2160,9335.318301426465
0.6364,2161,9335.318301426465
0.6364,2162,9335.318301426465
0.6212,2163,9274.251565745726
0.6212,2164,9274.251565745726
0.6212,2165,9274.251565745726
0.5152,2166,8848.39143534058
0.5152,2167,8848.39143534058
0.4848,2168,8726.257963979104
0.4545,2169,8604.526247457634
0.4697,2170,8665.592983138371
0.4697,2171,8665.592983138371
0.3939,2172,8361.06281441469
0.3182,2173,8056.934400531016
0.303,2174,7995.867664850278
0.2879,2175,7935.202684009544
0.303,2176,7995.867664850278
0.3333,2177,8117.599381371749
0.3182,2178,8056.934400531016
0.4091,2179,8422.12955009543
0.3939,2180,8361.06281441469
0.4242,2181,8482.794530936162
0.3939,2182,8361.06281441469
0.3333,2183,8117.599381371749
0.3182,2184,8056.934400531016
0.2879,2185,7935.202684009544
0.303,2186,7995.867664850278
0.2879,2187,7935.202684009544
0.3182,2188,8056.934400531016
0.2727,2189,7874.135948328807
0.2424,2190,7752.404231807335
0.2727,2191,7874.135948328807
0.2424,2192,7752.404231807335
0.2576,2193,7813.470967488073
0.2576,2194,7813.470967488073
0.2727,2195,7874.135948328807
0.303,2196,7995.867664850278
0.3333,2197,8117.599381371749
0.4091,2198,8422.12955009543
0.4242,2199,8482.794530936162
0.4394,2200,8543.861266616901
0.4545,2201,8604.526247457634
0.4848,2202,8726.257963979104
0.5,2203,8787.324699659843
0.5152,2204,8848.39143534058
0.5,2205,8787.324699659843
0.5,2206,8787.324699659843
0.4848,2207,8726.257963979104
0.4545,2208,8604.526247457634
0.4545,2209,8604.526247457634
0.4545,2210,8604.526247457634
0.4545,2211,8604.526247457634
0.4545,2212,8604.526247457634
0.4242,2213,8482.794530936162
0.4242,2214,8482.794530936162
0.3485,2215,8178.666117052487
0.3333,2216,8117.599381371749
0.3182,2217,8056.934400531016
0.303,2218,7995.867664850278
0.3333,2219,8117.599381371749
0.3485,2220,8178.666117052487
0.4091,2221,8422.12955009543
0.4242,2222,8482.794530936162
0.4545,2223,8604.526247457634
0.4545,2224,8604.526247457634
0.5,2225,8787.324699659843
0.5303,2226,8909.056416181313
0.6212,2227,9274.251565745726
0.6212,2228,9274.251565745726
0.5,2229,8787.324699659843
0.4697,2230,8665.592983138371
0.4545,2231,8604.526247457634
0.4394,2232,8543.861266616901
0.4394,2233,8543.861266616901
0.4091,2234,8422.12955009543
0.3939,2235,8361.06281441469
0.3485,2236,8178.666117052487
0.3333,2237,8117.599381371749
0.3333,2238,8117.599381371749
0.3333,2239,8117.599381371749
0.3333,2240,8117.599381371749
0.3182,2241,8056.934400531016
0.3636,2242,8239.33109789322
0.3333,2243,8117.599381371749
0.3333,2244,8117.599381371749
0.3485,2245,8178.666117052487
0.3333,2246,8117.599381371749
0.4091,2247,8422.12955009543
0.3939,2248,8361.06281441469
0.3333,2249,8117.599381371749
0.3182,2250,8056.934400531016
0.3182,2251,8056.934400531016
0.303,2252,7995.867664850278
0.303,2253,7995.867664850278
0.303,2254,7995.867664850278
0.2727,2255,7874.135948328807
0.2727,2256,7874.135948328807
0.2879,2257,7935.202684009544
0.2727,2258,7874.135948328807
0.2879,2259,7935.202684009544
0.2879,2260,7935.202684009544
0.303,2261,7995.867664850278
0.303,2262,7995.867664850278
0.2879,2263,7935.202684009544
0.2727,2264,7874.135948328807
0.2879,2265,7935.202684009544
0.2879,2266,7935.202684009544
0.303,2267,7995.867664850278
0.303,2268,7995.867664850278
0.3485,2269,8178.666117052487
0.3333,2270,8117.599381371749
0.3636,2271,8239.33109789322
0.3485,2272,8178.666117052487
0.3788,2273,8300.397833573958
0.3485,2274,8178.666117052487
0.3788,2275,8300.397833573958
0.3939,2276,8361.06281441469
0.3939,2277,8361.06281441469
0.3939,2278,8361.06281441469
0.3939,2279,8361.06281441469
0.3939,2280,8361.06281441469
0.3485,2281,8178.666117052487
0.3485,2282,8178.666117052487
0.3939,2283,8361.06281441469
0.3939,2284,8361.06281441469
0.3939,2285,8361.06281441469
0.3939,2286,8361.06281441469
0.3939,2287,8361.06281441469
0.3636,2288,8239.33109789322
0.3636,2289,8239.33109789322
0.3636,2290,8239.33109789322
0.3636,2291,8239.33109789322
0.3939,2292,8361.06281441469
0.3939,2293,8361.06281441469
0.4091,2294,8422.12955009543
0.4091,2295,8422.12955009543
0.4242,2296,8482.794530936162
0.4545,2297,8604.526247457634
0.4848,2298,8726.257963979104
0.4848,2299,8726.257963979104
0.5,2300,8787.324699659843
0.5,2301,8787.324699659843
0.4848,2302,8726.257963979104
0.4848,2303,8726.257963979104
0.4545,2304,8604.526247457634
0.4394,2305,8543.861266616901
0.4394,2306,8543.861266616901
0.4545,2307,8604.526247457634
0.4697,2308,8665.592983138371
0.4545,2309,8604.526247457634
0.4545,2310,8604.526247457634
0.4545,2311,8604.526247457634
0.4545,2312,8604.526247457634
0.4545,2313,8604.526247457634
0.4848,2314,8726.257963979104
0.5,2315,8787.324699659843
0.5303,2316,8909.056416181313
0.5303,2317,8909.056416181313
0.5909,2318,9152.519849224256
0.5909,2319,9152.519849224256
0.6061,2320,9213.586584904993
0.6667,2321,9457.050017947935
0.6667,2322,9457.050017947935
0.6667,2323,9457.050017947935
0.6667,2324,9457.050017947935
0.6667,2325,9457.050017947935
0.6667,2326,9457.050017947935
0.6364,2327,9335.318301426465
0.6212,2328,9274.251565745726
0.6212,2329,9274.251565745726
0.5455,2330,8970.123151862052
0.6212,2331,9274.251565745726
0.6212,2332,9274.251565745726
0.6212,2333,9274.251565745726
0.5455,2334,8970.123151862052
0.5303,2335,8909.056416181313
0.5152,2336,8848.39143534058
0.5152,2337,8848.39143534058
0.5152,2338,8848.39143534058
0.4697,2339,8665.592983138371
0.4545,2340,8604.526247457634
0.4848,2341,8726.257963979104
0.5,2342,8787.324699659843
0.5303,2343,8909.056416181313
0.5152,2344,8848.39143534058
0.4848,2345,8726.257963979104
0.4697,2346,8665.592983138371
0.4697,2347,8665.592983138371
0.4394,2348,8543.861266616901
0.4394,2349,8543.861266616901
0.4242,2350,8482.794530936162
0.4242,2351,8482.794530936162
0.4242,2352,8482.794530936162
0.4091,2353,8422.12955009543
0.4091,2354,8422.12955009543
0.4091,2355,8422.12955009543
0.4091,2356,8422.12955009543
0.4091,2357,8422.12955009543
0.4091,2358,8422.12955009543
0.4091,2359,8422.12955009543
0.3939,2360,8361.06281441469
0.3939,2361,8361.06281441469
0.3485,2362,8178.666117052487
0.3939,2363,8361.06281441469
0.3939,2364,8361.06281441469
0.4091,2365,8422.12955009543
0.4242,2366,8482.794530936162
0.4242,2367,8482.794530936162
0.4394,2368,8543.861266616901
0.4242,2369,8482.794530936162
0.4394,2370,8543.861266616901
0.4545,2371,8604.526247457634
0.4545,2372,8604.526247457634
0.4394,2373,8543.861266616901
0.4394,2374,8543.861266616901
0.4394,2375,8543.861266616901
0.4242,2376,8482.794530936162
0.4242,2377,8482.794530936162
0.4091,2378,8422.12955009543
0.3939,2379,8361.06281441469
0.3939,2380,8361.06281441469
0.3485,2381,8178.666117052487
0.3333,2382,8117.599381371749
0.3636,2383,8239.33109789322
0.3485,2384,8178.666117052487
0.3485,2385,8178.666117052487
0.3939,2386,8361.06281441469
0.4242,2387,8482.794530936162
0.4545,2388,8604.526247457634
0.4848,2389,8726.257963979104
0.5,2390,8787.324699659843
0.5152,2391,8848.39143534058
0.5303,2392,8909.056416181313
0.5303,2393,8909.056416181313
0.6212,2394,9274.251565745726
0.6061,2395,9213.586584904993
0.6061,2396,9213.586584904993
0.5303,2397,8909.056416181313
0.5152,2398,8848.39143534058
0.4848,2399,8726.257963979104
0.4545,2400,8604.526247457634
0.4697,2401,8665.592983138371
0.4545,2402,8604.526247457634
0.4394,2403,8543.861266616901
0.4394,2404,8543.861266616901
0.4091,2405,8422.12955009543
0.4091,2406,8422.12955009543
0.3939,2407,8361.06281441469
0.3636,2408,8239.33109789322
0.3636,2409,8239.33109789322
0.4091,2410,8422.12955009543
0.4394,2411,8543.861266616901
0.4848,2412,8726.257963979104
0.4848,2413,8726.257963979104
0.5,2414,8787.324699659843
0.5,2415,8787.324699659843
0.5152,2416,8848.39143534058
0.5152,2417,8848.39143534058
0.5152,2418,8848.39143534058
0.5,2419,8787.324699659843
0.4848,2420,8726.257963979104
0.4545,2421,8604.526247457634
0.4242,2422,8482.794530936162
0.4091,2423,8422.12955009543
0.4091,2424,8422.12955009543
0.3939,2425,8361.06281441469
0.3485,2426,8178.666117052487
0.3485,2427,8178.666117052487
0.3333,2428,8117.599381371749
0.3485,2429,8178.666117052487
0.3485,2430,8178.666117052487
0.3485,2431,8178.666117052487
0.3939,2432,8361.06281441469
0.4091,2433,8422.12955009543
0.4091,2434,8422.12955009543
0.4091,2435,8422.12955009543
0.4091,2436,8422.12955009543
0.4242,2437,8482.794530936162
0.4242,2438,8482.794530936162
0.4545,2439,8604.526247457634
0.4545,2440,8604.526247457634
0.5,2441,8787.324699659843
0.5,2442,8787.324699659843
0.4848,2443,8726.257963979104
0.4848,2444,8726.257963979104
0.4848,2445,8726.257963979104
0.5,2446,8787.324699659843
0.4394,2447,8543.861266616901
0.4394,2448,8543.861266616901
0.4242,2449,8482.794530936162
0.4394,2450,8543.861266616901
0.4394,2451,8543.861266616901
0.4242,2452,8482.794530936162
0.4091,2453,8422.12955009543
0.4091,2454,8422.12955009543
0.3636,2455,8239.33109789322
0.3485,2456,8178.666117052487
0.3182,2457,8056.934400531016
0.3333,2458,8117.599381371749
0.3939,2459,8361.06281441469
0.4091,2460,8422.12955009543
0.4242,2461,8482.794530936162
0.4545,2462,8604.526247457634
0.4545,2463,8604.526247457634
0.4848,2464,8726.257963979104
0.5,2465,8787.324699659843
0.5152,2466,8848.39143534058
0.5152,2467,8848.39143534058
0.5303,2468,8909.056416181313
0.5303,2469,8909.056416181313
0.5303,2470,8909.056416181313
0.5,2471,8787.324699659843
0.4848,2472,8726.257963979104
0.4848,2473,8726.257963979104
0.4394,2474,8543.861266616901
0.4545,2475,8604.526247457634
0.4545,2476,8604.526247457634
0.4242,2477,8482.794530936162
0.4242,2478,8482.794530936162
0.4091,2479,8422.12955009543
0.4091,2480,8422.12955009543
0.4091,2481,8422.12955009543
0.4545,2482,8604.526247457634
0.4545,2483,8604.526247457634
0.4848,2484,8726.257963979104
0.5,2485,8787.324699659843
0.5152,2486,8848.39143534058
0.5303,2487,8909.056416181313
0.5303,2488,8909.056416181313
0.5455,2489,8970.123151862052
0.6212,2490,9274.251565745726
0.6212,2491,9274.251565745726
0.5455,2492,8970.123151862052
0.6212,2493,9274.251565745726
0.5303,2494,8909.056416181313
0.6212,2495,9274.251565745726
0.5303,2496,8909.056416181313
0.5,2497,8787.324699659843
0.4848,2498,8726.257963979104
0.4848,2499,8726.257963979104
0.4545,2500,8604.526247457634
0.4545,2501,8604.526247457634
0.4697,2502,8665.592983138371
0.4545,2503,8604.526247457634
0.4545,2504,8604.526247457634
0.4697,2505,8665.592983138371
0.5,2506,8787.324699659843
0.4848,2507,8726.257963979104
0.5,2508,8787.324699659843
0.4848,2509,8726.257963979104
0.5152,2510,8848.39143534058
0.5152,2511,8848.39143534058
0.5152,2512,8848.39143534058
0.5152,2513,8848.39143534058
0.5152,2514,8848.39143534058
0.5303,2515,8909.056416181313
