workingday,cnt,Predicted Y
1,149,193.2077538980194
1,113,193.2077538980194
1,60,193.2077538980194
1,24,193.2077538980194
1,14,193.2077538980194
1,7,193.2077538980194
1,13,193.2077538980194
1,19,193.2077538980194
1,96,193.2077538980194
1,252,193.2077538980194
1,322,193.2077538980194
1,208,193.2077538980194
1,115,193.2077538980194
1,109,193.2077538980194
1,115,193.2077538980194
1,123,193.2077538980194
1,101,193.2077538980194
1,133,193.2077538980194
1,182,193.2077538980194
1,306,193.2077538980194
1,284,193.2077538980194
1,250,193.2077538980194
1,212,193.2077538980194
1,190,193.2077538980194
1,149,193.2077538980194
1,103,193.2077538980194
0,101,181.40533188248097
0,70,181.40533188248097
0,61,181.40533188248097
0,22,181.40533188248097
0,9,181.40533188248097
0,7,181.40533188248097
0,25,181.40533188248097
0,45,181.40533188248097
0,109,181.40533188248097
0,132,181.40533188248097
0,198,181.40533188248097
0,216,181.40533188248097
0,235,181.40533188248097
0,245,181.40533188248097
0,236,181.40533188248097
0,215,181.40533188248097
0,221,181.40533188248097
0,197,181.40533188248097
0,196,181.40533188248097
0,217,181.40533188248097
0,145,181.40533188248097
0,154,181.40533188248097
0,125,181.40533188248097
0,104,181.40533188248097
0,119,181.40533188248097
0,96,181.40533188248097
0,60,181.40533188248097
0,37,181.40533188248097
0,6,181.40533188248097
0,8,181.40533188248097
0,22,181.40533188248097
0,35,181.40533188248097
0,104,181.40533188248097
0,154,181.40533188248097
0,226,181.40533188248097
0,243,181.40533188248097
0,246,181.40533188248097
0,252,181.40533188248097
0,283,181.40533188248097
0,238,181.40533188248097
0,249,181.40533188248097
0,249,181.40533188248097
0,243,181.40533188248097
0,240,181.40533188248097
0,195,181.40533188248097
0,153,181.40533188248097
0,98,181.40533188248097
0,50,181.40533188248097
1,34,193.2077538980194
1,12,193.2077538980194
1,6,193.2077538980194
1,4,193.2077538980194
1,6,193.2077538980194
1,24,193.2077538980194
1,107,193.2077538980194
1,277,193.2077538980194
1,387,193.2077538980194
1,135,193.2077538980194
1,84,193.2077538980194
1,107,193.2077538980194
1,67,193.2077538980194
1,78,193.2077538980194
1,90,193.2077538980194
1,112,193.2077538980194
1,198,193.2077538980194
1,485,193.2077538980194
1,533,193.2077538980194
1,386,193.2077538980194
1,302,193.2077538980194
1,194,193.2077538980194
1,125,193.2077538980194
1,87,193.2077538980194
1,28,193.2077538980194
1,12,193.2077538980194
1,7,193.2077538980194
1,4,193.2077538980194
1,6,193.2077538980194
1,27,193.2077538980194
1,110,193.2077538980194
1,318,193.2077538980194
1,424,193.2077538980194
1,187,193.2077538980194
1,138,193.2077538980194
1,151,193.2077538980194
1,147,193.2077538980194
1,182,193.2077538980194
1,147,193.2077538980194
1,163,193.2077538980194
1,254,193.2077538980194
1,537,193.2077538980194
1,546,193.2077538980194
1,398,193.2077538980194
1,290,193.2077538980194
1,267,193.2077538980194
1,158,193.2077538980194
1,89,193.2077538980194
1,45,193.2077538980194
1,10,193.2077538980194
1,6,193.2077538980194
1,4,193.2077538980194
1,4,193.2077538980194
1,18,193.2077538980194
1,123,193.2077538980194
1,347,193.2077538980194
1,433,193.2077538980194
1,216,193.2077538980194
1,114,193.2077538980194
1,136,193.2077538980194
1,169,193.2077538980194
1,180,193.2077538980194
1,127,193.2077538980194
1,140,193.2077538980194
1,268,193.2077538980194
1,572,193.2077538980194
1,541,193.2077538980194
1,375,193.2077538980194
1,294,193.2077538980194
1,245,193.2077538980194
1,180,193.2077538980194
1,109,193.2077538980194
1,45,193.2077538980194
1,29,193.2077538980194
1,7,193.2077538980194
1,5,193.2077538980194
1,6,193.2077538980194
1,27,193.2077538980194
1,116,193.2077538980194
1,305,193.2077538980194
1,456,193.2077538980194
1,210,193.2077538980194
1,116,193.2077538980194
1,154,193.2077538980194
1,186,193.2077538980194
1,152,193.2077538980194
1,138,193.2077538980194
1,146,193.2077538980194
1,256,193.2077538980194
1,468,193.2077538980194
1,483,193.2077538980194
1,322,193.2077538980194
1,270,193.2077538980194
1,196,193.2077538980194
1,174,193.2077538980194
1,123,193.2077538980194
1,57,193.2077538980194
1,34,193.2077538980194
1,13,193.2077538980194
1,11,193.2077538980194
1,6,193.2077538980194
1,27,193.2077538980194
1,90,193.2077538980194
1,254,193.2077538980194
1,384,193.2077538980194
1,179,193.2077538980194
1,106,193.2077538980194
1,161,193.2077538980194
1,135,193.2077538980194
1,156,193.2077538980194
1,148,193.2077538980194
1,169,193.2077538980194
1,233,193.2077538980194
1,421,193.2077538980194
1,362,193.2077538980194
1,241,193.2077538980194
1,206,193.2077538980194
1,163,193.2077538980194
1,174,193.2077538980194
1,116,193.2077538980194
0,133,181.40533188248097
0,90,181.40533188248097
0,42,181.40533188248097
0,43,181.40533188248097
0,10,181.40533188248097
0,13,181.40533188248097
0,24,181.40533188248097
0,42,181.40533188248097
0,114,181.40533188248097
0,174,181.40533188248097
0,261,181.40533188248097
0,317,181.40533188248097
0,341,181.40533188248097
0,308,181.40533188248097
0,305,181.40533188248097
0,302,181.40533188248097
0,302,181.40533188248097
0,302,181.40533188248097
0,299,181.40533188248097
0,256,181.40533188248097
0,206,181.40533188248097
0,205,181.40533188248097
0,209,181.40533188248097
0,177,181.40533188248097
0,113,181.40533188248097
0,79,181.40533188248097
0,67,181.40533188248097
0,50,181.40533188248097
0,13,181.40533188248097
0,8,181.40533188248097
0,13,181.40533188248097
0,45,181.40533188248097
0,142,181.40533188248097
0,183,181.40533188248097
0,254,181.40533188248097
0,275,181.40533188248097
0,338,181.40533188248097
0,294,181.40533188248097
0,326,181.40533188248097
0,293,181.40533188248097
0,306,181.40533188248097
0,320,181.40533188248097
0,304,181.40533188248097
0,274,181.40533188248097
0,275,181.40533188248097
0,164,181.40533188248097
0,96,181.40533188248097
0,70,181.40533188248097
1,29,193.2077538980194
1,17,193.2077538980194
1,11,193.2077538980194
1,4,193.2077538980194
1,4,193.2077538980194
1,26,193.2077538980194
1,100,193.2077538980194
1,282,193.2077538980194
1,382,193.2077538980194
1,166,193.2077538980194
1,97,193.2077538980194
1,119,193.2077538980194
1,168,193.2077538980194
1,150,193.2077538980194
1,123,193.2077538980194
1,129,193.2077538980194
1,231,193.2077538980194
1,514,193.2077538980194
1,543,193.2077538980194
1,413,193.2077538980194
1,305,193.2077538980194
1,220,193.2077538980194
1,137,193.2077538980194
1,96,193.2077538980194
1,29,193.2077538980194
1,12,193.2077538980194
1,8,193.2077538980194
1,5,193.2077538980194
1,10,193.2077538980194
1,21,193.2077538980194
1,117,193.2077538980194
1,335,193.2077538980194
1,435,193.2077538980194
1,213,193.2077538980194
1,140,193.2077538980194
1,128,193.2077538980194
1,157,193.2077538980194
1,203,193.2077538980194
1,159,193.2077538980194
1,168,193.2077538980194
1,274,193.2077538980194
1,556,193.2077538980194
1,556,193.2077538980194
1,454,193.2077538980194
1,288,193.2077538980194
1,254,193.2077538980194
1,191,193.2077538980194
1,132,193.2077538980194
1,43,193.2077538980194
1,16,193.2077538980194
1,11,193.2077538980194
1,4,193.2077538980194
1,7,193.2077538980194
1,24,193.2077538980194
1,110,193.2077538980194
1,271,193.2077538980194
1,437,193.2077538980194
1,195,193.2077538980194
1,68,193.2077538980194
1,122,193.2077538980194
1,161,193.2077538980194
1,144,193.2077538980194
1,147,193.2077538980194
1,118,193.2077538980194
1,150,193.2077538980194
1,425,193.2077538980194
1,492,193.2077538980194
1,321,193.2077538980194
1,87,193.2077538980194
1,88,193.2077538980194
1,77,193.2077538980194
1,56,193.2077538980194
1,17,193.2077538980194
1,17,193.2077538980194
1,7,193.2077538980194
1,3,193.2077538980194
1,7,193.2077538980194
1,20,193.2077538980194
1,97,193.2077538980194
1,282,193.2077538980194
1,398,193.2077538980194
1,187,193.2077538980194
1,113,193.2077538980194
1,149,193.2077538980194
1,205,193.2077538980194
1,205,193.2077538980194
1,167,193.2077538980194
1,165,193.2077538980194
1,290,193.2077538980194
1,555,193.2077538980194
1,523,193.2077538980194
1,366,193.2077538980194
1,286,193.2077538980194
1,211,193.2077538980194
1,174,193.2077538980194
1,132,193.2077538980194
1,54,193.2077538980194
1,19,193.2077538980194
1,19,193.2077538980194
1,6,193.2077538980194
1,7,193.2077538980194
1,16,193.2077538980194
1,101,193.2077538980194
1,270,193.2077538980194
1,454,193.2077538980194
1,226,193.2077538980194
1,163,193.2077538980194
1,147,193.2077538980194
1,216,193.2077538980194
1,204,193.2077538980194
1,245,193.2077538980194
1,210,193.2077538980194
1,330,193.2077538980194
1,550,193.2077538980194
1,466,193.2077538980194
1,372,193.2077538980194
1,291,193.2077538980194
1,173,193.2077538980194
1,188,193.2077538980194
1,139,193.2077538980194
0,133,181.40533188248097
0,67,181.40533188248097
0,53,181.40533188248097
0,42,181.40533188248097
0,10,181.40533188248097
0,6,181.40533188248097
0,27,181.40533188248097
0,63,181.40533188248097
0,121,181.40533188248097
0,215,181.40533188248097
0,290,181.40533188248097
0,349,181.40533188248097
0,382,181.40533188248097
0,441,181.40533188248097
0,380,181.40533188248097
0,362,181.40533188248097
0,343,181.40533188248097
0,149,181.40533188248097
0,211,181.40533188248097
0,171,181.40533188248097
0,137,181.40533188248097
0,114,181.40533188248097
0,120,181.40533188248097
0,108,181.40533188248097
0,80,181.40533188248097
0,73,181.40533188248097
0,66,181.40533188248097
0,32,181.40533188248097
0,6,181.40533188248097
0,5,181.40533188248097
0,13,181.40533188248097
0,39,181.40533188248097
0,89,181.40533188248097
0,184,181.40533188248097
0,266,181.40533188248097
0,269,181.40533188248097
0,370,181.40533188248097
0,324,181.40533188248097
0,322,181.40533188248097
0,326,181.40533188248097
0,193,181.40533188248097
0,194,181.40533188248097
0,229,181.40533188248097
0,228,181.40533188248097
0,183,181.40533188248097
0,136,181.40533188248097
0,103,181.40533188248097
0,55,181.40533188248097
1,30,193.2077538980194
1,12,193.2077538980194
1,7,193.2077538980194
1,1,193.2077538980194
1,10,193.2077538980194
1,15,193.2077538980194
1,95,193.2077538980194
1,267,193.2077538980194
1,349,193.2077538980194
1,183,193.2077538980194
1,124,193.2077538980194
1,179,193.2077538980194
1,182,193.2077538980194
1,151,193.2077538980194
1,150,193.2077538980194
1,126,193.2077538980194
1,282,193.2077538980194
1,527,193.2077538980194
1,529,193.2077538980194
1,416,193.2077538980194
1,286,193.2077538980194
1,186,193.2077538980194
1,147,193.2077538980194
1,72,193.2077538980194
1,35,193.2077538980194
1,14,193.2077538980194
1,12,193.2077538980194
1,3,193.2077538980194
1,7,193.2077538980194
1,30,193.2077538980194
1,101,193.2077538980194
1,343,193.2077538980194
1,392,193.2077538980194
1,175,193.2077538980194
1,144,193.2077538980194
1,149,193.2077538980194
1,185,193.2077538980194
1,175,193.2077538980194
1,148,193.2077538980194
1,164,193.2077538980194
1,285,193.2077538980194
1,532,193.2077538980194
1,585,193.2077538980194
1,371,193.2077538980194
1,292,193.2077538980194
1,230,193.2077538980194
1,155,193.2077538980194
1,75,193.2077538980194
1,37,193.2077538980194
1,17,193.2077538980194
1,11,193.2077538980194
1,4,193.2077538980194
1,5,193.2077538980194
1,32,193.2077538980194
1,119,193.2077538980194
1,305,193.2077538980194
1,399,193.2077538980194
1,180,193.2077538980194
1,113,193.2077538980194
1,149,193.2077538980194
1,240,193.2077538980194
1,191,193.2077538980194
1,178,193.2077538980194
1,194,193.2077538980194
1,282,193.2077538980194
1,584,193.2077538980194
1,559,193.2077538980194
1,413,193.2077538980194
1,312,193.2077538980194
1,209,193.2077538980194
1,139,193.2077538980194
1,108,193.2077538980194
1,46,193.2077538980194
1,26,193.2077538980194
1,11,193.2077538980194
1,9,193.2077538980194
1,5,193.2077538980194
1,25,193.2077538980194
1,106,193.2077538980194
1,307,193.2077538980194
1,390,193.2077538980194
1,197,193.2077538980194
1,132,193.2077538980194
1,187,193.2077538980194
1,214,193.2077538980194
1,217,193.2077538980194
1,142,193.2077538980194
1,178,193.2077538980194
1,298,193.2077538980194
1,582,193.2077538980194
1,571,193.2077538980194
1,371,193.2077538980194
1,288,193.2077538980194
1,206,193.2077538980194
1,157,193.2077538980194
1,127,193.2077538980194
1,65,193.2077538980194
1,23,193.2077538980194
1,15,193.2077538980194
1,9,193.2077538980194
1,5,193.2077538980194
1,26,193.2077538980194
1,76,193.2077538980194
1,264,193.2077538980194
1,426,193.2077538980194
1,205,193.2077538980194
1,130,193.2077538980194
1,156,193.2077538980194
1,222,193.2077538980194
1,253,193.2077538980194
1,186,193.2077538980194
1,249,193.2077538980194
1,334,193.2077538980194
1,516,193.2077538980194
1,465,193.2077538980194
1,385,193.2077538980194
1,287,193.2077538980194
1,226,193.2077538980194
1,231,193.2077538980194
1,151,193.2077538980194
0,84,181.40533188248097
0,77,181.40533188248097
0,74,181.40533188248097
0,27,181.40533188248097
0,10,181.40533188248097
0,18,181.40533188248097
0,22,181.40533188248097
0,44,181.40533188248097
0,118,181.40533188248097
0,208,181.40533188248097
0,260,181.40533188248097
0,314,181.40533188248097
0,421,181.40533188248097
0,153,181.40533188248097
0,259,181.40533188248097
0,358,181.40533188248097
0,281,181.40533188248097
0,269,181.40533188248097
0,292,181.40533188248097
0,237,181.40533188248097
0,183,181.40533188248097
0,167,181.40533188248097
0,154,181.40533188248097
0,120,181.40533188248097
0,90,181.40533188248097
0,73,181.40533188248097
0,62,181.40533188248097
0,27,181.40533188248097
0,3,181.40533188248097
0,10,181.40533188248097
0,6,181.40533188248097
0,24,181.40533188248097
0,41,181.40533188248097
0,103,181.40533188248097
0,183,181.40533188248097
0,198,181.40533188248097
0,281,181.40533188248097
0,377,181.40533188248097
0,370,181.40533188248097
0,331,181.40533188248097
0,292,181.40533188248097
0,329,181.40533188248097
0,347,181.40533188248097
0,259,181.40533188248097
0,193,181.40533188248097
0,155,181.40533188248097
0,39,181.40533188248097
0,27,181.40533188248097
1,25,193.2077538980194
1,10,193.2077538980194
1,3,193.2077538980194
1,7,193.2077538980194
1,5,193.2077538980194
1,17,193.2077538980194
1,90,193.2077538980194
1,258,193.2077538980194
1,355,193.2077538980194
1,222,193.2077538980194
1,141,193.2077538980194
1,153,193.2077538980194
1,178,193.2077538980194
1,193,193.2077538980194
1,151,193.2077538980194
1,182,193.2077538980194
1,283,193.2077538980194
1,530,193.2077538980194
1,483,193.2077538980194
1,397,193.2077538980194
1,285,193.2077538980194
1,184,193.2077538980194
1,98,193.2077538980194
1,88,193.2077538980194
1,31,193.2077538980194
1,16,193.2077538980194
1,4,193.2077538980194
1,6,193.2077538980194
1,5,193.2077538980194
1,30,193.2077538980194
1,119,193.2077538980194
1,346,193.2077538980194
1,441,193.2077538980194
1,198,193.2077538980194
1,111,193.2077538980194
1,150,193.2077538980194
1,162,193.2077538980194
1,192,193.2077538980194
1,182,193.2077538980194
1,159,193.2077538980194
1,303,193.2077538980194
1,600,193.2077538980194
1,570,193.2077538980194
1,376,193.2077538980194
1,280,193.2077538980194
1,215,193.2077538980194
1,152,193.2077538980194
1,77,193.2077538980194
1,24,193.2077538980194
1,14,193.2077538980194
1,6,193.2077538980194
1,5,193.2077538980194
1,5,193.2077538980194
1,28,193.2077538980194
1,105,193.2077538980194
1,308,193.2077538980194
1,487,193.2077538980194
1,209,193.2077538980194
1,118,193.2077538980194
1,128,193.2077538980194
1,189,193.2077538980194
1,176,193.2077538980194
1,192,193.2077538980194
1,159,193.2077538980194
1,300,193.2077538980194
1,552,193.2077538980194
1,556,193.2077538980194
1,347,193.2077538980194
1,280,193.2077538980194
1,230,193.2077538980194
1,171,193.2077538980194
1,105,193.2077538980194
1,56,193.2077538980194
1,24,193.2077538980194
1,6,193.2077538980194
1,6,193.2077538980194
1,9,193.2077538980194
1,27,193.2077538980194
1,103,193.2077538980194
1,308,193.2077538980194
1,420,193.2077538980194
1,228,193.2077538980194
1,129,193.2077538980194
1,141,193.2077538980194
1,173,193.2077538980194
1,187,193.2077538980194
1,182,193.2077538980194
1,174,193.2077538980194
1,245,193.2077538980194
1,409,193.2077538980194
1,274,193.2077538980194
1,141,193.2077538980194
1,165,193.2077538980194
1,149,193.2077538980194
1,135,193.2077538980194
1,114,193.2077538980194
1,62,193.2077538980194
1,20,193.2077538980194
1,8,193.2077538980194
1,3,193.2077538980194
1,8,193.2077538980194
1,17,193.2077538980194
1,93,193.2077538980194
1,263,193.2077538980194
1,398,193.2077538980194
1,218,193.2077538980194
1,165,193.2077538980194
1,165,193.2077538980194
1,222,193.2077538980194
1,232,193.2077538980194
1,220,193.2077538980194
1,222,193.2077538980194
1,327,193.2077538980194
1,527,193.2077538980194
1,425,193.2077538980194
1,165,193.2077538980194
1,58,193.2077538980194
1,107,193.2077538980194
1,122,193.2077538980194
1,106,193.2077538980194
0,128,181.40533188248097
0,47,181.40533188248097
0,69,181.40533188248097
0,51,181.40533188248097
0,7,181.40533188248097
0,8,181.40533188248097
0,24,181.40533188248097
0,44,181.40533188248097
0,133,181.40533188248097
0,190,181.40533188248097
0,306,181.40533188248097
0,338,181.40533188248097
0,409,181.40533188248097
0,378,181.40533188248097
0,375,181.40533188248097
0,390,181.40533188248097
0,373,181.40533188248097
0,383,181.40533188248097
0,394,181.40533188248097
0,291,181.40533188248097
0,248,181.40533188248097
0,225,181.40533188248097
0,223,181.40533188248097
0,157,181.40533188248097
0,74,181.40533188248097
0,86,181.40533188248097
0,64,181.40533188248097
0,51,181.40533188248097
0,6,181.40533188248097
0,8,181.40533188248097
0,14,181.40533188248097
0,31,181.40533188248097
0,92,181.40533188248097
0,231,181.40533188248097
0,274,181.40533188248097
0,313,181.40533188248097
0,374,181.40533188248097
0,310,181.40533188248097
0,235,181.40533188248097
0,68,181.40533188248097
0,258,181.40533188248097
0,270,181.40533188248097
0,311,181.40533188248097
0,282,181.40533188248097
0,181,181.40533188248097
0,138,181.40533188248097
0,134,181.40533188248097
0,68,181.40533188248097
1,40,193.2077538980194
1,21,193.2077538980194
1,8,193.2077538980194
1,5,193.2077538980194
1,12,193.2077538980194
1,24,193.2077538980194
1,112,193.2077538980194
1,281,193.2077538980194
1,351,193.2077538980194
1,187,193.2077538980194
1,121,193.2077538980194
1,131,193.2077538980194
1,207,193.2077538980194
1,205,193.2077538980194
1,225,193.2077538980194
1,199,193.2077538980194
1,320,193.2077538980194
1,591,193.2077538980194
1,609,193.2077538980194
1,416,193.2077538980194
1,268,193.2077538980194
1,208,193.2077538980194
1,153,193.2077538980194
1,64,193.2077538980194
1,35,193.2077538980194
1,19,193.2077538980194
1,6,193.2077538980194
1,6,193.2077538980194
1,5,193.2077538980194
1,36,193.2077538980194
1,114,193.2077538980194
1,344,193.2077538980194
1,504,193.2077538980194
1,225,193.2077538980194
1,148,193.2077538980194
1,186,193.2077538980194
1,237,193.2077538980194
1,234,193.2077538980194
1,651,193.2077538980194
1,601,193.2077538980194
1,444,193.2077538980194
1,472,193.2077538980194
1,519,193.2077538980194
1,367,193.2077538980194
1,260,193.2077538980194
1,211,193.2077538980194
1,191,193.2077538980194
1,80,193.2077538980194
1,38,193.2077538980194
1,24,193.2077538980194
1,6,193.2077538980194
1,1,193.2077538980194
1,7,193.2077538980194
1,27,193.2077538980194
1,108,193.2077538980194
1,308,193.2077538980194
1,468,193.2077538980194
1,213,193.2077538980194
1,146,193.2077538980194
1,185,193.2077538980194
1,235,193.2077538980194
1,236,193.2077538980194
1,204,193.2077538980194
1,204,193.2077538980194
1,271,193.2077538980194
1,567,193.2077538980194
1,621,193.2077538980194
1,440,193.2077538980194
1,334,193.2077538980194
1,236,193.2077538980194
1,181,193.2077538980194
1,70,193.2077538980194
1,52,193.2077538980194
1,15,193.2077538980194
1,5,193.2077538980194
1,4,193.2077538980194
1,7,193.2077538980194
1,26,193.2077538980194
1,102,193.2077538980194
1,313,193.2077538980194
1,484,193.2077538980194
1,162,193.2077538980194
1,142,193.2077538980194
1,151,193.2077538980194
1,41,193.2077538980194
1,37,193.2077538980194
1,113,193.2077538980194
1,132,193.2077538980194
1,121,193.2077538980194
1,312,193.2077538980194
1,408,193.2077538980194
1,272,193.2077538980194
1,225,193.2077538980194
1,187,193.2077538980194
1,147,193.2077538980194
1,84,193.2077538980194
1,51,193.2077538980194
1,23,193.2077538980194
1,20,193.2077538980194
1,11,193.2077538980194
1,8,193.2077538980194
1,26,193.2077538980194
1,105,193.2077538980194
1,266,193.2077538980194
1,404,193.2077538980194
1,230,193.2077538980194
1,123,193.2077538980194
1,214,193.2077538980194
1,243,193.2077538980194
1,237,193.2077538980194
1,219,193.2077538980194
1,249,193.2077538980194
1,343,193.2077538980194
1,489,193.2077538980194
1,410,193.2077538980194
1,290,193.2077538980194
1,222,193.2077538980194
1,190,193.2077538980194
1,152,193.2077538980194
1,136,193.2077538980194
0,145,181.40533188248097
0,64,181.40533188248097
0,77,181.40533188248097
0,30,181.40533188248097
0,4,181.40533188248097
0,12,181.40533188248097
0,18,181.40533188248097
0,28,181.40533188248097
0,76,181.40533188248097
0,156,181.40533188248097
0,205,181.40533188248097
0,88,181.40533188248097
0,76,181.40533188248097
0,43,181.40533188248097
0,23,181.40533188248097
0,30,181.40533188248097
0,24,181.40533188248097
0,16,181.40533188248097
0,1,181.40533188248097
0,8,181.40533188248097
0,53,181.40533188248097
0,142,181.40533188248097
0,237,181.40533188248097
0,306,181.40533188248097
0,431,181.40533188248097
0,447,181.40533188248097
0,469,181.40533188248097
0,491,181.40533188248097
0,398,181.40533188248097
0,402,181.40533188248097
0,387,181.40533188248097
0,214,181.40533188248097
0,186,181.40533188248097
0,98,181.40533188248097
0,64,181.40533188248097
1,34,193.2077538980194
1,20,193.2077538980194
1,13,193.2077538980194
1,6,193.2077538980194
1,3,193.2077538980194
1,17,193.2077538980194
1,102,193.2077538980194
1,284,193.2077538980194
1,404,193.2077538980194
1,188,193.2077538980194
1,115,193.2077538980194
1,138,193.2077538980194
1,207,193.2077538980194
1,218,193.2077538980194
1,182,193.2077538980194
1,220,193.2077538980194
1,282,193.2077538980194
1,591,193.2077538980194
1,547,193.2077538980194
1,367,193.2077538980194
1,277,193.2077538980194
1,202,193.2077538980194
1,142,193.2077538980194
1,75,193.2077538980194
1,27,193.2077538980194
1,13,193.2077538980194
1,10,193.2077538980194
1,4,193.2077538980194
1,6,193.2077538980194
1,28,193.2077538980194
1,119,193.2077538980194
1,357,193.2077538980194
1,493,193.2077538980194
1,218,193.2077538980194
1,137,193.2077538980194
1,175,193.2077538980194
1,237,193.2077538980194
1,229,193.2077538980194
1,209,193.2077538980194
1,196,193.2077538980194
1,337,193.2077538980194
1,611,193.2077538980194
1,576,193.2077538980194
1,465,193.2077538980194
1,298,193.2077538980194
1,223,193.2077538980194
1,143,193.2077538980194
1,93,193.2077538980194
1,32,193.2077538980194
1,15,193.2077538980194
1,6,193.2077538980194
1,6,193.2077538980194
1,5,193.2077538980194
1,27,193.2077538980194
1,111,193.2077538980194
1,328,193.2077538980194
1,467,193.2077538980194
1,244,193.2077538980194
1,138,193.2077538980194
1,171,193.2077538980194
1,260,193.2077538980194
1,221,193.2077538980194
1,196,193.2077538980194
1,172,193.2077538980194
1,309,193.2077538980194
1,608,193.2077538980194
1,565,193.2077538980194
1,446,193.2077538980194
1,289,193.2077538980194
1,201,193.2077538980194
1,157,193.2077538980194
1,84,193.2077538980194
1,51,193.2077538980194
1,21,193.2077538980194
1,25,193.2077538980194
1,14,193.2077538980194
1,7,193.2077538980194
1,23,193.2077538980194
1,105,193.2077538980194
1,342,193.2077538980194
1,498,193.2077538980194
1,207,193.2077538980194
1,138,193.2077538980194
1,192,193.2077538980194
1,229,193.2077538980194
1,219,193.2077538980194
1,198,193.2077538980194
1,174,193.2077538980194
1,308,193.2077538980194
1,628,193.2077538980194
1,531,193.2077538980194
1,443,193.2077538980194
1,280,193.2077538980194
1,177,193.2077538980194
1,179,193.2077538980194
1,126,193.2077538980194
1,64,193.2077538980194
1,32,193.2077538980194
1,20,193.2077538980194
1,8,193.2077538980194
1,4,193.2077538980194
1,20,193.2077538980194
1,76,193.2077538980194
1,259,193.2077538980194
1,456,193.2077538980194
1,220,193.2077538980194
1,140,193.2077538980194
1,192,193.2077538980194
1,260,193.2077538980194
1,279,193.2077538980194
1,283,193.2077538980194
1,346,193.2077538980194
1,381,193.2077538980194
1,455,193.2077538980194
1,355,193.2077538980194
1,287,193.2077538980194
1,196,193.2077538980194
1,149,193.2077538980194
1,147,193.2077538980194
1,98,193.2077538980194
0,87,181.40533188248097
0,74,181.40533188248097
0,41,181.40533188248097
0,35,181.40533188248097
0,7,181.40533188248097
0,12,181.40533188248097
0,23,181.40533188248097
0,38,181.40533188248097
0,89,181.40533188248097
0,201,181.40533188248097
0,258,181.40533188248097
0,194,181.40533188248097
0,257,181.40533188248097
0,353,181.40533188248097
0,380,181.40533188248097
0,388,181.40533188248097
0,374,181.40533188248097
0,371,181.40533188248097
0,339,181.40533188248097
0,295,181.40533188248097
0,219,181.40533188248097
0,164,181.40533188248097
0,162,181.40533188248097
0,123,181.40533188248097
0,109,181.40533188248097
0,75,181.40533188248097
0,60,181.40533188248097
0,43,181.40533188248097
0,4,181.40533188248097
0,6,181.40533188248097
0,3,181.40533188248097
0,30,181.40533188248097
0,70,181.40533188248097
0,189,181.40533188248097
0,297,181.40533188248097
0,337,181.40533188248097
0,435,181.40533188248097
0,419,181.40533188248097
0,361,181.40533188248097
0,410,181.40533188248097
0,337,181.40533188248097
0,376,181.40533188248097
0,356,181.40533188248097
0,328,181.40533188248097
0,229,181.40533188248097
0,207,181.40533188248097
0,155,181.40533188248097
0,104,181.40533188248097
0,97,181.40533188248097
0,54,181.40533188248097
0,39,181.40533188248097
0,16,181.40533188248097
0,8,181.40533188248097
0,6,181.40533188248097
0,11,181.40533188248097
0,41,181.40533188248097
0,101,181.40533188248097
0,152,181.40533188248097
0,244,181.40533188248097
0,308,181.40533188248097
0,353,181.40533188248097
0,389,181.40533188248097
0,357,181.40533188248097
0,253,181.40533188248097
0,284,181.40533188248097
0,114,181.40533188248097
0,123,181.40533188248097
0,175,181.40533188248097
0,82,181.40533188248097
0,60,181.40533188248097
0,64,181.40533188248097
0,20,181.40533188248097
1,8,193.2077538980194
1,2,193.2077538980194
1,1,193.2077538980194
1,4,193.2077538980194
1,21,193.2077538980194
1,72,193.2077538980194
1,172,193.2077538980194
1,364,193.2077538980194
1,185,193.2077538980194
1,106,193.2077538980194
1,89,193.2077538980194
1,67,193.2077538980194
1,29,193.2077538980194
1,24,193.2077538980194
1,89,193.2077538980194
1,106,193.2077538980194
1,291,193.2077538980194
1,373,193.2077538980194
1,281,193.2077538980194
1,163,193.2077538980194
1,121,193.2077538980194
1,84,193.2077538980194
1,58,193.2077538980194
1,13,193.2077538980194
1,5,193.2077538980194
1,6,193.2077538980194
1,2,193.2077538980194
1,4,193.2077538980194
1,16,193.2077538980194
1,75,193.2077538980194
1,86,193.2077538980194
1,328,193.2077538980194
1,190,193.2077538980194
1,66,193.2077538980194
1,10,193.2077538980194
1,22,193.2077538980194
1,11,193.2077538980194
1,25,193.2077538980194
1,58,193.2077538980194
1,144,193.2077538980194
1,285,193.2077538980194
1,237,193.2077538980194
1,226,193.2077538980194
1,96,193.2077538980194
1,38,193.2077538980194
1,29,193.2077538980194
1,24,193.2077538980194
1,14,193.2077538980194
1,4,193.2077538980194
1,2,193.2077538980194
1,3,193.2077538980194
1,14,193.2077538980194
1,56,193.2077538980194
1,179,193.2077538980194
1,195,193.2077538980194
1,69,193.2077538980194
1,65,193.2077538980194
1,98,193.2077538980194
1,102,193.2077538980194
1,126,193.2077538980194
1,120,193.2077538980194
1,139,193.2077538980194
1,156,193.2077538980194
1,113,193.2077538980194
1,68,193.2077538980194
1,52,193.2077538980194
1,89,193.2077538980194
1,82,193.2077538980194
1,70,193.2077538980194
1,26,193.2077538980194
1,16,193.2077538980194
1,8,193.2077538980194
