instant,workingday,Predicted Y
4304,0,0.6841102814040835
4305,0,0.6841099645421062
4306,0,0.6841096476801287
4307,0,0.6841093308181514
4308,0,0.684109013956174
4309,0,0.6841086970941965
4310,0,0.6841083802322192
4311,0,0.6841080633702418
4312,0,0.6841077465082644
4313,0,0.684107429646287
4314,0,0.6841071127843097
4315,0,0.6841067959223323
4316,0,0.6841064790603549
4317,0,0.6841061621983775
4318,0,0.6841058453364001
4319,0,0.6841055284744227
4320,0,0.6841052116124453
4321,0,0.684104894750468
4322,0,0.6841045778884906
4323,0,0.6841042610265132
4324,0,0.6841039441645358
4325,0,0.6841036273025585
4326,0,0.684103310440581
4327,0,0.6841029935786037
4328,0,0.6841026767166263
4329,0,0.6841023598546488
4330,0,0.6841020429926715
4331,0,0.6841017261306941
4332,0,0.6841014092687168
4333,0,0.6841010924067393
4334,0,0.684100775544762
4335,0,0.6841004586827846
4336,0,0.6841001418208073
4337,0,0.6840998249588298
4338,0,0.6840995080968524
4339,0,0.6840991912348751
4340,0,0.6840988743728976
4341,0,0.6840985575109203
4342,0,0.6840982406489429
4343,0,0.6840979237869655
4344,0,0.6840976069249881
4345,0,0.6840972900630108
4346,0,0.6840969732010334
4347,1,0.6840966563390559
4348,1,0.6840963394770786
4349,1,0.6840960226151012
4350,1,0.6840957057531238
4351,1,0.6840953888911464
4352,1,0.6840950720291691
4353,1,0.6840947551671916
4354,1,0.6840944383052143
4355,1,0.6840941214432369
4356,1,0.6840938045812595
4357,1,0.6840934877192821
4358,1,0.6840931708573047
4359,1,0.6840928539953274
4360,1,0.6840925371333499
4361,1,0.6840922202713726
4362,1,0.6840919034093952
4363,1,0.6840915865474179
4364,1,0.6840912696854404
4365,1,0.6840909528234631
4366,1,0.6840906359614857
4367,1,0.6840903190995082
4368,1,0.6840900022375309
4369,1,0.6840896853755535
4370,1,0.6840893685135762
4371,1,0.6840890516515987
4372,1,0.6840887347896214
4373,1,0.684088417927644
4374,1,0.6840881010656666
4375,1,0.6840877842036892
4376,1,0.6840874673417118
4377,1,0.6840871504797345
4378,1,0.684086833617757
4379,1,0.6840865167557797
4380,1,0.6840861998938023
4381,1,0.6840858830318249
4382,1,0.6840855661698475
4383,1,0.6840852493078702
4384,1,0.6840849324458927
4385,1,0.6840846155839153
4386,1,0.684084298721938
4387,1,0.6840839818599606
4388,1,0.6840836649979832
4389,1,0.6840833481360058
4390,1,0.6840830312740285
4391,1,0.684082714412051
4392,1,0.6840823975500737
4393,1,0.6840820806880963
4394,1,0.684081763826119
4395,1,0.6840814469641415
4396,1,0.6840811301021641
4397,1,0.6840808132401868
4398,1,0.6840804963782093
4399,1,0.684080179516232
4400,1,0.6840798626542546
4401,1,0.6840795457922773
4402,1,0.6840792289302998
4403,1,0.6840789120683225
4404,1,0.6840785952063451
4405,1,0.6840782783443676
4406,1,0.6840779614823903
4407,1,0.6840776446204129
4408,1,0.6840773277584355
4409,1,0.6840770108964581
4410,1,0.6840766940344808
4411,1,0.6840763771725034
4412,1,0.684076060310526
4413,1,0.6840757434485486
4414,1,0.6840754265865712
4415,1,0.6840751097245938
4416,1,0.6840747928626164
4417,1,0.6840744760006391
4418,1,0.6840741591386617
4419,1,0.6840738422766843
4420,1,0.6840735254147069
4421,1,0.6840732085527296
4422,1,0.6840728916907521
4423,1,0.6840725748287747
4424,1,0.6840722579667974
4425,1,0.68407194110482
4426,1,0.6840716242428426
4427,1,0.6840713073808652
4428,1,0.6840709905188879
4429,1,0.6840706736569104
4430,1,0.6840703567949331
4431,1,0.6840700399329557
4432,1,0.6840697230709784
4433,1,0.6840694062090009
4434,1,0.6840690893470235
4435,1,0.6840687724850462
4436,1,0.6840684556230687
4437,1,0.6840681387610914
4438,1,0.684067821899114
4439,1,0.6840675050371366
4440,1,0.6840671881751592
4441,1,0.6840668713131819
4442,1,0.6840665544512045
4443,0,0.684066237589227
4444,0,0.6840659207272497
4445,0,0.6840656038652723
4446,0,0.6840652870032949
4447,0,0.6840649701413175
4448,0,0.6840646532793402
4449,0,0.6840643364173628
4450,0,0.6840640195553854
4451,0,0.684063702693408
4452,0,0.6840633858314306
4453,0,0.6840630689694532
4454,0,0.6840627521074758
4455,0,0.6840624352454985
4456,0,0.684062118383521
4457,0,0.6840618015215437
4458,0,0.6840614846595663
4459,0,0.684061167797589
4460,0,0.6840608509356115
4461,0,0.6840605340736342
4462,0,0.6840602172116568
4463,0,0.6840599003496793
4464,0,0.684059583487702
4465,0,0.6840592666257246
4466,0,0.6840589497637473
4467,0,0.6840586329017698
4468,0,0.6840583160397925
4469,0,0.6840579991778151
4470,0,0.6840576823158377
4471,0,0.6840573654538603
4472,0,0.6840570485918829
4473,0,0.6840567317299056
4474,0,0.6840564148679281
4475,0,0.6840560980059508
4476,0,0.6840557811439734
4477,0,0.684055464281996
4478,0,0.6840551474200186
4479,0,0.6840548305580413
4480,0,0.6840545136960638
4481,0,0.6840541968340864
4482,0,0.6840538799721091
4483,0,0.6840535631101317
4484,0,0.6840532462481543
4485,0,0.6840529293861769
4486,0,0.6840526125241996
4487,0,0.6840522956622221
4488,0,0.6840519788002448
4489,0,0.6840516619382674
4490,0,0.68405134507629
4491,1,0.6840510282143126
4492,1,0.6840507113523352
4493,1,0.6840503944903579
4494,1,0.6840500776283804
4495,1,0.6840497607664031
4496,1,0.6840494439044257
4497,1,0.6840491270424484
4498,1,0.6840488101804709
4499,1,0.6840484933184936
4500,1,0.6840481764565162
4501,1,0.6840478595945387
4502,1,0.6840475427325614
4503,1,0.684047225870584
4504,1,0.6840469090086067
4505,1,0.6840465921466292
4506,1,0.6840462752846519
4507,1,0.6840459584226745
4508,1,0.6840456415606971
4509,1,0.6840453246987197
4510,1,0.6840450078367423
4511,1,0.684044690974765
4512,1,0.6840443741127875
4513,1,0.6840440572508102
4514,1,0.6840437403888328
4515,1,0.6840434235268554
4516,1,0.684043106664878
4517,1,0.6840427898029007
4518,1,0.6840424729409232
4519,1,0.6840421560789458
4520,1,0.6840418392169685
4521,1,0.684041522354991
4522,1,0.6840412054930137
4523,1,0.6840408886310363
4524,1,0.684040571769059
4525,1,0.6840402549070815
4526,1,0.6840399380451042
4527,1,0.6840396211831268
4528,1,0.6840393043211495
4529,1,0.684038987459172
4530,1,0.6840386705971946
4531,1,0.6840383537352173
4532,1,0.6840380368732398
4533,1,0.6840377200112625
4534,1,0.6840374031492851
4535,1,0.6840370862873077
4536,1,0.6840367694253303
4537,1,0.684036452563353
4538,1,0.6840361357013756
4539,1,0.6840358188393981
4540,1,0.6840355019774208
4541,1,0.6840351851154434
4542,1,0.684034868253466
4543,1,0.6840345513914886
4544,1,0.6840342345295113
4545,1,0.6840339176675339
4546,1,0.6840336008055565
4547,1,0.6840332839435791
4548,1,0.6840329670816017
4549,1,0.6840326502196243
4550,1,0.6840323333576469
4551,1,0.6840320164956696
4552,1,0.6840316996336921
4553,1,0.6840313827717148
4554,1,0.6840310659097374
4555,1,0.6840307490477601
4556,1,0.6840304321857826
4557,1,0.6840301153238052
4558,1,0.6840297984618279
4559,1,0.6840294815998504
4560,1,0.6840291647378731
4561,1,0.6840288478758957
4562,1,0.6840285310139184
4563,1,0.6840282141519409
4564,1,0.6840278972899636
4565,1,0.6840275804279862
4566,1,0.6840272635660088
4567,1,0.6840269467040314
4568,1,0.684026629842054
4569,1,0.6840263129800767
4570,1,0.6840259961180992
4571,1,0.6840256792561219
4572,1,0.6840253623941445
4573,1,0.6840250455321671
4574,1,0.6840247286701897
4575,1,0.6840244118082124
4576,1,0.684024094946235
4577,1,0.6840237780842575
4578,1,0.6840234612222802
4579,1,0.6840231443603028
4580,1,0.6840228274983254
4581,1,0.684022510636348
4582,1,0.6840221937743707
4583,1,0.6840218769123932
4584,1,0.6840215600504159
4585,1,0.6840212431884385
4586,1,0.684020926326461
4587,1,0.6840206094644837
4588,1,0.6840202926025063
4589,1,0.684019975740529
4590,1,0.6840196588785515
4591,1,0.6840193420165742
4592,1,0.6840190251545968
4593,1,0.6840187082926195
4594,1,0.684018391430642
4595,1,0.6840180745686647
4596,1,0.6840177577066873
4597,1,0.6840174408447098
4598,1,0.6840171239827325
4599,1,0.6840168071207551
4600,1,0.6840164902587778
4601,1,0.6840161733968003
4602,1,0.684015856534823
4603,1,0.6840155396728456
4604,1,0.6840152228108682
4605,1,0.6840149059488908
4606,1,0.6840145890869134
4607,1,0.684014272224936
4608,1,0.6840139553629586
4609,1,0.6840136385009813
4610,1,0.6840133216390039
4611,0,0.6840130047770265
4612,0,0.6840126879150491
4613,0,0.6840123710530718
4614,0,0.6840120541910943
4615,0,0.6840117373291169
4616,0,0.6840114204671396
4617,0,0.6840111036051622
4618,0,0.6840107867431848
4619,0,0.6840104698812074
4620,0,0.6840101530192301
4621,0,0.6840098361572526
4622,0,0.6840095192952753
4623,0,0.6840092024332979
4624,0,0.6840088855713204
4625,0,0.6840085687093431
4626,0,0.6840082518473657
4627,0,0.6840079349853884
4628,0,0.6840076181234109
4629,0,0.6840073012614336
4630,0,0.6840069843994562
4631,0,0.6840066675374789
4632,0,0.6840063506755014
4633,0,0.6840060338135241
4634,0,0.6840057169515467
4635,0,0.6840054000895692
4636,0,0.6840050832275919
4637,0,0.6840047663656145
4638,0,0.6840044495036371
4639,0,0.6840041326416597
4640,0,0.6840038157796824
4641,0,0.684003498917705
4642,0,0.6840031820557276
4643,0,0.6840028651937502
4644,0,0.6840025483317728
4645,0,0.6840022314697954
4646,0,0.684001914607818
4647,0,0.6840015977458407
4648,0,0.6840012808838632
4649,0,0.6840009640218859
4650,0,0.6840006471599085
4651,0,0.6840003302979312
4652,0,0.6840000134359537
4653,0,0.6839996965739763
4654,0,0.683999379711999
4655,0,0.6839990628500215
4656,0,0.6839987459880442
4657,0,0.6839984291260668
4658,0,0.6839981122640895
4659,1,0.683997795402112
4660,1,0.6839974785401347
4661,1,0.6839971616781573
4662,1,0.68399684481618
4663,1,0.6839965279542025
4664,1,0.6839962110922251
4665,1,0.6839958942302478
4666,1,0.6839955773682703
4667,1,0.683995260506293
4668,1,0.6839949436443156
4669,1,0.6839946267823382
4670,1,0.6839943099203608
4671,1,0.6839939930583835
4672,1,0.683993676196406
4673,1,0.6839933593344286
4674,1,0.6839930424724513
4675,1,0.6839927256104739
4676,1,0.6839924087484965
4677,1,0.6839920918865191
4678,1,0.6839917750245418
4679,1,0.6839914581625643
4680,1,0.683991141300587
4681,1,0.6839908244386096
4682,1,0.6839905075766322
4683,1,0.6839901907146548
4684,1,0.6839898738526774
4685,1,0.6839895569907001
4686,1,0.6839892401287226
4687,1,0.6839889232667453
4688,1,0.6839886064047679
4689,1,0.6839882895427906
4690,1,0.6839879726808131
4691,1,0.6839876558188357
4692,1,0.6839873389568584
4693,1,0.6839870220948809
4694,1,0.6839867052329036
4695,1,0.6839863883709262
4696,1,0.6839860715089489
4697,1,0.6839857546469714
4698,1,0.6839854377849941
4699,1,0.6839851209230167
4700,1,0.6839848040610393
4701,1,0.6839844871990619
4702,1,0.6839841703370845
4703,1,0.6839838534751072
4704,1,0.6839835366131297
4705,1,0.6839832197511524
4706,1,0.683982902889175
4707,1,0.6839825860271976
4708,1,0.6839822691652202
4709,1,0.6839819523032429
4710,1,0.6839816354412654
4711,1,0.683981318579288
4712,1,0.6839810017173107
4713,1,0.6839806848553333
4714,1,0.6839803679933559
4715,1,0.6839800511313785
4716,1,0.6839797342694012
4717,1,0.6839794174074237
4718,1,0.6839791005454464
4719,1,0.683978783683469
4720,1,0.6839784668214915
4721,1,0.6839781499595142
4722,1,0.6839778330975368
4723,1,0.6839775162355595
4724,1,0.683977199373582
4725,1,0.6839768825116047
4726,1,0.6839765656496273
4727,1,0.68397624878765
4728,1,0.6839759319256725
4729,1,0.6839756150636952
4730,1,0.6839752982017178
4731,1,0.6839749813397403
4732,1,0.683974664477763
4733,1,0.6839743476157856
4734,1,0.6839740307538082
4735,1,0.6839737138918308
4736,1,0.6839733970298535
4737,1,0.6839730801678761
4738,1,0.6839727633058987
4739,1,0.6839724464439213
4740,1,0.6839721295819439
4741,1,0.6839718127199665
4742,1,0.6839714958579891
4743,1,0.6839711789960118
4744,1,0.6839708621340344
4745,1,0.683970545272057
4746,1,0.6839702284100796
4747,1,0.6839699115481023
4748,1,0.6839695946861248
4749,1,0.6839692778241474
4750,1,0.6839689609621701
4751,1,0.6839686441001926
4752,1,0.6839683272382153
4753,1,0.6839680103762379
4754,1,0.6839676935142606
4755,1,0.6839673766522831
4756,1,0.6839670597903058
4757,1,0.6839667429283284
4758,1,0.6839664260663509
4759,1,0.6839661092043736
4760,1,0.6839657923423962
4761,1,0.6839654754804189
4762,1,0.6839651586184414
4763,1,0.6839648417564641
4764,1,0.6839645248944867
4765,1,0.6839642080325093
4766,1,0.6839638911705319
4767,1,0.6839635743085546
4768,1,0.6839632574465772
4769,1,0.6839629405845997
4770,1,0.6839626237226224
4771,1,0.683962306860645
4772,1,0.6839619899986676
4773,1,0.6839616731366902
4774,1,0.6839613562747129
4775,1,0.6839610394127354
4776,1,0.6839607225507581
4777,1,0.6839604056887807
4778,1,0.6839600888268033
4779,0,0.6839597719648259
4780,0,0.6839594551028485
4781,0,0.6839591382408712
4782,0,0.6839588213788937
4783,0,0.6839585045169164
4784,0,0.683958187654939
4785,0,0.6839578707929617
4786,0,0.6839575539309842
4787,0,0.6839572370690068
4788,0,0.6839569202070295
4789,0,0.683956603345052
4790,0,0.6839562864830747
4791,0,0.6839559696210973
4792,0,0.68395565275912
4793,0,0.6839553358971425
4794,0,0.6839550190351652
4795,0,0.6839547021731878
4796,0,0.6839543853112104
4797,0,0.683954068449233
4798,0,0.6839537515872556
4799,0,0.6839534347252783
4800,0,0.6839531178633008
4801,0,0.6839528010013235
4802,0,0.6839524841393461
4803,0,0.6839521672773687
4804,0,0.6839518504153913
4805,0,0.683951533553414
4806,0,0.6839512166914365
4807,0,0.6839508998294591
4808,0,0.6839505829674818
4809,0,0.6839502661055044
4810,0,0.683949949243527
4811,0,0.6839496323815496
4812,0,0.6839493155195723
4813,0,0.6839489986575948
4814,0,0.6839486817956175
4815,0,0.6839483649336401
4816,0,0.6839480480716627
4817,0,0.6839477312096853
4818,0,0.6839474143477079
4819,0,0.6839470974857306
4820,0,0.6839467806237531
4821,0,0.6839464637617758
4822,0,0.6839461468997984
4823,0,0.6839458300378211
4824,0,0.6839455131758436
4825,0,0.6839451963138662
4826,0,0.6839448794518889
4827,1,0.6839445625899114
4828,1,0.6839442457279341
4829,1,0.6839439288659567
4830,1,0.6839436120039794
4831,1,0.6839432951420019
4832,1,0.6839429782800246
4833,1,0.6839426614180472
4834,1,0.6839423445560698
4835,1,0.6839420276940924
4836,1,0.683941710832115
4837,1,0.6839413939701376
4838,1,0.6839410771081602
4839,1,0.6839407602461829
4840,1,0.6839404433842055
4841,1,0.6839401265222281
4842,1,0.6839398096602507
4843,1,0.6839394927982734
4844,1,0.6839391759362959
4845,1,0.6839388590743185
4846,1,0.6839385422123412
4847,1,0.6839382253503637
4848,1,0.6839379084883864
4849,1,0.683937591626409
4850,1,0.6839372747644317
4851,1,0.6839369579024542
4852,1,0.6839366410404769
4853,1,0.6839363241784995
4854,1,0.683936007316522
4855,1,0.6839356904545447
4856,1,0.6839353735925673
4857,1,0.68393505673059
4858,1,0.6839347398686125
4859,1,0.6839344230066352
4860,1,0.6839341061446578
4861,1,0.6839337892826804
4862,1,0.683933472420703
4863,1,0.6839331555587257
4864,1,0.6839328386967483
4865,1,0.6839325218347708
4866,1,0.6839322049727935
4867,1,0.6839318881108161
4868,1,0.6839315712488387
4869,1,0.6839312543868613
4870,1,0.683930937524884
4871,1,0.6839306206629066
4872,1,0.6839303038009292
4873,1,0.6839299869389518
4874,1,0.6839296700769744
4875,1,0.683929353214997
4876,1,0.6839290363530196
4877,1,0.6839287194910423
4878,1,0.6839284026290648
4879,1,0.6839280857670875
4880,1,0.6839277689051101
4881,1,0.6839274520431328
4882,1,0.6839271351811553
4883,1,0.6839268183191779
4884,1,0.6839265014572006
4885,1,0.6839261845952231
4886,1,0.6839258677332458
4887,1,0.6839255508712684
4888,1,0.6839252340092911
4889,1,0.6839249171473136
4890,1,0.6839246002853363
4891,1,0.6839242834233589
4892,1,0.6839239665613814
4893,1,0.6839236496994041
4894,1,0.6839233328374267
4895,1,0.6839230159754494
4896,1,0.6839226991134719
4897,1,0.6839223822514946
4898,1,0.6839220653895172
4899,1,0.6839217485275398
4900,1,0.6839214316655624
4901,1,0.6839211148035851
4902,1,0.6839207979416076
4903,1,0.6839204810796302
4904,1,0.6839201642176529
4905,1,0.6839198473556755
4906,1,0.6839195304936981
4907,1,0.6839192136317207
4908,1,0.6839188967697434
4909,1,0.6839185799077659
4910,1,0.6839182630457886
4911,1,0.6839179461838112
4912,1,0.6839176293218338
4913,1,0.6839173124598564
4914,1,0.683916995597879
4915,1,0.6839166787359017
4916,1,0.6839163618739242
4917,1,0.6839160450119469
4918,1,0.6839157281499695
4919,1,0.6839154112879922
4920,1,0.6839150944260147
4921,1,0.6839147775640373
4922,1,0.68391446070206
4923,1,0.6839141438400825
4924,1,0.6839138269781052
4925,1,0.6839135101161278
4926,1,0.6839131932541505
4927,1,0.683912876392173
4928,1,0.6839125595301957
4929,1,0.6839122426682183
4930,1,0.6839119258062409
4931,1,0.6839116089442635
4932,1,0.6839112920822861
4933,1,0.6839109752203087
4934,1,0.6839106583583313
4935,1,0.683910341496354
4936,1,0.6839100246343766
4937,1,0.6839097077723992
4938,1,0.6839093909104218
4939,1,0.6839090740484445
4940,1,0.683908757186467
4941,1,0.6839084403244896
4942,1,0.6839081234625123
4943,1,0.6839078066005349
4944,1,0.6839074897385575
4945,1,0.6839071728765801
4946,1,0.6839068560146028
4947,0,0.6839065391526253
4948,0,0.683906222290648
4949,0,0.6839059054286706
4950,0,0.6839055885666931
4951,0,0.6839052717047158
4952,0,0.6839049548427384
4953,0,0.6839046379807611
4954,0,0.6839043211187836
4955,0,0.6839040042568063
4956,0,0.6839036873948289
4957,0,0.6839033705328516
4958,0,0.6839030536708741
4959,0,0.6839027368088967
4960,0,0.6839024199469194
4961,0,0.6839021030849419
4962,0,0.6839017862229646
4963,0,0.6839014693609872
4964,0,0.6839011524990098
4965,0,0.6839008356370324
4966,0,0.6839005187750551
4967,0,0.6839002019130777
4968,0,0.6838998850511003
4969,0,0.6838995681891229
4970,0,0.6838992513271455
4971,0,0.6838989344651681
4972,0,0.6838986176031907
4973,0,0.6838983007412134
4974,0,0.683897983879236
4975,0,0.6838976670172586
4976,0,0.6838973501552812
4977,0,0.6838970332933039
4978,0,0.6838967164313264
4979,0,0.683896399569349
4980,0,0.6838960827073717
4981,0,0.6838957658453942
4982,0,0.6838954489834169
4983,0,0.6838951321214395
4984,0,0.6838948152594622
4985,0,0.6838944983974847
4986,0,0.6838941815355074
4987,0,0.68389386467353
4988,0,0.6838935478115525
4989,0,0.6838932309495752
4990,0,0.6838929140875978
4991,0,0.6838925972256205
4992,0,0.683892280363643
4993,0,0.6838919635016657
4994,0,0.6838916466396883
4995,1,0.6838913297777109
4996,1,0.6838910129157335
4997,1,0.6838906960537562
4998,1,0.6838903791917788
4999,1,0.6838900623298013
5000,1,0.683889745467824
5001,1,0.6838894286058466
5002,1,0.6838891117438692
5003,1,0.6838887948818918
5004,1,0.6838884780199145
5005,1,0.683888161157937
5006,1,0.6838878442959597
5007,1,0.6838875274339823
5008,1,0.6838872105720049
5009,1,0.6838868937100275
5010,1,0.6838865768480501
5011,1,0.6838862599860728
5012,1,0.6838859431240953
5013,1,0.683885626262118
5014,1,0.6838853094001406
5015,1,0.6838849925381633
5016,1,0.6838846756761858
5017,1,0.6838843588142084
5018,1,0.6838840419522311
5019,1,0.6838837250902536
5020,1,0.6838834082282763
5021,1,0.6838830913662989
5022,1,0.6838827745043216
5023,1,0.6838824576423441
5024,1,0.6838821407803668
5025,1,0.6838818239183894
5026,1,0.6838815070564119
5027,1,0.6838811901944346
5028,1,0.6838808733324572
5029,1,0.6838805564704799
5030,1,0.6838802396085024
5031,1,0.6838799227465251
5032,1,0.6838796058845477
5033,1,0.6838792890225703
5034,1,0.6838789721605929
5035,1,0.6838786552986156
5036,1,0.6838783384366381
5037,1,0.6838780215746607
5038,1,0.6838777047126834
5039,1,0.683877387850706
5040,1,0.6838770709887286
5041,1,0.6838767541267512
5042,1,0.6838764372647739
5043,1,0.6838761204027964
5044,1,0.6838758035408191
5045,1,0.6838754866788417
5046,1,0.6838751698168642
5047,1,0.6838748529548869
5048,1,0.6838745360929095
5049,1,0.6838742192309322
5050,1,0.6838739023689547
5051,1,0.6838735855069774
5052,1,0.683873268645
5053,1,0.6838729517830227
5054,1,0.6838726349210452
5055,1,0.6838723180590678
5056,1,0.6838720011970905
5057,1,0.683871684335113
5058,1,0.6838713674731357
5059,1,0.6838710506111583
5060,1,0.683870733749181
5061,1,0.6838704168872035
5062,1,0.6838701000252262
5063,1,0.6838697831632488
5064,1,0.6838694663012714
5065,1,0.683869149439294
5066,1,0.6838688325773166
5067,1,0.6838685157153392
5068,1,0.6838681988533618
5069,1,0.6838678819913845
5070,1,0.683867565129407
5071,1,0.6838672482674297
5072,1,0.6838669314054523
5073,1,0.683866614543475
5074,1,0.6838662976814975
5075,1,0.6838659808195201
5076,1,0.6838656639575428
5077,1,0.6838653470955653
5078,1,0.683865030233588
5079,1,0.6838647133716106
5080,1,0.6838643965096333
5081,1,0.6838640796476558
5082,1,0.6838637627856785
5083,1,0.6838634459237011
5084,1,0.6838631290617236
5085,1,0.6838628121997463
5086,1,0.6838624953377689
5087,1,0.6838621784757916
5088,1,0.6838618616138141
5089,1,0.6838615447518368
5090,1,0.6838612278898594
5091,1,0.683860911027882
5092,1,0.6838605941659046
5093,1,0.6838602773039272
5094,1,0.6838599604419499
5095,1,0.6838596435799724
5096,1,0.6838593267179951
5097,1,0.6838590098560177
5098,1,0.6838586929940403
5099,1,0.6838583761320629
5100,1,0.6838580592700856
5101,1,0.6838577424081081
5102,1,0.6838574255461308
5103,1,0.6838571086841534
5104,1,0.683856791822176
5105,1,0.6838564749601986
5106,1,0.6838561580982212
5107,1,0.6838558412362439
5108,1,0.6838555243742664
5109,1,0.6838552075122891
5110,1,0.6838548906503117
5111,1,0.6838545737883344
5112,1,0.6838542569263569
5113,1,0.6838539400643795
5114,1,0.6838536232024022
5115,0,0.6838533063404247
5116,0,0.6838529894784474
5117,0,0.68385267261647
5118,0,0.6838523557544927
5119,0,0.6838520388925152
5120,0,0.6838517220305379
5121,0,0.6838514051685605
5122,0,0.683851088306583
5123,0,0.6838507714446057
5124,0,0.6838504545826283
5125,0,0.683850137720651
5126,0,0.6838498208586735
5127,0,0.6838495039966962
5128,0,0.6838491871347188
5129,0,0.6838488702727414
5130,0,0.683848553410764
5131,0,0.6838482365487867
5132,0,0.6838479196868092
5133,0,0.6838476028248318
5134,0,0.6838472859628545
5135,0,0.6838469691008771
5136,0,0.6838466522388997
5137,0,0.6838463353769223
5138,0,0.683846018514945
5139,0,0.6838457016529675
5140,0,0.6838453847909902
5141,0,0.6838450679290128
5142,0,0.6838447510670354
5143,0,0.683844434205058
5144,0,0.6838441173430806
5145,0,0.6838438004811033
5146,0,0.6838434836191258
5147,0,0.6838431667571485
5148,0,0.6838428498951711
5149,0,0.6838425330331938
5150,0,0.6838422161712163
5151,0,0.6838418993092389
5152,0,0.6838415824472616
5153,0,0.6838412655852841
5154,0,0.6838409487233068
5155,0,0.6838406318613294
5156,0,0.683840314999352
5157,0,0.6838399981373746
5158,0,0.6838396812753973
5159,0,0.6838393644134199
5160,0,0.6838390475514424
5161,0,0.6838387306894651
5162,0,0.6838384138274877
5163,1,0.6838380969655103
5164,1,0.6838377801035329
5165,1,0.6838374632415556
5166,1,0.6838371463795782
5167,1,0.6838368295176008
5168,1,0.6838365126556234
5169,1,0.6838361957936461
5170,1,0.6838358789316686
5171,1,0.6838355620696912
5172,1,0.6838352452077139
5173,1,0.6838349283457364
5174,1,0.6838346114837591
5175,1,0.6838342946217817
5176,1,0.6838339777598044
5177,1,0.6838336608978269
5178,1,0.6838333440358496
5179,1,0.6838330271738722
5180,1,0.6838327103118947
5181,1,0.6838323934499174
5182,1,0.68383207658794
5183,1,0.6838317597259627
5184,1,0.6838314428639852
5185,1,0.6838311260020079
5186,1,0.6838308091400305
5187,1,0.6838304922780531
5188,1,0.6838301754160757
5189,1,0.6838298585540983
5190,1,0.683829541692121
5191,1,0.6838292248301435
5192,1,0.6838289079681662
5193,1,0.6838285911061888
5194,1,0.6838282742442114
5195,1,0.683827957382234
5196,1,0.6838276405202567
5197,1,0.6838273236582793
5198,1,0.6838270067963019
5199,1,0.6838266899343245
5200,1,0.6838263730723471
5201,1,0.6838260562103697
5202,1,0.6838257393483923
5203,1,0.683825422486415
5204,1,0.6838251056244375
5205,1,0.6838247887624602
5206,1,0.6838244719004828
5207,1,0.6838241550385055
5208,1,0.683823838176528
5209,1,0.6838235213145506
5210,1,0.6838232044525733
5211,1,0.6838228875905958
5212,1,0.6838225707286185
5213,1,0.6838222538666411
5214,1,0.6838219370046638
5215,1,0.6838216201426863
5216,1,0.683821303280709
5217,1,0.6838209864187316
5218,1,0.6838206695567541
5219,1,0.6838203526947768
5220,1,0.6838200358327994
5221,1,0.683819718970822
5222,1,0.6838194021088446
5223,1,0.6838190852468673
5224,1,0.6838187683848899
5225,1,0.6838184515229125
5226,1,0.6838181346609351
5227,1,0.6838178177989578
5228,1,0.6838175009369803
5229,1,0.6838171840750029
5230,1,0.6838168672130256
5231,1,0.6838165503510482
5232,1,0.6838162334890708
5233,1,0.6838159166270934
5234,1,0.6838155997651161
5235,1,0.6838152829031386
5236,1,0.6838149660411613
5237,1,0.6838146491791839
5238,1,0.6838143323172065
5239,1,0.6838140154552291
5240,1,0.6838136985932517
5241,1,0.6838133817312744
5242,1,0.6838130648692969
5243,1,0.6838127480073196
5244,1,0.6838124311453422
5245,1,0.6838121142833649
5246,1,0.6838117974213874
5247,1,0.68381148055941
5248,1,0.6838111636974327
5249,1,0.6838108468354552
5250,1,0.6838105299734779
5251,1,0.6838102131115005
5252,1,0.6838098962495232
5253,1,0.6838095793875457
5254,1,0.6838092625255684
5255,1,0.683808945663591
5256,1,0.6838086288016135
5257,1,0.6838083119396362
5258,1,0.6838079950776588
5259,1,0.6838076782156814
5260,1,0.683807361353704
5261,1,0.6838070444917267
5262,1,0.6838067276297493
5263,1,0.6838064107677719
5264,1,0.6838060939057945
5265,1,0.6838057770438172
5266,1,0.6838054601818397
5267,1,0.6838051433198623
5268,1,0.683804826457885
5269,1,0.6838045095959076
5270,1,0.6838041927339302
5271,1,0.6838038758719528
5272,1,0.6838035590099755
5273,1,0.683803242147998
5274,1,0.6838029252860207
5275,1,0.6838026084240433
5276,1,0.6838022915620658
5277,1,0.6838019747000885
5278,1,0.6838016578381111
5279,1,0.6838013409761338
5280,1,0.6838010241141563
5281,1,0.683800707252179
5282,1,0.6838003903902016
5283,0,0.6838000735282243
5284,0,0.6837997566662468
5285,0,0.6837994398042694
5286,0,0.6837991229422921
5287,0,0.6837988060803146
5288,0,0.6837984892183373
5289,0,0.6837981723563599
5290,0,0.6837978554943825
5291,0,0.6837975386324051
5292,0,0.6837972217704278
5293,0,0.6837969049084504
5294,0,0.6837965880464729
5295,0,0.6837962711844956
5296,0,0.6837959543225182
5297,0,0.6837956374605408
5298,0,0.6837953205985634
5299,0,0.6837950037365861
5300,0,0.6837946868746086
5301,0,0.6837943700126313
5302,0,0.6837940531506539
5303,0,0.6837937362886766
5304,0,0.6837934194266991
5305,0,0.6837931025647217
5306,0,0.6837927857027444
5307,0,0.6837924688407669
5308,0,0.6837921519787896
5309,0,0.6837918351168122
