workingday,instant,Predicted Y
0,2933,8715.136017410228
0,2934,8715.136017410228
0,2935,8715.136017410228
0,2936,8715.136017410228
0,2937,8715.136017410228
0,2938,8715.136017410228
0,2939,8715.136017410228
0,2940,8715.136017410228
0,2941,8715.136017410228
0,2942,8715.136017410228
0,2943,8715.136017410228
0,2944,8715.136017410228
0,2945,8715.136017410228
0,2946,8715.136017410228
0,2947,8715.136017410228
0,2948,8715.136017410228
0,2949,8715.136017410228
0,2950,8715.136017410228
0,2951,8715.136017410228
0,2952,8715.136017410228
0,2953,8715.136017410228
0,2954,8715.136017410228
0,2955,8715.136017410228
0,2956,8715.136017410228
0,2957,8715.136017410228
0,2958,8715.136017410228
0,2959,8715.136017410228
0,2960,8715.136017410228
0,2961,8715.136017410228
0,2962,8715.136017410228
0,2963,8715.136017410228
0,2964,8715.136017410228
0,2965,8715.136017410228
0,2966,8715.136017410228
0,2967,8715.136017410228
0,2968,8715.136017410228
0,2969,8715.136017410228
0,2970,8715.136017410228
0,2971,8715.136017410228
0,2972,8715.136017410228
0,2973,8715.136017410228
0,2974,8715.136017410228
0,2975,8715.136017410228
0,2976,8715.136017410228
0,2977,8715.136017410228
0,2978,8715.136017410228
1,2979,8678.318584070796
1,2980,8678.318584070796
1,2981,8678.318584070796
1,2982,8678.318584070796
1,2983,8678.318584070796
1,2984,8678.318584070796
1,2985,8678.318584070796
1,2986,8678.318584070796
1,2987,8678.318584070796
1,2988,8678.318584070796
1,2989,8678.318584070796
1,2990,8678.318584070796
1,2991,8678.318584070796
1,2992,8678.318584070796
1,2993,8678.318584070796
1,2994,8678.318584070796
1,2995,8678.318584070796
1,2996,8678.318584070796
1,2997,8678.318584070796
1,2998,8678.318584070796
1,2999,8678.318584070796
1,3000,8678.318584070796
1,3001,8678.318584070796
1,3002,8678.318584070796
1,3003,8678.318584070796
1,3004,8678.318584070796
1,3005,8678.318584070796
1,3006,8678.318584070796
1,3007,8678.318584070796
1,3008,8678.318584070796
1,3009,8678.318584070796
1,3010,8678.318584070796
1,3011,8678.318584070796
1,3012,8678.318584070796
1,3013,8678.318584070796
1,3014,8678.318584070796
1,3015,8678.318584070796
1,3016,8678.318584070796
1,3017,8678.318584070796
1,3018,8678.318584070796
1,3019,8678.318584070796
1,3020,8678.318584070796
1,3021,8678.318584070796
1,3022,8678.318584070796
1,3023,8678.318584070796
1,3024,8678.318584070796
1,3025,8678.318584070796
1,3026,8678.318584070796
1,3027,8678.318584070796
1,3028,8678.318584070796
1,3029,8678.318584070796
1,3030,8678.318584070796
1,3031,8678.318584070796
1,3032,8678.318584070796
1,3033,8678.318584070796
1,3034,8678.318584070796
1,3035,8678.318584070796
1,3036,8678.318584070796
1,3037,8678.318584070796
1,3038,8678.318584070796
1,3039,8678.318584070796
1,3040,8678.318584070796
1,3041,8678.318584070796
1,3042,8678.318584070796
1,3043,8678.318584070796
1,3044,8678.318584070796
1,3045,8678.318584070796
1,3046,8678.318584070796
1,3047,8678.318584070796
1,3048,8678.318584070796
1,3049,8678.318584070796
1,3050,8678.318584070796
1,3051,8678.318584070796
1,3052,8678.318584070796
1,3053,8678.318584070796
1,3054,8678.318584070796
1,3055,8678.318584070796
1,3056,8678.318584070796
1,3057,8678.318584070796
1,3058,8678.318584070796
1,3059,8678.318584070796
1,3060,8678.318584070796
1,3061,8678.318584070796
1,3062,8678.318584070796
1,3063,8678.318584070796
1,3064,8678.318584070796
1,3065,8678.318584070796
1,3066,8678.318584070796
1,3067,8678.318584070796
1,3068,8678.318584070796
1,3069,8678.318584070796
1,3070,8678.318584070796
1,3071,8678.318584070796
1,3072,8678.318584070796
1,3073,8678.318584070796
1,3074,8678.318584070796
1,3075,8678.318584070796
1,3076,8678.318584070796
1,3077,8678.318584070796
1,3078,8678.318584070796
1,3079,8678.318584070796
1,3080,8678.318584070796
1,3081,8678.318584070796
1,3082,8678.318584070796
1,3083,8678.318584070796
1,3084,8678.318584070796
1,3085,8678.318584070796
1,3086,8678.318584070796
1,3087,8678.318584070796
1,3088,8678.318584070796
1,3089,8678.318584070796
1,3090,8678.318584070796
1,3091,8678.318584070796
1,3092,8678.318584070796
1,3093,8678.318584070796
1,3094,8678.318584070796
1,3095,8678.318584070796
1,3096,8678.318584070796
1,3097,8678.318584070796
1,3098,8678.318584070796
0,3099,8715.136017410228
0,3100,8715.136017410228
0,3101,8715.136017410228
0,3102,8715.136017410228
0,3103,8715.136017410228
0,3104,8715.136017410228
0,3105,8715.136017410228
0,3106,8715.136017410228
0,3107,8715.136017410228
0,3108,8715.136017410228
0,3109,8715.136017410228
0,3110,8715.136017410228
0,3111,8715.136017410228
0,3112,8715.136017410228
0,3113,8715.136017410228
0,3114,8715.136017410228
0,3115,8715.136017410228
0,3116,8715.136017410228
0,3117,8715.136017410228
0,3118,8715.136017410228
0,3119,8715.136017410228
0,3120,8715.136017410228
0,3121,8715.136017410228
0,3122,8715.136017410228
0,3123,8715.136017410228
0,3124,8715.136017410228
0,3125,8715.136017410228
0,3126,8715.136017410228
0,3127,8715.136017410228
0,3128,8715.136017410228
0,3129,8715.136017410228
0,3130,8715.136017410228
0,3131,8715.136017410228
0,3132,8715.136017410228
0,3133,8715.136017410228
0,3134,8715.136017410228
0,3135,8715.136017410228
0,3136,8715.136017410228
0,3137,8715.136017410228
0,3138,8715.136017410228
0,3139,8715.136017410228
0,3140,8715.136017410228
0,3141,8715.136017410228
0,3142,8715.136017410228
0,3143,8715.136017410228
0,3144,8715.136017410228
0,3145,8715.136017410228
0,3146,8715.136017410228
1,3147,8678.318584070796
1,3148,8678.318584070796
1,3149,8678.318584070796
1,3150,8678.318584070796
1,3151,8678.318584070796
1,3152,8678.318584070796
1,3153,8678.318584070796
1,3154,8678.318584070796
1,3155,8678.318584070796
1,3156,8678.318584070796
1,3157,8678.318584070796
1,3158,8678.318584070796
1,3159,8678.318584070796
1,3160,8678.318584070796
1,3161,8678.318584070796
1,3162,8678.318584070796
1,3163,8678.318584070796
1,3164,8678.318584070796
1,3165,8678.318584070796
1,3166,8678.318584070796
1,3167,8678.318584070796
1,3168,8678.318584070796
1,3169,8678.318584070796
1,3170,8678.318584070796
1,3171,8678.318584070796
1,3172,8678.318584070796
1,3173,8678.318584070796
1,3174,8678.318584070796
1,3175,8678.318584070796
1,3176,8678.318584070796
1,3177,8678.318584070796
1,3178,8678.318584070796
1,3179,8678.318584070796
1,3180,8678.318584070796
1,3181,8678.318584070796
1,3182,8678.318584070796
1,3183,8678.318584070796
1,3184,8678.318584070796
1,3185,8678.318584070796
1,3186,8678.318584070796
1,3187,8678.318584070796
1,3188,8678.318584070796
1,3189,8678.318584070796
1,3190,8678.318584070796
1,3191,8678.318584070796
1,3192,8678.318584070796
1,3193,8678.318584070796
1,3194,8678.318584070796
1,3195,8678.318584070796
1,3196,8678.318584070796
1,3197,8678.318584070796
1,3198,8678.318584070796
1,3199,8678.318584070796
1,3200,8678.318584070796
1,3201,8678.318584070796
1,3202,8678.318584070796
1,3203,8678.318584070796
1,3204,8678.318584070796
1,3205,8678.318584070796
1,3206,8678.318584070796
1,3207,8678.318584070796
1,3208,8678.318584070796
1,3209,8678.318584070796
1,3210,8678.318584070796
1,3211,8678.318584070796
1,3212,8678.318584070796
1,3213,8678.318584070796
1,3214,8678.318584070796
1,3215,8678.318584070796
1,3216,8678.318584070796
1,3217,8678.318584070796
1,3218,8678.318584070796
1,3219,8678.318584070796
1,3220,8678.318584070796
1,3221,8678.318584070796
1,3222,8678.318584070796
1,3223,8678.318584070796
1,3224,8678.318584070796
1,3225,8678.318584070796
1,3226,8678.318584070796
1,3227,8678.318584070796
1,3228,8678.318584070796
1,3229,8678.318584070796
1,3230,8678.318584070796
1,3231,8678.318584070796
1,3232,8678.318584070796
1,3233,8678.318584070796
1,3234,8678.318584070796
1,3235,8678.318584070796
1,3236,8678.318584070796
1,3237,8678.318584070796
1,3238,8678.318584070796
1,3239,8678.318584070796
1,3240,8678.318584070796
1,3241,8678.318584070796
1,3242,8678.318584070796
1,3243,8678.318584070796
1,3244,8678.318584070796
1,3245,8678.318584070796
1,3246,8678.318584070796
1,3247,8678.318584070796
1,3248,8678.318584070796
1,3249,8678.318584070796
1,3250,8678.318584070796
1,3251,8678.318584070796
1,3252,8678.318584070796
1,3253,8678.318584070796
1,3254,8678.318584070796
1,3255,8678.318584070796
1,3256,8678.318584070796
1,3257,8678.318584070796
1,3258,8678.318584070796
1,3259,8678.318584070796
1,3260,8678.318584070796
1,3261,8678.318584070796
1,3262,8678.318584070796
1,3263,8678.318584070796
1,3264,8678.318584070796
1,3265,8678.318584070796
1,3266,8678.318584070796
0,3267,8715.136017410228
0,3268,8715.136017410228
0,3269,8715.136017410228
0,3270,8715.136017410228
0,3271,8715.136017410228
0,3272,8715.136017410228
0,3273,8715.136017410228
0,3274,8715.136017410228
0,3275,8715.136017410228
0,3276,8715.136017410228
0,3277,8715.136017410228
0,3278,8715.136017410228
0,3279,8715.136017410228
0,3280,8715.136017410228
0,3281,8715.136017410228
0,3282,8715.136017410228
0,3283,8715.136017410228
0,3284,8715.136017410228
0,3285,8715.136017410228
0,3286,8715.136017410228
0,3287,8715.136017410228
0,3288,8715.136017410228
0,3289,8715.136017410228
0,3290,8715.136017410228
0,3291,8715.136017410228
0,3292,8715.136017410228
0,3293,8715.136017410228
0,3294,8715.136017410228
0,3295,8715.136017410228
0,3296,8715.136017410228
0,3297,8715.136017410228
0,3298,8715.136017410228
0,3299,8715.136017410228
0,3300,8715.136017410228
0,3301,8715.136017410228
0,3302,8715.136017410228
0,3303,8715.136017410228
0,3304,8715.136017410228
0,3305,8715.136017410228
0,3306,8715.136017410228
0,3307,8715.136017410228
0,3308,8715.136017410228
0,3309,8715.136017410228
0,3310,8715.136017410228
0,3311,8715.136017410228
0,3312,8715.136017410228
0,3313,8715.136017410228
0,3314,8715.136017410228
1,3315,8678.318584070796
1,3316,8678.318584070796
1,3317,8678.318584070796
1,3318,8678.318584070796
1,3319,8678.318584070796
1,3320,8678.318584070796
1,3321,8678.318584070796
1,3322,8678.318584070796
1,3323,8678.318584070796
1,3324,8678.318584070796
1,3325,8678.318584070796
1,3326,8678.318584070796
1,3327,8678.318584070796
1,3328,8678.318584070796
1,3329,8678.318584070796
1,3330,8678.318584070796
1,3331,8678.318584070796
1,3332,8678.318584070796
1,3333,8678.318584070796
1,3334,8678.318584070796
1,3335,8678.318584070796
1,3336,8678.318584070796
1,3337,8678.318584070796
1,3338,8678.318584070796
1,3339,8678.318584070796
1,3340,8678.318584070796
1,3341,8678.318584070796
1,3342,8678.318584070796
1,3343,8678.318584070796
1,3344,8678.318584070796
1,3345,8678.318584070796
1,3346,8678.318584070796
1,3347,8678.318584070796
1,3348,8678.318584070796
1,3349,8678.318584070796
1,3350,8678.318584070796
1,3351,8678.318584070796
1,3352,8678.318584070796
1,3353,8678.318584070796
1,3354,8678.318584070796
1,3355,8678.318584070796
1,3356,8678.318584070796
1,3357,8678.318584070796
1,3358,8678.318584070796
1,3359,8678.318584070796
1,3360,8678.318584070796
1,3361,8678.318584070796
1,3362,8678.318584070796
1,3363,8678.318584070796
1,3364,8678.318584070796
1,3365,8678.318584070796
1,3366,8678.318584070796
1,3367,8678.318584070796
1,3368,8678.318584070796
1,3369,8678.318584070796
1,3370,8678.318584070796
1,3371,8678.318584070796
1,3372,8678.318584070796
1,3373,8678.318584070796
1,3374,8678.318584070796
1,3375,8678.318584070796
1,3376,8678.318584070796
1,3377,8678.318584070796
1,3378,8678.318584070796
1,3379,8678.318584070796
1,3380,8678.318584070796
1,3381,8678.318584070796
1,3382,8678.318584070796
1,3383,8678.318584070796
1,3384,8678.318584070796
1,3385,8678.318584070796
1,3386,8678.318584070796
1,3387,8678.318584070796
1,3388,8678.318584070796
1,3389,8678.318584070796
1,3390,8678.318584070796
1,3391,8678.318584070796
1,3392,8678.318584070796
1,3393,8678.318584070796
1,3394,8678.318584070796
1,3395,8678.318584070796
1,3396,8678.318584070796
1,3397,8678.318584070796
1,3398,8678.318584070796
1,3399,8678.318584070796
1,3400,8678.318584070796
1,3401,8678.318584070796
1,3402,8678.318584070796
1,3403,8678.318584070796
1,3404,8678.318584070796
1,3405,8678.318584070796
1,3406,8678.318584070796
1,3407,8678.318584070796
1,3408,8678.318584070796
1,3409,8678.318584070796
1,3410,8678.318584070796
1,3411,8678.318584070796
1,3412,8678.318584070796
1,3413,8678.318584070796
1,3414,8678.318584070796
1,3415,8678.318584070796
1,3416,8678.318584070796
1,3417,8678.318584070796
1,3418,8678.318584070796
1,3419,8678.318584070796
1,3420,8678.318584070796
1,3421,8678.318584070796
1,3422,8678.318584070796
1,3423,8678.318584070796
1,3424,8678.318584070796
1,3425,8678.318584070796
1,3426,8678.318584070796
1,3427,8678.318584070796
1,3428,8678.318584070796
1,3429,8678.318584070796
1,3430,8678.318584070796
1,3431,8678.318584070796
1,3432,8678.318584070796
1,3433,8678.318584070796
1,3434,8678.318584070796
0,3435,8715.136017410228
0,3436,8715.136017410228
0,3437,8715.136017410228
0,3438,8715.136017410228
0,3439,8715.136017410228
0,3440,8715.136017410228
0,3441,8715.136017410228
0,3442,8715.136017410228
0,3443,8715.136017410228
0,3444,8715.136017410228
0,3445,8715.136017410228
0,3446,8715.136017410228
0,3447,8715.136017410228
0,3448,8715.136017410228
0,3449,8715.136017410228
0,3450,8715.136017410228
0,3451,8715.136017410228
0,3452,8715.136017410228
0,3453,8715.136017410228
0,3454,8715.136017410228
0,3455,8715.136017410228
0,3456,8715.136017410228
0,3457,8715.136017410228
0,3458,8715.136017410228
0,3459,8715.136017410228
0,3460,8715.136017410228
0,3461,8715.136017410228
0,3462,8715.136017410228
0,3463,8715.136017410228
0,3464,8715.136017410228
0,3465,8715.136017410228
0,3466,8715.136017410228
0,3467,8715.136017410228
0,3468,8715.136017410228
0,3469,8715.136017410228
0,3470,8715.136017410228
0,3471,8715.136017410228
0,3472,8715.136017410228
0,3473,8715.136017410228
0,3474,8715.136017410228
0,3475,8715.136017410228
0,3476,8715.136017410228
0,3477,8715.136017410228
0,3478,8715.136017410228
0,3479,8715.136017410228
0,3480,8715.136017410228
0,3481,8715.136017410228
0,3482,8715.136017410228
0,3483,8715.136017410228
0,3484,8715.136017410228
0,3485,8715.136017410228
0,3486,8715.136017410228
0,3487,8715.136017410228
0,3488,8715.136017410228
0,3489,8715.136017410228
0,3490,8715.136017410228
0,3491,8715.136017410228
0,3492,8715.136017410228
0,3493,8715.136017410228
0,3494,8715.136017410228
0,3495,8715.136017410228
0,3496,8715.136017410228
0,3497,8715.136017410228
0,3498,8715.136017410228
0,3499,8715.136017410228
0,3500,8715.136017410228
0,3501,8715.136017410228
0,3502,8715.136017410228
0,3503,8715.136017410228
0,3504,8715.136017410228
0,3505,8715.136017410228
0,3506,8715.136017410228
1,3507,8678.318584070796
1,3508,8678.318584070796
1,3509,8678.318584070796
1,3510,8678.318584070796
1,3511,8678.318584070796
1,3512,8678.318584070796
1,3513,8678.318584070796
1,3514,8678.318584070796
1,3515,8678.318584070796
1,3516,8678.318584070796
1,3517,8678.318584070796
1,3518,8678.318584070796
1,3519,8678.318584070796
1,3520,8678.318584070796
1,3521,8678.318584070796
1,3522,8678.318584070796
1,3523,8678.318584070796
1,3524,8678.318584070796
1,3525,8678.318584070796
1,3526,8678.318584070796
1,3527,8678.318584070796
1,3528,8678.318584070796
1,3529,8678.318584070796
1,3530,8678.318584070796
1,3531,8678.318584070796
1,3532,8678.318584070796
1,3533,8678.318584070796
1,3534,8678.318584070796
1,3535,8678.318584070796
1,3536,8678.318584070796
1,3537,8678.318584070796
1,3538,8678.318584070796
1,3539,8678.318584070796
1,3540,8678.318584070796
1,3541,8678.318584070796
1,3542,8678.318584070796
1,3543,8678.318584070796
1,3544,8678.318584070796
1,3545,8678.318584070796
1,3546,8678.318584070796
1,3547,8678.318584070796
1,3548,8678.318584070796
1,3549,8678.318584070796
1,3550,8678.318584070796
1,3551,8678.318584070796
1,3552,8678.318584070796
1,3553,8678.318584070796
1,3554,8678.318584070796
1,3555,8678.318584070796
1,3556,8678.318584070796
1,3557,8678.318584070796
1,3558,8678.318584070796
1,3559,8678.318584070796
1,3560,8678.318584070796
1,3561,8678.318584070796
1,3562,8678.318584070796
1,3563,8678.318584070796
1,3564,8678.318584070796
1,3565,8678.318584070796
1,3566,8678.318584070796
1,3567,8678.318584070796
1,3568,8678.318584070796
1,3569,8678.318584070796
1,3570,8678.318584070796
1,3571,8678.318584070796
1,3572,8678.318584070796
1,3573,8678.318584070796
1,3574,8678.318584070796
1,3575,8678.318584070796
1,3576,8678.318584070796
1,3577,8678.318584070796
1,3578,8678.318584070796
1,3579,8678.318584070796
1,3580,8678.318584070796
1,3581,8678.318584070796
1,3582,8678.318584070796
1,3583,8678.318584070796
1,3584,8678.318584070796
1,3585,8678.318584070796
1,3586,8678.318584070796
1,3587,8678.318584070796
1,3588,8678.318584070796
1,3589,8678.318584070796
1,3590,8678.318584070796
1,3591,8678.318584070796
1,3592,8678.318584070796
1,3593,8678.318584070796
1,3594,8678.318584070796
1,3595,8678.318584070796
1,3596,8678.318584070796
1,3597,8678.318584070796
1,3598,8678.318584070796
1,3599,8678.318584070796
1,3600,8678.318584070796
1,3601,8678.318584070796
1,3602,8678.318584070796
0,3603,8715.136017410228
0,3604,8715.136017410228
0,3605,8715.136017410228
0,3606,8715.136017410228
0,3607,8715.136017410228
0,3608,8715.136017410228
0,3609,8715.136017410228
0,3610,8715.136017410228
0,3611,8715.136017410228
0,3612,8715.136017410228
0,3613,8715.136017410228
0,3614,8715.136017410228
0,3615,8715.136017410228
0,3616,8715.136017410228
0,3617,8715.136017410228
0,3618,8715.136017410228
0,3619,8715.136017410228
0,3620,8715.136017410228
0,3621,8715.136017410228
0,3622,8715.136017410228
0,3623,8715.136017410228
0,3624,8715.136017410228
0,3625,8715.136017410228
0,3626,8715.136017410228
0,3627,8715.136017410228
0,3628,8715.136017410228
0,3629,8715.136017410228
0,3630,8715.136017410228
0,3631,8715.136017410228
0,3632,8715.136017410228
0,3633,8715.136017410228
0,3634,8715.136017410228
0,3635,8715.136017410228
0,3636,8715.136017410228
0,3637,8715.136017410228
0,3638,8715.136017410228
0,3639,8715.136017410228
0,3640,8715.136017410228
0,3641,8715.136017410228
0,3642,8715.136017410228
0,3643,8715.136017410228
0,3644,8715.136017410228
0,3645,8715.136017410228
0,3646,8715.136017410228
0,3647,8715.136017410228
0,3648,8715.136017410228
0,3649,8715.136017410228
0,3650,8715.136017410228
1,3651,8678.318584070796
1,3652,8678.318584070796
1,3653,8678.318584070796
1,3654,8678.318584070796
1,3655,8678.318584070796
1,3656,8678.318584070796
1,3657,8678.318584070796
1,3658,8678.318584070796
1,3659,8678.318584070796
1,3660,8678.318584070796
1,3661,8678.318584070796
1,3662,8678.318584070796
1,3663,8678.318584070796
1,3664,8678.318584070796
1,3665,8678.318584070796
1,3666,8678.318584070796
1,3667,8678.318584070796
1,3668,8678.318584070796
1,3669,8678.318584070796
1,3670,8678.318584070796
1,3671,8678.318584070796
1,3672,8678.318584070796
1,3673,8678.318584070796
1,3674,8678.318584070796
1,3675,8678.318584070796
1,3676,8678.318584070796
1,3677,8678.318584070796
1,3678,8678.318584070796
1,3679,8678.318584070796
1,3680,8678.318584070796
1,3681,8678.318584070796
1,3682,8678.318584070796
1,3683,8678.318584070796
1,3684,8678.318584070796
1,3685,8678.318584070796
1,3686,8678.318584070796
1,3687,8678.318584070796
1,3688,8678.318584070796
1,3689,8678.318584070796
1,3690,8678.318584070796
1,3691,8678.318584070796
1,3692,8678.318584070796
1,3693,8678.318584070796
1,3694,8678.318584070796
1,3695,8678.318584070796
1,3696,8678.318584070796
1,3697,8678.318584070796
1,3698,8678.318584070796
1,3699,8678.318584070796
1,3700,8678.318584070796
1,3701,8678.318584070796
1,3702,8678.318584070796
1,3703,8678.318584070796
1,3704,8678.318584070796
1,3705,8678.318584070796
1,3706,8678.318584070796
1,3707,8678.318584070796
1,3708,8678.318584070796
1,3709,8678.318584070796
1,3710,8678.318584070796
1,3711,8678.318584070796
1,3712,8678.318584070796
1,3713,8678.318584070796
1,3714,8678.318584070796
1,3715,8678.318584070796
1,3716,8678.318584070796
1,3717,8678.318584070796
1,3718,8678.318584070796
1,3719,8678.318584070796
1,3720,8678.318584070796
1,3721,8678.318584070796
1,3722,8678.318584070796
1,3723,8678.318584070796
1,3724,8678.318584070796
1,3725,8678.318584070796
1,3726,8678.318584070796
1,3727,8678.318584070796
1,3728,8678.318584070796
1,3729,8678.318584070796
1,3730,8678.318584070796
1,3731,8678.318584070796
1,3732,8678.318584070796
1,3733,8678.318584070796
1,3734,8678.318584070796
1,3735,8678.318584070796
1,3736,8678.318584070796
1,3737,8678.318584070796
1,3738,8678.318584070796
1,3739,8678.318584070796
1,3740,8678.318584070796
1,3741,8678.318584070796
1,3742,8678.318584070796
1,3743,8678.318584070796
1,3744,8678.318584070796
1,3745,8678.318584070796
1,3746,8678.318584070796
1,3747,8678.318584070796
1,3748,8678.318584070796
1,3749,8678.318584070796
1,3750,8678.318584070796
1,3751,8678.318584070796
1,3752,8678.318584070796
1,3753,8678.318584070796
1,3754,8678.318584070796
1,3755,8678.318584070796
1,3756,8678.318584070796
1,3757,8678.318584070796
1,3758,8678.318584070796
1,3759,8678.318584070796
1,3760,8678.318584070796
1,3761,8678.318584070796
1,3762,8678.318584070796
1,3763,8678.318584070796
1,3764,8678.318584070796
1,3765,8678.318584070796
1,3766,8678.318584070796
1,3767,8678.318584070796
1,3768,8678.318584070796
1,3769,8678.318584070796
1,3770,8678.318584070796
0,3771,8715.136017410228
0,3772,8715.136017410228
0,3773,8715.136017410228
0,3774,8715.136017410228
0,3775,8715.136017410228
0,3776,8715.136017410228
0,3777,8715.136017410228
0,3778,8715.136017410228
0,3779,8715.136017410228
0,3780,8715.136017410228
0,3781,8715.136017410228
0,3782,8715.136017410228
0,3783,8715.136017410228
0,3784,8715.136017410228
0,3785,8715.136017410228
0,3786,8715.136017410228
0,3787,8715.136017410228
0,3788,8715.136017410228
0,3789,8715.136017410228
0,3790,8715.136017410228
0,3791,8715.136017410228
0,3792,8715.136017410228
0,3793,8715.136017410228
0,3794,8715.136017410228
0,3795,8715.136017410228
0,3796,8715.136017410228
0,3797,8715.136017410228
0,3798,8715.136017410228
0,3799,8715.136017410228
0,3800,8715.136017410228
0,3801,8715.136017410228
0,3802,8715.136017410228
0,3803,8715.136017410228
0,3804,8715.136017410228
0,3805,8715.136017410228
0,3806,8715.136017410228
0,3807,8715.136017410228
0,3808,8715.136017410228
0,3809,8715.136017410228
0,3810,8715.136017410228
0,3811,8715.136017410228
0,3812,8715.136017410228
0,3813,8715.136017410228
0,3814,8715.136017410228
0,3815,8715.136017410228
0,3816,8715.136017410228
0,3817,8715.136017410228
0,3818,8715.136017410228
1,3819,8678.318584070796
1,3820,8678.318584070796
1,3821,8678.318584070796
1,3822,8678.318584070796
1,3823,8678.318584070796
1,3824,8678.318584070796
1,3825,8678.318584070796
1,3826,8678.318584070796
1,3827,8678.318584070796
1,3828,8678.318584070796
1,3829,8678.318584070796
1,3830,8678.318584070796
1,3831,8678.318584070796
1,3832,8678.318584070796
1,3833,8678.318584070796
1,3834,8678.318584070796
1,3835,8678.318584070796
1,3836,8678.318584070796
1,3837,8678.318584070796
1,3838,8678.318584070796
1,3839,8678.318584070796
1,3840,8678.318584070796
1,3841,8678.318584070796
1,3842,8678.318584070796
1,3843,8678.318584070796
1,3844,8678.318584070796
1,3845,8678.318584070796
1,3846,8678.318584070796
1,3847,8678.318584070796
1,3848,8678.318584070796
1,3849,8678.318584070796
1,3850,8678.318584070796
1,3851,8678.318584070796
1,3852,8678.318584070796
1,3853,8678.318584070796
1,3854,8678.318584070796
1,3855,8678.318584070796
1,3856,8678.318584070796
1,3857,8678.318584070796
1,3858,8678.318584070796
1,3859,8678.318584070796
1,3860,8678.318584070796
1,3861,8678.318584070796
1,3862,8678.318584070796
1,3863,8678.318584070796
1,3864,8678.318584070796
1,3865,8678.318584070796
1,3866,8678.318584070796
1,3867,8678.318584070796
1,3868,8678.318584070796
1,3869,8678.318584070796
1,3870,8678.318584070796
1,3871,8678.318584070796
1,3872,8678.318584070796
1,3873,8678.318584070796
1,3874,8678.318584070796
1,3875,8678.318584070796
1,3876,8678.318584070796
1,3877,8678.318584070796
1,3878,8678.318584070796
1,3879,8678.318584070796
1,3880,8678.318584070796
1,3881,8678.318584070796
1,3882,8678.318584070796
1,3883,8678.318584070796
1,3884,8678.318584070796
1,3885,8678.318584070796
1,3886,8678.318584070796
1,3887,8678.318584070796
1,3888,8678.318584070796
1,3889,8678.318584070796
1,3890,8678.318584070796
1,3891,8678.318584070796
1,3892,8678.318584070796
1,3893,8678.318584070796
1,3894,8678.318584070796
1,3895,8678.318584070796
1,3896,8678.318584070796
1,3897,8678.318584070796
1,3898,8678.318584070796
1,3899,8678.318584070796
1,3900,8678.318584070796
1,3901,8678.318584070796
1,3902,8678.318584070796
1,3903,8678.318584070796
1,3904,8678.318584070796
1,3905,8678.318584070796
1,3906,8678.318584070796
1,3907,8678.318584070796
1,3908,8678.318584070796
1,3909,8678.318584070796
1,3910,8678.318584070796
1,3911,8678.318584070796
1,3912,8678.318584070796
1,3913,8678.318584070796
1,3914,8678.318584070796
1,3915,8678.318584070796
1,3916,8678.318584070796
1,3917,8678.318584070796
1,3918,8678.318584070796
1,3919,8678.318584070796
1,3920,8678.318584070796
1,3921,8678.318584070796
1,3922,8678.318584070796
1,3923,8678.318584070796
1,3924,8678.318584070796
1,3925,8678.318584070796
1,3926,8678.318584070796
1,3927,8678.318584070796
1,3928,8678.318584070796
1,3929,8678.318584070796
1,3930,8678.318584070796
1,3931,8678.318584070796
1,3932,8678.318584070796
1,3933,8678.318584070796
1,3934,8678.318584070796
1,3935,8678.318584070796
1,3936,8678.318584070796
1,3937,8678.318584070796
1,3938,8678.318584070796
0,3939,8715.136017410228
0,3940,8715.136017410228
0,3941,8715.136017410228
0,3942,8715.136017410228
0,3943,8715.136017410228
0,3944,8715.136017410228
0,3945,8715.136017410228
0,3946,8715.136017410228
0,3947,8715.136017410228
0,3948,8715.136017410228
0,3949,8715.136017410228
0,3950,8715.136017410228
0,3951,8715.136017410228
0,3952,8715.136017410228
0,3953,8715.136017410228
0,3954,8715.136017410228
0,3955,8715.136017410228
0,3956,8715.136017410228
0,3957,8715.136017410228
0,3958,8715.136017410228
0,3959,8715.136017410228
0,3960,8715.136017410228
0,3961,8715.136017410228
0,3962,8715.136017410228
0,3963,8715.136017410228
0,3964,8715.136017410228
0,3965,8715.136017410228
0,3966,8715.136017410228
0,3967,8715.136017410228
0,3968,8715.136017410228
0,3969,8715.136017410228
0,3970,8715.136017410228
0,3971,8715.136017410228
0,3972,8715.136017410228
0,3973,8715.136017410228
0,3974,8715.136017410228
0,3975,8715.136017410228
0,3976,8715.136017410228
0,3977,8715.136017410228
0,3978,8715.136017410228
0,3979,8715.136017410228
0,3980,8715.136017410228
0,3981,8715.136017410228
0,3982,8715.136017410228
0,3983,8715.136017410228
0,3984,8715.136017410228
0,3985,8715.136017410228
0,3986,8715.136017410228
1,3987,8678.318584070796
1,3988,8678.318584070796
1,3989,8678.318584070796
1,3990,8678.318584070796
1,3991,8678.318584070796
1,3992,8678.318584070796
1,3993,8678.318584070796
1,3994,8678.318584070796
1,3995,8678.318584070796
1,3996,8678.318584070796
1,3997,8678.318584070796
1,3998,8678.318584070796
1,3999,8678.318584070796
1,4000,8678.318584070796
1,4001,8678.318584070796
1,4002,8678.318584070796
1,4003,8678.318584070796
1,4004,8678.318584070796
1,4005,8678.318584070796
1,4006,8678.318584070796
1,4007,8678.318584070796
