casual,temp,Predicted Y
39,0.82,0.5029533075716643
38,0.86,0.5011583222471032
32,0.86,0.4903884102997364
33,0.9,0.4921833956242975
37,0.9,0.49936333692254203
25,0.86,0.47782351302780846
48,0.88,0.5191081754927145
39,0.86,0.5029533075716643
42,0.84,0.5083382635453477
57,0.82,0.5352630434137646
49,0.82,0.5209031608172756
44,0.8,0.51192823419447
20,0.78,0.4688485864050028
9,0.76,0.44910374783483037
1,0.76,0.4347438652383413
2,0.76,0.4365388505629024
0,0.74,0.43294887991378017
0,0.74,0.43294887991378017
4,0.74,0.4401288212120247
18,0.74,0.46525861575588057
32,0.76,0.4903884102997364
31,0.8,0.4885934249751752
23,0.82,0.4742335423786862
33,0.82,0.4921833956242975
55,0.84,0.5316730727646424
40,0.84,0.5047482928962255
39,0.82,0.5029533075716643
27,0.82,0.4814134836769307
13,0.64,0.4562836891330749
23,0.66,0.4742335423786862
70,0.7,0.5585978526330594
51,0.72,0.5244931314663979
79,0.7,0.5747527205541095
61,0.7,0.5424429847120091
56,0.7,0.5334680580892035
48,0.68,0.5191081754927145
33,0.66,0.4921833956242975
14,0.66,0.458078674457636
4,0.66,0.4401288212120247
3,0.64,0.43833383588746355
1,0.62,0.4347438652383413
0,0.62,0.43294887991378017
6,0.6,0.44371879186114693
14,0.6,0.458078674457636
23,0.62,0.4742335423786862
53,0.64,0.5280831021155201
29,0.68,0.48500345432605296
32,0.7,0.4903884102997364
38,0.72,0.5011583222471032
51,0.74,0.5244931314663979
39,0.76,0.5029533075716643
49,0.74,0.5209031608172756
42,0.76,0.5083382635453477
43,0.76,0.5101332488699089
78,0.74,0.5729577352295484
94,0.72,0.6016775004225265
67,0.72,0.553212896659376
81,0.7,0.5783426912032318
58,0.66,0.5370580287383258
42,0.64,0.5083382635453477
27,0.64,0.4814134836769307
23,0.62,0.4742335423786862
7,0.62,0.4455137771857081
16,0.6,0.46166864510675826
1,0.6,0.4347438652383413
2,0.6,0.4365388505629024
7,0.6,0.4455137771857081
12,0.6,0.45448870380851375
17,0.64,0.4634636304313194
50,0.64,0.5226981461418367
31,0.68,0.4885934249751752
59,0.66,0.5388530140628869
73,0.7,0.5639828086067428
61,0.7,0.5424429847120091
85,0.7,0.5855226325014764
105,0.7,0.6214223389926989
74,0.72,0.5657777939313039
96,0.72,0.6052674710716488
104,0.74,0.6196273536681378
102,0.72,0.6160373830190156
114,0.7,0.6375772069137492
92,0.7,0.5980875297734043
75,0.66,0.567572779255865
71,0.66,0.5603928379576205
41,0.64,0.5065432782207866
42,0.62,0.5083382635453477
24,0.6,0.47602852770324733
10,0.6,0.4508987331593915
6,0.6,0.44371879186114693
9,0.6,0.44910374783483037
4,0.58,0.4401288212120247
16,0.6,0.46166864510675826
14,0.62,0.458078674457636
37,0.66,0.49936333692254203
72,0.7,0.5621878232821816
114,0.72,0.6375772069137492
171,0.74,0.7398913704137337
187,0.76,0.7686111356067118
221,0.76,0.8296406366417902
201,0.74,0.7937409301505676
205,0.76,0.8009208714488121
183,0.76,0.7614311943084673
234,0.76,0.852975445861085
185,0.76,0.7650211649575895
164,0.74,0.7273264731418057
108,0.72,0.6268072949663823
85,0.7,0.5855226325014764
65,0.7,0.5496229260102538
61,0.68,0.5424429847120091
34,0.66,0.49397838094885865
16,0.64,0.46166864510675826
28,0.64,0.48320846900149184
21,0.64,0.47064357172956395
4,0.62,0.4401288212120247
4,0.64,0.4401288212120247
10,0.62,0.4508987331593915
20,0.64,0.4688485864050028
45,0.68,0.5137232195190311
74,0.72,0.5657777939313039
127,0.74,0.6609120161330438
147,0.76,0.6968117226242665
177,0.76,0.7506612823611005
200,0.8,0.7919459448260064
168,0.8,0.7345064144400503
129,0.82,0.6645019867821661
129,0.8,0.6645019867821661
133,0.8,0.6716819280804107
147,0.8,0.6968117226242665
145,0.76,0.6932217519751442
85,0.76,0.5855226325014764
59,0.74,0.5388530140628869
65,0.72,0.5496229260102538
39,0.7,0.5029533075716643
21,0.7,0.47064357172956395
17,0.7,0.4634636304313194
2,0.66,0.4365388505629024
3,0.66,0.43833383588746355
1,0.64,0.4347438652383413
2,0.64,0.4365388505629024
10,0.64,0.4508987331593915
22,0.68,0.4724385570541251
18,0.7,0.46525861575588057
33,0.74,0.4921833956242975
52,0.76,0.526288116790959
42,0.8,0.5083382635453477
39,0.8,0.5029533075716643
27,0.82,0.4814134836769307
32,0.82,0.4903884102997364
53,0.84,0.5280831021155201
45,0.84,0.5137232195190311
72,0.84,0.5621878232821816
80,0.82,0.5765477058786707
63,0.8,0.5460329553611315
91,0.78,0.5962925444488432
48,0.74,0.5191081754927145
36,0.76,0.4975683515979809
32,0.74,0.4903884102997364
25,0.74,0.47782351302780846
7,0.74,0.4455137771857081
9,0.72,0.44910374783483037
2,0.72,0.4365388505629024
1,0.72,0.4347438652383413
0,0.7,0.43294887991378017
8,0.72,0.44730876251026924
28,0.74,0.48320846900149184
31,0.76,0.4885934249751752
22,0.8,0.4724385570541251
29,0.82,0.48500345432605296
29,0.82,0.48500345432605296
26,0.84,0.4796184983523696
33,0.86,0.4921833956242975
41,0.86,0.5065432782207866
48,0.88,0.5191081754927145
61,0.9,0.5424429847120091
68,0.8,0.5550078819839371
80,0.8,0.5765477058786707
54,0.76,0.5298780874400812
48,0.74,0.5191081754927145
47,0.74,0.5173131901681534
36,0.74,0.4975683515979809
19,0.72,0.4670536010804417
11,0.7,0.4526937184839526
4,0.7,0.4401288212120247
2,0.7,0.4365388505629024
2,0.7,0.4365388505629024
0,0.68,0.43294887991378017
4,0.68,0.4401288212120247
5,0.68,0.4419238065365858
27,0.7,0.4814134836769307
34,0.74,0.49397838094885865
28,0.74,0.48320846900149184
34,0.76,0.49397838094885865
26,0.8,0.4796184983523696
28,0.82,0.48320846900149184
23,0.84,0.4742335423786862
44,0.86,0.51192823419447
36,0.86,0.4975683515979809
30,0.84,0.4867984396506141
50,0.84,0.5226981461418367
68,0.84,0.5550078819839371
59,0.82,0.5388530140628869
45,0.8,0.5137232195190311
33,0.8,0.4921833956242975
25,0.78,0.47782351302780846
26,0.76,0.4796184983523696
13,0.76,0.4562836891330749
5,0.74,0.4419238065365858
2,0.74,0.4365388505629024
1,0.74,0.4347438652383413
0,0.72,0.43294887991378017
2,0.72,0.4365388505629024
6,0.72,0.44371879186114693
23,0.74,0.4742335423786862
23,0.76,0.4742335423786862
34,0.8,0.49397838094885865
31,0.82,0.4885934249751752
27,0.86,0.4814134836769307
29,0.88,0.48500345432605296
21,0.88,0.47064357172956395
50,0.9,0.5226981461418367
40,0.9,0.5047482928962255
43,0.92,0.5101332488699089
40,0.92,0.5047482928962255
39,0.9,0.5029533075716643
51,0.86,0.5244931314663979
38,0.84,0.5011583222471032
38,0.82,0.5011583222471032
36,0.82,0.4975683515979809
40,0.8,0.5047482928962255
9,0.82,0.44910374783483037
7,0.8,0.4455137771857081
0,0.78,0.43294887991378017
1,0.78,0.4347438652383413
8,0.76,0.44730876251026924
2,0.74,0.4365388505629024
13,0.76,0.4562836891330749
20,0.8,0.4688485864050028
30,0.84,0.4867984396506141
31,0.86,0.4885934249751752
32,0.9,0.4903884102997364
23,0.9,0.4742335423786862
20,0.94,0.4688485864050028
25,0.94,0.47782351302780846
24,0.96,0.47602852770324733
32,0.94,0.4903884102997364
29,0.9,0.48500345432605296
35,0.88,0.4957733662734198
34,0.9,0.49397838094885865
40,0.86,0.5047482928962255
46,0.84,0.5155182048435922
38,0.82,0.5011583222471032
44,0.84,0.51192823419447
19,0.8,0.4670536010804417
16,0.82,0.46166864510675826
13,0.82,0.4562836891330749
13,0.82,0.4562836891330749
6,0.78,0.44371879186114693
5,0.76,0.4419238065365858
1,0.76,0.4347438652383413
6,0.8,0.44371879186114693
7,0.8,0.4455137771857081
24,0.84,0.47602852770324733
30,0.84,0.4867984396506141
61,0.86,0.5424429847120091
62,0.9,0.5442379700365703
71,0.92,0.5603928379576205
78,0.94,0.5729577352295484
84,0.92,0.5837276471769153
78,0.94,0.5729577352295484
70,0.94,0.5585978526330594
70,0.94,0.5585978526330594
62,0.92,0.5442379700365703
80,0.82,0.5765477058786707
47,0.82,0.5173131901681534
39,0.82,0.5029533075716643
37,0.8,0.49936333692254203
27,0.8,0.4814134836769307
42,0.8,0.5083382635453477
33,0.78,0.4921833956242975
12,0.8,0.45448870380851375
17,0.8,0.4634636304313194
1,0.78,0.4347438652383413
5,0.78,0.4419238065365858
9,0.8,0.44910374783483037
6,0.8,0.44371879186114693
22,0.82,0.4724385570541251
42,0.82,0.5083382635453477
61,0.86,0.5424429847120091
74,0.84,0.5657777939313039
85,0.9,0.5855226325014764
90,0.86,0.594497559124282
79,0.86,0.5747527205541095
68,0.9,0.5550078819839371
62,0.9,0.5442379700365703
75,0.9,0.567572779255865
67,0.88,0.553212896659376
70,0.86,0.5585978526330594
52,0.84,0.526288116790959
42,0.8,0.5083382635453477
23,0.78,0.4742335423786862
13,0.76,0.4562836891330749
17,0.76,0.4634636304313194
4,0.76,0.4401288212120247
3,0.74,0.43833383588746355
2,0.74,0.4365388505629024
0,0.72,0.43294887991378017
2,0.72,0.4365388505629024
7,0.72,0.4455137771857081
20,0.74,0.4688485864050028
34,0.76,0.49397838094885865
11,0.8,0.4526937184839526
30,0.82,0.4867984396506141
24,0.84,0.47602852770324733
17,0.84,0.4634636304313194
14,0.74,0.458078674457636
28,0.72,0.48320846900149184
16,0.7,0.46166864510675826
37,0.7,0.49936333692254203
48,0.72,0.5191081754927145
60,0.74,0.540647999387448
62,0.74,0.5442379700365703
55,0.72,0.5316730727646424
41,0.7,0.5065432782207866
13,0.7,0.4562836891330749
23,0.7,0.4742335423786862
8,0.7,0.44730876251026924
6,0.7,0.44371879186114693
1,0.68,0.4347438652383413
2,0.68,0.4365388505629024
0,0.68,0.43294887991378017
3,0.66,0.43833383588746355
2,0.68,0.4365388505629024
30,0.72,0.4867984396506141
32,0.74,0.4903884102997364
25,0.76,0.47782351302780846
42,0.8,0.5083382635453477
49,0.82,0.5209031608172756
25,0.84,0.47782351302780846
43,0.84,0.5101332488699089
46,0.86,0.5155182048435922
49,0.88,0.5209031608172756
41,0.86,0.5065432782207866
72,0.86,0.5621878232821816
68,0.84,0.5550078819839371
69,0.82,0.5568028673084983
47,0.8,0.5173131901681534
45,0.78,0.5137232195190311
27,0.76,0.4814134836769307
18,0.76,0.46525861575588057
19,0.78,0.4670536010804417
1,0.78,0.4347438652383413
1,0.76,0.4347438652383413
0,0.72,0.43294887991378017
1,0.72,0.4347438652383413
0,0.7,0.43294887991378017
4,0.7,0.4401288212120247
34,0.72,0.49397838094885865
28,0.74,0.48320846900149184
27,0.76,0.4814134836769307
32,0.78,0.4903884102997364
42,0.8,0.5083382635453477
37,0.82,0.49936333692254203
29,0.84,0.48500345432605296
20,0.84,0.4688485864050028
37,0.86,0.49936333692254203
40,0.86,0.5047482928962255
81,0.84,0.5783426912032318
78,0.82,0.5729577352295484
87,0.8,0.5891126031505987
55,0.76,0.5316730727646424
49,0.74,0.5209031608172756
37,0.72,0.49936333692254203
16,0.74,0.46166864510675826
14,0.7,0.458078674457636
3,0.72,0.43833383588746355
2,0.72,0.4365388505629024
0,0.72,0.43294887991378017
0,0.7,0.43294887991378017
1,0.7,0.4347438652383413
6,0.7,0.44371879186114693
27,0.72,0.4814134836769307
47,0.74,0.5173131901681534
21,0.78,0.47064357172956395
30,0.8,0.4867984396506141
41,0.84,0.5065432782207866
35,0.84,0.4957733662734198
26,0.86,0.4796184983523696
27,0.84,0.4814134836769307
22,0.86,0.4724385570541251
42,0.86,0.5083382635453477
45,0.84,0.5137232195190311
55,0.84,0.5316730727646424
37,0.82,0.49936333692254203
41,0.8,0.5065432782207866
31,0.78,0.4885934249751752
25,0.76,0.47782351302780846
28,0.76,0.48320846900149184
12,0.74,0.45448870380851375
12,0.74,0.45448870380851375
3,0.74,0.43833383588746355
2,0.74,0.4365388505629024
2,0.72,0.4365388505629024
4,0.72,0.4401288212120247
7,0.72,0.4455137771857081
26,0.74,0.4796184983523696
30,0.76,0.4867984396506141
28,0.86,0.48320846900149184
37,0.9,0.49936333692254203
43,0.92,0.5101332488699089
40,0.96,0.5047482928962255
42,0.94,0.5083382635453477
34,0.96,0.49397838094885865
40,0.96,0.5047482928962255
35,0.96,0.4957733662734198
47,0.96,0.5173131901681534
49,0.92,0.5209031608172756
22,0.9,0.4724385570541251
53,0.86,0.5280831021155201
29,0.82,0.48500345432605296
47,0.8,0.5173131901681534
26,0.78,0.4796184983523696
60,0.76,0.540647999387448
15,0.76,0.45987365978219713
11,0.76,0.4526937184839526
18,0.74,0.46525861575588057
4,0.72,0.4401288212120247
4,0.72,0.4401288212120247
6,0.72,0.44371879186114693
3,0.76,0.43833383588746355
27,0.78,0.4814134836769307
49,0.82,0.5209031608172756
79,0.82,0.5747527205541095
111,0.84,0.6321922509400657
111,0.84,0.6321922509400657
125,0.88,0.6573220454839216
112,0.9,0.6339872362646268
113,0.9,0.6357822215891881
126,0.9,0.6591170308084827
93,0.9,0.5998825150979654
92,0.88,0.5980875297734043
101,0.74,0.6142423976944544
74,0.82,0.5657777939313039
82,0.8,0.5801376765277929
80,0.78,0.5765477058786707
63,0.76,0.5460329553611315
33,0.76,0.4921833956242975
8,0.74,0.44730876251026924
19,0.74,0.4670536010804417
24,0.74,0.47602852770324733
6,0.72,0.44371879186114693
4,0.72,0.4401288212120247
5,0.74,0.4419238065365858
19,0.74,0.4670536010804417
54,0.76,0.5298780874400812
55,0.8,0.5316730727646424
91,0.84,0.5962925444488432
112,0.86,0.6339872362646268
146,0.9,0.6950167372997054
142,0.9,0.6878367960014609
130,0.9,0.6662969721067272
109,0.92,0.6286022802909434
98,0.92,0.608857441720771
114,0.92,0.6375772069137492
91,0.86,0.5962925444488432
87,0.8,0.5891126031505987
70,0.8,0.5585978526330594
68,0.78,0.5550078819839371
25,0.74,0.47782351302780846
14,0.74,0.458078674457636
7,0.72,0.4455137771857081
5,0.72,0.4419238065365858
4,0.7,0.4401288212120247
0,0.7,0.43294887991378017
2,0.66,0.4365388505629024
2,0.66,0.4365388505629024
3,0.66,0.43833383588746355
24,0.74,0.47602852770324733
35,0.8,0.4957733662734198
27,0.82,0.4814134836769307
27,0.86,0.4814134836769307
53,0.88,0.5280831021155201
53,0.9,0.5280831021155201
38,0.9,0.5011583222471032
37,0.92,0.49936333692254203
52,0.9,0.526288116790959
34,0.9,0.49397838094885865
69,0.76,0.5568028673084983
68,0.78,0.5550078819839371
63,0.74,0.5460329553611315
49,0.72,0.5209031608172756
42,0.7,0.5083382635453477
21,0.7,0.47064357172956395
14,0.68,0.458078674457636
11,0.66,0.4526937184839526
4,0.66,0.4401288212120247
2,0.68,0.4365388505629024
0,0.66,0.43294887991378017
0,0.66,0.43294887991378017
4,0.66,0.4401288212120247
12,0.68,0.45448870380851375
15,0.72,0.45987365978219713
37,0.74,0.49936333692254203
31,0.78,0.4885934249751752
50,0.82,0.5226981461418367
32,0.84,0.4903884102997364
45,0.86,0.5137232195190311
50,0.86,0.5226981461418367
45,0.9,0.5137232195190311
48,0.9,0.5191081754927145
58,0.9,0.5370580287383258
63,0.9,0.5460329553611315
65,0.86,0.5496229260102538
85,0.86,0.5855226325014764
40,0.82,0.5047482928962255
53,0.8,0.5280831021155201
22,0.78,0.4724385570541251
29,0.8,0.48500345432605296
11,0.8,0.4526937184839526
7,0.78,0.4455137771857081
2,0.78,0.4365388505629024
0,0.76,0.43294887991378017
0,0.76,0.43294887991378017
2,0.76,0.4365388505629024
9,0.72,0.44910374783483037
19,0.74,0.4670536010804417
29,0.74,0.48500345432605296
23,0.74,0.4742335423786862
9,0.74,0.44910374783483037
29,0.74,0.48500345432605296
19,0.76,0.4670536010804417
37,0.76,0.49936333692254203
43,0.76,0.5101332488699089
31,0.7,0.4885934249751752
21,0.68,0.47064357172956395
47,0.7,0.5173131901681534
49,0.7,0.5209031608172756
51,0.7,0.5244931314663979
7,0.7,0.4455137771857081
7,0.68,0.4455137771857081
11,0.68,0.4526937184839526
4,0.68,0.4401288212120247
2,0.68,0.4365388505629024
3,0.66,0.43833383588746355
2,0.66,0.4365388505629024
0,0.66,0.43294887991378017
0,0.68,0.43294887991378017
3,0.68,0.43833383588746355
7,0.68,0.4455137771857081
11,0.68,0.4526937184839526
29,0.7,0.48500345432605296
25,0.72,0.47782351302780846
24,0.72,0.47602852770324733
37,0.74,0.49936333692254203
53,0.76,0.5280831021155201
63,0.76,0.5460329553611315
53,0.8,0.5280831021155201
50,0.8,0.5226981461418367
70,0.76,0.5585978526330594
91,0.76,0.5962925444488432
88,0.7,0.5909075884751598
65,0.7,0.5496229260102538
41,0.7,0.5065432782207866
25,0.7,0.47782351302780846
33,0.68,0.4921833956242975
24,0.66,0.47602852770324733
13,0.66,0.4562836891330749
3,0.64,0.43833383588746355
5,0.66,0.4419238065365858
0,0.64,0.43294887991378017
1,0.64,0.4347438652383413
0,0.64,0.43294887991378017
7,0.64,0.4455137771857081
23,0.66,0.4742335423786862
39,0.7,0.5029533075716643
43,0.72,0.5101332488699089
50,0.74,0.5226981461418367
44,0.76,0.51192823419447
57,0.76,0.5352630434137646
40,0.78,0.5047482928962255
81,0.78,0.5783426912032318
50,0.76,0.5226981461418367
76,0.8,0.5693677645804262
84,0.78,0.5837276471769153
105,0.76,0.6214223389926989
90,0.74,0.594497559124282
70,0.72,0.5585978526330594
54,0.7,0.5298780874400812
51,0.7,0.5244931314663979
37,0.68,0.49936333692254203
29,0.66,0.48500345432605296
17,0.66,0.4634636304313194
14,0.66,0.458078674457636
14,0.66,0.458078674457636
5,0.66,0.4419238065365858
2,0.64,0.4365388505629024
5,0.64,0.4419238065365858
14,0.68,0.458078674457636
27,0.68,0.4814134836769307
60,0.74,0.540647999387448
91,0.74,0.5962925444488432
138,0.78,0.6806568547032164
130,0.8,0.6662969721067272
176,0.8,0.7488662970365393
176,0.82,0.7488662970365393
130,0.84,0.6662969721067272
155,0.74,0.7111716052207555
61,0.74,0.5424429847120091
81,0.72,0.5783426912032318
57,0.72,0.5352630434137646
58,0.72,0.5370580287383258
28,0.7,0.48320846900149184
24,0.7,0.47602852770324733
29,0.7,0.48500345432605296
14,0.7,0.458078674457636
10,0.7,0.4508987331593915
18,0.7,0.46525861575588057
9,0.7,0.44910374783483037
1,0.7,0.4347438652383413
1,0.7,0.4347438652383413
3,0.7,0.43833383588746355
11,0.7,0.4526937184839526
23,0.72,0.4742335423786862
82,0.76,0.5801376765277929
88,0.8,0.5909075884751598
113,0.82,0.6357822215891881
161,0.9,0.7219415171681223
118,0.9,0.6447571482119937
130,0.86,0.6662969721067272
118,0.72,0.6447571482119937
74,0.72,0.5657777939313039
63,0.74,0.5460329553611315
74,0.72,0.5657777939313039
68,0.72,0.5550078819839371
50,0.72,0.5226981461418367
36,0.72,0.4975683515979809
21,0.7,0.47064357172956395
12,0.7,0.45448870380851375
13,0.7,0.4562836891330749
4,0.68,0.4401288212120247
4,0.66,0.4401288212120247
1,0.66,0.4347438652383413
2,0.66,0.4365388505629024
1,0.7,0.4347438652383413
8,0.7,0.44730876251026924
18,0.72,0.46525861575588057
29,0.74,0.48500345432605296
37,0.76,0.49936333692254203
62,0.8,0.5442379700365703
90,0.82,0.594497559124282
48,0.82,0.5191081754927145
43,0.84,0.5101332488699089
41,0.82,0.5065432782207866
40,0.84,0.5047482928962255
64,0.86,0.5478279406856926
67,0.86,0.553212896659376
64,0.84,0.5478279406856926
64,0.82,0.5478279406856926
71,0.8,0.5603928379576205
30,0.76,0.4867984396506141
26,0.76,0.4796184983523696
19,0.74,0.4670536010804417
10,0.72,0.4508987331593915
5,0.72,0.4419238065365858
9,0.72,0.44910374783483037
0,0.72,0.43294887991378017
1,0.7,0.4347438652383413
5,0.7,0.4419238065365858
6,0.72,0.44371879186114693
30,0.72,0.4867984396506141
40,0.74,0.5047482928962255
34,0.78,0.49397838094885865
55,0.8,0.5316730727646424
61,0.8,0.5424429847120091
60,0.82,0.540647999387448
48,0.84,0.5191081754927145
53,0.86,0.5280831021155201
58,0.86,0.5370580287383258
57,0.86,0.5352630434137646
79,0.8,0.5747527205541095
97,0.8,0.6070624563962099
69,0.8,0.5568028673084983
34,0.8,0.49397838094885865
46,0.78,0.5155182048435922
28,0.78,0.48320846900149184
22,0.76,0.4724385570541251
19,0.74,0.4670536010804417
7,0.72,0.4455137771857081
1,0.72,0.4347438652383413
1,0.7,0.4347438652383413
1,0.7,0.4347438652383413
2,0.68,0.4365388505629024
9,0.68,0.44910374783483037
16,0.7,0.46166864510675826
38,0.74,0.5011583222471032
32,0.76,0.4903884102997364
41,0.8,0.5065432782207866
54,0.8,0.5298780874400812
74,0.82,0.5657777939313039
41,0.82,0.5065432782207866
62,0.84,0.5442379700365703
53,0.86,0.5280831021155201
76,0.86,0.5693677645804262
71,0.84,0.5603928379576205
70,0.82,0.5585978526330594
79,0.8,0.5747527205541095
59,0.76,0.5388530140628869
47,0.76,0.5173131901681534
17,0.74,0.4634636304313194
14,0.74,0.458078674457636
6,0.7,0.44371879186114693
9,0.7,0.44910374783483037
3,0.66,0.43833383588746355
2,0.64,0.4365388505629024
1,0.64,0.4347438652383413
2,0.64,0.4365388505629024
5,0.62,0.4419238065365858
15,0.66,0.45987365978219713
29,0.7,0.48500345432605296
31,0.72,0.4885934249751752
36,0.74,0.4975683515979809
59,0.76,0.5388530140628869
50,0.78,0.5226981461418367
51,0.76,0.5244931314663979
39,0.8,0.5029533075716643
52,0.8,0.526288116790959
57,0.8,0.5352630434137646
96,0.8,0.6052674710716488
74,0.78,0.5657777939313039
48,0.74,0.5191081754927145
56,0.72,0.5334680580892035
35,0.7,0.4957733662734198
34,0.7,0.49397838094885865
22,0.66,0.4724385570541251
12,0.64,0.45448870380851375
4,0.64,0.4401288212120247
0,0.62,0.43294887991378017
0,0.62,0.43294887991378017
0,0.62,0.43294887991378017
2,0.6,0.4365388505629024
3,0.62,0.43833383588746355
17,0.64,0.4634636304313194
29,0.68,0.48500345432605296
27,0.72,0.4814134836769307
44,0.74,0.51192823419447
48,0.76,0.5191081754927145
55,0.8,0.5316730727646424
74,0.78,0.5657777939313039
51,0.8,0.5244931314663979
59,0.8,0.5388530140628869
68,0.82,0.5550078819839371
93,0.82,0.5998825150979654
89,0.76,0.5927025737997209
101,0.74,0.6142423976944544
77,0.72,0.5711627499049873
73,0.7,0.5639828086067428
74,0.68,0.5657777939313039
51,0.68,0.5244931314663979
15,0.68,0.45987365978219713
13,0.68,0.4562836891330749
16,0.68,0.46166864510675826
9,0.66,0.44910374783483037
5,0.64,0.4419238065365858
3,0.64,0.43833383588746355
3,0.64,0.43833383588746355
10,0.66,0.4508987331593915
28,0.7,0.48320846900149184
70,0.7,0.5585978526330594
97,0.72,0.6070624563962099
122,0.74,0.6519370895102382
175,0.66,0.7470713117119782
61,0.74,0.5424429847120091
113,0.74,0.6357822215891881
150,0.68,0.7021966785979499
148,0.7,0.6986067079488276
97,0.72,0.6070624563962099
123,0.7,0.6537320748347993
67,0.68,0.553212896659376
78,0.68,0.5729577352295484
40,0.68,0.5047482928962255
36,0.68,0.4975683515979809
25,0.66,0.47782351302780846
19,0.66,0.4670536010804417
16,0.64,0.46166864510675826
13,0.64,0.4562836891330749
5,0.64,0.4419238065365858
1,0.64,0.4347438652383413
1,0.64,0.4347438652383413
2,0.64,0.4365388505629024
4,0.66,0.4401288212120247
20,0.66,0.4688485864050028
27,0.66,0.4814134836769307
67,0.7,0.553212896659376
81,0.7,0.5783426912032318
98,0.7,0.608857441720771
144,0.72,0.6914267666505831
126,0.74,0.6591170308084827
128,0.74,0.662707001457605
116,0.74,0.6411671775628714
133,0.76,0.6716819280804107
125,0.74,0.6573220454839216
75,0.72,0.567572779255865
67,0.7,0.553212896659376
51,0.6,0.5244931314663979
14,0.6,0.458078674457636
5,0.6,0.4419238065365858
7,0.6,0.4455137771857081
1,0.6,0.4347438652383413
0,0.6,0.43294887991378017
1,0.6,0.4347438652383413
1,0.6,0.4347438652383413
3,0.6,0.43833383588746355
3,0.6,0.43833383588746355
10,0.6,0.4508987331593915
29,0.64,0.48500345432605296
52,0.64,0.526288116790959
54,0.68,0.5298780874400812
41,0.72,0.5065432782207866
62,0.74,0.5442379700365703
53,0.78,0.5280831021155201
56,0.74,0.5334680580892035
49,0.74,0.5209031608172756
58,0.74,0.5370580287383258
59,0.74,0.5388530140628869
70,0.7,0.5585978526330594
54,0.7,0.5298780874400812
45,0.66,0.5137232195190311
34,0.66,0.49397838094885865
22,0.66,0.4724385570541251
11,0.64,0.4526937184839526
8,0.64,0.44730876251026924
4,0.64,0.4401288212120247
1,0.62,0.4347438652383413
1,0.62,0.4347438652383413
0,0.64,0.43294887991378017
1,0.62,0.4347438652383413
4,0.62,0.4401288212120247
18,0.64,0.46525861575588057
24,0.7,0.47602852770324733
27,0.68,0.4814134836769307
28,0.7,0.48320846900149184
40,0.74,0.5047482928962255
42,0.76,0.5083382635453477
45,0.76,0.5137232195190311
65,0.76,0.5496229260102538
36,0.8,0.4975683515979809
55,0.8,0.5316730727646424
75,0.76,0.567572779255865
54,0.76,0.5298780874400812
56,0.74,0.5334680580892035
48,0.74,0.5191081754927145
38,0.72,0.5011583222471032
31,0.7,0.4885934249751752
20,0.66,0.4688485864050028
8,0.66,0.44730876251026924
2,0.64,0.4365388505629024
0,0.66,0.43294887991378017
1,0.64,0.4347438652383413
0,0.64,0.43294887991378017
0,0.64,0.43294887991378017
4,0.62,0.4401288212120247
12,0.66,0.45448870380851375
35,0.7,0.4957733662734198
31,0.74,0.4885934249751752
27,0.76,0.4814134836769307
20,0.78,0.4688485864050028
26,0.8,0.4796184983523696
38,0.8,0.5011583222471032
54,0.82,0.5298780874400812
42,0.8,0.5083382635453477
62,0.82,0.5442379700365703
46,0.8,0.5155182048435922
86,0.76,0.5873176178260375
50,0.76,0.5226981461418367
37,0.74,0.49936333692254203
38,0.72,0.5011583222471032
29,0.7,0.48500345432605296
20,0.7,0.4688485864050028
18,0.68,0.46525861575588057
13,0.66,0.4562836891330749
2,0.66,0.4365388505629024
0,0.66,0.43294887991378017
0,0.64,0.43294887991378017
0,0.64,0.43294887991378017
6,0.64,0.44371879186114693
19,0.64,0.4670536010804417
27,0.66,0.4814134836769307
42,0.72,0.5083382635453477
37,0.74,0.49936333692254203
44,0.76,0.51192823419447
34,0.8,0.49397838094885865
33,0.8,0.4921833956242975
67,0.82,0.553212896659376
56,0.8,0.5334680580892035
49,0.8,0.5209031608172756
44,0.8,0.51192823419447
48,0.76,0.5191081754927145
26,0.66,0.4796184983523696
24,0.66,0.47602852770324733
12,0.68,0.45448870380851375
18,0.7,0.46525861575588057
20,0.7,0.4688485864050028
9,0.68,0.44910374783483037
1,0.64,0.4347438652383413
0,0.64,0.43294887991378017
2,0.64,0.4365388505629024
1,0.64,0.4347438652383413
1,0.64,0.4347438652383413
2,0.64,0.4365388505629024
12,0.66,0.45448870380851375
30,0.66,0.4867984396506141
31,0.7,0.4885934249751752
57,0.72,0.5352630434137646
45,0.72,0.5137232195190311
54,0.74,0.5298780874400812
63,0.76,0.5460329553611315
78,0.78,0.5729577352295484
66,0.8,0.5514179113348149
66,0.8,0.5514179113348149
85,0.76,0.5855226325014764
88,0.76,0.5909075884751598
33,0.62,0.4921833956242975
12,0.62,0.45448870380851375
18,0.62,0.46525861575588057
25,0.6,0.47782351302780846
18,0.6,0.46525861575588057
21,0.6,0.47064357172956395
12,0.62,0.45448870380851375
10,0.62,0.4508987331593915
9,0.62,0.44910374783483037
1,0.6,0.4347438652383413
0,0.6,0.43294887991378017
6,0.6,0.44371879186114693
8,0.62,0.44730876251026924
27,0.66,0.4814134836769307
51,0.7,0.5244931314663979
