hum,cnt,Predicted Y
0.45,26,243.2683912089819
0.54,11,215.9450879701233
0.57,9,206.8373202238371
0.57,5,206.8373202238371
0.61,25,194.6936298954555
0.65,106,182.5499395670739
0.54,307,215.9450879701233
0.45,390,243.2683912089819
0.39,197,261.4839267015543
0.37,132,267.5557718657451
0.35,187,273.6276170299359
0.31,214,285.7713073583175
0.31,217,285.7713073583175
0.29,142,291.8431525225083
0.29,178,291.8431525225083
0.27,298,297.9149976866991
0.29,582,291.8431525225083
0.29,571,291.8431525225083
0.35,371,273.6276170299359
0.37,288,267.5557718657451
0.48,206,234.16062346269572
0.48,157,234.16062346269572
0.5,127,228.0887782985049
0.53,65,218.9810105522187
0.53,23,218.9810105522187
0.57,15,206.8373202238371
0.53,9,218.9810105522187
0.53,5,218.9810105522187
0.56,26,209.87324280593248
0.5,76,228.0887782985049
0.44,264,246.3043137910773
0.39,426,261.4839267015543
0.34,205,276.6635396120313
0.33,130,279.6994621941267
0.29,156,291.8431525225083
0.27,222,297.9149976866991
0.29,253,291.8431525225083
0.29,186,291.8431525225083
0.29,249,291.8431525225083
0.28,334,294.87907510460366
0.26,516,300.9509202687945
0.4,465,258.4480041194589
0.42,385,252.37615895526812
0.42,287,252.37615895526812
0.48,226,234.16062346269572
0.51,231,225.0528557164095
0.51,151,225.0528557164095
0.51,84,225.0528557164095
0.57,77,206.8373202238371
0.57,74,206.8373202238371
0.65,27,182.5499395670739
0.73,10,158.26255891031073
0.73,18,158.26255891031073
0.73,22,158.26255891031073
0.74,44,155.2266363282153
0.65,118,182.5499395670739
0.74,208,155.2266363282153
0.74,260,155.2266363282153
0.7,314,167.37032665659692
0.89,421,109.68779759678432
0.74,153,155.2266363282153
0.7,259,167.37032665659692
0.79,358,140.0470234177383
0.74,281,155.2266363282153
0.74,269,155.2266363282153
0.74,292,155.2266363282153
0.79,237,140.0470234177383
0.83,183,127.90333308935672
0.83,167,127.90333308935672
0.83,154,127.90333308935672
0.83,120,127.90333308935672
0.83,90,127.90333308935672
0.89,73,109.68779759678432
0.89,62,109.68779759678432
0.94,27,94.50818468630735
0.94,3,94.50818468630735
0.94,10,94.50818468630735
0.94,6,94.50818468630735
0.89,24,109.68779759678432
0.89,41,109.68779759678432
0.89,103,109.68779759678432
0.79,183,140.0470234177383
0.79,198,140.0470234177383
0.79,281,140.0470234177383
0.74,377,155.2266363282153
0.7,370,167.37032665659692
0.66,331,179.5140169849785
0.66,292,179.5140169849785
0.62,329,191.6577073133601
0.66,347,179.5140169849785
0.74,259,155.2266363282153
0.84,193,124.86741050726133
0.88,155,112.72372017887972
0.88,39,112.72372017887972
0.83,27,127.90333308935672
0.88,25,112.72372017887972
0.88,10,112.72372017887972
0.83,3,127.90333308935672
0.83,7,127.90333308935672
0.83,5,127.90333308935672
0.88,17,112.72372017887972
0.88,90,112.72372017887972
0.88,258,112.72372017887972
0.78,355,143.0829459998337
0.78,222,143.0829459998337
0.69,141,170.40624923869234
0.62,153,191.6577073133601
0.58,178,203.80139764174172
0.52,193,222.0169331343141
0.55,151,212.9091653880279
0.55,182,212.9091653880279
0.55,283,212.9091653880279
0.51,530,225.0528557164095
0.65,483,182.5499395670739
0.65,397,182.5499395670739
0.74,285,155.2266363282153
0.65,184,182.5499395670739
0.69,98,170.40624923869234
0.69,88,170.40624923869234
0.69,31,170.40624923869234
0.69,16,170.40624923869234
0.73,4,158.26255891031073
0.73,6,158.26255891031073
0.69,5,170.40624923869234
0.73,30,158.26255891031073
0.73,119,158.26255891031073
0.69,346,170.40624923869234
0.58,441,203.80139764174172
0.61,198,194.6936298954555
0.58,111,203.80139764174172
0.51,150,225.0528557164095
0.48,162,234.16062346269572
0.48,192,234.16062346269572
0.45,182,243.2683912089819
0.41,159,255.41208153736352
0.41,303,255.41208153736352
0.45,600,243.2683912089819
0.45,570,243.2683912089819
0.48,376,234.16062346269572
0.51,280,225.0528557164095
0.54,215,215.9450879701233
0.61,152,194.6936298954555
0.65,77,182.5499395670739
0.69,24,170.40624923869234
0.73,14,158.26255891031073
0.69,6,170.40624923869234
0.78,5,143.0829459998337
0.73,5,158.26255891031073
0.73,28,158.26255891031073
0.78,105,143.0829459998337
0.65,308,182.5499395670739
0.54,487,215.9450879701233
0.48,209,234.16062346269572
0.43,118,249.3402363731727
0.43,128,249.3402363731727
0.43,189,249.3402363731727
0.41,176,255.41208153736352
0.36,192,270.5916944478405
0.43,159,249.3402363731727
0.43,300,249.3402363731727
0.49,552,231.1247008806003
0.55,556,212.9091653880279
0.55,347,212.9091653880279
0.58,280,203.80139764174172
0.62,230,191.6577073133601
0.65,171,182.5499395670739
0.65,105,182.5499395670739
0.65,56,182.5499395670739
0.65,24,182.5499395670739
0.65,6,182.5499395670739
0.69,6,170.40624923869234
0.73,9,158.26255891031073
0.78,27,143.0829459998337
0.78,103,143.0829459998337
0.78,308,143.0829459998337
0.74,420,155.2266363282153
0.66,228,179.5140169849785
0.66,129,179.5140169849785
0.58,141,203.80139764174172
0.52,173,222.0169331343141
0.52,187,222.0169331343141
0.46,182,240.2324686268865
0.46,174,240.2324686268865
0.46,245,240.2324686268865
0.46,409,240.2324686268865
0.55,274,212.9091653880279
0.83,141,127.90333308935672
0.83,165,127.90333308935672
0.79,149,140.0470234177383
0.74,135,155.2266363282153
0.74,114,155.2266363282153
0.69,62,170.40624923869234
0.89,20,109.68779759678432
0.83,8,127.90333308935672
0.78,3,143.0829459998337
0.83,8,127.90333308935672
0.83,17,127.90333308935672
0.83,93,127.90333308935672
0.83,263,127.90333308935672
0.83,398,127.90333308935672
0.65,218,182.5499395670739
0.62,165,191.6577073133601
0.66,165,179.5140169849785
0.62,222,191.6577073133601
0.62,232,191.6577073133601
0.55,220,212.9091653880279
0.49,222,231.1247008806003
0.49,327,231.1247008806003
0.58,527,203.80139764174172
0.58,425,203.80139764174172
0.73,165,158.26255891031073
0.83,58,127.90333308935672
0.83,107,127.90333308935672
0.88,122,112.72372017887972
0.88,106,112.72372017887972
0.88,128,112.72372017887972
0.83,47,127.90333308935672
0.78,69,143.0829459998337
0.78,51,143.0829459998337
0.88,7,112.72372017887972
0.83,8,127.90333308935672
0.83,24,127.90333308935672
0.83,44,127.90333308935672
0.69,133,170.40624923869234
0.65,190,182.5499395670739
0.62,306,191.6577073133601
0.58,338,203.80139764174172
0.58,409,203.80139764174172
0.55,378,212.9091653880279
0.49,375,231.1247008806003
0.43,390,249.3402363731727
0.46,373,240.2324686268865
0.49,383,231.1247008806003
0.58,394,203.80139764174172
0.62,291,191.6577073133601
0.62,248,191.6577073133601
0.7,225,167.37032665659692
0.74,223,155.2266363282153
0.74,157,155.2266363282153
0.74,74,155.2266363282153
0.79,86,140.0470234177383
0.79,64,140.0470234177383
0.83,51,127.90333308935672
0.83,6,127.90333308935672
0.89,8,109.68779759678432
0.89,14,109.68779759678432
0.83,31,127.90333308935672
0.79,92,140.0470234177383
0.74,231,155.2266363282153
0.74,274,155.2266363282153
0.63,313,188.6217847312647
0.59,374,200.76547505964632
0.59,310,200.76547505964632
0.79,235,140.0470234177383
0.84,68,124.86741050726133
0.79,258,140.0470234177383
0.79,270,140.0470234177383
0.79,311,140.0470234177383
0.7,282,167.37032665659692
0.79,181,140.0470234177383
0.79,138,140.0470234177383
0.79,134,140.0470234177383
0.74,68,155.2266363282153
0.79,40,140.0470234177383
0.79,21,140.0470234177383
0.65,8,182.5499395670739
0.65,5,182.5499395670739
0.65,12,182.5499395670739
0.65,24,182.5499395670739
0.61,112,194.6936298954555
0.61,281,194.6936298954555
0.61,351,194.6936298954555
0.54,187,215.9450879701233
0.48,121,234.16062346269572
0.34,131,276.6635396120313
0.35,207,273.6276170299359
0.3,205,288.8072299404129
0.3,225,288.8072299404129
0.3,199,288.8072299404129
0.3,320,288.8072299404129
0.27,591,297.9149976866991
0.28,609,294.87907510460366
0.3,416,288.8072299404129
0.34,268,276.6635396120313
0.38,208,264.5198492836497
0.38,153,264.5198492836497
0.41,64,255.41208153736352
0.43,35,249.3402363731727
0.49,19,231.1247008806003
0.52,6,222.0169331343141
0.52,6,222.0169331343141
0.56,5,209.87324280593248
0.56,36,209.87324280593248
0.6,114,197.72955247755093
0.49,344,231.1247008806003
0.5,504,228.0887782985049
0.44,225,246.3043137910773
0.37,148,267.5557718657451
0.34,186,276.6635396120313
0.39,237,261.4839267015543
0.3,234,288.8072299404129
0.3,651,288.8072299404129
0.34,601,276.6635396120313
0.32,444,282.7353847762221
0.34,472,276.6635396120313
0.34,519,276.6635396120313
0.5,367,228.0887782985049
0.53,260,218.9810105522187
0.57,211,206.8373202238371
0.57,191,206.8373202238371
0.61,80,194.6936298954555
0.57,38,206.8373202238371
0.6,24,197.72955247755093
0.68,6,173.4421718207877
0.68,1,173.4421718207877
0.73,7,158.26255891031073
0.73,27,158.26255891031073
0.73,108,158.26255891031073
0.64,308,185.58586214916932
0.69,468,170.40624923869234
0.69,213,170.40624923869234
0.58,146,203.80139764174172
0.54,185,215.9450879701233
0.55,235,212.9091653880279
0.48,236,234.16062346269572
0.48,204,234.16062346269572
0.48,204,234.16062346269572
0.52,271,222.0169331343141
0.52,567,222.0169331343141
0.55,621,212.9091653880279
0.55,440,212.9091653880279
0.58,334,203.80139764174172
0.61,236,194.6936298954555
0.65,181,182.5499395670739
0.69,70,170.40624923869234
0.74,52,155.2266363282153
0.69,15,170.40624923869234
0.69,5,170.40624923869234
0.74,4,155.2266363282153
0.78,7,143.0829459998337
0.83,26,127.90333308935672
0.83,102,127.90333308935672
0.79,313,140.0470234177383
0.74,484,155.2266363282153
0.7,162,167.37032665659692
0.66,142,179.5140169849785
0.79,151,140.0470234177383
0.79,41,140.0470234177383
0.79,37,140.0470234177383
0.74,113,155.2266363282153
0.7,132,167.37032665659692
0.84,121,124.86741050726133
0.84,312,124.86741050726133
0.84,408,124.86741050726133
0.78,272,143.0829459998337
0.78,225,143.0829459998337
0.78,187,143.0829459998337
0.83,147,127.90333308935672
0.83,84,127.90333308935672
0.83,51,127.90333308935672
0.83,23,127.90333308935672
0.88,20,112.72372017887972
0.88,11,112.72372017887972
0.88,8,112.72372017887972
0.88,26,112.72372017887972
0.88,105,112.72372017887972
0.83,266,127.90333308935672
0.83,404,127.90333308935672
0.74,230,155.2266363282153
0.66,123,179.5140169849785
0.62,214,191.6577073133601
0.66,243,179.5140169849785
0.59,237,200.76547505964632
0.59,219,200.76547505964632
0.59,249,200.76547505964632
0.62,343,191.6577073133601
0.74,489,155.2266363282153
0.74,410,155.2266363282153
0.79,290,140.0470234177383
0.79,222,140.0470234177383
0.79,190,140.0470234177383
0.79,152,140.0470234177383
0.84,136,124.86741050726133
0.84,145,124.86741050726133
0.84,64,124.86741050726133
0.84,77,124.86741050726133
0.84,30,124.86741050726133
0.84,4,124.86741050726133
0.84,12,124.86741050726133
0.84,18,124.86741050726133
0.84,28,124.86741050726133
0.84,76,124.86741050726133
0.84,156,124.86741050726133
0.79,205,140.0470234177383
0.89,88,109.68779759678432
0.83,76,127.90333308935672
0.83,43,127.90333308935672
0.89,23,109.68779759678432
0.89,30,109.68779759678432
0.89,24,109.68779759678432
0.89,16,109.68779759678432
0.83,1,127.90333308935672
0.83,8,127.90333308935672
0.74,53,155.2266363282153
0.61,142,194.6936298954555
0.58,237,203.80139764174172
0.51,306,225.0528557164095
0.45,431,243.2683912089819
0.43,447,249.3402363731727
0.43,469,249.3402363731727
0.36,491,270.5916944478405
0.4,398,258.4480041194589
0.42,402,252.37615895526812
0.48,387,234.16062346269572
0.45,214,243.2683912089819
0.61,186,194.6936298954555
0.69,98,170.40624923869234
0.73,64,158.26255891031073
0.73,34,158.26255891031073
0.69,20,170.40624923869234
0.69,13,170.40624923869234
0.69,6,170.40624923869234
0.68,3,173.4421718207877
0.73,17,158.26255891031073
0.73,102,158.26255891031073
0.6,284,197.72955247755093
0.57,404,206.8373202238371
0.53,188,218.9810105522187
0.47,115,237.19654604479112
0.47,138,237.19654604479112
0.44,207,246.3043137910773
0.39,218,261.4839267015543
0.42,182,252.37615895526812
0.42,220,252.37615895526812
0.42,282,252.37615895526812
0.47,591,237.19654604479112
0.47,547,237.19654604479112
0.47,367,237.19654604479112
0.53,277,218.9810105522187
0.53,202,218.9810105522187
0.57,142,206.8373202238371
0.6,75,197.72955247755093
0.73,27,158.26255891031073
0.68,13,173.4421718207877
0.73,10,158.26255891031073
0.73,4,158.26255891031073
0.77,6,146.1188685819291
0.77,28,146.1188685819291
0.73,119,158.26255891031073
0.68,357,173.4421718207877
0.57,493,206.8373202238371
0.5,218,228.0887782985049
0.39,137,261.4839267015543
0.37,175,267.5557718657451
0.37,237,267.5557718657451
0.35,229,273.6276170299359
0.33,209,279.6994621941267
0.35,196,273.6276170299359
0.37,337,267.5557718657451
0.42,611,252.37615895526812
0.45,576,243.2683912089819
0.5,465,228.0887782985049
0.5,298,228.0887782985049
0.65,223,182.5499395670739
0.61,143,194.6936298954555
0.61,93,194.6936298954555
0.69,32,170.40624923869234
0.69,15,170.40624923869234
0.73,6,158.26255891031073
0.78,6,143.0829459998337
0.73,5,158.26255891031073
0.83,27,127.90333308935672
0.77,111,146.1188685819291
0.78,328,143.0829459998337
0.69,467,170.40624923869234
0.69,244,170.40624923869234
0.45,138,243.2683912089819
0.42,171,252.37615895526812
0.43,260,249.3402363731727
0.37,221,267.5557718657451
0.4,196,258.4480041194589
0.4,172,258.4480041194589
0.42,309,252.37615895526812
0.45,608,243.2683912089819
0.51,565,225.0528557164095
0.47,446,237.19654604479112
0.57,289,206.8373202238371
0.61,201,194.6936298954555
0.69,157,170.40624923869234
0.78,84,143.0829459998337
0.78,51,143.0829459998337
0.73,21,158.26255891031073
0.78,25,143.0829459998337
0.78,14,143.0829459998337
0.83,7,127.90333308935672
0.73,23,158.26255891031073
0.78,105,143.0829459998337
0.78,342,143.0829459998337
0.73,498,158.26255891031073
0.69,207,170.40624923869234
0.61,138,194.6936298954555
0.51,192,225.0528557164095
0.51,229,225.0528557164095
0.48,219,234.16062346269572
0.54,198,215.9450879701233
0.51,174,225.0528557164095
0.51,308,225.0528557164095
0.54,628,215.9450879701233
0.54,531,215.9450879701233
0.58,443,203.80139764174172
0.61,280,194.6936298954555
0.57,177,206.8373202238371
0.57,179,206.8373202238371
0.65,126,182.5499395670739
0.65,64,182.5499395670739
0.73,32,158.26255891031073
0.73,20,158.26255891031073
0.83,8,127.90333308935672
0.83,4,127.90333308935672
0.83,20,127.90333308935672
0.83,76,127.90333308935672
0.83,259,127.90333308935672
0.78,456,143.0829459998337
0.83,220,127.90333308935672
0.76,140,149.15479116402452
0.74,192,155.2266363282153
0.69,260,170.40624923869234
0.65,279,182.5499395670739
0.61,283,194.6936298954555
0.61,346,194.6936298954555
0.61,381,194.6936298954555
0.65,455,182.5499395670739
0.65,355,182.5499395670739
0.69,287,170.40624923869234
0.73,196,158.26255891031073
0.73,149,158.26255891031073
0.73,147,158.26255891031073
0.73,98,158.26255891031073
0.73,87,158.26255891031073
0.69,74,170.40624923869234
0.69,41,170.40624923869234
0.73,35,158.26255891031073
0.73,7,158.26255891031073
0.69,12,170.40624923869234
0.73,23,158.26255891031073
0.73,38,158.26255891031073
0.69,89,170.40624923869234
0.69,201,170.40624923869234
0.65,258,182.5499395670739
0.69,194,170.40624923869234
0.61,257,194.6936298954555
0.65,353,182.5499395670739
0.66,380,179.5140169849785
0.7,388,167.37032665659692
0.7,374,167.37032665659692
0.7,371,167.37032665659692
0.7,339,167.37032665659692
0.74,295,155.2266363282153
0.79,219,140.0470234177383
0.83,164,127.90333308935672
0.83,162,127.90333308935672
0.85,123,121.8314879251659
0.89,109,109.68779759678432
0.83,75,127.90333308935672
0.83,60,127.90333308935672
0.89,43,109.68779759678432
0.83,4,127.90333308935672
0.83,6,127.90333308935672
0.84,3,124.86741050726133
0.78,30,143.0829459998337
0.78,70,143.0829459998337
0.78,189,143.0829459998337
0.74,297,155.2266363282153
0.7,337,167.37032665659692
0.66,435,179.5140169849785
0.62,419,191.6577073133601
0.66,361,179.5140169849785
0.66,410,179.5140169849785
0.59,337,200.76547505964632
0.66,376,179.5140169849785
0.66,356,179.5140169849785
0.7,328,167.37032665659692
0.7,229,167.37032665659692
0.74,207,155.2266363282153
0.74,155,155.2266363282153
0.7,104,167.37032665659692
0.74,97,155.2266363282153
0.79,54,140.0470234177383
0.79,39,140.0470234177383
0.74,16,155.2266363282153
0.69,8,170.40624923869234
0.74,6,155.2266363282153
0.74,11,155.2266363282153
0.74,41,155.2266363282153
0.78,101,143.0829459998337
0.74,152,155.2266363282153
0.7,244,167.37032665659692
0.74,308,155.2266363282153
0.7,353,167.37032665659692
0.7,389,167.37032665659692
0.7,357,167.37032665659692
0.79,253,140.0470234177383
0.79,284,140.0470234177383
0.89,114,109.68779759678432
0.89,123,109.68779759678432
0.94,175,94.50818468630735
0.94,82,94.50818468630735
0.94,60,94.50818468630735
0.88,64,112.72372017887972
0.88,20,112.72372017887972
0.94,8,94.50818468630735
0.94,2,94.50818468630735
0.94,1,94.50818468630735
0.94,4,94.50818468630735
0.88,21,112.72372017887972
0.88,72,112.72372017887972
0.83,172,127.90333308935672
0.83,364,127.90333308935672
0.81,185,133.97517825354748
0.83,106,127.90333308935672
0.83,89,127.90333308935672
0.83,67,127.90333308935672
0.88,29,112.72372017887972
0.88,24,112.72372017887972
0.94,89,94.50818468630735
0.94,106,94.50818468630735
0.88,291,112.72372017887972
0.88,373,112.72372017887972
0.88,281,112.72372017887972
0.88,163,112.72372017887972
0.88,121,112.72372017887972
0.94,84,94.50818468630735
0.94,58,94.50818468630735
0.94,13,94.50818468630735
0.94,5,94.50818468630735
0.94,6,94.50818468630735
0.94,2,94.50818468630735
0.94,4,94.50818468630735
1.0,16,76.29264919373492
0.88,75,112.72372017887972
0.88,86,112.72372017887972
0.94,328,94.50818468630735
0.88,190,112.72372017887972
0.88,66,112.72372017887972
0.94,10,94.50818468630735
0.94,22,94.50818468630735
0.88,11,112.72372017887972
0.93,25,97.54410726840268
0.94,58,94.50818468630735
0.89,144,109.68779759678432
0.89,285,109.68779759678432
0.89,237,109.68779759678432
0.89,226,109.68779759678432
0.89,96,109.68779759678432
0.89,38,109.68779759678432
0.94,29,94.50818468630735
0.94,24,94.50818468630735
1.0,14,76.29264919373492
0.94,4,94.50818468630735
0.94,2,94.50818468630735
0.94,3,94.50818468630735
0.94,14,94.50818468630735
0.94,56,94.50818468630735
0.94,179,94.50818468630735
0.94,195,94.50818468630735
1.0,69,76.29264919373492
0.94,65,94.50818468630735
0.94,98,94.50818468630735
0.94,102,94.50818468630735
0.83,126,127.90333308935672
0.79,120,140.0470234177383
0.89,139,109.68779759678432
0.94,156,94.50818468630735
0.94,113,94.50818468630735
0.94,68,94.50818468630735
1.0,52,76.29264919373492
0.94,89,94.50818468630735
0.94,82,94.50818468630735
1.0,70,76.29264919373492
1.0,26,76.29264919373492
0.94,16,94.50818468630735
1.0,8,76.29264919373492
1.0,8,76.29264919373492
0.94,2,94.50818468630735
0.94,3,94.50818468630735
0.94,14,94.50818468630735
1.0,57,76.29264919373492
1.0,108,76.29264919373492
0.94,288,94.50818468630735
0.94,136,94.50818468630735
1.0,29,76.29264919373492
0.94,72,94.50818468630735
0.94,75,94.50818468630735
0.79,122,140.0470234177383
0.74,148,155.2266363282153
0.66,188,179.5140169849785
0.66,285,179.5140169849785
0.79,505,140.0470234177383
0.79,410,140.0470234177383
0.89,349,109.68779759678432
0.94,210,94.50818468630735
0.89,203,109.68779759678432
0.94,160,94.50818468630735
0.94,148,94.50818468630735
0.94,116,94.50818468630735
0.94,83,94.50818468630735
0.97,64,85.4004169400211
1.0,37,76.29264919373492
0.94,7,94.50818468630735
0.94,8,94.50818468630735
0.94,6,94.50818468630735
0.88,52,112.72372017887972
0.83,119,127.90333308935672
0.78,207,143.0829459998337
0.65,318,182.5499395670739
0.62,360,191.6577073133601
0.62,404,191.6577073133601
0.55,370,212.9091653880279
0.55,359,212.9091653880279
0.55,480,212.9091653880279
0.55,431,212.9091653880279
0.55,460,212.9091653880279
0.58,360,203.80139764174172
0.58,315,203.80139764174172
0.69,245,170.40624923869234
0.78,230,143.0829459998337
0.78,175,143.0829459998337
0.88,139,112.72372017887972
0.88,108,112.72372017887972
0.88,88,112.72372017887972
0.78,76,143.0829459998337
0.78,45,143.0829459998337
0.83,9,127.90333308935672
0.83,39,127.90333308935672
0.88,20,112.72372017887972
0.88,37,112.72372017887972
0.78,94,143.0829459998337
0.74,227,155.2266363282153
0.65,334,182.5499395670739
0.65,402,182.5499395670739
0.65,411,182.5499395670739
0.58,350,203.80139764174172
0.58,342,203.80139764174172
0.51,404,225.0528557164095
0.51,483,225.0528557164095
0.51,380,225.0528557164095
0.65,339,182.5499395670739
0.69,333,170.40624923869234
0.73,226,158.26255891031073
0.69,159,170.40624923869234
0.69,95,170.40624923869234
0.78,45,143.0829459998337
0.88,16,112.72372017887972
0.88,12,112.72372017887972
0.88,2,112.72372017887972
0.94,4,94.50818468630735
0.83,24,127.90333308935672
0.83,109,127.90333308935672
0.83,312,127.90333308935672
0.78,408,143.0829459998337
0.69,176,170.40624923869234
0.62,129,191.6577073133601
0.58,165,203.80139764174172
0.51,184,225.0528557164095
0.54,163,215.9450879701233
0.51,189,225.0528557164095
0.48,212,234.16062346269572
0.48,298,234.16062346269572
0.51,590,225.0528557164095
0.54,571,215.9450879701233
0.57,436,206.8373202238371
0.65,299,182.5499395670739
0.73,195,158.26255891031073
0.83,150,127.90333308935672
0.83,69,127.90333308935672
0.88,26,112.72372017887972
0.83,10,127.90333308935672
0.78,2,143.0829459998337
0.83,4,127.90333308935672
0.88,8,112.72372017887972
0.88,20,112.72372017887972
0.88,122,112.72372017887972
0.83,362,127.90333308935672
0.81,425,133.97517825354748
0.69,214,170.40624923869234
0.69,135,170.40624923869234
0.61,153,194.6936298954555
0.58,187,203.80139764174172
0.51,184,225.0528557164095
0.51,190,225.0528557164095
0.51,180,225.0528557164095
0.51,292,225.0528557164095
0.51,579,225.0528557164095
0.61,539,194.6936298954555
0.69,396,170.40624923869234
0.74,272,155.2266363282153
0.78,245,143.0829459998337
0.78,144,143.0829459998337
0.78,74,143.0829459998337
0.78,33,143.0829459998337
0.78,8,143.0829459998337
0.83,5,127.90333308935672
0.88,8,112.72372017887972
0.83,9,127.90333308935672
0.88,31,112.72372017887972
0.88,145,112.72372017887972
0.83,370,127.90333308935672
0.83,429,127.90333308935672
0.78,202,143.0829459998337
0.7,142,167.37032665659692
0.66,164,179.5140169849785
0.58,212,203.80139764174172
0.55,178,212.9091653880279
0.52,124,222.0169331343141
0.49,176,231.1247008806003
0.52,277,222.0169331343141
0.52,599,222.0169331343141
0.62,586,191.6577073133601
0.7,381,167.37032665659692
0.58,261,203.80139764174172
0.65,213,182.5499395670739
0.65,160,182.5499395670739
0.69,72,170.40624923869234
0.69,37,170.40624923869234
0.69,20,170.40624923869234
0.73,5,158.26255891031073
0.73,8,158.26255891031073
0.78,7,143.0829459998337
0.78,31,143.0829459998337
0.83,124,127.90333308935672
0.78,338,143.0829459998337
0.73,391,158.26255891031073
0.73,209,158.26255891031073
0.69,121,170.40624923869234
0.65,159,182.5499395670739
0.69,179,170.40624923869234
0.65,189,182.5499395670739
0.65,170,182.5499395670739
0.69,135,170.40624923869234
0.77,222,146.1188685819291
0.82,261,130.93925567145212
0.67,244,176.4780944028831
0.67,232,176.4780944028831
0.63,248,188.6217847312647
0.63,145,188.6217847312647
0.67,115,176.4780944028831
0.67,69,176.4780944028831
0.71,48,164.33440407450152
0.67,26,176.4780944028831
0.71,10,164.33440407450152
0.71,6,164.33440407450152
0.71,4,164.33440407450152
0.76,32,149.15479116402452
0.71,93,164.33440407450152
0.71,299,164.33440407450152
0.67,409,176.4780944028831
0.55,210,212.9091653880279
0.51,140,225.0528557164095
0.51,179,225.0528557164095
0.45,251,243.2683912089819
0.42,223,252.37615895526812
0.45,225,243.2683912089819
0.45,203,243.2683912089819
0.48,358,234.16062346269572
0.48,566,234.16062346269572
0.52,482,222.0169331343141
0.55,315,212.9091653880279
0.55,225,212.9091653880279
0.63,163,188.6217847312647
0.67,167,176.4780944028831
0.59,126,200.76547505964632
0.72,108,161.29848149240613
0.72,80,161.29848149240613
0.82,79,130.93925567145212
0.72,28,161.29848149240613
0.72,5,161.29848149240613
0.72,5,161.29848149240613
0.72,22,161.29848149240613
0.77,37,146.1188685819291
0.77,108,146.1188685819291
0.67,177,176.4780944028831
0.68,249,173.4421718207877
0.68,367,173.4421718207877
0.67,372,176.4780944028831
0.68,349,173.4421718207877
0.72,297,161.29848149240613
0.72,354,161.29848149240613
0.68,305,173.4421718207877
0.72,359,161.29848149240613
0.72,329,161.29848149240613
0.68,256,173.4421718207877
0.68,176,173.4421718207877
0.72,170,161.29848149240613
0.72,143,161.29848149240613
0.82,136,130.93925567145212
0.77,112,146.1188685819291
0.77,79,146.1188685819291
0.82,89,130.93925567145212
0.82,36,130.93925567145212
0.77,1,146.1188685819291
0.77,6,146.1188685819291
0.77,12,146.1188685819291
0.72,44,161.29848149240613
0.72,69,161.29848149240613
0.67,140,176.4780944028831
0.72,260,161.29848149240613
0.68,317,173.4421718207877
0.64,364,185.58586214916932
0.6,376,197.72955247755093
0.56,311,209.87324280593248
0.6,365,197.72955247755093
0.64,369,185.58586214916932
0.64,325,185.58586214916932
0.6,289,197.72955247755093
0.68,245,173.4421718207877
0.68,180,173.4421718207877
0.68,147,173.4421718207877
0.68,84,173.4421718207877
0.68,54,173.4421718207877
0.72,37,161.29848149240613
0.72,10,161.29848149240613
0.72,13,161.29848149240613
0.77,5,146.1188685819291
0.77,8,146.1188685819291
0.77,28,146.1188685819291
0.77,113,146.1188685819291
0.82,332,130.93925567145212
0.77,420,146.1188685819291
0.68,215,173.4421718207877
0.64,105,185.58586214916932
0.64,139,185.58586214916932
0.6,189,197.72955247755093
0.6,177,197.72955247755093
0.6,188,197.72955247755093
0.6,187,197.72955247755093
0.6,263,197.72955247755093
0.64,568,185.58586214916932
0.68,540,173.4421718207877
0.68,374,173.4421718207877
0.68,231,173.4421718207877
0.68,200,173.4421718207877
0.68,129,173.4421718207877
0.73,68,158.26255891031073
0.73,25,158.26255891031073
0.88,14,112.72372017887972
0.88,5,112.72372017887972
0.83,3,127.90333308935672
0.88,6,112.72372017887972
0.88,22,112.72372017887972
0.88,114,112.72372017887972
0.88,329,112.72372017887972
0.94,209,94.50818468630735
0.94,69,94.50818468630735
0.88,30,112.72372017887972
0.88,56,112.72372017887972
0.94,60,94.50818468630735
0.94,103,94.50818468630735
0.88,112,112.72372017887972
0.78,192,143.0829459998337
0.83,264,127.90333308935672
0.83,511,127.90333308935672
0.83,492,127.90333308935672
0.88,337,112.72372017887972
0.94,253,94.50818468630735
0.94,206,94.50818468630735
0.94,148,94.50818468630735
0.94,81,94.50818468630735
1.0,27,76.29264919373492
0.94,17,94.50818468630735
0.94,6,94.50818468630735
0.94,6,94.50818468630735
1.0,7,76.29264919373492
1.0,31,76.29264919373492
1.0,117,76.29264919373492
1.0,330,76.29264919373492
1.0,462,76.29264919373492
1.0,208,76.29264919373492
0.88,133,112.72372017887972
0.83,180,127.90333308935672
0.78,193,143.0829459998337
0.74,181,155.2266363282153
0.74,179,155.2266363282153
0.74,185,155.2266363282153
0.74,281,155.2266363282153
0.74,536,155.2266363282153
0.83,408,127.90333308935672
0.94,283,94.50818468630735
0.94,160,94.50818468630735
1.0,200,76.29264919373492
0.94,127,94.50818468630735
0.94,95,94.50818468630735
0.94,41,94.50818468630735
0.94,11,94.50818468630735
0.94,10,94.50818468630735
0.94,12,94.50818468630735
0.94,2,94.50818468630735
0.94,30,94.50818468630735
1.0,101,76.29264919373492
1.0,311,76.29264919373492
