cnt,season,Predicted Y
223,2,2.5380806298592344
226,2,2.5413403860847565
190,2,2.50222331137849
198,2,2.5109159946465494
300,2,2.621747706314304
491,2,2.8292855193392175
398,2,2.728233076348029
270,2,2.589150144059082
152,2,2.460933065855209
154,2,2.463106236672224
132,2,2.439201357685061
119,2,2.4250757473744646
102,2,2.406603795429839
82,2,2.384872087259691
52,2,2.352274525004469
35,2,2.333802573059843
5,2,2.301205010804621
14,2,2.310984279481188
11,2,2.307724523255666
32,2,2.330542816834321
88,2,2.3913915997107353
100,2,2.404430624612824
167,2,2.47723184698282
279,2,2.598929412735649
279,2,2.598929412735649
248,2,2.565245265071919
216,2,2.5304745319996824
294,2,2.6152281938632598
295,2,2.616314779271767
272,2,2.591323314876097
304,2,2.6260940479483335
248,2,2.565245265071919
157,2,2.466365992897746
59,2,2.359880622864021
26,2,2.3240233043832768
44,2,2.34358184173641
39,2,2.338148914693873
47,2,2.346841597961932
50,2,2.3501013541874545
32,2,2.330542816834321
13,2,2.3098976940726805
14,2,2.310984279481188
17,2,2.31424403570671
42,2,2.341408670919395
70,2,2.3718330623576023
134,2,2.4413745285020756
226,2,2.5413403860847565
322,2,2.645652585301467
367,2,2.6945489286843
456,2,2.7912550300414583
437,2,2.770609907279818
459,2,2.7945147862669804
440,2,2.77386966350534
392,2,2.7217135638969845
237,2,2.553292825578338
231,2,2.5467733131272934
191,2,2.5033098967869973
151,2,2.4598464804467017
117,2,2.42290257655745
69,2,2.370746476949095
38,2,2.3370623292853656
14,2,2.310984279481188
13,2,2.3098976940726805
4,2,2.3001184253961138
6,2,2.3022915962131285
21,2,2.3185903773407395
104,2,2.4087769662468537
272,2,2.591323314876097
394,2,2.7238867347139997
194,2,2.50656965301252
112,2,2.417469649514913
185,2,2.496790384335953
209,2,2.522868434140131
214,2,2.5283013611826677
193,2,2.5054830676040125
165,2,2.4750586761658053
226,2,2.5413403860847565
274,2,2.5934964856931115
453,2,2.787995273815936
308,2,2.6304403895823634
198,2,2.5109159946465494
177,2,2.4880977010678937
127,2,2.433768430642524
57,2,2.357707452047006
31,2,2.3294562314258136
13,2,2.3098976940726805
8,2,2.3044647670301437
4,2,2.3001184253961138
4,2,2.3001184253961138
22,2,2.3196769627492473
49,2,2.3490147687789467
151,2,2.4598464804467017
347,2,2.6728172205141516
207,2,2.520695263323116
104,2,2.4087769662468537
130,2,2.437028186868046
153,2,2.4620196512637165
172,2,2.482664774025357
184,2,2.4957037989274458
210,2,2.523955019548638
290,2,2.61088185222923
604,2,2.9520696705005536
480,2,2.817333079845636
349,2,2.674990391331167
283,2,2.6032757543696783
174,2,2.4848379448423716
98,2,2.4022574537958095
56,2,2.3566208666384987
23,2,2.3207635481577547
12,2,2.308811108664173
6,2,2.3022915962131285
9,2,2.305551352438651
3,2,2.2990318399876064
9,2,2.305551352438651
101,2,2.4055172100213316
274,2,2.5934964856931115
453,2,2.787995273815936
202,2,2.515262336280579
106,2,2.4109501370638684
23,2,2.3207635481577547
54,2,2.354447695821484
122,2,2.428335503599987
138,2,2.4457208701361055
167,2,2.47723184698282
294,2,2.6152281938632598
565,2,2.909692839568765
489,2,2.8271123485222027
331,2,2.6554318539780333
213,2,2.5272147757741603
85,2,2.3881318434852132
117,2,2.42290257655745
59,2,2.359880622864021
29,2,2.327283060608799
6,2,2.3022915962131285
15,2,2.3120708648896953
4,2,2.3001184253961138
5,2,2.301205010804621
26,2,2.3240233043832768
103,2,2.4076903808383463
257,2,2.575024533748486
487,2,2.8249391777051875
216,2,2.5304745319996824
130,2,2.437028186868046
164,2,2.4739720907572975
168,2,2.4783184323913274
183,2,2.4946172135189384
180,2,2.4913574572934163
188,2,2.5000501405614752
302,2,2.6239208771313187
547,2,2.890134302215632
513,2,2.85319039832638
410,2,2.741272101250118
282,2,2.602189168961171
209,2,2.522868434140131
79,2,2.381612331034169
72,2,2.374006233174617
48,2,2.3479281833704393
25,2,2.3229367189747694
8,2,2.3044647670301437
5,2,2.301205010804621
5,2,2.301205010804621
28,2,2.3261964752002915
117,2,2.42290257655745
319,2,2.6423928290759444
517,2,2.8575367399604095
234,2,2.550033069352816
148,2,2.456586724221179
196,2,2.5087428238295346
255,2,2.572851362931471
232,2,2.5478598985358007
197,2,2.509829409238042
242,2,2.558725752620875
330,2,2.654345268569526
554,2,2.8977404000751834
473,2,2.809726981986084
302,2,2.6239208771313187
220,2,2.534820873633712
195,2,2.5076562384210273
152,2,2.460933065855209
115,2,2.420729405740435
98,2,2.4022574537958095
72,2,2.374006233174617
40,2,2.3392355001023803
19,2,2.3164172065237247
7,2,2.303378181621636
5,2,2.301205010804621
28,2,2.3261964752002915
43,2,2.3424952563279025
126,2,2.4326818452340166
225,2,2.540253800676249
323,2,2.6467391707099743
418,2,2.749964784518177
493,2,2.831458690156232
462,2,2.797774542492503
456,2,2.7912550300414583
506,2,2.845584300466828
471,2,2.807553811169069
444,2,2.7782160051393694
444,2,2.7782160051393694
301,2,2.6228342917228114
248,2,2.565245265071919
227,2,2.542426971493264
204,2,2.5174355070975936
145,2,2.453326967995657
131,2,2.4381147722765535
98,2,2.4022574537958095
68,2,2.3696598915405875
33,2,2.3316294022428283
12,2,2.308811108664173
6,2,2.3022915962131285
18,2,2.3153306211152174
40,2,2.3392355001023803
94,2,2.39791111216178
189,2,2.5011367259699826
305,2,2.627180633356841
373,2,2.701068441135344
401,2,2.7314928325735512
455,2,2.790168444632951
316,2,2.6391330728504223
331,2,2.6554318539780333
273,2,2.592409900284604
306,2,2.628267218765348
358,2,2.684769660007733
300,2,2.621747706314304
231,2,2.5467733131272934
136,2,2.4435476993190908
121,2,2.42724891819148
65,2,2.3664001353150654
41,2,2.3403220855108877
9,2,2.305551352438651
5,2,2.301205010804621
4,2,2.3001184253961138
4,2,2.3001184253961138
11,2,2.307724523255666
96,2,2.4000842829787947
236,2,2.5522062401698307
409,2,2.7401855158416106
167,2,2.47723184698282
121,2,2.42724891819148
180,2,2.4913574572934163
204,2,2.5174355070975936
204,2,2.5174355070975936
187,2,2.498963555152968
176,2,2.4870111156593864
279,2,2.598929412735649
429,2,2.7619172240117584
453,2,2.787995273815936
358,2,2.684769660007733
310,2,2.632613560399378
188,2,2.5000501405614752
131,2,2.4381147722765535
72,2,2.374006233174617
35,2,2.333802573059843
15,2,2.3120708648896953
10,2,2.3066379378471584
2,2,2.297945254579099
4,2,2.3001184253961138
24,2,2.321850133566262
112,2,2.417469649514913
314,2,2.6369599020334076
434,2,2.7673501510542957
138,2,2.4457208701361055
108,2,2.4131233078808836
175,2,2.485924530250879
170,2,2.480491603208342
190,2,2.50222331137849
153,2,2.4620196512637165
188,2,2.5000501405614752
277,2,2.5967562419186336
548,2,2.891220887624139
564,2,2.9086062541602575
355,2,2.681509903782211
280,2,2.600015998144156
189,2,2.5011367259699826
141,2,2.4489806263616276
66,2,2.367486720723573
35,2,2.333802573059843
8,2,2.3044647670301437
8,2,2.3044647670301437
9,2,2.305551352438651
3,2,2.2990318399876064
25,2,2.3229367189747694
117,2,2.42290257655745
313,2,2.6358733166249
531,2,2.872748935679513
234,2,2.550033069352816
135,2,2.442461113910583
140,2,2.4478940409531202
210,2,2.523955019548638
202,2,2.515262336280579
168,2,2.4783184323913274
182,2,2.493530628110431
299,2,2.6206611209057966
601,2,2.948809914275031
517,2,2.8575367399604095
405,2,2.735839174207581
340,2,2.6652111226546
236,2,2.5522062401698307
174,2,2.4848379448423716
86,2,2.3892184288937206
45,2,2.344668427144917
16,2,2.3131574502982026
14,2,2.310984279481188
4,2,2.3001184253961138
2,2,2.297945254579099
27,2,2.325109889791784
98,2,2.4022574537958095
286,2,2.6065355105952004
489,2,2.8271123485222027
216,2,2.5304745319996824
143,2,2.4511537971786423
160,2,2.469625749123268
194,2,2.50656965301252
197,2,2.509829409238042
189,2,2.5011367259699826
141,2,2.4489806263616276
291,2,2.6119684376377377
494,2,2.8325452755647396
478,2,2.815159909028621
378,2,2.7065013681778813
322,2,2.645652585301467
223,2,2.5380806298592344
180,2,2.4913574572934163
90,2,2.39356477052775
69,2,2.370746476949095
50,2,2.3501013541874545
18,2,2.3153306211152174
12,2,2.308811108664173
7,2,2.303378181621636
31,2,2.3294562314258136
81,2,2.3837855018511838
249,2,2.5663318504804264
418,2,2.749964784518177
227,2,2.542426971493264
153,2,2.4620196512637165
166,2,2.4761452615743127
243,2,2.5598123380293822
209,2,2.522868434140131
239,2,2.5554659963953528
356,2,2.6825964891907184
419,2,2.7510513699266843
491,2,2.8292855193392175
399,2,2.7293196617565365
279,2,2.598929412735649
144,2,2.4522403825871497
151,2,2.4598464804467017
141,2,2.4489806263616276
127,2,2.433768430642524
94,2,2.39791111216178
55,2,2.3555342812299913
48,2,2.3479281833704393
15,2,2.3120708648896953
4,2,2.3001184253961138
7,2,2.303378181621636
19,2,2.3164172065237247
50,2,2.3501013541874545
102,2,2.406603795429839
177,2,2.4880977010678937
276,2,2.5956696565101263
349,2,2.674990391331167
358,2,2.684769660007733
385,2,2.714107466037433
382,2,2.710847709811911
374,2,2.7021550265438514
402,2,2.7325794179820586
341,2,2.6662977080631074
385,2,2.714107466037433
252,2,2.569591606705949
196,2,2.5087428238295346
201,2,2.5141757508720715
161,2,2.4707123345317754
125,2,2.4315952598255093
83,2,2.3859586726681985
66,2,2.367486720723573
61,2,2.3620537936810355
26,2,2.3240233043832768
23,2,2.3207635481577547
6,2,2.3022915962131285
15,2,2.3120708648896953
30,2,2.3283696460173062
96,2,2.4000842829787947
152,2,2.460933065855209
251,2,2.5685050212974416
319,2,2.6423928290759444
402,2,2.7325794179820586
418,2,2.749964784518177
351,2,2.6771635621481815
376,2,2.7043281973608666
361,2,2.688029416233255
383,2,2.711934295220418
328,2,2.652172097752511
287,2,2.6076220960037078
219,2,2.5337342882252045
229,2,2.5446001423102786
171,2,2.4815781886168495
135,2,2.442461113910583
103,2,2.4076903808383463
79,2,2.381612331034169
45,2,2.344668427144917
18,2,2.3153306211152174
6,2,2.3022915962131285
7,2,2.303378181621636
16,2,2.3131574502982026
31,2,2.3294562314258136
94,2,2.39791111216178
128,2,2.4348550160510314
269,2,2.5880635586505747
321,2,2.6445659998929596
366,2,2.6934623432757925
350,2,2.676076976739674
327,2,2.651085512344004
311,2,2.6337001458078855
309,2,2.6315269749908707
304,2,2.6260940479483335
249,2,2.5663318504804264
225,2,2.540253800676249
237,2,2.553292825578338
149,2,2.457673309629687
106,2,2.4109501370638684
48,2,2.3479281833704393
29,2,2.327283060608799
17,2,2.31424403570671
12,2,2.308811108664173
4,2,2.3001184253961138
3,2,2.2990318399876064
26,2,2.3240233043832768
109,2,2.414209893289391
235,2,2.5511196547613233
406,2,2.7369257596160885
175,2,2.485924530250879
109,2,2.414209893289391
106,2,2.4109501370638684
162,2,2.471798919940283
147,2,2.455500138812672
140,2,2.4478940409531202
175,2,2.485924530250879
249,2,2.5663318504804264
495,2,2.833631860973247
417,2,2.7488781991096696
285,2,2.605448925186693
251,2,2.5685050212974416
210,2,2.523955019548638
159,2,2.4685391637147607
61,2,2.3620537936810355
34,2,2.3327159876513357
17,2,2.31424403570671
3,2,2.2990318399876064
6,2,2.3022915962131285
4,2,2.3001184253961138
21,2,2.3185903773407395
128,2,2.4348550160510314
284,2,2.6043623397781857
454,2,2.7890818592244435
207,2,2.520695263323116
115,2,2.420729405740435
112,2,2.417469649514913
169,2,2.479405017799835
154,2,2.463106236672224
145,2,2.453326967995657
152,2,2.460933065855209
266,2,2.5848038024250526
486,2,2.82385259229668
309,2,2.6315269749908707
264,2,2.582630631608038
256,2,2.5739379483399785
190,2,2.50222331137849
129,2,2.4359416014595388
69,2,2.370746476949095
42,2,2.341408670919395
15,2,2.3120708648896953
6,2,2.3022915962131285
4,2,2.3001184253961138
3,2,2.2990318399876064
31,2,2.3294562314258136
113,2,2.4185562349234204
304,2,2.6260940479483335
467,2,2.8032074695350397
225,2,2.540253800676249
139,2,2.446807455544613
165,2,2.4750586761658053
232,2,2.5478598985358007
203,2,2.516348921689086
185,2,2.496790384335953
188,2,2.5000501405614752
318,2,2.641306243667437
572,2,2.9172989374283165
525,2,2.866229423228469
379,2,2.7075879535863887
337,2,2.661951366429078
248,2,2.565245265071919
155,2,2.464192822080731
112,2,2.417469649514913
68,2,2.3696598915405875
22,2,2.3196769627492473
12,2,2.308811108664173
5,2,2.301205010804621
6,2,2.3022915962131285
28,2,2.3261964752002915
106,2,2.4109501370638684
277,2,2.5967562419186336
502,2,2.8412379588327985
230,2,2.545686727718786
161,2,2.4707123345317754
192,2,2.5043964821955047
259,2,2.5771977045655006
248,2,2.565245265071919
240,2,2.55655258180386
212,2,2.526128190365653
349,2,2.674990391331167
558,2,2.902086741709213
564,2,2.9086062541602575
391,2,2.720626978488477
293,2,2.6141416084547524
247,2,2.5641586796634117
171,2,2.4815781886168495
171,2,2.4815781886168495
93,2,2.3968245267532726
94,2,2.39791111216178
59,2,2.359880622864021
18,2,2.3153306211152174
15,2,2.3120708648896953
8,2,2.3044647670301437
28,2,2.3261964752002915
87,2,2.390305014302228
125,2,2.4315952598255093
224,2,2.539167215267742
317,2,2.6402196582589297
369,2,2.6967220995013146
420,2,2.7521379553351917
456,2,2.7912550300414583
451,2,2.7858221029989214
404,2,2.7347525887990733
440,2,2.77386966350534
344,2,2.6695574642886295
341,2,2.6662977080631074
285,2,2.605448925186693
239,2,2.5554659963953528
185,2,2.496790384335953
190,2,2.50222331137849
150,2,2.4587598950381944
113,2,2.4185562349234204
96,2,2.4000842829787947
64,2,2.365313549906558
47,2,2.346841597961932
12,2,2.308811108664173
6,2,2.3022915962131285
21,2,2.3185903773407395
27,2,2.325109889791784
98,2,2.4022574537958095
164,2,2.4739720907572975
251,2,2.5685050212974416
335,2,2.6597781956120627
335,2,2.6597781956120627
367,2,2.6945489286843
385,2,2.714107466037433
417,2,2.7488781991096696
398,2,2.728233076348029
390,2,2.7195403930799698
363,2,2.69020258705027
357,2,2.6836830745992257
279,2,2.598929412735649
165,2,2.4750586761658053
130,2,2.437028186868046
86,2,2.3892184288937206
29,2,2.327283060608799
14,2,2.310984279481188
8,2,2.3044647670301437
5,2,2.301205010804621
8,2,2.3044647670301437
31,2,2.3294562314258136
112,2,2.417469649514913
299,2,2.6206611209057966
438,2,2.771696492688325
188,2,2.5000501405614752
95,2,2.3989976975702874
111,2,2.4163830641064057
153,2,2.4620196512637165
180,2,2.4913574572934163
145,2,2.453326967995657
165,2,2.4750586761658053
267,2,2.58589038783356
579,2,2.9249050352878685
556,2,2.899913570892198
407,2,2.738012345024596
336,2,2.6608647810205706
189,2,2.5011367259699826
173,2,2.4837513594338643
60,2,2.360967208272528
20,2,2.317503791932232
4,2,2.3001184253961138
5,2,2.301205010804621
2,2,2.297945254579099
5,2,2.301205010804621
32,2,2.330542816834321
126,2,2.4326818452340166
334,2,2.6586916102035554
477,2,2.8140733236201134
217,2,2.53156111740819
123,2,2.4294220890084945
151,2,2.4598464804467017
183,2,2.4946172135189384
196,2,2.5087428238295346
146,2,2.4544135534041644
183,2,2.4946172135189384
308,2,2.6304403895823634
539,2,2.8814416189475724
551,2,2.8944806438496613
424,2,2.7564842969692216
346,2,2.6717306351056442
218,2,2.532647702816697
153,2,2.4620196512637165
90,2,2.39356477052775
41,2,2.3403220855108877
23,2,2.3207635481577547
7,2,2.303378181621636
3,2,2.2990318399876064
6,2,2.3022915962131285
21,2,2.3185903773407395
116,2,2.4218159911489425
353,2,2.6793367329651963
481,2,2.8184196652541433
202,2,2.515262336280579
90,2,2.39356477052775
134,2,2.4413745285020756
149,2,2.457673309629687
136,2,2.4435476993190908
155,2,2.464192822080731
128,2,2.4348550160510314
233,2,2.548946483944308
506,2,2.845584300466828
459,2,2.7945147862669804
384,2,2.7130208806289255
280,2,2.600015998144156
202,2,2.515262336280579
176,2,2.4870111156593864
116,2,2.4218159911489425
47,2,2.346841597961932
16,2,2.3131574502982026
6,2,2.3022915962131285
2,2,2.297945254579099
6,2,2.3022915962131285
20,2,2.317503791932232
118,2,2.4239891619659573
314,2,2.6369599020334076
432,2,2.7651769802372805
168,2,2.4783184323913274
94,2,2.39791111216178
118,2,2.4239891619659573
140,2,2.4478940409531202
136,2,2.4435476993190908
118,2,2.4239891619659573
104,2,2.4087769662468537
200,2,2.513089165463564
409,2,2.7401855158416106
466,2,2.8021208841265324
326,2,2.6499989269354964
254,2,2.5717647775229637
171,2,2.4815781886168495
153,2,2.4620196512637165
97,2,2.401170868387302
69,2,2.370746476949095
23,2,2.3207635481577547
13,2,2.3098976940726805
6,2,2.3022915962131285
4,2,2.3001184253961138
28,2,2.3261964752002915
104,2,2.4087769662468537
267,2,2.58589038783356
452,2,2.786908688407429
213,2,2.5272147757741603
111,2,2.4163830641064057
153,2,2.4620196512637165
207,2,2.520695263323116
189,2,2.5011367259699826
165,2,2.4750586761658053
212,2,2.526128190365653
285,2,2.605448925186693
517,2,2.8575367399604095
463,2,2.7988611279010103
306,2,2.628267218765348
250,2,2.5674184358889343
218,2,2.532647702816697
185,2,2.496790384335953
146,2,2.4544135534041644
117,2,2.42290257655745
77,2,2.379439160217154
60,2,2.360967208272528
28,2,2.3261964752002915
13,2,2.3098976940726805
16,2,2.3131574502982026
40,2,2.3392355001023803
68,2,2.3696598915405875
143,2,2.4511537971786423
230,2,2.545686727718786
264,2,2.582630631608038
325,2,2.648912341526989
347,2,2.6728172205141516
387,2,2.7162806368544476
380,2,2.708674538994896
374,2,2.7021550265438514
394,2,2.7238867347139997
337,2,2.661951366429078
286,2,2.6065355105952004
264,2,2.582630631608038
275,2,2.594583071101619
220,2,2.534820873633712
190,2,2.50222331137849
131,2,2.4381147722765535
119,2,2.4250757473744646
93,2,2.3968245267532726
66,2,2.367486720723573
28,2,2.3261964752002915
14,2,2.310984279481188
10,2,2.3066379378471584
14,2,2.310984279481188
34,2,2.3327159876513357
92,2,2.395737941344765
182,2,2.493530628110431
311,2,2.6337001458078855
367,2,2.6945489286843
420,2,2.7521379553351917
373,2,2.701068441135344
315,2,2.638046487441915
360,2,2.686942830824748
350,2,2.676076976739674
252,2,2.569591606705949
256,2,2.5739379483399785
223,2,2.5380806298592344
206,2,2.5196086779146087
140,2,2.4478940409531202
128,2,2.4348550160510314
107,2,2.412036722472376
28,2,2.3261964752002915
16,2,2.3131574502982026
10,2,2.3066379378471584
7,2,2.303378181621636
4,2,2.3001184253961138
29,2,2.327283060608799
105,2,2.409863551655361
328,2,2.652172097752511
476,2,2.812986738211606
224,2,2.539167215267742
118,2,2.4239891619659573
159,2,2.4685391637147607
196,2,2.5087428238295346
227,2,2.542426971493264
200,2,2.513089165463564
185,2,2.496790384335953
326,2,2.6499989269354964
601,2,2.948809914275031
586,2,2.93251113314742
423,2,2.7553977115607142
331,2,2.6554318539780333
218,2,2.532647702816697
134,2,2.4413745285020756
89,2,2.3924781851192427
31,2,2.3294562314258136
13,2,2.3098976940726805
10,2,2.3066379378471584
2,2,2.297945254579099
3,2,2.2990318399876064
26,2,2.3240233043832768
113,2,2.4185562349234204
365,2,2.692375757867285
486,2,2.82385259229668
193,2,2.5054830676040125
130,2,2.437028186868046
143,2,2.4511537971786423
169,2,2.479405017799835
209,2,2.522868434140131
159,2,2.4685391637147607
178,2,2.4891842864764016
330,2,2.654345268569526
569,2,2.9140391812027944
538,2,2.880355033539065
386,2,2.7151940514459403
297,2,2.618487950088782
243,2,2.5598123380293822
188,2,2.5000501405614752
110,2,2.4152964786978983
52,2,2.352274525004469
14,2,2.310984279481188
9,2,2.305551352438651
1,2,2.2968586691705917
4,2,2.3001184253961138
21,2,2.3185903773407395
121,2,2.42724891819148
370,2,2.697808684909822
498,2,2.836891617198769
207,2,2.520695263323116
135,2,2.442461113910583
164,2,2.4739720907572975
211,2,2.5250416049571456
189,2,2.5011367259699826
178,2,2.4891842864764016
164,2,2.4739720907572975
312,2,2.634786731216393
638,2,2.989013574389805
607,2,2.9553294267260757
416,2,2.747791613701162
330,2,2.654345268569526
257,2,2.575024533748486
175,2,2.485924530250879
107,2,2.412036722472376
47,2,2.346841597961932
17,2,2.31424403570671
5,2,2.301205010804621
4,2,2.3001184253961138
6,2,2.3022915962131285
25,2,2.3229367189747694
112,2,2.417469649514913
188,2,2.5000501405614752
388,2,2.717367222262955
261,2,2.5793708753825153
121,2,2.42724891819148
150,2,2.4587598950381944
206,2,2.5196086779146087
151,2,2.4598464804467017
153,2,2.4620196512637165
159,2,2.4685391637147607
294,2,2.6152281938632598
272,2,2.591323314876097
325,2,2.648912341526989
327,2,2.651085512344004
201,2,2.5141757508720715
188,2,2.5000501405614752
151,2,2.4598464804467017
16,2,2.3131574502982026
24,2,2.321850133566262
23,2,2.3207635481577547
13,2,2.3098976940726805
6,2,2.3022915962131285
6,2,2.3022915962131285
13,2,2.3098976940726805
97,2,2.401170868387302
250,2,2.5674184358889343
454,2,2.7890818592244435
224,2,2.539167215267742
170,2,2.480491603208342
181,2,2.4924440427019237
243,2,2.5598123380293822
204,2,2.5174355070975936
215,2,2.529387946591175
243,2,2.5598123380293822
355,2,2.681509903782211
552,2,2.8955672292581687
450,2,2.784735517590414
328,2,2.652172097752511
232,2,2.5478598985358007
208,2,2.5217818487316235
175,2,2.485924530250879
178,2,2.4891842864764016
104,2,2.4087769662468537
95,2,2.3989976975702874
53,2,2.3533611104129766
20,2,2.317503791932232
5,2,2.301205010804621
7,2,2.303378181621636
27,2,2.325109889791784
57,2,2.357707452047006
131,2,2.4381147722765535
218,2,2.532647702816697
244,2,2.5608989234378896
404,2,2.7347525887990733
420,2,2.7521379553351917
327,2,2.651085512344004
334,2,2.6586916102035554
367,2,2.6945489286843
468,2,2.804294054943547
449,2,2.7836489321819067
381,2,2.7097611244034034
326,2,2.6499989269354964
188,2,2.5000501405614752
183,2,2.4946172135189384
161,2,2.4707123345317754
150,2,2.4587598950381944
89,2,2.3924781851192427
76,2,2.3783525748086465
72,2,2.374006233174617
30,2,2.3283696460173062
17,2,2.31424403570671
19,2,2.3164172065237247
33,2,2.3316294022428283
71,2,2.3729196477661096
84,2,2.387045258076706
169,2,2.479405017799835
244,2,2.5608989234378896
377,2,2.705414782769374
396,2,2.7260599055310144
363,2,2.69020258705027
317,2,2.6402196582589297
362,2,2.6891160016417626
378,2,2.7065013681778813
397,2,2.7271464909395218
296,2,2.6174013646802745
311,2,2.6337001458078855
232,2,2.5478598985358007
167,2,2.47723184698282
152,2,2.460933065855209
92,2,2.395737941344765
26,2,2.3240233043832768
12,2,2.308811108664173
2,2,2.297945254579099
1,2,2.2968586691705917
3,2,2.2990318399876064
3,2,2.2990318399876064
26,2,2.3240233043832768
46,2,2.3457550125534246
221,2,2.5359074590422197
219,2,2.5337342882252045
91,2,2.3946513559362574
94,2,2.39791111216178
162,2,2.471798919940283
179,2,2.490270871884909
175,2,2.485924530250879
205,2,2.518522092506101
299,2,2.6206611209057966
565,2,2.909692839568765
538,2,2.880355033539065
431,2,2.764090394828773
316,2,2.6391330728504223
206,2,2.5196086779146087
130,2,2.437028186868046
60,2,2.360967208272528
33,3,2.3316294022428283
14,3,2.310984279481188
6,3,2.3022915962131285
2,3,2.297945254579099
9,3,2.305551352438651
25,3,2.3229367189747694
115,3,2.420729405740435
309,3,2.6315269749908707
401,3,2.7314928325735512
275,3,2.594583071101619
161,3,2.4707123345317754
171,3,2.4815781886168495
189,3,2.5011367259699826
207,3,2.520695263323116
152,3,2.460933065855209
170,3,2.480491603208342
335,3,2.6597781956120627
572,3,2.9172989374283165
536,3,2.8781818627220503
425,3,2.757570882377729
326,3,2.6499989269354964
229,3,2.5446001423102786
109,3,2.414209893289391
64,3,2.365313549906558
33,3,2.3316294022428283
21,3,2.3185903773407395
7,3,2.303378181621636
7,3,2.303378181621636
11,3,2.307724523255666
23,3,2.3207635481577547
122,3,2.428335503599987
311,3,2.6337001458078855
423,3,2.7553977115607142
219,3,2.5337342882252045
135,3,2.442461113910583
145,3,2.453326967995657
188,3,2.5000501405614752
147,3,2.455500138812672
145,3,2.453326967995657
146,3,2.4544135534041644
258,3,2.576111119156993
529,3,2.8705757648624983
513,3,2.85319039832638
342,3,2.6673842934716148
282,3,2.602189168961171
247,3,2.5641586796634117
148,3,2.456586724221179
105,3,2.409863551655361
49,3,2.3490147687789467
31,3,2.3294562314258136
4,3,2.3001184253961138
5,3,2.301205010804621
7,3,2.303378181621636
24,3,2.321850133566262
100,3,2.404430624612824
327,3,2.651085512344004
432,3,2.7651769802372805
227,3,2.542426971493264
127,3,2.433768430642524
136,3,2.4435476993190908
160,3,2.469625749123268
186,3,2.4978769697444605
149,3,2.457673309629687
189,3,2.5011367259699826
275,3,2.594583071101619
569,3,2.9140391812027944
540,3,2.88252820435608
400,3,2.730406247165044
352,3,2.678250147556689
234,3,2.550033069352816
162,3,2.471798919940283
105,3,2.409863551655361
63,3,2.3642269644980503
28,3,2.3261964752002915
14,3,2.310984279481188
5,3,2.301205010804621
9,3,2.305551352438651
20,3,2.317503791932232
91,3,2.3946513559362574
268,3,2.5869769732420673
466,3,2.8021208841265324
231,3,2.5467733131272934
145,3,2.453326967995657
203,3,2.516348921689086
201,3,2.5141757508720715
221,3,2.5359074590422197
229,3,2.5446001423102786
216,3,2.5304745319996824
327,3,2.651085512344004
557,3,2.9010001563007055
452,3,2.786908688407429
385,3,2.714107466037433
288,3,2.608708681412215
233,3,2.548946483944308
167,3,2.47723184698282
172,3,2.482664774025357
116,3,2.4218159911489425
95,3,2.3989976975702874
59,3,2.359880622864021
39,3,2.338148914693873
11,3,2.307724523255666
14,3,2.310984279481188
29,3,2.327283060608799
42,3,2.341408670919395
112,3,2.417469649514913
186,3,2.4978769697444605
302,3,2.6239208771313187
331,3,2.6554318539780333
392,3,2.7217135638969845
371,3,2.6988952703183293
383,3,2.711934295220418
392,3,2.7217135638969845
410,3,2.741272101250118
399,3,2.7293196617565365
307,3,2.629353804173856
375,3,2.703241611952359
269,3,2.5880635586505747
202,3,2.515262336280579
187,3,2.498963555152968
179,3,2.490270871884909
115,3,2.420729405740435
90,3,2.39356477052775
87,3,2.390305014302228
34,3,2.3327159876513357
11,3,2.307724523255666
12,3,2.308811108664173
20,3,2.317503791932232
51,3,2.351187939595962
107,3,2.412036722472376
206,3,2.5196086779146087
332,3,2.6565184393865406
346,3,2.6717306351056442
443,3,2.777129419730862
442,3,2.7760428343223547
443,3,2.777129419730862
403,3,2.733666003390566
455,3,2.790168444632951
421,3,2.7532245407436995
382,3,2.710847709811911
317,3,2.6402196582589297
213,3,2.5272147757741603
183,3,2.4946172135189384
114,3,2.419642820331928
78,3,2.380525745625661
32,3,2.330542816834321
15,3,2.3120708648896953
6,3,2.3022915962131285
2,3,2.297945254579099
9,3,2.305551352438651
22,3,2.3196769627492473
94,3,2.39791111216178
261,3,2.5793708753825153
447,3,2.7814757613648915
187,3,2.498963555152968
150,3,2.4587598950381944
150,3,2.4587598950381944
170,3,2.480491603208342
164,3,2.4739720907572975
158,3,2.4674525783062533
202,3,2.515262336280579
275,3,2.594583071101619
604,3,2.9520696705005536
591,3,2.937944060189957
396,3,2.7260599055310144
305,3,2.627180633356841
242,3,2.558725752620875
145,3,2.453326967995657
81,3,2.3837855018511838
30,3,2.3283696460173062
13,3,2.3098976940726805
11,3,2.307724523255666
2,3,2.297945254579099
8,3,2.3044647670301437
21,3,2.3185903773407395
124,3,2.430508674417002
347,3,2.6728172205141516
456,3,2.7912550300414583
246,3,2.5630720942549043
157,3,2.466365992897746
167,3,2.47723184698282
202,3,2.515262336280579
189,3,2.5011367259699826
160,3,2.469625749123268
166,3,2.4761452615743127
261,3,2.5793708753825153
579,3,2.9249050352878685
504,3,2.8434111296498132
299,3,2.6206611209057966
296,3,2.6174013646802745
195,3,2.5076562384210273
