hum,atemp,Predicted Y
0.4,0.4242,0.4442515471576274
0.4,0.4242,0.4442515471576274
0.4,0.4091,0.4442515471576274
0.41,0.4091,0.4456388514742727
0.41,0.4091,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4697,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4697,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4697,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4394,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4091,0.4456388514742727
0.41,0.4091,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4394,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6667,0.4456388514742727
0.41,0.6667,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6364,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4394,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4091,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4091,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4394,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4697,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4394,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4091,0.4456388514742727
0.41,0.3485,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3182,0.4456388514742727
0.41,0.3182,0.4456388514742727
0.41,0.3182,0.4456388514742727
0.41,0.3182,0.4456388514742727
0.41,0.3182,0.4456388514742727
0.41,0.303,0.4456388514742727
0.41,0.3485,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3182,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.303,0.4456388514742727
0.41,0.303,0.4456388514742727
0.41,0.303,0.4456388514742727
0.41,0.303,0.4456388514742727
0.41,0.303,0.4456388514742727
0.41,0.303,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3182,0.4456388514742727
0.41,0.3182,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3636,0.4456388514742727
0.41,0.3636,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3333,0.4456388514742727
0.41,0.3939,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5758,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6364,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6667,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6667,0.4456388514742727
0.41,0.6667,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6364,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6364,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6667,0.4456388514742727
0.41,0.6667,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6364,0.4456388514742727
0.41,0.6364,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.5758,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.6364,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6515,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.5758,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.5758,0.4456388514742727
0.41,0.5758,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.5758,0.4456388514742727
0.41,0.5758,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.6061,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.5606,0.4456388514742727
0.41,0.5758,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.5758,0.4456388514742727
0.41,0.5758,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.5909,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.5455,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4848,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.6212,0.4456388514742727
0.41,0.5303,0.4456388514742727
0.41,0.5152,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.5,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4697,0.4456388514742727
0.41,0.4545,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4394,0.4456388514742727
0.41,0.4394,0.4456388514742727
0.41,0.4394,0.4456388514742727
0.41,0.4394,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4242,0.4456388514742727
0.41,0.4091,0.4456388514742727
0.42,0.4091,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.6061,0.447026155790918
0.42,0.6061,0.447026155790918
0.42,0.6061,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6061,0.447026155790918
0.42,0.6061,0.447026155790918
0.42,0.6061,0.447026155790918
0.42,0.5909,0.447026155790918
0.42,0.5909,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5758,0.447026155790918
0.42,0.6061,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6364,0.447026155790918
0.42,0.6515,0.447026155790918
0.42,0.6515,0.447026155790918
0.42,0.6515,0.447026155790918
0.42,0.6667,0.447026155790918
0.42,0.6515,0.447026155790918
0.42,0.6515,0.447026155790918
0.42,0.6364,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.3939,0.447026155790918
0.42,0.3333,0.447026155790918
0.42,0.303,0.447026155790918
0.42,0.303,0.447026155790918
0.42,0.303,0.447026155790918
0.42,0.303,0.447026155790918
0.42,0.3182,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.3939,0.447026155790918
0.42,0.3485,0.447026155790918
0.42,0.3485,0.447026155790918
0.42,0.3333,0.447026155790918
0.42,0.3182,0.447026155790918
0.42,0.3182,0.447026155790918
0.42,0.3182,0.447026155790918
0.42,0.3182,0.447026155790918
0.42,0.3182,0.447026155790918
0.42,0.3939,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.3939,0.447026155790918
0.42,0.3636,0.447026155790918
0.42,0.3636,0.447026155790918
0.42,0.3485,0.447026155790918
0.42,0.3636,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4091,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4545,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4242,0.447026155790918
0.42,0.4394,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5303,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.6212,0.447026155790918
0.42,0.5455,0.447026155790918
0.42,0.5152,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.5,0.447026155790918
0.42,0.4848,0.447026155790918
0.42,0.4697,0.447026155790918
0.42,0.4545,0.447026155790918
0.43,0.4394,0.4484134601075633
0.43,0.4394,0.4484134601075633
0.43,0.4242,0.4484134601075633
0.43,0.4091,0.4484134601075633
0.43,0.4242,0.4484134601075633
0.43,0.4394,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4697,0.4484134601075633
0.43,0.4545,0.4484134601075633
0.43,0.4545,0.4484134601075633
0.43,0.4697,0.4484134601075633
0.43,0.4697,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4545,0.4484134601075633
0.43,0.4545,0.4484134601075633
0.43,0.4545,0.4484134601075633
0.43,0.4394,0.4484134601075633
0.43,0.4394,0.4484134601075633
0.43,0.4242,0.4484134601075633
0.43,0.4242,0.4484134601075633
0.43,0.4394,0.4484134601075633
0.43,0.4545,0.4484134601075633
0.43,0.4697,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6061,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6061,0.4484134601075633
0.43,0.6061,0.4484134601075633
0.43,0.6061,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4697,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5758,0.4484134601075633
0.43,0.5909,0.4484134601075633
0.43,0.5909,0.4484134601075633
0.43,0.6061,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6061,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5909,0.4484134601075633
0.43,0.6061,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6364,0.4484134601075633
0.43,0.6364,0.4484134601075633
0.43,0.6667,0.4484134601075633
0.43,0.5758,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5909,0.4484134601075633
0.43,0.6061,0.4484134601075633
0.43,0.6061,0.4484134601075633
0.43,0.6061,0.4484134601075633
0.43,0.5909,0.4484134601075633
0.43,0.5909,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5758,0.4484134601075633
0.43,0.5909,0.4484134601075633
0.43,0.5909,0.4484134601075633
0.43,0.5909,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4697,0.4484134601075633
0.43,0.4697,0.4484134601075633
0.43,0.4697,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.4697,0.4484134601075633
0.43,0.4545,0.4484134601075633
0.43,0.4545,0.4484134601075633
0.43,0.4394,0.4484134601075633
0.43,0.4394,0.4484134601075633
0.43,0.4394,0.4484134601075633
0.43,0.4394,0.4484134601075633
0.43,0.4545,0.4484134601075633
0.43,0.4848,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.6212,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5455,0.4484134601075633
0.43,0.5303,0.4484134601075633
0.43,0.5152,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.5,0.4484134601075633
0.43,0.4697,0.4484134601075633
0.43,0.4545,0.4484134601075633
