casual,mnth,Predicted Y
12,4,6.4247322016799675
5,4,6.391310355881069
6,4,6.396084905280912
12,4,6.4247322016799675
5,4,6.391310355881069
3,4,6.381761257081384
0,4,6.367437608881856
0,4,6.367437608881856
3,4,6.381761257081384
17,4,6.448604948679181
31,4,6.515448640276977
69,4,6.696881517470997
93,4,6.81147070306722
94,4,6.816245252467063
121,4,6.945158086262814
148,4,7.074070920058565
156,4,7.112267315257307
135,4,7.012001777860611
84,4,6.768499758468637
103,4,6.8592161970656464
47,4,6.591841430674459
21,4,6.467703146278551
18,4,6.453379498079023
12,4,6.4247322016799675
5,4,6.391310355881069
7,4,6.400859454680754
1,4,6.372212158281698
7,4,6.400859454680754
0,4,6.367437608881856
1,4,6.372212158281698
2,4,6.376986707681541
12,4,6.4247322016799675
28,4,6.501124992077449
33,4,6.524997739076663
41,4,6.563194134275403
45,4,6.582292331874775
37,4,6.544095936676033
62,4,6.663459671672099
60,4,6.653910572872413
56,4,6.634812375273043
73,4,6.715979715070368
100,4,6.8448925488661185
93,4,6.81147070306722
73,4,6.715979715070368
44,4,6.577517782474931
39,4,6.553645035475719
25,4,6.4868013438779215
16,4,6.443830399279338
11,4,6.419957652280125
6,4,6.396084905280912
7,4,6.400859454680754
0,4,6.367437608881856
4,4,6.386535806481226
1,4,6.372212158281698
3,4,6.381761257081384
12,4,6.4247322016799675
15,4,6.439055849879495
4,4,6.386535806481226
6,4,6.396084905280912
11,4,6.419957652280125
9,4,6.41040855348044
22,4,6.472477695678394
16,4,6.443830399279338
24,4,6.482026794478079
19,4,6.458154047478866
29,4,6.505899541477292
21,4,6.467703146278551
3,4,6.381761257081384
9,4,6.41040855348044
10,4,6.415183102880282
7,4,6.400859454680754
8,4,6.405634004080597
3,4,6.381761257081384
0,4,6.367437608881856
0,4,6.367437608881856
0,4,6.367437608881856
1,4,6.372212158281698
1,4,6.372212158281698
1,4,6.372212158281698
3,4,6.381761257081384
6,4,6.396084905280912
2,4,6.376986707681541
4,4,6.386535806481226
4,4,6.386535806481226
12,4,6.4247322016799675
6,4,6.396084905280912
24,4,6.482026794478079
12,4,6.4247322016799675
23,4,6.477252245078236
25,4,6.4868013438779215
28,4,6.501124992077449
15,4,6.439055849879495
7,4,6.400859454680754
17,4,6.448604948679181
10,4,6.415183102880282
5,4,6.391310355881069
3,4,6.381761257081384
1,4,6.372212158281698
0,4,6.367437608881856
0,4,6.367437608881856
1,4,6.372212158281698
2,4,6.376986707681541
4,4,6.386535806481226
11,4,6.419957652280125
21,4,6.467703146278551
18,4,6.453379498079023
21,4,6.467703146278551
28,4,6.501124992077449
35,4,6.534546837876348
38,4,6.5488704860758755
36,4,6.539321387276191
57,4,6.639586924672885
49,4,6.601390529474145
50,4,6.606165078873987
47,4,6.591841430674459
37,4,6.544095936676033
22,4,6.472477695678394
19,4,6.458154047478866
22,4,6.472477695678394
7,4,6.400859454680754
6,4,6.396084905280912
6,4,6.396084905280912
8,4,6.405634004080597
0,4,6.367437608881856
0,4,6.367437608881856
2,4,6.376986707681541
5,4,6.391310355881069
10,4,6.415183102880282
21,4,6.467703146278551
16,4,6.443830399279338
31,4,6.515448640276977
41,4,6.563194134275403
45,4,6.582292331874775
47,4,6.591841430674459
57,4,6.639586924672885
50,4,6.606165078873987
70,4,6.70165606687084
64,4,6.673008770471784
47,4,6.591841430674459
41,4,6.563194134275403
26,4,6.491575893277764
25,4,6.4868013438779215
16,4,6.443830399279338
8,4,6.405634004080597
7,4,6.400859454680754
5,4,6.391310355881069
5,4,6.391310355881069
5,4,6.391310355881069
1,4,6.372212158281698
1,4,6.372212158281698
1,4,6.372212158281698
3,4,6.381761257081384
7,4,6.400859454680754
2,4,6.376986707681541
1,4,6.372212158281698
4,4,6.386535806481226
6,4,6.396084905280912
9,4,6.41040855348044
14,4,6.434281300479653
16,4,6.443830399279338
6,4,6.396084905280912
1,4,6.372212158281698
6,4,6.396084905280912
9,4,6.41040855348044
4,4,6.386535806481226
1,4,6.372212158281698
2,4,6.376986707681541
5,4,6.391310355881069
4,4,6.386535806481226
6,4,6.396084905280912
4,4,6.386535806481226
12,4,6.4247322016799675
2,4,6.376986707681541
2,4,6.376986707681541
3,4,6.381761257081384
2,4,6.376986707681541
7,4,6.400859454680754
31,4,6.515448640276977
91,4,6.801921604267536
119,4,6.935608987463129
167,4,7.164787358655575
181,4,7.231631050253372
170,4,7.179111006855103
179,4,7.222081951453687
161,4,7.136140062256519
143,4,7.050198173059352
102,4,6.854441647665804
75,4,6.725528813870053
44,4,6.577517782474931
13,4,6.42950675107981
21,4,6.467703146278551
19,4,6.458154047478866
15,4,6.439055849879495
11,4,6.419957652280125
14,4,6.434281300479653
6,4,6.396084905280912
2,4,6.376986707681541
0,4,6.367437608881856
3,4,6.381761257081384
12,4,6.4247322016799675
20,4,6.462928596878708
37,4,6.544095936676033
41,4,6.563194134275403
36,4,6.539321387276191
60,4,6.653910572872413
41,4,6.563194134275403
49,4,6.601390529474145
64,4,6.673008770471784
40,4,6.558419584875561
66,4,6.682557869271469
41,4,6.563194134275403
42,4,6.567968683675247
29,4,6.505899541477292
20,4,6.462928596878708
9,4,6.41040855348044
11,4,6.419957652280125
2,4,6.376986707681541
5,4,6.391310355881069
8,4,6.405634004080597
0,4,6.367437608881856
1,4,6.372212158281698
1,4,6.372212158281698
2,4,6.376986707681541
22,4,6.472477695678394
20,4,6.462928596878708
23,4,6.477252245078236
15,4,6.439055849879495
19,4,6.458154047478866
19,4,6.458154047478866
26,4,6.491575893277764
19,4,6.458154047478866
44,4,6.577517782474931
30,4,6.510674090877135
39,4,6.553645035475719
44,4,6.577517782474931
28,4,6.501124992077449
20,4,6.462928596878708
8,4,6.405634004080597
3,4,6.381761257081384
11,4,6.419957652280125
4,4,6.386535806481226
2,4,6.376986707681541
0,4,6.367437608881856
0,4,6.367437608881856
5,4,6.391310355881069
1,4,6.372212158281698
2,4,6.376986707681541
26,4,6.491575893277764
22,4,6.472477695678394
27,4,6.496350442677607
45,4,6.582292331874775
31,4,6.515448640276977
28,4,6.501124992077449
42,4,6.567968683675247
33,4,6.524997739076663
32,4,6.52022318967682
54,4,6.625263276473358
34,4,6.529772288476505
56,4,6.634812375273043
74,4,6.7207542644702105
31,4,6.515448640276977
38,4,6.5488704860758755
12,4,6.4247322016799675
14,4,6.434281300479653
11,4,6.419957652280125
6,4,6.396084905280912
3,4,6.381761257081384
4,4,6.386535806481226
2,4,6.376986707681541
0,4,6.367437608881856
2,4,6.376986707681541
15,4,6.439055849879495
19,4,6.458154047478866
18,4,6.453379498079023
25,4,6.4868013438779215
34,4,6.529772288476505
49,4,6.601390529474145
55,4,6.630037825873201
68,4,6.692106968071155
69,4,6.696881517470997
66,4,6.682557869271469
79,4,6.744627011469424
71,4,6.706430616270683
52,4,6.615714177673673
28,4,6.501124992077449
25,4,6.4868013438779215
31,4,6.515448640276977
13,4,6.42950675107981
3,4,6.381761257081384
2,4,6.376986707681541
2,4,6.376986707681541
0,4,6.367437608881856
1,4,6.372212158281698
0,4,6.367437608881856
2,4,6.376986707681541
5,4,6.391310355881069
15,4,6.439055849879495
17,4,6.448604948679181
32,4,6.52022318967682
23,4,6.477252245078236
19,4,6.458154047478866
3,4,6.381761257081384
3,4,6.381761257081384
13,4,6.42950675107981
4,4,6.386535806481226
6,4,6.396084905280912
4,4,6.386535806481226
7,4,6.400859454680754
8,4,6.405634004080597
5,4,6.391310355881069
3,4,6.381761257081384
0,4,6.367437608881856
0,4,6.367437608881856
5,4,6.391310355881069
3,4,6.381761257081384
0,4,6.367437608881856
2,4,6.376986707681541
1,4,6.372212158281698
0,4,6.367437608881856
2,4,6.376986707681541
15,4,6.439055849879495
13,4,6.42950675107981
36,4,6.539321387276191
68,4,6.692106968071155
94,4,6.816245252467063
126,4,6.969030833262027
182,4,7.236405599653215
171,4,7.183885556254946
180,4,7.226856500853529
168,4,7.169561908055417
149,4,7.0788454694584075
84,4,6.768499758468637
45,4,6.582292331874775
32,4,6.52022318967682
55,4,6.630037825873201
31,4,6.515448640276977
30,4,6.510674090877135
14,4,6.434281300479653
27,4,6.496350442677607
4,4,6.386535806481226
0,4,6.367437608881856
5,4,6.391310355881069
10,4,6.415183102880282
16,4,6.443830399279338
38,4,6.5488704860758755
73,4,6.715979715070368
118,4,6.930834438063286
124,4,6.959481734462342
168,4,7.169561908055417
205,4,7.346220235849595
197,4,7.308023840650854
167,4,7.164787358655575
162,4,7.1409146116563615
142,4,7.045423623659509
96,4,6.825794351266748
62,4,6.663459671672099
34,4,6.529772288476505
8,4,6.405634004080597
5,4,6.391310355881069
5,4,6.391310355881069
2,4,6.376986707681541
2,4,6.376986707681541
1,4,6.372212158281698
2,4,6.376986707681541
1,4,6.372212158281698
3,4,6.381761257081384
7,4,6.400859454680754
13,4,6.42950675107981
27,4,6.496350442677607
27,4,6.496350442677607
61,4,6.6586851222722565
53,4,6.620488727073515
48,4,6.5966159800743025
57,4,6.639586924672885
47,4,6.591841430674459
50,4,6.606165078873987
41,4,6.563194134275403
80,4,6.749401560869266
74,4,6.7207542644702105
62,4,6.663459671672099
42,4,6.567968683675247
41,4,6.563194134275403
23,4,6.477252245078236
9,4,6.41040855348044
10,4,6.415183102880282
16,4,6.443830399279338
17,4,6.448604948679181
17,4,6.448604948679181
2,4,6.376986707681541
0,4,6.367437608881856
0,4,6.367437608881856
16,4,6.443830399279338
32,4,6.52022318967682
35,4,6.534546837876348
22,4,6.472477695678394
40,4,6.558419584875561
40,4,6.558419584875561
37,4,6.544095936676033
40,4,6.558419584875561
34,4,6.529772288476505
40,4,6.558419584875561
66,4,6.682557869271469
65,4,6.677783319871627
42,4,6.567968683675247
35,4,6.534546837876348
33,4,6.524997739076663
32,4,6.52022318967682
7,4,6.400859454680754
3,4,6.381761257081384
2,4,6.376986707681541
0,4,6.367437608881856
3,4,6.381761257081384
0,4,6.367437608881856
1,4,6.372212158281698
5,4,6.391310355881069
17,4,6.448604948679181
31,4,6.515448640276977
20,4,6.462928596878708
26,4,6.491575893277764
53,4,6.620488727073515
38,4,6.5488704860758755
31,4,6.515448640276977
29,4,6.505899541477292
18,4,6.453379498079023
29,4,6.505899541477292
63,4,6.668234221071941
46,4,6.587066881274617
40,4,6.558419584875561
30,4,6.510674090877135
19,4,6.458154047478866
18,4,6.453379498079023
25,4,6.4868013438779215
13,4,6.42950675107981
8,4,6.405634004080597
14,4,6.434281300479653
2,4,6.376986707681541
4,4,6.386535806481226
0,4,6.367437608881856
7,4,6.400859454680754
14,4,6.434281300479653
31,4,6.515448640276977
18,4,6.453379498079023
9,4,6.41040855348044
10,4,6.415183102880282
23,4,6.477252245078236
18,4,6.453379498079023
21,4,6.467703146278551
46,4,6.587066881274617
42,4,6.567968683675247
49,4,6.601390529474145
44,4,6.577517782474931
57,4,6.639586924672885
49,4,6.601390529474145
27,4,6.496350442677607
34,4,6.529772288476505
29,4,6.505899541477292
11,4,6.419957652280125
10,4,6.415183102880282
2,4,6.376986707681541
1,4,6.372212158281698
0,4,6.367437608881856
0,4,6.367437608881856
4,4,6.386535806481226
18,4,6.453379498079023
35,4,6.534546837876348
45,4,6.582292331874775
57,4,6.639586924672885
49,4,6.601390529474145
63,4,6.668234221071941
74,4,6.7207542644702105
58,4,6.644361474072729
77,4,6.735077912669738
59,4,6.649136023472571
75,4,6.725528813870053
55,4,6.630037825873201
40,4,6.558419584875561
34,4,6.529772288476505
50,4,6.606165078873987
36,4,6.539321387276191
25,4,6.4868013438779215
33,4,6.524997739076663
15,4,6.439055849879495
12,4,6.4247322016799675
4,4,6.386535806481226
2,4,6.376986707681541
3,4,6.381761257081384
10,4,6.415183102880282
21,4,6.467703146278551
21,4,6.467703146278551
35,4,6.534546837876348
94,4,6.816245252467063
120,4,6.940383536862972
178,4,7.217307402053844
185,4,7.2507292478527425
184,4,7.2459546984529
217,4,7.403514828647706
191,4,7.279376544251798
162,4,7.1409146116563615
134,4,7.007227228460769
150,4,7.083620018858251
65,4,6.677783319871627
58,4,6.644361474072729
37,4,6.544095936676033
34,4,6.529772288476505
19,5,6.458154047478866
9,5,6.41040855348044
7,5,6.400859454680754
8,5,6.405634004080597
6,5,6.396084905280912
0,5,6.367437608881856
4,5,6.386535806481226
7,5,6.400859454680754
16,5,6.443830399279338
45,5,6.582292331874775
109,5,6.887863493464702
109,5,6.887863493464702
109,5,6.887863493464702
123,5,6.9547071850624995
85,5,6.77327430786848
113,5,6.906961691064073
75,5,6.725528813870053
60,5,6.653910572872413
33,5,6.524997739076663
47,5,6.591841430674459
35,5,6.534546837876348
23,5,6.477252245078236
32,5,6.52022318967682
64,5,6.673008770471784
68,5,6.692106968071155
41,5,6.563194134275403
16,5,6.443830399279338
9,5,6.41040855348044
9,5,6.41040855348044
4,5,6.386535806481226
3,5,6.381761257081384
16,5,6.443830399279338
21,5,6.467703146278551
41,5,6.563194134275403
31,5,6.515448640276977
34,5,6.529772288476505
40,5,6.558419584875561
51,5,6.61093962827383
48,5,6.5966159800743025
45,5,6.582292331874775
49,5,6.601390529474145
65,5,6.677783319871627
68,5,6.692106968071155
46,5,6.587066881274617
44,5,6.577517782474931
54,5,6.625263276473358
28,5,6.501124992077449
16,5,6.443830399279338
0,5,6.367437608881856
0,5,6.367437608881856
0,5,6.367437608881856
0,5,6.367437608881856
3,5,6.381761257081384
0,5,6.367437608881856
7,5,6.400859454680754
17,5,6.448604948679181
24,5,6.482026794478079
29,5,6.505899541477292
36,5,6.539321387276191
20,5,6.462928596878708
48,5,6.5966159800743025
50,5,6.606165078873987
36,5,6.539321387276191
37,5,6.544095936676033
46,5,6.587066881274617
53,5,6.620488727073515
59,5,6.649136023472571
42,5,6.567968683675247
28,5,6.501124992077449
42,5,6.567968683675247
14,5,6.434281300479653
12,5,6.4247322016799675
5,5,6.391310355881069
1,5,6.372212158281698
0,5,6.367437608881856
0,5,6.367437608881856
1,5,6.372212158281698
1,5,6.372212158281698
0,5,6.367437608881856
6,5,6.396084905280912
5,5,6.391310355881069
5,5,6.391310355881069
5,5,6.391310355881069
3,5,6.381761257081384
19,5,6.458154047478866
15,5,6.439055849879495
13,5,6.42950675107981
22,5,6.472477695678394
22,5,6.472477695678394
22,5,6.472477695678394
29,5,6.505899541477292
30,5,6.510674090877135
17,5,6.448604948679181
17,5,6.448604948679181
9,5,6.41040855348044
8,5,6.405634004080597
4,5,6.386535806481226
4,5,6.386535806481226
1,5,6.372212158281698
0,5,6.367437608881856
4,5,6.386535806481226
1,5,6.372212158281698
3,5,6.381761257081384
16,5,6.443830399279338
25,5,6.4868013438779215
20,5,6.462928596878708
30,5,6.510674090877135
43,5,6.572743233075089
27,5,6.496350442677607
50,5,6.606165078873987
19,5,6.458154047478866
27,5,6.496350442677607
36,5,6.539321387276191
66,5,6.682557869271469
64,5,6.673008770471784
56,5,6.634812375273043
33,5,6.524997739076663
39,5,6.553645035475719
30,5,6.510674090877135
16,5,6.443830399279338
13,5,6.42950675107981
8,5,6.405634004080597
1,5,6.372212158281698
3,5,6.381761257081384
0,5,6.367437608881856
0,5,6.367437608881856
8,5,6.405634004080597
20,5,6.462928596878708
35,5,6.534546837876348
27,5,6.496350442677607
30,5,6.510674090877135
42,5,6.567968683675247
48,5,6.5966159800743025
71,5,6.706430616270683
86,5,6.778048857268322
89,5,6.79237250546785
82,5,6.758950659668952
83,5,6.763725209068794
85,5,6.77327430786848
39,5,6.553645035475719
29,5,6.505899541477292
22,5,6.472477695678394
46,5,6.587066881274617
27,5,6.496350442677607
10,5,6.415183102880282
8,5,6.405634004080597
5,5,6.391310355881069
9,5,6.41040855348044
1,5,6.372212158281698
4,5,6.386535806481226
1,5,6.372212158281698
8,5,6.405634004080597
19,5,6.458154047478866
54,5,6.625263276473358
90,5,6.797147054867692
132,5,6.997678129661083
129,5,6.983354481461555
196,5,7.303249291251012
143,5,7.050198173059352
148,5,7.074070920058565
119,5,6.935608987463129
138,5,7.026325426060139
114,5,6.911736240463916
88,5,6.787597956068007
82,5,6.758950659668952
58,5,6.644361474072729
26,5,6.491575893277764
30,5,6.510674090877135
22,5,6.472477695678394
8,5,6.405634004080597
17,5,6.448604948679181
10,5,6.415183102880282
2,5,6.376986707681541
0,5,6.367437608881856
2,5,6.376986707681541
8,5,6.405634004080597
28,5,6.501124992077449
48,5,6.5966159800743025
91,5,6.801921604267536
142,5,7.045423623659509
139,5,7.031099975459981
166,5,7.160012809255733
126,5,6.969030833262027
128,5,6.978579932061713
122,5,6.949932635662657
106,5,6.873539845265174
63,5,6.668234221071941
61,5,6.6586851222722565
42,5,6.567968683675247
32,5,6.52022318967682
29,5,6.505899541477292
9,5,6.41040855348044
31,5,6.515448640276977
25,5,6.4868013438779215
6,5,6.396084905280912
0,5,6.367437608881856
0,5,6.367437608881856
0,5,6.367437608881856
2,5,6.376986707681541
16,5,6.443830399279338
23,5,6.477252245078236
36,5,6.539321387276191
24,5,6.482026794478079
26,5,6.491575893277764
35,5,6.534546837876348
36,5,6.539321387276191
44,5,6.577517782474931
51,5,6.61093962827383
49,5,6.601390529474145
59,5,6.649136023472571
66,5,6.682557869271469
45,5,6.582292331874775
25,5,6.4868013438779215
28,5,6.501124992077449
21,5,6.467703146278551
16,5,6.443830399279338
6,5,6.396084905280912
3,5,6.381761257081384
1,5,6.372212158281698
1,5,6.372212158281698
0,5,6.367437608881856
1,5,6.372212158281698
9,5,6.41040855348044
13,5,6.42950675107981
28,5,6.501124992077449
29,5,6.505899541477292
27,5,6.496350442677607
17,5,6.448604948679181
47,5,6.591841430674459
50,5,6.606165078873987
42,5,6.567968683675247
28,5,6.501124992077449
56,5,6.634812375273043
79,5,6.744627011469424
70,5,6.70165606687084
69,5,6.696881517470997
50,5,6.606165078873987
30,5,6.510674090877135
29,5,6.505899541477292
9,5,6.41040855348044
8,5,6.405634004080597
4,5,6.386535806481226
6,5,6.396084905280912
0,5,6.367437608881856
0,5,6.367437608881856
0,5,6.367437608881856
6,5,6.396084905280912
25,5,6.4868013438779215
21,5,6.467703146278551
21,5,6.467703146278551
30,5,6.510674090877135
18,5,6.453379498079023
41,5,6.563194134275403
36,5,6.539321387276191
36,5,6.539321387276191
48,5,6.5966159800743025
49,5,6.601390529474145
17,5,6.448604948679181
40,5,6.558419584875561
60,5,6.653910572872413
28,5,6.501124992077449
32,5,6.52022318967682
12,5,6.4247322016799675
12,5,6.4247322016799675
5,5,6.391310355881069
1,5,6.372212158281698
1,5,6.372212158281698
0,5,6.367437608881856
1,5,6.372212158281698
2,5,6.376986707681541
9,5,6.41040855348044
14,5,6.434281300479653
27,5,6.496350442677607
21,5,6.467703146278551
28,5,6.501124992077449
43,5,6.572743233075089
43,5,6.572743233075089
48,5,6.5966159800743025
43,5,6.572743233075089
54,5,6.625263276473358
50,5,6.606165078873987
54,5,6.625263276473358
64,5,6.673008770471784
59,5,6.649136023472571
56,5,6.634812375273043
31,5,6.515448640276977
25,5,6.4868013438779215
16,5,6.443830399279338
6,5,6.396084905280912
5,5,6.391310355881069
3,5,6.381761257081384
2,5,6.376986707681541
2,5,6.376986707681541
1,5,6.372212158281698
6,5,6.396084905280912
16,5,6.443830399279338
26,5,6.491575893277764
18,5,6.453379498079023
31,5,6.515448640276977
56,5,6.634812375273043
53,5,6.620488727073515
69,5,6.696881517470997
70,5,6.70165606687084
56,5,6.634812375273043
44,5,6.577517782474931
62,5,6.663459671672099
39,5,6.553645035475719
25,5,6.4868013438779215
22,5,6.472477695678394
24,5,6.482026794478079
25,5,6.4868013438779215
31,5,6.515448640276977
24,5,6.482026794478079
18,5,6.453379498079023
15,5,6.439055849879495
5,5,6.391310355881069
1,5,6.372212158281698
7,5,6.400859454680754
2,5,6.376986707681541
4,5,6.386535806481226
16,5,6.443830399279338
14,5,6.434281300479653
34,5,6.529772288476505
72,5,6.711205165670525
75,5,6.725528813870053
68,5,6.692106968071155
57,5,6.639586924672885
73,5,6.715979715070368
107,5,6.878314394665018
78,5,6.739852462069581
88,5,6.787597956068007
69,5,6.696881517470997
42,5,6.567968683675247
15,5,6.439055849879495
7,5,6.400859454680754
11,5,6.419957652280125
5,5,6.391310355881069
4,5,6.386535806481226
13,5,6.42950675107981
11,5,6.419957652280125
5,5,6.391310355881069
3,5,6.381761257081384
3,5,6.381761257081384
4,5,6.386535806481226
24,5,6.482026794478079
36,5,6.539321387276191
73,5,6.715979715070368
120,5,6.940383536862972
120,5,6.940383536862972
195,5,7.298474741851169
183,5,7.241180149053057
206,5,7.350994785249438
158,5,7.121816414056991
137,5,7.021550876660296
60,5,6.653910572872413
78,5,6.739852462069581
53,5,6.620488727073515
44,5,6.577517782474931
29,5,6.505899541477292
18,5,6.453379498079023
17,5,6.448604948679181
6,5,6.396084905280912
4,5,6.386535806481226
1,5,6.372212158281698
1,5,6.372212158281698
1,5,6.372212158281698
11,5,6.419957652280125
27,5,6.496350442677607
28,5,6.501124992077449
38,5,6.5488704860758755
37,5,6.544095936676033
56,5,6.634812375273043
72,5,6.711205165670525
61,5,6.6586851222722565
76,5,6.730303363269896
55,5,6.630037825873201
45,5,6.582292331874775
47,5,6.591841430674459
55,5,6.630037825873201
36,5,6.539321387276191
31,5,6.515448640276977
28,5,6.501124992077449
22,5,6.472477695678394
18,5,6.453379498079023
13,5,6.42950675107981
7,5,6.400859454680754
4,5,6.386535806481226
1,5,6.372212158281698
2,5,6.376986707681541
0,5,6.367437608881856
0,5,6.367437608881856
13,5,6.42950675107981
22,5,6.472477695678394
17,5,6.448604948679181
31,5,6.515448640276977
26,5,6.491575893277764
38,5,6.5488704860758755
31,5,6.515448640276977
61,5,6.6586851222722565
79,5,6.744627011469424
73,5,6.715979715070368
83,5,6.763725209068794
54,5,6.625263276473358
51,5,6.61093962827383
30,5,6.510674090877135
23,5,6.477252245078236
12,5,6.4247322016799675
7,5,6.400859454680754
8,5,6.405634004080597
3,5,6.381761257081384
1,5,6.372212158281698
6,5,6.396084905280912
1,5,6.372212158281698
0,5,6.367437608881856
2,5,6.376986707681541
14,5,6.434281300479653
25,5,6.4868013438779215
26,5,6.491575893277764
33,5,6.524997739076663
6,5,6.396084905280912
12,5,6.4247322016799675
30,5,6.510674090877135
44,5,6.577517782474931
34,5,6.529772288476505
53,5,6.620488727073515
78,5,6.739852462069581
58,5,6.644361474072729
43,5,6.572743233075089
24,5,6.482026794478079
11,5,6.419957652280125
14,5,6.434281300479653
10,5,6.415183102880282
6,5,6.396084905280912
2,5,6.376986707681541
3,5,6.381761257081384
1,5,6.372212158281698
2,5,6.376986707681541
2,5,6.376986707681541
17,5,6.448604948679181
18,5,6.453379498079023
34,5,6.529772288476505
40,5,6.558419584875561
35,5,6.534546837876348
53,5,6.620488727073515
38,5,6.5488704860758755
44,5,6.577517782474931
43,5,6.572743233075089
63,5,6.668234221071941
55,5,6.630037825873201
60,5,6.653910572872413
59,5,6.649136023472571
65,5,6.677783319871627
46,5,6.587066881274617
29,5,6.505899541477292
11,5,6.419957652280125
9,5,6.41040855348044
15,5,6.439055849879495
8,5,6.405634004080597
4,5,6.386535806481226
1,5,6.372212158281698
1,5,6.372212158281698
0,5,6.367437608881856
15,5,6.439055849879495
30,5,6.510674090877135
41,5,6.563194134275403
35,5,6.534546837876348
44,5,6.577517782474931
63,5,6.668234221071941
69,5,6.696881517470997
60,5,6.653910572872413
66,5,6.682557869271469
74,5,6.7207542644702105
61,5,6.6586851222722565
71,5,6.706430616270683
79,5,6.744627011469424
49,5,6.601390529474145
40,5,6.558419584875561
40,5,6.558419584875561
28,5,6.501124992077449
15,5,6.439055849879495
20,5,6.462928596878708
8,5,6.405634004080597
5,5,6.391310355881069
7,5,6.400859454680754
1,5,6.372212158281698
1,5,6.372212158281698
6,5,6.396084905280912
10,5,6.415183102880282
29,5,6.505899541477292
60,5,6.653910572872413
122,5,6.949932635662657
173,5,7.193434655054631
222,5,7.42738757564692
191,5,7.279376544251798
187,5,7.260278346652428
232,5,7.475133069645346
204,5,7.341445686449752
191,5,7.279376544251798
191,5,7.279376544251798
117,5,6.926059888663444
84,5,6.768499758468637
77,5,6.735077912669738
78,5,6.739852462069581
42,5,6.567968683675247
31,5,6.515448640276977
17,5,6.448604948679181
18,5,6.453379498079023
10,5,6.415183102880282
3,5,6.381761257081384
1,5,6.372212158281698
5,5,6.391310355881069
13,5,6.42950675107981
29,5,6.505899541477292
59,5,6.649136023472571
135,5,7.012001777860611
164,5,7.150463710456047
146,5,7.06452182125888
180,5,7.226856500853529
125,5,6.964256283862184
110,5,6.8926380428645455
72,5,6.711205165670525
93,5,6.81147070306722
120,5,6.940383536862972
107,5,6.878314394665018
57,5,6.639586924672885
27,5,6.496350442677607
35,5,6.534546837876348
19,5,6.458154047478866
23,5,6.477252245078236
4,5,6.386535806481226
2,5,6.376986707681541
0,5,6.367437608881856
2,5,6.376986707681541
0,5,6.367437608881856
4,5,6.386535806481226
13,5,6.42950675107981
50,5,6.606165078873987
36,5,6.539321387276191
49,5,6.601390529474145
73,5,6.715979715070368
65,5,6.677783319871627
49,5,6.601390529474145
57,5,6.639586924672885
57,5,6.639586924672885
56,5,6.634812375273043
56,5,6.634812375273043
68,5,6.692106968071155
56,5,6.634812375273043
39,5,6.553645035475719
33,5,6.524997739076663
25,5,6.4868013438779215
19,5,6.458154047478866
12,5,6.4247322016799675
6,5,6.396084905280912
2,5,6.376986707681541
0,5,6.367437608881856
1,5,6.372212158281698
2,5,6.376986707681541
10,5,6.415183102880282
26,5,6.491575893277764
31,5,6.515448640276977
27,5,6.496350442677607
18,5,6.453379498079023
33,5,6.524997739076663
41,5,6.563194134275403
38,5,6.5488704860758755
27,5,6.496350442677607
59,5,6.649136023472571
52,5,6.615714177673673
56,5,6.634812375273043
74,5,6.7207542644702105
45,5,6.582292331874775
39,5,6.553645035475719
21,5,6.467703146278551
26,5,6.491575893277764
13,5,6.42950675107981
3,5,6.381761257081384
6,5,6.396084905280912
0,5,6.367437608881856
0,5,6.367437608881856
0,5,6.367437608881856
2,5,6.376986707681541
4,5,6.386535806481226
29,5,6.505899541477292
36,5,6.539321387276191
27,5,6.496350442677607
30,5,6.510674090877135
36,5,6.539321387276191
32,5,6.52022318967682
39,5,6.553645035475719
47,5,6.591841430674459
37,5,6.544095936676033
61,5,6.6586851222722565
77,5,6.735077912669738
66,5,6.682557869271469
73,5,6.715979715070368
56,5,6.634812375273043
33,5,6.524997739076663
34,5,6.529772288476505
12,5,6.4247322016799675
11,5,6.419957652280125
3,5,6.381761257081384
7,5,6.400859454680754
0,5,6.367437608881856
0,5,6.367437608881856
2,5,6.376986707681541
4,5,6.386535806481226
16,5,6.443830399279338
31,5,6.515448640276977
22,5,6.472477695678394
49,5,6.601390529474145
36,5,6.539321387276191
53,5,6.620488727073515
52,5,6.615714177673673
44,5,6.577517782474931
40,5,6.558419584875561
58,5,6.644361474072729
49,5,6.601390529474145
74,5,6.7207542644702105
67,5,6.687332418671312
55,5,6.630037825873201
45,5,6.582292331874775
23,5,6.477252245078236
17,5,6.448604948679181
14,5,6.434281300479653
14,5,6.434281300479653
6,5,6.396084905280912
1,5,6.372212158281698
2,5,6.376986707681541
2,5,6.376986707681541
8,5,6.405634004080597
20,5,6.462928596878708
25,5,6.4868013438779215
37,5,6.544095936676033
42,5,6.567968683675247
40,5,6.558419584875561
53,5,6.620488727073515
51,5,6.61093962827383
51,5,6.61093962827383
98,5,6.835343450066434
63,5,6.668234221071941
77,5,6.735077912669738
89,5,6.79237250546785
69,5,6.696881517470997
24,5,6.482026794478079
37,5,6.544095936676033
25,5,6.4868013438779215
23,5,6.477252245078236
15,5,6.439055849879495
8,5,6.405634004080597
13,5,6.42950675107981
2,5,6.376986707681541
0,5,6.367437608881856
4,5,6.386535806481226
3,5,6.381761257081384
