weathersit,mnth,Predicted Y
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
2,5,6.55446598461706
2,5,6.55446598461706
2,5,6.55446598461706
2,5,6.55446598461706
2,5,6.55446598461706
2,5,6.55446598461706
2,5,6.55446598461706
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
2,5,6.55446598461706
2,5,6.55446598461706
2,5,6.55446598461706
2,5,6.55446598461706
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
2,5,6.55446598461706
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
2,5,6.55446598461706
2,5,6.55446598461706
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,5,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
3,6,6.583507268824099
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
3,6,6.583507268824099
2,6,6.55446598461706
2,6,6.55446598461706
3,6,6.583507268824099
3,6,6.583507268824099
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
3,6,6.583507268824099
3,6,6.583507268824099
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
3,6,6.583507268824099
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
3,6,6.583507268824099
3,6,6.583507268824099
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
3,6,6.583507268824099
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
3,6,6.583507268824099
3,6,6.583507268824099
3,6,6.583507268824099
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
3,6,6.583507268824099
3,6,6.583507268824099
3,6,6.583507268824099
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
3,6,6.583507268824099
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
3,6,6.583507268824099
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
3,6,6.583507268824099
3,6,6.583507268824099
3,6,6.583507268824099
3,6,6.583507268824099
3,6,6.583507268824099
3,6,6.583507268824099
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
3,6,6.583507268824099
3,6,6.583507268824099
3,6,6.583507268824099
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
3,6,6.583507268824099
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
3,6,6.583507268824099
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
3,6,6.583507268824099
2,6,6.55446598461706
3,6,6.583507268824099
3,6,6.583507268824099
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
2,6,6.55446598461706
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
3,6,6.583507268824099
3,6,6.583507268824099
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
2,6,6.55446598461706
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,6,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
1,7,6.5254247004100225
3,7,6.583507268824099
3,7,6.583507268824099
3,7,6.583507268824099
2,7,6.55446598461706
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
3,7,6.583507268824099
3,7,6.583507268824099
2,7,6.55446598461706
3,7,6.583507268824099
2,7,6.55446598461706
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
2,7,6.55446598461706
3,7,6.583507268824099
3,7,6.583507268824099
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
3,7,6.583507268824099
3,7,6.583507268824099
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
2,7,6.55446598461706
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
1,7,6.5254247004100225
3,7,6.583507268824099
3,7,6.583507268824099
3,7,6.583507268824099
