weathersit,cnt,Predicted Y
2,13,192.023628129312
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
2,13,192.023628129312
2,13,192.023628129312
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
1,13,187.56831843174362
2,13,192.023628129312
3,13,196.47893782688038
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
3,13,196.47893782688038
3,13,196.47893782688038
3,13,196.47893782688038
1,13,187.56831843174362
2,13,192.023628129312
3,13,196.47893782688038
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
3,13,196.47893782688038
3,13,196.47893782688038
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
2,13,192.023628129312
3,13,196.47893782688038
3,13,196.47893782688038
3,13,196.47893782688038
3,13,196.47893782688038
3,13,196.47893782688038
3,13,196.47893782688038
3,14,196.47893782688038
2,14,192.023628129312
2,14,192.023628129312
2,14,192.023628129312
3,14,196.47893782688038
2,14,192.023628129312
2,14,192.023628129312
2,14,192.023628129312
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
2,14,192.023628129312
2,14,192.023628129312
1,14,187.56831843174362
2,14,192.023628129312
2,14,192.023628129312
2,14,192.023628129312
2,14,192.023628129312
2,14,192.023628129312
2,14,192.023628129312
2,14,192.023628129312
2,14,192.023628129312
2,14,192.023628129312
2,14,192.023628129312
3,14,196.47893782688038
2,14,192.023628129312
3,14,196.47893782688038
3,14,196.47893782688038
3,14,196.47893782688038
3,14,196.47893782688038
2,14,192.023628129312
3,14,196.47893782688038
3,14,196.47893782688038
3,14,196.47893782688038
3,14,196.47893782688038
3,14,196.47893782688038
2,14,192.023628129312
2,14,192.023628129312
3,14,196.47893782688038
2,14,192.023628129312
3,14,196.47893782688038
2,14,192.023628129312
2,14,192.023628129312
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,14,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
3,15,196.47893782688038
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
1,15,187.56831843174362
1,15,187.56831843174362
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
2,15,192.023628129312
2,15,192.023628129312
2,15,192.023628129312
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,15,187.56831843174362
1,16,187.56831843174362
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
2,16,192.023628129312
2,16,192.023628129312
3,16,196.47893782688038
2,16,192.023628129312
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
2,16,192.023628129312
2,16,192.023628129312
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
2,16,192.023628129312
3,16,196.47893782688038
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
2,16,192.023628129312
2,16,192.023628129312
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
3,16,196.47893782688038
1,16,187.56831843174362
1,16,187.56831843174362
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
2,16,192.023628129312
1,16,187.56831843174362
1,16,187.56831843174362
1,16,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
2,17,192.023628129312
2,17,192.023628129312
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
2,17,192.023628129312
1,17,187.56831843174362
2,17,192.023628129312
1,17,187.56831843174362
2,17,192.023628129312
2,17,192.023628129312
2,17,192.023628129312
2,17,192.023628129312
2,17,192.023628129312
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
3,17,196.47893782688038
3,17,196.47893782688038
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
2,17,192.023628129312
2,17,192.023628129312
1,17,187.56831843174362
2,17,192.023628129312
2,17,192.023628129312
2,17,192.023628129312
2,17,192.023628129312
2,17,192.023628129312
2,17,192.023628129312
2,17,192.023628129312
2,17,192.023628129312
3,17,196.47893782688038
2,17,192.023628129312
2,17,192.023628129312
2,17,192.023628129312
2,17,192.023628129312
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
1,17,187.56831843174362
2,17,192.023628129312
2,17,192.023628129312
2,18,192.023628129312
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
1,18,187.56831843174362
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
2,18,192.023628129312
1,18,187.56831843174362
1,18,187.56831843174362
2,18,192.023628129312
1,18,187.56831843174362
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
1,18,187.56831843174362
1,18,187.56831843174362
2,18,192.023628129312
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
1,18,187.56831843174362
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,18,192.023628129312
2,19,192.023628129312
2,19,192.023628129312
2,19,192.023628129312
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
2,19,192.023628129312
2,19,192.023628129312
2,19,192.023628129312
2,19,192.023628129312
2,19,192.023628129312
2,19,192.023628129312
2,19,192.023628129312
2,19,192.023628129312
2,19,192.023628129312
2,19,192.023628129312
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
2,19,192.023628129312
2,19,192.023628129312
2,19,192.023628129312
3,19,196.47893782688038
3,19,196.47893782688038
3,19,196.47893782688038
3,19,196.47893782688038
3,19,196.47893782688038
3,19,196.47893782688038
3,19,196.47893782688038
3,19,196.47893782688038
3,19,196.47893782688038
3,19,196.47893782688038
2,19,192.023628129312
1,19,187.56831843174362
2,19,192.023628129312
2,19,192.023628129312
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,19,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
2,20,192.023628129312
2,20,192.023628129312
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
3,20,196.47893782688038
3,20,196.47893782688038
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
3,20,196.47893782688038
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
2,20,192.023628129312
2,20,192.023628129312
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
2,20,192.023628129312
2,20,192.023628129312
2,20,192.023628129312
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
3,20,196.47893782688038
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,20,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
2,21,192.023628129312
2,21,192.023628129312
2,21,192.023628129312
2,21,192.023628129312
2,21,192.023628129312
2,21,192.023628129312
2,21,192.023628129312
2,21,192.023628129312
2,21,192.023628129312
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
2,21,192.023628129312
2,21,192.023628129312
2,21,192.023628129312
1,21,187.56831843174362
1,21,187.56831843174362
2,21,192.023628129312
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
2,21,192.023628129312
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
2,21,192.023628129312
2,21,192.023628129312
1,21,187.56831843174362
1,21,187.56831843174362
2,21,192.023628129312
2,21,192.023628129312
2,21,192.023628129312
2,21,192.023628129312
2,21,192.023628129312
1,21,187.56831843174362
2,21,192.023628129312
1,21,187.56831843174362
1,21,187.56831843174362
1,21,187.56831843174362
2,21,192.023628129312
2,21,192.023628129312
1,21,187.56831843174362
2,21,192.023628129312
2,21,192.023628129312
3,21,196.47893782688038
2,21,192.023628129312
3,21,196.47893782688038
3,21,196.47893782688038
2,21,192.023628129312
2,21,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
3,22,196.47893782688038
3,22,196.47893782688038
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
3,22,196.47893782688038
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
3,22,196.47893782688038
3,22,196.47893782688038
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
3,22,196.47893782688038
3,22,196.47893782688038
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
3,22,196.47893782688038
3,22,196.47893782688038
3,22,196.47893782688038
3,22,196.47893782688038
3,22,196.47893782688038
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
3,22,196.47893782688038
2,22,192.023628129312
2,22,192.023628129312
2,22,192.023628129312
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
3,22,196.47893782688038
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
1,22,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
3,23,196.47893782688038
1,23,187.56831843174362
3,23,196.47893782688038
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
2,23,192.023628129312
3,23,196.47893782688038
3,23,196.47893782688038
3,23,196.47893782688038
3,23,196.47893782688038
3,23,196.47893782688038
3,23,196.47893782688038
2,23,192.023628129312
2,23,192.023628129312
2,23,192.023628129312
3,23,196.47893782688038
2,23,192.023628129312
3,23,196.47893782688038
2,23,192.023628129312
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
2,23,192.023628129312
2,23,192.023628129312
2,23,192.023628129312
2,23,192.023628129312
3,23,196.47893782688038
3,23,196.47893782688038
3,23,196.47893782688038
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
3,23,196.47893782688038
3,23,196.47893782688038
2,23,192.023628129312
1,23,187.56831843174362
2,23,192.023628129312
2,23,192.023628129312
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
3,23,196.47893782688038
3,23,196.47893782688038
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
1,23,187.56831843174362
2,23,192.023628129312
2,23,192.023628129312
2,23,192.023628129312
2,23,192.023628129312
2,23,192.023628129312
3,24,196.47893782688038
2,24,192.023628129312
3,24,196.47893782688038
3,24,196.47893782688038
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
3,24,196.47893782688038
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
2,24,192.023628129312
2,24,192.023628129312
3,24,196.47893782688038
1,24,187.56831843174362
2,24,192.023628129312
2,24,192.023628129312
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
2,24,192.023628129312
2,24,192.023628129312
2,24,192.023628129312
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
1,24,187.56831843174362
2,24,192.023628129312
2,24,192.023628129312
3,24,196.47893782688038
2,25,192.023628129312
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
2,25,192.023628129312
2,25,192.023628129312
1,25,187.56831843174362
3,25,196.47893782688038
3,25,196.47893782688038
2,25,192.023628129312
2,25,192.023628129312
2,25,192.023628129312
2,25,192.023628129312
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
2,25,192.023628129312
2,25,192.023628129312
2,25,192.023628129312
2,25,192.023628129312
3,25,196.47893782688038
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
2,25,192.023628129312
2,25,192.023628129312
2,25,192.023628129312
2,25,192.023628129312
2,25,192.023628129312
1,25,187.56831843174362
2,25,192.023628129312
2,25,192.023628129312
3,25,196.47893782688038
3,25,196.47893782688038
2,25,192.023628129312
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
3,25,196.47893782688038
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
3,25,196.47893782688038
3,25,196.47893782688038
3,25,196.47893782688038
3,25,196.47893782688038
2,25,192.023628129312
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,25,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
2,26,192.023628129312
2,26,192.023628129312
2,26,192.023628129312
2,26,192.023628129312
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
2,26,192.023628129312
2,26,192.023628129312
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
2,26,192.023628129312
2,26,192.023628129312
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
2,26,192.023628129312
1,26,187.56831843174362
2,26,192.023628129312
3,26,196.47893782688038
2,26,192.023628129312
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
1,26,187.56831843174362
2,26,192.023628129312
2,26,192.023628129312
2,26,192.023628129312
2,27,192.023628129312
2,27,192.023628129312
2,27,192.023628129312
2,27,192.023628129312
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
1,27,187.56831843174362
