season,casual,Predicted Y
2,1,32.99028298355104
2,1,32.99028298355104
2,1,32.99028298355104
2,3,32.99028298355104
2,7,32.99028298355104
2,2,32.99028298355104
2,1,32.99028298355104
2,4,32.99028298355104
2,6,32.99028298355104
2,9,32.99028298355104
2,14,32.99028298355104
2,16,32.99028298355104
2,6,32.99028298355104
2,1,32.99028298355104
2,6,32.99028298355104
2,9,32.99028298355104
2,4,32.99028298355104
2,1,32.99028298355104
2,2,32.99028298355104
2,5,32.99028298355104
2,4,32.99028298355104
2,6,32.99028298355104
2,4,32.99028298355104
2,12,32.99028298355104
2,2,32.99028298355104
2,2,32.99028298355104
2,3,32.99028298355104
2,2,32.99028298355104
2,7,32.99028298355104
2,31,32.99028298355104
2,91,32.99028298355104
2,119,32.99028298355104
2,167,32.99028298355104
2,181,32.99028298355104
2,170,32.99028298355104
2,179,32.99028298355104
2,161,32.99028298355104
2,143,32.99028298355104
2,102,32.99028298355104
2,75,32.99028298355104
2,44,32.99028298355104
2,13,32.99028298355104
2,21,32.99028298355104
2,19,32.99028298355104
2,15,32.99028298355104
2,11,32.99028298355104
2,14,32.99028298355104
2,6,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,3,32.99028298355104
2,12,32.99028298355104
2,20,32.99028298355104
2,37,32.99028298355104
2,41,32.99028298355104
2,36,32.99028298355104
2,60,32.99028298355104
2,41,32.99028298355104
2,49,32.99028298355104
2,64,32.99028298355104
2,40,32.99028298355104
2,66,32.99028298355104
2,41,32.99028298355104
2,42,32.99028298355104
2,29,32.99028298355104
2,20,32.99028298355104
2,9,32.99028298355104
2,11,32.99028298355104
2,2,32.99028298355104
2,5,32.99028298355104
2,8,32.99028298355104
2,0,32.99028298355104
2,1,32.99028298355104
2,1,32.99028298355104
2,2,32.99028298355104
2,22,32.99028298355104
2,20,32.99028298355104
2,23,32.99028298355104
2,15,32.99028298355104
2,19,32.99028298355104
2,19,32.99028298355104
2,26,32.99028298355104
2,19,32.99028298355104
2,44,32.99028298355104
2,30,32.99028298355104
2,39,32.99028298355104
2,44,32.99028298355104
2,28,32.99028298355104
2,20,32.99028298355104
2,8,32.99028298355104
2,3,32.99028298355104
2,11,32.99028298355104
2,4,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,5,32.99028298355104
2,1,32.99028298355104
2,2,32.99028298355104
2,26,32.99028298355104
2,22,32.99028298355104
2,27,32.99028298355104
2,45,32.99028298355104
2,31,32.99028298355104
2,28,32.99028298355104
2,42,32.99028298355104
2,33,32.99028298355104
2,32,32.99028298355104
2,54,32.99028298355104
2,34,32.99028298355104
2,56,32.99028298355104
2,74,32.99028298355104
2,31,32.99028298355104
2,38,32.99028298355104
2,12,32.99028298355104
2,14,32.99028298355104
2,11,32.99028298355104
2,6,32.99028298355104
2,3,32.99028298355104
2,4,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,2,32.99028298355104
2,15,32.99028298355104
2,19,32.99028298355104
2,18,32.99028298355104
2,25,32.99028298355104
2,34,32.99028298355104
2,49,32.99028298355104
2,55,32.99028298355104
2,68,32.99028298355104
2,69,32.99028298355104
2,66,32.99028298355104
2,79,32.99028298355104
2,71,32.99028298355104
2,52,32.99028298355104
2,28,32.99028298355104
2,25,32.99028298355104
2,31,32.99028298355104
2,13,32.99028298355104
2,3,32.99028298355104
2,2,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,1,32.99028298355104
2,0,32.99028298355104
2,2,32.99028298355104
2,5,32.99028298355104
2,15,32.99028298355104
2,17,32.99028298355104
2,32,32.99028298355104
2,23,32.99028298355104
2,19,32.99028298355104
2,3,32.99028298355104
2,3,32.99028298355104
2,13,32.99028298355104
2,4,32.99028298355104
2,6,32.99028298355104
2,4,32.99028298355104
2,7,32.99028298355104
2,8,32.99028298355104
2,5,32.99028298355104
2,3,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,5,32.99028298355104
2,3,32.99028298355104
2,0,32.99028298355104
2,2,32.99028298355104
2,1,32.99028298355104
2,0,32.99028298355104
2,2,32.99028298355104
2,15,32.99028298355104
2,13,32.99028298355104
2,36,32.99028298355104
2,68,32.99028298355104
2,94,32.99028298355104
2,126,32.99028298355104
2,182,32.99028298355104
2,171,32.99028298355104
2,180,32.99028298355104
2,168,32.99028298355104
2,149,32.99028298355104
2,84,32.99028298355104
2,45,32.99028298355104
2,32,32.99028298355104
2,55,32.99028298355104
2,31,32.99028298355104
2,30,32.99028298355104
2,14,32.99028298355104
2,27,32.99028298355104
2,4,32.99028298355104
2,0,32.99028298355104
2,5,32.99028298355104
2,10,32.99028298355104
2,16,32.99028298355104
2,38,32.99028298355104
2,73,32.99028298355104
2,118,32.99028298355104
2,124,32.99028298355104
2,168,32.99028298355104
2,205,32.99028298355104
2,197,32.99028298355104
2,167,32.99028298355104
2,162,32.99028298355104
2,142,32.99028298355104
2,96,32.99028298355104
2,62,32.99028298355104
2,34,32.99028298355104
2,8,32.99028298355104
2,5,32.99028298355104
2,5,32.99028298355104
2,2,32.99028298355104
2,2,32.99028298355104
2,1,32.99028298355104
2,2,32.99028298355104
2,1,32.99028298355104
2,3,32.99028298355104
2,7,32.99028298355104
2,13,32.99028298355104
2,27,32.99028298355104
2,27,32.99028298355104
2,61,32.99028298355104
2,53,32.99028298355104
2,48,32.99028298355104
2,57,32.99028298355104
2,47,32.99028298355104
2,50,32.99028298355104
2,41,32.99028298355104
2,80,32.99028298355104
2,74,32.99028298355104
2,62,32.99028298355104
2,42,32.99028298355104
2,41,32.99028298355104
2,23,32.99028298355104
2,9,32.99028298355104
2,10,32.99028298355104
2,16,32.99028298355104
2,17,32.99028298355104
2,17,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,16,32.99028298355104
2,32,32.99028298355104
2,35,32.99028298355104
2,22,32.99028298355104
2,40,32.99028298355104
2,40,32.99028298355104
2,37,32.99028298355104
2,40,32.99028298355104
2,34,32.99028298355104
2,40,32.99028298355104
2,66,32.99028298355104
2,65,32.99028298355104
2,42,32.99028298355104
2,35,32.99028298355104
2,33,32.99028298355104
2,32,32.99028298355104
2,7,32.99028298355104
2,3,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,3,32.99028298355104
2,0,32.99028298355104
2,1,32.99028298355104
2,5,32.99028298355104
2,17,32.99028298355104
2,31,32.99028298355104
2,20,32.99028298355104
2,26,32.99028298355104
2,53,32.99028298355104
2,38,32.99028298355104
2,31,32.99028298355104
2,29,32.99028298355104
2,18,32.99028298355104
2,29,32.99028298355104
2,63,32.99028298355104
2,46,32.99028298355104
2,40,32.99028298355104
2,30,32.99028298355104
2,19,32.99028298355104
2,18,32.99028298355104
2,25,32.99028298355104
2,13,32.99028298355104
2,8,32.99028298355104
2,14,32.99028298355104
2,2,32.99028298355104
2,4,32.99028298355104
2,0,32.99028298355104
2,7,32.99028298355104
2,14,32.99028298355104
2,31,32.99028298355104
2,18,32.99028298355104
2,9,32.99028298355104
2,10,32.99028298355104
2,23,32.99028298355104
2,18,32.99028298355104
2,21,32.99028298355104
2,46,32.99028298355104
2,42,32.99028298355104
2,49,32.99028298355104
2,44,32.99028298355104
2,57,32.99028298355104
2,49,32.99028298355104
2,27,32.99028298355104
2,34,32.99028298355104
2,29,32.99028298355104
2,11,32.99028298355104
2,10,32.99028298355104
2,2,32.99028298355104
2,1,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,4,32.99028298355104
2,18,32.99028298355104
2,35,32.99028298355104
2,45,32.99028298355104
2,57,32.99028298355104
2,49,32.99028298355104
2,63,32.99028298355104
2,74,32.99028298355104
2,58,32.99028298355104
2,77,32.99028298355104
2,59,32.99028298355104
2,75,32.99028298355104
2,55,32.99028298355104
2,40,32.99028298355104
2,34,32.99028298355104
2,50,32.99028298355104
2,36,32.99028298355104
2,25,32.99028298355104
2,33,32.99028298355104
2,15,32.99028298355104
2,12,32.99028298355104
2,4,32.99028298355104
2,2,32.99028298355104
2,3,32.99028298355104
2,10,32.99028298355104
2,21,32.99028298355104
2,21,32.99028298355104
2,35,32.99028298355104
2,94,32.99028298355104
2,120,32.99028298355104
2,178,32.99028298355104
2,185,32.99028298355104
2,184,32.99028298355104
2,217,32.99028298355104
2,191,32.99028298355104
2,162,32.99028298355104
2,134,32.99028298355104
2,150,32.99028298355104
2,65,32.99028298355104
2,58,32.99028298355104
2,37,32.99028298355104
2,34,32.99028298355104
2,19,32.99028298355104
2,9,32.99028298355104
2,7,32.99028298355104
2,8,32.99028298355104
2,6,32.99028298355104
2,0,32.99028298355104
2,4,32.99028298355104
2,7,32.99028298355104
2,16,32.99028298355104
2,45,32.99028298355104
2,109,32.99028298355104
2,109,32.99028298355104
2,109,32.99028298355104
2,123,32.99028298355104
2,85,32.99028298355104
2,113,32.99028298355104
2,75,32.99028298355104
2,60,32.99028298355104
2,33,32.99028298355104
2,47,32.99028298355104
2,35,32.99028298355104
2,23,32.99028298355104
2,32,32.99028298355104
2,64,32.99028298355104
2,68,32.99028298355104
2,41,32.99028298355104
2,16,32.99028298355104
2,9,32.99028298355104
2,9,32.99028298355104
2,4,32.99028298355104
2,3,32.99028298355104
2,16,32.99028298355104
2,21,32.99028298355104
2,41,32.99028298355104
2,31,32.99028298355104
2,34,32.99028298355104
2,40,32.99028298355104
2,51,32.99028298355104
2,48,32.99028298355104
2,45,32.99028298355104
2,49,32.99028298355104
2,65,32.99028298355104
2,68,32.99028298355104
2,46,32.99028298355104
2,44,32.99028298355104
2,54,32.99028298355104
2,28,32.99028298355104
2,16,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,3,32.99028298355104
2,0,32.99028298355104
2,7,32.99028298355104
2,17,32.99028298355104
2,24,32.99028298355104
2,29,32.99028298355104
2,36,32.99028298355104
2,20,32.99028298355104
2,48,32.99028298355104
2,50,32.99028298355104
2,36,32.99028298355104
2,37,32.99028298355104
2,46,32.99028298355104
2,53,32.99028298355104
2,59,32.99028298355104
2,42,32.99028298355104
2,28,32.99028298355104
2,42,32.99028298355104
2,14,32.99028298355104
2,12,32.99028298355104
2,5,32.99028298355104
2,1,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,1,32.99028298355104
2,1,32.99028298355104
2,0,32.99028298355104
2,6,32.99028298355104
2,5,32.99028298355104
2,5,32.99028298355104
2,5,32.99028298355104
2,3,32.99028298355104
2,19,32.99028298355104
2,15,32.99028298355104
2,13,32.99028298355104
2,22,32.99028298355104
2,22,32.99028298355104
2,22,32.99028298355104
2,29,32.99028298355104
2,30,32.99028298355104
2,17,32.99028298355104
2,17,32.99028298355104
2,9,32.99028298355104
2,8,32.99028298355104
2,4,32.99028298355104
2,4,32.99028298355104
2,1,32.99028298355104
2,0,32.99028298355104
2,4,32.99028298355104
2,1,32.99028298355104
2,3,32.99028298355104
2,16,32.99028298355104
2,25,32.99028298355104
2,20,32.99028298355104
2,30,32.99028298355104
2,43,32.99028298355104
2,27,32.99028298355104
2,50,32.99028298355104
2,19,32.99028298355104
2,27,32.99028298355104
2,36,32.99028298355104
2,66,32.99028298355104
2,64,32.99028298355104
2,56,32.99028298355104
2,33,32.99028298355104
2,39,32.99028298355104
2,30,32.99028298355104
2,16,32.99028298355104
2,13,32.99028298355104
2,8,32.99028298355104
2,1,32.99028298355104
2,3,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,8,32.99028298355104
2,20,32.99028298355104
2,35,32.99028298355104
2,27,32.99028298355104
2,30,32.99028298355104
2,42,32.99028298355104
2,48,32.99028298355104
2,71,32.99028298355104
2,86,32.99028298355104
2,89,32.99028298355104
2,82,32.99028298355104
2,83,32.99028298355104
2,85,32.99028298355104
2,39,32.99028298355104
2,29,32.99028298355104
2,22,32.99028298355104
2,46,32.99028298355104
2,27,32.99028298355104
2,10,32.99028298355104
2,8,32.99028298355104
2,5,32.99028298355104
2,9,32.99028298355104
2,1,32.99028298355104
2,4,32.99028298355104
2,1,32.99028298355104
2,8,32.99028298355104
2,19,32.99028298355104
2,54,32.99028298355104
2,90,32.99028298355104
2,132,32.99028298355104
2,129,32.99028298355104
2,196,32.99028298355104
2,143,32.99028298355104
2,148,32.99028298355104
2,119,32.99028298355104
2,138,32.99028298355104
2,114,32.99028298355104
2,88,32.99028298355104
2,82,32.99028298355104
2,58,32.99028298355104
2,26,32.99028298355104
2,30,32.99028298355104
2,22,32.99028298355104
2,8,32.99028298355104
2,17,32.99028298355104
2,10,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,2,32.99028298355104
2,8,32.99028298355104
2,28,32.99028298355104
2,48,32.99028298355104
2,91,32.99028298355104
2,142,32.99028298355104
2,139,32.99028298355104
2,166,32.99028298355104
2,126,32.99028298355104
2,128,32.99028298355104
2,122,32.99028298355104
2,106,32.99028298355104
2,63,32.99028298355104
2,61,32.99028298355104
2,42,32.99028298355104
2,32,32.99028298355104
2,29,32.99028298355104
2,9,32.99028298355104
2,31,32.99028298355104
2,25,32.99028298355104
2,6,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,2,32.99028298355104
2,16,32.99028298355104
2,23,32.99028298355104
2,36,32.99028298355104
2,24,32.99028298355104
2,26,32.99028298355104
2,35,32.99028298355104
2,36,32.99028298355104
2,44,32.99028298355104
2,51,32.99028298355104
2,49,32.99028298355104
2,59,32.99028298355104
2,66,32.99028298355104
2,45,32.99028298355104
2,25,32.99028298355104
2,28,32.99028298355104
2,21,32.99028298355104
2,16,32.99028298355104
2,6,32.99028298355104
2,3,32.99028298355104
2,1,32.99028298355104
2,1,32.99028298355104
2,0,32.99028298355104
2,1,32.99028298355104
2,9,32.99028298355104
2,13,32.99028298355104
2,28,32.99028298355104
2,29,32.99028298355104
2,27,32.99028298355104
2,17,32.99028298355104
2,47,32.99028298355104
2,50,32.99028298355104
2,42,32.99028298355104
2,28,32.99028298355104
2,56,32.99028298355104
2,79,32.99028298355104
2,70,32.99028298355104
2,69,32.99028298355104
2,50,32.99028298355104
2,30,32.99028298355104
2,29,32.99028298355104
2,9,32.99028298355104
2,8,32.99028298355104
2,4,32.99028298355104
2,6,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,6,32.99028298355104
2,25,32.99028298355104
2,21,32.99028298355104
2,21,32.99028298355104
2,30,32.99028298355104
2,18,32.99028298355104
2,41,32.99028298355104
2,36,32.99028298355104
2,36,32.99028298355104
2,48,32.99028298355104
2,49,32.99028298355104
2,17,32.99028298355104
2,40,32.99028298355104
2,60,32.99028298355104
2,28,32.99028298355104
2,32,32.99028298355104
2,12,32.99028298355104
2,12,32.99028298355104
2,5,32.99028298355104
2,1,32.99028298355104
2,1,32.99028298355104
2,0,32.99028298355104
2,1,32.99028298355104
2,2,32.99028298355104
2,9,32.99028298355104
2,14,32.99028298355104
2,27,32.99028298355104
2,21,32.99028298355104
2,28,32.99028298355104
2,43,32.99028298355104
2,43,32.99028298355104
2,48,32.99028298355104
2,43,32.99028298355104
2,54,32.99028298355104
2,50,32.99028298355104
2,54,32.99028298355104
2,64,32.99028298355104
2,59,32.99028298355104
2,56,32.99028298355104
2,31,32.99028298355104
2,25,32.99028298355104
2,16,32.99028298355104
2,6,32.99028298355104
2,5,32.99028298355104
2,3,32.99028298355104
2,2,32.99028298355104
2,2,32.99028298355104
2,1,32.99028298355104
2,6,32.99028298355104
2,16,32.99028298355104
2,26,32.99028298355104
2,18,32.99028298355104
2,31,32.99028298355104
2,56,32.99028298355104
2,53,32.99028298355104
2,69,32.99028298355104
2,70,32.99028298355104
2,56,32.99028298355104
2,44,32.99028298355104
2,62,32.99028298355104
2,39,32.99028298355104
2,25,32.99028298355104
2,22,32.99028298355104
2,24,32.99028298355104
2,25,32.99028298355104
2,31,32.99028298355104
2,24,32.99028298355104
2,18,32.99028298355104
2,15,32.99028298355104
2,5,32.99028298355104
2,1,32.99028298355104
2,7,32.99028298355104
2,2,32.99028298355104
2,4,32.99028298355104
2,16,32.99028298355104
2,14,32.99028298355104
2,34,32.99028298355104
2,72,32.99028298355104
2,75,32.99028298355104
2,68,32.99028298355104
2,57,32.99028298355104
2,73,32.99028298355104
2,107,32.99028298355104
2,78,32.99028298355104
2,88,32.99028298355104
2,69,32.99028298355104
2,42,32.99028298355104
2,15,32.99028298355104
2,7,32.99028298355104
2,11,32.99028298355104
2,5,32.99028298355104
2,4,32.99028298355104
2,13,32.99028298355104
2,11,32.99028298355104
2,5,32.99028298355104
2,3,32.99028298355104
2,3,32.99028298355104
2,4,32.99028298355104
2,24,32.99028298355104
2,36,32.99028298355104
2,73,32.99028298355104
2,120,32.99028298355104
2,120,32.99028298355104
2,195,32.99028298355104
2,183,32.99028298355104
2,206,32.99028298355104
2,158,32.99028298355104
2,137,32.99028298355104
2,60,32.99028298355104
2,78,32.99028298355104
2,53,32.99028298355104
2,44,32.99028298355104
2,29,32.99028298355104
2,18,32.99028298355104
2,17,32.99028298355104
2,6,32.99028298355104
2,4,32.99028298355104
2,1,32.99028298355104
2,1,32.99028298355104
2,1,32.99028298355104
2,11,32.99028298355104
2,27,32.99028298355104
2,28,32.99028298355104
2,38,32.99028298355104
2,37,32.99028298355104
2,56,32.99028298355104
2,72,32.99028298355104
2,61,32.99028298355104
2,76,32.99028298355104
2,55,32.99028298355104
2,45,32.99028298355104
2,47,32.99028298355104
2,55,32.99028298355104
2,36,32.99028298355104
2,31,32.99028298355104
2,28,32.99028298355104
2,22,32.99028298355104
2,18,32.99028298355104
2,13,32.99028298355104
2,7,32.99028298355104
2,4,32.99028298355104
2,1,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,13,32.99028298355104
2,22,32.99028298355104
2,17,32.99028298355104
2,31,32.99028298355104
2,26,32.99028298355104
2,38,32.99028298355104
2,31,32.99028298355104
2,61,32.99028298355104
2,79,32.99028298355104
2,73,32.99028298355104
2,83,32.99028298355104
2,54,32.99028298355104
2,51,32.99028298355104
2,30,32.99028298355104
2,23,32.99028298355104
2,12,32.99028298355104
2,7,32.99028298355104
2,8,32.99028298355104
2,3,32.99028298355104
2,1,32.99028298355104
2,6,32.99028298355104
2,1,32.99028298355104
2,0,32.99028298355104
2,2,32.99028298355104
2,14,32.99028298355104
2,25,32.99028298355104
2,26,32.99028298355104
2,33,32.99028298355104
2,6,32.99028298355104
2,12,32.99028298355104
2,30,32.99028298355104
2,44,32.99028298355104
2,34,32.99028298355104
2,53,32.99028298355104
2,78,32.99028298355104
2,58,32.99028298355104
2,43,32.99028298355104
2,24,32.99028298355104
2,11,32.99028298355104
2,14,32.99028298355104
2,10,32.99028298355104
2,6,32.99028298355104
2,2,32.99028298355104
2,3,32.99028298355104
2,1,32.99028298355104
2,2,32.99028298355104
2,2,32.99028298355104
2,17,32.99028298355104
2,18,32.99028298355104
2,34,32.99028298355104
2,40,32.99028298355104
2,35,32.99028298355104
2,53,32.99028298355104
2,38,32.99028298355104
2,44,32.99028298355104
2,43,32.99028298355104
2,63,32.99028298355104
2,55,32.99028298355104
2,60,32.99028298355104
2,59,32.99028298355104
2,65,32.99028298355104
2,46,32.99028298355104
2,29,32.99028298355104
2,11,32.99028298355104
2,9,32.99028298355104
2,15,32.99028298355104
2,8,32.99028298355104
2,4,32.99028298355104
2,1,32.99028298355104
2,1,32.99028298355104
2,0,32.99028298355104
2,15,32.99028298355104
2,30,32.99028298355104
2,41,32.99028298355104
2,35,32.99028298355104
2,44,32.99028298355104
2,63,32.99028298355104
2,69,32.99028298355104
2,60,32.99028298355104
2,66,32.99028298355104
2,74,32.99028298355104
2,61,32.99028298355104
2,71,32.99028298355104
2,79,32.99028298355104
2,49,32.99028298355104
2,40,32.99028298355104
2,40,32.99028298355104
2,28,32.99028298355104
2,15,32.99028298355104
2,20,32.99028298355104
2,8,32.99028298355104
2,5,32.99028298355104
2,7,32.99028298355104
2,1,32.99028298355104
2,1,32.99028298355104
2,6,32.99028298355104
2,10,32.99028298355104
2,29,32.99028298355104
2,60,32.99028298355104
2,122,32.99028298355104
2,173,32.99028298355104
2,222,32.99028298355104
2,191,32.99028298355104
2,187,32.99028298355104
2,232,32.99028298355104
2,204,32.99028298355104
2,191,32.99028298355104
2,191,32.99028298355104
2,117,32.99028298355104
2,84,32.99028298355104
2,77,32.99028298355104
2,78,32.99028298355104
2,42,32.99028298355104
2,31,32.99028298355104
2,17,32.99028298355104
2,18,32.99028298355104
2,10,32.99028298355104
2,3,32.99028298355104
2,1,32.99028298355104
2,5,32.99028298355104
2,13,32.99028298355104
2,29,32.99028298355104
2,59,32.99028298355104
2,135,32.99028298355104
2,164,32.99028298355104
2,146,32.99028298355104
2,180,32.99028298355104
2,125,32.99028298355104
2,110,32.99028298355104
2,72,32.99028298355104
2,93,32.99028298355104
2,120,32.99028298355104
2,107,32.99028298355104
2,57,32.99028298355104
2,27,32.99028298355104
2,35,32.99028298355104
2,19,32.99028298355104
2,23,32.99028298355104
2,4,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,4,32.99028298355104
2,13,32.99028298355104
2,50,32.99028298355104
2,36,32.99028298355104
2,49,32.99028298355104
2,73,32.99028298355104
2,65,32.99028298355104
2,49,32.99028298355104
2,57,32.99028298355104
2,57,32.99028298355104
2,56,32.99028298355104
2,56,32.99028298355104
2,68,32.99028298355104
2,56,32.99028298355104
2,39,32.99028298355104
2,33,32.99028298355104
2,25,32.99028298355104
2,19,32.99028298355104
2,12,32.99028298355104
2,6,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,1,32.99028298355104
2,2,32.99028298355104
2,10,32.99028298355104
2,26,32.99028298355104
2,31,32.99028298355104
2,27,32.99028298355104
2,18,32.99028298355104
2,33,32.99028298355104
2,41,32.99028298355104
2,38,32.99028298355104
2,27,32.99028298355104
2,59,32.99028298355104
2,52,32.99028298355104
2,56,32.99028298355104
2,74,32.99028298355104
2,45,32.99028298355104
2,39,32.99028298355104
2,21,32.99028298355104
2,26,32.99028298355104
2,13,32.99028298355104
2,3,32.99028298355104
2,6,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,2,32.99028298355104
2,4,32.99028298355104
2,29,32.99028298355104
2,36,32.99028298355104
2,27,32.99028298355104
2,30,32.99028298355104
2,36,32.99028298355104
2,32,32.99028298355104
2,39,32.99028298355104
2,47,32.99028298355104
2,37,32.99028298355104
2,61,32.99028298355104
2,77,32.99028298355104
2,66,32.99028298355104
2,73,32.99028298355104
2,56,32.99028298355104
2,33,32.99028298355104
2,34,32.99028298355104
2,12,32.99028298355104
2,11,32.99028298355104
2,3,32.99028298355104
2,7,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,2,32.99028298355104
2,4,32.99028298355104
2,16,32.99028298355104
2,31,32.99028298355104
2,22,32.99028298355104
2,49,32.99028298355104
2,36,32.99028298355104
2,53,32.99028298355104
2,52,32.99028298355104
2,44,32.99028298355104
2,40,32.99028298355104
2,58,32.99028298355104
2,49,32.99028298355104
2,74,32.99028298355104
2,67,32.99028298355104
2,55,32.99028298355104
2,45,32.99028298355104
2,23,32.99028298355104
2,17,32.99028298355104
2,14,32.99028298355104
2,14,32.99028298355104
2,6,32.99028298355104
2,1,32.99028298355104
2,2,32.99028298355104
2,2,32.99028298355104
2,8,32.99028298355104
2,20,32.99028298355104
2,25,32.99028298355104
2,37,32.99028298355104
2,42,32.99028298355104
2,40,32.99028298355104
2,53,32.99028298355104
2,51,32.99028298355104
2,51,32.99028298355104
2,98,32.99028298355104
2,63,32.99028298355104
2,77,32.99028298355104
2,89,32.99028298355104
2,69,32.99028298355104
2,24,32.99028298355104
2,37,32.99028298355104
2,25,32.99028298355104
2,23,32.99028298355104
2,15,32.99028298355104
2,8,32.99028298355104
2,13,32.99028298355104
2,2,32.99028298355104
2,0,32.99028298355104
2,4,32.99028298355104
2,3,32.99028298355104
2,17,32.99028298355104
2,27,32.99028298355104
2,61,32.99028298355104
2,110,32.99028298355104
2,171,32.99028298355104
2,145,32.99028298355104
2,168,32.99028298355104
2,172,32.99028298355104
2,187,32.99028298355104
2,201,32.99028298355104
2,180,32.99028298355104
2,173,32.99028298355104
2,99,32.99028298355104
2,68,32.99028298355104
2,87,32.99028298355104
2,46,32.99028298355104
2,44,32.99028298355104
2,32,32.99028298355104
2,17,32.99028298355104
2,12,32.99028298355104
2,2,32.99028298355104
2,13,32.99028298355104
2,3,32.99028298355104
2,5,32.99028298355104
2,13,32.99028298355104
2,34,32.99028298355104
2,74,32.99028298355104
2,130,32.99028298355104
2,139,32.99028298355104
2,216,32.99028298355104
2,237,32.99028298355104
2,183,32.99028298355104
2,221,32.99028298355104
2,194,32.99028298355104
2,214,32.99028298355104
2,151,32.99028298355104
2,141,32.99028298355104
2,91,32.99028298355104
2,107,32.99028298355104
2,78,32.99028298355104
2,48,32.99028298355104
2,38,32.99028298355104
2,26,32.99028298355104
2,17,32.99028298355104
2,10,32.99028298355104
2,2,32.99028298355104
2,1,32.99028298355104
2,6,32.99028298355104
2,12,32.99028298355104
2,36,32.99028298355104
2,47,32.99028298355104
2,116,32.99028298355104
2,153,32.99028298355104
2,179,32.99028298355104
2,133,32.99028298355104
2,142,32.99028298355104
2,132,32.99028298355104
2,101,32.99028298355104
2,102,32.99028298355104
2,77,32.99028298355104
2,68,32.99028298355104
2,69,32.99028298355104
2,42,32.99028298355104
2,26,32.99028298355104
2,14,32.99028298355104
2,9,32.99028298355104
2,8,32.99028298355104
2,5,32.99028298355104
2,1,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,11,32.99028298355104
2,16,32.99028298355104
2,34,32.99028298355104
2,22,32.99028298355104
2,37,32.99028298355104
2,28,32.99028298355104
2,37,32.99028298355104
2,37,32.99028298355104
2,41,32.99028298355104
2,42,32.99028298355104
2,44,32.99028298355104
2,67,32.99028298355104
2,55,32.99028298355104
2,39,32.99028298355104
2,38,32.99028298355104
2,45,32.99028298355104
2,42,32.99028298355104
2,15,32.99028298355104
2,9,32.99028298355104
2,8,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,2,32.99028298355104
2,7,32.99028298355104
2,19,32.99028298355104
2,37,32.99028298355104
2,34,32.99028298355104
2,31,32.99028298355104
2,26,32.99028298355104
2,32,32.99028298355104
2,29,32.99028298355104
2,40,32.99028298355104
2,25,32.99028298355104
2,39,32.99028298355104
2,52,32.99028298355104
2,31,32.99028298355104
2,16,32.99028298355104
2,23,32.99028298355104
2,29,32.99028298355104
2,14,32.99028298355104
2,10,32.99028298355104
2,11,32.99028298355104
2,3,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,3,32.99028298355104
2,7,32.99028298355104
2,19,32.99028298355104
2,25,32.99028298355104
2,28,32.99028298355104
2,33,32.99028298355104
2,42,32.99028298355104
2,39,32.99028298355104
2,35,32.99028298355104
2,43,32.99028298355104
2,44,32.99028298355104
2,63,32.99028298355104
2,88,32.99028298355104
2,74,32.99028298355104
2,58,32.99028298355104
2,51,32.99028298355104
2,33,32.99028298355104
2,14,32.99028298355104
2,23,32.99028298355104
2,15,32.99028298355104
2,7,32.99028298355104
2,0,32.99028298355104
2,0,32.99028298355104
2,1,32.99028298355104
2,4,32.99028298355104
2,8,32.99028298355104
2,25,32.99028298355104
2,31,32.99028298355104
2,36,32.99028298355104
2,54,32.99028298355104
2,57,32.99028298355104
2,51,32.99028298355104
2,58,32.99028298355104
2,66,32.99028298355104
2,56,32.99028298355104
2,63,32.99028298355104
