windspeed,instant,Predicted Y
0.1045,3956,5318.454865236956
0.1045,3957,5318.454865236956
0.1045,3958,5318.454865236956
0.1045,3959,5318.454865236956
0.1045,3960,5318.454865236956
0.1045,3961,5318.454865236956
0.1045,3962,5318.454865236956
0.1045,3963,5318.454865236956
0.1045,3964,5318.454865236956
0.1045,3965,5318.454865236956
0.1045,3966,5318.454865236956
0.1045,3967,5318.454865236956
0.1045,3968,5318.454865236956
0.1045,3969,5318.454865236956
0.1045,3970,5318.454865236956
0.1045,3971,5318.454865236956
0.1045,3972,5318.454865236956
0.1045,3973,5318.454865236956
0.1045,3974,5318.454865236956
0.1045,3975,5318.454865236956
0.1045,3976,5318.454865236956
0.1045,3977,5318.454865236956
0.1045,3978,5318.454865236956
0.1045,3979,5318.454865236956
0.1045,3980,5318.454865236956
0.1045,3981,5318.454865236956
0.1045,3982,5318.454865236956
0.1045,3983,5318.454865236956
0.1045,3984,5318.454865236956
0.1045,3985,5318.454865236956
0.1045,3986,5318.454865236956
0.1045,3987,5318.454865236956
0.1045,3988,5318.454865236956
0.1045,3989,5318.454865236956
0.1045,3990,5318.454865236956
0.1045,3991,5318.454865236956
0.1045,3992,5318.454865236956
0.1045,3993,5318.454865236956
0.1045,3994,5318.454865236956
0.1045,3995,5318.454865236956
0.1045,3996,5318.454865236956
0.1045,3997,5318.454865236956
0.1045,3998,5318.454865236956
0.1045,3999,5318.454865236956
0.1045,4000,5318.454865236956
0.1045,4001,5318.454865236956
0.1045,4002,5318.454865236956
0.1045,4003,5318.454865236956
0.1045,4004,5318.454865236956
0.1045,4005,5318.454865236956
0.1045,4006,5318.454865236956
0.1045,4007,5318.454865236956
0.1045,4008,5318.454865236956
0.1045,4009,5318.454865236956
0.1045,4010,5318.454865236956
0.1045,4011,5318.454865236956
0.1045,4012,5318.454865236956
0.1045,4013,5318.454865236956
0.1045,4014,5318.454865236956
0.1045,4015,5318.454865236956
0.1045,4016,5318.454865236956
0.1045,4017,5318.454865236956
0.1045,4018,5318.454865236956
0.1045,4019,5318.454865236956
0.1045,4020,5318.454865236956
0.1045,4021,5318.454865236956
0.1045,4022,5318.454865236956
0.1045,4023,5318.454865236956
0.1045,4024,5318.454865236956
0.1045,4025,5318.454865236956
0.1045,4026,5318.454865236956
0.1045,4027,5318.454865236956
0.1045,4028,5318.454865236956
0.1045,4029,5318.454865236956
0.1045,4030,5318.454865236956
0.1045,4031,5318.454865236956
0.1045,4032,5318.454865236956
0.1045,4033,5318.454865236956
0.1045,4034,5318.454865236956
0.1045,4035,5318.454865236956
0.1045,4036,5318.454865236956
0.1045,4037,5318.454865236956
0.1045,4038,5318.454865236956
0.1045,4039,5318.454865236956
0.1045,4040,5318.454865236956
0.1045,4041,5318.454865236956
0.1045,4042,5318.454865236956
0.1045,4043,5318.454865236956
0.1045,4044,5318.454865236956
0.1045,4045,5318.454865236956
0.1045,4046,5318.454865236956
0.1045,4047,5318.454865236956
0.1045,4048,5318.454865236956
0.1045,4049,5318.454865236956
0.1045,4050,5318.454865236956
0.1045,4051,5318.454865236956
0.1045,4052,5318.454865236956
0.1045,4053,5318.454865236956
0.1045,4054,5318.454865236956
0.1045,4055,5318.454865236956
0.1045,4056,5318.454865236956
0.1045,4057,5318.454865236956
0.1045,4058,5318.454865236956
0.1045,4059,5318.454865236956
0.1045,4060,5318.454865236956
0.1045,4061,5318.454865236956
0.1045,4062,5318.454865236956
0.1045,4063,5318.454865236956
0.1045,4064,5318.454865236956
0.1045,4065,5318.454865236956
0.1045,4066,5318.454865236956
0.1045,4067,5318.454865236956
0.1045,4068,5318.454865236956
0.1045,4069,5318.454865236956
0.1045,4070,5318.454865236956
0.1045,4071,5318.454865236956
0.1045,4072,5318.454865236956
0.1045,4073,5318.454865236956
0.1045,4074,5318.454865236956
0.1045,4075,5318.454865236956
0.1045,4076,5318.454865236956
0.1045,4077,5318.454865236956
0.1045,4078,5318.454865236956
0.1045,4079,5318.454865236956
0.1045,4080,5318.454865236956
0.1045,4081,5318.454865236956
0.1045,4082,5318.454865236956
0.1045,4083,5318.454865236956
0.1045,4084,5318.454865236956
0.1045,4085,5318.454865236956
0.1045,4086,5318.454865236956
0.1045,4087,5318.454865236956
0.1045,4088,5318.454865236956
0.1045,4089,5318.454865236956
0.1045,4090,5318.454865236956
0.1045,4091,5318.454865236956
0.1045,4092,5318.454865236956
0.1045,4093,5318.454865236956
0.1045,4094,5318.454865236956
0.1045,4095,5318.454865236956
0.1045,4096,5318.454865236956
0.1045,4097,5318.454865236956
0.1045,4098,5318.454865236956
0.1045,4099,5318.454865236956
0.1045,4100,5318.454865236956
0.1045,4101,5318.454865236956
0.1045,4102,5318.454865236956
0.1045,4103,5318.454865236956
0.1045,4104,5318.454865236956
0.1045,4105,5318.454865236956
0.1045,4106,5318.454865236956
0.1045,4107,5318.454865236956
0.1045,4108,5318.454865236956
0.1045,4109,5318.454865236956
0.1045,4110,5318.454865236956
0.1045,4111,5318.454865236956
0.1045,4112,5318.454865236956
0.1045,4113,5318.454865236956
0.1045,4114,5318.454865236956
0.1045,4115,5318.454865236956
0.1045,4116,5318.454865236956
0.1045,4117,5318.454865236956
0.1045,4118,5318.454865236956
0.1045,4119,5318.454865236956
0.1045,4120,5318.454865236956
0.1045,4121,5318.454865236956
0.1045,4122,5318.454865236956
0.1045,4123,5318.454865236956
0.1045,4124,5318.454865236956
0.1045,4125,5318.454865236956
0.1045,4126,5318.454865236956
0.1045,4127,5318.454865236956
0.1045,4128,5318.454865236956
0.1045,4129,5318.454865236956
0.1045,4130,5318.454865236956
0.1045,4131,5318.454865236956
0.1045,4132,5318.454865236956
0.1045,4133,5318.454865236956
0.1045,4134,5318.454865236956
0.1045,4135,5318.454865236956
0.1045,4136,5318.454865236956
0.1045,4137,5318.454865236956
0.1045,4138,5318.454865236956
0.1045,4139,5318.454865236956
0.1045,4140,5318.454865236956
0.1045,4141,5318.454865236956
0.1045,4142,5318.454865236956
0.1045,4143,5318.454865236956
0.1045,4144,5318.454865236956
0.1045,4145,5318.454865236956
0.1045,4146,5318.454865236956
0.1045,4147,5318.454865236956
0.1045,4148,5318.454865236956
0.1045,4149,5318.454865236956
0.1045,4150,5318.454865236956
0.1045,4151,5318.454865236956
0.1045,4152,5318.454865236956
0.1045,4153,5318.454865236956
0.1045,4154,5318.454865236956
0.1045,4155,5318.454865236956
0.1045,4156,5318.454865236956
0.1045,4157,5318.454865236956
0.1045,4158,5318.454865236956
0.1045,4159,5318.454865236956
0.1045,4160,5318.454865236956
0.1045,4161,5318.454865236956
0.1045,4162,5318.454865236956
0.1045,4163,5318.454865236956
0.1045,4164,5318.454865236956
0.1045,4165,5318.454865236956
0.1045,4166,5318.454865236956
0.1045,4167,5318.454865236956
0.1045,4168,5318.454865236956
0.1045,4169,5318.454865236956
0.1045,4170,5318.454865236956
0.1045,4171,5318.454865236956
0.1045,4172,5318.454865236956
0.1045,4173,5318.454865236956
0.1045,4174,5318.454865236956
0.1045,4175,5318.454865236956
0.1045,4176,5318.454865236956
0.1045,4177,5318.454865236956
0.1045,4178,5318.454865236956
0.1045,4179,5318.454865236956
0.1045,4180,5318.454865236956
0.1045,4181,5318.454865236956
0.1045,4182,5318.454865236956
0.1045,4183,5318.454865236956
0.1045,4184,5318.454865236956
0.1045,4185,5318.454865236956
0.1045,4186,5318.454865236956
0.1045,4187,5318.454865236956
0.1045,4188,5318.454865236956
0.1045,4189,5318.454865236956
0.1045,4190,5318.454865236956
0.1045,4191,5318.454865236956
0.1045,4192,5318.454865236956
0.1045,4193,5318.454865236956
0.1045,4194,5318.454865236956
0.1045,4195,5318.454865236956
0.1045,4196,5318.454865236956
0.1045,4197,5318.454865236956
0.1045,4198,5318.454865236956
0.1045,4199,5318.454865236956
0.1045,4200,5318.454865236956
0.1045,4201,5318.454865236956
0.1045,4202,5318.454865236956
0.1045,4203,5318.454865236956
0.1045,4204,5318.454865236956
0.1045,4205,5318.454865236956
0.1045,4206,5318.454865236956
0.1045,4207,5318.454865236956
0.1045,4208,5318.454865236956
0.1045,4209,5318.454865236956
0.1045,4210,5318.454865236956
0.1045,4211,5318.454865236956
0.1045,4212,5318.454865236956
0.1045,4213,5318.454865236956
0.1045,4214,5318.454865236956
0.1045,4215,5318.454865236956
0.1045,4216,5318.454865236956
0.1045,4217,5318.454865236956
0.1045,4218,5318.454865236956
0.1045,4219,5318.454865236956
0.1045,4220,5318.454865236956
0.1045,4221,5318.454865236956
0.1045,4222,5318.454865236956
0.1045,4223,5318.454865236956
0.1045,4224,5318.454865236956
0.1045,4225,5318.454865236956
0.1045,4226,5318.454865236956
0.1045,4227,5318.454865236956
0.1045,4228,5318.454865236956
0.1045,4229,5318.454865236956
0.1045,4230,5318.454865236956
0.1045,4231,5318.454865236956
0.1045,4232,5318.454865236956
0.1045,4233,5318.454865236956
0.1045,4234,5318.454865236956
0.1045,4235,5318.454865236956
0.1045,4236,5318.454865236956
0.1045,4237,5318.454865236956
0.1045,4238,5318.454865236956
0.1045,4239,5318.454865236956
0.1045,4240,5318.454865236956
0.1045,4241,5318.454865236956
0.1045,4242,5318.454865236956
0.1045,4243,5318.454865236956
0.1045,4244,5318.454865236956
0.1045,4245,5318.454865236956
0.1045,4246,5318.454865236956
0.1045,4247,5318.454865236956
0.1045,4248,5318.454865236956
0.1045,4249,5318.454865236956
0.1045,4250,5318.454865236956
0.1045,4251,5318.454865236956
0.1045,4252,5318.454865236956
0.1045,4253,5318.454865236956
0.1045,4254,5318.454865236956
0.1045,4255,5318.454865236956
0.1045,4256,5318.454865236956
0.1045,4257,5318.454865236956
0.1045,4258,5318.454865236956
0.1045,4259,5318.454865236956
0.1045,4260,5318.454865236956
0.1045,4261,5318.454865236956
0.1045,4262,5318.454865236956
0.1045,4263,5318.454865236956
0.1045,4264,5318.454865236956
0.1045,4265,5318.454865236956
0.1045,4266,5318.454865236956
0.1045,4267,5318.454865236956
0.1045,4268,5318.454865236956
0.1045,4269,5318.454865236956
0.1045,4270,5318.454865236956
0.1045,4271,5318.454865236956
0.1045,4272,5318.454865236956
0.1045,4273,5318.454865236956
0.1045,4274,5318.454865236956
0.1045,4275,5318.454865236956
0.1045,4276,5318.454865236956
0.1045,4277,5318.454865236956
0.1045,4278,5318.454865236956
0.1045,4279,5318.454865236956
0.1045,4280,5318.454865236956
0.1045,4281,5318.454865236956
0.1045,4282,5318.454865236956
0.1045,4283,5318.454865236956
0.1045,4284,5318.454865236956
0.1045,4285,5318.454865236956
0.1045,4286,5318.454865236956
0.1045,4287,5318.454865236956
0.1045,4288,5318.454865236956
0.1045,4289,5318.454865236956
0.1045,4290,5318.454865236956
0.1045,4291,5318.454865236956
0.1045,4292,5318.454865236956
0.1045,4293,5318.454865236956
0.1045,4294,5318.454865236956
0.1045,4295,5318.454865236956
0.1045,4296,5318.454865236956
0.1045,4297,5318.454865236956
0.1045,4298,5318.454865236956
0.1045,4299,5318.454865236956
0.1045,4300,5318.454865236956
0.1045,4301,5318.454865236956
0.1045,4302,5318.454865236956
0.1045,4303,5318.454865236956
0.1045,4304,5318.454865236956
0.1045,4305,5318.454865236956
0.1045,4306,5318.454865236956
0.1045,4307,5318.454865236956
0.1045,4308,5318.454865236956
0.1045,4309,5318.454865236956
0.1045,4310,5318.454865236956
0.1045,4311,5318.454865236956
0.1045,4312,5318.454865236956
0.1045,4313,5318.454865236956
0.1045,4314,5318.454865236956
0.1045,4315,5318.454865236956
0.1045,4316,5318.454865236956
0.1045,4317,5318.454865236956
0.1045,4318,5318.454865236956
0.1045,4319,5318.454865236956
0.1045,4320,5318.454865236956
0.1045,4321,5318.454865236956
0.1045,4322,5318.454865236956
0.1045,4323,5318.454865236956
0.1045,4324,5318.454865236956
0.1045,4325,5318.454865236956
0.1045,4326,5318.454865236956
0.1045,4327,5318.454865236956
0.1045,4328,5318.454865236956
0.1045,4329,5318.454865236956
0.1045,4330,5318.454865236956
0.1045,4331,5318.454865236956
0.1045,4332,5318.454865236956
0.1045,4333,5318.454865236956
0.1045,4334,5318.454865236956
0.1045,4335,5318.454865236956
0.1045,4336,5318.454865236956
0.1045,4337,5318.454865236956
0.1045,4338,5318.454865236956
0.1045,4339,5318.454865236956
0.1045,4340,5318.454865236956
0.1045,4341,5318.454865236956
0.1045,4342,5318.454865236956
0.1045,4343,5318.454865236956
0.1045,4344,5318.454865236956
0.1045,4345,5318.454865236956
0.1045,4346,5318.454865236956
0.1045,4347,5318.454865236956
0.1045,4348,5318.454865236956
0.1045,4349,5318.454865236956
0.1045,4350,5318.454865236956
0.1045,4351,5318.454865236956
0.1045,4352,5318.454865236956
0.1045,4353,5318.454865236956
0.1045,4354,5318.454865236956
0.1045,4355,5318.454865236956
0.1045,4356,5318.454865236956
0.1045,4357,5318.454865236956
0.1045,4358,5318.454865236956
0.1045,4359,5318.454865236956
0.1045,4360,5318.454865236956
0.1045,4361,5318.454865236956
0.1045,4362,5318.454865236956
0.1045,4363,5318.454865236956
0.1045,4364,5318.454865236956
0.1045,4365,5318.454865236956
0.1045,4366,5318.454865236956
0.1045,4367,5318.454865236956
0.1045,4368,5318.454865236956
0.1045,4369,5318.454865236956
0.1045,4370,5318.454865236956
0.1045,4371,5318.454865236956
0.1045,4372,5318.454865236956
0.1045,4373,5318.454865236956
0.1045,4374,5318.454865236956
0.1045,4375,5318.454865236956
0.1045,4376,5318.454865236956
0.1045,4377,5318.454865236956
0.1045,4378,5318.454865236956
0.1045,4379,5318.454865236956
0.1045,4380,5318.454865236956
0.1045,4381,5318.454865236956
0.1045,4382,5318.454865236956
0.1045,4383,5318.454865236956
0.1045,4384,5318.454865236956
0.1045,4385,5318.454865236956
0.1045,4386,5318.454865236956
0.1045,4387,5318.454865236956
0.1045,4388,5318.454865236956
0.1045,4389,5318.454865236956
0.1045,4390,5318.454865236956
0.1045,4391,5318.454865236956
0.1045,4392,5318.454865236956
0.1045,4393,5318.454865236956
0.1045,4394,5318.454865236956
0.1045,4395,5318.454865236956
0.1045,4396,5318.454865236956
0.1045,4397,5318.454865236956
0.1045,4398,5318.454865236956
0.1045,4399,5318.454865236956
0.1045,4400,5318.454865236956
0.1045,4401,5318.454865236956
0.1045,4402,5318.454865236956
0.1045,4403,5318.454865236956
0.1045,4404,5318.454865236956
0.1045,4405,5318.454865236956
0.1045,4406,5318.454865236956
0.1045,4407,5318.454865236956
0.1045,4408,5318.454865236956
0.1045,4409,5318.454865236956
0.1045,4410,5318.454865236956
0.1045,4411,5318.454865236956
0.1045,4412,5318.454865236956
0.1045,4413,5318.454865236956
0.1045,4414,5318.454865236956
0.1045,4415,5318.454865236956
0.1045,4416,5318.454865236956
0.1045,4417,5318.454865236956
0.1045,4418,5318.454865236956
0.1045,4419,5318.454865236956
0.1045,4420,5318.454865236956
0.1045,4421,5318.454865236956
0.1045,4422,5318.454865236956
0.1045,4423,5318.454865236956
0.1045,4424,5318.454865236956
0.1045,4425,5318.454865236956
0.1045,4426,5318.454865236956
0.1045,4427,5318.454865236956
0.1045,4428,5318.454865236956
0.1045,4429,5318.454865236956
0.1045,4430,5318.454865236956
0.1045,4431,5318.454865236956
0.1045,4432,5318.454865236956
0.1045,4433,5318.454865236956
0.1045,4434,5318.454865236956
0.1045,4435,5318.454865236956
0.1045,4436,5318.454865236956
0.1045,4437,5318.454865236956
0.1045,4438,5318.454865236956
0.1045,4439,5318.454865236956
0.1045,4440,5318.454865236956
0.1045,4441,5318.454865236956
0.1045,4442,5318.454865236956
0.1045,4443,5318.454865236956
0.1045,4444,5318.454865236956
0.1045,4445,5318.454865236956
0.1045,4446,5318.454865236956
0.1045,4447,5318.454865236956
0.1045,4448,5318.454865236956
0.1045,4449,5318.454865236956
0.1045,4450,5318.454865236956
0.1045,4451,5318.454865236956
0.1045,4452,5318.454865236956
0.1045,4453,5318.454865236956
0.1045,4454,5318.454865236956
0.1045,4455,5318.454865236956
0.1045,4456,5318.454865236956
0.1045,4457,5318.454865236956
0.1045,4458,5318.454865236956
0.1045,4459,5318.454865236956
0.1045,4460,5318.454865236956
0.1045,4461,5318.454865236956
0.1045,4462,5318.454865236956
0.1045,4463,5318.454865236956
0.1045,4464,5318.454865236956
0.1045,4465,5318.454865236956
0.1045,4466,5318.454865236956
0.1045,4467,5318.454865236956
0.1045,4468,5318.454865236956
0.1045,4469,5318.454865236956
0.1045,4470,5318.454865236956
0.1045,4471,5318.454865236956
0.1045,4472,5318.454865236956
0.1045,4473,5318.454865236956
0.1045,4474,5318.454865236956
0.1045,4475,5318.454865236956
0.1045,4476,5318.454865236956
0.1045,4477,5318.454865236956
0.1045,4478,5318.454865236956
0.1045,4479,5318.454865236956
0.1045,4480,5318.454865236956
0.1045,4481,5318.454865236956
0.1045,4482,5318.454865236956
0.1045,4483,5318.454865236956
0.1045,4484,5318.454865236956
0.1045,4485,5318.454865236956
0.1045,4486,5318.454865236956
0.1045,4487,5318.454865236956
0.1045,4488,5318.454865236956
0.1045,4489,5318.454865236956
0.1045,4490,5318.454865236956
0.1045,4491,5318.454865236956
0.1045,4492,5318.454865236956
0.1045,4493,5318.454865236956
0.1045,4494,5318.454865236956
0.1045,4495,5318.454865236956
0.1045,4496,5318.454865236956
0.1045,4497,5318.454865236956
0.1045,4498,5318.454865236956
0.1045,4499,5318.454865236956
0.1045,4500,5318.454865236956
0.1045,4501,5318.454865236956
0.1045,4502,5318.454865236956
0.1045,4503,5318.454865236956
0.1045,4504,5318.454865236956
0.1045,4505,5318.454865236956
0.1045,4506,5318.454865236956
0.1045,4507,5318.454865236956
0.1045,4508,5318.454865236956
0.1045,4509,5318.454865236956
0.1045,4510,5318.454865236956
0.1045,4511,5318.454865236956
0.1045,4512,5318.454865236956
0.1045,4513,5318.454865236956
0.1045,4514,5318.454865236956
0.1045,4515,5318.454865236956
0.1045,4516,5318.454865236956
0.1045,4517,5318.454865236956
0.1045,4518,5318.454865236956
0.1045,4519,5318.454865236956
0.1045,4520,5318.454865236956
0.1045,4521,5318.454865236956
0.1045,4522,5318.454865236956
0.1045,4523,5318.454865236956
0.1045,4524,5318.454865236956
0.1045,4525,5318.454865236956
0.1045,4526,5318.454865236956
0.1045,4527,5318.454865236956
0.1045,4528,5318.454865236956
0.1045,4529,5318.454865236956
0.1045,4530,5318.454865236956
0.1045,4531,5318.454865236956
0.1045,4532,5318.454865236956
0.1045,4533,5318.454865236956
0.1045,4534,5318.454865236956
0.1045,4535,5318.454865236956
0.1045,4536,5318.454865236956
0.1045,4537,5318.454865236956
0.1045,4538,5318.454865236956
0.1045,4539,5318.454865236956
0.1045,4540,5318.454865236956
0.1045,4541,5318.454865236956
0.1045,4542,5318.454865236956
0.1045,4543,5318.454865236956
0.1045,4544,5318.454865236956
0.1045,4545,5318.454865236956
0.1045,4546,5318.454865236956
0.1045,4547,5318.454865236956
0.1045,4548,5318.454865236956
0.1045,4549,5318.454865236956
0.1045,4550,5318.454865236956
0.1045,4551,5318.454865236956
0.1045,4552,5318.454865236956
0.1045,4553,5318.454865236956
0.1045,4554,5318.454865236956
0.1045,4555,5318.454865236956
0.1045,4556,5318.454865236956
0.1045,4557,5318.454865236956
0.1045,4558,5318.454865236956
0.1045,4559,5318.454865236956
0.1045,4560,5318.454865236956
0.1045,4561,5318.454865236956
0.1045,4562,5318.454865236956
0.1045,4563,5318.454865236956
0.1045,4564,5318.454865236956
0.1045,4565,5318.454865236956
0.1045,4566,5318.454865236956
0.1045,4567,5318.454865236956
0.1045,4568,5318.454865236956
0.1045,4569,5318.454865236956
0.1045,4570,5318.454865236956
0.1045,4571,5318.454865236956
0.1045,4572,5318.454865236956
0.1045,4573,5318.454865236956
0.1045,4574,5318.454865236956
0.1045,4575,5318.454865236956
0.1045,4576,5318.454865236956
0.1045,4577,5318.454865236956
0.1045,4578,5318.454865236956
0.1045,4579,5318.454865236956
0.1045,4580,5318.454865236956
0.1045,4581,5318.454865236956
0.1045,4582,5318.454865236956
0.1045,4583,5318.454865236956
0.1045,4584,5318.454865236956
0.1045,4585,5318.454865236956
0.1045,4586,5318.454865236956
0.1045,4587,5318.454865236956
0.1045,4588,5318.454865236956
0.1045,4589,5318.454865236956
0.1045,4590,5318.454865236956
0.1045,4591,5318.454865236956
0.1045,4592,5318.454865236956
0.1045,4593,5318.454865236956
0.1045,4594,5318.454865236956
0.1045,4595,5318.454865236956
0.1045,4596,5318.454865236956
0.1045,4597,5318.454865236956
0.1045,4598,5318.454865236956
0.1045,4599,5318.454865236956
0.1045,4600,5318.454865236956
0.1045,4601,5318.454865236956
0.1045,4602,5318.454865236956
0.1045,4603,5318.454865236956
0.1045,4604,5318.454865236956
0.1045,4605,5318.454865236956
0.1045,4606,5318.454865236956
0.1045,4607,5318.454865236956
0.1045,4608,5318.454865236956
0.1045,4609,5318.454865236956
0.1045,4610,5318.454865236956
0.1045,4611,5318.454865236956
0.1045,4612,5318.454865236956
0.1045,4613,5318.454865236956
0.1045,4614,5318.454865236956
0.1045,4615,5318.454865236956
0.1045,4616,5318.454865236956
0.1045,4617,5318.454865236956
0.1045,4618,5318.454865236956
0.1045,4619,5318.454865236956
0.1045,4620,5318.454865236956
0.1045,4621,5318.454865236956
0.1045,4622,5318.454865236956
0.1045,4623,5318.454865236956
0.1045,4624,5318.454865236956
0.1045,4625,5318.454865236956
0.1045,4626,5318.454865236956
0.1045,4627,5318.454865236956
0.1045,4628,5318.454865236956
0.1045,4629,5318.454865236956
0.1045,4630,5318.454865236956
0.1045,4631,5318.454865236956
0.1045,4632,5318.454865236956
0.1045,4633,5318.454865236956
0.1045,4634,5318.454865236956
0.1045,4635,5318.454865236956
0.1045,4636,5318.454865236956
0.1045,4637,5318.454865236956
0.1045,4638,5318.454865236956
0.1045,4639,5318.454865236956
0.1045,4640,5318.454865236956
0.1045,4641,5318.454865236956
0.1045,4642,5318.454865236956
0.1045,4643,5318.454865236956
0.1045,4644,5318.454865236956
0.1045,4645,5318.454865236956
0.1045,4646,5318.454865236956
0.1045,4647,5318.454865236956
0.1045,4648,5318.454865236956
0.1045,4649,5318.454865236956
0.1045,4650,5318.454865236956
0.1045,4651,5318.454865236956
0.1045,4652,5318.454865236956
0.1045,4653,5318.454865236956
0.1045,4654,5318.454865236956
0.1045,4655,5318.454865236956
0.1045,4656,5318.454865236956
0.1045,4657,5318.454865236956
0.1045,4658,5318.454865236956
0.1045,4659,5318.454865236956
0.1045,4660,5318.454865236956
0.1045,4661,5318.454865236956
0.1045,4662,5318.454865236956
0.1045,4663,5318.454865236956
0.1045,4664,5318.454865236956
0.1045,4665,5318.454865236956
0.1045,4666,5318.454865236956
0.1045,4667,5318.454865236956
0.1045,4668,5318.454865236956
0.1045,4669,5318.454865236956
0.1045,4670,5318.454865236956
0.1045,4671,5318.454865236956
0.1045,4672,5318.454865236956
0.1045,4673,5318.454865236956
0.1045,4674,5318.454865236956
0.1045,4675,5318.454865236956
0.1045,4676,5318.454865236956
0.1045,4677,5318.454865236956
0.1045,4678,5318.454865236956
0.1045,4679,5318.454865236956
0.1045,4680,5318.454865236956
0.1045,4681,5318.454865236956
0.1045,4682,5318.454865236956
0.1045,4683,5318.454865236956
0.1045,4684,5318.454865236956
0.1045,4685,5318.454865236956
0.1045,4686,5318.454865236956
0.1045,4687,5318.454865236956
0.1045,4688,5318.454865236956
0.1045,4689,5318.454865236956
0.1045,4690,5318.454865236956
0.1045,4691,5318.454865236956
0.1045,4692,5318.454865236956
0.1045,4693,5318.454865236956
0.1045,4694,5318.454865236956
0.1045,4695,5318.454865236956
0.1045,4696,5318.454865236956
0.1045,4697,5318.454865236956
0.1045,4698,5318.454865236956
0.1045,4699,5318.454865236956
0.1045,4700,5318.454865236956
0.1045,4701,5318.454865236956
0.1045,4702,5318.454865236956
0.1045,4703,5318.454865236956
0.1045,4704,5318.454865236956
0.1045,4705,5318.454865236956
0.1045,4706,5318.454865236956
0.1045,4707,5318.454865236956
0.1045,4708,5318.454865236956
0.1045,4709,5318.454865236956
0.1045,4710,5318.454865236956
0.1045,4711,5318.454865236956
0.1045,4712,5318.454865236956
0.1045,4713,5318.454865236956
0.1045,4714,5318.454865236956
0.1045,4715,5318.454865236956
0.1045,4716,5318.454865236956
0.1045,4717,5318.454865236956
0.1045,4718,5318.454865236956
0.1045,4719,5318.454865236956
0.1045,4720,5318.454865236956
0.1045,4721,5318.454865236956
0.1045,4722,5318.454865236956
0.1045,4723,5318.454865236956
0.1045,4724,5318.454865236956
0.1045,4725,5318.454865236956
0.1045,4726,5318.454865236956
0.1045,4727,5318.454865236956
0.1045,4728,5318.454865236956
0.1045,4729,5318.454865236956
0.1045,4730,5318.454865236956
0.1045,4731,5318.454865236956
0.1045,4732,5318.454865236956
0.1045,4733,5318.454865236956
0.1045,4734,5318.454865236956
0.1045,4735,5318.454865236956
0.1045,4736,5318.454865236956
0.1045,4737,5318.454865236956
0.1045,4738,5318.454865236956
0.1045,4739,5318.454865236956
0.1045,4740,5318.454865236956
0.1045,4741,5318.454865236956
0.1045,4742,5318.454865236956
0.1045,4743,5318.454865236956
0.1045,4744,5318.454865236956
0.1045,4745,5318.454865236956
0.1045,4746,5318.454865236956
0.1045,4747,5318.454865236956
0.1045,4748,5318.454865236956
0.1045,4749,5318.454865236956
0.1045,4750,5318.454865236956
0.1045,4751,5318.454865236956
0.1045,4752,5318.454865236956
0.1045,4753,5318.454865236956
0.1045,4754,5318.454865236956
0.1045,4755,5318.454865236956
0.1045,4756,5318.454865236956
0.1045,4757,5318.454865236956
0.1045,4758,5318.454865236956
0.1045,4759,5318.454865236956
0.1045,4760,5318.454865236956
0.1045,4761,5318.454865236956
0.1045,4762,5318.454865236956
0.1045,4763,5318.454865236956
0.1045,4764,5318.454865236956
0.1045,4765,5318.454865236956
0.1045,4766,5318.454865236956
0.1045,4767,5318.454865236956
0.1045,4768,5318.454865236956
0.1045,4769,5318.454865236956
0.1045,4770,5318.454865236956
0.1045,4771,5318.454865236956
0.1045,4772,5318.454865236956
0.1045,4773,5318.454865236956
0.1045,4774,5318.454865236956
0.1045,4775,5318.454865236956
0.1045,4776,5318.454865236956
0.1045,4777,5318.454865236956
0.1045,4778,5318.454865236956
0.1045,4779,5318.454865236956
0.1045,4780,5318.454865236956
0.1045,4781,5318.454865236956
0.1045,4782,5318.454865236956
0.1045,4783,5318.454865236956
0.1045,4784,5318.454865236956
0.1045,4785,5318.454865236956
0.1045,4786,5318.454865236956
0.1045,4787,5318.454865236956
0.1045,4788,5318.454865236956
0.1045,4789,5318.454865236956
0.1045,4790,5318.454865236956
0.1045,4791,5318.454865236956
0.1045,4792,5318.454865236956
0.1045,4793,5318.454865236956
0.1045,4794,5318.454865236956
0.1045,4795,5318.454865236956
0.1045,4796,5318.454865236956
0.1045,4797,5318.454865236956
0.1045,4798,5318.454865236956
0.1045,4799,5318.454865236956
0.1045,4800,5318.454865236956
0.1045,4801,5318.454865236956
0.1045,4802,5318.454865236956
0.1045,4803,5318.454865236956
0.1045,4804,5318.454865236956
0.1045,4805,5318.454865236956
0.1045,4806,5318.454865236956
0.1045,4807,5318.454865236956
0.1045,4808,5318.454865236956
0.1045,4809,5318.454865236956
0.1045,4810,5318.454865236956
0.1045,4811,5318.454865236956
0.1045,4812,5318.454865236956
0.1045,4813,5318.454865236956
0.1045,4814,5318.454865236956
0.1045,4815,5318.454865236956
0.1045,4816,5318.454865236956
0.1045,4817,5318.454865236956
0.1045,4818,5318.454865236956
0.1045,4819,5318.454865236956
0.1045,4820,5318.454865236956
0.1045,4821,5318.454865236956
0.1045,4822,5318.454865236956
0.1045,4823,5318.454865236956
0.1045,4824,5318.454865236956
0.1045,4825,5318.454865236956
0.1045,4826,5318.454865236956
0.1045,4827,5318.454865236956
0.1045,4828,5318.454865236956
0.1045,4829,5318.454865236956
