instant,atemp,Predicted Y
1583,0.303,0.4422743709146291
1584,0.303,0.4422790846801026
1585,0.3182,0.4422837984455761
1586,0.3333,0.4422885122110496
1587,0.3333,0.4422932259765231
1588,0.3182,0.44229793974199655
1589,0.303,0.44230265350747006
1590,0.3182,0.44230736727294356
1591,0.303,0.44231208103841707
1592,0.2727,0.4423167948038906
1593,0.303,0.44232150856936403
1594,0.2879,0.44232622233483754
1595,0.303,0.44233093610031105
1596,0.2879,0.44233564986578455
1597,0.2727,0.442340363631258
1598,0.2273,0.4423450773967315
1599,0.2273,0.442349791162205
1600,0.2273,0.4423545049276785
1601,0.2273,0.442359218693152
1602,0.2273,0.4423639324586255
1603,0.2121,0.442368646224099
1604,0.2273,0.4423733599895725
1605,0.2576,0.442378073755046
1606,0.2879,0.44238278752051946
1607,0.303,0.44238750128599297
1608,0.303,0.4423922150514665
1609,0.3182,0.44239692881694
1610,0.3333,0.44240164258241343
1611,0.4091,0.44240635634788694
1612,0.4242,0.44241107011336045
1613,0.4545,0.44241578387883396
1614,0.4545,0.44242049764430746
1615,0.4242,0.4424252114097809
1616,0.4242,0.4424299251752544
1617,0.4091,0.44243463894072793
1618,0.3939,0.44243935270620144
1619,0.3788,0.4424440664716749
1620,0.3939,0.4424487802371484
1621,0.3939,0.4424534940026219
1622,0.3485,0.4424582077680954
1623,0.3333,0.4424629215335689
1624,0.3333,0.44246763529904237
1625,0.3485,0.4424723490645159
1626,0.3636,0.4424770628299894
1627,0.3485,0.4424817765954629
1628,0.4091,0.44248649036093635
1629,0.4091,0.44249120412640985
1630,0.4242,0.44249591789188336
1631,0.4394,0.44250063165735687
1632,0.4545,0.4425053454228304
1633,0.4545,0.44251005918830383
1634,0.4545,0.44251477295377734
1635,0.4697,0.44251948671925084
1636,0.4545,0.44252420048472435
1637,0.4394,0.4425289142501978
1638,0.4091,0.4425336280156713
1639,0.3333,0.4425383417811448
1640,0.303,0.4425430555466183
1641,0.2879,0.44254776931209183
1642,0.2727,0.4425524830775653
1643,0.2576,0.4425571968430388
1644,0.2727,0.4425619106085123
1645,0.2879,0.4425666243739858
1646,0.2879,0.44257133813945926
1647,0.2727,0.44257605190493277
1648,0.2424,0.4425807656704063
1649,0.2727,0.4425854794358798
1650,0.3182,0.4425901932013533
1651,0.303,0.44259490696682674
1652,0.303,0.44259962073230025
1653,0.3182,0.44260433449777375
1654,0.3333,0.44260904826324726
1655,0.3939,0.4426137620287207
1656,0.3939,0.4426184757941942
1657,0.3939,0.44262318955966773
1658,0.3939,0.44262790332514124
1659,0.4091,0.44263261709061474
1660,0.3939,0.4426373308560882
1661,0.3636,0.4426420446215617
1662,0.3485,0.4426467583870352
1663,0.3182,0.4426514721525087
1664,0.3333,0.44265618591798217
1665,0.3333,0.4426608996834557
1666,0.3485,0.4426656134489292
1667,0.3485,0.4426703272144027
1668,0.303,0.4426750409798762
1669,0.303,0.44267975474534965
1670,0.2576,0.44268446851082316
1671,0.2273,0.44268918227629667
1672,0.2273,0.4426938960417702
1673,0.2424,0.4426986098072436
1674,0.2879,0.44270332357271713
1675,0.3333,0.44270803733819064
1676,0.3182,0.44271275110366415
1677,0.3182,0.4427174648691376
1678,0.3485,0.4427221786346111
1679,0.3333,0.4427268924000846
1680,0.3939,0.4427316061655581
1681,0.3939,0.44273631993103163
1682,0.3939,0.4427410336965051
1683,0.3485,0.4427457474619786
1684,0.3333,0.4427504612274521
1685,0.3182,0.4427551749929256
1686,0.3182,0.44275988875839906
1687,0.3333,0.44276460252387256
1688,0.3182,0.44276931628934607
1689,0.3182,0.4427740300548196
1690,0.2879,0.4427787438202931
1691,0.2727,0.44278345758576654
1692,0.2727,0.44278817135124005
1693,0.303,0.44279288511671355
1694,0.3182,0.44279759888218706
1695,0.3182,0.4428023126476605
1696,0.2879,0.442807026413134
1697,0.3182,0.4428117401786075
1698,0.3333,0.44281645394408103
1699,0.3485,0.44282116770955454
1700,0.3485,0.442825881475028
1701,0.4091,0.4428305952405015
1702,0.4091,0.442835309005975
1703,0.4091,0.4428400227714485
1704,0.4091,0.44284473653692197
1705,0.4091,0.4428494503023955
1706,0.4394,0.442854164067869
1707,0.4394,0.4428588778333425
1708,0.4394,0.442863591598816
1709,0.4242,0.44286830536428945
1710,0.4242,0.44287301912976296
1711,0.4091,0.44287773289523646
1712,0.4091,0.44288244666070997
1713,0.3939,0.4428871604261834
1714,0.3485,0.44289187419165693
1715,0.303,0.44289658795713044
1716,0.3333,0.44290130172260395
1717,0.3333,0.44290601548807745
1718,0.3333,0.4429107292535509
1719,0.3182,0.4429154430190244
1720,0.3333,0.4429201567844979
1721,0.3485,0.44292487054997143
1722,0.4091,0.4429295843154449
1723,0.4394,0.4429342980809184
1724,0.4394,0.4429390118463919
1725,0.4848,0.4429437256118654
1726,0.5,0.44294843937733885
1727,0.4848,0.44295315314281236
1728,0.5,0.44295786690828587
1729,0.4848,0.4429625806737594
1730,0.4848,0.4429672944392329
1731,0.4545,0.44297200820470634
1732,0.4394,0.44297672197017984
1733,0.4242,0.44298143573565335
1734,0.4242,0.44298614950112686
1735,0.4091,0.4429908632666003
1736,0.4242,0.4429955770320738
1737,0.4242,0.4430002907975473
1738,0.4091,0.44300500456302083
1739,0.4091,0.44300971832849434
1740,0.3485,0.4430144320939678
1741,0.3939,0.4430191458594413
1742,0.4091,0.4430238596249148
1743,0.4091,0.4430285733903883
1744,0.4242,0.44303328715586177
1745,0.4545,0.4430380009213353
1746,0.5,0.4430427146868088
1747,0.5152,0.4430474284522823
1748,0.5303,0.4430521422177558
1749,0.6212,0.44305685598322925
1750,0.6212,0.44306156974870275
1751,0.6364,0.44306628351417626
1752,0.6364,0.44307099727964977
1753,0.6364,0.4430757110451232
1754,0.6364,0.44308042481059673
1755,0.6212,0.44308513857607024
1756,0.6212,0.44308985234154374
1757,0.6212,0.44309456610701725
1758,0.6212,0.4430992798724907
1759,0.6212,0.4431039936379642
1760,0.6212,0.4431087074034377
1761,0.5455,0.4431134211689112
1762,0.5303,0.4431181349343847
1763,0.5152,0.4431228486998582
1764,0.5,0.4431275624653317
1765,0.5,0.4431322762308052
1766,0.4394,0.4431369899962787
1767,0.4091,0.44314170376175216
1768,0.4242,0.44314641752722567
1769,0.4242,0.4431511312926992
1770,0.4394,0.4431558450581727
1771,0.4545,0.44316055882364613
1772,0.4545,0.44316527258911964
1773,0.4848,0.44316998635459315
1774,0.4848,0.44317470012006666
1775,0.4848,0.44317941388554016
1776,0.4848,0.4431841276510136
1777,0.4697,0.4431888414164871
1778,0.4545,0.44319355518196063
1779,0.4394,0.44319826894743414
1780,0.4242,0.4432029827129076
1781,0.4091,0.4432076964783811
1782,0.4091,0.4432124102438546
1783,0.3939,0.4432171240093281
1784,0.303,0.4432218377748016
1785,0.2879,0.44322655154027507
1786,0.2879,0.4432312653057486
1787,0.2727,0.4432359790712221
1788,0.2576,0.4432406928366956
1789,0.2576,0.44324540660216905
1790,0.2576,0.44325012036764255
1791,0.2273,0.44325483413311606
1792,0.2727,0.44325954789858957
1793,0.303,0.4432642616640631
1794,0.3485,0.4432689754295365
1795,0.3485,0.44327368919501003
1796,0.3636,0.44327840296048354
1797,0.3939,0.44328311672595705
1798,0.4091,0.4432878304914305
1799,0.4091,0.443292544256904
1800,0.4242,0.4432972580223775
1801,0.4091,0.443301971787851
1802,0.3939,0.44330668555332453
1803,0.3333,0.443311399318798
1804,0.3333,0.4433161130842715
1805,0.3182,0.443320826849745
1806,0.303,0.4433255406152185
1807,0.303,0.44333025438069196
1808,0.303,0.44333496814616546
1809,0.303,0.44333968191163897
1810,0.303,0.4433443956771125
1811,0.303,0.44334910944258593
1812,0.303,0.44335382320805944
1813,0.303,0.44335853697353295
1814,0.2727,0.44336325073900645
1815,0.2727,0.44336796450447996
1816,0.303,0.4433726782699534
1817,0.3939,0.4433773920354269
1818,0.4242,0.44338210580090043
1819,0.4394,0.44338681956637394
1820,0.4848,0.4433915333318474
1821,0.5152,0.4433962470973209
1822,0.5303,0.4434009608627944
1823,0.5152,0.4434056746282679
1824,0.5152,0.4434103883937414
1825,0.5,0.44341510215921487
1826,0.5455,0.4434198159246884
1827,0.5303,0.4434245296901619
1828,0.4545,0.4434292434556354
1829,0.4545,0.44343395722110884
1830,0.4545,0.44343867098658235
1831,0.4545,0.44344338475205586
1832,0.4242,0.44344809851752937
1833,0.4394,0.4434528122830029
1834,0.4394,0.4434575260484763
1835,0.4242,0.44346223981394983
1836,0.4091,0.44346695357942334
1837,0.4091,0.44347166734489685
1838,0.4091,0.4434763811103703
1839,0.4091,0.4434810948758438
1840,0.4091,0.4434858086413173
1841,0.4394,0.4434905224067908
1842,0.4394,0.44349523617226433
1843,0.4545,0.4434999499377378
1844,0.4848,0.4435046637032113
1845,0.4848,0.4435093774686848
1846,0.4848,0.4435140912341583
1847,0.4848,0.44351880499963175
1848,0.4848,0.44352351876510526
1849,0.4697,0.44352823253057877
1850,0.4394,0.4435329462960523
1851,0.4394,0.4435376600615258
1852,0.4242,0.44354237382699924
1853,0.4091,0.44354708759247274
1854,0.4091,0.44355180135794625
1855,0.3485,0.44355651512341976
1856,0.3182,0.4435612288888932
1857,0.3182,0.4435659426543667
1858,0.3182,0.4435706564198402
1859,0.3182,0.44357537018531373
1860,0.3182,0.4435800839507872
1861,0.303,0.4435847977162607
1862,0.3182,0.4435895114817342
1863,0.303,0.4435942252472077
1864,0.3182,0.4435989390126812
1865,0.3333,0.44360365277815467
1866,0.3182,0.4436083665436282
1867,0.3333,0.4436130803091017
1868,0.3636,0.4436177940745752
1869,0.3939,0.44362250784004864
1870,0.4091,0.44362722160552215
1871,0.4091,0.44363193537099566
1872,0.3939,0.44363664913646916
1873,0.3939,0.44364136290194267
1874,0.303,0.4436460766674161
1875,0.2879,0.44365079043288963
1876,0.3182,0.44365550419836314
1877,0.3333,0.44366021796383664
1878,0.303,0.4436649317293101
1879,0.2879,0.4436696454947836
1880,0.2879,0.4436743592602571
1881,0.2727,0.4436790730257306
1882,0.2727,0.4436837867912041
1883,0.2727,0.4436885005566776
1884,0.2727,0.4436932143221511
1885,0.2576,0.4436979280876246
1886,0.2273,0.4437026418530981
1887,0.2576,0.44370735561857155
1888,0.2273,0.44371206938404506
1889,0.2727,0.44371678314951857
1890,0.2727,0.4437214969149921
1891,0.303,0.4437262106804656
1892,0.303,0.44373092444593903
1893,0.2879,0.44373563821141254
1894,0.2879,0.44374035197688605
1895,0.2879,0.44374506574235956
1896,0.2727,0.443749779507833
1897,0.2727,0.4437544932733065
1898,0.2576,0.44375920703878
1899,0.2576,0.44376392080425353
1900,0.2576,0.44376863456972704
1901,0.2273,0.4437733483352005
1902,0.2273,0.443778062100674
1903,0.2121,0.4437827758661475
1904,0.197,0.443787489631621
1905,0.2273,0.44379220339709446
1906,0.2121,0.44379691716256797
1907,0.197,0.4438016309280415
1908,0.1818,0.443806344693515
1909,0.1818,0.4438110584589885
1910,0.2121,0.44381577222446195
1911,0.2121,0.44382048598993545
1912,0.2576,0.44382519975540896
1913,0.2879,0.44382991352088247
1914,0.303,0.4438346272863559
1915,0.3182,0.44383934105182943
1916,0.3333,0.44384405481730294
1917,0.3182,0.44384876858277644
1918,0.303,0.44385348234824995
1919,0.2879,0.4438581961137234
1920,0.2879,0.4438629098791969
1921,0.2879,0.4438676236446704
1922,0.303,0.4438723374101439
1923,0.303,0.4438770511756174
1924,0.2576,0.4438817649410909
1925,0.2424,0.4438864787065644
1926,0.2424,0.4438911924720379
1927,0.2273,0.4438959062375114
1928,0.2121,0.44390062000298486
1929,0.197,0.44390533376845837
1930,0.2121,0.4439100475339319
1931,0.197,0.4439147612994054
1932,0.1818,0.44391947506487883
1933,0.197,0.44392418883035234
1934,0.2273,0.44392890259582585
1935,0.2424,0.44393361636129935
1936,0.2576,0.44393833012677286
1937,0.2727,0.4439430438922463
1938,0.2879,0.4439477576577198
1939,0.303,0.44395247142319333
1940,0.3182,0.44395718518866684
1941,0.3333,0.4439618989541403
1942,0.3333,0.4439666127196138
1943,0.303,0.4439713264850873
1944,0.3182,0.4439760402505608
1945,0.2727,0.44398075401603426
1946,0.2727,0.44398546778150777
1947,0.2576,0.4439901815469813
1948,0.2727,0.4439948953124548
1949,0.2424,0.4439996090779283
1950,0.2576,0.44400432284340174
1951,0.2273,0.44400903660887525
1952,0.2273,0.44401375037434876
1953,0.197,0.44401846413982227
1954,0.197,0.4440231779052957
1955,0.1818,0.4440278916707692
1956,0.1667,0.44403260543624273
1957,0.197,0.44403731920171624
1958,0.2273,0.44404203296718975
1959,0.2121,0.4440467467326632
1960,0.2424,0.4440514604981367
1961,0.2576,0.4440561742636102
1962,0.2879,0.4440608880290837
1963,0.3182,0.4440656017945572
1964,0.303,0.4440703155600307
1965,0.3333,0.4440750293255042
1966,0.303,0.4440797430909777
1967,0.2879,0.4440844568564512
1968,0.2879,0.44408917062192466
1969,0.2727,0.44409388438739816
1970,0.2576,0.44409859815287167
1971,0.2576,0.4441033119183452
1972,0.2576,0.44410802568381863
1973,0.2273,0.44411273944929214
1974,0.2273,0.44411745321476565
1975,0.2273,0.44412216698023915
1976,0.2273,0.44412688074571266
1977,0.1818,0.4441315945111861
1978,0.1667,0.4441363082766596
1979,0.1818,0.4441410220421331
1980,0.197,0.44414573580760663
1981,0.2121,0.4441504495730801
1982,0.2273,0.4441551633385536
1983,0.2424,0.4441598771040271
1984,0.2727,0.4441645908695006
1985,0.2879,0.44416930463497406
1986,0.303,0.44417401840044757
1987,0.303,0.4441787321659211
1988,0.3182,0.4441834459313946
1989,0.303,0.4441881596968681
1990,0.303,0.44419287346234154
1991,0.303,0.44419758722781505
1992,0.3333,0.44420230099328856
1993,0.3333,0.44420701475876206
1994,0.2879,0.4442117285242355
1995,0.2576,0.444216442289709
1996,0.2273,0.44422115605518253
1997,0.2121,0.44422586982065604
1998,0.2121,0.44423058358612955
1999,0.2121,0.444235297351603
2000,0.2121,0.4442400111170765
2001,0.2121,0.44424472488255
2002,0.2121,0.4442494386480235
2003,0.197,0.44425415241349697
2004,0.2121,0.4442588661789705
2005,0.2576,0.444263579944444
2006,0.2727,0.4442682937099175
2007,0.303,0.444273007475391
2008,0.3333,0.44427772124086445
2009,0.303,0.44428243500633796
2010,0.3333,0.44428714877181147
2011,0.3939,0.444291862537285
2012,0.3939,0.44429657630275843
2013,0.4091,0.44430129006823194
2014,0.3636,0.44430600383370544
2015,0.3333,0.44431071759917895
2016,0.3636,0.44431543136465246
2017,0.3636,0.4443201451301259
2018,0.3636,0.4443248588955994
2019,0.3333,0.4443295726610729
2020,0.3485,0.44433428642654643
2021,0.3485,0.4443390001920199
2022,0.3485,0.4443437139574934
2023,0.3485,0.4443484277229669
2024,0.3485,0.4443531414884404
2025,0.2879,0.4443578552539139
2026,0.303,0.44436256901938737
2027,0.3333,0.4443672827848609
2028,0.3182,0.4443719965503344
2029,0.303,0.4443767103158079
2030,0.3182,0.44438142408128134
2031,0.3182,0.44438613784675485
2032,0.3333,0.44439085161222835
2033,0.3485,0.44439556537770186
2034,0.3333,0.44440027914317537
2035,0.2576,0.4444049929086488
2036,0.2727,0.44440970667412233
2037,0.2727,0.44441442043959584
2038,0.2576,0.44441913420506934
2039,0.2576,0.4444238479705428
2040,0.2121,0.4444285617360163
2041,0.2273,0.4444332755014898
2042,0.2273,0.4444379892669633
2043,0.2121,0.4444427030324368
2044,0.2273,0.4444474167979103
2045,0.2273,0.4444521305633838
2046,0.2273,0.4444568443288573
2047,0.2273,0.4444615580943308
2048,0.2273,0.44446627185980425
2049,0.2273,0.44447098562527776
2050,0.2121,0.44447569939075127
2051,0.2273,0.4444804131562248
2052,0.2273,0.4444851269216983
2053,0.2424,0.44448984068717173
2054,0.2424,0.44449455445264524
2055,0.2727,0.44449926821811875
2056,0.2727,0.44450398198359226
2057,0.303,0.4445086957490657
2058,0.303,0.4445134095145392
2059,0.2727,0.4445181232800127
2060,0.2879,0.44452283704548623
2061,0.2879,0.44452755081095974
2062,0.303,0.4445322645764332
2063,0.303,0.4445369783419067
2064,0.2576,0.4445416921073802
2065,0.2727,0.4445464058728537
2066,0.2727,0.44455111963832716
2067,0.2576,0.44455583340380067
2068,0.2576,0.4445605471692742
2069,0.2576,0.4445652609347477
2070,0.2576,0.44456997470022114
2071,0.2273,0.44457468846569465
2072,0.2273,0.44457940223116815
2073,0.2273,0.44458411599664166
2074,0.2273,0.44458882976211517
2075,0.2424,0.4445935435275886
2076,0.2424,0.4445982572930621
2077,0.2879,0.44460297105853563
2078,0.303,0.44460768482400914
2079,0.2879,0.4446123985894826
2080,0.303,0.4446171123549561
2081,0.3333,0.4446218261204296
2082,0.3333,0.4446265398859031
2083,0.303,0.4446312536513766
2084,0.303,0.4446359674168501
2085,0.303,0.4446406811823236
2086,0.303,0.4446453949477971
2087,0.303,0.4446501087132706
2088,0.3182,0.44465482247874405
2089,0.3333,0.44465953624421756
2090,0.303,0.44466425000969106
2091,0.3182,0.44466896377516457
2092,0.3333,0.4446736775406381
2093,0.2727,0.44467839130611153
2094,0.2424,0.44468310507158504
2095,0.2424,0.44468781883705855
2096,0.2424,0.44469253260253205
2097,0.2424,0.4446972463680055
2098,0.2727,0.444701960133479
2099,0.2727,0.4447066738989525
2100,0.3182,0.444711387664426
2101,0.3485,0.44471610142989954
2102,0.3485,0.444720815195373
2103,0.4091,0.4447255289608465
2104,0.3333,0.44473024272632
2105,0.3333,0.4447349564917935
2106,0.303,0.44473967025726696
2107,0.303,0.44474438402274047
2108,0.3939,0.444749097788214
2109,0.3939,0.4447538115536875
2110,0.3939,0.444758525319161
2111,0.3333,0.44476323908463444
2112,0.3182,0.44476795285010795
2113,0.303,0.44477266661558146
2114,0.303,0.44477738038105497
2115,0.3182,0.4447820941465284
2116,0.2879,0.4447868079120019
2117,0.3182,0.44479152167747543
2118,0.2727,0.44479623544294894
2119,0.3333,0.4448009492084224
2120,0.303,0.4448056629738959
2121,0.2727,0.4448103767393694
2122,0.2727,0.4448150905048429
2123,0.303,0.4448198042703164
2124,0.3333,0.4448245180357899
2125,0.3182,0.4448292318012634
2126,0.4091,0.4448339455667369
2127,0.4242,0.4448386593322104
2128,0.4394,0.44484337309768385
2129,0.4394,0.44484808686315735
2130,0.4545,0.44485280062863086
2131,0.4545,0.44485751439410437
2132,0.4545,0.4448622281595779
2133,0.4545,0.44486694192505133
2134,0.4545,0.44487165569052484
2135,0.4242,0.44487636945599834
2136,0.4242,0.44488108322147185
2137,0.4242,0.4448857969869453
2138,0.4091,0.4448905107524188
2139,0.4091,0.4448952245178923
2140,0.4091,0.4448999382833658
2141,0.4091,0.44490465204883933
2142,0.3939,0.4449093658143128
2143,0.3939,0.4449140795797863
2144,0.3939,0.4449187933452598
2145,0.4091,0.4449235071107333
2146,0.4242,0.44492822087620676
2147,0.4394,0.44493293464168027
2148,0.4545,0.4449376484071538
2149,0.4848,0.4449423621726273
2150,0.5152,0.4449470759381008
2151,0.6212,0.44495178970357424
2152,0.6212,0.44495650346904775
2153,0.6364,0.44496121723452126
2154,0.6515,0.44496593099999476
2155,0.6667,0.4449706447654682
2156,0.6515,0.4449753585309417
2157,0.6515,0.44498007229641523
2158,0.6364,0.44498478606188874
2159,0.6364,0.44498949982736224
2160,0.6364,0.4449942135928357
2161,0.6364,0.4449989273583092
2162,0.6364,0.4450036411237827
2163,0.6212,0.4450083548892562
2164,0.6212,0.44501306865472967
2165,0.6212,0.4450177824202032
2166,0.5152,0.4450224961856767
2167,0.5152,0.4450272099511502
2168,0.4848,0.4450319237166237
2169,0.4545,0.44503663748209715
2170,0.4697,0.44504135124757066
2171,0.4697,0.44504606501304417
2172,0.3939,0.4450507787785177
2173,0.3182,0.4450554925439911
2174,0.303,0.44506020630946463
2175,0.2879,0.44506492007493814
2176,0.303,0.44506963384041165
2177,0.3333,0.44507434760588516
2178,0.3182,0.4450790613713586
2179,0.4091,0.4450837751368321
2180,0.3939,0.4450884889023056
2181,0.4242,0.44509320266777913
2182,0.3939,0.4450979164332526
2183,0.3333,0.4451026301987261
2184,0.3182,0.4451073439641996
2185,0.2879,0.4451120577296731
2186,0.303,0.4451167714951466
2187,0.2879,0.44512148526062006
2188,0.3182,0.44512619902609357
2189,0.2727,0.4451309127915671
2190,0.2424,0.4451356265570406
2191,0.2727,0.44514034032251404
2192,0.2424,0.44514505408798755
2193,0.2576,0.44514976785346105
2194,0.2576,0.44515448161893456
2195,0.2727,0.44515919538440807
2196,0.303,0.4451639091498815
2197,0.3333,0.44516862291535503
2198,0.4091,0.44517333668082854
2199,0.4242,0.44517805044630204
2200,0.4394,0.4451827642117755
2201,0.4545,0.445187477977249
2202,0.4848,0.4451921917427225
2203,0.5,0.445196905508196
2204,0.5152,0.44520161927366947
2205,0.5,0.445206333039143
2206,0.5,0.4452110468046165
2207,0.4848,0.44521576057009
2208,0.4545,0.4452204743355635
2209,0.4545,0.44522518810103695
2210,0.4545,0.44522990186651046
2211,0.4545,0.44523461563198397
2212,0.4545,0.4452393293974575
2213,0.4242,0.4452440431629309
2214,0.4242,0.44524875692840443
2215,0.3485,0.44525347069387794
2216,0.3333,0.44525818445935145
2217,0.3182,0.44526289822482495
2218,0.303,0.4452676119902984
2219,0.3333,0.4452723257557719
2220,0.3485,0.4452770395212454
2221,0.4091,0.44528175328671893
2222,0.4242,0.4452864670521924
2223,0.4545,0.4452911808176659
2224,0.4545,0.4452958945831394
2225,0.5,0.4453006083486129
2226,0.5303,0.4453053221140864
2227,0.6212,0.44531003587955986
2228,0.6212,0.44531474964503337
2229,0.5,0.4453194634105069
2230,0.4697,0.4453241771759804
2231,0.4545,0.44532889094145384
2232,0.4394,0.44533360470692734
2233,0.4394,0.44533831847240085
2234,0.4091,0.44534303223787436
2235,0.3939,0.44534774600334787
2236,0.3485,0.4453524597688213
2237,0.3333,0.4453571735342948
2238,0.3333,0.44536188729976833
2239,0.3333,0.44536660106524184
2240,0.3333,0.4453713148307153
2241,0.3182,0.4453760285961888
2242,0.3636,0.4453807423616623
2243,0.3333,0.4453854561271358
2244,0.3333,0.4453901698926093
2245,0.3485,0.4453948836580828
2246,0.3333,0.4453995974235563
2247,0.4091,0.4454043111890298
2248,0.3939,0.4454090249545033
2249,0.3333,0.44541373871997675
2250,0.3182,0.44541845248545026
2251,0.3182,0.44542316625092376
2252,0.303,0.44542788001639727
2253,0.303,0.4454325937818707
2254,0.303,0.44543730754734423
2255,0.2727,0.44544202131281774
2256,0.2727,0.44544673507829124
2257,0.2879,0.44545144884376475
2258,0.2727,0.4454561626092382
2259,0.2879,0.4454608763747117
2260,0.2879,0.4454655901401852
2261,0.303,0.4454703039056587
2262,0.303,0.4454750176711322
2263,0.2879,0.4454797314366057
2264,0.2727,0.4454844452020792
2265,0.2879,0.4454891589675527
2266,0.2879,0.4454938727330262
2267,0.303,0.44549858649849966
2268,0.303,0.44550330026397317
2269,0.3485,0.4455080140294467
2270,0.3333,0.4455127277949202
2271,0.3636,0.44551744156039363
2272,0.3485,0.44552215532586714
2273,0.3788,0.44552686909134065
2274,0.3485,0.44553158285681416
2275,0.3788,0.44553629662228766
2276,0.3939,0.4455410103877611
2277,0.3939,0.4455457241532346
2278,0.3939,0.44555043791870813
2279,0.3939,0.44555515168418164
2280,0.3939,0.4455598654496551
2281,0.3485,0.4455645792151286
2282,0.3485,0.4455692929806021
2283,0.3939,0.4455740067460756
2284,0.3939,0.4455787205115491
2285,0.3939,0.44558343427702257
2286,0.3939,0.4455881480424961
2287,0.3939,0.4455928618079696
2288,0.3636,0.4455975755734431
2289,0.3636,0.44560228933891655
2290,0.3636,0.44560700310439005
2291,0.3636,0.44561171686986356
2292,0.3939,0.44561643063533707
2293,0.3939,0.4456211444008106
2294,0.4091,0.44562585816628403
2295,0.4091,0.44563057193175754
2296,0.4242,0.44563528569723104
2297,0.4545,0.44563999946270455
2298,0.4848,0.445644713228178
2299,0.4848,0.4456494269936515
2300,0.5,0.445654140759125
2301,0.5,0.4456588545245985
2302,0.4848,0.44566356829007203
2303,0.4848,0.4456682820555455
2304,0.4545,0.445672995821019
2305,0.4394,0.4456777095864925
2306,0.4394,0.445682423351966
2307,0.4545,0.44568713711743946
2308,0.4697,0.44569185088291297
2309,0.4545,0.4456965646483865
2310,0.4545,0.44570127841386
2311,0.4545,0.4457059921793335
2312,0.4545,0.44571070594480694
2313,0.4545,0.44571541971028045
2314,0.4848,0.44572013347575395
2315,0.5,0.44572484724122746
2316,0.5303,0.4457295610067009
2317,0.5303,0.4457342747721744
2318,0.5909,0.44573898853764793
2319,0.5909,0.44574370230312144
2320,0.6061,0.44574841606859494
2321,0.6667,0.4457531298340684
2322,0.6667,0.4457578435995419
2323,0.6667,0.4457625573650154
2324,0.6667,0.4457672711304889
2325,0.6667,0.44577198489596237
2326,0.6667,0.4457766986614359
2327,0.6364,0.4457814124269094
2328,0.6212,0.4457861261923829
2329,0.6212,0.44579083995785634
2330,0.5455,0.44579555372332985
2331,0.6212,0.44580026748880336
2332,0.6212,0.44580498125427687
2333,0.6212,0.4458096950197504
2334,0.5455,0.4458144087852238
2335,0.5303,0.44581912255069733
2336,0.5152,0.44582383631617084
2337,0.5152,0.44582855008164435
2338,0.5152,0.4458332638471178
2339,0.4697,0.4458379776125913
2340,0.4545,0.4458426913780648
2341,0.4848,0.4458474051435383
2342,0.5,0.44585211890901183
2343,0.5303,0.4458568326744853
2344,0.5152,0.4458615464399588
2345,0.4848,0.4458662602054323
2346,0.4697,0.4458709739709058
2347,0.4697,0.44587568773637926
2348,0.4394,0.44588040150185276
2349,0.4394,0.44588511526732627
2350,0.4242,0.4458898290327998
2351,0.4242,0.4458945427982733
2352,0.4242,0.44589925656374674
2353,0.4091,0.44590397032922025
2354,0.4091,0.44590868409469375
2355,0.4091,0.44591339786016726
2356,0.4091,0.4459181116256407
2357,0.4091,0.4459228253911142
2358,0.4091,0.4459275391565877
2359,0.4091,0.44593225292206123
2360,0.3939,0.44593696668753474
2361,0.3939,0.4459416804530082
2362,0.3485,0.4459463942184817
2363,0.3939,0.4459511079839552
2364,0.3939,0.4459558217494287
2365,0.4091,0.44596053551490217
2366,0.4242,0.4459652492803757
2367,0.4242,0.4459699630458492
2368,0.4394,0.4459746768113227
2369,0.4242,0.4459793905767962
2370,0.4394,0.44598410434226965
2371,0.4545,0.44598881810774316
2372,0.4545,0.44599353187321666
2373,0.4394,0.44599824563869017
2374,0.4394,0.4460029594041636
2375,0.4394,0.44600767316963713
2376,0.4242,0.44601238693511064
2377,0.4242,0.44601710070058415
2378,0.4091,0.4460218144660576
2379,0.3939,0.4460265282315311
2380,0.3939,0.4460312419970046
2381,0.3485,0.4460359557624781
2382,0.3333,0.4460406695279516
2383,0.3636,0.4460453832934251
2384,0.3485,0.4460500970588986
2385,0.3485,0.4460548108243721
2386,0.3939,0.4460595245898456
2387,0.4242,0.44606423835531905
2388,0.4545,0.44606895212079256
2389,0.4848,0.44607366588626607
2390,0.5,0.4460783796517396
2391,0.5152,0.4460830934172131
2392,0.5303,0.44608780718268654
2393,0.5303,0.44609252094816004
2394,0.6212,0.44609723471363355
2395,0.6061,0.44610194847910706
2396,0.6061,0.4461066622445805
2397,0.5303,0.446111376010054
2398,0.5152,0.4461160897755275
2399,0.4848,0.44612080354100103
2400,0.4545,0.44612551730647454
2401,0.4697,0.446130231071948
2402,0.4545,0.4461349448374215
2403,0.4394,0.446139658602895
2404,0.4394,0.4461443723683685
2405,0.4091,0.44614908613384197
2406,0.4091,0.4461537998993155
2407,0.3939,0.446158513664789
2408,0.3636,0.4461632274302625
2409,0.3636,0.446167941195736
2410,0.4091,0.44617265496120945
2411,0.4394,0.44617736872668295
2412,0.4848,0.44618208249215646
2413,0.4848,0.44618679625762997
