atemp,temp,Predicted Y
0.7576,0.88,0.8088757024534284
0.6515,0.74,0.6914574980597419
0.7424,0.82,0.7920542443310529
0.7424,0.8,0.7920542443310529
0.7121,0.78,0.7585219955739492
0.697,0.76,0.741811204939221
0.697,0.76,0.741811204939221
0.6818,0.74,0.7249897468168456
0.697,0.74,0.741811204939221
0.697,0.74,0.741811204939221
0.6818,0.72,0.7249897468168456
0.6818,0.72,0.7249897468168456
0.697,0.74,0.741811204939221
0.6818,0.74,0.7249897468168456
0.697,0.76,0.741811204939221
0.7424,0.8,0.7920542443310529
0.7424,0.84,0.7920542443310529
0.7424,0.86,0.7920542443310529
0.7727,0.9,0.8255864930881567
0.7727,0.9,0.8255864930881567
0.7727,0.9,0.8255864930881567
0.7727,0.92,0.8255864930881567
0.7727,0.92,0.8255864930881567
0.7727,0.92,0.8255864930881567
0.7879,0.86,0.8424079512105321
0.7576,0.8,0.8088757024534284
0.7576,0.8,0.8088757024534284
0.7424,0.78,0.7920542443310529
0.697,0.74,0.741811204939221
0.697,0.74,0.741811204939221
0.6818,0.72,0.7249897468168456
0.697,0.72,0.741811204939221
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.6818,0.74,0.7249897468168456
0.7273,0.8,0.7753434536963246
0.7424,0.82,0.7920542443310529
0.7576,0.86,0.8088757024534284
0.7727,0.88,0.8255864930881567
0.803,0.9,0.8591187418452603
0.803,0.9,0.8591187418452603
0.8182,0.92,0.8759401999676357
0.7879,0.9,0.8424079512105321
0.7879,0.9,0.8424079512105321
0.6818,0.76,0.7249897468168456
0.697,0.78,0.741811204939221
0.6667,0.74,0.7082789561821173
0.6818,0.72,0.7249897468168456
0.6515,0.7,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.6364,0.68,0.6747467074250136
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6364,0.68,0.6747467074250136
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6364,0.68,0.6747467074250136
0.6667,0.72,0.7082789561821173
0.6818,0.74,0.7249897468168456
0.697,0.78,0.741811204939221
0.7273,0.82,0.7753434536963246
0.7273,0.84,0.7753434536963246
0.7424,0.86,0.7920542443310529
0.7424,0.86,0.7920542443310529
0.7727,0.9,0.8255864930881567
0.7727,0.9,0.8255864930881567
0.7727,0.9,0.8255864930881567
0.7879,0.9,0.8424079512105321
0.7576,0.86,0.8088757024534284
0.7576,0.86,0.8088757024534284
0.7576,0.82,0.8088757024534284
0.7424,0.8,0.7920542443310529
0.7424,0.78,0.7920542443310529
0.7424,0.8,0.7920542443310529
0.7424,0.8,0.7920542443310529
0.7121,0.78,0.7585219955739492
0.7121,0.78,0.7585219955739492
0.697,0.76,0.741811204939221
0.697,0.76,0.741811204939221
0.697,0.76,0.741811204939221
0.6818,0.72,0.7249897468168456
0.6667,0.74,0.7082789561821173
0.6667,0.74,0.7082789561821173
0.6818,0.74,0.7249897468168456
0.6818,0.74,0.7249897468168456
0.6818,0.74,0.7249897468168456
0.697,0.76,0.741811204939221
0.7121,0.76,0.7585219955739492
0.7121,0.76,0.7585219955739492
0.6667,0.7,0.7082789561821173
0.6364,0.68,0.6747467074250136
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.5909,0.66,0.6243930005455346
0.5909,0.66,0.6243930005455346
0.5909,0.66,0.6243930005455346
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6515,0.7,0.6914574980597419
0.697,0.72,0.741811204939221
0.6667,0.72,0.7082789561821173
0.697,0.74,0.741811204939221
0.7121,0.76,0.7585219955739492
0.7121,0.76,0.7585219955739492
0.7576,0.8,0.8088757024534284
0.7576,0.8,0.8088757024534284
0.7121,0.76,0.7585219955739492
0.7121,0.76,0.7585219955739492
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6364,0.68,0.6747467074250136
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.5909,0.64,0.6243930005455346
0.6212,0.66,0.6579252493026383
0.5909,0.64,0.6243930005455346
0.5909,0.64,0.6243930005455346
0.5909,0.64,0.6243930005455346
0.5909,0.64,0.6243930005455346
0.6061,0.66,0.64121445866791
0.6515,0.7,0.6914574980597419
0.6667,0.72,0.7082789561821173
0.6818,0.74,0.7249897468168456
0.697,0.76,0.741811204939221
0.697,0.76,0.741811204939221
0.7121,0.78,0.7585219955739492
0.7121,0.78,0.7585219955739492
0.697,0.76,0.741811204939221
0.7424,0.8,0.7920542443310529
0.7121,0.78,0.7585219955739492
0.697,0.76,0.741811204939221
0.6818,0.74,0.7249897468168456
0.6667,0.72,0.7082789561821173
0.6515,0.7,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.6364,0.68,0.6747467074250136
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.5758,0.64,0.6076822099108063
0.5758,0.64,0.6076822099108063
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.697,0.74,0.741811204939221
0.697,0.74,0.741811204939221
0.7424,0.78,0.7920542443310529
0.7576,0.8,0.8088757024534284
0.7727,0.8,0.8255864930881567
0.7727,0.82,0.8255864930881567
0.803,0.84,0.8591187418452603
0.7121,0.74,0.7585219955739492
0.7121,0.74,0.7585219955739492
0.697,0.72,0.741811204939221
0.7121,0.72,0.7585219955739492
0.697,0.72,0.741811204939221
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.697,0.72,0.741811204939221
0.7424,0.76,0.7920542443310529
0.803,0.8,0.8591187418452603
0.8333,0.82,0.892650990602364
0.8485,0.9,0.9094724487247394
0.8485,0.9,0.9094724487247394
0.803,0.86,0.8591187418452603
0.697,0.72,0.741811204939221
0.697,0.72,0.741811204939221
0.7121,0.74,0.7585219955739492
0.697,0.72,0.741811204939221
0.697,0.72,0.741811204939221
0.7121,0.72,0.7585219955739492
0.7121,0.72,0.7585219955739492
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6364,0.68,0.6747467074250136
0.5909,0.66,0.6243930005455346
0.5909,0.66,0.6243930005455346
0.5909,0.66,0.6243930005455346
0.6667,0.7,0.7082789561821173
0.6515,0.7,0.6914574980597419
0.6818,0.72,0.7249897468168456
0.6818,0.74,0.7249897468168456
0.697,0.76,0.741811204939221
0.7424,0.8,0.7920542443310529
0.7424,0.82,0.7920542443310529
0.7576,0.82,0.8088757024534284
0.7576,0.84,0.8088757024534284
0.7424,0.82,0.7920542443310529
0.7576,0.84,0.8088757024534284
0.7727,0.86,0.8255864930881567
0.7727,0.86,0.8255864930881567
0.7576,0.84,0.8088757024534284
0.7424,0.82,0.7920542443310529
0.7576,0.8,0.8088757024534284
0.7121,0.76,0.7585219955739492
0.7121,0.76,0.7585219955739492
0.697,0.74,0.741811204939221
0.697,0.72,0.741811204939221
0.6818,0.72,0.7249897468168456
0.6818,0.72,0.7249897468168456
0.6818,0.72,0.7249897468168456
0.6667,0.7,0.7082789561821173
0.6515,0.7,0.6914574980597419
0.6667,0.72,0.7082789561821173
0.697,0.72,0.741811204939221
0.697,0.74,0.741811204939221
0.7424,0.78,0.7920542443310529
0.7727,0.8,0.8255864930881567
0.7727,0.8,0.8255864930881567
0.7879,0.82,0.8424079512105321
0.7879,0.84,0.8424079512105321
0.7879,0.86,0.8424079512105321
0.7727,0.86,0.8255864930881567
0.7727,0.86,0.8255864930881567
0.7576,0.8,0.8088757024534284
0.7576,0.8,0.8088757024534284
0.7424,0.8,0.7920542443310529
0.7273,0.8,0.7753434536963246
0.697,0.78,0.741811204939221
0.697,0.78,0.741811204939221
0.6818,0.76,0.7249897468168456
0.6667,0.74,0.7082789561821173
0.6667,0.72,0.7082789561821173
0.6667,0.72,0.7082789561821173
0.6515,0.7,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6515,0.7,0.6914574980597419
0.6667,0.74,0.7082789561821173
0.6818,0.76,0.7249897468168456
0.7273,0.8,0.7753434536963246
0.7121,0.8,0.7585219955739492
0.7273,0.82,0.7753434536963246
0.7273,0.82,0.7753434536963246
0.7273,0.84,0.7753434536963246
0.7424,0.86,0.7920542443310529
0.7424,0.86,0.7920542443310529
0.7121,0.84,0.7585219955739492
0.7121,0.82,0.7585219955739492
0.697,0.8,0.741811204939221
0.6667,0.76,0.7082789561821173
0.6667,0.76,0.7082789561821173
0.6515,0.74,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6364,0.7,0.6747467074250136
0.6364,0.7,0.6747467074250136
0.6212,0.66,0.6579252493026383
0.6212,0.64,0.6579252493026383
0.6212,0.64,0.6579252493026383
0.6212,0.64,0.6579252493026383
0.6061,0.62,0.64121445866791
0.6212,0.66,0.6579252493026383
0.6364,0.7,0.6747467074250136
0.6515,0.72,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6667,0.76,0.7082789561821173
0.6818,0.78,0.7249897468168456
0.6667,0.76,0.7082789561821173
0.697,0.8,0.741811204939221
0.697,0.8,0.741811204939221
0.697,0.8,0.741811204939221
0.697,0.8,0.741811204939221
0.6818,0.78,0.7249897468168456
0.6515,0.74,0.6914574980597419
0.6515,0.72,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.6212,0.66,0.6579252493026383
0.6212,0.64,0.6579252493026383
0.6212,0.64,0.6579252493026383
0.6212,0.62,0.6579252493026383
0.6212,0.62,0.6579252493026383
0.6212,0.62,0.6579252493026383
0.6212,0.6,0.6579252493026383
0.6212,0.62,0.6579252493026383
0.6212,0.64,0.6579252493026383
0.6364,0.68,0.6747467074250136
0.6515,0.72,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6667,0.76,0.7082789561821173
0.697,0.8,0.741811204939221
0.6818,0.78,0.7249897468168456
0.697,0.8,0.741811204939221
0.697,0.8,0.741811204939221
0.7121,0.82,0.7585219955739492
0.7121,0.82,0.7585219955739492
0.6818,0.76,0.7249897468168456
0.6667,0.74,0.7082789561821173
0.6515,0.72,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6212,0.66,0.6579252493026383
0.6061,0.64,0.64121445866791
0.6061,0.64,0.64121445866791
0.6061,0.64,0.64121445866791
0.6212,0.66,0.6579252493026383
0.6515,0.7,0.6914574980597419
0.6667,0.7,0.7082789561821173
0.697,0.72,0.741811204939221
0.697,0.74,0.741811204939221
0.5909,0.66,0.6243930005455346
0.7121,0.74,0.7585219955739492
0.697,0.74,0.741811204939221
0.6364,0.68,0.6747467074250136
0.6667,0.7,0.7082789561821173
0.697,0.72,0.741811204939221
0.6667,0.7,0.7082789561821173
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.5758,0.64,0.6076822099108063
0.5758,0.64,0.6076822099108063
0.5606,0.64,0.5908607517884309
0.5606,0.64,0.5908607517884309
0.5606,0.64,0.5908607517884309
0.5606,0.64,0.5908607517884309
0.5909,0.66,0.6243930005455346
0.5909,0.66,0.6243930005455346
0.5909,0.66,0.6243930005455346
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.697,0.72,0.741811204939221
0.697,0.74,0.741811204939221
0.697,0.74,0.741811204939221
0.697,0.74,0.741811204939221
0.7121,0.76,0.7585219955739492
0.697,0.74,0.741811204939221
0.697,0.72,0.741811204939221
0.6667,0.7,0.7082789561821173
0.5455,0.6,0.5741499611537026
0.5455,0.6,0.5741499611537026
0.5606,0.6,0.5908607517884309
0.5455,0.6,0.5741499611537026
0.5455,0.6,0.5741499611537026
0.5606,0.6,0.5908607517884309
0.5606,0.6,0.5908607517884309
0.5606,0.6,0.5908607517884309
0.5455,0.6,0.5741499611537026
0.5455,0.6,0.5741499611537026
0.5455,0.6,0.5741499611537026
0.5909,0.64,0.6243930005455346
0.5909,0.64,0.6243930005455346
0.6364,0.68,0.6747467074250136
0.6818,0.72,0.7249897468168456
0.6818,0.74,0.7249897468168456
0.7121,0.78,0.7585219955739492
0.6818,0.74,0.7249897468168456
0.6818,0.74,0.7249897468168456
0.6818,0.74,0.7249897468168456
0.6667,0.74,0.7082789561821173
0.6515,0.7,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6061,0.64,0.64121445866791
0.6061,0.64,0.64121445866791
0.6061,0.64,0.64121445866791
0.5909,0.62,0.6243930005455346
0.5909,0.62,0.6243930005455346
0.6061,0.64,0.64121445866791
0.5909,0.62,0.6243930005455346
0.5909,0.62,0.6243930005455346
0.6061,0.64,0.64121445866791
0.6515,0.7,0.6914574980597419
0.6364,0.68,0.6747467074250136
0.6515,0.7,0.6914574980597419
0.6667,0.74,0.7082789561821173
0.6818,0.76,0.7249897468168456
0.6818,0.76,0.7249897468168456
0.6818,0.76,0.7249897468168456
0.7121,0.8,0.7585219955739492
0.7121,0.8,0.7585219955739492
0.6818,0.76,0.7249897468168456
0.6818,0.76,0.7249897468168456
0.6667,0.74,0.7082789561821173
0.6667,0.74,0.7082789561821173
0.6667,0.72,0.7082789561821173
0.6515,0.7,0.6914574980597419
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6061,0.64,0.64121445866791
0.6212,0.66,0.6579252493026383
0.5909,0.64,0.6243930005455346
0.6061,0.64,0.64121445866791
0.6061,0.64,0.64121445866791
0.5909,0.62,0.6243930005455346
0.6212,0.66,0.6579252493026383
0.6515,0.7,0.6914574980597419
0.6667,0.74,0.7082789561821173
0.6818,0.76,0.7249897468168456
0.697,0.78,0.741811204939221
0.7273,0.8,0.7753434536963246
0.7121,0.8,0.7585219955739492
0.7273,0.82,0.7753434536963246
0.7273,0.8,0.7753434536963246
0.7424,0.82,0.7920542443310529
0.7424,0.8,0.7920542443310529
0.697,0.76,0.741811204939221
0.697,0.76,0.741811204939221
0.6818,0.74,0.7249897468168456
0.6818,0.72,0.7249897468168456
0.6515,0.7,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.6364,0.68,0.6747467074250136
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6061,0.64,0.64121445866791
0.5909,0.64,0.6243930005455346
0.5909,0.64,0.6243930005455346
0.5909,0.64,0.6243930005455346
0.6212,0.66,0.6579252493026383
0.6818,0.72,0.7249897468168456
0.697,0.74,0.741811204939221
0.7121,0.76,0.7585219955739492
0.7424,0.8,0.7920542443310529
0.7424,0.8,0.7920542443310529
0.7576,0.82,0.8088757024534284
0.7273,0.8,0.7753434536963246
0.7273,0.8,0.7753434536963246
0.7273,0.8,0.7753434536963246
0.697,0.76,0.741811204939221
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.6364,0.68,0.6747467074250136
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6364,0.68,0.6747467074250136
0.5758,0.64,0.6076822099108063
0.5758,0.64,0.6076822099108063
0.5909,0.64,0.6243930005455346
0.5758,0.64,0.6076822099108063
0.5758,0.64,0.6076822099108063
0.5758,0.64,0.6076822099108063
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.6515,0.7,0.6914574980597419
0.6818,0.72,0.7249897468168456
0.6818,0.72,0.7249897468168456
0.6818,0.74,0.7249897468168456
0.7121,0.76,0.7585219955739492
0.7273,0.78,0.7753434536963246
0.7424,0.8,0.7920542443310529
0.7424,0.8,0.7920542443310529
0.7121,0.76,0.7585219955739492
0.7121,0.76,0.7585219955739492
0.5909,0.62,0.6243930005455346
0.5758,0.62,0.6076822099108063
0.5758,0.62,0.6076822099108063
0.5455,0.6,0.5741499611537026
0.5455,0.6,0.5741499611537026
0.5455,0.6,0.5741499611537026
0.5758,0.62,0.6076822099108063
0.5909,0.62,0.6243930005455346
0.5909,0.62,0.6243930005455346
0.5455,0.6,0.5741499611537026
0.5606,0.6,0.5908607517884309
0.5606,0.6,0.5908607517884309
0.5758,0.62,0.6076822099108063
0.6212,0.66,0.6579252493026383
0.6515,0.7,0.6914574980597419
0.6818,0.72,0.7249897468168456
0.6667,0.72,0.7082789561821173
0.6818,0.74,0.7249897468168456
0.697,0.76,0.741811204939221
0.7424,0.8,0.7920542443310529
0.7273,0.8,0.7753434536963246
0.7273,0.8,0.7753434536963246
0.7424,0.8,0.7920542443310529
0.7121,0.76,0.7585219955739492
0.6818,0.74,0.7249897468168456
0.6818,0.74,0.7249897468168456
0.6818,0.72,0.7249897468168456
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6061,0.66,0.64121445866791
0.6364,0.68,0.6747467074250136
0.5909,0.66,0.6243930005455346
0.5909,0.66,0.6243930005455346
0.6364,0.68,0.6747467074250136
0.6667,0.7,0.7082789561821173
0.697,0.72,0.741811204939221
0.7121,0.74,0.7585219955739492
0.7879,0.8,0.8424079512105321
0.803,0.82,0.8591187418452603
0.7727,0.8,0.8255864930881567
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.697,0.72,0.741811204939221
0.697,0.72,0.741811204939221
0.697,0.72,0.741811204939221
0.6818,0.72,0.7249897468168456
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6515,0.7,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.6364,0.68,0.6747467074250136
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6364,0.68,0.6747467074250136
0.6515,0.7,0.6914574980597419
0.6515,0.72,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6515,0.72,0.6914574980597419
0.6364,0.7,0.6747467074250136
0.6212,0.66,0.6579252493026383
0.6212,0.64,0.6579252493026383
0.6212,0.64,0.6579252493026383
0.6212,0.62,0.6579252493026383
0.6212,0.6,0.6579252493026383
0.5455,0.58,0.5741499611537026
0.5303,0.56,0.5573285030313273
0.5303,0.56,0.5573285030313273
0.5152,0.54,0.5406177123965991
0.5152,0.54,0.5406177123965991
0.5152,0.54,0.5406177123965991
0.6212,0.6,0.6579252493026383
0.6212,0.62,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6364,0.7,0.6747467074250136
0.6364,0.7,0.6747467074250136
0.6364,0.7,0.6747467074250136
0.6515,0.72,0.6914574980597419
0.6515,0.72,0.6914574980597419
0.6515,0.72,0.6914574980597419
0.6515,0.72,0.6914574980597419
0.6515,0.72,0.6914574980597419
0.6515,0.72,0.6914574980597419
0.6212,0.66,0.6579252493026383
0.6212,0.64,0.6579252493026383
0.6212,0.62,0.6579252493026383
0.6212,0.62,0.6579252493026383
0.6061,0.62,0.64121445866791
0.6212,0.62,0.6579252493026383
0.6061,0.6,0.64121445866791
0.5455,0.58,0.5741499611537026
0.5455,0.58,0.5741499611537026
0.5303,0.56,0.5573285030313273
0.5303,0.56,0.5573285030313273
0.5303,0.56,0.5573285030313273
0.6061,0.6,0.64121445866791
0.6061,0.62,0.64121445866791
0.6061,0.64,0.64121445866791
0.6515,0.7,0.6914574980597419
0.6667,0.72,0.7082789561821173
0.6818,0.74,0.7249897468168456
0.6818,0.76,0.7249897468168456
0.6818,0.76,0.7249897468168456
0.6818,0.76,0.7249897468168456
0.697,0.76,0.741811204939221
0.697,0.76,0.741811204939221
0.6818,0.74,0.7249897468168456
0.6818,0.74,0.7249897468168456
0.6667,0.72,0.7082789561821173
0.6515,0.7,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6364,0.68,0.6747467074250136
0.6212,0.66,0.6579252493026383
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.6364,0.68,0.6747467074250136
0.6667,0.7,0.7082789561821173
0.6818,0.72,0.7249897468168456
0.697,0.74,0.741811204939221
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.697,0.72,0.741811204939221
0.697,0.74,0.741811204939221
0.7121,0.72,0.7585219955739492
0.7121,0.72,0.7585219955739492
0.7121,0.72,0.7585219955739492
0.6061,0.66,0.64121445866791
0.5909,0.64,0.6243930005455346
0.5909,0.64,0.6243930005455346
0.5758,0.62,0.6076822099108063
0.5758,0.62,0.6076822099108063
0.5758,0.62,0.6076822099108063
0.5758,0.62,0.6076822099108063
0.5606,0.62,0.5908607517884309
0.5455,0.6,0.5741499611537026
0.5606,0.62,0.5908607517884309
0.5606,0.62,0.5908607517884309
0.5606,0.62,0.5908607517884309
0.5758,0.64,0.6076822099108063
0.6061,0.66,0.64121445866791
0.6667,0.7,0.7082789561821173
0.697,0.74,0.741811204939221
0.7121,0.76,0.7585219955739492
0.7273,0.76,0.7753434536963246
0.7424,0.78,0.7920542443310529
0.7727,0.8,0.8255864930881567
0.7727,0.8,0.8255864930881567
0.7424,0.78,0.7920542443310529
0.7121,0.74,0.7585219955739492
0.7121,0.74,0.7585219955739492
0.697,0.72,0.741811204939221
0.697,0.72,0.741811204939221
0.697,0.72,0.741811204939221
0.697,0.72,0.741811204939221
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.6667,0.7,0.7082789561821173
0.5909,0.66,0.6243930005455346
0.6061,0.66,0.64121445866791
0.6061,0.66,0.64121445866791
0.5758,0.64,0.6076822099108063
0.5758,0.64,0.6076822099108063
0.5758,0.64,0.6076822099108063
0.5758,0.64,0.6076822099108063
0.5758,0.62,0.6076822099108063
0.5758,0.62,0.6076822099108063
0.6212,0.66,0.6579252493026383
0.6515,0.7,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.6667,0.74,0.7082789561821173
0.6818,0.76,0.7249897468168456
0.697,0.78,0.741811204939221
0.697,0.78,0.741811204939221
0.7121,0.8,0.7585219955739492
0.6818,0.76,0.7249897468168456
0.6667,0.74,0.7082789561821173
0.6667,0.72,0.7082789561821173
0.6515,0.72,0.6914574980597419
0.6212,0.66,0.6579252493026383
0.6061,0.64,0.64121445866791
0.5909,0.62,0.6243930005455346
0.5909,0.62,0.6243930005455346
0.5909,0.6,0.6243930005455346
0.5909,0.6,0.6243930005455346
0.5909,0.6,0.6243930005455346
0.5303,0.56,0.5573285030313273
0.5303,0.56,0.5573285030313273
0.5303,0.56,0.5573285030313273
0.6061,0.6,0.64121445866791
0.6212,0.62,0.6579252493026383
0.6212,0.62,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6364,0.68,0.6747467074250136
0.6364,0.7,0.6747467074250136
0.6364,0.7,0.6747467074250136
0.6364,0.7,0.6747467074250136
0.6515,0.72,0.6914574980597419
0.6364,0.7,0.6747467074250136
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6212,0.64,0.6579252493026383
0.6212,0.64,0.6579252493026383
0.6212,0.62,0.6579252493026383
0.6061,0.6,0.64121445866791
0.5303,0.56,0.5573285030313273
0.5303,0.56,0.5573285030313273
0.5152,0.54,0.5406177123965991
0.5152,0.54,0.5406177123965991
0.5,0.52,0.5237962542742236
0.5,0.52,0.5237962542742236
0.5152,0.54,0.5406177123965991
0.5303,0.56,0.5573285030313273
0.6212,0.62,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6364,0.7,0.6747467074250136
0.6515,0.72,0.6914574980597419
0.6515,0.72,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6515,0.72,0.6914574980597419
0.6364,0.7,0.6747467074250136
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6061,0.64,0.64121445866791
0.6061,0.62,0.64121445866791
0.6061,0.62,0.64121445866791
0.5909,0.6,0.6243930005455346
0.5909,0.6,0.6243930005455346
0.5303,0.56,0.5573285030313273
0.5303,0.56,0.5573285030313273
0.5303,0.56,0.5573285030313273
0.5152,0.54,0.5406177123965991
0.5152,0.54,0.5406177123965991
0.5758,0.6,0.6076822099108063
0.6061,0.62,0.64121445866791
0.6061,0.64,0.64121445866791
0.6364,0.7,0.6747467074250136
0.6515,0.72,0.6914574980597419
0.6667,0.74,0.7082789561821173
0.6515,0.74,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6515,0.74,0.6914574980597419
0.6667,0.74,0.7082789561821173
0.6515,0.72,0.6914574980597419
0.6515,0.7,0.6914574980597419
0.7727,0.84,0.8255864930881567
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6061,0.64,0.64121445866791
0.5758,0.6,0.6076822099108063
0.5758,0.6,0.6076822099108063
0.5909,0.6,0.6243930005455346
0.5455,0.58,0.5741499611537026
0.5455,0.58,0.5741499611537026
0.5303,0.56,0.5573285030313273
0.5303,0.56,0.5573285030313273
0.5758,0.6,0.6076822099108063
0.5758,0.6,0.6076822099108063
0.5909,0.62,0.6243930005455346
0.6061,0.64,0.64121445866791
0.6364,0.68,0.6747467074250136
0.6667,0.72,0.7082789561821173
0.6667,0.72,0.7082789561821173
0.6667,0.72,0.7082789561821173
0.6667,0.72,0.7082789561821173
0.6667,0.72,0.7082789561821173
0.6667,0.74,0.7082789561821173
0.6667,0.72,0.7082789561821173
0.6667,0.72,0.7082789561821173
0.6515,0.7,0.6914574980597419
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6212,0.66,0.6579252493026383
0.6061,0.64,0.64121445866791
0.6061,0.64,0.64121445866791
0.5909,0.62,0.6243930005455346
0.5909,0.62,0.6243930005455346
0.5606,0.6,0.5908607517884309
