registered,mnth,Predicted Y
277,6,6.8800605508308506
160,6,6.555035502924416
137,6,6.491141690088108
55,6,6.263346357367359
15,6,6.152226682869432
2,6,6.116112788657606
2,6,6.116112788657606
1,6,6.113334796795158
3,6,6.118890780520054
30,6,6.193896560806155
116,6,6.432803860976697
311,6,6.974512274154089
432,6,7.310649289510316
190,6,6.63837525879786
86,6,6.349464105103252
113,6,6.424469885389352
141,6,6.502253657537901
141,6,6.502253657537901
112,6,6.421691893526904
127,6,6.463361771463626
253,6,6.8133887461320946
475,6,7.430102939595587
479,6,7.44121490704538
355,6,7.096743916101808
301,6,6.9467323555296066
187,6,6.630041283210517
126,6,6.460583779601178
72,6,6.310572219028978
29,6,6.191118568943707
20,6,6.166116642181673
7,6,6.130002747969847
1,6,6.113334796795158
6,6,6.127224756107399
21,6,6.168894634044121
103,6,6.39668996676487
329,6,7.024516127678155
435,6,7.3189832650976605
168,6,6.577259437824001
63,6,6.285570292266944
106,6,6.405023942352215
134,6,6.482807714500764
116,6,6.432803860976697
111,6,6.418913901664456
100,6,6.388355991177526
199,6,6.663377185559894
426,6,7.293981338335628
398,6,7.216197566187079
323,6,7.007848176503466
225,6,6.735604973983547
168,6,6.577259437824001
139,6,6.496697673813005
98,6,6.38280000745263
40,6,6.221676479430636
13,6,6.1466706991445355
6,6,6.127224756107399
2,6,6.116112788657606
4,6,6.1216687723825025
19,6,6.163338650319225
105,6,6.402245950489767
283,6,6.89672850200554
400,6,7.221753549911975
148,6,6.521699600575038
74,6,6.316128202753874
82,6,6.338352137653459
100,6,6.388355991177526
118,6,6.438359844701593
93,6,6.368910048140389
86,6,6.349464105103252
170,6,6.582815421548897
355,6,7.096743916101808
414,6,7.260645435986249
271,6,6.863392599656162
214,6,6.705047063496616
142,6,6.505031649400349
131,6,6.474473738913419
82,6,6.338352137653459
61,6,6.2800143085420475
18,6,6.1605606584567765
7,6,6.130002747969847
3,6,6.118890780520054
4,6,6.1216687723825025
28,6,6.1883405770812585
94,6,6.371688040002837
242,6,6.782830835645165
423,6,7.285647362748283
176,6,6.599483372723586
88,6,6.355020088828148
107,6,6.407801934214663
167,6,6.574481445961553
149,6,6.524477592437486
121,6,6.446693820288937
163,6,6.563369478511761
239,6,6.774496860057821
454,6,7.371765110484176
367,6,7.130079818451185
245,6,6.79116481123251
197,6,6.657821201834998
163,6,6.563369478511761
145,6,6.513365624987693
110,6,6.416135909802008
89,6,6.357798080690596
67,6,6.296682259716737
50,6,6.249456398055118
18,6,6.1605606584567765
9,6,6.1355587316947435
12,6,6.143892707282087
31,6,6.196674552668603
50,6,6.249456398055118
111,6,6.418913901664456
171,6,6.585593413411345
173,6,6.591149397136242
215,6,6.707825055359065
235,6,6.763384892608028
237,6,6.768940876332924
232,6,6.755050917020684
232,6,6.755050917020684
225,6,6.735604973983547
190,6,6.63837525879786
155,6,6.541145543612175
167,6,6.574481445961553
180,6,6.610595340173379
144,6,6.510587633125245
137,6,6.491141690088108
107,6,6.407801934214663
100,6,6.388355991177526
74,6,6.316128202753874
57,6,6.268902341092255
20,6,6.166116642181673
6,6,6.127224756107399
5,6,6.124446764244951
9,6,6.1355587316947435
27,6,6.18556258521881
64,6,6.288348284129392
107,6,6.407801934214663
191,6,6.641153250660309
236,6,6.766162884470476
244,6,6.788386819370062
264,6,6.843946656619025
219,6,6.718937022808857
218,6,6.716159030946409
235,6,6.763384892608028
158,6,6.54947951919952
187,6,6.630041283210517
156,6,6.543923535474623
144,6,6.510587633125245
101,6,6.391133983039974
97,6,6.380022015590182
74,6,6.316128202753874
20,6,6.166116642181673
10,6,6.138336723557192
8,6,6.132780739832295
6,6,6.127224756107399
3,6,6.118890780520054
27,6,6.18556258521881
98,6,6.38280000745263
302,6,6.949510347392055
432,6,7.310649289510316
189,6,6.635597266935412
80,6,6.332796153928562
106,6,6.405023942352215
161,6,6.557813494786864
174,6,6.59392738899869
145,6,6.513365624987693
127,6,6.463361771463626
262,6,6.838390672894128
529,6,7.580114500167788
510,6,7.527332654781273
348,6,7.07729797306467
253,6,6.8133887461320946
178,6,6.605039356448483
114,6,6.4272478772518005
75,6,6.318906194616322
18,6,6.1605606584567765
10,6,6.138336723557192
8,6,6.132780739832295
1,6,6.113334796795158
3,6,6.118890780520054
23,6,6.1744506177690175
107,6,6.407801934214663
346,6,7.071741989339774
441,6,7.33565121627235
174,6,6.59392738899869
97,6,6.380022015590182
103,6,6.39668996676487
139,6,6.496697673813005
176,6,6.599483372723586
118,6,6.438359844701593
136,6,6.48836369822566
279,6,6.885616534555747
484,6,7.455104866357621
473,6,7.4245469558706905
335,6,7.041184078852845
237,6,6.768940876332924
206,6,6.682823128597032
159,6,6.552257511061968
91,6,6.363354064415493
44,6,6.232788446880429
14,6,6.149448691006984
9,6,6.1355587316947435
1,6,6.113334796795158
4,6,6.1216687723825025
20,6,6.166116642181673
110,6,6.416135909802008
348,6,7.07729797306467
445,6,7.3467631837221425
185,6,6.62448529948562
108,6,6.410579926077111
115,6,6.430025869114249
178,6,6.605039356448483
146,6,6.516143616850141
128,6,6.466139763326074
131,6,6.474473738913419
265,6,6.846724648481473
555,6,7.6523422885914405
527,6,7.574558516442892
362,6,7.116189859138945
273,6,6.868948583381059
209,6,6.691157104184375
144,6,6.510587633125245
90,6,6.3605760725530445
38,6,6.21612049570574
13,6,6.1466706991445355
4,6,6.1216687723825025
4,6,6.1216687723825025
6,6,6.127224756107399
18,6,6.1605606584567765
104,6,6.399467958627318
172,6,6.588371405273794
364,6,7.121745842863842
232,6,6.755050917020684
103,6,6.39668996676487
117,6,6.435581852839145
165,6,6.568925462236656
114,6,6.4272478772518005
114,6,6.4272478772518005
127,6,6.463361771463626
258,6,6.827278705444336
230,6,6.749494933295788
299,6,6.94117637180471
269,6,6.857836615931266
176,6,6.599483372723586
154,6,6.538367551749727
127,6,6.463361771463626
14,6,6.149448691006984
21,6,6.168894634044121
19,6,6.163338650319225
11,6,6.14111471541964
5,6,6.124446764244951
5,6,6.124446764244951
12,6,6.143892707282087
89,6,6.357798080690596
225,6,6.735604973983547
426,6,7.293981338335628
196,6,6.65504320997255
126,6,6.460583779601178
138,6,6.4939196819505565
194,6,6.649487226247653
156,6,6.543923535474623
142,6,6.505031649400349
181,6,6.6133733320358274
286,6,6.905062477592884
467,6,7.407879004696002
388,6,7.188417647562597
275,6,6.874504567105955
192,6,6.643931242522757
159,6,6.552257511061968
127,6,6.463361771463626
141,6,6.502253657537901
83,6,6.341130129515907
80,6,6.332796153928562
37,6,6.2133425038432915
16,6,6.15500467473188
4,6,6.1216687723825025
6,6,6.127224756107399
18,6,6.1605606584567765
45,6,6.235566438742877
103,6,6.39668996676487
156,6,6.543923535474623
176,6,6.599483372723586
270,6,6.860614607793714
258,6,6.827278705444336
192,6,6.643931242522757
196,6,6.65504320997255
214,6,6.705047063496616
275,6,6.874504567105955
239,6,6.774496860057821
263,6,6.841168664756577
227,6,6.741160957708443
127,6,6.463361771463626
125,6,6.45780578773873
105,6,6.402245950489767
97,6,6.380022015590182
71,6,6.3077942271665295
59,6,6.274458324817151
59,6,6.274458324817151
16,6,6.15500467473188
10,6,6.138336723557192
12,6,6.143892707282087
22,6,6.171672625906569
36,6,6.210564511980843
59,6,6.274458324817151
111,6,6.418913901664456
158,6,6.54947951919952
236,6,6.766162884470476
255,6,6.818944729856991
214,6,6.705047063496616
193,6,6.646709234385205
216,6,6.710603047221513
257,6,6.824500713581887
238,6,6.771718868195372
218,6,6.716159030946409
217,6,6.713381039083961
146,6,6.516143616850141
110,6,6.416135909802008
114,6,6.4272478772518005
78,6,6.327240170203666
19,6,6.163338650319225
3,6,6.118890780520054
0,6,6.11055680493271
0,6,6.11055680493271
2,6,6.116112788657606
3,6,6.118890780520054
25,6,6.180006601493914
46,6,6.238344430605325
209,6,6.691157104184375
200,6,6.666155177422342
58,6,6.271680332954703
67,6,6.296682259716737
129,6,6.468917755188523
129,6,6.468917755188523
130,6,6.471695747050971
139,6,6.496697673813005
238,6,6.771718868195372
484,6,7.455104866357621
474,6,7.427324947733139
369,6,7.135635802176082
264,6,6.843946656619025
167,6,6.574481445961553
106,6,6.405023942352215
50,6,6.249456398055118
23,6,6.1744506177690175
12,6,6.143892707282087
5,6,6.124446764244951
2,6,6.116112788657606
7,6,6.130002747969847
22,6,6.171672625906569
107,6,6.407801934214663
288,6,6.910618461317781
368,6,7.1328578103136335
243,6,6.785608827507613
120,6,6.44391582842649
119,6,6.4411378365640415
149,6,6.524477592437486
158,6,6.54947951919952
108,6,6.410579926077111
128,6,6.466139763326074
273,6,6.868948583381059
507,6,7.5189986791939285
469,6,7.4134349884208985
358,6,7.105077891689152
254,6,6.816166737994543
191,6,6.641153250660309
97,6,6.380022015590182
53,6,6.257790373642463
18,6,6.1605606584567765
19,6,6.163338650319225
5,6,6.124446764244951
7,6,6.130002747969847
8,6,6.132780739832295
21,6,6.168894634044121
110,6,6.416135909802008
288,6,6.910618461317781
396,6,7.210641582462182
205,6,6.6800451367345834
104,6,6.399467958627318
108,6,6.410579926077111
144,6,6.510587633125245
113,6,6.424469885389352
113,6,6.424469885389352
114,6,6.4272478772518005
224,6,6.732826982121098
462,6,7.393989045383761
447,6,7.352319167447039
280,6,6.888394526418195
230,6,6.749494933295788
216,6,6.710603047221513
123,6,6.452249804013833
91,6,6.363354064415493
44,6,6.232788446880429
26,6,6.182784593356362
4,6,6.1216687723825025
4,6,6.1216687723825025
7,6,6.130002747969847
22,6,6.171672625906569
92,6,6.366132056277941
301,6,6.9467323555296066
412,6,7.255089452261353
194,6,6.649487226247653
88,6,6.355020088828148
108,6,6.410579926077111
130,6,6.471695747050971
149,6,6.524477592437486
103,6,6.39668996676487
127,6,6.463361771463626
217,6,6.713381039083961
495,6,7.485662776844551
483,6,7.4523268744951725
344,6,7.0661860056148775
277,6,6.8800605508308506
188,6,6.632819275072965
139,6,6.496697673813005
90,6,6.3605760725530445
53,6,6.257790373642463
20,6,6.166116642181673
10,6,6.138336723557192
4,6,6.1216687723825025
8,6,6.132780739832295
18,6,6.1605606584567765
87,6,6.3522420969657
247,6,6.796720794957406
439,6,7.330095232547453
203,6,6.674489153009687
102,6,6.393911974902422
147,6,6.518921608712589
150,6,6.527255584299934
178,6,6.605039356448483
162,6,6.5605914866493125
147,6,6.518921608712589
247,6,6.796720794957406
472,6,7.421768964008242
365,6,7.12452383472629
293,6,6.924508420630022
222,6,6.727270998396202
183,6,6.618929315760724
126,6,6.460583779601178
139,6,6.496697673813005
97,6,6.380022015590182
75,6,6.318906194616322
51,6,6.252234389917566
21,6,6.168894634044121
4,6,6.1216687723825025
8,6,6.132780739832295
17,6,6.157782666594328
35,6,6.207786520118395
85,6,6.3466861132408035
139,6,6.496697673813005
203,6,6.674489153009687
209,6,6.691157104184375
252,6,6.810610754269646
231,6,6.752272925158236
232,6,6.755050917020684
235,6,6.763384892608028
235,6,6.763384892608028
247,6,6.796720794957406
199,6,6.663377185559894
254,6,6.816166737994543
195,6,6.652265218110101
140,6,6.499475665675453
126,6,6.460583779601178
130,6,6.471695747050971
85,6,6.3466861132408035
73,6,6.313350210891426
70,6,6.305016235304081
22,6,6.171672625906569
8,6,6.132780739832295
9,6,6.1355587316947435
13,6,6.1466706991445355
27,6,6.18556258521881
78,6,6.327240170203666
131,6,6.474473738913419
196,6,6.65504320997255
219,6,6.718937022808857
268,6,6.855058624068818
245,6,6.79116481123251
246,6,6.793942803094958
229,6,6.746716941433339
278,6,6.882838542693299
243,6,6.785608827507613
265,6,6.846724648481473
228,6,6.743938949570891
158,6,6.54947951919952
135,6,6.485585706363212
95,6,6.3744660318652855
64,6,6.288348284129392
25,6,6.180006601493914
11,6,6.14111471541964
3,6,6.118890780520054
2,6,6.116112788657606
8,6,6.132780739832295
21,6,6.168894634044121
90,6,6.3605760725530445
247,6,6.796720794957406
418,6,7.271757403436042
150,6,6.527255584299934
95,6,6.3744660318652855
95,6,6.3744660318652855
130,6,6.471695747050971
127,6,6.463361771463626
100,6,6.388355991177526
126,6,6.460583779601178
222,6,6.727270998396202
514,6,7.538444622231066
512,6,7.5328886385061695
340,6,7.055074038165085
251,6,6.807832762407199
190,6,6.63837525879786
112,6,6.421691893526904
65,6,6.29112627599184
25,6,6.180006601493914
8,6,6.132780739832295
9,6,6.1355587316947435
2,6,6.116112788657606
7,6,6.130002747969847
20,6,6.166116642181673
117,6,6.435581852839145
320,6,6.999514200916122
417,6,7.268979411573594
208,6,6.688379112321927
112,6,6.421691893526904
118,6,6.438359844701593
161,6,6.557813494786864
156,6,6.543923535474623
117,6,6.435581852839145
127,6,6.463361771463626
220,6,6.721715014671306
509,6,7.524554662918825
436,6,7.321761256960109
255,6,6.818944729856991
246,6,6.793942803094958
164,6,6.566147470374209
104,6,6.399467958627318
58,6,6.271680332954703
25,6,6.180006601493914
18,6,6.1605606584567765
9,6,6.1355587316947435
3,6,6.118890780520054
5,6,6.124446764244951
19,6,6.163338650319225
104,6,6.399467958627318
318,6,6.993958217191226
499,6,7.496774744294343
189,6,6.635597266935412
95,6,6.3744660318652855
117,6,6.435581852839145
188,6,6.632819275072965
186,6,6.6272632913480685
138,6,6.4939196819505565
146,6,6.516143616850141
268,6,6.855058624068818
492,6,7.477328801257206
510,6,7.527332654781273
341,6,7.057852030027533
264,6,6.843946656619025
195,6,6.652265218110101
151,6,6.530033576162382
97,6,6.380022015590182
39,6,6.218898487568188
19,6,6.163338650319225
6,6,6.127224756107399
7,6,6.130002747969847
4,6,6.1216687723825025
24,6,6.177228609631466
119,6,6.4411378365640415
291,6,6.918952436905125
511,6,7.530110646643721
227,6,6.741160957708443
97,6,6.380022015590182
122,6,6.449471812151385
183,6,6.618929315760724
162,6,6.5605914866493125
117,6,6.435581852839145
176,6,6.599483372723586
260,6,6.832834689169232
496,6,7.488440768706999
472,6,7.421768964008242
366,6,7.127301826588738
285,6,6.902284485730436
242,6,6.782830835645165
164,6,6.566147470374209
99,6,6.385577999315078
48,7,6.243900414330222
16,7,6.15500467473188
7,7,6.130002747969847
6,7,6.127224756107399
5,7,6.124446764244951
27,7,6.18556258521881
97,7,6.380022015590182
218,7,6.716159030946409
453,7,7.368987118621728
202,7,6.671711161147239
109,7,6.4133579179395594
146,7,6.516143616850141
180,7,6.610595340173379
209,7,6.691157104184375
225,7,6.735604973983547
299,7,6.94117637180471
342,7,7.060630021889981
362,7,7.116189859138945
324,7,7.010626168365914
238,7,6.771718868195372
185,7,6.62448529948562
149,7,6.524477592437486
173,7,6.591149397136242
96,7,6.377244023727734
84,7,6.343908121378355
58,7,6.271680332954703
43,7,6.230010455017981
21,7,6.168894634044121
8,7,6.132780739832295
13,7,6.1466706991445355
21,7,6.168894634044121
35,7,6.207786520118395
94,7,6.371688040002837
124,7,6.455027795876282
168,7,6.577259437824001
213,7,6.702269071634168
232,7,6.755050917020684
226,7,6.738382965845995
215,7,6.707825055359065
163,7,6.563369478511761
192,7,6.643931242522757
170,7,6.582815421548897
190,7,6.63837525879786
149,7,6.524477592437486
148,7,6.521699600575038
137,7,6.491141690088108
123,7,6.452249804013833
88,7,6.355020088828148
97,7,6.380022015590182
55,7,6.263346357367359
50,7,6.249456398055118
25,7,6.180006601493914
2,7,6.116112788657606
1,7,6.113334796795158
3,7,6.118890780520054
22,7,6.171672625906569
53,7,6.257790373642463
99,7,6.385577999315078
133,7,6.4800297226383154
175,7,6.596705380861138
206,7,6.682823128597032
173,7,6.591149397136242
150,7,6.527255584299934
182,7,6.616151323898276
219,7,6.718937022808857
177,7,6.602261364586035
107,7,6.407801934214663
83,7,6.341130129515907
93,7,6.368910048140389
92,7,6.366132056277941
93,7,6.368910048140389
77,7,6.324462178341218
77,7,6.324462178341218
76,7,6.3216841864787705
30,7,6.193896560806155
13,7,6.1466706991445355
4,7,6.1216687723825025
3,7,6.118890780520054
11,7,6.14111471541964
19,7,6.163338650319225
44,7,6.232788446880429
96,7,6.377244023727734
114,7,6.4272478772518005
172,7,6.588371405273794
210,7,6.693935096046824
181,7,6.6133733320358274
173,7,6.591149397136242
184,7,6.621707307623172
216,7,6.710603047221513
196,7,6.65504320997255
196,7,6.65504320997255
205,7,6.6800451367345834
191,7,6.641153250660309
262,7,6.838390672894128
211,7,6.696713087909272
94,7,6.371688040002837
36,7,6.210564511980843
24,7,6.177228609631466
5,7,6.124446764244951
7,7,6.130002747969847
4,7,6.1216687723825025
19,7,6.163338650319225
91,7,6.363354064415493
248,7,6.799498786819854
391,7,7.196751623149941
177,7,6.602261364586035
84,7,6.343908121378355
97,7,6.380022015590182
130,7,6.471695747050971
136,7,6.48836369822566
112,7,6.421691893526904
111,7,6.418913901664456
202,7,6.671711161147239
466,7,7.405101012833554
426,7,7.293981338335628
297,7,6.935620388079814
225,7,6.735604973983547
168,7,6.577259437824001
124,7,6.455027795876282
54,7,6.260568365504911
26,7,6.182784593356362
11,7,6.14111471541964
4,7,6.1216687723825025
6,7,6.127224756107399
6,7,6.127224756107399
30,7,6.193896560806155
112,7,6.421691893526904
288,7,6.910618461317781
397,7,7.2134195743246305
158,7,6.54947951919952
30,7,6.193896560806155
103,7,6.39668996676487
114,7,6.4272478772518005
107,7,6.407801934214663
113,7,6.424469885389352
130,7,6.471695747050971
218,7,6.716159030946409
517,7,7.54677859781841
486,7,7.460660850082517
323,7,7.007848176503466
257,7,6.824500713581887
175,7,6.596705380861138
156,7,6.543923535474623
78,7,6.327240170203666
29,7,6.191118568943707
14,7,6.149448691006984
7,7,6.130002747969847
2,7,6.116112788657606
4,7,6.1216687723825025
30,7,6.193896560806155
107,7,6.407801934214663
279,7,6.885616534555747
415,7,7.263423427848697
154,7,6.538367551749727
72,7,6.310572219028978
112,7,6.421691893526904
139,7,6.496697673813005
107,7,6.407801934214663
121,7,6.446693820288937
119,7,6.4411378365640415
218,7,6.716159030946409
489,7,7.468994825669862
492,7,7.477328801257206
286,7,6.905062477592884
224,7,6.732826982121098
170,7,6.582815421548897
150,7,6.527255584299934
98,7,6.38280000745263
41,7,6.224454471293084
25,7,6.180006601493914
12,7,6.143892707282087
4,7,6.1216687723825025
4,7,6.1216687723825025
24,7,6.177228609631466
91,7,6.363354064415493
302,7,6.949510347392055
421,7,7.2800913790233865
211,7,6.696713087909272
108,7,6.410579926077111
104,7,6.399467958627318
164,7,6.566147470374209
175,7,6.596705380861138
163,7,6.563369478511761
102,7,6.393911974902422
105,7,6.402245950489767
161,7,6.557813494786864
281,7,6.891172518280643
225,7,6.735604973983547
220,7,6.721715014671306
158,7,6.54947951919952
136,7,6.48836369822566
111,7,6.418913901664456
90,7,6.3605760725530445
48,7,6.243900414330222
43,7,6.230010455017981
23,7,6.1744506177690175
4,7,6.1216687723825025
11,7,6.14111471541964
27,7,6.18556258521881
50,7,6.249456398055118
114,7,6.4272478772518005
170,7,6.582815421548897
177,7,6.602261364586035
189,7,6.635597266935412
221,7,6.724493006533754
249,7,6.802276778682303
215,7,6.707825055359065
220,7,6.721715014671306
245,7,6.79116481123251
241,7,6.780052843782717
246,7,6.793942803094958
178,7,6.605039356448483
185,7,6.62448529948562
155,7,6.541145543612175
154,7,6.538367551749727
93,7,6.368910048140389
112,7,6.421691893526904
94,7,6.371688040002837
68,7,6.299460251579185
19,7,6.163338650319225
5,7,6.124446764244951
10,7,6.138336723557192
17,7,6.157782666594328
38,7,6.21612049570574
65,7,6.29112627599184
107,7,6.407801934214663
173,7,6.591149397136242
177,7,6.602261364586035
244,7,6.788386819370062
228,7,6.743938949570891
227,7,6.741160957708443
219,7,6.718937022808857
244,7,6.788386819370062
217,7,6.713381039083961
222,7,6.727270998396202
183,7,6.618929315760724
167,7,6.574481445961553
162,7,6.5605914866493125
87,7,6.3522420969657
53,7,6.257790373642463
25,7,6.180006601493914
5,7,6.124446764244951
4,7,6.1216687723825025
8,7,6.132780739832295
4,7,6.1216687723825025
21,7,6.168894634044121
102,7,6.393911974902422
289,7,6.913396453180229
385,7,7.180083671975252
167,7,6.574481445961553
73,7,6.313350210891426
89,7,6.357798080690596
108,7,6.410579926077111
119,7,6.4411378365640415
94,7,6.371688040002837
108,7,6.410579926077111
182,7,6.616151323898276
455,7,7.374543102346624
415,7,7.263423427848697
293,7,6.924508420630022
194,7,6.649487226247653
109,7,6.4133579179395594
70,7,6.305016235304081
44,7,6.232788446880429
19,7,6.163338650319225
8,7,6.132780739832295
7,7,6.130002747969847
6,7,6.127224756107399
6,7,6.127224756107399
21,7,6.168894634044121
102,7,6.393911974902422
301,7,6.9467323555296066
382,7,7.171749696387908
149,7,6.524477592437486
85,7,6.3466861132408035
86,7,6.349464105103252
125,7,6.45780578773873
104,7,6.399467958627318
91,7,6.363354064415493
111,7,6.418913901664456
177,7,6.602261364586035
380,7,7.166193712663012
472,7,7.421768964008242
295,7,6.930064404354918
251,7,6.807832762407199
209,7,6.691157104184375
150,7,6.527255584299934
59,7,6.274458324817151
37,7,6.2133425038432915
11,7,6.14111471541964
3,7,6.118890780520054
4,7,6.1216687723825025
5,7,6.124446764244951
22,7,6.171672625906569
103,7,6.39668996676487
281,7,6.891172518280643
418,7,7.271757403436042
163,7,6.563369478511761
80,7,6.332796153928562
110,7,6.416135909802008
134,7,6.482807714500764
119,7,6.4411378365640415
89,7,6.357798080690596
33,7,6.202230536393499
118,7,6.438359844701593
418,7,7.271757403436042
412,7,7.255089452261353
340,7,7.055074038165085
281,7,6.891172518280643
194,7,6.649487226247653
136,7,6.48836369822566
83,7,6.341130129515907
32,7,6.199452544531051
21,7,6.168894634044121
7,7,6.130002747969847
5,7,6.124446764244951
6,7,6.127224756107399
22,7,6.171672625906569
116,7,6.432803860976697
311,7,6.974512274154089
433,7,7.313427281372764
195,7,6.652265218110101
95,7,6.3744660318652855
110,7,6.416135909802008
172,7,6.588371405273794
138,7,6.4939196819505565
129,7,6.468917755188523
138,7,6.4939196819505565
231,7,6.752272925158236
517,7,7.54677859781841
484,7,7.455104866357621
333,7,7.035628095127948
267,7,6.852280632206369
203,7,6.674489153009687
134,7,6.482807714500764
97,7,6.380022015590182
57,7,6.268902341092255
13,7,6.1466706991445355
22,7,6.171672625906569
6,7,6.127224756107399
8,7,6.132780739832295
16,7,6.15500467473188
108,7,6.410579926077111
257,7,6.824500713581887
514,7,7.538444622231066
176,7,6.599483372723586
107,7,6.407801934214663
137,7,6.491141690088108
177,7,6.602261364586035
162,7,6.5605914866493125
160,7,6.555035502924416
163,7,6.563369478511761
265,7,6.846724648481473
483,7,7.4523268744951725
394,7,7.205085598737286
280,7,6.888394526418195
251,7,6.807832762407199
186,7,6.6272632913480685
152,7,6.53281156802483
126,7,6.460583779601178
68,7,6.299460251579185
51,7,6.252234389917566
48,7,6.243900414330222
20,7,6.166116642181673
7,7,6.130002747969847
6,7,6.127224756107399
21,7,6.168894634044121
38,7,6.21612049570574
90,7,6.3605760725530445
150,7,6.527255584299934
208,7,6.688379112321927
225,7,6.735604973983547
276,7,6.877282558968403
276,7,6.877282558968403
232,7,6.755050917020684
223,7,6.73004899025865
242,7,6.782830835645165
241,7,6.780052843782717
243,7,6.785608827507613
242,7,6.782830835645165
188,7,6.632819275072965
167,7,6.574481445961553
136,7,6.48836369822566
107,7,6.407801934214663
91,7,6.363354064415493
86,7,6.349464105103252
66,7,6.2939042678542885
26,7,6.182784593356362
6,7,6.127224756107399
8,7,6.132780739832295
11,7,6.14111471541964
30,7,6.193896560806155
73,7,6.313350210891426
110,7,6.416135909802008
177,7,6.602261364586035
244,7,6.788386819370062
243,7,6.785608827507613
272,7,6.86617059151861
262,7,6.838390672894128
195,7,6.652265218110101
188,7,6.632819275072965
236,7,6.766162884470476
243,7,6.785608827507613
234,7,6.76060690074558
177,7,6.602261364586035
148,7,6.521699600575038
116,7,6.432803860976697
54,7,6.260568365504911
30,7,6.193896560806155
8,7,6.132780739832295
8,7,6.132780739832295
4,7,6.1216687723825025
3,7,6.118890780520054
15,7,6.152226682869432
95,7,6.3744660318652855
255,7,6.818944729856991
329,7,7.024516127678155
170,7,6.582815421548897
78,7,6.327240170203666
99,7,6.385577999315078
126,7,6.460583779601178
125,7,6.45780578773873
106,7,6.405023942352215
111,7,6.418913901664456
220,7,6.721715014671306
473,7,7.4245469558706905
478,7,7.4384369151829315
335,7,7.041184078852845
232,7,6.755050917020684
154,7,6.538367551749727
104,7,6.399467958627318
59,7,6.274458324817151
26,7,6.182784593356362
6,7,6.127224756107399
4,7,6.1216687723825025
1,7,6.113334796795158
4,7,6.1216687723825025
19,7,6.163338650319225
126,7,6.460583779601178
287,7,6.907840469455333
381,7,7.16897170452546
177,7,6.602261364586035
112,7,6.421691893526904
98,7,6.38280000745263
127,7,6.463361771463626
139,7,6.496697673813005
111,7,6.418913901664456
110,7,6.416135909802008
216,7,6.710603047221513
445,7,7.3467631837221425
450,7,7.360653143034384
334,7,7.038406086990396
229,7,6.746716941433339
194,7,6.649487226247653
120,7,6.44391582842649
73,7,6.313350210891426
29,7,6.191118568943707
7,7,6.130002747969847
7,7,6.130002747969847
4,7,6.1216687723825025
4,7,6.1216687723825025
19,7,6.163338650319225
111,7,6.418913901664456
276,7,6.877282558968403
404,7,7.232865517361768
181,7,6.6133733320358274
76,7,6.3216841864787705
116,7,6.432803860976697
121,7,6.446693820288937
97,7,6.380022015590182
83,7,6.341130129515907
102,7,6.393911974902422
204,7,6.677267144872135
405,7,7.235643509224216
429,7,7.302315313922971
323,7,7.007848176503466
264,7,6.843946656619025
209,7,6.691157104184375
144,7,6.510587633125245
73,7,6.313350210891426
29,7,6.191118568943707
16,7,6.15500467473188
4,7,6.1216687723825025
5,7,6.124446764244951
4,7,6.1216687723825025
16,7,6.15500467473188
111,7,6.418913901664456
251,7,6.807832762407199
358,7,7.105077891689152
166,7,6.571703454099104
47,7,6.2411224224677735
79,7,6.330018162066114
106,7,6.405023942352215
81,7,6.335574145791011
97,7,6.380022015590182
93,7,6.368910048140389
167,7,6.574481445961553
374,7,7.149525761488323
343,7,7.063408013752429
233,7,6.757828908883131
199,7,6.663377185559894
187,7,6.630041283210517
113,7,6.424469885389352
73,7,6.313350210891426
51,7,6.252234389917566
17,7,6.157782666594328
14,7,6.149448691006984
6,7,6.127224756107399
5,7,6.124446764244951
17,7,6.157782666594328
83,7,6.341130129515907
232,7,6.755050917020684
292,7,6.921730428767574
177,7,6.602261364586035
83,7,6.341130129515907
86,7,6.349464105103252
95,7,6.3744660318652855
98,7,6.38280000745263
77,7,6.324462178341218
101,7,6.391133983039974
153,7,6.535589559887279
271,7,6.863392599656162
250,7,6.805054770544751
210,7,6.693935096046824
166,7,6.571703454099104
152,7,6.53281156802483
105,7,6.402245950489767
84,7,6.343908121378355
85,7,6.3466861132408035
57,7,6.268902341092255
48,7,6.243900414330222
16,7,6.15500467473188
4,7,6.1216687723825025
6,7,6.127224756107399
19,7,6.163338650319225
38,7,6.21612049570574
85,7,6.3466861132408035
102,7,6.393911974902422
137,7,6.491141690088108
154,7,6.538367551749727
164,7,6.566147470374209
167,7,6.574481445961553
152,7,6.53281156802483
137,7,6.491141690088108
151,7,6.530033576162382
127,7,6.463361771463626
134,7,6.482807714500764
137,7,6.491141690088108
98,7,6.38280000745263
115,7,6.430025869114249
88,7,6.355020088828148
77,7,6.324462178341218
77,7,6.324462178341218
63,7,6.285570292266944
48,7,6.243900414330222
20,7,6.166116642181673
5,7,6.124446764244951
3,7,6.118890780520054
13,7,6.1466706991445355
29,7,6.191118568943707
82,7,6.338352137653459
112,7,6.421691893526904
165,7,6.568925462236656
169,7,6.580037429686449
161,7,6.557813494786864
162,7,6.5605914866493125
204,7,6.677267144872135
170,7,6.582815421548897
187,7,6.630041283210517
174,7,6.59392738899869
176,7,6.599483372723586
170,7,6.582815421548897
143,7,6.5078096412627975
111,7,6.418913901664456
