weathersit,casual,Predicted Y
1,46,40.681865123929605
1,27,40.681865123929605
1,52,40.681865123929605
1,63,40.681865123929605
1,68,40.681865123929605
1,34,40.681865123929605
1,37,40.681865123929605
2,19,28.91172116657977
2,18,28.91172116657977
1,9,40.681865123929605
2,4,28.91172116657977
2,3,28.91172116657977
3,3,17.141577209229936
3,0,17.141577209229936
2,0,28.91172116657977
2,1,28.91172116657977
2,2,28.91172116657977
3,4,17.141577209229936
3,13,17.141577209229936
2,17,28.91172116657977
2,10,28.91172116657977
2,19,28.91172116657977
3,29,17.141577209229936
3,7,17.141577209229936
3,2,17.141577209229936
3,1,17.141577209229936
2,2,28.91172116657977
3,10,17.141577209229936
3,8,17.141577209229936
3,1,17.141577209229936
2,12,28.91172116657977
2,11,28.91172116657977
2,9,28.91172116657977
2,4,28.91172116657977
2,5,28.91172116657977
2,3,28.91172116657977
2,2,28.91172116657977
3,3,17.141577209229936
3,0,17.141577209229936
2,0,28.91172116657977
2,0,28.91172116657977
2,8,28.91172116657977
2,7,28.91172116657977
2,27,28.91172116657977
2,43,28.91172116657977
2,51,28.91172116657977
2,79,28.91172116657977
2,114,28.91172116657977
2,94,28.91172116657977
2,85,28.91172116657977
2,73,28.91172116657977
2,128,28.91172116657977
2,48,28.91172116657977
2,47,28.91172116657977
2,19,28.91172116657977
2,10,28.91172116657977
2,21,28.91172116657977
2,12,28.91172116657977
2,5,28.91172116657977
2,6,28.91172116657977
2,12,28.91172116657977
2,5,28.91172116657977
2,3,28.91172116657977
2,0,28.91172116657977
2,0,28.91172116657977
2,3,28.91172116657977
2,17,28.91172116657977
2,31,28.91172116657977
2,69,28.91172116657977
2,93,28.91172116657977
2,94,28.91172116657977
1,121,40.681865123929605
1,148,40.681865123929605
1,156,40.681865123929605
2,135,28.91172116657977
2,84,28.91172116657977
1,103,40.681865123929605
1,47,40.681865123929605
1,21,40.681865123929605
1,18,40.681865123929605
1,12,40.681865123929605
1,5,40.681865123929605
1,7,40.681865123929605
1,1,40.681865123929605
1,7,40.681865123929605
1,0,40.681865123929605
1,1,40.681865123929605
2,2,28.91172116657977
2,12,28.91172116657977
2,28,28.91172116657977
2,33,28.91172116657977
2,41,28.91172116657977
2,45,28.91172116657977
2,37,28.91172116657977
2,62,28.91172116657977
2,60,28.91172116657977
1,56,40.681865123929605
1,73,40.681865123929605
1,100,40.681865123929605
1,93,40.681865123929605
1,73,40.681865123929605
1,44,40.681865123929605
1,39,40.681865123929605
2,25,28.91172116657977
3,16,17.141577209229936
2,11,28.91172116657977
2,6,28.91172116657977
2,7,28.91172116657977
2,0,28.91172116657977
2,4,28.91172116657977
2,1,28.91172116657977
2,3,28.91172116657977
2,12,28.91172116657977
3,15,17.141577209229936
3,4,17.141577209229936
3,6,17.141577209229936
1,11,40.681865123929605
2,9,28.91172116657977
3,22,17.141577209229936
2,16,28.91172116657977
2,24,28.91172116657977
2,19,28.91172116657977
3,29,17.141577209229936
3,21,17.141577209229936
2,3,28.91172116657977
2,9,28.91172116657977
2,10,28.91172116657977
2,7,28.91172116657977
2,8,28.91172116657977
2,3,28.91172116657977
2,0,28.91172116657977
3,0,17.141577209229936
3,0,17.141577209229936
3,1,17.141577209229936
3,1,17.141577209229936
3,1,17.141577209229936
3,3,17.141577209229936
3,6,17.141577209229936
2,2,28.91172116657977
2,4,28.91172116657977
2,4,28.91172116657977
3,12,17.141577209229936
2,6,28.91172116657977
2,24,28.91172116657977
2,12,28.91172116657977
1,23,40.681865123929605
1,25,40.681865123929605
1,28,40.681865123929605
1,15,40.681865123929605
1,7,40.681865123929605
1,17,40.681865123929605
1,10,40.681865123929605
1,5,40.681865123929605
1,3,40.681865123929605
1,1,40.681865123929605
1,0,40.681865123929605
1,0,40.681865123929605
1,1,40.681865123929605
1,2,40.681865123929605
1,4,40.681865123929605
1,11,40.681865123929605
1,21,40.681865123929605
1,18,40.681865123929605
1,21,40.681865123929605
1,28,40.681865123929605
1,35,40.681865123929605
1,38,40.681865123929605
1,36,40.681865123929605
1,57,40.681865123929605
1,49,40.681865123929605
1,50,40.681865123929605
1,47,40.681865123929605
1,37,40.681865123929605
1,22,40.681865123929605
1,19,40.681865123929605
1,22,40.681865123929605
1,7,40.681865123929605
1,6,40.681865123929605
1,6,40.681865123929605
1,8,40.681865123929605
1,0,40.681865123929605
1,0,40.681865123929605
1,2,40.681865123929605
1,5,40.681865123929605
1,10,40.681865123929605
1,21,40.681865123929605
1,16,40.681865123929605
1,31,40.681865123929605
1,41,40.681865123929605
1,45,40.681865123929605
1,47,40.681865123929605
1,57,40.681865123929605
1,50,40.681865123929605
1,70,40.681865123929605
2,64,28.91172116657977
2,47,28.91172116657977
1,41,40.681865123929605
2,26,28.91172116657977
2,25,28.91172116657977
2,16,28.91172116657977
2,8,28.91172116657977
2,7,28.91172116657977
2,5,28.91172116657977
2,5,28.91172116657977
2,5,28.91172116657977
2,1,28.91172116657977
2,1,28.91172116657977
3,1,17.141577209229936
2,3,28.91172116657977
3,7,17.141577209229936
3,2,17.141577209229936
3,1,17.141577209229936
3,4,17.141577209229936
2,6,28.91172116657977
3,9,17.141577209229936
3,14,17.141577209229936
3,16,17.141577209229936
3,6,17.141577209229936
3,1,17.141577209229936
2,6,28.91172116657977
2,9,28.91172116657977
3,4,17.141577209229936
2,1,28.91172116657977
3,2,17.141577209229936
2,5,28.91172116657977
2,4,28.91172116657977
1,6,40.681865123929605
1,4,40.681865123929605
1,12,40.681865123929605
1,2,40.681865123929605
1,2,40.681865123929605
1,3,40.681865123929605
1,2,40.681865123929605
1,7,40.681865123929605
1,31,40.681865123929605
1,91,40.681865123929605
1,119,40.681865123929605
1,167,40.681865123929605
1,181,40.681865123929605
1,170,40.681865123929605
1,179,40.681865123929605
1,161,40.681865123929605
1,143,40.681865123929605
1,102,40.681865123929605
1,75,40.681865123929605
1,44,40.681865123929605
1,13,40.681865123929605
1,21,40.681865123929605
1,19,40.681865123929605
1,15,40.681865123929605
1,11,40.681865123929605
1,14,40.681865123929605
1,6,40.681865123929605
1,2,40.681865123929605
1,0,40.681865123929605
1,3,40.681865123929605
1,12,40.681865123929605
1,20,40.681865123929605
2,37,28.91172116657977
2,41,28.91172116657977
2,36,28.91172116657977
2,60,28.91172116657977
2,41,28.91172116657977
2,49,28.91172116657977
2,64,28.91172116657977
1,40,40.681865123929605
1,66,40.681865123929605
1,41,40.681865123929605
1,42,40.681865123929605
1,29,40.681865123929605
1,20,40.681865123929605
1,9,40.681865123929605
1,11,40.681865123929605
1,2,40.681865123929605
1,5,40.681865123929605
1,8,40.681865123929605
1,0,40.681865123929605
1,1,40.681865123929605
2,1,28.91172116657977
2,2,28.91172116657977
2,22,28.91172116657977
2,20,28.91172116657977
3,23,17.141577209229936
2,15,28.91172116657977
2,19,28.91172116657977
2,19,28.91172116657977
2,26,28.91172116657977
2,19,28.91172116657977
2,44,28.91172116657977
1,30,40.681865123929605
1,39,40.681865123929605
2,44,28.91172116657977
2,28,28.91172116657977
2,20,28.91172116657977
2,8,28.91172116657977
1,3,40.681865123929605
1,11,40.681865123929605
1,4,40.681865123929605
1,2,40.681865123929605
1,0,40.681865123929605
1,0,40.681865123929605
1,5,40.681865123929605
1,1,40.681865123929605
1,2,40.681865123929605
1,26,40.681865123929605
1,22,40.681865123929605
1,27,40.681865123929605
1,45,40.681865123929605
1,31,40.681865123929605
1,28,40.681865123929605
1,42,40.681865123929605
1,33,40.681865123929605
2,32,28.91172116657977
2,54,28.91172116657977
2,34,28.91172116657977
1,56,40.681865123929605
1,74,40.681865123929605
1,31,40.681865123929605
1,38,40.681865123929605
1,12,40.681865123929605
1,14,40.681865123929605
1,11,40.681865123929605
1,6,40.681865123929605
1,3,40.681865123929605
2,4,28.91172116657977
2,2,28.91172116657977
2,0,28.91172116657977
2,2,28.91172116657977
2,15,28.91172116657977
2,19,28.91172116657977
2,18,28.91172116657977
1,25,40.681865123929605
1,34,40.681865123929605
1,49,40.681865123929605
1,55,40.681865123929605
1,68,40.681865123929605
1,69,40.681865123929605
1,66,40.681865123929605
1,79,40.681865123929605
1,71,40.681865123929605
1,52,40.681865123929605
1,28,40.681865123929605
1,25,40.681865123929605
1,31,40.681865123929605
1,13,40.681865123929605
1,3,40.681865123929605
1,2,40.681865123929605
1,2,40.681865123929605
1,0,40.681865123929605
1,1,40.681865123929605
1,0,40.681865123929605
1,2,40.681865123929605
2,5,28.91172116657977
2,15,28.91172116657977
3,17,17.141577209229936
2,32,28.91172116657977
3,23,17.141577209229936
3,19,17.141577209229936
3,3,17.141577209229936
3,3,17.141577209229936
3,13,17.141577209229936
3,4,17.141577209229936
3,6,17.141577209229936
3,4,17.141577209229936
3,7,17.141577209229936
3,8,17.141577209229936
3,5,17.141577209229936
3,3,17.141577209229936
3,0,17.141577209229936
2,0,28.91172116657977
2,5,28.91172116657977
3,3,17.141577209229936
3,0,17.141577209229936
3,2,17.141577209229936
3,1,17.141577209229936
2,0,28.91172116657977
3,2,17.141577209229936
2,15,28.91172116657977
2,13,28.91172116657977
2,36,28.91172116657977
2,68,28.91172116657977
1,94,40.681865123929605
1,126,40.681865123929605
1,182,40.681865123929605
1,171,40.681865123929605
1,180,40.681865123929605
1,168,40.681865123929605
1,149,40.681865123929605
1,84,40.681865123929605
2,45,28.91172116657977
2,32,28.91172116657977
2,55,28.91172116657977
2,31,28.91172116657977
1,30,40.681865123929605
1,14,40.681865123929605
1,27,40.681865123929605
1,4,40.681865123929605
1,0,40.681865123929605
1,5,40.681865123929605
2,10,28.91172116657977
2,16,28.91172116657977
1,38,40.681865123929605
1,73,40.681865123929605
1,118,40.681865123929605
1,124,40.681865123929605
1,168,40.681865123929605
1,205,40.681865123929605
1,197,40.681865123929605
1,167,40.681865123929605
1,162,40.681865123929605
1,142,40.681865123929605
1,96,40.681865123929605
3,62,17.141577209229936
3,34,17.141577209229936
3,8,17.141577209229936
3,5,17.141577209229936
3,5,17.141577209229936
3,2,17.141577209229936
1,2,40.681865123929605
1,1,40.681865123929605
2,2,28.91172116657977
2,1,28.91172116657977
2,3,28.91172116657977
2,7,28.91172116657977
2,13,28.91172116657977
1,27,40.681865123929605
1,27,40.681865123929605
1,61,40.681865123929605
1,53,40.681865123929605
1,48,40.681865123929605
1,57,40.681865123929605
1,47,40.681865123929605
1,50,40.681865123929605
1,41,40.681865123929605
1,80,40.681865123929605
1,74,40.681865123929605
1,62,40.681865123929605
1,42,40.681865123929605
1,41,40.681865123929605
1,23,40.681865123929605
1,9,40.681865123929605
1,10,40.681865123929605
1,16,40.681865123929605
1,17,40.681865123929605
1,17,40.681865123929605
1,2,40.681865123929605
1,0,40.681865123929605
1,0,40.681865123929605
1,16,40.681865123929605
1,32,40.681865123929605
1,35,40.681865123929605
1,22,40.681865123929605
1,40,40.681865123929605
1,40,40.681865123929605
1,37,40.681865123929605
1,40,40.681865123929605
1,34,40.681865123929605
1,40,40.681865123929605
1,66,40.681865123929605
1,65,40.681865123929605
1,42,40.681865123929605
1,35,40.681865123929605
1,33,40.681865123929605
2,32,28.91172116657977
2,7,28.91172116657977
1,3,40.681865123929605
1,2,40.681865123929605
1,0,40.681865123929605
2,3,28.91172116657977
1,0,40.681865123929605
2,1,28.91172116657977
1,5,40.681865123929605
2,17,28.91172116657977
2,31,28.91172116657977
2,20,28.91172116657977
2,26,28.91172116657977
2,53,28.91172116657977
1,38,40.681865123929605
1,31,40.681865123929605
1,29,40.681865123929605
1,18,40.681865123929605
1,29,40.681865123929605
3,63,17.141577209229936
3,46,17.141577209229936
1,40,40.681865123929605
1,30,40.681865123929605
1,19,40.681865123929605
2,18,28.91172116657977
2,25,28.91172116657977
1,13,40.681865123929605
2,8,28.91172116657977
2,14,28.91172116657977
2,2,28.91172116657977
2,4,28.91172116657977
2,0,28.91172116657977
2,7,28.91172116657977
2,14,28.91172116657977
2,31,28.91172116657977
3,18,17.141577209229936
2,9,28.91172116657977
2,10,28.91172116657977
2,23,28.91172116657977
2,18,28.91172116657977
1,21,40.681865123929605
1,46,40.681865123929605
1,42,40.681865123929605
1,49,40.681865123929605
1,44,40.681865123929605
1,57,40.681865123929605
1,49,40.681865123929605
1,27,40.681865123929605
1,34,40.681865123929605
1,29,40.681865123929605
1,11,40.681865123929605
1,10,40.681865123929605
1,2,40.681865123929605
1,1,40.681865123929605
1,0,40.681865123929605
1,0,40.681865123929605
1,4,40.681865123929605
1,18,40.681865123929605
1,35,40.681865123929605
1,45,40.681865123929605
1,57,40.681865123929605
1,49,40.681865123929605
1,63,40.681865123929605
1,74,40.681865123929605
1,58,40.681865123929605
2,77,28.91172116657977
2,59,28.91172116657977
2,75,28.91172116657977
1,55,40.681865123929605
1,40,40.681865123929605
1,34,40.681865123929605
1,50,40.681865123929605
1,36,40.681865123929605
2,25,28.91172116657977
2,33,28.91172116657977
2,15,28.91172116657977
2,12,28.91172116657977
2,4,28.91172116657977
2,2,28.91172116657977
1,3,40.681865123929605
1,10,40.681865123929605
1,21,40.681865123929605
1,21,40.681865123929605
1,35,40.681865123929605
1,94,40.681865123929605
1,120,40.681865123929605
1,178,40.681865123929605
1,185,40.681865123929605
1,184,40.681865123929605
1,217,40.681865123929605
1,191,40.681865123929605
1,162,40.681865123929605
1,134,40.681865123929605
1,150,40.681865123929605
1,65,40.681865123929605
1,58,40.681865123929605
1,37,40.681865123929605
1,34,40.681865123929605
1,19,40.681865123929605
1,9,40.681865123929605
1,7,40.681865123929605
1,8,40.681865123929605
1,6,40.681865123929605
1,0,40.681865123929605
2,4,28.91172116657977
2,7,28.91172116657977
2,16,28.91172116657977
2,45,28.91172116657977
2,109,28.91172116657977
1,109,40.681865123929605
2,109,28.91172116657977
2,123,28.91172116657977
2,85,28.91172116657977
2,113,28.91172116657977
2,75,28.91172116657977
2,60,28.91172116657977
2,33,28.91172116657977
2,47,28.91172116657977
2,35,28.91172116657977
2,23,28.91172116657977
2,32,28.91172116657977
1,64,40.681865123929605
1,68,40.681865123929605
1,41,40.681865123929605
2,16,28.91172116657977
1,9,40.681865123929605
1,9,40.681865123929605
2,4,28.91172116657977
1,3,40.681865123929605
2,16,28.91172116657977
2,21,28.91172116657977
2,41,28.91172116657977
2,31,28.91172116657977
1,34,40.681865123929605
1,40,40.681865123929605
2,51,28.91172116657977
1,48,40.681865123929605
1,45,40.681865123929605
1,49,40.681865123929605
1,65,40.681865123929605
2,68,28.91172116657977
2,46,28.91172116657977
2,44,28.91172116657977
2,54,28.91172116657977
2,28,28.91172116657977
2,16,28.91172116657977
2,0,28.91172116657977
2,0,28.91172116657977
2,0,28.91172116657977
1,0,40.681865123929605
1,3,40.681865123929605
1,0,40.681865123929605
2,7,28.91172116657977
2,17,28.91172116657977
2,24,28.91172116657977
2,29,28.91172116657977
2,36,28.91172116657977
2,20,28.91172116657977
2,48,28.91172116657977
2,50,28.91172116657977
2,36,28.91172116657977
2,37,28.91172116657977
1,46,40.681865123929605
1,53,40.681865123929605
1,59,40.681865123929605
1,42,40.681865123929605
1,28,40.681865123929605
2,42,28.91172116657977
2,14,28.91172116657977
2,12,28.91172116657977
3,5,17.141577209229936
3,1,17.141577209229936
3,0,17.141577209229936
3,0,17.141577209229936
3,1,17.141577209229936
3,1,17.141577209229936
3,0,17.141577209229936
3,6,17.141577209229936
3,5,17.141577209229936
3,5,17.141577209229936
2,5,28.91172116657977
1,3,40.681865123929605
2,19,28.91172116657977
2,15,28.91172116657977
1,13,40.681865123929605
1,22,40.681865123929605
1,22,40.681865123929605
1,22,40.681865123929605
1,29,40.681865123929605
1,30,40.681865123929605
1,17,40.681865123929605
1,17,40.681865123929605
1,9,40.681865123929605
1,8,40.681865123929605
1,4,40.681865123929605
1,4,40.681865123929605
1,1,40.681865123929605
1,0,40.681865123929605
1,4,40.681865123929605
1,1,40.681865123929605
1,3,40.681865123929605
1,16,40.681865123929605
1,25,40.681865123929605
1,20,40.681865123929605
1,30,40.681865123929605
1,43,40.681865123929605
1,27,40.681865123929605
1,50,40.681865123929605
1,19,40.681865123929605
1,27,40.681865123929605
1,36,40.681865123929605
1,66,40.681865123929605
1,64,40.681865123929605
1,56,40.681865123929605
1,33,40.681865123929605
1,39,40.681865123929605
1,30,40.681865123929605
1,16,40.681865123929605
1,13,40.681865123929605
1,8,40.681865123929605
1,1,40.681865123929605
1,3,40.681865123929605
1,0,40.681865123929605
1,0,40.681865123929605
1,8,40.681865123929605
1,20,40.681865123929605
1,35,40.681865123929605
1,27,40.681865123929605
2,30,28.91172116657977
2,42,28.91172116657977
1,48,40.681865123929605
1,71,40.681865123929605
1,86,40.681865123929605
1,89,40.681865123929605
1,82,40.681865123929605
1,83,40.681865123929605
3,85,17.141577209229936
3,39,17.141577209229936
1,29,40.681865123929605
1,22,40.681865123929605
1,46,40.681865123929605
1,27,40.681865123929605
1,10,40.681865123929605
1,8,40.681865123929605
1,5,40.681865123929605
1,9,40.681865123929605
1,1,40.681865123929605
1,4,40.681865123929605
1,1,40.681865123929605
1,8,40.681865123929605
1,19,40.681865123929605
1,54,40.681865123929605
1,90,40.681865123929605
1,132,40.681865123929605
1,129,40.681865123929605
1,196,40.681865123929605
3,143,17.141577209229936
1,148,40.681865123929605
1,119,40.681865123929605
1,138,40.681865123929605
1,114,40.681865123929605
1,88,40.681865123929605
1,82,40.681865123929605
1,58,40.681865123929605
1,26,40.681865123929605
1,30,40.681865123929605
2,22,28.91172116657977
2,8,28.91172116657977
1,17,40.681865123929605
1,10,40.681865123929605
1,2,40.681865123929605
2,0,28.91172116657977
2,2,28.91172116657977
2,8,28.91172116657977
1,28,40.681865123929605
1,48,40.681865123929605
1,91,40.681865123929605
1,142,40.681865123929605
1,139,40.681865123929605
1,166,40.681865123929605
1,126,40.681865123929605
1,128,40.681865123929605
1,122,40.681865123929605
3,106,17.141577209229936
1,63,40.681865123929605
1,61,40.681865123929605
1,42,40.681865123929605
1,32,40.681865123929605
1,29,40.681865123929605
1,9,40.681865123929605
1,31,40.681865123929605
1,25,40.681865123929605
1,6,40.681865123929605
1,0,40.681865123929605
1,0,40.681865123929605
1,0,40.681865123929605
1,2,40.681865123929605
1,16,40.681865123929605
1,23,40.681865123929605
1,36,40.681865123929605
1,24,40.681865123929605
1,26,40.681865123929605
1,35,40.681865123929605
1,36,40.681865123929605
1,44,40.681865123929605
1,51,40.681865123929605
1,49,40.681865123929605
1,59,40.681865123929605
1,66,40.681865123929605
1,45,40.681865123929605
1,25,40.681865123929605
1,28,40.681865123929605
1,21,40.681865123929605
1,16,40.681865123929605
1,6,40.681865123929605
1,3,40.681865123929605
1,1,40.681865123929605
1,1,40.681865123929605
1,0,40.681865123929605
1,1,40.681865123929605
1,9,40.681865123929605
2,13,28.91172116657977
2,28,28.91172116657977
2,29,28.91172116657977
2,27,28.91172116657977
2,17,28.91172116657977
2,47,28.91172116657977
2,50,28.91172116657977
2,42,28.91172116657977
2,28,28.91172116657977
1,56,40.681865123929605
1,79,40.681865123929605
1,70,40.681865123929605
1,69,40.681865123929605
1,50,40.681865123929605
1,30,40.681865123929605
1,29,40.681865123929605
2,9,28.91172116657977
2,8,28.91172116657977
2,4,28.91172116657977
1,6,40.681865123929605
1,0,40.681865123929605
2,0,28.91172116657977
1,0,40.681865123929605
1,6,40.681865123929605
1,25,40.681865123929605
1,21,40.681865123929605
1,21,40.681865123929605
1,30,40.681865123929605
1,18,40.681865123929605
1,41,40.681865123929605
1,36,40.681865123929605
1,36,40.681865123929605
1,48,40.681865123929605
1,49,40.681865123929605
1,17,40.681865123929605
1,40,40.681865123929605
1,60,40.681865123929605
1,28,40.681865123929605
1,32,40.681865123929605
1,12,40.681865123929605
1,12,40.681865123929605
2,5,28.91172116657977
1,1,40.681865123929605
1,1,40.681865123929605
1,0,40.681865123929605
1,1,40.681865123929605
1,2,40.681865123929605
1,9,40.681865123929605
1,14,40.681865123929605
1,27,40.681865123929605
2,21,28.91172116657977
2,28,28.91172116657977
1,43,40.681865123929605
1,43,40.681865123929605
2,48,28.91172116657977
2,43,28.91172116657977
2,54,28.91172116657977
2,50,28.91172116657977
2,54,28.91172116657977
1,64,40.681865123929605
2,59,28.91172116657977
1,56,40.681865123929605
1,31,40.681865123929605
1,25,40.681865123929605
2,16,28.91172116657977
2,6,28.91172116657977
1,5,40.681865123929605
2,3,28.91172116657977
2,2,28.91172116657977
3,2,17.141577209229936
2,1,28.91172116657977
3,6,17.141577209229936
3,16,17.141577209229936
2,26,28.91172116657977
2,18,28.91172116657977
2,31,28.91172116657977
2,56,28.91172116657977
2,53,28.91172116657977
2,69,28.91172116657977
2,70,28.91172116657977
2,56,28.91172116657977
2,44,28.91172116657977
3,62,17.141577209229936
3,39,17.141577209229936
2,25,28.91172116657977
2,22,28.91172116657977
2,24,28.91172116657977
2,25,28.91172116657977
3,31,17.141577209229936
2,24,28.91172116657977
2,18,28.91172116657977
2,15,28.91172116657977
2,5,28.91172116657977
2,1,28.91172116657977
2,7,28.91172116657977
2,2,28.91172116657977
3,4,17.141577209229936
3,16,17.141577209229936
2,14,28.91172116657977
2,34,28.91172116657977
2,72,28.91172116657977
3,75,17.141577209229936
3,68,17.141577209229936
2,57,28.91172116657977
2,73,28.91172116657977
2,107,28.91172116657977
2,78,28.91172116657977
2,88,28.91172116657977
3,69,17.141577209229936
3,42,17.141577209229936
3,15,17.141577209229936
3,7,17.141577209229936
3,11,17.141577209229936
2,5,28.91172116657977
2,4,28.91172116657977
2,13,28.91172116657977
2,11,28.91172116657977
2,5,28.91172116657977
3,3,17.141577209229936
2,3,28.91172116657977
2,4,28.91172116657977
2,24,28.91172116657977
1,36,40.681865123929605
1,73,40.681865123929605
1,120,40.681865123929605
1,120,40.681865123929605
1,195,40.681865123929605
1,183,40.681865123929605
1,206,40.681865123929605
1,158,40.681865123929605
3,137,17.141577209229936
1,60,40.681865123929605
1,78,40.681865123929605
1,53,40.681865123929605
1,44,40.681865123929605
1,29,40.681865123929605
1,18,40.681865123929605
1,17,40.681865123929605
1,6,40.681865123929605
1,4,40.681865123929605
1,1,40.681865123929605
1,1,40.681865123929605
1,1,40.681865123929605
1,11,40.681865123929605
1,27,40.681865123929605
1,28,40.681865123929605
1,38,40.681865123929605
1,37,40.681865123929605
1,56,40.681865123929605
1,72,40.681865123929605
1,61,40.681865123929605
1,76,40.681865123929605
1,55,40.681865123929605
3,45,17.141577209229936
1,47,40.681865123929605
3,55,17.141577209229936
1,36,40.681865123929605
1,31,40.681865123929605
1,28,40.681865123929605
1,22,40.681865123929605
1,18,40.681865123929605
2,13,28.91172116657977
3,7,17.141577209229936
3,4,17.141577209229936
3,1,17.141577209229936
3,2,17.141577209229936
3,0,17.141577209229936
3,0,17.141577209229936
2,13,28.91172116657977
2,22,28.91172116657977
2,17,28.91172116657977
3,31,17.141577209229936
2,26,28.91172116657977
3,38,17.141577209229936
2,31,28.91172116657977
1,61,40.681865123929605
1,79,40.681865123929605
1,73,40.681865123929605
1,83,40.681865123929605
1,54,40.681865123929605
1,51,40.681865123929605
1,30,40.681865123929605
1,23,40.681865123929605
2,12,28.91172116657977
2,7,28.91172116657977
2,8,28.91172116657977
2,3,28.91172116657977
3,1,17.141577209229936
3,6,17.141577209229936
3,1,17.141577209229936
1,0,40.681865123929605
1,2,40.681865123929605
1,14,40.681865123929605
1,25,40.681865123929605
3,26,17.141577209229936
3,33,17.141577209229936
2,6,28.91172116657977
1,12,40.681865123929605
2,30,28.91172116657977
2,44,28.91172116657977
1,34,40.681865123929605
1,53,40.681865123929605
1,78,40.681865123929605
1,58,40.681865123929605
3,43,17.141577209229936
3,24,17.141577209229936
1,11,40.681865123929605
1,14,40.681865123929605
1,10,40.681865123929605
1,6,40.681865123929605
1,2,40.681865123929605
1,3,40.681865123929605
1,1,40.681865123929605
1,2,40.681865123929605
1,2,40.681865123929605
2,17,28.91172116657977
2,18,28.91172116657977
2,34,28.91172116657977
2,40,28.91172116657977
2,35,28.91172116657977
3,53,17.141577209229936
2,38,28.91172116657977
3,44,17.141577209229936
3,43,17.141577209229936
1,63,40.681865123929605
1,55,40.681865123929605
1,60,40.681865123929605
1,59,40.681865123929605
1,65,40.681865123929605
1,46,40.681865123929605
1,29,40.681865123929605
3,11,17.141577209229936
1,9,40.681865123929605
1,15,40.681865123929605
1,8,40.681865123929605
1,4,40.681865123929605
1,1,40.681865123929605
1,1,40.681865123929605
1,0,40.681865123929605
1,15,40.681865123929605
1,30,40.681865123929605
1,41,40.681865123929605
1,35,40.681865123929605
1,44,40.681865123929605
2,63,28.91172116657977
2,69,28.91172116657977
3,60,17.141577209229936
1,66,40.681865123929605
2,74,28.91172116657977
2,61,28.91172116657977
1,71,40.681865123929605
1,79,40.681865123929605
1,49,40.681865123929605
1,40,40.681865123929605
1,40,40.681865123929605
1,28,40.681865123929605
1,15,40.681865123929605
1,20,40.681865123929605
1,8,40.681865123929605
1,5,40.681865123929605
1,7,40.681865123929605
1,1,40.681865123929605
1,1,40.681865123929605
1,6,40.681865123929605
1,10,40.681865123929605
1,29,40.681865123929605
1,60,40.681865123929605
1,122,40.681865123929605
1,173,40.681865123929605
1,222,40.681865123929605
1,191,40.681865123929605
1,187,40.681865123929605
1,232,40.681865123929605
2,204,28.91172116657977
2,191,28.91172116657977
2,191,28.91172116657977
1,117,40.681865123929605
1,84,40.681865123929605
1,77,40.681865123929605
1,78,40.681865123929605
1,42,40.681865123929605
1,31,40.681865123929605
1,17,40.681865123929605
1,18,40.681865123929605
1,10,40.681865123929605
1,3,40.681865123929605
1,1,40.681865123929605
1,5,40.681865123929605
1,13,40.681865123929605
1,29,40.681865123929605
1,59,40.681865123929605
1,135,40.681865123929605
1,164,40.681865123929605
2,146,28.91172116657977
2,180,28.91172116657977
3,125,17.141577209229936
2,110,28.91172116657977
1,72,40.681865123929605
1,93,40.681865123929605
1,120,40.681865123929605
1,107,40.681865123929605
1,57,40.681865123929605
1,27,40.681865123929605
1,35,40.681865123929605
2,19,28.91172116657977
2,23,28.91172116657977
1,4,40.681865123929605
3,2,17.141577209229936
3,0,17.141577209229936
2,2,28.91172116657977
2,0,28.91172116657977
2,4,28.91172116657977
2,13,28.91172116657977
1,50,40.681865123929605
1,36,40.681865123929605
1,49,40.681865123929605
1,73,40.681865123929605
1,65,40.681865123929605
2,49,28.91172116657977
2,57,28.91172116657977
2,57,28.91172116657977
2,56,28.91172116657977
3,56,17.141577209229936
1,68,40.681865123929605
1,56,40.681865123929605
1,39,40.681865123929605
1,33,40.681865123929605
1,25,40.681865123929605
2,19,28.91172116657977
2,12,28.91172116657977
2,6,28.91172116657977
2,2,28.91172116657977
2,0,28.91172116657977
1,1,40.681865123929605
2,2,28.91172116657977
2,10,28.91172116657977
3,26,17.141577209229936
3,31,17.141577209229936
2,27,28.91172116657977
1,18,40.681865123929605
1,33,40.681865123929605
1,41,40.681865123929605
1,38,40.681865123929605
1,27,40.681865123929605
3,59,17.141577209229936
1,52,40.681865123929605
1,56,40.681865123929605
1,74,40.681865123929605
1,45,40.681865123929605
1,39,40.681865123929605
1,21,40.681865123929605
3,26,17.141577209229936
3,13,17.141577209229936
3,3,17.141577209229936
3,6,17.141577209229936
2,0,28.91172116657977
1,0,40.681865123929605
1,0,40.681865123929605
1,2,40.681865123929605
1,4,40.681865123929605
1,29,40.681865123929605
1,36,40.681865123929605
1,27,40.681865123929605
1,30,40.681865123929605
1,36,40.681865123929605
1,32,40.681865123929605
1,39,40.681865123929605
1,47,40.681865123929605
1,37,40.681865123929605
1,61,40.681865123929605
1,77,40.681865123929605
1,66,40.681865123929605
1,73,40.681865123929605
1,56,40.681865123929605
1,33,40.681865123929605
1,34,40.681865123929605
1,12,40.681865123929605
1,11,40.681865123929605
1,3,40.681865123929605
1,7,40.681865123929605
1,0,40.681865123929605
