hum,windspeed,Predicted Y
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.0896,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.45,0.1045,0.08176467163816242
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.46,0.1045,0.08787727357319014
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
0.47,0.1045,0.0939898755082178
