instant,yr,Predicted Y
4197,0,0.11477511520561023
4198,0,0.11486142400738891
4199,0,0.11494773280916765
4200,0,0.11503404161094632
4201,0,0.11512035041272506
4202,0,0.11520665921450374
4203,0,0.11529296801628247
4204,0,0.11537927681806115
4205,0,0.11546558561983983
4206,0,0.11555189442161856
4207,0,0.11563820322339724
4208,0,0.11572451202517597
4209,0,0.11581082082695465
4210,0,0.11589712962873339
4211,0,0.11598343843051206
4212,0,0.1160697472322908
4213,0,0.11615605603406948
4214,0,0.11624236483584821
4215,0,0.11632867363762689
4216,0,0.11641498243940562
4217,0,0.1165012912411843
4218,0,0.11658760004296304
4219,0,0.11667390884474171
4220,0,0.11676021764652045
4221,0,0.11684652644829913
4222,0,0.11693283525007786
4223,0,0.11701914405185654
4224,0,0.11710545285363522
4225,0,0.11719176165541395
4226,0,0.11727807045719263
4227,0,0.11736437925897136
4228,0,0.11745068806075004
4229,0,0.11753699686252878
4230,0,0.11762330566430745
4231,0,0.11770961446608619
4232,0,0.11779592326786487
4233,0,0.1178822320696436
4234,0,0.11796854087142228
4235,0,0.11805484967320101
4236,0,0.11814115847497969
4237,0,0.11822746727675842
4238,0,0.1183137760785371
4239,0,0.11840008488031584
4240,0,0.11848639368209452
4241,0,0.1185727024838732
4242,0,0.11865901128565193
4243,0,0.1187453200874306
4244,0,0.11883162888920934
4245,0,0.11891793769098802
4246,0,0.11900424649276675
4247,0,0.11909055529454543
4248,0,0.11917686409632416
4249,0,0.11926317289810284
4250,0,0.11934948169988158
4251,0,0.11943579050166026
4252,0,0.11952209930343899
4253,0,0.11960840810521767
4254,0,0.1196947169069964
4255,0,0.11978102570877508
4256,0,0.11986733451055381
4257,0,0.11995364331233249
4258,0,0.12003995211411123
4259,0,0.1201262609158899
4260,0,0.12021256971766858
4261,0,0.12029887851944732
4262,0,0.120385187321226
4263,0,0.12047149612300473
4264,0,0.12055780492478341
4265,0,0.12064411372656214
4266,0,0.12073042252834082
4267,0,0.12081673133011955
4268,0,0.12090304013189823
4269,0,0.12098934893367697
4270,0,0.12107565773545564
4271,0,0.12116196653723438
4272,0,0.12124827533901306
4273,0,0.12133458414079179
4274,0,0.12142089294257047
4275,0,0.1215072017443492
4276,0,0.12159351054612788
4277,0,0.12167981934790661
4278,0,0.1217661281496853
4279,0,0.12185243695146397
4280,0,0.1219387457532427
4281,0,0.12202505455502138
4282,0,0.12211136335680012
4283,0,0.1221976721585788
4284,0,0.12228398096035753
4285,0,0.12237028976213621
4286,0,0.12245659856391494
4287,0,0.12254290736569362
4288,0,0.12262921616747235
4289,0,0.12271552496925103
4290,0,0.12280183377102977
4291,0,0.12288814257280845
4292,0,0.12297445137458718
4293,0,0.12306076017636586
4294,0,0.12314706897814459
4295,0,0.12323337777992327
4296,0,0.12331968658170195
4297,0,0.12340599538348068
4298,0,0.12349230418525936
4299,0,0.1235786129870381
4300,0,0.12366492178881677
4301,0,0.1237512305905955
4302,0,0.12383753939237419
4303,0,0.12392384819415292
4304,0,0.1240101569959316
4305,0,0.12409646579771033
4306,0,0.12418277459948901
4307,0,0.12426908340126774
4308,0,0.12435539220304642
4309,0,0.12444170100482516
4310,0,0.12452800980660383
4311,0,0.12461431860838257
4312,0,0.12470062741016125
4313,0,0.12478693621193998
4314,0,0.12487324501371866
4315,0,0.12495955381549734
4316,0,0.12504586261727607
4317,0,0.12513217141905475
4318,0,0.12521848022083348
4319,0,0.12530478902261216
4320,0,0.1253910978243909
4321,0,0.12547740662616957
4322,0,0.1255637154279483
4323,0,0.125650024229727
4324,0,0.12573633303150572
4325,0,0.1258226418332844
4326,0,0.12590895063506313
4327,0,0.1259952594368418
4328,0,0.12608156823862054
4329,0,0.12616787704039922
4330,0,0.12625418584217796
4331,0,0.12634049464395664
4332,0,0.12642680344573531
4333,0,0.12651311224751405
4334,0,0.12659942104929273
4335,0,0.12668572985107146
4336,0,0.12677203865285014
4337,0,0.12685834745462887
4338,0,0.12694465625640755
4339,0,0.12703096505818628
4340,0,0.12711727385996496
4341,0,0.1272035826617437
4342,0,0.12728989146352238
4343,0,0.1273762002653011
4344,0,0.1274625090670798
4345,0,0.12754881786885852
4346,0,0.1276351266706372
4347,0,0.12772143547241593
4348,0,0.1278077442741946
4349,0,0.12789405307597335
4350,0,0.12798036187775202
4351,0,0.1280666706795307
4352,0,0.12815297948130944
4353,0,0.12823928828308812
4354,0,0.12832559708486685
4355,0,0.12841190588664553
4356,0,0.12849821468842426
4357,0,0.12858452349020294
4358,0,0.12867083229198167
4359,0,0.12875714109376035
4360,0,0.12884344989553909
4361,0,0.12892975869731776
4362,0,0.1290160674990965
4363,0,0.12910237630087518
4364,0,0.1291886851026539
4365,0,0.1292749939044326
4366,0,0.12936130270621132
4367,0,0.12944761150799
4368,0,0.12953392030976868
4369,0,0.1296202291115474
4370,0,0.1297065379133261
4371,0,0.12979284671510483
4372,0,0.1298791555168835
4373,0,0.12996546431866224
4374,0,0.13005177312044092
4375,0,0.13013808192221965
4376,0,0.13022439072399833
4377,0,0.13031069952577706
4378,0,0.13039700832755574
4379,0,0.13048331712933448
4380,0,0.13056962593111315
4381,0,0.1306559347328919
4382,0,0.13074224353467057
4383,0,0.1308285523364493
4384,0,0.13091486113822798
4385,0,0.1310011699400067
4386,0,0.1310874787417854
4387,0,0.13117378754356407
4388,0,0.1312600963453428
4389,0,0.13134640514712148
4390,0,0.13143271394890021
4391,0,0.1315190227506789
4392,0,0.13160533155245763
4393,0,0.1316916403542363
4394,0,0.13177794915601504
4395,0,0.13186425795779372
4396,0,0.13195056675957245
4397,0,0.13203687556135113
4398,0,0.13212318436312986
4399,0,0.13220949316490854
4400,0,0.13229580196668728
4401,0,0.13238211076846595
4402,0,0.1324684195702447
4403,0,0.13255472837202337
4404,0,0.1326410371738021
4405,0,0.13272734597558078
4406,0,0.13281365477735946
4407,0,0.1328999635791382
4408,0,0.13298627238091687
4409,0,0.1330725811826956
4410,0,0.13315888998447428
4411,0,0.13324519878625302
4412,0,0.1333315075880317
4413,0,0.13341781638981043
4414,0,0.1335041251915891
4415,0,0.13359043399336784
4416,0,0.13367674279514652
4417,0,0.13376305159692525
4418,0,0.13384936039870393
4419,0,0.13393566920048267
4420,0,0.13402197800226134
4421,0,0.13410828680404008
4422,0,0.13419459560581876
4423,0,0.13428090440759743
4424,0,0.13436721320937617
4425,0,0.13445352201115485
4426,0,0.13453983081293358
4427,0,0.13462613961471226
4428,0,0.134712448416491
4429,0,0.13479875721826967
4430,0,0.1348850660200484
4431,0,0.13497137482182708
4432,0,0.13505768362360582
4433,0,0.1351439924253845
4434,0,0.13523030122716323
4435,0,0.1353166100289419
4436,0,0.13540291883072064
4437,0,0.13548922763249932
4438,0,0.13557553643427805
4439,0,0.13566184523605673
4440,0,0.13574815403783547
4441,0,0.13583446283961415
4442,0,0.13592077164139282
4443,0,0.13600708044317156
4444,0,0.13609338924495024
4445,0,0.13617969804672897
4446,0,0.13626600684850765
4447,0,0.13635231565028638
4448,0,0.13643862445206506
4449,0,0.1365249332538438
4450,0,0.13661124205562247
4451,0,0.1366975508574012
4452,0,0.13678385965917988
4453,0,0.13687016846095862
4454,0,0.1369564772627373
4455,0,0.13704278606451603
4456,0,0.1371290948662947
4457,0,0.13721540366807344
4458,0,0.13730171246985212
4459,0,0.1373880212716308
4460,0,0.13747433007340953
4461,0,0.1375606388751882
4462,0,0.13764694767696695
4463,0,0.13773325647874562
4464,0,0.13781956528052436
4465,0,0.13790587408230304
4466,0,0.13799218288408177
4467,0,0.13807849168586045
4468,0,0.13816480048763918
4469,0,0.13825110928941786
4470,0,0.1383374180911966
4471,0,0.13842372689297527
4472,0,0.138510035694754
4473,0,0.1385963444965327
4474,0,0.13868265329831142
4475,0,0.1387689621000901
4476,0,0.13885527090186883
4477,0,0.1389415797036475
4478,0,0.1390278885054262
4479,0,0.13911419730720492
4480,0,0.1392005061089836
4481,0,0.13928681491076234
4482,0,0.139373123712541
4483,0,0.13945943251431975
4484,0,0.13954574131609843
4485,0,0.13963205011787716
4486,0,0.13971835891965584
4487,0,0.13980466772143457
4488,0,0.13989097652321325
4489,0,0.13997728532499198
4490,0,0.14006359412677066
4491,0,0.1401499029285494
4492,0,0.14023621173032808
4493,0,0.1403225205321068
4494,0,0.1404088293338855
4495,0,0.14049513813566417
4496,0,0.1405814469374429
4497,0,0.14066775573922158
4498,0,0.1407540645410003
4499,0,0.140840373342779
4500,0,0.14092668214455772
4501,0,0.1410129909463364
4502,0,0.14109929974811514
4503,0,0.14118560854989382
4504,0,0.14127191735167255
4505,0,0.14135822615345123
4506,0,0.14144453495522996
4507,0,0.14153084375700864
4508,0,0.14161715255878737
4509,0,0.14170346136056605
4510,0,0.14178977016234479
4511,0,0.14187607896412346
4512,0,0.1419623877659022
4513,0,0.14204869656768088
4514,0,0.14213500536945955
4515,0,0.1422213141712383
4516,0,0.14230762297301697
4517,0,0.1423939317747957
4518,0,0.14248024057657438
4519,0,0.1425665493783531
4520,0,0.1426528581801318
4521,0,0.14273916698191053
4522,0,0.1428254757836892
4523,0,0.14291178458546794
4524,0,0.14299809338724662
4525,0,0.14308440218902535
4526,0,0.14317071099080403
4527,0,0.14325701979258276
4528,0,0.14334332859436144
4529,0,0.14342963739614017
4530,0,0.14351594619791885
4531,0,0.14360225499969753
4532,0,0.14368856380147627
4533,0,0.14377487260325494
4534,0,0.14386118140503368
4535,0,0.14394749020681236
4536,0,0.1440337990085911
4537,0,0.14412010781036977
4538,0,0.1442064166121485
4539,0,0.14429272541392718
4540,0,0.14437903421570591
4541,0,0.1444653430174846
4542,0,0.14455165181926333
4543,0,0.144637960621042
4544,0,0.14472426942282074
4545,0,0.14481057822459942
4546,0,0.14489688702637815
4547,0,0.14498319582815683
4548,0,0.14506950462993556
4549,0,0.14515581343171424
4550,0,0.14524212223349292
4551,0,0.14532843103527165
4552,0,0.14541473983705033
4553,0,0.14550104863882907
4554,0,0.14558735744060775
4555,0,0.14567366624238648
4556,0,0.14575997504416516
4557,0,0.1458462838459439
4558,0,0.14593259264772257
4559,0,0.1460189014495013
4560,0,0.14610521025127998
4561,0,0.14619151905305872
4562,0,0.1462778278548374
4563,0,0.14636413665661613
4564,0,0.1464504454583948
4565,0,0.14653675426017354
4566,0,0.14662306306195222
4567,0,0.14670937186373095
4568,0,0.14679568066550963
4569,0,0.1468819894672883
4570,0,0.14696829826906704
4571,0,0.14705460707084572
4572,0,0.14714091587262446
4573,0,0.14722722467440313
4574,0,0.14731353347618187
4575,0,0.14739984227796055
4576,0,0.14748615107973928
4577,0,0.14757245988151796
4578,0,0.1476587686832967
4579,0,0.14774507748507537
4580,0,0.1478313862868541
4581,0,0.14791769508863278
4582,0,0.14800400389041152
4583,0,0.1480903126921902
4584,0,0.14817662149396893
4585,0,0.1482629302957476
4586,0,0.1483492390975263
4587,0,0.14843554789930502
4588,0,0.1485218567010837
4589,0,0.14860816550286243
4590,0,0.1486944743046411
4591,0,0.14878078310641984
4592,0,0.14886709190819852
4593,0,0.14895340070997726
4594,0,0.14903970951175594
4595,0,0.14912601831353467
4596,0,0.14921232711531335
4597,0,0.14929863591709208
4598,0,0.14938494471887076
4599,0,0.1494712535206495
4600,0,0.14955756232242817
4601,0,0.1496438711242069
4602,0,0.14973017992598558
4603,0,0.14981648872776432
4604,0,0.149902797529543
4605,0,0.14998910633132168
4606,0,0.1500754151331004
4607,0,0.1501617239348791
4608,0,0.15024803273665782
4609,0,0.1503343415384365
4610,0,0.15042065034021523
4611,0,0.1505069591419939
4612,0,0.15059326794377265
4613,0,0.15067957674555132
4614,0,0.15076588554733006
4615,0,0.15085219434910874
4616,0,0.15093850315088747
4617,0,0.15102481195266615
4618,0,0.15111112075444488
4619,0,0.15119742955622356
4620,0,0.1512837383580023
4621,0,0.15137004715978097
4622,0,0.15145635596155965
4623,0,0.15154266476333839
4624,0,0.15162897356511706
4625,0,0.1517152823668958
4626,0,0.15180159116867448
4627,0,0.1518878999704532
4628,0,0.1519742087722319
4629,0,0.15206051757401062
4630,0,0.1521468263757893
4631,0,0.15223313517756804
4632,0,0.1523194439793467
4633,0,0.15240575278112545
4634,0,0.15249206158290413
4635,0,0.15257837038468286
4636,0,0.15266467918646154
4637,0,0.15275098798824027
4638,0,0.15283729679001895
4639,0,0.15292360559179768
4640,0,0.15300991439357636
4641,0,0.15309622319535504
4642,0,0.15318253199713378
4643,0,0.15326884079891245
4644,0,0.1533551496006912
4645,0,0.15344145840246987
4646,0,0.1535277672042486
4647,0,0.15361407600602728
4648,0,0.153700384807806
4649,0,0.1537866936095847
4650,0,0.15387300241136342
4651,0,0.1539593112131421
4652,0,0.15404562001492084
4653,0,0.15413192881669951
4654,0,0.15421823761847825
4655,0,0.15430454642025693
4656,0,0.15439085522203566
4657,0,0.15447716402381434
4658,0,0.15456347282559302
4659,0,0.15464978162737175
4660,0,0.15473609042915043
4661,0,0.15482239923092916
4662,0,0.15490870803270784
4663,0,0.15499501683448658
4664,0,0.15508132563626525
4665,0,0.155167634438044
4666,0,0.15525394323982267
4667,0,0.1553402520416014
4668,0,0.15542656084338008
4669,0,0.1555128696451588
4670,0,0.1555991784469375
4671,0,0.15568548724871623
4672,0,0.1557717960504949
4673,0,0.15585810485227364
4674,0,0.15594441365405232
4675,0,0.15603072245583105
4676,0,0.15611703125760973
4677,0,0.1562033400593884
4678,0,0.15628964886116714
4679,0,0.15637595766294582
4680,0,0.15646226646472455
4681,0,0.15654857526650323
4682,0,0.15663488406828197
4683,0,0.15672119287006064
4684,0,0.15680750167183938
4685,0,0.15689381047361806
4686,0,0.1569801192753968
4687,0,0.15706642807717547
4688,0,0.1571527368789542
4689,0,0.15723904568073288
4690,0,0.15732535448251161
4691,0,0.1574116632842903
4692,0,0.15749797208606903
4693,0,0.1575842808878477
4694,0,0.15767058968962644
4695,0,0.15775689849140512
4696,0,0.1578432072931838
4697,0,0.15792951609496253
4698,0,0.1580158248967412
4699,0,0.15810213369851994
4700,0,0.15818844250029862
4701,0,0.15827475130207735
4702,0,0.15836106010385603
4703,0,0.15844736890563477
4704,0,0.15853367770741345
4705,0,0.15861998650919218
4706,0,0.15870629531097086
4707,0,0.1587926041127496
4708,0,0.15887891291452827
4709,0,0.158965221716307
4710,0,0.15905153051808568
4711,0,0.15913783931986442
4712,0,0.1592241481216431
4713,0,0.15931045692342177
4714,0,0.1593967657252005
4715,0,0.15948307452697918
4716,0,0.15956938332875792
4717,0,0.1596556921305366
4718,0,0.15974200093231533
4719,0,0.159828309734094
4720,0,0.15991461853587274
4721,0,0.16000092733765142
4722,0,0.16008723613943016
4723,0,0.16017354494120883
4724,0,0.16025985374298757
4725,0,0.16034616254476625
4726,0,0.16043247134654498
4727,0,0.16051878014832366
4728,0,0.1606050889501024
4729,0,0.16069139775188107
4730,0,0.1607777065536598
4731,0,0.16086401535543848
4732,0,0.16095032415721716
4733,0,0.1610366329589959
4734,0,0.16112294176077457
4735,0,0.1612092505625533
4736,0,0.161295559364332
4737,0,0.16138186816611072
4738,0,0.1614681769678894
4739,0,0.16155448576966813
4740,0,0.1616407945714468
4741,0,0.16172710337322554
4742,0,0.16181341217500422
4743,0,0.16189972097678296
4744,0,0.16198602977856164
4745,0,0.16207233858034037
4746,0,0.16215864738211905
4747,0,0.16224495618389778
4748,0,0.16233126498567646
4749,0,0.16241757378745514
4750,0,0.16250388258923387
4751,0,0.16259019139101255
4752,0,0.16267650019279128
4753,0,0.16276280899456996
4754,0,0.1628491177963487
4755,0,0.16293542659812738
4756,0,0.1630217353999061
4757,0,0.1631080442016848
4758,0,0.16319435300346352
4759,0,0.1632806618052422
4760,0,0.16336697060702093
4761,0,0.1634532794087996
4762,0,0.16353958821057835
4763,0,0.16362589701235702
4764,0,0.16371220581413576
4765,0,0.16379851461591444
4766,0,0.16388482341769317
4767,0,0.16397113221947185
4768,0,0.16405744102125053
4769,0,0.16414374982302926
4770,0,0.16423005862480794
4771,0,0.16431636742658667
4772,0,0.16440267622836535
4773,0,0.16448898503014409
4774,0,0.16457529383192276
4775,0,0.1646616026337015
4776,0,0.16474791143548018
4777,0,0.1648342202372589
4778,0,0.1649205290390376
4779,0,0.16500683784081632
4780,0,0.165093146642595
4781,0,0.16517945544437374
4782,0,0.1652657642461524
4783,0,0.16535207304793115
4784,0,0.16543838184970983
4785,0,0.1655246906514885
4786,0,0.16561099945326724
4787,0,0.16569730825504592
4788,0,0.16578361705682465
4789,0,0.16586992585860333
4790,0,0.16595623466038206
4791,0,0.16604254346216074
4792,0,0.16612885226393947
4793,0,0.16621516106571815
4794,0,0.1663014698674969
4795,0,0.16638777866927557
4796,0,0.1664740874710543
4797,0,0.16656039627283298
4798,0,0.1666467050746117
4799,0,0.1667330138763904
4800,0,0.16681932267816912
4801,0,0.1669056314799478
4802,0,0.16699194028172654
4803,0,0.16707824908350521
4804,0,0.1671645578852839
4805,0,0.16725086668706263
4806,0,0.1673371754888413
4807,0,0.16742348429062004
4808,0,0.16750979309239872
4809,0,0.16759610189417745
4810,0,0.16768241069595613
4811,0,0.16776871949773486
4812,0,0.16785502829951354
4813,0,0.16794133710129228
4814,0,0.16802764590307095
4815,0,0.1681139547048497
4816,0,0.16820026350662837
4817,0,0.1682865723084071
4818,0,0.16837288111018578
4819,0,0.1684591899119645
4820,0,0.1685454987137432
4821,0,0.16863180751552187
4822,0,0.1687181163173006
4823,0,0.16880442511907928
4824,0,0.16889073392085802
4825,0,0.1689770427226367
4826,0,0.16906335152441543
4827,0,0.1691496603261941
4828,0,0.16923596912797284
4829,0,0.16932227792975152
4830,0,0.16940858673153025
4831,0,0.16949489553330893
4832,0,0.16958120433508767
4833,0,0.16966751313686634
4834,0,0.16975382193864508
4835,0,0.16984013074042376
4836,0,0.1699264395422025
4837,0,0.17001274834398117
4838,0,0.1700990571457599
4839,0,0.17018536594753858
4840,0,0.17027167474931726
4841,0,0.170357983551096
4842,0,0.17044429235287467
4843,0,0.1705306011546534
4844,0,0.17061690995643208
4845,0,0.17070321875821082
4846,0,0.1707895275599895
4847,0,0.17087583636176823
4848,0,0.1709621451635469
4849,0,0.17104845396532564
4850,0,0.17113476276710432
4851,0,0.17122107156888305
4852,0,0.17130738037066173
4853,0,0.17139368917244047
4854,0,0.17147999797421914
4855,0,0.17156630677599788
4856,0,0.17165261557777656
4857,0,0.1717389243795553
4858,0,0.17182523318133397
4859,0,0.17191154198311265
4860,0,0.17199785078489138
4861,0,0.17208415958667006
4862,0,0.1721704683884488
4863,0,0.17225677719022747
4864,0,0.1723430859920062
4865,0,0.17242939479378488
4866,0,0.17251570359556362
4867,0,0.1726020123973423
4868,0,0.17268832119912103
4869,0,0.1727746300008997
4870,0,0.17286093880267844
4871,0,0.17294724760445712
4872,0,0.17303355640623586
4873,0,0.17311986520801453
4874,0,0.17320617400979327
4875,0,0.17329248281157195
4876,0,0.17337879161335062
4877,0,0.17346510041512936
4878,0,0.17355140921690804
4879,0,0.17363771801868677
4880,0,0.17372402682046545
4881,0,0.17381033562224418
4882,0,0.17389664442402286
4883,0,0.1739829532258016
4884,0,0.17406926202758027
4885,0,0.174155570829359
4886,0,0.17424187963113769
4887,0,0.17432818843291642
4888,0,0.1744144972346951
4889,0,0.17450080603647383
4890,0,0.1745871148382525
4891,0,0.17467342364003124
4892,0,0.17475973244180992
4893,0,0.17484604124358866
4894,0,0.17493235004536734
4895,0,0.175018658847146
4896,0,0.17510496764892475
4897,0,0.17519127645070343
4898,0,0.17527758525248216
4899,0,0.17536389405426084
4900,0,0.17545020285603957
4901,0,0.17553651165781825
4902,0,0.17562282045959698
4903,0,0.17570912926137566
4904,0,0.1757954380631544
4905,0,0.17588174686493308
4906,0,0.1759680556667118
4907,0,0.1760543644684905
4908,0,0.17614067327026922
4909,0,0.1762269820720479
4910,0,0.17631329087382663
4911,0,0.1763995996756053
4912,0,0.176485908477384
4913,0,0.17657221727916272
4914,0,0.1766585260809414
4915,0,0.17674483488272014
4916,0,0.17683114368449881
4917,0,0.17691745248627755
4918,0,0.17700376128805623
4919,0,0.17709007008983496
4920,0,0.17717637889161364
4921,0,0.17726268769339237
4922,0,0.17734899649517105
4923,0,0.17743530529694979
4924,0,0.17752161409872846
4925,0,0.1776079229005072
4926,0,0.17769423170228588
4927,0,0.1777805405040646
4928,0,0.1778668493058433
4929,0,0.17795315810762202
4930,0,0.1780394669094007
4931,0,0.17812577571117938
4932,0,0.1782120845129581
4933,0,0.1782983933147368
4934,0,0.17838470211651553
4935,0,0.1784710109182942
4936,0,0.17855731972007294
4937,0,0.17864362852185162
4938,0,0.17872993732363035
4939,0,0.17881624612540903
4940,0,0.17890255492718776
4941,0,0.17898886372896644
4942,0,0.17907517253074517
4943,0,0.17916148133252385
4944,0,0.1792477901343026
4945,0,0.17933409893608127
4946,0,0.17942040773786
4947,0,0.17950671653963868
4948,0,0.17959302534141736
4949,0,0.1796793341431961
4950,0,0.17976564294497477
4951,0,0.1798519517467535
4952,0,0.17993826054853218
4953,0,0.18002456935031091
4954,0,0.1801108781520896
4955,0,0.18019718695386833
4956,0,0.180283495755647
4957,0,0.18036980455742574
4958,0,0.18045611335920442
4959,0,0.18054242216098315
4960,0,0.18062873096276183
4961,0,0.18071503976454056
4962,0,0.18080134856631924
4963,0,0.18088765736809798
4964,0,0.18097396616987665
4965,0,0.1810602749716554
4966,0,0.18114658377343407
4967,0,0.18123289257521275
4968,0,0.18131920137699148
4969,0,0.18140551017877016
4970,0,0.1814918189805489
4971,0,0.18157812778232757
4972,0,0.1816644365841063
4973,0,0.18175074538588498
4974,0,0.18183705418766372
4975,0,0.1819233629894424
4976,0,0.18200967179122113
4977,0,0.1820959805929998
4978,0,0.18218228939477854
4979,0,0.18226859819655722
4980,0,0.18235490699833595
4981,0,0.18244121580011463
4982,0,0.18252752460189337
4983,0,0.18261383340367204
4984,0,0.18270014220545078
4985,0,0.18278645100722946
4986,0,0.18287275980900813
4987,0,0.18295906861078687
4988,0,0.18304537741256555
4989,0,0.18313168621434428
4990,0,0.18321799501612296
4991,0,0.1833043038179017
4992,0,0.18339061261968037
4993,0,0.1834769214214591
4994,0,0.18356323022323778
4995,0,0.18364953902501652
4996,0,0.1837358478267952
4997,0,0.18382215662857393
4998,0,0.1839084654303526
4999,0,0.18399477423213134
5000,0,0.18408108303391002
5001,0,0.18416739183568875
5002,0,0.18425370063746743
5003,0,0.1843400094392461
5004,0,0.18442631824102484
5005,0,0.18451262704280352
5006,0,0.18459893584458226
5007,0,0.18468524464636094
5008,0,0.18477155344813967
5009,0,0.18485786224991835
5010,0,0.18494417105169708
5011,0,0.18503047985347576
5012,0,0.1851167886552545
5013,0,0.18520309745703317
5014,0,0.1852894062588119
5015,0,0.18537571506059058
5016,0,0.18546202386236932
5017,0,0.185548332664148
5018,0,0.18563464146592673
5019,0,0.1857209502677054
5020,0,0.18580725906948414
5021,0,0.18589356787126282
5022,0,0.1859798766730415
5023,0,0.18606618547482023
5024,0,0.1861524942765989
5025,0,0.18623880307837765
5026,0,0.18632511188015632
5027,0,0.18641142068193506
5028,0,0.18649772948371374
5029,0,0.18658403828549247
5030,0,0.18667034708727115
5031,0,0.18675665588904988
5032,0,0.18684296469082856
5033,0,0.1869292734926073
5034,0,0.18701558229438597
5035,0,0.1871018910961647
5036,0,0.18718819989794339
5037,0,0.18727450869972212
5038,0,0.1873608175015008
5039,0,0.18744712630327948
5040,0,0.1875334351050582
5041,0,0.1876197439068369
5042,0,0.18770605270861562
5043,0,0.1877923615103943
5044,0,0.18787867031217304
5045,0,0.1879649791139517
5046,0,0.18805128791573045
5047,0,0.18813759671750913
5048,0,0.18822390551928786
5049,0,0.18831021432106654
5050,0,0.18839652312284527
5051,0,0.18848283192462395
5052,0,0.18856914072640268
5053,0,0.18865544952818136
5054,0,0.1887417583299601
5055,0,0.18882806713173877
5056,0,0.1889143759335175
5057,0,0.1890006847352962
5058,0,0.18908699353707487
5059,0,0.1891733023388536
5060,0,0.18925961114063228
5061,0,0.189345919942411
5062,0,0.1894322287441897
5063,0,0.18951853754596842
5064,0,0.1896048463477471
5065,0,0.18969115514952584
5066,0,0.18977746395130451
5067,0,0.18986377275308325
5068,0,0.18995008155486193
5069,0,0.19003639035664066
5070,0,0.19012269915841934
5071,0,0.19020900796019807
5072,0,0.19029531676197675
5073,0,0.19038162556375549
5074,0,0.19046793436553416
5075,0,0.19055424316731284
5076,0,0.19064055196909158
5077,0,0.19072686077087025
5078,0,0.190813169572649
5079,0,0.19089947837442767
5080,0,0.1909857871762064
5081,0,0.19107209597798508
5082,0,0.1911584047797638
5083,0,0.1912447135815425
5084,0,0.19133102238332123
5085,0,0.1914173311850999
5086,0,0.19150363998687864
5087,0,0.19158994878865732
5088,0,0.19167625759043605
5089,0,0.19176256639221473
5090,0,0.19184887519399346
5091,0,0.19193518399577214
5092,0,0.19202149279755087
5093,0,0.19210780159932955
5094,0,0.19219411040110823
5095,0,0.19228041920288697
5096,0,0.19236672800466564
5097,0,0.19245303680644438
5098,0,0.19253934560822306
5099,0,0.1926256544100018
5100,0,0.19271196321178047
5101,0,0.1927982720135592
5102,0,0.19288458081533788
5103,0,0.19297088961711661
5104,0,0.1930571984188953
5105,0,0.19314350722067403
5106,0,0.1932298160224527
5107,0,0.19331612482423144
5108,0,0.19340243362601012
5109,0,0.19348874242778885
5110,0,0.19357505122956753
5111,0,0.1936613600313462
5112,0,0.19374766883312494
5113,0,0.19383397763490362
5114,0,0.19392028643668235
5115,0,0.19400659523846103
5116,0,0.19409290404023977
5117,0,0.19417921284201844
5118,0,0.19426552164379718
5119,0,0.19435183044557586
5120,0,0.1944381392473546
5121,0,0.19452444804913327
5122,0,0.194610756850912
5123,0,0.19469706565269068
5124,0,0.19478337445446942
5125,0,0.1948696832562481
5126,0,0.19495599205802683
5127,0,0.1950423008598055
5128,0,0.19512860966158424
5129,0,0.19521491846336292
5130,0,0.1953012272651416
5131,0,0.19538753606692033
5132,0,0.195473844868699
5133,0,0.19556015367047774
5134,0,0.19564646247225642
5135,0,0.19573277127403516
5136,0,0.19581908007581383
5137,0,0.19590538887759257
5138,0,0.19599169767937125
5139,0,0.19607800648114998
5140,0,0.19616431528292866
5141,0,0.1962506240847074
5142,0,0.19633693288648607
5143,0,0.1964232416882648
5144,0,0.19650955049004348
5145,0,0.19659585929182222
5146,0,0.1966821680936009
5147,0,0.19676847689537963
5148,0,0.1968547856971583
5149,0,0.19694109449893699
5150,0,0.19702740330071572
5151,0,0.1971137121024944
5152,0,0.19720002090427313
5153,0,0.1972863297060518
5154,0,0.19737263850783054
5155,0,0.19745894730960922
5156,0,0.19754525611138796
5157,0,0.19763156491316664
5158,0,0.19771787371494537
5159,0,0.19780418251672405
5160,0,0.19789049131850278
5161,0,0.19797680012028146
5162,0,0.1980631089220602
5163,0,0.19814941772383887
5164,0,0.1982357265256176
5165,0,0.19832203532739628
5166,0,0.19840834412917496
5167,0,0.1984946529309537
5168,0,0.19858096173273238
5169,0,0.1986672705345111
5170,0,0.1987535793362898
5171,0,0.19883988813806852
5172,0,0.1989261969398472
5173,0,0.19901250574162593
5174,0,0.1990988145434046
5175,0,0.19918512334518335
5176,0,0.19927143214696202
5177,0,0.19935774094874076
5178,0,0.19944404975051944
5179,0,0.19953035855229817
5180,0,0.19961666735407685
5181,0,0.19970297615585558
5182,0,0.19978928495763426
5183,0,0.199875593759413
5184,0,0.19996190256119167
5185,0,0.20004821136297035
5186,0,0.20013452016474909
5187,0,0.20022082896652776
5188,0,0.2003071377683065
5189,0,0.20039344657008518
5190,0,0.2004797553718639
5191,0,0.2005660641736426
5192,0,0.20065237297542132
5193,0,0.2007386817772
5194,0,0.20082499057897873
5195,0,0.2009112993807574
5196,0,0.20099760818253615
5197,0,0.20108391698431483
